SNP,Chr,Pos,Effect,SE,FMP45_HNM1_MTX_5.FC_avg_logratio_Fitness_minus_ref.GLM
49,1,66841,-0.00724139510870375,0.14287918942284,0.959607630135712
50,1,66948,-0.0312678908972215,0.14374694559633,0.827928497558828
51,1,68621,-0.224453878091428,0.142868535084789,0.117066473820235
52,1,69417,-0.0923607533314275,0.142903069371367,0.51849372896288
53,1,69820,-0.277319166048428,0.559320097069578,0.620333642923347
54,1,69821,-0.273960381069746,0.346850905791025,0.430145290119246
55,1,70906,-0.044671798341037,0.229680568735484,0.845899934705079
56,1,74327,-0.043410594699392,0.143755165693153,0.762848271642631
57,1,74572,-0.0375690221191261,0.143377017975571,0.793451459895442
58,1,75211,0.0108042855811795,0.143128416752069,0.939870275394464
59,1,76030,0.0488104395231984,0.143105992863727,0.733247078973699
60,1,80108,-0.0744273579934912,0.143040887636566,0.603165156970552
61,1,81262,-0.116157067747796,0.142907965167891,0.416874660533755
62,1,81999,-0.134994722198779,0.143210833439825,0.346515231107403
63,1,82431,-0.129349068760956,0.143905148116785,0.369345538405067
64,1,83284,-0.0068577558310903,0.14302089671397,0.961783743189127
65,1,83613,0.0255164738858931,0.142999153402541,0.858481418818138
66,1,84112,-0.0110479997200927,0.143020153645137,0.938470139419463
67,1,84701,0.0403554937551897,0.153135981006484,0.792298035789207
68,1,84858,0.0910223728102249,0.143343167995453,0.525842230652296
69,1,85751,-0.026224786922092,0.144007762652452,0.855603474549305
70,1,87445,-0.0214084247775009,0.144314465326307,0.882154684497637
71,1,87467,-0.0858968671937017,0.145002424551901,0.553973878998166
72,1,89070,-0.0256872324949811,0.144160021221034,0.858679470076936
73,1,89616,-0.0236811927460366,0.143385421182077,0.868914472313119
74,1,89679,-0.0546822207407153,0.14337958259218,0.703150148792581
75,1,89880,-0.027107027694835,0.143438199667662,0.850216677532778
76,1,91472,0.0296936979239882,0.144501577340219,0.837307387113929
77,1,93789,0.0448030431905012,0.143001481407393,0.754234178730513
78,1,94351,-0.00860665180047365,0.143397037653947,0.952173883398481
79,1,99148,0.0412408113988071,0.143004517340785,0.773218880454327
80,1,101281,1.45855373461837,1.56225834651088,0.351138734062778
81,1,106011,0.10784894019732,0.148944520168561,0.469491307389848
82,1,106800,-0.00230427318578438,0.143214229217691,0.987171924921377
83,1,107970,0.0326480510675763,0.142779415143689,0.819264996382816
84,1,109000,0.0141772771784072,0.143039642741996,0.921103760815602
85,1,112549,-0.186052932778757,0.142536135290926,0.19263962713988
86,1,112742,-0.169334542024825,0.143152931768724,0.23764779144648
87,1,113050,-0.124119485280263,0.143042599759909,0.38614262671176
88,1,113135,-0.154024888830901,0.142594883422122,0.28080962098838
89,1,114076,-0.0563373061633848,0.142798863568028,0.693433868815194
90,1,114628,-0.0397083763114544,0.143176079878978,0.78168180764704
91,1,116283,-0.0448790259161876,0.143968280602828,0.755430845750808
92,1,126880,-0.471372616458855,2.70151208607809,0.861584554986833
93,1,127853,-0.0110226777663504,0.143718808082592,0.938908726054216
94,1,128302,-0.00776496265890717,0.143167358566652,0.956777054137858
95,1,128704,-0.017041173999325,0.143307597944474,0.905411715017693
96,1,128911,0.0523098603068533,0.143299284871292,0.715300731447393
97,1,130267,0.0874535937468283,0.143182751392539,0.541736294901793
98,1,130271,0.0852579994671373,0.143356616803546,0.552407214762769
99,1,130613,0.171055419989145,0.144482184509415,0.237241136964555
100,1,132012,-0.148134975291361,0.14424614532591,0.305142634464353
101,1,133231,-0.180843907645922,0.143113047984222,0.207191798216763
102,1,137074,-0.190612963971196,0.142872619371795,0.183015982070999
103,1,137304,-0.2512035223814,0.142656980735109,0.0791225174218519
104,1,139686,-0.157810177914761,0.143224373347126,0.27128242616381
105,1,149562,-0.142316401364685,0.143598114262418,0.322328144223564
106,1,150447,-0.0994003350302883,0.145296511443844,0.494347881764244
107,1,151446,-0.22490813898634,0.291842932774024,0.441431144095428
108,1,154084,-0.120505920996985,0.145700883354693,0.408751870226959
109,1,156633,-0.131532890466924,0.147675611603061,0.373703242478182
110,1,157269,-0.199716901528651,0.142799977315722,0.162817504172101
111,1,160054,-0.14309326121172,0.144354766201996,0.322237087778008
112,1,166222,-0.10215421663744,0.143383315875068,0.476653463687329
113,1,166416,-0.111083131026823,0.14307295838636,0.438027446520602
114,1,167326,-0.137437328368257,0.143822872510484,0.339927639871761
115,1,168836,-0.188501928103751,0.142974741378847,0.188215140464727
116,1,171200,-0.234323738095026,0.142998127852842,0.102177320801328
117,1,171431,-0.266045555347349,0.143741318763934,0.0650243963164066
118,1,173339,-0.279669772877909,0.142538737173489,0.0505406558754593
119,1,173845,-0.275858021738918,0.142440350078211,0.0535851181596546
120,1,175121,-0.322050717293932,0.141879463893868,0.0238167612943609
121,1,175281,-0.299049207706996,0.142144247884914,0.0360990947017113
122,1,175315,-0.315864633430502,0.141995834798328,0.0267491036739204
123,1,175523,-0.303361008229688,0.142888392816159,0.034443999034014
124,1,175541,-0.308323518082407,0.142267556916307,0.0308871158238273
125,1,175653,-0.308682072324787,0.142721522595179,0.0312253523755788
126,1,175805,-0.267035378002833,0.151122821405525,0.0780907727826146
127,1,175818,-0.319595414682024,0.147323727071986,0.0307236522102301
128,1,175856,-0.283491283152441,0.145254184871012,0.051765380794065
129,1,175876,-0.27841610241288,0.143032179407958,0.0523843838204874
130,1,175989,-0.275625284447342,0.143459914990179,0.0555026401887989
131,1,176001,-0.266833009981992,0.144262071034796,0.0652010176178807
132,1,176451,-0.265698753344692,0.146018731584246,0.0696636420874446
133,1,177692,-0.295602490458244,0.142119369595427,0.0382503538881386
134,1,178191,-0.293698252052094,0.142273383138731,0.0397172210128275
135,1,178224,-0.295602490458244,0.142119369595427,0.0382503538881386
136,1,178960,-0.31301404200745,0.143163504547001,0.0294417815924088
137,1,179139,-0.383156399119157,0.284931812021465,0.179575774661071
138,1,179139,-0.513687951606185,0.574678384714925,0.372000293313184
139,1,180955,-0.102294871573996,0.16543035663055,0.536739393875446
140,1,183802,-0.23672274046241,0.142449483755367,0.0974403612064583
141,1,183954,-0.231984704655801,0.143516559990872,0.10689431564046
142,1,184450,-0.150055119396853,0.142561968499215,0.293262354880055
143,1,184641,-0.134280187477983,0.146766760507458,0.360856941851036
144,1,184718,-0.229096745570258,0.143078126949342,0.110227042258273
145,1,185296,-0.160915364047228,0.1427308641154,0.260337395023041
146,1,185438,-0.156936541128094,0.142750176610724,0.272352007545995
147,1,185469,-0.160337061826378,0.142946208529614,0.262769389021851
148,1,185503,-0.142502432716772,0.142628818547623,0.318423903465423
149,1,185705,-0.159926970197185,0.144175614066924,0.268076954571916
150,1,185749,-0.184369315153909,0.144092914493494,0.201555444912402
151,1,185806,-0.192946503574967,0.144254436193282,0.181906602181832
152,1,185879,-0.193625594018737,0.144952450040987,0.182479480313239
153,1,185916,-0.0815679409573924,0.14518735046572,0.574600897072979
154,1,185941,-0.0846898354318762,0.145815329947887,0.561744514962006
155,1,185954,-0.119078761092623,0.146173694325795,0.415828337439898
156,1,186055,-0.138653724313568,0.143200929908327,0.333584450331874
157,1,186896,-0.117161111940702,0.145608340180536,0.42157372070543
158,1,187697,-0.689945868280249,0.294949857473028,0.0198823902523168
159,1,189392,-0.596328287067418,0.297094818998225,0.0454904488029268
160,1,189416,-0.559595240010431,0.28748167423108,0.0523826271887638
161,1,190132,0.0649550606682909,0.143531220783044,0.651150767965377
162,1,190148,0.0935955164460709,0.143529728404542,0.514762019828822
163,1,190165,0.0597965372583669,0.144684732296567,0.679646191635551
164,1,190169,0.0834714795323413,0.144470969509539,0.563785488728038
165,1,190933,-0.0343618278438387,0.143355473252737,0.810704546725428
166,1,192149,0.164754305392176,0.144273018359257,0.254243826319473
167,1,192302,0.264522393407272,0.190326421447849,0.165454720835418
168,1,192303,0.253612625713739,0.171782994147079,0.140740186771355
169,1,192305,0.24337911238429,0.178594012067698,0.173829807330299
170,1,192315,0.150030197010498,0.202974307404697,0.460301932672166
171,1,192795,0.100017251184923,0.142996676849445,0.48473922626092
172,1,194020,-9.27281007988001e-05,0.150722952115726,0.999509471287275
173,1,194187,-0.0184818092106648,0.143210903394235,0.897389140291833
174,1,194867,-0.200275161994104,0.142738874477764,0.161469637174884
175,1,197325,-0.189678042993895,0.146281129248007,0.195592443202852
176,1,197392,-0.223367094721871,0.148037231822185,0.132229680883704
177,1,198857,-0.389558591638924,0.686025481402298,0.570498783096109
178,1,206666,-0.218013072245497,0.160560337598356,0.17538606096395
179,1,206675,-0.137741924566713,0.209452412689931,0.51120531461944
180,1,223051,-0.267606554756982,0.16526270277595,0.106280102944647
181,1,223059,-0.27196829235824,0.171634309862879,0.11395721026449
182,2,7366,-0.256533129697557,0.20715081596292,0.21639505817319
183,2,8180,0.221692542976537,0.285578641482903,0.43809614877485
184,2,8187,0.323499982678619,0.296727933903017,0.276358024220949
185,2,8250,0.119136871884314,0.292760950327632,0.68429685663564
186,2,8253,0.126060667273633,0.292752736443437,0.667018707517094
187,2,8285,0.0988068783337402,0.158671801737938,0.533875677018369
188,2,8302,0.17378473651513,0.148320348068221,0.24211373713244
189,2,8306,0.17378473651513,0.148320348068221,0.24211373713244
190,2,8314,0.19785674996173,0.145178429160146,0.173797815933221
191,2,8317,0.167233728745804,0.148613205514462,0.261228477080992
192,2,8328,0.104368407203197,0.14810932254927,0.481479387650242
193,2,8331,0.106533057171953,0.147826113931952,0.471592817237285
194,2,8498,0.0770715047699625,0.145288792321294,0.596118886423589
195,2,8651,0.0795801634879302,0.145421107353064,0.584560048766032
196,2,9418,-0.341831818275208,0.369553102546917,0.355604558484045
197,2,9812,0.0693635762358962,0.146300633699741,0.635709802799313
198,2,9932,0.0332423582121794,0.145759671681156,0.819729468976289
199,2,10135,0.0267454131334967,0.145205183957871,0.853969788109346
200,2,11616,0.0570885131565914,0.145026204293075,0.694082474428783
201,2,12133,0.0609162441097995,0.145598606623376,0.675920214635027
202,2,12194,0.103680608585876,0.146093671756062,0.478367488936257
203,2,12359,0.0403575483895475,0.145754582718517,0.782028939651935
204,2,13061,0.0613775492980114,0.145723069483134,0.673870429492201
205,2,14298,0.0325635021601968,0.14620923584441,0.823883411381646
206,2,15222,0.0705562966844081,0.147597593252263,0.632923688192341
207,2,17986,0.0610318562019628,0.145021654989075,0.674123272192937
208,2,19770,0.0439787158236804,0.146042195011118,0.763487290465161
209,2,19836,0.0306982858278039,0.145650507970954,0.833190889113432
210,2,19851,0.0356660944993246,0.146073808407062,0.807244972890207
211,2,21595,0.0104113881121874,0.145481723618554,0.942988685337112
212,2,22385,0.0317876282122436,0.14561061003696,0.827317070852952
213,2,23441,-0.0123381214884445,0.147033317216174,0.933172549627893
214,2,24209,0.0372348071029003,0.14581061572508,0.798590563634751
215,2,24341,0.0475404582111532,0.14614709982956,0.745152925424456
216,2,26815,0.0836759490934557,0.14592589621101,0.566729542169081
217,2,28209,0.0989066984674828,0.145948058448901,0.498415849045971
218,2,28695,-0.0201622707946529,0.152569909788424,0.894940124942366
219,2,35849,-0.889177821258554,1.56346984147734,0.569907264588433
220,2,35850,-1.12243074816875,1.91209558043737,0.557568185145066
221,2,41245,-0.0375580176902082,0.145469044587957,0.796414105361802
222,2,43214,-0.0609883255383197,0.147805819479337,0.68013212532268
223,2,47104,-0.0044442604305569,0.143719810863356,0.975348352732792
224,2,50915,0.0113341062308654,0.145130840051327,0.937796111668536
225,2,55834,-0.0320529636818492,0.144451390455834,0.824524355091552
226,2,56422,0.0212610470253644,0.14471530833794,0.883281904779811
227,2,57715,0.00310245004000331,0.144242578970636,0.982852128256217
228,2,59046,0.0146918118314485,0.144970246009398,0.919335215904814
229,2,59191,0.0247644717605207,0.144136267243044,0.86368306719444
230,2,59383,0.0543727074799184,0.144154758937904,0.706264352101655
231,2,59477,0.00579329641717863,0.146352914639116,0.968446820010862
232,2,59755,-0.0589734916528597,0.328816777944615,0.857765305315922
233,2,60471,-0.00470430336111416,0.144377780959025,0.97402530918507
234,2,60478,0.0020579295596273,0.144542709440619,0.988648530458706
235,2,60786,-0.0214489728540533,0.144300567898487,0.881921837119764
236,2,61035,0.0149461276065305,0.144292483526512,0.917559765065097
237,2,61071,0.00683708241588998,0.143639637327339,0.962062861474624
238,2,61675,-0.0449048518533599,0.14403379825872,0.755402363186892
239,2,62776,-0.0808176418340718,0.150295094117849,0.591104773490932
240,2,62939,-0.0390057714472949,0.143789637475191,0.786342173830933
241,2,63527,-0.024284978861054,0.144338633234593,0.866482942538223
242,2,63857,-0.026842555265215,0.144370929159028,0.852608250326243
243,2,65527,-0.0924276292848759,0.143817893517418,0.52085461553664
244,2,67007,-0.137063219081551,0.158266946680193,0.387064368939021
245,2,67023,0.0823044320144311,0.327604835876714,0.801781837844338
246,2,67024,0.145000407694614,0.328741181702852,0.659426760424541
247,2,67976,0.00108688144932884,0.145974673217061,0.994063463689815
248,2,69628,0.0691985130478483,0.148347253613536,0.641171819430892
249,2,71825,-0.0937647752573838,0.286908871014249,0.744005057972287
250,2,72389,0.01629458700554,0.145071887637232,0.910632912371019
251,2,72392,-0.104898040519398,0.145954205729189,0.472798056022687
252,2,73646,0.00894969187716828,0.143065626920026,0.950155036042692
253,2,74564,0.0467849692208128,0.142763792434897,0.743326023904113
254,2,74739,0.0872830303309815,0.143179650024453,0.542515673784776
255,2,79931,0.218370646444249,0.16104891501191,0.175988995132493
256,2,80748,0.199084851536798,0.148609025673919,0.18121927224894
257,2,80873,0.20449172793197,0.143183702477156,0.154124939359953
258,2,81501,0.228430194752505,0.143057135209894,0.111210430592215
259,2,83526,0.199500491930907,0.142956324975098,0.163731915922505
260,2,83845,0.246388741201487,0.14288583512052,0.0855156064588182
261,2,84412,0.277057845211937,0.361300384350798,0.443692055821237
262,2,84412,0.195715907284558,0.180771991811267,0.279695154900108
263,2,84447,0.251101063887003,0.144702461506403,0.0835617731543119
264,2,87391,0.261817032464106,0.142171473997641,0.0663786106184595
265,2,87562,0.276039125280747,0.142458672154125,0.0534597178654369
266,2,87849,0.261891714618766,0.142520691260136,0.0669661387944171
267,2,87878,0.270390998346971,0.143094192698235,0.0596304910205198
268,2,88125,0.290711913422591,0.159174811156387,0.0686391928019369
269,2,89785,0.251895560815766,0.143205879996751,0.0794481202539529
270,2,93441,0.263216606643743,0.147461827415073,0.0751229117181103
271,2,93588,0.276122531400505,0.152620958687439,0.0712697916911623
272,2,93721,0.229407945653017,0.142876983507553,0.109248827300544
273,2,93952,0.225566258396544,0.142482688835367,0.114291090359195
274,2,95085,0.287069319025069,0.142369623205174,0.0445186543063999
275,2,103188,0.331542324307557,0.145597619759144,0.0233772141040169
276,2,107124,0.32499509616694,0.142210247367726,0.0228868359717651
277,2,111645,0.398753315784358,0.141770318273443,0.00518797343111669
278,2,111916,0.386946868765696,0.142204397605195,0.00682962904849573
279,2,111931,0.384741685367455,0.14244332247783,0.007246141531926
280,2,111999,0.391999938396905,0.14186493233994,0.00602385873563883
281,2,114528,0.320703558766271,0.143202395706935,0.0257447620297169
282,2,116024,0.414403092067083,0.142866457231416,0.00395748640690447
283,2,119244,0.217594976144791,0.157125398031115,0.16697320676288
284,2,119246,0.234738556529607,0.158741357340058,0.14009928084474
285,2,119247,0.228108418874437,0.159921775827915,0.154643927594839
286,2,120090,0.263232725903924,0.143304844479794,0.0670692976384488
287,2,120291,0.279025220717781,0.144875511330425,0.0549115179273712
288,2,120726,0.283159351364012,0.144006793820092,0.0500481456676316
289,2,121716,0.326180167456909,0.143583080486191,0.0237048791138586
290,2,123100,0.227126826039413,0.144322936463144,0.116443295207336
291,2,124677,0.188617102224387,0.144279991643705,0.191962017156574
292,2,127636,-0.0618488644171742,0.182893549997624,0.735437131809544
293,2,127887,0.214849933051422,0.1451707475976,0.139770240697559
294,2,128935,0.216648374685966,0.145025081760424,0.136103339707967
295,2,129053,0.240847896848024,0.145361484517796,0.0984303309247371
296,2,130040,0.267999259412022,0.146121716694477,0.0674833951448635
297,2,130976,0.186322925328472,0.145282366313042,0.200512947095413
298,2,132199,0.234332013652938,0.145762742470981,0.108811078649779
299,2,133355,0.213257802181765,0.146846970054508,0.147321683927405
300,2,133435,0.190591222046842,0.147254267344584,0.196407830898815
301,2,133943,0.0756576630560256,0.172763943291514,0.661708437012449
302,2,135183,0.194875580142723,0.147320334142062,0.186757633783873
303,2,135402,0.218989213173317,0.147201972023204,0.137728401315091
304,2,135898,0.261027301724713,0.14779425542278,0.0782344393008745
305,2,135912,0.252880291836814,0.147944477224772,0.0882757675051164
306,2,135925,0.248316161872252,0.147290739351173,0.0927003837703144
307,2,136002,0.218284471040369,0.147314439424393,0.139296569122878
308,2,136173,0.218497281192981,0.148362238988982,0.141715337332707
309,2,138209,0.20981037035859,0.152773879510505,0.170518520679821
310,2,138318,0.248825610456492,0.152170986274012,0.102904521277029
311,2,138695,0.244008596262,0.149565421913996,0.103687053489226
312,2,138818,0.223472965653072,0.149380127402581,0.135546629079242
313,2,139728,0.210992826707115,0.149162122115464,0.158090666282695
314,2,140174,0.179168709868202,0.149279982000889,0.230859040598736
315,2,140863,0.193351385309991,0.149169194447863,0.195757352433172
316,2,141152,0.173164709632518,0.149661423450316,0.2480371262455
317,2,141292,0.193111837380501,0.14851157313189,0.194341320536526
318,2,141545,0.242001177964744,0.149036435287387,0.105317085667997
319,2,145823,0.308028092246715,0.154427406310655,0.0468500377106637
320,2,145934,0.15984749129124,0.255735948263523,0.532342745785642
321,2,145980,0.232382970454008,0.156238530480315,0.137812382006251
322,2,146723,0.282816098570973,0.148561524052371,0.0577626949819063
323,2,147946,0.251524608400338,0.150094176769541,0.0946670217525776
324,2,150394,0.285806527508053,0.163446730007214,0.0812256345627909
325,2,151274,-0.0381319538645677,0.257136033933066,0.882194739710842
326,2,151397,0.200693522431413,0.150688616521953,0.183771198911197
327,2,153035,0.185743848702942,0.149094819296919,0.213660294924876
328,2,153228,0.116866931114657,0.150383966373644,0.437606302215949
329,2,153455,0.136301168705864,0.151474949675201,0.368826032387424
330,2,153732,0.171996022216985,0.156522125102675,0.272577694191523
331,2,153815,0.191295200360938,0.15072324144804,0.205212385051677
332,2,154160,0.140288320068351,0.14929728983235,0.348035788835133
333,2,154235,0.108662725281892,0.150865784343663,0.471841025077684
334,2,155527,0.248705745400473,0.163332312571105,0.128729634562948
335,2,159870,0.151969535625819,0.14694095416085,0.30174048794998
336,2,161229,0.161433221798378,0.149174980311379,0.279914091924279
337,2,161451,-0.328372643258816,0.319476418920169,0.304725924328686
338,2,161451,0.384428985385498,0.32032727730811,0.230900181581028
339,2,162696,0.263066750945407,0.148118979954328,0.0765859722734905
340,2,163284,0.291714951347788,0.145984415575308,0.0464550661116928
341,2,164166,0.125113816998766,0.148021159247168,0.398547829603284
342,2,165270,0.145097705121186,0.146721698182779,0.323374034859196
343,2,165675,0.148140332964013,0.149144667535023,0.321260681645505
344,2,166404,-0.829043960555834,0.384556992991651,0.0317713065661041
345,2,168012,0.15611645800567,0.180343737014532,0.387264284084764
346,2,168062,0.0918940882734864,0.147930048826725,0.53486921540164
347,2,168518,0.0381176545176136,0.147149421270305,0.795755008276546
348,2,168980,0.0775971018494047,0.14703554744449,0.598008711037691
349,2,169651,0.085874025174718,0.147092412098341,0.559720980782136
350,2,169902,0.234190638797093,0.245663752075032,0.341091670046917
351,2,169960,0.122002340007656,0.229029330832057,0.594581216020474
352,2,170725,0.213124916130769,0.146988312547403,0.147961837614493
353,2,171254,0.259647728953225,0.147015839776779,0.0782398924869503
354,2,172242,0.117363579860296,0.145784685782671,0.421334234036518
355,2,173254,0.0973189049498832,0.144707613525161,0.501692063949524
356,2,173340,0.0958857131830257,0.144692789514937,0.507964890612348
357,2,173385,0.096543462144746,0.144824972419397,0.505449293170929
358,2,173973,0.151869541987576,0.144304918355887,0.293326257527301
359,2,174714,0.0783780993251744,0.370563429578228,0.83261090828588
360,2,177341,0.205269889510755,0.143623725946806,0.153825366040049
361,2,180314,0.106980635964817,0.143974450275111,0.457943854577518
362,2,180339,0.0915527206382425,0.144368810040025,0.526388059356161
363,2,182758,0.141142236454437,0.143736804525543,0.326797404645002
364,2,183619,0.0984993520949508,0.144404633583509,0.495618869808914
365,2,183913,0.06451208086235,0.148119814066265,0.663436816744958
366,2,184146,0.0969454418630791,0.149064046017012,0.515882109233637
367,2,187176,0.0516716293920594,0.145260427872481,0.722264854477238
368,2,191066,0.0865326342800867,0.146300068845644,0.554581683440457
369,2,191124,0.532564350486973,0.182749370218016,0.00379364460723078
370,2,191128,-0.477377319227192,0.168334902232507,0.0048334340738975
371,2,191599,0.0582597395583614,0.144311109978189,0.686670932044699
372,2,191762,0.0773251072483411,0.15000150689056,0.606529470881997
373,2,191763,0.0604705217635664,0.14488035697674,0.676652405860046
374,2,191959,0.010631953126382,0.144561405142618,0.941413076317986
375,2,192390,0.0523458466230289,0.148525548487985,0.724721146375855
376,2,195759,0.169561722760131,0.145524224336225,0.244733426943308
377,2,196912,0.155822827685333,0.143205498078862,0.277290454573026
378,2,197598,0.0951779690130721,0.468435064046097,0.839109188757374
379,2,198110,0.147460676632421,0.144091490377164,0.306827938379907
380,2,198283,0.130645983794165,0.148681458956648,0.380163184523568
381,2,198805,0.124374837206879,0.144775379584851,0.390874787368113
382,2,198891,0.138027840443027,0.1436099728198,0.337144732347462
383,2,199248,0.126842820671893,0.14396795443739,0.378890777134222
384,2,201782,0.114850040657371,0.143819198004505,0.425075337018817
385,2,203285,0.256484357292279,0.14273965844672,0.0732112649571684
386,2,203783,0.225928444424229,0.142576002100899,0.113948653719578
387,2,204179,0.234094823855572,0.142886211905824,0.102243767309752
388,2,205406,0.176530113929806,0.144597108569541,0.222960958995408
389,2,205834,0.154586105012221,0.143973126607332,0.28368385154751
390,2,205965,0.0510157085035695,0.15755082672797,0.746277607395895
391,2,207192,0.118066085470524,0.143936078436935,0.412617171756046
392,2,207561,0.135722831223902,0.143254349381713,0.344070083510491
393,2,208682,0.0647660439997488,0.14315356988347,0.651241799891167
394,2,210102,0.061274769275768,0.143527830975868,0.669698529154168
395,2,212519,0.290281079229886,0.30516741101767,0.342143973210102
396,2,214801,0.0808479308239601,0.143493540423002,0.5735028418755
397,2,215016,0.0709667874182204,0.143426407893649,0.621052066344083
398,2,218876,-0.0578979416729818,0.14492669943403,0.689767819623881
399,2,227511,-0.11536542169279,0.145856269699826,0.429502635408609
400,2,230378,-0.0756616308903142,0.144089487833028,0.599842153185175
401,2,231943,-0.0957019968045676,0.14446925562692,0.508122497257619
402,2,232156,-0.0976663428137591,0.144406236403449,0.499273717118947
403,2,232789,-0.0781535396214692,0.143927997673694,0.58746944786561
404,2,238524,-0.105186503695833,0.14408199870444,0.465846184932905
405,2,241518,-0.149421533420311,0.145224906093315,0.304232345627265
406,2,250396,-0.223541877141149,0.14396019328103,0.121366170711084
407,2,250466,-0.204551189354491,0.14398900151549,0.156314911191229
408,2,252305,-0.238336866933461,0.144225967514695,0.0993168994653961
409,2,254571,-0.111507149523717,0.146696281589293,0.447688711911792
410,2,254742,-0.164443040058232,0.146422358174247,0.262169599844011
411,2,254908,-0.150390446941602,0.147587261430188,0.308903955889695
412,2,255033,-0.222807655180527,0.172829099962714,0.198179965044799
413,2,255862,-0.232754215259037,0.146390578104917,0.112740441599542
414,2,255975,-0.198025317350636,0.146003475191447,0.175868840768946
415,2,258311,-0.271743620209922,0.143237899219799,0.0586242082133997
416,2,259284,-0.193670496916549,0.144082762242999,0.179759384925204
417,2,266330,-0.0924552767849079,0.144988646551417,0.524100267271064
418,2,267100,-0.127472270993405,0.144902806303939,0.379615562518771
419,2,268086,-0.100209435061429,0.144974051016984,0.489879565501488
420,2,274614,-0.082162147287962,0.144124398108105,0.568987443602534
421,2,274729,-0.107673669722976,0.144866078635296,0.45781653702449
422,2,275746,-0.0461055423142702,0.144895323745415,0.750522180644917
423,2,277029,-0.0561516287979572,0.144211708360314,0.697237680445654
424,2,277741,-0.0642109341349208,0.144258824407025,0.656513635210699
425,2,278218,-0.0681087153132721,0.143993049324675,0.636505501107569
426,2,278379,-0.0307043913354853,0.14759421488038,0.835323574503994
427,2,279910,-0.0780131828827313,0.143928213384279,0.588140901582125
428,2,280616,-0.054554825190101,0.150252765316737,0.716757218441196
429,2,283431,-0.0673849997523053,0.146052912823844,0.644814544977992
430,2,283573,-0.0547935478827969,0.14431495612221,0.704411048774189
431,2,286762,-0.0736308728521449,0.144660826177603,0.611077424087958
432,2,287187,-0.0272364987665058,0.144031377933968,0.850122218895706
433,2,288379,0.0260712686808864,0.142940375393177,0.855379321135692
434,2,294941,0.0433563550623178,0.143014006516003,0.761945295251404
