SNP,Chr,Pos,Effect,SE,SRO9_SGN1_noMTX_5.FC_avg_logratio_Fitness_minus_ref.GLM
205,2,14298,-0.00380468984818083,0.0600127462029197,0.949485439976222
206,2,15222,-0.0142096238688273,0.0605935822298063,0.814727298754081
207,2,17986,-0.0309843053511759,0.0595135368982519,0.602953602213791
208,2,19770,-0.0180323943618502,0.0599403281943755,0.76371430388606
209,2,19836,-0.0133889757470435,0.059779066164551,0.82290685561818
210,2,19851,-0.00400353877229054,0.0599579718551373,0.946800683178096
211,2,21595,-0.00585566496827772,0.0597098976370791,0.921933496153208
212,2,22385,-0.00350684690943404,0.0597669195430586,0.953243867908771
213,2,23441,0.00206654770350589,0.0603476023677397,0.97270187681385
214,2,24209,-0.0137087465476399,0.0598463452797592,0.818950485999507
215,2,24341,0.00857303988280145,0.0599906234970587,0.886445693965852
216,2,26815,-0.0294641493399386,0.0598999424512534,0.623103239656886
217,2,28209,-0.0213633896978309,0.0599298441592018,0.721699110149725
218,2,28695,-0.0601481686649765,0.0625391566031054,0.336824415711412
219,2,35849,0.09695109994367,0.641970405486569,0.880045306568004
220,2,35850,-0.928246558129533,0.783611218871896,0.236982314973529
221,2,41245,-0.0273184958915306,0.0596930050039631,0.647485562927858
222,2,43214,-0.0267871465831206,0.0606620357958505,0.65906347055386
223,2,47104,-0.00266181937367121,0.0589870431864711,0.964032798140217
224,2,50915,-0.0267680284323539,0.0595497381412723,0.653341779947943
225,2,55834,-0.0414314687424878,0.0592505096451962,0.484850496313082
226,2,56422,-0.0455855433423686,0.0593479578213997,0.442937521511738
227,2,57715,-0.0369901917436094,0.0591689870123254,0.532268769209338
228,2,59046,-0.064118932814409,0.0594032680244029,0.281153565181158
229,2,59191,-0.0560191475211893,0.05908535201266,0.343724341605873
230,2,59383,-0.0549952939910259,0.0591051350420268,0.352765950559774
231,2,59477,-0.0751026310127069,0.0599348244673955,0.211009005047862
232,2,59755,-0.210131714583471,0.13449869576366,0.119105647766486
233,2,60471,-0.0449561898018748,0.0592089449559018,0.448191575723763
234,2,60478,-0.0400771415662629,0.0592865327295875,0.499489211647987
235,2,60786,-0.0301316671783355,0.0592056308563842,0.611117518948261
236,2,61035,-0.0439903609007777,0.05917677544591,0.45775092102546
237,2,61071,-0.0435288965496678,0.0589088759324263,0.460447120793774
238,2,61675,-0.0320040101126789,0.0590995988339278,0.588486216991134
239,2,62776,-0.0428360768981754,0.0616689647175857,0.48775465392932
240,2,62939,-0.0406533534541024,0.0589822681057263,0.491120616443072
241,2,63527,-0.0252078019129859,0.0592282986264848,0.670655769130742
242,2,63857,-0.0680340949782616,0.0591465320466469,0.250814007256171
243,2,65527,-0.0651921381198294,0.0589598994134364,0.269608089732162
244,2,67007,-0.0677701928045884,0.0649265865281232,0.297293477235399
245,2,67023,-0.120546697028908,0.13431820271711,0.370079302384324
246,2,67024,-0.159788442660671,0.134694675138377,0.236301233508022
247,2,67976,-0.0306280622917158,0.0598904228184126,0.609389554225055
248,2,69628,-0.053375630197292,0.0608388513282509,0.380905177580853
249,2,71825,-0.173583933575755,0.117411304055154,0.140185490671683
250,2,72389,-0.07839552763716,0.0593967527400878,0.187736317447126
251,2,72392,-0.0248832633235632,0.0599333801471143,0.678260875000658
252,2,73646,-0.0579395816846614,0.0586379271966754,0.323785085938338
253,2,74564,-0.0817880920877277,0.0584417642934975,0.162547165393842
254,2,74739,-0.0791910826873934,0.0586450874565167,0.177770532636114
255,2,79931,-0.0508133179653054,0.0662162452317299,0.443365923640438
256,2,80748,-0.0372070287910375,0.061116597447306,0.54305676985427
257,2,80873,-0.0488199950056867,0.0588793278053421,0.407577918454434
258,2,81501,-0.0281092834050576,0.0589078210531291,0.633533475527375
259,2,83526,-0.0437966971877747,0.0587892085033961,0.45678040723095
260,2,83845,-0.0208497718568048,0.0588808642964708,0.723474621693598
261,2,84412,0.127910272152741,0.148256278786494,0.388852658810632
262,2,84412,-0.0523314722219049,0.0742653838418255,0.481489613601793
263,2,84447,-0.0115566982705838,0.0596400472004961,0.846464198642914
264,2,87391,0.00937034974606286,0.058629153564009,0.873111076209245
265,2,87562,0.0115041113477787,0.0587764591295174,0.844936849062055
266,2,87849,0.0145927594665486,0.0587689492084367,0.804041033700852
267,2,87878,0.0155356922103579,0.0590208493838738,0.792531661926347
268,2,88125,-0.0142028466940749,0.0656339379616461,0.828804970813481
269,2,89785,0.0374225937679795,0.0589996087536626,0.5263053707219
270,2,93441,0.038948704008917,0.0607601459089915,0.521923113953861
271,2,93588,0.0315311071073956,0.0629078121510177,0.616523642410407
272,2,93721,0.025713143574509,0.0588390433774447,0.662372618473931
273,2,93952,0.0359110939580662,0.0586554763808435,0.540774658247303
274,2,95085,-0.0169139995298559,0.058761620482465,0.773637420787003
275,2,103188,0.0339053836152199,0.060168082952505,0.573444672820493
276,2,107124,0.0591674159001997,0.0587133579052171,0.314272690359984
277,2,111645,0.0567050012403814,0.0587579436943351,0.335174912055005
278,2,111916,0.0537898639282768,0.0589045551626018,0.361776470941151
279,2,111931,0.065793552307893,0.058960364647596,0.265226295540692
280,2,111999,0.0688393673834796,0.0587379993578821,0.241998140705177
281,2,114528,0.102821072853636,0.0589372986437513,0.0819276082569819
282,2,116024,0.122069414334571,0.0589747681663953,0.0391925649874076
283,2,119244,0.0323676893062412,0.0646411995031201,0.616874286362796
284,2,119246,0.0403551054193192,0.0653186291748778,0.537092868590926
285,2,119247,0.0447457123277963,0.0657827132868515,0.496820698874891
286,2,120090,0.0818342449798466,0.0589365186344721,0.165855779669548
287,2,120291,0.062497961836055,0.0596804335981251,0.295719114786869
288,2,120726,0.0781865700550163,0.0592818352422959,0.188058862806054
289,2,121716,0.0446802983208256,0.0593125695228672,0.451770357380362
290,2,123100,0.0663002744868718,0.0593372710095413,0.264606219600833
291,2,124677,0.0557237479419235,0.0592860844277191,0.347905013336033
292,2,127636,0.142552564205578,0.0746930572362755,0.0571359780775514
293,2,127887,0.0255504512655236,0.0597517375974878,0.669195687549881
294,2,128935,0.0189333437705442,0.0597022069210622,0.751332659556082
295,2,129053,0.0132096500877922,0.0598883434202483,0.82555376069977
296,2,130040,-0.00601097676443862,0.0602571757217924,0.920595169357775
297,2,130976,0.016258119980904,0.0597609463598365,0.785740635727218
298,2,132199,-0.0191840877219689,0.0600355394141665,0.749501905021343
299,2,133355,-0.00967176536516634,0.0604482028803082,0.872971899242545
300,2,133435,-0.00917961459493521,0.0605790537999901,0.879643289888752
301,2,133943,0.00356329668050143,0.0709267646907822,0.959960269647388
302,2,135183,-0.020542271645102,0.0606047153874747,0.734845166639106
303,2,135402,-0.0180693726551839,0.060597789422859,0.765737141016336
304,2,135898,-0.0323906087613188,0.0609024381646615,0.59516844558711
305,2,135912,-0.037795296814938,0.0609386429771999,0.535513870915289
306,2,135925,-0.0457077226703044,0.0606468645142553,0.451549794177328
307,2,136002,-0.0480700052492298,0.0605962356969985,0.428145435828998
308,2,136173,-0.0345388882150401,0.0610516453264148,0.571935192121219
309,2,138209,-0.0315393248783948,0.0628480804131172,0.616096906594086
310,2,138318,-0.0386953535006043,0.062658010818125,0.537260725655918
311,2,138695,-0.0512711537931343,0.0615568913941937,0.405460457414731
312,2,138818,-0.0539317014230216,0.0614373306916522,0.380631553419579
313,2,139728,-0.0419613553900087,0.0613534533352533,0.494469234008125
314,2,140174,-0.0522480981015829,0.0613310760257658,0.394845770226564
315,2,140863,-0.0609082481932375,0.0612835722187128,0.320964204030803
316,2,141152,-0.0623805517079288,0.0614524995170299,0.310752479039906
317,2,141292,-0.0771925485710476,0.0609613364076732,0.206257045896708
318,2,141545,-0.0655045542068078,0.0612981922785185,0.285970553314747
319,2,145823,-0.0956091018232332,0.0635345864221232,0.133260575064818
320,2,145934,-0.226858693626782,0.104323721879676,0.0303263242162282
321,2,145980,-0.0980680046265918,0.0641137116783751,0.127012627876368
322,2,146723,-0.109620717128513,0.0610081634454175,0.0732188642657024
323,2,147946,-0.124915442055473,0.0614895306761779,0.0429538676551538
324,2,150394,-0.0997363740083903,0.067164140293153,0.138445620924916
325,2,151274,-0.0408521474260137,0.105517607759974,0.698871416699925
326,2,151397,-0.0758308532135377,0.0618710417174619,0.22115593364492
327,2,153035,-0.121741980402016,0.0609843121174257,0.0466707960842827
328,2,153228,-0.119069103636073,0.0614491558190433,0.0534589453792267
329,2,153455,-0.09483964887203,0.0620363189186634,0.127215487715953
330,2,153732,-0.13251781545806,0.0639636865090106,0.0390130790980597
331,2,153815,-0.10929188720586,0.061729068782144,0.0775053525393445
332,2,154160,-0.127992968453115,0.0609735109358301,0.0365128284662693
333,2,154235,-0.120517950765466,0.0616326464249387,0.051321692598558
334,2,155527,-0.121504252183767,0.0669448809674296,0.0703740766235672
335,2,159870,-0.0918484380965381,0.0602023355544605,0.127989399277601
336,2,161229,-0.080735484289244,0.0611768523471962,0.187788286279447
337,2,161451,-0.0106258859829254,0.13131802670021,0.935553664329956
338,2,161451,-0.100945899304961,0.131630726206764,0.443661252650131
339,2,162696,-0.0751155873827152,0.0609326836582427,0.218484378901211
340,2,163284,-0.0747237384492174,0.0601231258440559,0.214749786022998
341,2,164166,-0.0764576547631697,0.0606776817109153,0.208479282715629
342,2,165270,-0.065989497919402,0.0602001920803286,0.273752713263363
343,2,165675,-0.0663356724816708,0.0611973823754325,0.279121181366039
344,2,166404,-0.159032490434308,0.158644280950698,0.31681438805226
345,2,168012,-0.125032229863161,0.0737978253363146,0.0910991189250885
346,2,168062,-0.0367401600358066,0.0607168429941455,0.545496986311585
347,2,168518,-0.043016956636163,0.0603570833875664,0.476497498880469
348,2,168980,-0.0518293723024388,0.0603087604295729,0.390702884211268
349,2,169651,-0.0428466106333441,0.0603574266352098,0.478246383259402
350,2,169902,0.0194697042836696,0.100952521148597,0.847179514553718
351,2,169960,0.0383743786729065,0.0940164361672759,0.683398756204474
352,2,170725,-0.0590533699480321,0.0604263210937721,0.329100341330093
353,2,171254,-0.0396630495748066,0.060569151610035,0.512997803457061
354,2,172242,-0.0391151893215598,0.0598533290075845,0.513848255087223
355,2,173254,-0.0546453413005457,0.0593593834055089,0.357895965060621
356,2,173340,-0.0417442874351897,0.0593818517862308,0.482531212633735
357,2,173385,-0.0312216107818425,0.0594549106370855,0.59982185630983
358,2,173973,-0.0424363410620194,0.0592771087398096,0.474527857645888
359,2,174714,-0.0717557229025107,0.152052574420753,0.637279818974255
360,2,177341,-0.108676706963473,0.0588343487148985,0.0655599767800002
361,2,180314,-0.145284402470541,0.0586301061325727,0.0136798124155955
362,2,180339,-0.131982182150353,0.0588696108564505,0.0255858052958462
363,2,182758,-0.124572349088233,0.0587013644755339,0.0345221755449456
364,2,183619,-0.112941102679243,0.0590018226911491,0.0564032757121621
365,2,183913,-0.108725008897525,0.0605333901028373,0.0733309934385499
366,2,184146,-0.129532640637525,0.060827757586327,0.0339044900691419
367,2,187176,-0.146660237568154,0.0591170062302794,0.0135723096344523
368,2,191066,-0.0647748257494727,0.0599768926272669,0.280881134418073
369,2,191124,-0.143014469032083,0.0755203332956515,0.0590794235957366
370,2,191128,0.133879012584844,0.0695082384500636,0.0548961001838575
371,2,191599,-0.111905276815275,0.0589433297660097,0.0584425102616229
372,2,191762,-0.107107010860911,0.0613241058241771,0.0815812649012907
373,2,191763,-0.111636883874059,0.0591805920539888,0.0600648263224687
374,2,191959,-0.088072043252703,0.0591475430210015,0.137374192634816
375,2,192390,-0.100669829070444,0.0607343896008175,0.098298241677775
376,2,195759,-0.0294125061774042,0.0598219882447107,0.623260247458339
377,2,196912,-0.0299515740826091,0.0588529425988511,0.611124641170945
378,2,197598,-0.00257235833812608,0.192271685878374,0.989333163744832
379,2,198110,-0.0528796030800424,0.0591604372365515,0.37201976647102
380,2,198283,-0.0564758005395274,0.0610162546886456,0.355293420159193
381,2,198805,-0.0714184182536511,0.0593608735565104,0.229735097674539
382,2,198891,-0.0478885491525779,0.0589640610951533,0.417244280451899
383,2,199248,-0.0535432323960551,0.0590852252545237,0.365446332103543
384,2,201782,-0.0571827140927159,0.0590027751740095,0.333132429811597
385,2,203285,-0.0685570926950437,0.0587389345923817,0.243937980561721
386,2,203783,-0.0567910378677323,0.0586475954375952,0.333535657605022
387,2,204179,-0.0550410867432141,0.0587945976639877,0.349831371443739
388,2,205406,-0.0307009891819605,0.0594499087230591,0.605886007800262
389,2,205834,-0.0327463170830574,0.0591618488984125,0.580268775997349
390,2,205965,-0.0382762133435704,0.0646413254265447,0.554141098000132
391,2,207192,-0.0525603752102293,0.0590659594871696,0.374147640499002
392,2,207561,-0.0545943268172575,0.0587990443513669,0.353787874587342
393,2,208682,-0.0532594373445455,0.0587033597185924,0.364886188002925
394,2,210102,-0.0238293345469757,0.0589098930594135,0.686086530805691
395,2,212519,-0.241419338518194,0.124750721297726,0.0537624974728108
396,2,214801,-0.0666927161373542,0.0588137170519783,0.257578584563176
397,2,215016,-0.0592473955966135,0.0588026276943003,0.314354085283297
398,2,218876,-0.0390726338708073,0.0594595667565767,0.511525874366899
399,2,227511,-0.0869989641272917,0.0597378331976873,0.14618579882613
400,2,230378,-0.0638421643975788,0.0590642907309259,0.280482708367529
401,2,231943,-0.0727399304570638,0.0592051233892649,0.220036997899009
402,2,232156,-0.0788106669903671,0.0591587266885499,0.183657149702071
403,2,232789,-0.084521640127612,0.0589257732957602,0.15235062803623
404,2,238524,-0.0672072517130227,0.0590722072804204,0.256011726509896
405,2,241518,-0.0444915878846106,0.0596471926965312,0.456216679131364
406,2,250396,-0.0384648563747856,0.0592518876073524,0.516647277724239
407,2,250466,-0.0244344825784679,0.0592520377661567,0.680309673239266
408,2,252305,-0.019145478898671,0.0594146652024199,0.747465495694417
409,2,254571,-0.0147437913313243,0.0602529150906585,0.806832151287569
410,2,254742,0.0131314960379882,0.0601995552761342,0.827451705577548
411,2,254908,-0.0211093312320676,0.0606530758635825,0.72802211469751
412,2,255033,3.13113996209535e-05,0.0711012913813266,0.999648878465236
413,2,255862,0.000906946837343936,0.0602980356389132,0.988007914037677
414,2,255975,0.0155757015495381,0.0600746384821651,0.795576130232185
415,2,258311,0.065288297836385,0.0589860203400798,0.269115246053848
416,2,259284,0.0295900490402186,0.0592663239962919,0.617898401124369
