SNP,Chr,Pos,Effect,SE,RET2_SNA3_MTX_noDrug_avg_logratio_Fitness_minus_ref.GLM
65,1,83613,0.0189949535331359,0.0988582762742302,0.847740457517794
66,1,84112,-0.000676477473745579,0.0988743345335402,0.994544948487641
67,1,84701,-0.0263971712205924,0.105867927493598,0.803242359332975
68,1,84858,0.0657630839677394,0.0990915950175809,0.507341422886874
69,1,85751,0.0316771536533535,0.0995466644424884,0.750510701089704
70,1,87445,0.031109136828546,0.0997576658296901,0.755340848194722
71,1,87467,0.0155685012696843,0.100290290841083,0.876725269076895
72,1,89070,0.0418442244379164,0.0996411199293742,0.674777934977797
73,1,89616,0.0490115952181148,0.0990955247858029,0.621197657861536
74,1,89679,0.0341710751555658,0.0991257234407864,0.73050671474714
75,1,89880,0.0368490766239553,0.0991481310315998,0.710371379971046
76,1,91472,0.0499273497267379,0.0998682781643743,0.61743443421825
77,1,93789,0.0129603422854913,0.0988719347883808,0.89578502200847
78,1,94351,-0.018706325005723,0.0991295609599092,0.850431832099357
79,1,99148,-0.0358068975700076,0.0988559720936429,0.717409765746587
80,1,101281,1.26870878246507,1.07925148991886,0.240568960065554
81,1,106011,0.0224042064618217,0.103038712878164,0.827995102465228
82,1,106800,-0.0731953972166239,0.0989310346753112,0.459874973755005
83,1,107970,-0.0270623898391836,0.0987038773635979,0.784108531891291
84,1,109000,-0.0329327613682215,0.0988728186189441,0.739270084165049
85,1,112549,-0.125691205334066,0.0985496085862301,0.203002685376069
86,1,112742,-0.142386319364848,0.09887122724802,0.150720049832619
87,1,113050,-0.136748255445208,0.0987265011029299,0.166889826093635
88,1,113135,-0.15238670583345,0.0984086110977416,0.122395619352573
89,1,114076,-0.0965727939669744,0.098608409823969,0.328074536469897
90,1,114628,-0.0716330064629362,0.0989186360198061,0.469446626823977
91,1,116283,-0.0474924765537453,0.0995105682133021,0.633471888431802
92,1,126880,-0.5835198036084,1.86744698126576,0.754868413189324
93,1,127853,-0.013244703780735,0.0993548301386017,0.894026478169393
94,1,128302,0.0509387538822887,0.0989385440769471,0.606978334425047
95,1,128704,0.0132772767408164,0.0990716869719247,0.893465612574187
96,1,128911,0.0606910068796201,0.0990325039982841,0.540377235633475
97,1,130267,0.081681669635271,0.0989427379862108,0.409619881041531
98,1,130271,0.0752772192719886,0.0990747691054569,0.44787999931387
99,1,130613,0.106168064019285,0.0999227039385544,0.288734219387646
100,1,132012,-0.0663311866000301,0.0998074992981241,0.506745898432611
101,1,133231,-0.0347144710594242,0.0991440303511115,0.726441093145302
102,1,137074,-0.0668537147729469,0.0989562645543111,0.499744261828571
103,1,137304,-0.111054948464415,0.0988781199550111,0.262137122027034
104,1,139686,-0.0778998971228197,0.0990981098747374,0.432342917438207
105,1,149562,-0.0745817696733347,0.0993317964661653,0.453252294219483
106,1,150447,-0.0462873021387626,0.100483579695197,0.645336659474266
107,1,151446,-0.10696390751162,0.201847894783237,0.596498236637258
108,1,154084,-0.0543323898163847,0.100782831753031,0.590155193548249
109,1,156633,-0.066882378377411,0.10214458694847,0.513034905463945
110,1,157269,-0.0875830378526808,0.0988846119834912,0.376377048118505
111,1,160054,-0.0720024073716259,0.0998614478685654,0.47137255992925
112,1,166222,-0.0744382311666695,0.0991166577486999,0.453143164026427
113,1,166416,-0.0706462728608127,0.0989229915165871,0.475603762389977
114,1,167326,-0.0729185071490817,0.0994812909072857,0.464052727163259
115,1,168836,-0.0619900934963005,0.0990302245050582,0.531738191793827
116,1,171200,-0.117205875934762,0.099037284381215,0.237426405266761
117,1,171431,-0.140503456295492,0.0995726543857155,0.159106243275567
118,1,173339,-0.118840094152833,0.0988744439950213,0.230196601083503
119,1,173845,-0.114132781026172,0.0988078695747024,0.248831553373678
120,1,175121,-0.127191248843957,0.0985659443075402,0.197750229947752
121,1,175281,-0.120567363312815,0.0986736789717811,0.222568444321938
122,1,175315,-0.127770115335841,0.0986167979879834,0.195952236232928
123,1,175523,-0.120873614095796,0.0992026919430974,0.223866348047596
124,1,175541,-0.124518786100522,0.098783294723713,0.208312694692284
125,1,175653,-0.13141850356863,0.0990720383413853,0.185533515739227
126,1,175805,-0.0521995474258884,0.104899331076206,0.619064808902895
127,1,175818,-0.120557287047668,0.102324338210655,0.239515375465328
128,1,175856,-0.116747971308584,0.100766872362844,0.247404599383887
129,1,175876,-0.115962041021818,0.0992192994040834,0.243295118616862
130,1,175989,-0.116850566223257,0.0995005375239526,0.241038005368998
131,1,176001,-0.116654196458836,0.100021672584982,0.244284883917432
132,1,176451,-0.114650784539939,0.101235067636166,0.258184361208845
133,1,177692,-0.121644024655326,0.0986387412191973,0.218311408069059
134,1,178191,-0.126050797643415,0.098721443112464,0.202500479560867
135,1,178224,-0.121644024655326,0.0986387412191973,0.218311408069059
136,1,178960,-0.121877442309611,0.0994291244660749,0.221101600849184
137,1,179139,-0.0815342096039391,0.197436881265069,0.67988413747157
138,1,179139,0.0652272399872964,0.397724147387047,0.86982405425519
139,1,180955,-0.119931430457124,0.114249994277934,0.294561264922667
140,1,183802,-0.294087560166541,0.0976164629815319,0.00277638793463072
141,1,183954,-0.262154898213827,0.0986008358016838,0.00820025793520921
142,1,184450,-0.242910830239162,0.0978609399596469,0.013521622318193
143,1,184641,-0.281589875095705,0.100472162186696,0.00534798794965204
144,1,184718,-0.292100840824292,0.0980471808524647,0.00309020874796015
145,1,185296,-0.257907383373825,0.0978932513694362,0.00879529881837437
146,1,185438,-0.247126339372156,0.0979767101982551,0.0120982098247128
147,1,185469,-0.246422761734347,0.098125669484048,0.0124747978935854
148,1,185503,-0.234787079661675,0.0979483395362047,0.0170469757668923
149,1,185705,-0.246108901145629,0.0989828856194768,0.0133667925905214
150,1,185749,-0.232777845209268,0.0990741985502331,0.0193474940170905
151,1,185806,-0.309011004001494,0.0986171091763363,0.00187228259067166
152,1,185879,-0.255782454666534,0.09953559417985,0.0105867122463421
153,1,185916,-0.220688813770289,0.0997272513448619,0.0275421590345421
154,1,185941,-0.211883958047343,0.100221534365207,0.0352027261649226
155,1,185954,-0.223041699199443,0.100449519902281,0.027023658994777
156,1,186055,-0.236127059739695,0.0983299495386281,0.0168500937019486
157,1,186896,-0.306828613675589,0.0994227579884658,0.00218824324112637
158,1,187697,-0.697829835106107,0.202096048947964,0.000621832402719583
159,1,189392,-0.253472505021477,0.206116982962783,0.219609450744333
160,1,189416,-0.301545430900104,0.19916161079215,0.13090188098293
161,1,190132,0.0219847603415181,0.0992487018755301,0.824822018884481
162,1,190148,0.0342789717705415,0.0992687695082231,0.730063423262693
163,1,190165,0.0193658740072985,0.100043158290229,0.846619857339104
164,1,190169,0.0333933874658425,0.0999078974987055,0.738395652098783
165,1,190933,-0.0778599758978143,0.0990267128211102,0.432247196450723
166,1,192149,-0.0243671241977581,0.0999152887594231,0.807467111696324
167,1,192302,0.0501980322271409,0.13190999829272,0.703767867400804
168,1,192303,-0.0268135930507762,0.119115522175388,0.822027236617591
169,1,192305,0.0292638542210204,0.123781173578093,0.813246976066118
170,1,192315,-0.235010762171544,0.139871719639662,0.093805449220525
171,1,192795,-0.0159110957902884,0.0989221284684624,0.872307761066132
172,1,194020,-0.122105128268419,0.103995774979082,0.241132275521559
173,1,194187,-0.0572936389561728,0.0989607387976122,0.562989967214801
174,1,194867,-0.187575278558131,0.0984489093613323,0.0575526231154454
175,1,197325,-0.0982738914926347,0.101233414145757,0.332329823937857
176,1,197392,-0.127675817916232,0.102446300798108,0.213491467856253
177,1,198857,-0.466900864206658,0.473832386653768,0.325116587588846
178,1,206666,-0.258091847039457,0.110437927783605,0.0199985402516469
179,1,206675,-0.192092590986711,0.144527324913496,0.184670352968307
180,1,223051,-0.10003630791476,0.114550214330343,0.383095129470573
181,1,223059,-0.191589670257856,0.118639023292287,0.107226668064061
182,2,7366,-0.329647266722837,0.142442923225693,0.0212280100132776
183,2,8180,0.250768765440462,0.197145004611772,0.204209863653541
184,2,8187,-0.0294658997150634,0.205474723111867,0.886052939215226
185,2,8250,-0.079610055754614,0.202396283803517,0.694307648708912
186,2,8253,-0.0768182691689958,0.202399340040993,0.704516506330729
187,2,8285,-0.0168603780753178,0.109750455814492,0.877993464230528
188,2,8302,0.00278057652165631,0.102736754534312,0.978423135803869
189,2,8306,0.00278057652165631,0.102736754534312,0.978423135803869
190,2,8314,0.0246555986455766,0.100620718107041,0.806571706349071
191,2,8317,0.00214939054625407,0.102924173071222,0.983350592586441
192,2,8328,-0.0274768650107895,0.102453332902222,0.788710430489554
193,2,8331,-0.0203540443321846,0.102265402444036,0.842352631586286
194,2,8498,-0.035921071556331,0.100463709496565,0.720891753163557
195,2,8651,-0.0306526483027638,0.100562748318306,0.760689609114275
196,2,9418,-0.248547200067447,0.255448672407706,0.33122802690152
197,2,9812,-0.020100782798286,0.101167926528061,0.842621736626727
198,2,9932,-0.0502172410284605,0.100739377326323,0.618451484327222
199,2,10135,-0.057170484271243,0.100342769932379,0.569208380158486
200,2,11616,-0.02294768531237,0.100274904556389,0.819119781980338
201,2,12133,-0.0311190450603263,0.100667384976528,0.757407005299977
202,2,12194,-0.0297041785866778,0.101057966882004,0.768982551441691
203,2,12359,-0.0326557185228789,0.100759838330929,0.746058367946496
204,2,13061,-0.0393695090662323,0.100745622577096,0.696194606299865
205,2,14298,-0.0439048975537941,0.101058287181384,0.66422624208683
206,2,15222,-0.0345443900145896,0.10205446783493,0.735195398353907
207,2,17986,-0.0146798932054777,0.100279298853557,0.883697032072289
208,2,19770,-0.0213557896242169,0.100969290032126,0.832613125331419
209,2,19836,-0.0369216074595828,0.100679095606944,0.714043387320148
210,2,19851,-0.0371808568525631,0.100973712124425,0.712927571329271
211,2,21595,-0.0615015466850048,0.100522698604908,0.541052346478924
212,2,22385,-0.0728771041443335,0.100596395503698,0.469269113230064
213,2,23441,-0.0958498788344968,0.101520822179643,0.345743812166144
214,2,24209,-0.0844345410491887,0.100711717295041,0.40238547113378
215,2,24341,-0.0777178985189171,0.100965685936983,0.441965559269746
216,2,26815,-0.0506396173904009,0.100893298077621,0.616041909480124
217,2,28209,-0.00220356696469637,0.100963186062748,0.982599524438669
218,2,28695,-0.0701643168533288,0.105411975646717,0.506088725033139
219,2,35849,-1.04122564921346,1.07994090822269,0.335630459148311
220,2,35850,-0.66159324581028,1.3220569478643,0.617086152494803
221,2,41245,-0.0834663557738673,0.100477821233983,0.406707816763924
222,2,43214,-0.0870169516728481,0.102101608525898,0.39464853962877
223,2,47104,-0.0569956993161296,0.0993110096689717,0.566393388483097
224,2,50915,-0.00818020827132693,0.100332599193382,0.935065949696067
225,2,55834,-0.0190176819525315,0.0998647908231039,0.849078286895431
226,2,56422,-0.00314289297244641,0.100048328154905,0.974957330743332
227,2,57715,-0.0194209646767424,0.0997133071408902,0.845686595296306
228,2,59046,-0.0123120239843183,0.100220969944041,0.902296756634283
229,2,59191,-0.0159912883250402,0.0996456347941324,0.872593531341966
230,2,59383,0.00284206131210618,0.0996778525587193,0.977269538669855
231,2,59477,-0.0137553584484974,0.101175104361463,0.891933593895147
232,2,59755,0.0179712709435282,0.227327828114524,0.93703412741862
233,2,60471,-0.0180151438482867,0.0998076124078572,0.856864657066031
234,2,60478,-0.0174517637546856,0.0999217987914487,0.861451469801904
235,2,60786,0.00193246934067981,0.0997617575134737,0.98455621409298
236,2,61035,0.00504893103900883,0.0997542537220434,0.959661979301238
237,2,61071,0.0104554280068165,0.0993005297720864,0.916204899319909
238,2,61675,-0.0102390828260935,0.0995864807056698,0.918167394973187
239,2,62776,-0.0191719248386961,0.103940395601015,0.853765469420328
240,2,62939,-0.00888394086296318,0.0994147054621485,0.92884454956238
241,2,63527,-0.00398478860921658,0.0997887797565541,0.968169729531268
242,2,63857,-0.0094799059057894,0.0998109427937495,0.924385697656116
243,2,65527,-0.0583784737708857,0.0994346171472585,0.557509085286483
244,2,67007,-0.0975007855700996,0.109407171688392,0.373443044744846
245,2,67023,-0.154127886907123,0.226353280341662,0.496370161699661
246,2,67024,-0.140446033848466,0.227206905522459,0.53688062889594
247,2,67976,-0.0649932965833137,0.100856742421114,0.519726812477916
248,2,69628,-0.0155376557195273,0.102584535864835,0.87969783048741
249,2,71825,-0.0179800694518732,0.198375167027496,0.927832680903192
250,2,72389,0.137491437026381,0.100026381267166,0.170142406239664
251,2,72392,0.0128526155555411,0.100973370510299,0.898785583160141
252,2,73646,0.0509076620745282,0.0988683692042829,0.606942761664653
253,2,74564,0.0360683902632081,0.0986926192567946,0.714985542713078
254,2,74739,0.0570458642427889,0.0989893042706244,0.564791083589436
255,2,79931,0.161334936179267,0.111296043916076,0.148057444237562
256,2,80748,0.0680820698080483,0.102934303994661,0.508779073339243
257,2,80873,0.101057087917926,0.0991263179708217,0.308674338423141
258,2,81501,0.0924742711680907,0.0991334900206332,0.351547535343558
259,2,83526,0.0952685404398426,0.0989718200716387,0.336416001190104
260,2,83845,0.0877918378781981,0.0990856945068761,0.376210304275103
261,2,84412,0.125040069674293,0.249895585155146,0.617126892572225
262,2,84412,0.0909607282142978,0.125085984448311,0.467594243506899
263,2,84447,0.125039918060924,0.100241616953126,0.213083167503251
264,2,87391,0.163028395566251,0.0983758561166706,0.0983676359283585
265,2,87562,0.164086761862637,0.0986217703657387,0.097040120515813
266,2,87849,0.170665100855096,0.0985807213852388,0.0842859447553959
267,2,87878,0.171629094518504,0.0990032039577499,0.0838673678485869
268,2,88125,0.177937950134053,0.110153944212889,0.107126779613605
269,2,89785,0.155574888766157,0.0990894499641338,0.117300552637279
270,2,93441,0.192200240721208,0.101890941708103,0.0600707227981697
271,2,93588,0.193879228983259,0.105495350055393,0.0669322831710813
272,2,93721,0.17537388683751,0.0986941420262573,0.0764386457044597
273,2,93952,0.162067044105746,0.0984739189798095,0.100697761539032
274,2,95085,0.202914733064804,0.0983980328391775,0.0399217054522824
275,2,103188,0.204312636120543,0.100807107072631,0.0434374134049419
276,2,107124,0.209451989939703,0.098408779828019,0.0339971500501251
277,2,111645,0.238519842224741,0.0982851268141049,0.0157319767816095
278,2,111916,0.223437109225137,0.0986207807385721,0.0240799802887604
279,2,111931,0.23208373643665,0.0987172750838183,0.0192727560110771
280,2,111999,0.234004084246456,0.0983443256602534,0.0178699390464228
281,2,114528,0.197446105158929,0.0991449030191322,0.0471972719695382
282,2,116024,0.220502233067069,0.0992458564185625,0.0269319223203888
283,2,119244,0.126689534480018,0.10871057253889,0.244650553562816
284,2,119246,0.186955200938453,0.109630699487936,0.0890148683104145
285,2,119247,0.0795779696273096,0.110795249988778,0.473082248366065
286,2,120090,0.115246542486392,0.099353497201609,0.246847148430413
287,2,120291,0.128802133973495,0.100447342367501,0.200584077779387
288,2,120726,0.107804012690182,0.0999347262068548,0.281438302205156
289,2,121716,0.164645935488719,0.0996008604491097,0.0992082291540474
290,2,123100,0.0939555818390203,0.0999985888331245,0.3480811040347
291,2,124677,0.0270401870813162,0.0999752674398404,0.78695770907689
292,2,127636,-0.192396556200508,0.126044196664273,0.127800419100334
293,2,127887,0.0654739745608475,0.100610815979253,0.515621698209908
294,2,128935,0.0766830550883255,0.10049313416746,0.445932716559274
295,2,129053,0.103440002855688,0.100731792071469,0.305177582267178
296,2,130040,0.0954886999991522,0.101370545158975,0.346848721191695
297,2,130976,0.0287184043640023,0.100659544632886,0.775579838045238
298,2,132199,0.0855928553294485,0.101035088519077,0.397480095752703
299,2,133355,0.101344665761932,0.101678920371227,0.319586739017201
300,2,133435,0.0883272963222328,0.101933573900311,0.386794640590381
301,2,133943,0.113530106135869,0.119315678373589,0.341996385297231
302,2,135183,0.0658289140000075,0.102038305872983,0.519256033911015
303,2,135402,0.0902831470054466,0.10196985864246,0.376548748917172
304,2,135898,0.128806686761785,0.102395154974628,0.209245892586626
305,2,135912,0.122639448884115,0.102492560457056,0.232277507005777
306,2,135925,0.124509367049287,0.102019972734546,0.223112343323508
307,2,136002,0.102592379622575,0.10201245001551,0.315256038545695
308,2,136173,0.105854063990926,0.102726859179859,0.303508090495344
309,2,138209,0.124661674585463,0.105690217433274,0.238993213530526
310,2,138318,0.162102214658111,0.1052443164501,0.124396126117038
311,2,138695,0.142097323075391,0.103511568539584,0.170696091531512
312,2,138818,0.133979212296053,0.103351450191401,0.195703236263006
313,2,139728,0.0954928830648329,0.103286465859883,0.35583471990546
314,2,140174,0.0919286283668845,0.103295626392457,0.374095277740061
315,2,140863,0.102087887994557,0.103226708349417,0.323356298258087
316,2,141152,0.0949839389909637,0.103537444525322,0.35956605792492
317,2,141292,0.113964459720778,0.102736549341957,0.268060936873436
318,2,141545,0.139904070436135,0.103148357957973,0.175858414820089
319,2,145823,0.207807254417765,0.106788324252628,0.05245118920761
320,2,145934,0.0903307069947381,0.176829289947404,0.609785458006799
321,2,145980,0.132100568942794,0.108121265286368,0.222605508479901
322,2,146723,0.181304107157167,0.102778238596502,0.0785914952969869
323,2,147946,0.14261043970904,0.103898989613088,0.170752087613874
324,2,150394,0.151801698030742,0.113195262973265,0.180763044681145
325,2,151274,-0.113927395617143,0.177666834201285,0.521781720239119
326,2,151397,0.129126822986466,0.104209934240874,0.216130656221137
327,2,153035,0.19194735735792,0.102792981607015,0.0626855594664858
328,2,153228,0.164858281533197,0.103682566867522,0.112723438428294
329,2,153455,0.142925679870114,0.104562197229135,0.172527684006776
330,2,153732,0.208035444359049,0.107825646467457,0.0544863107271512
331,2,153815,0.166371022975578,0.104060237897859,0.110760733497662
332,2,154160,0.170716548883688,0.102941821763433,0.0981292690836711
333,2,154235,0.166651579907362,0.103996422791075,0.109945199062652
334,2,155527,0.198190746009536,0.112793860939894,0.0797666702532565
335,2,159870,0.128688702593168,0.101507015499036,0.20571162980389
336,2,161229,0.130279616856094,0.103066429447598,0.207051352344918
337,2,161451,-0.13585031143203,0.221074295668641,0.539280366609679
338,2,161451,0.493799235181735,0.220339834989395,0.0256420446538358
339,2,162696,0.159496365783555,0.102504021888542,0.120603904668361
340,2,163284,0.133895406559624,0.101241463540075,0.186846164896898
341,2,164166,0.129641330656589,0.102201665602502,0.205460507409809
342,2,165270,0.109821956657418,0.101404562407602,0.279544053818283
343,2,165675,0.0698097117631211,0.103184646851823,0.499133714774087
344,2,166404,-0.509075901231665,0.266223251870885,0.0566578873173133
345,2,168012,0.112003986793135,0.124666070734261,0.369567678266648
346,2,168062,0.0534870253328839,0.10228411527986,0.601353796935921
347,2,168518,0.0397347834731725,0.101715858750082,0.696295361058096
348,2,168980,0.0527980223525619,0.101650706315097,0.603802914716208
349,2,169651,0.0901508269625684,0.101624630103728,0.375631069786706
350,2,169902,0.347617751917261,0.169042629517115,0.0404795217598617
351,2,169960,-0.0343217272720242,0.15838695059657,0.828570893005992
352,2,170725,0.09231069229596,0.101800448516694,0.365141281394144
353,2,171254,0.145902421791556,0.101788079719916,0.152630371471741
354,2,172242,0.014701343720843,0.100874139682954,0.884210245264045
355,2,173254,-0.00586462975304225,0.100103671212614,0.953315361482319
356,2,173340,-0.0184778935745977,0.100087211643526,0.853634740643859
357,2,173385,-0.0184438696156033,0.100179413802842,0.854034147473104
358,2,173973,0.0232409105139848,0.0999104249963673,0.816193268963322
359,2,174714,-0.0856199554007701,0.256155715925429,0.738389682291073
360,2,177341,0.0720483137176311,0.0995037683893703,0.469498524351573
361,2,180314,0.00958833807040327,0.0996097374630996,0.923369462586648
362,2,180339,-0.00602968026298933,0.0998621865156521,0.951887144812729
363,2,182758,0.0216503910084205,0.0994978931532418,0.827869250533119
364,2,183619,-0.0352028918240209,0.0998788280613901,0.724706652071627
365,2,183913,-0.0602373404636463,0.102376351078934,0.55664603473015
366,2,184146,-0.0155192255503201,0.103110215510962,0.880447408901389
367,2,187176,-0.0755980312096856,0.100359633916804,0.451788995302544
368,2,191066,-0.0542250617341797,0.101149934290628,0.592236762822921
369,2,191124,0.293624726250542,0.126891267772716,0.0212421185455348
370,2,191128,-0.22541385374966,0.117079307877074,0.0549938326773329
371,2,191599,-0.0560351151336846,0.0997444261574073,0.574617703297092
372,2,191762,-0.0664894636264077,0.103678540128472,0.521741337606497
373,2,191763,-0.0715786604403008,0.100111759773848,0.475089333696712
374,2,191959,-0.0670011385689535,0.099876133516107,0.50275966091246
375,2,192390,-0.0467477366146891,0.102667444471629,0.649150594682374
376,2,195759,0.0366475467640681,0.100779036860558,0.716342628781037
377,2,196912,0.046581613277107,0.0991365302268853,0.638735639856724
378,2,197598,0.719173252268455,0.321590107114121,0.0259561079843636
379,2,198110,0.0241286042766152,0.0997535441926784,0.809011917030516
380,2,198283,0.043845673950791,0.102873195774175,0.670213973667004
381,2,198805,0.0156727958352132,0.100188038955407,0.875780521336992
382,2,198891,0.0114346520088931,0.0994092199463267,0.908489857919583
383,2,199248,0.0167195180161781,0.0996341422521788,0.866829542177829
384,2,201782,-0.00793245823389399,0.0995147788848192,0.936511994393151
385,2,203285,0.0744221768185635,0.0990506824599998,0.45293994539791
386,2,203783,0.0697925004163133,0.098846625044785,0.480611187163395
387,2,204179,0.0468478679489408,0.0991243935114778,0.636778558033804
388,2,205406,0.0322942518078835,0.100159760701133,0.747319799858155
389,2,205834,0.026951168788513,0.0996843985632954,0.787037492382318
390,2,205965,-0.00435166826178723,0.108934861237304,0.968157617008558
391,2,207192,0.028859492208363,0.0995896504671715,0.772151588469905
392,2,207561,0.0333572869059697,0.0991453502231923,0.736732729581425
393,2,208682,-0.0190036119719574,0.0989892606016806,0.847870996853909
394,2,210102,-0.0512127298396051,0.0992126510140753,0.606043833149301
395,2,212519,0.0285283903146905,0.211234820194497,0.89264509573382
396,2,214801,-0.0514708751953203,0.0992075474660626,0.604211247686689
397,2,215016,-0.0317830518540994,0.0991743113275867,0.748796645644143
398,2,218876,-0.0715096963298965,0.100141893878965,0.47564730354157
399,2,227511,-0.0904109936610957,0.100808710742886,0.370406477611713
400,2,230378,-0.0781969603464863,0.0995647081561615,0.432752730616747
401,2,231943,-0.087530476912719,0.0998287184136168,0.381188007242627
402,2,232156,-0.0998399586868105,0.0997549642406711,0.317583916694434
403,2,232789,-0.0968075437946692,0.0994092253145599,0.330808503561031
404,2,238524,-0.0620300424449146,0.0996280638593505,0.533938778155493
405,2,241518,-0.0844837671924286,0.100447541606368,0.400876120153827
406,2,250396,-0.130831950263621,0.0996196226023858,0.189929813805197
407,2,250466,-0.111120732954058,0.0996520808075461,0.26557173693422
408,2,252305,-0.10042670400753,0.0999492185032666,0.315692352641355
409,2,254571,-0.0626406650976958,0.101443097270086,0.537306010711484
410,2,254742,-0.0701720703463697,0.101337415580885,0.489103984722129
411,2,254908,-0.0717984906527975,0.10210933178964,0.482423839908261
412,2,255033,-0.0378064227089887,0.119745228063428,0.752398714135973
413,2,255862,-0.0837376488942874,0.10146745992773,0.409777915521385
414,2,255975,-0.0767096317926357,0.101116216408109,0.44858110630644
415,2,258311,-0.181149823842095,0.0990594683402346,0.0682885207760647
416,2,259284,-0.131461782975012,0.0996172736814428,0.187800920002941
417,2,266330,-0.0853954266293588,0.10018904566539,0.394601678830104
418,2,267100,-0.102468379196435,0.100136369652682,0.306872273424439
419,2,268086,-0.0631738063815737,0.100235709297162,0.52893716242482
420,2,274614,-0.0924649397650948,0.0995611916601857,0.353666378012203
421,2,274729,-0.0986823313910152,0.100090260843281,0.324841081060533
422,2,275746,-0.0649228205234222,0.100124613307987,0.517134784314086
423,2,277029,-0.0735613729228648,0.0996417719098165,0.460847972414051
424,2,277741,-0.090445995642503,0.099641593405834,0.364648979699198
425,2,278218,-0.0827042067257557,0.0994802918232265,0.406330740186851
