SNP,Chr,Pos,Effect,SE,ERV25_RBD2_noMTX_Trifluoperazine_avg_logratio_Fitness_minus_ref.GLM
99,1,130613,-0.022794077103903,0.0685085779400792,0.739544222066556
100,1,132012,0.0634419194472673,0.0682904502330149,0.353523206506435
101,1,133231,0.0643873202798616,0.0678021490088419,0.342947240366919
102,1,137074,0.0772039477175508,0.0676674983532359,0.254672065089506
103,1,137304,0.091972868838088,0.0676388028901654,0.17477219717235
104,1,139686,0.0855793324166675,0.0677518925363939,0.207376734364195
105,1,149562,0.102748402217406,0.067839678210846,0.130774470288443
106,1,150447,0.111072155254384,0.0685602765201464,0.106111107245391
107,1,151446,0.109170189324731,0.138123788278053,0.429836907893984
108,1,154084,0.0822348730633491,0.0688883776369585,0.233380946226837
109,1,156633,0.137078571209572,0.0695922346720233,0.0496497059704073
110,1,157269,0.0974889019766173,0.0675755730283626,0.150001619503369
111,1,160054,0.0932653448960245,0.068238088572391,0.172569206242329
112,1,166222,0.0913257786279932,0.0677381881457877,0.178453037664715
113,1,166416,0.0897543269570413,0.0676059224640706,0.185164738155645
114,1,167326,0.0647217943017851,0.0680725181155419,0.342368025809456
115,1,168836,0.101397644043094,0.0676216003930192,0.134641378770307
116,1,171200,0.0658112957005253,0.0678478500012839,0.33271884822148
117,1,171431,0.0790447282189466,0.0682327716556568,0.247460734820849
118,1,173339,0.0802106994873999,0.067696238167912,0.236869104522813
119,1,173845,0.108785169378959,0.0675267142955277,0.108074663118319
120,1,175121,0.0850889445575731,0.0674883307595571,0.208215421519217
121,1,175281,0.0803153802616693,0.0675625077445857,0.235334521593763
122,1,175315,0.0868808161298943,0.06751812991525,0.199015013924132
123,1,175523,0.0795887757915038,0.0679277904732901,0.242120833298818
124,1,175541,0.0838340423098494,0.0676349557455837,0.215980986150991
125,1,175653,0.0934240690339313,0.0678144083291488,0.169186192864508
126,1,175805,0.0913143518794362,0.0716777620102997,0.203516941372938
127,1,175818,0.112709213138513,0.0699350349038745,0.107936763927048
128,1,175856,0.0678275955947201,0.0690246621829749,0.326449089398227
129,1,175876,0.0712170595934858,0.0679541111060393,0.29534782191747
130,1,175989,0.0709015642029091,0.0681495296535835,0.298874366990555
131,1,176001,0.067754103067291,0.0685147437374774,0.323390318860022
132,1,176451,0.0723048387178915,0.0693275691434354,0.297687505065969
133,1,177692,0.10268126206868,0.0674552665069432,0.128851069638068
134,1,178191,0.0935655381737215,0.0675601995284783,0.166951259842154
135,1,178224,0.10268126206868,0.0674552665069432,0.128851069638068
136,1,178960,0.0858062282779142,0.0680637679685451,0.208258921080986
137,1,179139,0.25552406747496,0.134517972964972,0.0583066129489607
138,1,179139,-0.205579414002979,0.272084078533497,0.450409045230081
139,1,180955,0.0488667546048591,0.0782977035113839,0.532955324339476
140,1,183802,0.0608847151918223,0.0676071988981091,0.36843332230757
141,1,183954,0.0402921301220691,0.0681438465383344,0.554710895784928
142,1,184450,0.0669932102561292,0.0674865147961293,0.321540852663998
143,1,184641,0.0618378868884578,0.0694693717211246,0.37399371697407
144,1,184718,0.0683993291865625,0.0678670490645405,0.314220179571921
145,1,185296,0.053951569281369,0.0676153479133231,0.425453942974572
146,1,185438,0.0556677893866111,0.0676146051478835,0.410887511082241
147,1,185469,0.0527410453459222,0.0677190106292034,0.436606426893843
148,1,185503,0.0593053184390007,0.0675281343563764,0.380415598384048
149,1,185705,0.0463834265667546,0.068312817644427,0.497591843058765
150,1,185749,0.044586615320115,0.0683162067350305,0.514406328039198
151,1,185806,0.0529348432696854,0.068390678376711,0.43944488873485
152,1,185879,0.0491149617472463,0.0687297440284685,0.47532236749593
153,1,185916,0.0656273722528223,0.0686593640934807,0.339807155249985
154,1,185941,0.0548837980373684,0.0689858151719182,0.426810302072302
155,1,185954,0.0606092668047908,0.069174105790211,0.381525675299325
156,1,186055,0.059821670234273,0.0677924796787059,0.378148385203431
157,1,186896,0.0165987848258561,0.0689742117153391,0.809964516143463
158,1,187697,-0.00607274004446534,0.140677755662775,0.96559223200161
159,1,189392,0.302039805665243,0.140498970394304,0.0322528226066063
160,1,189416,0.36898563840295,0.135376805241817,0.00673798547381475
161,1,190132,0.0604511370626503,0.0678770836999344,0.373751914253949
162,1,190148,0.0605299091790514,0.067897402237701,0.373273174606739
163,1,190165,0.0681028802167555,0.0684001427681673,0.320100257768696
164,1,190169,0.0739421535562909,0.0682974071085445,0.279703006539868
165,1,190933,0.0914237955115085,0.0676812372016794,0.177624828389476
166,1,192149,-0.0457034902057989,0.0683674412001382,0.504252720088077
167,1,192302,0.150520032835699,0.0899720071597472,0.0952200920269932
168,1,192303,0.121510270745447,0.0812990045402226,0.135909730726483
169,1,192305,0.14509684566917,0.0843983442575609,0.0864562942912741
170,1,192315,0.0911298585638525,0.0960200066901735,0.343233500023678
171,1,192795,0.0160824299346946,0.067722066372887,0.81242456452059
172,1,194020,-0.0151185063832192,0.0713329157588197,0.832273885534958
173,1,194187,-0.0398883620062405,0.0677503305227355,0.556402016738581
174,1,194867,-0.0345381703864772,0.0677217529211186,0.610369391321283
175,1,197325,-0.0316988742089389,0.0693793084905238,0.648029457567263
176,1,197392,-0.0397490487094765,0.0702600336495007,0.57192864113544
177,1,198857,-0.633268570242589,0.323092056679798,0.0507791978749687
178,1,206666,0.094918572429178,0.0760240278915111,0.212663030745538
179,1,206675,0.0458423496608757,0.0991649128548031,0.64416249142202
180,1,223051,0.0501940663939339,0.0784636438452246,0.52277536057672
181,1,223059,0.0258691321925548,0.0815116110036233,0.751152434154752
182,2,7366,0.0616294459312186,0.0982028460692177,0.530689497218627
183,2,8180,0.0660706592060478,0.135234514422982,0.625454067073623
184,2,8187,-0.0293157001445392,0.140669473657611,0.835035840160929
185,2,8250,-0.0454895525759316,0.138575652469028,0.742905846879331
186,2,8253,-0.0671780744931381,0.138550673378961,0.628074371916254
187,2,8285,0.0431560090316362,0.0751057808733924,0.5659258033812
188,2,8302,-0.000843848195652142,0.070336657760272,0.990434566903135
189,2,8306,-0.000843848195652142,0.070336657760272,0.990434566903135
190,2,8314,-0.00812881180470712,0.0688923982588663,0.906140417115631
191,2,8317,-0.00170444837511385,0.0704648964861973,0.980715825492401
192,2,8328,-0.00651172397791711,0.0701488497410668,0.926093471526336
193,2,8331,-0.00923722857051229,0.0700160998613904,0.895114772021112
194,2,8498,0.020896893114521,0.0687838677683136,0.761455336618312
195,2,8651,0.0146848008162602,0.0688528344353604,0.831233185733837
196,2,9418,0.368183165898877,0.174022129736288,0.0350679414872928
197,2,9812,0.0294398102722043,0.0692486806793745,0.670999694204556
198,2,9932,0.0149083947974179,0.0689888435076988,0.829035683474267
199,2,10135,0.0124159371538662,0.0687260096660622,0.856739315694066
200,2,11616,0.0327048653328526,0.068634166323437,0.634005913927997
201,2,12133,0.0205595308537425,0.0689204893580719,0.765643637588167
202,2,12194,0.0240840878671273,0.0691838435434978,0.727959648723358
203,2,12359,0.0223970175395592,0.0689831075188428,0.745620175307533
204,2,13061,0.0195870666572762,0.0689804518618113,0.776614426475586
205,2,14298,0.012708705432783,0.0692026600495036,0.854397592630263
206,2,15222,0.0352439230584768,0.069855642026983,0.614207227247983
207,2,17986,0.0423788554135594,0.0686191745231548,0.537240572508059
208,2,19770,0.0438067283813265,0.0690915906878947,0.526466335423047
209,2,19836,0.0522065990536365,0.0688849741353716,0.449027989106193
210,2,19851,0.0511897164837815,0.0690891426907049,0.459232862529322
211,2,21595,0.0575154331768791,0.0687891889890657,0.403657772560758
212,2,22385,0.0621228843784138,0.0688430676621753,0.367468219826152
213,2,23441,0.0790643615519014,0.0694644880402392,0.255809586722157
214,2,24209,0.0716260763962125,0.0689134440590797,0.299347372096247
215,2,24341,0.0463503977440648,0.0691380619889221,0.503038963180228
216,2,26815,0.0702033253769648,0.068998056530446,0.309627609947051
217,2,28209,0.0777030553973717,0.0689985741525637,0.260865140869525
218,2,28695,0.058398000018249,0.0721464860412298,0.418809364831146
219,2,35849,-0.976672039074787,0.738504860475399,0.186858177955311
220,2,35850,-0.947642066984363,0.904034087410598,0.295246545579672
221,2,41245,0.0712872191202301,0.0687526542905718,0.300508525352119
222,2,43214,0.117609561740581,0.0696930838863365,0.0923837232565582
223,2,47104,0.0513357608499374,0.067968048686668,0.450577114674706
224,2,50915,0.0794430627333302,0.0685610285773406,0.247353436973758
225,2,55834,0.0752040939953211,0.0682566174344515,0.271305954851216
226,2,56422,0.0644368320190553,0.0684102039859636,0.34687855538905
227,2,57715,0.0686314751273384,0.0681725302194909,0.314753104940883
228,2,59046,0.0772345990043677,0.0684924361201479,0.260239162700936
229,2,59191,0.0638352866958618,0.0681381605336524,0.34947583472225
230,2,59383,0.0507640127038319,0.0681889550801724,0.457092970556926
231,2,59477,0.0510615619180735,0.0692159263060834,0.461178326135505
232,2,59755,-0.146555751400088,0.155441087595515,0.346408627589189
233,2,60471,0.0699175933895391,0.0682329724825042,0.30621150910052
234,2,60478,0.0708855422779434,0.0683082400378923,0.300105858243776
235,2,60786,0.0772612035916955,0.068175959048723,0.257873461389518
236,2,61035,0.0689747366141421,0.0681961975124036,0.312510041794091
237,2,61071,0.0653233299474484,0.0678961647349183,0.336654766964656
238,2,61675,0.0788678787801137,0.0680515062949373,0.247262436237411
239,2,62776,0.0406561758078702,0.0711311693254657,0.567979609727283
240,2,62939,0.0652944414957758,0.0679742156341937,0.337422582973307
241,2,63527,0.0378628219820285,0.0682887545119216,0.57962079003343
242,2,63857,0.0474216445915492,0.0682877464634655,0.487863998139135
243,2,65527,0.0262067548675223,0.068094803137442,0.700575207351959
244,2,67007,0.0408654250304096,0.0749560244828146,0.585965766784226
245,2,67023,-0.0752053354511371,0.1550181710861,0.627878795913245
246,2,67024,-0.0478543831146472,0.155615841741779,0.758631887925221
247,2,67976,0.0299880784825868,0.0690716514703977,0.664438231090584
248,2,69628,-0.0167779234492982,0.0702289905943888,0.811319359673189
249,2,71825,0.0597850894499121,0.135777763695977,0.659977919949693
250,2,72389,0.031362297137377,0.0686437288178682,0.648034650140638
251,2,72392,0.0535066610588184,0.0690722366205319,0.43906631471116
252,2,73646,0.0289719694530722,0.0676960429380008,0.668932934018433
253,2,74564,0.0443811574420115,0.0675393512382716,0.511534821271905
254,2,74739,0.0271443603446963,0.0677874624281161,0.689079598653041
255,2,79931,0.105080993988538,0.076218067128947,0.168863767792643
256,2,80748,0.0186907169762108,0.0705084835185927,0.791098974133847
257,2,80873,0.0352731596595668,0.0679386868127542,0.603952858977495
258,2,81501,0.0265091411914145,0.0679386486471765,0.696629655539449
259,2,83526,0.0180379885771695,0.06784109117248,0.790482317682763
260,2,83845,0.04484813628784,0.0678704017387489,0.50917749207391
261,2,84412,-0.0933551401141868,0.171074374429339,0.585617425432226
262,2,84412,0.0638112682925329,0.0856343330974042,0.456670919078694
263,2,84447,0.0853283608290769,0.0686293341469442,0.214574316837497
264,2,87391,0.0503256990281818,0.0675594063865761,0.456821581696229
265,2,87562,0.0612946593338281,0.0677050326000188,0.365913839425623
266,2,87849,0.056023549746837,0.0677115426774034,0.408577550242705
267,2,87878,0.0581545425299895,0.0679980030496768,0.392998954013735
268,2,88125,0.0925613785934937,0.0755323497658237,0.221221405539989
269,2,89785,0.024442257437019,0.0680635695516783,0.719728063783723
270,2,93441,0.0164193188431756,0.0701027814674397,0.814951684688312
271,2,93588,-0.0106816328383375,0.0725676905302678,0.883061795513655
272,2,93721,0.000426350245561685,0.0678704277310046,0.994991409161636
273,2,93952,-0.00422682831976713,0.0676759224086782,0.950234332504486
274,2,95085,0.012973670772613,0.0677672309484225,0.848287345135779
275,2,103188,0.0455295173038918,0.069373592891853,0.512062133602727
276,2,107124,0.0361002742351405,0.067777233315713,0.594623962699834
277,2,111645,0.0266820758899571,0.0678330197537887,0.694298914769636
278,2,111916,0.0120188852735968,0.0680048021726289,0.859817249745997
279,2,111931,0.0193974526984162,0.0681039766411209,0.775948192217604
280,2,111999,0.040658681586151,0.0678326985019273,0.549293019495294
281,2,114528,0.0607819110717496,0.0681810493077209,0.373279983031294
282,2,116024,0.0361868189903571,0.0683929415518428,0.597067474514018
283,2,119244,0.157556213058401,0.0740964598705919,0.0341661628023163
284,2,119246,0.147150000322603,0.0749568697262625,0.0504159938025816
285,2,119247,0.138240783753108,0.0755516523307271,0.0681302662207459
286,2,120090,0.133109510915635,0.067780578476994,0.0503342972749889
287,2,120291,0.130283568790611,0.0685794928888248,0.0582813234755916
288,2,120726,0.130096431667072,0.068180214996429,0.0571859739657169
289,2,121716,0.105051786087912,0.0682243593365093,0.124505300501693
290,2,123100,0.106565285538842,0.0683124617522164,0.119663379730602
291,2,124677,0.0407898659155109,0.0684186594787823,0.551436790902965
292,2,127636,-0.0197074116740572,0.0865715243924771,0.820055489081568
293,2,127887,0.0357588248880034,0.0688961416275135,0.604068492029887
294,2,128935,0.028555445264028,0.068840494945947,0.678535957829183
295,2,129053,0.0234852993905788,0.0690555594822127,0.733988913955505
296,2,130040,0.000839354443200824,0.0694884083638042,0.990369364927494
297,2,130976,0.0147826251785492,0.0689179340856549,0.830284094699075
298,2,132199,-0.0149215235291603,0.0692373140285898,0.82949204302045
299,2,133355,-0.00906804638063752,0.0697085890314734,0.89657322074461
300,2,133435,-0.00192392728659208,0.0698608240261968,0.97804505319635
301,2,133943,0.0748496290020849,0.0816946267882963,0.360180994019371
302,2,135183,0.0231933158939392,0.0698886904600272,0.740191329080793
303,2,135402,0.0247096898608223,0.0698766574674296,0.723835788835204
304,2,135898,-0.000211046027043027,0.0702596795019432,0.997605014714389
305,2,135912,0.00178191139649286,0.0703115132882268,0.979795619944004
306,2,135925,0.00734857975670422,0.0699919779385063,0.916441991726262
307,2,136002,0.000120246338514596,0.0699406995992748,0.99862919979014
308,2,136173,-0.016479171178578,0.0704300585315445,0.815136737944646
309,2,138209,-0.0096116525356913,0.0724992691037705,0.89460436705327
310,2,138318,-0.0228992004041978,0.0722847894386602,0.751589145778895
311,2,138695,-0.0269714687575139,0.0710414669999941,0.70442752189853
312,2,138818,-0.0182086830563641,0.0709190421267747,0.797518965317688
313,2,139728,-0.0145368999361666,0.0707942828539894,0.837424832162135
314,2,140174,-0.0334379513509596,0.0707761380460217,0.636899939100707
315,2,140863,-0.0478296962050061,0.0707240718745711,0.499301964771411
316,2,141152,-0.0384213042089816,0.0709397555104102,0.588432528511053
317,2,141292,-0.0510576296025415,0.0704065192829583,0.468820049431454
318,2,141545,-0.0524226955474173,0.0707471699142396,0.459194266554186
319,2,145823,-0.0847807911274019,0.0733628784160147,0.24861161861059
320,2,145934,-0.189470740875322,0.120686668666791,0.117325136401717
321,2,145980,-0.0769542541448173,0.0740661765249211,0.299519029967636
322,2,146723,-0.125189289903463,0.0703596644175807,0.0760548057155948
323,2,147946,-0.120541943395361,0.0710327121767095,0.0905796376071797
324,2,150394,-0.134986547147572,0.0773610582653273,0.0818742282044101
325,2,151274,0.090668837897744,0.121611042818628,0.456426875109901
326,2,151397,-0.0892520490118883,0.0713421900938633,0.211747797458452
327,2,153035,-0.040750572978122,0.0706885503579142,0.56465782018434
328,2,153228,-0.0547543419448754,0.0711782359931376,0.442255281528907
329,2,153455,-0.0676374345330547,0.0716852145095453,0.346053166455324
330,2,153732,-0.0930822108722463,0.074043249685798,0.209536612276492
331,2,153815,-0.0437703478890163,0.0714622077610677,0.540603703675783
332,2,154160,-0.0230640332382542,0.070740354001453,0.744588909970532
333,2,154235,-0.0436012102551083,0.0714198139653608,0.541928920203956
334,2,155527,-0.0758989722257286,0.0774536789764635,0.327793127149437
335,2,159870,-0.0657798942532293,0.0695646668631897,0.34500277375043
336,2,161229,-0.0562284116468996,0.0706584669806344,0.426696216151457
337,2,161451,0.138171632003855,0.151256211565084,0.361606313154921
338,2,161451,-0.214651127878218,0.151490286504194,0.157385328684108
339,2,162696,-0.0287976188907865,0.0704008332735127,0.682749385429993
340,2,163284,-0.031444972123726,0.0694642287349156,0.651058249113158
341,2,164166,0.0448213235216045,0.0700889632939267,0.522917765484502
342,2,165270,0.0493072675289786,0.0694902454163399,0.478447501850921
343,2,165675,0.0399884477737852,0.0706569759899912,0.571786084058178
344,2,166404,-0.171837330487326,0.182977384990568,0.348312369290657
345,2,168012,0.0897630333902282,0.0853139102951321,0.293450414693772
346,2,168062,0.0272479559184616,0.0700388134987074,0.697480534243373
347,2,168518,0.0451202629287221,0.0696113022702969,0.517293548516994
348,2,168980,0.0476727120772931,0.0695733932448096,0.493658146020654
349,2,169651,0.0576250846600327,0.0695851543719781,0.408160225224862
350,2,169902,0.238593324008997,0.115728025153059,0.0399705603840378
351,2,169960,-0.11539610154073,0.108269500148975,0.28723219173499
352,2,170725,-0.0310257932715795,0.0697571580958228,0.65675957052104
353,2,171254,0.000480092433640666,0.069889614679931,0.994523018448576
354,2,172242,0.0297046597489476,0.0690453770438207,0.667298588575179
355,2,173254,0.0364166990696342,0.0685068319316675,0.595352911916086
356,2,173340,0.0434622778427482,0.068486896152423,0.526095695672902
357,2,173385,0.0401653993640649,0.0685557378997408,0.558330907870134
358,2,173973,0.047993360765456,0.068359143308246,0.483093994204523
359,2,174714,0.217365411650003,0.175017512597424,0.215074437374844
360,2,177341,0.0311742536381213,0.068153577865881,0.647656440431499
361,2,180314,-0.00689072435795551,0.0681956602257613,0.919573339247723
362,2,180339,0.00123294563094539,0.0683689069985568,0.985622142634585
363,2,182758,0.0286153298476344,0.0681067203901493,0.674628380628492
364,2,183619,0.0184876852483902,0.0683849304786559,0.787051024947859
365,2,183913,0.012669468349698,0.0701209758582694,0.856722327332565
366,2,184146,-0.0129787262231534,0.0705911666860276,0.854230693121169
367,2,187176,-0.0230138131240608,0.0687534419691081,0.738027862738748
368,2,191066,-0.0347182316254334,0.069253750549613,0.6164590083869
369,2,191124,0.0108470139954076,0.0875279814020473,0.901444207001065
370,2,191128,-0.00911811285623831,0.080574226140103,0.909964755199962
371,2,191599,-0.0270953366107217,0.0683032605221141,0.691834528340963
372,2,191762,-0.0461324033177148,0.070980254311871,0.516158277722814
373,2,191763,-0.0316675955647911,0.0685683486877325,0.644480661501541
374,2,191959,-0.0377737838355565,0.0683921622649069,0.581084414323551
375,2,192390,-0.021580316183498,0.0703004031719575,0.759045029545917
376,2,195759,-0.0217240117807498,0.0689995229002094,0.753066934700302
377,2,196912,-0.0409508548100357,0.0678580062679167,0.546577913709896
378,2,197598,0.190341159322175,0.221492587271956,0.390726897452015
379,2,198110,-0.0225006940110646,0.0682893648224948,0.741980424908655
380,2,198283,-0.0371626659106089,0.0704203571494065,0.598020946631296
381,2,198805,-0.00261487339496787,0.0685939098973796,0.969612699491539
382,2,198891,-0.00401723391073355,0.068059410822333,0.95296527730566
383,2,199248,-0.00560468244353499,0.0682145280895415,0.934563987287398
384,2,201782,-0.0304053889533011,0.0681121306029781,0.655580626897271
385,2,203285,-0.0287087774420016,0.0678500054710009,0.672464473345522
386,2,203783,-0.0319106275518189,0.0676997705008017,0.637678398399307
387,2,204179,-0.0187345931282751,0.0678776144183314,0.782705372974154
388,2,205406,-0.00733772270962596,0.0685812980776316,0.914855268450916
389,2,205834,0.00370716512924607,0.0682536471046789,0.95671529506542
390,2,205965,-0.038221812389376,0.0745524227750495,0.608493242757106
391,2,207192,-0.0330309450382265,0.0681674419589109,0.628291828695345
392,2,207561,-0.0457932183080385,0.067844934343749,0.500137391566576
393,2,208682,-0.036083505227316,0.0677472758598189,0.59463225996069
394,2,210102,-0.0362921534779075,0.0679220635334025,0.593456131892689
395,2,212519,0.079030884590761,0.144560111746225,0.584930865079321
396,2,214801,-0.0299457275947377,0.0679275947378271,0.659593080756542
397,2,215016,-0.028852074302849,0.0678901570836106,0.671108946821787
398,2,218876,-0.0102345058713174,0.0686074191761544,0.881500800509229
399,2,227511,-0.0297562916957992,0.0690770366679891,0.666898767314976
400,2,230378,-0.0273176657228666,0.0682089579684988,0.689030795581827
401,2,231943,-0.0247154693908871,0.0684074088090142,0.718092727708457
402,2,232156,-0.0395626243108931,0.0683595858320854,0.56313174700541
403,2,232789,-0.0213575313815793,0.068140352671232,0.754135762050393
404,2,238524,-0.0145298878781196,0.0682413579129279,0.831512977086179
405,2,241518,-0.0135031109357023,0.068834456550778,0.844591630407329
406,2,250396,-0.022276475892052,0.0683586568594784,0.744710931216277
407,2,250466,-0.0257032168537745,0.0683311005107815,0.707026203986501
408,2,252305,0.0114761100826685,0.0685232299467318,0.867090127466764
409,2,254571,0.0474509226096416,0.0694425118401464,0.49485776259336
410,2,254742,0.0281632770103367,0.069409490821167,0.685168147365585
411,2,254908,0.0270016302005712,0.06994122335766,0.699683519894555
412,2,255033,0.038753706386774,0.0819667251361899,0.636649471988114
413,2,255862,0.0677511627211194,0.0694410180025164,0.329898686206389
414,2,255975,0.0449279141866303,0.0692422619093313,0.516856553782524
415,2,258311,0.0316859525390728,0.0681186309915429,0.642104851805506
416,2,259284,0.0409960336162608,0.0683341103127479,0.548934374691057
417,2,266330,0.0494786249431733,0.0686123889273318,0.471305305673797
418,2,267100,0.0475068968552443,0.0686113283720257,0.48913760628704
419,2,268086,0.00526437244393774,0.0686623377857591,0.938929147317057
420,2,274614,0.0281929149841211,0.0682292409755275,0.679704614431069
421,2,274729,0.0288957427321768,0.068601778615904,0.673858223267378
