SNP,Chr,Pos,Effect,SE,TPO1_TPO2_MTX_5.FC_avg_logratio_Fitness_minus_ref.GLM
243,2,65527,-0.0619395680973122,0.134446381229252,0.645296901895198
244,2,67007,-0.0660228127432627,0.148027208898774,0.65585762661213
245,2,67023,-0.0725907019592213,0.30617332026649,0.812724325827848
246,2,67024,-0.0912778424319187,0.307278571236886,0.766601208567754
247,2,67976,0.0242080323782182,0.136417777091779,0.859252698524928
248,2,69628,0.0403430043957822,0.138667296851762,0.771272806371596
249,2,71825,-0.426728565224579,0.267214063671397,0.111170727241305
250,2,72389,0.0626607859023032,0.135541530541056,0.644151345711132
251,2,72392,-0.00827664836032693,0.136503774368717,0.951685716871566
252,2,73646,0.0857133024310299,0.133628027101485,0.52165825157098
253,2,74564,0.13012338154402,0.133263499203263,0.329516731237511
254,2,74739,0.162849969061021,0.1336012475071,0.223686384472808
255,2,79931,0.306953513340242,0.150016271644964,0.041483608398545
256,2,80748,0.214078473832245,0.138771454432945,0.123806966530033
257,2,80873,0.21700878973754,0.133703569401913,0.105469440898156
258,2,81501,0.248854922230451,0.133523838635075,0.0631870159471064
259,2,83526,0.276195860783427,0.133162057830374,0.0387914037547341
260,2,83845,0.299208629771486,0.133149364255538,0.0252466933931184
261,2,84412,0.70382178139109,0.335859709680345,0.0368311117559688
262,2,84412,0.245567729217329,0.168719215464716,0.14642467628079
263,2,84447,0.322307720399927,0.134722664936475,0.0172618905641856
264,2,87391,0.383293739272892,0.131938324817875,0.00390277944579455
265,2,87562,0.38900087795497,0.132232979041346,0.00347876759773433
266,2,87849,0.385598293687769,0.132248380066703,0.00377548730097211
267,2,87878,0.370439465556888,0.132952479035693,0.00562014936209865
268,2,88125,0.303811999148423,0.148584215027974,0.0416245111535353
269,2,89785,0.337610545187199,0.133215004504059,0.0116978951514026
270,2,93441,0.340254739909943,0.137244575815921,0.0136345859110873
271,2,93588,0.334723188462422,0.142183263833425,0.0191116035311086
272,2,93721,0.35331096341193,0.132689657000622,0.00810683466068163
273,2,93952,0.326406751736004,0.13249811896721,0.0142358082170728
274,2,95085,0.34343744616542,0.13256438129429,0.00997456865025801
275,2,103188,0.355773306105949,0.135752903246062,0.0091530792746043
276,2,107124,0.315930217956811,0.13282513810418,0.0179126359418546
277,2,111645,0.353655790766436,0.13264208707484,0.0080233144813144
278,2,111916,0.331991341381031,0.133119178464778,0.0130902899527419
279,2,111931,0.347222992920821,0.133216360615887,0.00953604385956746
280,2,111999,0.351258136758687,0.132698669838825,0.00848393932759943
281,2,114528,0.296145173758262,0.133855503931215,0.0275769421311508
282,2,116024,0.370443938731419,0.133654342081006,0.00587272633275861
283,2,119244,0.143252045097058,0.147045823394365,0.330624330877465
284,2,119246,0.178499394652655,0.148510452809939,0.230195752351268
285,2,119247,0.223493904268355,0.149415749464552,0.135603043426175
286,2,120090,0.281982986644696,0.133727677351733,0.0356801165480951
287,2,120291,0.282631723458873,0.135272265799151,0.0373913842253514
288,2,120726,0.287928732535093,0.134449182400181,0.0329143642947987
289,2,121716,0.283235200694855,0.13432277141306,0.0356818149349837
290,2,123100,0.266829169544917,0.134605389227695,0.0482199557407963
291,2,124677,0.258805691910411,0.134462333315897,0.0550646718796224
292,2,127636,-0.0115072926893605,0.170953789158319,0.946371194083156
293,2,127887,0.270824529309893,0.135327268580187,0.0461298876418034
294,2,128935,0.258677582805873,0.135265254737618,0.0566375034394699
295,2,129053,0.254357323496079,0.135704397480091,0.0617081118694351
296,2,130040,0.250753289428016,0.136559773013284,0.0671664864240691
297,2,130976,0.188392719955204,0.135722898056269,0.165991510898886
298,2,132199,0.205401509472427,0.136285781164117,0.132669603009566
299,2,133355,0.21443336172226,0.137174458751311,0.118897719375345
300,2,133435,0.200818603963017,0.137531171544039,0.145133328458591
301,2,133943,0.152429606728735,0.161300304220029,0.345302654724353
302,2,135183,0.141763207609851,0.137815892077405,0.304352261059421
303,2,135402,0.165825210773415,0.137718911587466,0.229363662522453
304,2,135898,0.18102676915747,0.138398325426307,0.19172011886819
305,2,135912,0.186963599120821,0.138478703345646,0.177840822805894
306,2,135925,0.188559788679436,0.137841998677913,0.172200551142955
307,2,136002,0.161179830190748,0.137836752353327,0.243050386575572
308,2,136173,0.167058421609534,0.138796000474287,0.229540841695505
309,2,138209,0.20165641357901,0.142756205765586,0.158656461293559
310,2,138318,0.200936976734001,0.142351153084296,0.158960812991199
311,2,138695,0.186461260833057,0.139954214047853,0.183620453914779
312,2,138818,0.164962425689672,0.139772851409777,0.238708235943981
313,2,139728,0.201408884053518,0.139385655946086,0.149351801963922
314,2,140174,0.17678836186075,0.139480246005565,0.2058193313105
315,2,140863,0.165384827900387,0.13946320657532,0.236472391538819
316,2,141152,0.137586231825947,0.139942891786907,0.326202133282774
317,2,141292,0.176561556673711,0.138809032307531,0.204219470513657
318,2,141545,0.197358740580928,0.139409311291796,0.157751376462052
319,2,145823,0.265416977347022,0.144445435207139,0.0669780012585483
320,2,145934,0.185307214890455,0.238932415957036,0.438526129324597
321,2,145980,0.251313632621186,0.145860952402293,0.0857702096396484
322,2,146723,0.163340797827102,0.139281272370863,0.241690632496991
323,2,147946,0.223861230215223,0.140325746870922,0.111540720400414
324,2,150394,0.222410492690599,0.152955495661098,0.146810891478178
325,2,151274,-0.132047598401687,0.240216846114641,0.582871624188931
326,2,151397,0.216096328749167,0.140713478434915,0.125503162077088
327,2,153035,0.168254789315175,0.139358394290468,0.228104543509454
328,2,153228,0.118527615626345,0.140523289274695,0.399535089547028
329,2,153455,0.128702398698914,0.141560875663811,0.363882584063167
330,2,153732,0.127495364329923,0.146373968292212,0.384332553157669
331,2,153815,0.147107393057115,0.140965478484255,0.297398346387139
332,2,154160,0.137998416509214,0.139510255008206,0.323260802936612
333,2,154235,0.138225275499029,0.140906583063168,0.327278863931765
334,2,155527,0.153794894142286,0.152927387873559,0.31526191170282
335,2,159870,0.108135647678738,0.137414329059044,0.431850034657493
336,2,161229,0.191802711299015,0.139272191572723,0.169329614006513
337,2,161451,-0.237310232516947,0.29875330740739,0.427534070297716
338,2,161451,0.476784020604039,0.298903734521467,0.111582750539255
339,2,162696,0.227848968075775,0.13851510824311,0.100872440291302
340,2,163284,0.220227410122932,0.136700818172197,0.1080696616506
341,2,164166,0.15365378689796,0.138234653342091,0.267091086839539
342,2,165270,0.172555861215014,0.137004324653871,0.208684777226423
343,2,165675,0.132296643508012,0.139403361674428,0.34325945325772
344,2,166404,-0.930807347826933,0.358346007559123,0.00978324814230236
345,2,168012,0.097443200321762,0.168643289555566,0.563763100342385
346,2,168062,0.141767502607237,0.13812088401002,0.305405115796236
347,2,168518,0.107489176049363,0.137415765901571,0.434610457023652
348,2,168980,0.130698068133488,0.137293394670604,0.341767706339343
349,2,169651,0.1426866433304,0.1373249715195,0.299495590310584
350,2,169902,0.323333776216181,0.229240769448674,0.159285963513927
351,2,169960,-0.13076334740656,0.214017290063004,0.541596564343887
352,2,170725,0.156569141899318,0.137527385357345,0.255701359051901
353,2,171254,0.187620177222685,0.137640821601269,0.173715291444858
354,2,172242,0.0838333403648778,0.136298292816202,0.538903093352618
355,2,173254,0.0818925168838454,0.135256090762992,0.545260664851369
356,2,173340,0.0901309285930531,0.135224861508255,0.505510133703007
357,2,173385,0.0907719300167084,0.135348340238545,0.502879400989372
358,2,173973,0.130292370674224,0.134896622518806,0.334771323905435
359,2,174714,-0.405160714817398,0.345668172886699,0.24194380793016
360,2,177341,0.160142007097363,0.134344403571162,0.234051833634106
361,2,180314,0.0658925106047977,0.134614008202522,0.62479728596694
362,2,180339,0.0553527287509208,0.134967739377675,0.681968017564375
363,2,182758,0.0584893313174005,0.134479714241833,0.663878637134854
364,2,183619,0.00819727228311962,0.13504474105812,0.951632149478837
365,2,183913,-0.0064992895706425,0.138465396961787,0.962589180584877
366,2,184146,0.0509655534847899,0.139368133375797,0.714815334485785
367,2,187176,-0.033309426930483,0.13576909165391,0.806336674997048
368,2,191066,-0.0178720270432394,0.136792384771064,0.896126020324906
369,2,191124,0.186659532964434,0.172548924346668,0.280089873825602
370,2,191128,-0.16678829139702,0.158855235845359,0.294464470807323
371,2,191599,-0.0979880296894189,0.134799408948127,0.467758363625631
372,2,191762,-0.0418974584752092,0.140222242520167,0.765273625337664
373,2,191763,-0.0649124280342825,0.135390465239821,0.631918211286554
374,2,191959,-0.12826812335185,0.134931484839874,0.342449379273931
375,2,192390,-0.0626063484297011,0.138792252189019,0.652209174026162
376,2,195759,-0.0729607110609555,0.136208812047779,0.592535445270372
377,2,196912,-0.0656952163335051,0.134014507142666,0.624290031784425
378,2,197598,0.187109425642953,0.437698640840707,0.669287052279118
379,2,198110,-0.0751134938255666,0.134804229640174,0.577740990306328
380,2,198283,-0.0148517312384935,0.139103173263602,0.915033892915732
381,2,198805,-0.0740193163504299,0.135387084704899,0.584914045908452
382,2,198891,-0.088707881387761,0.134306402580032,0.509370941985637
383,2,199248,-0.105207415704626,0.134579837701083,0.434887151069255
384,2,201782,-0.0953480773278082,0.134435006098638,0.478637295232825
385,2,203285,0.0261272331028224,0.134001970295898,0.845523527173752
386,2,203783,-0.00853911195782542,0.133719854071868,0.9491192644577
387,2,204179,-0.0128006853436582,0.134042461686954,0.923974069177128
388,2,205406,-0.0274347653371178,0.135413534071526,0.83956450549078
389,2,205834,-0.0335020044379096,0.134761004824129,0.803812373894832
390,2,205965,-0.0419895050864342,0.147247507170678,0.775686687823151
391,2,207192,-0.0540258846944434,0.134616068384899,0.688417731323738
392,2,207561,-0.0413740676895761,0.134033533753715,0.757743665256879
393,2,208682,-0.0557154950619674,0.133793249909287,0.677348616538461
394,2,210102,-0.0420710189195806,0.134153038158844,0.754006541576478
395,2,212519,0.0119408526848783,0.285565511535906,0.966670010975063
396,2,214801,-0.0719664525919811,0.13411065007853,0.591868173155361
397,2,215016,-0.0870329217159582,0.134008749229239,0.516465381380633
398,2,218876,-0.0942323367996358,0.135382187176451,0.486857545401773
399,2,227511,-0.114493978815015,0.1362977701356,0.401461118465632
400,2,230378,-0.124764095149791,0.134550825975493,0.354423191962294
401,2,231943,-0.141180074012512,0.134891693548598,0.295991909987115
402,2,232156,-0.137390833366983,0.134847316145456,0.30896616389147
403,2,232789,-0.12466491618952,0.134403565795227,0.354279086281118
404,2,238524,-0.139577029118329,0.134551695522176,0.30028342169336
405,2,241518,-0.171726902263642,0.13561884891318,0.206259775354094
406,2,250396,-0.0829140455404049,0.134927740530348,0.539276193531394
407,2,250466,-0.0810526330551715,0.134883244545627,0.548285855305227
408,2,252305,-0.0491257265664256,0.135284661022327,0.716726184903793
409,2,254571,0.0241082391105675,0.137204400586801,0.860622220458042
410,2,254742,0.00622762707018021,0.137086099580881,0.96379138743975
411,2,254908,0.021664222100415,0.138128830760083,0.875460062404755
412,2,255033,0.0843677397806726,0.161838751048413,0.602479528747753
413,2,255862,0.0548008204336193,0.137270566187218,0.689974315844304
414,2,255975,0.0832932026229153,0.136733995267798,0.542808670595199
415,2,258311,-0.0735358933589378,0.134489915311561,0.584877909103974
416,2,259284,0.00255640236903654,0.134999821602011,0.984902589055142
417,2,266330,0.0398885063014564,0.135563735773186,0.768746149673322
418,2,267100,0.014017285723291,0.135568424025066,0.917707092090304
419,2,268086,0.00757886675313713,0.135579759126753,0.955453341770102
420,2,274614,-0.0249963060211644,0.13475005691274,0.85294242867087
421,2,274729,-0.0458224969353316,0.13547173643475,0.735380428273992
422,2,275746,0.00738189945851131,0.135433970326096,0.956563242303192
423,2,277029,0.0236172891972791,0.134799311628287,0.861020313683209
424,2,277741,0.0128444023099048,0.134856362659981,0.924174223836795
425,2,278218,0.00926179725457188,0.134613616699019,0.94518552504866
426,2,278379,-0.00299178823122981,0.137945792731807,0.982708975116008
427,2,279910,-0.0139260465601215,0.134565209362853,0.917633485190292
428,2,280616,-0.0108794095986791,0.140447061372713,0.938299344644195
429,2,283431,-0.024434820343621,0.136531926536771,0.858065648601576
430,2,283573,-0.00628213310627712,0.134899848058837,0.962883179464339
431,2,286762,0.00658622949670973,0.135245113757831,0.961187139842734
432,2,287187,-0.0430054332015797,0.134595057569156,0.749523374504251
