SNP,Chr,Pos,Effect,SE,MID2_PIN2_noMTX_Metformin_avg_logratio_Fitness_minus_ref.GLM
51,1,68621,0.044728126422727,0.0567890782392945,0.431448438926077
52,1,69417,0.00349044205635282,0.0566881788025516,0.950937994877418
53,1,69820,-0.476987751507501,0.22036618553418,0.0310940731275449
54,1,69821,-0.0354066644376472,0.137620146929683,0.797113918111917
55,1,70906,-0.0340593913923373,0.0910453819516329,0.708560122716877
56,1,74327,-0.0677672973179737,0.0568859183497236,0.23434238748464
57,1,74572,-0.0764500734092516,0.056702588713832,0.178437867466146
58,1,75211,-0.0521380237006425,0.0566768750013298,0.358244301966094
59,1,76030,-0.0114312510195673,0.0567415082180668,0.840453471392663
60,1,80108,-0.0273486554056917,0.0567126758960984,0.629940162185617
61,1,81262,-0.0621074605207236,0.0566134802738844,0.273370092710839
62,1,81999,-0.0745428850689639,0.0567097817988493,0.189543998443443
63,1,82431,-0.062898662541775,0.057019311548519,0.270730165562365
64,1,83284,-0.0687584284297418,0.0565836464402624,0.225115552599105
65,1,83613,-0.0581504060584283,0.0566110789510321,0.305033746636908
66,1,84112,-0.0460347190003593,0.056648906757422,0.41697673423
67,1,84701,-0.0383840548328642,0.060683476365553,0.52745079820438
68,1,84858,-0.0276809866760346,0.05684280958551,0.626578789998642
69,1,85751,-0.0696590642071101,0.0569751116611683,0.222287902335433
70,1,87445,-0.0745167315734146,0.0570786855306226,0.192569839141576
71,1,87467,-0.0839254885480129,0.0573421223402565,0.144195249376732
72,1,89070,-0.0576541686318164,0.0570734349817307,0.313103272902548
73,1,89616,-0.051200738014565,0.0567830446228234,0.367836046321919
74,1,89679,-0.0365162138664205,0.0568223692828975,0.520876186326561
75,1,89880,-0.0495379592792571,0.056808850860492,0.383794928986893
76,1,91472,-0.0303747582893034,0.0572693235168612,0.596178888288988
77,1,93789,-0.0313323702179867,0.0566773407447206,0.580736535855684
78,1,94351,-0.0310811742016286,0.0568270252078597,0.584763102711473
79,1,99148,-0.0289011461653073,0.056681000357983,0.6104462925933
80,1,101281,0.0475871803866079,0.620127839734614,0.938875691560752
81,1,106011,-0.0353267882049375,0.0590640651357579,0.550150301355709
82,1,106800,-0.0351762476668414,0.0567474773098592,0.535741102311462
83,1,107970,-0.0380486460934846,0.0565739057146772,0.501675120945809
84,1,109000,-0.0556861677437734,0.0566324014081266,0.326137366548868
85,1,112549,-0.0138493407190667,0.0566409139239946,0.80697695161516
86,1,112742,-0.0127897489195365,0.0568623273850366,0.822167904053983
87,1,113050,-0.00642120282324443,0.0567697076200108,0.910007906876939
88,1,113135,-0.021013465188104,0.0566150919627571,0.710738288702843
89,1,114076,0.00754088392315844,0.0566247158216792,0.894132438302766
90,1,114628,0.0215787990004326,0.0567577731050785,0.70403223508969
91,1,116283,0.0212761775462708,0.0570739047919805,0.7095337370115
92,1,126880,-2.66797554784504,1.06162557221176,0.012412242507592
93,1,127853,0.0319715022451025,0.0569534359872383,0.57490688624894
94,1,128302,0.0393260785283096,0.0567213807439932,0.488564557350961
95,1,128704,0.0354782505130217,0.0567850996336177,0.53251843710955
96,1,128911,0.0376289900910417,0.0567874696347647,0.508000982013664
97,1,130267,-0.0212202546894409,0.0567846099693109,0.708853880258745
98,1,130271,-0.0182865106954919,0.0568549200698357,0.747919878296796
99,1,130613,-0.0214496195335666,0.057383278868563,0.708780763983855
100,1,132012,-0.0270442996857632,0.0572547174271109,0.636968442800856
101,1,133231,-0.0107638400852261,0.0568635160052689,0.84997232210742
102,1,137074,0.0220407209525386,0.0567734075006709,0.698085315518646
103,1,137304,0.0190891053518535,0.0567961771097211,0.736996339352416
104,1,139686,-0.0219876927066385,0.0568678744242707,0.699251828123156
105,1,149562,-0.00963160624206158,0.0570073722838262,0.865929832947505
106,1,150447,-0.0156678521775912,0.0576360107451468,0.785902911520256
107,1,151446,-0.0826654312695201,0.115716948823427,0.475466718255013
108,1,154084,-0.02576460879444,0.0578038632664548,0.656069373543722
109,1,156633,0.00282236889466855,0.0586126402571911,0.961621614780467
110,1,157269,0.0133704235375869,0.0567662759195543,0.813930391910425
111,1,160054,-0.0191560068557898,0.0573010344151097,0.738348149446919
112,1,166222,-0.0107863277685002,0.0568833271831148,0.849714366544012
113,1,166416,-0.0077251258169283,0.0567692473879577,0.891836071920139
114,1,167326,-0.0111976335404783,0.0570902276548871,0.844614051071342
115,1,168836,0.0267676452012011,0.0568049127025091,0.637774289166619
116,1,171200,0.0281309634026192,0.0568881720407352,0.621263654519947
117,1,171431,0.0178410713745555,0.0572552772628073,0.755524145861479
118,1,173339,0.0183178478720124,0.0568094695650018,0.747307570416372
119,1,173845,0.0244496221526531,0.0567558196857101,0.666886774334341
120,1,175121,0.0231695054115604,0.0566447536511613,0.682764376786601
121,1,175281,0.0253459324095147,0.0566902851499108,0.655080799115824
122,1,175315,0.0235547377030807,0.0566746185264735,0.677945358951775
123,1,175523,0.0149342321945274,0.0570041356074187,0.793485763935185
124,1,175541,0.0245187568621589,0.0567620099133913,0.666036269612151
125,1,175653,0.0126869448495205,0.0569526674663415,0.823848835067342
126,1,175805,-0.0108957030603366,0.0601753464833808,0.856419766900935
127,1,175818,0.00264184467293611,0.058795448593498,0.964186272205633
128,1,175856,0.0188905269329234,0.0578882248159694,0.744369870808326
129,1,175876,0.0266677450890722,0.0569920051516408,0.64012998056717
130,1,175989,0.0263705442566786,0.0571551040498154,0.644806120866473
131,1,176001,0.016765653811114,0.0574633136610376,0.77063941808634
132,1,176451,0.00455989250054922,0.0581605538685267,0.93755285894169
133,1,177692,0.0201738712851696,0.056678313286287,0.722100860173347
134,1,178191,0.0221960699251554,0.0567324711405732,0.695855133082706
135,1,178224,0.0201738712851696,0.056678313286287,0.722100860173347
136,1,178960,0.000297807774102793,0.0571412431365805,0.995844561469603
137,1,179139,0.00108391038945399,0.113252261795012,0.992369160240705
138,1,179139,0.116839671989781,0.228008380136617,0.608666468700717
139,1,180955,0.0087107204489314,0.0656199535014644,0.894470692003483
140,1,183802,0.0153891765612275,0.0566897045055958,0.786193374707325
141,1,183954,0.00659922254045098,0.0571073017736255,0.908068322629045
142,1,184450,0.015028008550227,0.0566027119613789,0.790779448562159
143,1,184641,0.00565111944932367,0.0582549331814895,0.922776117609527
144,1,184718,0.0271704807859806,0.0569116261122598,0.633361881080813
145,1,185296,0.024153024920211,0.0566739051664994,0.670239781794745
146,1,185438,-0.00380903906967286,0.056690797241464,0.946468704018898
147,1,185469,-0.00269656493596605,0.0567727950871014,0.96214359567261
148,1,185503,-0.00677189704817054,0.0566249911374948,0.904874373836396
149,1,185705,-0.0126775038027511,0.0572550379152464,0.824892180668453
150,1,185749,-0.00834843027057446,0.0572572896815368,0.88415812200334
151,1,185806,-0.0051218478151215,0.0573348222625207,0.928868538096237
152,1,185879,-0.024893937504289,0.057597284445149,0.665855019090118
153,1,185916,-0.0220491516497462,0.0575743601733803,0.701973815944485
154,1,185941,-0.0141774555625031,0.0578322510439024,0.806484358277568
155,1,185954,-0.00860332767709166,0.0580042760091405,0.882173105794853
156,1,186055,-0.014049287391481,0.0568434815014617,0.804930090912234
157,1,186896,0.0198923336118974,0.0577707091932281,0.730801269435438
158,1,187697,0.000575249792463595,0.117837851686572,0.996107734897082
159,1,189392,0.0691975842700696,0.118398398352499,0.559292963351465
160,1,189416,0.14114909713673,0.114337732461961,0.217840510139938
161,1,190132,0.0246956303148957,0.0569053331113245,0.664569944871822
162,1,190148,0.0255211800373516,0.056921473009237,0.654170145920713
163,1,190165,0.0391434585259451,0.0573373625906307,0.49525255561382
164,1,190169,0.024504336644605,0.0572888088926429,0.669106053638164
165,1,190933,-0.0425815191971123,0.0567937526560466,0.453900392988724
166,1,192149,-0.0808257651919759,0.0571419471459955,0.158104367331496
167,1,192302,0.21079729608907,0.0748260040267426,0.00511751403711929
168,1,192303,0.151078709983689,0.0678396662443967,0.0265777363315322
169,1,192305,0.179790763738722,0.0703430030317845,0.0110091290111197
170,1,192315,0.242294796272984,0.0794936518650696,0.00247759522152598
171,1,192795,-0.11210320491897,0.056416713055775,0.047688689292882
172,1,194020,-0.0892232926528815,0.0595662208301599,0.135057026664711
173,1,194187,-0.0669281926242268,0.0566664980723752,0.238362402906826
174,1,194867,-0.0304836260810598,0.0567242555308691,0.591329801185831
175,1,197325,-0.0569954950966505,0.0580529724648902,0.326878541332547
176,1,197392,-0.0845074980478284,0.0587073528277166,0.150903449628121
177,1,198857,-0.113279929590146,0.272037227658649,0.677360643643212
178,1,206666,-0.0872029115721127,0.0636523499765377,0.171561583318774
179,1,206675,-0.0467108475119131,0.0830525959965194,0.574183539663154
180,1,223051,0.00953842152331597,0.0657605408130918,0.884755916420025
181,1,223059,-0.00832796366566568,0.068285820335561,0.903002123404585
182,2,7366,0.143593400747213,0.0819490538888439,0.0806029137508883
183,2,8180,-0.0713502174925527,0.113252698853749,0.529096290514689
184,2,8187,-0.199684473823742,0.117357586182276,0.0897288073164346
185,2,8250,-0.00858601821119009,0.116093551694533,0.941085891932485
186,2,8253,-0.0508330815090723,0.116062920277214,0.661669635042637
187,2,8285,0.00374713819372879,0.0629408272555102,0.952560233925303
188,2,8302,-0.0160318698143417,0.0589107453052689,0.785674787746429
189,2,8306,-0.0160318698143417,0.0589107453052689,0.785674787746429
190,2,8314,-0.0296271718274407,0.0576867302033552,0.607861868111048
191,2,8317,-0.0227967697566556,0.0590119071235862,0.699501340380898
192,2,8328,-0.0223863786613301,0.0587482324755546,0.703390772494284
193,2,8331,-0.0254768956992443,0.0586341683410817,0.664186546324435
194,2,8498,-0.0147341323894781,0.0576184264307587,0.798316684246259
195,2,8651,-0.00956071935121927,0.0576754715223477,0.868434812114155
196,2,9418,0.291582629143488,0.145866226660502,0.0463775978022029
197,2,9812,0.0184244212979018,0.0580121377230568,0.750979207838874
198,2,9932,0.00610390493473079,0.0577908364798637,0.915943342873117
199,2,10135,0.0034054052888306,0.0575701427007432,0.952864288685354
200,2,11616,-0.0296040519269555,0.0574877326454476,0.606901214379147
201,2,12133,-0.0110463858623935,0.0577349537338877,0.848377640031164
202,2,12194,-0.0053617819338807,0.0579605115009202,0.926347310845958
203,2,12359,-0.00665681289218167,0.0577906635521564,0.908361303088682
204,2,13061,-0.0181331427769109,0.0577794365648079,0.75383261071106
205,2,14298,-0.00467164285143717,0.0579692647485769,0.935815062971535
206,2,15222,-0.0266918183102852,0.0585178446176946,0.64857608257574
207,2,17986,-0.0380719267328793,0.057473611094056,0.508131470613422
208,2,19770,-0.0396033632778998,0.0578685602907095,0.494192168130741
209,2,19836,-0.0326719936570347,0.0577216585327639,0.571735344556212
210,2,19851,-0.0307976005368945,0.0578937231063883,0.595082880890233
211,2,21595,-0.0320410868163735,0.0576524991295004,0.578725408058025
212,2,22385,-0.0196756536987825,0.0577227937692299,0.733408339056073
213,2,23441,-0.0339718049822541,0.0582649707849697,0.560227149658738
214,2,24209,-0.043384116152022,0.0577668966351273,0.453140751009767
215,2,24341,-0.0254346373508089,0.0579339602718665,0.660909767552628
216,2,26815,-0.0402771815021148,0.0578406181560035,0.486669355523063
217,2,28209,-0.0557290967325623,0.0578237802100684,0.335818645145883
218,2,28695,-0.0367920792987881,0.0604572515875457,0.543205165109802
219,2,35849,-0.0917642323158185,0.620113778389438,0.882443302123608
220,2,35850,-0.608576339130137,0.757742247518717,0.422431795520944
221,2,41245,-0.0960424884593379,0.0574507458265697,0.0954625065150745
222,2,43214,-0.079404649789461,0.0584602659535518,0.175246405653422
223,2,47104,-0.0969152967944611,0.0567448825509177,0.0885317405853238
224,2,50915,-0.0640420538536487,0.0574376320193938,0.265615685227887
225,2,55834,-0.064550330604561,0.0571696667388934,0.259621921919553
226,2,56422,-0.0874877393556727,0.0571859307220161,0.126941481160086
227,2,57715,-0.0723823703669102,0.0570561508981753,0.205413836938136
228,2,59046,-0.0719335082746772,0.0573476938245296,0.210548366969783
229,2,59191,-0.0681507152580655,0.057031035619608,0.232898657976013
230,2,59383,-0.0635960973563552,0.0570624230282401,0.265822762800261
231,2,59477,-0.0713144225147049,0.0578985323723296,0.218875885001588
232,2,59755,-0.0698992283239956,0.130314670636377,0.592028263105713
233,2,60471,-0.054596199200147,0.0571659099328777,0.340206881042788
234,2,60478,-0.048399518947838,0.0572471052103474,0.398432775744134
235,2,60786,-0.0483012246765195,0.0571530203416502,0.398615655616048
236,2,61035,-0.046291616476518,0.0571536013926288,0.418513990762435
237,2,61071,-0.0478908261431957,0.0568900970796281,0.400462537485003
238,2,61675,-0.0236325792475382,0.0570972651963394,0.679198432345408
239,2,62776,-0.02427088036932,0.0595959938674743,0.684066153093022
240,2,62939,-0.0364006330449622,0.0569794711766499,0.523342814480255
241,2,63527,-0.0230643453855981,0.0572132374269828,0.687096991420155
242,2,63857,-0.0475649216794515,0.0571837054436594,0.406088945232483
243,2,65527,-0.0614579316564627,0.0569571547813128,0.281315362579072
244,2,67007,-0.0387823855971832,0.0627787886614719,0.537130184778338
245,2,67023,-0.139152521623096,0.129681632176676,0.283989811066432
246,2,67024,-0.109908565296136,0.130236453449039,0.399288136420191
247,2,67976,-0.0708961292541783,0.0577495875805325,0.220397377662335
248,2,69628,-0.0960824224415706,0.0586087940473036,0.102023793203476
249,2,71825,-0.167096250618901,0.113416168838584,0.14156078248798
250,2,72389,-0.00509282248033616,0.0575152044400384,0.929491816201385
251,2,72392,-0.0280236678121317,0.0578877248219815,0.628612398592917
252,2,73646,-0.0458967483585213,0.0566671038531971,0.418522387461845
253,2,74564,-0.0508468610215851,0.056543635266076,0.369132540077686
254,2,74739,-0.0254558060944246,0.0567783322477399,0.654185327063882
255,2,79931,0.00426756697934927,0.0640146796578161,0.94688578644576
256,2,80748,0.00262548103791055,0.0590665539777267,0.964571208107551
257,2,80873,0.00211462281401378,0.0569298852676701,0.97039091729956
258,2,81501,0.0151123143859249,0.0569148280396574,0.790759988598515
259,2,83526,-0.00600566439339656,0.0568313133369965,0.915900025468522
260,2,83845,-0.00290072272014846,0.0568860146612484,0.959360861838488
261,2,84412,0.253178156848685,0.142724725517419,0.0769431150415776
262,2,84412,-0.0385180134674872,0.0717579964582276,0.59176007442044
263,2,84447,0.0298245202029887,0.0575906493003936,0.604872760643835
264,2,87391,0.0475894552682503,0.0565783626313305,0.400847518288984
265,2,87562,0.057622936973249,0.0566954604314902,0.310154590515747
266,2,87849,0.0555852318296988,0.0566958386377966,0.327554656830683
267,2,87878,0.0651841579894086,0.0569112853968479,0.252834171325037
268,2,88125,0.0698981359083055,0.0632942361719147,0.27019937529675
269,2,89785,0.0375024762227653,0.056988346641885,0.510920330980366
270,2,93441,0.0534600669132743,0.0586565972830506,0.362702625526089
271,2,93588,0.0687020521705072,0.0606775028267526,0.25829820898756
272,2,93721,0.035675830385133,0.0568193794691161,0.530487621094762
273,2,93952,0.042487756835191,0.0566433599042822,0.453698663771485
274,2,95085,0.0167752899597869,0.0567605786002733,0.767751552648169
275,2,103188,0.100751248341449,0.0578978487360864,0.0827032288335898
276,2,107124,0.0977305547523801,0.0565571407249165,0.084863346925502
277,2,111645,0.0804533950061505,0.0566706621841497,0.156587511121224
278,2,111916,0.0815478602184662,0.0568005832016609,0.151976925926732
279,2,111931,0.0877414476211364,0.0568618314358219,0.123711196589751
280,2,111999,0.0846513138093694,0.0566695747506267,0.136129020388386
281,2,114528,0.108017919469533,0.0568857516319356,0.0583984161857224
282,2,116024,0.0952586449222909,0.0570867811789614,0.0960706813170281
283,2,119244,0.0704650001308191,0.0623498079721649,0.259177877865992
284,2,119246,0.0523372367346265,0.0630673130070818,0.407177032453671
285,2,119247,0.0854293436954563,0.0634218273011184,0.178843588154207
286,2,120090,0.0996286443447105,0.0568383178215235,0.0804970482627973
287,2,120291,0.0846421832990925,0.0575619239670805,0.142329499393207
288,2,120726,0.101186823249447,0.0571511622574124,0.0775048802489567
289,2,121716,0.0543349970128553,0.0572661867945659,0.343363992876872
290,2,123100,0.105379076924012,0.0571436628751346,0.0660052469214153
291,2,124677,0.0875240474981476,0.0571496156266436,0.126544067775594
292,2,127636,0.10783159709851,0.0722937760814087,0.136703653571444
293,2,127887,0.0939531824027063,0.0575153142748892,0.103248419916995
294,2,128935,0.0876154366937967,0.0574888911061557,0.128393784910221
295,2,129053,0.0878708008674647,0.057663936096455,0.128443215940269
296,2,130040,0.0534712061147584,0.0581367772661329,0.358332340365837
297,2,130976,0.0638977945931118,0.0576320331159923,0.268305740181096
298,2,132199,0.0424103580099131,0.0579559302066869,0.464795038435063
299,2,133355,0.054244797233429,0.0583207953475069,0.352949376042716
300,2,133435,0.0586364380254323,0.058435116172673,0.31633343351137
301,2,133943,0.0899699018179515,0.0683445838421974,0.18888855551457
302,2,135183,0.0478498104771954,0.0584953929201268,0.413903346377562
303,2,135402,0.0577301219026889,0.0584612710989448,0.324077163978435
304,2,135898,0.0417955147842008,0.0588103755607159,0.477750175005035
305,2,135912,0.0376343015054024,0.058861831750994,0.52299901797778
306,2,135925,0.0319226300952777,0.05860448524502,0.586294806161792
307,2,136002,0.0257784143475341,0.0585691732632419,0.660107821661256
308,2,136173,0.0456839786119589,0.0589495982480634,0.438878105166165
309,2,138209,0.0100230950109375,0.0607275746683129,0.868998989073679
310,2,138318,0.00259848337427826,0.0605571972574854,0.96579787971616
311,2,138695,0.014165926334877,0.0595146625278888,0.812000472412861
312,2,138818,0.0283787536238862,0.0593910847475798,0.633068015053126
313,2,139728,0.0462837298990799,0.0592525933198066,0.435252039452422
314,2,140174,0.0425452310754459,0.0592605313105807,0.47327200070143
315,2,140863,0.0380464146968142,0.0592451950397908,0.521169466439892
316,2,141152,0.020600356101985,0.0594366642307843,0.729103306387114
317,2,141292,0.0198908184926554,0.0590098493328816,0.736259746005695
318,2,141545,0.00775984566344312,0.0593054062164855,0.89597206221834
319,2,145823,0.00440506029612919,0.0615674893598093,0.943001760561534
320,2,145934,-0.125377686979645,0.101224761661879,0.216314125273426
321,2,145980,-0.0242093673096255,0.0621223420213914,0.696989949663932
322,2,146723,-0.00796932085120261,0.0591983544621281,0.892988538301272
323,2,147946,-0.0329938365637281,0.0597163497513876,0.580949155778455
324,2,150394,-0.0284998699835368,0.0650620176512691,0.661624051882329
325,2,151274,-0.0241028223365802,0.101938572873262,0.813224850732601
326,2,151397,-0.0341807062541353,0.0598638827562028,0.568380735321079
327,2,153035,-0.000141979396138359,0.0592395377874657,0.998089065794343
328,2,153228,0.00731811280359551,0.0596705354119468,0.902460399627409
329,2,153455,0.00395546575420647,0.0601218215276621,0.947581584554663
330,2,153732,0.00310117653544961,0.0621601700049139,0.960238190310164
331,2,153815,-0.00601084856388456,0.0598906653562037,0.920112566167455
332,2,154160,-0.0110042903483978,0.0592610924198806,0.852793225994863
333,2,154235,-0.0078456038307857,0.0598543259094308,0.895788030194484
334,2,155527,-0.0542926830387833,0.0649023108639222,0.403423135009208
335,2,159870,0.0357953899445056,0.0583128984834947,0.539709629797422
336,2,161229,0.0555474893695374,0.0591657167153616,0.348451817539378
337,2,161451,0.253876051327897,0.126126406698147,0.0448871830344431
338,2,161451,-0.0513313919674827,0.127225584270691,0.686848598910033
339,2,162696,0.0355675772393662,0.0589542570868432,0.546691225793365
340,2,163284,0.0496814265556846,0.0581429177141615,0.393423682263913
341,2,164166,0.0559790353195622,0.0586678232782595,0.340650886867436
342,2,165270,0.0503659646254733,0.0581877001015001,0.387309772672014
343,2,165675,0.055531132265072,0.0591382576059606,0.348370120461361
344,2,166404,0.191594821192984,0.15312162951181,0.211668587199273
345,2,168012,-0.00488714335846785,0.0715739769112373,0.945600601170948
346,2,168062,0.0650983763155293,0.058577619538985,0.267187737778169
347,2,168518,0.0659905967006752,0.058238196017582,0.257934805184336
348,2,168980,0.064608912623364,0.058214837559408,0.267825238834347
349,2,169651,0.0416238008079437,0.0583019369769197,0.475739073101422
350,2,169902,0.221567187792721,0.0968048271366692,0.0226809423728327
351,2,169960,-0.0947383192860247,0.0906967866840304,0.29694072085767
352,2,170725,0.00467228757526272,0.0584473406517125,0.936330178291089
353,2,171254,-0.0101673203886897,0.058539953521928,0.862215150753261
354,2,172242,0.0316186193410304,0.0578259595322819,0.584868920799851
355,2,173254,0.0505660667207933,0.0573440148361904,0.378483926163043
356,2,173340,0.059685729849969,0.0573122160664364,0.298396282671972
357,2,173385,0.0704577012829466,0.0573305344822802,0.219900402550848
358,2,173973,0.06812363473546,0.0571855946929587,0.234346926620483
359,2,174714,0.241482273830387,0.146358637801737,0.0998456579862308
360,2,177341,0.0289464169447087,0.0570844030614372,0.612414594784108
361,2,180314,-0.00189894417354486,0.0571242606982331,0.973500121321978
362,2,180339,0.00712314320533192,0.057267414168381,0.901082133756922
363,2,182758,-0.00437282253213778,0.0570628125471977,0.938959923170242
364,2,183619,0.00508979235639595,0.0572873538911028,0.929254126963374
365,2,183913,0.0136434942014337,0.0587344755768242,0.816446559638566
366,2,184146,-0.0112568748802705,0.0591298957003957,0.849124441656455
367,2,187176,-0.0485147777339676,0.0575419760930929,0.39973238450155
368,2,191066,-0.0139163181438612,0.0580257438962059,0.810601197855008
369,2,191124,0.0137300326015444,0.0733150339655871,0.851553047269797
370,2,191128,0.0111637980841173,0.0674909348307959,0.868714542366989
371,2,191599,-0.0305421140136743,0.0572033125394536,0.593731471763498
372,2,191762,-0.0131792717636929,0.0594874433595349,0.824794555522988
373,2,191763,-0.0177859176406854,0.0574452537451156,0.757036360762204
374,2,191959,-0.0157526749926895,0.0573067369642441,0.783566575136745
375,2,192390,-0.0350548548814947,0.0588648421046608,0.55188134239254
376,2,195759,-0.0120583877375704,0.0578014242317074,0.834867182751547
377,2,196912,-0.00936343680244528,0.056867820742302,0.869311638605949
378,2,197598,0.107682774209154,0.185636926672645,0.56223616326841
379,2,198110,-0.0384773665222344,0.0571741440674065,0.50139687990999
380,2,198283,-0.0356844793753096,0.058979713681043,0.545547985931317
381,2,198805,-0.0181576055777737,0.0574491045254224,0.752140573555193
382,2,198891,-0.0143980904853561,0.0570045263704695,0.800741324875309
383,2,199248,-0.0243494829603538,0.0571251757730267,0.670187058076479
384,2,201782,-0.013037663626119,0.0570654387727348,0.819414219390547
385,2,203285,-0.012984775683388,0.0568441985918569,0.819446213957563
386,2,203783,-0.0119066576610087,0.0567224491594237,0.833858350509274
387,2,204179,-0.00136086506502631,0.0568632041711691,0.980920163350987
388,2,205406,0.0363003199399981,0.0574149829575386,0.527636255344738
389,2,205834,0.0295111553939614,0.0571507545373724,0.605916640640664
390,2,205965,0.0193763183758898,0.0624629451263024,0.756588122446681
391,2,207192,-0.00025825099947846,0.0571188721424412,0.996395098590467
392,2,207561,0.00885881552733098,0.0568644471482947,0.876288942289636
393,2,208682,0.0135007062848304,0.0567661885665075,0.812150882093555
394,2,210102,0.0314723498713964,0.0568926959441516,0.580484932317032
395,2,212519,0.041539691702325,0.121120641743648,0.731831724163721
396,2,214801,0.0099608221889515,0.0569121728526849,0.861163520661094
397,2,215016,0.00462300980669605,0.0568816357409847,0.935269946812668
398,2,218876,-0.0159701977889022,0.057463955524747,0.781238941723179
399,2,227511,-0.0191781819834238,0.0578680058421311,0.74052956381629
400,2,230378,-0.0346082766838397,0.057117947959018,0.544964600546196
401,2,231943,-0.0428942275631287,0.0572659963495939,0.454335019333325
402,2,232156,-0.0322099241879508,0.0572623372671743,0.574134106563858
403,2,232789,-0.0419290843255798,0.0570414995356444,0.462789304433778
404,2,238524,-0.0370669927354239,0.0571314189398313,0.516888066010265
405,2,241518,-0.025662906314906,0.0576455690695098,0.656459389403577
406,2,250396,-0.0384867777449267,0.0572320219618662,0.501724909057491
407,2,250466,-0.0366385764594572,0.0572152218413456,0.522351328689574
408,2,252305,-0.0243953275239398,0.0573855027877894,0.671013268191957
409,2,254571,-0.00515315556956464,0.0582057495065007,0.929502907712952
410,2,254742,0.0140016443277805,0.0581490604436854,0.809858573329096
411,2,254908,-0.0137600949329758,0.0585934701888839,0.814469023877497
412,2,255033,0.0616517539603381,0.0686020436209776,0.36943206944372
413,2,255862,0.0139134008261386,0.0582403548907412,0.811324686689818
414,2,255975,0.0323639273396948,0.0580092083482785,0.57725937141115
415,2,258311,-0.0120368711601045,0.0570728900291342,0.833084282594081
416,2,259284,-0.0143599967601253,0.0572635686954816,0.802137678417981
417,2,266330,-0.0135462983377239,0.0575103921400093,0.813922171433505
