SNP,Chr,Pos,Effect,SE,ERG11_MID2_noMTX_Trifluoperazine_avg_logratio_Fitness_minus_ref.GLM
66,1,84112,-0.116526364834512,0.0573813573030454,0.0430309205191558
67,1,84701,-0.145459711829548,0.0613165065695969,0.0182143457173582
68,1,84858,-0.0893239050282054,0.0576828603706761,0.122389671306322
69,1,85751,-0.0772106263934708,0.0579708693924846,0.183756747183378
70,1,87445,-0.0489865932739861,0.0581808086973626,0.400373857108593
71,1,87467,-0.0598454671971985,0.0584573699475485,0.306656558614772
72,1,89070,-0.0305809409379684,0.0581549030146567,0.599320403120371
73,1,89616,-0.0102409935701248,0.0578621423636016,0.859618116317105
74,1,89679,-0.00675216737536938,0.0578709213216173,0.907182890172758
75,1,89880,-0.0224893030868881,0.0578743236602844,0.697814757432753
76,1,91472,-0.0257646668665704,0.0583002554986611,0.658810038597186
77,1,93789,-0.0311835293097275,0.0576916905701714,0.589179146328192
78,1,94351,-0.00874234504835143,0.0578655863744801,0.879998740048985
79,1,99148,0.0132662705035775,0.0577112407099236,0.818323406742848
80,1,101281,0.49529279380723,0.630668752676275,0.432777872870449
81,1,106011,-0.0100906174650737,0.0601480435492858,0.866865785240144
82,1,106800,0.039424524724558,0.0577553056716858,0.495299096500775
83,1,107970,0.0536138208761771,0.0575514893708476,0.352190266954852
84,1,109000,-0.0200542104535602,0.0577138707703795,0.728440498454886
85,1,112549,0.0484167227755793,0.0576007809297487,0.401165298761859
86,1,112742,0.0265577383916166,0.0578657717471583,0.646549528799325
87,1,113050,0.024302191729207,0.0577711795094101,0.674257232217759
88,1,113135,-0.00269166918555291,0.0576382966844497,0.962779281261886
89,1,114076,0.0522895994409061,0.0575712441560384,0.364361055149417
90,1,114628,0.0357231863033687,0.0577530000746488,0.536610989829173
91,1,116283,0.0248044973580763,0.0580906801506155,0.669642437395032
92,1,126880,-2.2937924991023,1.0833714760016,0.0349356386870989
93,1,127853,0.0250979741017678,0.0579821081372908,0.665382844480443
94,1,128302,0.0171507123032063,0.0577675048758272,0.766723550790502
95,1,128704,0.0289422127680835,0.0578117077612395,0.616944292189898
96,1,128911,0.0329069880525521,0.0578121030130617,0.569578436595107
97,1,130267,-0.0820971026215439,0.0576458400060397,0.155282509958754
98,1,130271,-0.0821744722726759,0.0577143390177096,0.155383680988462
99,1,130613,-0.0365021483644549,0.0583883960676861,0.532269304959032
100,1,132012,-0.0536539529377426,0.0582267192739694,0.357436412783301
101,1,133231,-0.0512554854544569,0.0578187107698618,0.375959147912092
102,1,137074,-0.070478785671961,0.0576788589328312,0.222554298755492
103,1,137304,-0.0555470000230946,0.0577451688502779,0.336741567071465
104,1,139686,-0.0680306631221489,0.0577834502371088,0.239853734093036
105,1,149562,-0.0421465274456365,0.0579854956445708,0.467802003557991
106,1,150447,-0.0390615153259347,0.0586356952319045,0.505735660809522
107,1,151446,-0.271368813848924,0.116982517802046,0.0209249534922361
108,1,154084,-0.0573469854013489,0.0587746075839537,0.329876243421129
109,1,156633,-0.0673105251495658,0.0595530238230154,0.259133182377999
110,1,157269,-0.0358552057553184,0.0577541370429162,0.535115479642133
111,1,160054,-0.0594340177236836,0.0582488347556014,0.308262738687883
112,1,166222,-0.068324551139023,0.0577889027511075,0.237877437950527
113,1,166416,-0.0641409664198135,0.0576847266505362,0.266928016732808
114,1,167326,-0.0704004994613485,0.0579931018494222,0.225579853917251
115,1,168836,-0.0970827015206902,0.0576073520811114,0.0928243920243587
116,1,171200,-0.0536462566007491,0.0578548294544745,0.354427008206637
117,1,171431,-0.0557607808225054,0.05821126856706,0.338766985529127
118,1,173339,-0.0397056079025792,0.0577949740240366,0.492528780476282
119,1,173845,-0.0492073219850923,0.0577262754868602,0.394556199988519
120,1,175121,-0.0322375956471989,0.0576455544426984,0.576353796227144
121,1,175281,-0.0583286097673241,0.0576365542166034,0.312227749496149
122,1,175315,-0.0484269845205929,0.057644337708835,0.401421180975236
123,1,175523,-0.0597191695764236,0.0579417530238524,0.303398471973646
124,1,175541,-0.0535262237473157,0.0577217804597369,0.354397035983943
125,1,175653,-0.0514480866151289,0.0579102112721385,0.374924502799817
126,1,175805,-0.0744416323010507,0.0611257016973378,0.224096273176421
127,1,175818,-0.0660573391355225,0.0597433734888534,0.269615968422705
128,1,175856,-0.0761306703932564,0.0587925423728947,0.196199810015002
129,1,175876,-0.0658104280185236,0.0579230579630122,0.256656261827555
130,1,175989,-0.0612890893445863,0.0581029361614878,0.292221599125047
131,1,176001,-0.0641046125637363,0.0583980812641801,0.273075941053071
132,1,176451,-0.0685659741934894,0.0590882478620133,0.246670360274111
133,1,177692,-0.0515573834936705,0.0576366464147455,0.371650907968207
134,1,178191,-0.0490980784075638,0.0577000814460843,0.395391342515183
135,1,178224,-0.0515573834936705,0.0576366464147455,0.371650907968207
136,1,178960,-0.0456421417342442,0.0581120365142368,0.432736350609317
137,1,179139,-0.0782573577366144,0.115201675456615,0.497388238962258
138,1,179139,-0.116792308304197,0.232087683943061,0.615119987762556
139,1,180955,-0.0663920502826654,0.0667012061554885,0.320240547145247
140,1,183802,-0.0622235956498869,0.0576140918367478,0.280876610278559
141,1,183954,-0.0780485857768202,0.0579807169130982,0.179129944172141
142,1,184450,-0.0554568996390292,0.0575447307031697,0.335846981849492
143,1,184641,-0.0512913281428207,0.0592343036695735,0.387129939342905
144,1,184718,-0.0404290833329284,0.0579077987419019,0.485534897658426
145,1,185296,-0.0376799518770546,0.0576670719112062,0.513920595570367
146,1,185438,-0.0557556159803489,0.0576283016142596,0.33395450016826
147,1,185469,-0.0523872522646095,0.0577206307711083,0.36470868349596
148,1,185503,-0.0690667045663997,0.0575211302664538,0.230665377121908
149,1,185705,-0.071452802863849,0.058158454291343,0.220044604692462
150,1,185749,-0.0670803465756162,0.0581732047850594,0.249643731521374
151,1,185806,-0.0537057988766771,0.0582904425722303,0.357497862569926
152,1,185879,-0.071882760723753,0.0585175546830172,0.220116505115402
153,1,185916,-0.0618084293645484,0.0585234330457912,0.291630488946263
154,1,185941,-0.0560020065620299,0.0587956550926988,0.341502565328888
155,1,185954,-0.0525294456092137,0.0589768567942404,0.373708068662281
156,1,186055,-0.0624059024641147,0.0577693002824973,0.280763620400412
157,1,186896,-0.0403644880548232,0.0587741302602562,0.492676657581751
158,1,187697,-0.080971911665638,0.119867057091885,0.499791329401577
159,1,189392,0.0839802358082649,0.120490485540194,0.486270013225321
160,1,189416,0.122721420812065,0.116449717657458,0.2926689087367
161,1,190132,-0.000649942899128009,0.0579381002931111,0.991055948204378
162,1,190148,0.000817113354205756,0.0579555681163008,0.988758993472746
163,1,190165,0.00714761939649067,0.0583996897836867,0.902658701868861
164,1,190169,-0.00251051013472164,0.0583279487702568,0.965692955345352
165,1,190933,-0.109339436159077,0.0575616627137412,0.058311223258976
166,1,192149,-0.128175522468987,0.0579277695618261,0.0275592484323239
167,1,192302,0.0197380109495038,0.0770079714220876,0.797859802150302
168,1,192303,-0.0101842173534621,0.0695337487578892,0.883638414391992
169,1,192305,0.00479187697666728,0.0722596048098584,0.947164788928494
170,1,192315,0.0755204494594004,0.0818740269390577,0.356950949589131
171,1,192795,-0.18866000918861,0.0568658249446866,0.00100231553337721
172,1,194020,-0.139186153789033,0.0603706678219535,0.0217163375886197
173,1,194187,-0.150393853621819,0.0572363861016195,0.00897434998638318
174,1,194867,-0.0636062370613832,0.0576626652087575,0.27074608047846
175,1,197325,-0.0851173722072099,0.058997755770997,0.149985457362335
176,1,197392,-0.0962584654095481,0.0597126367715109,0.107849432524357
177,1,198857,0.0766706220880087,0.276938523159205,0.782056792419275
178,1,206666,0.00799432515458576,0.0649609177948295,0.902126761483816
179,1,206675,0.0243718530889145,0.0845652926098648,0.773361562848139
180,1,223051,-0.00456096043406684,0.0669377325033346,0.945714867758829
181,1,223059,-0.0219164594393049,0.0694982788077947,0.752680333446954
182,2,7366,0.0861087668987972,0.0836506165372055,0.304003158664133
183,2,8180,-0.205285641029974,0.114823486917226,0.074660019078141
184,2,8187,0.0921915501745509,0.119844097074476,0.442251998638213
185,2,8250,-0.0790211036356787,0.118095064476612,0.503849103763337
186,2,8253,-0.134096671012355,0.11795420006178,0.2563705761151
187,2,8285,-0.0191128932873724,0.0640582996121459,0.765598494971344
188,2,8302,-0.0466227056786237,0.0599188529851208,0.437032782905489
189,2,8306,-0.0466227056786237,0.0599188529851208,0.437032782905489
190,2,8314,-0.0532246277103992,0.0586716111097081,0.364940228516409
191,2,8317,-0.0477053640620441,0.06002591280596,0.427295170907259
192,2,8328,-0.0444803613669534,0.0597639313933739,0.457209712608661
193,2,8331,-0.0444384046897995,0.0596514886127142,0.456787215583777
194,2,8498,-0.0489389459875238,0.0585960688192487,0.40417472765347
195,2,8651,-0.0484186545245671,0.0586522641591244,0.4096336131115
196,2,9418,0.0362953790424543,0.149299443247179,0.808065582202108
197,2,9812,-0.041509589270724,0.0590163485836738,0.482296645928186
198,2,9932,-0.0503054070212401,0.0587639583079546,0.392545934366436
199,2,10135,-0.0383503384714562,0.0585640853761405,0.512994676990054
200,2,11616,-0.0500227610983177,0.0584768687745201,0.392894385805609
201,2,12133,-0.0441082973139988,0.0587232515933411,0.453079965490687
202,2,12194,-0.0638815718404064,0.0588993623374599,0.278844121896071
203,2,12359,-0.0478153124548202,0.0587698472742863,0.416420975913148
204,2,13061,-0.0635266201722137,0.0587233348217834,0.28008200149528
205,2,14298,-0.042177796402128,0.0589634366414792,0.474883435703398
206,2,15222,-0.0621282090895323,0.0594897184798136,0.297037179394751
207,2,17986,-0.0586053000387466,0.0584542820703293,0.316748599496353
208,2,19770,-0.0455071422091403,0.0588923849619818,0.440206998838273
209,2,19836,-0.0403652025413167,0.0587409611876376,0.492424918832131
210,2,19851,-0.0398787868728422,0.0589141143977017,0.498914634319622
211,2,21595,-0.0492607008987933,0.0586502778051672,0.401529762325082
212,2,22385,-0.0567646220551723,0.0586866860409926,0.334081920323628
213,2,23441,-0.045678089469164,0.0592853273090431,0.441531253808409
214,2,24209,-0.0334340722017066,0.0588196716688281,0.570113595970497
215,2,24341,-0.0346622892189949,0.0589569164076058,0.556958053130673
216,2,26815,-0.0398740761518261,0.0588768517866915,0.498693865515674
217,2,28209,-0.0206746381285716,0.0589246397698878,0.725898362864597
218,2,28695,-0.06541340145321,0.0614718362928438,0.288001765854711
219,2,35849,0.535455542994408,0.630575769990963,0.396371445904198
220,2,35850,-0.969635609960254,0.770266220485147,0.208922939712359
221,2,41245,-0.0562445367843044,0.0586324802978987,0.338077954725817
222,2,43214,-0.00764218417731499,0.0596592998822231,0.89814506413837
223,2,47104,-0.0952703589677943,0.0577754014145481,0.100041772780164
224,2,50915,-0.0943800945096357,0.0583515102520752,0.106676431054077
225,2,55834,-0.0908655919616321,0.0580957507105318,0.118698056631435
226,2,56422,-0.103118676407919,0.0581424575795481,0.076999365254925
227,2,57715,-0.0984123269941505,0.0579722627002718,0.0904691425118974
228,2,59046,-0.0848384417305366,0.0583283507338478,0.146696994526643
229,2,59191,-0.084109458155241,0.0579953836899103,0.147868804046249
230,2,59383,-0.0782700799870715,0.0580353316688194,0.17830995383544
231,2,59477,-0.0776757810222914,0.0589152435129819,0.188213644369001
232,2,59755,-0.0523146764708606,0.132669205910803,0.693579824433521
233,2,60471,-0.109037865049675,0.0579732637203394,0.0608179899700986
234,2,60478,-0.108426802675875,0.0580433237129416,0.0625858790907216
235,2,60786,-0.101932094334012,0.0579803262844254,0.0796062686491909
236,2,61035,-0.120084516716146,0.0578775628939737,0.0387289193522219
237,2,61071,-0.099220482866837,0.0577241827347253,0.0865143854217406
238,2,61675,-0.105183023963831,0.0578619278999451,0.0699379906607572
239,2,62776,-0.078071276444723,0.0605332198158595,0.197990086540498
240,2,62939,-0.10854774560562,0.0577433363425875,0.0609544305478649
241,2,63527,-0.110022125059677,0.0579543765360941,0.0584552729429809
242,2,63857,-0.128486161838415,0.0578602893211276,0.0270105166350627
243,2,65527,-0.127669147967979,0.057672003739326,0.0274874271040373
244,2,67007,-0.131140551172803,0.0635535089575792,0.0397989406957707
245,2,67023,-0.287569433562589,0.1313262032971,0.0291975623808914
246,2,67024,-0.285214939918702,0.131827253980186,0.0311693257635879
247,2,67976,-0.135494486548843,0.0584642547462948,0.0210445174497831
248,2,69628,-0.14077360325363,0.0594126548075779,0.0183533134687923
249,2,71825,-0.145717014861026,0.115538146038052,0.208068696192603
250,2,72389,-0.0357170886998136,0.0585132124066026,0.541982587858462
251,2,72392,0.0174570451509439,0.0589348476606957,0.767244494741989
252,2,73646,-0.0348232387427751,0.0577039839201127,0.546576542001547
253,2,74564,-0.04418768804826,0.0575723640012578,0.443288078815646
254,2,74739,-0.0375955295248071,0.0577752001901366,0.515649997220107
255,2,79931,-0.0030568892345828,0.0651593121888321,0.96260823523426
256,2,80748,-0.0811853532031054,0.0599672074850594,0.176657022127337
257,2,80873,-0.0821403456351034,0.0577826105309643,0.156042419669465
258,2,81501,-0.0649608963889494,0.057834852987946,0.262110080084536
259,2,83526,-0.0604845803184086,0.0577585867945316,0.295725523226896
260,2,83845,-0.0700626204552938,0.057783007043584,0.226127101581026
261,2,84412,-0.0222564952075546,0.145917555104355,0.878857746592823
262,2,84412,-0.0556558482520568,0.0730105871565143,0.446391018468262
263,2,84447,-0.0405864602759901,0.0586026920089995,0.489034854461582
264,2,87391,-0.064894832828588,0.0575439596656938,0.260194146169162
265,2,87562,-0.049389083185589,0.0577335975318673,0.39287392758301
266,2,87849,-0.05096313440986,0.0577242424462559,0.377906106486678
267,2,87878,-0.0442162858775009,0.0579885252710393,0.446270479907511
268,2,88125,-0.0582662279091641,0.0644624222969674,0.366675999277634
269,2,89785,-0.0601053784677616,0.057954501577334,0.300393004138572
270,2,93441,-0.0502590967127655,0.059715554761273,0.400558382334007
271,2,93588,-0.0646484054420765,0.0617785674452467,0.296067653173013
272,2,93721,-0.0784787585936107,0.0577165075626938,0.174783822487436
273,2,93952,-0.0701528900828645,0.0575809994412649,0.223910708440073
274,2,95085,-0.0845020074274437,0.0576071617974171,0.143302721966731
275,2,103188,-0.0184141731156039,0.0591770371641003,0.755854363828749
276,2,107124,0.016217688524377,0.0578047669976877,0.779212477998298
277,2,111645,0.0364725218386832,0.0578156522469343,0.528552276700535
278,2,111916,0.0354922508010077,0.0579538092970648,0.540652166880043
279,2,111931,0.042765311288152,0.058028629290973,0.46163061739744
280,2,111999,0.0433899049045651,0.0578186063602507,0.453484351856731
281,2,114528,-0.00579015067336303,0.058196880898817,0.920803753178038
282,2,116024,0.00314842735785426,0.0583358353254662,0.956989018768091
283,2,119244,0.00276779980724995,0.0635790113529502,0.965301088892509
284,2,119246,-0.00817882546088144,0.0642559161213986,0.898787169432661
285,2,119247,-0.00897130351617137,0.064719587546965,0.88983101590805
286,2,120090,0.00622341373085189,0.0581047360884838,0.914765079361482
287,2,120291,0.00754893841326754,0.0587687867244257,0.897864832629648
288,2,120726,0.0119392583082818,0.0584271520248779,0.838202178779903
289,2,121716,-0.0216005295695023,0.058352921839899,0.711477462916134
290,2,123100,0.010567902718432,0.0584420495797674,0.856607112606259
291,2,124677,-0.0235015463632723,0.0583508405955109,0.687366553805902
292,2,127636,0.0282111551414097,0.0738024643781422,0.702504327066502
293,2,127887,-0.057565672502369,0.0586844755669262,0.327296467669784
294,2,128935,-0.0571663715053226,0.0586299546417092,0.330209623506447
295,2,129053,-0.0611898450119897,0.058797433388315,0.298732132277794
296,2,130040,-0.0734814266199897,0.0591177548862867,0.214704901237639
297,2,130976,-0.08538173938385,0.0585884250641235,0.145918679182381
298,2,132199,-0.0818428157974802,0.0588758413796649,0.165376957050074
299,2,133355,-0.0754295099890072,0.0593003804274913,0.204213873685056
300,2,133435,-0.0674410623374577,0.059456307098973,0.257440010905132
301,2,133943,-0.0492527943244592,0.0696876776853992,0.480178941079927
302,2,135183,-0.0884134178707143,0.0594114806182298,0.137603106273994
303,2,135402,-0.0969226517063595,0.0593648331490147,0.103431941173017
304,2,135898,-0.127327175338259,0.0595200018432608,0.0331022963750381
305,2,135912,-0.124832737011378,0.059579491174082,0.0368626434893886
306,2,135925,-0.126602042193006,0.0592956103134948,0.0334409232951852
307,2,136002,-0.122276047158487,0.0592764028331701,0.0398615493888319
308,2,136173,-0.118922219858255,0.0597200010557059,0.0472149746550937
309,2,138209,-0.125673725356385,0.061452656346665,0.0415910854930719
310,2,138318,-0.13017146947377,0.0612493627693906,0.0342580956819088
311,2,138695,-0.12812444845697,0.060198476446543,0.0339988411500792
312,2,138818,-0.123490610775446,0.0601141422493879,0.0406855692107303
313,2,139728,-0.117275355684298,0.0600403951018805,0.0515768092010693
314,2,140174,-0.1300300772502,0.0599659346297854,0.0307957797775021
315,2,140863,-0.130047671032187,0.0599412478992462,0.0307049510503141
316,2,141152,-0.131414728111298,0.0601039208364055,0.0294381674696899
317,2,141292,-0.133624752712087,0.0596519837161463,0.0257080467765458
318,2,141545,-0.145660586607444,0.0598672077813339,0.0154676879816101
319,2,145823,-0.118222981556156,0.0623519197215115,0.0587685054387926
320,2,145934,-0.276734620271428,0.102202160304535,0.00710440341705568
321,2,145980,-0.129007206056722,0.06287270988063,0.0409186532712591
322,2,146723,-0.137895372445368,0.0598095824892537,0.021713673630609
323,2,147946,-0.156623810361026,0.0602361059392315,0.00970931864442214
324,2,150394,-0.136786075589824,0.0658418762278765,0.0384785440643955
325,2,151274,-0.0298590722656336,0.103757030362265,0.77368495415549
326,2,151397,-0.104952815143752,0.0607057630160397,0.0847053818012889
327,2,153035,-0.117960365478158,0.0599708463028725,0.0499704846999422
328,2,153228,-0.0925001170488988,0.0605387302093651,0.127420623984325
329,2,153455,-0.104201466857282,0.0609451976402526,0.0881896187956709
330,2,153732,-0.0937748398232094,0.0630744967085944,0.137978358373045
331,2,153815,-0.110317848993924,0.0606788092707094,0.069902086601518
332,2,154160,-0.0961615960866402,0.0601059630669306,0.110522487440654
333,2,154235,-0.104002233265654,0.060673870202155,0.087384669754513
334,2,155527,-0.114100286673388,0.0658486048862573,0.0840104580462452
335,2,159870,-0.116420969395346,0.0590629062719779,0.0494891820780536
336,2,161229,-0.0703970809418832,0.0601820714415465,0.242896773008161
337,2,161451,0.0559449923851147,0.129081559651666,0.664983046249062
338,2,161451,-0.171125513635065,0.129209300331176,0.186225219539644
339,2,162696,-0.0603658081745679,0.0599531132555879,0.314680380934416
340,2,163284,-0.0355480153665271,0.0592133231157526,0.548666125957156
341,2,164166,0.00255096456197834,0.0597934653767859,0.965994349475229
342,2,165270,0.00883351379536146,0.0592889101618373,0.881645816787863
343,2,165675,0.00550717832216252,0.0602699237618674,0.927246270122917
344,2,166404,0.190860540502962,0.155873654857453,0.221596514099901
345,2,168012,-0.0622875726019849,0.0727785560366518,0.392660962266507
346,2,168062,0.0102018797148713,0.0597265880895265,0.864471275324518
347,2,168518,0.0326264810784063,0.0593616669743912,0.582926177657149
348,2,168980,0.0320367654169917,0.0593343712875805,0.589581589744022
349,2,169651,0.0303517026107234,0.0593650852423192,0.609480282298003
350,2,169902,0.118368763319142,0.0990637825764887,0.232938338599311
351,2,169960,0.000919958995961423,0.0924607755520618,0.992067022168696
352,2,170725,0.0136943511098031,0.0594883091743912,0.818067846527172
353,2,171254,-0.00183470880697922,0.0595889702213476,0.975454892093864
354,2,172242,0.0416024861451241,0.0588430195255629,0.480027946545682
355,2,173254,0.00840412423843429,0.0584317244390026,0.885718280086924
356,2,173340,0.00873765223003375,0.0584245141265196,0.88120147232711
357,2,173385,0.0121627430089568,0.0584765897607444,0.835354092065333
358,2,173973,0.0136347579354086,0.0583203043306629,0.81528281832945
359,2,174714,0.288974581676337,0.148755483326422,0.0528576358826327
360,2,177341,-0.0296794244529427,0.0581046214766677,0.60981541553996
361,2,180314,-0.0168711149854062,0.0581386592721938,0.771843152785865
362,2,180339,-0.014273081858395,0.0582875421211262,0.80669656654328
363,2,182758,-0.0574611753153437,0.0580028651203047,0.322529709749372
364,2,183619,-0.0461035365570033,0.0582605100877723,0.429280352023657
365,2,183913,-0.0446484426197231,0.0597418278762133,0.455345934698698
366,2,184146,-0.055994202954997,0.0601162545617102,0.352266722756256
367,2,187176,-0.0783306313323456,0.0584812093108192,0.18129720682127
368,2,191066,-0.0219692080762183,0.0590563387862801,0.710112910381102
369,2,191124,-0.0854326325837107,0.074490778780112,0.252204387103326
370,2,191128,0.0858117723243694,0.0685481806467468,0.211454802574275
371,2,191599,-0.0262076247249822,0.0582327695479971,0.652951049324611
372,2,191762,-0.0228721106952842,0.0605429047647526,0.705818480427211
373,2,191763,-0.00930973452657058,0.0584780736217397,0.873602009859728
374,2,191959,-0.0137497171367273,0.0583328931385737,0.813793458473695
375,2,192390,-0.054344569020491,0.0598774693249862,0.364710712657669
376,2,195759,-0.0122018049527101,0.0588348144667256,0.835824178421787
377,2,196912,-0.0118033123449507,0.0578832915670445,0.838536876521787
378,2,197598,-0.0757191401904915,0.189002733058243,0.688938906859718
379,2,198110,-0.0201088899043206,0.0582237629926819,0.730020018510822
380,2,198283,-0.0287773040704262,0.0600457141211724,0.632052861272309
381,2,198805,0.0105191158647333,0.0584817472877347,0.857357781171218
382,2,198891,-0.0079710330738258,0.0580273194986477,0.890819108201553
383,2,199248,-0.00595153099096501,0.0581605331070878,0.918553343210841
384,2,201782,-0.0110540280790959,0.0580869437382124,0.849182327556502
385,2,203285,0.0238443224687909,0.0578507907937472,0.680465487652172
386,2,203783,0.0218436037756073,0.0577284047133985,0.705371529428511
387,2,204179,0.0254731722410688,0.0578639441879681,0.660043367604294
388,2,205406,0.00904596503727451,0.0584725197135237,0.877142655318402
389,2,205834,0.0174607340106504,0.0581870152254129,0.764293100381823
390,2,205965,0.0286342089560435,0.0635700283452103,0.652672841243227
391,2,207192,-0.00859648377447575,0.058138218786039,0.882535414503973
392,2,207561,-0.0295718806320832,0.057861630368622,0.609615037634206
393,2,208682,0.0106786099490373,0.0577828626940772,0.853487462657448
394,2,210102,0.0422259051859146,0.0578912844463798,0.466240684653174
395,2,212519,0.0644476629785888,0.123258799226156,0.601396495510604
396,2,214801,0.0222009838943963,0.0579200841891956,0.701725309650796
397,2,215016,0.0308452866950138,0.0578758013031511,0.594399018325065
398,2,218876,0.0434383828061535,0.0584519627782987,0.457887159568525
399,2,227511,-0.00263836532201256,0.0589115394188254,0.964303841889524
400,2,230378,0.0304848577547159,0.0581466680912422,0.600416162118853
401,2,231943,0.0197587451640752,0.0583265959245668,0.734991595545553
402,2,232156,0.0312618460878756,0.0582884192671847,0.592068097466963
403,2,232789,0.0116387521408292,0.0581023780423751,0.841349931876674
404,2,238524,0.0134301365072876,0.0581830604069613,0.817584058705825
405,2,241518,0.0177273849834249,0.0586850152534556,0.762771370280796
406,2,250396,0.0294613663381997,0.058271398085796,0.613460890007422
407,2,250466,0.0361840181866596,0.0582400725416998,0.534809327178631
408,2,252305,0.024538185120881,0.0584117659431724,0.674675460434781
409,2,254571,0.048432331945564,0.0591908778210867,0.413772261255214
410,2,254742,0.0509364353590445,0.0591313672038115,0.389596230374897
411,2,254908,0.0643938263875823,0.0595470847959042,0.28026034273535
412,2,255033,0.078145942395442,0.069784474578232,0.263552472015254
413,2,255862,0.0486749519933015,0.0592297099540279,0.411745665610303
414,2,255975,0.0514923689564386,0.0590086866930104,0.383461475582911
415,2,258311,0.00923155348874105,0.0580947955029782,0.87383459376513
