SNP,Chr,Pos,Effect,SE,GTR1_SLM4_MTX_Fluconazole_avg_logratio_Fitness_minus_ref.GLM
217,2,28209,0.320385499310799,0.139209016648652,0.0219468961565141
218,2,28695,0.148415801968336,0.14630809764239,0.311083870070233
219,2,35849,0.385144799687191,1.50199590624181,0.797774373926361
220,2,35850,-0.373336913730828,1.83703263398757,0.839073734081096
221,2,41245,0.182196862376277,0.139374625528896,0.191980167718907
222,2,43214,0.156596781948134,0.141731831479399,0.269963745499493
223,2,47104,0.170210202426415,0.137721088696974,0.217315613024509
224,2,50915,0.202175905958338,0.138958780212776,0.146576070538342
225,2,55834,0.174909569742813,0.138418069941563,0.207195836056491
226,2,56422,0.220814780253379,0.138480970661265,0.111707892212835
227,2,57715,0.218120476877305,0.138033319736455,0.114956290616745
228,2,59046,0.215946217456972,0.13874615189436,0.120506143511288
229,2,59191,0.204041046531474,0.137997603071547,0.140143272853746
230,2,59383,0.189335655870081,0.138096936338363,0.171235224321717
231,2,59477,0.20578692283054,0.140120074438426,0.142819105708187
232,2,59755,0.445366907287276,0.314896288754453,0.158146758571586
233,2,60471,0.187769567616716,0.138289970417046,0.17539571724018
234,2,60478,0.190162791568776,0.138439346035449,0.170431974477955
235,2,60786,0.18665965713056,0.138224024478609,0.177748335383417
236,2,61035,0.187422432698707,0.138211079990198,0.175947057390799
237,2,61071,0.213029322191601,0.137475214412625,0.122137560822443
238,2,61675,0.212844249855496,0.137874492612264,0.123543997086914
239,2,62776,0.155811951471784,0.144153744696926,0.280491300342528
240,2,62939,0.2034204124595,0.137674925224522,0.140422167943638
241,2,63527,0.254482913771094,0.137955043765486,0.0659216996747145
242,2,63857,0.233721036318323,0.138091450656261,0.0914313039664118
243,2,65527,0.220262118890455,0.137695350796187,0.110574468441033
244,2,67007,0.173507945104788,0.151869462804279,0.254028527256172
245,2,67023,0.176166582047699,0.314497361680082,0.575730509097731
246,2,67024,0.281292703462427,0.315432122102962,0.373124019269314
247,2,67976,0.137239857857676,0.139993532655961,0.327594645333038
248,2,69628,0.297319376603416,0.141624962183709,0.0364963222853678
249,2,71825,-0.0233671182160151,0.275566267669797,0.932471064385962
250,2,72389,0.173831757953256,0.139011922032079,0.211952176683058
251,2,72392,0.177351038545613,0.139948835385722,0.205899046817123
252,2,73646,0.17989824989636,0.137057018528478,0.190177386684939
253,2,74564,0.191726434904604,0.136741066023137,0.161760221738286
254,2,74739,0.238028278045232,0.136987587449416,0.0831552010705882
255,2,79931,0.263874187830516,0.154425106697503,0.0883759106585083
256,2,80748,0.117414627084142,0.142939585868761,0.411956746397055
257,2,80873,0.232981281960908,0.137341725064179,0.0906989370550376
258,2,81501,0.200733912443597,0.137462846651473,0.145103215253988
259,2,83526,0.163924096959839,0.137386773412902,0.233608899015211
260,2,83845,0.193696339106367,0.13740815940203,0.159525758858724
261,2,84412,0.686606768282672,0.345328450436494,0.047553590938599
262,2,84412,0.0665810094250043,0.173852768626193,0.701969896588514
263,2,84447,0.221088569758859,0.139056654905561,0.112748627803722
264,2,87391,0.149131606664787,0.136956084184793,0.276940408792709
265,2,87562,0.156643131033871,0.137280134653095,0.254623727534569
266,2,87849,0.134863709369594,0.137332581886707,0.326761245102245
267,2,87878,0.130082560244515,0.137937335292904,0.346297495310541
268,2,88125,0.144514641402541,0.153388243080924,0.346760473721505
269,2,89785,0.116906501772598,0.137986158280447,0.39743899964673
270,2,93441,0.109897924564451,0.142129463625768,0.439907231339067
271,2,93588,0.15634792434754,0.147009212895106,0.288271064202574
272,2,93721,0.081534432296419,0.137640884654143,0.553981599702166
273,2,93952,0.0323158486091773,0.137304605808122,0.814066730624414
274,2,95085,0.0518340787710251,0.137479344345257,0.706376555912797
275,2,103188,0.0367201632539383,0.140831486223434,0.794446360337186
276,2,107124,0.00864416195518325,0.137574660011714,0.949935435631142
277,2,111645,0.047510305606525,0.137640303745837,0.730166684182256
278,2,111916,0.0213470739869325,0.137983344518671,0.877140244087933
279,2,111931,0.0537649587645292,0.13816938971942,0.697419401609429
280,2,111999,0.0551568929586122,0.137671444034757,0.688926462516397
281,2,114528,-0.0418268986532884,0.13847726896138,0.762792709156613
282,2,116024,-0.0288696236246625,0.138815964473742,0.835371946823467
283,2,119244,-0.245320375289782,0.150737221950184,0.104529426923991
284,2,119246,-0.208139682833781,0.152513821864042,0.173208234410562
285,2,119247,-0.0965111095983229,0.153934050422822,0.531088103559549
286,2,120090,-0.263691840028821,0.137562078914255,0.0560585075394703
287,2,120291,-0.240515411010611,0.139270379904935,0.0850483000467797
288,2,120726,-0.252296144472461,0.138399503459843,0.0691558288141531
289,2,121716,-0.174539770378174,0.138580481731874,0.208688024697421
290,2,123100,-0.197814302901855,0.138684018946642,0.154646237349936
291,2,124677,-0.0981486524855959,0.138793231726316,0.479935267637683
292,2,127636,-0.263645675047218,0.175105377262046,0.133053855356948
293,2,127887,-0.0333715237445256,0.139832496780617,0.81151271130098
294,2,128935,-0.0374491036998907,0.139697359092352,0.788799631416485
295,2,129053,-0.0087580174967512,0.140136084487374,0.950202805107992
296,2,130040,-0.035005999361029,0.140979876270488,0.804042864856298
297,2,130976,-0.0630946805560952,0.139803449704551,0.652043340096512
298,2,132199,-0.0565761764951329,0.140459654436875,0.687344278554744
299,2,133355,-0.0213647436525255,0.141437724614214,0.880019348001278
300,2,133435,0.000774486148279019,0.14174793705085,0.995643605223168
301,2,133943,-0.00949700923900748,0.165954809634105,0.95439716491883
302,2,135183,-0.0323290352181849,0.141816012167449,0.819805721873675
303,2,135402,-0.029930807198705,0.141796078006285,0.832943946704929
304,2,135898,0.0375331063440996,0.142543073670301,0.79246479553111
305,2,135912,0.0101269561199442,0.142661351995526,0.943449111018181
306,2,135925,0.0173326582119795,0.142013123391152,0.90292911265958
307,2,136002,-0.00456792662356031,0.141909650842082,0.974339538038405
308,2,136173,-0.013047754366835,0.142912162596966,0.927306704889194
309,2,138209,0.0387199101111952,0.147090428351655,0.79252009807675
310,2,138318,0.0843837498769666,0.146618095785913,0.565296659750143
311,2,138695,0.0679332433848612,0.144127397719826,0.637687954548905
312,2,138818,0.030615229456203,0.143899127768835,0.831641031455492
313,2,139728,0.00470738978995788,0.143650141105357,0.973876663252059
314,2,140174,-0.028704429332159,0.143642235064844,0.841726417880856
315,2,140863,-0.075783390075574,0.143535592065251,0.597847516160501
316,2,141152,-0.0615838917847022,0.143959426716838,0.669067459919793
317,2,141292,-0.0541804607725789,0.142932291710176,0.704868374304658
318,2,141545,-0.0242234993604562,0.143651996704542,0.866187198943338
319,2,145823,0.0215064899163346,0.149130385805993,0.885414838072391
320,2,145934,0.0103811524318527,0.245726326967526,0.96632583550646
321,2,145980,0.0163112206396478,0.150507568335277,0.913760001012725
322,2,146723,0.0474718764694115,0.14337640862626,0.740765684924867
323,2,147946,0.0588404820764734,0.14467835872703,0.684475856647814
324,2,150394,0.169570249252904,0.1573826787773,0.282019892993691
325,2,151274,-0.0951275874208655,0.246891406895566,0.700246241303929
326,2,151397,0.0835417707697874,0.14500587231463,0.564896601636458
327,2,153035,0.121178003968855,0.14334972861626,0.398498521415775
328,2,153228,0.0736912011356141,0.14448859850153,0.610360416398841
329,2,153455,0.103355302056164,0.145528844278909,0.478045973511283
330,2,153732,0.171995509189457,0.150291323053807,0.253227329270032
331,2,153815,0.0785152419173283,0.145013829028938,0.588550853604367
332,2,154160,0.0900107018125289,0.143474005979205,0.530824982780256
333,2,154235,0.0334590539784199,0.144976526998728,0.817612072222472
334,2,155527,0.209378491757306,0.156972233607428,0.183110714970332
335,2,159870,0.140345970058535,0.141127985679042,0.320680723825875
336,2,161229,0.102873213031968,0.14339024672182,0.473580068547976
337,2,161451,0.421315201230804,0.306442401373964,0.17004708417525
338,2,161451,-0.28155526304424,0.307882550675592,0.361084079220859
339,2,162696,0.123496331383773,0.14272604514344,0.387479158717049
340,2,163284,0.0970572361613282,0.140889327778893,0.491345070622737
341,2,164166,0.0569449810832476,0.142260754654959,0.689188047309223
342,2,165270,0.0910713425576419,0.141013112758514,0.518805181007771
343,2,165675,0.117124145390462,0.143292674806231,0.414264308959585
344,2,166404,-0.584094026156125,0.370422808929033,0.115730214011294
345,2,168012,0.198812290380299,0.17305013231533,0.251387013277318
346,2,168062,0.106241800331175,0.142026870409203,0.454934003113474
347,2,168518,0.0365159565050288,0.141312171465304,0.796243946678082
348,2,168980,0.0499453242173376,0.141233426586496,0.723822271037729
349,2,169651,0.0828333504548184,0.141256751669701,0.55797966696776
350,2,169902,-0.110568652658808,0.236148607452132,0.639918805642255
351,2,169960,0.130701804230668,0.219922283278538,0.552686116456656
352,2,170725,0.211123397540332,0.141130462090805,0.135561493328184
353,2,171254,0.166825146228516,0.141527957469128,0.239294287410328
354,2,172242,0.0553092981631869,0.140099044624215,0.693238428005422
355,2,173254,0.0448144597718101,0.139035702364008,0.74739851862587
356,2,173340,0.0275024855716843,0.139031626818783,0.8433039849577
357,2,173385,0.0283217339688537,0.139159216937576,0.838845603220831
358,2,173973,0.0563474025043418,0.138765275511752,0.684942568386492
359,2,174714,0.229415919484783,0.355676448109929,0.519337759627861
360,2,177341,0.1549567372745,0.138078663752743,0.262525194146653
361,2,180314,0.176064331827488,0.138053489136557,0.203029658288233
362,2,180339,0.18144183763875,0.138384196331356,0.190660798992912
363,2,182758,0.306471896090663,0.137257395729919,0.0261869014378173
364,2,183619,0.282077546333203,0.137953006594081,0.0416221295538138
365,2,183913,0.353573193812898,0.141032203005741,0.0126233915771994
366,2,184146,0.357719897296829,0.141965476473319,0.0121839225204537
367,2,187176,0.221155689648041,0.139025630346022,0.112559885416046
368,2,191066,0.317772494099345,0.139544808608119,0.0233715453329179
369,2,191124,0.186582879031563,0.177320492695743,0.29341136369768
370,2,191128,-0.0983695247744949,0.163404419147577,0.547560332899354
371,2,191599,0.292802784910226,0.137739549764459,0.0342160555789302
372,2,191762,0.288761893654409,0.143283329885149,0.0446285745225925
373,2,191763,0.279307578905104,0.138371097914969,0.0442908573858428
374,2,191959,0.284320804134901,0.138000577316299,0.0401035644041985
375,2,192390,0.237977149561187,0.142095323611124,0.0948647672390861
376,2,195759,0.305757762351341,0.139070932682405,0.028556626195976
377,2,196912,0.282608121648607,0.136931396023608,0.0397607805234184
378,2,197598,0.298101859996839,0.449598999237579,0.507738026062905
379,2,198110,0.245151457530165,0.137964960072265,0.0764439551372748
380,2,198283,0.321137640523784,0.141913816580815,0.024248498154139
381,2,198805,0.271762984326928,0.138423829824,0.0503998491792829
382,2,198891,0.282608311046864,0.137271751529173,0.0402514664247787
383,2,199248,0.284832896270829,0.137576014417257,0.0391446076405339
384,2,201782,0.204977302734137,0.137807513434321,0.137797268664169
385,2,203285,0.346574780759212,0.136461636938642,0.011522256449131
386,2,203783,0.331546319324365,0.136268393725464,0.0154686237836219
387,2,204179,0.309825062576006,0.136748025052679,0.0240771969113262
388,2,205406,0.295206399713069,0.138263983174231,0.0334415153351398
389,2,205834,0.228389838982485,0.137952866642852,0.0986987666799048
390,2,205965,0.194399839432597,0.150969211121684,0.198701367419798
391,2,207192,0.210399549382137,0.137903969701515,0.127980995899833
392,2,207561,0.242936544661202,0.137138127325992,0.0773447317730961
393,2,208682,0.193131746900734,0.137129883637136,0.159897060330278
394,2,210102,0.147305590154174,0.137646651368062,0.285273088513498
395,2,212519,0.575800443206223,0.291832209286276,0.0492692985167962
396,2,214801,0.166876818450367,0.137576787314318,0.225951525513072
397,2,215016,0.183148347976082,0.137439277896778,0.183530360487859
398,2,218876,0.0832262459902484,0.139138521758085,0.550120837516769
399,2,227511,0.0515998657697612,0.140167414681018,0.712996763045197
400,2,230378,0.0565416781877126,0.138394873631922,0.683115255843332
401,2,231943,0.0491992510398732,0.138799769189208,0.723204290123932
402,2,232156,0.0386488018103514,0.138752314819503,0.780756910041181
403,2,232789,0.057460107987333,0.138242362651209,0.677920431251017
404,2,238524,0.038386461091922,0.138455707085588,0.78175256251234
405,2,241518,-0.0293310553392752,0.139664176315594,0.833780011939658
406,2,250396,-0.0353863998210927,0.138707964854203,0.798783308552441
407,2,250466,-0.0374767300793403,0.138657414862563,0.787100559033769
408,2,252305,-0.0718986863317186,0.13898666030304,0.605266291526445
409,2,254571,-0.0976742848084271,0.140896311907744,0.488617810522609
410,2,254742,-0.0778367746116164,0.140803938888825,0.58074851491735
411,2,254908,-0.0935992843368889,0.141853425494777,0.509792570335012
412,2,255033,-0.168611127929951,0.166121115922409,0.310806174012873
413,2,255862,-0.0842546928814909,0.141014562971771,0.550563821595515
414,2,255975,-0.0664229516648769,0.140532019595648,0.636752495110476
415,2,258311,-0.202994324588242,0.137832418302713,0.141706320902713
416,2,259284,-0.111384685782875,0.138594014250771,0.422124953175221
417,2,266330,-0.1113636672727,0.139191072892469,0.424203894902349
418,2,267100,-0.105377623747424,0.139194112122467,0.449521809254634
419,2,268086,-0.0506959466644594,0.139291086799755,0.716108116877653
420,2,274614,-0.017488417674387,0.13846765213429,0.899566628996787
421,2,274729,-0.0577122140634341,0.139194270420849,0.678674657922819
422,2,275746,-0.00886177729529447,0.139166581791711,0.949263078697024
423,2,277029,-0.0117111008985886,0.138519264261823,0.932671112021739
424,2,277741,-0.0220608041183619,0.138570073728967,0.873599801827701
425,2,278218,-0.0199960553532798,0.138320664357964,0.885138381955017
426,2,278379,-0.00993888824350819,0.141746955958852,0.944140145125132
427,2,279910,-0.0190859430842252,0.138272455867928,0.890294289724791
428,2,280616,-0.0712102578732514,0.144269506436609,0.621901384685988
429,2,283431,-0.0317885948519705,0.14029117603502,0.820873627160436
430,2,283573,-0.0155642827684903,0.138615902190129,0.910662422445161
431,2,286762,-0.0731002685895156,0.138918726707651,0.599073522709542
432,2,287187,-0.0887208884838567,0.138244133016807,0.521439267844974
433,2,288379,-0.0435687697780313,0.137256910352888,0.75110883649503
434,2,294941,-0.186250060931125,0.137000439963064,0.174860689378728
