SNP,Chr,Pos,Effect,SE,DHH1_LSM3_noMTX_5.FC_avg_logratio_Fitness_minus_ref.GLM
59,1,76030,0.0775583174390586,0.0619335716985486,0.211296047022086
60,1,80108,-0.00742617873884791,0.0620550549870175,0.904812001302062
61,1,81262,0.0225485182954294,0.0620212430040733,0.716403328021287
62,1,81999,0.0333453616189656,0.0621590142332018,0.591983723846819
63,1,82431,0.0169841044269589,0.0624721708107458,0.785883432252554
64,1,83284,0.0323423682247065,0.0620001701991762,0.602241409782684
65,1,83613,0.0140072752529951,0.0620127467619675,0.821427532734694
66,1,84112,0.0174539114888773,0.0620171053733886,0.778540103214598
67,1,84701,0.0761170955524487,0.0662933248985445,0.251669097925939
68,1,84858,0.0618205919814893,0.0621120210430702,0.320268247711193
69,1,85751,0.0249391267267529,0.0624406610915,0.68983617611947
70,1,87445,0.0333465129327003,0.0625616223098329,0.594356051229535
71,1,87467,0.00827067904021594,0.0629128980114012,0.895484440665416
72,1,89070,0.00261878778448676,0.0625205208963362,0.966612579536243
73,1,89616,0.0144863716089111,0.0621795662266135,0.815914758716013
74,1,89679,-0.00927383004104787,0.0621902622481856,0.881543869148628
75,1,89880,-0.000102563870433475,0.0622079788642985,0.998685439432884
76,1,91472,-0.00158208432408216,0.062669678817109,0.979873957367059
77,1,93789,0.0147258428366756,0.0620191103753705,0.812452890337856
78,1,94351,0.0262121987558981,0.0621716476064241,0.673566205663526
79,1,99148,0.0181774237309454,0.0620165165802271,0.769613228116445
80,1,101281,-0.450065550059227,0.677917306520032,0.507191228913449
81,1,106011,-0.005956621018812,0.0646399319103514,0.926630505721453
82,1,106800,-0.0216525897112344,0.0620970328466893,0.727530226974534
83,1,107970,-0.0428363247500101,0.0618817364503952,0.489248692953926
84,1,109000,-0.059078632010359,0.0619531066156415,0.340937459367653
85,1,112549,-0.0126366782050633,0.0619589815770308,0.838508284855755
86,1,112742,0.0403527726836875,0.0621669487903677,0.516693685439622
87,1,113050,0.0113399360463052,0.0620964602766628,0.855202533606225
88,1,113135,-0.000743553196020111,0.0619412103215317,0.990429064583405
89,1,114076,-0.00760886605913717,0.0619398990502102,0.902301547832392
90,1,114628,-0.0177781482512637,0.0620907136693564,0.774796872946141
91,1,116283,-0.0166804522888432,0.0624369939418949,0.789504633135511
92,1,126880,-3.99087067345434,1.15219907363188,0.000598321879283375
93,1,127853,0.0244618111022011,0.0623134430785805,0.694880873371912
94,1,128302,-0.0124032346702755,0.0620841258336856,0.841766822127557
95,1,128704,-0.0179535497661627,0.0621420926340392,0.772818881827484
96,1,128911,-0.0104157269191399,0.0621538453905548,0.86700985185449
97,1,130267,-0.027071959337907,0.0621101431453579,0.663197341963121
98,1,130271,-0.0316623007196571,0.0621777578815371,0.610914574581777
99,1,130613,0.00651718008990271,0.0627808939797422,0.917380403434797
100,1,132012,0.0262486959478925,0.0626330120843447,0.675407275582942
101,1,133231,0.0188897697413035,0.0621959128044012,0.761524721846372
102,1,137074,-0.0224854466169535,0.0621040412640148,0.717523146948436
103,1,137304,-0.0121625977020367,0.0621337897343852,0.844919631688372
104,1,139686,-0.0457750411257017,0.0621711000467021,0.462052205962756
105,1,149562,0.00232319105988787,0.0623606393368964,0.970303441376591
106,1,150447,0.00683165130050112,0.0630514351504338,0.913779265923788
107,1,151446,0.00303524517328313,0.126669820568722,0.980896566377386
108,1,154084,0.0308035309999808,0.0632260296024226,0.626421137306481
109,1,156633,0.018123316619414,0.0641071373695854,0.777569774378849
110,1,157269,0.0185604405978361,0.0620915354621121,0.765176508025169
111,1,160054,-0.0319454789575541,0.0626663259436715,0.610530421929306
112,1,166222,-0.00907460609091865,0.0622238467615796,0.884132458715154
113,1,166416,-0.0119929709686304,0.0620961127117438,0.846963834817899
114,1,167326,-0.0409003587651407,0.0624143240105884,0.512698832868881
115,1,168836,-0.00776305349007533,0.0621549443255176,0.900675075455985
116,1,171200,-0.0428959218762869,0.0622075180779667,0.490922896353643
117,1,171431,-0.0292845210081267,0.0626186322132442,0.640312998660112
118,1,173339,-0.0310090989725927,0.0621289948778667,0.618013965481682
119,1,173845,-0.0215812087665215,0.0620887692518775,0.728358014031963
120,1,175121,-0.00638433371669711,0.0619753359612551,0.918010273037906
121,1,175281,-0.00558653604300396,0.0620282333563986,0.928287113441057
122,1,175315,-0.00536215953795383,0.0620087630266547,0.93113847568423
123,1,175523,-0.014539040052429,0.062355960479717,0.815770758651338
124,1,175541,-0.00548969509131725,0.0621055680064465,0.929614479834127
125,1,175653,-0.0129387282333834,0.0622989736573404,0.835592616482101
126,1,175805,-0.0230822588455907,0.0658151608681843,0.726012569872613
127,1,175818,-0.0144110698805805,0.0643097606646883,0.822818176443627
128,1,175856,-0.0256018801699746,0.0633166616420586,0.686202699224447
129,1,175876,-0.00530801581420909,0.0623601219700401,0.932215236192071
130,1,175989,-0.00915910391208774,0.0625367873865365,0.883642297206572
131,1,176001,-0.0140263862350817,0.0628601234622446,0.823558357030627
132,1,176451,-0.0334298199702705,0.063595331066604,0.599451249221294
133,1,177692,-0.0250710031257952,0.0619950605696445,0.686161134428677
134,1,178191,-0.0243561146572728,0.0620574514581261,0.694942767265002
135,1,178224,-0.0250710031257952,0.0619950605696445,0.686161134428677
136,1,178960,-0.0212646308563442,0.06249443154096,0.733859807222839
137,1,179139,0.0329076795938548,0.123870063618138,0.790653926505802
138,1,179139,-0.621871451483837,0.24729743661322,0.0123582407084619
139,1,180955,-0.0228903348989968,0.0717706739191413,0.749962802067703
140,1,183802,0.0129781560582572,0.062013381079336,0.834350438412028
141,1,183954,0.0139938066866631,0.0624642909868421,0.822864416160462
142,1,184450,0.0353367584868742,0.0618932097567832,0.568409620652434
143,1,184641,0.0293447601471854,0.0637046069671933,0.645342017610767
144,1,184718,0.0480063961190448,0.0622211610403973,0.440900406316874
145,1,185296,0.0410071008996364,0.0619709968884299,0.508585982123752
146,1,185438,0.00532345826825126,0.0620117002609103,0.931637484760784
147,1,185469,0.00749814978930394,0.0621005615262329,0.903964038273599
148,1,185503,0.0123705325506205,0.0619377234756173,0.84181040068579
149,1,185705,0.0135130276458148,0.0626293723571203,0.829298022739963
150,1,185749,0.0465550614261911,0.0625844685106776,0.457446563515256
151,1,185806,0.0232258796125568,0.0627049507598059,0.711307029864503
152,1,185879,0.0194494271659956,0.0630116889731774,0.757759364517009
153,1,185916,0.0341781289731615,0.0629652569787628,0.587603637749314
154,1,185941,0.048280520535156,0.0632137202004159,0.445516591421557
155,1,185954,0.0391932416519406,0.0634163932423547,0.536954003016348
156,1,186055,0.00487721171379885,0.0621838046463006,0.937528711712264
157,1,186896,0.0399677731361832,0.0631680289820169,0.527325133903292
158,1,187697,0.0265600860737161,0.128890688042152,0.836857559571629
159,1,189392,0.0180678394396789,0.129570673732831,0.889178910309606
160,1,189416,0.209953213423526,0.124840335695052,0.0934970867255199
161,1,190132,0.0366771608542793,0.0622326169674377,0.555999532468631
162,1,190148,0.0384567494412827,0.0622483620736656,0.537108587604451
163,1,190165,0.0462625074303015,0.0627122740254713,0.461190123478596
164,1,190169,0.0390343200329751,0.0626478911884447,0.533637727236971
165,1,190933,0.068539016525183,0.0620669040930344,0.270225411872808
166,1,192149,0.0365704988640937,0.0626521026513152,0.559789929711534
167,1,192302,0.270227619766663,0.0815050685929581,0.00100986990257064
168,1,192303,0.162957143653399,0.0742217051411511,0.0287748134726548
169,1,192305,0.234003584496343,0.0766490147945587,0.0024381599749084
170,1,192315,0.210317293078202,0.0873778217094658,0.0165975770474727
171,1,192795,-0.023039348530646,0.0620441968357967,0.710608803157869
172,1,194020,0.000412318993180227,0.065364006853744,0.994970506242826
173,1,194187,0.00857689155899907,0.0621060483194649,0.890239539129985
174,1,194867,0.0183650270167978,0.0620662298787461,0.767484995132026
175,1,197325,0.0108809060686848,0.0635859865130505,0.864226564500042
176,1,197392,-0.0225241588824952,0.0643948278629551,0.726710814429436
177,1,198857,-0.12125616960044,0.29757448847223,0.68390120362815
178,1,206666,0.0065797083192054,0.0698109101196956,0.924963699763285
179,1,206675,0.0679940292875347,0.090816758447499,0.454539777754327
180,1,223051,0.0753229097898345,0.0718233481351308,0.295022381835738
181,1,223059,0.0836894679017282,0.0745639590471133,0.262461619410768
182,2,7366,0.174458987917583,0.0895498850785323,0.0521860380734102
183,2,8180,0.0277133245273138,0.123943758288784,0.823201044051686
184,2,8187,-0.0663461834796468,0.128850060686885,0.606938179554122
185,2,8250,0.0228351008714283,0.12698557871521,0.857393636060776
186,2,8253,0.00844054647606463,0.126990600254237,0.947044520793041
187,2,8285,0.0311541448874461,0.068829000991989,0.651092465100479
188,2,8302,0.0170874665861053,0.0644406113779145,0.791036272759861
189,2,8306,0.0170874665861053,0.0644406113779145,0.791036272759861
190,2,8314,0.0294698408214382,0.0631054459550765,0.640792546350224
191,2,8317,0.0196030612124259,0.0645561389878149,0.761566494929629
192,2,8328,0.00817868939560851,0.0642742442891521,0.898817549187324
193,2,8331,0.0129628850999319,0.0641511713510159,0.839980133398715
194,2,8498,0.0048106082041538,0.0630319674932827,0.939207644109561
195,2,8651,0.0149955849061089,0.0630864564687917,0.812252495296015
196,2,9418,0.0619707195662702,0.160424266471478,0.699512650262925
197,2,9812,0.0458818281388392,0.0634193821822575,0.469872160592013
198,2,9932,0.0383579220122753,0.0631832664491165,0.544181543877672
199,2,10135,0.0136650285199005,0.0629699461866997,0.828326902325011
200,2,11616,0.017212236475749,0.0629006338253429,0.784520021852222
201,2,12133,0.01043341496406,0.0631549480821927,0.868878420083611
202,2,12194,0.0128098455080757,0.0633979466294072,0.839990448306163
203,2,12359,0.00171049188979078,0.0632161762930634,0.978428907394838
204,2,13061,0.000364531985427963,0.0632115866447625,0.995401999402319
205,2,14298,0.00920834862695852,0.0634091082258355,0.884619087822461
206,2,15222,0.00614074522641861,0.0640285167964108,0.92364932535824
207,2,17986,0.0333680014151312,0.0628822298267811,0.596000009478435
208,2,19770,0.0291545962156021,0.0633232315394212,0.645506041171887
209,2,19836,0.0227851089043337,0.0631565760248233,0.718485872834958
210,2,19851,0.0219919407602381,0.0633423516370385,0.728654180750493
211,2,21595,0.017306693741193,0.0630847802987582,0.78398363694185
212,2,22385,0.0244427686623025,0.0631378022934386,0.698890548246719
213,2,23441,0.0370552461578153,0.0637340544161261,0.561339132696541
214,2,24209,0.00744167669798401,0.0632382780164274,0.906390696428871
215,2,24341,0.0103823432326735,0.0633866909047606,0.869987257498778
216,2,26815,0.0115567995446735,0.0633101496974703,0.855261711292683
217,2,28209,0.0137530810994789,0.0633302116230024,0.828205519403312
218,2,28695,-0.00937296052149539,0.0661647364658302,0.887428619072644
219,2,35849,-0.960438837216825,0.676411519507577,0.156518411952318
220,2,35850,-0.751538070358072,0.828658095716146,0.365060453501163
221,2,41245,-0.0352106901610343,0.0630636650371836,0.576969189019688
222,2,43214,-0.0164223406901729,0.064108435672177,0.797972610102155
223,2,47104,0.015078360860744,0.0623218761403787,0.808964584383236
224,2,50915,-0.00183507195724919,0.0629393476395859,0.976756493425932
225,2,55834,-0.00174787907326007,0.0626485225093909,0.977757861607982
226,2,56422,-0.0139461726775176,0.0627562051052897,0.824265078082553
227,2,57715,-0.0145120768548617,0.0625489396958207,0.816663480189216
228,2,59046,-0.004283538354381,0.0628697361046293,0.945717898577841
229,2,59191,-0.0126686602269506,0.0625065401592648,0.839503989558762
230,2,59383,0.00421845165255919,0.062527775906117,0.946249526007501
231,2,59477,0.0106377895158601,0.0634664720820062,0.866983926496778
232,2,59755,-0.0367957629135329,0.142590993840645,0.796517848473175
233,2,60471,-0.00293651821951013,0.0626121997197319,0.96261937273469
234,2,60478,-0.00525559275871718,0.0626832190130436,0.933228232502835
235,2,60786,-0.0105497187983923,0.0625782549210771,0.86622008909533
236,2,61035,-0.0201208247596349,0.0625670961678115,0.747955203052508
237,2,61071,-0.00467902009487292,0.0622918920345705,0.940166214375859
238,2,61675,0.00485602971416277,0.0624711900085051,0.938085035550352
239,2,62776,-0.0230581490588465,0.06519359991708,0.72378437734633
240,2,62939,-0.00632382163993861,0.0623628314428719,0.919287574450553
241,2,63527,-0.0258818575963327,0.0625826739350592,0.679445548628848
242,2,63857,-0.0388059440506717,0.0625783187092961,0.535580179850214
243,2,65527,-0.0601914495203547,0.0623236853780097,0.334811595960824
244,2,67007,-0.0330657593931383,0.0686859454675291,0.630526947037734
245,2,67023,0.0103464818026513,0.142083996422231,0.941991016883685
246,2,67024,-0.0329123796272004,0.142593682852744,0.817594318966739
247,2,67976,-0.0517330700171005,0.0632449195828858,0.413920480264299
248,2,69628,-0.0533281860950436,0.0642909410101449,0.407392210024554
249,2,71825,-0.234215786231912,0.123816600334235,0.0593579898395894
250,2,72389,-0.0113747578127043,0.0629115250605041,0.856623905447425
251,2,72392,-0.042821640406608,0.0633012240029802,0.499182664060305
252,2,73646,-0.0519159755640881,0.0619820403608676,0.402823768934377
253,2,74564,-0.0546294087384057,0.0618534757071921,0.377725644249093
254,2,74739,-0.0535282526911255,0.062060021195978,0.388984859452139
255,2,79931,-0.0294939709830735,0.0700061156260905,0.673788329729267
256,2,80748,0.0056761010537643,0.0646101773267739,0.93004451940336
257,2,80873,-0.0231031657854194,0.0622614605959946,0.710810312784306
258,2,81501,-6.61784792235776e-05,0.0622632267641965,0.999152543207981
259,2,83526,0.00830922919584381,0.0621650665304238,0.893744470542946
260,2,83845,0.000312059571705436,0.0622257190536334,0.996001489446523
261,2,84412,0.288523421359092,0.156061833666757,0.0653261333795141
262,2,84412,-0.142428315080736,0.0781586573136624,0.0692558224821615
263,2,84447,0.0138751820287257,0.0630158644965374,0.825853941379377
264,2,87391,0.0489177576141003,0.0618962156914783,0.429872071933203
265,2,87562,0.0419068491742462,0.0620676615179332,0.500003362570244
266,2,87849,0.0499991989594525,0.062044799021768,0.420868164691853
267,2,87878,0.0515433104777815,0.0623083389454317,0.408665707868487
268,2,88125,0.153270090534705,0.0688732598115761,0.0266861170699263
269,2,89785,-0.00111542711262889,0.0623756269819936,0.985742757093574
270,2,93441,0.0141273824373077,0.0642333130663412,0.826046137367048
271,2,93588,0.0415793426701574,0.0664564357412137,0.531940203454068
272,2,93721,0.0120325765935365,0.0621840012921652,0.846679045382137
273,2,93952,0.0150133754720432,0.0620042709307131,0.808816526325004
274,2,95085,0.0206942688479471,0.062086194018318,0.739094295529743
275,2,103188,0.00570516594405091,0.0636026365466976,0.928576369656789
276,2,107124,0.00617987758910127,0.0621259838598933,0.920818939619092
277,2,111645,0.0485934662904351,0.0621128149485712,0.434538058119297
278,2,111916,0.0531450449978663,0.0622489409474804,0.393822387017936
279,2,111931,0.0609778938586243,0.0623240098661107,0.328545913840995
280,2,111999,0.0518928339397153,0.0621229782747527,0.404100138282424
281,2,114528,0.0360044317039681,0.0625128259731538,0.565014146052927
282,2,116024,0.0460641973242455,0.0626429400882826,0.462617443512386
283,2,119244,0.0690889632494793,0.0682263826862125,0.31192433644674
284,2,119246,0.0717562060357597,0.0689485496638131,0.298717302956336
285,2,119247,0.086179963979748,0.0694014242068952,0.21514927263747
286,2,120090,0.0359387384671658,0.0624140009703967,0.565109074902672
287,2,120291,0.0425286576261732,0.0631168129995052,0.500873900472263
288,2,120726,0.0247490698208155,0.0627786708164976,0.693651235126387
289,2,121716,0.0159437968527715,0.0627154329310429,0.799470179213601
290,2,123100,0.0444257999634189,0.0627631686135469,0.47951646683321
291,2,124677,0.0211686376649259,0.0627110533898546,0.735896692894967
292,2,127636,0.0393994816897618,0.0793005556101117,0.619612992440514
293,2,127887,0.0131761727119728,0.0631473099267799,0.834835807331197
294,2,128935,0.0318174390767583,0.0630687732795094,0.614233249922872
295,2,129053,0.0260775751122547,0.0632683327548245,0.680461923867592
296,2,130040,-0.0192517867990381,0.0636615619552221,0.762518909835096
297,2,130976,-0.0184046135173069,0.0631436061199546,0.770861308328647
298,2,132199,5.06841123071311e-06,0.0634438990205119,0.999936303661708
299,2,133355,0.00418173740179162,0.0638726815478873,0.947836940753915
300,2,133435,-0.000509594719031004,0.0640110890252591,0.993652574821517
301,2,133943,0.0402248960946168,0.0749122871561776,0.591633568388383
302,2,135183,0.037759435443097,0.0640150078724464,0.555666660670012
303,2,135402,0.0506727295319203,0.0639800520937925,0.428887759355201
304,2,135898,0.0216210253788118,0.0643661979244105,0.737140926968604
305,2,135912,0.01607023090258,0.0644183572000233,0.803144943725182
306,2,135925,0.0149062552154213,0.0641272914193133,0.816324844093279
307,2,136002,0.030493743096293,0.06406365761902,0.634375031762885
308,2,136173,0.0268729571368191,0.0645217482197578,0.677301275039659
309,2,138209,-0.00389588143852682,0.0664298709538554,0.953266833283369
310,2,138318,0.0146062631906949,0.0662368726834178,0.825597111924924
311,2,138695,-0.00141971124462614,0.0651060522567288,0.982614922429498
312,2,138818,0.0153965928173694,0.0649815344275875,0.812842352186527
313,2,139728,0.0373039477913888,0.0648398033895258,0.565438178018049
314,2,140174,0.00981782050468927,0.0648680908530888,0.879785660046108
315,2,140863,0.0265119479801614,0.0648286009948876,0.682821051822617
316,2,141152,0.0196610597798688,0.0650181935289513,0.762530432535511
317,2,141292,0.0273096219769629,0.064542697728531,0.672461800986639
318,2,141545,0.010229822305817,0.0648712625902197,0.874787929315633
319,2,145823,-0.0245692359187586,0.0673341741513777,0.715415693250227
320,2,145934,-0.0226875441134431,0.110959773304726,0.838106891023233
321,2,145980,-0.00989880400707088,0.0679658895406673,0.884285792310226
322,2,146723,-0.0169316801636679,0.0647502657220025,0.793865577200952
323,2,147946,-0.0360397864396529,0.0653215698809329,0.581483320659648
324,2,150394,-0.0141875786989707,0.0711842520792784,0.842136708548506
325,2,151274,0.145856368517467,0.111245092869159,0.19066732522413
326,2,151397,-0.0223737707011371,0.0655022783998565,0.732875947965135
327,2,153035,-0.0289433137636197,0.0647816100795332,0.655305817727098
328,2,153228,-0.0615434043090757,0.0651905229719532,0.345787505213347
329,2,153455,-0.0346350368888402,0.0657395825750844,0.59862721216703
330,2,153732,-0.0922939488055814,0.0678172561182788,0.174406748987318
331,2,153815,-0.0396351237500114,0.0654791287469468,0.54536246515199
332,2,154160,-0.0313216375906131,0.0648052282124845,0.629168459006358
333,2,154235,-0.0420046093112081,0.0654358295636755,0.521341337352954
334,2,155527,-0.0650315509961976,0.0709802110339565,0.360191304795307
335,2,159870,-0.068841031048662,0.0637150763613627,0.280678920302152
336,2,161229,-0.0583335638013032,0.0647255008682552,0.368072298942252
337,2,161451,0.0496379613680737,0.138729327550314,0.720703555385121
338,2,161451,-0.202362276497076,0.138782092215806,0.145693931467397
339,2,162696,-0.0410317487051772,0.0644841330637402,0.524988263281666
340,2,163284,-0.00612624328673816,0.063665275826672,0.923395830807478
341,2,164166,0.00124366708688095,0.0642572165798829,0.984569232444017
342,2,165270,-0.00158781134592467,0.063716811706889,0.980133000636131
343,2,165675,-0.00533696883307089,0.0647692544039161,0.934375556259399
344,2,166404,-0.0631784810074336,0.167831391792606,0.706815830180251
345,2,168012,-0.0394040560165481,0.0782645284764856,0.614945972498092
346,2,168062,-0.0152563637596614,0.0641827313056409,0.812250134885771
347,2,168518,-0.0122184330844795,0.063817029190913,0.848274991380906
348,2,168980,-0.000903630565776803,0.0637900258635914,0.988705784848053
349,2,169651,-0.00217127804483064,0.0638202379943764,0.972879012571504
350,2,169902,0.01191585855931,0.106672142426495,0.91112045540857
351,2,169960,0.0101989802961793,0.0993615614706245,0.918302908584528
352,2,170725,0.00186683007070787,0.0639338699138496,0.976722067856117
353,2,171254,0.0206415103171107,0.0640279852618297,0.747353687280857
354,2,172242,0.017058499669638,0.0632739301872038,0.787627371593288
355,2,173254,0.0614782978901663,0.0627102180932691,0.327582146249418
356,2,173340,0.0497923074547169,0.0627319749852284,0.427885322809322
357,2,173385,0.0576975641292525,0.0627706796937604,0.358628996254958
358,2,173973,0.0666156071013915,0.0625784403926216,0.287823659714486
359,2,174714,0.0585592544982373,0.160682169666922,0.715746547004367
360,2,177341,0.0352750458102197,0.0624370175663426,0.572452985295482
361,2,180314,0.00233620012995339,0.062486074647687,0.970197147513742
362,2,180339,-0.00578149477947221,0.0626433077656184,0.926518162135089
363,2,182758,-0.0622721824520052,0.0623313456046431,0.318454403031442
364,2,183619,-0.0842089983868191,0.0625047148555026,0.178766346721943
365,2,183913,-0.0961131197296017,0.0640483971263602,0.134344464120425
366,2,184146,-0.0518769552290967,0.0646243512686002,0.422661552661733
367,2,187176,-0.130033996219736,0.0626250904087276,0.038581226881645
368,2,191066,-0.088386058014159,0.0633028116904066,0.163518949798316
369,2,191124,-0.0233704297486605,0.0801909213651825,0.770889934265502
370,2,191128,0.0457828322603344,0.0737884554472527,0.535354919433436
371,2,191599,-0.125533048884889,0.0622402358025274,0.0444614249396716
372,2,191762,-0.104151202933075,0.0648390867242473,0.109101531523547
373,2,191763,-0.122456226230639,0.0625068684389381,0.050889732717645
374,2,191959,-0.104975123501287,0.0624429434000063,0.0936208694301056
375,2,192390,-0.115950252597155,0.0641261144146071,0.071432575418113
376,2,195759,-0.0465690166038161,0.0631821229091125,0.461575447039784
377,2,196912,-0.057458899011183,0.062132760294607,0.355714063216941
378,2,197598,0.154073489964661,0.20299250035867,0.448352638219867
379,2,198110,-0.0715328991712108,0.0624648513286827,0.252914382580291
380,2,198283,-0.0261959223856157,0.0645340942516789,0.685044560380879
381,2,198805,-0.0835654486163045,0.0626927518074661,0.183412334796757
382,2,198891,-0.0621963866548296,0.0622728352866314,0.318589121234955
383,2,199248,-0.0781099761792873,0.0623647640127959,0.211227891481672
384,2,201782,-0.0500328786356001,0.0623695478781403,0.422976738805782
385,2,203285,-0.0170578628533153,0.0621777184082218,0.783983480259536
386,2,203783,-0.012022265988239,0.0620471467937192,0.846475118299238
387,2,204179,-0.0113102975667987,0.0621976778877293,0.855809237292484
388,2,205406,0.00277924410980829,0.0628394859892891,0.964747932805542
389,2,205834,0.0104549421753488,0.0625362117084197,0.867322408943751
390,2,205965,0.0275328668605543,0.0683194860675048,0.687190962779658
391,2,207192,-0.0311344715106181,0.0624582288109964,0.61845290039392
392,2,207561,-0.0338563207299041,0.0621779320371283,0.586436409098811
393,2,208682,0.00078067492849937,0.0620993795602702,0.989976855594964
394,2,210102,0.0131289587599056,0.0622558479770479,0.83309701109872
395,2,212519,-0.00471490066688141,0.132511191339957,0.971636449920834
396,2,214801,-0.00895212157580993,0.0622549832878736,0.885742296294453
397,2,215016,0.000620199906505081,0.0622212755491466,0.99205272826939
398,2,218876,-0.0312749088173289,0.0628425141078835,0.61902568544666
399,2,227511,-0.0281586205463134,0.0632917602865081,0.656663365362454
400,2,230378,-0.00309341609398361,0.0625114597042801,0.960560312606941
401,2,231943,-0.014335739738772,0.0626862570987673,0.819242051273525
402,2,232156,-0.00476000310589797,0.0626646906343471,0.939494038759661
403,2,232789,-0.0274900471977043,0.0624261613409295,0.659945187226371
404,2,238524,-0.0255391378078275,0.0625164046880096,0.68314040241737
405,2,241518,-0.0099505923394636,0.0630718155617487,0.874731343385893
406,2,250396,0.036314254663274,0.0626142390581298,0.562306188982083
407,2,250466,0.0589605223835952,0.0625432606325657,0.346470996115765
408,2,252305,-0.00378872453190227,0.0627876059448726,0.951917464881542
409,2,254571,0.017036568191455,0.0636633504832724,0.789160427020434
410,2,254742,0.0213896512483018,0.0636021260766288,0.73684143421666
411,2,254908,0.0189661049913312,0.0640902712248056,0.767459084533877
412,2,255033,0.0335156925883158,0.0751058335288971,0.655693021102685
413,2,255862,0.0120628327919844,0.0637088690644083,0.849932761594984
414,2,255975,0.0192620713837028,0.0634738025206465,0.76171436598523
415,2,258311,0.0547116449016083,0.0623658941219071,0.380937372819244
416,2,259284,0.0548308379217559,0.0625760491344907,0.381502386373797
417,2,266330,0.0331533103001819,0.0628886679606914,0.598403468798637
418,2,267100,0.0177361262112001,0.0629017500443165,0.778135163528524
