SNP,Chr,Pos,Effect,SE,MID2_PIN2_noMTX_Trifluoperazine_avg_logratio_Fitness_minus_ref.GLM
55,1,70906,-0.0288426189090902,0.0804931981989516,0.720315285517667
56,1,74327,-0.0380041812753735,0.0503523827287917,0.450893653632231
57,1,74572,-0.0500645524504826,0.0501881447599149,0.319187015345127
58,1,75211,-0.0324367730556046,0.050137500694776,0.518080665172467
59,1,76030,0.0103080547733029,0.0501642157921402,0.837310714302477
60,1,80108,-0.00391441637723117,0.0501549215687115,0.937835279482262
61,1,81262,-0.0255368212045227,0.0501179661177633,0.61069616809731
62,1,81999,-0.0201223739621489,0.0502474205550726,0.689055713417876
63,1,82431,-0.0157786297069272,0.0504897613915412,0.754836375042809
64,1,83284,-0.012170771908442,0.0501251026766188,0.808295220727472
65,1,83613,-0.00983934167730369,0.0501210284788684,0.844479211098968
66,1,84112,-0.00625856260507582,0.0501281815088505,0.900712436772331
67,1,84701,-0.00164573422102071,0.0536796913767886,0.975559282338816
68,1,84858,0.00195535020754571,0.0502706608098965,0.968994935664733
69,1,85751,-0.0176658901274291,0.0504686364779162,0.72651968598158
70,1,87445,-0.0126492868864557,0.0505796196497092,0.802665830049108
71,1,87467,-0.0214440246223568,0.0508360993512935,0.673408277133661
72,1,89070,-0.00973095438979277,0.0505280084916433,0.84739446332529
73,1,89616,-0.00648076897302925,0.0502576496155627,0.897469941960879
74,1,89679,0.00819847776281684,0.050263303610067,0.870524689150249
75,1,89880,-0.00258116339684454,0.0502777460625338,0.959085155191677
76,1,91472,0.0103148990457943,0.0506481604880839,0.838738179512388
77,1,93789,0.00790209245663505,0.0501275238856323,0.874830777702326
78,1,94351,-0.000207645666954616,0.0502612184636138,0.996706018853765
79,1,99148,0.00285867909635833,0.0501290573747245,0.954556439338099
80,1,101281,-0.0516446051985717,0.54824357648425,0.925003642944874
81,1,106011,0.00133214109843383,0.0522440747752127,0.979671820797076
82,1,106800,0.00879376066856558,0.0501947247755398,0.861028488199975
83,1,107970,0.0130585299819751,0.0500433650242555,0.794287639500603
84,1,109000,-0.00630557403432,0.0501352698622596,0.899984624073951
85,1,112549,-0.0277304738267797,0.0500578843385242,0.579951381293253
86,1,112742,-0.0250762538795664,0.0502570295091097,0.61811826432101
87,1,113050,-0.0147910439437423,0.0501839978289028,0.768368615618208
88,1,113135,-0.0279900380124832,0.0500401641424717,0.576276601900682
89,1,114076,-0.00365736745327568,0.0500619567857994,0.941802278531071
90,1,114628,0.00282617091632519,0.0501887587297389,0.955126046147858
91,1,116283,0.00300272382599853,0.0504678770871796,0.952589346159756
92,1,126880,-2.69930134953421,0.935964166873074,0.00416773724709274
93,1,127853,0.0391855544622811,0.0503309699155527,0.436761979299252
94,1,128302,0.0268185585839923,0.0501603636202725,0.593224078658417
95,1,128704,0.0463234316947265,0.050170073809912,0.356467007089347
96,1,128911,0.0524278813040209,0.0501586196278697,0.296626487350918
97,1,130267,-0.00945184192037457,0.0502098468704027,0.850791373115024
98,1,130271,-0.00783866330711624,0.0502702312737569,0.876176919861756
99,1,130613,-0.0271236183538055,0.0507212107617521,0.593153259762085
100,1,132012,0.01084574755398,0.0506307563159575,0.830504929464063
101,1,133231,0.00876556643744961,0.0502725840519279,0.861681897729807
102,1,137074,0.0221528426570004,0.0501893999348014,0.659204614429557
103,1,137304,0.0181776358174822,0.0502113773917447,0.717552022064535
104,1,139686,-0.00477000979370898,0.0502860545157824,0.924481830161095
105,1,149562,0.0353069134850841,0.0503663716236643,0.483763764019657
106,1,150447,0.0318543651239838,0.0509322708153076,0.532095631799913
107,1,151446,0.0110477543060172,0.102375886029763,0.914125507932873
108,1,154084,0.0292758043009465,0.0510941690543551,0.567024786124556
109,1,156633,0.0447909824520805,0.0517638745645446,0.387464978969749
110,1,157269,0.0370818935431203,0.0501513511672661,0.460155728229538
111,1,160054,-0.0107998723636368,0.0506637589152421,0.831319286653012
112,1,166222,0.00195970347518737,0.0502921652254019,0.968939223181194
113,1,166416,0.00209233195179798,0.0501900487681862,0.96677084311646
114,1,167326,-0.00890960006509628,0.0504731524670264,0.859985434167681
115,1,168836,0.00859891896614401,0.0502340949344405,0.86418271250732
116,1,171200,0.0104928122424607,0.0503083122505689,0.83490410907548
117,1,171431,-0.00110262792376051,0.0506254750069286,0.982635673988013
118,1,173339,0.0041002667328342,0.0502313375079309,0.934989064184078
119,1,173845,0.00206341097096774,0.050190052160467,0.967229889679114
120,1,175121,-0.00120947223676721,0.0500906176969078,0.980750046425425
121,1,175281,0.000437742038354172,0.0501332296507952,0.993038232320928
122,1,175315,-0.00140691037406118,0.0501173975772487,0.977620354205496
123,1,175523,-0.00917686680220861,0.0503990496367566,0.855621224305285
124,1,175541,-0.000486237034447584,0.050195711565243,0.992276625469742
125,1,175653,-0.0124045198864174,0.0503502253992345,0.805543100044973
126,1,175805,-0.0216498492675692,0.0531901281856521,0.684234421409994
127,1,175818,-0.0191281048660308,0.05197036817371,0.713050658593324
128,1,175856,0.00102822972084052,0.0511858170365451,0.983984381685864
129,1,175876,0.00597933885207391,0.0504004116209083,0.90563066406434
130,1,175989,0.00187323599361433,0.0505451215587637,0.970457581406864
131,1,176001,-0.00854920805594084,0.0508065572191216,0.866467416965423
132,1,176451,-0.0138783464196679,0.0514140312011955,0.787369490311073
133,1,177692,0.00944111675168999,0.05011493431185,0.850679750644157
134,1,178191,0.0144425644698056,0.0501613262843922,0.773575183364299
135,1,178224,0.00944111675168999,0.05011493431185,0.850679750644157
136,1,178960,-0.00365984462594521,0.0505173582863283,0.942286999118318
137,1,179139,0.00245360181106768,0.100124585331453,0.980463252992527
138,1,179139,0.164131493082277,0.201464502672943,0.41579798295228
139,1,180955,0.00897347979935792,0.0580131168825802,0.87716185084147
140,1,183802,0.0240400862345093,0.0501074302779984,0.631687440639804
141,1,183954,0.0146107088177604,0.0504826905785925,0.772429771370563
142,1,184450,0.0276354772144913,0.050025000911256,0.581001121036512
143,1,184641,0.0223743246733678,0.0514892457708217,0.664159212022684
144,1,184718,0.0389744828139767,0.0502882052275067,0.438845296154015
145,1,185296,0.0324205885064804,0.0500877384422799,0.517874059792474
146,1,185438,0.0057848341156015,0.0501188740608232,0.908176058289843
147,1,185469,0.00713765277986324,0.0501907150648155,0.886994772984456
148,1,185503,0.00453207619305102,0.0500617541075729,0.927917629921101
149,1,185705,-0.00425035728681523,0.0506213457258548,0.933132859828844
150,1,185749,0.00576531654621149,0.0506209211604917,0.909388176937602
151,1,185806,0.0122471233435139,0.050685253867885,0.809206480732376
152,1,185879,-0.0111227134094716,0.0509309423572896,0.827252908922295
153,1,185916,0.00331911383295629,0.0509109108188706,0.948056006377433
154,1,185941,0.0120778984395611,0.0511289528582856,0.813395669026304
155,1,185954,0.0121569427811867,0.0512782422881692,0.812733808839911
156,1,186055,0.00189619145465175,0.0502587319817895,0.969925401976439
157,1,186896,0.0266732983469194,0.0510630788103678,0.601747507594937
158,1,187697,0.0325865535953085,0.104164275004181,0.754588407895448
159,1,189392,0.0283528690857215,0.104714039233228,0.786730233450778
160,1,189416,0.10669479916891,0.101142976066232,0.292196710558093
161,1,190132,0.0272932734907768,0.0503016145566444,0.587752867054743
162,1,190148,0.0276163360829277,0.050316298529714,0.5834521618041
163,1,190165,0.0312779473799419,0.0506972449471406,0.537661748680288
164,1,190169,0.0255135364572734,0.050643113303089,0.614722621360993
165,1,190933,-0.0289724113980888,0.0502268176157205,0.56442093138737
166,1,192149,-0.0798090113321537,0.0504829189085286,0.114793911003188
167,1,192302,0.204950969785461,0.0659966411486839,0.00205342371579941
168,1,192303,0.142326266961366,0.0599189472931694,0.018067572248462
169,1,192305,0.180314905061881,0.0620239066842355,0.0038774583540546
170,1,192315,0.159924739183309,0.0706873106989563,0.0242784897001814
171,1,192795,-0.0943812610716565,0.0499031556123286,0.0594043321069066
172,1,194020,-0.0697453003520009,0.052698126983422,0.186529901368139
173,1,194187,-0.0329460858727999,0.0501662690189524,0.511777422751138
174,1,194867,0.00237292051846688,0.0501694302991844,0.962302361250224
175,1,197325,-0.0340606745665928,0.0513618193445021,0.507666246956593
176,1,197392,-0.0617073666653772,0.0519506985091926,0.235708329194077
177,1,198857,-0.0560176447656953,0.240544694125047,0.815990861041831
178,1,206666,-0.0441185566401319,0.0563746252276043,0.434389052850802
179,1,206675,-0.0053982456484496,0.0734579064339154,0.941459729553727
180,1,223051,0.0240335725906767,0.0581255847627003,0.679508491675049
181,1,223059,0.0196609772921017,0.060362690448121,0.744833688330751
182,2,7366,0.108123051214669,0.0725364193793534,0.136958580976422
183,2,8180,0.00695061458712143,0.100180635066086,0.944725781033361
184,2,8187,-0.171983555908733,0.103775782405764,0.0983551503806939
185,2,8250,0.00167019637682309,0.102637356761205,0.987025956641123
186,2,8253,-0.0222395298292328,0.102630569430322,0.828571233222962
187,2,8285,0.00702015649980237,0.0556440837188689,0.899675692377603
188,2,8302,-0.00945864459004142,0.0520851529110476,0.85600116776092
189,2,8306,-0.00945864459004142,0.0520851529110476,0.85600116776092
190,2,8314,-0.0269003810215443,0.0509989458157549,0.598199051045518
191,2,8317,-0.01533128550511,0.0521762047407063,0.769055353793224
192,2,8328,-0.0123222683991381,0.051944988516564,0.812625549318009
193,2,8331,-0.0140160036400503,0.0518460987575058,0.78705772828918
194,2,8498,-0.00104459574255134,0.0509442902793679,0.983652373558417
195,2,8651,0.00300029270635171,0.0509917698965911,0.95311382665472
196,2,9418,0.201089439853534,0.129243613716153,0.12062922154952
197,2,9812,0.0172529016838512,0.0512867838619346,0.736768728509309
198,2,9932,0.00742363716924754,0.0510913072968482,0.884555858852019
199,2,10135,0.000128694097722093,0.0508971674799643,0.9979839697724
200,2,11616,-0.0246227832608582,0.0508262519608757,0.628366907250044
201,2,12133,-0.0109611422099093,0.0510419352484838,0.830087974914227
202,2,12194,-0.00363085670457697,0.0512422917141486,0.943551976567153
203,2,12359,-0.00686763516770028,0.0510915275868858,0.893148434556462
204,2,13061,-0.0135764346376747,0.0510839646258784,0.790573768386994
205,2,14298,-0.00709194037498662,0.0512488549967218,0.890017099168547
206,2,15222,-0.0188733712395277,0.0517402583626591,0.715500417712521
207,2,17986,-0.0300560944361802,0.0508179720298923,0.554600070191197
208,2,19770,-0.0331187124830586,0.051164314852669,0.517857865783076
209,2,19836,-0.0271320623174272,0.0510335937792226,0.595302120386274
210,2,19851,-0.0274093601451971,0.0511827136991818,0.592627643047816
211,2,21595,-0.0253433047174406,0.050974175806161,0.619372138362749
212,2,22385,-0.0187843913785031,0.0510304769830687,0.713018237052651
213,2,23441,-0.0304963630030985,0.0515104333497074,0.554201161665227
214,2,24209,-0.0331480994777038,0.0510811883158598,0.516805781280248
215,2,24341,-0.023990728312137,0.0512166278756316,0.639775671827217
216,2,26815,-0.0324829752301423,0.0511419336494071,0.52573982756802
217,2,28209,-0.0376627570097583,0.0511491013283669,0.46201727141165
218,2,28695,-0.0375134682179687,0.0534401105444009,0.483159117101596
219,2,35849,-0.0730764008831697,0.548236670545255,0.894037198185242
220,2,35850,-0.780650011107779,0.669231966858012,0.244205280928503
221,2,41245,-0.080509319830363,0.0508116541584027,0.113983216218668
222,2,43214,-0.0659483400001312,0.0516997239228829,0.202934554361691
223,2,47104,-0.0684495461417635,0.0502422480971415,0.173943384122131
224,2,50915,-0.0372413960438663,0.0508304710807164,0.464252711914161
225,2,55834,-0.0308747078781955,0.050607373940715,0.542199238790424
226,2,56422,-0.0439065150737927,0.0506707106993586,0.386800880708404
227,2,57715,-0.0342829559526462,0.0505244214726414,0.497872511094605
228,2,59046,-0.0301135093840952,0.050787830984418,0.553609230177175
229,2,59191,-0.0245828415223748,0.0505052317392229,0.626745716497784
230,2,59383,-0.0192437073893902,0.0505263464575295,0.703532668120673
231,2,59477,-0.0166099712682555,0.0512894996211727,0.746245352531786
232,2,59755,0.0293559335960492,0.115245631866778,0.79908390233887
233,2,60471,-0.0264767144434552,0.0505851666225947,0.601018307223085
234,2,60478,-0.0210342351687526,0.0506501668528187,0.67818586363929
235,2,60786,-0.0219377121907302,0.0505657560826004,0.664665856904474
236,2,61035,-0.013229685037663,0.0505706854631523,0.793776415504988
237,2,61071,-0.0169494007665652,0.050338073486195,0.73653459116424
238,2,61675,0.00158242375866252,0.0504910288002941,0.975015551388536
239,2,62776,-0.0143739258272881,0.0526947638747128,0.785184050263454
240,2,62939,-0.0163930774918393,0.0503962707112216,0.745159194831654
241,2,63527,-0.0145469409721917,0.0505870981331985,0.773850567921017
242,2,63857,-0.0228535189577156,0.0505901710643558,0.651734934014558
243,2,65527,-0.0467918357588715,0.0503764318218841,0.35360474560986
244,2,67007,-0.0206882407162958,0.055520878479053,0.709654224181789
245,2,67023,-0.0961323165485632,0.114722405550812,0.402622476008906
246,2,67024,-0.0353347771813777,0.115240878090135,0.759315921532458
247,2,67976,-0.0484156534559803,0.0510994995900814,0.344043389727584
248,2,69628,-0.093342793346686,0.0517742277022613,0.0722595551415149
249,2,71825,-0.117674396784397,0.100382174302331,0.2418816511313
250,2,72389,0.000706730535814548,0.0508488963768174,0.988918697995106
251,2,72392,-0.0186018651589763,0.0511850962927614,0.716506115952193
252,2,73646,-0.02945780725645,0.0501205636371474,0.557083310925333
253,2,74564,-0.0372451273801686,0.0500073443018511,0.456892333251628
254,2,74739,-0.0134881846514068,0.0502060448399079,0.788350902288717
255,2,79931,-0.0261908767225056,0.0565776216365374,0.643707409847686
256,2,80748,-0.0137014302994788,0.0522149247451115,0.793162684263452
257,2,80873,-0.0129271973532544,0.0503262687275583,0.797430486786572
258,2,81501,-0.00152650107586036,0.0503225206908706,0.97581754286326
259,2,83526,-0.0220356528651611,0.0502308318127272,0.661156138941324
260,2,83845,-0.0172477041819692,0.0502838943757533,0.731797719370622
261,2,84412,0.203536521662124,0.126278151879277,0.107896748521411
262,2,84412,-0.0637793326260261,0.0633752240286508,0.314923855765808
263,2,84447,0.00803065723232585,0.0509325893783531,0.874805199516041
264,2,87391,0.00738467582526962,0.0500686554396603,0.88282869144935
265,2,87562,0.0151082045727952,0.050190465611495,0.76357843463845
266,2,87849,0.0146654033112285,0.0501860830008622,0.770289693151069
267,2,87878,0.0226002532666573,0.0503934806840786,0.65408504954542
268,2,88125,0.0164661937272438,0.0560472295379417,0.76908997131589
269,2,89785,-0.00842674657287053,0.0504114583422945,0.867340383841312
270,2,93441,0.0101289448912153,0.0519156135659081,0.845423762071073
271,2,93588,0.0153059970172437,0.0537352332630647,0.775933001452686
272,2,93721,-0.00206950246708748,0.0502610989821977,0.967179635007229
273,2,93952,0.000516423877290482,0.0501174459818091,0.991784345563883
274,2,95085,-0.0161657811359202,0.0501800239627607,0.747525437637035
275,2,103188,0.0281743563252232,0.0513838373205689,0.583824516787302
276,2,107124,0.0447167763230023,0.0501559292779508,0.373238721922594
277,2,111645,0.036327721070793,0.0502073050526046,0.469818476022006
278,2,111916,0.0327488635989974,0.0503327832909619,0.515697785769571
279,2,111931,0.0352013558194004,0.0504051567349112,0.48540679415013
280,2,111999,0.0392538078039103,0.0502153888709172,0.43490975466742
281,2,114528,0.0427249055682181,0.0504968750998375,0.398075662272114
282,2,116024,0.038536320431187,0.0506267106068399,0.447054436878261
283,2,119244,0.0486430385133079,0.0551614574884471,0.378468698188872
284,2,119246,0.0278115859056192,0.0557916113206267,0.618448847410404
285,2,119247,0.0600516793381962,0.0561232803581845,0.285352234228174
286,2,120090,0.0672792589809597,0.0503409298402507,0.182255730789577
287,2,120291,0.0672202779274395,0.0509197313732476,0.187649525886839
288,2,120726,0.0676811434410541,0.0506223395242261,0.182089547792879
289,2,121716,0.0432672815686362,0.0506403745816651,0.393461264271401
290,2,123100,0.0895960021849793,0.050538150958118,0.0771177078200991
291,2,124677,0.057482583754066,0.0506002998281498,0.256721902107093
292,2,127636,0.0986947264320468,0.0638994034698665,0.123355287828136
293,2,127887,0.0671093640219196,0.0509151343215155,0.188337159862289
294,2,128935,0.0643172956645565,0.0508769826138647,0.207002118314131
295,2,129053,0.0630846581425141,0.0510369106361401,0.217258307899719
296,2,130040,0.0377968222219388,0.0514200800917577,0.462791265492839
297,2,130976,0.0438243079050272,0.0509869439906009,0.39063690506463
298,2,132199,0.0465670177550512,0.0512168973442693,0.363858576642259
299,2,133355,0.0534031784531207,0.0515453896774393,0.300891835070817
300,2,133435,0.0504191093821521,0.0516656084783641,0.32979532086048
301,2,133943,0.0827454813007155,0.060410248575627,0.171643133029441
302,2,135183,0.0572238125493411,0.0516742269621728,0.268876931089583
303,2,135402,0.0568786423486762,0.0516674737230373,0.271707798245838
304,2,135898,0.0353292187317278,0.0519965802458575,0.497296325663499
305,2,135912,0.0350585550744356,0.0520355559796309,0.500916070918922
306,2,135925,0.0305510542839673,0.0518076208695215,0.555767744814939
307,2,136002,0.0181385346971585,0.0517853517641013,0.726349625698609
308,2,136173,0.0378390453685624,0.0521218921753783,0.468336855540917
309,2,138209,-0.00818738093984916,0.0536886579202366,0.87888176352796
310,2,138318,-0.00286794401152846,0.0535376486708274,0.957309070961092
311,2,138695,0.00442920492939702,0.0526197311634566,0.932965930559199
312,2,138818,0.0133686973410014,0.0525189417809467,0.799218892924506
313,2,139728,0.0165908806781652,0.0524221620809808,0.751820713926116
314,2,140174,0.0116175202457232,0.052425952550316,0.824754469729318
315,2,140863,0.0113801003878882,0.0524048915492977,0.828211281326298
316,2,141152,0.0054377640452774,0.0525552231832588,0.917650600539518
317,2,141292,-2.28266144277622e-05,0.0521781344012909,0.999651192808824
318,2,141545,-0.00752919239651861,0.0524307766257179,0.88589627969169
319,2,145823,-0.0472102469075519,0.0543732759612267,0.385840841140234
320,2,145934,-0.228103122413164,0.0888600357901987,0.0106699171793022
321,2,145980,-0.0751866046998746,0.0547873064063155,0.170830152683075
322,2,146723,-0.0635589084692456,0.0522282942940475,0.224438507286927
323,2,147946,-0.0874578504663901,0.0526116440132562,0.0973345311558717
324,2,150394,-0.0584632679667605,0.0574517977660827,0.309562380248497
325,2,151274,-0.00685466438483218,0.0901287894981685,0.939419138127481
326,2,151397,-0.0728893738241441,0.0528068968387032,0.168367667500875
327,2,153035,-0.0298575858207983,0.0523486880969198,0.56879655840536
328,2,153228,-0.0260815401841754,0.0527366985893653,0.621217337329517
329,2,153455,-0.0366736508096719,0.0531172906164977,0.49037893938991
330,2,153732,-0.0466014129677772,0.0548990825710813,0.396536719011816
331,2,153815,-0.0444904349505715,0.0528962341646474,0.400867519990591
332,2,154160,-0.0524038738745418,0.0523201257111522,0.317222567719149
333,2,154235,-0.0516018265234879,0.0528462951370168,0.329509613298956
334,2,155527,-0.0820573497972218,0.0572697298074892,0.152793601041116
335,2,159870,-0.0264827209196178,0.0515618209758461,0.607845276026537
336,2,161229,-0.0198255466371497,0.0523621725013377,0.705195112744169
337,2,161451,0.12726741666668,0.111939834157097,0.256339991129511
338,2,161451,-0.0800934992434428,0.112423404292527,0.476670850014505
339,2,162696,-0.0129170192272763,0.0521429226981957,0.80449249731694
340,2,163284,0.00688955143012604,0.051455123072239,0.893562401997811
341,2,164166,0.0184713602201072,0.0519248963116562,0.722253575153482
342,2,165270,-0.00517479821470601,0.0514967160668758,0.920014014874302
343,2,165675,-0.00180415780199561,0.0523484313146171,0.972526301718179
344,2,166404,0.00564998374164194,0.135672119939189,0.966805723713616
345,2,168012,-0.051325946015321,0.0632189216546347,0.41740972236437
346,2,168062,0.0071628420491765,0.051876724906743,0.890260430360505
347,2,168518,-0.00878563431702339,0.0515789637793502,0.864845313355605
348,2,168980,-0.00588554991186119,0.0515556436755535,0.909176512762013
349,2,169651,-0.0291390941687044,0.0515577619826373,0.572314592856699
350,2,169902,0.23368804966743,0.0853145326077797,0.00647272924753189
351,2,169960,-0.0599309093166047,0.0802441463623539,0.455646978701603
352,2,170725,-0.0642444025828508,0.0515596404969795,0.213582939218922
353,2,171254,-0.07361720842315,0.051607992999259,0.154616786060088
354,2,172242,-0.0350440777909645,0.0511107020769874,0.493383570208581
355,2,173254,-0.0110812898270239,0.0507493782272694,0.8272800929713
356,2,173340,-0.00589069126891539,0.0507456947981535,0.907653102244728
357,2,173385,0.000436384092403874,0.0507933932769177,0.993150027722258
358,2,173973,0.0100435140947257,0.0506556445262278,0.842947655458659
359,2,174714,0.115046143951562,0.129747080265602,0.375846577647587
360,2,177341,-0.0165171969127886,0.0504782030106656,0.743699652600636
361,2,180314,-0.0436528883511989,0.0504493238706401,0.387471723761814
362,2,180339,-0.0392862535578139,0.0505871906345053,0.437912044870289
363,2,182758,-0.0133955475705729,0.0504437738593122,0.790737707494051
364,2,183619,-0.0162349424686313,0.0506401007936346,0.748707335183215
365,2,183913,-0.00999547700362069,0.0519275286231112,0.84746988920905
366,2,184146,-0.0150007330918835,0.0522724568095168,0.774302106827408
367,2,187176,-0.0462546867142918,0.0508636648468067,0.363767070066823
368,2,191066,-0.0337258578193212,0.0512724726556686,0.511110078720461
369,2,191124,-0.0621948600560596,0.0647353798869058,0.337332827982491
370,2,191128,0.0756955349178532,0.0595338863103316,0.204398689782565
371,2,191599,-0.040943281648678,0.0505460690437882,0.418474898165228
372,2,191762,-0.0177028640397301,0.0525871887095865,0.736589587186974
373,2,191763,-0.0234606636216645,0.0507780476733961,0.64434891025367
374,2,191959,-0.0305495420238139,0.0506433689011828,0.546743827118025
375,2,192390,-0.0403190754438308,0.0520234334723539,0.438848109733775
376,2,195759,0.00706474375841859,0.0511031549716851,0.890125801668961
377,2,196912,0.00570230141620261,0.0502770176995029,0.909763918355734
378,2,197598,0.083225289609846,0.164137314268765,0.612438619437858
379,2,198110,-0.0226001883228371,0.0505649295832781,0.655182501710554
380,2,198283,-0.0195415844402801,0.0521597568516539,0.708146726370116
381,2,198805,-0.00859750851219951,0.0507950325575488,0.865689995706279
382,2,198891,0.00204187516240711,0.0504012992138799,0.967707562945216
383,2,199248,-0.0125621691896127,0.0505120972903244,0.803740375327413
384,2,201782,3.71495171652136e-05,0.0504544442634222,0.999412934991802
385,2,203285,0.0280445568950226,0.0502366627948426,0.577028394538829
386,2,203783,0.0212948211781473,0.0501378027816151,0.671295288795554
387,2,204179,0.0377647339761217,0.0502317634597724,0.452666387928542
388,2,205406,0.059576595134133,0.0506893885936337,0.240656144223032
389,2,205834,0.0611976068309323,0.0504401603102037,0.225837271838322
390,2,205965,0.0394171417807901,0.0551902357186344,0.475572417503697
391,2,207192,0.0309232198228044,0.0504711263849866,0.54047497719833
392,2,207561,0.0369011986200783,0.0502363699714619,0.463100373916605
393,2,208682,0.0354684542425556,0.050154657073087,0.479920167033078
394,2,210102,0.0475940080359898,0.050255989695977,0.344270526056297
395,2,212519,0.0648814900450478,0.107043126572334,0.54482146268696
396,2,214801,0.038566955521272,0.0502755093874169,0.443527573956621
397,2,215016,0.033320967054547,0.0502574052735405,0.507759330665371
398,2,218876,-0.00702655864330815,0.0508072184034989,0.890083421769315
399,2,227511,-0.0170731191427536,0.0511601409692381,0.738789641368053
400,2,230378,-0.0293764013124841,0.0504991897032543,0.561126421172174
401,2,231943,-0.0351258588467123,0.0506337387908828,0.488311309279045
402,2,232156,-0.0280653188307899,0.0506254396302134,0.579675422909185
403,2,232789,-0.0325063187023018,0.050438465345406,0.519686173247702
404,2,238524,-0.0228758616491062,0.0505244844511511,0.650994068067839
405,2,241518,-0.0233951570812173,0.050962693557534,0.646470480926947
406,2,250396,-0.0211231490503863,0.0506179033026164,0.676708364053666
407,2,250466,-0.0183883000806779,0.0506030433728573,0.716536102285805
408,2,252305,0.000807628570562713,0.0507466451481167,0.987311261691521
409,2,254571,0.0144819572175819,0.0514536445142619,0.778525284505351
410,2,254742,0.0282180941684085,0.0513910083151758,0.583293438025826
411,2,254908,0.00886772294504912,0.0518035207727342,0.864180369902138
412,2,255033,0.0911309638820695,0.0605253573564376,0.133047238507259
413,2,255862,0.0442607014896921,0.0514396879873045,0.390131238718738
414,2,255975,0.0541337486973341,0.0512267289617577,0.291349216803091
415,2,258311,-0.00774776264433452,0.0504587957835682,0.878055199703088
416,2,259284,-0.0032425981306089,0.0506300931848994,0.948970743991564
417,2,266330,0.00659017188784317,0.0508468767499436,0.896950238828573
