SNP,Chr,Pos,Effect,SE,HUG1_ADE17_MTX_5.FC_avg_logratio_Fitness_minus_ref.GLM
45,1,62869,0.0362363263741358,0.146276483665393,0.8044912998595
46,1,65431,0.126478998933573,0.15263611422348,0.407873216018763
47,1,65451,0.132583927915529,0.150452731654391,0.378791273687722
48,1,65719,0.149211080619382,0.156865894239464,0.34215288674692
49,1,66841,0.112377905049017,0.146235872112389,0.442721705744321
50,1,66948,0.10071841359726,0.147158752459941,0.494158993564274
51,1,68621,-0.00884274943899865,0.146856684837342,0.952019698334241
52,1,69417,0.0185325290907224,0.146465335788814,0.899382982852327
53,1,69820,-0.35097241956694,0.572831806259241,0.540471104841576
54,1,69821,-0.202537333366329,0.355445447302291,0.569167179275096
55,1,70906,-0.168162021602162,0.235114491248501,0.474936864837769
56,1,74327,0.0962395548700087,0.147184824713623,0.513622098532544
57,1,74572,0.0930986038534219,0.146798234850297,0.526364782229109
58,1,75211,0.147044175267273,0.14640505040738,0.315890459935471
59,1,76030,0.095640044762213,0.146525692787571,0.514362552581032
60,1,80108,0.0662271179373271,0.146537033184803,0.651584021778433
61,1,81262,0.0437685205315396,0.146505488619092,0.765306564028178
62,1,81999,0.0735849625708767,0.146829615299407,0.616571691513984
63,1,82431,0.0200172438412459,0.147573294730441,0.892181043661806
64,1,83284,0.153131436852243,0.146276355530196,0.295878622451279
65,1,83613,0.204600762303214,0.146081767933975,0.162214899090317
66,1,84112,0.129429495079884,0.146341192239875,0.377062613826587
67,1,84701,0.175157227486241,0.156602286195715,0.264120687755338
68,1,84858,0.240993766812384,0.146355717964415,0.100523970949772
69,1,85751,0.169360605976117,0.147244927875809,0.25084152982913
70,1,87445,0.146997383608257,0.147625255242206,0.320055223794687
71,1,87467,0.0721351720869837,0.148556740558249,0.627571041754716
72,1,89070,0.177248774743889,0.147374620718843,0.229895046906828
73,1,89616,0.175295954156426,0.14658521444435,0.232552378850099
74,1,89679,0.145344963131933,0.146696608218699,0.322468675423865
75,1,89880,0.16885057451118,0.146662572509368,0.250393770480121
76,1,91472,0.182139819889431,0.147710568216679,0.218364222390821
77,1,93789,0.13859498113503,0.146317413219843,0.344173948280478
78,1,94351,0.100263367778947,0.146791845605048,0.495035335776478
79,1,99148,0.119418913034424,0.146365301680445,0.415109626292837
80,1,101281,1.13859973619249,1.60111990076254,0.477475100658572
81,1,106011,0.144997710205916,0.152488700320278,0.342318354488162
82,1,106800,0.0720132257292714,0.146650780667177,0.623694489694595
83,1,107970,0.119106083874713,0.146128794789429,0.415578338247479
84,1,109000,0.0503871409681144,0.146499463519237,0.731095596908768
85,1,112549,-0.0184745140500701,0.146354839463282,0.899620958688574
86,1,112742,0.00646300933463062,0.146927951356438,0.964939151988721
87,1,113050,-0.0203855253931592,0.146677165471856,0.889543413959224
88,1,113135,-0.0426666631913772,0.146289948515215,0.770719287543395
89,1,114076,0.0464417298200796,0.146286691431813,0.751074210686681
90,1,114628,0.0592369608244296,0.146643816407122,0.686493136492188
91,1,116283,0.0595312106938776,0.147459474596078,0.686668704678119
92,1,126880,1.71100819883134,2.76590143144763,0.536573722667148
93,1,127853,0.138240680257349,0.147034914226295,0.347763281693071
94,1,128302,0.0920472102471843,0.146571550771634,0.530408767461071
95,1,128704,0.0468867941072122,0.146778175397049,0.749581977205474
96,1,128911,0.0993227320042543,0.14672043037833,0.498879587297873
97,1,130267,0.236179467176016,0.146206641287746,0.107121539152857
98,1,130271,0.230452946858855,0.14640730592505,0.116370851592053
99,1,130613,0.28622205588114,0.147508604406443,0.0531300743080982
100,1,132012,0.0542895219415646,0.147950191398959,0.713880217143284
101,1,133231,-0.0434399512108964,0.146910161416653,0.76764024774411
102,1,137074,0.0028392279622806,0.146719313814019,0.98457169262853
103,1,137304,-0.0521600639618658,0.146744130371844,0.722465495761095
104,1,139686,0.0520732014650345,0.146937131105723,0.723257460222466
105,1,149562,-0.0557799174624985,0.147268618529666,0.705091499525245
106,1,150447,-0.0589677007752576,0.148899340708251,0.692326639354994
107,1,151446,-0.0132605626047146,0.299198445268563,0.964674156392188
108,1,154084,-0.0247345856557564,0.149386737284999,0.868586856404634
109,1,156633,-0.0267869548846492,0.151433976840715,0.859697283380594
110,1,157269,-0.116489747706494,0.146550082185213,0.427217338198599
111,1,160054,-0.112974878884667,0.147952628951629,0.445622732671852
112,1,166222,-0.0866360808013005,0.146907218961008,0.555746728878624
113,1,166416,-0.0968450114267315,0.14659058237404,0.509267937851739
114,1,167326,-0.107430087353404,0.147403840424109,0.466598251804
115,1,168836,-0.0941563755999307,0.1467300799684,0.521485844113752
116,1,171200,-0.169784429645629,0.146757544203553,0.248093751435731
117,1,171431,-0.236151555056728,0.147418596680686,0.110069606675687
118,1,173339,-0.228501262254337,0.146298225620643,0.119210694244865
119,1,173845,-0.237043554914223,0.146137574401425,0.105683787289249
120,1,175121,-0.275377120065353,0.145654768273456,0.0594945013105087
121,1,175281,-0.262641450684594,0.145846385516175,0.0725864383878811
122,1,175315,-0.267712546366717,0.145773922099824,0.067125740004545
123,1,175523,-0.243820711883826,0.146725767011503,0.0974518009082726
124,1,175541,-0.265922936969659,0.146013004204129,0.069418570679978
125,1,175653,-0.275133095476294,0.146431176734111,0.0610786059627746
126,1,175805,-0.194005672602638,0.155141793365621,0.211943202803896
127,1,175818,-0.264628234683565,0.151258606965475,0.0810721341201789
128,1,175856,-0.250023885896275,0.148997961969339,0.0942252053789133
129,1,175876,-0.233337589262031,0.146774047384681,0.112780887177356
130,1,175989,-0.239488414982198,0.147167823543699,0.104562426798017
131,1,176001,-0.229595248821768,0.147984830741284,0.121683165821596
132,1,176451,-0.258538386527326,0.149642063490598,0.0849144811075795
133,1,177692,-0.223718884566437,0.145983843112292,0.126297077166018
134,1,178191,-0.21122440869281,0.1461824225092,0.149362629269608
135,1,178224,-0.223718884566437,0.145983843112292,0.126297077166018
136,1,178960,-0.225145543370532,0.147151355690883,0.126905656944044
137,1,179139,-0.2276945066697,0.29236408007722,0.436616545683966
138,1,179139,-0.211684275859471,0.589227169565852,0.719617269519237
139,1,180955,-0.0329268882477585,0.169540484386833,0.846121179090158
140,1,183802,-0.267389744010655,0.145794131588765,0.0674922717975425
141,1,183954,-0.231572580467427,0.147037889990954,0.116171202928194
142,1,184450,-0.140587491228188,0.146070114703407,0.336474497211693
143,1,184641,-0.151547024267433,0.150301693927017,0.314008036721495
144,1,184718,-0.214304776707648,0.146649749341763,0.1448124070912
145,1,185296,-0.167420962254043,0.146197342913708,0.252914123211178
146,1,185438,-0.148286024438232,0.146262785197337,0.311356879057631
147,1,185469,-0.144679594976443,0.146484702776949,0.323987280314941
148,1,185503,-0.164334142764464,0.146045892352516,0.261259184371761
149,1,185705,-0.189173118401384,0.147599739744391,0.200802098015309
150,1,185749,-0.174489669447476,0.147650974100174,0.238091989108359
151,1,185806,-0.17594165303395,0.147844033553932,0.234826847712824
152,1,185879,-0.194231992592867,0.148496725932724,0.19172836212143
153,1,185916,-0.1077048109083,0.148677964875491,0.469289759511916
154,1,185941,-0.107794406563175,0.149326405086624,0.470851661180833
155,1,185954,-0.131766919884814,0.149708820990314,0.37937432311601
156,1,186055,-0.138182588941581,0.146697591292512,0.346859651386619
157,1,186896,-0.169413431400375,0.149017362973144,0.256363604543409
158,1,187697,-0.623162035987116,0.302651125989561,0.0402263610498937
159,1,189392,-0.53051920936812,0.304754065496093,0.0825880309087803
160,1,189416,-0.451786534136336,0.295078547544826,0.126647214292576
161,1,190132,0.0653359512533269,0.147027040413705,0.657039811867304
162,1,190148,0.077140077467585,0.147055209566605,0.60021458198782
163,1,190165,0.0570847829271947,0.148211822492525,0.700353257609088
164,1,190169,0.0804280979480758,0.147996202965242,0.587165063875491
165,1,190933,-0.159833357393015,0.146610835662584,0.276374005917501
166,1,192149,0.0507324243932061,0.148033475279785,0.732021268254638
167,1,192302,0.300597230382668,0.194836855295357,0.123771614392092
168,1,192303,0.213699479660625,0.176140649966591,0.225852319742977
169,1,192305,0.252062783248979,0.182931208225568,0.169103840492521
170,1,192315,0.062264829444274,0.208050200741173,0.764904131578659
171,1,192795,0.0915433905548217,0.146498420436602,0.532455947161526
172,1,194020,-0.033274063844023,0.154382173072702,0.829478227350731
173,1,194187,-0.0216912082653649,0.146696317380771,0.882533962784548
174,1,194867,-0.0900752230912138,0.146542622598765,0.539169253970963
175,1,197325,-0.127143938277849,0.150046273442668,0.39736592777629
176,1,197392,-0.174157456473736,0.151846776789842,0.252187794637362
177,1,198857,-0.391893715327042,0.702738297240387,0.577425497628867
178,1,206666,-0.243235001292183,0.16438917302653,0.139864117062012
179,1,206675,-0.0682641182100561,0.21465221120348,0.750656325703003
180,1,223051,-0.205943725006678,0.169559685907116,0.225338344915967
181,1,223059,-0.178370800385044,0.176181346541238,0.312027241761689
182,2,7366,-0.458141341316685,0.211251712209336,0.030772812501737
183,2,8180,-0.0890682954383504,0.292742318400972,0.761112951602014
184,2,8187,-0.249928077548532,0.304172384837586,0.411821672163747
185,2,8250,-0.139424212418628,0.299866798178075,0.642251201701174
186,2,8253,-0.154304526684437,0.299846151964673,0.607145992899093
187,2,8285,-0.19332647909651,0.162298085925684,0.234382648475216
188,2,8302,-0.113107132930159,0.152107300110107,0.457612564559362
189,2,8306,-0.113107132930159,0.152107300110107,0.457612564559362
190,2,8314,-0.0835960538389902,0.149037149072015,0.575216457835455
191,2,8317,-0.115982274867718,0.152379031073603,0.447079649660721
192,2,8328,-0.152086324857278,0.151605793694624,0.316466183829292
193,2,8331,-0.144826241733728,0.151340141042008,0.339243094704586
194,2,8498,-0.134608756276007,0.148712701577792,0.365998108456599
195,2,8651,-0.146611143903364,0.148820142928358,0.325221909097929
196,2,9418,-0.247004671207466,0.378780348894885,0.514757623090536
197,2,9812,-0.161868728516131,0.149662287454174,0.280186435149779
198,2,9932,-0.160796410795503,0.149073752833833,0.281486232016443
199,2,10135,-0.170155151508634,0.148471423222786,0.252552217828162
200,2,11616,-0.132351871080447,0.14842242148381,0.37314817826196
201,2,12133,-0.130629532820513,0.149018098668764,0.381299111826888
202,2,12194,-0.125649330674613,0.149607672703651,0.401555970795867
203,2,12359,-0.152891747487798,0.149097310990535,0.305853369904339
204,2,13061,-0.141311288186449,0.14911867147384,0.343959413564045
205,2,14298,-0.152829894806783,0.14955820444235,0.307539527702941
206,2,15222,-0.121451338506257,0.151101605371637,0.422069205608387
207,2,17986,-0.12523488515856,0.148439915512302,0.39942298838137
208,2,19770,-0.137855778366322,0.149436811565242,0.356896796300166
209,2,19836,-0.132133909747224,0.149039948009321,0.375915616557428
210,2,19851,-0.136258113497652,0.149466796412824,0.362586710760687
211,2,21595,-0.114187161716739,0.148900604278102,0.443672353529652
212,2,22385,-0.11486633420397,0.149040254415344,0.441396273403609
213,2,23441,-0.146097484752451,0.15041350822021,0.33206118145986
214,2,24209,-0.095838998432432,0.149287075217485,0.521304218483685
215,2,24341,-0.0900969099160351,0.14965070317381,0.547528665518354
216,2,26815,-0.0974007721846485,0.149458208212043,0.515023713230918
217,2,28209,-0.113363829942926,0.149476681873226,0.448714742799494
218,2,28695,-0.0988166006655433,0.156199596566006,0.527384652313519
219,2,35849,-0.408425113943734,1.60211888815096,0.798927092055259
220,2,35850,-2.54110792076777,1.95492870074364,0.194501607407307
221,2,41245,-0.153687012805956,0.148799917602474,0.302384274905062
222,2,43214,-0.209872275529119,0.151028158890464,0.165519038209345
223,2,47104,-0.116315720775677,0.147088669152111,0.429599600429846
224,2,50915,-0.0152414036634745,0.148663148584108,0.918399709674134
225,2,55834,-0.0565568746163818,0.147947785241988,0.702486763749651
226,2,56422,0.00254143952568409,0.148242899985816,0.986331620385632
227,2,57715,-0.0189435352401597,0.147750848276749,0.898053661172723
228,2,59046,-0.0240280308895305,0.148496227245569,0.871548813929877
229,2,59191,0.00107095252889611,0.147651454038648,0.994216893880334
230,2,59383,0.0425801498304133,0.147676597710688,0.773260487120864
231,2,59477,0.0161121114452456,0.149913783803578,0.914472540359554
232,2,59755,0.0258058379946897,0.336834429676925,0.938974957149369
233,2,60471,-0.00997978170587632,0.147891953676992,0.946237611772141
234,2,60478,-0.0076817385742709,0.148061106850334,0.9586518896556
235,2,60786,-0.0164143621321208,0.147815636272111,0.911642834789794
236,2,61035,0.0106993153929197,0.147806460343446,0.94233466186101
237,2,61071,0.022220184102465,0.147132290372281,0.880044779065108
238,2,61675,0.000379901055499787,0.147560637864358,0.997947269273907
239,2,62776,0.0538448347638792,0.15399043135959,0.726799753841969
240,2,62939,0.0751827359724616,0.147251213012429,0.609968066069707
241,2,63527,0.115633805904642,0.147730366082607,0.434307208711406
242,2,63857,0.109618416406684,0.147777778727394,0.458714627762419
243,2,65527,0.03972698749765,0.147390160916937,0.787674556122771
244,2,67007,0.0468190567119498,0.162272985307676,0.773117807052004
245,2,67023,0.690119633803974,0.333594323150273,0.0392981695130988
246,2,67024,0.693178315725087,0.334810604016771,0.0391453518563474
247,2,67976,0.137718889675841,0.149348694813282,0.357090657855665
248,2,69628,0.100463348180643,0.1519115441341,0.508833440094298
249,2,71825,-0.389635909459439,0.293205693824428,0.184745063405387
250,2,72389,-0.00283277440742935,0.148606268972255,0.984802191356372
251,2,72392,-0.169042530586004,0.149346064155477,0.258451203362658
252,2,73646,-0.141797316989342,0.146354936440809,0.333278822105359
253,2,74564,-0.0804510151646808,0.146198954001894,0.582472300889378
254,2,74739,-0.0283930240407235,0.146734783971734,0.846679532774747
255,2,79931,-0.084555880896203,0.165337491716243,0.609381046250376
256,2,80748,-0.0168440892815199,0.152610782474334,0.912176395067107
257,2,80873,-0.0297696319433356,0.147084132107414,0.839721671174821
258,2,81501,-0.00908491504482203,0.147067364430485,0.950777901391927
259,2,83526,0.0330553853644958,0.146829476371708,0.822010185070595
260,2,83845,0.0605509780311183,0.146944232416666,0.680539884998272
261,2,84412,0.172104963188751,0.370291154647283,0.642373551473373
262,2,84412,-0.0933116761914408,0.185413602774879,0.615093743357947
263,2,84447,0.0587943583981762,0.148823243330542,0.69303598946005
264,2,87391,0.110589793785122,0.146212121828295,0.449934605236762
265,2,87562,0.132689884490562,0.14653076587919,0.36579552505823
266,2,87849,0.113774142736492,0.146561918633992,0.438099238075644
267,2,87878,0.101722664336979,0.14721777665631,0.490040228983121
268,2,88125,0.0506053386070058,0.163796355235461,0.757539712598253
269,2,89785,0.0804439647466028,0.147271493532378,0.585253570203936
270,2,93441,-0.00641079266800904,0.151731590934875,0.966322593033389
271,2,93588,0.0364075904315519,0.157047739239455,0.816808276196618
272,2,93721,0.0161907568304317,0.14688628715251,0.912292409273905
273,2,93952,0.0021222728241761,0.146468613660618,0.988447555507952
274,2,95085,0.0387655774522798,0.146658563446525,0.791683476499943
275,2,103188,0.0907983186916353,0.150155859918568,0.545770944107677
276,2,107124,0.0800026212988264,0.146684251208072,0.585818061373283
277,2,111645,0.162993786929072,0.146583525439089,0.266915673431462
278,2,111916,0.165138781014252,0.146923466349467,0.261786009076007
279,2,111931,0.165218442353572,0.147148677342959,0.26228578603271
280,2,111999,0.165139460685252,0.146618621190431,0.26079527791673
281,2,114528,0.111464977521712,0.147607908800577,0.450667129209468
282,2,116024,0.188958621578748,0.147736410026177,0.201728257259033
283,2,119244,0.13137168863699,0.161235723848114,0.415747433488361
284,2,119246,0.156661057981265,0.162895540984532,0.336845004291362
285,2,119247,0.122492480422872,0.16415708975107,0.456048906691202
286,2,120090,0.134321521972757,0.147320144444277,0.362514052778366
287,2,120291,0.159706514821502,0.148937834161521,0.284316401338613
288,2,120726,0.128189908322207,0.148161283294086,0.387513788194024
289,2,121716,0.175443757971892,0.147855268909747,0.236186890406361
290,2,123100,0.0516390771675151,0.148328749841674,0.727943037296974
291,2,124677,0.0400822011928798,0.148134486991922,0.786872360975031
292,2,127636,-0.264295055067519,0.186847695972372,0.158098159152497
293,2,127887,0.102947276930699,0.149064925184426,0.490257978683413
294,2,128935,0.105285332341098,0.148919187931457,0.48003514183998
295,2,129053,0.135900708053655,0.149303103289223,0.363320401173282
296,2,130040,0.162957825343862,0.150140243059751,0.278498150046568
297,2,130976,0.113752968713815,0.149042673431832,0.44583948250677
298,2,132199,0.123501654574371,0.149712717038654,0.409971671293743
299,2,133355,0.100571143520998,0.150775680615011,0.505191950608098
300,2,133435,0.0848639567627689,0.151129207878135,0.574790922936639
301,2,133943,0.109661309732317,0.176921729182438,0.535769917025634
302,2,135183,0.144444723511653,0.151084954676379,0.339701402838893
303,2,135402,0.136195736099887,0.151083777874473,0.367959289803191
304,2,135898,0.154570930797048,0.151837037317187,0.309372566056078
305,2,135912,0.15345426547965,0.151952726163019,0.313243724342391
306,2,135925,0.151074813962803,0.151269182959893,0.318616837529509
307,2,136002,0.119923844973228,0.151234764314014,0.428330961963828
308,2,136173,0.143989834868269,0.152247548529769,0.344917278391769
309,2,138209,0.0681366104488832,0.156868784616273,0.664296649141233
310,2,138318,0.122393357953344,0.156329171153936,0.434198544866594
311,2,138695,0.0985118675056236,0.153693716075334,0.521963114597469
312,2,138818,0.0438525839921884,0.153483366027983,0.775263578022135
313,2,139728,0.0881537482952983,0.153154067317049,0.565259961641908
314,2,140174,0.05093840579161,0.153201932922273,0.739715191375584
315,2,140863,-0.00831942992637624,0.153163302576144,0.956713027118248
316,2,141152,0.00158556017860723,0.153595364313856,0.991769440206262
317,2,141292,0.0202577429317987,0.152487201679475,0.894388649359203
318,2,141545,0.0350253213766123,0.153222497861984,0.819318997354333
319,2,145823,0.14728865239168,0.158882641741387,0.354545391630136
320,2,145934,-0.0457693395048473,0.262095491552911,0.861471674178623
321,2,145980,-0.0028957605013451,0.160542819389265,0.985619280118812
322,2,146723,0.0693465454520268,0.152912915199447,0.650464865482779
323,2,147946,0.0510347784685807,0.154334693966892,0.741085420173428
324,2,150394,0.156305337500608,0.167943500415166,0.352643825276198
325,2,151274,0.285100743989751,0.262966811865419,0.279029323140256
326,2,151397,-0.0195667834853923,0.154740986681143,0.89944881293869
327,2,153035,-0.0703622383605902,0.153014113781831,0.645913085485289
328,2,153228,-0.12508677374437,0.154032993886743,0.417294272712394
329,2,153455,-0.108058954332018,0.155233976944126,0.486821916143836
330,2,153732,-0.14484442133989,0.160421540020689,0.367195284644484
331,2,153815,-0.0882920288280704,0.154673119921205,0.56847820744999
332,2,154160,-0.11499218245863,0.153000737593124,0.452804900126177
333,2,154235,-0.134138712353796,0.154487270778146,0.385829192481854
334,2,155527,-0.0754471968562556,0.167809195437165,0.653274041153085
335,2,159870,0.064894522702013,0.150706552114154,0.66702067410201
336,2,161229,-0.0738856690562213,0.153009408932448,0.629478020036482
337,2,161451,-0.573800046116616,0.326317445340893,0.0795441982972683
338,2,161451,-0.04703889408525,0.328784882610779,0.886317390063998
339,2,162696,-0.00551200980311672,0.152401069940567,0.971169013065945
340,2,163284,0.0965378109229184,0.150294020213331,0.521078233337995
341,2,164166,-0.0205521075900519,0.151774179116385,0.892362993790651
342,2,165270,-0.0392956624864818,0.150487182266596,0.794149940603803
343,2,165675,-0.0114275153754697,0.152987755951688,0.940499202910958
344,2,166404,-1.10878629257501,0.392087418971068,0.0049526716721657
345,2,168012,-0.0493301498521403,0.184911577812623,0.789796663554856
346,2,168062,-0.13152969387346,0.151452526669557,0.385735375459622
347,2,168518,-0.193871300549542,0.150392548768865,0.198206798221422
348,2,168980,-0.160002421672652,0.150433705655022,0.288233563487008
349,2,169651,-0.113785011943753,0.150624426106856,0.450499537282305
350,2,169902,0.0630491907152253,0.251945847983656,0.802540390154669
351,2,169960,0.187279102685123,0.234487601713994,0.425016597798796
352,2,170725,-0.0261426850297547,0.15100805504894,0.862655440426491
353,2,171254,0.0118951344475829,0.151257524167974,0.937362253305319
354,2,172242,-0.138098792206399,0.149290031017103,0.355578626007278
355,2,173254,-0.105919359686285,0.148218304587112,0.475317876013367
356,2,173340,-0.0926930866137387,0.148225446150389,0.532144082543097
357,2,173385,-0.101359935633658,0.148346048325184,0.494886449163502
358,2,173973,-0.0459272893650601,0.148029585922376,0.75654824028688
359,2,174714,-0.495689235192974,0.378691001392219,0.191401272286803
360,2,177341,0.0124869120463378,0.14754382469301,0.9326020256993
361,2,180314,-0.104606209879819,0.147489777262173,0.478641365162446
362,2,180339,-0.127160635335916,0.147812842609978,0.390217851715618
363,2,182758,-0.0707888566946419,0.147388906349496,0.631321394294574
364,2,183619,-0.137420279554936,0.147836821060192,0.353244365717053
365,2,183913,-0.167749977182979,0.151503722970427,0.268946960211854
366,2,184146,-0.101827499795177,0.152688332835287,0.505273140692675
367,2,187176,-0.253360869094068,0.148211281079056,0.0882450912204659
368,2,191066,-0.155809184170812,0.149706500093414,0.298697236080796
369,2,191124,0.429560591362312,0.188052110348803,0.0229491536056125
370,2,191128,-0.388194668216687,0.173157880802533,0.0255914795813672
371,2,191599,-0.205582130485307,0.147453082948767,0.164127893415755
372,2,191762,-0.199359658961435,0.153344469101011,0.194422716060776
373,2,191763,-0.226021593207436,0.147955856720988,0.127500296909914
374,2,191959,-0.246591858453406,0.147499132159274,0.0954461394879002
375,2,192390,-0.206322890329474,0.151771431341632,0.174877603934702
376,2,195759,-0.0119730944532363,0.14935206089052,0.936149929770193
377,2,196912,-0.00280013401654104,0.146937586406432,0.984806702434768
378,2,197598,-0.1774578534354,0.479774299119944,0.711695361948497
379,2,198110,-0.0174998764201862,0.147815283500824,0.905825853833292
380,2,198283,0.0119260352028727,0.152466287079212,0.937696734699211
381,2,198805,-0.0209770799927293,0.148450712570536,0.887708263576813
382,2,198891,-0.0161838992443233,0.147296022303913,0.91257229770025
383,2,199248,-0.0218134504338705,0.147630373567477,0.882618748911455
384,2,201782,0.0346281658320498,0.147441996430054,0.81445389380614
385,2,203285,0.151741691940517,0.14665962973223,0.301539698373618
386,2,203783,0.0947909252800722,0.146478701976963,0.517967677088929
387,2,204179,0.096573028101314,0.146830269885126,0.511147499113372
388,2,205406,0.0600419999159656,0.148395310947733,0.686010383156736
389,2,205834,0.0837922791436541,0.147651468874224,0.570734933861847
390,2,205965,-0.0362204224715857,0.161398884308793,0.822563795098125
391,2,207192,0.0655916568251053,0.147539379778229,0.656902607172855
392,2,207561,0.0541652030670274,0.146900067990251,0.712556413946506
393,2,208682,0.0553031918359121,0.146651641577673,0.706321545013895
394,2,210102,0.0855602321825848,0.146989467141152,0.560881595820529
395,2,212519,0.447582841477693,0.312089252576195,0.152414658200964
396,2,214801,0.0409755218434668,0.147036821352437,0.78065724047274
397,2,215016,0.0205729230166881,0.146965010264699,0.88875153880984
398,2,218876,0.103812377784712,0.148385685765573,0.48463052464187
399,2,227511,0.0842467774559931,0.149472260770155,0.5733650752697
400,2,230378,0.131555206443937,0.147488892595562,0.373018289414675
401,2,231943,0.135406324113108,0.147902856729466,0.360549705068139
402,2,232156,0.133610296549037,0.147846714321783,0.366766411611817
403,2,232789,0.15123729530919,0.147273694086123,0.305164508019826
404,2,238524,0.153551275443238,0.147474794454652,0.298493682720058
405,2,241518,0.065008900609551,0.148943144591356,0.662764122193439
406,2,250396,-0.000810185845372069,0.147967704100714,0.995634358915475
407,2,250466,0.000154785428973736,0.147915454958238,0.99916564873282
408,2,252305,0.0202819076526026,0.148303599213015,0.891298958995284
409,2,254571,0.122582935866271,0.150248965808995,0.415127284218459
410,2,254742,0.0958552318425728,0.150168115031442,0.523679625697667
411,2,254908,0.111767955959759,0.151285572285761,0.46052670415019
412,2,255033,0.0724605927615695,0.177411011682761,0.683203119462258
413,2,255862,0.0235503615510022,0.15048524348054,0.875731414768073
414,2,255975,0.0710572893260162,0.149899438637712,0.635769399370113
415,2,258311,-0.0380372503085753,0.147457259986967,0.796592412446935
416,2,259284,0.00745521323824616,0.147967178338327,0.959844695001633
417,2,266330,0.0710522291923483,0.148555810903122,0.632742422643535
418,2,267100,0.0607813013611505,0.148557886633615,0.682683430366044
419,2,268086,0.0907815224509906,0.148525364864721,0.541448007009405
420,2,274614,0.0796402949026673,0.147640240263633,0.589936236299541
421,2,274729,0.0583653798320857,0.148476447813491,0.694486453258221
422,2,275746,0.113619959807679,0.148320880520795,0.444163497025299
423,2,277029,0.12126194718642,0.147613258436987,0.411925031660531
424,2,277741,0.105981715732446,0.147704622649208,0.473524940960953
425,2,278218,0.113818077948315,0.147420905768066,0.440594275724962
426,2,278379,0.120419727477801,0.151060783675344,0.425893530305867
427,2,279910,0.107040241311541,0.147383439982913,0.468154253796509
428,2,280616,0.0930876260386414,0.153859682296074,0.545556844842963
429,2,283431,0.0848528320528658,0.149585538519694,0.570902913655747
430,2,283573,0.0734392396522146,0.147806837525212,0.6195973815283
431,2,286762,0.0749136703876545,0.148183353697027,0.613490114697535
432,2,287187,0.0813288350858316,0.147481810046011,0.581674164305622
433,2,288379,0.166082793957154,0.14616011860473,0.25659884610841
434,2,294941,0.222729314676148,0.146034403057475,0.128108653322472
