SNP,Chr,Pos,Effect,SE,MID2_PIN2_MTX_Metformin_avg_logratio_Fitness_minus_ref.GLM
65,1,83613,-0.202723076104068,0.132322161094163,0.126407806652424
66,1,84112,-0.205262372832634,0.1323257517655,0.121752228897009
67,1,84701,-0.180992315069507,0.141853296281103,0.202825550416311
68,1,84858,-0.0973269969377149,0.1330499080793,0.464954580379868
69,1,85751,-0.161652709746534,0.133420865434106,0.226475980613739
70,1,87445,-0.129327257294776,0.133803688035143,0.334433359029822
71,1,87467,-0.184479298660397,0.134323627686174,0.170501454668613
72,1,89070,-0.166277823824487,0.133546162721872,0.213922280557571
73,1,89616,-0.0833448100004843,0.133045168749955,0.531431287503227
74,1,89679,-0.108907227674733,0.133009711486926,0.413457762106416
75,1,89880,-0.103703522785454,0.133055255332114,0.436265197527959
76,1,91472,-0.0984465542903983,0.134055817749465,0.463210862486548
77,1,93789,-0.0799420583899135,0.132707785932717,0.547300237369276
78,1,94351,-0.122394200988704,0.132965937815837,0.357943859174071
79,1,99148,-0.0789494859296462,0.132709469224112,0.55228831930563
80,1,101281,1.35741832799422,1.45033657248567,0.349947353887761
81,1,106011,-0.024390000205211,0.138371389933186,0.860187021355469
82,1,106800,-0.0407021566725635,0.132937427693407,0.759651674989185
83,1,107970,0.0220657094209742,0.13255597694167,0.867887644356133
84,1,109000,-0.0685710430192563,0.132744634802932,0.605784303527706
85,1,112549,-0.100938749909558,0.132535629891207,0.44680901733896
86,1,112742,-0.0463647326729207,0.133138387657446,0.727864035485044
87,1,113050,-0.0176949414877082,0.132933904213149,0.894181582985629
88,1,113135,-0.0414110237794066,0.132580322418995,0.754961491199911
89,1,114076,0.00377290643909503,0.132598490053205,0.977316441765884
90,1,114628,0.0506231296113964,0.132906784607499,0.703512518075987
91,1,116283,0.00921692492095705,0.133672558990637,0.94506725728275
92,1,126880,-5.45861630246864,2.49121230204329,0.0290941646947379
93,1,127853,0.0626379378016882,0.133382915808212,0.638923696851278
94,1,128302,0.102133237425385,0.132800859299205,0.442365656354133
95,1,128704,0.0757673594678325,0.132983242998456,0.56920887184681
96,1,128911,0.131774925229191,0.132874121828072,0.322009752382304
97,1,130267,-0.0220681018775012,0.132990840157222,0.868301521146803
98,1,130271,-0.0233381861870316,0.133148081664077,0.860960179001623
99,1,130613,0.0315283865309953,0.134387715024742,0.814649288841282
100,1,132012,-0.138017589269153,0.133911583102951,0.303404960255972
101,1,133231,-0.132965682440864,0.132973062729758,0.318022314176325
102,1,137074,-0.093756151598579,0.132878205707631,0.480914960119948
103,1,137304,-0.112731570264924,0.132882698775248,0.396815734681398
104,1,139686,-0.075129812777637,0.133132858839958,0.572893332380369
105,1,149562,-0.09467205018564,0.133401625199681,0.478373028138094
106,1,150447,-0.063975844239021,0.134934579779748,0.635703973534877
107,1,151446,-0.0395982768333827,0.271156294909171,0.88397721015628
108,1,154084,-0.0742651537776768,0.135336836438472,0.583528670909767
109,1,156633,-0.0662537263823579,0.137205479137761,0.629480558004891
110,1,157269,-0.106451810146171,0.132816444541116,0.423383903965407
111,1,160054,-0.104690433594327,0.134084522816604,0.435455520027721
112,1,166222,-0.0896130987698233,0.133122254743493,0.501283475404634
113,1,166416,-0.0829423866535582,0.132863920580255,0.532856349861673
114,1,167326,-0.122439789305303,0.133533737312957,0.359810428323966
115,1,168836,-0.129427068229519,0.132880659036588,0.33071862413179
116,1,171200,-0.143635805095695,0.13303888992018,0.281033956207224
117,1,171431,-0.221724344257565,0.133569986893967,0.0978052365140174
118,1,173339,-0.203772024141488,0.132604735960823,0.125265700443717
119,1,173845,-0.191753964788337,0.132544885848307,0.148865630067505
120,1,175121,-0.20810807716343,0.132210485337188,0.11636790184015
121,1,175281,-0.185425726702429,0.132419164803458,0.162303697378707
122,1,175315,-0.189716182798843,0.132360025697898,0.152647371290953
123,1,175523,-0.18305734045615,0.133140733121073,0.170029496310214
124,1,175541,-0.188098699746166,0.132574453853138,0.156835101419453
125,1,175653,-0.234510534034992,0.132787294204487,0.0782498451388576
126,1,175805,-0.180602544753526,0.140587954247587,0.199766348518917
127,1,175818,-0.228589766371881,0.137140171157514,0.096434562018593
128,1,175856,-0.20376225294357,0.135139981377786,0.132503569476155
129,1,175876,-0.188400540352879,0.133119616239543,0.157870182379555
130,1,175989,-0.200985600796865,0.133449577287961,0.132941199495061
131,1,176001,-0.20330808343724,0.134139482236469,0.130503594756002
132,1,176451,-0.19356459760962,0.135802668225972,0.154943341384086
133,1,177692,-0.175175180301425,0.132416793655126,0.186722432792515
134,1,178191,-0.188026547548049,0.132499035677028,0.156758462121842
135,1,178224,-0.175175180301425,0.132416793655126,0.186722432792515
136,1,178960,-0.225660190275726,0.133264697454248,0.0912761802560879
137,1,179139,-0.181907551034058,0.265020488208473,0.492917482057861
138,1,179139,-0.461044256295329,0.5335505597065,0.388116419819624
139,1,180955,-0.0826453175834623,0.153599879360982,0.590877546420628
140,1,183802,-0.185800525445766,0.132392521849065,0.161374682706028
141,1,183954,-0.169532450553325,0.133423117054298,0.204694311149951
142,1,184450,-0.129067418555626,0.13237889697283,0.330235426491385
143,1,184641,-0.143584885439519,0.136200292912321,0.292503861947021
144,1,184718,-0.154633603987128,0.133055867504586,0.245951348466414
145,1,185296,-0.145402694920997,0.132518848479748,0.273291933229984
146,1,185438,-0.154943659239494,0.132494495608023,0.243017562984733
147,1,185469,-0.160365684712703,0.132668200674396,0.227559269741087
148,1,185503,-0.171093427244709,0.132285576140746,0.196730845037386
149,1,185705,-0.195466921492389,0.13367638337372,0.144565208158039
150,1,185749,-0.17188188635446,0.133768154639996,0.199661382284328
151,1,185806,-0.179190202053824,0.133920472536589,0.181746500987946
152,1,185879,-0.201001033044635,0.134483557489417,0.135908526983392
153,1,185916,-0.126777019674141,0.134678121099362,0.347177740029813
154,1,185941,-0.133189421409511,0.135248810777355,0.325409905919377
155,1,185954,-0.144701993442217,0.135611468390661,0.286685868403895
156,1,186055,-0.1523140934007,0.132872020363299,0.252438475638367
157,1,186896,-0.160798610110471,0.135030592370066,0.234520085926671
158,1,187697,-0.554312280917941,0.274353337318664,0.044093349892572
159,1,189392,-0.238531051304942,0.277091117549964,0.389910617677011
160,1,189416,-0.148441960684967,0.268200015259361,0.580288682307755
161,1,190132,-0.0200501208913634,0.133283689260536,0.880509781332962
162,1,190148,-0.00392072614345262,0.13332799700599,0.976556908888055
163,1,190165,-0.0259415144477441,0.134345590503859,0.846995312027113
164,1,190169,-0.00322075032466962,0.134185035672607,0.980864331253782
165,1,190933,-0.161167286323044,0.132820270530785,0.225779099209494
166,1,192149,0.0532450937448466,0.13415521573746,0.69168715585122
167,1,192302,0.246451818918723,0.176688858312581,0.163942625556545
168,1,192303,0.126369958609988,0.159827393195806,0.429670251957959
169,1,192305,0.208438286853622,0.165865321238639,0.209703398404677
170,1,192315,0.0254210828377524,0.188575088118276,0.892841968680554
171,1,192795,0.0352350971755943,0.132831780932645,0.790963205214936
172,1,194020,-0.0654942401105115,0.139882434272117,0.639923967358772
173,1,194187,-0.010762547971877,0.132953844051545,0.935527984391883
174,1,194867,-0.0345822345544519,0.132869974361183,0.794806295203948
175,1,197325,-0.118635608786864,0.135978733442246,0.383552116898046
176,1,197392,-0.128665952975928,0.137704824750203,0.350756648321199
177,1,198857,-0.172379230514607,0.637106571711046,0.786883150675512
178,1,206666,-0.0690148333134573,0.149402147221091,0.644408879349632
179,1,206675,-0.0777100038638281,0.194523327885526,0.689774239969687
180,1,223051,0.0449027287295392,0.153974265325332,0.770744735523412
181,1,223059,-0.0712305639883022,0.159859964975041,0.656173076685018
182,2,7366,-0.125509217429873,0.192612986204645,0.51507455208394
183,2,8180,0.11902205891476,0.265271694556365,0.653937933354295
184,2,8187,0.029555899835259,0.2759306252306,0.914759773019794
185,2,8250,0.199595915415295,0.271645015248693,0.462968961138874
186,2,8253,0.16294166661296,0.27171429647046,0.549104145287446
187,2,8285,0.0821834194255415,0.147321255025704,0.577299226249062
188,2,8302,0.141803932700958,0.137756261865828,0.304004601418994
189,2,8306,0.141803932700958,0.137756261865828,0.304004601418994
190,2,8314,0.16100462255399,0.134860649830578,0.233334728709812
191,2,8317,0.131000344265452,0.138038506211842,0.343263218859901
192,2,8328,0.0977998883979059,0.137497639998729,0.477377925168808
193,2,8331,0.0987278984053122,0.137236894263959,0.472371933021403
194,2,8498,0.100017503114589,0.134829681768078,0.4586979752404
195,2,8651,0.105454448393752,0.134944394480114,0.435052297588016
196,2,9418,-0.00741639082944179,0.343495340714764,0.982786451456021
197,2,9812,0.109293097649384,0.135738987567429,0.421262995068834
198,2,9932,0.0883251472490869,0.135246418593365,0.514137363130304
199,2,10135,0.0657361304675421,0.134764428649886,0.626004617025604
200,2,11616,0.0884920684215651,0.134584359831436,0.51127435559564
201,2,12133,0.0905123624033897,0.135116255639767,0.503369010968596
202,2,12194,0.0863670098494711,0.135647055983699,0.524730391160503
203,2,12359,0.07841105773557,0.135263729686054,0.562493338240668
204,2,13061,0.0707299326845879,0.135265762181661,0.601374632610943
205,2,14298,0.079942986758494,0.135678322069584,0.556097474059899
206,2,15222,0.0893165475079034,0.136986272157716,0.51481842044579
207,2,17986,0.0888005250972622,0.134583784277338,0.5098022145718
208,2,19770,0.0845050605843343,0.135523211357629,0.53332797014419
209,2,19836,0.0824947267922715,0.135153989784568,0.542005638901644
210,2,19851,0.0913375084831909,0.135534054682638,0.500810722304993
211,2,21595,0.045304712516985,0.135039543606742,0.737453130034922
212,2,22385,0.0581611557295356,0.135153422541491,0.667215074242651
213,2,23441,0.0760729772269754,0.136441833253841,0.57750592181972
214,2,24209,0.119514411799116,0.135228395617698,0.377407481981919
215,2,24341,0.126126664997318,0.135531986193281,0.352694204702062
216,2,26815,0.167917127869662,0.13524053522301,0.215201772166656
217,2,28209,0.163356904470754,0.135302056622283,0.228105830679929
218,2,28695,0.0943076881523044,0.141555049431973,0.505701658710479
219,2,35849,-1.21222626799295,1.45070089657145,0.40393720301382
220,2,35850,-2.09019178453158,1.77250034259637,0.239099385108726
221,2,41245,-0.0511205546889423,0.135033661305048,0.705230043654869
222,2,43214,-0.141323062183696,0.137044518374394,0.30314362762339
223,2,47104,0.0539127668975614,0.133393714380744,0.686337814176335
224,2,50915,0.0453502905200439,0.1347138844007,0.736587172822934
225,2,55834,-0.000556521359915851,0.134112915014355,0.996691413651742
226,2,56422,0.0387269718160896,0.134336872944192,0.773299682690276
227,2,57715,0.0239193841964199,0.133903748722532,0.85832978758854
228,2,59046,0.0358991026871499,0.134573647342663,0.789808365113046
229,2,59191,0.0245380973524578,0.133810238213713,0.854605292591809
230,2,59383,0.054730834800755,0.133823447833498,0.68280388193872
231,2,59477,0.0273015954339998,0.135861404751708,0.840851988372303
232,2,59755,-0.0841237784876405,0.305242947442236,0.783019529527165
233,2,60471,0.0219904769483387,0.134030320816856,0.869769221541165
234,2,60478,0.032712048765844,0.134177086213844,0.807529221217468
235,2,60786,0.0229588183683352,0.133962166877117,0.864020936088492
236,2,61035,0.0303325199650096,0.133948349468031,0.820982998501791
237,2,61071,0.0371763785707812,0.133335709997449,0.780547866075377
238,2,61675,0.0194255373318339,0.133730299502741,0.884589243361141
239,2,62776,0.00855278217745647,0.139585045501605,0.951176539719209
240,2,62939,0.045676772709242,0.133480993425164,0.732406417326707
241,2,63527,0.0867390032342656,0.133924710087342,0.517619474260911
242,2,63857,0.0515030466216145,0.13400739707697,0.700965381312807
243,2,65527,0.00804575337076135,0.133592850374466,0.952009777253076
244,2,67007,-0.0184510381143968,0.147082165532467,0.900240977064841
245,2,67023,0.0128333034294634,0.304163174203748,0.966369361262685
246,2,67024,0.0781955888022141,0.305247412622123,0.797967884185707
247,2,67976,0.050374910004455,0.135491212713052,0.710268810898787
248,2,69628,0.0595305140827195,0.137726344544821,0.665832600895166
249,2,71825,-0.346003786634945,0.265759041715502,0.193783937140767
250,2,72389,0.139223318174312,0.134478016404941,0.301243679587908
251,2,72392,0.0209845025887929,0.135593226704373,0.877098423102812
252,2,73646,0.183410357955701,0.132458576887549,0.167030409419456
253,2,74564,0.203110400294835,0.132115468084383,0.125098483908699
254,2,74739,0.285850083032717,0.132119760524912,0.031167983213482
255,2,79931,0.349143094424638,0.148744654956595,0.0194636797696795
256,2,80748,0.234330695102269,0.137750156216233,0.0897995023004652
257,2,80873,0.279190602091461,0.132479386476151,0.0357854285720658
258,2,81501,0.319240053156092,0.132200498635322,0.0162508529448468
259,2,83526,0.274933774243876,0.132274232728833,0.038384014489722
260,2,83845,0.328653773754045,0.132054145436187,0.0132784080043473
261,2,84412,0.410552693275348,0.334985823414918,0.221172951657929
262,2,84412,0.250377659925266,0.167571677527989,0.136029059128755
263,2,84447,0.333149192398493,0.133738043015851,0.01319509383544
264,2,87391,0.3780528783397,0.131084093601064,0.00416684434241115
265,2,87562,0.383366158476068,0.131380014754545,0.00374862551219323
266,2,87849,0.380212077015264,0.131393236944406,0.0040438586358791
267,2,87878,0.392935035581058,0.131865596331063,0.00308403696012874
268,2,88125,0.259804074231781,0.147823452087354,0.079694374026162
269,2,89785,0.335365143451717,0.132330216098589,0.0116986524679044
270,2,93441,0.306623501458261,0.136542941400893,0.0253466137681541
271,2,93588,0.328759249168138,0.1412636914161,0.0205156838294099
272,2,93721,0.281949979345164,0.132276896333471,0.0337371203610222
273,2,93952,0.248142255922606,0.132085976388617,0.0611172934386761
274,2,95085,0.293552024955046,0.132008492587837,0.0267985523249936
275,2,103188,0.379111800538668,0.134653339805447,0.00514407545450769
276,2,107124,0.374273045127658,0.131495684689985,0.00468184571094335
277,2,111645,0.425907881010844,0.13113630540806,0.00127445360140773
278,2,111916,0.41034132554945,0.131594826869204,0.00196897802224409
279,2,111931,0.430735003112054,0.131617123823064,0.00117072072776623
280,2,111999,0.422049503439976,0.131210096316191,0.0014171497908498
281,2,114528,0.37820449127484,0.132363225993768,0.0045255432041528
282,2,116024,0.452307118019308,0.132026607462538,0.000685021265107434
283,2,119244,0.193997794889751,0.145900463326433,0.184489380284932
284,2,119246,0.217754843266133,0.147370570419811,0.140406339977604
285,2,119247,0.196249572666874,0.148526120216405,0.187252620876463
286,2,120090,0.200920450980712,0.133245014284673,0.132473982542533
287,2,120291,0.228368261111724,0.134654636624201,0.0907759939567888
288,2,120726,0.196452218796297,0.134013675047779,0.143562516423657
289,2,121716,0.197442590247996,0.13385641702703,0.141095082548049
290,2,123100,0.20035433857365,0.134029960858517,0.135847659018341
291,2,124677,0.170154564249026,0.133962520175155,0.204862273716076
292,2,127636,-0.185281594117678,0.169532833652198,0.275185155581624
293,2,127887,0.182809940059681,0.134838264856721,0.176038432604744
294,2,128935,0.161467844507583,0.13478736906344,0.231742171978199
295,2,129053,0.196860698345361,0.13506639439523,0.145864512014299
296,2,130040,0.154242182103353,0.136051594317952,0.257688244355945
297,2,130976,0.0900598654946335,0.135103862597839,0.505464853978032
298,2,132199,0.111834678224618,0.135684947415909,0.410369314176382
299,2,133355,0.122458028837397,0.136578747164372,0.370537486725095
300,2,133435,0.14909656470645,0.136799677325815,0.276505152953008
301,2,133943,0.081860490713322,0.160372327108147,0.610062100722824
302,2,135183,0.121583986124323,0.136952742591977,0.375263276993621
303,2,135402,0.133200463518254,0.136901389834398,0.331236195271555
304,2,135898,0.164978789898957,0.137531816398075,0.231111613948449
305,2,135912,0.146387854532588,0.137693376618559,0.288443498416316
306,2,135925,0.148836186773878,0.137060164055955,0.278255987224548
307,2,136002,0.10627639330136,0.137069513042893,0.438653917362187
308,2,136173,0.114454752085781,0.138022380304716,0.40752459662752
309,2,138209,0.0983081373241088,0.142111967517957,0.489539417770692
310,2,138318,0.131266294951288,0.141631962228477,0.354657034487023
311,2,138695,0.110889063270854,0.13924871847293,0.426370752692918
312,2,138818,0.10849999194011,0.138998239496169,0.435569520564201
313,2,139728,0.136788563294453,0.138677763578868,0.324623717176171
314,2,140174,0.127165487825367,0.138703704779324,0.359866079646002
315,2,140863,0.124730851691876,0.138653732401978,0.368954259420534
316,2,141152,0.111075261827811,0.139077996292661,0.425027798002441
317,2,141292,0.116663170535878,0.138063135924681,0.398683910704803
318,2,141545,0.135395878901091,0.138688820558844,0.329605853013079
319,2,145823,0.195762156170282,0.143793603759182,0.174252253807211
320,2,145934,0.0556793517318361,0.237529075582326,0.81480207005756
321,2,145980,0.137414158202531,0.14531618379341,0.34498831132178
322,2,146723,0.119036998475374,0.13848057433579,0.390596547374629
323,2,147946,0.140519998223375,0.13969521962289,0.315150703939936
324,2,150394,0.148896783129027,0.152187725782844,0.328558531414932
325,2,151274,-0.16936269732088,0.238553191230914,0.478199026174125
326,2,151397,0.084718814172333,0.140172518566879,0.545972892503336
327,2,153035,0.108162134354646,0.138598803792243,0.43568002340816
328,2,153228,0.0611361883888866,0.139692640943482,0.661909204353962
329,2,153455,0.104513111923282,0.140675236386201,0.458012771115486
330,2,153732,0.144677145053156,0.145354097363111,0.320251386745672
331,2,153815,0.0832813127799503,0.140174958885081,0.552809707735257
332,2,154160,0.0864121143142231,0.138699327664008,0.533675285465018
333,2,154235,0.0722610745055985,0.14010856267901,0.606351480011343
334,2,155527,0.160480306410034,0.151889136916869,0.291434015192979
335,2,159870,0.112252827556769,0.136490604816727,0.411392144486751
336,2,161229,0.178303795894767,0.138393306112137,0.198455951185945
337,2,161451,-0.214457516895759,0.296814710260204,0.470447118073281
338,2,161451,0.472668917545471,0.296922705972527,0.112304002340013
339,2,162696,0.215443784534545,0.137644619641926,0.118427875229752
340,2,163284,0.211649664184002,0.135824795111145,0.120068869924172
341,2,164166,0.1745670146442,0.137242454399187,0.204224370483088
342,2,165270,0.12912754037948,0.136226536687162,0.343834761484648
343,2,165675,0.129630548001853,0.138482221355348,0.349871531523665
344,2,166404,-0.873018353322808,0.356334837088288,0.0147708399406291
345,2,168012,0.0146570628620863,0.167600551776593,0.930361543124625
346,2,168062,0.0514901690526901,0.137380741032999,0.708035000208912
347,2,168518,0.042256432177772,0.136602792267646,0.757246948667122
348,2,168980,0.0543376798453217,0.136525816029046,0.69086858981232
349,2,169651,0.0769104052216459,0.136559965800715,0.573657087680847
350,2,169902,0.516613203169231,0.226697462736669,0.0232716461412005
351,2,169960,0.130332547238353,0.212595034881112,0.54023444090735
352,2,170725,0.084290185622405,0.136790952280892,0.538161595330014
353,2,171254,0.142663479325026,0.136875530087724,0.297992286842349
354,2,172242,0.0676333608277299,0.135417698327276,0.617778784788149
355,2,173254,0.0241860877979284,0.134421306279324,0.857312737044
356,2,173340,0.0318535536380072,0.13440050909909,0.812790616204559
357,2,173385,0.0387261851726143,0.134519197711761,0.773602997265586
358,2,173973,0.0719021166331506,0.134123006897911,0.592233402058057
359,2,174714,-0.198838176816876,0.343876978153595,0.563481087568353
360,2,177341,0.100988869329512,0.133612340070333,0.450252256012399
361,2,180314,0.00421365135460283,0.133765092325096,0.974888290950864
362,2,180339,-0.000517530004211619,0.134103222220446,0.996922998364474
363,2,182758,0.133940215837493,0.133431988360166,0.316158326168206
364,2,183619,0.0817373276834117,0.134077917154166,0.542502053866154
365,2,183913,0.100087709807127,0.137442945269626,0.4669661177565
366,2,184146,0.131644833445551,0.13829128534295,0.341779383522816
367,2,187176,0.00500891568473605,0.134878551879332,0.970397170946503
368,2,191066,0.0187852931748328,0.135883420906843,0.890125096734638
369,2,191124,0.330466287428113,0.170783384537614,0.0537885346986363
370,2,191128,-0.255450015524326,0.157460419744323,0.105629176814319
371,2,191599,-0.0536062111737797,0.133973881253447,0.6893069575105
372,2,191762,-0.00574865106396749,0.139308167637908,0.96710739540517
373,2,191763,-0.0365458548118495,0.134520925793844,0.786031412815623
374,2,191959,-0.0623427459101207,0.134165702053975,0.642454432559621
375,2,192390,-0.0204896419356264,0.137905815579766,0.881972205954906
376,2,195759,0.113190374243393,0.135224959915731,0.403129444808979
377,2,196912,0.129525498331932,0.132991128469661,0.330752806016679
378,2,197598,0.4390320280992,0.434275773336032,0.312731771380556
379,2,198110,0.0778811144849671,0.133903594975659,0.561193355638151
380,2,198283,0.0876841135364292,0.138102651774321,0.525892002723761
381,2,198805,0.0926580036158358,0.134454360390983,0.491187295043202
382,2,198891,0.115565808829051,0.133354976706545,0.386748277615895
383,2,199248,0.0941647300956324,0.133707734547187,0.481736501893151
384,2,201782,0.0798393746562112,0.133569630851575,0.550399370999134
385,2,203285,0.190510981520901,0.132732354383723,0.152086565376196
386,2,203783,0.126619932665668,0.132661387700983,0.340504196207626
387,2,204179,0.132457792010282,0.13296710829985,0.319850100265162
388,2,205406,0.113191823918522,0.134386967909426,0.400199996060333
389,2,205834,0.118444096525142,0.133729134764736,0.376381336112925
390,2,205965,-0.0369843281990983,0.146273095415672,0.800535654384105
391,2,207192,0.0679465964596264,0.133703556771533,0.611638640660766
392,2,207561,0.0696236536656834,0.1331096836262,0.601264300171973
393,2,208682,0.0254142265623554,0.132930358430976,0.848490946519813
394,2,210102,0.0451506897912749,0.133258893611044,0.734947286863802
395,2,212519,0.279245696282272,0.283279865272786,0.324926521064794
396,2,214801,0.0181240938668658,0.133270726342476,0.891903100950677
397,2,215016,0.0126349223150966,0.133196476605981,0.924480420622993
398,2,218876,-0.111347026722292,0.134444681607853,0.408117074117651
399,2,227511,-0.143238865009011,0.135313140323786,0.290518015486626
400,2,230378,-0.0912942746651237,0.133731573819496,0.495264359964619
401,2,231943,-0.113797171862488,0.134066743612428,0.396562343334915
402,2,232156,-0.108585104358591,0.134023925852176,0.418375705124896
403,2,232789,-0.100002069969903,0.13356745074549,0.454536071197163
404,2,238524,-0.0798616429244737,0.1337940718106,0.55095697242265
405,2,241518,-0.13335540995711,0.134836997227359,0.32333468453292
406,2,250396,-0.247216743154427,0.13345614069663,0.0648002097126396
407,2,250466,-0.238581809568543,0.133453082243399,0.0746727489741074
408,2,252305,-0.217883764470053,0.133909991553148,0.104609985160545
409,2,254571,-0.11405983852681,0.136163788888146,0.402784841679042
410,2,254742,-0.13426552475623,0.135988336971093,0.324156567535431
411,2,254908,-0.144655319586608,0.136999991242113,0.291745907449407
412,2,255033,-0.13272033781419,0.160670482448149,0.409339013659035
413,2,255862,-0.112606136138952,0.136257848705639,0.40912442224301
414,2,255975,-0.0875421484904439,0.135817284537781,0.51963213916039
415,2,258311,-0.180624850364358,0.133306993214083,0.176298657852735
416,2,259284,-0.130823697548951,0.133922331980568,0.329306217816732
417,2,266330,-0.0700846964457859,0.134628170536673,0.602985934260777
418,2,267100,-0.0659796653422096,0.134624226916066,0.62436585865602
419,2,268086,-0.0280588415395867,0.134671558338229,0.835075726544941
420,2,274614,-0.097635384271487,0.133760669032896,0.465919541883132
421,2,274729,-0.126247732541996,0.13442590596887,0.348289628488374
422,2,275746,-0.0510590814083539,0.1345075376732,0.704470510387204
423,2,277029,-0.0686859957653745,0.133859889175765,0.608189344969035
424,2,277741,-0.0682772393027892,0.133913072435313,0.610466491713408
425,2,278218,-0.0772589075599536,0.133657172990787,0.563607103822637
426,2,278379,-0.0711645206372196,0.136977293382117,0.60371320161435
427,2,279910,-0.108941427639073,0.133547641768765,0.415193482369894
428,2,280616,-0.078128004313456,0.13945341757191,0.575668074040693
429,2,283431,-0.0913805088104467,0.135544005194879,0.500640694020498
430,2,283573,-0.0720019037551494,0.13394944983981,0.591239968336024
431,2,286762,-0.0246199306946087,0.134340880427639,0.854695607091211
432,2,287187,-0.0967934281972884,0.133621136358906,0.469307942477741
433,2,288379,-0.0239545327553713,0.132700921159633,0.856851714355924
434,2,294941,0.0509118705260013,0.132758780482656,0.701586190048683
