SNP,Chr,Pos,Effect,SE,ERG11_ORM2_MTX_Fluconazole_avg_logratio_Fitness_minus_ref.GLM
134,1,178191,-0.273012472267154,0.121127908577206,0.0248141289149639
135,1,178224,-0.280528344707633,0.120957319554002,0.0209525833869916
136,1,178960,-0.239090910864599,0.122187903975583,0.0511651097169195
137,1,179139,-0.468748812197536,0.242201090086836,0.0537432418615047
138,1,179139,-0.66471929856782,0.48910284519114,0.17499575932333
139,1,180955,-0.371644785791897,0.139687211616702,0.00815741490160019
140,1,183802,-0.251354343820702,0.121154331603156,0.0387419940099489
141,1,183954,-0.246392205242694,0.122075746807198,0.0443101853130353
142,1,184450,-0.198977913513362,0.121241463540676,0.101652654098899
143,1,184641,-0.194421876698951,0.124816561257284,0.120209712242989
144,1,184718,-0.233207008623335,0.121763602331737,0.0562691812495718
145,1,185296,-0.192644422124837,0.121443302174743,0.113568642215263
146,1,185438,-0.193094804053806,0.121447050772359,0.112741113813081
147,1,185469,-0.193503344566428,0.12162173819188,0.112498833882202
148,1,185503,-0.18580877231611,0.121338990785594,0.126586079811962
149,1,185705,-0.191436361008264,0.122679571652311,0.119547647352274
150,1,185749,-0.238834506692718,0.122443880258567,0.0519000789880556
151,1,185806,-0.243470560893716,0.122583303720516,0.0477881367908048
152,1,185879,-0.213034646406351,0.123341905137564,0.0850086575492285
153,1,185916,-0.196739869723337,0.123362024273256,0.111648026997258
154,1,185941,-0.207590444395685,0.123853106814664,0.0946036050536403
155,1,185954,-0.215984133930145,0.124177138475468,0.0828496832817189
156,1,186055,-0.195198894899493,0.121776805573808,0.109845929841223
157,1,186896,-0.217213344106274,0.123683779950415,0.0799215624489228
158,1,187697,-0.451306171340224,0.252199961006395,0.0743950693385521
159,1,189392,0.0208349603190747,0.254667120735846,0.934842163045478
160,1,189416,-0.152052341916779,0.2462134043153,0.537261469840325
161,1,190132,-0.0209938829546414,0.122369120061282,0.863880240569263
162,1,190148,-0.00587711975903693,0.12241072930397,0.961734248432405
163,1,190165,0.00469515646554203,0.123351511955211,0.969658787973574
164,1,190169,0.00940851401205839,0.123196925393923,0.939168227996576
165,1,190933,0.0262986381107082,0.122190865969555,0.829715498189835
166,1,192149,0.0551430382867141,0.12316297802498,0.654626930466157
167,1,192302,-0.0332396685180631,0.162658221122,0.838195552931028
168,1,192303,-0.104798629395173,0.146764502641011,0.475662085276708
169,1,192305,-0.031703165186542,0.152615047821302,0.835557326357137
170,1,192315,-0.0734526642371955,0.173094700486194,0.671569380168856
171,1,192795,0.151402733282681,0.121701050146036,0.214304963237535
172,1,194020,0.197129607341069,0.128039436500537,0.124553601854591
173,1,194187,0.184687541844993,0.121672159725815,0.129931818348176
174,1,194867,0.12226052941935,0.121828500317748,0.316284801552747
175,1,197325,0.0112361989562034,0.124977770012876,0.928413235722821
176,1,197392,-0.001430240482586,0.126585649544522,0.990991596852993
177,1,198857,-0.540326432770222,0.584293037316528,0.355726398046941
178,1,206666,0.036853339676798,0.137196395088772,0.788381032416885
179,1,206675,0.175382116290379,0.178391889077366,0.326217630121682
180,1,223051,0.132719832281674,0.141207161272805,0.347914380491441
181,1,223059,0.138048903031257,0.146627773664894,0.347096537792689
182,2,7366,0.219471021196172,0.176561991091926,0.21468349601538
183,2,8180,0.115959841757441,0.243542251450689,0.634270265121867
184,2,8187,0.580014567772796,0.251453350269087,0.0216528862867715
185,2,8250,0.377031044258146,0.24878510375919,0.130543569715869
186,2,8253,0.398495908949409,0.248690310223151,0.109966430571655
187,2,8285,0.18845220664431,0.134945809609775,0.163440568052409
188,2,8302,0.171330029255151,0.12633766532087,0.175925290680243
189,2,8306,0.171330029255151,0.12633766532087,0.175925290680243
190,2,8314,0.185033255520316,0.123676363203628,0.135518886905978
191,2,8317,0.169639635569435,0.126575734267606,0.181035024885601
192,2,8328,0.152999955728058,0.126066900495162,0.225696251632773
193,2,8331,0.149788385455582,0.125839853541297,0.234724599527255
194,2,8498,0.155932394727174,0.123607839242009,0.207958517241307
195,2,8651,0.1627633350333,0.123699169794699,0.189095144485162
196,2,9418,0.46999206522897,0.314376170122447,0.135808098860552
197,2,9812,0.228378830452718,0.124145279796859,0.0666651361474974
198,2,9932,0.180713708378045,0.123874451716055,0.145496797399153
199,2,10135,0.213395925953911,0.123249253714421,0.084251007479905
200,2,11616,0.189397421081401,0.123228483388612,0.125198589170982
201,2,12133,0.215425853787046,0.123600952329608,0.0822193602527092
202,2,12194,0.212435318823417,0.124097614951017,0.0878043785685566
203,2,12359,0.210135587102832,0.12374289168566,0.0903582457179121
204,2,13061,0.213038357844108,0.123719648236182,0.0859555771804263
205,2,14298,0.210106510763882,0.124127375388424,0.0914008905798332
206,2,15222,0.195142615766595,0.125416078581386,0.120613260571843
207,2,17986,0.228939114076181,0.123038200084012,0.0636156147460776
208,2,19770,0.189468961953463,0.124085848783596,0.127676793677212
209,2,19836,0.178992393126925,0.123786865395604,0.149072187315523
210,2,19851,0.200608860722864,0.124057786435177,0.106758601852357
211,2,21595,0.178504441129113,0.123637642608951,0.14969029546139
212,2,22385,0.154870463256597,0.123845467829896,0.211940201971194
213,2,23441,0.14975968343111,0.125071258244525,0.231956119048321
214,2,24209,0.161781528095293,0.123994431009992,0.192828497174356
215,2,24341,0.198381105587841,0.124138815201843,0.110924623016237
216,2,26815,0.204654529538405,0.123960089963648,0.0996338026124414
217,2,28209,0.251917838019763,0.123755387360562,0.0425358159541754
218,2,28695,0.212037898929996,0.12955545522022,0.102593245033203
219,2,35849,-0.13637412576352,1.3332130723487,0.918584715604133
220,2,35850,-1.22044607021107,1.62927424123627,0.454311793318005
221,2,41245,0.130344938304348,0.123807926803534,0.293152951961746
222,2,43214,0.0797592508811011,0.125941040858066,0.526943741302658
223,2,47104,-0.0558422889748823,0.122463586294683,0.648676868314904
224,2,50915,-0.0173755577205187,0.123699783860304,0.888372288696863
225,2,55834,-0.0546453174435577,0.123097275074946,0.657372560903926
226,2,56422,-0.0460969269750081,0.123327362449395,0.708794649358618
227,2,57715,-0.0254743957511108,0.12293766744622,0.835962279366426
228,2,59046,-0.00819557323176179,0.123566317621374,0.94715638762711
229,2,59191,-0.0352755949786598,0.122845238549221,0.77416231004429
230,2,59383,-0.0316695596779641,0.122883407177153,0.796772883146321
231,2,59477,-0.0400598064739766,0.124725860317597,0.748261909084546
232,2,59755,0.0209014441436324,0.280277317091722,0.940595779548091
233,2,60471,-0.0153376149490665,0.123057780197655,0.900881478192519
234,2,60478,-0.0131896762436127,0.123198914764828,0.914802196112358
235,2,60786,-0.0133364025276069,0.122996291126579,0.913716760610046
236,2,61035,-0.0161016539151122,0.122986482782413,0.89591147748671
237,2,61071,-0.00648138478789262,0.122431053496536,0.957810408933623
238,2,61675,-0.000609352183107315,0.122784005834814,0.996043079968396
239,2,62776,-0.082273586014275,0.128081541551837,0.521060840954012
240,2,62939,-0.0337555808512426,0.122558604949599,0.783151658300814
241,2,63527,0.00552175810810718,0.12303151710408,0.964227664613137
242,2,63857,-0.0289954039689949,0.123050810624354,0.813850501927248
243,2,65527,-0.0722989962850896,0.122594397629916,0.555741286601393
244,2,67007,-0.0259437717773281,0.135034893747159,0.847753648209102
245,2,67023,-0.250665960650776,0.278939840291205,0.36945801803748
246,2,67024,-0.216923658416963,0.280041620676333,0.439087366189475
247,2,67976,-0.00463449204075583,0.124421178099471,0.970307988662462
248,2,69628,0.0328334709500553,0.126470570708958,0.795313243604178
249,2,71825,0.084227119633713,0.244542485195162,0.730730022170889
250,2,72389,0.119084115215246,0.123491586424762,0.335550890711362
251,2,72392,0.241193068809246,0.123831313327099,0.0522366812246523
252,2,73646,0.109280817350833,0.121803769739737,0.370230356555929
253,2,74564,0.110665495724213,0.121560512030967,0.363246652033308
254,2,74739,0.129173961380885,0.121909583063662,0.290056433531354
255,2,79931,0.0832996971692994,0.13755550982172,0.545188469037195
256,2,80748,0.00652724260625143,0.126987909238353,0.95903545576664
257,2,80873,0.00998686338716027,0.122393459416122,0.935013923191408
258,2,81501,0.0275889016168987,0.122365411304473,0.821749394211496
259,2,83526,0.0095544287924591,0.122183327623036,0.937715269497048
260,2,83845,0.0344042581390862,0.122286797527158,0.77861390797056
261,2,84412,-0.0112556119265665,0.30820994529084,0.970888931090695
262,2,84412,-0.0175552602608052,0.154333662817928,0.909501636421448
263,2,84447,0.0533810206274098,0.123829395235761,0.66666953872955
264,2,87391,0.0138984078660918,0.121758218262478,0.909185687582403
265,2,87562,0.00890685752021397,0.122067674511169,0.94187405895181
266,2,87849,-0.00287953071551057,0.122056937841356,0.981191622416675
267,2,87878,-0.00469104493191397,0.122581274990713,0.969494956245971
268,2,88125,-0.047938686648461,0.136288161333084,0.725239341937948
269,2,89785,-0.0108748237494834,0.122593825682824,0.929365764890621
270,2,93441,-0.0256075082261674,0.126247587506851,0.839380372755293
271,2,93588,0.0239579383345846,0.13068187512366,0.85464416984284
272,2,93721,-0.0245335610491481,0.122218015187602,0.841020578645452
273,2,93952,0.0110725116770343,0.121873955866842,0.927661597049847
274,2,95085,0.016889067698396,0.122042165883083,0.890013359599927
275,2,103188,0.0205787757705314,0.125003368203614,0.869332773020671
276,2,107124,0.0780582455012867,0.122035490706285,0.522824412116013
277,2,111645,0.0596795182345985,0.122143090295778,0.625425965466225
278,2,111916,0.0754277940288183,0.122406574409684,0.538155025209567
279,2,111931,0.0760405984287323,0.122592875240905,0.535480710094894
280,2,111999,0.0689470047474426,0.122164083242012,0.572853750417436
281,2,114528,-0.0214711360625621,0.122917195446743,0.861431479563886
282,2,116024,0.0470306721880682,0.123189356228757,0.702857638836435
283,2,119244,-0.113441805580656,0.134153227496567,0.398341098946877
284,2,119246,-0.13626632669518,0.135527590132877,0.315368524676382
285,2,119247,-0.129444979258473,0.136527739210292,0.343715859927316
286,2,120090,-0.0484238711720225,0.122701088816262,0.693340223728583
287,2,120291,-0.0798358677225554,0.124058887996404,0.520296787466019
288,2,120726,-0.0544773228976508,0.123380385200675,0.659092758138218
289,2,121716,-0.0307471014487244,0.123263422925837,0.803163816092365
290,2,123100,-0.0715256146976395,0.123385620078956,0.562492351940191
291,2,124677,0.0210491710061717,0.123269194951837,0.864512079154623
292,2,127636,0.0435158170232732,0.155897237217901,0.780307433820685
293,2,127887,0.0417304406535466,0.12409960698329,0.73687031360177
294,2,128935,0.0551201750461763,0.123967437652309,0.656856540767758
295,2,129053,0.0449171283056837,0.124356631476465,0.718168943977029
296,2,130040,0.0780110972876071,0.125069859897461,0.533201067137322
297,2,130976,0.0242834324941921,0.124112751907474,0.844991824812622
298,2,132199,-0.0015724888923494,0.124694725911952,0.989945500754032
299,2,133355,-0.0116619786442258,0.125536725143496,0.926038130157985
300,2,133435,-0.0428364779961226,0.125788878742929,0.733650481696651
301,2,133943,-0.0799470929778208,0.147233748373933,0.587476379732789
302,2,135183,-0.0816811294975321,0.125804123981556,0.51658462061922
303,2,135402,-0.0737473000069659,0.12579898278798,0.558094752753843
304,2,135898,-0.0684303151769099,0.126475255821534,0.588809601826108
305,2,135912,-0.0629394517173907,0.126576825569092,0.619327201306618
306,2,135925,-0.0782009145394131,0.125978822885244,0.535166998441652
307,2,136002,-0.0716504967894784,0.125895503090966,0.569632071790898
308,2,136173,-0.0474473012746115,0.126819208108053,0.708529697655182
309,2,138209,0.0638077194412672,0.130519942329155,0.625234963734211
310,2,138318,0.0670260781466356,0.130144238828276,0.606865716236303
311,2,138695,0.0534065609670122,0.127930115488215,0.676590879816642
312,2,138818,0.0182180815972743,0.127723348608924,0.886658214014147
313,2,139728,-0.00906706163042914,0.127497131395834,0.943345858919182
314,2,140174,-0.0730639929225694,0.127438724930507,0.566788724590371
315,2,140863,-0.080781791075661,0.127373926624088,0.526354687475563
316,2,141152,-0.0480957062297236,0.127779836095073,0.706849304329944
317,2,141292,-0.0685192548371849,0.126834114829712,0.589380928953235
318,2,141545,-0.0193127934225585,0.127500489311504,0.879689680514508
319,2,145823,0.104673715710054,0.132248488477363,0.429188025085989
320,2,145934,0.0717836146392399,0.218063482922816,0.742209741703721
321,2,145980,0.131000290501987,0.133404353661472,0.326782669424386
322,2,146723,0.000531446316694328,0.127274652638717,0.99667073240762
323,2,147946,-0.00915397732881473,0.128439610463765,0.943222697041187
324,2,150394,-0.0662635048704439,0.139871316078875,0.635973765045323
325,2,151274,-0.360518787880991,0.21833497683558,0.099583231858736
326,2,151397,-0.00875831518805636,0.128760791160313,0.945808186532161
327,2,153035,0.0876959862653348,0.127274371060647,0.491256392678708
328,2,153228,0.0829507766934547,0.128213277299935,0.518068633113606
329,2,153455,0.0940221460958544,0.129160647690486,0.467128412459733
330,2,153732,0.12676277170537,0.133469089432907,0.342887153893122
331,2,153815,0.122949457562517,0.12859523903156,0.339677788064094
332,2,154160,0.0426724431516825,0.127392247718922,0.737847492112635
333,2,154235,0.0686162509795791,0.128632969457227,0.594073984279396
334,2,155527,0.103223368528673,0.139564547488628,0.460028086661272
335,2,159870,-0.0022597221671814,0.1254345711504,0.98563694818936
336,2,161229,-0.0490744441962105,0.127333143794543,0.700171757067082
337,2,161451,0.258369002801981,0.27236575010361,0.343467720288121
338,2,161451,-0.0283696939344615,0.273582996701617,0.917468817345188
339,2,162696,-0.0361041655821297,0.126797367718875,0.776011019688813
340,2,163284,0.0208569001033998,0.125126572249856,0.867712230048008
341,2,164166,0.0334478855362415,0.126280794475891,0.791264863541288
342,2,165270,0.0696572663978594,0.12517636364746,0.578240134314518
343,2,165675,0.0752876512675176,0.12723779193371,0.554424717668071
344,2,166404,-0.61585905161281,0.328295258228421,0.0614898724434511
345,2,168012,0.181436647258436,0.153575617327217,0.238232927897781
346,2,168062,0.146364364945789,0.125916223242,0.245860382941464
347,2,168518,0.0541975766471985,0.125401455028254,0.665865347333504
348,2,168980,0.0456431296026505,0.125351540539892,0.71598564975647
349,2,169651,0.0898319922392479,0.125343470190242,0.474041359710514
350,2,169902,0.120418623270107,0.209562703408673,0.565915293202096
351,2,169960,-0.00425817986599242,0.195291307941111,0.982616426139805
352,2,170725,0.123744459563438,0.125485185728511,0.324745709746563
353,2,171254,0.123587609379197,0.125689252052485,0.326143556119486
354,2,172242,0.172380271723301,0.124034622713808,0.165472912768115
355,2,173254,0.068525053790093,0.123366524629492,0.57893254466672
356,2,173340,0.0611145404941391,0.123362613065166,0.620622027148077
357,2,173385,0.0736605239623565,0.123456904906103,0.551123734354006
358,2,173973,0.0615504145809669,0.12314744316881,0.617519748288533
359,2,174714,-0.0297237345523682,0.315865537465771,0.925081129646798
360,2,177341,0.135590010694054,0.122558974359087,0.269339412517102
361,2,180314,0.0709018647156179,0.1227544648538,0.563908555710281
362,2,180339,0.0849811475469794,0.123039621555321,0.490219832258958
363,2,182758,0.128301321227182,0.12249097456775,0.295615686320798
364,2,183619,0.207963949190808,0.122665891984583,0.0908872342389399
365,2,183913,0.213274902662529,0.125772520272186,0.0908207515576833
366,2,184146,0.188919993502876,0.126732460663205,0.136933457193601
367,2,187176,0.122166762062337,0.123663987258764,0.323881799353013
368,2,191066,0.126107413767768,0.124579858129331,0.312106288755722
369,2,191124,0.088894821815142,0.157557845002396,0.572973359417495
370,2,191128,-0.0927827556551017,0.145021292506955,0.522726005841358
371,2,191599,0.0374687855106516,0.123015704251537,0.760861440364349
372,2,191762,0.0828323084666553,0.127825790455232,0.517400151979212
373,2,191763,0.0503010301137261,0.123490122788063,0.684013725656628
374,2,191959,0.0425742286811881,0.123196920975261,0.729865221883194
375,2,192390,0.0420945516720767,0.126598096793971,0.739705022650057
376,2,195759,0.00489134981174721,0.124275496106232,0.968626478375897
377,2,196912,-0.0997250079991436,0.122150369109101,0.414815216221278
378,2,197598,-0.296924902299352,0.398980781219447,0.457245430707601
379,2,198110,-0.0748741725289579,0.122933762901768,0.542875707069855
380,2,198283,-0.0794162188517736,0.12679662483035,0.531504917522319
381,2,198805,-0.0674165512819699,0.123476000493605,0.585418304120946
382,2,198891,-0.0648691102174802,0.122517280913466,0.59681291100858
383,2,199248,-0.0654755076621495,0.122796393983842,0.594228022258213
384,2,201782,-0.0914649015265508,0.122598257332576,0.456131414899508
385,2,203285,0.0458631623417542,0.12219480779742,0.707641784120606
386,2,203783,0.0528987874962428,0.121923511014745,0.664648876387503
387,2,204179,0.0301551558535431,0.122240578786704,0.805293899135624
388,2,205406,0.0327912919467263,0.123494830436861,0.790758013280147
389,2,205834,-0.0146745208201663,0.122913139392495,0.905034807098005
390,2,205965,-0.00639475778560061,0.134307850065618,0.962051845344665
391,2,207192,0.00868044498820081,0.12279981447954,0.943686283930759
392,2,207561,0.00651756919499169,0.122257398582603,0.957514891122401
393,2,208682,-0.0110118434172349,0.122050810703473,0.928160832507354
394,2,210102,-0.0489083117716901,0.122339735158344,0.689564367874344
395,2,212519,0.45122620840384,0.25933269784368,0.0827391374758669
396,2,214801,0.00648857588867058,0.122361115675625,0.957739525147366
397,2,215016,0.00907310314264942,0.122290832805025,0.940898974191086
398,2,218876,0.094921769457842,0.123452760515006,0.44247188802594
399,2,227511,0.0987066830232187,0.124319649733992,0.427743443635319
400,2,230378,0.0563343531152906,0.122825940760422,0.646766402593644
401,2,231943,0.0446357294117066,0.123191880423828,0.717324594305936
402,2,232156,0.0558727966836422,0.123128371801577,0.65026834195211
403,2,232789,0.056092014979312,0.122691836812279,0.647824295544986
404,2,238524,0.0566400976423638,0.122863888462673,0.645083407279168
405,2,241518,0.0819778209488889,0.123891009769159,0.508599645729178
406,2,250396,0.0901005278868469,0.123029302815188,0.46444084416139
407,2,250466,0.109123456061196,0.122942133414291,0.375360227996008
408,2,252305,0.00826732476649505,0.12340470566407,0.94662473036408
409,2,254571,-0.00538763423853927,0.125138433978981,0.96568331363919
410,2,254742,0.0102447270328214,0.125024573858553,0.934739509546511
411,2,254908,0.0328156678750486,0.125968671372908,0.794624933892957
412,2,255033,-0.0172642505968297,0.147654280488417,0.906987194198584
413,2,255862,0.0265732383078059,0.125213905634753,0.832055752817553
414,2,255975,0.0182568526348807,0.124766015240206,0.883745413751589
415,2,258311,-0.06999959799357,0.122652979949105,0.568557605293937
416,2,259284,-0.0436934862823682,0.12310076580726,0.722845895590947
417,2,266330,-0.0130484309030061,0.123650180283452,0.916017595771042
418,2,267100,-0.0401657990750957,0.123624634841487,0.745448270657544
419,2,268086,-0.0592789728990106,0.123611871382972,0.631839201311383
420,2,274614,-0.0297043300734985,0.122890697877489,0.809142587140939
421,2,274729,-0.0295681425121818,0.12356306323823,0.811014969970988
422,2,275746,-0.0384335260580995,0.123502200759797,0.755834483488266
423,2,277029,-0.0329306093692208,0.122932649942659,0.788951831457374
424,2,277741,-0.0147770558042795,0.122990896215199,0.904434612065408
425,2,278218,-0.0169657832277237,0.12276794351733,0.890165957469952
426,2,278379,-0.0282196768922596,0.12580057338574,0.822637524779463
427,2,279910,-0.0240275847978881,0.122721491233177,0.844887549069718
428,2,280616,-0.0380678303675037,0.128075728017476,0.766466453850618
429,2,283431,0.00946919790652978,0.124524609117804,0.939428138437825
430,2,283573,-0.0243590687244616,0.123025036702687,0.843158327813993
431,2,286762,-0.0474239672516942,0.123320965031004,0.700797063519655
