SNP,Chr,Pos,Effect,SE,SNA4_VAC8_MTX_noDrug_avg_logratio_Fitness_minus_ref.GLM
371,2,191599,0.0611527502942756,0.126835620543999,0.630004045152769
372,2,191762,0.0716030540703834,0.131844450941931,0.58741241168156
373,2,191763,0.0658024041137963,0.127331721891529,0.60563380930696
374,2,191959,0.0621641974424341,0.127025993658915,0.624875436142305
375,2,192390,0.0987212843832902,0.130469752560237,0.449758095841906
376,2,195759,0.135616068811507,0.127956729029195,0.289933472499896
377,2,196912,0.14623259607982,0.12584674306444,0.246024759132137
378,2,197598,0.745901201955069,0.409855774304429,0.0696192964257853
379,2,198110,0.125821429086628,0.126665893735455,0.321228040051393
380,2,198283,0.140402390347724,0.130618849536609,0.283153010577331
381,2,198805,0.143501442202635,0.127159971146175,0.259870494335295
382,2,198891,0.11596075989475,0.126246085718468,0.358968877407931
383,2,199248,0.151712106992515,0.126427924668817,0.230948379094611
384,2,201782,0.159935591045024,0.126243176423341,0.206031620728541
385,2,203285,0.194678074368724,0.125612656580357,0.122078729945098
386,2,203783,0.139476818748193,0.125548611590384,0.267350827439439
387,2,204179,0.137117428120971,0.125860809637783,0.276704362966816
388,2,205406,0.104403868999303,0.127246250097369,0.412492351955103
389,2,205834,0.128669550362846,0.126572359652342,0.310054689626153
390,2,205965,0.0550607992146103,0.138475240108288,0.691149189942564
391,2,207192,0.0836538351785298,0.12656067067258,0.509057484494937
392,2,207561,0.0859555508563956,0.125996175672403,0.49555507140069
393,2,208682,0.0567667064889953,0.125830837037239,0.652169191685719
394,2,210102,0.110452764403637,0.126055156697548,0.381503229555734
395,2,212519,0.202246276363594,0.268367016757003,0.45158085117387
396,2,214801,0.108167869881411,0.126054757791362,0.391418262773992
397,2,215016,0.106283605992666,0.125987226786028,0.399460788141844
398,2,218876,-0.00613370993009488,0.127417569903739,0.96163296651921
399,2,227511,-0.0555868072067669,0.128285722379898,0.665058071440265
400,2,230378,0.00418002787121108,0.126702552741179,0.973700511479164
401,2,231943,-0.00164062197073045,0.127065981146805,0.989705633734879
402,2,232156,-0.0160796386796471,0.127011041702039,0.899328821767427
403,2,232789,-0.0116426033829288,0.126562652500983,0.92675750724815
404,2,238524,-0.0229381656356847,0.126736400429712,0.856478400111871
405,2,241518,-0.0716330023654461,0.127785716617095,0.575445445480576
406,2,250396,-0.137109761606661,0.126761191339344,0.280151624205428
407,2,250466,-0.142141971885758,0.126700568037146,0.262678891672776
408,2,252305,-0.14000070737148,0.127044339130856,0.271219816809584
409,2,254571,-0.119902785137363,0.128892231651356,0.352874223173533
410,2,254742,-0.136854863234194,0.128727673373099,0.288447577971376
411,2,254908,-0.131477105665259,0.129729859888849,0.311530653267134
412,2,255033,-0.202405599895532,0.151890779108602,0.183531394022869
413,2,255862,-0.176863107567612,0.128792294333229,0.170548437474062
414,2,255975,-0.153570622875292,0.128409747402952,0.232521866109649
415,2,258311,-0.192251497854613,0.126130603902588,0.128347725799671
416,2,259284,-0.163870821766117,0.126671157652517,0.196624868275213
417,2,266330,-0.133010178480343,0.12732035849915,0.296881585275433
418,2,267100,-0.145735705578381,0.127271578317971,0.252953185239762
419,2,268086,-0.132742168881317,0.12732115086101,0.297857487686623
420,2,274614,-0.152835819391284,0.126480961126421,0.227713761619776
421,2,274729,-0.200124854318714,0.126989578468395,0.11594099957756
422,2,275746,-0.106783561694189,0.127253020461932,0.401956620319509
423,2,277029,-0.0940080764320769,0.126689173258465,0.458558242488302
424,2,277741,-0.114042855039513,0.126692394755885,0.368651176039421
425,2,278218,-0.125355134394926,0.126432705751827,0.322131785319107
426,2,278379,-0.137545767404309,0.129535159621796,0.289033697514899
427,2,279910,-0.1329009132349,0.126366345043182,0.293651434858019
428,2,280616,-0.153569741982011,0.131842289434606,0.244886987388187
429,2,283431,-0.102705949663435,0.128301424957321,0.423956605290166
430,2,283573,-0.0817069422228206,0.126802824584716,0.519759093728939
431,2,286762,-0.0357184056856873,0.127187938260894,0.779004008118465
432,2,287187,-0.0222459724566323,0.126603090298141,0.86061915875086
433,2,288379,-0.0160311169952617,0.12564625682921,0.898546656325999
