SNP,Chr,Pos,Effect,SE,FMP45_MEP1_noMTX_noDrug_avg_logratio_Fitness_minus_ref.GLM
72,1,89070,-0.07418908035526,0.0594160157312305,0.212625054525289
73,1,89616,-0.0637094080861209,0.0591295996970868,0.282013359595023
74,1,89679,-0.0573846737786302,0.0591554534640973,0.332677960923639
75,1,89880,-0.066625644746427,0.0591430431743318,0.260711965680773
76,1,91472,-0.0634240765852207,0.0595935185270456,0.287930194986321
77,1,93789,-0.0963579274491118,0.0588510432283642,0.102454944940697
78,1,94351,-0.0786914864645958,0.0590812904419802,0.183746160314702
79,1,99148,-0.0521656340359103,0.0590088048338421,0.37728098069554
80,1,101281,0.518469171266473,0.645487735978088,0.422387627005962
81,1,106011,-0.0851258867158945,0.0613993415190435,0.166490660905681
82,1,106800,-0.0469652125297961,0.0591009334302785,0.42734460236493
83,1,107970,-0.0340891407231611,0.0589506065640978,0.563453160917086
84,1,109000,-0.0508856894167877,0.0590203522898464,0.389178246841315
85,1,112549,0.0649510784102732,0.0589142414527421,0.271009235428487
86,1,112742,0.0578661087135175,0.0591653955103215,0.328724452187515
87,1,113050,0.0531502461223027,0.0590781458726475,0.368914505587446
88,1,113135,0.052578338163838,0.0589287786144735,0.372874610129854
89,1,114076,0.0332478822891299,0.0589686428170836,0.573232548410533
90,1,114628,0.0609521284252017,0.0590553963758021,0.302723520748448
91,1,116283,-0.0431417602972367,0.0594290483614536,0.46835825876019
92,1,126880,-1.71585147497817,1.11214760755895,0.123768685795108
93,1,127853,-0.022862972427467,0.0593501854694041,0.700305265320302
94,1,128302,0.000761679571863516,0.0591346241916465,0.989730461858115
95,1,128704,-0.020400925881046,0.0591835422863795,0.730520638007526
96,1,128911,-0.00224472493601102,0.0591999330056828,0.969774739600677
97,1,130267,-0.00619046016825353,0.0591710744539216,0.916736998155309
98,1,130271,-0.00612635122943683,0.0592413238172656,0.917693542260319
99,1,130613,-0.0212561051596465,0.0597851329879881,0.722396203767883
100,1,132012,-0.0238785091995473,0.0596553774212128,0.689196682546052
101,1,133231,-0.0053928758338323,0.0592448093501338,0.927522786657204
102,1,137074,0.00185765246614686,0.0591611627313219,0.974968395256717
103,1,137304,-0.00849853423994432,0.059180080243124,0.885894616392562
104,1,139686,-0.021266295253626,0.0592487720645596,0.719860356304764
105,1,149562,-0.0114076731647801,0.0593916705839075,0.847793663260124
106,1,150447,-0.0127381710419469,0.0600497690339142,0.832130467515486
107,1,151446,-0.0603414579518997,0.12060252293408,0.617152186692302
108,1,154084,-0.00616731648864516,0.0602382362526123,0.918511533043689
109,1,156633,-0.00102140865977797,0.061064976203275,0.986664186193929
110,1,157269,-0.000531064945492488,0.0591458300162875,0.992841036625503
111,1,160054,-0.0307124164757036,0.0596853895178227,0.607174312615848
112,1,166222,-0.0191837657254594,0.0592573601392416,0.746329309490513
113,1,166416,-0.0127733937347678,0.0591419292770681,0.829129139958247
114,1,167326,-0.01899392234925,0.05947334394595,0.749635884048409
115,1,168836,-0.00405525053961781,0.0591996600962171,0.945425412377881
116,1,171200,-0.00638914431891369,0.059287734562411,0.914243309464837
117,1,171431,-0.0164509264986593,0.0596524268552647,0.782878670837998
118,1,173339,-0.00845051935817476,0.0591931971443188,0.886559865221483
119,1,173845,-0.026553723782303,0.0591289485451566,0.653648357778601
120,1,175121,-0.00973782410249285,0.0590262914642332,0.869058602076114
121,1,175281,-0.0068140006581463,0.0590776267415527,0.908241387565031
122,1,175315,-0.00212640991848506,0.0590600339789785,0.971299352307404
123,1,175523,-0.00951716511175243,0.0593926140081075,0.872782447807265
124,1,175541,-0.00448202640741574,0.0591518912407925,0.939643829251627
125,1,175653,-0.0198615230582436,0.0593301327321852,0.738002827103525
126,1,175805,-0.0378652392372509,0.06266339537101,0.546056238495899
127,1,175818,-0.0337424528301335,0.0612290986363928,0.581923860419
128,1,175856,-0.0162567751801526,0.06031296717964,0.787671423968153
129,1,175876,-0.0151327662361035,0.0593893126943765,0.799021151134873
130,1,175989,-0.00786130903322474,0.0595627675052061,0.895072450835539
131,1,176001,-0.0105206440560318,0.0598719887898274,0.860615488596878
132,1,176451,-0.019402387506673,0.0605855267605858,0.74896989402695
133,1,177692,-0.00136866274803499,0.059060097494797,0.981524517272451
134,1,178191,-0.00209226992498621,0.0591186792883401,0.97178795504989
135,1,178224,-0.00136866274803499,0.059060097494797,0.981524517272451
136,1,178960,0.0186533930445751,0.0595235673496572,0.754178368169973
137,1,179139,-0.0536997200089093,0.117955755939553,0.649207062747475
138,1,179139,-0.147274597769555,0.237506518705501,0.535600883716994
139,1,180955,-0.0343485001954715,0.0683425343667465,0.61556363238484
140,1,183802,-0.0260046200238895,0.0590513609666561,0.659936570665802
141,1,183954,-0.0364987507149886,0.0594658857974634,0.539758483508299
142,1,184450,-0.0396771488011247,0.0589388491942913,0.50126577421006
143,1,184641,-0.0430584790044666,0.060649652248379,0.478201214591474
144,1,184718,-0.00839234576916111,0.0593100778433261,0.887556079982115
145,1,185296,-0.0126338363620399,0.0590563143015182,0.830726226745082
146,1,185438,-0.0524439876559054,0.0589969354140108,0.374647484335021
147,1,185469,-0.0502644125669987,0.0590876368913713,0.395526209408117
148,1,185503,-0.0717280243712376,0.0588715341006292,0.223892458757976
149,1,185705,-0.0638121850684811,0.0595577786678323,0.284706644271831
150,1,185749,-0.0697096117279225,0.0595390485797686,0.242460200608565
151,1,185806,-0.0517104276256895,0.0596707579357527,0.386752166252965
152,1,185879,-0.0689578471073635,0.0599105213683335,0.250505536187395
153,1,185916,-0.0772715510330679,0.059854408770879,0.197551333980857
154,1,185941,-0.0731603398175736,0.0601309415451683,0.224537415348169
155,1,185954,-0.0590371948573239,0.0603511205342169,0.328631172303336
156,1,186055,-0.0593437791030389,0.0591424668600155,0.316353356280859
157,1,186896,-0.0555698498107402,0.0601250485835013,0.355993803720736
158,1,187697,4.30898059766704e-05,0.122767802947316,0.999720151789753
159,1,189392,0.0458481737427148,0.12338733450735,0.71042906938039
160,1,189416,0.215004995261275,0.118828349860189,0.0712433305419289
161,1,190132,-0.0175595464189841,0.059294512836474,0.767296416347052
162,1,190148,-0.0156700274518322,0.0593138995861521,0.791789137397565
163,1,190165,-0.00462970916232824,0.0597750822945191,0.938307729915582
164,1,190169,-0.0209649446889211,0.0596906200129172,0.725627749469098
165,1,190933,-0.00110678012944476,0.0592168805041602,0.985098741118826
166,1,192149,0.0150296638209066,0.059695689331964,0.801364322958161
167,1,192302,0.0165836109204616,0.0788230041072928,0.833484296429969
168,1,192303,-0.0093663373133257,0.0711708748083663,0.895372879312104
169,1,192305,0.00963036012771301,0.0739591609851855,0.896472977829917
170,1,192315,0.0533457611576384,0.0838540804665428,0.525075466338788
171,1,192795,-0.0434203089619619,0.059059607467438,0.462709098262012
172,1,194020,-0.0141462102189589,0.0622506297083192,0.820363966469984
173,1,194187,0.0174186493248057,0.0591465074712929,0.768548933175808
174,1,194867,0.0708047333269172,0.0590013502157861,0.230923611214255
175,1,197325,0.0519887329155562,0.0605009919445761,0.390756079868475
176,1,197392,0.0420494365694377,0.0613018829177836,0.493200964821413
177,1,198857,-0.0612761990479038,0.283469208695869,0.82898377988734
178,1,206666,0.0539867542058161,0.0664293001848732,0.416940749572222
179,1,206675,0.0959225544466538,0.086415318259835,0.267746862390455
180,1,223051,0.0538095103669438,0.0684539006259987,0.432354219294945
181,1,223059,0.0455826371902268,0.0711027935484927,0.521886159068984
182,2,7366,0.0633119463941316,0.0856817854816179,0.460446878222457
183,2,8180,-0.274612386552869,0.117148859232409,0.0196253460177925
184,2,8187,-0.128241881344831,0.122577911006875,0.296181268013979
185,2,8250,-0.223276478357349,0.120366236216125,0.0644332319948097
186,2,8253,-0.242121248849645,0.120262985745843,0.0448454227659691
187,2,8285,-0.127846873256372,0.0652203834575677,0.0507553054505152
188,2,8302,-0.120904395652032,0.0610435643881502,0.048409272543261
189,2,8306,-0.120904395652032,0.0610435643881502,0.048409272543261
190,2,8314,-0.122403541199658,0.0597685843396282,0.0413035996669022
191,2,8317,-0.124604571624991,0.0611350905599253,0.0422764792416137
192,2,8328,-0.112426541404564,0.0609255015466327,0.0658295661586506
193,2,8331,-0.11208806227063,0.0608116270684118,0.0661378140259661
194,2,8498,-0.102630779241357,0.0597855216395201,0.0869204729111451
195,2,8651,-0.103909979006941,0.0598357121171813,0.0833323157499796
196,2,9418,0.11732263527228,0.152698870230873,0.442806740262689
197,2,9812,-0.100396386924229,0.0602111612205402,0.0963207728982479
198,2,9932,-0.0902134109988769,0.0600178031682675,0.13370453505284
199,2,10135,-0.0856729879626399,0.0598053996013219,0.152877335587189
200,2,11616,-0.0898341866427856,0.05972423429684,0.133436988575002
201,2,12133,-0.0906019778080031,0.0599599109261333,0.131672241997086
202,2,12194,-0.109554954066689,0.0601039323796687,0.069185752762472
203,2,12359,-0.0814856756424427,0.0600531586573942,0.175682424110479
204,2,13061,-0.0884728135250152,0.0600206982898115,0.141362462422377
205,2,14298,-0.070331489241831,0.0602789420807521,0.24409201894228
206,2,15222,-0.0836549925886169,0.0608212438464674,0.169872243221642
207,2,17986,-0.078379912351256,0.0597699124612176,0.190588256761394
208,2,19770,-0.0619983987508134,0.060239259568063,0.304089184995693
209,2,19836,-0.0650899806339978,0.0600639993100004,0.279247606524422
210,2,19851,-0.0659567251324199,0.0602377714658291,0.274289587990993
211,2,21595,-0.0705657025474272,0.059973272100109,0.240140348044749
212,2,22385,-0.096491550670777,0.0599279622784566,0.108264248846243
213,2,23441,-0.0897191743999695,0.0605437797545581,0.13926187992597
214,2,24209,-0.0805831375626245,0.0600788345114771,0.180688640062742
215,2,24341,-0.075120460306543,0.0602416651378609,0.213229684851438
216,2,26815,-0.102298713171059,0.0600555370884173,0.0893730271095078
217,2,28209,-0.145285900188629,0.0598244520217208,0.0156587248900072
218,2,28695,-0.137466466969152,0.0625934449865446,0.0287290006744799
219,2,35849,0.792304983670649,0.644699619099237,0.219908356066065
220,2,35850,-0.205736670190325,0.790088755686746,0.794709453080374
221,2,41245,-0.152839393093022,0.059537587731721,0.0106664689040947
222,2,43214,-0.163453282765814,0.0604421110706099,0.00717648393135593
223,2,47104,-0.126295281858439,0.0589808422152737,0.0329346531297077
224,2,50915,-0.0952164496677502,0.0597313094522509,0.111813188130331
225,2,55834,-0.0977738358984512,0.059441550592975,0.100886038715221
226,2,56422,-0.103478415824679,0.0595213198949329,0.0829928740462542
227,2,57715,-0.101752147316169,0.0593318874047054,0.0872291335947679
228,2,59046,-0.0958822729597894,0.0596620723311612,0.108928863114817
229,2,59191,-0.101454775491496,0.0592916973159579,0.0879387800568318
230,2,59383,-0.112107686001696,0.0592545555971471,0.0593135130190356
231,2,59477,-0.0983398517222628,0.0602232758600725,0.103377224521492
232,2,59755,-0.0392767792838464,0.135805834881078,0.772588351919223
233,2,60471,-0.112258412694011,0.0593343637280738,0.0593141161237132
234,2,60478,-0.109443092366816,0.0594176385935334,0.0663241421123157
235,2,60786,-0.0931063887861397,0.0593979603799229,0.117893474727692
236,2,61035,-0.110586402188156,0.0593086732617848,0.0630685083606907
237,2,61071,-0.104221757322901,0.0590697621501845,0.0785321200499699
238,2,61675,-0.089231404628201,0.0593106122015498,0.133352972983856
239,2,62776,-0.0958276400891703,0.0618940848006512,0.122457668277062
240,2,62939,-0.0954038537298766,0.0591801630592843,0.10783563580746
241,2,63527,-0.0965884915547385,0.0593985154430203,0.104818709766134
242,2,63857,-0.118280747003199,0.0593012109504362,0.0468578212216594
243,2,65527,-0.120438239998109,0.0590911525693195,0.0422771761454713
244,2,67007,-0.0962481811800833,0.0652397748449155,0.141023505927814
245,2,67023,-0.178810897664962,0.134992176985634,0.186160107824608
246,2,67024,-0.200188987060035,0.135403346509419,0.140175323790875
247,2,67976,-0.111458237962804,0.0600013898616074,0.0640591879286138
248,2,69628,-0.135350877325517,0.0608679663683443,0.0268023544983141
249,2,71825,-0.251285117309102,0.117766832067488,0.0335520384588042
250,2,72389,-0.0553425874181744,0.0598496745291473,0.355757192949662
251,2,72392,-0.0461627202258796,0.0602795199984148,0.444300510982515
252,2,73646,-0.0971605059582824,0.0588659874102673,0.0997224899860626
253,2,74564,-0.115315874797337,0.0586564315949603,0.0500872491652771
254,2,74739,-0.11401467050452,0.0588585877417523,0.0535312982230321
255,2,79931,-0.0457284598984102,0.066648837214867,0.493093884521137
256,2,80748,-0.0691485930084097,0.0614277199838459,0.261061347999887
257,2,80873,-0.0680513101578772,0.0592010635929201,0.251130251012279
258,2,81501,-0.0565263145142317,0.059225510582019,0.340521613058609
259,2,83526,-0.0611246335277904,0.0591204384451523,0.301890601268819
260,2,83845,-0.0588548479488296,0.059183313044869,0.32068499080611
261,2,84412,-0.0386307390135601,0.149342981400565,0.796039648010173
262,2,84412,-0.0515682271027308,0.0747402388165928,0.490668886181634
263,2,84447,-0.0202065208572985,0.0600132042275063,0.736542200733001
264,2,87391,-0.0489690097992856,0.0589468626663209,0.406686894465889
265,2,87562,-0.0625325903848175,0.0590600665007388,0.290416442475149
266,2,87849,-0.069979135276983,0.0590307830097598,0.236629650249218
267,2,87878,-0.0583995432768838,0.0593209599050415,0.325560086299038
268,2,88125,-0.0775333010930626,0.0659270422596275,0.24036860175012
269,2,89785,-0.0731708260076214,0.0592811720686547,0.217911723946192
270,2,93441,-0.0768749362452681,0.061045485351759,0.208751932088084
271,2,93588,-0.0913880662557698,0.0631436672023477,0.148699333034152
272,2,93721,-0.0854736994227213,0.0590545913831538,0.148681481920481
273,2,93952,-0.0820184403706188,0.0588985882333183,0.164636465177232
274,2,95085,-0.103009456309704,0.058887895387394,0.0811174487146701
275,2,103188,-0.10318747082898,0.0603287980614338,0.0880671991503511
276,2,107124,-0.0710331590588089,0.0590510865022853,0.229817216765529
277,2,111645,-0.0577145377131362,0.0591301468570053,0.329703414779162
278,2,111916,-0.0591905973765215,0.0592657764633989,0.318608895356558
279,2,111931,-0.0489070296563623,0.0593831766685693,0.410732079192728
280,2,111999,-0.0559596124326531,0.0591518113435497,0.344778460727815
281,2,114528,-0.0539052744439163,0.0594984391194051,0.365556600658972
282,2,116024,-0.0634732314233396,0.0596135611979312,0.287719169421379
283,2,119244,-0.0699684808202412,0.0649690866885005,0.282237883102045
284,2,119246,-0.0614611171033593,0.0656885009059552,0.350095626466749
285,2,119247,-0.0709988055202011,0.066136912844378,0.283774500124817
286,2,120090,-0.045622625853871,0.0594237995882333,0.443148930901409
287,2,120291,-0.0503186936711756,0.0600938628799377,0.402970832771529
288,2,120726,-0.0243932421727171,0.0597918733095639,0.683543623631687
289,2,121716,-0.0382548140842761,0.0597033351799543,0.522101920432827
290,2,123100,-0.0690359176114999,0.0597074940565281,0.248366801128727
291,2,124677,-0.0667992699420191,0.059632149865139,0.263394844594469
292,2,127636,-0.0164489100880285,0.0755502123087289,0.827771860274776
293,2,127887,-0.0812596822757716,0.0599919210156034,0.176439920495094
294,2,128935,-0.0840028799037403,0.0599241988802533,0.161847974734069
295,2,129053,-0.083823981915341,0.0601083293981245,0.164029009610593
296,2,130040,-0.097684935764339,0.0604182636284216,0.106812257284844
297,2,130976,-0.0756327619033018,0.060012761121325,0.208401556133202
298,2,132199,-0.0980435435734233,0.060200650032238,0.104287119539177
299,2,133355,-0.112688041943996,0.0605387689322887,0.0635159656072298
300,2,133435,-0.103537855670394,0.0607170447747764,0.0890271980178284
301,2,133943,-0.104530184922647,0.0711613028738271,0.142745352044028
302,2,135183,-0.132866250804115,0.0605890807828494,0.0289660511853649
303,2,135402,-0.12929388197272,0.0606016969206388,0.0335725497468948
304,2,135898,-0.144510310687333,0.0608302880679317,0.018052278208583
305,2,135912,-0.139921383549494,0.0609063000537399,0.0221849874933148
306,2,135925,-0.139235602094904,0.0606307368177248,0.0222351756311781
307,2,136002,-0.141510595141495,0.0605697589855104,0.0200333908394127
308,2,136173,-0.131890738507876,0.0610659189711876,0.0314602407311055
309,2,138209,-0.129715955279275,0.0628928430726407,0.0398921592472491
310,2,138318,-0.130941802262936,0.0627047605290706,0.0374935508016029
311,2,138695,-0.129265264326534,0.0616266724239861,0.0366552876313408
312,2,138818,-0.129054329404553,0.0615135032554564,0.0366170392976581
313,2,139728,-0.135279252637517,0.0613638782262816,0.0281308570817732
314,2,140174,-0.143343050741217,0.0613119956342897,0.0199489567053195
315,2,140863,-0.13791170325093,0.061322106426262,0.025130332825613
316,2,141152,-0.148968410566146,0.0614242140547975,0.0157992906692151
317,2,141292,-0.15269484080597,0.0609490600896989,0.0126849917136458
318,2,141545,-0.156762764023183,0.0612221074685638,0.0108658127090734
319,2,145823,-0.134469368106533,0.0637431952237736,0.0356008067207439
320,2,145934,-0.196770775207864,0.105168402875381,0.0621712497763676
321,2,145980,-0.139486991785626,0.0643081299270301,0.0307465881030808
322,2,146723,-0.144653510248234,0.0611941711641723,0.01862740980291
323,2,147946,-0.115252057697157,0.061938560565196,0.0636110306906425
324,2,150394,-0.0689080772449797,0.0677031503130635,0.309471397827089
325,2,151274,-0.0512269875182199,0.106176754285419,0.629771884835685
326,2,151397,-0.063614622555882,0.0623052520539122,0.307946353990948
327,2,153035,-0.115223994178024,0.0614124711696418,0.0614484476192689
328,2,153228,-0.104132601419744,0.0619207268529571,0.0935098137558331
329,2,153455,-0.118507241162312,0.0623191169642395,0.0580348694310048
330,2,153732,-0.0910196114154938,0.064579523291836,0.159591638500029
331,2,153815,-0.130742178534284,0.062007942650602,0.0356941436459349
332,2,154160,-0.128973035225171,0.0613606149770023,0.036271372416344
333,2,154235,-0.130049650890156,0.0619746042311942,0.0365769650096174
334,2,155527,-0.121792001643904,0.0673734680558835,0.0715020032353037
335,2,159870,-0.132906972193751,0.0603719128663915,0.0283493183013461
336,2,161229,-0.124584025958764,0.0613606791406148,0.0430696680225817
337,2,161451,-0.0664469237697585,0.13210774385238,0.615295351330219
338,2,161451,-0.153763693764362,0.132326003621197,0.246017816001035
339,2,162696,-0.129024040839646,0.0610674553795249,0.0353184684110342
340,2,163284,-0.0839017667967386,0.0604733804395996,0.166190044685939
341,2,164166,-0.0568525209731245,0.0611262108245759,0.352963105316988
342,2,165270,-0.069258545611133,0.0605743207860144,0.253661963904698
343,2,165675,-0.0658614006564451,0.0615896299087548,0.285638786822985
344,2,166404,0.0646274713956503,0.159844109286045,0.686225489260378
345,2,168012,-0.148417217808271,0.0741492940112933,0.0460926949590497
346,2,168062,-0.0611961831318308,0.0610481509454216,0.316825090504132
347,2,168518,-0.0535346164400823,0.0607181143974718,0.378543867529101
348,2,168980,-0.0478799198046918,0.0607026077985362,0.430780436669135
349,2,169651,-0.0463351819287019,0.0607348850359639,0.44602726666759
350,2,169902,-0.0671420424262781,0.10153755577157,0.50888124811831
351,2,169960,0.0251951175120961,0.0946276612196901,0.790198037284591
352,2,170725,-0.0151868350305824,0.0608877706893626,0.803178355086906
353,2,171254,-0.0182818690410881,0.0609839156158289,0.7645200287817
354,2,172242,-0.0242041719980682,0.0602569448562236,0.688160635887176
355,2,173254,-0.0215156620364844,0.0597978987705791,0.719207135219434
356,2,173340,-0.0184164269849416,0.0597935912511226,0.758263977580605
357,2,173385,-0.0176079354622567,0.0598493623646356,0.768774770285627
358,2,173973,-0.0224236148447271,0.0596857576882503,0.70736964039014
359,2,174714,-0.0142959849401881,0.153066739245906,0.925641104244794
360,2,177341,-0.0594678833116533,0.0594100283241878,0.317525113115973
361,2,180314,-0.0803091429129094,0.0593605475091762,0.176952044677634
362,2,180339,-0.0769644963843916,0.0595238112870462,0.19685542778181
363,2,182758,-0.103953280756436,0.0591926037690193,0.0799236340702251
364,2,183619,-0.101486050683241,0.059439808139746,0.0886316343362109
365,2,183913,-0.0770421962670156,0.0610588734726367,0.20786499199503
366,2,184146,-0.0941136422589276,0.0614028763295152,0.126239651853072
367,2,187176,-0.117332739442775,0.0596838420068796,0.0500930377273566
368,2,191066,-0.0927695483369387,0.0602563095188587,0.12455808879674
369,2,191124,-0.117066611795597,0.0761315385729142,0.125020574587455
370,2,191128,0.0836031251115634,0.070176324613839,0.234324647647097
371,2,191599,-0.0960848114180178,0.0594008295722801,0.106649167827351
372,2,191762,-0.0922879074427039,0.0617855649126841,0.13615237010926
373,2,191763,-0.0828944481621586,0.0596938732027802,0.16581195592952
374,2,191959,-0.0813761480888233,0.0595533582099924,0.172670343205125
375,2,192390,-0.0721521760095042,0.0612380565764978,0.239500784410758
376,2,195759,-0.104960067161971,0.0599636908955038,0.0809191519789579
377,2,196912,-0.0985526640681789,0.0590166081235603,0.0958228141897483
378,2,197598,-0.00901424984632726,0.193494923869846,0.962869141615187
379,2,198110,-0.121843967703977,0.0592504740957995,0.0404765417770832
380,2,198283,-0.110914526497128,0.0611949968622959,0.0707619435363176
381,2,198805,-0.125800788547761,0.0594854047399915,0.0351458670122812
382,2,198891,-0.11744993346319,0.0590648907785777,0.0475293675943303
383,2,199248,-0.115400184439104,0.0592127096227007,0.052098130394754
384,2,201782,-0.10266433125724,0.0592056415204898,0.083785885221389
385,2,203285,-0.0983759016943175,0.0589948464981592,0.0962951427912083
386,2,203783,-0.109731669403288,0.0588099219384955,0.0628887482805604
387,2,204179,-0.106943403790461,0.0589681409294523,0.0705915484579575
388,2,205406,-0.08714246463079,0.05967090938808,0.145073888214968
389,2,205834,-0.102672951568225,0.059313026160376,0.0843192309002361
390,2,205965,-0.0733586518644318,0.0649678363129606,0.259599879496744
391,2,207192,-0.128235750203771,0.0591158312523085,0.0307322597687241
392,2,207561,-0.121754016300539,0.058890027801682,0.039417172130436
393,2,208682,-0.131629160763504,0.0587294405374488,0.0256289320106186
394,2,210102,-0.0965907651922785,0.0590753098614696,0.102931069730805
395,2,212519,-0.217521055867294,0.1256768136599,0.0843618216902827
396,2,214801,-0.1413151705973,0.0588167947601207,0.0167931906847517
397,2,215016,-0.138792955752515,0.0587997074959277,0.0187967031693836
398,2,218876,-0.0922734429839099,0.0596728456994223,0.122922793885174
399,2,227511,-0.121257758847556,0.0599520069547548,0.0438700041170838
400,2,230378,-0.120089393896963,0.0591944277964171,0.043236207358279
401,2,231943,-0.126765181130322,0.0593267852093908,0.033307213684784
402,2,232156,-0.123319676133504,0.0593227291273564,0.0383581369897517
403,2,232789,-0.127611500781903,0.0590842793128539,0.031459281482905
404,2,238524,-0.121142683571962,0.0592070341233177,0.0414884357474122
405,2,241518,-0.104016526260608,0.059818481407627,0.0829295490993614
406,2,250396,-0.0850670654750785,0.0594925619394747,0.15363668341219
407,2,250466,-0.100753668045165,0.0594019656480322,0.0907422230531263
408,2,252305,-0.128091901785745,0.0594117336187054,0.0317585665713129
409,2,254571,-0.111060641341443,0.0603527703866142,0.0665794806072675
410,2,254742,-0.0831006444023172,0.0604251391544501,0.169921106424729
411,2,254908,-0.110396783297585,0.0607661734637021,0.0701037360127143
412,2,255033,-0.0639305369680574,0.0714728902015374,0.371678581122226
413,2,255862,-0.0413122974535778,0.0606419932004021,0.496160603258471
414,2,255975,-0.0296227664379263,0.0604422013172504,0.624367090905359
