SNP,Chr,Pos,Effect,SE,ERG11_TPO4_noMTX_Fluconazole_avg_logratio_Fitness_minus_ref.GLM
76,1,91472,0.0446752551721002,0.0905991094747615,0.622242032898258
77,1,93789,0.0817430830024373,0.0895909845032828,0.362179302084314
78,1,94351,0.0574499950600654,0.0898806312359055,0.523119707677026
79,1,99148,0.107528277738098,0.089513792298986,0.230460309518437
80,1,101281,-0.729369056149157,0.98021863680389,0.457318169654906
81,1,106011,0.0692826899148803,0.0934078866902303,0.458748940935555
82,1,106800,0.03221094511804,0.089801190034077,0.72004013580433
83,1,107970,0.0443981350469156,0.0895202726020003,0.620233949053436
84,1,109000,0.075595922845554,0.0896190000178469,0.399505771607784
85,1,112549,0.0290051201885825,0.0895944255197489,0.746328114922195
86,1,112742,-0.00495084918290614,0.0899564507110653,0.95614086594846
87,1,113050,0.00905178687556957,0.0898042112004892,0.919770671902582
88,1,113135,0.0337668173238602,0.0895587328835082,0.706373812654524
89,1,114076,0.0121303496004683,0.0895744372900153,0.892355417267137
90,1,114628,0.0627557548098918,0.089741239107428,0.484827127463598
91,1,116283,0.111526665917489,0.090107546187351,0.216647633908513
92,1,126880,1.46142306665364,1.69255350112533,0.388480352267319
93,1,127853,-0.146124535101174,0.0897985500161219,0.104576611768029
94,1,128302,-0.132863636567327,0.0895095911190913,0.138608237903417
95,1,128704,-0.1438793609248,0.089551041549129,0.10901992028145
96,1,128911,-0.132576236826361,0.0896104312773646,0.139905711934225
97,1,130267,-0.00208289796827055,0.0898451482082371,0.981517239186128
98,1,130271,0.00355788296592119,0.089951651770458,0.968471634603732
99,1,130613,-0.0207219966668517,0.0907857471558655,0.819582770134024
100,1,132012,-0.0304450506072041,0.0905852382098601,0.737000537672946
101,1,133231,-0.0886516081709285,0.0898330045111454,0.324392604449504
102,1,137074,-0.0230504089336481,0.0898205211760795,0.797615904077324
103,1,137304,-0.0260710468850166,0.0898494081263736,0.77186129476277
104,1,139686,-0.0837994890441591,0.0898675993127316,0.351727288527172
105,1,149562,-0.0825445259462808,0.0900764048519342,0.360091426047058
106,1,150447,-0.0816145572783503,0.0910802935835666,0.370824625843779
107,1,151446,-0.394641773979294,0.181976437373641,0.0307771536117403
108,1,154084,-0.101758671699096,0.0913050373581716,0.265826680742115
109,1,156633,-0.0281672645061517,0.0927073906571997,0.761436598204923
110,1,157269,-0.0452947259477281,0.0897731392277917,0.614192169674674
111,1,160054,0.00899543317185947,0.0906574644285794,0.921016419252514
112,1,166222,0.0224421980735131,0.089980265483291,0.803186824133698
113,1,166416,0.0251961509528709,0.0897954900242217,0.779185552006288
114,1,167326,-0.0017609363226363,0.0903157784363117,0.984455207960133
115,1,168836,0.0556844389911227,0.0898389506150416,0.535772803339073
116,1,171200,0.091843559243333,0.0898896185271386,0.307605040952318
117,1,171431,0.0750045005070046,0.0904964444043861,0.407771087716983
118,1,173339,0.0813851231353993,0.0897755669507507,0.36526859651845
119,1,173845,0.113117880168479,0.089603460566353,0.207628332502082
120,1,175121,0.107801237509804,0.0894436008444277,0.228916985654096
121,1,175281,0.129535786274699,0.0894382824196639,0.148413536671913
122,1,175315,0.126623346518332,0.0894217787217394,0.157650344032498
123,1,175523,0.13242778507777,0.0899076218614789,0.141660530650438
124,1,175541,0.128439005641891,0.0895548903328556,0.152402406423833
125,1,175653,0.122775360068588,0.0898623489875939,0.172726970039127
126,1,175805,0.0650454701083354,0.0951326959134022,0.494591637744295
127,1,175818,0.0772907826331563,0.0929176366786552,0.406072685954864
128,1,175856,0.113924049610956,0.0913861264311911,0.21336232790586
129,1,175876,0.122997643481385,0.0899455611792519,0.172348804559135
130,1,175989,0.131581835843441,0.0901692257748435,0.145378280867656
131,1,176001,0.119012209319162,0.0906911043038591,0.190277996365479
132,1,176451,0.125284562509356,0.0917628895933703,0.173025847105531
133,1,177692,0.0948763040737013,0.0895330948474218,0.29001537273791
134,1,178191,0.0853711197897741,0.0896493497647983,0.341607500572728
135,1,178224,0.0948763040737013,0.0895330948474218,0.29001537273791
136,1,178960,0.113338532204554,0.090190096143896,0.209706713999342
137,1,179139,0.138549449013792,0.179001696003228,0.439441797171612
138,1,179139,-0.153478395027881,0.360727604674817,0.670754117226429
139,1,180955,-0.00460489093240735,0.10380636220911,0.964642215663197
140,1,183802,0.0364652557841768,0.0896656766441442,0.684489336506581
141,1,183954,0.0487342333848838,0.0903023786921727,0.58975917233939
142,1,184450,0.0491594523227644,0.0895104122465376,0.583212883055125
143,1,184641,0.0122486440497749,0.0921522735008911,0.894334411834429
144,1,184718,0.0436347225554567,0.0900274857262234,0.628202381398453
145,1,185296,0.0518971406632513,0.089632836212353,0.562960482284334
146,1,185438,0.0578685683790518,0.0896267141806178,0.518917708176392
147,1,185469,0.0608641215039095,0.089750603265061,0.498122637905477
148,1,185503,0.0439555400154184,0.089546207719103,0.623823462727869
149,1,185705,0.0501784595514533,0.0905385261213882,0.57977772731037
150,1,185749,0.00772187989175915,0.0905769760718049,0.932109280424251
151,1,185806,0.0445061223407246,0.0906679158868214,0.623823700236791
152,1,185879,0.0366999138409014,0.0911161874509479,0.68735279516573
153,1,185916,0.0665188759792063,0.0910268467684266,0.465409846029365
154,1,185941,-0.000463504667802921,0.091492495131085,0.995960763654683
155,1,185954,0.00782846377866914,0.0917587503191141,0.932058761880482
156,1,186055,0.046167308775995,0.0898947813979785,0.607873594682469
157,1,186896,0.0252036812325291,0.0913928601754859,0.782883805553573
158,1,187697,0.132392433764463,0.186274212207449,0.477715017901048
159,1,189392,-0.182056127056213,0.187134057551588,0.331286691607532
160,1,189416,0.0193256959239125,0.18125769697358,0.915151016163771
161,1,190132,-0.0275509685250693,0.0900304911330174,0.759771187961147
162,1,190148,-0.0300780771543968,0.0900553604544352,0.738581349363859
163,1,190165,-0.0279481243984916,0.0907495141052742,0.758286826466491
164,1,190169,-0.0282055715110312,0.0906360914161468,0.755835462335732
165,1,190933,-0.0533382094874063,0.0898685902775691,0.553217738044273
166,1,192149,0.0326104176920735,0.0906319049009902,0.719203134089853
167,1,192302,0.219569174240921,0.119118410175566,0.0661255535031657
168,1,192303,0.0626308325573182,0.108015234079983,0.562396908355725
169,1,192305,0.149388710011531,0.11201853237612,0.183192519522932
170,1,192315,-0.115011891239481,0.127247669606422,0.366695149416579
171,1,192795,-0.036427333309949,0.0897222575508633,0.684987803669961
172,1,194020,-0.0626759122359629,0.0944677726362294,0.507466837789674
173,1,194187,-0.0189792787740159,0.0898118729287278,0.832757492741996
174,1,194867,-0.054924470174059,0.0897210620547425,0.540819926538503
175,1,197325,-0.0939141678933464,0.0918232137121663,0.307116278213048
176,1,197392,-0.115247876922676,0.0929389954603549,0.215785026934959
177,1,198857,-0.114826794599792,0.430397385758298,0.789784712664187
178,1,206666,-0.0835892147884345,0.100860765490768,0.407801095680927
179,1,206675,0.0578999093269505,0.131403439962918,0.659752729834564
180,1,223051,-0.0552863974228144,0.10398792967285,0.595294745236986
181,1,223059,0.00637713107371818,0.108022932071508,0.952957656017615
182,2,7366,0.195993511451971,0.129778997951332,0.131884486568224
183,2,8180,0.0286475127604673,0.179248403020454,0.873114132481891
184,2,8187,-0.0353531094820259,0.186397948499514,0.849680901319608
185,2,8250,-0.197975527212319,0.183347015508509,0.280974721900735
186,2,8253,-0.185847201573878,0.18338297474032,0.311545309033228
187,2,8285,0.0575460288803183,0.0995193354860242,0.563471013281559
188,2,8302,0.0268408702341418,0.093189604609691,0.773497172558439
189,2,8306,0.0268408702341418,0.093189604609691,0.773497172558439
190,2,8314,0.0295676016163959,0.0912750340716492,0.746175578839254
191,2,8317,0.0196868953554452,0.0933646572901787,0.83311798806681
192,2,8328,-0.00957743683835133,0.0929514143187865,0.917992097932464
193,2,8331,-0.0155475294080172,0.0927743723543479,0.867006278197312
194,2,8498,0.00653108253999291,0.0911542416778658,0.942922061786252
195,2,8651,-0.00212352030925911,0.0912401831016141,0.981444893938148
196,2,9418,0.00716396516871143,0.232047473305705,0.975388395434958
197,2,9812,0.0170890961914967,0.0917778768892949,0.852394404791726
198,2,9932,-0.000886104120963904,0.0914206300063322,0.992272015984818
199,2,10135,-0.0041817516624425,0.0910702620066656,0.963401682966158
200,2,11616,-0.000669661854351911,0.0909738636178161,0.994130954498725
201,2,12133,-0.00371157242162468,0.091335318694624,0.96760844295596
202,2,12194,-0.0133030688878556,0.0916859836082325,0.884719612088994
203,2,12359,-0.00744111304817707,0.0914197842868234,0.935173957229648
204,2,13061,-0.00434942326056886,0.091413621200272,0.962078199611927
205,2,14298,-0.0215089845972972,0.0916951503388106,0.814678044118018
206,2,15222,-0.0024251711275054,0.092596436071478,0.979119984531785
207,2,17986,-0.000954627165464905,0.09097385641157,0.991633541156784
208,2,19770,-0.0205773290462046,0.091596309941402,0.822379693837615
209,2,19836,0.000534185612767524,0.0913511881734706,0.995337616508466
210,2,19851,0.00271278492982496,0.0916185419335915,0.976395171979076
211,2,21595,-0.034344071631207,0.0912219402543302,0.706779463484414
212,2,22385,-0.0327283878582411,0.0913099727383119,0.720234536315373
213,2,23441,-0.0329871595887556,0.0921968847383853,0.720714016343227
214,2,24209,-0.0139298814674128,0.0914512983809512,0.879021403379285
215,2,24341,-0.0198984027677453,0.0916645035966,0.828272494197912
216,2,26815,-0.0173594912893005,0.0915561069069751,0.84972768172785
217,2,28209,-0.0850507853098728,0.0914796441189292,0.353149541569973
218,2,28695,-0.116007834033999,0.0954879297758687,0.225218038047231
219,2,35849,0.146356452966677,0.980956124776877,0.881482790092647
220,2,35850,-1.3033355390513,1.19775834684097,0.27727317893436
221,2,41245,0.0166113361865358,0.0912359693159732,0.855632272025423
222,2,43214,0.0182952043762283,0.0927143983425061,0.843683955280616
223,2,47104,-0.1028963885118,0.0899681861694283,0.253524100895795
224,2,50915,-0.0339689039158186,0.0910023609311561,0.709167856509184
225,2,55834,-0.0849043372481598,0.090486959201689,0.348729403554427
226,2,56422,-0.0772510220273789,0.0906685244622095,0.394782938940786
227,2,57715,-0.0463600541176356,0.0904288561932735,0.60850365336091
228,2,59046,-0.0377585605437795,0.0908979245077273,0.678105006239385
229,2,59191,-0.0480901433619511,0.0903633177906412,0.594931580567625
230,2,59383,-0.0639842794248826,0.0903614437847644,0.479354968903078
231,2,59477,-0.0648615100201141,0.0917212217325803,0.479934084331796
232,2,59755,0.138898064913802,0.206095934137352,0.500785060382063
233,2,60471,-0.0362659612705799,0.0905268079344967,0.688949495646732
234,2,60478,-0.0295131428078991,0.0906370988897909,0.744905716639949
235,2,60786,-0.0884316767388161,0.0903791803199905,0.328520967780061
236,2,61035,-0.0560364291905543,0.0904459666612391,0.535949179734487
237,2,61071,-0.0736277702838568,0.0899993293480156,0.413856284285134
238,2,61675,-0.0963170382743557,0.0901983895771152,0.286324454573048
239,2,62776,-0.123473120669141,0.0940676346814659,0.190170726991361
240,2,62939,-0.11210850478131,0.0899901835798002,0.213669200707553
241,2,63527,-0.123798747902725,0.0902862054163305,0.171189519857706
242,2,63857,-0.120203159996492,0.0903210791924732,0.184099697768952
243,2,65527,-0.0979784798875274,0.0900980713736088,0.277573401629981
244,2,67007,-0.000807791490597849,0.0993632866106326,0.993518119556538
245,2,67023,-0.0990159068273391,0.205409785430213,0.630075663008252
246,2,67024,-0.0751344193808237,0.206189707591817,0.715781537187252
247,2,67976,-0.0489655665312149,0.0915116509341122,0.592935120098766
248,2,69628,-0.0511413317964796,0.0930255772663868,0.582834661438973
249,2,71825,0.200789803651591,0.179645955957738,0.264456385399686
250,2,72389,-0.039973523559604,0.0909593073104889,0.660592813393894
251,2,72392,-0.00739616957548495,0.0916020116395373,0.935692544922178
252,2,73646,-0.0987774489153089,0.0895706614765174,0.270870505203619
253,2,74564,-0.0914517927757427,0.0894162597188308,0.307119505887168
254,2,74739,-0.0700869741393498,0.0897656108255871,0.435456605365387
255,2,79931,0.0398447631828696,0.101243110213736,0.694146982073837
256,2,80748,-0.00755719017877718,0.0934366480861149,0.935582931238651
257,2,80873,-0.00397727398977798,0.0900571880005121,0.964798752361958
258,2,81501,-0.014215469761094,0.0900392534965659,0.874640997233248
259,2,83526,-0.0357202318150713,0.0898826473154507,0.69130558848465
260,2,83845,-0.0144561045933263,0.0899849039838494,0.872460706440763
261,2,84412,-0.149361024104979,0.226640617482537,0.510311656849761
262,2,84412,-0.00990672755969746,0.113558910505106,0.930531272760761
263,2,84447,0.0233751481413463,0.0911286304169745,0.797708663006465
264,2,87391,0.0168881467643487,0.0895863239122969,0.85058320179146
265,2,87562,0.022093588465259,0.0898098555694871,0.805822071036578
266,2,87849,-0.0170182181454413,0.0898044792972286,0.849807519857324
267,2,87878,0.000192406046769102,0.0901949679373459,0.998299140008351
268,2,88125,0.078220924739982,0.100211378064891,0.435584828072067
269,2,89785,-0.0181006829316888,0.0901998767566675,0.841069814402903
270,2,93441,-0.0494027751535912,0.0928606315105147,0.595053801982368
271,2,93588,-0.0278105102119169,0.0961483528630133,0.772563060978043
272,2,93721,-0.0596218274786296,0.089876624252381,0.507523944420954
273,2,93952,-0.0604066251485404,0.0896177332437066,0.500722140792771
274,2,95085,-0.0421665482820392,0.08977249388031,0.638856134560349
275,2,103188,-0.0101032802660618,0.0919789061129928,0.912595950718982
276,2,107124,0.0482108742277353,0.0898085661864533,0.591731356816318
277,2,111645,0.0182791314997125,0.0898974877324956,0.838991872771239
278,2,111916,0.0250194062372939,0.0901048255800742,0.781428246835802
279,2,111931,0.0402615332218845,0.0902270160876037,0.655708452608291
280,2,111999,0.0308513696049677,0.0899133661007611,0.731709962445758
281,2,114528,0.0260147926962158,0.090435259847881,0.773774242475952
282,2,116024,-0.0112553220944213,0.0906589367831557,0.901267041345777
283,2,119244,-0.0635846660109227,0.0987513272674998,0.520067025715434
284,2,119246,-0.0929147871116531,0.0997407891672574,0.352199298926076
285,2,119247,-0.108969782883969,0.10041700360182,0.278585746028061
286,2,120090,0.0363920476174294,0.0902820789414459,0.687124052446262
287,2,120291,0.0170533093182527,0.0913310222564107,0.851987601685221
288,2,120726,0.0820694339221214,0.0907027086774603,0.366178980376039
289,2,121716,0.104115617745975,0.0905352609413674,0.250922052458408
290,2,123100,0.0918450249253798,0.0906981759818676,0.311923498188157
291,2,124677,0.00985675862361335,0.090703178750983,0.913525595141836
292,2,127636,0.024907323895865,0.114713523618176,0.828235349401699
293,2,127887,0.0504815490033365,0.0912870544338481,0.580614878534708
294,2,128935,0.0314891779914589,0.0912248585162256,0.730163147955532
295,2,129053,0.0314061173677885,0.0915027212235328,0.731632725681687
296,2,130040,0.0338789064491954,0.0920589116807861,0.713083867952422
297,2,130976,0.0567010404627009,0.0912767104019911,0.534869332143792
298,2,132199,0.0242474001509835,0.0917407933117475,0.79170041116932
299,2,133355,-0.00501242626400111,0.0923701329016791,0.956755068384176
300,2,133435,-0.000743732436496169,0.0925701162240211,0.993594194967828
301,2,133943,0.0833274556528075,0.108288416457786,0.442113766584136
302,2,135183,0.0148378194024918,0.0926180281019365,0.872811665026311
303,2,135402,-0.00310673246157811,0.0926072561275857,0.973257029772468
304,2,135898,0.0126795004845851,0.0930960892173793,0.891742399869743
305,2,135912,0.0170489838811476,0.0931628827215392,0.854901593290132
306,2,135925,0.0204950370463647,0.0927388452776284,0.825222285325278
307,2,136002,0.0229217621675259,0.0926678353195804,0.804778053468533
308,2,136173,0.0165050959143085,0.093327399174008,0.859726413954098
309,2,138209,0.00609222988667502,0.0960679767846936,0.949471280739627
310,2,138318,-0.0291660540370815,0.0957829688827234,0.760925313045523
311,2,138695,-0.031339646890461,0.0941388922816723,0.739400902539801
312,2,138818,-0.0201925484959693,0.0939748601289495,0.82999134219614
313,2,139728,-0.018301171333152,0.0938074625758643,0.845432448596654
314,2,140174,-0.00991590986250834,0.0938110351260403,0.915879712750356
315,2,140863,0.0231284769376958,0.0937664935202317,0.805314465696365
316,2,141152,0.0569389586046294,0.0939898806734384,0.545037666034788
317,2,141292,0.0225063561181322,0.093354887999639,0.809630094426625
318,2,141545,-0.00260616335008446,0.0938172646408758,0.977853997573037
319,2,145823,0.144628375475191,0.0970894991081992,0.137211890720061
320,2,145934,-0.046998815654915,0.16045531208697,0.769763762803137
321,2,145980,0.0861279658016333,0.0981853790781024,0.380975985462333
322,2,146723,0.0610039804608202,0.0935918465826228,0.514948733000083
323,2,147946,0.0371297771463779,0.0944853350663403,0.694579819533123
324,2,150394,-0.064832157742492,0.102891585819176,0.529035734803125
325,2,151274,-0.0403004138508631,0.161254908705705,0.802796571470202
326,2,151397,-0.0155942995675709,0.0947386283198107,0.869350374891064
327,2,153035,0.021404224122662,0.0937039708224777,0.819448995541439
328,2,153228,-0.000223520626279727,0.094394699493932,0.99811199961604
329,2,153455,-0.0253757919458355,0.0950975703302223,0.789748521736616
330,2,153732,-0.00279846001023809,0.0983312706333386,0.977311741929267
331,2,153815,0.0493384480488739,0.0947058636671099,0.602717735452947
332,2,154160,-0.00496822012609366,0.0937491978007311,0.957766026988314
333,2,154235,-0.0100526180895074,0.0946842195551507,0.915507826565231
334,2,155527,-0.0134653177833485,0.102768038484578,0.895829127543311
335,2,159870,0.0475671691223258,0.0922595360728375,0.606470544631498
336,2,161229,0.00793986302461525,0.0937099429599059,0.932525607433823
337,2,161451,-0.0150799364443435,0.200659229429727,0.940136369053889
338,2,161451,0.238294254884559,0.200904327042745,0.23637732807661
339,2,162696,0.00253947541040134,0.0933075801611181,0.978302694249202
340,2,163284,0.0616812673275302,0.0920126750070952,0.503069061575316
341,2,164166,0.13377906480744,0.0926529098953239,0.149661518461979
342,2,165270,0.0949316956242311,0.0920059905308261,0.302872648876137
343,2,165675,0.0819960761641962,0.0935657184997576,0.381437150103201
344,2,166404,0.144099172061201,0.242638151801662,0.552969371044124
345,2,168012,0.200789789295365,0.112717974903718,0.0757155387935264
346,2,168062,0.171265811825564,0.0923771046066785,0.064575204591114
347,2,168518,0.120444177273884,0.0920713635101693,0.191669843942937
348,2,168980,0.14040223175566,0.0919472784793067,0.127659911132255
349,2,169651,0.119091092524736,0.0920763495235728,0.196720197362098
350,2,169902,0.266531126195829,0.153613806208602,0.0836007033935743
351,2,169960,-0.096260699516928,0.143603244233572,0.503089566983825
352,2,170725,0.0968087045687095,0.092314870991451,0.295043142573812
353,2,171254,0.086575874158191,0.0924934688974116,0.349902024437513
354,2,172242,-0.0141939219043253,0.0915103701445825,0.876825416760104
355,2,173254,0.0696406687214802,0.0907365494150786,0.443294942906068
356,2,173340,0.0787866728132939,0.0907043539528413,0.385650858534018
357,2,173385,0.0770516849429123,0.0907922849549531,0.396646214114276
358,2,173973,0.0615287201054046,0.0905842442907995,0.497428982157027
359,2,174714,0.286539738975967,0.231914515861639,0.217451098240438
360,2,177341,0.0529564293809481,0.0902905918577517,0.557907005901587
361,2,180314,0.0233896556504817,0.0903563087273005,0.795893955508749
362,2,180339,0.0422302424537286,0.0905652944663345,0.641291194271291
363,2,182758,-0.0227388966019637,0.0902601753178172,0.801244770996378
364,2,183619,0.0147979189741842,0.0906203302255811,0.870378989863203
365,2,183913,0.0133846906122954,0.0929163082439958,0.885542369039628
366,2,184146,-0.00925869281058189,0.0935409561004326,0.921210256566809
367,2,187176,-0.0685179673014396,0.0910441215043318,0.4522040130936
368,2,191066,-0.0105319389930971,0.0917965636275183,0.908723335465349
369,2,191124,-0.150533526713915,0.115705583938188,0.194105363933055
370,2,191128,0.141546209826564,0.10650177023513,0.184689749013786
371,2,191599,-0.0634306703889096,0.0904633506570195,0.483655559241459
372,2,191762,-0.0872123707785192,0.093995051899769,0.354124529851336
373,2,191763,-0.0670777717502943,0.0908147088506853,0.460627160645893
374,2,191959,-0.100711636657112,0.0905045031830011,0.266559964085157
375,2,192390,-0.063706056564645,0.093103204911201,0.4942649961912
376,2,195759,-0.162293583543513,0.0910326740262163,0.0754771620131082
377,2,196912,-0.201008360474353,0.0893241167727679,0.0250434558509461
378,2,197598,-0.413282497640822,0.29297396187009,0.159229683268807
379,2,198110,-0.175513413750221,0.0900182397960383,0.0519968865033378
380,2,198283,-0.164902397891068,0.0929347141953,0.0768605568888903
381,2,198805,-0.164715816842801,0.0904676751153118,0.0694967645028807
382,2,198891,-0.120150820112271,0.0899564610482774,0.182522505020031
383,2,199248,-0.151018967752699,0.0900313450839137,0.0943486129861913
384,2,201782,-0.123295299608804,0.0900395417370169,0.171761643779874
385,2,203285,-0.129192622758581,0.0896650835542676,0.150517600138882
386,2,203783,-0.14173622349521,0.089417055578127,0.113835834870564
387,2,204179,-0.11986813266567,0.0897253137113995,0.182427692567412
388,2,205406,-0.11242377049822,0.0906788334988325,0.215872300630982
389,2,205834,-0.113504203726235,0.0902387969863212,0.209288117354455
390,2,205965,-0.130357975136585,0.0985795994712605,0.186903572002085
391,2,207192,-0.171833446487085,0.089892166503804,0.0567433023112009
392,2,207561,-0.142131584433096,0.0896381879250548,0.113722220259178
393,2,208682,-0.130404980315791,0.0895368882354038,0.146160272938921
394,2,210102,-0.143800567811325,0.0897115358128375,0.109846311204045
395,2,212519,-0.256956249692833,0.191143745610243,0.17971175080478
396,2,214801,-0.158446288554326,0.0896373140420945,0.07798536287454
397,2,215016,-0.182796778166117,0.0894542400764359,0.0417482404571612
398,2,218876,-0.0241958424538183,0.0909029279645425,0.790261905534
399,2,227511,-0.0324109351776189,0.0915392589327595,0.723500847566414
400,2,230378,-0.0769559435657735,0.0903088917175847,0.394713379350359
401,2,231943,-0.0841354843924861,0.0905502539555298,0.353442184340049
402,2,232156,-0.0877023671406265,0.0905034532628841,0.333183745349252
403,2,232789,-0.0621448289535522,0.0902422579133545,0.491499381210099
404,2,238524,-0.0647280885689459,0.0903642873838826,0.474278705923838
405,2,241518,-0.0464597216695949,0.0911814701598225,0.610698947515761
406,2,250396,-0.0897087409129807,0.0904672690485187,0.322064373340485
407,2,250466,-0.0903241103108789,0.0904334960775689,0.318580378736162
408,2,252305,-0.0496511977808131,0.0907627713949121,0.584694396762114
409,2,254571,-0.0539629393674624,0.092031763178444,0.558014242634578
410,2,254742,-0.0372570783757422,0.0919720502233955,0.68565577276109
411,2,254908,-0.029148546377689,0.0926831386606066,0.753329577457035
412,2,255033,0.048006973128537,0.108615445586171,0.658766879760564
413,2,255862,-0.0239509765779201,0.0921289180147713,0.795036622261359
414,2,255975,-0.0137440321729363,0.0918021737257684,0.881076093515367
415,2,258311,-0.0803963439203509,0.0901877120265149,0.373303880435423
416,2,259284,-0.0588083190813116,0.090539093481509,0.516414983538027
417,2,266330,-0.0361750912860902,0.0909623371434313,0.691096827183679
418,2,267100,-0.0162384352132184,0.0909719753212742,0.858433256605336
419,2,268086,-0.0153355027818047,0.090979051108432,0.866238645326528
420,2,274614,-0.0664136694606169,0.0903608224304884,0.46283783404347
