SNP,Chr,Pos,Effect,SE,SSH1_ORM2_MTX_Fluconazole_avg_logratio_Fitness_minus_ref.GLM
39,1,52124,0.000554466932375208,0.142806866066061,0.996904306497425
40,1,52667,0.0665430650678937,0.142534005646025,0.64088986621791
41,1,55470,-0.0458391689331431,0.146437822246522,0.754444091749247
42,1,59265,0.000647413025357757,0.142506070342009,0.996377744687094
43,1,60165,-0.0324888468470768,0.142387887632353,0.819645089222111
44,1,62308,-0.135880917334237,0.142057802055475,0.339464940715493
45,1,62869,-0.117845366164178,0.142085539585792,0.40744011149387
46,1,65431,-0.191517959627791,0.148188530976243,0.197066101819043
47,1,65451,-0.138921115864666,0.146245753935996,0.342805056305509
48,1,65719,-0.163928086478341,0.152452547349798,0.282986972558862
49,1,66841,-0.163367340010294,0.142025021659975,0.250810688528677
50,1,66948,-0.181194247841149,0.142839005708224,0.205447927942874
51,1,68621,-0.358204815399603,0.141497717486015,0.0117901407563491
52,1,69417,-0.286695445311828,0.141578443697104,0.0436202814855793
53,1,69820,-0.436349726391218,0.556725012555561,0.433695002331525
54,1,69821,-0.377453010263519,0.345142543819403,0.274869645468314
55,1,70906,0.0365681740424959,0.228738097435974,0.873075557531454
56,1,74327,-0.311124487146995,0.14222047401178,0.0293525797476333
57,1,74572,-0.286271408525841,0.141984888757279,0.0445350386048414
58,1,75211,-0.34440304991934,0.141356190275727,0.0153272007240037
59,1,76030,-0.205576797916879,0.142119196907728,0.14892162727818
60,1,80108,-0.0977724433873555,0.142411027223504,0.492816395314486
61,1,81262,-0.125599875740253,0.142295256677077,0.378014816190261
62,1,81999,-0.0803944237961894,0.142735965403203,0.573629912704562
63,1,82431,-0.0923889021506701,0.143391775231704,0.519792205784121
64,1,83284,-0.102693932032657,0.142327098397389,0.471058265670898
65,1,83613,-0.0860619398413956,0.142342634714555,0.545825834761218
66,1,84112,-0.139771639073813,0.142237601656567,0.326446302884235
67,1,84701,-0.121649979661611,0.152382457558882,0.425221494201621
68,1,84858,-0.0949305379488108,0.142744605580415,0.506460654159399
69,1,85751,-0.118752629245639,0.143281743981786,0.407774789611419
70,1,87445,-0.0960009186764763,0.143633411502964,0.504331325895254
71,1,87467,-0.132080493469933,0.144305538145397,0.360667566449506
72,1,89070,-0.0968614751698399,0.143479845753997,0.500062001093636
73,1,89616,-0.0673266873678609,0.142755120118094,0.637486825806106
74,1,89679,-0.088273564993381,0.142740869868888,0.536698460137143
75,1,89880,-0.0952238918168596,0.142764423371191,0.505207783963429
76,1,91472,-0.0582844694068526,0.143881297061197,0.685658803506129
77,1,93789,0.019132706349718,0.142428372936956,0.893216505118004
78,1,94351,0.0123181052615052,0.142805364115995,0.931310229228363
79,1,99148,0.008748903639339,0.142431252117319,0.951055147939797
80,1,101281,-1.02607414596053,1.5567827898737,0.510261838811495
81,1,106011,-0.0705381412089787,0.148393393502114,0.634834681203196
82,1,106800,-0.108945262634019,0.142506214602904,0.445083159967483
83,1,107970,-0.173750670814671,0.141900567323033,0.221597652761203
84,1,109000,0.0226440284643709,0.142447101881005,0.873787771784885
85,1,112549,-0.125405290758795,0.142134308798609,0.378214279866787
86,1,112742,-0.142038376186514,0.142645118149332,0.320055399263755
87,1,113050,-0.106409976481022,0.142492491306098,0.455695852672548
88,1,113135,-0.131451901487866,0.142069607209969,0.355460663255075
89,1,114076,0.0245030007317832,0.142235801282501,0.863323773570262
90,1,114628,0.019551731358052,0.142597829719656,0.891021223805588
91,1,116283,0.0755730756866657,0.143338336116907,0.598361168471312
92,1,126880,-2.76422715119137,2.68647031617649,0.30421055668094
93,1,127853,-0.00106623233603165,0.143127766211345,0.994060410706402
94,1,128302,0.0258140712245377,0.142571381748886,0.856423858907064
95,1,128704,-0.0123558505337838,0.14271841256311,0.931058402363837
96,1,128911,0.0476971627930977,0.142713145614733,0.738414270099635
97,1,130267,0.161080153739289,0.142410227427389,0.258781023545603
98,1,130271,0.168703771889159,0.142554883457803,0.237434994914717
99,1,130613,0.190709589847604,0.143814435432903,0.185670257187761
100,1,132012,-0.0873705134267958,0.143791004784767,0.543829185401837
101,1,133231,-0.150795517027515,0.142619652143238,0.291085691881882
102,1,137074,-0.0920317997427927,0.14255802386845,0.518974471963607
103,1,137304,-0.123064060955067,0.142541320242728,0.388527368348377
104,1,139686,-0.0909727407207763,0.142797185210069,0.52448791307642
105,1,149562,-0.19624388103055,0.142823785546246,0.17030479805573
106,1,150447,-0.157403929230453,0.144551106176838,0.276934022484056
107,1,151446,0.0595394292620615,0.290867459691111,0.837927555261504
108,1,154084,-0.145037018903448,0.145035723914796,0.317991176785564
109,1,156633,-0.152184295198878,0.147009271209901,0.301283214738893
110,1,157269,-0.228066334472821,0.142087429573674,0.109363222209498
111,1,160054,-0.102457691917628,0.143856542549354,0.476798215920771
112,1,166222,-0.13336528958758,0.142718688339675,0.350704044022405
113,1,166416,-0.0978186429898886,0.142509931604413,0.492912282735674
114,1,167326,-0.0918818073326089,0.143331958033578,0.52191133985705
115,1,168836,-0.153037833229577,0.14250312101022,0.283589311500819
116,1,171200,-0.136441918034395,0.14276489843192,0.339872525219644
117,1,171431,-0.186296811392298,0.143499755483515,0.19505316854495
118,1,173339,-0.119880149563518,0.142580615979818,0.401035556222673
119,1,173845,-0.100231871379928,0.142505181187119,0.482297569289923
120,1,175121,-0.084969504531275,0.14225038460092,0.550674335589084
121,1,175281,-0.0880431186354846,0.142366125950868,0.536692439468909
122,1,175315,-0.0961507017430812,0.142306398379488,0.499699087689154
123,1,175523,-0.0793816533502805,0.14314286843111,0.579545188789815
124,1,175541,-0.0923569791093849,0.142536021753891,0.517435037397138
125,1,175653,-0.0839985086185993,0.143002189119911,0.557315205384431
126,1,175805,-0.0878369683307109,0.151091906323239,0.561376992641999
127,1,175818,-0.1436947747629,0.147493233228723,0.330601264965455
128,1,175856,-0.137194620303194,0.145250571566352,0.345541053977724
129,1,175876,-0.0972393521799937,0.143111655053591,0.497288604741108
130,1,175989,-0.0650695849610307,0.143572031468343,0.650669448495858
131,1,176001,-0.0847509413030562,0.144291630891853,0.557338338306872
132,1,176451,0.00541936314640873,0.146097135967825,0.970430827595945
133,1,177692,-0.0870991296932651,0.14232290709479,0.5409432946341
134,1,178191,-0.0934254240875351,0.142453016495497,0.51235864053867
135,1,178224,-0.0870991296932651,0.14232290709479,0.5409432946341
136,1,178960,-0.0408849589950089,0.143519204775713,0.775907362513352
137,1,179139,-0.0700917071156208,0.284459098319315,0.805513145756254
138,1,179139,-0.175651220664669,0.572881361409046,0.759320925693877
139,1,180955,0.0404805903114138,0.164823787501937,0.806135236830644
140,1,183802,-0.121249709921595,0.142270026370026,0.394652873050236
141,1,183954,-0.133169219527528,0.143277940287875,0.353292732177585
142,1,184450,-0.0991518281906701,0.142099168493263,0.485783500598121
143,1,184641,-0.0831689155144421,0.146268206779437,0.569985401585433
144,1,184718,-0.120955543390422,0.142860073052544,0.397751896943818
145,1,185296,-0.085296531772106,0.14232599981672,0.549354659129357
146,1,185438,-0.0562043132850707,0.142373686911085,0.693253884906533
147,1,185469,-0.0658894409623793,0.142567503677762,0.644249068786453
148,1,185503,-0.0488217075342375,0.142218042862639,0.731586374450899
149,1,185705,-0.0524346568982171,0.143804450947839,0.715609897374131
150,1,185749,-0.0998410722987727,0.143733329893936,0.487745924145539
151,1,185806,-0.122923958419837,0.143874901561264,0.393473455145075
152,1,185879,-0.109840706362662,0.144601389914284,0.447994529626279
153,1,185916,-0.0723504088121761,0.144602437640224,0.61714735026735
154,1,185941,-0.083810406125069,0.145215337682114,0.564208930508405
155,1,185954,-0.0995546075174618,0.145611749401321,0.494613791631563
156,1,186055,-0.0784401785942815,0.142739045621373,0.582985463438138
157,1,186896,-0.126121791990045,0.14498593248345,0.384951718263053
158,1,187697,-0.367781815783511,0.295354313583692,0.213875956996469
159,1,189392,-0.0774962425431909,0.297525607527863,0.794653778874194
160,1,189416,-0.418426713527568,0.286966591197318,0.145701386717321
161,1,190132,0.222852576589416,0.14248839557496,0.118712374134714
162,1,190148,0.24071280554024,0.142449365604724,0.0919465963523235
163,1,190165,0.219379844297053,0.143649613734758,0.127609974270017
164,1,190169,0.245273627306383,0.143350461627867,0.0879583320798946
165,1,190933,0.166710819073758,0.142500379439911,0.242831540676075
166,1,192149,0.222275558573727,0.143456668843749,0.122175277906725
167,1,192302,0.0884932450152753,0.190001658624301,0.641681793216149
168,1,192303,-0.0133631632777256,0.171600997613163,0.937972833155958
169,1,192305,0.0539523610519232,0.178302187111169,0.762380975250036
170,1,192315,-0.192985467304346,0.202033338333584,0.340122177591911
171,1,192795,0.323592205409585,0.141461468076315,0.0227580292627642
172,1,194020,0.211867298372113,0.149677686107083,0.15780644962004
173,1,194187,0.24434687574861,0.142029952934773,0.0862379732166563
174,1,194867,0.077398735095777,0.142486981855799,0.587335875618842
175,1,197325,0.113013193156495,0.14590093028261,0.439101319863433
176,1,197392,0.0884282044322648,0.1478269554709,0.550098575466352
177,1,198857,-0.322634508855445,0.683294793156726,0.637093856514292
178,1,206666,-0.150716087758934,0.160114919557424,0.347195124825913
179,1,206675,0.0411721754186409,0.208705553192137,0.84372667848629
180,1,223051,-0.0600533641403773,0.165160899286102,0.716370494209888
181,1,223059,-0.14985365896224,0.171348350792473,0.382410374159095
182,2,7366,0.0733636817695533,0.206707973125038,0.722865503861763
183,2,8180,0.431137951464599,0.283718040634204,0.129506662035552
184,2,8187,0.415757684380516,0.295173983440225,0.159858079627475
185,2,8250,0.41195658468521,0.29079749682375,0.157468849936124
186,2,8253,0.433074524305654,0.290710561995984,0.13719332853465
187,2,8285,0.278232362220482,0.157409670702092,0.0779969609538859
188,2,8302,0.219273457051865,0.147535224741641,0.138106951828095
189,2,8306,0.219273457051865,0.147535224741641,0.138106951828095
190,2,8314,0.217349049461971,0.144497724596524,0.133431919384217
191,2,8317,0.209016243619958,0.147848080386157,0.158324489230004
192,2,8328,0.17551562645503,0.147306797922819,0.234258955830072
193,2,8331,0.167153124268967,0.147056352975992,0.256451328986301
194,2,8498,0.204627457330816,0.144337434948176,0.157159896509646
195,2,8651,0.203215597265436,0.144478992901518,0.160443322518901
196,2,9418,0.276818845235359,0.368181347881891,0.452639492308812
197,2,9812,0.203085865252333,0.145342767847866,0.163204278870292
198,2,9932,0.189203703503927,0.144820027512415,0.192241741473551
199,2,10135,0.202226414159538,0.144212674135853,0.161710701199927
200,2,11616,0.184157438159151,0.144127380436761,0.202180460029116
201,2,12133,0.210026200597514,0.144603147219101,0.147269860210124
202,2,12194,0.22279484174994,0.145111713727932,0.125597765427122
203,2,12359,0.195166928059498,0.14479760771628,0.17856770054584
204,2,13061,0.221774549228975,0.144678326838483,0.126201067587561
205,2,14298,0.20641115837041,0.145201960432294,0.156041161759725
206,2,15222,0.18849152587069,0.146694299427672,0.199660124936546
207,2,17986,0.183221356243545,0.144130760086697,0.204488747295072
208,2,19770,0.149347000624559,0.145241721834811,0.304529172517554
209,2,19836,0.137158931638083,0.144875639871967,0.344421118337228
210,2,19851,0.160090840111811,0.14523442604529,0.27108542340666
211,2,21595,0.144497767002576,0.144679016598796,0.318601280691047
212,2,22385,0.158186073870807,0.144775772557091,0.275302239676973
213,2,23441,0.14715704401102,0.146219272116514,0.314906080703417
214,2,24209,0.183620173321394,0.144893959883726,0.205893145871789
215,2,24341,0.208967774798801,0.145141155883798,0.150822804898172
216,2,26815,0.24675340429575,0.144797857620017,0.0892380360247938
217,2,28209,0.211837610621297,0.145003475648093,0.144928540419382
218,2,28695,0.187121687190366,0.151618215640255,0.217962936093697
219,2,35849,-0.776504407352869,1.55719204706343,0.618331754979433
220,2,35850,-1.1823485752494,1.90410596164755,0.535035329285289
221,2,41245,0.278850893024688,0.144121094061976,0.0538088760451713
222,2,43214,0.231823286937973,0.146714318752209,0.114979575827819
223,2,47104,0.260948227119516,0.142452307442762,0.0678194045842007
224,2,50915,0.223962087234382,0.144041650887229,0.120879636491954
225,2,55834,0.208390540798347,0.143437988084159,0.147160196762321
226,2,56422,0.229968071003465,0.14360269268457,0.110178635822731
227,2,57715,0.248826306959701,0.143036486345093,0.0828008564733782
228,2,59046,0.201300754665844,0.14397686521237,0.162946895277517
229,2,59191,0.208946928057795,0.143116883769168,0.145186592101667
230,2,59383,0.202665267168871,0.143183928409263,0.157827268815879
231,2,59477,0.168994929081278,0.145472350725446,0.246143064073328
232,2,59755,0.308167924595683,0.327065720278287,0.346724289557546
233,2,60471,0.234459579199497,0.143240503694526,0.102558283008933
234,2,60478,0.245417930032184,0.143353248524928,0.087778583190344
235,2,60786,0.245573271229529,0.143114823584206,0.0870544784257952
236,2,61035,0.26234247879358,0.143020087488514,0.0674502533062031
237,2,61071,0.251207418651044,0.142421975835578,0.0786264465288208
238,2,61675,0.243678810885694,0.142872547909668,0.0889682624274666
239,2,62776,0.155330936736883,0.149508651736513,0.299542441619404
240,2,62939,0.193531916643787,0.142841124349806,0.176323715642305
241,2,63527,0.210994914144207,0.143310283543658,0.141832416487141
242,2,63857,0.188148060198612,0.143433906484833,0.190460167065121
243,2,65527,0.116223238559731,0.143175457320383,0.417479878825248
244,2,67007,0.089000410036432,0.1577109994078,0.572890704834918
245,2,67023,-0.000457610490874671,0.326284037483498,0.998881766523213
246,2,67024,0.180674320523769,0.327335518020968,0.581328769700995
247,2,67976,0.150773377470834,0.145151503562193,0.299640785812096
248,2,69628,0.250640672174625,0.147178137783044,0.0894529946800972
249,2,71825,0.451507296577846,0.284757597606804,0.113728914515329
250,2,72389,0.233987822033409,0.143938904843901,0.104926086475411
251,2,72392,0.220357961388569,0.144985469480872,0.129440718822364
252,2,73646,0.332426900480806,0.141374007406937,0.0192520566944829
253,2,74564,0.365962260449504,0.140856747395823,0.00976631167653146
254,2,74739,0.401722508437156,0.141053330907466,0.0046568715340403
255,2,79931,0.341294013565686,0.159773082085149,0.0333573062853804
256,2,80748,0.277126407707471,0.147637407770728,0.0613324426395034
257,2,80873,0.354168648471304,0.141757203540521,0.0129290186963996
258,2,81501,0.335405717966842,0.141862410995666,0.0186047454330141
259,2,83526,0.272667170696647,0.14201985118143,0.0556732674300722
260,2,83845,0.338494454296161,0.141754806438294,0.017470844342182
261,2,84412,0.479405432897543,0.359206008451925,0.182859201199764
262,2,84412,0.296072041136998,0.179635869027393,0.100205689128752
263,2,84447,0.3930387146456,0.143199586576343,0.00636644723518584
264,2,87391,0.327400401610534,0.141192856811601,0.0209754713189765
265,2,87562,0.322431840922447,0.141587901625088,0.0233686476053408
266,2,87849,0.315696788246823,0.141617287623993,0.0264277484336822
267,2,87878,0.319786514666153,0.142208500390063,0.0251468016550532
268,2,88125,0.309776416867677,0.158410357803165,0.0513089735568054
269,2,89785,0.272701065680141,0.14250214175243,0.0564717494259261
270,2,93441,0.265263726543255,0.146838248874215,0.071691303701344
271,2,93588,0.271799313532711,0.152008282859164,0.0746245696797832
272,2,93721,0.239359210546808,0.142237474763947,0.0932953061965464
273,2,93952,0.249132171850737,0.141779666952528,0.0797542721414608
274,2,95085,0.280444678276874,0.141813744029266,0.0487562530713814
275,2,103188,0.19393881203126,0.145693505378418,0.184001199967808
276,2,107124,0.208419465978291,0.142236144740286,0.143727571323171
277,2,111645,0.19979560140665,0.142362814670618,0.161369030077954
278,2,111916,0.167594260678227,0.142817633152761,0.241392785083546
279,2,111931,0.182973757556639,0.142983466898036,0.201496450538746
280,2,111999,0.210076086746831,0.142361671894695,0.140929112935159
281,2,114528,0.185499303201841,0.143282082680704,0.196289231382083
282,2,116024,0.226165225382156,0.143459193543701,0.115803437946451
283,2,119244,0.0267969551221299,0.156895934995286,0.864483245339298
284,2,119246,0.015008896221518,0.158574106974566,0.92464725264152
285,2,119247,0.113621622504015,0.159606560154203,0.477005779049358
286,2,120090,0.0245206907199054,0.143388823111933,0.864315153407771
287,2,120291,0.00644294820166713,0.145034178535135,0.964591825339549
288,2,120726,-0.0129159277868586,0.144194988300864,0.928677614883259
289,2,121716,0.0335485153341797,0.144021790143895,0.815942575045039
290,2,123100,-0.037533358649768,0.144217708021434,0.794818932377063
291,2,124677,-0.0467714658768468,0.144011344508289,0.745542796781311
292,2,127636,-0.257476834529719,0.181653207108501,0.157245497921292
293,2,127887,0.0306404332685024,0.14501120971127,0.832777456299018
294,2,128935,0.0212480060726918,0.144878873172895,0.883483729025072
295,2,129053,0.0295646620872929,0.14531579189787,0.838899667645971
296,2,130040,0.044597907442415,0.146192031380202,0.760497295645623
297,2,130976,-0.00119802085749643,0.145020365702563,0.993413375315764
298,2,132199,-0.0193374953869931,0.14568888882621,0.894481408565787
299,2,133355,0.0256029280995329,0.146671740508146,0.861525939822919
300,2,133435,0.00542306187211428,0.146994748854509,0.970591258630723
301,2,133943,0.179301518155667,0.171833962600583,0.297450290215279
302,2,135183,0.0330529275647249,0.147065924280501,0.822304539602465
303,2,135402,0.0136710735999499,0.147052428628972,0.925982245314979
304,2,135898,0.0282266545669974,0.14782647813617,0.848678838484168
305,2,135912,0.0197365800661493,0.147939579320858,0.893945367832119
306,2,135925,0.010120554704055,0.147272150942856,0.945251340051368
307,2,136002,-0.00789815689116047,0.147162341548971,0.957228693924105
308,2,136173,0.00189901493568545,0.148204063060129,0.989783812841551
309,2,138209,0.0338799098953602,0.152539593153229,0.824360058675238
310,2,138318,0.0206143217931518,0.152112826341076,0.892278040807349
311,2,138695,-0.0280607603551712,0.149502132575202,0.851223813927828
312,2,138818,-0.0587807060666035,0.149202617142482,0.693844273261025
313,2,139728,-0.0415593133335546,0.148951447219837,0.780398631288823
314,2,140174,-0.093055906049095,0.148885511710363,0.532364011830104
315,2,140863,-0.11051886661118,0.148791384350671,0.458110506770385
316,2,141152,-0.103770530991976,0.149224893234878,0.487264109026022
317,2,141292,-0.122084944475144,0.148110916138766,0.410336775674361
318,2,141545,-0.0492374201237962,0.148952516323469,0.741174613512128
319,2,145823,0.0517880528016907,0.154630741384548,0.737888626434393
320,2,145934,-0.0599584268192368,0.254803048685736,0.81410238624438
321,2,145980,0.0458937935932524,0.156062394273046,0.768874680209547
322,2,146723,0.051945046444914,0.148681161101238,0.727018313417958
323,2,147946,0.0411223265451275,0.150053107678291,0.784205096269153
324,2,150394,-0.0189469321652043,0.163473552473432,0.907796016408754
325,2,151274,-0.45712769944889,0.254925995914478,0.0738003931575639
326,2,151397,0.00852120108911558,0.150443557485747,0.954863603191131
327,2,153035,0.0462768577871149,0.148786112915665,0.755961844342328
328,2,153228,0.0397371585508495,0.149877411404007,0.791063246812238
329,2,153455,0.0276876143098375,0.151016482291267,0.854635200313087
330,2,153732,0.0908054122263129,0.156068700694952,0.56105274094114
331,2,153815,0.04474166058128,0.150425392862675,0.766309974251591
332,2,154160,-0.00958550592568375,0.148867037735003,0.948696367537761
333,2,154235,-0.00335605634542868,0.150354364835935,0.982204527346533
334,2,155527,0.177615925605105,0.162918544707998,0.276362934544176
335,2,159870,0.0544838271829369,0.146528296778293,0.710241454636978
336,2,161229,0.0505699710783158,0.148782154727195,0.734139469281789
337,2,161451,0.0880040286977515,0.318601263899674,0.782540771437212
338,2,161451,0.202935665001823,0.31947489195595,0.525698871995214
339,2,162696,0.0732505282251754,0.148114913586427,0.621224023169311
340,2,163284,0.0932352562352881,0.146118570026207,0.523835669545033
341,2,164166,0.0950686138985373,0.147473522851044,0.519573568618154
342,2,165270,0.144911975719622,0.146115944660094,0.321993845459368
343,2,165675,0.153798577590284,0.148512071455547,0.301099338622798
344,2,166404,-0.293979660721405,0.385167550542004,0.445823276667543
345,2,168012,0.235316834072167,0.179354347177863,0.19036529078794
346,2,168062,0.198728861332051,0.147020979340364,0.177335488906047
347,2,168518,0.124256738268882,0.146407692550578,0.396621384729212
348,2,168980,0.141647108177655,0.146293278879355,0.333587076662006
349,2,169651,0.169851203025951,0.146277902076022,0.246363773616394
350,2,169902,0.253279723689564,0.244594951443331,0.301141156918977
351,2,169960,0.150920643635596,0.228035789462566,0.508512766497205
352,2,170725,0.177013822978703,0.146515263742407,0.227794624035223
353,2,171254,0.18746183961745,0.146716587060592,0.202189905892967
354,2,172242,0.210637119181299,0.144884058483648,0.146881290769707
355,2,173254,0.0911620684997709,0.144121955545189,0.527447352674404
356,2,173340,0.0911940443771067,0.144104437109519,0.527252422371489
357,2,173385,0.100055469812834,0.144220657272736,0.488284880037764
358,2,173973,0.0905734139263383,0.143854808207321,0.529352569801158
359,2,174714,0.148501434736506,0.368975183366353,0.68758178325403
360,2,177341,0.237980667287451,0.142884804366955,0.0966917950420082
361,2,180314,0.157601558186642,0.14324787153589,0.271993931494972
362,2,180339,0.179531402600522,0.143538074350304,0.211851143552262
363,2,182758,0.222880462202802,0.142848154526488,0.119594162089624
364,2,183619,0.243492440502232,0.143319569462119,0.0902101180548659
365,2,183913,0.227801016441013,0.147050079402541,0.122244342128665
366,2,184146,0.20832057211955,0.148124301218538,0.160487964948459
367,2,187176,0.145491041552586,0.144480406607691,0.314626951313321
368,2,191066,0.239737488349914,0.145209842674615,0.099633478093466
369,2,191124,0.30165665289603,0.183471356349588,0.10103296668649
370,2,191128,-0.252318123169214,0.169007404163874,0.136345783158402
371,2,191599,0.130734928497208,0.143581109172449,0.363164305645196
372,2,191762,0.143140281218108,0.149245283176697,0.338167742011919
373,2,191763,0.140892834916145,0.144123986544054,0.328951189036244
374,2,191959,0.147947825735525,0.143751299024969,0.304093675307218
375,2,192390,0.137988613692719,0.147757122348858,0.350999989431542
376,2,195759,0.203241505711677,0.144799480259435,0.161315100783518
377,2,196912,0.027240693929203,0.142847000889044,0.848871520704856
378,2,197598,0.463446104157074,0.465879504830453,0.320526250248894
379,2,198110,0.0394609401517761,0.143695096219704,0.783772090762991
380,2,198283,0.0233454654247707,0.148225423485164,0.874941063951904
381,2,198805,0.0184032240802161,0.144326120655662,0.898608265757838
382,2,198891,0.0415884788966084,0.143188100713135,0.771645248415925
383,2,199248,0.0249294021926837,0.143526125553469,0.862206743624233
384,2,201782,0.01105963779119,0.143354668405033,0.938548896016169
385,2,203285,0.0958966550641008,0.142708843030489,0.502039698099217
386,2,203783,0.142284883414582,0.142291215059733,0.318016995987803
387,2,204179,0.148987915348662,0.142617104880542,0.296890021029524
388,2,205406,0.163713130495668,0.144041634333326,0.256489842875257
389,2,205834,0.124081557260887,0.14346186708622,0.387675743090267
390,2,205965,0.055689694431699,0.156896910222616,0.722843142531354
391,2,207192,0.163460245879511,0.143215489487306,0.254494355682508
392,2,207561,0.178827563203512,0.142527855219814,0.210423207154124
393,2,208682,0.143143396936747,0.142401339124994,0.315483786768066
394,2,210102,0.130255821527645,0.142805104158382,0.362326451945441
395,2,212519,0.557061904370169,0.302851259502632,0.0666973093220838
396,2,214801,0.130921846067875,0.142796566604761,0.359851545530183
397,2,215016,0.140089189685775,0.14269023600037,0.326884883975577
398,2,218876,0.0342164317538967,0.14435063487042,0.812765637544888
399,2,227511,0.0348838834266195,0.145372040236831,0.810498369980623
400,2,230378,0.0245363025754575,0.143545828890893,0.86437666324802
401,2,231943,0.00910271392226569,0.143962524087447,0.94961934572211
402,2,232156,-0.0194399827534127,0.143900607020994,0.892615242469918
403,2,232789,0.00956033305409554,0.143393859590409,0.94688069408815
404,2,238524,0.0195962178606771,0.143592771106788,0.891526916695415
405,2,241518,0.00983091861477692,0.144842233214322,0.945924930532346
406,2,250396,-0.175690697470376,0.143551536634833,0.22181153902692
407,2,250466,-0.162426767277352,0.143544886167724,0.258596026278424
408,2,252305,-0.123284246351944,0.14403677029841,0.392621509588487
409,2,254571,-0.138380709044787,0.146025673908831,0.34395774603756
410,2,254742,-0.120312398177991,0.145938850580604,0.410267410166181
411,2,254908,-0.115945564639871,0.147065687980756,0.430995962582204
412,2,255033,-0.120599103401178,0.172402172441692,0.484686590739449
413,2,255862,-0.120003480136832,0.14616894753529,0.41220513305991
414,2,255975,-0.131979391746456,0.145610865937047,0.365350784897298
415,2,258311,-0.22590558237195,0.142867963270164,0.11472345496819
416,2,259284,-0.195650370924525,0.143478384916593,0.173555325306695
417,2,266330,-0.157154568763631,0.144231991258235,0.276634499676803
418,2,267100,-0.15946632802193,0.144214254146429,0.269583525366167
419,2,268086,-0.193574912470177,0.144106492624769,0.180045283510607
420,2,274614,-0.0901108768545871,0.143516441629132,0.530489556891629
421,2,274729,-0.129149642610584,0.144218248490268,0.371121944359245
422,2,275746,-0.094368943985555,0.144231515259559,0.51335233952866
423,2,277029,-0.102996308689359,0.143543651993037,0.473524116129598
424,2,277741,-0.0951275334976952,0.143615464445056,0.508162062314865
425,2,278218,-0.11949068377509,0.143304075941935,0.404942831319822
426,2,278379,-0.0634488770720797,0.146956235270638,0.66618412193708
427,2,279910,-0.14497165838093,0.143187011514137,0.312009834611746
428,2,280616,-0.0896542384343704,0.149585464639726,0.549323134647672
429,2,283431,-0.092995785328184,0.145410702847175,0.522887298363138
430,2,283573,-0.096167112538759,0.143658464703017,0.503668461774726
431,2,286762,-0.133728558317895,0.143941706912209,0.353499764091564
432,2,287187,-0.137229569723521,0.143259057397198,0.338762731949672
433,2,288379,-0.106259740039743,0.142245678888161,0.45555141743823
434,2,294941,-0.179175330104733,0.142123634181029,0.208249427428473
435,2,296073,-0.150442220266634,0.146165895156112,0.304063796262404
