SNP,Chr,Pos,Effect,SE,GTR1_SLM4_noMTX_noDrug_avg_logratio_Fitness_minus_ref.GLM
77,1,93789,-0.0631188579614483,0.0658022972694194,0.338104617379007
78,1,94351,-0.0348896933585385,0.0660352993342419,0.597589031716757
79,1,99148,-0.0521424158537597,0.0658295248740096,0.428844517117479
80,1,101281,0.643662230449076,0.719784401738208,0.371801129984423
81,1,106011,-0.0847186342876246,0.0685194485070666,0.217125495238359
82,1,106800,-0.0340211084947654,0.0659520211247528,0.606284672988151
83,1,107970,-0.0552670870589411,0.065715605841498,0.400915013963389
84,1,109000,-0.091894033276448,0.0657155761238688,0.1628828629323
85,1,112549,-0.0799908860832249,0.0656849076694808,0.22411449315142
86,1,112742,-0.0960513920817859,0.0658811301939262,0.145743413823823
87,1,113050,-0.102370040199435,0.0657426246133299,0.12033486300719
88,1,113135,-0.10581409993575,0.065558533615095,0.107412234470873
89,1,114076,-0.0363403490187527,0.0657715643334198,0.580939270189543
90,1,114628,-0.0972039864373179,0.065763267553136,0.140275542308328
91,1,116283,-0.132534495066282,0.0659572155902444,0.0452553628976639
92,1,126880,-1.73967465449583,1.24115451738961,0.161895910678564
93,1,127853,-0.0474392428499885,0.0661616922228391,0.473836037559881
94,1,128302,-0.0251447960373386,0.0659419527314024,0.703197350490275
95,1,128704,-0.0663889206823695,0.0659265592386412,0.314618160808434
96,1,128911,-0.0751690250389696,0.0659071707243707,0.254839277589816
97,1,130267,-0.113037792304306,0.0657223910315443,0.0863219604028298
98,1,130271,-0.111552781829039,0.0658082271099037,0.090934671372935
99,1,130613,-0.106988594778781,0.0664494493051108,0.10827532141867
100,1,132012,-0.127262107126069,0.0662058411926461,0.0553828124561528
101,1,133231,-0.067587880536666,0.0659811948207075,0.306371123399871
102,1,137074,-0.127421525661214,0.0656357579280285,0.0530121898737967
103,1,137304,-0.108335076277046,0.0657558151599276,0.10033771307633
104,1,139686,-0.114043458918966,0.0658155786806669,0.0840093786723412
105,1,149562,-0.050379114842395,0.0661913840754106,0.447097780671908
106,1,150447,-0.053332487884597,0.0669203114741084,0.426012764625662
107,1,151446,-0.112016741256733,0.134428981067035,0.405251289164575
108,1,154084,-0.0402115572425678,0.0671533254111937,0.549688871191522
109,1,156633,-0.0588468511444394,0.0680364965712929,0.387664247731922
110,1,157269,-0.0442625341733677,0.0659259429376478,0.502406246098048
111,1,160054,-0.0189756120061684,0.0665871134312507,0.775830995616533
112,1,166222,-0.0196108662425996,0.0660939789854169,0.766861018091135
113,1,166416,-0.00995885004559871,0.0659658931173328,0.880085863911938
114,1,167326,-0.0282430534216015,0.0663258561769161,0.670496571382549
115,1,168836,-0.012916498312785,0.0660249140753891,0.845011811290686
116,1,171200,-0.05079647069706,0.0660720833607236,0.442523829958841
117,1,171431,-0.0497275941946286,0.0664875527628369,0.455004351438414
118,1,173339,-0.0624083937704377,0.0659391408240377,0.344564252542889
119,1,173845,-0.0601588106327898,0.0658902698128984,0.361857745409313
120,1,175121,-0.0447971383606477,0.0657940379195507,0.496400582882109
121,1,175281,-0.0307276434318849,0.0658728872797071,0.641167747071257
122,1,175315,-0.0344842004619718,0.0658468688560842,0.600813776951097
123,1,175523,-0.0451406531925345,0.0662020907772724,0.495773694968782
124,1,175541,-0.032698136445851,0.0659523539333659,0.620355177274168
125,1,175653,-0.0646293738547435,0.0660946263602109,0.328827563844381
126,1,175805,-0.0317729784641221,0.0699070006763821,0.649745807768702
127,1,175818,-0.0459357326243974,0.0682771884294853,0.501525516816205
128,1,175856,-0.0483202815949898,0.0672275226114131,0.472765881028837
129,1,175876,-0.0526031970447162,0.0661864826397627,0.427279862971424
130,1,175989,-0.0397681683309982,0.0664009561525879,0.549617326234975
131,1,176001,-0.0401924192918896,0.0667465810102494,0.547451247646262
132,1,176451,-0.055479600218022,0.0675190495988909,0.411809047768147
133,1,177692,-0.0309580303326795,0.065851832551897,0.638562119294635
134,1,178191,-0.0405874707264431,0.0659024531189867,0.538375947588056
135,1,178224,-0.0309580303326795,0.065851832551897,0.638562119294635
136,1,178960,-0.0215008046445599,0.0663886945743435,0.746233977227519
137,1,179139,-0.0396737816853872,0.131583054737811,0.763202150599728
138,1,179139,0.255154003181484,0.2646978310707,0.33573365506385
139,1,180955,-0.0676567732874727,0.0761677071814605,0.375005434523115
140,1,183802,0.0143503526741106,0.0658763109131805,0.827681333775105
141,1,183954,-0.0111063511759837,0.0663577364269918,0.867174094165134
142,1,184450,0.00956071037998624,0.0657773754545993,0.884517870589725
143,1,184641,0.0144790544926817,0.0676891860567479,0.830744649202441
144,1,184718,0.0211802250358488,0.0661434782712311,0.748993765087414
145,1,185296,0.0174597009225133,0.0658658886748421,0.791102893724355
146,1,185438,0.000885392805848081,0.0658755371803969,0.989284037263273
147,1,185469,0.00697571153177877,0.0659695809433273,0.915847645335822
148,1,185503,0.00284448404800822,0.0657998243895278,0.965543145954278
149,1,185705,0.001424630235691,0.0665353615144616,0.982929397599674
150,1,185749,0.00469247183080586,0.066534935964172,0.943814598070275
151,1,185806,-0.0170252029127665,0.066618085142451,0.798436149973872
152,1,185879,-0.0328017461164316,0.0669234155736308,0.624340348017284
153,1,185916,-0.019810126451425,0.0669074288785372,0.767341096283333
154,1,185941,-0.00590946680499257,0.0672064949199352,0.929982175974877
155,1,185954,0.00218912188767354,0.0674034045530077,0.974109285428445
156,1,186055,-0.000930327827880016,0.0660582494660035,0.9887713630093
157,1,186896,-0.000100635069400917,0.0671412711936719,0.998804933380961
158,1,187697,-0.0236470921818857,0.136922690110756,0.862983100695831
159,1,189392,0.00368945607432281,0.137646237401736,0.978631288295596
160,1,189416,0.0598813720508709,0.133109639693863,0.653083885662707
161,1,190132,-0.0153340539865177,0.0661370268937447,0.81678670193127
162,1,190148,-0.0185795967614343,0.0661546198744894,0.77898915603163
163,1,190165,-0.00825630397308019,0.0666689668692143,0.901512217200258
164,1,190169,-0.0218802190800341,0.0665770913262269,0.742619007691356
165,1,190933,-0.0650300899801755,0.0659565392779959,0.324831163511905
166,1,192149,-0.0125762066865509,0.0665839113954929,0.850297325495826
167,1,192302,0.0890741762553295,0.0877924516365656,0.310991689850126
168,1,192303,0.0596260260995445,0.0793185752523644,0.452715305144574
169,1,192305,0.0888685635035111,0.0823562551784922,0.281291123451321
170,1,192315,0.127752241881445,0.093332484409289,0.171936422603103
171,1,192795,-0.0472461543381871,0.0658742798686315,0.473714507876672
172,1,194020,-0.0808902733238901,0.0693024123031174,0.24391454748184
173,1,194187,-0.0940480876078476,0.0657867096535613,0.153718841954357
174,1,194867,-0.120912900924915,0.0656261775147269,0.0662479230999348
175,1,197325,-0.108435515385443,0.0673030220642344,0.108039960639317
176,1,197392,-0.10476533015761,0.0681907055593599,0.125346430918002
177,1,198857,-0.130804942812502,0.316110277427156,0.679275324851576
178,1,206666,0.0430306687420483,0.0741255059919066,0.561940489096621
179,1,206675,0.0908231030316689,0.0964298829058758,0.346910269215103
180,1,223051,-0.0715012944059039,0.0763216989840988,0.34948085901362
181,1,223059,-0.0825370791602658,0.0792286120242901,0.298236608479171
182,2,7366,0.000293172469173264,0.0956386420584946,0.997555885263876
183,2,8180,0.0694245438536445,0.131622595813545,0.598211390238472
184,2,8187,0.0210960893150904,0.136923870855489,0.877641271498047
185,2,8250,0.103657786232681,0.134789760126971,0.442387895991589
186,2,8253,0.0654162253556887,0.134857686972869,0.6279233340277
187,2,8285,0.0143109524283856,0.073134115426303,0.844972493870268
188,2,8302,0.0116921983684978,0.0684590812159842,0.864485917790263
189,2,8306,0.0116921983684978,0.0684590812159842,0.864485917790263
190,2,8314,-0.00215726676961164,0.0670573557082626,0.974354285720358
191,2,8317,0.0160375775274203,0.0685814612860292,0.815239221333961
192,2,8328,0.0063286895999638,0.0682790960315653,0.926203583637095
193,2,8331,0.00443950711564745,0.0681511524941283,0.948097759689547
194,2,8498,-0.0145407144208358,0.0669547733332609,0.828199625658694
195,2,8651,0.00777641614105429,0.0670206621616659,0.90769464166262
196,2,9418,0.203221196914286,0.170110764566377,0.233029603745508
197,2,9812,0.00532910602363623,0.0674195740864378,0.937042494246253
198,2,9932,-0.00356239945046766,0.0671541801012457,0.957723617101095
199,2,10135,-0.00257584566620084,0.0668971299032416,0.969307148853587
200,2,11616,-0.0152855594831242,0.0668213122733177,0.819193551261797
201,2,12133,-0.00544426650877905,0.0670913032646707,0.935370935226947
202,2,12194,-0.0054424138974587,0.0673507437722377,0.935641207347994
203,2,12359,0.00335614372522564,0.0671542101997567,0.960169246296968
204,2,13061,-0.0253834410226856,0.067135913286207,0.705590731379897
205,2,14298,-0.000438848043848861,0.0673613372590269,0.994805630094451
206,2,15222,-0.0117884504938137,0.0680153175082117,0.862498832777452
207,2,17986,-0.00352206799661559,0.0668260018690336,0.957996725517122
208,2,19770,-0.0109950810015407,0.0672857520263546,0.87029012214722
209,2,19836,-0.0228388762967837,0.0670924212889487,0.73375088887105
210,2,19851,-0.00956218994846725,0.067297977253493,0.88709208421045
211,2,21595,-0.0136075480685802,0.067018026825437,0.839218327456321
212,2,22385,-0.0174383165082204,0.0670789373315178,0.795040716179373
213,2,23441,-0.00664344185915877,0.0677360047749023,0.921925671570714
214,2,24209,-0.0209940437936527,0.0671698808084549,0.754806022212127
215,2,24341,0.00950358259640849,0.0673361742649688,0.887842725243012
216,2,26815,-0.00758083125741238,0.06725616972726,0.910319965295165
217,2,28209,-0.0311784208788111,0.067259543008026,0.643253106301743
218,2,28695,-0.0171002147553052,0.0702827307790277,0.80790963051081
219,2,35849,0.505387576381126,0.720096995283644,0.483246005276531
220,2,35850,-0.407871931758298,0.881038886845001,0.643689553377649
221,2,41245,-0.0372787967179298,0.0669925638819448,0.578247840223468
222,2,43214,-0.0302240623118752,0.0680895522544506,0.657396302164071
223,2,47104,-0.0449884386622728,0.0661665415716168,0.496996132479497
224,2,50915,0.00929016043656827,0.0668585558564676,0.889566957297829
225,2,55834,-0.0233621491865058,0.0665398171905578,0.725722560847825
226,2,56422,-0.0194485226559818,0.0666623787020776,0.770651745081297
227,2,57715,-0.00977687097676816,0.0664486029122291,0.883109986577232
228,2,59046,-0.0103407434753794,0.0667845269177298,0.877037987111707
229,2,59191,-0.0182120518716945,0.0663973216789225,0.78402301446005
230,2,59383,-0.0161095416555128,0.0664179861990734,0.808496524079701
231,2,59477,-0.00959016343411095,0.0674210173408731,0.886969268193334
232,2,59755,0.213975485713544,0.151059619337508,0.15751190321717
233,2,60471,-0.0072445907586618,0.0665118649479176,0.913326419595669
234,2,60478,-0.0113168063677367,0.0665861577731302,0.865141045313545
235,2,60786,-0.0082239087452689,0.0664779509481286,0.901616237562077
236,2,61035,-0.0236504139337292,0.0664626780082569,0.722169179785776
237,2,61071,-0.0255307345988134,0.0661590886155347,0.699803841232328
238,2,61675,0.024490325563068,0.0663507465696952,0.71227150498914
239,2,62776,-0.013602285417581,0.0692634765459251,0.84442209858768
240,2,62939,-0.0129492096690302,0.066245251802642,0.84513453006561
241,2,63527,0.0155999624060663,0.0664923300726874,0.814645172962126
242,2,63857,-0.0324089957441986,0.0664906112401448,0.626261765623974
243,2,65527,-0.0339874471959516,0.0662690139773987,0.608362436084906
244,2,67007,-0.0459146534183728,0.0729479244240531,0.529483318203306
245,2,67023,-0.138150390725854,0.150757379815435,0.360095510080786
246,2,67024,-0.1028194196669,0.151389444976081,0.497474171135368
247,2,67976,-0.0361056892198709,0.0672210911929521,0.591524175807495
248,2,69628,-0.0335595920506844,0.0683392851376775,0.623679825429612
249,2,71825,-0.267252534604001,0.131427499700167,0.0427536806545781
250,2,72389,-0.0853430271684378,0.0666793036610468,0.201419820144161
251,2,72392,-0.0948733655649017,0.0670985576447823,0.158260693338403
252,2,73646,-0.042036070471056,0.0658707705704779,0.523783499813906
253,2,74564,-0.0440518163248017,0.0657375442293276,0.503221625987183
254,2,74739,-0.0467881604467234,0.0659486298187818,0.478505092132833
255,2,79931,-0.0268914047280628,0.0743722363332617,0.71788332910976
256,2,80748,-0.0327588210724658,0.0686138222636602,0.633345991876281
257,2,80873,-0.0322552504227857,0.0661308039622769,0.626030246826596
258,2,81501,-0.0412830835418952,0.0661055549915447,0.532701051637414
259,2,83526,-0.0584063022122265,0.0659662512291562,0.376545417294289
260,2,83845,-0.0563414627254691,0.0660341655103442,0.394117624807975
261,2,84412,0.167437289135444,0.16634620912665,0.31483616120795
262,2,84412,-0.0611653916369321,0.0833538046157753,0.463555021810919
263,2,84447,-0.0524822065726863,0.0668878823108775,0.433197049931787
264,2,87391,-0.0385539573590248,0.0657783336468655,0.558169853364948
265,2,87562,-0.0404755827546016,0.065941693533239,0.539737112109902
266,2,87849,-0.0424188561358901,0.0659319810345475,0.5203998283356
267,2,87878,-0.0196303741888048,0.066245871371095,0.767155389733182
268,2,88125,-0.0274700265056875,0.0736608090770726,0.709427389288013
269,2,89785,-0.0426325417548184,0.0662226311439339,0.520138720636057
270,2,93441,-0.0460290533249166,0.0681955640093284,0.50014510655312
271,2,93588,-0.0301943699979176,0.0706173455364072,0.669219648009049
272,2,93721,-0.0591732589553269,0.0659862863201099,0.370463024045259
273,2,93952,-0.0395711871351295,0.0658387647680429,0.548204579307985
274,2,95085,-0.0679268080706272,0.0658652284361561,0.303106237079086
275,2,103188,-0.0518574830107926,0.0675092846209595,0.442909639582241
276,2,107124,-0.00411587861674179,0.0659968309628541,0.950307628979675
277,2,111645,-0.0354275547257754,0.0660125326927045,0.591827277724856
278,2,111916,-0.0491521758969972,0.0661434062135239,0.457906150930574
279,2,111931,-0.044293925939789,0.066254410592428,0.504223935965089
280,2,111999,-0.0364371454081174,0.0660297938966122,0.581414784937972
281,2,114528,-0.0330013130844569,0.0664151829439763,0.619573039168912
282,2,116024,-0.0333586718819815,0.0665727069225657,0.616622697128695
283,2,119244,-0.0575612312044251,0.0725172137809609,0.427868665266664
284,2,119246,-0.0730196363656821,0.0732531181921917,0.319538245007795
285,2,119247,-0.0432489954234625,0.0738499307225294,0.558496022462653
286,2,120090,-0.0520977253711935,0.0662753780166234,0.432348174491023
287,2,120291,-0.0978031733397903,0.0668896802014636,0.144588033442251
288,2,120726,-0.0701256176384326,0.0665997917548495,0.293088469098292
289,2,121716,-0.0492841649859673,0.0665768826892858,0.45963465598843
290,2,123100,-0.00163517344769093,0.0667203916208245,0.98046136901512
291,2,124677,0.0274783521188654,0.0666124849187092,0.680215671315026
292,2,127636,0.0911604857701973,0.0841304250278817,0.279298831598775
293,2,127887,0.0549176957978168,0.0670216495974216,0.413109781327005
294,2,128935,0.0689391508789396,0.0669214240182746,0.303644577947232
295,2,129053,0.0551214636235491,0.0671619066481762,0.412356745906616
296,2,130040,0.0151172435284448,0.0676314835913818,0.823257191364672
297,2,130976,0.0282916292662119,0.0670684562487906,0.673404330961688
298,2,132199,0.0492043908450366,0.0673453858338912,0.465491347643561
299,2,133355,0.045321967883788,0.0678093009104528,0.504331739438015
300,2,133435,0.0408097158792045,0.0679641177534831,0.548585192129795
301,2,133943,0.0460992274303197,0.0795738000484182,0.562738259791358
302,2,135183,0.0757227594446428,0.0679170013928516,0.265638533279028
303,2,135402,0.0715151351359629,0.0679196268640208,0.29308975173607
304,2,135898,0.0653085619221578,0.0682985720035323,0.339614740238365
305,2,135912,0.0440577973934906,0.0683972977340623,0.519899536135699
306,2,135925,0.0365578420499602,0.0680996745278995,0.591724300870333
307,2,136002,0.0552786769645108,0.0680128830691021,0.416899042892224
308,2,136173,0.0638359301250568,0.068473879662449,0.351835801149817
309,2,138209,0.0281244487882788,0.0705527431483395,0.690406775271723
310,2,138318,0.0263886837852252,0.0703540838298758,0.707823330900037
311,2,138695,0.0156960679918223,0.0691569892496247,0.820584002618256
312,2,138818,0.0251677313930332,0.0690222050066151,0.715604174258664
313,2,139728,0.0324702705911408,0.0688897641877624,0.637691511631206
314,2,140174,0.0100193954290326,0.068909374990166,0.884478368365902
315,2,140863,0.0181331153998989,0.0688768030959406,0.79249698366785
316,2,141152,-0.00672406255698155,0.0690766744648757,0.922510037133092
317,2,141292,-0.00339215042687124,0.0685806855595859,0.960578947762154
318,2,141545,0.0108084100441934,0.068912598117363,0.875458803941147
319,2,145823,-0.0324215003209545,0.0715215902028216,0.650603569609504
320,2,145934,0.00631218393695576,0.117878776872768,0.957325502497469
321,2,145980,-0.0769269580912866,0.0720859698280685,0.286630787401228
322,2,146723,-0.0185020639571649,0.0687836499041407,0.788095084089298
323,2,147946,-0.0522469616247423,0.0693651261109011,0.451821837602258
324,2,150394,-0.0133550026648335,0.0756197580498107,0.859918125079041
325,2,151274,0.0379430265269836,0.118445552949857,0.748899000868211
326,2,151397,-0.0053321636908219,0.0695938178714548,0.938970564514244
327,2,153035,-0.0115097937292952,0.0688340630946631,0.867299989501765
328,2,153228,-0.0303746017805424,0.0693202387713263,0.661525288934796
329,2,153455,0.00630850176307973,0.0698616302728844,0.928100074019831
330,2,153732,-0.0290665434333852,0.0722142702487559,0.687556664319361
331,2,153815,0.0297351544777547,0.0695763988148281,0.669367402965947
332,2,154160,-0.0113316191553043,0.0688625571800122,0.86938911150513
333,2,154235,-0.00743616476858455,0.0695517434049215,0.914916691278321
334,2,155527,-0.0205439817476785,0.0754837697266695,0.785654866675964
335,2,159870,0.0209544694030233,0.0677870081486885,0.757410939397368
336,2,161229,0.0110274406143491,0.068834286791141,0.872813012200245
337,2,161451,0.286958430153315,0.14660508841011,0.0510932424830129
338,2,161451,-0.133930302550826,0.147699251229854,0.365143222692318
339,2,162696,0.0129449882271624,0.0685371361206714,0.850298911341884
340,2,163284,0.00576659053019934,0.0676316459571264,0.932099309709369
341,2,164166,-0.00603438545732282,0.0682595531099825,0.929606086363326
342,2,165270,-0.000513494720269625,0.0676862558390154,0.993951275535715
343,2,165675,0.0280830354482404,0.0687886332718155,0.683336854072078
344,2,166404,0.267044249126879,0.177755284488282,0.133910050870224
345,2,168012,-0.0186465390471087,0.0831641271431899,0.822720717159742
346,2,168062,0.0405629666941021,0.0681524161297419,0.552104388148243
347,2,168518,0.0405878195869462,0.0677617560325971,0.549571564207079
348,2,168980,0.0364203762806425,0.0677362647466725,0.591137383430568
349,2,169651,0.061110900383913,0.0677181136386343,0.367443501945871
350,2,169902,-0.148610795362027,0.113043150425727,0.189485140390281
351,2,169960,-0.0368116789994879,0.105534915297341,0.727439589005268
352,2,170725,0.0838671512509581,0.067770015127254,0.216714414759505
353,2,171254,0.0394424871241894,0.0679943725296026,0.562227655558105
354,2,172242,0.060573376426972,0.0671452936098056,0.367606158770815
355,2,173254,0.10289260851537,0.0664823496102319,0.122598261968703
356,2,173340,0.0878738986959724,0.0665352701729177,0.187453138939613
357,2,173385,0.111324290040941,0.0664974222637482,0.0949938645997495
358,2,173973,0.111056600100974,0.0663206376704217,0.0949100699534993
359,2,174714,0.0753370168967813,0.170677260650602,0.659193372553176
360,2,177341,0.117783913569275,0.0660598662230834,0.0754475349470699
361,2,180314,0.115721675159752,0.0660925513178447,0.0808311564561466
362,2,180339,0.125145569509159,0.0662124353218046,0.0595687589510282
363,2,182758,0.113287789018599,0.066033245059858,0.0871095342645287
364,2,183619,0.166439964325562,0.0659770096652928,0.0120847199756725
365,2,183913,0.147469832084474,0.0678023154006411,0.0302936502530752
366,2,184146,0.141576259187753,0.0682984823187016,0.0389063160256978
367,2,187176,0.109947718239022,0.0666751864490053,0.100036205690739
368,2,191066,0.157068443799876,0.066911624428576,0.0194566556705605
369,2,191124,-0.0421723791294157,0.0851672793563506,0.620787398708453
370,2,191128,0.0638335774332752,0.0783543880457973,0.41580605210464
371,2,191599,0.122555233478716,0.0661768116000446,0.0648697611192126
372,2,191762,0.126669313975026,0.0688001207433658,0.0664428653599493
373,2,191763,0.121058514289653,0.0664492215756241,0.0693284331154208
374,2,191959,0.153776145845018,0.0660931371725278,0.0205488342665436
375,2,192390,0.103723542137618,0.0682127038228713,0.129257996554755
376,2,195759,0.0315521766407836,0.0671488334779427,0.638727885317171
377,2,196912,0.0672024809182684,0.0659865022735149,0.309172231181508
378,2,197598,0.245683803536306,0.215417767863673,0.254851554908019
379,2,198110,0.0305157971365413,0.0664595482716994,0.646399389419158
380,2,198283,0.0334152068572403,0.0685473285072552,0.626223337777453
381,2,198805,0.0318017067154698,0.0667442775480636,0.634033714846002
382,2,198891,0.0434691054985238,0.0662052597136897,0.511878255089045
383,2,199248,0.0397279491298398,0.0663632861630127,0.549794589050394
384,2,201782,0.024001272216586,0.0663030663119172,0.717573564171248
385,2,203285,0.0322696074125981,0.0660359359589033,0.625380647675531
386,2,203783,0.0457888439664531,0.0658709577087279,0.487431479930105
387,2,204179,0.0554471781557973,0.0660095873851163,0.401484366741251
388,2,205406,0.0708702245290369,0.0666477487946864,0.28834781191878
389,2,205834,0.0331893944644004,0.0664111938611804,0.617558236929808
390,2,205965,0.0507467541147353,0.0725420386138522,0.484669336952243
391,2,207192,0.0199329582777242,0.0663640813288341,0.764081185300215
392,2,207561,0.0349654356232388,0.0660529751052419,0.596892326476448
393,2,208682,0.0196587280412613,0.06595972415786,0.76584691427655
394,2,210102,0.0211127112677345,0.0661288429090725,0.749713429842593
395,2,212519,0.119745733537112,0.140622185869372,0.395045498860875
396,2,214801,0.00619757937917675,0.0661344196169526,0.925391216060663
397,2,215016,0.0133411030880628,0.0660936927653224,0.840149184671781
398,2,218876,-0.113214831107166,0.0665084347372562,0.0895864997714733
399,2,227511,-0.115079028294478,0.0669740221341273,0.0866253840437642
400,2,230378,-0.100196411352104,0.0661915061799643,0.1309878255146
401,2,231943,-0.113490668205289,0.0663218673750178,0.0879207280586349
402,2,232156,-0.102444873513957,0.0663453971582655,0.123456632818776
403,2,232789,-0.113877182229257,0.0660558704951957,0.0855919342680757
404,2,238524,-0.121418513913628,0.0661116054778138,0.067114262331474
405,2,241518,-0.103925030659144,0.0667746785394451,0.120520025045753
406,2,250396,-0.115944333353478,0.0662598732131151,0.0810144187999806
407,2,250466,-0.0998459804110998,0.0663105157416817,0.133029810404814
408,2,252305,-0.122906556877009,0.0663778861104898,0.0649154507599917
409,2,254571,-0.0828603065981499,0.0674923330840629,0.22037780761537
410,2,254742,-0.0471569742350662,0.0675285661320764,0.48543292022144
411,2,254908,-0.0825643604432551,0.067949419520893,0.225145539651554
412,2,255033,-0.111488983512669,0.0795863192924024,0.162135548068336
413,2,255862,-0.0851786975865315,0.0675291892042557,0.208011664396882
414,2,255975,-0.0627375326744801,0.0673541268923357,0.352253354309766
415,2,258311,-0.0727633346431259,0.0662101373301116,0.272527609306317
416,2,259284,-0.0914383721686439,0.0663684241012496,0.169156647825861
417,2,266330,-0.115004651113506,0.0665518606244924,0.084854572158157
