SNP,Chr,Pos,Effect,SE,RET2_SNA3_noMTX_Metformin_avg_logratio_Fitness_minus_ref.GLM
97,1,130267,-0.0412207914227892,0.0792388511302014,0.603243759637023
98,1,130271,-0.0400368726288237,0.0793346869173225,0.614114046408919
99,1,130613,-0.0592712892877608,0.080042803329098,0.459491984572738
100,1,132012,-0.10190640802501,0.0797506849169188,0.202155271627055
101,1,133231,-0.0819075461413708,0.0792478798747836,0.302048832534411
102,1,137074,-0.10081764399436,0.0790729603875142,0.203149478282571
103,1,137304,-0.104262071181311,0.0790879214652635,0.188256022285344
104,1,139686,-0.108707761767674,0.0791754303935585,0.170624289734603
105,1,149562,-0.102791367548549,0.0793793511761547,0.196187802013044
106,1,150447,-0.126654523822395,0.0801673253313751,0.115030611783581
107,1,151446,-0.353493223384412,0.160522497699411,0.0283014713494503
108,1,154084,-0.123285052018823,0.0804315813963224,0.126222299938073
109,1,156633,-0.116185877705761,0.081571101645122,0.155228304898668
110,1,157269,-0.10322160150634,0.0790434818117355,0.192442434359015
111,1,160054,-0.131424881230755,0.0796805160638296,0.099955679956091
112,1,166222,-0.142604674119969,0.0790317319056642,0.0720211888676365
113,1,166416,-0.125051436293716,0.0789541348400214,0.114123506810281
114,1,167326,-0.133560849858024,0.079366710016691,0.0932917871485071
115,1,168836,-0.14228540977816,0.0789444021504821,0.0723433185364343
116,1,171200,-0.109332087040234,0.079212119827559,0.16838483931373
117,1,171431,-0.148653960482107,0.0795288346729123,0.0624251679946965
118,1,173339,-0.124927226572648,0.0790206594022199,0.114786437829391
119,1,173845,-0.0921245426961961,0.0790823178816687,0.244838147863721
120,1,175121,-0.0417688596822921,0.0790458244499436,0.597544599355774
121,1,175281,-0.0620136104155889,0.0790754389612597,0.433429020648123
122,1,175315,-0.0561905940967561,0.0790628353837152,0.477734460073702
123,1,175523,-0.0569119824687921,0.0795099869586174,0.474597889155246
124,1,175541,-0.0592672578146532,0.0791801242270641,0.45464992801269
125,1,175653,-0.0725170912906252,0.079399929754754,0.361700623214901
126,1,175805,-0.137502844785731,0.0836703887589771,0.101193195421846
127,1,175818,-0.125764394449455,0.0817868142476952,0.125015404488941
128,1,175856,-0.0820722366767104,0.0806878722896836,0.309775360454071
129,1,175876,-0.0677940893183625,0.0794858078540668,0.394288600704436
130,1,175989,-0.0651371903936599,0.0797193361284729,0.414432988161468
131,1,176001,-0.0890687619937236,0.0800702557383767,0.266730639056658
132,1,176451,-0.0928605075310795,0.0810240318748559,0.252535893106889
133,1,177692,-0.0859692504336282,0.0789869578161159,0.277161945740785
134,1,178191,-0.0907290551396321,0.0790505797654757,0.251855535818165
135,1,178224,-0.0859692504336282,0.0789869578161159,0.277161945740785
136,1,178960,-0.0932897994408601,0.0795965743697289,0.241974269155531
137,1,179139,-0.235063829081692,0.157568810375752,0.136640236936377
138,1,179139,-0.540715671776074,0.317043142137363,0.0889817301328924
139,1,180955,0.0232388474037912,0.0915788511596508,0.799830415062777
140,1,183802,0.0278821232924295,0.0791154261826254,0.7247311121849
141,1,183954,0.0185757885360503,0.0796992954236709,0.815839470333062
142,1,184450,0.0188966279740155,0.0790011559673821,0.81109371926682
143,1,184641,-0.0038726274217421,0.081306476818395,0.962038058655156
144,1,184718,0.0556953220074029,0.0794011409559313,0.483489172780707
145,1,185296,0.0671813278338412,0.0790385395007623,0.395911269294125
146,1,185438,0.0229080057892816,0.0791137211684551,0.772324446490674
147,1,185469,0.0223063400323838,0.0792284116451145,0.778457612192037
148,1,185503,0.0032772791975719,0.0790321739098406,0.966946519526103
149,1,185705,-0.0126752558520187,0.0799128149725498,0.87406404880225
150,1,185749,-0.0113191030346876,0.079913391732484,0.88744348736943
151,1,185806,0.0332373344144006,0.0800028155906662,0.678063421074763
152,1,185879,0.0112198116292936,0.0804068322756234,0.889104576984543
153,1,185916,0.00208089445926489,0.0803724025414033,0.979359180505261
154,1,185941,-0.0236761530698912,0.0807127562488846,0.769435857881108
155,1,185954,-0.00828104320923675,0.0809571382134425,0.918585185092661
156,1,186055,-0.00247595923007434,0.0793424643700678,0.97512290815158
157,1,186896,-0.0209887435483722,0.0806356311276988,0.794790936955087
158,1,187697,0.121182839427354,0.164338242500055,0.461369659592635
159,1,189392,0.0041221156672453,0.165326893582966,0.980122396044636
160,1,189416,0.05221652605894,0.159899636734723,0.744195647392376
161,1,190132,-0.0663786510369176,0.0793646215237433,0.403509310373042
162,1,190148,-0.0687705939941145,0.0793828369858257,0.386905521255364
163,1,190165,-0.0662360242413549,0.0800001841589099,0.408259116870055
164,1,190169,-0.0593214062194516,0.0799156177831753,0.458398898990429
165,1,190933,0.0382103100422046,0.0793033193066597,0.630228953577165
166,1,192149,0.0440058588154198,0.0799436614580116,0.582351458759619
167,1,192302,0.0392263750847528,0.105580497173586,0.710465341515514
168,1,192303,-0.0140129670176101,0.0953428342804417,0.883236038135111
169,1,192305,0.00273181412067292,0.0990809873751,0.978019471506146
170,1,192315,0.0954353246301389,0.112283895821304,0.395930822703442
171,1,192795,0.0415154692750815,0.0791483754690376,0.600241185411217
172,1,194020,-0.0252947934646824,0.0833887199667683,0.761812574799168
173,1,194187,0.00876918253909163,0.0792434373443962,0.911947816760615
174,1,194867,0.047823689611279,0.0791607732968962,0.546142826337564
175,1,197325,0.066590739824453,0.0810568758432214,0.411898348518438
176,1,197392,0.0617303129324188,0.0821115126075881,0.452680507710691
177,1,198857,-0.531638359803741,0.378716446878576,0.161260505785207
178,1,206666,-0.0105179108400755,0.0890728600386377,0.906069763505382
179,1,206675,0.0750334315980545,0.115898568951221,0.517789994081672
180,1,223051,0.124764070141629,0.0915433340506324,0.173783949547618
181,1,223059,0.107068228116515,0.0951371203840087,0.261180092664917
182,2,7366,0.0941216036068973,0.114762270365314,0.412687382615398
183,2,8180,-0.113567536280755,0.158038608091074,0.47285891823169
184,2,8187,-0.0620015821305522,0.164431655209881,0.706351151288679
185,2,8250,-0.172115647018042,0.161772349530477,0.288084317587756
186,2,8253,-0.14476008204297,0.161848228920211,0.371707332916473
187,2,8285,0.0413091278374209,0.0878186179310811,0.638365862337885
188,2,8302,-0.0218976731942824,0.0822213272525377,0.790143682819624
189,2,8306,-0.0218976731942824,0.0822213272525377,0.790143682819624
190,2,8314,-0.0416610695061546,0.0805121669372973,0.605165737350044
191,2,8317,-0.0357015202188721,0.0823576425869476,0.664920914925224
192,2,8328,-0.0411161858004294,0.0819818049756579,0.61631207833282
193,2,8331,-0.0423253733148572,0.0818258245097934,0.60529737543779
194,2,8498,-0.00868197439420193,0.0804234108095889,0.914094051086167
195,2,8651,-0.0356529733111974,0.0804776710467205,0.658024830575985
196,2,9418,-0.0370280312983615,0.204723135158767,0.856574343051471
197,2,9812,-0.0546896942629584,0.0809260216558034,0.499610987678086
198,2,9932,-0.0724305721152367,0.0805670157948756,0.369260028273779
199,2,10135,-0.0569903100840798,0.0802930244546146,0.478309714855293
200,2,11616,-0.0423289112449639,0.0802333897268811,0.598127679787564
201,2,12133,-0.0595968893855283,0.0805216496788934,0.459710061831744
202,2,12194,-0.0715008544239915,0.0808061505446093,0.37684296417256
203,2,12359,-0.0655020377205087,0.0805838154775683,0.416855604700147
204,2,13061,-0.0633176120071921,0.0805828203896843,0.432543517486985
205,2,14298,-0.0765420733991415,0.0808050632127689,0.344162676012902
206,2,15222,-0.0645342414783074,0.0816244239038144,0.429694179592374
207,2,17986,-0.0487751608160438,0.0802230212947678,0.543582041889083
208,2,19770,-0.0612085369460487,0.0807542745723961,0.448980431930155
209,2,19836,-0.0534194927509308,0.0805477550735258,0.507633553491825
210,2,19851,-0.0551706015925368,0.0807805465614472,0.495074467001803
211,2,21595,-0.04032231113519,0.0804714270263714,0.616629852966544
212,2,22385,-0.0527248201075978,0.0805273295356961,0.513058703910739
213,2,23441,-0.0329805395743321,0.0813398726349085,0.685380758031128
214,2,24209,-0.0117857811782023,0.0806864558362776,0.883950380013639
215,2,24341,-0.0230219517208206,0.0808704661579167,0.776058638980234
216,2,26815,-0.0188873027324707,0.0807765719374541,0.815259066108982
217,2,28209,-0.0704228508187642,0.0807230352104413,0.383582696711095
218,2,28695,-0.10172866243533,0.084249847128801,0.22806188648239
219,2,35849,-0.912948659382502,0.864146519763139,0.291474015958298
220,2,35850,-0.35752044155958,1.05836578616524,0.735711514790328
221,2,41245,0.0175035906743854,0.0804946492940723,0.827983019080024
222,2,43214,0.029871864200182,0.0817897183193552,0.71516023377291
223,2,47104,0.032454326039156,0.0795058817134796,0.683374102592492
224,2,50915,-0.00021388277185741,0.0803059947035019,0.99787646310491
225,2,55834,-0.00887753669730518,0.0799335193179307,0.91163069578702
226,2,56422,0.0112541564249442,0.0800755832093096,0.888310217503732
227,2,57715,0.014583591391552,0.0798100777689532,0.855115797269656
228,2,59046,0.0294209832451613,0.0802023215976559,0.713962220536209
229,2,59191,0.00821072713812576,0.0797571118734815,0.918063773786049
230,2,59383,-0.0166644514623271,0.0797763479322985,0.834654888914334
231,2,59477,0.00628432321045047,0.0809810017386256,0.938188269432619
232,2,59755,0.000811752945422128,0.181952594601341,0.996442895177516
233,2,60471,-0.0373509197459686,0.0798639925891594,0.640300891553598
234,2,60478,-0.0245002064297239,0.0799692629986049,0.759503345767579
235,2,60786,-0.0411453801769425,0.0798183489456453,0.606534913041037
236,2,61035,-0.0142742637085138,0.0798390122650309,0.858206672833731
237,2,61071,-0.0169569245511545,0.0794753046795243,0.831168626980415
238,2,61675,-0.0385797596717704,0.0796827937183754,0.62856777037168
239,2,62776,0.0233814245804584,0.0831875856859143,0.778822398274944
240,2,62939,-0.0168656450490243,0.0795664026133563,0.832253218166938
241,2,63527,-0.0521688832936453,0.0798218722339089,0.513816769554708
242,2,63857,-0.0449546137764125,0.0798528924576086,0.573814133291083
243,2,65527,-0.104323097867613,0.0794315146956135,0.18991077919068
244,2,67007,-0.066501331517594,0.0875954088648665,0.448247104961503
245,2,67023,-0.303885818299646,0.180566959338818,0.09326824192739
246,2,67024,-0.227017784059058,0.18155096025967,0.211968707256002
247,2,67976,-0.0875446129775909,0.0806377168600916,0.278373190512638
248,2,69628,-0.145488628762777,0.0817443833710304,0.0759689317854677
249,2,71825,-0.160059330253034,0.15855070226449,0.313419123958523
250,2,72389,-0.0890719464654196,0.0801340022704392,0.267093540353788
251,2,72392,-0.0249104937303353,0.0808090851990167,0.758063639753272
252,2,73646,-0.0762942777441198,0.0790587773614674,0.335189252317135
253,2,74564,-0.0999508924944922,0.0788282526363256,0.205648708652162
254,2,74739,-0.0987057801158842,0.0790930536680645,0.212869107142956
255,2,79931,-0.0429557303629444,0.0893157626391538,0.630855445718911
256,2,80748,-0.131465768814474,0.0821411625069739,0.110385378962466
257,2,80873,-0.13712645596709,0.0791205438542918,0.0839452318938238
258,2,81501,-0.129480407701966,0.0791437405910908,0.102727540268557
259,2,83526,-0.13124526866221,0.0790117869864543,0.0975842957831022
260,2,83845,-0.128731929491816,0.0790991659697001,0.104528423500081
261,2,84412,-0.359029131735342,0.199170315525324,0.0723001349170056
262,2,84412,-0.107751304997161,0.100028298590599,0.282122853683342
263,2,84447,-0.143912759877148,0.0800433896950489,0.0730417825289056
264,2,87391,-0.103223670220611,0.0788536153823142,0.1913674274742
265,2,87562,-0.104643623164735,0.079048842873168,0.186431282040233
266,2,87849,-0.118320126133472,0.0789866551701818,0.13503310388115
267,2,87878,-0.135508318034015,0.079250285811707,0.0881671804531862
268,2,88125,-0.14712797039776,0.0881442449461804,0.0959697215456147
269,2,89785,-0.118055824361687,0.0793382371187045,0.137641881505186
270,2,93441,-0.166984040425395,0.0814792221956006,0.0411610416181651
271,2,93588,-0.13825137671653,0.0845207366394701,0.102791677616969
272,2,93721,-0.158840993363971,0.0788946604905795,0.0448385350152582
273,2,93952,-0.18009838984646,0.0785365602455786,0.0224249904640518
274,2,95085,-0.195541338687959,0.0785432576474681,0.0132483507864763
275,2,103188,-0.154652285238436,0.0807346031712696,0.0562282788457259
276,2,107124,-0.126020421605397,0.0789849347078515,0.111495439861634
277,2,111645,-0.0835746569482106,0.0791951556161523,0.292009810284733
278,2,111916,-0.0850738533325359,0.0793779061267559,0.28456122410146
279,2,111931,-0.0733270690259066,0.0795328225216677,0.357172655618568
280,2,111999,-0.0684046361850528,0.0792589964037205,0.388694851912505
281,2,114528,-0.0391560237194378,0.0797719383935002,0.623837825606261
282,2,116024,-0.0466155388543891,0.0799504104567155,0.56022812296934
283,2,119244,-0.0963570700010039,0.0870271244750158,0.268958199391702
284,2,119246,-0.0757288858705217,0.0880158082026958,0.390152041001705
285,2,119247,-0.0864276195782967,0.0886249147237659,0.33012549462414
286,2,120090,-0.00319354291708029,0.0796728050347072,0.968049436199168
287,2,120291,-0.00556267060916926,0.080583559953724,0.945004949354079
288,2,120726,0.0321674222649397,0.0801002227587193,0.688229042525459
289,2,121716,0.0216141463208506,0.0800192564057758,0.787232078719647
290,2,123100,0.0212359360673381,0.0801299473578013,0.791149725540526
291,2,124677,-0.0393902001261719,0.0800000587113258,0.622758842404638
292,2,127636,-0.0507609105989024,0.101180882936579,0.616202004372895
293,2,127887,-0.0423205198917311,0.080544721506003,0.599614983094393
294,2,128935,-0.061662387996082,0.0804331103339265,0.443814264173893
295,2,129053,-0.0775463315671028,0.0806395255341154,0.336887853356052
296,2,130040,-0.075739981164735,0.0811378295856949,0.351213809163364
297,2,130976,-0.0601709380682001,0.0805125418759932,0.455350668725767
298,2,132199,-0.091487120493142,0.0808030822778393,0.258309129448675
299,2,133355,-0.0804852738276511,0.0813845937695086,0.32336510375474
300,2,133435,-0.0747507737964539,0.0815764054079321,0.360120266580872
301,2,133943,-0.0297208548166138,0.0956084156514194,0.756090350783127
302,2,135183,-0.156298336145956,0.0812940689329106,0.0553310357911558
303,2,135402,-0.143490795743003,0.081348541611826,0.0786135535076737
304,2,135898,-0.165620408699547,0.0816651973844572,0.0433065985654533
305,2,135912,-0.151224385261546,0.0818052370630037,0.0653530500861445
306,2,135925,-0.142149411702121,0.0814773659955592,0.0819162685550926
307,2,136002,-0.12678545621957,0.081487729343269,0.12063173544247
308,2,136173,-0.156094396353984,0.0819249629325174,0.0575489811001551
309,2,138209,-0.0566568662987659,0.0847062987770086,0.504020367780905
310,2,138318,-0.0796326817741009,0.0844127749640067,0.346135655789238
311,2,138695,-0.0424717104810166,0.0830397447784438,0.60934705521211
312,2,138818,-0.030921497150338,0.0829018344270807,0.709380274596269
313,2,139728,-0.0254806478697085,0.0827584047223956,0.758346127540642
314,2,140174,-0.0249618720837019,0.0827588525983383,0.763118013990004
315,2,140863,-0.0035937314838852,0.0827358159635648,0.965378360954909
316,2,141152,-0.00829111705344143,0.0829679212059903,0.92045535762979
317,2,141292,-0.010182701142563,0.0823707515314996,0.9016862360741
318,2,141545,-0.03439787072009,0.082753543443258,0.677906665873036
319,2,145823,-0.0645066118708106,0.0858609516586577,0.452977746554306
320,2,145934,0.0201385731052666,0.141580695332361,0.886970832662008
321,2,145980,-0.0197427531202068,0.0867156292567066,0.820032760919166
322,2,146723,-0.0469635718458004,0.0825866772264138,0.569949868260785
323,2,147946,-0.0434789174301162,0.083349244912216,0.602242983396956
324,2,150394,-0.0672479265752361,0.0907603417069489,0.459222679976212
325,2,151274,-0.12779695763653,0.142122933231251,0.369159041892033
326,2,151397,-0.00836418601786493,0.08358863165668,0.920350574428703
327,2,153035,-0.00108319919766631,0.08267983480927,0.989554511420714
328,2,153228,-0.00724230582854757,0.0832822742282678,0.930751857001125
329,2,153455,-0.0265837084060268,0.0838998308224199,0.751544299035526
330,2,153732,-0.0632324568054627,0.0866911449852257,0.466241162363801
331,2,153815,-0.0313137403489443,0.0835732000407433,0.708118710556926
332,2,154160,-0.0126131799266924,0.0827112528423262,0.878882443704833
333,2,154235,-0.0173455248115115,0.0835348376342269,0.835626526367329
334,2,155527,-0.0154665982229911,0.0906693171689403,0.864649792520163
335,2,159870,-0.0686376428341571,0.081347993736355,0.399378647123249
336,2,161229,-0.0799486124375766,0.0825702814610846,0.333582822498589
337,2,161451,0.133555917906415,0.176897572344096,0.450758329523104
338,2,161451,-0.451989474329748,0.175971236804514,0.0106232551244085
339,2,162696,-0.133649425666252,0.0820161972685159,0.104088801832696
340,2,163284,-0.105134655518581,0.0810402331896883,0.195370259394554
341,2,164166,0.0294932179342562,0.0819724154202902,0.719216026326108
342,2,165270,0.0742914226579632,0.0812017396899765,0.36086896894215
343,2,165675,0.0642157709718589,0.082570810083825,0.437263569847102
344,2,166404,0.0883638237949889,0.214131634350334,0.680105349984867
345,2,168012,0.0778864466703793,0.0998094787335543,0.43570712283226
346,2,168062,0.135948194756056,0.0815786487071841,0.0965072773053031
347,2,168518,0.0765678650382258,0.0813279411493527,0.347107581996801
348,2,168980,0.100572893806075,0.0812151060425315,0.216408442910309
349,2,169651,0.0842892204504544,0.081306306640905,0.300591203372546
350,2,169902,0.0264430654832584,0.136100801776006,0.846060342839106
351,2,169960,0.273677182292463,0.125940229349338,0.0304394176020519
352,2,170725,0.0531681696184747,0.0815258343393417,0.514720152919846
353,2,171254,0.0117565956326868,0.081704548329474,0.88566820210307
354,2,172242,0.0098493488357454,0.0807394103014294,0.902976861633304
355,2,173254,0.0678566494137089,0.0800409554629537,0.397138235138057
356,2,173340,0.0965250087525571,0.0799478008743727,0.228105584385938
357,2,173385,0.0793337398527856,0.0800752279666072,0.322491116869216
358,2,173973,0.073905749868785,0.0798766655517725,0.355468841808082
359,2,174714,-0.0611936174718423,0.20503112515607,0.765527604606374
360,2,177341,0.0310771484441376,0.0796838069105039,0.696767458223752
361,2,180314,0.0377037343226693,0.0797024548141406,0.636465515081078
362,2,180339,0.0459361373591644,0.0798917358993104,0.565671211701378
363,2,182758,-0.160689385653733,0.0791819335703583,0.0431705412564652
364,2,183619,-0.0916129746623391,0.0798072902421748,0.251775879718283
365,2,183913,-0.0828714048501229,0.0818624683421145,0.312076162035097
366,2,184146,-0.0999166137469616,0.082359548582796,0.225873776978572
367,2,187176,-0.144998304217944,0.0800201191731038,0.0708322101695786
368,2,191066,-0.102472560043047,0.0808085273089489,0.205601200824237
369,2,191124,-0.225922963062244,0.101620966763287,0.0268355111392133
370,2,191128,0.20864977281795,0.0935429748579774,0.0263407013619402
371,2,191599,-0.0899404191234994,0.0797265663117001,0.260039173397984
372,2,191762,-0.141470004290189,0.0826895066523475,0.0879858526343333
373,2,191763,-0.0866478477791683,0.0800537508174254,0.27982657375711
374,2,191959,-0.120998785141089,0.0797311584986608,0.130014160337265
375,2,192390,-0.112549994629675,0.0819795791924291,0.170654071254624
376,2,195759,-0.103078850092226,0.0804909106358663,0.201165421780559
377,2,196912,-0.0735449121068476,0.0792761458640183,0.354194254175184
378,2,197598,-0.499612448676003,0.257846934404914,0.0534654441919557
379,2,198110,-0.0434253572123566,0.079814927162123,0.586732902731481
380,2,198283,-0.062659955298027,0.0822923395776594,0.446907931602808
381,2,198805,-0.0508081195263047,0.0801467051093866,0.526531215040648
382,2,198891,-0.0313618494090279,0.0795501557784441,0.693641951431995
383,2,199248,-0.04013819668902,0.079720762509544,0.614937459119362
384,2,201782,-0.000490443891159376,0.0796513765274205,0.995090629827341
385,2,203285,0.0209021158492709,0.0793347738775473,0.792344175929867
386,2,203783,-0.0055940111006007,0.0791711672178054,0.943710615724333
387,2,204179,0.0164122732188415,0.0793584930512889,0.836276076374796
388,2,205406,0.0220195192717178,0.0801701390259966,0.783738243941764
389,2,205834,0.0286177497203773,0.079780147429006,0.720028238084536
390,2,205965,0.00883899995677329,0.0871893343908503,0.919308688852932
391,2,207192,-0.000124507458225398,0.0797200707466728,0.998754740101352
392,2,207561,-0.000171000330642102,0.0793676987932464,0.998282149709638
393,2,208682,0.0458003665713965,0.0791966721661339,0.563422414170283
394,2,210102,0.0194784187890625,0.0794320427134142,0.806427678793545
395,2,212519,0.0349135620763583,0.169064457414958,0.836511332168726
396,2,214801,0.0361136858216243,0.0794117685748352,0.649557914324182
397,2,215016,-0.0152978340907124,0.0793855282814976,0.847302345243737
398,2,218876,-0.00160881372814237,0.0802104251441656,0.984008903945561
399,2,227511,-0.0291639295450795,0.0807632734917901,0.718237824126487
400,2,230378,-0.0180252123611149,0.079754452347627,0.821325336182862
401,2,231943,-0.00295091912131284,0.0799887448010332,0.970592227466935
402,2,232156,-0.0195426746334166,0.0799493445026333,0.807033469630874
403,2,232789,0.0103702764914066,0.0796710744266471,0.896511107047992
404,2,238524,0.00879362664115302,0.0797837357439555,0.91229889403847
405,2,241518,0.00882199993946697,0.0804763852779669,0.912771279759003
406,2,250396,-0.0159115114078124,0.079924651726683,0.842313689720155
407,2,250466,-0.0439614875028234,0.0798666437931028,0.582368406966821
408,2,252305,-0.00658122388910631,0.0801119351481983,0.934573711394695
409,2,254571,-0.0175829492572634,0.0812325206886924,0.828760394249241
410,2,254742,0.00687603402691939,0.0811637287605162,0.932533559714054
411,2,254908,-0.0185672009665323,0.0817785631979642,0.820522203217985
412,2,255033,0.0261727693900075,0.095846327898628,0.78495898855966
413,2,255862,-0.0210145820224434,0.0812841832557612,0.796146845591439
414,2,255975,0.0093499065700231,0.0809968579032817,0.908165639258159
415,2,258311,-0.0233430640931674,0.0796512212006912,0.769643914072543
416,2,259284,-2.19626399662332e-05,0.0799291384002475,0.999780915378731
417,2,266330,-0.051195181974327,0.0802265551696144,0.523801097379435
