SNP,Chr,Pos,Effect,SE,PMC1_GTR2_MTX_Fluconazole_avg_logratio_Fitness_minus_ref.GLM
82,1,106800,-0.178237895156857,0.182279351546847,0.328828928098073
83,1,107970,-0.197535677424143,0.18168133152482,0.277661720957335
84,1,109000,-0.0921611118058555,0.182240004911687,0.613373882626243
85,1,112549,-0.113409060358842,0.181999568027523,0.533602665342084
86,1,112742,-0.174049847843033,0.182574229667453,0.34108531870416
87,1,113050,-0.130384081412926,0.182369572295661,0.475116033433559
88,1,113135,-0.152304274297694,0.181856136529484,0.402878975321105
89,1,114076,0.0580841006031971,0.182010465955315,0.74982043962236
90,1,114628,0.183104762912555,0.182236835658879,0.315699397402672
91,1,116283,0.106870149834633,0.183424095592662,0.560507889011828
92,1,126880,-2.52688538862604,3.44058753502575,0.463171678853789
93,1,127853,-0.0343405048815891,0.183161472365076,0.85138606357091
94,1,128302,0.0643784901061299,0.182434829661101,0.724385377261286
95,1,128704,0.039216444639896,0.182636711024051,0.830106673517255
96,1,128911,0.130479082936044,0.182536793367835,0.475199050258332
97,1,130267,0.133718811202581,0.182443497697227,0.464085871946272
98,1,130271,0.139707063799238,0.182647666401004,0.444842586107543
99,1,130613,0.220606762604278,0.184133222777259,0.231688744090786
100,1,132012,-0.0703298037279567,0.184077521578087,0.702642148029186
101,1,133231,-0.190359048360276,0.182528115718115,0.29770709222529
102,1,137074,-0.148603281888049,0.182377679597415,0.415730051720786
103,1,137304,-0.218058354014792,0.182243367158083,0.232295587168787
104,1,139686,-0.146687877519574,0.182685782049917,0.422542885954419
105,1,149562,-0.218804374944778,0.182899299342758,0.23237826020544
106,1,150447,-0.197563618064961,0.185003969239831,0.286300539656438
107,1,151446,-0.243517662462512,0.372039749156601,0.513185415397961
108,1,154084,-0.158375550615877,0.185683811595074,0.394275704378499
109,1,156633,-0.183292787547908,0.188170647843265,0.330685091456301
110,1,157269,-0.293062663050647,0.181833762620207,0.107919511690953
111,1,160054,-0.217991740310631,0.183869766314672,0.236586898552334
112,1,166222,-0.237688980003951,0.182434708853726,0.193467897998622
113,1,166416,-0.19916385660059,0.182193442821454,0.275075552011132
114,1,167326,-0.249592978190962,0.183057237293021,0.173603471387918
115,1,168836,-0.205688768420472,0.182340498742158,0.260065909119845
116,1,171200,-0.252606675272089,0.182447693788867,0.167066790126466
117,1,171431,-0.324049658539757,0.183274770260996,0.0779065051601707
118,1,173339,-0.251856889840753,0.182160405684298,0.167658373921526
119,1,173845,-0.275986324421635,0.181909441521462,0.13012047253209
120,1,175121,-0.304112839313421,0.181419067229832,0.0945647458318142
121,1,175281,-0.310724947586797,0.181542780544458,0.0878525059070225
122,1,175315,-0.317024108318027,0.181454293428022,0.0814845506021115
123,1,175523,-0.296795737087421,0.182587616447471,0.10494898345604
124,1,175541,-0.314757498582819,0.181751265818482,0.0841821350160369
125,1,175653,-0.31576770548223,0.182326316434518,0.0841681158023992
126,1,175805,-0.307516510315233,0.192761749567786,0.111535748126324
127,1,175818,-0.418472055415046,0.187694055247667,0.0264063672247673
128,1,175856,-0.336821960336755,0.185256646734368,0.0698906313005547
129,1,175876,-0.310839902080025,0.182521403657306,0.0894421801699454
130,1,175989,-0.306768428028531,0.183065896721995,0.0946771813056582
131,1,176001,-0.310388369613608,0.184010166553266,0.0925252501840506
132,1,176451,-0.247508939641498,0.18650638319691,0.185339854814876
133,1,177692,-0.318737939919331,0.181445787905972,0.0798433774188791
134,1,178191,-0.32104803319535,0.181615996093472,0.0779698940969156
135,1,178224,-0.318737939919331,0.181445787905972,0.0798433774188791
136,1,178960,-0.314850988516208,0.182926655327642,0.0860930567981646
137,1,179139,-0.514766274080058,0.363041050967628,0.157093754179315
138,1,179139,-0.713004600679018,0.732271132448921,0.330877549630496
139,1,180955,-0.2395733175274,0.210568781439265,0.255999131751914
140,1,183802,-0.416930597269746,0.180904118613146,0.0217628612680019
141,1,183954,-0.394606455670743,0.182381653043521,0.0311631634690818
142,1,184450,-0.318724823067386,0.181187165398224,0.079428279105109
143,1,184641,-0.276225649501036,0.186697340883422,0.139888659110203
144,1,184718,-0.401660826940863,0.181760625078556,0.0277579164122948
145,1,185296,-0.340537414336943,0.181333561358666,0.0612106373700174
146,1,185438,-0.30294775422997,0.181531041241826,0.0960340874626491
147,1,185469,-0.301875317292217,0.181800146240018,0.097706084498598
148,1,185503,-0.303649825710844,0.181317865100275,0.0948822177142477
149,1,185705,-0.33700267533486,0.183195218352947,0.0666691407368255
150,1,185749,-0.367759485836044,0.183027545082701,0.045264817624124
151,1,185806,-0.390541282330162,0.183141169257153,0.0336586942076674
152,1,185879,-0.372091632421407,0.184145761178013,0.0440720639606407
153,1,185916,-0.298667592683191,0.184439650532249,0.106270544658437
154,1,185941,-0.319093315895381,0.185152546328684,0.0856904745722364
155,1,185954,-0.337997277628702,0.185603043821393,0.0694416643180426
156,1,186055,-0.302531197777592,0.182040469385362,0.0974226043624106
157,1,186896,-0.335515475771111,0.18488696269858,0.0704177507646692
158,1,187697,-0.70748111753093,0.376938572271892,0.0613545632161151
159,1,189392,-0.494811039393857,0.379889050234095,0.193589652471075
160,1,189416,-0.654086541187551,0.366706619359216,0.0753349724906404
161,1,190132,0.152601566440394,0.182802694086559,0.404401461881208
162,1,190148,0.180043374625812,0.182787212445484,0.325304155852206
163,1,190165,0.162558400738801,0.18424169753334,0.378209284946597
164,1,190169,0.188915599483278,0.183940115108174,0.305100409915733
165,1,190933,0.0454387952210821,0.182704858914515,0.803737067314913
166,1,192149,0.129078848017166,0.184086579994258,0.483649200482904
167,1,192302,0.234219103965563,0.242913393963317,0.335601578719037
168,1,192303,0.141921565489677,0.219481695565928,0.518297189954718
169,1,192305,0.213215741936837,0.227932995899867,0.350205356901034
170,1,192315,0.0135898677600998,0.258889076222538,0.958165554769405
171,1,192795,0.217474608230791,0.18200726222164,0.232940876201314
172,1,194020,0.0570281568361909,0.192071838310128,0.766709422892454
173,1,194187,0.0751294192202908,0.182482241782275,0.68080324721366
174,1,194867,-0.0433703935051253,0.182412111031638,0.81220480195863
175,1,197325,-0.118009176538927,0.186772620910097,0.52790472392855
176,1,197392,-0.167906351340866,0.18906922964528,0.375108824543563
177,1,198857,-1.16250864487314,0.872545007557472,0.183614699506671
178,1,206666,-0.126767352607537,0.205056253152778,0.536837099818217
179,1,206675,-0.137144431194073,0.267010007408124,0.607831824826602
180,1,223051,0.092667441052507,0.211349948799257,0.661324693022173
181,1,223059,-0.0168388570191276,0.219522032771068,0.938900163134035
182,2,7366,-0.143151872501863,0.2644760670165,0.588665750580551
183,2,8180,0.634470394782337,0.362710794297451,0.0811175741658198
184,2,8187,0.434728217002483,0.378107444274767,0.251026093720685
185,2,8250,0.678004972729729,0.371461466957725,0.0688102515371176
186,2,8253,0.684190447676139,0.371429336805701,0.0663068274062105
187,2,8285,0.311827287840981,0.201655805835167,0.122919862709088
188,2,8302,0.343097665251199,0.188518545645421,0.0696107027723821
189,2,8306,0.343097665251199,0.188518545645421,0.0696107027723821
190,2,8314,0.349702642480758,0.184579415553472,0.0589635449907305
191,2,8317,0.340429286467283,0.188879274646338,0.0723409778541008
192,2,8328,0.313679992834946,0.18815822591146,0.096379934000261
193,2,8331,0.306469095484466,0.187835429120432,0.103659120828728
194,2,8498,0.31169776699307,0.184499419157772,0.0920211402809654
195,2,8651,0.307265360034106,0.184694603801333,0.0970718197241674
196,2,9418,0.632009984974141,0.470363141587226,0.179920139437502
197,2,9812,0.295608233030422,0.185854167466687,0.112608574432122
198,2,9932,0.293029947741165,0.185128013076955,0.114351056695213
199,2,10135,0.323672446890884,0.184268795797174,0.0798661386186429
200,2,11616,0.330246400855674,0.184038417716434,0.0735980526996672
201,2,12133,0.381266717905184,0.184498228284664,0.039509601073173
202,2,12194,0.394540945247249,0.185141507924551,0.0337777390059688
203,2,12359,0.351664738200021,0.184838563932337,0.0579127215560838
204,2,13061,0.340683509424466,0.184883077951811,0.0662116127607637
205,2,14298,0.338811155681782,0.185481643165689,0.0685958724735479
206,2,15222,0.334059629558662,0.18733154533396,0.0754041589133311
207,2,17986,0.363510368114325,0.18386072165618,0.0488084543601013
208,2,19770,0.312668086621224,0.185408769867409,0.0926077822361601
209,2,19836,0.299977590357616,0.184954828882823,0.105718285556271
210,2,19851,0.328191810077086,0.185364999614165,0.0775041257886869
211,2,21595,0.29730879494818,0.184740761691086,0.108438157210477
212,2,22385,0.330475388066187,0.184757292992399,0.0745205080709348
213,2,23441,0.329407852032076,0.186573289635997,0.0783327979385842
214,2,24209,0.348356905277915,0.184925056987279,0.0604173487479312
215,2,24341,0.37490584187944,0.185220070426312,0.0437115569497354
216,2,26815,0.400306055884345,0.184844712220742,0.0310083123143516
217,2,28209,0.310956916188557,0.185393908969983,0.0943735439500039
218,2,28695,0.201117251937707,0.194159717677845,0.300988614336033
219,2,35849,-1.06790590113838,1.99273851595571,0.592366087883396
220,2,35850,0.1797508057793,2.43812881042711,0.941271042261264
221,2,41245,0.300154466960654,0.184727725703587,0.105087441219424
222,2,43214,0.158325226462769,0.188234840629955,0.400858625013679
223,2,47104,0.12126437696627,0.183056844463243,0.508120834151157
224,2,50915,0.19016590910374,0.184693162396337,0.303887952800114
225,2,55834,0.118003630863389,0.184008420709384,0.521747357894812
226,2,56422,0.179028929513005,0.184198439412844,0.331748343484495
227,2,57715,0.188633194573039,0.183562368335693,0.304830101930315
228,2,59046,0.189483858646083,0.184491258061309,0.305094782502099
229,2,59191,0.163792136213905,0.183501831882738,0.37268415177597
230,2,59383,0.148312558435786,0.183592074467495,0.419728180531301
231,2,59477,0.152356892962833,0.186350284722009,0.414146615013006
232,2,59755,0.123185647819504,0.419043516712128,0.768954647536831
233,2,60471,0.149018732265081,0.183838183644885,0.418143122917144
234,2,60478,0.153054945992244,0.184038972223895,0.406172004831817
235,2,60786,0.1877678914018,0.183644540841508,0.307266777773199
236,2,61035,0.183925139177328,0.183642274094709,0.317251702152488
237,2,61071,0.168030014882019,0.182850168362742,0.358749633672949
238,2,61675,0.142768891953687,0.183438469851842,0.436917610555434
239,2,62776,0.117534478588568,0.191526815791924,0.539827902367778
240,2,62939,0.164398187660868,0.183069447642682,0.369792319815463
241,2,63527,0.237177581431796,0.183532779419143,0.197102031130392
242,2,63857,0.182723855361437,0.183752013163502,0.320707050024005
243,2,65527,0.0971736197508263,0.183329609036107,0.596411404665962
244,2,67007,0.0707534545585495,0.201889661466283,0.726205493667219
245,2,67023,0.230218609624009,0.417388601725576,0.581592663538917
246,2,67024,0.345218771295183,0.418691828989685,0.410202311779588
247,2,67976,0.126122129525329,0.185923027212321,0.497990002618797
248,2,69628,0.183634874268128,0.188873540344762,0.331585151848544
249,2,71825,0.267012289374193,0.365443329889241,0.465475747016621
250,2,72389,0.438100982923627,0.183420643164261,0.017442001877792
251,2,72392,0.222737948992554,0.185776241132875,0.231348414303893
252,2,73646,0.36758585361153,0.181284929767529,0.0433448198450386
253,2,74564,0.405727523769043,0.180693761975694,0.0253616418827707
254,2,74739,0.45363920016988,0.180974399803984,0.0126370862545089
255,2,79931,0.464948960431976,0.204296701530778,0.0234534929978426
256,2,80748,0.387248290562761,0.188760531762996,0.0409526036701496
257,2,80873,0.429466525446514,0.181580442751717,0.0185625081993213
258,2,81501,0.475064956778171,0.181227634061415,0.00913651623583189
259,2,83526,0.405901826985725,0.181417368240381,0.0258842530450742
260,2,83845,0.478969670231266,0.18108720625692,0.0085349518782684
261,2,84412,0.619574231793334,0.45967799210303,0.178572891534516
262,2,84412,0.389354091513485,0.229843070653636,0.0911474033438547
263,2,84447,0.434664456911879,0.183757056119635,0.0185491203909423
264,2,87391,0.511237619852176,0.180020469777276,0.00477448723258241
265,2,87562,0.523487896069256,0.180386924050603,0.00394031547980648
266,2,87849,0.518346275996063,0.180411493256665,0.00431009208655155
267,2,87878,0.510540970566585,0.181267598465723,0.00512783611046348
268,2,88125,0.39949580771648,0.202711794277827,0.0495325617260707
269,2,89785,0.482501013031765,0.181505681704827,0.00821039228395089
270,2,93441,0.430074370064987,0.18739289528372,0.0223168484857576
271,2,93588,0.362504990015572,0.194459732677481,0.0631284517910576
272,2,93721,0.424908146170788,0.181355225241784,0.0196860954691254
273,2,93952,0.416037156477415,0.180886826736765,0.0220318555291542
274,2,95085,0.421515307290998,0.181107181500586,0.0205069569056084
275,2,103188,0.338563354882988,0.186050895304279,0.0696462099050864
276,2,107124,0.336316580182344,0.181702674173745,0.0650166628597147
277,2,111645,0.395559627001781,0.181482072752116,0.0299470028313264
278,2,111916,0.381337711514577,0.182001610118007,0.0368614253000079
279,2,111931,0.388127770545387,0.182242764317278,0.0338853021311543
280,2,111999,0.401314623712873,0.181498673457279,0.0276682233010524
281,2,114528,0.309689017640411,0.183062305218447,0.0915830792631507
282,2,116024,0.394531368121732,0.183039336064295,0.0318024814915443
283,2,119244,0.106599595283086,0.200718784953466,0.595690903236533
284,2,119246,0.152416982235242,0.202778705490971,0.452767240795579
285,2,119247,0.178043734169767,0.204186427525834,0.383819304217449
286,2,120090,0.132992154830737,0.183375704578948,0.468782758123385
287,2,120291,0.108234513115597,0.185521446216043,0.559991886097561
288,2,120726,0.117241602246777,0.184432938039044,0.525392405760239
289,2,121716,0.174483969187125,0.184094794234348,0.343882631363041
290,2,123100,0.0823890078896138,0.184531062051797,0.655525968832907
291,2,124677,0.0226421335194099,0.184324947944565,0.902305177965752
292,2,127636,-0.372491423642434,0.232290360767663,0.109705500248445
293,2,127887,0.00650986369950868,0.185592363293893,0.972038853046934
294,2,128935,0.00227816696805871,0.185417200026023,0.990203813107852
295,2,129053,0.025040856481128,0.185976873696039,0.892969296440743
296,2,130040,0.0820892332502217,0.187065774703459,0.661056439933332
297,2,130976,-0.0692020253610435,0.185556134413308,0.709414046570564
298,2,132199,-0.015700843978677,0.186451004287862,0.932938034552661
299,2,133355,0.0244660089366324,0.187709632642244,0.896371949281466
300,2,133435,-0.0409411444613257,0.188107166127266,0.827829150806583
301,2,133943,0.00509598060429858,0.220246614797684,0.981553577394917
302,2,135183,-0.0231289346787984,0.18821995240691,0.902270089740063
303,2,135402,-0.000821139224041367,0.188195540120752,0.996521126983731
304,2,135898,0.0194109053005842,0.189190795281596,0.918338996021888
305,2,135912,0.0251553831487195,0.189328628703163,0.894374872171397
306,2,135925,0.0110259351536832,0.188474782358097,0.953382786624543
307,2,136002,-0.0370439782156966,0.188324352168758,0.844173106617336
308,2,136173,0.00366959343808482,0.18966701171516,0.984574776482868
309,2,138209,0.0817966917006676,0.195180639642523,0.67541110306626
310,2,138318,0.0907893710770846,0.194614466629872,0.641139078915807
311,2,138695,0.105791393841256,0.191254976774509,0.580515477413427
312,2,138818,0.0600156700163981,0.190960245905336,0.753491327830573
313,2,139728,0.0792134449763386,0.190597940633864,0.677951635258685
314,2,140174,0.0512838133883129,0.190625024635362,0.788063917617248
315,2,140863,0.0520738105079934,0.190547296472654,0.784793588114473
316,2,141152,0.0582154477978207,0.19107913820769,0.760799563418954
317,2,141292,0.0610347101876518,0.189702377649961,0.747840635704692
318,2,141545,0.11717476287616,0.190552385779734,0.539002728750947
319,2,145823,0.257138963114543,0.197449418618318,0.193661887951179
320,2,145934,0.171924973743087,0.325986386757751,0.598247676462047
321,2,145980,0.223840540799405,0.199392773423242,0.26236566293761
322,2,146723,0.264868889828025,0.189787671008989,0.16371028368455
323,2,147946,0.243710022900767,0.191615300847791,0.204256078718568
324,2,150394,0.323449889505659,0.208502968167066,0.121726739094351
325,2,151274,-0.577444249803719,0.326284786253411,0.0776311349206842
326,2,151397,0.282151423251809,0.191947417438313,0.142468373793824
327,2,153035,0.289036165221665,0.189815666426527,0.128723996667232
328,2,153228,0.251644621244498,0.191359510603702,0.189351456419743
329,2,153455,0.236340237101542,0.192865735206375,0.221236506170315
330,2,153732,0.320981940089858,0.199096102865725,0.107812951446669
331,2,153815,0.271247681392105,0.191991939644229,0.158593358942413
332,2,154160,0.193328977277271,0.190238559571251,0.310208765348942
333,2,154235,0.181886642451401,0.192175412788879,0.344560632801214
334,2,155527,0.277062060993897,0.208327665493902,0.184398658581359
335,2,159870,0.175075878235328,0.187327571966,0.350634643022643
336,2,161229,0.117234336026583,0.19033579618474,0.53833485788233
337,2,161451,0.125266335474391,0.407725794320761,0.75884809952839
338,2,161451,0.0194172403380275,0.409086584236586,0.96216957255322
339,2,162696,0.174083207787377,0.189392123335945,0.358635273942349
340,2,163284,0.270889469573434,0.186549589598322,0.147360807844798
341,2,164166,0.212001207626586,0.188505794822447,0.261505643326652
342,2,165270,0.304623362760104,0.186551853245724,0.103378437994814
343,2,165675,0.317915085617256,0.189596170662248,0.094466638752817
344,2,166404,-0.76218247494853,0.491661582300072,0.12198532566956
345,2,168012,0.275487077888345,0.229623563363406,0.231047467143441
346,2,168062,0.265267573542924,0.188110194689236,0.159369656792774
347,2,168518,0.145975758317416,0.187398200696145,0.436524972645465
348,2,168980,0.203815508750586,0.187156025029042,0.276890664913813
349,2,169651,0.283840202782309,0.18694978106992,0.129841471059034
350,2,169902,0.267920700926055,0.313175783474001,0.392856778178382
351,2,169960,0.233633046978477,0.291749410879485,0.423785846090918
352,2,170725,0.386777659792126,0.186761920382246,0.0390882465462801
353,2,171254,0.426608604801747,0.18682235241372,0.0229946166627357
354,2,172242,0.32758809127683,0.185153360942678,0.0777105749675846
355,2,173254,0.251924977175756,0.184059649659141,0.171959135238871
356,2,173340,0.250564389020227,0.18404251874089,0.174240375736096
357,2,173385,0.258683068183091,0.184181109943211,0.161048153519059
358,2,173973,0.26743144210821,0.183653597197119,0.14623357555752
359,2,174714,0.403863163974179,0.471822189226418,0.392597914721423
360,2,177341,0.337495201191353,0.182695772208043,0.0655392270282495
361,2,180314,0.23849814161718,0.183199066718117,0.193815736429476
362,2,180339,0.254332938130608,0.183603926405943,0.166858070904216
363,2,182758,0.431049084255481,0.182001709585388,0.0184042518446139
364,2,183619,0.390538036508777,0.182987586732503,0.0335123519515044
365,2,183913,0.377762865993814,0.187755347405678,0.0449797790720787
366,2,184146,0.38673686333032,0.188977614251594,0.0414505412445948
367,2,187176,0.27133258917492,0.184603008292579,0.142502084878996
368,2,191066,0.303735564352657,0.185849456449867,0.103085296006967
369,2,191124,0.420511825201006,0.234633350098369,0.0739558633963971
370,2,191128,-0.353471200363387,0.216155138215441,0.102884588493964
371,2,191599,0.177088303837237,0.183724792444148,0.335766872193054
372,2,191762,0.201451393097861,0.190947483944001,0.292142554934434
373,2,191763,0.176073679734357,0.184457104603748,0.340458102059646
374,2,191959,0.16321420405132,0.184039456024201,0.37576693038094
375,2,192390,0.183051340038528,0.189077689505601,0.333643449260241
376,2,195759,0.231008814243322,0.185419166610738,0.213637107596568
377,2,196912,0.160751948896722,0.182620360454202,0.379321652247537
378,2,197598,-0.897097926402358,0.595141281085541,0.132610311487286
379,2,198110,0.131888502019492,0.183782258461957,0.473457263393429
380,2,198283,0.0974817195375196,0.189630103163697,0.60752996243861
381,2,198805,0.177164031050028,0.184467600783359,0.337507631716757
382,2,198891,0.167122245295385,0.183053698569801,0.361882258755817
383,2,199248,0.156650072410352,0.183498913357411,0.393859060917396
384,2,201782,0.14518853403727,0.183299687417381,0.428844339264177
385,2,203285,0.319982030682582,0.181955923405855,0.0795172348833129
386,2,203783,0.284097817542899,0.181729717285343,0.118878382301196
387,2,204179,0.273201348826595,0.182219702956998,0.13469051879567
388,2,205406,0.250231891172108,0.184196225794598,0.175170309033839
389,2,205834,0.194636390374452,0.18350039792413,0.289557580122476
390,2,205965,0.116060726907807,0.200732712052751,0.563507604513047
391,2,207192,0.18518333843782,0.183355999639717,0.313203318788489
392,2,207561,0.181819784857449,0.182552776581801,0.319939775272215
393,2,208682,0.143255827621239,0.182342213788428,0.432603854152714
394,2,210102,0.0933787725318931,0.182905371085122,0.60999894601853
395,2,212519,0.731418716422557,0.387482159834439,0.0598971752748055
396,2,214801,0.0980068432771707,0.182889800468446,0.592379511444899
397,2,215016,0.0762409944561576,0.182814750243355,0.676902925800033
398,2,218876,-0.00332743369870869,0.184750184140023,0.985640693240963
399,2,227511,0.00837624960384276,0.186057370297316,0.964117051512654
400,2,230378,-0.0103923174089949,0.183712370889287,0.954921001370375
401,2,231943,-0.0234240479312716,0.184235700137143,0.898900606005709
402,2,232156,-0.0362371582100262,0.18415429630677,0.844116022996798
403,2,232789,0.000817981576975546,0.183512265814808,0.996446065080541
404,2,238524,-0.00269748125413116,0.1837704680754,0.988296936479516
405,2,241518,-0.0610482122504098,0.185337429449473,0.742056620203355
406,2,250396,-0.142742494705498,0.183945441290032,0.438265911134164
407,2,250466,-0.120310537861344,0.183925817829586,0.513456972651958
408,2,252305,-0.0997238864764318,0.184448720406534,0.589083522612939
409,2,254571,-0.0141721732636506,0.187115271214893,0.939668591531643
410,2,254742,-0.0183266109199671,0.186945281434389,0.921962560931787
411,2,254908,-0.000551942379114045,0.18837583566106,0.99766385167042
412,2,255033,-0.0375592825926554,0.220778894803842,0.865011879274457
413,2,255862,-0.0548207778049221,0.187218359043761,0.769833836505699
414,2,255975,-0.04786367643582,0.186547696242955,0.797655512771335
415,2,258311,-0.235883360225612,0.183054425349965,0.198382165844281
416,2,259284,-0.151006846393078,0.183926746782403,0.412191123763816
417,2,266330,-0.0985557113016706,0.184819443114738,0.594193319391708
418,2,267100,-0.0654559007070949,0.184847564531843,0.723469774665246
419,2,268086,-0.0287022348503025,0.18488755776871,0.876719605922862
420,2,274614,0.00799083320707061,0.183770032001513,0.965341270760964
421,2,274729,-0.0198925097254034,0.184772640378095,0.914327047530329
422,2,275746,0.0368325629761806,0.184684608094787,0.842037363032028
423,2,277029,0.0322067517673872,0.18382873781259,0.861023117627278
424,2,277741,0.040982606505778,0.183895966064164,0.823775262851308
425,2,278218,0.024226542301068,0.183572203569354,0.895080974554991
426,2,278379,0.0538956767986671,0.188097914900265,0.774640389249652
427,2,279910,0.00846360741801566,0.183511718085195,0.963240480977292
428,2,280616,0.0316714326923984,0.191524905680461,0.868751703328471
429,2,283431,0.0614199625293156,0.186171289684371,0.741662876703084
430,2,283573,0.032035691685716,0.183958504338812,0.861850319875839
431,2,286762,-0.0766896908662186,0.184392134585177,0.6777319287467
432,2,287187,-0.124640719419185,0.183456826603958,0.497329167995814
433,2,288379,-0.14312191382076,0.182026215305718,0.432236295110079
434,2,294941,-0.239643385588532,0.181847754030648,0.188417057436105
435,2,296073,-0.273072073415717,0.186774512199773,0.144619517870961
