SNP,Chr,Pos,Effect,SE,ERV25_EMP47_noMTX_Trifluoperazine_avg_logratio_Fitness_minus_ref.GLM
48,1,65719,-0.0451628906737417,0.0639091240825974,0.480235529586848
49,1,66841,-0.0222980416953515,0.0595821544656274,0.708450261152579
50,1,66948,-0.0315765777502262,0.0599361497472183,0.598637726829519
51,1,68621,-0.0209536050333596,0.0597868753457563,0.7261938006757
52,1,69417,-0.0435469075611238,0.0595939173001645,0.465430397085721
53,1,69820,-0.325502441207395,0.232725152714285,0.162794095783586
54,1,69821,-0.0854711785290614,0.144725014042974,0.55518217873452
55,1,70906,0.0441732812653806,0.0957741900333023,0.644922511792234
56,1,74327,-0.0642399396851181,0.0598693084282725,0.284002795656587
57,1,74572,-0.0511393969541016,0.0597452425948732,0.392601843338351
58,1,75211,-0.0480080838331673,0.0596434794745413,0.421409053365157
59,1,76030,0.00704101907733734,0.0596970125956803,0.906177591046171
60,1,80108,0.00208703068822064,0.0596839703414992,0.972125000569002
61,1,81262,-0.00295761784393535,0.0596613025898027,0.960490324893519
62,1,81999,-0.00323981877637611,0.0598069635062848,0.956829360174289
63,1,82431,-0.011530782606764,0.0600871894646097,0.847930213260226
64,1,83284,-0.0409375549105404,0.059613249312318,0.492710633698857
65,1,83613,-0.00902939182999692,0.0596445460471387,0.879757146402929
66,1,84112,0.0173346014355028,0.059645920201168,0.771508728661042
67,1,84701,0.0019841839126003,0.0638779765166227,0.975237571764272
68,1,84858,0.0251114928658063,0.0598064821393927,0.67482920289489
69,1,85751,0.0268480073222069,0.0600502966966404,0.655082826910191
70,1,87445,0.0392715070231486,0.0601579728941901,0.514306035044486
71,1,87467,0.0595224778903128,0.0604264030381251,0.32527865248133
72,1,89070,0.0655252644060886,0.0600294611951531,0.275774619143478
73,1,89616,0.0406186109148901,0.0597681249635043,0.497201118566479
74,1,89679,0.0721430352610412,0.0596914116133353,0.227625548879848
75,1,89880,0.0603697388933154,0.05974359798716,0.312957273536919
76,1,91472,0.0664778571591259,0.0601701033394599,0.269984861955765
77,1,93789,0.0799095666660584,0.0595012411082391,0.180138082179717
78,1,94351,0.0593599185768897,0.0597265471188845,0.320971044989239
79,1,99148,0.0591485004903137,0.0595699265229743,0.32142637346583
80,1,101281,0.803459796463581,0.651006292163486,0.217956358112045
81,1,106011,0.0410490838689583,0.0621312727572292,0.509246462577363
82,1,106800,0.0710872839914518,0.0596135714509483,0.233878703459082
83,1,107970,0.0719150816236563,0.0594334240611423,0.227084416860301
84,1,109000,0.0975293485440737,0.0594352564200014,0.101701718624881
85,1,112549,0.0248653157160929,0.059579275963946,0.676677298983562
86,1,112742,0.0106484331570702,0.0598234666799384,0.858826965523624
87,1,113050,0.0235686879619248,0.0597123314960629,0.69329982073659
88,1,113135,-0.00511454243716222,0.0595727605699197,0.931631384739766
89,1,114076,0.033958221671758,0.0595459583930487,0.568846584542688
90,1,114628,0.0389739786230666,0.0596880575537582,0.514206395842709
91,1,116283,0.0357662511960354,0.0600260938182127,0.551660584277028
92,1,126880,-2.46791933386334,1.11914531998068,0.0280855182255591
93,1,127853,0.0846187555194523,0.0597750226020334,0.157768263923579
94,1,128302,0.0729514058242429,0.0595878279285681,0.22166798930885
95,1,128704,0.0742128684373775,0.0596429863698123,0.214220262010259
96,1,128911,0.0862721926240331,0.0596036423512855,0.148663577612494
97,1,130267,0.0671113802648424,0.0596450557093565,0.26127752797437
98,1,130271,0.0683245575391208,0.0597122028991502,0.253303106509979
99,1,130613,0.060014405326776,0.0602973287825242,0.320268319491795
100,1,132012,0.0282537494889983,0.0602349418338464,0.639316929354808
101,1,133231,-0.0174754182226372,0.0598189205274736,0.77035224135158
102,1,137074,-0.0570587738122962,0.0596638251712214,0.339556052612456
103,1,137304,-0.0460999257490587,0.0597114400223716,0.440604255581476
104,1,139686,-0.0319698901973904,0.0598161700072322,0.593353527313554
105,1,149562,-0.0324328646386235,0.0599520367932557,0.588862443209581
106,1,150447,-0.0271461455269835,0.0606249480952867,0.654592522293375
107,1,151446,-0.146917590185986,0.121576470587047,0.227687829385204
108,1,154084,-0.0538978305397148,0.0607618347241262,0.375664376717423
109,1,156633,-0.0489549715246315,0.061608404312532,0.427371300591211
110,1,157269,-0.0470780456204997,0.0596729214031985,0.430679639416617
111,1,160054,-0.0778332770737452,0.0601504611657909,0.196519521378257
112,1,166222,-0.0858454712687402,0.059672333816711,0.151145857898734
113,1,166416,-0.0838431908513105,0.0595585596665069,0.160086944057404
114,1,167326,-0.0719530144777612,0.0599426871113115,0.230803108803626
115,1,168836,-0.0712234772480271,0.0596599393824523,0.233348404416387
116,1,171200,-0.0658759054717131,0.0597670223531229,0.271120599365684
117,1,171431,-0.0745228470110804,0.0601128324627097,0.21590392231072
118,1,173339,-0.0997865671295657,0.0595386394127969,0.0946242411734709
119,1,173845,-0.109387300478131,0.059441057423421,0.0665686256467156
120,1,175121,-0.0806306170561686,0.0594523977604323,0.175895551359314
121,1,175281,-0.0743733084050763,0.0595262777078486,0.212339378321071
122,1,175315,-0.076206820306198,0.0595008844019083,0.201116055178724
123,1,175523,-0.0746824013438358,0.0598450198679381,0.212883805589596
124,1,175541,-0.0755019161941146,0.0595967756637402,0.206033700894588
125,1,175653,-0.0567322661444959,0.0598449887799104,0.343784627556824
126,1,175805,-0.0732829506196817,0.0631899925007341,0.246945007507525
127,1,175818,-0.0706932201599607,0.0617412326292998,0.252988161354312
128,1,175856,-0.0678386926940774,0.0608032300322923,0.265305776809943
129,1,175876,-0.0714067711161789,0.0598563448913943,0.233682682877956
130,1,175989,-0.070032990263422,0.0600323971506665,0.24416486065188
131,1,176001,-0.0801249670707372,0.060310830326605,0.184860080406788
132,1,176451,-0.051676029362257,0.0611263452772226,0.398461863140217
133,1,177692,-0.0860613388939679,0.0594628059232042,0.148696524125911
134,1,178191,-0.0811868335818116,0.0595415947985658,0.173584028175968
135,1,178224,-0.0860613388939679,0.0594628059232042,0.148696524125911
136,1,178960,-0.107281256317564,0.0598435049837843,0.0738775186752426
137,1,179139,-0.147953355532491,0.118886247047143,0.214143025820636
138,1,179139,0.12544848790105,0.239871920594485,0.601315485846812
139,1,180955,-0.0165721862677318,0.0690313907361913,0.810417355806085
140,1,183802,-0.0922401248609533,0.0594440928216509,0.121627154433981
141,1,183954,-0.0838946485042555,0.0599145645502053,0.162320375803978
142,1,184450,-0.0692485548717123,0.059440521406259,0.244803285034045
143,1,184641,-0.0641320682458462,0.0611926407501912,0.295339219963952
144,1,184718,-0.0794232111365508,0.0597436885210961,0.184574793918524
145,1,185296,-0.0667336162217427,0.0595331103924967,0.263071314404443
146,1,185438,-0.065342981513635,0.0595403008117218,0.273189259682641
147,1,185469,-0.0675626248560497,0.0596195142032092,0.257886734388571
148,1,185503,-0.0573230969432729,0.0594952040150394,0.335960703941143
149,1,185705,-0.0635894125147936,0.0601440432184826,0.291104398676358
150,1,185749,-0.0679188483096513,0.0601306330128953,0.259444820291992
151,1,185806,-0.063276796851055,0.0602255389817534,0.294131737030888
152,1,185879,-0.0575643513489413,0.0605336184431774,0.342281169524992
153,1,185916,-0.067595317169275,0.0604766190926818,0.264451009356218
154,1,185941,-0.0587862189322667,0.0607669501343517,0.334004197457772
155,1,185954,-0.0747431445311924,0.0608953453390609,0.220488959906871
156,1,186055,-0.0694324391089161,0.0596929290732766,0.245550179065017
157,1,186896,-0.0692502110386796,0.0606758852785006,0.254513107779346
158,1,187697,-0.0636141871304217,0.1239247668506,0.608042261213067
159,1,189392,0.00864258004520213,0.124620130935455,0.944749184692382
160,1,189416,0.0880117789284016,0.120457041758138,0.465478421348249
161,1,190132,-0.0260458239231336,0.059867028938574,0.663783838397155
162,1,190148,-0.0331966660081246,0.0598750733614212,0.579634207436182
163,1,190165,-0.0179951167875126,0.0603538327681317,0.765756239433532
164,1,190169,-0.0260404929186166,0.0602702258952034,0.665959923924331
165,1,190933,-0.0172824216477722,0.0597902008397743,0.77271197153859
166,1,192149,-0.0196810251104507,0.0602770588619113,0.744232492183081
167,1,192302,0.0194581820529112,0.0795937763972303,0.807009925162173
168,1,192303,-0.00678531842249752,0.0718692539376539,0.92483546801565
169,1,192305,0.00193105845090447,0.0746857344244082,0.979386975124055
170,1,192315,-0.0482787955516613,0.0846854587311622,0.568975608618239
171,1,192795,-0.0633550588106833,0.0595887400166464,0.288415677054951
172,1,194020,-0.0267583427492212,0.0628491918591609,0.670546014499909
173,1,194187,-0.0556190006913163,0.0596601215813986,0.351837138922648
174,1,194867,-0.100904418649044,0.059458957427187,0.0905699476122111
175,1,197325,-0.109541936702901,0.0608792634542676,0.0728202678858466
176,1,197392,-0.131393293431788,0.0615478898793554,0.0334644453757247
177,1,198857,-0.22735704920428,0.286010466879352,0.427190903921719
178,1,206666,-0.100305852937125,0.0669304922559667,0.134856344510074
179,1,206675,-0.0486183356641767,0.087376099098453,0.578272202101816
180,1,223051,-0.0325853927049157,0.0691635269794258,0.637834998826762
181,1,223059,-0.0567883388310659,0.0717778236166676,0.429377038687014
182,2,7366,0.24956683073546,0.0855635001012566,0.00376332476421723
183,2,8180,-0.174808924688523,0.118850546708206,0.14222796807014
184,2,8187,0.0173574968464827,0.123967569427773,0.888726861932403
185,2,8250,0.0646822211661666,0.122088338171058,0.596584682142196
186,2,8253,0.0629768244540925,0.122090863940118,0.606303535596647
187,2,8285,0.0536453069068903,0.0661554799696062,0.417970966879608
188,2,8302,0.0388982384405748,0.0619488124574906,0.530469319433984
189,2,8306,0.0388982384405748,0.0619488124574906,0.530469319433984
190,2,8314,0.0319942292332023,0.0606879592908703,0.598391162351482
191,2,8317,0.0362668899684664,0.0620664370820085,0.559375784797332
192,2,8328,0.042225298108392,0.061777770410183,0.494737373236028
193,2,8331,0.0409456462593515,0.0616639204554627,0.507115438546161
194,2,8498,0.0203191670079785,0.0606132838070632,0.737653506723224
195,2,8651,0.0355092019449705,0.0606502524335899,0.558602514118739
196,2,9418,0.0386711687628853,0.154310575277039,0.802264476277914
197,2,9812,0.0457877706633564,0.0609915698655743,0.453319539776416
198,2,9932,0.0413886384395061,0.0607597402069064,0.496200892907966
199,2,10135,0.0563342419347371,0.0604925572714962,0.352356025364451
200,2,11616,0.0160561580900782,0.0604964980933264,0.790851327057606
201,2,12133,0.0518653724351792,0.0606802990530011,0.393279430231076
202,2,12194,0.049146334837742,0.0609218143329239,0.420375825998975
203,2,12359,0.0478809876599732,0.0607462277826773,0.431100905124775
204,2,13061,0.0243739150278396,0.0607813437336973,0.688655521884207
205,2,14298,0.0352529926423008,0.0609581058931833,0.56342016470142
206,2,15222,0.0223357673653576,0.0615702113424385,0.716994520640999
207,2,17986,0.0217458805464759,0.060491462050427,0.719445920483412
208,2,19770,0.0194544054196703,0.0609120437347886,0.7496233543523
209,2,19836,0.0135823984678116,0.0607491720441883,0.823212198126926
210,2,19851,0.0242107509473684,0.0609177230689383,0.691287937991092
211,2,21595,0.0290393741599851,0.0606600047362633,0.632431676265998
212,2,22385,0.0263326972964931,0.0607209364014334,0.66479480479821
213,2,23441,0.00740187864473096,0.0613257557455507,0.903999138088723
214,2,24209,0.00275388637034879,0.0608218711172546,0.96391140803743
215,2,24341,0.0236290274975893,0.0609529376866755,0.69850116208267
216,2,26815,-0.0149855512931324,0.0608876289407315,0.805733810381929
217,2,28209,-0.0188075561152493,0.0609051168141241,0.757655135087677
218,2,28695,-0.0447336403663485,0.0635926958406971,0.482245342526167
219,2,35849,-0.0723911739863263,0.652397956577077,0.911709794524926
220,2,35850,0.0524416110832551,0.797903909049202,0.947634596041589
221,2,41245,-0.028908538193757,0.0606601817703057,0.633966547364465
222,2,43214,-0.0196287496701987,0.0616546285344519,0.750395446833925
223,2,47104,-0.0225257747515212,0.0599324631160859,0.70725221516371
224,2,50915,0.048392904364684,0.0604786018970066,0.424152941142638
225,2,55834,0.0518124236328723,0.0601905700682579,0.38992900844042
226,2,56422,0.042269831479694,0.0603194901865919,0.483910874235213
227,2,57715,0.0501683963571059,0.0601031696148935,0.404448545228366
228,2,59046,0.0572223789428974,0.0603900474583635,0.344008561175495
229,2,59191,0.047832243317667,0.0600666597195093,0.426381648716797
230,2,59383,0.0574843591485359,0.0600600205647716,0.339164136460311
231,2,59477,0.0353964553762181,0.0610136752447449,0.562190527842847
232,2,59755,0.117251961725127,0.137011017325162,0.3926972644643
233,2,60471,0.0438737798999375,0.0601736038158516,0.466411717898033
234,2,60478,0.0465881141197994,0.0602365990215073,0.439792213721526
235,2,60786,0.0539160785626214,0.060120036576274,0.370433023504116
236,2,61035,0.0349942901877994,0.0601553167037276,0.561118319182316
237,2,61071,0.0268996340135523,0.0598940155739528,0.653620290624989
238,2,61675,0.049313173894205,0.0600262494549923,0.411900749593636
239,2,62776,0.0018205537236296,0.0627124642611755,0.97685693095802
240,2,62939,-0.0301940200304334,0.0599582143597857,0.614867579368293
241,2,63527,-0.0384639678444294,0.0601700749484303,0.523072231258151
242,2,63857,-0.0485725498461873,0.0601633779515912,0.420011903445534
243,2,65527,-0.0307862202175364,0.0599979935034184,0.608187770332674
244,2,67007,-0.0286508381111978,0.0660643571327719,0.664785218276902
245,2,67023,0.0203582746736077,0.136649251348039,0.881652933941028
246,2,67024,-0.0459221370343808,0.137131291284604,0.737916652328286
247,2,67976,-0.0276389681815088,0.0608670880963058,0.650045099505114
248,2,69628,-0.0658625431948266,0.0617941565689339,0.287225452522797
249,2,71825,-0.117023384761165,0.119523297217648,0.328208842393659
250,2,72389,-0.062558858791368,0.0604177133273781,0.301172721258706
251,2,72392,-0.0818366238216524,0.0607649315354953,0.178917071612033
252,2,73646,-0.10022958405444,0.0594329091184674,0.0925960693016398
253,2,74564,-0.104443528191797,0.0592946713849839,0.0790309848201738
254,2,74739,-0.0975016340924987,0.0595247152125376,0.102312182429982
255,2,79931,-0.0420326840376678,0.0673097341663333,0.532724554817523
256,2,80748,-0.0246473588966305,0.0621271408852088,0.691810361144957
257,2,80873,-0.0427910878662148,0.0598497364287317,0.475096837638157
258,2,81501,-0.0432686951303817,0.0598387775471444,0.470104719182521
259,2,83526,-0.0286597758621577,0.0597707204281968,0.631883283234693
260,2,83845,-0.0164282992983787,0.059840617305991,0.783834676891171
261,2,84412,-0.127518800354975,0.150668144635832,0.397927875879604
262,2,84412,-0.0145658844478788,0.0755196391280958,0.847167431066988
263,2,84447,-0.00581970234433715,0.0606103138021243,0.923560484820344
264,2,87391,-0.0152816031207908,0.0595771874695173,0.797713496992548
265,2,87562,-0.00699013627448255,0.0597323619833218,0.90690736971176
266,2,87849,-0.00415240771479011,0.0597274544340234,0.944613012731785
267,2,87878,0.0101524223636223,0.0599820879501156,0.865690998454495
268,2,88125,0.00888966292465476,0.0667017868627981,0.894052051134386
269,2,89785,-0.0312169553451972,0.0599681947196342,0.603000688823693
270,2,93441,-0.0218806200889448,0.0617711079162275,0.723384803613502
271,2,93588,-0.0632883416379088,0.0638626451474605,0.322360860247216
272,2,93721,-0.0354171700405494,0.0597803381334051,0.55392514142474
273,2,93952,-0.0202344320460422,0.0596292475469544,0.734557382346301
274,2,95085,-0.0597054275722382,0.0596376028855943,0.317446205619214
275,2,103188,0.012774116926058,0.061168203556694,0.834696797659025
276,2,107124,0.0266459197415931,0.0597350847844013,0.655821488353366
277,2,111645,0.0386094141415912,0.0597548573326337,0.518614903756848
278,2,111916,0.0417252777127745,0.059889954364837,0.486449636771778
279,2,111931,0.0353913890044786,0.0599931913209503,0.555619400132016
280,2,111999,0.0381924477750327,0.059772656196314,0.523262115926581
281,2,114528,0.0303868951204971,0.0601296305192782,0.613623897066018
282,2,116024,0.0588807577686195,0.0602129018825018,0.32880527997964
283,2,119244,0.0426974637815098,0.0656742103015188,0.516024349506174
284,2,119246,0.0228068440996863,0.0664033993813628,0.731457659021264
285,2,119247,0.065816969322283,0.0668022397910479,0.325175638794358
286,2,120090,0.0653695635220526,0.0599554040918263,0.276323335009294
287,2,120291,0.0442675509346797,0.0606973460479237,0.466291960385236
288,2,120726,0.0631365370669066,0.0602985421481044,0.295785666029939
289,2,121716,0.0416454063349227,0.0602827810551216,0.49012375888595
290,2,123100,0.0450548156409633,0.0603591135366648,0.455894901946211
291,2,124677,0.0214471552741238,0.060312716527602,0.722353121341248
292,2,127636,0.0416311289158744,0.0762635957510969,0.585490009406899
293,2,127887,0.0345224222362602,0.0607093094765467,0.569954449273317
294,2,128935,0.0422791612804473,0.0606379523682063,0.486112004617111
295,2,129053,0.0378505593423434,0.0608310513840902,0.534196071215339
296,2,130040,0.0465579725233143,0.0611857285749485,0.447207687594232
297,2,130976,0.0241506610242911,0.0607235059557205,0.691080532466107
298,2,132199,0.0307074418510275,0.0609967228193427,0.614977571426196
299,2,133355,0.0441180796056209,0.061386484893816,0.472805112183706
300,2,133435,0.0187176355684759,0.0615560677290915,0.761250234021053
301,2,133943,0.079346344439071,0.0719541890563876,0.270893838351841
302,2,135183,0.0323709648165318,0.061574126083235,0.599410426765155
303,2,135402,0.0378558983176486,0.0615559547426107,0.538961823513026
304,2,135898,0.044573954519066,0.0618700812325785,0.471728202749319
305,2,135912,0.0396358971182268,0.0619253604940027,0.522549316173692
306,2,135925,0.0269336260577492,0.061663942940016,0.662537377347209
307,2,136002,0.00905418696604365,0.0616325684834636,0.883290171222639
308,2,136173,0.0529987105681047,0.0620063763416177,0.393280340789693
309,2,138209,0.0239002627826812,0.0638780882414627,0.708514145401523
310,2,138318,0.0159294782146224,0.0637035673900886,0.802689272041556
311,2,138695,0.0210104367542413,0.0626072850503754,0.737378728119455
312,2,138818,0.0232851661503177,0.0624901522926679,0.709653888250521
313,2,139728,0.00604647626852117,0.0623895586215368,0.922848995741343
314,2,140174,-0.000460025148309007,0.0623903838304731,0.994121148931132
315,2,140863,0.0165421970067933,0.0623589372296858,0.790953330038981
316,2,141152,0.0253804152823773,0.0625262370119168,0.685050080161621
317,2,141292,0.00409581379640989,0.0620907671839067,0.947443080230094
318,2,141545,0.0289186105020072,0.0623746246089684,0.643200168494452
319,2,145823,0.00953930505640366,0.0647703978988311,0.882996063547008
320,2,145934,-0.201771550818409,0.106182714266619,0.0582175333299793
321,2,145980,-0.00846306663289309,0.0653681548952731,0.897061295500077
322,2,146723,-0.000811419448117801,0.0622810596492492,0.989612534680288
323,2,147946,-0.0520815049997129,0.0627904316863621,0.407410521336705
324,2,150394,-0.0309305457730533,0.0684471335368667,0.651626069884705
325,2,151274,-0.0579704506119008,0.107208313862039,0.589036657954991
326,2,151397,-0.0531356037884371,0.0629452171851687,0.39915375963866
327,2,153035,-0.0495844707162874,0.0622669003522456,0.426380407196765
328,2,153228,-0.0138832587867632,0.062773221121118,0.825091594135044
329,2,153455,-0.0466865257787652,0.0632025660931804,0.46059165585673
330,2,153732,-0.0281189272980348,0.065378549139588,0.667389643632432
331,2,153815,-0.0409337942442439,0.062971040743894,0.516088171729812
332,2,154160,-0.0401506908277921,0.0623118903036309,0.519766716698026
333,2,154235,-0.0151434064934507,0.0629659630143765,0.810081137810819
334,2,155527,-0.044516046672995,0.068306873626987,0.51501447544999
335,2,159870,-0.0672510260980302,0.0612762132010745,0.273168229215984
336,2,161229,-0.00181173688060687,0.0623227286736461,0.976824996168541
337,2,161451,0.0537842793658223,0.133419577705512,0.687103006627384
338,2,161451,0.0604946224641312,0.133839481595982,0.651551017764931
339,2,162696,0.0417457765484629,0.0620148506459497,0.501287403190757
340,2,163284,0.0093970026175425,0.0612302900328996,0.878115468748741
341,2,164166,-0.0384391837466085,0.0617670008247717,0.534129582170181
342,2,165270,-0.0378798072596739,0.0612479750781807,0.536666872823834
343,2,165675,-0.0319886872087005,0.0622706338158692,0.607780192559691
344,2,166404,-0.0842694929416008,0.161385746761387,0.601885096930467
345,2,168012,-0.0208653636692322,0.0752915249794803,0.781844299213087
346,2,168062,-0.0439903550640436,0.0616897281627384,0.476260926191206
347,2,168518,-0.0296441150936991,0.0613603865987588,0.629313672531087
348,2,168980,-0.0302510254049665,0.061330397039487,0.62214488177105
349,2,169651,-0.0334710379351629,0.0613548107587795,0.585731938938761
350,2,169902,0.269566768662928,0.101588001818187,0.00832560045302471
351,2,169960,-0.0542752433075293,0.0955210000785702,0.570258922799927
352,2,170725,-0.0240384300438421,0.0614766181684452,0.696020235966208
353,2,171254,-0.0282643555425468,0.0615710631195693,0.646478940854193
354,2,172242,0.0201185063266928,0.0608519881950127,0.741132373577616
355,2,173254,0.0151009944258173,0.0603896825631457,0.802687045866817
356,2,173340,-0.00308442663198599,0.0603874989339264,0.959292863774013
357,2,173385,0.0116489840036746,0.0604401562143607,0.847276693586419
358,2,173973,0.00248022760533323,0.0602826229432971,0.967204895108595
359,2,174714,0.131256373078564,0.154410852165835,0.395875514708958
360,2,177341,0.0103339597448832,0.0600748497464467,0.863521896118829
361,2,180314,-0.014165823864195,0.0600927952693182,0.813776966924774
362,2,180339,-0.01106064715046,0.0602464793037544,0.854440568587988
363,2,182758,-0.0160062745904664,0.0600272388115859,0.789894204173598
364,2,183619,0.0349599989213013,0.0602409561297899,0.56205827869148
365,2,183913,0.0310366258333211,0.061774092761269,0.615684404178559
366,2,184146,0.0438458680224447,0.0621668608967215,0.481092880917208
367,2,187176,0.0208460991516417,0.0605876511747175,0.731002154088812
368,2,191066,0.0427147536057099,0.0610084614954326,0.484298083333163
369,2,191124,0.0138027501322266,0.0771312251482597,0.858078431110136
370,2,191128,0.0218845243154702,0.0709968610687365,0.758076688211966
371,2,191599,0.0194728270830503,0.0601959705986907,0.746515327581778
372,2,191762,0.0479296293473547,0.0625359512725826,0.443930813001677
373,2,191763,0.0518068148774595,0.0603804078537005,0.391470757119392
374,2,191959,0.0305797609449756,0.0602738856187437,0.6122283398081
375,2,192390,0.02458768501646,0.0619458832899618,0.691664829706445
376,2,195759,0.102954905100691,0.0605662028200971,0.0900355271365742
377,2,196912,0.13373817226632,0.0594049965063441,0.0249814123200581
378,2,197598,0.055326286654966,0.195369716726669,0.777199010136045
379,2,198110,0.0979530405038877,0.0599622634171133,0.103239005207988
380,2,198283,0.0805157934228317,0.0619335342361653,0.194437014625232
381,2,198805,0.0976564353786055,0.0602238499435419,0.105790937831865
382,2,198891,0.103779060129862,0.05972199257072,0.0831353448635072
383,2,199248,0.0923720482408563,0.0599124715437005,0.124022196440195
384,2,201782,0.0951540884869656,0.0598260006146439,0.112614134542293
385,2,203285,0.102387622164407,0.0595584175163374,0.086470535196309
386,2,203783,0.104024788149875,0.0594210419517049,0.0808768121599486
387,2,204179,0.106177101603574,0.0595553119978245,0.0754729346510399
388,2,205406,0.14747960560432,0.0599255619839955,0.0143311289489552
389,2,205834,0.134411497466758,0.0597210437587821,0.0250223313398539
390,2,205965,0.135122928539648,0.0653282587432144,0.0393331733191046
391,2,207192,0.136886957885089,0.0596484517763704,0.0223252857297667
392,2,207561,0.141004071112957,0.0593535594183628,0.0180507193335972
393,2,208682,0.134607495648851,0.0592942410633722,0.0238000949183461
394,2,210102,0.117495360556695,0.0595523013446404,0.0492779301420294
395,2,212519,0.23081438742495,0.12685240401783,0.0696743757852755
396,2,214801,0.120915324214665,0.0595300389535677,0.0429871316961986
397,2,215016,0.129831300738087,0.0594424267599361,0.0296086194058062
398,2,218876,0.145744132092115,0.0599617332224031,0.0155705548965531
399,2,227511,0.153097719465223,0.0603416486985826,0.0116047058653872
400,2,230378,0.131534647544714,0.0597130307277165,0.0282560215416663
401,2,231943,0.122108099271768,0.059943105224047,0.0423889466335649
402,2,232156,0.136613458122981,0.0598294640049785,0.0230016246717362
403,2,232789,0.113079451424284,0.0597539297100581,0.0592532108284624
404,2,238524,0.132067688363009,0.0597285858791451,0.0276672225271216
405,2,241518,0.144045348561159,0.0601764698939778,0.0172001682070573
406,2,250396,0.0990808913598384,0.060018118691212,0.099658624206571
407,2,250466,0.128334539760375,0.0598394926658608,0.0326633420014565
408,2,252305,0.114653471460592,0.0600785971252603,0.0571515654172164
409,2,254571,0.142482042674939,0.060764493972722,0.0195895347945091
410,2,254742,0.154966973020762,0.0606220622128892,0.0109978090120531
411,2,254908,0.150742139400661,0.0611236034634563,0.0141306648186824
412,2,255033,0.143829690547129,0.0718484433034041,0.0460658202563637
413,2,255862,0.120188403575954,0.0609417457159714,0.0493687054418171
414,2,255975,0.127700825947836,0.0606758391429467,0.0360291073153426
415,2,258311,0.125641278729655,0.0596736438299324,0.0359560996165205
416,2,259284,0.142761022064672,0.0597682952249468,0.0174387243189817
417,2,266330,0.151470531399865,0.0599689330392073,0.0119798506272093
418,2,267100,0.154015520859752,0.0599461156747127,0.0106024928587832
