SNP,Chr,Pos,Effect,SE,SSH1_ORM2_MTX_Metformin_avg_logratio_Fitness_minus_ref.GLM
40,1,52667,-0.102357886307334,0.124839986703445,0.412819160291283
41,1,55470,-0.0808273616812752,0.128287342888977,0.529069886209302
42,1,59265,-0.000426548729414167,0.124895762491079,0.997276968970992
43,1,60165,0.0230015823374188,0.124795380025944,0.853872675528052
44,1,62308,-0.124973949769907,0.124486547223514,0.316107098946912
45,1,62869,-0.12339190235101,0.124475338768844,0.322220076493253
46,1,65431,-0.139489708441995,0.129971034920331,0.283897959362158
47,1,65451,-0.113315961699487,0.128195227329946,0.377334132249761
48,1,65719,-0.098078119429113,0.133729885531637,0.463798443546209
49,1,66841,-0.0816183139725315,0.124631533659686,0.512973493744785
50,1,66948,-0.0972650317456231,0.125365719096282,0.438356854061677
51,1,68621,-0.276638148167229,0.124263373316641,0.0266298930102452
52,1,69417,-0.221463375600717,0.124243491097556,0.0755279258346727
53,1,69820,-0.30072624095668,0.488089243292918,0.538206063328184
54,1,69821,-0.507640601248463,0.301796204763893,0.0934407200910212
55,1,70906,0.172672769972213,0.200268081671116,0.389158336916835
56,1,74327,-0.112042736504657,0.125345755973769,0.372000781398415
57,1,74572,-0.1027457786688,0.125033912711888,0.411777677793434
58,1,75211,-0.083980955605705,0.124845310325288,0.501590924065714
59,1,76030,-0.0891581668749475,0.124835140069975,0.47557099865737
60,1,80108,-0.0847622017816124,0.124814257766289,0.497515257450017
61,1,81262,-0.114971456282933,0.124698492106389,0.35716060247492
62,1,81999,-0.181620151024601,0.124779567889469,0.146411881079415
63,1,82431,-0.260902295337304,0.124976780748485,0.0375499717507711
64,1,83284,-0.122790330669164,0.124659657176761,0.325296473033561
65,1,83613,-0.10369203651988,0.124695025603417,0.406216590978689
66,1,84112,-0.125654349187223,0.124651572008912,0.314123501035536
67,1,84701,-0.107725358499345,0.13354914544287,0.420420158952333
68,1,84858,-0.0772454931348664,0.125115634073824,0.537373705369615
69,1,85751,-0.148481202761363,0.125449022143088,0.237368696725948
70,1,87445,-0.121720567475002,0.125796706465887,0.333907925945723
71,1,87467,-0.177142310149504,0.12627133785449,0.161534423332729
72,1,89070,-0.193015246033103,0.125410282661402,0.124683002991962
73,1,89616,-0.131369342879042,0.124957975867702,0.293836219142077
74,1,89679,-0.157952805355625,0.124886648242533,0.206788362581085
75,1,89880,-0.144870331411568,0.124963347777516,0.247116452642333
76,1,91472,-0.156137037064203,0.125856280232813,0.215578229802907
77,1,93789,-0.128878206617726,0.124642247350116,0.301851042648544
78,1,94351,-0.139862936392341,0.124937812707047,0.263704896005102
79,1,99148,-0.127710129540311,0.124645653255513,0.306260409818668
80,1,101281,1.03808965036944,1.36412280981964,0.447168526198343
81,1,106011,-0.0347655973953422,0.130084010560531,0.789428930767312
82,1,106800,-0.111417488762297,0.124858490878849,0.372813185865707
83,1,107970,-0.0837333352590644,0.124549199843054,0.501838104001837
84,1,109000,-0.0756984407076944,0.124783520199797,0.544481035425125
85,1,112549,-0.126569213705732,0.124525132619124,0.310127929906209
86,1,112742,-0.101046040405203,0.125077505836046,0.419710971839786
87,1,113050,-0.112707993506186,0.124838420044263,0.367231249330814
88,1,113135,-0.057154973617498,0.124627008975962,0.646797739689951
89,1,114076,-0.0467759040754759,0.124639268251446,0.707669998812392
90,1,114628,0.0309426440960906,0.12496865735958,0.804585361503604
91,1,116283,0.0121807222490595,0.125672959873578,0.922841777752752
92,1,126880,-4.4985607558936,2.34582798345621,0.0559575435898774
93,1,127853,0.0591005912231716,0.125401193489049,0.637723291891024
94,1,128302,0.0417578805056251,0.124939036479848,0.738407466221744
95,1,128704,-0.00494354053122076,0.125082913934861,0.968496469415856
96,1,128911,0.034962010200015,0.125083193498159,0.780017121339005
97,1,130267,0.0309422760155333,0.125026890222273,0.804676806127135
98,1,130271,0.021240517463005,0.125181035029102,0.865360260011595
99,1,130613,0.0363568052212581,0.126341179439117,0.773694072098447
100,1,132012,-0.0871636673162984,0.12600241774761,0.489541615390137
101,1,133231,-0.19847867650601,0.124746581958644,0.112492294240413
102,1,137074,-0.143146680089846,0.12478264748517,0.252089047886214
103,1,137304,-0.198171031081907,0.124612889640072,0.112663872693743
104,1,139686,-0.128603575576679,0.125035611445562,0.30440219316022
105,1,149562,-0.160060453113904,0.125219041124062,0.20200334040112
106,1,150447,-0.132053992968265,0.126705885146741,0.298028106337154
107,1,151446,-0.0288588812737292,0.254933766541708,0.909935167446026
108,1,154084,-0.0944800844302887,0.127193365818515,0.458092742302255
109,1,156633,-0.146121935232836,0.128803310805824,0.257372292207011
110,1,157269,-0.159892962138321,0.124692393382978,0.200579134797053
111,1,160054,-0.104919530955641,0.126046260790775,0.405752136911121
112,1,166222,-0.107067049744913,0.125106999469568,0.392686812110551
113,1,166416,-0.0912237268159458,0.124888121132723,0.46560358101814
114,1,167326,-0.104146305220085,0.125570397637182,0.407446618628956
115,1,168836,-0.0857834996110491,0.125013685400798,0.493041943382496
116,1,171200,-0.144064256954568,0.125049511108908,0.250076971192673
117,1,171431,-0.236479248297574,0.125436638934985,0.0602173679971686
118,1,173339,-0.148037530317941,0.124837751335838,0.236483297575852
119,1,173845,-0.145152188709314,0.124743461613096,0.245369792939801
120,1,175121,-0.153931811566126,0.124465301293004,0.217004018196463
121,1,175281,-0.14217106968278,0.124611142306286,0.254677560465487
122,1,175315,-0.144980401579627,0.124562598153837,0.245244126006574
123,1,175523,-0.131899695212915,0.125312008729762,0.29325795253739
124,1,175541,-0.143979621815461,0.124761147468313,0.249263605344394
125,1,175653,-0.173740157036217,0.125050363952488,0.165598593321939
126,1,175805,-0.152557075815314,0.132234909409481,0.249410954682138
127,1,175818,-0.216270909089879,0.128927460567979,0.0943373434117952
128,1,175856,-0.177125334439711,0.127112755716107,0.164360320809723
129,1,175876,-0.138430681617494,0.125292051016099,0.269971006856065
130,1,175989,-0.144794966465072,0.125630443127902,0.24987633819173
131,1,176001,-0.142242589220117,0.126295736866848,0.260818042124941
132,1,176451,-0.128859715645161,0.127859490534472,0.314229834737872
133,1,177692,-0.114565989286558,0.1246523298061,0.358679107895682
134,1,178191,-0.12118397207419,0.124758682972851,0.332040608774965
135,1,178224,-0.114565989286558,0.1246523298061,0.358679107895682
136,1,178960,-0.108622150798868,0.125665235091607,0.387967748769986
137,1,179139,0.00289016764723726,0.24932821366926,0.990757821669843
138,1,179139,-0.0241924091331385,0.502152259271254,0.961602077154349
139,1,180955,-0.0113792884329791,0.144466618936817,0.937262108749273
140,1,183802,-0.18102848223639,0.124444653827888,0.146643508642488
141,1,183954,-0.146618372972059,0.125483385450341,0.243422422333556
142,1,184450,-0.10823047301238,0.124491792875881,0.385230940424386
143,1,184641,-0.107484100554465,0.128124025862099,0.402089407573405
144,1,184718,-0.1500587959124,0.125078345422453,0.231053309372655
145,1,185296,-0.107313319511861,0.124670614080966,0.389946367509347
146,1,185438,-0.106005086283501,0.124679683158214,0.395779412481971
147,1,185469,-0.116751984875522,0.124832828996961,0.350290238154134
148,1,185503,-0.129857698054676,0.124472385887923,0.297539451163494
149,1,185705,-0.129973284975299,0.125867464850266,0.302488615323751
150,1,185749,-0.115295129076835,0.12590797138172,0.360444381950306
151,1,185806,-0.14203693404383,0.125999156741745,0.26038775514331
152,1,185879,-0.122620842150841,0.12666766082834,0.333681334577708
153,1,185916,-0.0726689178363982,0.126718984792631,0.566694963303214
154,1,185941,-0.10242772444074,0.127213500274151,0.421267062591788
155,1,185954,-0.109179659700653,0.12756983753107,0.392665575883493
156,1,186055,-0.119093151913498,0.124992823807021,0.341343410486279
157,1,186896,-0.11562269642744,0.127056348338074,0.363437552134187
158,1,187697,-0.314103553528714,0.258884308940098,0.225827524713028
159,1,189392,-0.121812577949315,0.260703077301148,0.640611873470907
160,1,189416,-0.316423172112033,0.251697881400264,0.209528760303564
161,1,190132,0.0457423825973634,0.125288549288392,0.715258186644208
162,1,190148,0.0668214002229418,0.125299530529286,0.594166161690443
163,1,190165,0.0293393943978746,0.126303561435388,0.816445300587317
164,1,190169,0.0554986475490042,0.126121112573717,0.660175642689055
165,1,190933,-0.0440367126746563,0.125110700811638,0.725061801792754
166,1,192149,0.130578111134832,0.125964115633681,0.300618166682716
167,1,192302,0.0640778494198617,0.166538280178753,0.700644358881294
168,1,192303,0.0715693973905074,0.150348301226904,0.634351763367289
169,1,192305,0.070444822259482,0.156243625957582,0.652363484511369
170,1,192315,0.101537328430585,0.177213204925436,0.567031784017373
171,1,192795,0.113314278214101,0.124750060963611,0.364323360576792
172,1,194020,0.0946306143172988,0.131456447159161,0.472085779050077
173,1,194187,0.108649845158818,0.124865400129493,0.384817541160333
174,1,194867,-0.0686719389639107,0.124877734084565,0.582726534634235
175,1,197325,-0.0557913624761809,0.127945267492804,0.663062303920456
176,1,197392,-0.0885812241547699,0.129538992228572,0.494538096030975
177,1,198857,0.0774405996015952,0.59903095895775,0.897212527331608
178,1,206666,-0.168097693051501,0.140219439169831,0.231402577674092
179,1,206675,-0.00774837827744257,0.182924203770385,0.966236931773317
180,1,223051,-0.0778640529454502,0.14471877677461,0.590890580583443
181,1,223059,-0.227733970573904,0.149847001116463,0.129462272594226
182,2,7366,-0.310232274502855,0.180442260064873,0.0864384930280567
183,2,8180,0.142304805831813,0.249354318617497,0.568570748846263
184,2,8187,0.440519960789949,0.258361838399059,0.089064807443694
185,2,8250,0.303929529570995,0.25507295607338,0.234242311372085
186,2,8253,0.35150762950081,0.25489972869484,0.168766780166428
187,2,8285,0.209262360662237,0.138118447721605,0.130643618615882
188,2,8302,0.213280425654093,0.129209666320702,0.0996986643789938
189,2,8306,0.213280425654093,0.129209666320702,0.0996986643789938
190,2,8314,0.249063500648847,0.126353005982088,0.0494849535254494
191,2,8317,0.207343419722374,0.129474463626019,0.110177674383886
192,2,8328,0.174460284168426,0.129028894437119,0.177208160433701
193,2,8331,0.184204098834627,0.128746622937214,0.153386785806581
194,2,8498,0.15259264455279,0.126600186439378,0.228890476520147
195,2,8651,0.158214223316253,0.126699678712214,0.21258980277843
196,2,9418,0.0626390237754837,0.322924078349614,0.846307453605037
197,2,9812,0.136472205819914,0.127527000388218,0.285285836320861
198,2,9932,0.106357163302746,0.127104263737366,0.403287398857468
199,2,10135,0.103675570315867,0.126622833227047,0.41346737274677
200,2,11616,0.129797700245621,0.126419865024134,0.305255739143344
201,2,12133,0.125043138468575,0.126937459219736,0.325261069553921
202,2,12194,0.126396830875319,0.12742587677205,0.321913859079904
203,2,12359,0.0925310842836835,0.127134903895994,0.467207414948809
204,2,13061,0.112582436691478,0.127079700660652,0.376263791756218
205,2,14298,0.103938777949229,0.127502279806038,0.415512346622622
206,2,15222,0.105514805849786,0.128744308370322,0.413015023174044
207,2,17986,0.102024487108955,0.126491981957573,0.420458012739749
208,2,19770,0.107554052055288,0.127355256514309,0.398950916063851
209,2,19836,0.071355306940404,0.127076866339933,0.57480420423596
210,2,19851,0.0782749016607893,0.127437753496572,0.539465170502507
211,2,21595,0.0848989162620872,0.126898783531004,0.503914528198352
212,2,22385,0.0824690302186057,0.127023545936249,0.516604114726552
213,2,23441,0.0425059692294758,0.128313877505674,0.740640463027074
214,2,24209,0.0844928977051906,0.127197632354553,0.506954562002876
215,2,24341,0.0861412783474396,0.127495745315737,0.49971133434125
216,2,26815,0.133137951620929,0.127228085761791,0.29606888135955
217,2,28209,0.0844792069442638,0.127388822218196,0.507660718875752
218,2,28695,0.044790458078763,0.133146902183334,0.736770038050477
219,2,35849,-1.23988452150626,1.36364541605313,0.363842444054678
220,2,35850,-1.4019558657315,1.66804742951193,0.401209787042439
221,2,41245,0.0718144951661066,0.126921668976053,0.571877368510545
222,2,43214,0.00289226634944106,0.129037805904312,0.982130296911295
223,2,47104,0.137942804552192,0.125225595921303,0.271405962874268
224,2,50915,0.104975806950532,0.126549846277897,0.407370016915887
225,2,55834,0.0786088122811971,0.126018358691669,0.533169318996382
226,2,56422,0.148889022968277,0.126064386162693,0.238375841099702
227,2,57715,0.103598166551303,0.125776023983502,0.41068218840428
228,2,59046,0.0970017321145636,0.126428333568828,0.443447658679358
229,2,59191,0.0913992934928489,0.125715131324826,0.467686418197368
230,2,59383,0.135468687259637,0.125638725175703,0.281662948074986
231,2,59477,0.104119418828053,0.127618694772367,0.415128454342932
232,2,59755,0.301517454596356,0.286559502124602,0.293428250559788
233,2,60471,0.0852394128684922,0.125933249359601,0.49893690283856
234,2,60478,0.0917642049922971,0.126064165247794,0.467147157745745
235,2,60786,0.0550977516781018,0.125917159278339,0.661964579918278
236,2,61035,0.0808065032314499,0.125868761311363,0.521296262731219
237,2,61071,0.0776734798604524,0.125302715169596,0.535732344065102
238,2,61675,0.0465354899319202,0.125707430410177,0.711463789792979
239,2,62776,0.0557981994885581,0.131199567126667,0.670882562139613
240,2,62939,0.0742638223245702,0.125452242676749,0.554250376186384
241,2,63527,0.0624841750101712,0.125941734823388,0.620107531442091
242,2,63857,0.0427804570653908,0.12599437116996,0.734402928654688
243,2,65527,0.0467275346718424,0.125574866008165,0.710034997233846
244,2,67007,0.035578987836872,0.138271096384049,0.797086873853891
245,2,67023,-0.116403955684676,0.285896086448856,0.684141095386334
246,2,67024,-0.049001657031992,0.286996671358946,0.864526453595327
247,2,67976,0.118424456188762,0.127252545038903,0.352683339381002
248,2,69628,0.151220749007867,0.129268935228909,0.242864620605998
249,2,71825,0.0104488104352658,0.250454957664494,0.966746039119099
250,2,72389,0.0574529944311233,0.126585913126261,0.650204456776581
251,2,72392,0.0682777693362735,0.127432041335116,0.59243593295228
252,2,73646,0.19960231145701,0.124417435105267,0.109543239510374
253,2,74564,0.21346763674306,0.124106007592341,0.0863011097743991
254,2,74739,0.271300279603986,0.124198168972501,0.0295891844685082
255,2,79931,0.301268630980642,0.140015927270966,0.0321008930122393
256,2,80748,0.2241569084158,0.129488677347695,0.0843090028961513
257,2,80873,0.329603113420103,0.124099254118667,0.00826693634369298
258,2,81501,0.320341545073164,0.124146862287933,0.0102735544858678
259,2,83526,0.25578079093887,0.124374955130841,0.0404660904499282
260,2,83845,0.292588320139059,0.124264717583039,0.0190919096300687
261,2,84412,0.880948238896004,0.31210772971603,0.00503384501138547
262,2,84412,0.149899968471762,0.157840313940791,0.342917591006246
263,2,84447,0.313328962101661,0.1257345401176,0.0131611973007281
264,2,87391,0.30458664725308,0.123625299127115,0.0142238402526101
265,2,87562,0.29864624184217,0.123984465899179,0.0165194337901848
266,2,87849,0.298515589527209,0.123973421860939,0.016556826575376
267,2,87878,0.293598702213592,0.124547997074693,0.0189529764868643
268,2,88125,0.128842702595163,0.139416091065811,0.356034577103474
269,2,89785,0.254331783315579,0.124806517022924,0.042314253632868
270,2,93441,0.260487305159641,0.128540554386472,0.0434651095555366
271,2,93588,0.262934664989793,0.133091934861242,0.0489800901467525
272,2,93721,0.244185816730554,0.124482762887707,0.0505942346788547
273,2,93952,0.20888594576085,0.124305182815676,0.0937586467475415
274,2,95085,0.314876215059238,0.123846767690235,0.0114338598208664
275,2,103188,0.285653850537637,0.127103288905288,0.0252305771556312
276,2,107124,0.321256935872291,0.123863098636014,0.00989176907893076
277,2,111645,0.300910777690366,0.124088509231832,0.0158108593717331
278,2,111916,0.293610970141239,0.12443527978344,0.0188410568252965
279,2,111931,0.288480773024476,0.12466248732598,0.0212361456228602
280,2,111999,0.287958434126726,0.124211448589598,0.0210043012564126
281,2,114528,0.242318404272107,0.125211164054394,0.0537546200102484
282,2,116024,0.296359942362935,0.125183083864491,0.0184516531893607
283,2,119244,0.0535998134458398,0.137483471765384,0.696872465205544
284,2,119246,0.0946468559647951,0.138888612854664,0.496028098730054
285,2,119247,0.0353805422516047,0.139970751150846,0.800592331253761
286,2,120090,0.113882955256874,0.12552837468219,0.36490471000265
287,2,120291,0.176209982264289,0.126765343628948,0.165390034287811
288,2,120726,0.105629746589264,0.126252289411067,0.40335192524241
289,2,121716,0.162546907161432,0.125937058961654,0.197652577752831
290,2,123100,0.064502363967343,0.126361378576772,0.610048643285069
291,2,124677,0.0885452701349896,0.126145871398807,0.483186847325686
292,2,127636,-0.119337312895887,0.159531265586267,0.454928254909834
293,2,127887,0.0783604607893484,0.127030914023832,0.537723825870783
294,2,128935,0.082098679456901,0.126904003089739,0.518094254546599
295,2,129053,0.114690019610415,0.127219368306917,0.367929857461566
296,2,130040,0.0566455666499137,0.128107641953407,0.658635782253308
297,2,130976,0.0398308070154656,0.127081680802298,0.754141524956984
298,2,132199,0.0808350196899561,0.127615941420561,0.526866867488147
299,2,133355,0.136472790571276,0.128346824275162,0.288367075023324
300,2,133435,0.144253108358266,0.128601006402966,0.262747960956602
301,2,133943,0.118566428547851,0.15069943799494,0.431941941333288
302,2,135183,0.142610469429274,0.12867767341094,0.26849686402205
303,2,135402,0.136672296993999,0.128676424668249,0.288898516330339
304,2,135898,0.18769449820694,0.129179679436824,0.147119786012399
305,2,135912,0.174582450905697,0.129327703408456,0.177905623156108
306,2,135925,0.174634946183304,0.128738625101129,0.175804578119565
307,2,136002,0.111562442800804,0.128840398860573,0.387135074833526
308,2,136173,0.116089937326779,0.129742602631586,0.371519119134282
309,2,138209,0.119752852192888,0.133546708521868,0.370484070668952
310,2,138318,0.141778690001314,0.133105087599693,0.2875299375274
311,2,138695,0.135589020746806,0.130834937054765,0.300754571795233
312,2,138818,0.0953841608237491,0.130694955152929,0.465982510359659
313,2,139728,0.0942739403773447,0.130462582059243,0.4703962229299
314,2,140174,0.101637256665903,0.130446919305277,0.436415452563479
315,2,140863,0.0984474962028385,0.130400997061579,0.450776560379908
316,2,141152,0.0924082679558718,0.130781397712531,0.480290087824883
317,2,141292,0.10895823932129,0.129803364238971,0.401807393679304
318,2,141545,0.156612604299784,0.130299428910279,0.23019096093881
319,2,145823,0.137989951930287,0.135344518065168,0.308642093713456
320,2,145934,0.184797734139343,0.223116364583642,0.40808448669993
321,2,145980,0.0983406610149011,0.136693429572329,0.472355146807879
322,2,146723,0.159182163690541,0.130054611012274,0.221782094562323
323,2,147946,0.189439103543515,0.131137104681703,0.149460635419036
324,2,150394,0.18687016923895,0.142929250325136,0.191917200517008
325,2,151274,-0.335247839296255,0.223728151965957,0.134907299753942
326,2,151397,0.118056623339494,0.131703158169786,0.3706585075045
327,2,153035,0.108064757281183,0.130290715323302,0.407431497308546
328,2,153228,0.0723117071263286,0.131312869032224,0.582199625583031
329,2,153455,0.0916277868236244,0.132270918180621,0.488935645318475
330,2,153732,0.19076489214588,0.136470765206541,0.163037559933766
331,2,153815,0.0689592437437567,0.131801870897304,0.601160677908356
332,2,154160,0.0818633226567846,0.130398657925631,0.530545667610243
333,2,154235,0.0628072110265303,0.131731880131435,0.633813335622955
334,2,155527,0.252528464557209,0.142392985846778,0.0770144040176526
335,2,159870,0.201666007033212,0.127996821631847,0.116024188387738
336,2,161229,0.183401739204601,0.130051781799695,0.159354991283149
337,2,161451,-0.0477049977113317,0.279248472048997,0.864452552305082
338,2,161451,0.473893084024999,0.279017757950355,0.0903071582852521
339,2,162696,0.256107389901489,0.129139023365622,0.0481206406422515
340,2,163284,0.225125211281208,0.127574204607351,0.0784855025973704
341,2,164166,0.166482357413695,0.129021494314877,0.197775150293498
342,2,165270,0.166381377845887,0.127931697414137,0.194261446492933
343,2,165675,0.191302093764571,0.12995887882079,0.141906386917197
344,2,166404,-0.366904354467049,0.337283709187104,0.277416235515351
345,2,168012,0.149216624906982,0.157373009967974,0.343690725441286
346,2,168062,0.155740818420726,0.128919556843261,0.22783807180013
347,2,168518,0.14691614496934,0.128207843002046,0.252603792323429
348,2,168980,0.160407871541785,0.128100911611539,0.211326257583006
349,2,169651,0.146467076300424,0.128209298548931,0.254059546521063
350,2,169902,0.138754869138779,0.214567200980225,0.518263676951275
351,2,169960,0.294485315847403,0.199364845168898,0.140535694892731
352,2,170725,0.237862777656211,0.128050402827225,0.0640624342943448
353,2,171254,0.294075220292256,0.127929005524626,0.022103496443891
354,2,172242,0.112548448909985,0.127218517172967,0.376928160173455
355,2,173254,0.144917105980034,0.126147938301311,0.251421657118747
356,2,173340,0.132960265257136,0.1261699205902,0.292686541878489
357,2,173385,0.130624477405801,0.126293387659395,0.301706841629597
358,2,173973,0.191420682800543,0.125736501858303,0.128805295053089
359,2,174714,-0.0949263248046838,0.323413483624969,0.769301927990119
360,2,177341,0.261484620607873,0.12494605342328,0.0370823262970109
361,2,180314,0.230278517662911,0.125162283649819,0.0666312528042634
362,2,180339,0.196645486366344,0.125643498572053,0.118453870094881
363,2,182758,0.239730348064491,0.124976869605951,0.0558923739597966
364,2,183619,0.23242428126567,0.125513065783206,0.0648903125393809
365,2,183913,0.229012961791461,0.128739832381913,0.0761195890055183
366,2,184146,0.263453685338215,0.129425527555517,0.0425407763514084
367,2,187176,0.173404307150626,0.126471547349725,0.171216854304922
368,2,191066,0.234063071947221,0.12714695246825,0.0664772903016275
369,2,191124,0.158491314134585,0.161192670758476,0.326162038371047
370,2,191128,-0.112206835802724,0.148468995511728,0.450297482671999
371,2,191599,0.191917687487198,0.125570855529062,0.127318297067781
372,2,191762,0.210052772673317,0.130494442408798,0.108364142306786
373,2,191763,0.211765633211815,0.125981416951236,0.0936615310055349
374,2,191959,0.169142491664919,0.125854419284604,0.179826554032931
375,2,192390,0.20493662291015,0.129198156537446,0.113584889134585
376,2,195759,0.244991276429041,0.126589592674331,0.0537495337271715
377,2,196912,0.188968184752368,0.124796370725221,0.130866868424769
378,2,197598,0.483327420198927,0.408069908745497,0.237042487406646
379,2,198110,0.12207346229265,0.125783607015725,0.332459959365564
380,2,198283,0.142792409129407,0.129690406913864,0.271635876705001
381,2,198805,0.133780192267477,0.126293245477479,0.290195534675413
382,2,198891,0.132401986268712,0.125310508144836,0.291420727731436
383,2,199248,0.0997802253811678,0.125682983287547,0.427784663399055
384,2,201782,0.091646088462906,0.125545828580846,0.465885845244735
385,2,203285,0.173345623129742,0.124812904660255,0.165755871778201
386,2,203783,0.132948700244099,0.124683320775658,0.287020860980723
387,2,204179,0.134522721508445,0.124981219069659,0.282508723330402
388,2,205406,0.12824987639289,0.126287998363232,0.310546429784691
389,2,205834,0.132609167091461,0.125668549841695,0.292042030336743
390,2,205965,0.0546014087906954,0.137502069025005,0.691537253910318
391,2,207192,0.131903109982709,0.125552774389069,0.294170662568478
392,2,207561,0.142943871633052,0.124961686620132,0.253439552275309
393,2,208682,0.125030204022605,0.124805177638493,0.317124954906378
394,2,210102,0.0617137400202977,0.12526218470345,0.622547454656377
395,2,212519,0.307613558561776,0.26619208487953,0.248623325977921
396,2,214801,0.0327160472251014,0.125287180366411,0.794145730902539
397,2,215016,0.0200754546478328,0.125223228935381,0.872722802087222
398,2,218876,-0.0935346042318127,0.126424469094926,0.459885346513986
399,2,227511,-0.155760125619762,0.12714797347055,0.221380577433071
400,2,230378,-0.133729422524927,0.125610737050931,0.287769412025443
401,2,231943,-0.137462383412495,0.125960640599714,0.275879838855556
402,2,232156,-0.143069488844366,0.125891136767752,0.25653750472352
403,2,232789,-0.127743182437504,0.125490579796285,0.3093987020406
404,2,238524,-0.131275120313043,0.125657386478229,0.296873390584143
405,2,241518,-0.17830791033148,0.126588810285932,0.159845533519742
406,2,250396,-0.248826725808945,0.125381171023344,0.0479670742092128
407,2,250466,-0.245768714282607,0.12535348961374,0.0507111479104284
408,2,252305,-0.222318775987339,0.125813009796552,0.0780826903324089
409,2,254571,-0.104678118892076,0.12802193829705,0.414104234184911
410,2,254742,-0.139335608620934,0.12781243019382,0.276387614521983
411,2,254908,-0.144317045199501,0.128776466422418,0.263186484427767
412,2,255033,-0.115459782553359,0.151077183154959,0.445232583524921
413,2,255862,-0.177660123631504,0.127879114242628,0.165622793931818
414,2,255975,-0.118590540407388,0.127609284681115,0.353355560151986
415,2,258311,-0.105954625935818,0.125528972663667,0.399204662800217
416,2,259284,-0.0244034089682242,0.126071990808608,0.846626072668034
417,2,266330,0.0501973238346856,0.126592600975386,0.691956242292834
418,2,267100,0.00211865465153172,0.126611511805726,0.986658669607496
419,2,268086,0.0185493624441844,0.126616942217404,0.883610439282182
420,2,274614,-0.000116958991705607,0.125851491369935,0.999259017972318
421,2,274729,-0.0342664812040983,0.126526703673887,0.786684605793061
422,2,275746,0.0389904591999344,0.126467582827686,0.758032887192664
423,2,277029,0.0365842792352932,0.125881772271536,0.771509476850218
424,2,277741,0.0221453097532287,0.125940741471825,0.860521157664517
425,2,278218,0.0352907308651506,0.125704744366534,0.779071970723945
426,2,278379,0.00475232237224632,0.12882974719484,0.9705948457454
427,2,279910,0.00348882028811903,0.125674494921116,0.977868645170403
428,2,280616,0.00366049227679643,0.131166856883393,0.97775198123126
429,2,283431,-0.0052685707360951,0.127514952435232,0.967066317908386
430,2,283573,0.0260078379472377,0.125978032459525,0.836560466002782
431,2,286762,0.0148613322896116,0.126305647406379,0.90640266466544
432,2,287187,-0.0149751157869279,0.125716250429095,0.905249330062701
433,2,288379,0.0596231671889696,0.124725683143389,0.632921615071982
434,2,294941,0.0951504677633993,0.124737920013346,0.446090286188567
435,2,296073,0.0598696493196429,0.128255818735432,0.640931875347054
