SNP,Chr,Pos,Effect,SE,TPO1_TCB2_MTX_Trifluoperazine_avg_logratio_Fitness_minus_ref.GLM
57,1,74572,0.0274010645548589,0.133587334754414,0.837598757527372
58,1,75211,0.0382667256902482,0.133336208333166,0.774285104391644
59,1,76030,0.118872734035825,0.133201585363354,0.372771875268548
60,1,80108,-0.0285532447203343,0.133311571052352,0.8305270098683
61,1,81262,0.0542666284304115,0.133238529143279,0.684042382763596
62,1,81999,-0.0278225335991081,0.133587087968644,0.835136220229693
63,1,82431,-0.0865254613041293,0.134148674454599,0.519348242670549
64,1,83284,-0.0489776865160557,0.133225444565638,0.713369369166176
65,1,83613,-0.0327427908239605,0.133224864649281,0.806002441445096
66,1,84112,-0.0597099085204033,0.133213042387175,0.654263136445641
67,1,84701,-0.0543115586127088,0.142659339853816,0.703648896138619
68,1,84858,-0.011766728274792,0.133625553407867,0.929880931305861
69,1,85751,-0.0409640969316011,0.13415854740829,0.760286465050596
70,1,87445,-0.0739833035772818,0.134402230491826,0.582350783303956
71,1,87467,-0.138083603124999,0.134963847195524,0.306953863798328
72,1,89070,-0.0911194684382544,0.13423027384745,0.497690708661137
73,1,89616,-0.108461603293019,0.133470511426182,0.416980236690917
74,1,89679,-0.116226354516268,0.133468931066992,0.384448591243242
75,1,89880,-0.0851529397803445,0.133569196083689,0.524199924310537
76,1,91472,-0.105363703235205,0.134521251178152,0.434005778428124
77,1,93789,-0.0763334999433832,0.133188993769654,0.566927207647345
78,1,94351,-0.118576171055259,0.133452489601777,0.37486225950781
79,1,99148,-0.110519445492803,0.133121044421023,0.406976837593229
80,1,101281,2.4963963949366,1.45125981612915,0.0862801077268483
81,1,106011,-0.0198485876359094,0.138868465846166,0.886426344756396
82,1,106800,-0.117736126771233,0.13328345518814,0.377647630186939
83,1,107970,-0.05788868648847,0.132999694436512,0.6636438615828
84,1,109000,-0.0282335379873417,0.133261359295903,0.832333926193008
85,1,112549,-0.0642886700742971,0.133074985527548,0.629323447993893
86,1,112742,-0.063932713930481,0.133594271780561,0.632548802185911
87,1,113050,-0.0965974544487802,0.133313680689745,0.469184984687903
88,1,113135,-0.0588069658818133,0.133036160152478,0.658732786915737
89,1,114076,-0.105248953713012,0.132955015338367,0.429117804525825
90,1,114628,-0.0930034468359531,0.133317760005919,0.485882012098171
91,1,116283,0.0459741548990926,0.134129318501247,0.731983090389898
92,1,126880,-2.72202019645063,2.51289553427149,0.279449852436166
93,1,127853,0.144723078420823,0.133680121609616,0.279721708762031
94,1,128302,0.10611286263019,0.133267902183426,0.426429316712767
95,1,128704,0.0432433008082216,0.133500462645659,0.746191393111903
96,1,128911,0.0544784825979157,0.133503594281409,0.683471490359665
97,1,130267,0.121270598452699,0.133315620887521,0.363627615779453
98,1,130271,0.110744697012092,0.133500133566551,0.407355301534927
99,1,130613,0.154446524645506,0.134628229088015,0.252072781911368
100,1,132012,-0.176738687223206,0.134263537293992,0.188908468091582
101,1,133231,-0.127122460225696,0.133466209543521,0.341510771802692
102,1,137074,-0.150148643043282,0.133208034455528,0.260434493155777
103,1,137304,-0.241962127059724,0.132871277311216,0.0694492181910098
104,1,139686,-0.224256902670762,0.133135378922682,0.0929829667515785
105,1,149562,-0.220580179042216,0.133458903778481,0.0992617137720339
106,1,150447,-0.165807040890751,0.135172606271081,0.220778480912762
107,1,151446,-0.197890781927224,0.271930593412122,0.467264139690891
108,1,154084,-0.207656493327037,0.135428630819549,0.126090810419427
109,1,156633,-0.157891949410255,0.137485162857322,0.251569122960222
110,1,157269,-0.218120099114912,0.132906710915416,0.101656519883135
111,1,160054,-0.213528840965292,0.134199940311786,0.112476611176728
112,1,166222,-0.187950735258342,0.133309372842316,0.159454423528062
113,1,166416,-0.189847535613472,0.133029578857819,0.154432788378106
114,1,167326,-0.221095365306227,0.133653856781392,0.0989679187108578
115,1,168836,-0.164458209684293,0.133247883139742,0.217939148217695
116,1,171200,-0.189121857628835,0.133355698699921,0.157021554102222
117,1,171431,-0.187508643415897,0.134199387639716,0.163219270869298
118,1,173339,-0.213101251991432,0.133040858927549,0.11010027158638
119,1,173845,-0.186560300511226,0.133042752777581,0.16171690417519
120,1,175121,-0.228913751191672,0.132589645024692,0.0851354836435391
121,1,175281,-0.233587022555445,0.132680222669743,0.0791845323556246
122,1,175315,-0.247673756967542,0.132565672889424,0.062547083953182
123,1,175523,-0.231647587918926,0.133405774076123,0.0833631850462211
124,1,175541,-0.241308776347828,0.132807934651657,0.0700686940608718
125,1,175653,-0.238617337617634,0.133245838039335,0.0741812666595223
126,1,175805,-0.211053444016546,0.140973435065951,0.135256922882144
127,1,175818,-0.264427471203827,0.137452652155664,0.0551871001150104
128,1,175856,-0.220981369046676,0.135550109909083,0.103939328378994
129,1,175876,-0.208616678711216,0.133513388395689,0.119062723750552
130,1,175989,-0.217107299870781,0.133858711688727,0.105714566908703
131,1,176001,-0.223549742705703,0.134531504295672,0.0974625782071945
132,1,176451,-0.19996429098163,0.136265077327404,0.143139870758198
133,1,177692,-0.234418293495784,0.132633934621683,0.078023829492527
134,1,178191,-0.239400837587672,0.132741604761648,0.0721606294285577
135,1,178224,-0.234418293495784,0.132633934621683,0.078023829492527
136,1,178960,-0.274361593430902,0.133487131574166,0.0405813487016085
137,1,179139,-0.366194198074645,0.265431319076399,0.168577138920702
138,1,179139,-0.404495635311146,0.535592666923037,0.450614606484233
139,1,180955,-0.272127815673677,0.153530852998269,0.0771800904166924
140,1,183802,-0.271169624439604,0.132452228975294,0.0413683476603179
141,1,183954,-0.250644110089498,0.133541578235712,0.0613565081297241
142,1,184450,-0.182429773165571,0.132676379196998,0.170004092368823
143,1,184641,-0.227987331977425,0.13636367118564,0.0954288413602142
144,1,184718,-0.236643819494643,0.133192844226356,0.0764786352100642
145,1,185296,-0.189302963933128,0.132837925706778,0.155021335289432
146,1,185438,-0.189157485429449,0.132844820738813,0.155359294327652
147,1,185469,-0.198756764069452,0.132997991417693,0.135955484126219
148,1,185503,-0.165780585427921,0.132780121173099,0.212662730132595
149,1,185705,-0.213429286171651,0.13407989479154,0.112323187087041
150,1,185749,-0.194953345684235,0.134159579763334,0.147071823160332
151,1,185806,-0.229811382957929,0.134183585737088,0.0876525127195422
152,1,185879,-0.181773450980231,0.135044888321816,0.179159056138471
153,1,185916,-0.119148375579455,0.135180758973822,0.378700873197994
154,1,185941,-0.137319762674479,0.135722290791829,0.31234095901885
155,1,185954,-0.159964244442878,0.136049738664811,0.240476103065259
156,1,186055,-0.178811241652891,0.133255868901542,0.180502615969329
157,1,186896,-0.194898583155303,0.135388725434812,0.150881469777622
158,1,187697,-0.639816057125345,0.274820349284495,0.0204698945646873
159,1,189392,-0.0531344900024404,0.278359697234227,0.848725993209071
160,1,189416,-0.0803764242112806,0.269242201169809,0.765475608784188
161,1,190132,0.149090433167622,0.13352918158748,0.264951243010945
162,1,190148,0.153648734362284,0.133554960778854,0.250735990900542
163,1,190165,0.122997414639788,0.134674274949621,0.361710473534141
164,1,190169,0.148723323764089,0.134432304588902,0.269347269388165
165,1,190933,0.0211763055491321,0.133568345640727,0.874119722473634
166,1,192149,0.00829411505070243,0.134664429743676,0.950923412057483
167,1,192302,-0.180172910041388,0.177550109351183,0.310909463487722
168,1,192303,-0.117658755594386,0.160418910569058,0.46377270199082
169,1,192305,-0.16761094348061,0.166591894893139,0.315048433690284
170,1,192315,-0.183622546696022,0.18900201454685,0.331945913181643
171,1,192795,0.00310614818450522,0.133320130669633,0.981425397534379
172,1,194020,0.0176585830275876,0.14042326095693,0.899999392773567
173,1,194187,0.0249120952020959,0.133424097750316,0.851992442457607
174,1,194867,-0.167053278524669,0.133061336356174,0.210141975713515
175,1,197325,-0.158408592576509,0.136351787910502,0.246116272569739
176,1,197392,-0.203988246271515,0.137941592853202,0.140085115093745
177,1,198857,-0.165946603426505,0.639390927273814,0.795371027435019
178,1,206666,-0.0672805245806447,0.149939145249473,0.653909790741278
179,1,206675,0.0289397719483437,0.195257227328465,0.88225884380013
180,1,223051,-0.385494525060828,0.153175610438326,0.0122891148697578
181,1,223059,-0.456032276934869,0.158630725740564,0.00428787726511071
182,2,7366,-0.0829416322674499,0.193367838161094,0.668234434182637
183,2,8180,0.205080838183632,0.266072726399884,0.441358923149426
184,2,8187,0.0988868848906108,0.276872165393227,0.721187551402634
185,2,8250,0.0336488435665601,0.272819259863301,0.901910045999104
186,2,8253,0.0267571660285295,0.272821421206074,0.921927806603202
187,2,8285,0.108214188531772,0.147801228205624,0.464556563572213
188,2,8302,0.0935374237944647,0.138366850751217,0.499476713946931
189,2,8306,0.0935374237944647,0.138366850751217,0.499476713946931
190,2,8314,0.0984103814228118,0.135514847100864,0.468199658532375
191,2,8317,0.0828866452505467,0.138638735107972,0.550316266253984
192,2,8328,0.0655363249350599,0.138044283806444,0.63525977284138
193,2,8331,0.0767942844884566,0.1377681244782,0.577595885271098
194,2,8498,0.0668582824258466,0.135370657102264,0.621690675486974
195,2,8651,0.076243879507773,0.13548345172245,0.573959502414734
196,2,9418,-0.424139296725055,0.343984365071154,0.218389110189346
197,2,9812,0.0562171849024699,0.136316753387001,0.680295765486555
198,2,9932,0.0205509921783598,0.135807788869467,0.879806495189071
199,2,10135,0.0244955991442546,0.135285799671385,0.856420030465719
200,2,11616,0.0503257620638414,0.135121934638702,0.709783557037158
201,2,12133,0.0414801307284758,0.135667794036745,0.759976894242969
202,2,12194,0.0636994630277041,0.136168238608283,0.640216498029943
203,2,12359,0.0167881363294796,0.13580925424838,0.90169003017165
204,2,13061,0.0336144029259566,0.135790413200481,0.804629449815885
205,2,14298,0.00857616783007087,0.136229847491113,0.949839034183944
206,2,15222,0.0288277228729947,0.137550499661337,0.834117019316355
207,2,17986,0.074814936810659,0.135089805890821,0.580055199697443
208,2,19770,0.0503337922487757,0.136056515578325,0.711643325693807
209,2,19836,-0.00160653034886127,0.135708994231597,0.990561507871589
210,2,19851,0.00286860361564711,0.136106271963336,0.983196774797842
211,2,21595,0.0198549411710337,0.135540092636542,0.883620108099401
212,2,22385,0.0240431072036366,0.13566643280422,0.859435480886817
213,2,23441,0.00061050377699301,0.136990188873844,0.996446715864111
214,2,24209,-0.0168214485140659,0.135859250399417,0.901532018083497
215,2,24341,-0.00406392265462729,0.136183385173009,0.976210289356149
216,2,26815,-0.00988224413705474,0.136019345450932,0.942123218704121
217,2,28209,0.0307604012516591,0.136056281562065,0.821265491626594
218,2,28695,-0.105077999231454,0.142040644088263,0.459928722950362
219,2,35849,-1.83875652216613,1.45403970183066,0.206854465939535
220,2,35850,0.663284144266139,1.7819915818144,0.709956070346589
221,2,41245,-0.0248187644058169,0.135537775244621,0.8548142744624
222,2,43214,-0.0461304549580067,0.137719876845666,0.737855279467363
223,2,47104,-0.0142591838229403,0.133899710785524,0.915252874896252
224,2,50915,0.130008156994067,0.135040314703865,0.336339101721346
225,2,55834,0.094950671578128,0.134497755620266,0.480675715972887
226,2,56422,0.132527175703654,0.134648661583413,0.325669529402951
227,2,57715,0.0890975664471966,0.134305128898588,0.507509571918279
228,2,59046,0.147059021606,0.134841676733302,0.276190554265225
229,2,59191,0.101902374584854,0.134185734397578,0.44811243493081
230,2,59383,0.156442996808099,0.13407566778363,0.244068212105907
231,2,59477,0.107797434687035,0.13623444508047,0.429321180281822
232,2,59755,0.120608906507555,0.306300559112647,0.693995978045413
233,2,60471,0.106110822052265,0.134396289833381,0.430328306194086
234,2,60478,0.116714345129202,0.134525047839138,0.386201064737237
235,2,60786,0.119522757777885,0.134296383052066,0.374076111143947
236,2,61035,0.144080630956705,0.134218376787147,0.283789447570659
237,2,61071,0.182894830284724,0.133472903012772,0.171471292424451
238,2,61675,0.152409744601943,0.133967319962408,0.256032567164066
239,2,62776,0.0996261392436343,0.139984721658967,0.47712498763052
240,2,62939,0.123766428868526,0.133818659751773,0.355659264997275
241,2,63527,0.112744648383576,0.134349672771701,0.401931696286571
242,2,63857,0.0871464792495754,0.134434910461415,0.517249276714341
243,2,65527,0.0706535685246031,0.134018679745612,0.598391458365341
244,2,67007,0.129216544085141,0.147451294249512,0.381444575733376
245,2,67023,0.0886650068143382,0.305215517722686,0.771604591486958
246,2,67024,0.105986241461599,0.306315881054051,0.729546515989735
247,2,67976,0.0805966118216942,0.13593484469084,0.553623573359802
248,2,69628,0.118388701395425,0.13811192488641,0.391919292193702
249,2,71825,-0.00653225963385573,0.267349077505269,0.980520674999964
250,2,72389,0.207058417821451,0.134713773064665,0.125183048575194
251,2,72392,0.158797010849869,0.135820166547732,0.243123592606017
252,2,73646,0.167571977589877,0.13299419592204,0.208503625184775
253,2,74564,0.151789144909972,0.132785661933154,0.253765934457481
254,2,74739,0.169202449188272,0.133164443050881,0.204697836279963
255,2,79931,0.285016091605142,0.149670387790754,0.0576849381248841
256,2,80748,0.143093534191092,0.138599310737972,0.30257939895671
257,2,80873,0.192105561288021,0.133395762166376,0.150720456833738
258,2,81501,0.167884703770116,0.133465973509055,0.209265179072224
259,2,83526,0.203088934073078,0.133119114218777,0.128000421768147
260,2,83845,0.211706544177286,0.133208457644394,0.112890680348547
261,2,84412,0.461716277957951,0.336001146361991,0.170266682197883
262,2,84412,0.106208392147678,0.16860732785939,0.529157294294329
263,2,84447,0.244880518027933,0.134762188363351,0.0700448826226462
264,2,87391,0.202350513060646,0.132657401576869,0.128064334629883
265,2,87562,0.214994251347926,0.132939106223603,0.106720006357966
266,2,87849,0.208725484905507,0.132954723201038,0.11733451147459
267,2,87878,0.21033868715179,0.133522856214696,0.1160827431126
268,2,88125,0.274300046722822,0.148282927917741,0.0651718663986302
269,2,89785,0.222812848799791,0.133480519266588,0.0959536709057574
270,2,93441,0.138117678909971,0.137810768396277,0.316920456381733
271,2,93588,0.172697172812492,0.142556461723751,0.226540984770307
272,2,93721,0.152797188873358,0.133353886807106,0.252653127431252
273,2,93952,0.14445561020475,0.132997433461363,0.278152286543789
274,2,95085,0.1929474112282,0.133009552744198,0.147771398520119
275,2,103188,0.21579036909012,0.136160325050364,0.11390136819853
276,2,107124,0.180574560319338,0.133125297440593,0.175830686908028
277,2,111645,0.194064849871116,0.13315724314076,0.145891926715405
278,2,111916,0.195517435383502,0.133466993790587,0.143834906422453
279,2,111931,0.200889604036885,0.13364975071006,0.133706051003772
280,2,111999,0.192908109680163,0.133200158337646,0.148432703154817
281,2,114528,0.162304921856467,0.134086093216341,0.226914952756369
282,2,116024,0.211841142827953,0.13421077811834,0.11536452478531
283,2,119244,0.154989249872621,0.146556618651712,0.290989104438374
284,2,119246,0.17351756299411,0.148066672124565,0.242032329907455
285,2,119247,0.284981720341233,0.148653738605073,0.0560341899351095
286,2,120090,0.141164194563722,0.133941070335382,0.292636892275712
287,2,120291,0.141207678078817,0.135477446169786,0.297987495936528
288,2,120726,0.137419951253259,0.134703388723971,0.308347916313438
289,2,121716,0.159171226125075,0.134482020602987,0.237372858103944
290,2,123100,0.104789418273365,0.134819162679141,0.437526494296049
291,2,124677,0.0809140068084534,0.134679763892623,0.548366643018621
292,2,127636,-0.176624973414512,0.170167415532719,0.300004590087996
293,2,127887,0.108500436347118,0.135549508174476,0.423989210435014
294,2,128935,0.128924850089392,0.135370405720738,0.341553023511995
295,2,129053,0.122729870502152,0.135799791860531,0.366741149103839
296,2,130040,0.101521083385734,0.136679857148339,0.458117654527763
297,2,130976,0.0113000601729103,0.135671134928578,0.933668095630177
298,2,132199,0.144747423498874,0.136083383121224,0.288206583792414
299,2,133355,0.14177352459169,0.137015677232797,0.301505759225655
300,2,133435,0.0990309339306046,0.137418787020548,0.471601451705083
301,2,133943,0.064556798734181,0.160968730310945,0.688624636153732
302,2,135183,0.101138518093467,0.137490662818255,0.462460922911065
303,2,135402,0.122557113203632,0.137420486006655,0.373086100210157
304,2,135898,0.135710472247518,0.138116081755737,0.326485820729436
305,2,135912,0.137933595573105,0.138212144899938,0.318970416820079
306,2,135925,0.134552500227224,0.137593767580044,0.328795073438257
307,2,136002,0.112702392729983,0.137546182769395,0.413123322043626
308,2,136173,0.121064147321696,0.138501156541356,0.382656948368617
309,2,138209,0.211573184317249,0.142272011965153,0.137880170257665
310,2,138318,0.194599347284077,0.14193403149194,0.171228856973054
311,2,138695,0.206675088497992,0.139439084950143,0.139182130231082
312,2,138818,0.177939814076155,0.139294211137343,0.20228692834574
313,2,139728,0.169648340871806,0.139072689849299,0.223334683278629
314,2,140174,0.145392666307065,0.139150495728732,0.296803047479078
315,2,140863,0.184364625195721,0.138963107408581,0.185460133165837
316,2,141152,0.154788162470882,0.139458417289876,0.267787545337894
317,2,141292,0.196789651713079,0.138301024466509,0.155645913934654
318,2,141545,0.222779636320455,0.138867399330224,0.109550675806137
319,2,145823,0.280618631719131,0.143913364877982,0.0519777634928483
320,2,145934,0.177107669034277,0.238210879111518,0.457678958436021
321,2,145980,0.175708593355959,0.145720817849966,0.228706357546408
322,2,146723,0.247652847512948,0.138495480433251,0.0746068538486186
323,2,147946,0.163179068777721,0.140126825546256,0.245003845468712
324,2,150394,0.315830325444886,0.152012451187872,0.0384630231331426
325,2,151274,-0.0199425001977769,0.239575054652904,0.933706985465226
326,2,151397,0.235797869390243,0.140186047156258,0.0934463495809384
327,2,153035,0.238936184797659,0.138632455578118,0.0856696587641134
328,2,153228,0.184249864989916,0.139887058830691,0.188648378956383
329,2,153455,0.150383884074863,0.141061890261319,0.287114084101652
330,2,153732,0.163364325174798,0.145819611055991,0.263339932499049
331,2,153815,0.247131000008245,0.140130736443734,0.0786686810923126
332,2,154160,0.21081653776948,0.138819252661582,0.129748101850854
333,2,154235,0.187682703468651,0.140307576221614,0.181871083200853
334,2,155527,0.22872734584654,0.152187172229518,0.13375000462653
335,2,159870,0.167433835856702,0.136820112882998,0.221862129119048
336,2,161229,0.276536613930332,0.138434284873386,0.0465268526898667
337,2,161451,0.226308370881821,0.297853206678487,0.447882256451739
338,2,161451,0.341898036683602,0.298498365299385,0.252822192102531
339,2,162696,0.353848786343128,0.137330129864032,0.010382495259569
340,2,163284,0.322617831698209,0.135696562036314,0.017962783685033
341,2,164166,0.246126699228574,0.137425709068978,0.0741531484585064
342,2,165270,0.274463768490834,0.13610602132747,0.0445000089146613
343,2,165675,0.230230285985866,0.138609378474708,0.0976011568886078
344,2,166404,-0.445254587517281,0.359857640106115,0.216795336844277
345,2,168012,0.214221524590636,0.167815023309945,0.202606090491439
346,2,168062,0.188600313338862,0.137533768494318,0.171151951069361
347,2,168518,0.200412701190111,0.136694467309057,0.143501408046218
348,2,168980,0.21200925677487,0.136579585665189,0.121492179071785
349,2,169651,0.234734911423627,0.136539620498053,0.0864599380414813
350,2,169902,0.364752480548416,0.228352047873779,0.111087977036837
351,2,169960,-0.0522673170559909,0.213450952906336,0.806700887268917
352,2,170725,0.240945490062165,0.136754108117582,0.0789536695883675
353,2,171254,0.272723149073847,0.136808463155721,0.0469795547577168
354,2,172242,0.110227285341121,0.135823476430906,0.417597850333522
355,2,173254,0.107881246288955,0.134786096099568,0.42402404726899
356,2,173340,0.0803678631952017,0.134824179157592,0.551494565652613
357,2,173385,0.0833777482252577,0.13494329751001,0.537057814446527
358,2,173973,0.149682422033025,0.134421697173864,0.266239063135997
359,2,174714,-0.24022797378358,0.345033665511356,0.486733563573879
360,2,177341,0.229345561257003,0.133642434473507,0.087018647611292
361,2,180314,0.159888209962519,0.133973782061072,0.233502812473161
362,2,180339,0.130071521933118,0.134404760821115,0.333826923869211
363,2,182758,0.166947558424087,0.133805571315337,0.21297250797158
364,2,183619,0.0948104180399204,0.134533748069589,0.481440893699405
365,2,183913,0.105710042720494,0.137923462356066,0.443926842339847
366,2,184146,0.1310434744393,0.13878886186821,0.34571681045341
367,2,187176,0.0250775154943259,0.135354724076206,0.853121668650462
368,2,191066,0.0505115075375214,0.13634669305375,0.711259172608896
369,2,191124,0.283091258078522,0.171640820387815,0.0999709137778345
370,2,191128,-0.218762100951939,0.158183743498787,0.167550664136234
371,2,191599,-0.0345330762193822,0.134471059335276,0.797477567882627
372,2,191762,-0.0117289135745144,0.139805445359426,0.933187836035968
373,2,191763,-0.00769918804500758,0.13501562591418,0.954558004543218
374,2,191959,-0.052339190775799,0.13465800159242,0.69774545568305
375,2,192390,0.0187307304237843,0.138399870149536,0.892421958938731
376,2,195759,-0.0242165511216201,0.135837187584982,0.858608256175
377,2,196912,-0.0108926824850372,0.13364480971564,0.935086765121134
378,2,197598,0.443684314265091,0.435820411188967,0.309354314061282
379,2,198110,-0.0760493702772285,0.134386026076872,0.571819701187818
380,2,198283,0.00604441234534334,0.138675416057546,0.965258448457564
381,2,198805,-0.0699717083632359,0.134974700476221,0.60449974496702
382,2,198891,-0.107322406152494,0.133852472621522,0.423210253480823
383,2,199248,-0.12511122247784,0.134115057704808,0.351527370266432
384,2,201782,-0.089708813710701,0.13403023718457,0.503730340147588
385,2,203285,-0.030542863835861,0.133585404478306,0.819281727712788
386,2,203783,-0.0125400818514503,0.133305956576876,0.925106978750952
387,2,204179,-0.0446279902715653,0.133609082332159,0.738563461957559
388,2,205406,-0.0216860048526166,0.134998220657772,0.87246947483121
389,2,205834,-0.0544804598696664,0.134325258145454,0.685292445674283
390,2,205965,-0.102291717077857,0.146708648585639,0.486109078528329
391,2,207192,-0.0520328567613111,0.134202344800065,0.698457357449608
392,2,207561,-0.0169866981522641,0.133634542878336,0.898923275786444
393,2,208682,-0.0457587169906875,0.133390552382368,0.7317701852405
394,2,210102,-0.0767911206970245,0.133694872681121,0.566079248186185
395,2,212519,-0.101721216180358,0.284632754846188,0.721023114342462
396,2,214801,-0.0997326182765289,0.13364559051307,0.456014909345828
397,2,215016,-0.071250514039464,0.133620848396652,0.594210605798327
398,2,218876,-0.0982498510918919,0.134955365698895,0.467085576025078
399,2,227511,-0.0994147053642245,0.135909589559587,0.464973290184006
400,2,230378,-0.129503742367687,0.134121522484307,0.334920327675727
401,2,231943,-0.146942293209648,0.134456294363635,0.275199260531377
402,2,232156,-0.15429529613924,0.134377646829267,0.251654661759968
403,2,232789,-0.146067842148275,0.133926174741895,0.276166686366495
404,2,238524,-0.138066556693187,0.134139289373119,0.304054002353773
405,2,241518,-0.14863813958325,0.13527555397429,0.272612667166638
406,2,250396,-0.205122972648819,0.134139382417287,0.127115932272536
407,2,250466,-0.173225224153334,0.134219117227813,0.197681834787609
408,2,252305,-0.138436928716647,0.13469062902377,0.304741031105571
409,2,254571,-0.016057222556715,0.136783953412088,0.906616877532785
410,2,254742,-0.042909238835098,0.136644021457701,0.753689768432008
411,2,254908,-0.0146570467060946,0.137704805072417,0.91529517568536
412,2,255033,0.0113485419531349,0.16139987082467,0.943984189508474
413,2,255862,-0.00033011950387607,0.136877490704178,0.998077035731446
414,2,255975,0.0102491704123768,0.136382226059467,0.940137666657694
415,2,258311,-0.12274222793016,0.133972115609916,0.360199302341184
416,2,259284,-0.0481578125745676,0.134558529564451,0.720635865537204
417,2,266330,0.0233034971302327,0.135155925332225,0.863206668954198
418,2,267100,-0.0201195416115131,0.135147522156648,0.881740464174489
419,2,268086,0.0114200759111158,0.135160249665534,0.932712477398334
420,2,274614,-0.039016134082366,0.134324374800668,0.771633338669205
421,2,274729,-0.0564184952158502,0.1350418307428,0.676358089263178
422,2,275746,-0.0141440436126501,0.135014149039239,0.916625975672205
423,2,277029,-0.00421375726163653,0.13438863667388,0.975004139340377
424,2,277741,-0.0275531573822381,0.134433584714926,0.837723541510018
425,2,278218,-0.0150177223791877,0.134196379056019,0.910959522266521
426,2,278379,-0.0344346118630262,0.137507622366183,0.802408511614382
427,2,279910,-0.027706826860738,0.134143531280005,0.836483418287437
428,2,280616,-0.0419314573568723,0.139996689538643,0.764721503429918
429,2,283431,-0.0420254123846295,0.136098039950061,0.757665118653367
430,2,283573,-0.0325333806542302,0.134472471982317,0.808972265369347
431,2,286762,-0.0446402600082129,0.134806922821154,0.740733567189757
432,2,287187,-0.0250165583348531,0.134192153899397,0.852219826417572
433,2,288379,-0.0433477396974561,0.133161781016058,0.744975205179079
434,2,294941,-0.0416300571597907,0.133243015119725,0.754892864508846
