SNP,Chr,Pos,Effect,SE,ERG11_ERV25_MTX_Trifluoperazine_avg_logratio_Fitness_minus_ref.GLM
58,1,75211,0.0356848561190824,0.117390733762732,0.76131950207113
59,1,76030,-0.0160676926713014,0.117402982936002,0.891220014079981
60,1,80108,-0.0929850366720475,0.117273955666642,0.428376026889437
61,1,81262,-0.150997384897114,0.117058400397895,0.197918652389378
62,1,81999,-0.186904640874993,0.117199073828962,0.11166034102089
63,1,82431,-0.184126671839841,0.117770247964709,0.118845236490524
64,1,83284,-0.154303880170126,0.117029516469447,0.188189816554507
65,1,83613,-0.10248653665664,0.117177511628377,0.382371927374978
66,1,84112,-0.13243257919355,0.117105394605176,0.258871789189301
67,1,84701,-0.100281410205323,0.125513058491741,0.42484393102797
68,1,84858,0.000891296748793707,0.117648431749296,0.993959616651192
69,1,85751,-0.0388408813800101,0.118113917099259,0.742469702948524
70,1,87445,-0.0773867904371492,0.118310053613032,0.513472274085503
71,1,87467,-0.0969206057293038,0.118889602533481,0.415498841213198
72,1,89070,-0.0245745277428388,0.118249437202377,0.835489824140708
73,1,89616,-0.0357398304543962,0.117605126202199,0.761385508085723
74,1,89679,-0.0134499231589743,0.117633225711988,0.909035030350241
75,1,89880,-0.0303084711819072,0.117654151552915,0.796860737113394
76,1,91472,0.00128025253320843,0.118538593690149,0.991388874987958
77,1,93789,-0.0286605873980956,0.117307417793258,0.807124682422255
78,1,94351,-0.0738411700797085,0.117560417659291,0.530336378940902
79,1,99148,-0.0407570539696456,0.117297278284072,0.728446812909214
80,1,101281,0.660740929358215,1.28258592241945,0.606761500522324
81,1,106011,-0.0390266635122845,0.122249027341996,0.749734076572338
82,1,106800,-0.00333210621089421,0.117475449371938,0.977387644049991
83,1,107970,-0.0444177646006675,0.117103683681516,0.704691023042972
84,1,109000,-0.0504828414978144,0.117303194069289,0.667194932078767
85,1,112549,-0.00734140890590051,0.117200489306809,0.950088831345286
86,1,112742,0.0432427531448245,0.117635242890042,0.713391573444796
87,1,113050,0.114522114836882,0.117301560104716,0.329581853431312
88,1,113135,0.0746416074350555,0.117093270621395,0.52424220589064
89,1,114076,-0.011549966048162,0.117159033083252,0.921524801617501
90,1,114628,0.0916378543573073,0.117355731434185,0.435410885317727
91,1,116283,0.114835658209802,0.117952072710771,0.330932292981114
92,1,126880,-3.69689476956878,2.20733491581212,0.0948546290606482
93,1,127853,0.17682835725929,0.11751413484086,0.133284829393554
94,1,128302,0.22025051574111,0.116851028522032,0.060266880273543
95,1,128704,0.211706441767616,0.11701319883306,0.0712623017731454
96,1,128911,0.228212384357085,0.116938349446273,0.0517808249940794
97,1,130267,0.0636842784581064,0.117462869058281,0.588046792432659
98,1,130271,0.0731142984724642,0.117586859857986,0.534481522739621
99,1,130613,0.123998900398156,0.118567140219417,0.2963635736943
100,1,132012,-0.0316438494654363,0.118486650487484,0.789573690170526
101,1,133231,-0.0936231444798601,0.117552187470359,0.426312226296429
102,1,137074,-0.0174332549140005,0.117486758801187,0.882123782574957
103,1,137304,-0.0335084742442388,0.117517728193208,0.775707564796581
104,1,139686,-0.013887935626089,0.117683393480373,0.906126057870012
105,1,149562,-0.0589210115690224,0.117912499396566,0.617596844078243
106,1,150447,-0.0606234892654317,0.119218917386714,0.61141644333585
107,1,151446,-0.372516172495903,0.238771972872853,0.1196243609023
108,1,154084,-0.0359494301579869,0.11961573098567,0.763941459084015
109,1,156633,-0.0459175198026196,0.121246529183057,0.705129384479272
110,1,157269,-0.0444782943027784,0.117435963686338,0.705104859760147
111,1,160054,-0.0151629352884867,0.118573039567501,0.898317991817112
112,1,166222,-0.0358773344572274,0.117683277552269,0.760649788796956
113,1,166416,-0.0155756798297869,0.117456896825016,0.89457925994798
114,1,167326,-0.0334067823795782,0.118113910208859,0.777468876429147
115,1,168836,0.0285314405263516,0.117557685579703,0.808377509449492
116,1,171200,0.0408673176199001,0.117723465880812,0.728687948817295
117,1,171431,-0.0220750075334444,0.118472812826245,0.852293224224385
118,1,173339,0.0172943596629057,0.117553666719429,0.883122203518676
119,1,173845,-0.0165529405813412,0.117456518191767,0.888007016184702
120,1,175121,0.00888224237533408,0.117225978691177,0.939644803487291
121,1,175281,-0.0193438413473126,0.117322054934017,0.869134279282962
122,1,175315,-0.00635880936227284,0.117289150600047,0.956794688387788
123,1,175523,0.00501290010892996,0.117953894085501,0.966125088624057
124,1,175541,-0.0128853872618399,0.117470799482957,0.912717458571628
125,1,175653,-0.0378262796281171,0.117827324676758,0.748376519183016
126,1,175805,-0.0197088794859955,0.12450539332018,0.874312977182704
127,1,175818,-0.0433352333681274,0.121627473641092,0.721832675506453
128,1,175856,-0.0197405464446245,0.119785385564289,0.869196291848146
129,1,175876,0.00152906357651522,0.117954167769894,0.98966447498258
130,1,175989,-0.0109585212785699,0.118289300542088,0.926240772333029
131,1,176001,-0.0267816172470191,0.118898569302014,0.82191700341549
132,1,176451,-0.0660091449295384,0.120285133268331,0.58350866826112
133,1,177692,-0.0411155996495049,0.117269222147118,0.726091121773982
134,1,178191,-0.0283553495906678,0.117396397178688,0.809280664945687
135,1,178224,-0.0411155996495049,0.117269222147118,0.726091121773982
136,1,178960,-0.0543014765934269,0.118191080990966,0.646202453053116
137,1,179139,-0.0634369126351224,0.234296964656625,0.786738246755655
138,1,179139,-0.202531842885216,0.471806335692783,0.667989334234287
139,1,180955,0.047789830797526,0.135748595176586,0.725013388436188
140,1,183802,-0.135966193107185,0.117080970301423,0.246304366846953
141,1,183954,-0.137160774372456,0.117932679532339,0.245597670481334
142,1,184450,-0.12299610776075,0.116940775623922,0.293619408247278
143,1,184641,-0.0825001847429451,0.1204522523608,0.493843731384513
144,1,184718,-0.0997647475122,0.117669587986904,0.397102696785494
145,1,185296,-0.0722086993310975,0.117226654744495,0.538307933477441
146,1,185438,-0.064774576395019,0.117244498854187,0.580973056705552
147,1,185469,-0.0708827795372284,0.117403855899729,0.546396497908484
148,1,185503,-0.117133554083521,0.116994655102098,0.317422097675167
149,1,185705,-0.113940663910071,0.118314757890962,0.336191684289034
150,1,185749,-0.119701551050817,0.118298643027182,0.312298511642832
151,1,185806,-0.0848051491054,0.118542365489777,0.474835126690506
152,1,185879,-0.105731974823218,0.119068581426021,0.375149579139577
153,1,185916,-0.109734263517716,0.119004043030814,0.357103423909325
154,1,185941,-0.116220374767215,0.119506318583284,0.331465776946681
155,1,185954,-0.112154540181598,0.119867235389516,0.350089785423103
156,1,186055,-0.0958253668910389,0.117509878191613,0.415355211990322
157,1,186896,-0.100799463931775,0.119428414593033,0.399232201361942
158,1,187697,-0.0855183844284504,0.24376645793028,0.725931935203574
159,1,189392,0.193186120447608,0.244871433170365,0.430683167661249
160,1,189416,0.166359463648183,0.236911820261775,0.483017237077437
161,1,190132,-0.0822620896920239,0.117688293836686,0.485023072553659
162,1,190148,-0.0881554288880347,0.117711752590873,0.454410588954164
163,1,190165,-0.094502664927722,0.118603864197658,0.426107143017283
164,1,190169,-0.0922815004114458,0.118460657582797,0.436498396922432
165,1,190933,-0.179762643341299,0.117211113259808,0.126007688501163
166,1,192149,-0.078151590786421,0.118489448910813,0.509962558952141
167,1,192302,-0.191709716116834,0.156214333901584,0.220556854327585
168,1,192303,-0.203156327324416,0.140930036314853,0.150318617047176
169,1,192305,-0.166311308966899,0.146614685228481,0.257420501453553
170,1,192315,-0.162850273102113,0.166398644469711,0.328410584094844
171,1,192795,-0.0877100041847378,0.117285467481036,0.455058478643704
172,1,194020,-0.101518780032747,0.123516654942763,0.411686563179344
173,1,194187,-0.109442269437806,0.117331077514551,0.351579091578047
174,1,194867,-0.0935399720663467,0.117306049522868,0.425754160955323
175,1,197325,-0.160245220489269,0.119973890518332,0.182518521633373
176,1,197392,-0.188483126729457,0.121408937288946,0.121447057903885
177,1,198857,-0.630851540283067,0.561986690341815,0.262396587295337
178,1,206666,0.179970541142358,0.13169978264906,0.172645206820338
179,1,206675,0.161013045231494,0.171700770571059,0.349012113309383
180,1,223051,-0.0243858532577508,0.136057776713541,0.857858680462828
181,1,223059,-0.138095443501812,0.141096432025268,0.328383211666737
182,2,7366,0.0492860391254641,0.170269846739622,0.772400534780502
183,2,8180,0.180961337820341,0.234255942472814,0.440338724339203
184,2,8187,0.336291544100959,0.243151043380364,0.167521811822765
185,2,8250,0.44986640171299,0.239005429876727,0.060625339493082
186,2,8253,0.441078342255041,0.239051826795116,0.0658581047585527
187,2,8285,0.232525926356816,0.129637104344925,0.073721949156751
188,2,8302,0.22631137266524,0.121303752285803,0.0629184435053243
189,2,8306,0.22631137266524,0.121303752285803,0.0629184435053243
190,2,8314,0.230092189762621,0.118769903629519,0.0535069080407931
191,2,8317,0.219427375627085,0.121562928783862,0.0719185676864987
192,2,8328,0.201583943470525,0.121101941444907,0.0968837668201909
193,2,8331,0.19095572715431,0.120921362864646,0.115192056636957
194,2,8498,0.199831459641949,0.118749391386446,0.0932980417442378
195,2,8651,0.164547243244624,0.119014579916694,0.167667555527915
196,2,9418,0.180690327794589,0.303351170805348,0.551792517407864
197,2,9812,0.140118776727612,0.11981357546373,0.243002037915473
198,2,9932,0.180964050408546,0.119183762202218,0.129818334242999
199,2,10135,0.208448445963487,0.118596587376723,0.0796779102829096
200,2,11616,0.192047759408624,0.118548111656171,0.106125563908979
201,2,12133,0.215498804686261,0.118909098029476,0.0707895406759451
202,2,12194,0.191798239748416,0.119487662779119,0.109350185633505
203,2,12359,0.23115984330031,0.118937656347021,0.0527456544611197
204,2,13061,0.214017206290557,0.119019665614493,0.0730048792876731
205,2,14298,0.237691062533816,0.119271641975979,0.0470468874423253
206,2,15222,0.204075268651431,0.120622242893691,0.0915562291998246
207,2,17986,0.16833014146961,0.118650192191284,0.156866048059306
208,2,19770,0.183627386951878,0.119411345985607,0.125000294205855
209,2,19836,0.216418535136093,0.118924944465838,0.0696376928022701
210,2,19851,0.207726322156402,0.119320174224847,0.0825696976311834
211,2,21595,0.197890737842071,0.118870666063164,0.0968485880307151
212,2,22385,0.164886697996692,0.119126474775907,0.167192646319548
213,2,23441,0.203675214142715,0.120121289633733,0.0908472614332486
214,2,24209,0.205371492618439,0.119115857914567,0.0855594410645002
215,2,24341,0.215218479572714,0.119350833015173,0.072202752480137
216,2,26815,0.226200821228124,0.119148875113828,0.058449246197157
217,2,28209,0.189154720456878,0.119372097267862,0.113957049842694
218,2,28695,0.17402012670502,0.124809697120061,0.164108869091694
219,2,35849,-0.688282769415691,1.28254488988729,0.591844725803189
220,2,35850,-1.67672886176941,1.5666763284238,0.285239887883674
221,2,41245,0.109342415697366,0.119194392413945,0.359588039939297
222,2,43214,0.116797680219475,0.121111719743428,0.335515793611624
223,2,47104,0.13033661070285,0.117686137443433,0.268834770216485
224,2,50915,0.0673523615776949,0.118994737872301,0.571745755230222
225,2,55834,0.0429039198981452,0.11847661542623,0.717471681800639
226,2,56422,0.0735532436339345,0.118645902514756,0.535697794616731
227,2,57715,0.0980882877578768,0.118203915346335,0.407199875176806
228,2,59046,0.0634384632345634,0.11886974792465,0.593898501324345
229,2,59191,0.081625411518132,0.118156967944041,0.490131525816362
230,2,59383,0.0677014600386148,0.118215956774696,0.56721710674537
231,2,59477,0.0801409469029288,0.119974601005591,0.504581191987818
232,2,59755,0.290342655958325,0.269290556617568,0.281691353785124
233,2,60471,0.0645093568850733,0.118380372932472,0.586143790301548
234,2,60478,0.0719242797727435,0.118503481700249,0.544282150193147
235,2,60786,0.0376351092249665,0.118353394528715,0.750681108043689
236,2,61035,0.0462553089291342,0.118336200914762,0.696121397631516
237,2,61071,0.0274694041409979,0.117815799985104,0.815775781116522
238,2,61675,0.0272863813583526,0.118155154555618,0.817497637722935
239,2,62776,0.0320161002023274,0.123322530100723,0.795313848787368
240,2,62939,0.0648056765548731,0.117909387726597,0.58292572903018
241,2,63527,0.0725585961294672,0.11833961365999,0.540179472570656
242,2,63857,0.0577972016882575,0.118390195144789,0.625716622245989
243,2,65527,0.0803158259261244,0.117962277914497,0.496406282508933
244,2,67007,0.0245341301772161,0.129954239609091,0.850365483799009
245,2,67023,-0.0624190100192088,0.268730662040806,0.816460199045364
246,2,67024,-0.127085683105944,0.269648767759644,0.637717074377867
247,2,67976,0.108383507552927,0.119600843675611,0.365442728353063
248,2,69628,0.0327960327620895,0.121711030292703,0.787734557055122
249,2,71825,-0.180176491181159,0.235185318787481,0.444126202576405
250,2,72389,0.0634430624992643,0.118953545710552,0.594131675059126
251,2,72392,0.000373803674361461,0.119810644141398,0.997512403458902
252,2,73646,0.0869541076327066,0.117263000712701,0.458864803380308
253,2,74564,0.0953099696364724,0.117013960553712,0.415897445077244
254,2,74739,0.161870893266756,0.117192718490126,0.168079864639845
255,2,79931,0.247064964281282,0.131794121793819,0.0616694822868473
256,2,80748,0.170488756962647,0.12187290964891,0.162719144371997
257,2,80873,0.159041619674602,0.11748477499844,0.176691468556211
258,2,81501,0.209970658739519,0.117238263177831,0.0741541472966992
259,2,83526,0.172889024846913,0.117226407722876,0.141149551329819
260,2,83845,0.201821830442126,0.117207559395387,0.0859603323976984
261,2,84412,0.468078237901111,0.295565534318903,0.114164313905842
262,2,84412,0.16698859780958,0.148263190083803,0.260804322249043
263,2,84447,0.236476341367148,0.118535141401342,0.0468124581288028
264,2,87391,0.317009899329644,0.115957923318929,0.00657559296605062
265,2,87562,0.32254091739138,0.116214468205412,0.00580710421572656
266,2,87849,0.31224086331976,0.11628289099894,0.00759115741692093
267,2,87878,0.288644657499087,0.116964585957679,0.0140683751103986
268,2,88125,0.191934654130289,0.130784733013324,0.143113738665761
269,2,89785,0.269124580837032,0.117109607476531,0.0221426313303835
270,2,93441,0.247210828442219,0.120789890583914,0.0414357792430325
271,2,93588,0.193775417351895,0.12534717368453,0.123022369714318
272,2,93721,0.196279772503159,0.117161256089926,0.094761725298212
273,2,93952,0.168375132657482,0.116946771027953,0.150821890649009
274,2,95085,0.187086093271135,0.117030475559742,0.110801936958719
275,2,103188,0.233044783216604,0.119663412197956,0.0522670592230052
276,2,107124,0.235279975114287,0.116842616599448,0.0448048837745289
277,2,111645,0.205057657691362,0.117079411775214,0.0807384760203265
278,2,111916,0.194834262719084,0.117407111432383,0.0979080477769413
279,2,111931,0.202735847326175,0.117550191433672,0.0854614442703975
280,2,111999,0.218421651323928,0.117044581382613,0.0628507726826128
281,2,114528,0.231550238071228,0.11765365080901,0.0498426732463233
282,2,116024,0.220552689194813,0.117996166250786,0.0624296138098953
283,2,119244,0.0568212755126387,0.129200819120966,0.660358075847738
284,2,119246,0.0785412780842585,0.130547879149889,0.54780786993364
285,2,119247,0.017946215421774,0.131554403820892,0.891569650556554
286,2,120090,0.157427285968018,0.117812738074708,0.18232824811364
287,2,120291,0.168825327499315,0.119122578598521,0.157294652648127
288,2,120726,0.159714848422075,0.118466197029222,0.178461974045944
289,2,121716,0.0676439040655378,0.118581264977544,0.568739889595264
290,2,123100,0.121924053184455,0.118622187822827,0.304731149307187
291,2,124677,0.0365239314146502,0.118619980146591,0.758334637563301
292,2,127636,-0.0598033297214799,0.150014164345375,0.690391242976322
293,2,127887,0.0397082950410246,0.119430603468038,0.739724137259481
294,2,128935,0.00391760133084085,0.119336200394933,0.973830085788781
295,2,129053,0.0171098869778752,0.119696178022481,0.886415724880429
296,2,130040,0.0473291010583314,0.120403882138284,0.69449311971324
297,2,130976,0.0239715464014403,0.119442487807364,0.841052413016978
298,2,132199,-0.0512181946828334,0.119971961435381,0.669699284235598
299,2,133355,0.0208856810671314,0.120809582310633,0.862844050757622
300,2,133435,0.0252848613447272,0.121068289551528,0.834687416501731
301,2,133943,0.045210298511073,0.141732597518072,0.749928020214399
302,2,135183,0.00163790191609015,0.12114279597729,0.989220229448573
303,2,135402,0.00647292516806863,0.121124037705385,0.957411193155155
304,2,135898,0.0212901299011607,0.121761623394805,0.861297032245238
305,2,135912,0.0339704227736259,0.121843424005095,0.780558572264833
306,2,135925,0.0325485979874118,0.121292464539649,0.788588161400602
307,2,136002,-0.0227498547089744,0.121208023693042,0.851225435527377
308,2,136173,0.00998625478405346,0.122070485759514,0.934846328958478
309,2,138209,0.132666911072834,0.125452888275403,0.291004839768765
310,2,138318,0.05623843572284,0.12525865512123,0.653722713246249
311,2,138695,0.0127305941368245,0.123145079151273,0.917721019086042
312,2,138818,-0.00865222550141986,0.122920247841774,0.943923955835111
313,2,139728,0.0230198149342467,0.122694624485503,0.851283305031552
314,2,140174,0.026442361316793,0.122692670164517,0.829488695177529
315,2,140863,-0.0174776577389042,0.122647583199501,0.886763951426836
316,2,141152,0.0274112642143727,0.122987951549338,0.823759648476866
317,2,141292,-0.00977538718395143,0.12211113220947,0.936240306341036
318,2,141545,0.023859135990167,0.1227005107887,0.845935261289063
319,2,145823,0.0396486414254678,0.12736784588275,0.755762103002894
320,2,145934,-0.17200357122729,0.20969098132714,0.412614791915635
321,2,145980,-0.00366856324007236,0.12855990237838,0.977250918861541
322,2,146723,-0.0750109802896393,0.122420674141597,0.540448543274931
323,2,147946,0.0491510864937519,0.123580082811232,0.69107213045201
324,2,150394,-0.0583464799361093,0.134615419780122,0.664966508829019
325,2,151274,-0.52925899957542,0.209040221270312,0.0117792916235226
326,2,151397,-0.0134565217765181,0.123914717799854,0.913585408299223
327,2,153035,-0.0767120415240579,0.122499799664078,0.531574204323396
328,2,153228,-0.0321932000486918,0.123450305739933,0.794415297074724
329,2,153455,-0.0572279847802788,0.124356751874937,0.645661731011124
330,2,153732,0.00863059209115447,0.128610304592841,0.946534882015445
331,2,153815,-0.115353280505278,0.123764595626541,0.351954009992592
332,2,154160,-0.0730269325847708,0.122556789584594,0.551649282588722
333,2,154235,-0.0461289784625187,0.123818506727727,0.709704602060082
334,2,155527,0.0374650047685776,0.134402461279592,0.780598093290491
335,2,159870,0.0256894293464842,0.120707221143827,0.831586861055295
336,2,161229,0.0737032482066335,0.122505032473929,0.547803673362232
337,2,161451,0.259236635974828,0.262088521512525,0.32328260367097
338,2,161451,0.237305191638086,0.262989916977512,0.367493844156397
339,2,162696,0.0430795093411755,0.122018900148669,0.724257161468471
340,2,163284,0.0547550203098519,0.120387969178239,0.649517336072567
341,2,164166,0.0233922999977276,0.121534991087088,0.847481779648891
342,2,165270,-0.0509982046492723,0.12048867365057,0.672362306014055
343,2,165675,-0.0487922898983939,0.122483463979791,0.690607009848349
344,2,166404,-0.310128043241103,0.317084251788958,0.32871348657412
345,2,168012,-0.0695283208020392,0.148042764881344,0.638894895972658
346,2,168062,-0.0314428587025701,0.121398597096865,0.795782254242552
347,2,168518,-0.0691104122677735,0.120658909008786,0.567161658393927
348,2,168980,-0.0620185848337185,0.120612494517224,0.607435998759198
349,2,169651,-0.0547919340716387,0.120679733520893,0.650087958832096
350,2,169902,0.713607947673935,0.198164835969864,0.000362286599331217
351,2,169960,0.162401388035651,0.187744435722509,0.387619078567169
352,2,170725,-0.0292951263815509,0.120919793323407,0.808712366642815
353,2,171254,-0.0115186693889002,0.121123992546584,0.92429081540426
354,2,172242,-0.0458594856385324,0.119668866712527,0.701787432611974
355,2,173254,-0.105594056313196,0.118643508387122,0.374065997673511
356,2,173340,-0.0608251162846634,0.118718042664191,0.608726919445478
357,2,173385,-0.0697918800260622,0.118813495794929,0.557305921767552
358,2,173973,-0.077151805987328,0.11848462864694,0.515370371135941
359,2,174714,-0.413578917876307,0.303186389262235,0.173402732995017
360,2,177341,-0.0541192312267712,0.118116696180496,0.647101871319999
361,2,180314,-0.0858929134698236,0.118103008810602,0.467541905901331
362,2,180339,-0.0701196204384347,0.118431265914328,0.554182614773286
363,2,182758,-0.0628595739988411,0.11801770234246,0.594625986546965
364,2,183619,-0.0626187925663445,0.118483173458226,0.597481907740928
365,2,183913,-0.0575386096816796,0.121493535263808,0.636082208829441
366,2,184146,-0.00906730537377543,0.122346300027288,0.940963398697104
367,2,187176,-0.0806383394763863,0.119098037009873,0.498801636479559
368,2,191066,-0.042192331407934,0.120045236588976,0.725445267831448
369,2,191124,0.0473766871358254,0.151676890773904,0.754956917946446
370,2,191128,0.012154929792664,0.139644046795703,0.930687294571955
371,2,191599,-0.0655757868339533,0.118351158181624,0.57987620811992
372,2,191762,0.00421460109342586,0.123089097289538,0.972704925606027
373,2,191763,-0.0330864528468735,0.118858505013902,0.780892553172771
374,2,191959,-0.0898624643375677,0.118485011464553,0.448700288625494
375,2,192390,-0.0975304054799581,0.121743113616895,0.42360314499616
376,2,195759,0.0676698816587395,0.119545464453571,0.571712795321263
377,2,196912,0.0780946659086061,0.117591771248138,0.507049127294756
378,2,197598,0.46745548622272,0.383463339387568,0.223644628043509
379,2,198110,0.0694892055100322,0.118312549154423,0.557353626415245
380,2,198283,0.148354213553545,0.121837900241948,0.224175634351867
381,2,198805,0.11473626313495,0.118723243051541,0.334496750549566
382,2,198891,0.0921154861145466,0.117852258127521,0.434962821139809
383,2,199248,0.0585856366526749,0.118182448493029,0.620399055913964
384,2,201782,0.0127419709906251,0.118076349222837,0.914126027653652
385,2,203285,0.0756167259281852,0.11755163221589,0.520470495144182
386,2,203783,0.00929625239814991,0.117366196571824,0.936912668363983
387,2,204179,0.0334676071633515,0.117637749919082,0.776196219687359
388,2,205406,0.0177204798742094,0.118856280512664,0.88156644653563
389,2,205834,0.0573344382524266,0.118251370099147,0.628081912296257
390,2,205965,0.0281795785594576,0.129246030915813,0.827531318898634
391,2,207192,-0.00787034101044287,0.118179383474244,0.946940582015651
392,2,207561,-0.0226602596586619,0.117651574573543,0.84737923304706
393,2,208682,0.00716382638474528,0.117459203494279,0.95140175927148
394,2,210102,-0.0147326243109939,0.11776056005103,0.900510367077091
395,2,212519,0.0306539725683042,0.250637538848399,0.902727864281243
396,2,214801,-0.000185444919135969,0.11775756595411,0.998744379416318
397,2,215016,-0.0485503490375121,0.117662004481076,0.680131473146324
398,2,218876,-0.0893732235133852,0.118811926927803,0.452417440453238
399,2,227511,-0.13080906565535,0.119546154295757,0.274607244730619
400,2,230378,-0.128240384370442,0.118042476490901,0.278046954609681
401,2,231943,-0.11346247319968,0.118424769380723,0.338669333041938
402,2,232156,-0.133138588297912,0.118318026497425,0.261243209898852
403,2,232789,-0.0819089874118406,0.118029840063591,0.488158403618945
404,2,238524,-0.0544017064465648,0.118241092451572,0.645733898649702
405,2,241518,-0.083065031158871,0.119221400009348,0.486430820629006
406,2,250396,-0.134267642624331,0.118274354758151,0.257052546890735
407,2,250466,-0.174451248613817,0.11808372202556,0.140472845124534
408,2,252305,-0.119453020152883,0.118591872451298,0.314499092159101
409,2,254571,-0.156116138880711,0.120143236886088,0.19464891840751
410,2,254742,-0.0989641715487357,0.120206133610629,0.41090052843088
411,2,254908,-0.124817590686882,0.121058417513107,0.303222075690454
412,2,255033,-0.0579407815537275,0.142067853919604,0.683639274935832
413,2,255862,-0.0915809891615962,0.120411615125127,0.447424001284347
414,2,255975,-0.0666084414934076,0.120022803132171,0.579270152350032
415,2,258311,-0.089412882179945,0.117996495024893,0.449100940038072
416,2,259284,-0.0428309397264902,0.118468123958193,0.717912272228722
417,2,266330,-0.0480346171982696,0.118972069109605,0.686643236118004
418,2,267100,0.0533587627761283,0.118956965690419,0.65402778444616
419,2,268086,0.0763988256273925,0.118930041490764,0.521040479655326
420,2,274614,-0.0201368718735911,0.118271683927676,0.864903637896318
421,2,274729,-0.027822891443234,0.118914243987538,0.815140471530523
422,2,275746,0.00123605563144913,0.118871531734876,0.991709422217373
423,2,277029,0.0111866559554358,0.118317652686122,0.9247277775517
424,2,277741,0.010049034876478,0.118364393153715,0.932389706646238
425,2,278218,-0.00720483896027135,0.118151191300282,0.951409786232827
426,2,278379,-0.0440019282597609,0.121053116241446,0.716454426633835
427,2,279910,-0.0393634765121559,0.118091742188088,0.739083374497273
428,2,280616,-0.0611743116047767,0.123229104136365,0.619901831309474
429,2,283431,-0.00656993796736516,0.119839657510606,0.956310700830301
430,2,283573,0.0164819880721752,0.118399361921226,0.889366174753684
431,2,286762,0.111904480072778,0.118556170555488,0.345869297026134
