SNP,Chr,Pos,Effect,SE,ERV25_ORM2_MTX_Fluconazole_avg_logratio_Fitness_minus_ref.GLM
35,1,45359,0.0199667225166946,0.253031393330927,0.937148873444735
36,1,45634,0.101672245961741,0.2323559502944,0.661964829012972
37,1,51248,0.0108758272274797,0.150938235117263,0.942599088884605
38,1,51462,0.000432399648270868,0.15114401832855,0.997718994872169
39,1,52124,0.0310555852882472,0.150930294342035,0.837096129686421
40,1,52667,0.183293107716265,0.150381335067223,0.223712952200888
41,1,55470,-0.0582535696928178,0.154767497735275,0.706850074832173
42,1,59265,0.0504184843888855,0.150597514174066,0.737982633751323
43,1,60165,0.124246472355426,0.150362251401271,0.409183994081096
44,1,62308,0.0266142033108105,0.150335402299397,0.859584646845821
45,1,62869,0.0116050199377951,0.150321924309791,0.938507294016167
46,1,65431,0.0179363986393002,0.156994693984179,0.909105807645975
47,1,65451,0.0485475883868923,0.1547499296335,0.753921754466652
48,1,65719,0.0389412681329949,0.161384683608576,0.809466817804939
49,1,66841,0.0450458596789319,0.150374927397909,0.764691401007384
50,1,66948,0.0185918728841087,0.151313789651969,0.902280240132094
51,1,68621,-0.110308183913446,0.150792851505158,0.464946120519822
52,1,69417,0.0772656703124138,0.150451407158818,0.60788165385727
53,1,69820,-0.71065548081422,0.587724946353371,0.227409319955117
54,1,69821,0.476590124584458,0.364533462717816,0.191928658747649
55,1,70906,-0.242495288385882,0.241428133307669,0.315864131989063
56,1,74327,-0.0691096474518705,0.151290371607815,0.64809478827893
57,1,74572,-0.0316505240750621,0.150922777300774,0.834012370823055
58,1,75211,-0.106206244511834,0.15055095649217,0.480995187074781
59,1,76030,-0.0367205378405128,0.150644364942796,0.807561040002105
60,1,80108,0.047950114598456,0.150599797883845,0.750374163939521
61,1,81262,0.054967895007208,0.15053605184327,0.715219825475806
62,1,81999,0.0666604076136109,0.150890471577707,0.658918847524885
63,1,82431,0.0184576956652037,0.151643469457725,0.903191846382918
64,1,83284,0.068516661212355,0.150498965839625,0.649199685325397
65,1,83613,0.0798263198730388,0.150466579633899,0.596081387810993
66,1,84112,0.0748179894308752,0.150490465086749,0.619385027718032
67,1,84701,0.0271402265806093,0.161199091487835,0.866392849753774
68,1,84858,0.103656143799312,0.150867178322144,0.492490443964905
69,1,85751,0.0670008711567256,0.151546587510274,0.658677437568084
70,1,87445,0.0409942842104093,0.151893316417961,0.787403613444085
71,1,87467,0.0291392782141858,0.152696361203754,0.848767299907782
72,1,89070,0.0203924630648014,0.151744627642507,0.893173368191581
73,1,89616,0.0288895402978558,0.15092434601972,0.84830867056171
74,1,89679,0.00855176642486845,0.150950605287197,0.954853868916257
75,1,89880,0.0147854244044517,0.150987488332688,0.922047560096216
76,1,91472,0.044306374422066,0.152092020787461,0.770983087309534
77,1,93789,0.0135168980629909,0.150541423190484,0.928506159141553
78,1,94351,-0.00157130469546833,0.150939321937839,0.991699913180797
79,1,99148,0.039503180435258,0.150528459087912,0.793143044787198
80,1,101281,-0.195094760650263,1.64641688403207,0.905741609596029
81,1,106011,-0.00742370280965299,0.156893699310578,0.962287521754929
82,1,106800,0.0123658231340969,0.150744770720264,0.934668138611163
83,1,107970,0.000524864067396207,0.150299597655471,0.997215670515533
84,1,109000,0.0584656451864773,0.150532318564839,0.69795962085633
85,1,112549,-0.0260670940483568,0.150387639524962,0.862489278151622
86,1,112742,-0.0568864923744672,0.15094961196037,0.706505947139245
87,1,113050,-0.0804395096608864,0.150665164743207,0.593749614150957
88,1,113135,-0.0910523421849379,0.150263947196311,0.54493780720889
89,1,114076,-0.021145594817275,0.150337863063391,0.888223653659537
90,1,114628,0.0305972595322461,0.150713616528634,0.83923957765676
91,1,116283,0.115529645314555,0.151435928960608,0.446035789010926
92,1,126880,1.01195281206555,2.84320252079152,0.722113040345767
93,1,127853,-0.0762561865923671,0.151224072264246,0.614393570774485
94,1,128302,-0.0351537180865182,0.150685828684458,0.815670303917549
95,1,128704,-0.0463938064070446,0.150827240764426,0.758571413551639
96,1,128911,0.0181188839977106,0.150861065558433,0.904469791193673
97,1,130267,0.147471434631408,0.150588214870645,0.328101142631959
98,1,130271,0.148383522364515,0.15076489345375,0.325688942762223
99,1,130613,0.198533767840412,0.152015609274794,0.192399865092669
100,1,132012,0.0762400143888483,0.152004828412498,0.616287530584044
101,1,133231,-0.0174029451809634,0.150977133133025,0.908297648636442
102,1,137074,0.0522521947824302,0.150739596737866,0.72906922182889
103,1,137304,0.0278273528740779,0.150810380754945,0.853712425976344
104,1,139686,0.103143109579923,0.150916035985319,0.494772783514948
105,1,149562,-0.0425851286811425,0.151343397861015,0.778583198690885
106,1,150447,0.0158773843863783,0.153036964579126,0.917427704741339
107,1,151446,0.0175278531372385,0.307448427166665,0.95456891963803
108,1,154084,2.61165367534955e-05,0.153512109546654,0.999864354487179
109,1,156633,0.0199416690762829,0.155613118773337,0.898104016156642
110,1,157269,-0.037085528022519,0.150713057829361,0.805773289972696
111,1,160054,0.03924011948865,0.152143667661424,0.796622876750573
112,1,166222,-0.00199669357887589,0.151032565035348,0.98945951427119
113,1,166416,0.023271011852121,0.150720893804865,0.877384128276046
114,1,167326,0.00855570836334529,0.151581805709419,0.955020959662217
115,1,168836,0.0261409954504708,0.150857731894292,0.86252874655125
116,1,171200,-0.00966393979606067,0.151089202005684,0.949036834598476
117,1,171431,-0.0719860431173438,0.151985055450449,0.636050177891718
118,1,173339,-0.0507159107190603,0.150826876761543,0.736880273103467
119,1,173845,-0.0362706627701368,0.150713619608424,0.809958747203366
120,1,175121,-0.00733267647464353,0.150426628652636,0.961149390378105
121,1,175281,0.00528707254457444,0.150554731843111,0.97200607217166
122,1,175315,-0.0046078982448734,0.150507401486232,0.975593276754714
123,1,175523,0.0266054207019381,0.151353745292419,0.860565191419076
124,1,175541,0.00033897932674587,0.150742636808573,0.998207045676132
125,1,175653,0.00219909970134907,0.1512195915073,0.988405447372305
126,1,175805,-0.021415222379024,0.15976855664685,0.893448097082644
127,1,175818,-0.0448921839047073,0.156083741368065,0.773809458557311
128,1,175856,-0.0184351339676602,0.153712957371967,0.904605080664097
129,1,175876,0.00620582415041654,0.151360009087132,0.967318739418978
130,1,175989,0.0162071446253853,0.151789774342799,0.915029225362495
131,1,176001,0.00887659737210666,0.152582434592285,0.953641555091494
132,1,176451,0.083439077156667,0.154353410366745,0.589143777078051
133,1,177692,-0.0304846180834532,0.150498855277296,0.839597884523025
134,1,178191,-0.0317675703618587,0.150647554412324,0.833107694353915
135,1,178224,-0.0304846180834532,0.150498855277296,0.839597884523025
136,1,178960,0.00814055721650692,0.151709063453791,0.95723719998084
137,1,179139,-0.0297059824910182,0.300679994572558,0.921356317338347
138,1,179139,-0.352291110508015,0.605295719091031,0.560928175485717
139,1,180955,-0.0271235855939647,0.174218971434205,0.876368930431402
140,1,183802,-0.0943749959893165,0.150442719954686,0.530858223555355
141,1,183954,-0.0830461307429807,0.151557988906922,0.584072866858606
142,1,184450,-0.0514472920653802,0.150269936324289,0.732279353098195
143,1,184641,-0.0293313461606491,0.154660699674516,0.849692687298066
144,1,184718,-0.0617094075921929,0.151113127932388,0.683252861704976
145,1,185296,-0.0346358045534708,0.150496311053166,0.81811327897772
146,1,185438,-0.000569364572440278,0.150514704431437,0.996983919285578
147,1,185469,-0.0103398755721808,0.150730925843869,0.945348263415218
148,1,185503,0.00093047929764481,0.150342067606656,0.995065355126586
149,1,185705,0.00952052708620971,0.152021512258819,0.950099624102301
150,1,185749,-0.0289356296164453,0.152014555519101,0.849146050128358
151,1,185806,-0.04360196282926,0.152207657733976,0.774691074049576
152,1,185879,-0.0484826424117978,0.152939151777173,0.751426382630577
153,1,185916,6.09855411152424e-05,0.152891351379279,0.999681963885755
154,1,185941,-0.011707923629463,0.153556103739017,0.939267176053478
155,1,185954,-0.015985360173614,0.154003472221102,0.917388044617561
156,1,186055,-0.0118624441723492,0.150930858043487,0.937399121480307
157,1,186896,-0.0803135007851518,0.1533470936722,0.600790334337952
158,1,187697,-0.0364497484440474,0.312852823159816,0.907316474445715
159,1,189392,0.248737746794813,0.314220353424297,0.429123834758355
160,1,189416,-0.0470779071867824,0.304210283918142,0.877103315223453
161,1,190132,0.2187053232127,0.150674654754226,0.147526843610867
162,1,190148,0.234320220102477,0.150653874809727,0.120757667070284
163,1,190165,0.191426023557574,0.151989721905873,0.208693855173157
164,1,190169,0.229430216456152,0.151650020330385,0.131201657843261
165,1,190933,0.110739057092481,0.150791956860537,0.46320284629253
166,1,192149,0.24407202716177,0.151585252044864,0.108263210301993
167,1,192302,-0.0918975318449053,0.200823892463746,0.647519507738782
168,1,192303,-0.190068559329747,0.181092438428712,0.294635483439469
169,1,192305,-0.158420055727715,0.188291769527503,0.400719164377358
170,1,192315,-0.318389558800003,0.213141802035632,0.136123235653563
171,1,192795,0.248704427679992,0.150038624974054,0.0982860665614712
172,1,194020,0.115258108395725,0.158531125774867,0.467684719341846
173,1,194187,0.153768764791764,0.150523873696629,0.307690046970318
174,1,194867,0.0533130559829683,0.150637446702647,0.723612864611005
175,1,197325,0.0617891433973576,0.154305560880446,0.689079353257839
176,1,197392,0.098999168225931,0.156235654276424,0.526717744235448
177,1,198857,-0.495746703472317,0.721952651406655,0.492738491027019
178,1,206666,-0.0160755794339731,0.169443141186937,0.924469531898819
179,1,206675,0.122198411501111,0.220507047459813,0.579813332312525
180,1,223051,0.0364623068621819,0.174588279725844,0.834687834284171
181,1,223059,0.0340044731099334,0.181293251124566,0.851324546175579
182,2,7366,-0.0130157335922476,0.218517328575955,0.952536715502353
183,2,8180,0.465820921428914,0.299830938388129,0.121173074836954
184,2,8187,0.633949162459132,0.311034000885189,0.0422749936029848
185,2,8250,0.72367127767339,0.30581404546164,0.0185025035081785
186,2,8253,0.720572363975199,0.305834774210915,0.0190148434167884
187,2,8285,0.417168051473501,0.165626717482905,0.012219396516028
188,2,8302,0.371163213697715,0.155171641493882,0.0172816437932578
189,2,8306,0.371163213697715,0.155171641493882,0.0172816437932578
190,2,8314,0.332634429539304,0.152188827541525,0.0294964052035781
191,2,8317,0.366711624064056,0.155489157431925,0.0188965491184087
192,2,8328,0.358523997464604,0.154836866932772,0.0211585436294182
193,2,8331,0.356579549979776,0.154554095332917,0.0216245856056973
194,2,8498,0.370666168144042,0.151713405378847,0.0150470473938872
195,2,8651,0.375231834595971,0.151826088232061,0.0139275572055894
196,2,9418,0.309836951777767,0.389110473592284,0.426410354223717
197,2,9812,0.396246365944899,0.152593356096542,0.00980458385913991
198,2,9932,0.366453733864741,0.152192054229044,0.0165596098778604
199,2,10135,0.368926247337211,0.151582632927475,0.0154354660415618
200,2,11616,0.384640572746762,0.151308226809277,0.0114456395702589
201,2,12133,0.386671961592179,0.151906125069436,0.0113378601919429
202,2,12194,0.396827729163914,0.152430370061476,0.00962162474192559
203,2,12359,0.392640116604945,0.152006940554347,0.0101950903749062
204,2,13061,0.400604270149637,0.151936658859498,0.00874272819807277
205,2,14298,0.390920802851319,0.152496604185234,0.0107767112418747
206,2,15222,0.392271342660953,0.154001484421504,0.0112829811843333
207,2,17986,0.394510423997712,0.151236220866245,0.00947852659158016
208,2,19770,0.360663192528515,0.15253947473796,0.0186003200166187
209,2,19836,0.342248924115354,0.15223422836476,0.0251817183874843
210,2,19851,0.360611484836712,0.152566545155982,0.0186378267741988
211,2,21595,0.360737143265673,0.151925577242919,0.018109996546609
212,2,22385,0.31438289949724,0.152362835543804,0.0398069275067261
213,2,23441,0.29192467912797,0.153985730127129,0.0588042711402404
214,2,24209,0.333698931934774,0.152462220834406,0.0292709813322083
215,2,24341,0.354535805679125,0.152694760424532,0.0208090122046547
216,2,26815,0.388718768046967,0.15227283602758,0.0111069250021554
217,2,28209,0.304529507876687,0.152866768670209,0.0471274115228687
218,2,28695,0.266850709950477,0.159968559117662,0.096173736166989
219,2,35849,-0.265567305475718,1.64638895463748,0.871947120336091
220,2,35850,-1.93333513895266,2.01100767672632,0.337021046775352
221,2,41245,0.324078740016243,0.152159448918392,0.0338742068660389
222,2,43214,0.273875864925366,0.154932508070086,0.0779731035476551
223,2,47104,0.144127249727803,0.151083907359466,0.340759195747543
224,2,50915,0.130582800052998,0.152606694943433,0.39275413179077
225,2,55834,0.10498850108108,0.151956271752219,0.490074547948715
226,2,56422,0.151436321691818,0.1521174441682,0.32016417114513
227,2,57715,0.148377444393313,0.151623156319985,0.328451017572271
228,2,59046,0.167832526551541,0.152335058731148,0.271328487450605
229,2,59191,0.151381048699568,0.151508937130866,0.318403580026738
230,2,59383,0.162273832813516,0.151520757885478,0.284915654991284
231,2,59477,0.169035200901915,0.153787308511641,0.272452047937842
232,2,59755,-0.0347118431608227,0.346120748796354,0.920172420706581
233,2,60471,0.127804017275207,0.151818811649895,0.400459000891042
234,2,60478,0.133569207243671,0.151978359719123,0.380069659646004
235,2,60786,0.160618579649878,0.151653614074705,0.290271690905906
236,2,61035,0.1406059366387,0.151698939384593,0.354624766168757
237,2,61071,0.152596788434374,0.150976113476367,0.312835744032974
238,2,61675,0.158271488529978,0.151395514136392,0.296545478524185
239,2,62776,0.076315578966019,0.158212060229609,0.629847353608256
240,2,62939,0.112271187836099,0.151249600859351,0.45840478888438
241,2,63527,0.15822122586559,0.151702222534042,0.297674829035871
242,2,63857,0.132552948835447,0.151807275754571,0.383166189993827
243,2,65527,0.0659137515641421,0.151429467312297,0.663627449773047
244,2,67007,0.105201098591318,0.166673375525795,0.528330534038811
245,2,67023,0.167359359516496,0.344749998654457,0.627657354178645
246,2,67024,0.18964703919506,0.345978466688965,0.583937471620583
247,2,67976,0.0916167059994339,0.153574389960184,0.551181963977521
248,2,69628,0.158630906892334,0.155968892694629,0.309817840942547
249,2,71825,0.340837548593454,0.301498395010854,0.259042022587707
250,2,72389,0.194102520158373,0.152354369224185,0.203494452047951
251,2,72392,0.275293637325481,0.153042775773739,0.0729041038286204
252,2,73646,0.211403042194142,0.150169622376415,0.160081635889755
253,2,74564,0.195459877928742,0.149934397725168,0.193207258391967
254,2,74739,0.250677936011553,0.150197623542696,0.0960064838917267
255,2,79931,0.115366846315076,0.169848724568237,0.497435399628786
256,2,80748,0.0506826022834658,0.156798601847295,0.746709604648813
257,2,80873,0.131700740607783,0.150986187762352,0.383653936641472
258,2,81501,0.159712383660238,0.150884367321472,0.290547462753459
259,2,83526,0.0818982093917129,0.150826224906975,0.587474455513867
260,2,83845,0.111931550487416,0.15091505891233,0.4587709085037
261,2,84412,-0.133162549446384,0.380552526839017,0.726608186670591
262,2,84412,0.171848383680713,0.190375213980043,0.36730993527951
263,2,84447,0.187860225080399,0.152633768072758,0.219220603952723
264,2,87391,0.0602701980542848,0.150331467166237,0.688724978145897
265,2,87562,0.0525934367394939,0.150720214939044,0.727336795683627
266,2,87849,0.0592213385606751,0.150698969997811,0.694573142195045
267,2,87878,0.0647746316514908,0.151340381580764,0.668907564639682
268,2,88125,-9.17599636343081e-05,0.168335873454263,0.999565380685647
269,2,89785,-0.00206726230053514,0.151396478140073,0.989113237054601
270,2,93441,-0.120463179912517,0.155784171773828,0.439880275699021
271,2,93588,-0.120021944145358,0.16126421471002,0.457216438763157
272,2,93721,-0.0952313264430047,0.150854216605209,0.528265675972189
273,2,93952,-0.102262686746421,0.150409151850271,0.497015489199917
274,2,95085,-0.0675281203710833,0.150674796559976,0.654304512516958
275,2,103188,-0.0711025380229015,0.154329980899485,0.645284928433588
276,2,107124,0.0061564223920707,0.150792279825255,0.967456758404802
277,2,111645,0.0787244345795712,0.150831012248182,0.602040854175893
278,2,111916,0.0648637126822422,0.151205460477858,0.668201405984974
279,2,111931,0.0699508404610154,0.151430374635891,0.644413195562893
280,2,111999,0.0809452820171161,0.150870677216186,0.591936499098025
281,2,114528,0.0163757090581091,0.151798227983745,0.914153653944409
282,2,116024,0.0459713041328639,0.15214199930415,0.76270765564486
283,2,119244,-0.186778277484795,0.165539364969874,0.259958955686583
284,2,119246,-0.12829185478327,0.167467462645197,0.444146404347101
285,2,119247,-0.113976457145986,0.168707753158093,0.49974637296313
286,2,120090,-0.231329465907735,0.151059773752655,0.12657189350608
287,2,120291,-0.203740158283585,0.152909889943025,0.183581772486157
288,2,120726,-0.248366144044387,0.151833877364315,0.102777852804892
289,2,121716,-0.184556223043996,0.151917909879808,0.225238418596469
290,2,123100,-0.180096429629343,0.152143488009657,0.237317454966293
291,2,124677,-0.121572930032044,0.15209757329078,0.424648871888873
292,2,127636,-0.192477462800388,0.192270737939196,0.317476184925403
293,2,127887,-0.0438984273892711,0.153261100469084,0.774717577773605
294,2,128935,-0.0339492126100691,0.153123348578557,0.824666653634789
295,2,129053,-0.0322410194681062,0.153590563203581,0.833854829559508
296,2,130040,-0.00753046358532639,0.154537130623616,0.961162700603408
297,2,130976,-0.111297277228245,0.153164399111174,0.467920497588153
298,2,132199,-0.0409853429818636,0.153973878837951,0.790253111076992
299,2,133355,-0.0339389244659027,0.155020477316057,0.826829638368949
300,2,133435,-0.0729506466188141,0.155317488137896,0.638868467112093
301,2,133943,0.174751149104539,0.181661384605775,0.336727714607204
302,2,135183,-0.0628475514699938,0.155416069557143,0.68617630638605
303,2,135402,-0.057199684206156,0.155398761800561,0.713031763928946
304,2,135898,-0.0588173246655956,0.156221513107367,0.706771769781735
305,2,135912,-0.0675808321671509,0.156326915294672,0.66578406465491
306,2,135925,-0.0728765026788443,0.155611619299373,0.639842653325965
307,2,136002,-0.0806412737078435,0.155484254966291,0.604332644417408
308,2,136173,-0.0788115059035301,0.15658775704246,0.615063286940277
309,2,138209,-0.0554797471903616,0.161210545593545,0.730942416855081
310,2,138318,-0.0668395352717033,0.160740071753884,0.677791667769317
311,2,138695,-0.0544787451328959,0.1579971659837,0.73044378620188
312,2,138818,-0.0783769463068116,0.157678806909627,0.619451174784858
313,2,139728,-0.105826996920225,0.157350417864297,0.50166968124768
314,2,140174,-0.152291304221757,0.157242420108264,0.333451405885311
315,2,140863,-0.14321272447481,0.157202822575721,0.362913844316254
316,2,141152,-0.111163859880983,0.157719915869465,0.481388171532259
317,2,141292,-0.138676581465068,0.156522092960071,0.376227542544833
318,2,141545,-0.0757866672344227,0.157407659901963,0.630482622941607
319,2,145823,-0.0190420036925962,0.163459378186289,0.907327447546063
320,2,145934,-0.0134365767066296,0.269333585013401,0.960239669662742
321,2,145980,-0.0556389417292924,0.164943359606462,0.736075034075408
322,2,146723,-0.0878899197103093,0.15710570148452,0.576221856135624
323,2,147946,-0.0374710271639702,0.158602569837256,0.813369983350266
324,2,150394,-0.0280061749755762,0.172779799486635,0.871326365985196
325,2,151274,-0.375939246672718,0.269927154984485,0.16457396967862
326,2,151397,0.0483167780960065,0.158990848857899,0.761385719639774
327,2,153035,0.115877330381179,0.157159666231045,0.46141615644767
328,2,153228,0.100672345636181,0.158337670782316,0.525313602294036
329,2,153455,0.0885282237842997,0.159554514410331,0.579351217970572
330,2,153732,0.183106815040226,0.164747471491501,0.267135715458203
331,2,153815,0.076372720796444,0.158959680028145,0.631202629490649
332,2,154160,0.0354471541127344,0.15733423694851,0.821877505114109
333,2,154235,0.0717974094184308,0.15887081086685,0.651601846488111
334,2,155527,0.250431639378042,0.171970193793323,0.146212284650586
335,2,159870,0.0127431772711561,0.154901539742959,0.934481574912695
336,2,161229,0.097968586754777,0.157194178428061,0.533533926361924
337,2,161451,0.478881236955806,0.335815271735062,0.154744626284294
338,2,161451,-0.0147102662284624,0.337860172651827,0.965296087843106
339,2,162696,0.140666077721389,0.156424824566456,0.369128927938637
340,2,163284,0.206329376175316,0.15413796442349,0.181561763497397
341,2,164166,0.209919081428928,0.15556276214544,0.178067780447965
342,2,165270,0.220331666730742,0.154206607114599,0.153943618253004
343,2,165675,0.241148131844883,0.156682884382592,0.124679650431972
344,2,166404,-0.74298044246583,0.405514007689301,0.0677648069042002
345,2,168012,0.275892844391235,0.189461553469399,0.146227726167211
346,2,168062,0.197495601598241,0.155440052774014,0.20472267023165
347,2,168518,0.148738452470277,0.154700598869885,0.336978995434695
348,2,168980,0.159645189389238,0.154596149177712,0.302470214439293
349,2,169651,0.204788413916412,0.154519065724866,0.185919586226305
350,2,169902,0.344335565000341,0.258266891973219,0.183307962156981
351,2,169960,0.0243134120168129,0.241167845336608,0.919754305023587
352,2,170725,0.218849822917262,0.154740969768603,0.158155847445779
353,2,171254,0.272727140331121,0.154750575792737,0.0788728872279216
354,2,172242,0.248260438532253,0.153023159723058,0.105616520958287
355,2,173254,0.146966423774632,0.152214767225402,0.334945340537895
356,2,173340,0.129681414232067,0.152240794223272,0.394892747574414
357,2,173385,0.134466747007978,0.152369538664944,0.378104805699328
358,2,173973,0.117444917941132,0.152003834550466,0.440249846283128
359,2,174714,0.072580173875371,0.39005768867486,0.852492446714461
360,2,177341,0.256476263598472,0.150998164191645,0.0902872345676368
361,2,180314,0.167243634200088,0.151403378175094,0.270075392968582
362,2,180339,0.163392461768432,0.151799086222451,0.282495478631294
363,2,182758,0.301022534913411,0.150653147154237,0.0464707960217736
364,2,183619,0.3140178406251,0.151178227866205,0.0385116725313105
365,2,183913,0.33526591008718,0.154927351370189,0.031132982714084
366,2,184146,0.345420371955015,0.155917419865522,0.0273698921326038
367,2,187176,0.206549632894747,0.152531706964189,0.1765572121014
368,2,191066,0.242145690029702,0.153530575210483,0.115649305722742
369,2,191124,0.149935409462138,0.194497021569701,0.441289011624424
370,2,191128,-0.140206028304398,0.179039543196008,0.434092914154549
371,2,191599,0.193275661926649,0.151587133858016,0.203142957941399
372,2,191762,0.205188673165466,0.15757179486658,0.193699892343964
373,2,191763,0.205170755158747,0.152146142710563,0.178358604571786
374,2,191959,0.158733267693308,0.15193062441726,0.296842037775063
375,2,192390,0.203971076082908,0.155986979336944,0.191854553045545
376,2,195759,0.0872034469593395,0.153401713930979,0.570080969028535
377,2,196912,-0.00679982435269572,0.150989105356807,0.96410471787005
378,2,197598,-0.119091393722727,0.493059091594085,0.809280161321717
379,2,198110,0.0182745161732747,0.151891262710591,0.904303536113963
380,2,198283,0.0662616622750503,0.156632277108233,0.672523939444533
381,2,198805,0.0262922661223545,0.152542208324274,0.863252822842273
382,2,198891,0.039562141405577,0.151345721976942,0.793934621160803
383,2,199248,0.0273700328843495,0.151699049213821,0.856923850486953
384,2,201782,0.0113278829277419,0.151518417928416,0.940446094884602
385,2,203285,0.0758962669866651,0.150878111644896,0.615256653305675
386,2,203783,0.0788398717085921,0.15054871043697,0.600827321559359
387,2,204179,0.0744684630267192,0.150919569046683,0.622014597448807
388,2,205406,0.0637463517458144,0.152484996264002,0.676164754259218
389,2,205834,0.0419163759702717,0.151775829496314,0.782576860897655
390,2,205965,-0.0598378077660983,0.165830786772554,0.718437481480003
391,2,207192,0.104029810460023,0.151549171581918,0.492884677875378
392,2,207561,0.104956383205285,0.15087659309614,0.487109567873787
393,2,208682,0.102708124917161,0.150626817668789,0.495767381776477
394,2,210102,0.109168152880613,0.151003495585364,0.470188610543436
395,2,212519,0.487479201200108,0.320579945522185,0.129251258927268
396,2,214801,0.117516054723051,0.15097854645537,0.436876688388049
397,2,215016,0.136354246596472,0.150847353868235,0.366653195643885
398,2,218876,0.0695339312996028,0.152538276399093,0.648781165245878
399,2,227511,0.0844849984379529,0.153597319518159,0.582638324420509
400,2,230378,0.0757601848458432,0.151673074331519,0.617740756936009
401,2,231943,0.0560533749706746,0.15213242262653,0.712757681143884
402,2,232156,0.0383841418756732,0.152085578962816,0.800890266756509
403,2,232789,0.0580928302309206,0.151529174696142,0.701670887865266
404,2,238524,0.0478133558720495,0.151752669109206,0.752891457615112
405,2,241518,0.0508750600883365,0.153067667767534,0.739807366463185
406,2,250396,-0.0262166774393597,0.152041588655683,0.863197549194928
407,2,250466,-0.00868723690591722,0.151993592145778,0.954453836266611
408,2,252305,-0.0135530505187378,0.152395472572159,0.929185257213051
409,2,254571,-0.0676913397643624,0.154495646813842,0.661549895936347
410,2,254742,-0.0454121125331346,0.154379183631207,0.76880887384964
411,2,254908,-0.020303942140014,0.155573729264993,0.896237209246062
412,2,255033,-0.142152918209697,0.182189241571743,0.435767365615848
413,2,255862,-0.00882899569472051,0.154639597055446,0.954502606142419
414,2,255975,-0.0273963332903437,0.154075106544328,0.858972968103675
415,2,258311,-0.154073637552763,0.151315696363118,0.309267719848083
416,2,259284,-0.127656824703836,0.151896104922076,0.401240707614634
417,2,266330,-0.116266975102756,0.15257632177338,0.446553903909243
418,2,267100,-0.100479442120242,0.152596948227028,0.510669897880149
419,2,268086,-0.094975003808931,0.152618070654839,0.534143021096395
420,2,274614,-0.0217638573834465,0.151769585244594,0.886055591435141
421,2,274729,-0.0589739301812171,0.152571862986422,0.699335485309722
422,2,275746,-0.0152154215749553,0.152535380519767,0.920599338073396
423,2,277029,-0.0299998244782833,0.151820288101802,0.843471070544939
424,2,277741,-0.0373206103632227,0.151875301377171,0.806032565531466
425,2,278218,-0.0522480381096873,0.151588449757961,0.730547495841992
426,2,278379,-0.0864083363754073,0.155297929016914,0.578287471201405
427,2,279910,-0.0776687506911726,0.151504329998013,0.608516542090132
428,2,280616,-0.0863246709641556,0.158117647656372,0.58544367607765
429,2,283431,-0.0820036299678661,0.153718522336441,0.594046652826517
430,2,283573,-0.0765844532221195,0.15188109431004,0.614407633995929
431,2,286762,-0.101387853126168,0.152229077690104,0.505832295597007
432,2,287187,-0.077763684765345,0.151557449686883,0.608204366095805
433,2,288379,-0.0480980955841603,0.150443205927424,0.74937782294377
434,2,294941,-0.307774883091927,0.149661159352736,0.0404710985567449
