SNP,Chr,Pos,Effect,SE,DHH1_LSM3_MTX_5.FC_avg_logratio_Fitness_minus_ref.GLM
175,1,197325,-0.0422470185986719,0.150091427728154,0.778510853403862
176,1,197392,-0.0932431232828228,0.151956728450468,0.539864114523222
177,1,198857,-0.69709835670495,0.701643732111119,0.321136257236957
178,1,206666,-0.0461903805186687,0.164780428611081,0.779400255591709
179,1,206675,-0.113190393163384,0.214468966072741,0.597990212962769
180,1,223051,-0.0875694734330148,0.169747228928032,0.606260062096927
181,1,223059,-0.188873264338002,0.176043819747327,0.284059451172201
182,2,7366,-0.244830738769461,0.212126333603595,0.249209548372848
183,2,8180,0.181452659801035,0.292444808904737,0.535350048804902
184,2,8187,0.137307024719199,0.304191838870882,0.651990712361292
185,2,8250,0.0282285124419648,0.29977404874118,0.925030746958381
186,2,8253,0.0186995032957658,0.299776161644716,0.950296943381785
187,2,8285,-0.000675322939346135,0.162525923286937,0.996687010230124
188,2,8302,0.0494452023927502,0.152111870492152,0.745329630885758
189,2,8306,0.0494452023927502,0.152111870492152,0.745329630885758
190,2,8314,0.100442713516507,0.148917754167683,0.500444825575591
191,2,8317,0.0478035151671108,0.152390864985705,0.753941655278996
192,2,8328,0.00722076069587241,0.151729749417616,0.962070219388645
193,2,8331,0.0170005460585073,0.151442283459228,0.910682972831899
194,2,8498,-0.00970977425720321,0.14879454908311,0.948006915402196
195,2,8651,-0.00439945226036786,0.148934580127493,0.976451013693211
196,2,9418,0.115417672176894,0.378730174959826,0.760736857383274
197,2,9812,0.0157200024986026,0.149817367504267,0.916492716489087
198,2,9932,0.00457231055361129,0.149229021365784,0.975574313555174
199,2,10135,-0.0151462649160794,0.148655539688348,0.918903162095335
200,2,11616,0.0425083258273229,0.14848270218013,0.774828015203469
201,2,12133,0.0499673875387461,0.149066569790507,0.737671947438313
202,2,12194,0.0647641960347298,0.149627108308516,0.665397290893525
203,2,12359,0.0257853380305058,0.149222908826675,0.862909674798932
204,2,13061,0.0414739802285953,0.149201909098809,0.781196450871168
205,2,14298,0.0291562687507223,0.149680930150267,0.845669826640807
206,2,15222,0.049221423685724,0.151125952005881,0.744845817127134
207,2,17986,0.0294091169983126,0.148491688577487,0.843118166354836
208,2,19770,0.043921840179129,0.149508381188302,0.769102410318963
209,2,19836,0.023141353644871,0.149110767811243,0.876755720972167
210,2,19851,0.0272967404572728,0.149545387233568,0.855270435334674
211,2,21595,-0.011309559504139,0.148933547759086,0.939512276979449
212,2,22385,-0.00912171323545397,0.149074899926607,0.951243483078445
213,2,23441,-0.0174956715532377,0.150520714139405,0.907532940996104
214,2,24209,-0.00305486208152161,0.149284078212512,0.983685258022625
215,2,24341,-0.00518814547413871,0.149637015615765,0.972361253436672
216,2,26815,0.0342384993598075,0.149446843512378,0.81892268627213
217,2,28209,0.0636537019970435,0.149469853323095,0.670467106031036
218,2,28695,-0.0935696945697162,0.156114503777612,0.549313458812873
219,2,35849,-0.430021071539495,1.6011370602772,0.788415714119518
220,2,35850,-2.89993290271669,1.95232882602002,0.138338009319894
221,2,41245,-0.121891835742603,0.148793395063402,0.413223938446488
222,2,43214,-0.180950106919653,0.151042670059691,0.231718213444074
223,2,47104,-0.00491563798455086,0.147129931397756,0.973366372094931
224,2,50915,0.0656628275296784,0.148534648112747,0.658708697856006
225,2,55834,0.0466075254946308,0.147868409352981,0.752799115144743
226,2,56422,0.0563467313191891,0.148123255012116,0.703874078546125
227,2,57715,0.0469136886060146,0.147644120873387,0.750863642383202
228,2,59046,0.0360508013798867,0.14839982459519,0.808200553345577
229,2,59191,0.0317275423298681,0.147552809415139,0.829872002140243
230,2,59383,0.0418493407902953,0.147588161009438,0.776917760125549
231,2,59477,0.0450711776573934,0.149806672912189,0.763696639141642
232,2,59755,-0.151396570361797,0.336537754440656,0.653083878443322
233,2,60471,0.0116073284542215,0.147802478131893,0.937448812623762
234,2,60478,0.0133514325488391,0.147970725003877,0.9281554370001
235,2,60786,0.0301561056480281,0.147720405278208,0.83835929472563
236,2,61035,0.0292901258795111,0.147710244028688,0.84292881909748
237,2,61071,0.0521522411639294,0.147022159647486,0.723008434235402
238,2,61675,0.0297462361829738,0.147463202333931,0.840252036773648
239,2,62776,0.0412825635034983,0.15390858402444,0.788680638208255
240,2,62939,0.0972586569501702,0.14712575109807,0.509006314384076
241,2,63527,0.0843170086328766,0.147701233221277,0.568456472687086
242,2,63857,0.071468315650871,0.147754812955058,0.628902002368355
243,2,65527,-0.0272987089985013,0.147309317312093,0.853087962795983
244,2,67007,-0.0597925865962214,0.162163076139295,0.712558318383958
245,2,67023,0.268094327158483,0.335104493046587,0.424230294598995
246,2,67024,0.236925919498544,0.336397937612944,0.481708754455231
247,2,67976,-0.0107154378168849,0.149437253422116,0.942877074367907
248,2,69628,0.0571410541711446,0.151883557942786,0.706982185927355
249,2,71825,-0.557141814645426,0.292260490807403,0.0574206284342357
250,2,72389,0.0949659766965616,0.148430740891616,0.522717693084653
251,2,72392,-0.0389393828293356,0.149512292469345,0.794674175806361
252,2,73646,0.078021367390747,0.14640218760397,0.594420914680867
253,2,74564,0.117869231076876,0.146038804576245,0.42014717280863
254,2,74739,0.162401123614354,0.146399169708607,0.268054386453967
255,2,79931,0.258623713954666,0.164724903422006,0.117303074987479
256,2,80748,0.224616740855683,0.152052168311404,0.140504316516114
257,2,80873,0.225613905852724,0.146512735973388,0.124482384515435
258,2,81501,0.243232795685755,0.146408266433011,0.0975345239077295
259,2,83526,0.246466527860011,0.146164025250253,0.0926345920310685
260,2,83845,0.256896250686515,0.146253218598837,0.0798672442035158
261,2,84412,0.406398206734189,0.36954869585176,0.27220576848163
262,2,84412,-0.0081120650751314,0.185367811054337,0.965118865871168
263,2,84447,0.25186571395751,0.148161201518419,0.0900223579616044
264,2,87391,0.319527264276066,0.14525012316709,0.0284657410965288
265,2,87562,0.306858779280634,0.145699893482026,0.0359011441448295
266,2,87849,0.327999593375938,0.145555372794577,0.0248448920653718
267,2,87878,0.327496885862844,0.146193014160959,0.0257017815239369
268,2,88125,0.343697810370921,0.162694559764985,0.0353424186242302
269,2,89785,0.280250939487193,0.146487444423796,0.0565389250353262
270,2,93441,0.250377955113693,0.151053826388375,0.0982984754495742
271,2,93588,0.230657297020858,0.156484199405989,0.141373504227263
272,2,93721,0.255643681746012,0.146168344118891,0.0811657778704097
273,2,93952,0.253810765168016,0.145755693653287,0.0824945100786339
274,2,95085,0.300747929020567,0.145708051017732,0.0397437820641622
275,2,103188,0.330690436603998,0.149107839036954,0.0272050431934221
276,2,107124,0.30970195536497,0.145728293880425,0.0342639191986324
277,2,111645,0.415584395872307,0.145074953013029,0.00442493659485382
278,2,111916,0.416530241216035,0.145417188343492,0.00442817867893713
279,2,111931,0.426917577996399,0.145559480624141,0.00357691887738783
280,2,111999,0.413577325692726,0.145133477421496,0.00463382157528528
281,2,114528,0.329705018805562,0.146591423124269,0.0251193709929458
282,2,116024,0.388777997901479,0.146535282119991,0.008335127009465
283,2,119244,0.192244359054637,0.160965107142359,0.23315347088882
284,2,119246,0.238678162170498,0.162514745199806,0.142816812482418
285,2,119247,0.0511607008660306,0.164164903550881,0.755496485036753
286,2,120090,0.227663127685762,0.146905724455,0.122104143929954
287,2,120291,0.25356436170692,0.148478202644925,0.0885610549792565
288,2,120726,0.216498426808713,0.147780333284945,0.143810538006966
289,2,121716,0.243083016813245,0.147494189621638,0.100224880420374
290,2,123100,0.137639439504457,0.148083699570742,0.353280427115587
291,2,124677,0.125781281397437,0.147909125499793,0.395681568820091
292,2,127636,-0.146610646995083,0.187100882981285,0.433805322038931
293,2,127887,0.0821505098199513,0.149011554417739,0.581774796178206
294,2,128935,0.112708148816291,0.148813903226021,0.4493296015049
295,2,129053,0.16252012009174,0.149137476881522,0.276573849695765
296,2,130040,0.114001597334328,0.150177386282028,0.448291589487944
297,2,130976,0.0398493520552297,0.149060601759862,0.789366142589966
298,2,132199,0.0863265803968445,0.149696133626695,0.564524025965325
299,2,133355,0.107307945468559,0.150671525596053,0.476812672540508
300,2,133435,0.0797132951543817,0.151045986954632,0.598010048696619
301,2,133943,-0.0203354875598738,0.176907976113828,0.908550487585027
302,2,135183,0.108077437977684,0.151079780419593,0.474855388463962
303,2,135402,0.141115389438413,0.150979708172965,0.350600090382512
304,2,135898,0.179425860864829,0.151667745184278,0.237597659259593
305,2,135912,0.179331383576543,0.151780533870626,0.238192497197742
306,2,135925,0.178711561785639,0.15109233396488,0.237685626208778
307,2,136002,0.141153238970392,0.151091499246865,0.350827181297654
308,2,136173,0.175226629615457,0.152062700924313,0.249964680089592
309,2,138209,0.176272528541386,0.156535218100813,0.260892986109262
310,2,138318,0.256982914194365,0.155771183976106,0.0998843640506101
311,2,138695,0.213204610283737,0.153270935754111,0.165092190101035
312,2,138818,0.196353610157226,0.153052201351391,0.20036206636901
313,2,139728,0.173172195669962,0.152855932416661,0.25802044520099
314,2,140174,0.177488445963583,0.152841906650895,0.246322805927726
315,2,140863,0.159138878203922,0.152837104100632,0.298480503844556
316,2,141152,0.147702374219774,0.15330137534734,0.335967662852946
317,2,141292,0.190762887383306,0.152060506689073,0.210483208960081
318,2,141545,0.140656313188282,0.152958383959249,0.358424180590956
319,2,145823,0.289107350544681,0.158233611615502,0.0685301573929368
320,2,145934,0.241255493847492,0.261633919086234,0.357100517464381
321,2,145980,0.166866136332147,0.160200130435723,0.298305150877127
322,2,146723,0.228908317400397,0.152378966803382,0.133931619155096
323,2,147946,0.223355284850008,0.153806822190807,0.147339618139852
324,2,150394,0.290481859344921,0.167335355667489,0.08344941467382
325,2,151274,0.163818974216598,0.263101065813195,0.533918817126777
326,2,151397,0.204366594629374,0.154268222332062,0.186111524778704
327,2,153035,0.21690689260661,0.152531406896537,0.155895442150315
328,2,153228,0.200483899246129,0.153713953022528,0.192992633474819
329,2,153455,0.168486441634671,0.154987639591774,0.277736111348657
330,2,153732,0.183328362504579,0.160213010613607,0.253283314232741
331,2,153815,0.167037190807333,0.154395466279055,0.280044861708156
332,2,154160,0.185327173999765,0.152712580213762,0.225723912064333
333,2,154235,0.166608896659092,0.154304344577109,0.280994217504119
334,2,155527,0.213392483169853,0.167371141313672,0.203159864117656
335,2,159870,0.192030155848254,0.150308172617086,0.202238438279321
336,2,161229,0.134058695336638,0.152801180675119,0.380898310887803
337,2,161451,-0.14762554978258,0.327451679955235,0.652387751885804
338,2,161451,0.0803312052631373,0.328568425627872,0.806994546986844
339,2,162696,0.196493245016411,0.151950015343172,0.196806905224456
340,2,163284,0.210740835251602,0.149872041422396,0.160562660030521
341,2,164166,0.134194322190576,0.151518390217713,0.376401744423989
342,2,165270,0.157496090225142,0.15017723270167,0.295017677791435
343,2,165675,0.134708151753745,0.152728556090694,0.378371454317549
344,2,166404,-0.7143347019832,0.394436675507025,0.0709869027591041
345,2,168012,0.105860270765592,0.184732851288782,0.566978943183487
346,2,168062,0.0936217694087458,0.151440897199258,0.536837785978352
347,2,168518,0.0255328173245783,0.150649139873408,0.865512002794208
348,2,168980,0.0941087678731636,0.150500416588466,0.532174463808072
349,2,169651,0.0974696889690028,0.150565922478957,0.517822599235973
350,2,169902,0.180715109214628,0.251632565394783,0.473127146203196
351,2,169960,0.201332103018473,0.234313004925996,0.390788885416581
352,2,170725,0.237295806045936,0.150394049257346,0.115501013331902
353,2,171254,0.25449483114779,0.150559591050685,0.0918483353618444
354,2,172242,0.116321360150611,0.149252423142829,0.436289890442832
355,2,173254,0.14557288732563,0.148033451108866,0.326094784604975
356,2,173340,0.134564031922672,0.148044996511776,0.364001898821288
357,2,173385,0.131074664651056,0.148190517617169,0.377027856560148
358,2,173973,0.19012659601867,0.147614082192695,0.198590433253251
359,2,174714,0.262903371755772,0.379121976239882,0.488481170828379
360,2,177341,0.214408942991124,0.147014141356601,0.145612876013727
361,2,180314,0.104423290801266,0.147401122670427,0.479146172689872
362,2,180339,0.0853842491457869,0.147808679942,0.563856999605489
363,2,182758,0.138822081454322,0.147162821460823,0.346160852784685
364,2,183619,0.0965381035714133,0.147839165435593,0.514185130876047
365,2,183913,0.10123201356402,0.151579376167954,0.50466689041134
366,2,184146,0.190052808385608,0.152356972319853,0.213071243959081
367,2,187176,0.0170547823770152,0.148731017218478,0.908772972105278
368,2,191066,0.0256709040565426,0.149839414409463,0.864068138692604
369,2,191124,0.274064135857737,0.188759892225717,0.147412223177113
370,2,191128,-0.222522527017855,0.17387820478536,0.201469680229111
371,2,191599,-0.0812847766283301,0.147706048612084,0.58245175196193
372,2,191762,-0.0854894299553608,0.153551098466238,0.578051680800004
373,2,191763,-0.103134895286867,0.148253050823846,0.487094530621105
374,2,191959,-0.0706605126421618,0.147944867438472,0.633220692576212
375,2,192390,-0.0322825204107241,0.1520667738171,0.8320019655503
376,2,195759,0.0599339057863038,0.149229311121954,0.688204622046523
377,2,196912,0.137385376867354,0.146666930457723,0.34954465665191
378,2,197598,0.00805342193038339,0.479577843391532,0.986611455649842
379,2,198110,0.121481340609987,0.147587559610232,0.410999052170382
380,2,198283,0.149971859386082,0.152166495682625,0.325015571417115
381,2,198805,0.115932417087829,0.148237065060542,0.434695102473213
382,2,198891,0.135057946227986,0.147034147333835,0.358959148554486
383,2,199248,0.133420977781253,0.147374967086106,0.365915257397103
384,2,201782,0.0809484143291605,0.147301646233488,0.582981161971268
385,2,203285,0.2310882433552,0.146277122624049,0.115048838504903
386,2,203783,0.183962024117798,0.146149607064144,0.208961825469144
387,2,204179,0.165438577391255,0.146567393710133,0.259768004889574
388,2,205406,0.134267877546967,0.148168015709915,0.365455188170639
389,2,205834,0.136263322050969,0.147451519578087,0.356053608195006
390,2,205965,0.0278209529473367,0.161306315296371,0.863164679573529
391,2,207192,0.127446920373838,0.147335658368798,0.387620372001337
392,2,207561,0.0981296178292378,0.146746881408872,0.5041240086052
393,2,208682,0.121931171213449,0.146449047909713,0.405642163908457
394,2,210102,0.107569599318318,0.146859797315225,0.464371108909929
395,2,212519,0.447892007373898,0.311898796003502,0.151883037755737
396,2,214801,0.0912436973590035,0.146884100887712,0.53487211647568
397,2,215016,0.0898223471343212,0.146802683665957,0.541025804094257
398,2,218876,-0.0926085700494371,0.148317144284476,0.532771157610941
399,2,227511,-0.114080454430951,0.149325975972338,0.445395897029687
400,2,230378,-0.0291455755587894,0.147557858303192,0.843534596876459
401,2,231943,-0.036565175591786,0.147976293975815,0.804973261547716
402,2,232156,-0.0575930208311057,0.147896664970236,0.697204790587465
403,2,232789,-0.0708272035484826,0.147356402850597,0.631061340126075
404,2,238524,-0.0634937969900087,0.147573364985789,0.66727458631175
405,2,241518,-0.0827739611188947,0.148828340742465,0.578446536576643
406,2,250396,-0.162989472437013,0.147623853725708,0.270307744342994
407,2,250466,-0.131172451118196,0.147661346143753,0.374966537562439
408,2,252305,-0.128707720956848,0.148059747065941,0.385276015360354
409,2,254571,-0.0426119885799126,0.150282801375315,0.776925050205247
410,2,254742,-0.0527363269967123,0.150137958985486,0.725608509815198
411,2,254908,-0.0493787536995944,0.15128840581958,0.744324068467283
412,2,255033,-0.013329463628905,0.177344552663241,0.940128877329618
413,2,255862,-0.114385519013468,0.150276486741087,0.4470654341344
414,2,255975,-0.131659033310272,0.149692835203219,0.379713418119993
415,2,258311,-0.198736777535706,0.1470022002205,0.17726307226294
416,2,259284,-0.151601490987016,0.147658223857754,0.305262236233181
417,2,266330,-0.1145350169774,0.148389205274999,0.44071644887306
418,2,267100,-0.131683023064543,0.14833806067755,0.375294525789418
419,2,268086,-0.109798767435666,0.148399346896753,0.459860255893559
420,2,274614,-0.157815093728128,0.147372875753163,0.284965905077379
421,2,274729,-0.167790166781264,0.148150507070033,0.258165420746506
422,2,275746,-0.110840575526013,0.148237296864906,0.455124502908533
423,2,277029,-0.117555485415292,0.147532617138257,0.426096887522969
424,2,277741,-0.138437036198328,0.147539330962062,0.348728737465548
425,2,278218,-0.129848319363122,0.147294345012204,0.378616420463934
426,2,278379,-0.0822894862945152,0.151042073212413,0.586227057940227
427,2,279910,-0.143250217545905,0.147207297397451,0.331160504533391
428,2,280616,-0.10816799092685,0.153738891866788,0.482156635997761
429,2,283431,-0.156039665188915,0.149332732907133,0.296778334047263
430,2,283573,-0.17556559710075,0.147473645268498,0.234654625021983
431,2,286762,-0.10770939027888,0.148036680949011,0.467349455083031
432,2,287187,-0.199641633438207,0.147073039820653,0.175511207885735
433,2,288379,-0.105388138125038,0.146231387968049,0.471574560443459
434,2,294941,-0.000419989473308513,0.146426469559739,0.997713081410833
