SNP,Chr,Pos,Effect,SE,PMC1_GTR2_MTX_Trifluoperazine_avg_logratio_Fitness_minus_ref.GLM
223,2,47104,0.00629413009871849,0.162482962587789,0.969121836466934
224,2,50915,0.0434938058654493,0.164063419623896,0.79108437864576
225,2,55834,-0.0257726393413424,0.163315806802651,0.874697849970536
226,2,56422,0.0299652467642838,0.163605780377076,0.854781408293914
227,2,57715,0.0214662761661455,0.163070210112171,0.895345428653281
228,2,59046,0.00642603627828492,0.163898800425971,0.968747244453827
229,2,59191,0.00458036592368161,0.162960545549633,0.977592528594613
230,2,59383,0.0177870016924714,0.163004909203702,0.913169771454104
231,2,59477,0.00600505195122225,0.165460013879021,0.971069189695579
232,2,59755,-0.0500545460134765,0.37175269944272,0.892969502275193
233,2,60471,-0.0338501897375622,0.1632172609391,0.835822191664679
234,2,60478,-0.0235219430588399,0.163408670732713,0.885625644725865
235,2,60786,-0.00202684644436635,0.163144735055525,0.99009466726146
236,2,61035,0.0216719550042003,0.163128926599505,0.894386364619957
237,2,61071,0.00631176658225796,0.16239262096435,0.969018140369524
238,2,61675,-0.0302623309404211,0.162852519658012,0.852687473074638
239,2,62776,0.0438748760184161,0.16997034023182,0.796455046408952
240,2,62939,0.0621672829417388,0.162545299430093,0.70234941347119
241,2,63527,0.0657638864587318,0.163151700254569,0.687130242327541
242,2,63857,0.0657102404210215,0.163189731391985,0.68744091295737
243,2,65527,-0.0258130843530318,0.162683267804145,0.874018979837727
244,2,67007,-0.0526396956194839,0.179097485453074,0.768994493098008
245,2,67023,0.238776767376663,0.370190166732165,0.519338963905905
246,2,67024,0.301611313670509,0.37141548637245,0.417305002443322
247,2,67976,0.0759493843727647,0.164982830388366,0.645550466406761
248,2,69628,0.127415458707579,0.167629222131035,0.44770042985825
249,2,71825,-0.1363329031724,0.324334038628726,0.674487596142374
250,2,72389,0.228532642101962,0.163562959407453,0.163226496598537
251,2,72392,-0.00664122728385175,0.165129497867877,0.967941826658034
252,2,73646,0.157272786015296,0.161527641153519,0.330892771520873
253,2,74564,0.195959325715613,0.161089515136491,0.224621603420665
254,2,74739,0.253969177974087,0.161392503446386,0.116472985786559
255,2,79931,0.302381327368868,0.181837277847269,0.0972154908434698
256,2,80748,0.260887164889627,0.167863831964547,0.121042444100797
257,2,80873,0.249323741083078,0.161800722693946,0.124229511014931
258,2,81501,0.294881353403949,0.161556362310873,0.0688076234529403
259,2,83526,0.267202451424263,0.161439935562602,0.0987889204250811
260,2,83845,0.321016232178137,0.161316855167731,0.0473649260173892
261,2,84412,0.350121125916148,0.408384927367416,0.391843559153481
262,2,84412,0.198831559804971,0.204437913051375,0.331429665794165
263,2,84447,0.273984609521836,0.163641833806992,0.0949584594606539
264,2,87391,0.308498455610385,0.160666006765101,0.0556479372284796
265,2,87562,0.32315190590387,0.160995420737648,0.0454890319797553
266,2,87849,0.33076166036632,0.160936209150348,0.0405916969738144
267,2,87878,0.312165365666997,0.161740768696959,0.0544033945495553
268,2,88125,0.208184401174582,0.180464189597231,0.249442598886725
269,2,89785,0.27915960697728,0.16192979646081,0.0855915640354145
270,2,93441,0.282291095792103,0.166788952214961,0.0914321305591852
271,2,93588,0.268517750381316,0.172754288049229,0.121000986430503
272,2,93721,0.28946154880259,0.161385287995161,0.0737319440838628
273,2,93952,0.249014680780194,0.161111044841219,0.1230950255036
274,2,95085,0.304978829715566,0.161064998803941,0.0591070594931078
275,2,103188,0.397361594984006,0.164456248331166,0.0161896552997364
276,2,107124,0.388963268424642,0.16063285253362,0.0159624808304596
277,2,111645,0.479713397568356,0.160041241521594,0.00291542459406408
278,2,111916,0.450041087553606,0.160671462020687,0.00537502275746336
279,2,111931,0.457008778463773,0.160866962943328,0.00475951184217905
280,2,111999,0.477852508367536,0.160103751200637,0.0030369716461656
281,2,114528,0.401363822044359,0.161638650431092,0.0134885150381306
282,2,116024,0.456169978293375,0.161618320194295,0.00503481815395729
283,2,119244,0.213702526878781,0.177757194580165,0.230085720638136
284,2,119246,0.219907851494172,0.17963986527391,0.22170843865769
285,2,119247,0.219924824649768,0.180942348897548,0.225010040752583
286,2,120090,0.277086778467623,0.162116971784175,0.088296856990151
287,2,120291,0.291722218878535,0.163914229051343,0.0759812171180368
288,2,120726,0.271591867450512,0.163057204380766,0.0966756259371748
289,2,121716,0.347678811221582,0.162460269691002,0.0330328876912727
290,2,123100,0.252228469419201,0.163185061562854,0.12308292840409
291,2,124677,0.156597625177049,0.163298215937984,0.338231638391678
292,2,127636,-0.231772577981705,0.206436374741279,0.262314667195931
293,2,127887,0.223181691710729,0.164202745245318,0.174956082406926
294,2,128935,0.199692407630718,0.164132448395782,0.224548709198069
295,2,129053,0.258029240594388,0.164404267520912,0.11743199910865
296,2,130040,0.273263990394946,0.165345368919157,0.0992838594774964
297,2,130976,0.144671444588517,0.16445168062058,0.37960945148276
298,2,132199,0.223105806055859,0.164968061239277,0.177107285546267
299,2,133355,0.210503143254326,0.16613635720661,0.205972546407255
300,2,133435,0.196598365061469,0.166545147381951,0.238615745772679
301,2,133943,0.132405010837171,0.195244973498448,0.498122066677393
302,2,135183,0.212779681550227,0.166581436845197,0.202324782737133
303,2,135402,0.236661429876204,0.166464852376861,0.155999124526268
304,2,135898,0.287893054559245,0.167125111286443,0.085833100993591
305,2,135912,0.279825330873517,0.167288379496197,0.0952699245478464
306,2,135925,0.284251006763265,0.166503319115896,0.0886680743317578
307,2,136002,0.223231334647701,0.166641126592957,0.181239385736364
308,2,136173,0.230851181270038,0.167796854743692,0.169762722480566
309,2,138209,0.242540158267518,0.172698203802179,0.161074196304937
310,2,138318,0.285500664560989,0.172018049396474,0.0978601819926516
311,2,138695,0.255508518240251,0.169182455793668,0.13187315230179
312,2,138818,0.252780729076417,0.168881823515235,0.135341305317115
313,2,139728,0.245073555000369,0.168609371662165,0.146973679413917
314,2,140174,0.241253582372609,0.168624977326011,0.153397713509973
315,2,140863,0.221674810735826,0.168632521819959,0.18951675690518
316,2,141152,0.236804640970293,0.169051751356234,0.162157721925408
317,2,141292,0.23960442597447,0.167818205079293,0.154244482781921
318,2,141545,0.259797849490585,0.168555678384142,0.124135410906292
319,2,145823,0.443396535411245,0.173976405468536,0.0112383230583292
320,2,145934,0.277997085983618,0.288904745094709,0.336585325455589
321,2,145980,0.306966539735966,0.176433944464062,0.0827589683960404
322,2,146723,0.316112028034529,0.167976356824649,0.0606742811883591
323,2,147946,0.354529970533679,0.169315042059631,0.036981130757865
324,2,150394,0.365010896195612,0.184564351073218,0.0487412102123594
325,2,151274,-0.0988451582186176,0.290667764120756,0.734011845738748
326,2,151397,0.290552263774233,0.170087616788032,0.0884689598322391
327,2,153035,0.240823969879351,0.168442993452898,0.153685819250974
328,2,153228,0.191746479024432,0.169856330896923,0.259717365537798
329,2,153455,0.159976574596947,0.171235418403947,0.350813913033292
330,2,153732,0.203181977997633,0.176929011075603,0.251588758951948
331,2,153815,0.204154821613956,0.170443180895492,0.23180313772996
332,2,154160,0.167102901723233,0.168765499900657,0.322779760521328
333,2,154235,0.173188802352894,0.170438198589977,0.310259416299394
334,2,155527,0.248438862553368,0.184789034913323,0.179667529186149
335,2,159870,0.195015696635776,0.166052170099014,0.241016793425132
336,2,161229,0.159858201039222,0.168715572556587,0.344031627002384
337,2,161451,-0.424463655487235,0.3610194126373,0.240492586995503
338,2,161451,0.507320133687664,0.361879523035962,0.161822782497131
339,2,162696,0.247756359175293,0.167685406001457,0.140431401989392
340,2,163284,0.276298933294355,0.165321404561417,0.0955519161976602
341,2,164166,0.226657863281229,0.16708029938753,0.175781502314397
342,2,165270,0.264664732099013,0.165508117820443,0.110692071641597
343,2,165675,0.236301493578791,0.168382589259332,0.1613883480594
344,2,166404,-1.08214332449189,0.4338085335094,0.013069382843158
345,2,168012,0.287599811359139,0.203529913451437,0.158519450028391
346,2,168062,0.192528932988031,0.167020321122472,0.249802203160699
347,2,168518,0.114634947311436,0.166264346659905,0.49097798629782
348,2,168980,0.172838794241692,0.166042634451068,0.298620342594877
349,2,169651,0.181904807552087,0.166094318154119,0.274180150052258
350,2,169902,0.404036179932663,0.277260839629458,0.145938530539158
351,2,169960,0.105218572248065,0.258973661150733,0.684775260113159
352,2,170725,0.259606060899389,0.166098689155699,0.118957376307821
353,2,171254,0.343159484520811,0.165940007846595,0.0393705856058131
354,2,172242,0.171870718840086,0.16471494982495,0.297457050209868
355,2,173254,0.132656866218435,0.163552292341196,0.417856171820277
356,2,173340,0.151727458375649,0.163485481540228,0.354000682748484
357,2,173385,0.14415432602055,0.163655805718129,0.379004580674852
358,2,173973,0.177519704344469,0.163126928297077,0.277235767046382
359,2,174714,-0.167112068873328,0.418874298877023,0.690167466831301
360,2,177341,0.232035811514232,0.162374592216475,0.153884066826865
361,2,180314,0.128720287313427,0.162754083422037,0.429540260791374
362,2,180339,0.124407900429824,0.163175468859017,0.446319755272545
363,2,182758,0.225704504474744,0.16228005272535,0.165152067087852
364,2,183619,0.13584105215258,0.163204801438575,0.405782667700054
365,2,183913,0.0948706729683938,0.167426393003438,0.571318151256615
366,2,184146,0.16013010404064,0.168410448172387,0.34234002959553
367,2,187176,0.0750188429274722,0.164205732259343,0.648053498956549
368,2,191066,0.106024774566211,0.165385903486432,0.521889910280434
369,2,191124,0.553721750134601,0.206991066265517,0.00781852708292921
370,2,191128,-0.507540794794319,0.190562293670297,0.00809035697844473
371,2,191599,0.082235090415704,0.163130535369066,0.614501333687352
372,2,191762,0.101922066404783,0.169561952501118,0.548165534311385
373,2,191763,0.0760496236276011,0.16378555171486,0.642701594339511
374,2,191959,0.0591756704333054,0.16340545714806,0.717464026709388
375,2,192390,0.114033760780589,0.167836069395464,0.49730731692249
376,2,195759,0.176709097675746,0.164570612230992,0.283664364208021
377,2,196912,0.186091553996764,0.16187016985872,0.251072672453991
378,2,197598,-0.107082713485672,0.529591698048498,0.83987792694819
379,2,198110,0.178244778830896,0.162868698070728,0.274522343479423
380,2,198283,0.175231561193781,0.168017572692895,0.297691687061882
381,2,198805,0.209192934670895,0.163468730104226,0.201486778698914
382,2,198891,0.195326393514601,0.162238460718344,0.229417022640187
383,2,199248,0.185949397611043,0.162641637006457,0.253685724093356
384,2,201782,0.171859818104226,0.16248498512261,0.290917041005282
385,2,203285,0.323513821762069,0.1611942449217,0.045513701412518
386,2,203783,0.257100224146305,0.161182402167711,0.111587284016376
387,2,204179,0.264606607198875,0.161540892483162,0.10230931832647
388,2,205406,0.190850516113686,0.163504438376393,0.243897380653497
389,2,205834,0.193102314621122,0.162710772242455,0.236111452477814
390,2,205965,0.0207138447956307,0.178142845437662,0.907499449311025
391,2,207192,0.179598724427185,0.162601862290946,0.270115359626843
392,2,207561,0.157142050217517,0.161946807741252,0.332545781056855
393,2,208682,0.115443449482605,0.161773190797097,0.475938056624435
394,2,210102,0.120956723830512,0.162180200960432,0.456274414571256
395,2,212519,0.464624493279268,0.344564011684672,0.178380864731999
396,2,214801,0.13595359689696,0.162138815965368,0.402316674326154
397,2,215016,0.098749050632722,0.162122426637563,0.542848805890403
398,2,218876,0.0312752932080638,0.163876122345081,0.848755049759315
399,2,227511,-0.00571728944934868,0.165044247072515,0.972385627469546
400,2,230378,0.0403294222882977,0.162950499980157,0.804669105413127
401,2,231943,0.044594254936187,0.163414628833377,0.78509717101879
402,2,232156,0.0148779413533618,0.163362952797548,0.927486305407968
403,2,232789,0.0564432621921844,0.162758675071053,0.728954891014682
404,2,238524,0.0454493933341568,0.162997534763722,0.780534843807134
405,2,241518,-0.0274989762752438,0.16442417270297,0.867273734307913
406,2,250396,-0.144417951423222,0.163128768329274,0.376597317942695
407,2,250466,-0.138568801500726,0.163085407699751,0.396084386182012
408,2,252305,-0.13087408600598,0.163536531938939,0.42409012079629
409,2,254571,0.00143308955298216,0.165983806557646,0.993116097876403
410,2,254742,-0.0176338988441807,0.165831285629129,0.915375870136383
411,2,254908,-0.00541886203061748,0.167100424843113,0.974148443420346
412,2,255033,-0.0189966316027386,0.195849548136589,0.922784581471964
413,2,255862,-0.0889916155327052,0.166026538185285,0.592290337426915
414,2,255975,-0.0603488424087415,0.165463257910623,0.715533942467802
415,2,258311,-0.315274397066663,0.16189440532112,0.0522784602607151
416,2,259284,-0.217769749842703,0.162897925387887,0.182133196201605
417,2,266330,-0.139074541296434,0.163844835223276,0.39655748551581
418,2,267100,-0.127907291252211,0.163858642738294,0.435563667418354
419,2,268086,-0.0761882984447597,0.163961820778555,0.642453573282125
420,2,274614,-0.0751308308957839,0.162966430729544,0.645067961777748
421,2,274729,-0.0885172497322197,0.163839388011211,0.589352613395068
422,2,275746,-0.0361761426461101,0.163824245850005,0.825358010382946
423,2,277029,-0.0297165249832312,0.163066542218971,0.855502462325371
424,2,277741,-0.0455036698189614,0.163120255095457,0.780440552628595
425,2,278218,-0.059061667565347,0.162813234657054,0.71700339466428
426,2,278379,-0.0395935678955293,0.166860234516686,0.812572711419281
427,2,279910,-0.0709908427438684,0.16274254080839,0.662946935776965
428,2,280616,-0.023809775762674,0.169895939930969,0.888626707411984
429,2,283431,-0.0430459990161438,0.165154674024839,0.794521720984582
430,2,283573,-0.0498344570171296,0.163167686050251,0.760227323082331
431,2,286762,-0.0472570661070365,0.163587625076488,0.772843372040325
432,2,287187,-0.107558051285983,0.162742921736907,0.509102593474275
433,2,288379,-0.0472777562185722,0.161589916583646,0.770016147005146
434,2,294941,0.00731238835545511,0.161705715942402,0.963957247245909
435,2,296073,-0.0803062186420027,0.166126099266789,0.629107764637199
