SNP,Chr,Pos,Effect,SE,ALO1_HYR1_MTX_5.FC_avg_logratio_Fitness_minus_ref.GLM
49,1,66841,-0.120634379664472,0.149198071859374,0.419317540457884
50,1,66948,-0.165029437006397,0.149995697991797,0.271982596900071
51,1,68621,-0.155358709451585,0.149617296230201,0.299806699382041
52,1,69417,-0.12500498433837,0.14930075451509,0.403007520765017
53,1,69820,-0.597872244607299,0.583931788409955,0.306596187957702
54,1,69821,-0.443878107584734,0.362074679426515,0.22104233493871
55,1,70906,-0.103340290889178,0.240009233383185,0.6670452946029
56,1,74327,0.0429226089498433,0.150253220959423,0.775299602879635
57,1,74572,0.0427316957204663,0.149853260962734,0.775691148745902
58,1,75211,0.0738087293220814,0.149545729335517,0.621928892002257
59,1,76030,0.00341808443415828,0.149597208276189,0.981783963326365
60,1,80108,0.0111534777088334,0.149560769665521,0.940595196569925
61,1,81262,-0.0679015510917865,0.149461718297466,0.649886873710421
62,1,81999,-0.0696510085696081,0.14982466307274,0.642301534612323
63,1,82431,-0.0886941368366864,0.150505951058572,0.556032630003756
64,1,83284,-0.0681991990397758,0.149440141566251,0.648408430555746
65,1,83613,-0.0358534511506373,0.149455565164606,0.810551892260989
66,1,84112,-0.0509174620154749,0.149459651669914,0.733549432552138
67,1,84701,-0.0378913762389384,0.160058936306264,0.813000548588136
68,1,84858,0.0974070682488867,0.14981643185146,0.51600136099668
69,1,85751,-0.0280267269944637,0.150514871493261,0.852390412428849
70,1,87445,-0.0333504493016626,0.150830012159172,0.825132430406178
71,1,87467,-0.0749806133464547,0.151577586489611,0.621142066762509
72,1,89070,-0.00990835001236187,0.150680185230256,0.947608129685552
73,1,89616,-0.0340795836956139,0.149859542517357,0.820236465463149
74,1,89679,-0.0266730192121226,0.149882774740341,0.858857093016367
75,1,89880,-0.0456615039895597,0.149907777584302,0.760852372838666
76,1,91472,0.00778550765113684,0.15103978711766,0.958919546535963
77,1,93789,0.0220580491303474,0.149479609208399,0.882769848476538
78,1,94351,-0.0615682672374332,0.149841807453677,0.681403647280614
79,1,99148,-0.045548870349113,0.149464559622612,0.760738469481294
80,1,101281,0.404625638422721,1.63472662570071,0.804650616566102
81,1,106011,-0.0125692345416958,0.155789164431508,0.935741323690014
82,1,106800,-0.0537657578449,0.149658499710336,0.719618166385012
83,1,107970,-0.0849780016249571,0.149173839381095,0.569272326982124
84,1,109000,-0.0972108654181988,0.149415849498746,0.51572401403618
85,1,112549,-0.133198691511528,0.149167791357498,0.372494746115703
86,1,112742,-0.0968810092865303,0.149829274330821,0.51830499569682
87,1,113050,-0.0852517467946959,0.149596975692647,0.569124201965646
88,1,113135,-0.161353091922276,0.14903734111593,0.279709286310315
89,1,114076,0.0133724072390859,0.149282870762445,0.928673655447234
90,1,114628,0.0650278960566954,0.149622205281744,0.664108229508902
91,1,116283,0.0772855326887775,0.150438409247796,0.607758427566797
92,1,126880,-1.31160873529315,2.82284684321252,0.642475435399892
93,1,127853,0.251704205206381,0.149615841216744,0.0933878733611616
94,1,128302,0.230835444207324,0.149132201030426,0.122552557137432
95,1,128704,0.195024756040314,0.149426288104407,0.192689505874626
96,1,128911,0.273061151789325,0.149096291375113,0.0678772597866982
97,1,130267,0.187460078390476,0.149399159837988,0.210396034241831
98,1,130271,0.193146897610192,0.149556769716894,0.197388487534216
99,1,130613,0.226451419761612,0.150829765957125,0.13415359607983
100,1,132012,0.0275126667258282,0.150982295771545,0.855511180779063
101,1,133231,-0.0354598604041212,0.149906098737348,0.813145325798709
102,1,137074,-0.061736999833002,0.149668698503748,0.680229934406184
103,1,137304,-0.103742831659854,0.14965497068159,0.488631478119431
104,1,139686,-0.0350423822044693,0.149942003958209,0.81534851402957
105,1,149562,-0.104215320139883,0.150193307936059,0.488217207877038
106,1,150447,-0.120201762765761,0.15182808472526,0.429069323769336
107,1,151446,-0.0446791578389325,0.305277974006292,0.883724175708556
108,1,154084,-0.0863682116257712,0.152362972582302,0.571170731561074
109,1,156633,-0.0810709930007352,0.154461869286706,0.600009368543702
110,1,157269,-0.153797672858577,0.149441748713799,0.304114783932619
111,1,160054,-0.128204573869599,0.150933552365209,0.396228489945938
112,1,166222,-0.140456080841374,0.149783795966458,0.349026639669745
113,1,166416,-0.132766165284225,0.149498861344641,0.375105247126531
114,1,167326,-0.129081176784772,0.15035937756524,0.391207592557287
115,1,168836,-0.139170491536776,0.149619721121786,0.352923170666004
116,1,171200,-0.163708551080867,0.149774066537802,0.27512304603558
117,1,171431,-0.224900793172584,0.15048861441259,0.135946042546626
118,1,173339,-0.208993392869031,0.149376344051407,0.162659139098829
119,1,173845,-0.227962112052889,0.149173152607181,0.127365576765723
120,1,175121,-0.260445605375734,0.148724403596897,0.0807806570731466
121,1,175281,-0.251613881005122,0.148894941235617,0.09193468666838
122,1,175315,-0.261439109945245,0.148799714603888,0.0797870117368254
123,1,175523,-0.245778529163513,0.14972532215042,0.101578136048338
124,1,175541,-0.257248876816766,0.149054769526892,0.0852461929254762
125,1,175653,-0.254237866276604,0.149544988855695,0.0899974370557694
126,1,175805,-0.133585401791532,0.158489377130962,0.399873787852833
127,1,175818,-0.251521958649936,0.154424821224077,0.104254552536995
128,1,175856,-0.2338393649898,0.152126570736105,0.125155618201739
129,1,175876,-0.226236911298408,0.149812557050337,0.131904024367565
130,1,175989,-0.232705338372584,0.150214764563048,0.122241486875289
131,1,176001,-0.227978678496681,0.151023216838405,0.132050152201704
132,1,176451,-0.244322868689502,0.15277868277984,0.110671956534339
133,1,177692,-0.263159375880586,0.148791123907711,0.0778159118608267
134,1,178191,-0.24765428934213,0.149015472169042,0.0974131806245697
135,1,178224,-0.263159375880586,0.148791123907711,0.0778159118608267
136,1,178960,-0.286112731765109,0.149870876702224,0.0570647498496869
137,1,179139,-0.393968398528655,0.297831893552388,0.186762230416
138,1,179139,-0.341461962784604,0.601051664889816,0.570323152195071
139,1,180955,-0.0699612671436771,0.172959372859522,0.686093451001548
140,1,183802,-0.300699227931317,0.148608412060076,0.043781599383169
141,1,183954,-0.289334657950304,0.149766258075707,0.054170864885201
142,1,184450,-0.218144545555217,0.148785367521348,0.143492372114347
143,1,184641,-0.200273888672047,0.153210271320274,0.192001332093002
144,1,184718,-0.292820989679042,0.149274232726185,0.0505909892446497
145,1,185296,-0.232589093304267,0.148935325053604,0.119259778248404
146,1,185438,-0.184797343104453,0.149131985304102,0.216112106566966
147,1,185469,-0.184476701403863,0.149349271273018,0.217576350876986
148,1,185503,-0.173592437539192,0.148998374798254,0.244780333172715
149,1,185705,-0.19358502085593,0.150600979882599,0.199489357210797
150,1,185749,-0.208836904047561,0.150543242663337,0.16624927193797
151,1,185806,-0.248227134294143,0.15057609189993,0.100136448131135
152,1,185879,-0.249661256312981,0.151302597419875,0.0998162109378542
153,1,185916,-0.156410068683908,0.151587491388221,0.302865747871508
154,1,185941,-0.156054706260646,0.152250848567463,0.306072536247581
155,1,185954,-0.199992718472115,0.15255162419004,0.190715396222347
156,1,186055,-0.187985810754973,0.149536159797065,0.209539095654075
157,1,186896,-0.161261378979254,0.152085592936921,0.289718059806668
158,1,187697,-0.810745349709273,0.307646624098974,0.00877662592856839
159,1,189392,-0.361712148399826,0.311692943326579,0.246639318720243
160,1,189416,-0.382580605976745,0.301393623050129,0.20514468691672
161,1,190132,0.143946121501233,0.149864919744639,0.337458161650098
162,1,190148,0.176534827748185,0.149811522830579,0.239439076323973
163,1,190165,0.160881698141266,0.151016767130417,0.287457722033162
164,1,190169,0.180207823388458,0.150765922672726,0.232779173014322
165,1,190933,-0.0469034384939229,0.14982482469964,0.754423611472658
166,1,192149,0.150265830374005,0.15085885692871,0.319898909174004
167,1,192302,0.246268117372956,0.199039306564145,0.216804138462371
168,1,192303,0.21796202659967,0.179724966899586,0.226035168675419
169,1,192305,0.230251079794446,0.186753027766066,0.218426968717571
170,1,192315,0.073245628177669,0.212274637539009,0.730261348598013
171,1,192795,0.108270789400238,0.14945088770226,0.469264903887844
172,1,194020,-0.025646995432033,0.157527914926838,0.870761817014356
173,1,194187,-0.0815748209116897,0.149622874290433,0.585958298738274
174,1,194867,-0.161545644230807,0.149357109559422,0.280165677332207
175,1,197325,-0.204456674044738,0.152868128499539,0.181930079098072
176,1,197392,-0.244921178001393,0.154676549012268,0.114216464962095
177,1,198857,-1.09014902790903,0.715002627700172,0.128234729847405
178,1,206666,-0.103537391201361,0.168163150976164,0.538491894756879
179,1,206675,-0.103238166935356,0.218982292722443,0.637614031874835
180,1,223051,-0.189999940820152,0.17307574722101,0.27304667074332
181,1,223059,-0.326144852188848,0.179188137836948,0.0695866585064248
182,2,7366,-0.134943707436249,0.216862460755181,0.534176051618454
183,2,8180,0.0655993854183379,0.298717652452148,0.826307043680312
184,2,8187,-0.0774616351917281,0.310630825376045,0.803220557672768
185,2,8250,0.0449367293334522,0.306052668726759,0.883352560281429
186,2,8253,0.0303635421802193,0.306057747357174,0.921029008478017
187,2,8285,-0.0650520257675985,0.165896808493117,0.695203651265353
188,2,8302,-0.0206874981297752,0.15531990863787,0.894116776712117
189,2,8306,-0.0206874981297752,0.15531990863787,0.894116776712117
190,2,8314,-0.00454395334648838,0.152137242947107,0.976189634549907
191,2,8317,-0.0226732152099124,0.155602417630876,0.88423153223574
192,2,8328,-0.0461888859202831,0.154891427674376,0.765724673833816
193,2,8331,-0.0515915010585497,0.15459532171026,0.738789248536755
194,2,8498,-0.0447028962936119,0.151895991166079,0.768702125380452
195,2,8651,-0.0550810260945247,0.152028598764891,0.717339431106021
196,2,9418,-0.104466079375141,0.386680330813462,0.787194001472112
197,2,9812,0.0172932588912433,0.152957583942939,0.910047905889337
198,2,9932,0.0150283302624081,0.152355391301104,0.921480126356239
199,2,10135,9.84905277966464e-05,0.151774016499245,0.99948259634202
200,2,11616,0.00740946054126823,0.151612408881067,0.961049683508052
201,2,12133,0.0256545101232558,0.152209526274822,0.866249238711934
202,2,12194,0.0454906688246747,0.152785069578344,0.766074556347088
203,2,12359,0.0385961119751264,0.152343641359684,0.800146003367657
204,2,13061,0.031982912704579,0.152336767953349,0.833828801151063
205,2,14298,0.0390334007256274,0.152812761536297,0.79853755914606
206,2,15222,0.049051060581932,0.154295080067173,0.7507455497873
207,2,17986,-0.0331799828122127,0.151602636264706,0.826884408808458
208,2,19770,-0.0115970066933774,0.152659914953921,0.939488955433039
209,2,19836,0.0166194166120509,0.152239179704473,0.913132469190061
210,2,19851,0.00853387821949692,0.152686815768078,0.955459951392693
211,2,21595,-0.0401490710495024,0.152041846511012,0.7918832137623
212,2,22385,-0.0365198230375409,0.152188330946312,0.81049692784133
213,2,23441,-0.0541787989443351,0.153651942671499,0.724593290097295
214,2,24209,-0.0137236465555611,0.152411839496614,0.928303970059697
215,2,24341,0.000535744328273635,0.152774092847206,0.997203985214423
216,2,26815,0.0442685708315712,0.152572827708815,0.771874033101978
217,2,28209,-0.00662233398749645,0.152641958065286,0.965419359736519
218,2,28695,-0.0095986298066133,0.159467373397999,0.952036930872814
219,2,35849,0.256131908907996,1.63481163943603,0.875591620272112
220,2,35850,-1.35802398913247,1.99816777782576,0.497181266171006
221,2,41245,-0.108004592609369,0.151948162910629,0.477678203743233
222,2,43214,-0.209065586548642,0.15412095307009,0.175805989848391
223,2,47104,-0.0342105656964178,0.150203396792016,0.819963446013598
224,2,50915,-0.124358964524211,0.151545853881086,0.412426296651246
225,2,55834,-0.152266935445562,0.150771739569716,0.313226820341604
226,2,56422,-0.130392825865108,0.151100038225339,0.388747053889402
227,2,57715,-0.117954536149957,0.150629944298925,0.434108134547357
228,2,59046,-0.140213572563878,0.151339483124014,0.354827617700256
229,2,59191,-0.092264184408184,0.150575748202736,0.540441047520337
230,2,59383,-0.0650310297298521,0.150659436292414,0.666264703666668
231,2,59477,-0.0919377250484615,0.152888369305601,0.548000241456153
232,2,59755,-0.447471637586775,0.34286483567086,0.192710117996783
233,2,60471,-0.138058035215204,0.15072314747259,0.360307402010266
234,2,60478,-0.136572774451159,0.150899378310357,0.366051650980729
235,2,60786,-0.115212300792834,0.150701241080809,0.44507533209722
236,2,61035,-0.102349320231418,0.150716656894577,0.497529427869518
237,2,61071,-0.117915185640531,0.149999678455799,0.432334553850126
238,2,61675,-0.129348263099906,0.150405649953728,0.390374905412393
239,2,62776,-0.0572896571422751,0.157121375371122,0.715613123313985
240,2,62939,-0.0279440572370764,0.150295516315778,0.852608474055453
241,2,63527,-0.0121737220968264,0.15086567277269,0.935732262813098
242,2,63857,-0.068243197298002,0.150858438822486,0.651283349144261
243,2,65527,-0.133407962464929,0.150236954875491,0.375154176227629
244,2,67007,-0.234201193480591,0.165124522979559,0.156976426512263
245,2,67023,0.297015495850283,0.342074180032923,0.385832054287858
246,2,67024,0.28153995393286,0.343364202806196,0.412800431646504
247,2,67976,-0.0764023166997591,0.152516794950721,0.616723008245546
248,2,69628,-0.0299922107203984,0.155090341252577,0.846768356499932
249,2,71825,-0.363829400598767,0.299293280254513,0.224938874098521
250,2,72389,0.0957818423493627,0.151544390221465,0.527771042088823
251,2,72392,-0.0829909439021204,0.152597245402717,0.586883811190221
252,2,73646,0.0357591354304738,0.149519200058879,0.81111967129603
253,2,74564,0.129090786305593,0.149079458862995,0.387122534523847
254,2,74739,0.194007311244276,0.149371922749044,0.194853310643711
255,2,79931,0.240929001040645,0.168276292942061,0.153101167930646
256,2,80748,0.27134995777288,0.155047519234739,0.0809684480515215
257,2,80873,0.260763819904084,0.149442529210397,0.0818706982317971
258,2,81501,0.288819249209058,0.14927117906218,0.0538057566363127
259,2,83526,0.266083210691253,0.149157016542515,0.075296627757056
260,2,83845,0.322439415527382,0.148985057595379,0.0311159802536298
261,2,84412,0.364340295380278,0.37744342605271,0.335063146398311
262,2,84412,0.115078364358104,0.189155023369358,0.543325915646457
263,2,84447,0.2881871617453,0.151108490806026,0.0573121104800192
264,2,87391,0.340186244638787,0.148206091471966,0.022298399517568
265,2,87562,0.351180348843004,0.148514260495085,0.0185888977385996
266,2,87849,0.355014313738499,0.148474144746197,0.0173218631070973
267,2,87878,0.349077072316064,0.149162170355829,0.0198271973346762
268,2,88125,0.238556834594139,0.166668853638897,0.153222606596239
269,2,89785,0.268656926972946,0.149649997247146,0.0734715123991328
270,2,93441,0.282011327069865,0.154090005931543,0.0680671873099269
271,2,93588,0.165521625783766,0.160013128952585,0.301645520295551
272,2,93721,0.233561690119816,0.149361206680635,0.118775279835931
273,2,93952,0.2264583786084,0.148962087589898,0.129345410680416
274,2,95085,0.253559533391869,0.149047770763259,0.0897867092123325
275,2,103188,0.317618331803322,0.15235547478601,0.0378131190418011
276,2,107124,0.290145556508117,0.148933463289069,0.0521885598593858
277,2,111645,0.349600916109976,0.1486679130567,0.0192441374614091
278,2,111916,0.320100630519921,0.149211487552221,0.0326121577838932
279,2,111931,0.320865346423801,0.149437973578281,0.032462206804653
280,2,111999,0.343186278838713,0.14875324275945,0.0216283124047014
281,2,114528,0.197628125612312,0.150365498144164,0.18959247105406
282,2,116024,0.277954159061036,0.150365349046831,0.0653624930740656
283,2,119244,0.282051475505039,0.163985384943532,0.0863126464421599
284,2,119246,0.289067254870304,0.165714978778662,0.0819659984124541
285,2,119247,0.27124289395875,0.167006494422479,0.105237250341101
286,2,120090,0.16519936313495,0.150237560804921,0.272261165475662
287,2,120291,0.180423289647708,0.151912433506492,0.235758216535415
288,2,120726,0.153917736019223,0.151114308844217,0.30911340967821
289,2,121716,0.208227475108275,0.150757503241778,0.168088692597518
290,2,123100,0.118146993421229,0.151242178182842,0.435221654459157
291,2,124677,0.0634319293697257,0.151126621022352,0.674940203400291
292,2,127636,-0.142832043498634,0.191037913899183,0.455161020594243
293,2,127887,0.137779085821783,0.152023977830394,0.365396141020283
294,2,128935,0.12324955181801,0.151915295717863,0.417737555342586
295,2,129053,0.196807014616823,0.152159590036317,0.196709854586861
296,2,130040,0.24719676797006,0.152885546897676,0.106798585229626
297,2,130976,0.11524509678484,0.152077091640484,0.449072067895979
298,2,132199,0.179412898809201,0.152607696945553,0.240527959748104
299,2,133355,0.117053249241319,0.153814390236467,0.447163179472688
300,2,133435,0.0975277304098267,0.154185812095561,0.527447656197698
301,2,133943,0.173221033140623,0.180384395132734,0.337567395332243
302,2,135183,0.106612219857883,0.154254277318082,0.489928075709928
303,2,135402,0.131552995721762,0.154176382512133,0.39409209762719
304,2,135898,0.190933433525347,0.154820623312269,0.218300923203789
305,2,135912,0.174987870804236,0.154988806235163,0.25964951564881
306,2,135925,0.171026727022445,0.154296759383063,0.268431983554526
307,2,136002,0.103834242092363,0.154350482221282,0.501567270223206
308,2,136173,0.133485476961703,0.15537974965142,0.390872839699529
309,2,138209,0.104150625998608,0.160007444816768,0.515527323909729
310,2,138318,0.142444817521961,0.159468386757107,0.372332930393379
311,2,138695,0.0874507530425779,0.156843179936452,0.577492741286843
312,2,138818,0.0791352559286738,0.156567832299889,0.613567012835943
313,2,139728,0.0799248813225064,0.156285801370705,0.609389279530264
314,2,140174,0.074166357132659,0.156293843178927,0.635414334498032
315,2,140863,0.0111354917777684,0.156279322596467,0.943236134515144
316,2,141152,0.0426144297164515,0.156704256483407,0.785825789489056
317,2,141292,0.0335244327959154,0.155583593417531,0.82952115400441
318,2,141545,0.0319558027691147,0.156342512729839,0.838161756813739
319,2,145823,0.210388775246431,0.16192599453798,0.194692468852382
320,2,145934,0.172941105136186,0.267281580862736,0.518028432040433
321,2,145980,0.0633163591290238,0.163774871992997,0.699280803371508
322,2,146723,0.148181446252807,0.155870348564395,0.342421761123492
323,2,147946,0.16103086994268,0.15726603159879,0.306565118956352
324,2,150394,0.166163719127561,0.17134275499901,0.332823230915214
325,2,151274,0.160146115373969,0.268628685707712,0.551449335053761
326,2,151397,0.0518805771536024,0.157869007542086,0.742629826258378
327,2,153035,0.122050697951429,0.156039161881722,0.434633194463612
328,2,153228,0.126218877318251,0.157170413530416,0.422474536092838
329,2,153455,0.10209578933594,0.158408099277272,0.519662609352908
330,2,153732,0.120376347566245,0.163749324097951,0.462751006683706
331,2,153815,0.110944780215433,0.15778269705961,0.482426239816343
332,2,154160,0.0627050335326667,0.156203127475342,0.688344528996473
333,2,154235,0.0584053188281781,0.157768317915141,0.711457912770561
334,2,155527,0.154329360202463,0.171075625857907,0.367612534681267
335,2,159870,0.206159028349445,0.153421548898095,0.179894802411446
336,2,161229,0.261644218490964,0.155552204240583,0.0934464349112794
337,2,161451,-0.159861813066717,0.334303974150937,0.632808866324969
338,2,161451,0.288359829719961,0.335133307449686,0.390134290649992
339,2,162696,0.352859050045112,0.154364048198131,0.0228528137967807
340,2,163284,0.339989929163455,0.152370936196239,0.0262866901308592
341,2,164166,0.237863116643034,0.154348080934282,0.124192645365309
342,2,165270,0.231872332666065,0.153067335521907,0.130708115056746
343,2,165675,0.234353851599414,0.155602764075522,0.132934929270094
344,2,166404,-0.864434953114768,0.401947013583627,0.032184777896904
345,2,168012,0.231465420383137,0.188290484250314,0.219778260200521
346,2,168062,0.166609235624055,0.154444838922386,0.281430369275014
347,2,168518,0.0936123632706662,0.15373271448533,0.542962928797334
348,2,168980,0.162178952776345,0.153497896619239,0.291437306964304
349,2,169651,0.173151736570081,0.153537093720209,0.260190683642032
350,2,169902,0.124968493768362,0.257009064258209,0.627097609330451
351,2,169960,0.227265235608501,0.239169226596325,0.342646657211016
352,2,170725,0.269321298526368,0.153419023138518,0.0800476296223293
353,2,171254,0.320641122471253,0.153390137241872,0.0373001412919216
354,2,172242,0.192935151393711,0.152166120584573,0.205660565964002
355,2,173254,0.0746243800597749,0.151291403562787,0.622143150156535
356,2,173340,0.0959475167173754,0.151239022236946,0.526224339453026
357,2,173385,0.0942783121940163,0.151381435848734,0.533826958341157
358,2,173973,0.112515325127318,0.150943460805645,0.456517691982206
359,2,174714,0.101726373179484,0.387295167550715,0.792967019363414
360,2,177341,0.16954713393311,0.150276797317943,0.259988047075752
361,2,180314,0.109363885169184,0.150485478254349,0.467866606870333
362,2,180339,0.115428441138598,0.150853433236394,0.444681894581989
363,2,182758,0.198799772473523,0.150064459351952,0.186106872174939
364,2,183619,0.101378481783254,0.150933012193263,0.502227622239921
365,2,183913,0.0842248704954965,0.154789751721164,0.586699428987468
366,2,184146,0.10295751314782,0.155796930601287,0.509143213370711
367,2,187176,0.0526624828410566,0.151825801616824,0.728902264773252
368,2,191066,0.126396788153001,0.152838850014737,0.408799215460192
369,2,191124,0.754081644868763,0.189078550763728,8.09570939207383e-05
370,2,191128,-0.679710874382005,0.174217957667074,0.000114473274027116
371,2,191599,0.0842499753360077,0.150800408606174,0.57673071326496
372,2,191762,0.137877849253058,0.156667004927964,0.379420412843177
373,2,191763,0.0686239976070819,0.151420533823297,0.650682172139169
374,2,191959,0.0813281209669379,0.151032993727156,0.590585664482338
375,2,192390,0.0773009034910846,0.155209917063245,0.618765271884329
376,2,195759,0.0843371782332722,0.152326264833547,0.580161089162674
377,2,196912,0.0572188262780979,0.149896542483275,0.702897164368422
378,2,197598,-0.0159199056048056,0.489630628832545,0.97408043746513
379,2,198110,0.0671481678910103,0.150783600186963,0.656355661480031
380,2,198283,0.110060299732865,0.155459615742347,0.479432847634275
381,2,198805,0.0659786214035013,0.151434886337949,0.663328170378797
382,2,198891,0.049318069707579,0.150272774286988,0.742962348182103
383,2,199248,0.0640366304537428,0.150600378191718,0.670943438483246
384,2,201782,0.0413860869188147,0.150437700434578,0.783396911236626
385,2,203285,0.141466936391813,0.149681257572968,0.345243435731268
386,2,203783,0.12057241394239,0.149410050165548,0.420215638611401
387,2,204179,0.118602077060084,0.149776703789651,0.428974499135559
388,2,205406,0.0606889549637634,0.15141544069402,0.688801858392248
389,2,205834,0.0696335946740078,0.150678943019594,0.644271196724964
390,2,205965,-0.0553754146236093,0.164668321307894,0.736856098586215
391,2,207192,0.102006464457429,0.15048566845433,0.498311892285306
392,2,207561,0.0538629804526443,0.149890565839866,0.719549103622933
393,2,208682,0.0497943439084638,0.149642306727009,0.739516159773342
394,2,210102,0.0611643157148072,0.150016978428072,0.683729379925827
395,2,212519,0.309504634484064,0.318940712163036,0.332504453160111
396,2,214801,0.055143710860823,0.150016447503465,0.713403411852293
397,2,215016,0.0320494688008327,0.149949841055792,0.830877426334016
398,2,218876,0.022113572405809,0.151505322154516,0.884037030257841
399,2,227511,-0.0173078821277199,0.15257947786404,0.909750026412286
400,2,230378,0.0753609620307679,0.150606014434731,0.61711595785767
401,2,231943,0.0692395604973494,0.151046415959089,0.646947723343217
402,2,232156,0.0571799580205663,0.150998764894821,0.705154404235055
403,2,232789,0.0726366778160669,0.150444971290421,0.62952831942607
404,2,238524,0.0810611422786922,0.150644655206893,0.590850535495008
405,2,241518,0.0032016691565343,0.152014672648223,0.983208432740559
406,2,250396,-0.0740638398632325,0.150927012352077,0.623925018988153
407,2,250466,-0.060443349063261,0.150890874391339,0.688974225088643
408,2,252305,-0.0313435617587404,0.15131601997573,0.836020160071433
409,2,254571,-0.00763552389759414,0.153450092188599,0.960342577742433
410,2,254742,-0.00829949315129008,0.153311428866115,0.956858340569569
411,2,254908,0.0104375299490339,0.154482149460106,0.946170460930628
412,2,255033,-0.165872569838485,0.180848287228191,0.359668333306292
413,2,255862,-0.0840085677977346,0.153487454426589,0.584496650931761
414,2,255975,-0.0853723308873048,0.152930701382852,0.577033077980641
415,2,258311,-0.169783831334797,0.15020023006432,0.259082196990169
416,2,259284,-0.111005654524526,0.150862836191794,0.46233790334745
417,2,266330,-0.0575775225325798,0.151596685367553,0.704316887206077
418,2,267100,-0.0484672706235665,0.151594658140882,0.749372601119673
419,2,268086,0.0164545155502396,0.151625127976032,0.91364405518121
420,2,274614,-0.0256958616243765,0.15070021944556,0.864706927324548
421,2,274729,-0.0372967535429659,0.151517724448905,0.805705786303106
422,2,275746,0.00775138194627945,0.151464017225585,0.959213909440126
423,2,277029,-0.0201230271030333,0.150756914804471,0.893889872970152
424,2,277741,-0.0140650845404335,0.150818048396395,0.925751004230824
425,2,278218,-0.0296523327163822,0.150539227675607,0.84396114663017
426,2,278379,-0.024865455351804,0.154267489532891,0.872040668243262
427,2,279910,-0.0628424043568018,0.150457463638132,0.676438282085953
428,2,280616,-0.0186153077798459,0.157068592528186,0.905725390693163
429,2,283431,-0.0488458056134269,0.15267664592393,0.749210835680643
430,2,283573,-0.0701094355891132,0.150820909007372,0.642323883809211
431,2,286762,0.00529000031606719,0.151252978119389,0.972119826729752
432,2,287187,0.0277432330848385,0.150540258657554,0.853890902137049
433,2,288379,0.100105378785337,0.149311578643917,0.503011781664988
434,2,294941,0.186768191340468,0.14916512260801,0.211365949079591
