SNP,Chr,Pos,Effect,SE,MID2_TPO2_MTX_noDrug_avg_logratio_Fitness_minus_ref.GLM
49,1,66841,-0.0130541105496743,0.12379563793594,0.916079530352194
50,1,66948,-0.0209234542530686,0.124552369645586,0.86668796992578
51,1,68621,-0.182055886459107,0.123841410902728,0.142432764417169
52,1,69417,-0.165150201137315,0.123578846609652,0.182280833905333
53,1,69820,-0.575928485391012,0.483819421759809,0.234697363213752
54,1,69821,-0.152239975472754,0.30068395217748,0.612953513689162
55,1,70906,-0.072220549073303,0.19897940408634,0.716855810109627
56,1,74327,-0.110627648205982,0.124432977034008,0.374579442941602
57,1,74572,-0.141337383327032,0.12401260715098,0.255183327392122
58,1,75211,-0.113157324551291,0.12386774605328,0.361585590436234
59,1,76030,-0.0611549602795205,0.123971357216682,0.622108000444176
60,1,80108,-0.1049946253145,0.123858754863931,0.39718144016567
61,1,81262,-0.0641414528929401,0.123890858532238,0.604974119964073
62,1,81999,-0.119246787401041,0.124078338091439,0.337179589408708
63,1,82431,-0.163228826400255,0.124525989318788,0.190777027205312
64,1,83284,-0.0471702129521337,0.123894887511217,0.703634340020364
65,1,83613,-0.0110743334350581,0.123905265377692,0.928832651987322
66,1,84112,-0.0389056351346167,0.123903020115137,0.753705986827866
67,1,84701,-0.0429202091145137,0.132677482038884,0.746513624317016
68,1,84858,0.00254014488805768,0.124269990276215,0.983703498332245
69,1,85751,-0.0620005758344419,0.124737203207877,0.61946350463549
70,1,87445,-0.070211859770951,0.124988771010854,0.57464601333243
71,1,87467,-0.108832633394868,0.125565698461342,0.386674022151153
72,1,89070,-0.0665642576769337,0.124862273709613,0.594298821154773
73,1,89616,-0.0557524503935896,0.124205117482949,0.653797970235694
74,1,89679,-0.0459225482550197,0.124232250632862,0.711864365149341
75,1,89880,-0.0266913315164145,0.124279656986337,0.830071981420741
76,1,91472,-0.041526075601356,0.125190828637571,0.740310971421459
77,1,93789,-0.0435614741591449,0.12389863076903,0.725355812185314
78,1,94351,-0.115687216850804,0.1240937905806,0.351841264676064
79,1,99148,-0.100622849065745,0.123804538486353,0.416905913669792
80,1,101281,2.16127490260286,1.35039236674126,0.110386853637496
81,1,106011,0.0162769211395473,0.129145318454592,0.899775414820115
82,1,106800,-0.0406724761405081,0.124068592423398,0.743240217992317
83,1,107970,-0.0204036139155048,0.123715083531285,0.869098028948025
84,1,109000,0.0533661132289677,0.123905333828663,0.666948872996665
85,1,112549,-0.0432547861370036,0.123776179059629,0.726952601368124
86,1,112742,-0.0451312472617562,0.124256687055513,0.716665563523097
87,1,113050,-0.0582271027250007,0.12403211696857,0.639036552897139
88,1,113135,-0.075916912224653,0.123688831636192,0.539760404164287
89,1,114076,-0.00592116372027024,0.123754412445057,0.961865968594751
90,1,114628,0.0106868572869539,0.1240665877413,0.931405491552052
91,1,116283,0.0357393304824164,0.124743441961474,0.774661217102584
92,1,126880,-5.81514173474127,2.3202636914928,0.0126513720461994
93,1,127853,0.0327743902058798,0.124513440480259,0.792534820263965
94,1,128302,0.0284225455169959,0.124038112561669,0.818889971732456
95,1,128704,-0.0138645224039769,0.124168624408714,0.911157392315426
96,1,128911,0.0169321671206534,0.124181289847651,0.891622017863711
97,1,130267,0.0295393416472736,0.124115736900982,0.812020452471356
98,1,130271,0.0212032477941816,0.124267891109058,0.864616146587091
99,1,130613,0.0246967232277402,0.125427452505577,0.844018749584696
100,1,132012,-0.102732523154166,0.125048605229615,0.411892837756507
101,1,133231,-0.145423264221471,0.124038643957898,0.241825935822348
102,1,137074,-0.105713465594347,0.123975538088403,0.394405990286542
103,1,137304,-0.178383335189342,0.123782702358131,0.150442687824992
104,1,139686,-0.0985254234920223,0.124198777686853,0.428142816390629
105,1,149562,-0.110074999084089,0.124455204962406,0.377052783216183
106,1,150447,-0.0693897711393919,0.125920895629685,0.581942221528888
107,1,151446,-0.00616070401969715,0.253078626640663,0.980592734341002
108,1,154084,-0.0950532949617923,0.12626292615351,0.452059643666509
109,1,156633,-0.112339285632731,0.127957054878727,0.380570596390061
110,1,157269,-0.133006471847311,0.123868701459213,0.283659312328869
111,1,160054,-0.15100556452292,0.124991463979368,0.227807140465247
112,1,166222,-0.140417994731256,0.124098380032315,0.2586104964706
113,1,166416,-0.146932395243624,0.123824115399591,0.236174820717895
114,1,167326,-0.158696148186948,0.124489649234365,0.203227746360243
115,1,168836,-0.167658417808575,0.123863533987896,0.176738486437412
116,1,171200,-0.203708815622465,0.12389702960846,0.101029608365986
117,1,171431,-0.203239950662613,0.124678598563766,0.103969971078223
118,1,173339,-0.216077653047736,0.123640034225815,0.0813967466022386
119,1,173845,-0.207855666439536,0.123576614643665,0.0934534995271627
120,1,175121,-0.247142616005576,0.123124160932291,0.045483516210185
121,1,175281,-0.229083035040445,0.123328823382011,0.064072917843741
122,1,175315,-0.243316407763473,0.123212348930386,0.0490728329654524
123,1,175523,-0.225070756174319,0.124015799836604,0.0703947107554995
124,1,175541,-0.236865681117072,0.123442431915875,0.0558113325565837
125,1,175653,-0.22710160743572,0.123888916860047,0.067628686077391
126,1,175805,-0.188327720124791,0.131135078586697,0.151849420655804
127,1,175818,-0.250119366477925,0.127804682668319,0.0511301492493324
128,1,175856,-0.196651867705553,0.126098503154132,0.119771783884215
129,1,175876,-0.195036336289851,0.124159827339261,0.117113611200745
130,1,175989,-0.202847668106301,0.124481188505311,0.104089734292486
131,1,176001,-0.205013516062621,0.12512468715374,0.102213863726272
132,1,176451,-0.17589852352865,0.126764093084009,0.166132575748831
133,1,177692,-0.223308099962951,0.123319631689532,0.0710206774381821
134,1,178191,-0.215008685558838,0.123484948562491,0.0825244315328104
135,1,178224,-0.223308099962951,0.123319631689532,0.0710206774381821
136,1,178960,-0.251202705838005,0.124162772991826,0.043808628743386
137,1,179139,-0.209884222697326,0.247257404776108,0.396540533050448
138,1,179139,-0.352903198933126,0.498137132384425,0.479135962706824
139,1,180955,-0.182371295593323,0.143085257742378,0.20330202206298
140,1,183802,-0.294760877957547,0.122909446225519,0.0169946366084844
141,1,183954,-0.253173243505036,0.124079190210175,0.0420525563024291
142,1,184450,-0.184170497254643,0.123327017540097,0.136238642357543
143,1,184641,-0.179949941729316,0.126955425339883,0.157240395530823
144,1,184718,-0.255780459659148,0.123671837650482,0.0393473205991048
145,1,185296,-0.216542499581157,0.123353807154195,0.080048251677466
146,1,185438,-0.197260120670063,0.123451265083127,0.110964728774638
147,1,185469,-0.19731801559227,0.123630456106863,0.111376737276023
148,1,185503,-0.172363703699351,0.123414309337173,0.163403367307341
149,1,185705,-0.217328172654444,0.124602186816793,0.0819987866990188
150,1,185749,-0.182928477007736,0.124758606096011,0.14346786337924
151,1,185806,-0.239048610991748,0.124657414794682,0.0559627835581912
152,1,185879,-0.196767163072486,0.125474221518912,0.117733207318237
153,1,185916,-0.128074121348033,0.125668517519396,0.308833302937578
154,1,185941,-0.127040054807829,0.126220515319472,0.314867931197634
155,1,185954,-0.155284839005342,0.12650093474365,0.220438004742509
156,1,186055,-0.198242713200616,0.123791699062553,0.110178023284638
157,1,186896,-0.241181382562547,0.125623283348451,0.0556789616186816
158,1,187697,-0.693608740861274,0.254871517387542,0.00682266831945625
159,1,189392,-0.0118037786213305,0.258880729730094,0.963658492749248
160,1,189416,0.0442131550663429,0.250409617879541,0.859952656493298
161,1,190132,0.11279417946711,0.12425321149365,0.36461546237986
162,1,190148,0.140130660852704,0.124211954532481,0.26001953591352
163,1,190165,0.132297895275272,0.125194001476603,0.291351504988395
164,1,190169,0.153027265762601,0.124970369018729,0.221577047832516
165,1,190933,0.0516099384414639,0.124189543909578,0.677974297289911
166,1,192149,0.145068121226142,0.124997257309337,0.246600903506719
167,1,192302,0.122179321721609,0.165230272776755,0.460125974044981
168,1,192303,0.0878578978465456,0.149226287408849,0.556401390648565
169,1,192305,0.0905991945311522,0.155073661849897,0.559436537377221
170,1,192315,-0.142391852277843,0.175839124247686,0.418609386740147
171,1,192795,0.109851140001729,0.123846822100884,0.37568711185544
172,1,194020,0.0287707956812764,0.130584357814231,0.825746627017772
173,1,194187,0.0576796757264849,0.124049494614415,0.642237419534153
174,1,194867,-0.141197935271508,0.123792039158676,0.254807195567308
175,1,197325,-0.104040480251394,0.126925482646667,0.412941768088129
176,1,197392,-0.155665229121332,0.128412255832492,0.226234949893645
177,1,198857,-0.117242315516561,0.594642882391892,0.843812482964315
178,1,206666,-0.180315402270287,0.139149156157183,0.195876374200707
179,1,206675,-0.0294921192053836,0.181583607091511,0.871071045753125
180,1,223051,-0.137977425933894,0.143534326922973,0.33706677185623
181,1,223059,-0.219044205636253,0.148783784202323,0.14184930404101
182,2,7366,-0.387526644348904,0.178688021386228,0.0307701801186623
183,2,8180,0.357936675048418,0.246915800025563,0.148049416917921
184,2,8187,0.225618969499582,0.257251154647888,0.381062617610928
185,2,8250,0.273860900853414,0.253302077271823,0.280362553509463
186,2,8253,0.267970200569602,0.253319924554599,0.290854888028753
187,2,8285,0.185863855787864,0.137199898662896,0.176381509405529
188,2,8302,0.152524970645355,0.128505094750671,0.236058228374954
189,2,8306,0.152524970645355,0.128505094750671,0.236058228374954
190,2,8314,0.167617022824836,0.125803869847413,0.18359882607178
191,2,8317,0.148333752930779,0.128754274543641,0.250072526568163
192,2,8328,0.130519479199081,0.128230960916913,0.309447836296562
193,2,8331,0.138971980312258,0.127963970028747,0.278209306186293
194,2,8498,0.0968897347466109,0.125829464515781,0.44180993853566
195,2,8651,0.109846570193086,0.125917348608338,0.383599311866051
196,2,9418,-0.4404149655188,0.319727573543103,0.169239872302797
197,2,9812,0.133132613062414,0.126603846160033,0.293716897533969
198,2,9932,0.0860702572329578,0.126219118070869,0.495742133636633
199,2,10135,0.0755383600755792,0.125754278678335,0.548437128247141
200,2,11616,0.102821493610163,0.125565784232157,0.413415598191107
201,2,12133,0.11090035677818,0.126046509315964,0.379546295133883
202,2,12194,0.129761149429228,0.126484164715941,0.305637312995985
203,2,12359,0.0985351404841367,0.126193292661985,0.435427509547415
204,2,13061,0.0970497711501396,0.126187250807248,0.442352193419436
205,2,14298,0.0836590630522065,0.126613071515291,0.509206273916234
206,2,15222,0.0899012802153569,0.127837247596637,0.482364805883705
207,2,17986,0.140283847995428,0.125463008323529,0.264272185179733
208,2,19770,0.112985263140236,0.126411005918761,0.372041649979893
209,2,19836,0.0926079547369172,0.126109987190006,0.463227370107062
210,2,19851,0.0963883278016362,0.126471780683445,0.446489498462572
211,2,21595,0.0995774093445279,0.125941538246962,0.429671098134766
212,2,22385,0.134802143493505,0.125968119889254,0.285292387823676
213,2,23441,0.124407949938587,0.127225540178806,0.328816404635489
214,2,24209,0.131070226656282,0.126155992923846,0.299537410551812
215,2,24341,0.151160127657679,0.126391776987755,0.232512983248609
216,2,26815,0.172232202573427,0.126163218746712,0.173074088239957
217,2,28209,0.167867638445988,0.12622255380261,0.184398754610436
218,2,28695,0.127058193946205,0.132023808772821,0.336513265994415
219,2,35849,-0.586579720261632,1.35492340345868,0.665333911897494
220,2,35850,-1.82855960969667,1.65467673224806,0.269875085439024
221,2,41245,0.0391643767069054,0.126035770977999,0.756181558585322
222,2,43214,-0.0049132449343311,0.128096411122416,0.969425654932128
223,2,47104,0.0129532803364764,0.124523750704616,0.917210513728201
224,2,50915,0.116094158009975,0.125597252371521,0.355942425338062
225,2,55834,0.093121022745306,0.125069925958737,0.457038160953834
226,2,56422,0.124902120626412,0.125215520825987,0.319206542067935
227,2,57715,0.101837673473075,0.124860930000836,0.415273891292253
228,2,59046,0.125415800072179,0.125433260223488,0.318062765064495
229,2,59191,0.0929650512510546,0.124793493796522,0.45679695535197
230,2,59383,0.149215735305538,0.124674816005856,0.232172308098112
231,2,59477,0.102628173845314,0.126689512272196,0.418442060226766
232,2,59755,0.086517995754348,0.284877827905009,0.761533781456321
233,2,60471,0.0660028481834919,0.125046438440336,0.59795124625525
234,2,60478,0.0706290668780357,0.125182092342175,0.57296909355518
235,2,60786,0.0883063407861107,0.124944227103623,0.480178121560309
236,2,61035,0.100525496568847,0.124909041251345,0.421482807307552
237,2,61071,0.0965971833289198,0.124350182870346,0.437787690877922
238,2,61675,0.0712317387631061,0.124757130071732,0.568387839732678
239,2,62776,0.0474128310603258,0.130251499674101,0.716068569725227
240,2,62939,0.0788599046775953,0.124528260834776,0.526967955758777
241,2,63527,0.0827844452781437,0.12498904123683,0.508189608774657
242,2,63857,0.0404421375174924,0.125077253896599,0.746631292015741
243,2,65527,0.00798386805302193,0.12468262849844,0.948979778197259
244,2,67007,-0.0422479908675943,0.137256982618673,0.758414435407619
245,2,67023,0.128892775939726,0.283794449764115,0.649980907028918
246,2,67024,0.181175927767735,0.284751811164204,0.525019888008668
247,2,67976,0.0469668687586982,0.126454511565068,0.710552652732544
248,2,69628,0.0760600588398064,0.128510781839566,0.554324932273914
249,2,71825,-0.0513126748390462,0.248613718136543,0.836601220786331
250,2,72389,0.0716200207061128,0.125641424768854,0.569016509137009
251,2,72392,-0.021430329187678,0.126548823663944,0.865622787592434
252,2,73646,0.061637216747367,0.123915943620658,0.619208572434477
253,2,74564,0.0584327630313738,0.123676869064649,0.636888197022266
254,2,74739,0.0947156881219479,0.12402033758166,0.445549654943117
255,2,79931,0.188295091264052,0.139543719912447,0.178085288728648
256,2,80748,0.166424145301223,0.128784369060068,0.197109042405948
257,2,80873,0.186367023394831,0.124022847504061,0.133814851031366
258,2,81501,0.175286101259644,0.124047819181564,0.158521362832949
259,2,83526,0.164346269608938,0.123896782339064,0.185539168078392
260,2,83845,0.171079003406084,0.123989321320586,0.168525187163243
261,2,84412,0.398897164185253,0.312587807390596,0.202754786112792
262,2,84412,0.129883143833212,0.15673667190906,0.40785050940626
263,2,84447,0.190642951832939,0.125501001826631,0.129643707625125
264,2,87391,0.204276318781051,0.123295795781647,0.098448670446902
265,2,87562,0.219337294512267,0.123537104534996,0.0766806621749683
266,2,87849,0.215142210435527,0.123546198360046,0.0824862585348643
267,2,87878,0.207842509605737,0.124116885119388,0.0949041373040344
268,2,88125,0.215319687834147,0.138091763519854,0.119833089181792
269,2,89785,0.161041838929685,0.124327669097581,0.196062626889996
270,2,93441,0.180676545708158,0.127982288052985,0.158910066295585
271,2,93588,0.219820827653021,0.132333335705386,0.0975782951656208
272,2,93721,0.186620809195863,0.123848785089227,0.132744976532558
273,2,93952,0.175096273210905,0.123540052608253,0.157270248575785
274,2,95085,0.228494759044224,0.123466460211388,0.0650533862843849
275,2,103188,0.172074643903637,0.126745195940302,0.175444448073527
276,2,107124,0.23581144427332,0.123489517798076,0.0569994264333248
277,2,111645,0.250104211390429,0.123489780674502,0.0435883628517159
278,2,111916,0.248190056765525,0.123795155066686,0.0457428375734086
279,2,111931,0.248529042404573,0.123984680560147,0.045778375130813
280,2,111999,0.25745503682394,0.123482573193305,0.0377919611976551
281,2,114528,0.212485512815485,0.124442661874989,0.0886089134222689
282,2,116024,0.276993236329019,0.12438194362584,0.0265804144222693
283,2,119244,0.0753000058036455,0.136451182844635,0.581403217068871
284,2,119246,0.11884879181726,0.137821110375192,0.389085351609402
285,2,119247,0.171516046163902,0.138662183516801,0.216933635722827
286,2,120090,0.140181542116132,0.124534639972155,0.26108139226398
287,2,120291,0.160817904160782,0.125893998951742,0.202298016156415
288,2,120726,0.124191307084992,0.125281335206851,0.322218427867259
289,2,121716,0.201769879154893,0.124852097705022,0.106972240563041
290,2,123100,0.120196900148956,0.12532278941521,0.338165561478989
291,2,124677,0.0570663551096727,0.125276293622116,0.649012391479572
292,2,127636,-0.171701034700287,0.158229407179837,0.278600238589464
293,2,127887,0.133217488564238,0.125972895486873,0.291002424845921
294,2,128935,0.156336470507412,0.125778068536086,0.214709394429763
295,2,129053,0.175162040160764,0.126092526409296,0.16566135962422
296,2,130040,0.114613070532749,0.127062069809023,0.367659025397766
297,2,130976,0.035942526677713,0.126157779088487,0.775886762711174
298,2,132199,0.149672199631922,0.126506496176479,0.237558301711575
299,2,133355,0.213863792417008,0.12710585582135,0.0933436849302105
300,2,133435,0.185803413732561,0.127507365491113,0.145950844174576
301,2,133943,0.118528503673527,0.14959836661673,0.428711208240705
302,2,135183,0.164049068908942,0.127662881189109,0.199628587643528
303,2,135402,0.186081347760828,0.1275578752858,0.145509540116944
304,2,135898,0.217795953622627,0.128096874442492,0.0899658185410643
305,2,135912,0.210677821401563,0.128225962024059,0.101269186176739
306,2,135925,0.201852627623394,0.127681049358419,0.114793502349812
307,2,136002,0.16248651311474,0.127743968652963,0.204221037950302
308,2,136173,0.17477290375421,0.128606236169059,0.175021541427008
309,2,138209,0.193121447270513,0.132324885377446,0.145330810408623
310,2,138318,0.218015802911478,0.131836698058115,0.0990813566836136
311,2,138695,0.192100556789398,0.129675580327723,0.139393807503596
312,2,138818,0.167258339925098,0.129533950186801,0.197468258762798
313,2,139728,0.204212419291479,0.129150163808474,0.114727550436832
314,2,140174,0.184081441373652,0.129235863974934,0.155218878869069
315,2,140863,0.225769818776733,0.128995813296877,0.0809508092208209
316,2,141152,0.177998928979137,0.129573350912261,0.170396939164587
317,2,141292,0.210761295243813,0.128496378717723,0.101851852785479
318,2,141545,0.238003054959335,0.128992907191685,0.0658624204982366
319,2,145823,0.297101391541989,0.133622550084826,0.0268188380264323
320,2,145934,0.243857827151588,0.221323788453312,0.271292863767537
321,2,145980,0.178407022038862,0.13546340989294,0.188688688744371
322,2,146723,0.283966095125458,0.128493807490366,0.0277491395988438
323,2,147946,0.26532926282634,0.129798824988815,0.0416795849928176
324,2,150394,0.279588922935737,0.141449211402599,0.0488645039101591
325,2,151274,-0.243345366727681,0.222424708523099,0.274675846607573
326,2,151397,0.226100068405822,0.130336833143134,0.0836603437967042
327,2,153035,0.28248089978766,0.128590356869584,0.0286878577731223
328,2,153228,0.226832804652878,0.129850986118482,0.081529578052305
329,2,153455,0.221814729518158,0.130863869840809,0.0909566015710333
330,2,153732,0.259174839434041,0.135147585677179,0.0559535409781546
331,2,153815,0.277092859604597,0.130057683694808,0.0338180552466977
332,2,154160,0.237558385779399,0.128901115811383,0.066174493025393
333,2,154235,0.196347329341335,0.130395001261856,0.13301567930241
334,2,155527,0.306856463969653,0.141040191885529,0.0302430717126226
335,2,159870,0.208017389273101,0.127027594846716,0.102401160717354
336,2,161229,0.257288388473594,0.128740054116803,0.0464278631673734
337,2,161451,-0.136854134547009,0.277127345405932,0.621732507623033
338,2,161451,0.654954338588569,0.275918619042571,0.018144309299877
339,2,162696,0.358012045903162,0.12749314457761,0.00526071520478801
340,2,163284,0.291793518291887,0.126249371348881,0.0213946686149646
341,2,164166,0.221852897670494,0.127837917034795,0.0835385499811354
342,2,165270,0.223780749508573,0.126744028877528,0.0783254561558845
343,2,165675,0.219400803106653,0.128878331231991,0.0895631842042672
344,2,166404,-0.632299989911617,0.33369149451337,0.0589273460874777
345,2,168012,0.212780429128487,0.156013410865841,0.17348069777014
346,2,168062,0.134849993202599,0.128042471063386,0.292985209613404
347,2,168518,0.123993288249854,0.127338281338207,0.33085667238108
348,2,168980,0.129604677041626,0.127261827738771,0.309180774009955
349,2,169651,0.180682524115065,0.12714601516348,0.156181145121213
350,2,169902,0.631488874209162,0.21046132079425,0.00288699880269595
351,2,169960,0.143500581686693,0.198374367998459,0.469923864727675
352,2,170725,0.20628230794487,0.127263429640014,0.105930247584877
353,2,171254,0.237423568761803,0.127317278635721,0.0630365240665539
354,2,172242,0.0848409919692672,0.126349829564229,0.50235594134813
355,2,173254,0.113142981185102,0.125317058603195,0.367219160637576
356,2,173340,0.088846824376471,0.125357321644946,0.478948294770057
357,2,173385,0.0970683117709126,0.125455677905291,0.439610722711293
358,2,173973,0.140471456086573,0.125005069123329,0.261892860757769
359,2,174714,-0.0223140928946917,0.321091440579534,0.944635351066109
360,2,177341,0.190604293018958,0.12438875885521,0.126337368961996
361,2,180314,0.111838807697264,0.124701650533457,0.370409619898111
362,2,180339,0.0942590819483629,0.125058456849971,0.451519700587068
363,2,182758,0.140410949667209,0.124486067657301,0.260117625011828
364,2,183619,0.113724929462803,0.125054877910121,0.363759407497551
365,2,183913,0.0808147644756851,0.128300253198075,0.529175485152693
366,2,184146,0.117366056502062,0.129082274584917,0.363846723364894
367,2,187176,0.0667169580490945,0.125832813831579,0.596304413238415
368,2,191066,0.10192333797829,0.12670786787201,0.421709545328111
369,2,191124,0.341519705189463,0.159201521353624,0.03261840940921
370,2,191128,-0.269548579797402,0.146805886727536,0.0671854601542776
371,2,191599,0.0378900966297416,0.125050420839462,0.762069444442301
372,2,191762,0.0587458923240342,0.129979550718913,0.65157352690048
373,2,191763,0.0358608176430452,0.125547504996456,0.775324883910244
374,2,191959,0.00459777915145498,0.125255407365627,0.970739192039231
375,2,192390,0.0445425765698512,0.128690207621353,0.729456855220274
376,2,195759,0.103617846845972,0.126210717446756,0.412205555647792
377,2,196912,0.109928215177664,0.124149983694179,0.376518411556935
378,2,197598,0.527060953913847,0.404926980476225,0.193895204113222
379,2,198110,0.0447295858760947,0.125009930640973,0.720700655251036
380,2,198283,0.0793125757067997,0.128896195270476,0.53873902781316
381,2,198805,0.0597765108480836,0.125530835051289,0.63423371208243
382,2,198891,0.0459029315997637,0.124569070629221,0.71272594825406
383,2,199248,0.0430121868979214,0.124856584519019,0.73068089483299
384,2,201782,0.0425206346577551,0.12470357864332,0.733326268011121
385,2,203285,0.0896551432244038,0.124148886534715,0.470675297109661
386,2,203783,0.0817214978777062,0.123896708781529,0.50994463708537
387,2,204179,0.0547303575457105,0.124238869784933,0.659826376484067
388,2,205406,0.092595097509807,0.125453070781447,0.460952855364806
389,2,205834,0.0695112827428951,0.124893725463071,0.578178384514525
390,2,205965,-0.044336993638236,0.136509198666928,0.745531458614726
391,2,207192,0.0966830330527662,0.12472556341378,0.438760447354991
392,2,207561,0.0946430824120897,0.124177773811154,0.446474652763071
393,2,208682,0.0497248318349418,0.12404259810061,0.688759101637562
394,2,210102,0.00740779080323528,0.124390625687367,0.952545634166252
395,2,212519,0.268264878799818,0.264364509266551,0.3109182314801
396,2,214801,0.0340305904782517,0.124372142494992,0.784537398524743
397,2,215016,0.0351225019126357,0.124300303080753,0.777678468424117
398,2,218876,-0.0188756356980943,0.125595560060625,0.880622418811546
399,2,227511,-0.0189177392845105,0.12648454593819,0.881192750184511
400,2,230378,-0.014845588084096,0.124892045928515,0.905448053540201
401,2,231943,-0.0281910326343773,0.125243636642239,0.822039863223141
402,2,232156,-0.0171403582605254,0.125197957770513,0.89118310299525
403,2,232789,-0.0199702304511198,0.124753416592203,0.872911487136469
404,2,238524,-0.0382540793489931,0.124916921844357,0.759605372220651
405,2,241518,-0.0654635108522212,0.125969934377937,0.603615348491098
406,2,250396,-0.220101378041215,0.124609590675446,0.0782051216485212
407,2,250466,-0.170608704676824,0.124784885970933,0.17242553306939
408,2,252305,-0.163717974275023,0.125143474475091,0.191642377082583
409,2,254571,-0.0408213867112309,0.127189865364554,0.748439403092303
410,2,254742,-0.0768187389378747,0.127027769211412,0.545740460171586
411,2,254908,-0.0673238244297036,0.128014223797354,0.599281703806544
412,2,255033,-0.0706847416764317,0.150052072104894,0.637883092138879
413,2,255862,-0.167655038737334,0.126979772499579,0.187580736350576
414,2,255975,-0.122811681635517,0.12666480544273,0.332919661513295
415,2,258311,-0.277696966502996,0.123860280607777,0.0255807717666424
416,2,259284,-0.205156871571476,0.124681809817374,0.100768467431449
417,2,266330,-0.121503485754988,0.125530732734887,0.333747886028434
418,2,267100,-0.16977684914048,0.125362787912358,0.176511972459542
419,2,268086,-0.144751991248987,0.12546086772951,0.249378285635999
420,2,274614,-0.12307135860971,0.124761671999518,0.32458717076464
421,2,274729,-0.121733364334083,0.125449641653471,0.332523349929432
422,2,275746,-0.0978447605999155,0.125453969221605,0.435957289509099
423,2,277029,-0.113628153991927,0.124832107692001,0.363312937737796
424,2,277741,-0.115168713154584,0.124877232483954,0.35702522675496
425,2,278218,-0.0971320028620059,0.124694643753585,0.4365257937516
426,2,278379,-0.0687506850560642,0.127837932164687,0.591057011360497
427,2,279910,-0.110849725013988,0.124618359344107,0.374332897622168
428,2,280616,-0.0647916332779728,0.130164578446285,0.618958206438151
429,2,283431,-0.108713244552407,0.126452833804634,0.390530299686974
430,2,283573,-0.103961665258146,0.124944216086115,0.405934980369155
431,2,286762,-0.10016569827435,0.12527342500358,0.424493858433551
432,2,287187,-0.0996140618466415,0.124689096534563,0.424885851098637
433,2,288379,-0.0473735678670481,0.123830319174776,0.702270038899207
434,2,294941,-0.0687598992857432,0.123876030579477,0.579198163348389
435,2,296073,-0.0708574951688456,0.127303742999385,0.578152190384381
