SNP,Chr,Pos,Effect,SE,SNA4_VAC8_noMTX_Metformin_avg_logratio_Fitness_minus_ref.GLM
70,1,87445,-0.0604916586418374,0.0611779131320439,0.323446759432714
71,1,87467,-0.0596373818813911,0.0615014305764033,0.332864483390401
72,1,89070,-0.0630222809893561,0.0611058604652506,0.303077057244765
73,1,89616,-0.0341432931186952,0.06084151009405,0.575028045864019
74,1,89679,-0.0389111429097935,0.060841113011751,0.522877786327733
75,1,89880,-0.0323952912672092,0.0608673596912166,0.594903161787427
76,1,91472,-0.040771449774678,0.0613053679573721,0.506449488292202
77,1,93789,-0.0569864826006466,0.0606359394635209,0.347955800544086
78,1,94351,-0.034210973661519,0.0608442938204926,0.574288350132179
79,1,99148,-0.0111200057092211,0.0607088664013928,0.854770274386799
80,1,101281,-0.303319362361426,0.66379171331439,0.647988330486975
81,1,106011,-0.00259101520432928,0.0632728844750995,0.967359026076426
82,1,106800,0.0609864129886403,0.060706925726267,0.315775757910701
83,1,107970,0.0476944512153483,0.0605603541664435,0.431487052198149
84,1,109000,0.0251776177120576,0.0607055669814394,0.67857705947999
85,1,112549,0.0473498200968546,0.0605992390005735,0.435114518582353
86,1,112742,0.026980860853949,0.0608709821676268,0.657858840548818
87,1,113050,0.0712675604053625,0.0606670198269818,0.240893307398756
88,1,113135,0.0381196672481343,0.0605967078454628,0.529709062705511
89,1,114076,0.0437971990512836,0.0605858356281387,0.470223060427698
90,1,114628,0.047207230902524,0.0607320965182719,0.437500717399122
91,1,116283,0.0490906316938787,0.0610662521096019,0.422000739053681
92,1,126880,-0.365342265201524,1.1466610349485,0.750207661711056
93,1,127853,0.0709398047282143,0.0608913707106708,0.244796633466384
94,1,128302,0.0638753550270187,0.0606788125359811,0.293207844619519
95,1,128704,0.0753594357145789,0.0607021038960316,0.215258927098648
96,1,128911,0.0557113211645128,0.0607689073468441,0.359887260105898
97,1,130267,0.0421004959503545,0.0607710706931884,0.48890815045052
98,1,130271,0.0446434227264016,0.0608381605978281,0.463553915445668
99,1,130613,0.0257391828766781,0.0614382356282284,0.67551182689575
100,1,132012,0.0255737511029979,0.0613079581400002,0.676832563033517
101,1,133231,-0.0336509757506159,0.0608615708026244,0.580674950167434
102,1,137074,-0.0463998516899297,0.0607511481429084,0.44551501245907
103,1,137304,-0.0490310861644978,0.0607664464359658,0.420280287886344
104,1,139686,-0.0396386547506933,0.060865834171289,0.515311169269781
105,1,149562,-0.0767725819340517,0.0609044053609158,0.208306352734571
106,1,150447,-0.0882455994584893,0.0615394359722857,0.15246651363436
107,1,151446,-0.159145196407009,0.123700158334496,0.199097783006101
108,1,154084,-0.065121381002629,0.0618119884369498,0.292814319221464
109,1,156633,-0.0718172229473697,0.0626413386867473,0.252371942016675
110,1,157269,-0.0649484156977553,0.0606871133961918,0.285252597943611
111,1,160054,-0.108055869739353,0.0610928886737031,0.0778050945508701
112,1,166222,-0.1117706951328,0.060617931945772,0.0660421498486215
113,1,166416,-0.100528794800389,0.0605495382042918,0.0977474188016614
114,1,167326,-0.101227806552777,0.0608930122668617,0.0973226776888332
115,1,168836,-0.0902989445815995,0.0606510818667934,0.137425855716327
116,1,171200,-0.0813925835509532,0.0607781281675186,0.18137517481212
117,1,171431,-0.101128696355448,0.0610760072513444,0.0986541468972436
118,1,173339,-0.0948548089993727,0.0606260702845474,0.118575588977897
119,1,173845,-0.109595601658781,0.0605049545951422,0.0709366296980817
120,1,175121,-0.0559161761453887,0.060591921846582,0.356724983097574
121,1,175281,-0.0720209778040079,0.0605954046722911,0.235413758851877
122,1,175315,-0.069451509431443,0.0605847525642676,0.252425611298913
123,1,175523,-0.0801745652939716,0.0608919866504979,0.188803920613046
124,1,175541,-0.0709346043139583,0.0606748549318626,0.243154632400183
125,1,175653,-0.0771633926340452,0.0608461218681899,0.205572024453289
126,1,175805,-0.0857308217086043,0.0642720888657484,0.183105341791453
127,1,175818,-0.067647035611568,0.0628505202157293,0.28252088892673
128,1,175856,-0.0843612933956783,0.0618285272734405,0.17329842497583
129,1,175876,-0.0630030012644986,0.0609491498054143,0.301985117346463
130,1,175989,-0.0752054363413022,0.0610844796884687,0.219078568037601
131,1,176001,-0.0708636653683773,0.0614187620392898,0.249371437935043
132,1,176451,-0.0698128906314224,0.0621631792520642,0.262175847932677
133,1,177692,-0.0631679172614336,0.0606042320408849,0.297984946741317
134,1,178191,-0.0552038731665596,0.0606865991621152,0.363625113547658
135,1,178224,-0.0631679172614336,0.0606042320408849,0.297984946741317
136,1,178960,-0.0800532669125446,0.0610336548673766,0.190499107152869
137,1,179139,-0.175564319709346,0.120900756953139,0.147352062691148
138,1,179139,0.336101516985258,0.243567576415658,0.168487480641277
139,1,180955,-0.0297428177849427,0.0702444282239986,0.672247525536335
140,1,183802,-0.0583511979726159,0.0606255636566579,0.33646485620106
141,1,183954,-0.0683771479562844,0.0610386121922683,0.263378293100056
142,1,184450,-0.0539501455641871,0.0605435758861452,0.373484560703309
143,1,184641,-0.0397178415418038,0.0623396443711588,0.524459581296397
144,1,184718,-0.0415121398893341,0.0609159546917074,0.496023623003299
145,1,185296,-0.0247763505940212,0.0606830914018841,0.683307708434209
146,1,185438,-0.0471194766403614,0.0606484529109952,0.437721602276476
147,1,185469,-0.0511247377517828,0.0607269530194972,0.400425747934409
148,1,185503,-0.0554047250105898,0.0605589090925809,0.360874028309921
149,1,185705,-0.0568572722918543,0.0612335629446337,0.353766573701925
150,1,185749,-0.0645087323540409,0.0612120785394267,0.292669523288954
151,1,185806,-0.029633775824612,0.061369894673975,0.629486269783627
152,1,185879,-0.0584964874890129,0.0616081829872673,0.343019940059973
153,1,185916,-0.066809533006532,0.0615561266363059,0.278510253322839
154,1,185941,-0.069154068628667,0.0618178632812918,0.264039688359545
155,1,185954,-0.0743559976028794,0.0619819798489888,0.231084146351546
156,1,186055,-0.0588310879679736,0.0607880497492639,0.333803469394735
157,1,186896,-0.0416354775611181,0.0618268636328386,0.50112046819716
158,1,187697,0.0173317911740831,0.126167821670258,0.890815925240345
159,1,189392,0.0769451729843977,0.126766561124052,0.544252262692918
160,1,189416,0.125214637551871,0.12250638086186,0.307430176486146
161,1,190132,0.0384247577228966,0.0609115314171799,0.528560572776535
162,1,190148,0.0422192000190639,0.0609228087719724,0.488768381107832
163,1,190165,0.0439418641292753,0.0613881639244636,0.474585892516807
164,1,190169,0.0421878571095207,0.0613149905512609,0.491872372307773
165,1,190933,-0.0376606573838054,0.0608255123117009,0.53621105999918
166,1,192149,-0.0674077968017222,0.0612511065207937,0.271857436662721
167,1,192302,0.0882322986890633,0.0808770024078602,0.276041506947398
168,1,192303,0.0512844260673879,0.0730947326694508,0.483381036875271
169,1,192305,0.0508967589691407,0.0759630079161583,0.503282892686586
170,1,192315,0.082438604867348,0.0861163771154928,0.339074543483745
171,1,192795,-0.0671455944563087,0.0606380976379158,0.268910875431954
172,1,194020,-0.00208907003860981,0.0639809356103735,0.973970997768394
173,1,194187,-0.00568825377805307,0.0607928906340149,0.925505615419617
174,1,194867,0.0369238663508689,0.060728769245851,0.543569989752131
175,1,197325,0.0200942020409386,0.0622340201017623,0.746976296256156
176,1,197392,0.0111134352335384,0.0630405029750864,0.860166899347156
177,1,198857,0.0578968560768454,0.291330577087293,0.842586403299702
178,1,206666,0.0197836984883302,0.0683265904072752,0.77233348696247
179,1,206675,0.0880520799994828,0.0888422761372063,0.322312871912523
180,1,223051,-0.0149814480635168,0.070408623021168,0.83162247924898
181,1,223059,-0.00852016992525662,0.0731150378428038,0.90729797072173
182,2,7366,0.0576961385209138,0.0880716254368988,0.512826987605948
183,2,8180,-0.0216945325347657,0.121324440184097,0.858186179124118
184,2,8187,-0.078893486149461,0.126101300338005,0.531958132568624
185,2,8250,0.0847458349503825,0.124222635065853,0.495554019115401
186,2,8253,0.0834357878508989,0.124225147273994,0.502246008650154
187,2,8285,0.0411048749714753,0.0673567370852232,0.542084686672908
188,2,8302,0.0184264778619835,0.0630758280691692,0.770357193716143
189,2,8306,0.0184264778619835,0.0630758280691692,0.770357193716143
190,2,8314,0.0184883663938753,0.0617814962180924,0.764922278627331
191,2,8317,0.0222753518347679,0.0631873844637456,0.724652358345148
192,2,8328,0.0306520189523902,0.0628946105706732,0.626309105244163
193,2,8331,0.0279380237793364,0.0627798781719086,0.656581247055543
194,2,8498,0.00823715525226643,0.0616972821348118,0.893866761443778
195,2,8651,0.0206917138508033,0.0617467880010894,0.737744238041727
196,2,9418,0.134522454233575,0.156899899232491,0.391817956709917
197,2,9812,0.0367222413718765,0.0620927994235179,0.554624924397014
198,2,9932,0.0346933327018646,0.0618511485506056,0.575210292565363
199,2,10135,0.0430725569808512,0.0615990876648085,0.484862417969933
200,2,11616,0.00260726347925655,0.0615761493839657,0.966249923680016
201,2,12133,0.0237522394116261,0.0618081715875352,0.700995181691971
202,2,12194,0.0278598740948244,0.0620424374414948,0.653674423129174
203,2,12359,0.0208156751275447,0.0618687871967776,0.736732420633838
204,2,13061,0.00205329180129765,0.0618740559354488,0.97354579926363
205,2,14298,0.0235712503549294,0.0620566657012282,0.704296833824046
206,2,15222,0.00644386467189573,0.0626736731033656,0.918167283799546
207,2,17986,-0.00090227097561979,0.0615762870273178,0.988317376190514
208,2,19770,-0.0223429989033398,0.0619906345316358,0.718744606420775
209,2,19836,-0.019943990544281,0.0618225862515329,0.747188882845021
210,2,19851,-0.0138184690039096,0.0620083714624051,0.82378235452345
211,2,21595,0.0117384665331393,0.0617534482044692,0.849350994435946
212,2,22385,0.0161047739232789,0.0618091011358253,0.794586328644207
213,2,23441,0.0155022076415912,0.0624099718366395,0.803974695894375
214,2,24209,0.0206054913290183,0.0618917741461347,0.739386432541374
215,2,24341,0.0365593317501781,0.0620173875574,0.555902125081004
216,2,26815,0.0094379869760165,0.0619715161088429,0.879040831407173
217,2,28209,-0.00233130513169288,0.0619942812387013,0.970023747467459
218,2,28695,0.00167551700436341,0.0647665958112302,0.97937558308914
219,2,35849,-0.834009913693309,0.662502535026742,0.208906241802013
220,2,35850,-0.0385332231857736,0.812067130387812,0.962180787417708
221,2,41245,-0.0524147080897476,0.0616935651866421,0.396124646403215
222,2,43214,-0.0595929295205009,0.0626776516000359,0.342364377542673
223,2,47104,-0.0427296863809345,0.0609659164130616,0.483840714491046
224,2,50915,-0.049944735039022,0.0615503672604984,0.417656985124149
225,2,55834,-0.0710178212481982,0.0612064608265088,0.246711041078703
226,2,56422,-0.0597744954434139,0.0613502634106798,0.330567229775309
227,2,57715,-0.0512922806762017,0.0611693004092602,0.402300663321952
228,2,59046,-0.0746797746848158,0.061411438088819,0.224775977538953
229,2,59191,-0.0605741741413678,0.0611025823247382,0.322192711869558
230,2,59383,-0.0647640185235213,0.0611080567663848,0.2899475620778
231,2,59477,-0.0654092131378665,0.0620284937945379,0.29237404251505
232,2,59755,-0.117073726170053,0.139448052731316,0.401728502033274
233,2,60471,-0.0522899389880268,0.0612244113281384,0.393645359469635
234,2,60478,-0.0559738416655786,0.0612852029326848,0.361690433065605
235,2,60786,-0.0310195659298782,0.0612344305211543,0.612772349947861
236,2,61035,-0.051202370911074,0.0611916106080943,0.403296528082917
237,2,61071,-0.0604416395637952,0.0608894787018995,0.32156289271561
238,2,61675,-0.0172574482440164,0.061143042776634,0.777919433011967
239,2,62776,0.00789678916387282,0.0638241493767069,0.901601620647361
240,2,62939,-0.0191864328421388,0.0610356992596753,0.75344266092128
241,2,63527,0.022056801477834,0.0612621346888173,0.719032748282465
242,2,63857,-0.0122709620436916,0.0612841553426061,0.841415554683432
243,2,65527,-0.0239662887086775,0.0610722593715703,0.694980966844036
244,2,67007,-0.0208424564524544,0.0672455978790557,0.756785454178465
245,2,67023,-0.217084605020849,0.138598036532874,0.11817690050597
246,2,67024,-0.195172519331447,0.139200133268899,0.161764092263674
247,2,67976,-0.0321395149374634,0.0619418037368073,0.604179094972701
248,2,69628,-0.0182012732248531,0.062984517065776,0.772766223677398
249,2,71825,-0.10077683177246,0.121691446921098,0.408154117017383
250,2,72389,-0.0546419067090798,0.0615145770111815,0.374997301240303
251,2,72392,-0.0563692944309306,0.0619294078146675,0.36332836116417
252,2,73646,-0.0384571752070774,0.0606963744544132,0.526752717413603
253,2,74564,-0.0448500108981514,0.060564606757121,0.459469707423851
254,2,74739,-0.0492299180020716,0.0607544501704409,0.418308148900078
255,2,79931,0.0347704800638102,0.0685171567782056,0.612141175827865
256,2,80748,0.0503561539148691,0.0631870231853592,0.426022592143851
257,2,80873,0.0536068173784282,0.0608891987029704,0.379241938219233
258,2,81501,0.0608693689347702,0.0608596852931269,0.317918604736668
259,2,83526,0.0449885280373101,0.0608041816771072,0.459857302243056
260,2,83845,0.0533671932877583,0.0608428761166822,0.38101184959545
261,2,84412,0.181300106114183,0.153194027519607,0.237420408731375
262,2,84412,0.015334062293875,0.0768596447221717,0.841980784021771
263,2,84447,0.0598131175852851,0.0616046015833448,0.332253092529245
264,2,87391,0.0680148891443492,0.0605320362114501,0.261938639270325
265,2,87562,0.0748066683063686,0.0606631223607168,0.218340717276061
266,2,87849,0.0681581176870103,0.0606795438631413,0.26209592506938
267,2,87878,0.090359930979682,0.0608593672441752,0.138506886943571
268,2,88125,0.0284576627379755,0.0678703893812028,0.675256150734153
269,2,89785,0.0785974693114642,0.0609124235299907,0.197778719982778
270,2,93441,0.037993388563407,0.0628460406883392,0.545868367978598
271,2,93588,0.0226742069480401,0.065075212729323,0.727724399240529
272,2,93721,0.0255030508419834,0.0608563976601523,0.675420336983743
273,2,93952,0.0449790621087455,0.0606501885962878,0.458814012962713
274,2,95085,0.0171746065573053,0.0607752566131906,0.777655172927912
275,2,103188,0.0253357501840141,0.0622430294273513,0.684221213024297
276,2,107124,0.0396142028587599,0.0607758058462079,0.514948696279954
277,2,111645,-0.0044490948552012,0.0608508508887946,0.941756213359706
278,2,111916,0.00423993958721494,0.0609943290398506,0.944620113741753
279,2,111931,-0.000958354404241191,0.0610879923766438,0.987492085215517
280,2,111999,-0.00240372634553526,0.0608685093577567,0.968521671941966
281,2,114528,-0.0119736607747152,0.061215600178643,0.845037215425443
282,2,116024,0.00176066263253671,0.0613644086797806,0.977126515521231
283,2,119244,0.00581381909364265,0.0668790560670256,0.930776171862215
284,2,119246,0.0205889601005067,0.0675843048455943,0.760819000860307
285,2,119247,0.0653506031454942,0.0679923222280864,0.337136252178943
286,2,120090,0.00386148031436651,0.0611217783609176,0.949661451290724
287,2,120291,0.00588238792047768,0.0618203062358794,0.924247287916199
288,2,120726,5.67712853249414e-05,0.0614639191930797,0.999263554006687
289,2,121716,-0.0191826196181734,0.0613856228502593,0.754849878563865
290,2,123100,-0.0131266104641428,0.061474832425807,0.831038265701198
291,2,124677,-0.00585092783263064,0.0613933231744351,0.924128754376863
292,2,127636,-0.0201802017037498,0.0776424129727908,0.795083113547555
293,2,127887,-0.00955217788190399,0.0618129536810575,0.877277340358252
294,2,128935,-0.000972048131833492,0.061756586959019,0.987450714823992
295,2,129053,-0.0215303034093711,0.0619339950266384,0.728322971047863
296,2,130040,-0.0030789625648675,0.0623224600845434,0.96062548917364
297,2,130976,0.00437772702974715,0.0618146053471766,0.943580903714709
298,2,132199,-0.0182385799932653,0.0620939590728182,0.769140275715311
299,2,133355,-0.0293981346799421,0.0625020538081694,0.638392095506568
300,2,133435,-0.0328054870973834,0.0626324080743818,0.600761527977021
301,2,133943,0.0143064196125224,0.0733532736543295,0.845478137986218
302,2,135183,-0.0426074615498911,0.0626504143685666,0.496897875803592
303,2,135402,-0.0458214512118031,0.062634511230453,0.464917189217377
304,2,135898,-0.0768027372232233,0.0628816707915975,0.222755318164485
305,2,135912,-0.0830494231863161,0.0629058342087114,0.187617601675656
306,2,135925,-0.0944790866185754,0.0625735508095498,0.131966430291815
307,2,136002,-0.0943438008255629,0.0625270076333079,0.132231914924473
308,2,136173,-0.0835044310610684,0.0630155658129142,0.185981876417346
309,2,138209,-0.0736365956364258,0.0649064354820981,0.257353094224953
310,2,138318,-0.0782701421856729,0.064705925916454,0.22723087833523
311,2,138695,-0.0782709980555796,0.0635922648284467,0.219207508927604
312,2,138818,-0.0819479831216721,0.0634619978559786,0.197447301125106
313,2,139728,-0.0695517432096695,0.0633896655847539,0.273297715035242
314,2,140174,-0.108737076734311,0.0632333651274773,0.0863788868163507
315,2,140863,-0.0843365006304408,0.0633130578021815,0.183701344134236
316,2,141152,-0.101506259296245,0.0634210742259054,0.110379341049851
317,2,141292,-0.113947103055828,0.0629014164435448,0.0709103281578881
318,2,141545,-0.0865882726995759,0.0633334883243718,0.172438870311818
319,2,145823,-0.0818907353046552,0.0657776911435804,0.213971508132489
320,2,145934,-0.133725257320788,0.108385061247444,0.218099066725852
321,2,145980,-0.0779021449884858,0.0664005290700938,0.241500330354335
322,2,146723,-0.0439899893826123,0.0633431544789392,0.487843633194802
323,2,147946,-0.0408934310720885,0.063930012179971,0.522808981988529
324,2,150394,-0.0439855790156387,0.0696427104072282,0.528064170148789
325,2,151274,-0.0691231851587908,0.109094159515111,0.526745477700977
326,2,151397,-0.0501360590034219,0.0640714246700458,0.434443828439252
327,2,153035,-0.0144402926976042,0.0634242239008957,0.820028484728804
328,2,153228,-0.0228352852167615,0.0638801572177388,0.720953074478544
329,2,153455,0.0134282042728091,0.064369984758071,0.83487324282077
330,2,153732,-0.010396391644428,0.0665539899258025,0.8759568742439
331,2,153815,0.000225006003528039,0.0641269683120241,0.997202404043141
332,2,154160,-0.0242328366995199,0.0634419485709023,0.702714443157571
333,2,154235,0.00202114026424105,0.0640886145428454,0.974859386529535
334,2,155527,-0.0215128001414298,0.0695515385212379,0.757270249755083
335,2,159870,-0.0647788628302199,0.0623748068893404,0.299728584173855
336,2,161229,-0.0236314913776776,0.0634164086611174,0.709640022887704
337,2,161451,0.135557750794421,0.135626926116805,0.318242035386225
338,2,161451,-0.0451813047716456,0.136232993887239,0.74035240851839
339,2,162696,0.0398501285571664,0.0631203341263711,0.528229552009968
340,2,163284,0.0416591624201493,0.0622795990202156,0.503993005206766
341,2,164166,0.0804111861884296,0.0627519095740733,0.200889323180989
342,2,165270,0.0438851551931152,0.0623249860328125,0.481813429142305
343,2,165675,0.08516752486095,0.0632372088324973,0.178910442334823
344,2,166404,-0.0963038044070732,0.164233401345316,0.557992404161116
345,2,168012,0.0790383366136167,0.0765205519133579,0.302356242154795
346,2,168062,0.0905065026057943,0.0626448351623049,0.149413480271352
347,2,168518,0.0820901667859258,0.0623170442229273,0.18859288918416
348,2,168980,0.0762261833194312,0.0623084214984301,0.222006417624759
349,2,169651,0.0638014406036713,0.0623776607502808,0.307090949097342
350,2,169902,-0.0345794626429718,0.10440078633842,0.740676047561538
351,2,169960,-0.00960299292908662,0.0972593680038811,0.921403993223783
352,2,170725,0.043897067501861,0.0625375973978162,0.483184843612629
353,2,171254,-0.0130214017798546,0.0626786686095479,0.835545118061814
354,2,172242,0.0475024114041815,0.0618899290210891,0.443279209522325
355,2,173254,0.0372583431935449,0.0614348976706309,0.544593368367119
356,2,173340,0.0299081878756565,0.0614388378083424,0.626704930547085
357,2,173385,0.044993135275844,0.0614694277881064,0.464678915346595
358,2,173973,0.0399893053635191,0.0613157090407841,0.514705013422458
359,2,174714,0.18592553040781,0.15700046642403,0.237116606018138
360,2,177341,-0.00113728429952847,0.0611435639306962,0.985170528629302
361,2,180314,-0.0114569148479126,0.0611610692940916,0.851514501043224
362,2,180339,-0.00631558679888794,0.0613177127811973,0.918023238886933
363,2,182758,-0.00224976728216769,0.0610986105396088,0.97064782137255
364,2,183619,0.0312651331585675,0.0613167495950809,0.610443336040697
365,2,183913,0.0398140863625691,0.0628571967813314,0.526879112359228
366,2,184146,-0.00583517543817808,0.0633139725357147,0.926621193467836
367,2,187176,-0.00945453241278266,0.0616712194541076,0.878245021381534
368,2,191066,0.0409174877735274,0.062096131605682,0.510365303536255
369,2,191124,0.0289074265251599,0.0784885975760255,0.712869592051057
370,2,191128,-0.0499907686894048,0.0722176069005547,0.489251680423131
371,2,191599,0.00548200054585524,0.0612726872805309,0.92876000022696
372,2,191762,0.0152164385215925,0.0636935964228524,0.811321294028382
373,2,191763,0.0129047810901365,0.0615122230170149,0.83395093298499
374,2,191959,-0.0025344003866915,0.0613658125937222,0.96708018181311
375,2,192390,-0.0211155055923047,0.0630493227072257,0.737895999401086
376,2,195759,0.0235784237204208,0.0618801558793384,0.703407470648966
377,2,196912,0.0634142443342462,0.0607981616747493,0.297648646934745
378,2,197598,-0.135552071714863,0.198728716713442,0.495625528632437
379,2,198110,0.0448444981836643,0.06121016527016,0.464269365279206
380,2,198283,0.0374487570738033,0.0631519699755402,0.553564687987872
381,2,198805,0.0512873738767873,0.0614599415396217,0.404572335969695
382,2,198891,0.0430114235514953,0.0609983837120279,0.481198076938365
383,2,199248,0.0243531982714211,0.0611669995281734,0.690765638507249
384,2,201782,0.0623710383212823,0.0610153084642317,0.307377044485992
385,2,203285,0.0349241435806283,0.0608402545240626,0.566312937514827
386,2,203783,0.0423414502025123,0.0606957532531181,0.485885638315648
387,2,204179,0.0403893885457597,0.0608465818506617,0.507257641209137
388,2,205406,0.065930617184672,0.0614099131718113,0.283728525788392
389,2,205834,0.0508400619951944,0.0611556521379585,0.406353498672326
390,2,205965,0.0928860405395797,0.0667064071668561,0.16465946257215
391,2,207192,0.0326477234537388,0.0611335547796604,0.593650455382936
392,2,207561,0.0455331874997403,0.0608396697038955,0.454709550036139
393,2,208682,0.0295226146047563,0.0607651750816055,0.627376657222345
394,2,210102,0.046726745985893,0.0608917034245128,0.443371785635476
395,2,212519,0.187759034018932,0.129322192080118,0.147425884060103
396,2,214801,0.0502773591683316,0.0608807880363304,0.409456655289147
397,2,215016,0.0422477349562226,0.0608632761566539,0.488049934504959
398,2,218876,-0.0080023360615526,0.0615329877747849,0.896601315701231
399,2,227511,-0.0110111210529109,0.0619672224445805,0.859066264562782
400,2,230378,-0.0151886572716431,0.0611837077205066,0.804087838431852
401,2,231943,-0.0240162165139923,0.0613511654363925,0.695697179537262
402,2,232156,-0.00458160673961094,0.0613388413817072,0.94050096687822
403,2,232789,-0.0269871782874976,0.0611052439321183,0.65901235389151
404,2,238524,-0.0472564812279582,0.0611564396462334,0.440208297450377
405,2,241518,-0.0233744568796594,0.0617269762540069,0.705156935178078
406,2,250396,-0.0385598208172642,0.0612842787887962,0.529627738279227
407,2,250466,-0.0238228900736304,0.0612838636062216,0.697710081139717
408,2,252305,-0.0397826810711827,0.061422970652864,0.517610301265462
409,2,254571,-0.0396946061168175,0.0622868545969088,0.524350983981778
410,2,254742,-0.0262063069979102,0.0622507739471186,0.674026156313964
411,2,254908,-0.0483186314598854,0.0626892951100562,0.441362585546636
412,2,255033,-0.0293155995598854,0.0735209149423533,0.690327181614991
413,2,255862,-0.0456744548415304,0.0623166776452301,0.464080768722117
414,2,255975,-0.0181923366738532,0.0621313766853267,0.769843749727124
415,2,258311,0.00935949137485759,0.0611108293985953,0.878362749969676
416,2,259284,-0.0225503304513654,0.0613068865208515,0.713222655647527
417,2,266330,-0.0450547784429584,0.0615355830046576,0.464547958016629
