SNP,Chr,Pos,Effect,SE,TPO1_MID2_noMTX_Trifluoperazine_avg_logratio_Fitness_minus_ref.GLM
32,1,37478,0.000979946776610091,0.0599029221805584,0.986957298862722
33,1,39144,-0.057641515933576,0.0595506170794267,0.333736265164937
34,1,41499,-0.0558062441112823,0.0593899637591531,0.34803562952433
35,1,45359,-0.0163071874904639,0.100105887430132,0.870690868776183
36,1,45634,-0.0136994617632569,0.0919508185638871,0.881649095134104
37,1,51248,-0.0142694061782377,0.0597124707109807,0.811268599213993
38,1,51462,-0.0177008421499404,0.0597908555937669,0.767369053318893
39,1,52124,-0.0281107677019682,0.059698554454826,0.638018319828026
40,1,52667,-0.0515504400468143,0.0595584289745807,0.387328138932448
41,1,55470,-0.0143206849541511,0.0612394049709152,0.815238889630591
42,1,59265,-0.0186395120616368,0.0595832590323517,0.754593521106134
43,1,60165,0.00891746589493444,0.0595445947222639,0.881038604211482
44,1,62308,0.0665445491148996,0.0593754556403453,0.263159702947065
45,1,62869,0.0671893788680441,0.0593659142614344,0.258493597823948
46,1,65431,0.0629183545124108,0.0620238343270258,0.311076120847005
47,1,65451,0.0779124963510399,0.0610928670395958,0.20303731979719
48,1,65719,0.087176652147882,0.0636863352326089,0.171918478770829
49,1,66841,0.0950709750994066,0.0592860057850947,0.109696809927989
50,1,66948,0.0832323703261891,0.0597025941949944,0.16415931329164
51,1,68621,0.0688397971335968,0.0595920125104363,0.248796027541386
52,1,69417,0.000955767114660583,0.0595464645922338,0.987202949325043
53,1,69820,-0.074909071197292,0.232973100079155,0.747995082434884
54,1,69821,0.0559170248056065,0.144541311559177,0.699094124341108
55,1,70906,-0.0888483165103686,0.095537511126524,0.353015112121629
56,1,74327,-0.0456733409804991,0.0598244985031935,0.44570174194715
57,1,74572,-0.0407194033423833,0.0596751226534484,0.495464283597891
58,1,75211,-0.0536011335377487,0.0595372977067747,0.368577033891941
59,1,76030,0.0269349587600838,0.059588368338194,0.651534316548811
60,1,80108,-0.0445751916666053,0.0595442712174214,0.454593279985754
61,1,81262,-0.0404321965792293,0.0595301051942008,0.4974631526351
62,1,81999,-0.0911505861562442,0.0595170624133886,0.126540672824198
63,1,82431,-0.0876334061050479,0.0598155601885284,0.143794519098305
64,1,83284,-0.0986874824410783,0.0593284837278494,0.0971182605056207
65,1,83613,-0.0867546540805563,0.059374707610602,0.144867048944784
66,1,84112,-0.0548879455885758,0.0594888587432043,0.356815005921506
67,1,84701,-0.048806866478554,0.0637260790569904,0.444256367242517
68,1,84858,-0.0232438905546763,0.059715832061318,0.697332079110601
69,1,85751,-0.0338826490478408,0.0599470265031929,0.572290083473277
70,1,87445,-0.00958045245592562,0.060098764132949,0.87343560834426
71,1,87467,-0.020414383059674,0.0604057870812718,0.735598673385562
72,1,89070,-0.0125828114954105,0.0600337008994517,0.834104068487481
73,1,89616,-0.0361862436894345,0.0596833969513408,0.544703023000364
74,1,89679,-0.0219613557343724,0.0597105870528073,0.713245272474535
75,1,89880,-0.0300949398085235,0.0597156800174553,0.614596505917619
76,1,91472,-0.0153145742642043,0.0601750546513123,0.799257202139479
77,1,93789,-0.0168967748276583,0.05955375767096,0.776788948965891
78,1,94351,-0.0488422560514444,0.0596606905497249,0.413528575657424
79,1,99148,-0.0465051272009779,0.0595090928556029,0.435044425101391
80,1,101281,0.493787268282149,0.650867197431844,0.44856188177723
81,1,106011,-0.0423606422987698,0.062032304591065,0.495130356118888
82,1,106800,-0.0462834687634379,0.0595899913926891,0.437856685671389
83,1,107970,-0.0301718482843511,0.0594425050896026,0.612064642595349
84,1,109000,-0.00845073630375232,0.0595672911180768,0.887264621277938
85,1,112549,0.0160849455356737,0.0594953976122598,0.787044281049784
86,1,112742,0.00869326282703184,0.0597315829249629,0.884368552324002
87,1,113050,-0.00725999024150953,0.0596316343926024,0.903168430626925
88,1,113135,-0.0131196338993595,0.0594768991934143,0.82554412412794
89,1,114076,-0.0376204581364104,0.0594472858767136,0.527249641630259
90,1,114628,-0.010557812481405,0.0596288268750853,0.859563697574111
91,1,116283,0.0182100665553522,0.059955305167695,0.761514554517707
92,1,126880,-4.27787799211503,1.10179989998001,0.00012333694990612
93,1,127853,0.0658939112444124,0.0597486489120649,0.270842778136107
94,1,128302,0.064698857110913,0.0595220669158959,0.277790555612289
95,1,128704,0.0279894653319689,0.0596623484591086,0.639265514091779
96,1,128911,0.0279521384464061,0.0596690053524415,0.63974964031169
97,1,130267,0.0213498776789473,0.0596484337392385,0.72061070713137
98,1,130271,0.0217712354948389,0.0597188233415015,0.715656404854436
99,1,130613,0.0310240525140351,0.060265621420787,0.607022952207689
100,1,132012,-0.00807840533376869,0.0601587344916773,0.893253878098298
101,1,133231,-0.0174757857774623,0.0597261326505598,0.770000854417879
102,1,137074,-0.0134450155675964,0.0596441290666271,0.821782530788149
103,1,137304,-0.0157776614374716,0.0596632451419967,0.791591181542893
104,1,139686,-0.00722955649247249,0.0597463300675747,0.90375656028344
105,1,149562,0.00572370552165394,0.0598830986951835,0.923907339187468
106,1,150447,0.0147215212949851,0.0605430508599191,0.808024311306817
107,1,151446,-0.0711116680935762,0.121579859700874,0.558990785972687
108,1,154084,0.00641650965406984,0.0607342229670687,0.915920857800722
109,1,156633,-0.0062260012376416,0.0615669619628181,0.919508101316448
110,1,157269,0.0178787956242663,0.0596252933364365,0.764466125311035
111,1,160054,-0.0142256235966139,0.0601946854559872,0.813316079272955
112,1,166222,-0.0133987906789313,0.05974994084785,0.822694255172111
113,1,166416,-0.0108596203376967,0.0596300851085405,0.855595862959992
114,1,167326,-0.0202515902001816,0.0599620654531931,0.735759853342305
115,1,168836,0.00610774941569214,0.059686664321965,0.918552673848827
116,1,171200,0.0131098117777487,0.0597728633166536,0.826521978075654
117,1,171431,0.0308157826962951,0.0601277608531524,0.608618092620082
118,1,173339,-0.0225190417154152,0.0596703232599934,0.706109859935577
119,1,173845,-0.0143621665034724,0.0596279866656044,0.809801252406883
120,1,175121,0.0172059098417112,0.0595076046306158,0.772645505585486
121,1,175281,0.00944861759473922,0.0595631140018545,0.874049505978113
122,1,175315,0.00963826269954063,0.0595442765633102,0.87150307573962
123,1,175523,0.00745743339061369,0.0598825581558501,0.90096311701255
124,1,175541,0.00957028681172523,0.0596373003601766,0.872598824062208
125,1,175653,0.0148270235760472,0.0598229894854567,0.804395922880862
126,1,175805,-0.0268585818143531,0.0631959117463605,0.67109193817756
127,1,175818,-0.00646375827965379,0.0617588947378902,0.916704114556678
128,1,175856,0.0149410957778541,0.0608106856269083,0.8060584027647
129,1,175876,0.0150903108648951,0.0598784871566734,0.801175695127856
130,1,175989,0.0168322872960861,0.0600480493052491,0.779401086945404
131,1,176001,0.00612448610779023,0.060366777945465,0.919247212798866
132,1,176451,0.0168776620025253,0.0610867000562429,0.782486802680571
133,1,177692,-0.00331143101902667,0.0595462254830111,0.955683084412527
134,1,178191,-7.16833872685119e-05,0.0596056108499168,0.999041121107415
135,1,178224,-0.00331143101902667,0.0595462254830111,0.955683084412527
136,1,178960,-0.0206656324349227,0.060011995853199,0.73078185272929
137,1,179139,0.0203317493992499,0.118957074296009,0.864387198066541
138,1,179139,-0.138484559302868,0.239479297723723,0.56344813193498
139,1,180955,-0.00985224211445668,0.0689279708092859,0.886422809480912
140,1,183802,-0.0246662120864269,0.0595395120078266,0.678918428623757
141,1,183954,-0.0436016714299442,0.059942648763572,0.467469341965064
142,1,184450,-0.0163987073093983,0.0594559207863729,0.782853199948049
143,1,184641,-0.0250069585442179,0.0611782492887472,0.682966811080268
144,1,184718,-0.00994934606061438,0.0597978310322617,0.867950763719789
145,1,185296,0.0074798052887088,0.0595451554846334,0.900107659102675
146,1,185438,-0.0121831390092554,0.0595457671802088,0.838001587160164
147,1,185469,-0.0127693261189256,0.0596313664638302,0.830563283480463
148,1,185503,-0.00722522007586471,0.0594797550194835,0.903385040178427
149,1,185705,-0.0151422906569571,0.0601403807557896,0.80135576599489
150,1,185749,-0.0116312997576227,0.0601425946529896,0.84676056488203
151,1,185806,-0.00744850286633288,0.0602247870833716,0.901640337273588
152,1,185879,-0.0165396864248595,0.0605107085125086,0.78475566337092
153,1,185916,-0.00646763205817395,0.0604886083013247,0.914910693883711
154,1,185941,0.0083231219590985,0.0607514740393135,0.891106688025906
155,1,185954,0.0122587256078218,0.0609270210757061,0.840655394427492
156,1,186055,-0.0122959090323541,0.0597108787983687,0.836968907540867
157,1,186896,-0.0196832431421912,0.0606844216647135,0.745862050993917
158,1,187697,0.0919574041019855,0.123681957990033,0.457674223639457
159,1,189392,0.134449993377225,0.124221773163338,0.279840981779527
160,1,189416,0.131844754871586,0.120156409337746,0.273268653850765
161,1,190132,0.00439233996541277,0.059789755447805,0.941479226327352
162,1,190148,0.000419528759579457,0.0598082407225893,0.994407195653982
163,1,190165,0.00619240405566221,0.0602669243911517,0.918220029015718
164,1,190169,0.00622431128810008,0.0601917588371996,0.917697860272068
165,1,190933,-0.0187658401504649,0.0596961894907655,0.753436570593378
166,1,192149,-0.00686344395586924,0.0601915619969404,0.909281469176835
167,1,192302,0.0555926824921111,0.0794219737745033,0.484409558700066
168,1,192303,0.0379559959593645,0.0717302650566941,0.597034692030775
169,1,192305,0.0281813089867109,0.0745548981518789,0.705662194563759
170,1,192315,0.0312949222740135,0.0845766469271561,0.711590619754435
171,1,192795,-0.0962232861224354,0.0593710345586731,0.105972533184393
172,1,194020,-0.105527308273085,0.0625160346829409,0.092293714849025
173,1,194187,-0.0487169883848331,0.0595844959516881,0.414130381755463
174,1,194867,-0.0601303450635783,0.0595224526313004,0.313085275674667
175,1,197325,-0.0913608139332283,0.0608690441958898,0.134264853086626
176,1,197392,-0.130997627596051,0.0614536032412573,0.0337257256083805
177,1,198857,0.0765645712590213,0.285793362607851,0.788931339321657
178,1,206666,-0.0489968731121757,0.0669882128938232,0.465004673969776
179,1,206675,-0.018519775078218,0.0872732830743216,0.832070046588092
180,1,223051,0.0226053110194419,0.069067499905377,0.743640269887219
181,1,223059,-0.000852425019573388,0.0717300108526038,0.990525036872727
182,2,7366,0.205039920857809,0.085762579967196,0.0173357778947443
183,2,8180,-0.0993420839358183,0.118911805775906,0.404042648337315
184,2,8187,-0.0983038982512596,0.12366812877376,0.427205309011928
185,2,8250,-0.0280591863057085,0.121938316773258,0.818139835506382
186,2,8253,-0.0372901527700069,0.12193130938865,0.759914984037857
187,2,8285,0.0411228142733944,0.0660781404145488,0.534122644302866
188,2,8302,-0.00283647515152857,0.0618870926407,0.96346922129162
189,2,8306,-0.00283647515152857,0.0618870926407,0.96346922129162
190,2,8314,-0.0146381705352431,0.0606126887283643,0.809305203694311
191,2,8317,-0.00779902183861481,0.0619987596337738,0.899967243909041
192,2,8328,-0.00163099889091944,0.0617227094069444,0.978933592085951
193,2,8331,-0.00201917773536164,0.0616066392495661,0.973872277825286
194,2,8498,0.00344342562016209,0.0605286416560922,0.954665649576664
195,2,8651,0.0130467649237501,0.0605816128809522,0.82961220049818
196,2,9418,0.0828337570316693,0.154021893977507,0.59105051383308
197,2,9812,0.0359093582563029,0.0609156035241332,0.55590729747191
198,2,9932,0.0222732684429464,0.0606937984570863,0.713855565325577
199,2,10135,0.0341015232393513,0.0604456506357946,0.572997828752582
200,2,11616,0.00414699240487582,0.0604083052895293,0.945307585152223
201,2,12133,0.0306770887076028,0.0606268774701076,0.613173778100141
202,2,12194,0.0306014722259257,0.0608615929972854,0.615415398325359
203,2,12359,0.0240322836222273,0.0606918975520927,0.692365009879238
204,2,13061,0.00653153084104274,0.060699912033971,0.914371248920682
205,2,14298,0.0256611218351581,0.0608770805264131,0.673629396040922
206,2,15222,0.0101154987234381,0.0614838312331104,0.869413680675333
207,2,17986,-0.00357116993879314,0.0604084094977949,0.952892291081892
208,2,19770,0.00155730229616358,0.0608263135929737,0.97958890343746
209,2,19836,-0.0115250545775943,0.0606561572057847,0.849413374498923
210,2,19851,-0.00374015403162942,0.0608365347370771,0.951012731569905
211,2,21595,-0.0059658844793965,0.0605847604346291,0.921613632836512
212,2,22385,0.00177696048272247,0.0606428465948455,0.976640241000645
213,2,23441,-0.0262382713234196,0.0612159899394312,0.668462716432047
214,2,24209,-0.0400111636542655,0.0606903758191835,0.510154149545551
215,2,24341,-0.0193373430373424,0.0608626652616245,0.750884486327122
216,2,26815,-0.0486434331752177,0.0607432719032636,0.423783977304447
217,2,28209,-0.0742379222279827,0.0606903908142434,0.222061174655511
218,2,28695,-0.104705573865058,0.0632936954316275,0.098959244193963
219,2,35849,-0.123643876188933,0.651364356786108,0.849557009503788
220,2,35850,-0.240845350064535,0.796568283010861,0.762560534556479
221,2,41245,-0.0355793960106835,0.060555989985158,0.557213075821139
222,2,43214,-0.0371279369072496,0.0615361321727447,0.546662144018248
223,2,47104,0.0144226472526536,0.059846571164693,0.809699903490514
224,2,50915,0.00754994611828452,0.0604382155288343,0.900657937114516
225,2,55834,1.69582529657708e-06,0.0601602710261993,0.999977524787167
226,2,56422,-0.00191209836885164,0.0602677396866125,0.974707907897918
227,2,57715,-0.00207385040481967,0.0600690552516436,0.972478468381542
228,2,59046,0.00799121106225442,0.0603715306991826,0.894769266154432
229,2,59191,-0.00882899082869204,0.0600255146507137,0.883147084169546
230,2,59383,0.00444934010980269,0.0600441740973064,0.940971902045044
231,2,59477,-0.00611815230072993,0.0609472216343346,0.920096115715143
232,2,59755,0.0219082318973323,0.136935414919704,0.872980834094843
233,2,60471,-0.000141063477760439,0.0601255114587274,0.998129370015992
234,2,60478,0.00452649851302733,0.0601936403208951,0.940099017654722
235,2,60786,0.0028253658961106,0.0600949589367623,0.962527840705609
236,2,61035,-0.00792579518487652,0.0600893322690188,0.895138373548154
237,2,61071,0.00332430326483307,0.0598179554910169,0.955712881510336
238,2,61675,0.0175596111887186,0.0599831483957188,0.769891052795077
239,2,62776,-0.000923945804236936,0.0626152673588695,0.988235243537196
240,2,62939,-0.0157116127524602,0.0598808942734542,0.793180722649515
241,2,63527,-0.0197135458075504,0.0601023707563597,0.74310652062763
242,2,63857,-0.0577557745736466,0.0600468777369147,0.336785978763606
243,2,65527,-0.014534854434988,0.0599222936806287,0.808485811271002
244,2,67007,0.0273655836581551,0.0659633981423539,0.678496314986017
245,2,67023,-0.0956143311189672,0.136346690523816,0.483603478138974
246,2,67024,-0.0757551904778984,0.136881007400061,0.580313678184618
247,2,67976,-0.0211523044989249,0.0607800183874416,0.728037015990961
248,2,69628,-0.0289865389921921,0.0617782648216947,0.639214296335091
249,2,71825,-0.106209747262314,0.1193660890325,0.374189156865332
250,2,72389,-0.0196114098872109,0.0604065407053037,0.74563294408489
251,2,72392,0.00447425767429732,0.0608259038939354,0.94140341680873
252,2,73646,-0.0390250421478026,0.0595430941047131,0.512631758236
253,2,74564,-0.0564402468893696,0.0593863977633798,0.34256428328903
254,2,74739,-0.0228260611977979,0.0596454712996988,0.70217577967527
255,2,79931,0.0183458367763042,0.0672353730696192,0.78512046876027
256,2,80748,-0.0318747850871209,0.0620214245153777,0.607621196481494
257,2,80873,-0.0217323597436046,0.0597889878837241,0.716460704062866
258,2,81501,-0.0260462443603341,0.0597741388691753,0.663288545223554
259,2,83526,-0.0346971574755889,0.0596688902322621,0.561278055339715
260,2,83845,-0.021784016007388,0.0597429468022752,0.715606637775641
261,2,84412,0.146988882918418,0.150383687152728,0.329027796336372
262,2,84412,-0.0279314350013199,0.0753918429209257,0.711244462906027
263,2,84447,-0.0097820099094979,0.0605148720204093,0.871676811616112
264,2,87391,-0.0171712666116295,0.0594833197135994,0.773000573481518
265,2,87562,-0.0103494412867984,0.0596383440768237,0.862329053308658
266,2,87849,-0.00275663648903463,0.0596350589287826,0.963156977089374
267,2,87878,0.0043273704432517,0.0598910570495439,0.942440665417329
268,2,88125,-0.0315708017322681,0.0665788223008418,0.635659847425189
269,2,89785,-0.0127865112215799,0.0598943090169106,0.831072263203309
270,2,93441,-0.0772535319327684,0.0615490842329675,0.210253417751683
271,2,93588,-0.0743408419751456,0.063729533889758,0.244197649495447
272,2,93721,-0.0864597369095852,0.0595397306531194,0.147352242923953
273,2,93952,-0.0686054474795198,0.0594344225542856,0.249156029687061
274,2,95085,-0.096860811903429,0.0594063157416625,0.103891964927595
275,2,103188,-0.00936256231736901,0.0610750857480311,0.878252498826035
276,2,107124,-0.0260671241614471,0.0596431219814914,0.662341135985912
277,2,111645,0.00636402827343563,0.0596965006446741,0.915161809278689
278,2,111916,0.00570180723308733,0.0598374071267775,0.924139871760175
279,2,111931,0.0103278569125486,0.0599271542836423,0.863268856532609
280,2,111999,0.0173034147419968,0.0597073627253689,0.772136565411635
281,2,114528,0.0100745326521352,0.0600557031376625,0.866873554427012
282,2,116024,0.0164572973280084,0.0601945267709533,0.784704190022608
283,2,119244,-0.0299548480559562,0.0655922377481688,0.648179918572548
284,2,119246,-0.0370617325442685,0.0662821540029792,0.576413233213009
285,2,119247,-0.0188485810559103,0.0667827552967276,0.77792700255063
286,2,120090,0.0188339569101062,0.0599547591631392,0.753603205090399
287,2,120291,0.00121508091043177,0.0606488256197506,0.984027012381341
288,2,120726,0.00395670062369163,0.060298085339394,0.947718300412546
289,2,121716,-0.0302611647109962,0.0602084311598759,0.615554177707819
290,2,123100,0.0177544529352129,0.0603056507292094,0.768619369033998
291,2,124677,0.00463672605158355,0.0602294648583612,0.938679611534715
292,2,127636,0.0202645622380002,0.0761698256171239,0.790360266972979
293,2,127887,0.0157750271593023,0.0606371076677727,0.79489614017124
294,2,128935,0.0318409264736087,0.0605618852284159,0.599386121744352
295,2,129053,0.020460467697671,0.0607602566890136,0.736512281822701
296,2,130040,-0.00366279752556875,0.0611406149995129,0.952262997164637
297,2,130976,-0.0294560335971906,0.0606226511592219,0.62734553107322
298,2,132199,-0.0143221642148982,0.0609192207345018,0.814266733157475
299,2,133355,0.020993637370909,0.0613259354585994,0.732307153379734
300,2,133435,0.00188310103796652,0.0614685756490081,0.97557779677385
301,2,133943,0.0138043625052404,0.0719624904504755,0.847987866217563
302,2,135183,-0.00766030896826941,0.0615013505744207,0.900946646533372
303,2,135402,0.00226183807705582,0.0614932936643139,0.970679724360176
304,2,135898,-0.00231827459553102,0.061819410792489,0.970106935993129
305,2,135912,-0.0069854161965992,0.0618640793097992,0.910161697977587
306,2,135925,-0.0160471894464612,0.0615790285758979,0.794556763475322
307,2,136002,-0.0266400321951517,0.0615225348538839,0.665270073324132
308,2,136173,0.00928984157120838,0.0619722776340104,0.880926613011981
309,2,138209,-0.0261712046181051,0.0637764636260469,0.681792043097423
310,2,138318,-0.022507950247419,0.0635991293314001,0.723622539635752
311,2,138695,-0.0276103579240414,0.0625028932122383,0.658944024450026
312,2,138818,-0.0294824241181881,0.0623857823477653,0.636803167851176
313,2,139728,-0.0168731006998779,0.0622871618943142,0.786632341901304
314,2,140174,-0.0164748429796118,0.06228746390905,0.79155139165185
315,2,140863,-0.00223111086476324,0.0622683255506684,0.971437693862795
316,2,141152,-0.00463702358886753,0.0624433539307502,0.940845820169742
317,2,141292,-0.0143211342899969,0.0619901749595553,0.817431050056573
318,2,141545,-0.00999335702731718,0.062294583900681,0.872641239382317
319,2,145823,-0.0616798588052057,0.0645885640857742,0.340248576187316
320,2,145934,-0.206901576766098,0.105988350051152,0.0517146767047444
321,2,145980,-0.0803729239619282,0.0651279944035947,0.217995377941036
322,2,146723,-0.055993708491634,0.0621130348490782,0.367947384208526
323,2,147946,-0.0672239648542214,0.0626520388928112,0.284016044463139
324,2,150394,-0.0612314030163135,0.0682830230954852,0.370474393818737
325,2,151274,-0.0100931556096597,0.1070850331124,0.924961141246022
326,2,151397,-0.0842458169571225,0.0627510077895674,0.180283264916126
327,2,153035,-0.0318301431711934,0.0622030888011893,0.609171682580468
328,2,153228,-0.0195364903850757,0.062671591245721,0.755431269777004
329,2,153455,-0.0211149709392584,0.0631433064581566,0.738278128802383
330,2,153732,-0.0231133034239026,0.0652826735489714,0.723513105647583
331,2,153815,-0.0152736415573038,0.0629057544753561,0.80829982092441
332,2,154160,-0.0389857300092509,0.0622172442638456,0.531322209295117
333,2,154235,-0.0280602859718539,0.0628557272022959,0.655564948606388
334,2,155527,-0.0296043242523738,0.0682237689359757,0.664604524460794
335,2,159870,-0.0280649345135844,0.0612672749831611,0.64718125865868
336,2,161229,0.0495569780795517,0.0621702274840001,0.425918595713895
337,2,161451,0.186346879470312,0.13287367925324,0.161663789067872
338,2,161451,-0.0170860636437986,0.133667498525329,0.898360159978363
339,2,162696,0.0594369396858241,0.0618775946239186,0.337432570038805
340,2,163284,0.0238269034874565,0.0611242213339808,0.696911276751078
341,2,164166,0.00511642204275953,0.0617044353616657,0.933963563617375
342,2,165270,0.029235739355936,0.0611663268829962,0.632966591550562
343,2,165675,0.0246709335274391,0.0621834394754283,0.691795672835806
344,2,166404,-0.01700327152217,0.161195152442647,0.916052849340028
345,2,168012,-0.0525600938517639,0.0751308785147429,0.484650088474815
346,2,168062,0.00452386832856388,0.0616379388488515,0.941533988046196
347,2,168518,0.0107554602469063,0.0612828079893623,0.860783202049051
348,2,168980,0.00279801178284489,0.0612562054070202,0.963593367408038
349,2,169651,0.0154211005487028,0.0612799851222778,0.801458143540168
350,2,169902,0.132065331172038,0.102195623774857,0.197105600178162
351,2,169960,-0.0274680544671861,0.0954052725245997,0.773585213379551
352,2,170725,-0.0150748946378474,0.0613893307660255,0.806163915256358
353,2,171254,-0.00287584980815947,0.0614937370319216,0.962725736629893
354,2,172242,0.0114175739297457,0.060763988323649,0.851062741444216
355,2,173254,0.0539316682994461,0.0602330124316071,0.371192051583498
356,2,173340,0.0452705851680549,0.0602459104546068,0.452894577598222
357,2,173385,0.0590528403569026,0.0602677002989749,0.327835029680985
358,2,173973,0.0600265399232071,0.0601044296893277,0.318622153408737
359,2,174714,-0.0730890831430243,0.15428007146814,0.635976142820892
360,2,177341,0.0546556697485442,0.0599136212102674,0.362264366967528
361,2,180314,0.00935944970239594,0.0600022599981143,0.876134045540309
362,2,180339,0.0108251539296146,0.0601531635666511,0.857287353424398
363,2,182758,-0.0207296726481548,0.0599300309437247,0.729625492069306
364,2,183619,0.0127016086869157,0.0601724249067413,0.832941292227785
365,2,183913,0.0132224626605924,0.0616963307735878,0.830424995578483
366,2,184146,0.0174119273177736,0.062107259428425,0.779371277332448
367,2,187176,-0.0352267601780319,0.0604747787944705,0.560599573457196
368,2,191066,0.0189605649672004,0.0609477774983976,0.755911827968161
369,2,191124,-0.065595094549713,0.0769359312935435,0.394462720466952
370,2,191128,0.0766739163468393,0.070778749870457,0.279419070023329
371,2,191599,-0.0143175522324004,0.0601066982401182,0.811862422523713
372,2,191762,-0.000175442242480561,0.062490902063634,0.997761540239308
373,2,191763,0.0108587650929336,0.0603468352931056,0.857303498422333
374,2,191959,0.00853109645922123,0.0602006397739057,0.887389078821575
375,2,192390,0.0236562050146037,0.0618508059633603,0.70234142643088
376,2,195759,-0.00136872468399143,0.0607192362874288,0.98202845544376
377,2,196912,0.0302371322303795,0.0597154765318325,0.612924704571457
378,2,197598,0.0390471782873192,0.195077830474442,0.841469109600475
379,2,198110,0.0119598959195223,0.0600917755891628,0.842356077872059
380,2,198283,0.0230984386563867,0.0619731526436712,0.709582875090052
381,2,198805,-0.0111616418077567,0.0603510692840327,0.853378213007989
382,2,198891,-0.00235922119669077,0.0598837419387937,0.968596390511009
383,2,199248,-0.0192068324545069,0.0600119289540362,0.749119593524822
384,2,201782,-0.00387943267336793,0.0599465225096128,0.948437638310749
385,2,203285,0.00826063105302383,0.0597128464952472,0.890051178898964
386,2,203783,0.0115301204263419,0.0595827228706935,0.846667356497159
387,2,204179,0.0209409596501857,0.0597196644565678,0.726056842532104
388,2,205406,0.0568603766864954,0.0602678131313069,0.34609003179108
389,2,205834,0.0534090800513177,0.059987415573984,0.373890774069875
390,2,205965,0.0678408146309822,0.0655215977396991,0.301192679492876
391,2,207192,0.0373821871342247,0.0599655762626162,0.533428142990691
392,2,207561,0.0497315257076819,0.0596746996968064,0.405195633140962
393,2,208682,0.054527225345875,0.0595622230828372,0.360571671175622
394,2,210102,0.0617346615849902,0.0596965326070894,0.301777961282193
395,2,212519,0.0167422459689615,0.127245127236988,0.895395615185854
396,2,214801,0.0451846331142707,0.0597356559558806,0.44990806689223
397,2,215016,0.0603863887430969,0.0596634289931737,0.312175199887111
398,2,218876,0.0637340730070176,0.060272273603173,0.291035733799945
399,2,227511,0.0956608763406693,0.0605813517115956,0.115220628303077
400,2,230378,0.069678000703519,0.0599141261153849,0.245629474081678
401,2,231943,0.0530039330666946,0.0601347621977592,0.378690725855038
402,2,232156,0.0691722938242483,0.0600634918670165,0.250243139715094
403,2,232789,0.0446727167346702,0.0599159795793521,0.45641168271955
404,2,238524,0.061077798165061,0.0599594623362908,0.309066062009618
405,2,241518,0.0865401247372369,0.0603934280678462,0.152760160619777
406,2,250396,0.0434946648050976,0.0601113623716244,0.469810123587942
407,2,250466,0.0586986265917803,0.0600534667403359,0.329021016442717
408,2,252305,0.0218876997331783,0.060282819466321,0.716759794732252
409,2,254571,0.0435982747307975,0.0610968745425433,0.475950677921539
410,2,254742,0.0550018803129019,0.0610155283010677,0.367968669803303
411,2,254908,0.0454286768385219,0.0615048133537185,0.460628656280688
412,2,255033,0.0953111449411466,0.0719644905728815,0.18622072840592
413,2,255862,0.0367388506248189,0.0611502859831216,0.548361385742691
414,2,255975,0.0442124390433594,0.0609152202157734,0.468440572956181
415,2,258311,0.0531408679895005,0.0598872965228247,0.375495780905937
416,2,259284,0.0636884847376483,0.0600603391268998,0.289683862359951
417,2,266330,0.0637048655969108,0.0603193568805617,0.291632720940595
