SNP,Chr,Pos,Effect,SE,ERG11_MID2_MTX_Metformin_avg_logratio_Fitness_minus_ref.GLM
41,1,55470,-0.183022726447605,0.0843557361500838,0.0306997564928431
42,1,59265,-0.0980924510538414,0.0824598082100258,0.235011426650389
43,1,60165,-0.0965756133618876,0.0824023218962171,0.241986989846828
44,1,62308,-0.0680992573918293,0.0823920000966268,0.409063210311311
45,1,62869,-0.0521457992730166,0.0824146080735683,0.527322752778777
46,1,65431,-0.0221220210808486,0.0861145916665625,0.797412962669461
47,1,65451,0.0196099416761927,0.084895077279579,0.8174561387476
48,1,65719,-0.0222119208438516,0.088528629579916,0.802036637412262
49,1,66841,0.00276783673137221,0.0825000602049083,0.973255345314708
50,1,66948,-0.0110822168329359,0.0830044094351769,0.893863297038463
51,1,68621,-0.105927546794718,0.0825894252796587,0.200480806697695
52,1,69417,-0.0845032102825359,0.0824398899124341,0.30605178950487
53,1,69820,-0.0590468480492419,0.323054240048945,0.855078011931069
54,1,69821,-0.0382828507130899,0.200441767940479,0.848641361490203
55,1,70906,-0.208360842888817,0.132162524204996,0.115794796701271
56,1,74327,-0.0792207410227359,0.0829092604163684,0.33997304503707
57,1,74572,-0.0712636238837182,0.0827084669633659,0.389479207203321
58,1,75211,-0.0848026695813923,0.0825211190664058,0.304819040914375
59,1,76030,-0.0257901409377279,0.0826330646163373,0.755145472445724
60,1,80108,-0.105324499959112,0.0824345345561624,0.202203840404997
61,1,81262,-0.0837762393085826,0.0824732381317597,0.310420788423112
62,1,81999,-0.147004860584407,0.0824248618986256,0.0753637426216659
63,1,82431,-0.157977290112555,0.0827612943315172,0.0570946548434502
64,1,83284,-0.138843549441706,0.0822506745689045,0.0922841540010285
65,1,83613,-0.103720535577781,0.0823881383921346,0.208889096996019
66,1,84112,-0.103962002368662,0.0823963967391261,0.207879042883761
67,1,84701,-0.0241727172609741,0.0884216045261616,0.784720835508155
68,1,84858,-0.0187638214693597,0.0828090334184878,0.820872572517817
69,1,85751,-0.0550683215078541,0.0831037764002209,0.507990209109506
70,1,87445,-0.0091987218708296,0.0833297934937425,0.912163330002708
71,1,87467,-0.0365117430990295,0.0837449299439545,0.663112296793454
72,1,89070,0.0109547794736369,0.0832411581589177,0.895373349910393
73,1,89616,0.0479897170809718,0.0827559852131465,0.562355890099354
74,1,89679,0.0357287045848629,0.0827840395379275,0.666303416291353
75,1,89880,0.0272876040926837,0.0828141246177803,0.741970027514453
76,1,91472,0.0340377496068631,0.0834219959167625,0.683507174935599
77,1,93789,0.01157963047278,0.0825796838485599,0.888563206685365
78,1,94351,-0.0196439998817654,0.082792723322306,0.812587124842503
79,1,99148,-0.00759597151325669,0.0825809940862811,0.926764454711954
80,1,101281,1.43403694174126,0.899945940931694,0.111949742110685
81,1,106011,0.0131082742733265,0.0860630919432404,0.879029410717092
82,1,106800,0.0320686612045252,0.0826757602449994,0.69833516576725
83,1,107970,0.0502171151140003,0.0824050520683388,0.542655563649646
84,1,109000,-0.0322024571304591,0.0825759023811355,0.696790946888209
85,1,112549,0.0250743190605595,0.0824893966262806,0.761329685049026
86,1,112742,0.0738859133985406,0.0827281968271978,0.372403269441395
87,1,113050,0.0635113368324816,0.0826131528116784,0.44253798004129
88,1,113135,0.0264432767250828,0.0824596763844119,0.748641669853849
89,1,114076,0.0545353743249273,0.0824205912772271,0.508613307086185
90,1,114628,0.0408507646763057,0.0826517319162575,0.621435807166265
91,1,116283,0.0607029919361713,0.0830773837204837,0.465459244584316
92,1,126880,-3.11209172829185,1.5511287137032,0.0455823570879405
93,1,127853,0.0402635650903191,0.0829577121224593,0.627728838426209
94,1,128302,0.0617687739891764,0.0826012282309845,0.455081771289081
95,1,128704,0.0339181362895159,0.0827292216426258,0.68206213754784
96,1,128911,0.0555947344632923,0.0827051581559047,0.501893591058402
97,1,130267,-0.00968897487109077,0.0827172385009386,0.906820732244659
98,1,130271,-0.0084480215486592,0.0828158017812478,0.91880683383569
99,1,130613,0.060955752362091,0.0835279592774225,0.466018025132873
100,1,132012,-0.0652203247194472,0.083341250616358,0.434404576313431
101,1,133231,-0.0626604593462803,0.0827544364109207,0.449443841561922
102,1,137074,-0.0630697436672625,0.0826356692138806,0.445838007106159
103,1,137304,-0.0564524565224604,0.0826779904088488,0.495181652065318
104,1,139686,-0.0280108258641875,0.0828278766885212,0.735427725288713
105,1,149562,-0.0208977573636298,0.0830228317403602,0.801410954769628
106,1,150447,-0.0220251584285482,0.0839430902755811,0.793179978588579
107,1,151446,-0.0793066338399182,0.168601932082358,0.638375491499362
108,1,154084,0.00642886785477442,0.0842099459930968,0.93918920192313
109,1,156633,-0.0368007695632922,0.0853426826446928,0.666577604100014
110,1,157269,-0.0181423406763987,0.0826766441047727,0.826436236925751
111,1,160054,-0.0393925949312174,0.0834414942126455,0.637148263485778
112,1,166222,-0.0493424958580719,0.0828088477925114,0.551650483485872
113,1,166416,-0.0307117719088865,0.082666123106481,0.710476270326671
114,1,167326,-0.0505359162311567,0.0831086137477328,0.543531577401743
115,1,168836,-0.0387200969436636,0.0827324106090136,0.640061928894964
116,1,171200,-0.021939919287516,0.0828737839674222,0.791365074440758
117,1,171431,-0.062631721203614,0.0833327987114911,0.452801170673153
118,1,173339,-0.0450541280651285,0.0827161262935154,0.586314980191335
119,1,173845,-0.0680788520599676,0.0826028471304266,0.410399046690867
120,1,175121,-0.036470257320852,0.0824955127033504,0.65869641384377
121,1,175281,-0.0632649859910666,0.0825198130261223,0.443793604443306
122,1,175315,-0.0588821338861216,0.082502984756279,0.475886148093979
123,1,175523,-0.0646374291434944,0.0829589781789191,0.436413792207752
124,1,175541,-0.0612444825716497,0.0826271447699547,0.459055861941784
125,1,175653,-0.0626772927938768,0.0828859761281176,0.450041457312989
126,1,175805,-0.0918876580173279,0.0875083503338893,0.294416007816931
127,1,175818,-0.0820539072599612,0.0855199272966935,0.337978125000423
128,1,175856,-0.0871029608410623,0.0841949963130473,0.301592715993309
129,1,175876,-0.054540516825394,0.0829795211207725,0.511431248758678
130,1,175989,-0.0590846850694748,0.083207775681253,0.478119559688351
131,1,176001,-0.0601070282704352,0.0836398988355487,0.472837784176363
132,1,176451,-0.0982604882743673,0.0845455821965307,0.245931648094289
133,1,177692,-0.0713522010358969,0.0824750982999237,0.387551533523516
134,1,178191,-0.0590612705609432,0.0825846590531049,0.474982711213372
135,1,178224,-0.0713522010358969,0.0824750982999237,0.387551533523516
136,1,178960,-0.0748696828944,0.0831264417386328,0.368376634662203
137,1,179139,-0.121387622898931,0.164816790146574,0.461915420812756
138,1,179139,0.0497067850620309,0.332189912279935,0.881139121743374
139,1,180955,-0.0247535069098883,0.09556380210002,0.795766180119535
140,1,183802,-0.0555211774968757,0.0825199887544199,0.501501406065108
141,1,183954,-0.066342646231925,0.0830990505862432,0.425200554036888
142,1,184450,-0.0266027946216087,0.0824336391258124,0.747100105458647
143,1,184641,-0.0247852631995817,0.0848347780389711,0.770336515987625
144,1,184718,-0.0288665612165957,0.0828999970612053,0.727890464568381
145,1,185296,-0.00134289948761533,0.0825624564435503,0.987031964614517
146,1,185438,-0.0162834573337951,0.08256183674246,0.843763092400566
147,1,185469,-0.0197199474645368,0.082678883617945,0.811622017807191
148,1,185503,-0.0306733361594607,0.0824555261414979,0.710117138681625
149,1,185705,-0.0209562878288092,0.0833859624897248,0.801715471811008
150,1,185749,-0.0239479881532846,0.0833836804979092,0.774125910119324
151,1,185806,-0.0278011931491871,0.0834916639124719,0.739345797089783
152,1,185879,-0.0220512785447824,0.0839000715769345,0.792836568911443
153,1,185916,-0.0185408851115686,0.0838643121100598,0.82515645265279
154,1,185941,-0.00534494978209327,0.0842349878553676,0.949441821032378
155,1,185954,-0.00343951218954937,0.0844812740860558,0.967547468487304
156,1,186055,-0.021836157662097,0.0827872360089635,0.79211693844122
157,1,186896,-0.0320297978128351,0.0841355271260973,0.703660126542411
158,1,187697,-0.131196773516548,0.171479804602128,0.444731611847972
159,1,189392,0.0705238260020025,0.172480880793762,0.68287633998725
160,1,189416,0.151154724412757,0.166689295870249,0.365128381525966
161,1,190132,0.00893652355340968,0.0828990544579635,0.914215534369566
162,1,190148,0.00627056969694445,0.0829247496643492,0.93976617785889
163,1,190165,0.00154996951126579,0.0835625991435251,0.985211683721296
164,1,190169,0.00392184470172596,0.0834581746511938,0.962546385763507
165,1,190933,-0.11684498880145,0.0825477034722799,0.157808140747991
166,1,192149,-0.131716796291525,0.0831634672727824,0.114127852515304
167,1,192302,0.00218602471995588,0.110196613089771,0.984184215249018
168,1,192303,-0.087718013839968,0.099385395369286,0.378050538637519
169,1,192305,-0.00972553989813107,0.103391596439034,0.925110819220344
170,1,192315,0.0383243019862984,0.117272345692791,0.744014782071396
171,1,192795,-0.138504072474881,0.0822954086123895,0.0932571364666714
172,1,194020,-0.0625435223751409,0.0869652720346634,0.472506983900138
173,1,194187,-0.0780893004763644,0.082588861412964,0.345040945454023
174,1,194867,-0.0264741281213808,0.0826363622072447,0.748878182440027
175,1,197325,-0.0567689620925556,0.0846111871186151,0.502698023429124
176,1,197392,-0.0753329043832127,0.085659608818981,0.379758380846174
177,1,198857,-0.287921403032616,0.396002538493095,0.467665222393305
178,1,206666,0.0737745671676744,0.0928679816241845,0.427494819568349
179,1,206675,-0.0439500239859072,0.12099139595157,0.716636188015643
180,1,223051,-0.00961045210350497,0.0957767411494934,0.92012959305586
181,1,223059,-0.124645402075155,0.0992337112686828,0.209917925915585
182,2,7366,0.062607538230683,0.119824197252432,0.601653507987162
183,2,8180,-0.146473484712088,0.164852457122366,0.374870117050436
184,2,8187,0.0584840129767699,0.171593691064127,0.733435482874644
185,2,8250,0.0561513148957697,0.169056370709958,0.739976517397791
186,2,8253,0.0341053468302732,0.169073041292867,0.840252129464558
187,2,8285,-0.0250840972446779,0.0916592908689839,0.784500811348978
188,2,8302,0.00174001945363811,0.085807993857887,0.983833016464144
189,2,8306,0.00174001945363811,0.085807993857887,0.983833016464144
190,2,8314,0.00830847632991227,0.0840465791219281,0.921309021346794
191,2,8317,0.00203556670316307,0.0859644756419509,0.981121907519908
192,2,8328,0.00135520323171601,0.0855799218658248,0.98737455108806
193,2,8331,5.47321106114662e-06,0.0854190638136475,0.999948911885294
194,2,8498,-0.0078781536656749,0.0839236041432518,0.925263364880472
195,2,8651,-0.0085981812507856,0.084001983995376,0.91853152523753
196,2,9418,-0.108233254368646,0.213564468747223,0.61261557179584
197,2,9812,-0.00204295589032721,0.0845022904648289,0.980725613138942
198,2,9932,-0.00535181832293952,0.084168829476783,0.949337201673164
199,2,10135,0.0130260763289509,0.0838441068388444,0.876625789732169
200,2,11616,-0.00560411003585592,0.0837574459583813,0.946692188180486
201,2,12133,0.0187998669690892,0.0840849989201323,0.823212138391284
202,2,12194,0.00880682798439048,0.0844148221643326,0.916968323279146
203,2,12359,0.012089518577334,0.0841668518665046,0.88586866523162
204,2,13061,-0.00135955397976639,0.0841630861578272,0.987120815929331
205,2,14298,0.0255378303692082,0.0844176833179145,0.762435735729308
206,2,15222,-0.0163384724878861,0.0852474908974879,0.848119303007212
207,2,17986,-0.0217345848618964,0.0837499880664803,0.795387289428931
208,2,19770,0.002206333654728,0.0843369920400179,0.979143765848148
209,2,19836,0.00402051065900633,0.0841050982944699,0.961899950995861
210,2,19851,-0.00172989272325896,0.0843515686622883,0.983649615576206
211,2,21595,0.00114835311207573,0.0840032083281772,0.989100702640064
212,2,22385,-0.0128525969633724,0.0840799340315304,0.878594722029711
213,2,23441,-0.00389515728013201,0.0848991206792863,0.963431973555425
214,2,24209,0.0326153481061395,0.0841824063901854,0.698666481452961
215,2,24341,0.0523533347292167,0.0843534519289852,0.535235386643968
216,2,26815,0.0402331970766325,0.0842711206596549,0.633354495174275
217,2,28209,0.0575324234190565,0.0842710731536474,0.495239992180593
218,2,28695,-0.00121131446747769,0.0880975672405456,0.989037445798974
219,2,35849,0.0183264505125544,0.903176293099884,0.983822610901242
220,2,35850,0.159079786619722,1.1045696549957,0.885567099219577
221,2,41245,-0.0329069653914495,0.0839849696636092,0.695427871917764
222,2,43214,-0.0434301579344218,0.085333854557051,0.611109397778557
223,2,47104,0.0487526124297172,0.0829448088397278,0.557061338191645
224,2,50915,0.00260095604830268,0.0838006270368718,0.97525723031701
225,2,55834,-0.00175850800902322,0.0834134606017336,0.983192294139341
226,2,56422,0.00122927893540714,0.0835626142538239,0.988271156247206
227,2,57715,0.00842160712287965,0.0832859749118231,0.91951518921321
228,2,59046,0.00252852808849435,0.0837083983720243,0.975919527111734
229,2,59191,0.0080157477495133,0.0832281273743169,0.923328576257191
230,2,59383,0.0155818486350907,0.0832490588329681,0.851633724936951
231,2,59477,-0.00479018769161643,0.0845054586583239,0.954828234071756
232,2,59755,0.198760249054047,0.189575849326033,0.295149962552929
233,2,60471,-0.0108307992097819,0.0833633257409883,0.896701482772507
234,2,60478,-0.0111281235340431,0.0834583471814322,0.894002487064481
235,2,60786,-0.0143123014663212,0.0833197351389956,0.863712342142656
236,2,61035,-0.0312497038171443,0.0833006047224528,0.707778834656805
237,2,61071,-0.0322361266251028,0.0829214993266049,0.697691954394593
238,2,61675,-0.0281534606583572,0.0831645250282406,0.735167134118388
239,2,62776,-0.0178428433851293,0.0868122509161704,0.837273643730793
240,2,62939,-0.0159197296324155,0.083029923560848,0.848060150258698
241,2,63527,0.0162224733718814,0.0833414583234715,0.845778383969176
242,2,63857,-0.0149922403439603,0.0833614998454592,0.857376586677367
243,2,65527,-0.00685396581112063,0.0830896752575016,0.934304794797465
244,2,67007,-0.0186497920581893,0.0914765819225239,0.83856863032245
245,2,67023,-0.0823051295285637,0.189128535535328,0.663697058218101
246,2,67024,7.5519068563068e-06,0.189870789306934,0.999968287465199
247,2,67976,0.000599513530503692,0.0842872558577339,0.994328918480995
248,2,69628,0.0130952014788324,0.0856807677050927,0.878614050695898
249,2,71825,-0.15489523358843,0.165483916429601,0.349905963027472
250,2,72389,0.0525385212616188,0.0837207875206055,0.530708080453904
251,2,72392,0.0756237795449506,0.0842409698910751,0.369953183490847
252,2,73646,0.0944794834230589,0.0824548030664835,0.252640189115433
253,2,74564,0.102272929955919,0.0822659022555236,0.214619381876743
254,2,74739,0.142109550194075,0.0823703420590111,0.0853573738187738
255,2,79931,0.209457730007259,0.0925641983342783,0.0242527786014064
256,2,80748,0.142179369583043,0.0856927202333144,0.0979683240040317
257,2,80873,0.132817821746141,0.0826123282437659,0.108789658097135
258,2,81501,0.167872401668677,0.0824175114854916,0.0424104190097382
259,2,83526,0.153147807085434,0.0823694797689981,0.0638195263297806
260,2,83845,0.165471292654416,0.0823810447145468,0.0453398003920469
261,2,84412,0.561723381858386,0.206640551301561,0.00688446996019588
262,2,84412,0.00582019463732997,0.104552277939093,0.955637950453476
263,2,84447,0.202014159497092,0.0832165322563921,0.0156997262692484
264,2,87391,0.15597870703521,0.0820657914026787,0.0581616628069108
265,2,87562,0.174582984302487,0.0821696491952418,0.0343089921370955
266,2,87849,0.17742200584961,0.082144537340695,0.0314550408766776
267,2,87878,0.178365360637975,0.0824964155447938,0.0312819774439086
268,2,88125,0.143014707930743,0.0920281043423357,0.121072615898424
269,2,89785,0.145448532466563,0.0826885186279669,0.0794450409759535
270,2,93441,0.137497226559837,0.0852156870108167,0.107525096271025
271,2,93588,0.160806632011952,0.0881178322979957,0.0688604380542636
272,2,93721,0.125847004008753,0.0825279519256526,0.128179044496961
273,2,93952,0.138250213640862,0.0822339315757132,0.0936120445528836
274,2,95085,0.121581869618271,0.0824240797508651,0.141083157401234
275,2,103188,0.144457818700144,0.084334982199314,0.0876080733605344
276,2,107124,0.150884131168859,0.0823280906250289,0.0676867263577949
277,2,111645,0.185413647755357,0.0821814158233451,0.0246726090771536
278,2,111916,0.187890895365486,0.0823620163752832,0.0231268858444676
279,2,111931,0.19260081871927,0.0824590339250408,0.0200655299000201
280,2,111999,0.186791874983175,0.0821963214818753,0.0236565618225242
281,2,114528,0.16532695551387,0.0828056146462983,0.0466398246156278
282,2,116024,0.199309026120152,0.0827930086554537,0.0165828352341542
283,2,119244,0.0581132601119998,0.0909193168213695,0.523124303091661
284,2,119246,0.0555673524266678,0.0918947444267606,0.54577694332828
285,2,119247,0.0403822898111941,0.0925812316361801,0.662971142393966
286,2,120090,0.102502429243915,0.0829609920663979,0.217447618308624
287,2,120291,0.102031419340321,0.083915415912158,0.22484155063459
288,2,120726,0.0975719151478103,0.0834436578937874,0.243065728017583
289,2,121716,0.0674329049415028,0.0834329914207701,0.419503500986595
290,2,123100,0.0974567246797302,0.0834643228128664,0.243737937226506
291,2,124677,0.0689000702577638,0.0834295955830761,0.409448754323931
292,2,127636,-0.0616204440537382,0.105570760569346,0.559802632030306
293,2,127887,0.010526836128228,0.0840808500390545,0.900437298826227
294,2,128935,0.0171095343734355,0.0839982944114852,0.838713855589903
295,2,129053,0.0142000268989921,0.0842555464568812,0.866258763681246
296,2,130040,0.00240951144096524,0.0847731151084222,0.977340793337194
297,2,130976,-0.0190631733663262,0.0840765947804747,0.82076043550803
298,2,132199,-0.0221654346629383,0.0844641871715285,0.79314760671616
299,2,133355,0.00131390217044403,0.0850438161607906,0.987682134658704
300,2,133435,-0.0187246205636933,0.0852217918351865,0.826219073746324
301,2,133943,-0.0590791996355795,0.0997331868990374,0.553980404822519
302,2,135183,-0.00106549131920053,0.0852748037769081,0.990037912712233
303,2,135402,0.00767411459762579,0.0852609627725952,0.928332409504522
304,2,135898,-0.00852636893559966,0.0857129155507876,0.920816893539291
305,2,135912,-0.00634329482984919,0.0857767646465954,0.941091100981577
306,2,135925,-0.0152808202185146,0.0853849899333188,0.858068816313564
307,2,136002,-0.0306715486783009,0.0853093547460509,0.719411196954517
308,2,136173,-0.000374626898165253,0.0859286318904542,0.996523900754569
309,2,138209,-0.0266825126917061,0.0884371290562375,0.763049546586832
310,2,138318,-0.0277964479145432,0.0881847973713345,0.752790892375754
311,2,138695,-0.0510708636549162,0.0866429306438736,0.555942779529656
312,2,138818,-0.0696109606612962,0.0864472314329809,0.421221962777959
313,2,139728,-0.0454943218579094,0.0863375205031313,0.59856921182535
314,2,140174,-0.0705147455161605,0.0862898881373043,0.414374270035187
315,2,140863,-0.097166225232225,0.0861815011310406,0.260313665290794
316,2,141152,-0.0754767386205786,0.0864864851131156,0.383419950701175
317,2,141292,-0.0818269971290269,0.0858468076454588,0.341153830657996
318,2,141545,-0.0512483104088193,0.0863328528821558,0.553151104676149
319,2,145823,-0.0341575114685719,0.0896506090318054,0.703427236931714
320,2,145934,-0.17548780956855,0.147450685574625,0.234788890327825
321,2,145980,-0.0619976375458986,0.0904357710392735,0.493451094251272
322,2,146723,-0.042150240458029,0.0861909463794629,0.625121844524684
323,2,147946,-0.0588762878516973,0.0869534957328535,0.498785433530011
324,2,150394,-0.0540554406160068,0.0947399813645109,0.568656671440332
325,2,151274,-0.140842981814924,0.148288218731397,0.342867693390455
326,2,151397,-0.0522428619551012,0.087183137047508,0.549403053429315
327,2,153035,-0.0765620886327607,0.0861816195299057,0.374940932120395
328,2,153228,-0.0627077582579361,0.0868433600508095,0.470724017747198
329,2,153455,-0.0579870859642155,0.0875090128298455,0.507992727829031
330,2,153732,-0.0297149016247693,0.0905180886559461,0.742897745496902
331,2,153815,-0.0820085934422443,0.0871181898865767,0.347169943790074
332,2,154160,-0.0878047005761293,0.0861869025826424,0.309009498344828
333,2,154235,-0.0834162252703798,0.0870622875630641,0.338657379982971
334,2,155527,-0.0981938483677798,0.0944745023444451,0.299344637209128
335,2,159870,-0.119214895387203,0.0847364068878963,0.160339486918303
336,2,161229,-0.0650343496675387,0.0862084426646787,0.451121067978312
337,2,161451,-0.147475131442203,0.184577933294972,0.424835948307038
338,2,161451,-0.0898920833351582,0.185275392585295,0.627848985477477
339,2,162696,-0.0256934167706144,0.0858957855844609,0.765022120350756
340,2,163284,-0.0125266669571107,0.0847656677942037,0.882600798808236
341,2,164166,-0.0515826553827565,0.0855113011245616,0.546745613218443
342,2,165270,-0.039767588610639,0.0848094618124565,0.639426925990064
343,2,165675,0.00329672910820644,0.0862377220198798,0.969527196932804
344,2,166404,-0.272609641623616,0.223032611113885,0.222414990355004
345,2,168012,-0.126328227929357,0.104025699891142,0.22540891018365
346,2,168062,-0.0546210158360181,0.0854135225282246,0.522919583217043
347,2,168518,-0.0669541447529294,0.0848988840001431,0.430855271189317
348,2,168980,-0.0590716810225589,0.0848750871139564,0.486896978413339
349,2,169651,-0.0302588470808876,0.0849583783740074,0.72193288541399
350,2,169902,0.259759673210196,0.141356703853513,0.0669589570926416
351,2,169960,0.0405447343755423,0.132279396803079,0.759398361722106
352,2,170725,-0.0400253390902972,0.0850982396713365,0.638400630555391
353,2,171254,-0.0233241928618411,0.0852536186096593,0.784562830587288
354,2,172242,-0.0206977465510474,0.0842475911649114,0.806074584478915
355,2,173254,-0.0572056492492483,0.0835536953582644,0.494009458463893
356,2,173340,-0.0550166685899667,0.0835477352152287,0.510642425029411
357,2,173385,-0.0484134032455756,0.0836363405333352,0.563055455680635
358,2,173973,-0.0410598088503096,0.0834251196697344,0.622901149706117
359,2,174714,0.128164166571704,0.213871877755249,0.54938608326365
360,2,177341,-0.0270745701162817,0.0831569041730177,0.744931907573219
361,2,180314,-0.058933551716976,0.0831381430482041,0.478877385058008
362,2,180339,-0.0587477087978712,0.0833488535971988,0.481373824359229
363,2,182758,-0.10052153077599,0.0829359680905658,0.226308526294359
364,2,183619,-0.0857940906321549,0.0833105799813152,0.303804157571155
365,2,183913,-0.0841464934820718,0.0854315438655863,0.325319248419648
366,2,184146,-0.0695980754947162,0.0860429380032784,0.419131250221401
367,2,187176,-0.123737677338055,0.0836309572252464,0.139880455504134
368,2,191066,-0.0875965777436167,0.0843882978244835,0.299972137726374
369,2,191124,0.0056663088507527,0.106782679117764,0.957710985323229
370,2,191128,0.00568929271421759,0.0982987839366864,0.953878914269383
371,2,191599,-0.139254711524219,0.083015719635083,0.0943396974018163
372,2,191762,-0.159502521228523,0.0862280831538269,0.0651816624662279
373,2,191763,-0.136523908985699,0.0833599196934841,0.102361895298022
374,2,191959,-0.120650657504601,0.0832244828935658,0.148029620353867
375,2,192390,-0.139059836630563,0.0854553191142169,0.104569611380751
376,2,195759,0.00244154063820384,0.0841884908024775,0.976880274434347
377,2,196912,0.02582571213294,0.0828154526413962,0.755341260627929
378,2,197598,-0.00334771825725255,0.270494909079858,0.99013240821673
379,2,198110,-0.013984393266317,0.0833198928749127,0.866805434055372
380,2,198283,-0.0162700674807521,0.0859396557290374,0.849951083781339
381,2,198805,0.00501155215984089,0.0836816878833935,0.952278505961883
382,2,198891,0.000283928992234062,0.0830302807315909,0.997273503944217
383,2,199248,-0.0202714983937178,0.0832129106955554,0.807674382382802
384,2,201782,-0.0163339051195683,0.0831130925610599,0.844311375677353
385,2,203285,0.0518282094689723,0.0827494270491636,0.531505203240139
386,2,203783,0.0237640798883246,0.0826074293777932,0.773764455094079
387,2,204179,0.0309461113934177,0.0828006417871325,0.708820335844953
388,2,205406,0.0184000864341122,0.0836621796261743,0.826050350690025
389,2,205834,0.0267715309301805,0.0832549884302952,0.747975852131811
390,2,205965,0.0128073001502718,0.0909823993907379,0.888134472059392
391,2,207192,-0.000233739119299636,0.0831893177768494,0.997759753768338
392,2,207561,-0.0031372334222825,0.0828214442098324,0.969805184567118
393,2,208682,0.00265470272933155,0.0826821621436029,0.974404610930262
394,2,210102,0.018213838211543,0.0828901470939157,0.826204820322244
395,2,212519,0.0487415751150628,0.176413365178101,0.782485604301451
396,2,214801,-0.0281147090656902,0.082878362904259,0.734639261445342
397,2,215016,-0.0315294907296616,0.082827576062012,0.703681426272571
398,2,218876,-0.113630996013192,0.0834822704572002,0.174337935847726
399,2,227511,-0.090952588135901,0.0841543634349056,0.280531565242413
400,2,230378,-0.0697950236829079,0.0831482754828779,0.401810550444495
401,2,231943,-0.0835498474594757,0.083351305347639,0.316845748987549
402,2,232156,-0.0744542587107979,0.0833414697623604,0.372270977680385
403,2,232789,-0.0893680060234044,0.0830040078513061,0.282362546383698
404,2,238524,-0.0652562076974751,0.0831847085265586,0.433288376772224
405,2,241518,-0.0841860898044379,0.0838603539481313,0.316122039650347
406,2,250396,-0.0517251739273746,0.0833620364946118,0.535336690644382
407,2,250466,-0.0484987976119842,0.0833380609309803,0.560970103781593
408,2,252305,-0.0708859897987313,0.0835138553306603,0.396571612316906
409,2,254571,-0.026351751857596,0.0847616087115124,0.75606581340883
410,2,254742,-0.00743753024069793,0.0846957372628562,0.930073753090833
411,2,254908,-0.0204042164936806,0.0853367126603797,0.81116490558865
412,2,255033,0.0117001514607964,0.100025980668088,0.90694945653728
413,2,255862,-0.0107285632985883,0.0848276057492943,0.89942801974591
414,2,255975,-0.00845541082109658,0.084522065820483,0.920371017733743
415,2,258311,0.00687204018969523,0.0831267789603412,0.934161280411964
416,2,259284,0.0253142121737948,0.0833966012912218,0.761657121293235
417,2,266330,0.0176879345362049,0.0837608271279633,0.83287497843
