SNP,Chr,Pos,Effect,SE,MID2_TPO4_noMTX_noDrug_avg_logratio_Fitness_minus_ref.GLM
57,1,74572,-0.0378356745117492,0.048388436949451,0.43478830976724
58,1,75211,-0.0447728876245515,0.048283267558806,0.354406370905693
59,1,76030,0.00238154972341759,0.0483418725828396,0.960736181807768
60,1,80108,0.00855968234822965,0.0483284613520047,0.859519851741306
61,1,81262,-0.0443305184671168,0.0482546870213154,0.358891318433548
62,1,81999,-0.0217697583055157,0.0484164602525463,0.653249262989103
63,1,82431,-0.0104492911228966,0.048656400824578,0.830080975492311
64,1,83284,-0.0172320714292943,0.0482967831044546,0.721458141006993
65,1,83613,-0.0128058135850714,0.0482953587251373,0.79104390796795
66,1,84112,0.0041428239844981,0.0483049877313221,0.931702729679809
67,1,84701,0.00560944061355723,0.0517259310172584,0.913703983797639
68,1,84858,0.0178987523371922,0.0484324556012378,0.71193112342017
69,1,85751,-0.0144375071872776,0.0486348622512964,0.766751725284169
70,1,87445,-0.0235274517937138,0.048727668175216,0.629511784143053
71,1,87467,-0.0313860850536118,0.0489704472669183,0.521991238637342
72,1,89070,-0.0326425751198207,0.0486612570568638,0.502778703534539
73,1,89616,-0.0361686586798555,0.0483920480081407,0.455314205412157
74,1,89679,-0.0158567412003074,0.0484291024567657,0.743543008304409
75,1,89880,-0.0336108904250155,0.0484156899127405,0.488004097359809
76,1,91472,-0.0179138627445828,0.0487990391572462,0.713768435059436
77,1,93789,-0.0118601947228241,0.0483013662113884,0.806176591636599
78,1,94351,-0.0230747094847565,0.0484170485009844,0.63395444005719
79,1,99148,-0.00764956979989478,0.0483037751400726,0.874260686125867
80,1,101281,0.662454324902533,0.527126191808993,0.209683042157396
81,1,106011,-0.0262421449150655,0.0503240047924318,0.602370743256238
82,1,106800,-0.0119716165819911,0.04836645252106,0.804650483083228
83,1,107970,-0.0348457215297995,0.0481916697209287,0.47011860995894
84,1,109000,-0.0253874546252266,0.0482934374435058,0.599432565021769
85,1,112549,0.0354664987472074,0.0482207131159674,0.462521361365472
86,1,112742,0.0216163765290652,0.048431995749075,0.655636666142809
87,1,113050,0.0250881960032931,0.0483457228261588,0.604132560112763
88,1,113135,0.0132830577644867,0.0482357930154915,0.783187257777593
89,1,114076,0.0111137846192999,0.048237347072676,0.817916036777226
90,1,114628,0.0447087502306778,0.0483044376138239,0.355305978096798
91,1,116283,0.0128793839473635,0.0486271736187505,0.791272046360659
92,1,126880,-2.80482828046799,0.900180714771715,0.00198442219907356
93,1,127853,-0.00503849696698577,0.0485407170333072,0.917387494802757
94,1,128302,0.00113391555705916,0.0483549650145804,0.981304709655248
95,1,128704,-0.0187362115512206,0.0483928626978226,0.698864484600742
96,1,128911,-0.00383466218793038,0.0484080633282479,0.936906213374537
97,1,130267,-0.00327726813958901,0.0483852327678627,0.94603667259929
98,1,130271,-0.00232433765507217,0.0484428165195593,0.961758472005145
99,1,130613,0.00578100293305203,0.048894703382323,0.905949717138805
100,1,132012,0.00139274580886539,0.0487918293330614,0.977243885721318
101,1,133231,-0.0289450550212644,0.0484211575640422,0.550372019683038
102,1,137074,-0.0235343893641489,0.0483605402216328,0.626812307634313
103,1,137304,-0.0208999971425747,0.0483807880439251,0.666012719633859
104,1,139686,-0.014537309219296,0.0484509935652792,0.764322101292802
105,1,149562,-0.0298542396392345,0.048541718413656,0.538936244151495
106,1,150447,-0.0311696119208442,0.0490784129211096,0.525775809287241
107,1,151446,-0.0568058296342198,0.0986065451540326,0.56492429512991
108,1,154084,-0.0139099521046123,0.0492525935174643,0.777786460075357
109,1,156633,-0.0250213921180591,0.0499157173446521,0.616491582991534
110,1,157269,-0.0180503003926691,0.0483546169906437,0.70915660106524
111,1,160054,-0.036503485354004,0.0487849859254598,0.454806120011868
112,1,166222,-0.030262222201556,0.0484357725565663,0.53251204124663
113,1,166416,-0.0233086090185179,0.0483482460841804,0.630034865135044
114,1,167326,-0.0343879973490485,0.0486045421993196,0.479719015774326
115,1,168836,-0.00502735217790978,0.0484077540573965,0.917343972634856
116,1,171200,-0.00894807458624042,0.0484786493662763,0.853666320117777
117,1,171431,-0.0247970136927526,0.0487658016793875,0.61142607237941
118,1,173339,-0.0453692588111691,0.0483440137268873,0.348646162096292
119,1,173845,-0.0288459263620627,0.0483397846490922,0.551068417646787
120,1,175121,-0.0226746495172182,0.0482531774068743,0.6387094935965
121,1,175281,-0.0170595467335512,0.0483007604749817,0.724153703921057
122,1,175315,-0.0188525698206272,0.0482836614839892,0.696436057140974
123,1,175523,-0.0204221242298544,0.0485555537982651,0.674308259585411
124,1,175541,-0.0180067972122072,0.0483600081347482,0.709856515548652
125,1,175653,-0.0204918600547607,0.0485103016051914,0.672973577424598
126,1,175805,-0.0562944714917612,0.0511793665085496,0.272105775333739
127,1,175818,-0.0406854951652372,0.0500423662520298,0.416754011536546
128,1,175856,-0.0229703088141495,0.0493084549762621,0.6416106811086
129,1,175876,-0.00735901873779657,0.0485661391581033,0.879647589133437
130,1,175989,-0.0130085628466609,0.0487013688107695,0.789541393061933
131,1,176001,-0.0215202918046073,0.048946682961558,0.660446603993091
132,1,176451,-0.0293777222851852,0.0495239276103302,0.553425442038491
133,1,177692,-0.0233455241413363,0.0482780993050504,0.628995534560513
134,1,178191,-0.0201358675669792,0.0483301574552549,0.677201162625239
135,1,178224,-0.0233455241413363,0.0482780993050504,0.628995534560513
136,1,178960,-0.0352954734155574,0.0486435426393226,0.46856832368081
137,1,179139,-0.0998149403766213,0.0963355716671357,0.300856724417153
138,1,179139,0.0396310102276531,0.194305822022275,0.838500703480648
139,1,180955,-0.0443962374154987,0.055854424090079,0.427231216504485
140,1,183802,-0.0293929751384888,0.0482748256359387,0.543003849319133
141,1,183954,-0.0392812319796093,0.0486068636391773,0.41955329792585
142,1,184450,-0.0360303096650867,0.0481876871168665,0.455134225455626
143,1,184641,-0.0414536048719254,0.0495801714487433,0.403668508146748
144,1,184718,-0.0241858089546161,0.0484827504804769,0.618193030517379
145,1,185296,-0.0258150474159735,0.0482745373281822,0.593155986976092
146,1,185438,-0.0368555514838935,0.0482565135482024,0.445530851025359
147,1,185469,-0.0360701167505152,0.0483279511960572,0.455945901314423
148,1,185503,-0.0359837080029239,0.0482029406878354,0.455859640435996
149,1,185705,-0.0406300243430571,0.0487321756814992,0.404990617369569
150,1,185749,-0.04695473726715,0.0487160721684353,0.335783500387608
151,1,185806,-0.0385849346068696,0.048802076757676,0.429684220599411
152,1,185879,-0.0386799053234159,0.04903809894283,0.430774380820193
153,1,185916,-0.029008156407487,0.0490346709589017,0.554507440434235
154,1,185941,-0.0356028060933052,0.049236228193052,0.470096171111244
155,1,185954,-0.0374925520365621,0.0493762697163853,0.448165936015688
156,1,186055,-0.0471298678928257,0.0483653156633229,0.330497497432571
157,1,186896,-0.0514295062167509,0.0491481533340531,0.296084124568602
158,1,187697,-0.045211387905792,0.100359652125748,0.652631077295495
159,1,189392,-0.0181831162946908,0.100910183576732,0.857105947398002
160,1,189416,0.0896808127695108,0.0974999359918594,0.358303402461868
161,1,190132,-0.0278883512824249,0.048469032969503,0.565397571629313
162,1,190148,-0.0263363051571729,0.0484861232835063,0.587354189432441
163,1,190165,-0.0136723901572296,0.0488736984943815,0.779833586271011
164,1,190169,-0.0281047706824099,0.0487952394116565,0.565000029681142
165,1,190933,-0.0776745503086336,0.0482454693995132,0.108294659003508
166,1,192149,-0.0430880686670189,0.0487642652594817,0.377513953635179
167,1,192302,0.102097064860923,0.0642289586692785,0.112824698423307
168,1,192303,0.0527961121299434,0.0581307053602621,0.364375782127229
169,1,192305,0.0755844536363655,0.0603446711036245,0.211200270421603
170,1,192315,0.0926850348143811,0.0684300568549941,0.176459426375153
171,1,192795,-0.0691477362967271,0.0481902756377111,0.152203859831915
172,1,194020,-0.033958381233114,0.0508746082920149,0.504894201105691
173,1,194187,-0.0104267022152065,0.0483674658871051,0.829445387819905
174,1,194867,0.00202368830855754,0.0483442057710014,0.966633972468684
175,1,197325,0.0194625208522393,0.0495131652576842,0.694499374710139
176,1,197392,-0.0245237867662957,0.0501435916503499,0.625095016559019
177,1,198857,0.00483586957699922,0.231810890075181,0.983368108458234
178,1,206666,-0.0111456145804953,0.0543674800063138,0.837686242561995
179,1,206675,0.0041409624249793,0.0707855687098059,0.953383389115955
180,1,223051,-0.0256440807818554,0.0560078004063993,0.647330249722283
181,1,223059,-0.0617280412263215,0.0580824757350112,0.288614884572755
182,2,7366,0.128257318400475,0.0697839468849842,0.0669143608748922
183,2,8180,-0.138857546292526,0.0962532123304706,0.150012087435711
184,2,8187,-0.126937089272335,0.100160892458737,0.205872061339835
185,2,8250,-0.0514353144174766,0.0988653590397238,0.603211156544396
186,2,8253,-0.0640748572117582,0.0988444396652376,0.517251571932856
187,2,8285,0.0208972024751402,0.0536093199214142,0.696915529745726
188,2,8302,-0.00829822129420676,0.0501905987453056,0.868775602980036
189,2,8306,-0.00829822129420676,0.0501905987453056,0.868775602980036
190,2,8314,-0.00423320372236979,0.049162355363521,0.931430488277997
191,2,8317,-0.0123516034179273,0.0502797875102101,0.806090191537596
192,2,8328,-0.0155448443518469,0.0500522844072561,0.756309214280946
193,2,8331,-0.0165084838995546,0.049957285714879,0.741254511238676
194,2,8498,-0.00988644723902588,0.0490880506793865,0.840500005627334
195,2,8651,-0.00642345299492952,0.0491356454574097,0.896064171363362
196,2,9418,0.126321592580871,0.124786805580624,0.312088334312316
197,2,9812,0.0185337210007093,0.0494189515223709,0.70786139760134
198,2,9932,0.00981758902969487,0.0492312091886376,0.842050603634387
199,2,10135,0.0072930667874701,0.0490438976399609,0.881871424775946
200,2,11616,-0.0135285396067399,0.048988084773988,0.782586940517542
201,2,12133,-0.000781064110988883,0.0491881292926589,0.987339800115782
202,2,12194,0.000453475299683426,0.0493783465281762,0.992677768436079
203,2,12359,0.000335293293116434,0.0492339789697614,0.994570134752321
204,2,13061,-0.00347105368856049,0.0492300123180829,0.943830165016929
205,2,14298,-0.000457408162126915,0.0493856592698783,0.992615360220797
206,2,15222,-0.0153423194933145,0.0498605603026818,0.758488652848538
207,2,17986,-0.024376861021808,0.0489761936980792,0.618985131325005
208,2,19770,-0.0284609023199269,0.0493088500881743,0.564174556558714
209,2,19836,-0.0262662264774236,0.0491767130840548,0.593595268668927
210,2,19851,-0.0253958450282242,0.0493221029367663,0.606946650833697
211,2,21595,-0.0424792990414973,0.0490847906026409,0.387392278807377
212,2,22385,-0.030252590860013,0.049156965067664,0.538668422260551
213,2,23441,-0.0339060269118731,0.0496282245080521,0.494928322473999
214,2,24209,-0.0382370321542568,0.0492100450757369,0.437669229342391
215,2,24341,-0.0295300060004898,0.0493435815864571,0.549918920695766
216,2,26815,-0.0344852504241107,0.0492752735735843,0.484482556767702
217,2,28209,-0.0576431480959638,0.0492305316291438,0.24243596270749
218,2,28695,-0.072399281430096,0.0513875122797314,0.159748338464046
219,2,35849,0.44182335095869,0.527780460329255,0.403083223208206
220,2,35850,-0.963434537694324,0.644087742338756,0.135595978216092
221,2,41245,-0.0793928340852392,0.0489547994305273,0.105747978869936
222,2,43214,-0.0668279878841298,0.0498066351628161,0.180539946842558
223,2,47104,-0.0959086046310089,0.0482723022520841,0.0477145121780737
224,2,50915,-0.0560420283631953,0.0489275530950238,0.252815977231246
225,2,55834,-0.0720397765724951,0.0486409942502837,0.139485088533172
226,2,56422,-0.0665605072897558,0.048750564460811,0.173019438094045
227,2,57715,-0.0564128081032758,0.0486253754927664,0.246771123072956
228,2,59046,-0.0506456293012508,0.0488901836807239,0.30095515376228
229,2,59191,-0.0449291095727676,0.0486253197652919,0.356124823091886
230,2,59383,-0.0439612555585914,0.0486418623558719,0.36673153665936
231,2,59477,-0.0459640294948482,0.0493702571663098,0.352486478138014
232,2,59755,-0.0452850476727678,0.111036829067826,0.683639792017251
233,2,60471,-0.0479258915693199,0.0486969318136626,0.325707686971628
234,2,60478,-0.0442432136480435,0.0487625139018347,0.364856451773372
235,2,60786,-0.0421738236299594,0.0486873509241875,0.386959391661409
236,2,61035,-0.0381387681177424,0.0486932597257574,0.434008227715666
237,2,61071,-0.046768315490903,0.0484505672539334,0.335065901335088
238,2,61675,-0.0371893917735657,0.048613858034763,0.444785234570176
239,2,62776,-0.0357354504689141,0.0507473501032229,0.481782731426611
240,2,62939,-0.0416361778426571,0.0485194558829221,0.391400942689371
241,2,63527,-0.0464331993448935,0.0486896730682639,0.340910358327097
242,2,63857,-0.0619589968383522,0.0486520587621225,0.203674232967022
243,2,65527,-0.0818280755471706,0.0484073990422363,0.0918334000316775
244,2,67007,-0.00912077910979828,0.0535092438239803,0.864752016407365
245,2,67023,-0.257136702059642,0.10980889466571,0.0197529776035238
246,2,67024,-0.265146470741823,0.110162739651083,0.0166031875209131
247,2,67976,-0.0620527597998818,0.049192228990718,0.207985400700894
248,2,69628,-0.0946067180137904,0.049866162346727,0.0586157560708601
249,2,71825,-0.224010282876124,0.0961820109679947,0.020421579640086
250,2,72389,-0.0817607090013706,0.0488053088243431,0.094772282639408
251,2,72392,-0.0200620312658971,0.0493205555043432,0.684424794552233
252,2,73646,-0.0925410669103052,0.0480690205618565,0.0550112084980929
253,2,74564,-0.108180606606913,0.04788086950309,0.0244696867997666
254,2,74739,-0.0830138326772645,0.048182238915603,0.0857799187457487
255,2,79931,-0.0224717833020297,0.0545226505939233,0.680475987185388
256,2,80748,-0.0246868938758741,0.0503029973567132,0.623898399130481
257,2,80873,-0.03314234882632,0.048467747294212,0.494548737478077
258,2,81501,-0.0156807910398212,0.0484845736214549,0.746570097781175
259,2,83526,-0.0424085629504142,0.0483638890268403,0.381156746638964
260,2,83845,-0.04354693435123,0.0484070898540734,0.36894733375473
261,2,84412,0.171230169994197,0.12179035241332,0.160620942789647
262,2,84412,-0.0670263496531587,0.0610529213263638,0.27302256133809
263,2,84447,-0.0107874759516953,0.0490779363042927,0.826151661084903
264,2,87391,-0.0277668749983648,0.0482259111703286,0.565139730138943
265,2,87562,-0.0319004938486287,0.0483408408789314,0.509743379756243
266,2,87849,-0.0393818900873933,0.0483206269786695,0.415614971375572
267,2,87878,-0.0295711664170366,0.0485483977129679,0.542845351004064
268,2,88125,-0.0329028206417972,0.0539863325239816,0.542607837375314
269,2,89785,-0.0149492905771672,0.0485728012549862,0.758438242072637
270,2,93441,-0.0350886461014487,0.0499946535323293,0.48323645656333
271,2,93588,-0.0436807452247226,0.051733982052749,0.399054794063156
272,2,93721,-0.0483864888330721,0.0483641031929736,0.317771864862771
273,2,93952,-0.039137572314312,0.0482491407828121,0.417822754733136
274,2,95085,-0.0499693381201199,0.0482883019459662,0.301464871965665
275,2,103188,-0.0413897506508882,0.0494864686918381,0.403504039509011
276,2,107124,-0.0360441995297745,0.0483475001158888,0.456451403149115
277,2,111645,-0.0381325896839063,0.0483739741588414,0.431057712051451
278,2,111916,-0.0371824644285456,0.0484902890352695,0.44371159117534
279,2,111931,-0.0336162891681758,0.0485719223023677,0.489333884769407
280,2,111999,-0.0358966124807883,0.0483926218420637,0.458714705269095
281,2,114528,-0.0304621358730191,0.0486820276979884,0.531891944517599
282,2,116024,-0.0357246071177286,0.0487877981367741,0.464505102794061
283,2,119244,-0.0797245045600897,0.0530436411797786,0.133733536879225
284,2,119246,-0.0724275622354622,0.0536423914692206,0.177819242666952
285,2,119247,-0.0791409449854179,0.0540050180770726,0.14369188135698
286,2,120090,-0.0256001206079629,0.0486129135469241,0.598794121265015
287,2,120291,-0.0303013438112196,0.0491616999232357,0.538053695694731
288,2,120726,-0.0242100945745422,0.0488869763812339,0.620748823259172
289,2,121716,-0.0249820141906903,0.0488303140243454,0.609244763396156
290,2,123100,-0.0458789749088022,0.0488548094958255,0.348327577468708
291,2,124677,-0.0457018750407747,0.0487878127342139,0.349528738541707
292,2,127636,-0.00455594816741889,0.0617818587422551,0.941257055718836
293,2,127887,-0.0614744864130112,0.0490743741954983,0.211151405726264
294,2,128935,-0.0629539901948317,0.0490224574169138,0.199918803948802
295,2,129053,-0.0573484938805706,0.0491917989807424,0.244476697987856
296,2,130040,-0.0804719928487223,0.0494019056052741,0.104220977017335
297,2,130976,-0.0898835883539321,0.0489501077606133,0.0671646708694091
298,2,132199,-0.0843696710992273,0.0492068102801867,0.0872974917740801
299,2,133355,-0.088747323702852,0.0495207638827307,0.0739694654001611
300,2,133435,-0.103338195689864,0.049548692541443,0.0377336720118855
301,2,133943,-0.0500890831851204,0.0583059839836053,0.390883352402486
302,2,135183,-0.109393703210269,0.0495396550019767,0.0278722793394513
303,2,135402,-0.109718955348668,0.0495300302229156,0.0273841018214498
304,2,135898,-0.108007609085852,0.0498069455731943,0.0307861259179333
305,2,135912,-0.106969316348149,0.0498505676154205,0.0325704738256711
306,2,135925,-0.110658567467664,0.0495988724916267,0.0263040960325029
307,2,136002,-0.121085837847215,0.0494921284376064,0.0149095777283793
308,2,136173,-0.100919413051031,0.0499752469100706,0.0442022393142978
309,2,138209,-0.112392397045137,0.0513900708522746,0.0293949583399566
310,2,138318,-0.117501828932704,0.0512095863445545,0.0223465961696302
311,2,138695,-0.105874710220122,0.0503917349680812,0.0363466912357175
312,2,138818,-0.106001453067412,0.050297411261248,0.0357796323570932
313,2,139728,-0.105626121300524,0.0502083451098071,0.0361067309490741
314,2,140174,-0.0855321862439262,0.0503165905618648,0.0900342951907057
315,2,140863,-0.0914083133990902,0.0502667824002164,0.0698406235228777
316,2,141152,-0.0989698732859596,0.050369237153681,0.0502112032568061
317,2,141292,-0.104866474675209,0.0499690404385811,0.03655969638907
318,2,141545,-0.106842584392179,0.0502036804144734,0.0340142547317352
319,2,145823,-0.0873930445783466,0.0522443352103655,0.0952574655128778
320,2,145934,-0.142595951341753,0.0860887433699784,0.0985327928850725
321,2,145980,-0.109548856754941,0.0526125839162433,0.038045834277131
322,2,146723,-0.100246601172139,0.0501505607110465,0.0463841219389296
323,2,147946,-0.0952980990630286,0.050642204751775,0.0606868144517659
324,2,150394,-0.073253446632819,0.055305475466209,0.186185840469015
325,2,151274,-0.0596313968233311,0.0867924350232833,0.492497583884718
326,2,151397,-0.0514721364234831,0.0509492178726127,0.313061025899981
327,2,153035,-0.0348284497210491,0.0504333267139919,0.490280811000017
328,2,153228,-0.0320622334748426,0.0508069906961273,0.528410008249396
329,2,153455,-0.0589808534406306,0.0511230400886614,0.249402090430843
330,2,153732,-0.0473459943338395,0.0528957239775986,0.371353329894325
331,2,153815,-0.0445874757685969,0.0509676002976476,0.382266671158431
332,2,154160,-0.056899361554662,0.050397301356705,0.25965773136155
333,2,154235,-0.0717149272360287,0.0508493141471325,0.159319247644192
334,2,155527,-0.0337177805073121,0.0553172902292758,0.542562528654172
335,2,159870,-0.0532897157747185,0.0496234753719863,0.283609461395113
336,2,161229,-0.0557762704633626,0.0503799935864451,0.268999564939039
337,2,161451,0.119400198428688,0.107877541058362,0.269128716908151
338,2,161451,-0.0737495949267828,0.108339998853901,0.496492650254466
339,2,162696,-0.0303675782320252,0.0502242319083833,0.545806680986478
340,2,163284,-0.040289052222068,0.0495379581133529,0.416596243828683
341,2,164166,-0.0286414340051908,0.0500215157215941,0.567292052745832
342,2,165270,-0.0259061972195167,0.0496047189351591,0.601821986357153
343,2,165675,-0.0291231916062538,0.0504201609679623,0.563895655069561
344,2,166404,0.0844816166505318,0.130659087111228,0.518323654758133
345,2,168012,-0.0326177896459523,0.0609510289895105,0.592884828592531
346,2,168062,0.00479233648437605,0.0499900517451724,0.923681553230348
347,2,168518,0.00546711187718196,0.049703615334974,0.912476440392663
348,2,168980,0.00867337203078733,0.0496787251405097,0.861502474557172
349,2,169651,0.00919006442827963,0.0497020602580649,0.853411234787104
350,2,169902,0.0341956661389453,0.0830597736973751,0.68080956456437
351,2,169960,-0.0341839945095064,0.0773643912608003,0.658863280070847
352,2,170725,0.00831997132963691,0.0497909752351944,0.867388635135552
353,2,171254,-0.00526953511223538,0.0498727346883924,0.915912419452693
354,2,172242,-0.0154449264950901,0.0492771276418997,0.754139166644282
355,2,173254,0.000302195896877078,0.0489063207069833,0.995073332097015
356,2,173340,-0.00597174983274174,0.0488993718287635,0.902870907565671
357,2,173385,0.000325112565638719,0.0489454366660414,0.99470396516262
358,2,173973,0.0104483613291132,0.0488122475684601,0.830630059710827
359,2,174714,0.156122915837588,0.124889660287599,0.212095930027098
360,2,177341,0.0057049194876172,0.0486481402143091,0.906713570688746
361,2,180314,-0.0253799008356717,0.0486466591885088,0.602192972665778
362,2,180339,-0.0221923248854624,0.0487740587222621,0.649387051591865
363,2,182758,0.00321203582162988,0.0486130894201566,0.94735673168206
364,2,183619,0.0111091653907395,0.048801240861223,0.820057100131258
365,2,183913,0.0178262992749239,0.0500319383852583,0.721829968311893
366,2,184146,0.0180387432008288,0.050367412348728,0.720450263620584
367,2,187176,-0.0258184701369329,0.0490512830425748,0.598970963711314
368,2,191066,0.0367105296898652,0.0493987269347423,0.457886802716332
369,2,191124,-0.0900948272480329,0.0622773493155752,0.148876488112417
370,2,191128,0.0970235013751122,0.0572667835645167,0.0911022790721328
371,2,191599,0.00681451846064662,0.0487510049101869,0.888911865500667
372,2,191762,0.0203490825418744,0.050670527908193,0.688224372034739
373,2,191763,0.0219161634832816,0.0489315378358595,0.654504135548276
374,2,191959,0.00767386516901736,0.0488243064014044,0.875198325730609
375,2,192390,0.0250795548814207,0.0501555960160241,0.617361973817432
376,2,195759,-0.0212095036948897,0.049232319184277,0.666873471415751
377,2,196912,-0.0331564166202539,0.0484165776366334,0.493909827244833
378,2,197598,0.0988303418181129,0.158135815478697,0.532393681909717
379,2,198110,-0.0740250147501253,0.048579558648264,0.128456682958749
380,2,198283,-0.0688158015202726,0.0501384741920025,0.170774616257645
381,2,198805,-0.0719687090513305,0.0487988919020557,0.14115705101482
382,2,198891,-0.059792360506499,0.0484633412997282,0.218111407865873
383,2,199248,-0.0802932407584772,0.0484906815757276,0.0986410635098187
384,2,201782,-0.0708633375204272,0.0484722998986866,0.144648747057575
385,2,203285,-0.0602405371128157,0.04832407212253,0.213372670039892
386,2,203783,-0.058292103873949,0.0482263419875048,0.227579775199519
387,2,204179,-0.05097233875539,0.0483669463129715,0.292664517917083
388,2,205406,-0.0578742065439548,0.0488436588784963,0.23685930750122
389,2,205834,-0.0529091276149763,0.0486248132692125,0.277289057252363
390,2,205965,-0.032131366664876,0.053193238005056,0.546198506743503
391,2,207192,-0.0607637209998488,0.0485531519997116,0.211584932371664
392,2,207561,-0.0513318611842754,0.0483685583930801,0.289294999258285
393,2,208682,-0.0365138685934043,0.0483250972106181,0.450400065258406
394,2,210102,-0.03194500569134,0.048459244984664,0.5101882482802
395,2,212519,-0.0500211411340192,0.103168013073512,0.628082586274056
396,2,214801,-0.0535055426425826,0.0484030525320267,0.269731901296484
397,2,215016,-0.0586952667609372,0.0483582867208231,0.225651528851369
398,2,218876,-0.0362170449021662,0.0489221212203458,0.459610090920639
399,2,227511,-0.0238729253296655,0.0492902406948165,0.628449413470702
400,2,230378,-0.0402235347036032,0.0486381593516791,0.408798327328413
401,2,231943,-0.0523159492778578,0.0487453716312599,0.283892275372485
402,2,232156,-0.0376320218887441,0.0487637048711006,0.440795422672342
403,2,232789,-0.0483748142283508,0.0485638001219698,0.319879743277637
404,2,238524,-0.049658929964814,0.0486286683384711,0.307865512425807
405,2,241518,-0.029285200454088,0.0490984969603565,0.551251481260702
406,2,250396,-0.0307733013548546,0.0487608580525471,0.528379213434243
407,2,250466,-0.0182264934094271,0.048761480400948,0.708785877794698
408,2,252305,-0.00320783106320444,0.0489001067442942,0.947733683566976
409,2,254571,-0.00243227291863268,0.0495870587511649,0.960906745267311
410,2,254742,0.00575713866971805,0.0495415031163865,0.907553463438249
411,2,254908,-0.00625682123120952,0.0499197728423398,0.90032768767926
412,2,255033,0.0682240983576423,0.0583975268398538,0.24348613946208
413,2,255862,0.00792287369372591,0.0496183770640612,0.873227477490153
414,2,255975,0.019377508225872,0.0494302646006858,0.695282154680238
