SNP,Chr,Pos,Effect,SE,ERG11_MID2_noMTX_noDrug_avg_logratio_Fitness_minus_ref.GLM
42,1,59265,-0.047086984011265,0.0578641789372895,0.41633665762356
43,1,60165,-0.0367688656724328,0.0578415626374675,0.525395308516735
44,1,62308,-0.00444304189666545,0.0578105266827368,0.938782246621208
45,1,62869,-0.0169594779144066,0.0577967010825829,0.769363394095982
46,1,65431,0.0657514238979183,0.0602687373674235,0.276029892555232
47,1,65451,0.0782042453913751,0.059368520205407,0.188603231053028
48,1,65719,0.0526235129341355,0.0619991062403979,0.396579723654237
49,1,66841,0.0158310109629813,0.0578248531676511,0.784417501850635
50,1,66948,0.0130975818747722,0.0581817313629179,0.822020054197865
51,1,68621,0.0409480362303945,0.0579873379754482,0.480557674681438
52,1,69417,-0.021303586027061,0.0578635513943827,0.712967638648749
53,1,69820,-0.026526868358506,0.226460904570912,0.906818395306543
54,1,69821,0.0920000046150387,0.140427601473368,0.512803091893316
55,1,70906,-0.00613750296294446,0.092968307748638,0.947401541697836
56,1,74327,-0.0990990398424585,0.0579533207508832,0.0881482237434718
57,1,74572,-0.0898401785681287,0.0578406059314043,0.121262547364777
58,1,75211,-0.0989956652145667,0.0576920151390997,0.0870515864570777
59,1,76030,-0.0829444629073401,0.0577636700625412,0.151908420148267
60,1,80108,-0.127512219977421,0.0575194197742644,0.027269741233266
61,1,81262,-0.128982537570562,0.057488080674241,0.0254751038497266
62,1,81999,-0.13952083326604,0.0575608877019461,0.0158574353369268
63,1,82431,-0.109281241938369,0.0580218495685685,0.0604612897664842
64,1,83284,-0.143606433693615,0.057381502094681,0.0127777768824746
65,1,83613,-0.139689543923416,0.0574024541799661,0.0154487829854514
66,1,84112,-0.152103974043299,0.057319441182836,0.00832343227282423
67,1,84701,-0.142091194892611,0.0615252773329992,0.0214937712543381
68,1,84858,-0.134584040691213,0.0576080656727902,0.0200398714965843
69,1,85751,-0.146795395310422,0.0577643103337676,0.0114719502052725
70,1,87445,-0.111256693153482,0.0581126121929711,0.0563642130702253
71,1,87467,-0.123222167483125,0.0583519204225572,0.0354138297898154
72,1,89070,-0.09574079705774,0.0581288976158112,0.100439063979794
73,1,89616,-0.0754861878374689,0.0578986902958079,0.193163880881121
74,1,89679,-0.0726316687716253,0.0579163986933562,0.210643551438718
75,1,89880,-0.074769640860478,0.0579234329907494,0.197605375723954
76,1,91472,-0.0796213970977291,0.0583372234421895,0.1731703742434
77,1,93789,-0.0879473468601112,0.0576987599653178,0.128341586889846
78,1,94351,-0.0726931126857912,0.0579115763215689,0.210220802153349
79,1,99148,-0.0478045120991406,0.0578323826061812,0.409019591314192
80,1,101281,0.947784052775403,0.631096048371567,0.1340410994374
81,1,106011,-0.0431930399031693,0.060286679145861,0.47418061248121
82,1,106800,-0.0376132729059354,0.0579318306059987,0.516587499943897
83,1,107970,-0.0191515179451231,0.0577856874992397,0.740521502837497
84,1,109000,-0.110422893967542,0.0575974531869189,0.0560259311789285
85,1,112549,0.00990412451772403,0.05782858927909,0.864112019462454
86,1,112742,0.00341346019570821,0.0580560171546197,0.953147883048586
87,1,113050,0.00777394811104112,0.0579571571597825,0.893374107895357
88,1,113135,-0.0117726363665295,0.0578076145284699,0.838742802238735
89,1,114076,0.0141753555533503,0.0578060868825778,0.806426620867108
90,1,114628,0.0137224138596011,0.0579526598299562,0.812959686690291
91,1,116283,-0.027855039486598,0.0582607537495998,0.632867978660229
92,1,126880,-2.58874957217192,1.08477675879955,0.01753883900989
93,1,127853,-0.0206499674141152,0.0581607202657348,0.722764123535576
94,1,128302,-0.00852764737118399,0.0579458826527761,0.8830852349415
95,1,128704,-0.0156837477776895,0.0579993359356299,0.787000923666854
96,1,128911,-0.0242144068291043,0.0579974447014877,0.676560571085412
97,1,130267,-0.059514128476768,0.0578976777333247,0.304691708923074
98,1,130271,-0.0587348618188696,0.0579688518581783,0.311651846282379
99,1,130613,-0.00671919937334937,0.0585944954847785,0.908769610243171
100,1,132012,-0.0437245427308536,0.0584248805044772,0.454723832640902
101,1,133231,-0.048574294995249,0.0579987078028557,0.402874585386682
102,1,137074,-0.0290138845603382,0.0579531625244378,0.616933912399087
103,1,137304,-0.0237857426908941,0.057980064473081,0.681878758816725
104,1,139686,-0.03466866118019,0.0580407728683284,0.550679611294887
105,1,149562,-0.00949451268727348,0.0582003807962983,0.870505581752234
106,1,150447,-0.0321636670316664,0.0588232677014583,0.584872068934134
107,1,151446,-0.0473044488478038,0.118196817687473,0.689238324028381
108,1,154084,-0.0111593035952991,0.0590269946647192,0.850158954599438
109,1,156633,-0.0152396118800571,0.059833777755131,0.799103792444434
110,1,157269,0.00195954654143465,0.0579585402704118,0.97304820683328
111,1,160054,-0.0255309627303433,0.0584935061265479,0.66275885281886
112,1,166222,-0.0322208373934395,0.0580512126531873,0.579217744827335
113,1,166416,-0.0216549456775055,0.0579471727991474,0.708850744670617
114,1,167326,-0.030722651694331,0.0582650451380434,0.598322540574204
115,1,168836,-0.0354978958659779,0.0579809875263347,0.540777514025219
116,1,171200,0.00408101007790526,0.0580982332934136,0.944039808300319
117,1,171431,-0.0063266079079794,0.0584603826870633,0.913882322712107
118,1,173339,0.0171041240473184,0.0579995742531205,0.768242978321164
119,1,173845,-0.00899942888418623,0.0579566547973933,0.876690427283926
120,1,175121,0.0162307673109744,0.0578372669251288,0.77915999189305
121,1,175281,-0.0100408532305574,0.0578904173545569,0.862400395067805
122,1,175315,0.000513002636930826,0.0578746534160887,0.992932627555219
123,1,175523,-0.0092770506265371,0.058200480142941,0.87344633390443
124,1,175541,-0.00477564569166691,0.0579644811214653,0.934383941595806
125,1,175653,-0.0107724713546279,0.0581456319128934,0.853125960245363
126,1,175805,-0.0209946826432532,0.0614271738032561,0.732718573869367
127,1,175818,-0.0178549519942062,0.0600183608546561,0.766266294135332
128,1,175856,-0.0263286188265237,0.0590918054616924,0.656192220734527
129,1,175876,-0.0147662705891808,0.0581972680671591,0.799853494631622
130,1,175989,-0.0125455775170929,0.0583648165967786,0.829929625146721
131,1,176001,-0.012648025015357,0.0586689143218164,0.829437257082695
132,1,176451,-0.0337085388754731,0.0593509386078654,0.570428003689295
133,1,177692,0.0160309463462285,0.0578683698841535,0.781923571323465
134,1,178191,0.0210127317005098,0.0579213280658462,0.716985934615521
135,1,178224,0.0160309463462285,0.0578683698841535,0.781923571323465
136,1,178960,0.0263431221461338,0.0583200438737764,0.651763032046328
137,1,179139,0.0283111337499395,0.115612201239442,0.806691515995227
138,1,179139,0.0397688733379,0.232856279277519,0.864488938250967
139,1,180955,-0.00398056027215121,0.0669943535300203,0.952654108674184
140,1,183802,0.00483131179846324,0.0578813762851848,0.933525784725195
141,1,183954,-0.00525807848411084,0.0583026730555153,0.928190645848366
142,1,184450,0.0118843707648844,0.057789401638622,0.837183128023085
143,1,184641,0.0253245421932334,0.0594594039510242,0.670430700188625
144,1,184718,0.0315072118067295,0.0580970291824218,0.587939904721387
145,1,185296,0.034728728238902,0.0578451344834508,0.548642094061164
146,1,185438,0.00956455142770616,0.057875153548474,0.868832533190562
147,1,185469,0.013334732382871,0.0579565755722302,0.818161756990086
148,1,185503,-0.0110134385591526,0.0578080383989041,0.849013208542063
149,1,185705,-0.0019366761870993,0.0584570376158145,0.973589718397341
150,1,185749,0.00608073701162632,0.0584562325676315,0.917210926412244
151,1,185806,0.011470772192529,0.058532000831589,0.844742988809091
152,1,185879,-0.0119367206470729,0.0588146025760926,0.83928709698302
153,1,185916,-0.00771458544664506,0.058789848960819,0.895673587418357
154,1,185941,0.00677547769166911,0.0590462848986869,0.908709643044291
155,1,185954,0.0117101282618603,0.0592165502508326,0.843353758909033
156,1,186055,-0.00347149106612881,0.0580376283773693,0.952337233789519
157,1,186896,0.00902804231248373,0.0589874778612719,0.878446175757964
158,1,187697,-0.0407911214561532,0.120283958491792,0.734718317878842
159,1,189392,0.0440872536162287,0.120911523316396,0.715610366690551
160,1,189416,0.1200674868704,0.116807208296436,0.304695219632931
161,1,190132,0.0189135596602328,0.0581028232654163,0.744981338960962
162,1,190148,0.0219914529175302,0.0581172836397187,0.70536255401599
163,1,190165,0.0288825704496553,0.0585555713523202,0.622142241087711
164,1,190169,0.0165573711032031,0.0584960639437574,0.777303632891619
165,1,190933,-0.125015835374508,0.057645526020732,0.0307727454266071
166,1,192149,-0.151984960974756,0.0579407338744279,0.00909091056096574
167,1,192302,0.133801874141548,0.076916693469294,0.0828064042010752
168,1,192303,0.0558553088403424,0.0696806217791993,0.423329252575602
169,1,192305,0.112936480744501,0.0722266602712538,0.118798189109681
170,1,192315,0.122554353819216,0.081958852058527,0.135725511847658
171,1,192795,-0.197737243651941,0.0569541855935017,0.000581000894912417
172,1,194020,-0.152689586189824,0.0604618366476669,0.0119942157729511
173,1,194187,-0.160951896213959,0.0573299057138391,0.00527063101334279
174,1,194867,-0.0775180798478995,0.0577877650946789,0.180644146679611
175,1,197325,-0.0783242946358671,0.0592019697145818,0.186691230538594
176,1,197392,-0.0911796448769232,0.0599152043031661,0.128951579058662
177,1,198857,0.246182806147222,0.277488478939765,0.375584922173828
178,1,206666,0.0614117185627219,0.0650747327783257,0.345962970314927
179,1,206675,0.0564793283143765,0.0847751288263087,0.505702313021722
180,1,223051,0.00934114639751271,0.0671367052271171,0.889421862525178
181,1,223059,0.000538582640601915,0.069716127946553,0.993840474623311
182,2,7366,0.0466333266824002,0.0839901837488455,0.579093439004932
183,2,8180,-0.127012594735353,0.115489751196238,0.272180162755163
184,2,8187,0.00441257451645072,0.120303321459238,0.970761891240388
185,2,8250,-0.013352554426838,0.118521535646623,0.910364699770346
186,2,8253,-0.0375042043550406,0.118506855837504,0.751830676950514
187,2,8285,-0.0227701260167756,0.0642467237521444,0.723238077764133
188,2,8302,-0.0286389141298295,0.0601304131001791,0.634169553789143
189,2,8306,-0.0286389141298295,0.0601304131001791,0.634169553789143
190,2,8314,-0.0283078560643057,0.0588965255833308,0.631072170712138
191,2,8317,-0.0272371400173485,0.0602419933646459,0.651453897282079
192,2,8328,-0.0143403370676726,0.0599849869380861,0.81119357838977
193,2,8331,-0.0152658492485589,0.0598715499512038,0.798889592544112
194,2,8498,-0.0203306229956775,0.0588195572517289,0.72981621592379
195,2,8651,-0.0221245723996971,0.0588728164394342,0.707289200772038
196,2,9418,-0.0253507648704847,0.149752814189759,0.865670175024931
197,2,9812,-0.0275101487949933,0.0592163724691285,0.642525839120904
198,2,9932,-0.021492954598659,0.0589899205997015,0.715815110474763
199,2,10135,-0.00822699633791618,0.0587734277567977,0.888757078273662
200,2,11616,-0.0268381601413534,0.0586952949878447,0.647775860270992
201,2,12133,-0.0148247959694762,0.0589408021468503,0.801558389341274
202,2,12194,-0.0354851376892302,0.0591438732697459,0.548904544780933
203,2,12359,-0.0137289816160734,0.0589964864439679,0.816122663660765
204,2,13061,-0.0331484438134829,0.0589702824634667,0.574390223046185
205,2,14298,-0.00500370931951699,0.0591821862629544,0.932669020791105
206,2,15222,-0.0371993615704755,0.0597270952504444,0.533803504323607
207,2,17986,-0.0390227606080659,0.0586759261859349,0.506449111745226
208,2,19770,-0.0214081243686282,0.0591076279246877,0.717427632045252
209,2,19836,-0.0183843893848335,0.0589480695062624,0.755320159289827
210,2,19851,-0.0183244712515395,0.0591207611305622,0.756781988015719
211,2,21595,-0.0234191907858992,0.0588713978515243,0.691016210994659
212,2,22385,-0.0288106873165984,0.0589203594607935,0.62516180231023
213,2,23441,-0.0100031406069431,0.0595103891270866,0.86660821917118
214,2,24209,-0.00645079870274201,0.0590217373923516,0.91303037479253
215,2,24341,0.00461152568687384,0.0591618340742977,0.937913862441734
216,2,26815,-0.0166419791699318,0.0590848074357142,0.778367295562896
217,2,28209,-0.0275759247210121,0.059093105755299,0.641036636583888
218,2,28695,-0.00255688840597579,0.0617545072206447,0.966997170239788
219,2,35849,0.200007192840698,0.63301946542827,0.752221563076705
220,2,35850,-0.220095821854579,0.774215463744417,0.776360665034008
221,2,41245,-0.0219604530422345,0.05887299051255,0.70936186480329
222,2,43214,0.00144029699403475,0.0598392262971503,0.980810815365959
223,2,47104,-0.0176019629719045,0.0581635596482464,0.762351079163209
224,2,50915,-0.0581474499658359,0.0586610672960318,0.322245255518536
225,2,55834,-0.0577135717953384,0.0583904681707748,0.323630158229253
226,2,56422,-0.0659669189523152,0.0584704244996262,0.259997432451347
227,2,57715,-0.0562866997991153,0.0583057410428729,0.335019662133174
228,2,59046,-0.0557933744899668,0.0586028058668377,0.341718089523877
229,2,59191,-0.0411042123919523,0.0583009931843868,0.481253685988175
230,2,59383,-0.0402656866111263,0.0583194638784123,0.490375590044856
231,2,59477,-0.0369128289175313,0.0592043241884755,0.533370487041752
232,2,59755,-0.0533220839546908,0.133065381202726,0.688868020379278
233,2,60471,-0.0506923953801354,0.0583751096059697,0.385770542622452
234,2,60478,-0.0522280096150997,0.0584380343136877,0.372073585976544
235,2,60786,-0.0405520762468666,0.0583680233001084,0.487659440883263
236,2,61035,-0.0573752134992569,0.0583238125149515,0.325919267029058
237,2,61071,-0.0603634493768405,0.058049921383521,0.299119383059428
238,2,61675,-0.0581363229743143,0.0582239743124948,0.318723542043957
239,2,62776,-0.0473150437195271,0.0608051730732585,0.437006693776371
240,2,62939,-0.0526440440968218,0.0581378727126943,0.365816350945897
241,2,63527,-0.0459203517026711,0.0583726928530939,0.431999807946039
242,2,63857,-0.0737761908648339,0.0583053515880796,0.20658345600961
243,2,65527,-0.0690525120586819,0.0581286966588916,0.235661749765671
244,2,67007,-0.0605672582153681,0.0640459594429359,0.344956492793213
245,2,67023,-0.0862281918522378,0.132531455077921,0.515712253898923
246,2,67024,-0.0908928733097274,0.133007693267623,0.494824174316111
247,2,67976,-0.0634819391913274,0.0589870020097638,0.282571822024255
248,2,69628,-0.067924379299605,0.059953597122736,0.258004506050348
249,2,71825,-0.163202772219787,0.115819513285872,0.159682064818159
250,2,72389,-0.0383513781722739,0.0586838417840723,0.513843110102036
251,2,72392,0.0105567420898962,0.0591159394208405,0.858372365019574
252,2,73646,0.000199312880112032,0.0579065625770778,0.997255651837176
253,2,74564,-0.0112876888636329,0.0577897405243898,0.845252152741548
254,2,74739,-0.0012580127948424,0.0579828515746351,0.982702481323897
255,2,79931,0.0322320066298558,0.0653320444788692,0.622067305195563
256,2,80748,0.0130180915585599,0.0602986784800939,0.829195474143051
257,2,80873,-0.0119556585742618,0.0581177431660278,0.837132566804188
258,2,81501,0.0108383511690293,0.0581086798548727,0.852145216873558
259,2,83526,-0.00148618934944275,0.0580213424436453,0.979579271236971
260,2,83845,-0.00905092972268862,0.0580745404711935,0.87624017181914
261,2,84412,0.255036308893115,0.145728333161053,0.0809732664200848
262,2,84412,-0.046469457343715,0.073247641086901,0.52622045537961
263,2,84447,0.0272570152627769,0.0588001399449013,0.643253309149893
264,2,87391,-0.0115473765941112,0.0578168236851185,0.841811858759488
265,2,87562,0.00389364797332713,0.0579660406070904,0.946483448202105
266,2,87849,0.00233160900572751,0.057960788270627,0.967934613602308
267,2,87878,0.0087932235749753,0.058208105375305,0.880010512236311
268,2,88125,0.0266034191950881,0.0647146733291906,0.681257528758391
269,2,89785,-0.0118493323364737,0.058213058622086,0.838821594729513
270,2,93441,-0.00710481494187562,0.0599531798230519,0.905734101959131
271,2,93588,0.0128822496071118,0.0620557444503215,0.835667592341822
272,2,93721,-0.0222455310084647,0.0580286002605797,0.701687622902326
273,2,93952,-0.0150057170600418,0.0578691487222264,0.795551641044596
274,2,95085,-0.0338066453410784,0.0579274938019742,0.559860297250126
275,2,103188,-0.00397225729450705,0.0593619416602789,0.946686544475012
276,2,107124,0.0340090350167971,0.0579560036487593,0.557707883349976
277,2,111645,0.0501322211616413,0.0579600101546272,0.387656379734593
278,2,111916,0.0515707553495766,0.0580933519781593,0.375294673696481
279,2,111931,0.0604397825129727,0.0581581911566458,0.299408706777504
280,2,111999,0.0542228546251084,0.0579661237369238,0.35020973236274
281,2,114528,0.0467249622160783,0.058318905166253,0.423556253584552
282,2,116024,0.0454779023509498,0.0584606103264026,0.437134987499602
283,2,119244,-0.0487211514726094,0.0637167537085504,0.444989575796933
284,2,119246,-0.0494626439865993,0.0643959483714654,0.442940220565254
285,2,119247,-0.040371248291912,0.0648795141597779,0.53417950213954
286,2,120090,0.0127989582345479,0.0582756329281574,0.826287861716829
287,2,120291,-0.000845504420654675,0.0589460662251701,0.988563882502072
288,2,120726,0.0194021841738238,0.0585964154576363,0.740753675748602
289,2,121716,-0.00461513303356853,0.0585384391311379,0.93720506923518
290,2,123100,0.0245248749190111,0.0586051702804802,0.675853389800411
291,2,124677,0.0059284972881169,0.0585381040642174,0.919388971414578
292,2,127636,-0.0248357066506172,0.0740269029215141,0.73745049645264
293,2,127887,-0.00300028967443811,0.0589400940860529,0.959430767357189
294,2,128935,-0.00260863026759867,0.0588844284530484,0.964689642534199
295,2,129053,-0.005626835426844,0.0590630774151062,0.924155825709808
296,2,130040,-0.0436383787715917,0.0593789256917336,0.462880068658607
297,2,130976,-0.031379450274278,0.0589166424569549,0.594640352575165
298,2,132199,-0.0213523761529062,0.059202581604882,0.718564644863977
299,2,133355,-0.0326104721083468,0.0595887693043703,0.584546827588472
300,2,133435,-0.0281637680796596,0.0597240553298222,0.637528710875732
301,2,133943,-0.0588639587534909,0.0698755155168135,0.40012787624564
302,2,135183,-0.0440247515392093,0.0597300087874784,0.461573919527082
303,2,135402,-0.0412538933955197,0.0597265762231676,0.490200145677272
304,2,135898,-0.066192755194217,0.0599805104978574,0.270530979453373
305,2,135912,-0.0645955028421508,0.060029896833748,0.282637297596492
306,2,135925,-0.0698132963814367,0.0597404458775548,0.243349287359734
307,2,136002,-0.0674120968733239,0.059703391179879,0.259615322822671
308,2,136173,-0.0591937801188458,0.0601518097587428,0.325753548255716
309,2,138209,-0.114277990244908,0.0617015893502348,0.0648450652734457
310,2,138318,-0.11121359250279,0.0615404657307056,0.0715882815354976
311,2,138695,-0.109125292843618,0.0604866307167798,0.0720643980212428
312,2,138818,-0.108064958052973,0.060380086318335,0.0743519587859961
313,2,139728,-0.0935620218664184,0.0603395382231591,0.121895473745522
314,2,140174,-0.107376746050157,0.0602743402695039,0.0756958636411119
315,2,140863,-0.1156411196682,0.0602063951395646,0.0555691437936718
316,2,141152,-0.129078692111164,0.0603005650011568,0.0329919349480919
317,2,141292,-0.124404388813445,0.0598893756109117,0.0385024165871723
318,2,141545,-0.107436429242458,0.0602771814973733,0.0755477865315374
319,2,145823,-0.0953819275671306,0.0626508649701999,0.128795170653568
320,2,145934,-0.14215929111153,0.103290397616744,0.169599038894515
321,2,145980,-0.0961084169690433,0.0632292794563414,0.129406484527981
322,2,146723,-0.0795865566304301,0.0602899742588927,0.18766937720522
323,2,147946,-0.0770199847846852,0.0608543208299237,0.206474808760335
324,2,150394,-0.0673906335628416,0.0663445680945609,0.310435969567234
325,2,151274,-0.0453737828320699,0.104051802715692,0.6630531058952
326,2,151397,-0.0221947057640471,0.0611333059727709,0.716781667392736
327,2,153035,-0.084136574429975,0.0603130760188421,0.163893760746257
328,2,153228,-0.0734876136150907,0.0607947153634951,0.22755530520558
329,2,153455,-0.0663668296436886,0.0612784899605662,0.279531524808996
330,2,153732,-0.0833929151631291,0.0633056527546687,0.188590480506291
331,2,153815,-0.0884635279172897,0.0609631625448059,0.147640611344442
332,2,154160,-0.0815321678445045,0.0603482325196564,0.177551674322311
333,2,154235,-0.0813815708787061,0.0609545260312571,0.18269762009563
334,2,155527,-0.109650189147139,0.0660687410839012,0.097875386132447
335,2,159870,-0.0586939376334561,0.0594828543916193,0.324447394682223
336,2,161229,-0.0323557350923842,0.0604545709984043,0.592843427741376
337,2,161451,-0.0853897984247847,0.129422621852219,0.509828513242128
338,2,161451,0.0249950197283035,0.129910846469537,0.847538487809928
339,2,162696,-0.0497461475218434,0.0601606298772634,0.40885871024255
340,2,163284,-0.021885454570666,0.0594094649589811,0.712808266501962
341,2,164166,-0.0155295599852487,0.059966910236076,0.795810242923268
342,2,165270,0.00487130063614571,0.0594676907496581,0.934760668781461
343,2,165675,0.0179400543285301,0.0604435096521508,0.766788454485076
344,2,166404,-0.0658725741252892,0.156632673819621,0.67433633242995
345,2,168012,-0.0805365670860652,0.0729462714786368,0.270322060252499
346,2,168062,0.0162310575343112,0.0599016207378021,0.786578700114212
347,2,168518,0.0197905818411539,0.0595555167331228,0.739856379427784
348,2,168980,0.0263814645029288,0.0595199924725001,0.657865816507667
349,2,169651,0.0493385252321761,0.0595069164559554,0.407595361562998
350,2,169902,0.0764020411845374,0.0994779719570085,0.442982973672637
351,2,169960,-0.00924125943746645,0.0927362572414918,0.920677982018986
352,2,170725,0.0224882152257797,0.0596588548907553,0.706439625935151
353,2,171254,0.00856587733199282,0.0597656858072423,0.886115814064114
354,2,172242,0.0218209042951557,0.0590495122286773,0.711950028658458
355,2,173254,-0.0023970386323427,0.0586082129303058,0.967399246748066
356,2,173340,0.000903988588605853,0.0586012393753222,0.987700955806525
357,2,173385,0.00721002136563842,0.058653972711079,0.902236690042155
358,2,173973,0.0187203354435625,0.058490923429656,0.74911569354104
359,2,174714,0.110776437980244,0.149880240750146,0.4603376381085
360,2,177341,-0.0199893115179281,0.0582903772780767,0.731857921408776
361,2,180314,-0.0403450436846208,0.0582801005377906,0.489228513798119
362,2,180339,-0.0365895090218034,0.0584345430498064,0.53161314966223
363,2,182758,-0.0687611639834368,0.0581422368427614,0.237748958901197
364,2,183619,-0.0453215661776604,0.0584369495164893,0.43852600510989
365,2,183913,-0.0459131152192893,0.0599182348608474,0.444032038204338
366,2,184146,-0.0613786011728499,0.0602818010658249,0.309282834856399
367,2,187176,-0.0850415105420541,0.0586306752206823,0.14781795498076
368,2,191066,-0.0268900462019319,0.0592274382638659,0.650098248505173
369,2,191124,-0.0061348718592753,0.0748521183860176,0.934725055845601
370,2,191128,-0.0121335495822139,0.0689027909876444,0.860319003342292
371,2,191599,-0.0422254280876836,0.0583805953286771,0.469987787485455
372,2,191762,-0.0595760354437655,0.0606535792842064,0.326657071414084
373,2,191763,-0.0502642738255319,0.0585941854066353,0.391564399329266
374,2,191959,-0.016424109179455,0.0585055812346996,0.779084088187804
375,2,192390,-0.0485983259024863,0.0600710743719152,0.419052163858001
376,2,195759,-0.011762304498223,0.0590112054546253,0.842124665163568
377,2,196912,-0.0236299670518468,0.0580463555942084,0.684190186735999
378,2,197598,-0.103944307136018,0.189530858899851,0.583743720568086
379,2,198110,-0.0425369437415799,0.0583640209935708,0.466594203969213
380,2,198283,-0.0384986398271574,0.0602101888625586,0.522974811961702
381,2,198805,-0.0193351631759411,0.0586504672375194,0.741846614248651
382,2,198891,-0.0199350799077043,0.0581929024474951,0.732126672844061
383,2,199248,-0.0247710113318092,0.058320596015007,0.67128596809145
384,2,201782,-0.0322877612428183,0.0582384609076225,0.579651977842748
385,2,203285,-0.0135991808343887,0.0580334088633032,0.814861813703228
386,2,203783,-0.0301482467783426,0.0578907161344198,0.602847508570193
387,2,204179,-0.0244786762916833,0.0580384620634898,0.673452222978585
388,2,205406,-0.0343980068937662,0.0586209574126475,0.557721940434877
389,2,205834,-0.0300207104722359,0.0583467615914651,0.60720884754766
390,2,205965,-0.0236701170393158,0.0637661964425831,0.710710029322656
391,2,207192,-0.0346729451445112,0.0582848474309361,0.552299593242555
392,2,207561,-0.0479385401558777,0.0580002062664086,0.409065434473526
393,2,208682,-0.0346108124390445,0.0579293514543601,0.550579420384582
394,2,210102,-0.0116982314651204,0.0581049805326265,0.840557101691809
395,2,212519,0.0176240493154842,0.123672069696996,0.886761404473507
396,2,214801,-0.0471963088804058,0.0580512264016497,0.416759513741475
397,2,215016,-0.0434476432374561,0.0580263366578782,0.454502110477241
398,2,218876,-0.0284387193861775,0.0586532486802098,0.628075120865709
399,2,227511,-0.0696693633326781,0.0589715854686969,0.238236924115339
400,2,230378,-0.0424473901395584,0.0582996672450823,0.467041329574165
401,2,231943,-0.0533595167262677,0.0584417330795354,0.36184577055979
402,2,232156,-0.0462447664832146,0.0584349004922828,0.429248159768547
403,2,232789,-0.0582540509825236,0.0581970793214934,0.317522642045804
404,2,238524,-0.0406204993333788,0.0583215704567332,0.486579210162805
405,2,241518,-0.0326436856436489,0.0588426456021491,0.579408533796268
406,2,250396,-0.0140507534166781,0.0584622028320081,0.810206895806643
407,2,250466,-0.0140399759450455,0.0584415607058958,0.810283984330516
408,2,252305,-0.0233232520819082,0.0585881094444055,0.690805606378067
409,2,254571,-0.0111921654236053,0.059421348013298,0.850708485841366
410,2,254742,0.0113902600872662,0.059367578733257,0.847962233438925
411,2,254908,-0.00883230323477191,0.0598223333287729,0.882709411379776
412,2,255033,0.0257784775932602,0.0701041544777904,0.713304764129398
413,2,255862,-0.0016978471197619,0.0594637412986785,0.977237515354567
414,2,255975,0.0084547489955461,0.0592474162509005,0.88660663114798
415,2,258311,0.017040516048625,0.0582637221949835,0.770097480054109
