SNP,Chr,Pos,Effect,SE,MID2_TPO2_noMTX_Fluconazole_avg_logratio_Fitness_minus_ref.GLM
279,2,111931,0.155845341535449,0.0946097431717196,0.100397722487912
280,2,111999,0.138917734024972,0.0943423217528997,0.141780743921617
281,2,114528,0.0392388181979439,0.0951532640408738,0.680314976125013
282,2,116024,0.0983561855123501,0.0952587489193263,0.302537309641587
283,2,119244,0.0457560220993265,0.103948506508689,0.660076362618156
284,2,119246,0.034790980376322,0.10506985317605,0.740748515486801
285,2,119247,-0.0126074594306795,0.105842796965078,0.905252043850237
286,2,120090,0.106384454086747,0.0948568489546388,0.262826221924278
287,2,120291,0.0909581487761247,0.0959903796900561,0.34399373073993
288,2,120726,0.111931406045382,0.09537119034191,0.24133065793371
289,2,121716,0.111833583905418,0.0952627771913212,0.241207107871551
290,2,123100,0.100134349189179,0.0954315132189905,0.29476724626411
291,2,124677,0.0311648809805207,0.0954341405907801,0.744194960985435
292,2,127636,0.17628988142501,0.120355910928508,0.143882426787618
293,2,127887,0.00605426265159004,0.0961024307521547,0.949803738951152
294,2,128935,0.0240747345382362,0.0960035706996746,0.802138486355213
295,2,129053,0.0268514309537433,0.0962937773285861,0.78052393466544
296,2,130040,0.0200229884245272,0.0968863166955026,0.836390824458094
297,2,130976,0.011308466625558,0.0961010861648432,0.906393987166492
298,2,132199,0.0265828750161791,0.0965380242026925,0.783199471337352
299,2,133355,0.0117733042627232,0.0971994796875288,0.903660803500692
300,2,133435,-0.0155215621555856,0.0974080423194565,0.873487571454044
301,2,133943,-0.0166635277003765,0.11404398745311,0.883914074157375
302,2,135183,-0.0161978395987354,0.0974616842742208,0.868097069285624
303,2,135402,-0.00200227616288629,0.0974507159968653,0.983618985755765
304,2,135898,-0.0124455440699021,0.0979653524910908,0.898980865517343
305,2,135912,-0.0205451848797653,0.0980338565446726,0.834122363918335
306,2,135925,-0.0357140778102294,0.097577327686743,0.714578389007116
307,2,136002,-0.043859618707023,0.0974948734099441,0.653083260853153
308,2,136173,0.000393389305820779,0.0982127738760258,0.996806360466767
309,2,138209,0.0377121258111081,0.101072982520965,0.709284745656093
310,2,138318,0.0344276509353791,0.100789002447334,0.732869165082399
311,2,138695,0.016921476211716,0.0990738157420246,0.864481514677924
312,2,138818,-0.0341686845912841,0.0988794926952468,0.729880103859516
313,2,139728,-0.0156584399497068,0.0987153997975132,0.87405735532729
314,2,140174,-0.0408989840166558,0.0986949144285476,0.6788342866918
315,2,140863,-0.0417554201564514,0.0986539578291499,0.672369635576459
316,2,141152,-0.0825635880163083,0.0988593340621564,0.404191219104657
317,2,141292,-0.0701282030326924,0.0981745098130219,0.475500225255797
318,2,141545,-0.0797009838294994,0.0986328386554783,0.419601807424917
319,2,145823,-0.0899859485968394,0.10237592999158,0.380012407114011
320,2,145934,-0.220326410916231,0.168459980420698,0.191763133385702
321,2,145980,-0.178708038213836,0.10299475285202,0.0835926945224663
322,2,146723,-0.100344897270707,0.0984011201020485,0.308543701421841
323,2,147946,-0.185205740834597,0.0989589152090646,0.062096890536114
324,2,150394,-0.0527764030728834,0.108297267187551,0.626327662034274
325,2,151274,-0.190159018840419,0.169401475550775,0.262398121255468
326,2,151397,-0.0838196935812181,0.099597420914394,0.400590057493677
327,2,153035,-0.0132499290655146,0.0986094572931903,0.893188373211638
328,2,153228,-0.00554617005268265,0.0993311078037504,0.955504699736908
329,2,153455,-0.0135833367839018,0.100078657450349,0.89211477608197
330,2,153732,-0.0698729146237332,0.103407265192735,0.499669704254982
331,2,153815,0.00801950411711294,0.0996963741249272,0.935933474876667
332,2,154160,0.00568064551324288,0.0986522133007973,0.954113734265284
333,2,154235,-0.0174918592442173,0.0996334487670465,0.860738628684521
334,2,155527,0.0812018690435546,0.108059044448048,0.452877562422161
335,2,159870,-0.0081590314931882,0.0971202896296155,0.933096462787317
336,2,161229,0.0143899424621359,0.0986090046836854,0.884060500532046
337,2,161451,0.514506046533492,0.209372155231116,0.0144758742333813
338,2,161451,-0.217138007660407,0.211516994459351,0.305323672627094
339,2,162696,0.110579716827809,0.0980111179883544,0.259986285254113
340,2,163284,0.149671452625982,0.0965584976051016,0.122023191477258
341,2,164166,0.153319158248567,0.0974450535345847,0.116524149563812
342,2,165270,0.109652788237621,0.0967879932765231,0.258017897244785
343,2,165675,0.102647399352187,0.0984147249704382,0.297658094879768
344,2,166404,0.392108219396988,0.254601737447789,0.124435629188017
345,2,168012,0.240829213805952,0.118453544203994,0.0427890824090637
346,2,168062,0.203306892279972,0.0970793419174894,0.0369517907496866
347,2,168518,0.192198528878016,0.0965810155815431,0.0473593243432115
348,2,168980,0.166677927546846,0.096668940051974,0.0855446915970659
349,2,169651,0.163395497531962,0.0967311080350222,0.0920694417134422
350,2,169902,-0.144812074718887,0.162152560125573,0.372433094184504
351,2,169960,0.00747484195889569,0.151209321486942,0.960601599937974
352,2,170725,0.15496529254606,0.0969439076077873,0.110825365210467
353,2,171254,0.121230058728817,0.0972377447436718,0.213319951190687
354,2,172242,0.0732669022438716,0.0962206585871113,0.446898696091555
355,2,173254,0.112378394826786,0.0953743367013025,0.239475666819954
356,2,173340,0.0964336594200606,0.0954121891086683,0.312849501519609
357,2,173385,0.108715024884851,0.0954629374714663,0.255550822171877
358,2,173973,0.103637500570972,0.09522444511673,0.277183229801461
359,2,174714,0.092245231497583,0.244521485512788,0.706216037045682
360,2,177341,0.0671248874296348,0.0949919145019534,0.480257688879581
361,2,180314,0.0420864246752144,0.0950645833576072,0.658243748521903
362,2,180339,0.0417071724834563,0.0953053600847217,0.661932129846065
363,2,182758,0.0880983007834841,0.0948735205889099,0.353737765917191
364,2,183619,0.0737343555903238,0.0952825921346266,0.439537924976356
365,2,183913,0.113597272362742,0.0975915958636852,0.245207414605878
366,2,184146,0.0835765358519816,0.0983339543030864,0.395942580310073
367,2,187176,0.0246384209802369,0.0958735918749023,0.7973372906196
368,2,191066,0.0938231418661781,0.096470167154319,0.331437381785245
369,2,191124,-0.0877914259423753,0.121959069688811,0.472097775750409
370,2,191128,0.0971865054600531,0.112232724571648,0.387112682651304
371,2,191599,0.056451809425094,0.0952134596899914,0.553629477446841
372,2,191762,0.0554867822761704,0.0989874886983141,0.575464441964534
373,2,191763,0.0659360301570397,0.0955737299685659,0.490712252363489
374,2,191959,0.0507339986584872,0.0953665653174619,0.59506800762298
375,2,192390,0.0411207574587022,0.0980130239764911,0.675073953526015
376,2,195759,0.0421566541607598,0.0961978168524199,0.661488480861836
377,2,196912,0.0707164754435167,0.094592726639216,0.455205853278893
378,2,197598,-0.608098151475821,0.307465426121569,0.0487311999237726
379,2,198110,0.0601276828391857,0.0951811092281139,0.527979610517766
380,2,198283,0.0500366999354421,0.0981942515101492,0.610672187514894
381,2,198805,0.046949967877537,0.0956124483126777,0.623700102180328
382,2,198891,0.0640115144566946,0.0948389063271687,0.500149398747399
383,2,199248,0.0650987173197077,0.0950536852975384,0.493880036236531
384,2,201782,0.056103906501703,0.0949529859276614,0.554992445915944
385,2,203285,0.0853820187062533,0.0945224354641735,0.366983232558011
386,2,203783,0.0960071118237547,0.0942894838797921,0.309272401460873
387,2,204179,0.0810689238400822,0.0945579394904196,0.391835067329415
388,2,205406,0.0582970997090907,0.0955785143262393,0.542294390956038
389,2,205834,0.044291907193257,0.0951416467661526,0.641834401542493
390,2,205965,-0.0052798023587507,0.103991553806853,0.959536354492244
391,2,207192,0.0340669556493136,0.0950645645910125,0.720291133444434
392,2,207561,0.0677081908409817,0.0945929607272499,0.474597524363474
393,2,208682,0.0322896891001426,0.094486706069005,0.732751490332485
394,2,210102,0.0447238492704694,0.094716486083906,0.637085413441886
395,2,212519,0.156793297073027,0.201482023907271,0.436972443228533
396,2,214801,0.0556107398408231,0.09469563830285,0.557406087976528
397,2,215016,0.0653703874360476,0.09462388150538,0.49011729261197
398,2,218876,0.117276689134351,0.0954628984831531,0.220075695406386
399,2,227511,0.129030923428949,0.09609878634408,0.180234975001294
400,2,230378,0.126357188806503,0.0948917184565007,0.183853034490465
401,2,231943,0.105094780434041,0.0952383613236678,0.270565194173033
402,2,232156,0.121647935499183,0.0951433267917435,0.201886517381623
403,2,232789,0.111184826732067,0.0948412521784842,0.241856915998179
404,2,238524,0.0807129320408987,0.0950624072464475,0.396427743888252
405,2,241518,0.081788763029629,0.0958867777548592,0.394253058416171
406,2,250396,0.0455364774090778,0.0953003948124167,0.633073748541465
407,2,250466,0.0763883261809797,0.0952107732719381,0.422914850140829
408,2,252305,-0.0262012667001003,0.0955399660150526,0.784057495884038
409,2,254571,0.0199359313355435,0.0968863675526477,0.837092225851301
410,2,254742,-0.0253974323811668,0.0967952462346129,0.793179189322255
411,2,254908,-0.0252337666949846,0.0975348863151903,0.796005707549728
412,2,255033,0.00337454592665756,0.114327518363045,0.976469355731647
413,2,255862,-0.0339828300210719,0.0969396717358907,0.726130207179645
414,2,255975,-0.0247806982396795,0.0965974935933512,0.797686721653963
415,2,258311,-0.0547806458819453,0.0949665460735044,0.564414187255539
416,2,259284,-0.0556804693151918,0.0952851333027053,0.559353868672881
417,2,266330,-0.039426075467338,0.0957181121836361,0.680664364372227
418,2,267100,-0.0912379859729145,0.0956108908755786,0.340603262559145
419,2,268086,-0.114060565767547,0.0955484455643062,0.233378984879083
420,2,274614,-0.00143529425276284,0.0951593943290908,0.9879744416124
421,2,274729,-0.0184676649852901,0.0956748590935951,0.847050190743371
422,2,275746,-0.0222379802887531,0.0956308159841035,0.816253464746793
