SNP,Chr,Pos,Effect,SE,HNM1_TPO1_MTX_Trifluoperazine_avg_logratio_Fitness_minus_ref.GLM
42,1,59265,0.00334637960934203,0.145970702373072,0.981723044770294
43,1,60165,0.0152288767638259,0.145858253476203,0.916904281836498
44,1,62308,-0.0687428121490458,0.145654143724182,0.637247518372581
45,1,62869,-0.0496678072354428,0.145657804448834,0.733314216976331
46,1,65431,-0.0785843830598739,0.152092613456244,0.605697726069146
47,1,65451,-0.0738424677012349,0.149941251557401,0.622689041122621
48,1,65719,-0.0352509348988518,0.156403390068404,0.821810418694952
49,1,66841,-0.0422302190213567,0.145733117526038,0.772156382541809
50,1,66948,-0.0822485941904982,0.146579582219459,0.575072403645066
51,1,68621,-0.157114150099495,0.146008400905187,0.282634233105525
52,1,69417,-0.112085933974874,0.145738454562673,0.442354379054032
53,1,69820,-1.35368285763813,0.566190778548364,0.0173323141793017
54,1,69821,-0.78515181864951,0.351658030708596,0.0261943681664829
55,1,70906,-0.0890951421901303,0.234259875545768,0.703932116232716
56,1,74327,-0.0418497194804299,0.146645520201827,0.775520291281831
57,1,74572,-0.0149944111315228,0.146269796430304,0.918408486871389
58,1,75211,0.0365507857513404,0.145992371808738,0.802453889370362
59,1,76030,0.0505296420864993,0.145980561128872,0.729444073239662
60,1,80108,0.0381522579928312,0.145956685959932,0.793940830199052
61,1,81262,-0.00211328496838611,0.145915583708214,0.988452880782791
62,1,81999,-0.0198043159134604,0.14626817558122,0.892374932927634
63,1,82431,-0.0870416776619926,0.146891348987004,0.553856223209638
64,1,83284,0.021643772270388,0.145890401122628,0.882146229353709
65,1,83613,0.0572967912852622,0.145846993035374,0.694663348283543
66,1,84112,0.0337401123913327,0.145883896595309,0.817230830048331
67,1,84701,-0.0754191003323171,0.156176577369021,0.629459584107871
68,1,84858,0.0945402434666809,0.146220154421263,0.518336283449935
69,1,85751,-0.00434263370636351,0.146907886530417,0.976434473229589
70,1,87445,0.0302668636906342,0.147209807616649,0.837219096128696
71,1,87467,0.0114483632440584,0.147988063531398,0.938380953747482
72,1,89070,0.027335595496664,0.147055902009054,0.85264113184711
73,1,89616,0.0629936761984733,0.146233542317184,0.666895276308709
74,1,89679,0.0288012071403328,0.146282464594839,0.844028786443457
75,1,89880,0.0239320605192226,0.146322018859697,0.870173120473488
76,1,91472,0.0394905316635903,0.147398735384909,0.788920186175821
77,1,93789,0.0942587764060777,0.145808665831612,0.51840464573911
78,1,94351,0.0927830580455255,0.146195536373302,0.526067540202798
79,1,99148,0.0347486935102131,0.145883225911212,0.811867855344007
80,1,101281,0.722191242605593,1.59515054103105,0.65101284037222
81,1,106011,0.045891600379369,0.152030287463551,0.762937862109116
82,1,106800,0.0262996414737965,0.146085038353954,0.857232575603605
83,1,107970,0.0882344533568512,0.145583200407358,0.544853945302913
84,1,109000,0.117088504381998,0.145782483490807,0.422415408925355
85,1,112549,-0.100732988442491,0.145651804725006,0.489642300228769
86,1,112742,-0.101800349204925,0.146217937546252,0.486747090555201
87,1,113050,-0.0949729326740032,0.1459846546333,0.515748649578334
88,1,113135,-0.0812247721792713,0.145635939181269,0.577385842409893
89,1,114076,0.0445294514043685,0.145680813008838,0.760040285051373
90,1,114628,0.0329164790713399,0.146058179415195,0.821825337304952
91,1,116283,0.0796745960617884,0.146819876194018,0.587700165299587
92,1,126880,-5.26003180643645,2.74165260901702,0.0558459911695228
93,1,127853,0.0878707898123398,0.146533012301944,0.549113901581875
94,1,128302,0.0473781534696209,0.14602271513786,0.745783932388715
95,1,128704,0.0404983955146069,0.146173971690897,0.781899169820771
96,1,128911,0.100603464796166,0.146107958635282,0.491555183460546
97,1,130267,-0.0186543017082442,0.146133366524099,0.898496603819839
98,1,130271,-0.0209047393157246,0.146305953798082,0.886463536279451
99,1,130613,-0.00957880503073555,0.14767656542186,0.948319473331516
100,1,132012,-0.177616859280892,0.147060442835273,0.227939942350641
101,1,133231,-0.28013867227724,0.145556610019317,0.0550825170039857
102,1,137074,-0.290085009699142,0.145292143355541,0.0466401896115325
103,1,137304,-0.325556727688282,0.145130239566143,0.0255034551914209
104,1,139686,-0.264959738757031,0.145672034836887,0.0697771302802926
105,1,149562,-0.278024879047399,0.145938635700216,0.0575819738484687
106,1,150447,-0.216413642798937,0.147866073629574,0.144198951985128
107,1,151446,-0.274636491090524,0.297598201252581,0.356719228677005
108,1,154084,-0.294527178090788,0.147944047306043,0.047273368157185
109,1,156633,-0.216283811999089,0.15037190334219,0.151227558427312
110,1,157269,-0.275004331534863,0.14533695165879,0.0592844895095114
111,1,160054,-0.235717101477041,0.14692527144817,0.10953488002249
112,1,166222,-0.245233858680439,0.14578615762809,0.0934245103727626
113,1,166416,-0.254563764920706,0.145442408912432,0.0809401870396917
114,1,167326,-0.271661296272055,0.146188895797401,0.0639601651697652
115,1,168836,-0.242983119782256,0.145632938394772,0.0961106045107774
116,1,171200,-0.352647697572026,0.145217024018056,0.0156637629468176
117,1,171431,-0.367728844961628,0.146033383186761,0.0122401779685367
118,1,173339,-0.369682378907744,0.144863165333696,0.0111331240002185
119,1,173845,-0.364624245200251,0.144777208560535,0.0122263741222381
120,1,175121,-0.424974728735228,0.144017080676748,0.00338054621383052
121,1,175281,-0.379140498911759,0.144504225706575,0.00907464445506619
122,1,175315,-0.385012096419685,0.144413849280845,0.00802818243082985
123,1,175523,-0.369803021058145,0.145360426340386,0.0113833517005815
124,1,175541,-0.383150845339158,0.144657907134679,0.00844387693852352
125,1,175653,-0.397256274864944,0.14501725580471,0.00646816096882945
126,1,175805,-0.28981407155503,0.154069204211889,0.0607860496112187
127,1,175818,-0.392087517250676,0.149835911864985,0.0092579189104998
128,1,175856,-0.394701703601805,0.147481217376288,0.007791497228444
129,1,175876,-0.39493053939167,0.145173061178253,0.00684277239633657
130,1,175989,-0.370654130828316,0.145776633275729,0.0114290194923799
131,1,176001,-0.369762207617676,0.146556485867416,0.0120744357574333
132,1,176451,-0.321805566783376,0.148666058960287,0.0310865814881059
133,1,177692,-0.376408145986027,0.144478090265377,0.00956786127092879
134,1,178191,-0.397209637313049,0.144466609069901,0.00627591879425434
135,1,178224,-0.376408145986027,0.144478090265377,0.00956786127092879
136,1,178960,-0.367211014186182,0.145720605772452,0.012177145104932
137,1,179139,-0.454181014098463,0.290395768218579,0.118711926759718
138,1,179139,-0.5082388621555,0.586264159935654,0.386579645999647
139,1,180955,-0.13739137675059,0.168687129652193,0.41592224732632
140,1,183802,-0.353517952725482,0.144660322047342,0.0150232999893238
141,1,183954,-0.334913650892776,0.145855674725015,0.0222498215379944
142,1,184450,-0.277078787953055,0.14490584846096,0.0566687594056361
143,1,184641,-0.284287802505875,0.149127339067557,0.057417594254515
144,1,184718,-0.284538171031138,0.145696945651232,0.0516159326254031
145,1,185296,-0.302411152267571,0.144969703208663,0.0376934256000315
146,1,185438,-0.292313449932403,0.145035293077669,0.0446134905177551
147,1,185469,-0.302295643138433,0.145189121302437,0.0380548257344544
148,1,185503,-0.287635672605031,0.14489355316411,0.0479011652610469
149,1,185705,-0.293512458688199,0.146497899597985,0.0458846668122751
150,1,185749,-0.284857076370701,0.146546292742255,0.0527135765856902
151,1,185806,-0.337317820515842,0.146428674909528,0.0218237481161624
152,1,185879,-0.299713081363756,0.14737726023026,0.0427348495356189
153,1,185916,-0.258385732133095,0.147531054606002,0.0807456919355442
154,1,185941,-0.257243529869763,0.148184922988934,0.0834429471497635
155,1,185954,-0.254320787883075,0.148635625475725,0.0879530987267709
156,1,186055,-0.286573845343507,0.14547454335314,0.049628416149718
157,1,186896,-0.298084654274513,0.147821083168145,0.0445021759465448
158,1,187697,-0.449181899940406,0.302254924595813,0.138144472306041
159,1,189392,-0.0213564741147021,0.304786484405008,0.944177399746761
160,1,189416,-0.199719235569418,0.294635747422706,0.498310010034133
161,1,190132,0.0564280337752463,0.146426720798811,0.700197598470539
162,1,190148,0.0824975476975714,0.14643587321399,0.573540777420278
163,1,190165,0.0592125188196865,0.147593799247211,0.688526160836207
164,1,190169,0.0668289781556007,0.147400438404482,0.650550937619783
165,1,190933,0.0422587273525111,0.146230376400791,0.772760702957343
166,1,192149,0.0407318018060733,0.147427409851821,0.782491798813241
167,1,192302,-0.0508918346474303,0.194662095428245,0.793908152684111
168,1,192303,-0.034150750921774,0.17576522769659,0.846054679711031
169,1,192305,-0.0203661261409573,0.182657699181917,0.911284135991187
170,1,192315,-0.135241506753067,0.207087576630826,0.514139921103123
171,1,192795,0.0287081964190454,0.145962813560839,0.844189913804606
172,1,194020,-0.0182525207434111,0.153748210136589,0.905567123579767
173,1,194187,0.0461417725222703,0.14607110083374,0.752275947767662
174,1,194867,-0.114255998121689,0.145885547164357,0.434041085446211
175,1,197325,-0.060052375110262,0.149541004512968,0.688237638621778
176,1,197392,-0.0855842849497325,0.15142928707489,0.57231268398254
177,1,198857,-0.566717276145508,0.699478606259799,0.418371317524196
178,1,206666,-0.027352332850807,0.164207029091536,0.867802006786869
179,1,206675,0.109547352911388,0.213712052855403,0.608556473228283
180,1,223051,-0.424521871556493,0.16769273197804,0.0117894011118591
181,1,223059,-0.47078995732125,0.173908425765165,0.00711706937182873
182,2,7366,-0.300334667632136,0.211167248817796,0.15583387055933
183,2,8180,0.396171707749676,0.290801570876131,0.173958015315539
184,2,8187,0.403498938516726,0.302437411448428,0.18301250605273
185,2,8250,0.239986395412989,0.298439928914828,0.421859432109241
186,2,8253,0.217550824146301,0.298488644338925,0.466582061862761
187,2,8285,0.219069530971239,0.161528427681433,0.175893165596554
188,2,8302,0.19200487764391,0.151249475684845,0.205113993020625
189,2,8306,0.19200487764391,0.151249475684845,0.205113993020625
190,2,8314,0.232757741062302,0.147966755722603,0.116605196401331
191,2,8317,0.184649936779753,0.151552482179509,0.223889698667594
192,2,8328,0.117609006244866,0.151061725298764,0.436766786730405
193,2,8331,0.119514155457599,0.150773000503105,0.428498963159214
194,2,8498,0.122254454024451,0.148124144636266,0.409729593222155
195,2,8651,0.115127147868739,0.148279263835389,0.438020312514944
196,2,9418,0.240837318258805,0.377217016494532,0.523589411393477
197,2,9812,0.15893331174921,0.149047761378814,0.287005637119624
198,2,9932,0.125740135397295,0.148548550726985,0.397870647935743
199,2,10135,0.101906296114747,0.14803043114737,0.491643946986325
200,2,11616,0.1568523951283,0.147736848285895,0.289097155000098
201,2,12133,0.135050341692445,0.148386800846037,0.363378302737601
202,2,12194,0.140802498538973,0.148946852718493,0.345141924230032
203,2,12359,0.134276593646266,0.148527384824808,0.366583966937178
204,2,13061,0.131011692417897,0.148524689370477,0.378330027393864
205,2,14298,0.134503109846816,0.148985456107524,0.367251088431235
206,2,15222,0.158391125753498,0.15037572813157,0.292922824532436
207,2,17986,0.175173484656199,0.147678515133067,0.236348495669645
208,2,19770,0.16424533314277,0.148738936523201,0.270235783140482
209,2,19836,0.152406489339626,0.148364679273816,0.305009709385902
210,2,19851,0.149724147620117,0.148808080436528,0.315029704551468
211,2,21595,0.104663539082273,0.148301230977412,0.480809328682808
212,2,22385,0.104494885771464,0.148442092308314,0.481931882392942
213,2,23441,0.145603895528485,0.149788666127394,0.331685220272773
214,2,24209,0.135368558965709,0.148579393016827,0.362871948805398
215,2,24341,0.140352288670111,0.148918585802624,0.346593218603122
216,2,26815,0.190851162361901,0.148580321609392,0.199809982227285
217,2,28209,0.203249235479207,0.148583979805896,0.172210981169962
218,2,28695,0.155624125533437,0.155418630122271,0.317356949150237
219,2,35849,0.187029441773145,1.59558254647319,0.9067547374107
220,2,35850,-1.52061257052966,1.94978617843568,0.435980071585783
221,2,41245,0.0404663326208152,0.148390190662991,0.785241591138864
222,2,43214,-0.0190954763643507,0.15080846751956,0.899312689599067
223,2,47104,0.0891884622207409,0.146530757080448,0.54313653589079
224,2,50915,0.0488707955623811,0.148025237323999,0.741481125392736
225,2,55834,0.0177813304569968,0.147360946515422,0.904024915993735
226,2,56422,0.0343089788466658,0.147616148699136,0.816346330391326
227,2,57715,0.0292170925636256,0.14713258114542,0.842708250134922
228,2,59046,0.0338391429918324,0.147874173084527,0.819127803908444
229,2,59191,0.0268160089023824,0.14703147503238,0.855387033497438
230,2,59383,0.0749081999604808,0.147026699548826,0.610729220311138
231,2,59477,0.0286212619605992,0.149285998123604,0.848070982732827
232,2,59755,0.1921720182511,0.335282672227059,0.566898465032976
233,2,60471,-0.00925731570161792,0.147278018148373,0.949916701579161
234,2,60478,-0.00168499792165344,0.147446878147767,0.990888564688732
235,2,60786,0.0115854563718165,0.147203171430735,0.937312777552468
236,2,61035,0.00218685243318228,0.147193800504152,0.988154690153111
237,2,61071,0.00833862161222498,0.146525444504971,0.954649855589101
238,2,61675,-0.0256653085785269,0.146941604222798,0.861444323000419
239,2,62776,0.00691136052981667,0.153377162452482,0.964083999578225
240,2,62939,0.0170224252487449,0.146691150206546,0.907684750939122
241,2,63527,0.0350340546480284,0.147232782808613,0.812057856691245
242,2,63857,0.0138339537514435,0.147277001775247,0.925216841001024
243,2,65527,-0.0613075962577715,0.146757014358173,0.676384624689524
244,2,67007,-0.0647924893712693,0.161581469337183,0.688670384060614
245,2,67023,0.0482577231733394,0.334207081176078,0.88527122211142
246,2,67024,0.0592883895173877,0.335423806955966,0.859800906390856
247,2,67976,-0.0284535422527888,0.148899908319588,0.848563579545475
248,2,69628,0.00948883112449228,0.151373637457559,0.950052953783437
249,2,71825,-0.17121641440308,0.292575832997852,0.558784751038418
250,2,72389,0.0979832127668289,0.147897399428443,0.508078011656783
251,2,72392,0.0688232242314089,0.148950574919068,0.644327160081445
252,2,73646,0.125654209767422,0.145787591344076,0.389328096490974
253,2,74564,0.102469097851341,0.145552211895422,0.481895450211788
254,2,74739,0.123895234352637,0.145984417247977,0.39663002246019
255,2,79931,0.303814949716766,0.163916299748407,0.0646483140534418
256,2,80748,0.286617032560685,0.151212191818709,0.0588478191212607
257,2,80873,0.285176051141003,0.145693412630071,0.0510915454976956
258,2,81501,0.298070131036821,0.145595731102916,0.0413739080781031
259,2,83526,0.312903109117532,0.14527885811494,0.0319315776366224
260,2,83845,0.344714195068982,0.145214834450617,0.0181395093328878
261,2,84412,0.291042597875219,0.368541075721833,0.430224077291355
262,2,84412,0.269888530309888,0.184150563763962,0.143651183689822
263,2,84447,0.364033501936927,0.146966373778728,0.0137174495759311
264,2,87391,0.366199830928903,0.144413614857833,0.01165069744985
265,2,87562,0.37556085905067,0.144717774362387,0.00985006350930016
266,2,87849,0.387635944774768,0.144613571272106,0.00769612107910654
267,2,87878,0.377009661982664,0.145326831274046,0.00987558359457006
268,2,88125,0.387634198587223,0.161828432285308,0.0171253647506696
269,2,89785,0.292167324384104,0.145895580115285,0.0459869615702756
270,2,93441,0.268539936998891,0.150424456133841,0.0750850031598992
271,2,93588,0.213201894945837,0.155995382053935,0.172583135995321
272,2,93721,0.248382175758036,0.145680308870697,0.0890777469305528
273,2,93952,0.208466856021885,0.145437874711822,0.152636101591695
274,2,95085,0.301872537698284,0.145177698409392,0.0383083521924173
275,2,103188,0.278963261451309,0.148871236646966,0.0617761738956841
276,2,107124,0.249233014215598,0.145533423962883,0.0876738241083188
277,2,111645,0.245754374739501,0.145644142147004,0.0924171374971353
278,2,111916,0.19367140298159,0.146212093453859,0.18616332213561
279,2,111931,0.212541354448082,0.146362615326119,0.147346447155042
280,2,111999,0.242375628927234,0.145701994351029,0.097099374687736
281,2,114528,0.173788672561736,0.146822625936809,0.237342522289234
282,2,116024,0.180318843984305,0.147150859677071,0.22124104726792
283,2,119244,0.0502400106452006,0.160694924435396,0.754737145660888
284,2,119246,0.116470488104058,0.162313229639725,0.473499376309573
285,2,119247,0.0502105887120239,0.163582543104587,0.759067407326849
286,2,120090,0.00857711680971929,0.146880396104631,0.953466843726963
287,2,120291,0.0397748215868211,0.148545711426476,0.789039296708517
288,2,120726,0.0316890361928117,0.147692835450783,0.830233951323905
289,2,121716,0.14553565853132,0.147331227613767,0.323920973551292
290,2,123100,0.019072413680534,0.14773474354179,0.897352805441984
291,2,124677,-0.0812589800620883,0.147471308953115,0.581971604775004
292,2,127636,-0.343028584382449,0.185703120789434,0.0655565235548421
293,2,127887,-0.0463866570379117,0.148525727615551,0.754986341377765
294,2,128935,-0.0638236373111349,0.148366937103527,0.667331381288134
295,2,129053,-0.0306054662019606,0.148848654244618,0.837210444320138
296,2,130040,-0.11135562064369,0.149648801187725,0.45730313730373
297,2,130976,-0.129713909660735,0.148385721771867,0.382621609133831
298,2,132199,-0.0404485668450218,0.149219203317658,0.786497088733698
299,2,133355,-0.0255532735176414,0.150238084589367,0.865040574274456
300,2,133435,0.00326640353017615,0.150568808001589,0.982704498793729
301,2,133943,-0.0175453391639821,0.176280510909557,0.920773338010731
302,2,135183,-0.0463595134921078,0.150632093411554,0.758441515493339
303,2,135402,-0.0544967736221453,0.150601614473062,0.717672800251582
304,2,135898,-0.00720116764275858,0.151427903647117,0.962097717104287
305,2,135912,-0.0136971420525964,0.151538486696193,0.928030779126758
306,2,135925,-0.000365871347530966,0.150853772429095,0.99806623237192
307,2,136002,-0.0308548768417101,0.150731954548044,0.837924259042583
308,2,136173,-0.0639310653441747,0.151769229525352,0.673837191882799
309,2,138209,-0.0216011478042493,0.15625496124743,0.890127231580619
310,2,138318,-0.041045845377973,0.155799868077211,0.792355641013346
311,2,138695,-0.0839582582914238,0.15307939511089,0.583721287198879
312,2,138818,-0.0747302504611222,0.152812005393983,0.625121402156377
313,2,139728,-0.0513689559155357,0.15256521555884,0.736541918376833
314,2,140174,-0.0705999789152956,0.152543437336231,0.643779388964548
315,2,140863,-0.0528312018065944,0.15250206988653,0.729226428924451
316,2,141152,-0.078479307084649,0.152900600335807,0.608083469607088
317,2,141292,-0.0515698376909559,0.15183304895536,0.734323386884074
318,2,141545,-0.079256953272095,0.152539278441482,0.603679260786506
319,2,145823,0.0907017266554009,0.158341851528874,0.567129767625667
320,2,145934,-0.0341181997228297,0.261012203398807,0.896075257366933
321,2,145980,-0.0309113887334056,0.159867838589266,0.846791461187477
322,2,146723,0.0921653988151729,0.152243350570709,0.545314141833007
323,2,147946,0.0959790858249465,0.153632777182193,0.532551521166061
324,2,150394,0.0357837889104546,0.167440423720619,0.830896147135515
325,2,151274,-0.211056666833727,0.262069939214931,0.421162852034544
326,2,151397,0.117311766703054,0.15397543148174,0.446636614334341
327,2,153035,0.160231314027904,0.152185649164017,0.29312190971986
328,2,153228,0.132147714809017,0.15337546427163,0.389494655770231
329,2,153455,0.0916347018526524,0.15461859300878,0.553794892595397
330,2,153732,0.15106145660155,0.159737601423623,0.344956125727915
331,2,153815,0.105202814573207,0.154000215627271,0.494970148113491
332,2,154160,0.123557684603421,0.152345449124326,0.417891324335145
333,2,154235,0.124291487970512,0.153867880448756,0.419760888028788
334,2,155527,0.150519549033058,0.166968189677552,0.367944423565285
335,2,159870,0.194790948410461,0.149761778498622,0.194219207522746
336,2,161229,0.208799441867659,0.152018742474805,0.170465160384756
337,2,161451,-0.118772967861702,0.32632142519649,0.716094292633063
338,2,161451,0.42972170581732,0.326629426264622,0.189153890882671
339,2,162696,0.255449144743534,0.151158333677028,0.0919214924075923
340,2,163284,0.191500775490309,0.149410168614657,0.200784976918496
341,2,164166,0.0550561392426663,0.151119515707171,0.715835830852114
342,2,165270,0.1368956153143,0.14969960485574,0.361094780798858
343,2,165675,0.0606655769174189,0.152319520813978,0.690665748269706
344,2,166404,-0.824070972565874,0.392413904801223,0.0364376992397456
345,2,168012,0.183859663530969,0.183902189528492,0.318107254064939
346,2,168062,0.125528760002734,0.150836821563869,0.405849885539311
347,2,168518,0.0983670839100013,0.150028890570887,0.512473674274155
348,2,168980,0.137053316073199,0.149871527544114,0.36109309107568
349,2,169651,0.0975833621599722,0.150030340431907,0.515841351925258
350,2,169902,0.250663999484038,0.250567065737175,0.317808576300778
351,2,169960,-0.062725395153997,0.233701029681617,0.78854809250427
352,2,170725,0.149996909183991,0.150175381251411,0.318570147007674
353,2,171254,0.1588578502825,0.15039332042013,0.291561468101741
354,2,172242,0.0897688811021624,0.148773546021178,0.546634938472685
355,2,173254,0.0221308022142344,0.147704920090905,0.880983379568124
356,2,173340,0.0258496598303402,0.147685332686847,0.861154835849693
357,2,173385,0.023587153767072,0.147822427322709,0.873315712858807
358,2,173973,0.0297793020282178,0.147426531225443,0.840037627364146
359,2,174714,-0.164572456170157,0.377931252700528,0.663497557914222
360,2,177341,0.126468538835836,0.146778433668005,0.38947667708353
361,2,180314,0.0482109068569309,0.146959598778054,0.743064182261207
362,2,180339,0.0357450260725047,0.147341052139218,0.808455718626986
363,2,182758,0.092417790126566,0.146742463847132,0.529235603105713
364,2,183619,0.0916242101499325,0.147322367344189,0.534389321635671
365,2,183913,0.061809515104691,0.151100622709538,0.682742271231389
366,2,184146,0.0803693039998499,0.152089971167088,0.597531151403549
367,2,187176,0.0464737321461628,0.148184914159453,0.753995010484768
368,2,191066,0.0444686806254335,0.149294705101522,0.765986473449652
369,2,191124,0.503954628632401,0.186733691890207,0.00729382322342274
370,2,191128,-0.435012251925245,0.172111768906015,0.0119236605272294
371,2,191599,0.0103473344193812,0.147243560259768,0.944015691418117
372,2,191762,0.0711716787896304,0.153026043348041,0.642150052041353
373,2,191763,0.0297193190748006,0.147819295096537,0.840773950518988
374,2,191959,-0.00217739384968474,0.147467018700089,0.988227769564697
375,2,192390,0.0343390274068387,0.151525356968489,0.8208486111679
376,2,195759,0.0784186360239285,0.148674716184878,0.598211741816165
377,2,196912,0.0646868552785575,0.146287053124457,0.65862160748272
378,2,197598,0.549555728286219,0.476978799336866,0.250035152898386
379,2,198110,0.0287494666950919,0.147196509684152,0.845259893785806
380,2,198283,0.0857021511072914,0.151766014594625,0.572637019072541
381,2,198805,0.0798971614470406,0.147777339318943,0.589083558413826
382,2,198891,0.0521581613572235,0.146660671952859,0.722323832759302
383,2,199248,0.0726023212364604,0.146971153400156,0.621620281314186
384,2,201782,-0.0316588922938676,0.1468316062855,0.829413474669487
385,2,203285,0.0948073766339602,0.146184907797892,0.517054683194089
386,2,203783,0.0855542820754426,0.14588595991322,0.557950451276095
387,2,204179,0.0700796269880779,0.146262631873324,0.632138872555241
388,2,205406,0.0721066141079257,0.147763591317994,0.625862473983241
389,2,205834,0.0413930822211107,0.147088966940878,0.778556791976897
390,2,205965,-0.0380522346732107,0.160727446219254,0.812988010704613
391,2,207192,0.0409866218386012,0.146951717201759,0.780475555942446
392,2,207561,0.0307429159389428,0.146309144173659,0.833692902710736
393,2,208682,0.000150863383218347,0.146072144262269,0.999176527977091
394,2,210102,-0.0368412862814909,0.146436258247825,0.801507618638441
395,2,212519,0.217837271336881,0.311481833620544,0.484788973120728
396,2,214801,-0.0485775407105307,0.146419590487806,0.740260276269049
397,2,215016,-0.0477605010660098,0.146336782615067,0.744334921246598
398,2,218876,-0.0873673942158734,0.147798851533207,0.554815895238625
399,2,227511,-0.0563371202627583,0.148888410046617,0.705372164622414
400,2,230378,-0.0221956816328522,0.147037183995841,0.880099135440485
401,2,231943,-0.0385236361922814,0.147449250571661,0.794038909952557
402,2,232156,-0.0325845641032456,0.147392855922806,0.825163499194942
403,2,232789,-0.0393908530175633,0.14686614172781,0.788694942207776
404,2,238524,-0.0104605424430944,0.147086754679701,0.943343972373966
405,2,241518,-0.0698067835370988,0.148318207189989,0.638177433547988
406,2,250396,-0.245895873420991,0.146770967433259,0.0947469184504613
407,2,250466,-0.220339666141989,0.146833707705511,0.134351156931467
408,2,252305,-0.184506282567171,0.147364895929697,0.211385365975084
409,2,254571,-0.151430153813274,0.14954909156166,0.311955205162305
410,2,254742,-0.162279773264808,0.149381387446777,0.278067497240202
411,2,254908,-0.146503326327805,0.150572079232563,0.331230459049315
412,2,255033,-0.17329204397308,0.176475260973234,0.326790972492585
413,2,255862,-0.147034843355813,0.149661142907459,0.326550236114482
414,2,255975,-0.155908430942334,0.149093798256248,0.296411841629474
415,2,258311,-0.344708931771025,0.145708294886217,0.0185335125492826
416,2,259284,-0.307281789369573,0.146442891650769,0.0365885153084089
417,2,266330,-0.213392840648967,0.147550432340094,0.148998133714756
418,2,267100,-0.201435554988006,0.14758722595222,0.173167096302147
419,2,268086,-0.187554134531992,0.147649850616385,0.204827592249316
420,2,274614,-0.131274494564967,0.146921763892886,0.372198580393014
421,2,274729,-0.150750427013499,0.14767450412884,0.308034520076796
422,2,275746,-0.0808223019735563,0.147765155403302,0.584748680793653
423,2,277029,-0.0899262408837217,0.147062932426111,0.541274546257588
424,2,277741,-0.106452924867091,0.147089478941589,0.469711433120653
425,2,278218,-0.109574380529587,0.146816910886416,0.455962715787081
426,2,278379,-0.125669210136582,0.150420269573421,0.404027261186088
427,2,279910,-0.141111402798056,0.146688956708737,0.33671963759861
428,2,280616,-0.12054593232012,0.153165941171984,0.431793364787416
429,2,283431,-0.13868914990905,0.148849401679221,0.352106985958786
430,2,283573,-0.137121371081725,0.147063609104171,0.351769711621927
431,2,286762,-0.153577106909735,0.147395012648172,0.298151469077507
432,2,287187,-0.169086297464994,0.146656831403218,0.249715762979924
