SNP,Chr,Pos,Effect,SE,SNA4_VAC8_MTX_5.FC_avg_logratio_Fitness_minus_ref.GLM
172,1,194020,0.0614501215925343,0.129246739998507,0.634761657322805
173,1,194187,0.0834361364100344,0.122766986569075,0.497184137687427
174,1,194867,0.0207123527678774,0.122775476211713,0.866128407676959
175,1,197325,-0.0196831471908555,0.125772089744092,0.875729541760011
176,1,197392,-0.0316623093769073,0.127382025299324,0.80384428013706
177,1,198857,-0.998292765381864,0.586329522222821,0.0895206583865628
178,1,206666,-0.216152948242702,0.137605599942493,0.117121490386259
179,1,206675,-0.162966599421114,0.179566109699988,0.36473109853192
180,1,223051,-0.18009435101896,0.141962395750336,0.205417543821398
181,1,223059,-0.235140531450288,0.147217260273797,0.111108124268227
182,2,7366,-0.125750087795897,0.177950925164206,0.480246458974634
183,2,8180,0.0284289792844596,0.24516984851729,0.907753141752686
184,2,8187,0.101172596618415,0.25490050216204,0.691673573687207
185,2,8250,0.011456110448858,0.251184554332616,0.963648211746347
186,2,8253,0.0135919021183888,0.251184252660763,0.95687711372899
187,2,8285,0.00203876431611441,0.136181225044677,0.988063802225366
188,2,8302,0.0495404253080328,0.127447079942161,0.697722299475128
189,2,8306,0.0495404253080328,0.127447079942161,0.697722299475128
190,2,8314,0.0714227618114464,0.124801409551265,0.567488920784757
191,2,8317,0.0419696805496974,0.127687307765166,0.742584092154086
192,2,8328,0.0299805804804062,0.12712549154941,0.813697840177244
193,2,8331,0.0299217103231568,0.126886500067187,0.813713164647254
194,2,8498,0.0123015190343911,0.124674712217138,0.921457152386415
195,2,8651,0.00741155233176083,0.12479254288508,0.952674298831108
196,2,9418,0.258712908315164,0.317082755022349,0.415098365217844
197,2,9812,0.0107267975959489,0.125533363313112,0.93195226690946
198,2,9932,0.0125031492863565,0.125038121271161,0.920405298498108
199,2,10135,0.0137790500544874,0.124558875310627,0.911978342712971
200,2,11616,0.0316420349637478,0.124417425858009,0.799395219188711
201,2,12133,0.0207383630401223,0.124918607301171,0.868240185424846
202,2,12194,0.0365326239110015,0.125391475029683,0.77095588424148
203,2,12359,0.0102844187009663,0.125038694007158,0.934494619175502
204,2,13061,0.0204875365681501,0.125025935008714,0.869930183192503
205,2,14298,0.0234815873086296,0.125418895740436,0.851591571157969
206,2,15222,0.0296626796440165,0.126638357538458,0.814941131680154
207,2,17986,0.0312030086972779,0.124417739964278,0.802120622437314
208,2,19770,0.0211004918110729,0.125284082228566,0.866348410860304
209,2,19836,0.0159051689265428,0.124942035158387,0.898775141092756
210,2,19851,0.00995425244234993,0.125309603644871,0.936729840332615
211,2,21595,0.0279719129437297,0.12478428531891,0.822760823164858
212,2,22385,0.00918467953983138,0.124910292615761,0.941425855284934
213,2,23441,-0.0165932763930308,0.126121362898776,0.89540257531577
214,2,24209,0.0140211623947186,0.125083706303078,0.910812401168974
215,2,24341,0.0185091799234525,0.125377929469192,0.882721352114229
216,2,26815,0.0469860530879964,0.125206576868624,0.707686355053947
217,2,28209,-0.0134753643851083,0.125271635297491,0.914398574272935
218,2,28695,-0.0507939669985626,0.130847723002307,0.698108360676234
219,2,35849,-0.445932146261225,1.34152768382428,0.739779843376946
220,2,35850,-0.689431791920257,1.64055982764467,0.674564518078811
221,2,41245,-0.0406220882159622,0.124774435341896,0.744946998376519
222,2,43214,-0.141474778141612,0.126592662162161,0.264515373710274
223,2,47104,-0.071780936339497,0.123221869468656,0.560578902865117
224,2,50915,-0.121685096777024,0.124323767318176,0.328361064263584
225,2,55834,-0.193348578039425,0.123489044143856,0.118311464217193
226,2,56422,-0.152080167457527,0.123874457977824,0.220379164686721
227,2,57715,-0.163261418768884,0.123423910221383,0.186768221801198
228,2,59046,-0.19235070151859,0.123933191811832,0.121545948290054
229,2,59191,-0.204588614241903,0.123162884025307,0.0975767334224817
230,2,59383,-0.171259253214753,0.123342568252915,0.165865055773759
231,2,59477,-0.226163806759005,0.124961391193411,0.0711663613072264
232,2,59755,-0.409879483680319,0.281222548946737,0.145869762415936
233,2,60471,-0.194772672314197,0.123410856010593,0.115404800874263
234,2,60478,-0.187910849902684,0.123582776166366,0.129273964272973
235,2,60786,-0.181182552529669,0.123406747531883,0.142947498252608
236,2,61035,-0.174227732054857,0.12342616269562,0.158950112732545
237,2,61071,-0.146261490254705,0.122966370099592,0.235064810968312
238,2,61675,-0.137854699229601,0.123349227712002,0.264499285341617
239,2,62776,-0.0624425274738081,0.128931067713686,0.628466652051914
240,2,62939,-0.082478748003855,0.123275529231185,0.503894410753093
241,2,63527,-0.0547895481004703,0.123782352227171,0.658305846922745
242,2,63857,-0.0697828897896302,0.123789793084874,0.573302047635749
243,2,65527,-0.153231082296929,0.123167477539503,0.214292926182864
244,2,67007,-0.176205287487686,0.13557941479309,0.19457028617423
245,2,67023,-0.32491842548389,0.280507550132452,0.24751518474806
246,2,67024,-0.365383448960374,0.281396241577089,0.194974888008883
247,2,67976,-0.0991746212470649,0.12510380681944,0.428462573037283
248,2,69628,-0.0296347853680006,0.127279713433052,0.816026833748348
249,2,71825,-0.490329908718703,0.244756366987771,0.0459049297017322
250,2,72389,-0.0635942780826355,0.124396892346053,0.60951605831929
251,2,72392,-0.226352045153886,0.124708540967942,0.0703649866585778
252,2,73646,-0.0697224400565739,0.122664325475653,0.570124581390327
253,2,74564,-0.0141452982040337,0.122477169090232,0.908119763076114
254,2,74739,0.0332234678912401,0.122869480204699,0.787013312224554
255,2,79931,0.241407328946979,0.137907607406073,0.0809007180175886
256,2,80748,0.187499686858286,0.127408210799793,0.142007618016007
257,2,80873,0.207325166904252,0.122680099834161,0.0919173594138768
258,2,81501,0.189796094605742,0.122739853720512,0.122921338116139
259,2,83526,0.168820641799422,0.122635071406161,0.169505411211517
260,2,83845,0.209696667462062,0.122573582334904,0.0879999206435065
261,2,84412,0.292451593190595,0.309785814173794,0.34579259164671
262,2,84412,0.200034690973169,0.154955684394463,0.197577773171314
263,2,84447,0.227619697829602,0.124061984885702,0.0673877409235963
264,2,87391,0.156866144637369,0.1222524170133,0.200287157139402
265,2,87562,0.161136697357959,0.122547537166355,0.189399977771094
266,2,87849,0.165373400561478,0.122519882624582,0.177955372137178
267,2,87878,0.163256386131552,0.123057086327982,0.185474804276818
268,2,88125,0.127962374269186,0.137012415045859,0.350969479760536
269,2,89785,0.152766036149939,0.123109019275715,0.215466567554721
270,2,93441,0.171095634441494,0.126733579622442,0.177867563219695
271,2,93588,0.188258250292982,0.131139524674199,0.152013948122032
272,2,93721,0.187342686061753,0.122599852781224,0.127387592827113
273,2,93952,0.163818198737527,0.122342526053397,0.181428126643819
274,2,95085,0.204099749153686,0.122342677375133,0.0961502689747591
275,2,103188,0.264254628262696,0.125016917697606,0.0352375690156091
276,2,107124,0.252709407839406,0.12214679431962,0.0392830495273102
277,2,111645,0.343442176931716,0.121597513544231,0.00500567377822784
278,2,111916,0.309802126908547,0.122145700695097,0.0116323625560237
279,2,111931,0.314443877866242,0.122302321380255,0.0105484236906615
280,2,111999,0.329923412742178,0.121738890753831,0.00705482823757321
281,2,114528,0.294509939890273,0.122709500073991,0.0169098187260592
282,2,116024,0.330243415862412,0.122748687087446,0.00747581406005391
283,2,119244,0.149574687017653,0.134910988425051,0.268318006375808
284,2,119246,0.183776802169534,0.136236602530277,0.178216666768345
285,2,119247,0.0952423444116368,0.137480069805827,0.488908141213149
286,2,120090,0.171044591084008,0.123175077734993,0.165820884572332
287,2,120291,0.189362846325455,0.124516244944347,0.129208176076128
288,2,120726,0.145509368068379,0.12396002383182,0.241250039740285
289,2,121716,0.153451524404589,0.123791524135237,0.215948176100981
290,2,123100,0.152354869217992,0.123966861687864,0.219891657306539
291,2,124677,0.154920971397846,0.123786339201993,0.211573850279608
292,2,127636,-0.0521776997023582,0.156884453082131,0.739643619136961
293,2,127887,0.293912593458582,0.123927819961329,0.0182450822870676
294,2,128935,0.281063217930373,0.123893293446238,0.023896528797045
295,2,129053,0.296378668682896,0.12417507655992,0.0175226432404665
296,2,130040,0.291224741430376,0.124979501967215,0.020359704590089
297,2,130976,0.257108900797588,0.124159389193365,0.0391041704533401
298,2,132199,0.244901137667474,0.124811389126457,0.0505280001292463
299,2,133355,0.263881331355812,0.125555967439406,0.0362875598355119
300,2,133435,0.265405974756757,0.125821592700175,0.0356151541157537
301,2,133943,0.186315622964384,0.147902761018375,0.208603690814813
302,2,135183,0.166331652148047,0.126372498894542,0.188960491322276
303,2,135402,0.165743007386327,0.126355506800948,0.190467171072561
304,2,135898,0.203191762265533,0.126874724708985,0.110157389528805
305,2,135912,0.198561684453267,0.12698987015657,0.118806943707079
306,2,135925,0.199508030602795,0.126406400565997,0.115390897015427
307,2,136002,0.174869469460068,0.1264145472346,0.167446571597331
308,2,136173,0.17429744543777,0.127315964143203,0.171865087165127
309,2,138209,0.200809218868333,0.130961588492667,0.126086737911694
310,2,138318,0.221824423016354,0.130490609540144,0.0900256454512212
311,2,138695,0.212720405937471,0.128279298497434,0.0981533175341364
312,2,138818,0.204347417582761,0.128080844104489,0.111505040408969
313,2,139728,0.221455691665329,0.127768835524311,0.0839239845968414
314,2,140174,0.209024626481268,0.127828145973623,0.102898407961556
315,2,140863,0.207663860561003,0.127782334747768,0.105025721028553
316,2,141152,0.195586347427419,0.128198793191964,0.127992756460689
317,2,141292,0.215921701992629,0.127177758976553,0.0904278501285995
318,2,141545,0.222773982536948,0.127769001796009,0.082104976114394
319,2,145823,0.264471690827657,0.132464337478624,0.0466416644709408
320,2,145934,0.305432995613015,0.2188853531799,0.163771920365913
321,2,145980,0.187113766049331,0.13406921105107,0.163696999239082
322,2,146723,0.204214234986762,0.127624544467173,0.110467136519215
323,2,147946,0.201561019253039,0.128813908038995,0.118538520892259
324,2,150394,0.148922061631138,0.140585037629557,0.29018639002928
325,2,151274,0.191056075953139,0.220340166851286,0.386478436622884
326,2,151397,0.107671867987399,0.129456231427479,0.406126959056725
327,2,153035,0.141464759078974,0.127951022816448,0.269645505264078
328,2,153228,0.125956475913104,0.12893346596602,0.329282387835057
329,2,153455,0.129041709823352,0.129900656918144,0.321201513815303
330,2,153732,0.136870976370751,0.134294563855628,0.308813237560513
331,2,153815,0.144446169707156,0.129354748975848,0.264896258857743
332,2,154160,0.134696161177932,0.128024693832314,0.293468392890363
333,2,154235,0.132776908084938,0.129312729572188,0.30522282891113
334,2,155527,0.160569341114833,0.140303580043505,0.253215687326561
335,2,159870,0.28142506577552,0.125342963060551,0.0253711867306963
336,2,161229,0.312322045233727,0.127089828983039,0.0144713288507447
337,2,161451,0.219864563685226,0.274202744222854,0.423189517953282
338,2,161451,0.181532401036671,0.275162815045075,0.509859079855377
339,2,162696,0.335630794109508,0.126364435414354,0.00826476136136871
340,2,163284,0.313258553896516,0.12482108426271,0.0125317300002208
341,2,164166,0.246351759576282,0.126420829010009,0.0521274851126794
342,2,165270,0.273301383476517,0.12518783216481,0.0296843857256886
343,2,165675,0.281653600692626,0.127232847727051,0.0274891479696891
344,2,166404,-0.257029607458438,0.331750302367251,0.43899524796993
345,2,168012,0.284322753467831,0.154119367449987,0.0659010267205205
346,2,168062,0.248506158486337,0.1262708960684,0.0498457786610386
347,2,168518,0.209160945373,0.125742945418791,0.0971196820744173
348,2,168980,0.211176626200074,0.125673232120512,0.0937713889615094
349,2,169651,0.188756965068056,0.125834369835658,0.134497095638822
350,2,169902,-0.0476304249310804,0.210982901729671,0.821522700530547
351,2,169960,0.130069927914109,0.196415252490623,0.508262919663558
352,2,170725,0.21659864510244,0.125932917070519,0.0863175194800969
353,2,171254,0.188961966717346,0.126264216056518,0.135401339458144
354,2,172242,0.0768564756229244,0.125100019451385,0.539373071861767
355,2,173254,0.128759506012736,0.124018528100817,0.299874560240252
356,2,173340,0.137079560095664,0.123978206969943,0.269620352878823
357,2,173385,0.132877874393288,0.12410572644896,0.285043559598935
358,2,173973,0.166833396320022,0.123658450693094,0.178154565550044
359,2,174714,-0.145315161528407,0.31779035026868,0.647760157030412
360,2,177341,0.20467596350904,0.123073241087356,0.0971915892624063
361,2,180314,0.122364901216279,0.123424172890222,0.322160776950869
362,2,180339,0.111420165941825,0.123766145430061,0.368602276840958
363,2,182758,0.138520810193911,0.123243439889909,0.261793352028955
364,2,183619,0.12954971938047,0.123758016033755,0.295908699713596
365,2,183913,0.105064557629946,0.126966227222867,0.408512752218808
366,2,184146,0.114987268295976,0.12779524674377,0.368852139671646
367,2,187176,0.0655708345481164,0.124575890571357,0.598973842076421
368,2,191066,0.0627025045623354,0.125512035627795,0.617686552510549
369,2,191124,0.327687338663592,0.15767270527005,0.0384060425229851
370,2,191128,-0.300641269861567,0.145151646989923,0.039064225432369
371,2,191599,0.0410813154630874,0.123797389819044,0.740204638930882
372,2,191762,0.0512835436426791,0.128688747519058,0.690496417939508
373,2,191763,0.0496788275915209,0.124278953863129,0.689592403686639
374,2,191959,0.0367522916102935,0.123988344704635,0.767085724187866
375,2,192390,0.0805375045243325,0.127353505664035,0.52753929649551
376,2,195759,0.110494498791489,0.124930186781127,0.377055372156962
377,2,196912,0.110327250691654,0.122905379517866,0.36997862942848
378,2,197598,0.7429847137744,0.399890231104902,0.0640054240928508
379,2,198110,0.0900953565731616,0.123690036695802,0.466853987347719
380,2,198283,0.0881198254128798,0.127590179580251,0.490241023818992
381,2,198805,0.0973942127802923,0.124207997651818,0.433494417580335
382,2,198891,0.0782266295237289,0.123277487132301,0.526128214678895
383,2,199248,0.120311643260308,0.123463526078874,0.330489950599622
384,2,201782,0.105905392110447,0.123348826261007,0.391152399816734
385,2,203285,0.141886288492235,0.12276678118668,0.248569800286122
386,2,203783,0.102329407945715,0.122613076858442,0.404523316102721
387,2,204179,0.101451008720018,0.122912413898504,0.409706124901496
388,2,205406,0.0749602621397163,0.124230974882583,0.546633917797579
389,2,205834,0.102517383385196,0.123579307311344,0.407343954413988
390,2,205965,0.0507600560487018,0.135138040787624,0.707427752996956
391,2,207192,0.0543517962441466,0.123550176017033,0.6602665957235
392,2,207561,0.0556060678125424,0.123002182069931,0.651493454377322
393,2,208682,0.035280777524972,0.122816443892942,0.774078523978808
394,2,210102,0.0793607179211453,0.123075556306943,0.519467202381091
395,2,212519,0.0670577365086427,0.262079459771582,0.798201829489697
396,2,214801,0.0624289458033931,0.123097319799501,0.61236544494221
397,2,215016,0.0690744855859671,0.123016970178727,0.574810496715155
398,2,218876,0.00528348316946758,0.124343950644177,0.966131410068338
399,2,227511,-0.0742645672725365,0.125161960137254,0.553328422962154
400,2,230378,0.00787850049273431,0.123645571340605,0.949230502849365
401,2,231943,0.000953651582898507,0.124000772047904,0.993868121521567
402,2,232156,-0.0193844593815687,0.12394565882515,0.875811220991881
403,2,232789,-0.0139362681911581,0.12350881943888,0.910224542996454
404,2,238524,-0.0237667608254083,0.123678392530809,0.847722809155876
405,2,241518,-0.0557168937027386,0.124723369233954,0.655348454073616
406,2,250396,-0.136963991052821,0.123693512977151,0.268924605274438
407,2,250466,-0.134234877935691,0.123658156595607,0.278426886794429
408,2,252305,-0.145522183522315,0.123950945457537,0.241174284336498
409,2,254571,-0.140971236346948,0.125713320587472,0.262892338584703
410,2,254742,-0.159957705123511,0.125534946922332,0.203427724573899
411,2,254908,-0.150759246413003,0.126530245487611,0.234262602337644
412,2,255033,-0.167473939389581,0.14833146897378,0.259642589135966
413,2,255862,-0.173823535758319,0.125680632259574,0.167521408858913
414,2,255975,-0.159895775117971,0.12527698140799,0.202675126957475
415,2,258311,-0.163828172853597,0.123184096545006,0.184394796064001
416,2,259284,-0.139024440815368,0.123687001002769,0.261775933704181
417,2,266330,-0.0819070393056189,0.124364532133816,0.510579110542764
418,2,267100,-0.110183604122422,0.12429357318982,0.375963151828011
419,2,268086,-0.0909135322891601,0.124346803271506,0.465185492188044
420,2,274614,-0.110304390744615,0.123545446527859,0.372559448378153
421,2,274729,-0.15813604280308,0.124076219452475,0.20332203667284
422,2,275746,-0.057852200282616,0.124268936571601,0.641831655175725
423,2,277029,-0.058375022771483,0.123690404397227,0.63725789953067
424,2,277741,-0.0759234699746748,0.123712014266028,0.539801339379008
425,2,278218,-0.0897771141048603,0.12346199794842,0.467607495388279
426,2,278379,-0.101232898592302,0.126497389011972,0.424088806914737
427,2,279910,-0.097273019831596,0.123402487937979,0.431074725038055
428,2,280616,-0.120053385342125,0.128750397711955,0.351741020718
429,2,283431,-0.0682813411243719,0.125267280352326,0.586039134684663
430,2,283573,-0.0444234601120524,0.123794120140209,0.71992219910023
431,2,286762,-0.0228010446819344,0.124127700450776,0.854361948641578
432,2,287187,-0.0055793900541532,0.123554074862381,0.964007323840717
433,2,288379,0.0162993105696236,0.122615035350217,0.894323878475169
