SNP,Chr,Pos,Effect,SE,SNA4_GTR2_noMTX_noDrug_avg_logratio_Fitness_minus_ref.GLM
32,1,37478,0.0321817572006982,0.0532104393832449,0.54569941309798
33,1,39144,-0.069142819839211,0.0528671306773363,0.19177177393446
34,1,41499,-0.0637214148870336,0.0527391265938325,0.227764528561617
35,1,45359,-0.0877587210475399,0.0888485179940697,0.323959369002731
36,1,45634,0.0455996061552764,0.0816866744142306,0.577044108718599
37,1,51248,-0.0611273559390317,0.0529731955848637,0.249309548464878
38,1,51462,-0.0585381585198718,0.0530535711685121,0.270614532054517
39,1,52124,-0.0789795521088113,0.0529062742282812,0.136377474544282
40,1,52667,-0.10348280483231,0.0527009218388567,0.0503626657627859
41,1,55470,-0.103218570837852,0.0541520183661325,0.0574505896387714
42,1,59265,-0.068758346520551,0.0528346316353707,0.193974450662478
43,1,60165,-0.0636178095504177,0.0528127682388239,0.229168058093439
44,1,62308,-0.0661501878993091,0.0527456227569667,0.210622393875946
45,1,62869,-0.067039454792461,0.0527357874537829,0.204482901574664
46,1,65431,-0.0815897918309675,0.0550321320664547,0.13907699010977
47,1,65451,-0.0720169712730306,0.0542853090642004,0.185485926354899
48,1,65719,-0.0479558525080387,0.0566930332479531,0.398189269677476
49,1,66841,-0.074746991126189,0.0527314086488862,0.157217623200023
50,1,66948,-0.0837119528106044,0.0530189260060246,0.115253031732725
51,1,68621,-0.0724090089693374,0.0529215316330678,0.172109258611751
52,1,69417,-0.0923947498284849,0.0526922212201658,0.0803875726453567
53,1,69820,-0.319345963227152,0.206383549316671,0.122676785565621
54,1,69821,-0.161002275480227,0.128200451677845,0.209996024980702
55,1,70906,-0.0236719601269835,0.0850023945774002,0.780802520022717
56,1,74327,-0.0576739035372163,0.0531235452084092,0.278371983544679
57,1,74572,-0.0161074461791857,0.0530635669305063,0.761649573127944
58,1,75211,-0.0119214766754984,0.052969948979522,0.822061945942182
59,1,76030,0.00559567694534865,0.0529729119858195,0.915933699878636
60,1,80108,-0.0348852804961226,0.0529286661791534,0.510261306814108
61,1,81262,-0.0832949088694766,0.052755249700714,0.115256178725625
62,1,81999,-0.0749674523108249,0.0529202806500074,0.157478548931499
63,1,82431,-0.0518962245961245,0.0532501233321824,0.330438615584185
64,1,83284,-0.0758675719167836,0.0527794556270621,0.151477366180162
65,1,83613,-0.0771531627918758,0.0527683253837608,0.14460039146163
66,1,84112,-0.0647386529218301,0.0528214329995493,0.221161276569909
67,1,84701,-0.078704305306762,0.056527799302289,0.164704536657478
68,1,84858,-0.0518832655926924,0.0530112182752771,0.328387437338649
69,1,85751,-0.068984410428905,0.053174668059926,0.195369278864219
70,1,87445,-0.0598594857265755,0.0533188526842182,0.262340597340779
71,1,87467,-0.0652228143880336,0.0535812420195368,0.224314808118171
72,1,89070,-0.04412582076968,0.0533058161496731,0.408350841126188
73,1,89616,-0.0333194198817282,0.0530408533528428,0.530289556016411
74,1,89679,-0.0327410901007308,0.0530485976496893,0.537506976789521
75,1,89880,-0.0395447111890773,0.0530489236504299,0.45650271687595
76,1,91472,-0.0204175363488726,0.0534737001877405,0.702821738267
77,1,93789,-0.0107916161828158,0.0529305833825796,0.838562858607407
78,1,94351,-0.0110481933476879,0.0530697541160615,0.835206544931382
79,1,99148,0.0182851369211145,0.0529247523663223,0.729929485827775
80,1,101281,0.0785540155595346,0.578906459062123,0.892140697030838
81,1,106011,-0.00213549316393494,0.0551667286731202,0.9691436406012
82,1,106800,0.0281481870495477,0.0529839241455813,0.595573421811475
83,1,107970,0.0228374221151982,0.0528340856248431,0.665825178706899
84,1,109000,-0.00704465001382129,0.0529398743280884,0.894214726397937
85,1,112549,0.0725488344313785,0.0527401050435833,0.16982039852365
86,1,112742,0.0670280227676148,0.0529672903191333,0.20654086791138
87,1,113050,0.0604949259951483,0.0529000915705431,0.253577171600898
88,1,113135,0.0383115782396924,0.0528236583322342,0.468765018436085
89,1,114076,0.0591551507698941,0.052769155449348,0.263042417977497
90,1,114628,0.0669761403780316,0.0528767083446065,0.206116550090636
91,1,116283,0.0487456980072125,0.053228304844229,0.360404697312289
92,1,126880,-2.71442201041411,0.989408480813656,0.00638949603386257
93,1,127853,0.0160820053274215,0.0531853874423309,0.76254323888224
94,1,128302,0.0446587331337163,0.0529346156338156,0.399431650711146
95,1,128704,0.0425196401709566,0.0529923990374913,0.422877401811406
96,1,128911,0.0621859206796949,0.0529432128345164,0.240955423208692
97,1,130267,-0.0245831654427162,0.0530052794553697,0.643086131331479
98,1,130271,-0.021038124102074,0.0530725445858045,0.69204715256177
99,1,130613,-0.0404589343943728,0.0535371356106909,0.450322741872845
100,1,132012,-0.0347405133773895,0.0534347138329917,0.516019014124431
101,1,133231,-0.0519444384789602,0.0530152572502141,0.327855038220759
102,1,137074,-0.0289911354896754,0.0529893349778369,0.584647045364064
103,1,137304,-0.0163930169514593,0.0530230446238059,0.757376301930246
104,1,139686,-0.0389219096258933,0.0530594873198909,0.46370852524755
105,1,149562,-0.00444172034230519,0.0532205266033411,0.933534056873262
106,1,150447,-0.00124291823581968,0.0538113526567851,0.981585394703123
107,1,151446,-0.0720681843788515,0.108036869148791,0.505163043918041
108,1,154084,0.000808155017272799,0.0539776253759026,0.988062947182494
109,1,156633,-0.00862263715819882,0.0547157435385391,0.874870229418357
110,1,157269,0.00277371241729485,0.0529977842430864,0.958290266148918
111,1,160054,-0.0167984164364037,0.0534940424782927,0.753688259872871
112,1,166222,-0.0230772262083781,0.053091596605296,0.664068909866638
113,1,166416,-0.0137244281410134,0.0529929554898731,0.79579707694602
114,1,167326,-0.0185097720972101,0.0532900474554481,0.728542800130264
115,1,168836,0.0082654874623172,0.0530447469087392,0.876263155996098
116,1,171200,-0.00922226363162443,0.0531237444871164,0.862279609971213
117,1,171431,-0.018479553653332,0.0534486317652686,0.729740929536668
118,1,173339,-0.0179344830605206,0.0530333686587314,0.735433433381742
119,1,173845,-0.0174805904321363,0.0529898225022611,0.741681920968467
120,1,175121,0.0103512873342029,0.0528900400281508,0.844947137752969
121,1,175281,0.000569495209255089,0.0529378586549102,0.991422755454978
122,1,175315,-4.76573292040594e-05,0.0529212028508325,0.999281986809947
123,1,175523,-0.00700083949050367,0.0532197472516899,0.89541842099958
124,1,175541,0.000261554687593479,0.0530038442086013,0.99606553343154
125,1,175653,-0.00895913992627348,0.0531694292653448,0.866285100043747
126,1,175805,-0.0211727659088304,0.0561676487116922,0.706432358912834
127,1,175818,-0.0179085619846917,0.0548800281809156,0.744374103071638
128,1,175856,-0.0314083666003463,0.0540235071341155,0.561353170052759
129,1,175876,-0.0111167216314784,0.0532177625598817,0.834653670429109
130,1,175989,-0.0160819328821281,0.0533660360381378,0.7633239408032
131,1,176001,-0.0129254543647311,0.0536465982260919,0.809743765911057
132,1,176451,-0.01719084972865,0.0542882086233647,0.751689542799707
133,1,177692,-0.00733981677233486,0.052919760989032,0.889768607572577
134,1,178191,-0.0140761914609145,0.0529684510338152,0.790589424477076
135,1,178224,-0.00733981677233486,0.052919760989032,0.889768607572577
136,1,178960,0.00518367469072056,0.0533431628567448,0.92264178387996
137,1,179139,-0.0275904697429823,0.10571580337253,0.794254582173863
138,1,179139,0.219295465837445,0.212614913104037,0.303049626723502
139,1,180955,0.00269025867047801,0.0612604865345756,0.964996931579897
140,1,183802,0.0171828453299991,0.052919964856312,0.745604288667568
141,1,183954,-0.00519316248536195,0.0533124803876567,0.922456179743008
142,1,184450,0.0149312451640594,0.0528404314808446,0.777670287612512
143,1,184641,0.0159089752775194,0.054377685783406,0.770027011630207
144,1,184718,0.0336003111168328,0.053116568860524,0.527419546075194
145,1,185296,0.0231824305562949,0.052906816828902,0.661527632928508
146,1,185438,0.0117226896198247,0.0529200235466079,0.824817917198914
147,1,185469,0.0143109615400987,0.0529946074560557,0.787282960755921
148,1,185503,0.00712119719134006,0.0528616423286234,0.892914871904955
149,1,185705,0.0160875196716343,0.0534469600181041,0.763591926759941
150,1,185749,0.00336385362359723,0.0534535185732645,0.949857510447124
151,1,185806,0.0128537111956401,0.0535208216515146,0.810343444580441
152,1,185879,-0.01404745273521,0.0537786371018519,0.794083827729961
153,1,185916,-0.00804241610621093,0.0537576684892624,0.88116169883879
154,1,185941,-0.014080050413813,0.0539883553057028,0.79440042772614
155,1,185954,0.00528202934439358,0.054150511138251,0.922350165979896
156,1,186055,0.00902307332766818,0.0530683189956471,0.865085915508527
157,1,186896,0.00138933162977964,0.0539405144151458,0.979465923577131
158,1,187697,0.138009845093896,0.109761326476564,0.209453395925152
159,1,189392,0.0714211462156804,0.110518242113322,0.518544797479366
160,1,189416,0.174032086016268,0.106567682305648,0.103346657256416
161,1,190132,0.0807598205958287,0.0529636731411774,0.12820055789307
162,1,190148,0.0833471922476973,0.0529683986985257,0.116492707107338
163,1,190165,0.0909627637448685,0.0533430273633805,0.0890290690594297
164,1,190169,0.0830298094921414,0.0533126436028885,0.120268496592502
165,1,190933,0.0123931017491805,0.0530575752201902,0.815447718702772
166,1,192149,-0.0952257150985154,0.0532548529528268,0.07461528606963
167,1,192302,0.0494587935083697,0.0705851943122378,0.483954077604481
168,1,192303,-0.00856177179706741,0.0637730353168052,0.893278401561834
169,1,192305,0.0237660634817312,0.0662610785327844,0.720054103081919
170,1,192315,0.0351092002385069,0.0751577968001866,0.640688049369219
171,1,192795,-0.103307123517061,0.0526750218543925,0.0506395268802725
172,1,194020,-0.0900096644479078,0.0555780442983936,0.10622877799123
173,1,194187,-0.0813659135760832,0.0528278907752626,0.124405685368997
174,1,194867,-0.0186167184508731,0.052966987916114,0.725439650005306
175,1,197325,-0.0609078623184255,0.0541720435830902,0.261632259579386
176,1,197392,-0.0761938437073204,0.0548167182043547,0.165412484527594
177,1,198857,-0.438636886558263,0.252946017254478,0.0837711207553578
178,1,206666,-0.0374960930150017,0.0595466078080155,0.52930268699077
179,1,206675,-0.0232113586309675,0.0775581586987952,0.764904967810211
180,1,223051,-0.0685974706833882,0.0612835355018607,0.263753687909771
181,1,223059,-0.0864950926616708,0.0635827272374211,0.174585580647322
182,2,7366,0.121434419455234,0.0765627163843874,0.113617026011176
183,2,8180,-0.211867968103328,0.105183068582528,0.0447384336835814
184,2,8187,-0.00789188270901597,0.110006041017818,0.942849094000305
185,2,8250,-0.0984561638531547,0.108252535889472,0.363704467807827
186,2,8253,-0.144471198469657,0.108106174306281,0.18228504441217
187,2,8285,-0.0406526657327533,0.0587184851164187,0.489184241178423
188,2,8302,-0.0642366955787403,0.0548951844762535,0.242721993687566
189,2,8306,-0.0642366955787403,0.0548951844762535,0.242721993687566
190,2,8314,-0.0689369504791232,0.0537481347126613,0.200476463267906
191,2,8317,-0.0624993594084155,0.0550013630723725,0.256591895781504
192,2,8328,-0.0563346962162031,0.0547733411161899,0.304416199944176
193,2,8331,-0.0599564999454555,0.0546591461409263,0.273425765427352
194,2,8498,-0.0632007262627934,0.053689052214606,0.239923842443423
195,2,8651,-0.0587517078129389,0.0537538174427497,0.275149043503654
196,2,9418,0.119478453770394,0.136793387969955,0.383026476520005
197,2,9812,-0.0432483920560426,0.0541156952189479,0.424721192628114
198,2,9932,-0.0511864737706066,0.0538823201596814,0.342778499725048
199,2,10135,-0.0474643618491263,0.0536851305174469,0.377230547534293
200,2,11616,-0.0622308107540601,0.0535852225391328,0.246287219318522
201,2,12133,-0.0550173331396059,0.0538213228869526,0.307375927891088
202,2,12194,-0.0565656264492377,0.0540255300787703,0.295808295768405
203,2,12359,-0.0636108440875027,0.0538448136788933,0.238249607531721
204,2,13061,-0.0494047318092644,0.0538830562847983,0.359827271762279
205,2,14298,-0.0454308837522219,0.0540633190709667,0.401293694570863
206,2,15222,-0.0495352999620091,0.0545814496892208,0.364736060582779
207,2,17986,-0.0722699310621364,0.0535495186686716,0.178012180333949
208,2,19770,-0.0550867824646263,0.053979114665418,0.30818065036669
209,2,19836,-0.0540568932220163,0.0538333347674566,0.315992795402385
210,2,19851,-0.0543539260239125,0.053990555770921,0.314753994493072
211,2,21595,-0.047746007965587,0.0537846933166555,0.37529323167994
212,2,22385,-0.0634587003140922,0.0537897072703903,0.238891939860866
213,2,23441,-0.0618923292290386,0.0543193122151733,0.255301992959778
214,2,24209,-0.0474315333626241,0.0539119405242572,0.379568129790047
215,2,24341,-0.0392464278820012,0.0540583309842319,0.468318940432364
216,2,26815,-0.0549518962003672,0.0539546294365921,0.309145789028565
217,2,28209,-0.0545479334442391,0.0539739987472079,0.312884081451547
218,2,28695,-0.0503126961839541,0.0564055828801684,0.37301084233012
219,2,35849,0.297055110170986,0.578705618235225,0.608055921984497
220,2,35850,-0.134887454297699,0.707995468516736,0.84901101732327
221,2,41245,-0.0925163684894447,0.0536190638489724,0.0853237317629725
222,2,43214,-0.0880210540392585,0.0545167408996259,0.107297459347796
223,2,47104,-0.101728579419028,0.052915986821092,0.055353048004043
224,2,50915,-0.063848005561488,0.0536072989662312,0.234441280468924
225,2,55834,-0.0708680605000606,0.0533334810797789,0.184781334992876
226,2,56422,-0.0826918747854918,0.0533811515921218,0.12225762527686
227,2,57715,-0.0663287981885501,0.0532688639795192,0.213895154161644
228,2,59046,-0.0829681778942537,0.053473754031427,0.121661624609486
229,2,59191,-0.0644360188296831,0.053238216373438,0.226960591868883
230,2,59383,-0.0698144657367435,0.0532344031907426,0.190556807896183
231,2,59477,-0.0796380502222184,0.0540007623691075,0.141168940562144
232,2,59755,0.01224922679115,0.1217023216016,0.919886173335772
233,2,60471,-0.075669168175924,0.0532838133766854,0.156456635862611
234,2,60478,-0.0777006215563131,0.0533366905044538,0.146061903412083
235,2,60786,-0.0672409687469812,0.0532887748941063,0.207845816653141
236,2,61035,-0.0775849375111606,0.0532450773343005,0.145969782766097
237,2,61071,-0.077276341685629,0.0530033574407067,0.145742904106472
238,2,61675,-0.0483266447849176,0.0532536694654927,0.364772045271364
239,2,62776,-0.0317901003815103,0.0556228320905813,0.568004353550061
240,2,62939,-0.0471791788800364,0.0531643232080535,0.375456078466213
241,2,63527,-0.0538142623409694,0.0533465402376908,0.31377705428658
242,2,63857,-0.073999381464499,0.0532904563802758,0.165828514880825
243,2,65527,-0.0709803038174378,0.0531254759105033,0.182381218776783
244,2,67007,-0.0839028878628161,0.0584681501883888,0.152167161699171
245,2,67023,-0.113334344304065,0.121110680353542,0.350020285315898
246,2,67024,-0.111416210311092,0.121559508924358,0.360000598831504
247,2,67976,-0.0495074776401141,0.0539624587632507,0.359536957263606
248,2,69628,-0.0683757786675955,0.0548010795683787,0.212964838335232
249,2,71825,-0.128139527462905,0.105984817960027,0.227457945543585
250,2,72389,-0.0468400348385857,0.0536356715801136,0.383093227647478
251,2,72392,-0.0470697224868986,0.0540006010963501,0.383990789675283
252,2,73646,-0.056563421561248,0.0528647217183025,0.285365952873971
253,2,74564,-0.0405346102877402,0.0528023504908307,0.443198357270363
254,2,74739,-0.0420876262420454,0.05297282678467,0.427430371010267
255,2,79931,0.0373173145310127,0.059727891494001,0.532513347800517
256,2,80748,0.0378985067369692,0.0551044844552489,0.49205733439037
257,2,80873,0.0109547971776673,0.0531434677913607,0.836803289319054
258,2,81501,0.0275641046046806,0.0531175551341268,0.604137191745604
259,2,83526,0.0103051943986294,0.0530525450902348,0.846095742721606
260,2,83845,0.0198924780310837,0.0530952474389313,0.70814094206923
261,2,84412,0.158110553225269,0.133567535382676,0.237308604076438
262,2,84412,-0.0419773607068708,0.0669793396270464,0.531247209371392
263,2,84447,0.0317926713894568,0.0537572082362438,0.554622761161548
264,2,87391,0.00846974075529783,0.0528693820447206,0.872814181593491
265,2,87562,0.00965005504456849,0.0530026126294442,0.855634232767921
266,2,87849,0.00488966926592754,0.05299944215887,0.926544691460242
267,2,87878,0.0163882994591939,0.0532206819934433,0.758316425794655
268,2,88125,0.0105779306951165,0.0591872691585799,0.858260330883488
269,2,89785,-0.00169215814521545,0.0532336860005449,0.974659594623509
270,2,93441,0.0110226953345851,0.0548197749006286,0.840758458676627
271,2,93588,-0.00756797051992217,0.0567464650081599,0.893981022494407
272,2,93721,0.00611944091022923,0.053072012441052,0.908269346708545
273,2,93952,0.011243000699784,0.0529178195850402,0.831869620945926
274,2,95085,0.00754267923520887,0.0529935418899967,0.88689893648571
275,2,103188,0.0255520407398512,0.0542644937176533,0.63801758905258
276,2,107124,0.0259047124370791,0.053003496448415,0.625332162956524
277,2,111645,0.0531455353917701,0.0529799217918584,0.316487206946785
278,2,111916,0.0518239383069708,0.0531088583119998,0.32982887600088
279,2,111931,0.0559914535258318,0.053178319467515,0.293106995413913
280,2,111999,0.0562932443510904,0.0529858470133758,0.28877115757418
281,2,114528,0.0436213513275274,0.0533253715794152,0.413896187203407
282,2,116024,0.051846499518631,0.0534315936728737,0.332544348421415
283,2,119244,0.033848848837789,0.0582836701905955,0.5617725112707
284,2,119246,0.0158956538020449,0.0589274522962652,0.787510555236185
285,2,119247,0.0434186544257975,0.0593140423888247,0.464646293715888
286,2,120090,0.0580044188386616,0.0532019973576621,0.276338910264372
287,2,120291,0.0590874188772282,0.053809099333023,0.272912118630642
288,2,120726,0.069741925193502,0.0534607902215253,0.19289821325183
289,2,121716,0.0570892995164326,0.0534423294575966,0.286141681650924
290,2,123100,0.0530390135814802,0.0535280924984585,0.322431115095835
291,2,124677,0.0383596013939827,0.0534896902792043,0.473761906281029
292,2,127636,0.132838174618887,0.0673315818530979,0.0492873349570376
293,2,127887,0.0287134355390036,0.0538739730706086,0.594386832486205
294,2,128935,0.0311437458002946,0.0538191747457695,0.563178329523508
295,2,129053,0.0262383144546819,0.0539905405308155,0.627282986947227
296,2,130040,0.00349249659946516,0.0543379233215155,0.948788716469438
297,2,130976,0.0279434747507076,0.0538751199899085,0.604315006374274
298,2,132199,-0.00287293360542262,0.0541452262448863,0.957714294080063
299,2,133355,0.00807490403815958,0.0545100181826715,0.882319904163076
300,2,133435,0.0180956726239255,0.0546210177875875,0.740618215869404
301,2,133943,0.0230586869988593,0.0639473302092307,0.718622585591641
302,2,135183,0.0050753078000163,0.0546590979028596,0.926072343069656
303,2,135402,0.0105660657713398,0.0546486150251249,0.846799565773598
304,2,135898,0.00755389057941414,0.0549398747467999,0.890718905648878
305,2,135912,0.00642156627101342,0.0549808655803148,0.907087829891749
306,2,135925,0.00388197915950594,0.0547324736652471,0.943496470164714
307,2,136002,0.0157209922412844,0.0546855097786147,0.773913476870822
308,2,136173,0.0275936409418596,0.0550592637292566,0.616569098093588
309,2,138209,-0.00435609249532565,0.0566935865581476,0.938797764865536
310,2,138318,-0.00794867538878186,0.0565313827510392,0.888261073566122
311,2,138695,-0.0100688895225174,0.0555614400345673,0.856298261813046
312,2,138818,-0.00519020797397518,0.0554614405706364,0.925494079556408
313,2,139728,0.0115802943053209,0.0553592669089014,0.83442496305013
314,2,140174,-0.000872666223161733,0.0553626785032337,0.987432597456243
315,2,140863,-0.00678373949891609,0.0553391266129951,0.902505597198098
316,2,141152,0.00286321947991253,0.055495982386251,0.958881960341401
317,2,141292,-0.0139158284746925,0.0550921870990986,0.800730772159143
318,2,141545,-0.0394398165060732,0.0553257496637,0.476399963233999
319,2,145823,0.00734601002737723,0.0574750575155445,0.898370423384707
320,2,145934,-0.0959539377504783,0.0945651004379317,0.310950220073464
321,2,145980,-0.0470431266016642,0.0579523592934426,0.417479168319789
322,2,146723,-0.0307871949343916,0.0552413989004015,0.577661301082889
323,2,147946,-0.0222561243985311,0.0557593682363821,0.690027049344733
324,2,150394,-0.0275932709006665,0.060737019148006,0.649886883735374
325,2,151274,0.0513012868830494,0.0951325184912057,0.590046512308952
326,2,151397,-0.00116602418001954,0.0559113446325743,0.98337320514807
327,2,153035,-0.0344083731384062,0.055272393822475,0.533999506591836
328,2,153228,-0.0309528008613495,0.0556819010054228,0.578640800295947
329,2,153455,-0.0298633185749522,0.0561042092836618,0.594864844249836
330,2,153732,-0.0221049988636917,0.0580175406576886,0.703428405645861
331,2,153815,-0.0339997509345291,0.0558820863117543,0.543300564505065
332,2,154160,-0.0385319058415488,0.0552875249848931,0.486301103340009
333,2,154235,-0.0360305146405833,0.0558450994961293,0.519225319755389
334,2,155527,-0.0732389608003177,0.0605237977492398,0.227055827716831
335,2,159870,-0.0605716058929857,0.0543712179244149,0.266020809022186
336,2,161229,-0.0698710397843745,0.0551775454713458,0.206242528325968
337,2,161451,-0.0223222386935999,0.118412404627737,0.850583110386684
338,2,161451,-0.0626903988467644,0.118751216964119,0.597890890688277
339,2,162696,-0.0467076845045595,0.055008623678964,0.396402494708854
340,2,163284,-0.0217511500076262,0.054322751472621,0.689099793771502
341,2,164166,0.0049315013814959,0.0548389593232855,0.928396251399079
342,2,165270,-0.00223348392883382,0.0543782741459029,0.967260845540637
343,2,165675,0.0110592040790494,0.0552739484927845,0.841533335015588
344,2,166404,0.23711399813733,0.142705497093563,0.0974884553770217
345,2,168012,-0.0225303597205935,0.0668071484719263,0.736132841244828
346,2,168062,0.00870560939666243,0.054778413789582,0.873819566966387
347,2,168518,0.0253241767807943,0.0544500332838351,0.642153632747323
348,2,168980,0.0306733102985449,0.0544163710868271,0.573331207668515
349,2,169651,0.0235087839690837,0.054452339350252,0.666200220818622
350,2,169902,0.128043127371575,0.0907842433798444,0.159298817737182
351,2,169960,-0.00615333288930131,0.0847995776719896,0.942194768930275
352,2,170725,0.0232763241678398,0.0545496017041858,0.669857838413968
353,2,171254,0.0108093941485407,0.0546489388541935,0.8433177735076
354,2,172242,0.0555642806569112,0.0539249086357658,0.303527265467072
355,2,173254,0.0538377728689603,0.0535154367249598,0.315093487590132
356,2,173340,0.0521439242525796,0.0535136935914673,0.330523530883431
357,2,173385,0.0586403347314315,0.0535440743897828,0.274184976610565
358,2,173973,0.0560298061475936,0.0534092891001477,0.294865986241659
359,2,174714,0.195992410182326,0.136760818933818,0.152713301619161
360,2,177341,0.0167453211557261,0.0533027662179947,0.753589030561589
361,2,180314,-0.0115471209074475,0.0533245622990486,0.828688717690871
362,2,180339,-0.00225054805617331,0.0534626978883536,0.966446232169292
363,2,182758,-0.0125449191763768,0.0532669143492331,0.81394907752202
364,2,183619,0.000155219871804779,0.0534808724558881,0.997685907507409
365,2,183913,-0.0116818958278868,0.0548318925791204,0.831411500433857
366,2,184146,-0.028457299853472,0.0551824203452478,0.606390254201514
367,2,187176,-0.0406584513238603,0.053728473218356,0.449710781170856
368,2,191066,-0.00606729056957134,0.054173045396036,0.910888389109772
369,2,191124,-0.0610064419591714,0.0683691600660023,0.372834990216606
370,2,191128,0.0413931616581307,0.0629696813291643,0.511383843432961
371,2,191599,-0.0276467499145487,0.0534031082713131,0.604992386628135
372,2,191762,-0.0480187845361237,0.0554791786626145,0.387336877670927
373,2,191763,-0.0316783996789329,0.0536084545079073,0.554951036837343
374,2,191959,-0.0183302939920206,0.0534951997829717,0.732063421175895
375,2,192390,-0.0471761898258123,0.0549231604834256,0.390951583441013
376,2,195759,-0.0236646380086032,0.0539488075310466,0.661183588922554
377,2,196912,0.00591956323993144,0.0530897260961784,0.911282359355681
378,2,197598,0.0145101077604188,0.17338112647387,0.933351074258047
379,2,198110,-0.0320581086266846,0.0533815556714559,0.548527420234885
380,2,198283,-0.0306953696222107,0.0550644779013001,0.577577327655584
381,2,198805,-0.00478850835899286,0.0536382590984048,0.928914689700028
382,2,198891,-0.009757105527085,0.0532185179190781,0.854636180125464
383,2,199248,-0.00771518550403433,0.0533410163880664,0.88507853229832
384,2,201782,-0.0055598012086201,0.0532762243423776,0.916944504330822
385,2,203285,0.00662881803770379,0.0530693192099309,0.900666956407374
386,2,203783,0.0119792787427343,0.0529523779467768,0.821155495852471
387,2,204179,0.020853101085096,0.0530727514457989,0.694619138457367
388,2,205406,0.000470160891779536,0.0536297557887355,0.993010154261957
389,2,205834,0.00115900153920653,0.0533728644154518,0.982687421245389
390,2,205965,0.0161954069167786,0.0583134947868639,0.781382216063011
391,2,207192,-0.0231850312711787,0.0533087106708332,0.663886169346848
392,2,207561,-0.0215274547748725,0.0530749315668435,0.685278621035644
393,2,208682,-0.0274556405858104,0.0529778395549845,0.604610168588733
394,2,210102,0.0197747427112176,0.053124435845544,0.709941698963358
395,2,212519,0.0291600133256571,0.113079654950655,0.796656396074784
396,2,214801,-0.0309799116721957,0.0531067404221338,0.560029018422541
397,2,215016,-0.0374672768636267,0.0530645583973823,0.480610517738558
398,2,218876,-0.0494683583863526,0.0535863642441465,0.356558563452302
399,2,227511,-0.0694475122969527,0.0539041597183922,0.198467387036557
400,2,230378,-0.0806560600845735,0.0531768500468486,0.130224453408326
401,2,231943,-0.0887314267745872,0.053293960557137,0.0968113054243514
402,2,232156,-0.0816680482688403,0.0533039354774479,0.126388398830131
403,2,232789,-0.0992541312825916,0.0530290120656645,0.0620756236379311
404,2,238524,-0.0970033620408486,0.0531161596060242,0.0686571946320752
405,2,241518,-0.078407896229219,0.053667777973708,0.144908673147445
406,2,250396,-0.0727387770659333,0.0533224712894353,0.173395786335984
407,2,250466,-0.060712608071087,0.0533461710948912,0.25585579795562
408,2,252305,-0.0930739908337073,0.0533561383650202,0.0819612224039076
409,2,254571,-0.0545503030435126,0.054260617570246,0.315422377138366
410,2,254742,-0.0421214807843246,0.0542428641577458,0.437953187262863
411,2,254908,-0.0569884390490241,0.0546197091534984,0.297492033076212
412,2,255033,-0.0286777801305721,0.0640980877368946,0.654857355851485
413,2,255862,-0.0126483100765059,0.054370171056741,0.816181018921427
414,2,255975,-0.00956460876509102,0.0541756368204252,0.859964564709581
415,2,258311,-0.030294180410582,0.0532590186058403,0.569847832676189
416,2,259284,-0.052499903977716,0.0533897590252134,0.326117126215326
