SNP,Chr,Pos,Effect,SE,MID2_TPO4_noMTX_Metformin_avg_logratio_Fitness_minus_ref.GLM
150,1,185749,-0.0377287102756007,0.0603047494637242,0.531959208935253
151,1,185806,-0.047245687158127,0.0603663898706517,0.434358038609115
152,1,185879,-0.0239155681831529,0.0606973472564665,0.693809051415306
153,1,185916,-0.029474713323634,0.060662799513369,0.627355199537698
154,1,185941,-0.0304200653233156,0.0609259153940101,0.617881910172296
155,1,185954,-0.0374571251625239,0.0610928976508106,0.540193463814958
156,1,186055,-0.06010558867596,0.0598199980785684,0.315693850834259
157,1,186896,-0.0728741145169167,0.0607639421819412,0.231216222435889
158,1,187697,-0.0440052067552745,0.124152612740839,0.723217454675209
159,1,189392,-0.0446918857762668,0.124803072794525,0.720483084568349
160,1,189416,0.155058910982969,0.120463786226228,0.198873937498847
161,1,190132,-0.0368064034554821,0.0599494691880826,0.539639115157511
162,1,190148,-0.0381782637821838,0.0599651391247952,0.524749645700038
163,1,190165,-0.0239061937291403,0.0604472190722293,0.692721137306077
164,1,190169,-0.0346618684304053,0.0603570255321401,0.566143698996325
165,1,190933,0.0105919161229308,0.0598928734941275,0.859729452365014
166,1,192149,0.0129107426048506,0.0603813038665357,0.83081071751906
167,1,192302,0.0891915229915119,0.079589853544938,0.263203218317254
168,1,192303,0.00851313483926841,0.0719868222123401,0.905929208509637
169,1,192305,0.0291413346879832,0.0747924374176204,0.697045549867361
170,1,192315,-0.00551984307391695,0.0848631335852242,0.948175735775349
171,1,192795,-0.0272839462897919,0.0597644979889268,0.648293758896105
172,1,194020,-0.0710999872786598,0.0628548019977048,0.258747961901432
173,1,194187,-0.0555990809343745,0.0597584403158667,0.352801333166746
174,1,194867,-0.0649549700112788,0.0596990849325934,0.277319916458842
175,1,197325,-0.0599784485223413,0.0611750567377561,0.327540631534253
176,1,197392,-0.10056908315933,0.0618143771445764,0.104639354175384
177,1,198857,-0.175960013812397,0.286583711579442,0.539616305005029
178,1,206666,-0.0391852553274643,0.0672210515033508,0.560311739907892
179,1,206675,0.0869951054594926,0.0874355196743052,0.320435794909406
180,1,223051,-0.131199393142647,0.068946216999406,0.0578638539259788
181,1,223059,-0.124710326097554,0.0716526857311744,0.0826455245311493
182,2,7366,0.0815536406069475,0.0866219953676043,0.347098256703871
183,2,8180,-0.0637644530625519,0.11936181157047,0.593531476519524
184,2,8187,-0.0897279025723652,0.124082832531651,0.47007945390811
185,2,8250,0.0143175103823587,0.122335172149404,0.906898788463347
186,2,8253,-0.00200461306549116,0.122337499044193,0.986935765799409
187,2,8285,0.0801094597072315,0.0661886735583434,0.226966013051551
188,2,8302,0.0204831214372267,0.0620756681993211,0.74161819790203
189,2,8306,0.0204831214372267,0.0620756681993211,0.74161819790203
190,2,8314,0.0139978267377616,0.0608070347967827,0.818069099954547
191,2,8317,0.0136908045603712,0.0621942057308793,0.825897234210276
192,2,8328,0.0168111759490348,0.0619137431151578,0.786145414636631
193,2,8331,0.0197705289621651,0.0617948409011679,0.749204472202678
194,2,8498,0.00870458516363803,0.0607207706576289,0.886092148658488
195,2,8651,0.0161590465763772,0.0607733073689667,0.790478747411103
196,2,9418,0.0227852543323124,0.154573108167596,0.882894445758991
197,2,9812,0.0325976745311931,0.061115909225163,0.594109943027275
198,2,9932,0.0214664117180304,0.0608888397863209,0.724635596831803
199,2,10135,0.0236053228810729,0.0606533238811859,0.697374462573528
200,2,11616,0.0097571388832971,0.0605997178240628,0.872177911948155
201,2,12133,0.0222875078592158,0.0608312976356863,0.714299354693809
202,2,12194,0.0265003527064667,0.0610618478073333,0.664559384655993
203,2,12359,0.0216662109826739,0.0608886393124606,0.722177892423891
204,2,13061,0.0143886101927306,0.0608902608605798,0.813333861743102
205,2,14298,0.0140799071401827,0.0610825846215948,0.817832067645048
206,2,15222,-0.00145525426658699,0.0616828209086954,0.981190955191787
207,2,17986,0.0177190582062779,0.0605946043349159,0.77013751604399
208,2,19770,-0.00473270029818529,0.0610204206137539,0.938222571552535
209,2,19836,-0.00542769121538189,0.0608526090727756,0.928978269104886
210,2,19851,-0.00729582847985499,0.061030229089222,0.904911988143892
211,2,21595,0.00204418201240597,0.0607792954294579,0.973188921355459
212,2,22385,0.0155561169362566,0.0608312695581203,0.798311620920464
213,2,23441,0.00359270650330301,0.0614274874161893,0.953393849609043
214,2,24209,0.0122446116010113,0.0609184959477031,0.840814415257211
215,2,24341,0.0277660947895662,0.0610481964404152,0.649516502050935
216,2,26815,0.01270398559634,0.0609891552592417,0.835115573185736
217,2,28209,-0.0131929234358205,0.0610093859892941,0.828922339041099
218,2,28695,-0.0280062300522559,0.0637243796973731,0.660575420934599
219,2,35849,0.0611771704691835,0.65347316862135,0.925465334929119
220,2,35850,-0.759652722749967,0.798196420782656,0.341894485049601
221,2,41245,-0.0723417491999051,0.0606573103332446,0.233815219448442
222,2,43214,-0.0564734260757812,0.0616916148005517,0.360598736321431
223,2,47104,-0.0862111088975014,0.0598673580228445,0.150743674459513
224,2,50915,-0.0584252774625661,0.0605530897389714,0.335275268103735
225,2,55834,-0.045672891776094,0.0603037338304224,0.449326995955196
226,2,56422,-0.0503715788659742,0.0604011381003535,0.404872656268921
227,2,57715,-0.0516095033995683,0.0601986663896587,0.391849878219001
228,2,59046,-0.00426561166974182,0.0605657237417085,0.943891719808955
229,2,59191,-0.00755187486939579,0.0602180271845117,0.900271255011719
230,2,59383,0.0169441126755951,0.060229959544033,0.778626996380438
231,2,59477,-0.00657210607576769,0.0611420507808644,0.914462010667604
232,2,59755,-0.0711133496733636,0.13732627148453,0.60489269482266
233,2,60471,-0.0163554852077435,0.0603115584847404,0.786408594449681
234,2,60478,-0.00991997493937435,0.0603843622433095,0.869604333582163
235,2,60786,-0.0118173045210825,0.0602840974436964,0.844701910210054
236,2,61035,-0.00266997982680761,0.0602828630844555,0.96469760070046
237,2,61071,0.0131473109531944,0.0600054827387178,0.826697355223006
238,2,61675,0.000753347364082613,0.0601823121474678,0.990019609868147
239,2,62776,-0.0133717549758563,0.0628115475123309,0.831538074840586
240,2,62939,-0.0160237606473413,0.0600722440892443,0.789823948876835
241,2,63527,-0.018968907085597,0.0602953604695591,0.753251409690979
242,2,63857,-0.0381193684267439,0.0602837083379303,0.527578753560393
243,2,65527,-0.043028988773417,0.0600753438571407,0.474310311564617
244,2,67007,0.0101277895759822,0.0661883359015269,0.878474096030063
245,2,67023,-0.117581647960384,0.136734934935532,0.390414579670043
246,2,67024,-0.13285353653484,0.137196321927025,0.333534483494094
247,2,67976,-0.0418251809213287,0.0609442560985204,0.49298338837274
248,2,69628,-0.0995910307629472,0.0617681781169677,0.107782580370599
249,2,71825,-0.123383206209207,0.119702123301107,0.303362821786645
250,2,72389,-0.0496000205152105,0.0605512934027515,0.413258896970375
251,2,72392,0.0167566392268527,0.0610144225476911,0.783758044318428
252,2,73646,-0.05779166957145,0.0596906919233158,0.333614545175577
253,2,74564,-0.0713543571237349,0.0595315166152201,0.231488332095651
254,2,74739,-0.059490648639728,0.0597648567693049,0.320217816624751
255,2,79931,0.0210703416227107,0.0674482346741624,0.754926489963386
256,2,80748,-0.00850435687655685,0.0622414449253239,0.891397238905536
257,2,80873,-0.0007321076347881,0.0599914509869218,0.990270125298228
258,2,81501,0.000375044148993808,0.05998146519321,0.995014657798844
259,2,83526,-0.00496402406106503,0.0598878381375482,0.933987033871828
260,2,83845,-0.0091456729489176,0.0599433609716508,0.878823048827614
261,2,84412,0.0908874249459961,0.150991273718955,0.547601645081662
262,2,84412,-0.0557926536542331,0.07558940103856,0.46094314290633
263,2,84447,0.00704173440059463,0.060709535997874,0.907725962132778
264,2,87391,0.0106260467623153,0.0596779573096032,0.858780758347848
265,2,87562,0.015807079075795,0.0598257508429214,0.791765630802878
266,2,87849,0.0152369502453025,0.0598205027703625,0.79909450956492
267,2,87878,0.0168519043186647,0.0600763847153793,0.779252138561191
268,2,88125,0.00291738499804084,0.0668128822466195,0.965196121307877
269,2,89785,0.0183106208755476,0.0600818730456385,0.76072766922242
270,2,93441,-0.00432659035373636,0.0618831682125279,0.944300535101474
271,2,93588,-0.000595257255306375,0.0640564889359616,0.992590860244163
272,2,93721,-0.00902582799430483,0.0599063971055962,0.88032563607509
273,2,93952,-0.00246291963200222,0.0597368188842909,0.967136239158437
274,2,95085,-0.0132809301013876,0.0598161581724344,0.82441959499456
275,2,103188,-0.0100692481307899,0.0612701473302289,0.869556113902796
276,2,107124,0.0207529871029973,0.059839900235837,0.728941826390293
277,2,111645,0.00342398906479516,0.0598881436605947,0.954439677787154
278,2,111916,0.0137747930271487,0.0600251088377785,0.818625780056523
279,2,111931,0.0143461073413597,0.0601165284768687,0.811524523868825
280,2,111999,0.00886989817520689,0.0599036185927461,0.882372470426535
281,2,114528,0.0273244766747926,0.0602326547157466,0.650360320569671
282,2,116024,0.0448943848395372,0.0603461803979842,0.457403192881465
283,2,119244,-0.0444541238317574,0.0657789494213756,0.499603272588732
284,2,119246,-0.0215131326716659,0.0665137615120302,0.746554456675493
285,2,119247,-0.0375419621554076,0.0669741370886263,0.575463908543097
286,2,120090,0.0223217152089606,0.0601432146265336,0.710753889402387
287,2,120291,0.0278926042113217,0.0608247481634659,0.646822827938417
288,2,120726,0.0327632566984467,0.0604661947949764,0.588267685070472
289,2,121716,0.00922670810164938,0.0604206374677951,0.87871588629128
290,2,123100,0.0285623217661826,0.0604868816620526,0.637070905441401
291,2,124677,-0.0202960592427448,0.0604129759132278,0.737104173572091
292,2,127636,0.0224808753930599,0.076411769164918,0.768772673881934
293,2,127887,0.016256951878426,0.0608307504077085,0.789433585239768
294,2,128935,0.0271208925866916,0.060762248969354,0.655622126075132
295,2,129053,0.01742046931204,0.060957353925068,0.775213287109401
296,2,130040,-0.00997761624698756,0.0613342034744721,0.870866455685806
297,2,130976,-0.0218596368616699,0.0608257776177218,0.719524867865422
298,2,132199,-0.0248139979137432,0.0611046012988214,0.684922163986052
299,2,133355,0.00461620832601395,0.0615318246149322,0.940240120695254
300,2,133435,-0.0126843006465467,0.0616615866328648,0.837137347855053
301,2,133943,0.0184904834527634,0.072189737602437,0.797994031387832
302,2,135183,-0.020235223834054,0.0616900351614065,0.743095193842786
303,2,135402,-0.029511597740463,0.061670115435908,0.632562386220173
304,2,135898,-0.0479740482666369,0.0619646941863618,0.439321378250317
305,2,135912,-0.0458160820333529,0.062015164601007,0.460526445266987
306,2,135925,-0.053089596710302,0.0617172968683145,0.390259266985221
307,2,136002,-0.0532353429757948,0.0616706654205921,0.38860270475829
308,2,136173,-0.0375920247979236,0.0621402890364902,0.545598148333795
309,2,138209,-0.0719384512356687,0.0638810843649056,0.260875196801567
310,2,138318,-0.0594844198452202,0.063735299518004,0.351300883431808
311,2,138695,-0.0530478877549032,0.0626565717067278,0.397766487253158
312,2,138818,-0.0565131771367777,0.0625328364316353,0.366751703560575
313,2,139728,-0.0455438822672629,0.0624458682700571,0.466281143078304
314,2,140174,-0.0461121078994915,0.0624446869224066,0.460733369475377
315,2,140863,-0.0267149628917407,0.0624514373769512,0.66907812557211
316,2,141152,-0.0411471337146119,0.0626052920880043,0.511450473711882
317,2,141292,-0.0379082456370841,0.0621604326148768,0.542356666875474
318,2,141545,-0.0463985829916835,0.0624473174334958,0.45797366408252
319,2,145823,-0.0203108380294563,0.0648698057321813,0.75438840259504
320,2,145934,-0.160828379536047,0.106556489204516,0.132110255810988
321,2,145980,-0.0461691249413239,0.0654309853798967,0.480892586651059
322,2,146723,-0.0317143380019811,0.0623605649758616,0.611375557447927
323,2,147946,-0.0632775288443423,0.062864706957704,0.31483244574622
324,2,150394,-0.0699631017878493,0.0684782516370549,0.307630373335109
325,2,151274,-0.0833397385431223,0.107337312504306,0.438016000237819
326,2,151397,-0.0355044993631402,0.0630839484650833,0.573919134889004
327,2,153035,-0.00444121111127216,0.0624247557414999,0.943322619495702
328,2,153228,0.0047113386490103,0.0628802173408616,0.940316341607673
329,2,153455,-0.0211483789018763,0.0633453206146665,0.738684514766411
330,2,153732,-0.0229512315689355,0.0654917342739019,0.726214002993693
331,2,153815,-0.0268556285838693,0.0630960572672483,0.670636231921635
332,2,154160,-0.0152535187789666,0.0624456891150206,0.807164742580476
333,2,154235,-0.0332194263985515,0.0630498004690634,0.598610631764994
334,2,155527,-0.00681296130002074,0.0684592932519218,0.920783147956817
335,2,159870,-0.0183277998397864,0.0614737814629556,0.765771635995746
336,2,161229,-0.0217938367666284,0.0624144252386381,0.727162763867779
337,2,161451,0.194011728741479,0.133270095979063,0.146342650345654
338,2,161451,-0.104956420452348,0.133981768495264,0.433938969053063
339,2,162696,0.0214194963870489,0.062146145165531,0.730552751566428
340,2,163284,-0.00408085748112152,0.0613325564253365,0.946988317036016
341,2,164166,-0.0258934399896409,0.0618870740234696,0.675910433675617
342,2,165270,-0.0128885782331367,0.0613780045201326,0.83379902473153
343,2,165675,-0.0377797486234326,0.0623638486621358,0.545039763405532
344,2,166404,0.0411262809879016,0.161698514360604,0.799381561569915
345,2,168012,-0.0264294638826716,0.0754103176191364,0.726190965225462
346,2,168062,0.00155658725127439,0.0618355216418945,0.97993117560198
347,2,168518,0.00644852416885855,0.0614805626884696,0.916524885685565
348,2,168980,0.00466304782092841,0.0614518312446247,0.939556481989521
349,2,169651,0.0127070564778649,0.0614778006179428,0.83636847073877
350,2,169902,0.196641087435218,0.10223039284663,0.0552201185695066
351,2,169960,-0.0470957536817895,0.0956888638209295,0.622900934817077
352,2,170725,-0.0219511592213029,0.0615798795855062,0.721704261905855
353,2,171254,-0.0332144902380513,0.0616652983988397,0.590484911071729
354,2,172242,-0.0520022630914827,0.0608985426697463,0.393730415824917
355,2,173254,-0.0265695262181038,0.0604777322018481,0.660693116406049
356,2,173340,-0.0393037788453864,0.0604507573454709,0.515999875219976
357,2,173385,-0.0337528444219687,0.0605159888161094,0.57736805469861
358,2,173973,-0.0103855970083964,0.0603792853634802,0.86353140909431
359,2,174714,0.14837257258531,0.154621238806933,0.337919763761299
360,2,177341,-0.0203954604550274,0.0601662861609362,0.734822691027925
361,2,180314,-0.0752538825672013,0.0600628659567972,0.211064644681343
362,2,180339,-0.0783233273425764,0.0602041932045171,0.194120246779808
363,2,182758,-0.0555985013031953,0.0600590637542799,0.355218537347224
364,2,183619,-0.0378623540358389,0.0603350682931303,0.53071445179333
365,2,183913,-0.0342767710191434,0.0618708191205169,0.579925884410862
366,2,184146,-0.0300954976596355,0.0622922714804434,0.62930029206959
367,2,187176,-0.0664863174405801,0.0605941325782725,0.273284321264989
368,2,191066,-0.0229107954156349,0.0611389578837199,0.708083945628556
369,2,191124,-0.0488593522506076,0.0772176830655306,0.527307727976258
370,2,191128,0.0667183394168269,0.0710343785290331,0.348249688774912
371,2,191599,-0.0388645473117328,0.0602683242580961,0.519437678166688
372,2,191762,-0.0358510210535677,0.0626617511176756,0.567594253240231
373,2,191763,-0.0299773301644135,0.0605216203444342,0.620685224788874
374,2,191959,-0.0356452237684706,0.0603651204425152,0.555237542163089
375,2,192390,-0.0261026878334366,0.0620459562619446,0.67423070112191
376,2,195759,-0.0311346231247021,0.0608909629469901,0.609448327361627
377,2,196912,-0.0188309989454705,0.0599198635482357,0.753501843363593
378,2,197598,0.204356802419322,0.195410472923766,0.296377150120518
379,2,198110,-0.0798930061664572,0.0601372277515101,0.184867341536545
380,2,198283,-0.077251867674762,0.0620475377536378,0.213941732580733
381,2,198805,-0.072072118861443,0.0604254134340454,0.233770299890751
382,2,198891,-0.0646020254497769,0.0599769494955446,0.282164778081721
383,2,199248,-0.0778048944495168,0.0600700558475553,0.196085277816291
384,2,201782,-0.06455169352809,0.0600404125864498,0.283047517909529
385,2,203285,-0.0648822912951725,0.059805859807128,0.278714349784708
386,2,203783,-0.0557435842730992,0.0597028102220739,0.351104907571462
387,2,204179,-0.0576159349028182,0.0598426071915648,0.336311381496176
388,2,205406,-0.0457792124062802,0.0604877216123073,0.449653679440275
389,2,205834,-0.0415580988976311,0.0602062162408733,0.490482641893522
390,2,205965,-0.0536844675275132,0.0657688835479244,0.414902280889808
391,2,207192,-0.0384798852163524,0.0601556433333653,0.522800727331014
392,2,207561,-0.0362081142060159,0.0598934524911001,0.545871647486945
393,2,208682,-0.0211070871763088,0.0598130899625635,0.724385965333223
394,2,210102,-0.0217844486042577,0.0599669297114657,0.716617380786579
395,2,212519,0.0292249679564263,0.127645809936191,0.819037564849554
396,2,214801,-0.00850200022679926,0.0599735764092689,0.887348526858453
397,2,215016,0.00211530058729481,0.0599409572903167,0.97186865395829
398,2,218876,-0.0382170396271319,0.0605265915390939,0.528181722638587
399,2,227511,-0.050042501816265,0.0609312143827566,0.412032573683122
400,2,230378,-0.0632070412407153,0.0601267719083399,0.293872259774159
401,2,231943,-0.0775844290652876,0.0602521300179146,0.198706887708766
402,2,232156,-0.0603394569566046,0.0602832274650297,0.317544941609177
403,2,232789,-0.0796741387434455,0.060005290190486,0.185107018774929
404,2,238524,-0.0801720849603405,0.0600882796756718,0.182985835224451
405,2,241518,-0.0787631934030515,0.0606177819783245,0.1946747510001
406,2,250396,-0.126725746173422,0.0599702350926731,0.0352898292421832
407,2,250466,-0.0981877353034444,0.0601002512236429,0.103206544095984
408,2,252305,-0.0706688376044011,0.0603698822469588,0.242550213119715
409,2,254571,-0.0399028325940678,0.0612997222788403,0.515504589121887
410,2,254742,-0.0418408024388919,0.0612406385893561,0.494916280715956
411,2,254908,-0.0488538856504077,0.0616944437786264,0.428969155536636
412,2,255033,0.013254754720211,0.072370399390623,0.854784214990869
413,2,255862,-0.0546719835280691,0.0613082309176036,0.373131168263524
414,2,255975,-0.0393827045834665,0.0611197225359437,0.519764729946273
415,2,258311,-0.068225342144182,0.0600361125036987,0.256557958024152
416,2,259284,-0.0581461204180602,0.0602689419808284,0.335316721088834
