SNP,Chr,Pos,Effect,SE,ERV25_PIS1_noMTX_Fluconazole_avg_logratio_Fitness_minus_ref.GLM
81,1,106011,-0.018735521211122,0.0960527666293444,0.845462524578995
82,1,106800,0.0532282565606038,0.0922503650375672,0.56430872824837
83,1,107970,0.00217791809228572,0.0920203502250337,0.981130973718674
84,1,109000,0.0334632087189161,0.0921653866298716,0.716764058112964
85,1,112549,0.075349942810756,0.0919908635371145,0.413280603327405
86,1,112742,0.0352729992214048,0.092417913211133,0.702936963779665
87,1,113050,0.00840951860711905,0.0922803891179931,0.927440926427195
88,1,113135,0.00836831871800622,0.0920453511021971,0.927611562787111
89,1,114076,0.0698626623322229,0.0919712913698886,0.44799244318765
90,1,114628,0.0486216674888294,0.0922429958799347,0.598452346544814
91,1,116283,0.105711317638907,0.0926218020178044,0.254509526673908
92,1,126880,-0.674524879562101,1.74068327851445,0.698615326093372
93,1,127853,-0.0296337015257652,0.092606338073324,0.74916032011292
94,1,128302,-0.0517015110078749,0.0922229564675905,0.575416120606241
95,1,128704,-0.0673078347631559,0.0922863374774668,0.46627922536417
96,1,128911,-0.0433323961605587,0.0923372667074569,0.639156411709322
97,1,130267,-0.0377142990613611,0.092300457718954,0.683078350280056
98,1,130271,-0.035662582779003,0.0924123655731731,0.699797983993697
99,1,130613,-0.0253011306629396,0.0932859085375045,0.786379321069785
100,1,132012,0.0423016271366905,0.0930703695466972,0.649739506484347
101,1,133231,0.00428801057873648,0.0924366983197689,0.963026741029905
102,1,137074,0.0145026386671741,0.0923022881106634,0.875239223180446
103,1,137304,0.00655939111100619,0.0923369395787388,0.943408088520502
104,1,139686,-0.00610093366681669,0.0924583752483467,0.947426538498083
105,1,149562,-0.0161669909966418,0.092665880550796,0.861599727340312
106,1,150447,-0.0170961831423131,0.0936933753147903,0.855319034409684
107,1,151446,-0.187466336634695,0.18797049438613,0.319293378262406
108,1,154084,0.000336076320202272,0.0939872695175588,0.997148978842025
109,1,156633,-0.023948604109067,0.0952672962238899,0.801664078835246
110,1,157269,-0.00484120436232927,0.0922811148678064,0.958190657999661
111,1,160054,-0.0795153726988283,0.0930620400228697,0.393444038068392
112,1,166222,-0.0802476278222192,0.092370506509033,0.385569712406482
113,1,166416,-0.0838545873569569,0.0921734833458949,0.363576477350069
114,1,167326,-0.0810572379444587,0.0927055362570134,0.382521247040073
115,1,168836,-0.0693717662338919,0.0922922374670678,0.452760415049739
116,1,171200,-0.116100862666504,0.0922977622896917,0.209261302522073
117,1,171431,-0.101398103580881,0.0929253136843847,0.275938574764221
118,1,173339,-0.140885468912378,0.092053124885321,0.12679357501681
119,1,173845,-0.115949536013459,0.0920748865569167,0.208755482251292
120,1,175121,-0.0596275752586572,0.0920438086047925,0.517524207130589
121,1,175281,-0.0760696151662157,0.0920878254478667,0.409330802478905
122,1,175315,-0.0710768883102025,0.0920700838178587,0.440638757391413
123,1,175523,-0.0777609803451619,0.092577406463152,0.401501384199601
124,1,175541,-0.0737792017828189,0.0922080924946451,0.424168962361405
125,1,175653,-0.0380774343957581,0.0925615280922941,0.681047732969145
126,1,175805,-0.12262281473547,0.0976022808626595,0.209819189870893
127,1,175818,-0.109986967166023,0.0953934875661982,0.249697933855753
128,1,175856,-0.0845303552022079,0.0940045542268051,0.369150842177585
129,1,175876,-0.0826126372261844,0.092565501139469,0.372744968860806
130,1,175989,-0.0649828568913494,0.0928698955394801,0.484563470936209
131,1,176001,-0.071812704485281,0.0933403034823044,0.442191515757758
132,1,176451,-0.0970812654356784,0.0944001532352472,0.304465114817836
133,1,177692,-0.106613771753369,0.0919728874587379,0.247163505044419
134,1,178191,-0.107677547779137,0.0920610490015946,0.242938225827888
135,1,178224,-0.106613771753369,0.0919728874587379,0.247163505044419
136,1,178960,-0.0564768482091933,0.0928350880631982,0.54334215497655
137,1,179139,-0.0155392371911462,0.184090999563765,0.93277780637682
138,1,179139,-0.365317710614367,0.370257838323275,0.324486310790913
139,1,180955,-0.117220056219202,0.106486025411045,0.271732795528088
140,1,183802,-0.0418128136249152,0.0921325001574045,0.650227567937142
141,1,183954,-0.0643886577707693,0.0927670404525728,0.488082400488077
142,1,184450,-0.0503961231704521,0.0919784319932425,0.584098346274324
143,1,184641,-0.0461758954453477,0.0946634169811392,0.626001208902938
144,1,184718,-0.037937000268706,0.0925183224124402,0.682019103523852
145,1,185296,-0.0388760652971472,0.0921245368695482,0.673285778927617
146,1,185438,-0.074840197269714,0.0920659902540851,0.416824832623272
147,1,185469,-0.0767446340268585,0.0921946734839083,0.40573505578537
148,1,185503,-0.0682918322987403,0.091974633545881,0.458273853797164
149,1,185705,-0.0574487783671427,0.0930249361950294,0.53726147299142
150,1,185749,-0.0719616704914538,0.0929963348802521,0.439559944457681
151,1,185806,-0.0520094761066538,0.0931583370668343,0.57699950646855
152,1,185879,-0.0666869981082602,0.0935825208088129,0.476563442700241
153,1,185916,-0.0781514662425662,0.0935147496936647,0.403881834940188
154,1,185941,-0.0794635009478697,0.0939197989246376,0.398082246680557
155,1,185954,-0.0600616988605816,0.0942353387042362,0.524304477740175
156,1,186055,-0.0720571523820691,0.0923280960701421,0.435651037590957
157,1,186896,-0.0186700093818164,0.0939174542151058,0.842540141885631
158,1,187697,0.0286340266669942,0.191540705247211,0.881249872697469
159,1,189392,-0.158954854573085,0.192365075099214,0.40918149131885
160,1,189416,-0.0750455456579928,0.186215204889125,0.68718895999208
161,1,190132,-0.0347300569710234,0.0925064689628407,0.70756334610906
162,1,190148,-0.0550455612447993,0.0925064577223303,0.552194230123831
163,1,190165,-0.0433901602535342,0.0932354410535033,0.641944402191832
164,1,190169,-0.0526665574982205,0.093105548470316,0.571980851343935
165,1,190933,-0.0480001166520476,0.0923570366958921,0.60358208860871
166,1,192149,-0.126300811019697,0.0929048510412195,0.174867338544105
167,1,192302,0.285287286691973,0.122049290598905,0.0199727339018165
168,1,192303,0.10438540654815,0.11090702487223,0.347247327934578
169,1,192305,0.230871166010883,0.114740417736675,0.0449668607385273
170,1,192315,0.186977932604753,0.130528321467771,0.152894225978799
171,1,192795,-0.115891980202137,0.0920109305579665,0.208665411194037
172,1,194020,-0.105056383393301,0.0969717115567036,0.279383009777509
173,1,194187,-0.136770100099985,0.0920063279002406,0.138031771684398
174,1,194867,-0.0330365176625642,0.0922268693737831,0.720400836401171
175,1,197325,-0.0832134999202522,0.0943906614265254,0.37860051965567
176,1,197392,-0.0966487350509013,0.0955707974022075,0.312575602866428
177,1,198857,-0.647149248303146,0.440964992702593,0.143110072291983
178,1,206666,0.0819393293251507,0.103650604303744,0.429746725553253
179,1,206675,-0.0012700383894515,0.135063392260733,0.992502693514309
180,1,223051,0.0368401023140924,0.106879704139622,0.730534552919922
181,1,223059,-0.000387915980192055,0.111001710481027,0.997213624768074
182,2,7366,0.457383296048378,0.131553691173532,0.000570802116197594
183,2,8180,-0.128615277081699,0.184069764743471,0.485180148306253
184,2,8187,-0.24264728949521,0.191110889483503,0.205039452973533
185,2,8250,-0.410264540969877,0.187445242678032,0.0292720959834035
186,2,8253,-0.412160922889795,0.187433456937263,0.028528072675713
187,2,8285,-0.122680752488816,0.10210296381613,0.230347460311741
188,2,8302,-0.14962833926857,0.0954384278901752,0.117823823991262
189,2,8306,-0.14962833926857,0.0954384278901752,0.117823823991262
190,2,8314,-0.125351197148028,0.0935678998201158,0.181210676610161
191,2,8317,-0.152552470392459,0.0956006122945977,0.111444614378278
192,2,8328,-0.179302619798334,0.0950376057228109,0.0600280141555506
193,2,8331,-0.180907045819392,0.0948485036042813,0.0572897298661105
194,2,8498,-0.158209735604068,0.0932888075523355,0.0907839679596987
195,2,8651,-0.158166974407578,0.0933770707027234,0.0911754273266839
196,2,9418,0.307490795596804,0.237883111066727,0.196990381501198
197,2,9812,-0.0942740792431979,0.094179285920036,0.317509328875198
198,2,9932,-0.128475981500958,0.0936919365144252,0.171165063234858
199,2,10135,-0.128989857514437,0.0933292071698507,0.167816360206524
200,2,11616,-0.125621020833886,0.09324264077526,0.178764321208205
201,2,12133,-0.111810604589989,0.0936648237856323,0.233384806746002
202,2,12194,-0.111079928691848,0.0940309286932026,0.238273785699888
203,2,12359,-0.120714325260362,0.0937211720381002,0.198584227368153
204,2,13061,-0.124203719174635,0.0937013246158834,0.18585332714713
205,2,14298,-0.116519307454763,0.0940262619406142,0.216086993484839
206,2,15222,-0.125622497690315,0.0949142338420794,0.186513401558677
207,2,17986,-0.120850854396258,0.0932604990727411,0.195876639346218
208,2,19770,-0.119343310103462,0.0939138137430592,0.204645587728818
209,2,19836,-0.122194815864904,0.0936442006843976,0.192782353662337
210,2,19851,-0.119914174147115,0.0939280249392333,0.202561429556342
211,2,21595,-0.122468581319193,0.093528913239362,0.191243920540548
212,2,22385,-0.110921653567658,0.0936586079599761,0.237083682587874
213,2,23441,-0.0944383814830235,0.0946225528621366,0.318937008047749
214,2,24209,-0.0936711223873092,0.0938433910894069,0.31888342238179
215,2,24341,-0.0888600523184853,0.0940792081760352,0.345548065555252
216,2,26815,-0.0848936948378974,0.0939765718260511,0.366956428415308
217,2,28209,-0.0652295378695251,0.0940527352175211,0.488425465699957
218,2,28695,-0.136248307262129,0.0980577021913279,0.16556541329507
219,2,35849,-0.130986271464246,1.00800912227095,0.896683542699382
220,2,35850,-0.59548950606948,1.23243597273903,0.629266847179599
221,2,41245,-0.0195180481993923,0.0937500252865051,0.835198765062583
222,2,43214,-0.0173127603002791,0.0952713670439614,0.855906379869275
223,2,47104,-0.00509160306509054,0.092619372195398,0.956190744345927
224,2,50915,0.0745664803409257,0.0934455412308615,0.425425973387466
225,2,55834,0.0911536109167606,0.0929710960381605,0.327534981397715
226,2,56422,0.0585928853484623,0.0932118841313502,0.530018212800318
227,2,57715,0.0680394221454694,0.092886032962659,0.464346879164537
228,2,59046,0.0904987991421401,0.0933025896091642,0.332735782694612
229,2,59191,0.0704819091718535,0.0928161314428087,0.448137248827476
230,2,59383,0.0550487035454581,0.0928724566181416,0.553738403609626
231,2,59477,0.0363923266483427,0.0942968537767043,0.699778314439204
232,2,59755,0.367055847633692,0.211011825693007,0.082817850817345
233,2,60471,0.0448307360355065,0.093013208586139,0.630117090731858
234,2,60478,0.0471744341189605,0.0931161377680473,0.612738238094333
235,2,60786,0.0524308634395171,0.0929549406196558,0.573080995307454
236,2,61035,0.0306328710083842,0.0929758184778863,0.74199483126613
237,2,61071,0.0390331481172367,0.0925449567145403,0.673445997687009
238,2,61675,0.0554496067274837,0.0927878458243357,0.550492967097689
239,2,62776,0.0364390686773727,0.0968773065313985,0.70704154757009
240,2,62939,0.0331787774628828,0.0926574741377116,0.720497559197889
241,2,63527,0.0184534284127181,0.0930169850684159,0.842855921261761
242,2,63857,0.0136925124524366,0.0930409550830011,0.883084611188227
243,2,65527,0.0193659757232415,0.0927313295293526,0.834693896006898
244,2,67007,0.0822353517026627,0.102008920212343,0.420694248252582
245,2,67023,0.0189749126063719,0.211140052501828,0.928442407368639
246,2,67024,-0.0221223768346412,0.211911008576785,0.916915451744039
247,2,67976,0.0325819588408803,0.0940568020354901,0.729243058847357
248,2,69628,-0.0240299199058135,0.0956226864437638,0.801728893360038
249,2,71825,-0.148530761337715,0.184756159796268,0.421979250274974
250,2,72389,-0.166141842962743,0.0930735225560094,0.0751100880884027
251,2,72392,0.00721786854611095,0.0941275983681687,0.938920168921726
252,2,73646,-0.0609253380475116,0.0921415252228354,0.508905911018309
253,2,74564,-0.0917456311638359,0.0918878764259387,0.318744167076177
254,2,74739,-0.0779950961071155,0.0922267152115172,0.398299266307599
255,2,79931,-0.0082692562090283,0.10405631066681,0.936704578795596
256,2,80748,0.02785443891769,0.0960021742066814,0.771876566097897
257,2,80873,0.0145534661050362,0.0925371118609691,0.875120663019045
258,2,81501,-0.00436048288770038,0.0925246446527649,0.962438022007558
259,2,83526,0.00616684780378823,0.0923808212901482,0.946814832177963
260,2,83845,0.00647503463116966,0.0924685591244546,0.944214068793204
261,2,84412,0.354622849832475,0.232266762439203,0.12770841692785
262,2,84412,0.0100950774301786,0.116689792733616,0.931108398666324
263,2,84447,0.0747632766868456,0.0935652283889122,0.424798838872388
264,2,87391,0.0744559215430825,0.0919755521716156,0.41876222043163
265,2,87562,0.0667495104401701,0.0922254533246175,0.469689667260499
266,2,87849,0.0778963380855454,0.0921919371985809,0.398718561046386
267,2,87878,0.0755208038970305,0.0925944728009974,0.415274280595223
268,2,88125,0.0304383481623791,0.103050336812367,0.767882162113928
269,2,89785,0.0424998942717287,0.0926644021451493,0.646772685151427
270,2,93441,0.0424948611230849,0.0954322814757697,0.656384492579105
271,2,93588,0.000831552291706616,0.09881089608202,0.993290161393065
272,2,93721,0.0158987509213816,0.092408230492713,0.863497536905473
273,2,93952,0.0396528539271778,0.0921235989735721,0.667144813555605
274,2,95085,-0.0448886364389167,0.0922454423912251,0.626828410322198
275,2,103188,0.0315463027356227,0.094501499122393,0.738715102735748
276,2,107124,0.000553167870564475,0.0923222779202805,0.995222724165818
277,2,111645,-0.0130513981113895,0.0923787926378815,0.887728293363796
278,2,111916,-0.0138065675636188,0.0925962441303972,0.881555887249562
279,2,111931,-0.00473778780541295,0.0927404106840104,0.959285447005668
280,2,111999,0.00433386262625957,0.0924074293117044,0.962619844539551
281,2,114528,-0.00638241793470362,0.0929388641637926,0.945288559184979
282,2,116024,-0.0240627261589658,0.0931516672829164,0.796312256119689
283,2,119244,-0.127917659616905,0.101304983768539,0.207530999991052
284,2,119246,-0.109495227550721,0.102450960803971,0.285909271897526
285,2,119247,-0.0986074704698392,0.103224168903529,0.340092352763355
286,2,120090,-0.0750903462976233,0.0927064282683934,0.418497383900088
287,2,120291,-0.103420450508299,0.0936921280424069,0.270417526791585
288,2,120726,-0.0837884995135943,0.0932048049786579,0.36928042757445
289,2,121716,-0.133560288588329,0.0929339757548074,0.15156045216173
290,2,123100,-0.0995416276663532,0.0931835367864331,0.286145875905533
291,2,124677,-0.127921537335341,0.092956445219028,0.169649150251725
292,2,127636,-0.07389894259181,0.11781845382979,0.530915771685192
293,2,127887,-0.140684518387932,0.0935452879941844,0.133496407348338
294,2,128935,-0.129277150941163,0.0935029518643631,0.167661692339533
295,2,129053,-0.152116083209895,0.0936920050864517,0.105358957682284
296,2,130040,-0.163853872751708,0.0942123700189864,0.0828718391779459
297,2,130976,-0.150926549192121,0.0935000536310077,0.10738040747695
298,2,132199,-0.209233328354561,0.0936194195602546,0.0260467367484471
299,2,133355,-0.198286358749562,0.0943286560389557,0.0362543085034348
300,2,133435,-0.207402502433848,0.0944796141383773,0.0287991553557793
301,2,133943,-0.0498786520300606,0.11133560817179,0.654426080564215
302,2,135183,-0.170025847422902,0.0947437928626405,0.0735752215146591
303,2,135402,-0.166518909163009,0.0947469962048755,0.0796974875012064
304,2,135898,-0.201767005369615,0.0950606300354526,0.0344907825504025
305,2,135912,-0.200412531992778,0.0951398521102613,0.0358659231020984
306,2,135925,-0.204690120609266,0.0946775241612649,0.0312918206520465
307,2,136002,-0.184194801053588,0.0947250012121964,0.0526265733234911
308,2,136173,-0.178594917654893,0.095432477213995,0.0621128235517739
309,2,138209,-0.176429665527642,0.0982695261008201,0.0734507871820678
310,2,138318,-0.183248911611549,0.0979522809542593,0.0622002818226258
311,2,138695,-0.191449548751621,0.0962114187530635,0.047374825699303
312,2,138818,-0.193801607854356,0.0960196348024724,0.0443103062864754
313,2,139728,-0.188645367041097,0.0958746439498093,0.0498937143795437
314,2,140174,-0.191605744673601,0.0958580118603375,0.0463910071649326
315,2,140863,-0.18948042163875,0.0958307715435684,0.0487921680367182
316,2,141152,-0.208238237309532,0.0959936833917946,0.0307274807233158
317,2,141292,-0.199006756506973,0.0953501030082472,0.0375945034293125
318,2,141545,-0.244122245555529,0.095524314748408,0.0110188257617332
319,2,145823,-0.202148491045933,0.099499344413988,0.0429370287428868
320,2,145934,-0.359876723527106,0.163782922228485,0.0286497841287636
321,2,145980,-0.201407594748871,0.100431805380466,0.0456814208123214
322,2,146723,-0.201852074318377,0.0956284615255911,0.0354927422980983
323,2,147946,-0.195773192381623,0.0965509224704311,0.0433449595943448
324,2,150394,-0.185274646935294,0.105327170832156,0.0794371556422201
325,2,151274,-0.0872632640457569,0.165650325166326,0.598668914004202
326,2,151397,-0.12368852521589,0.0971315019546574,0.203709391398472
327,2,153035,-0.129027876649891,0.0960493436946696,0.180021654127132
328,2,153228,-0.103988156408568,0.0968391605592382,0.283635322392089
329,2,153455,-0.142875190426752,0.0974329928815491,0.143431129556229
330,2,153732,-0.123811608612966,0.1008272981723,0.220281177752251
331,2,153815,-0.154696658187649,0.0970055402232648,0.11166980040348
332,2,154160,-0.130153291200618,0.096084886506166,0.176422315203695
333,2,154235,-0.142386375566261,0.0970006576298107,0.143024320756279
334,2,155527,-0.109453132802561,0.105443153379448,0.299966694429985
335,2,159870,-0.0627618880599636,0.0947800057332879,0.508284800030654
336,2,161229,-0.108636123284295,0.0961207863161243,0.259157505664555
337,2,161451,0.272985652568581,0.205680572951045,0.185290019260719
338,2,161451,-0.589354225278959,0.204462081071095,0.00418738875648004
339,2,162696,-0.0823343095418013,0.0957800083460363,0.390582524322878
340,2,163284,-0.0783773279356617,0.0945176478092827,0.407531897757168
341,2,164166,-0.046163240616372,0.0954564958784738,0.628966054230608
342,2,165270,-0.0382807750061689,0.0946631633740926,0.686171335517197
343,2,165675,-0.028374287976664,0.0962380412293579,0.768293681760985
344,2,166404,0.222545155241272,0.24917092515554,0.372389313417353
345,2,168012,0.0654287509362947,0.116292948710258,0.574050721052716
346,2,168062,0.0640281769207744,0.0953241100834227,0.502220900991206
347,2,168518,0.0414928589066781,0.0948131376206301,0.661923795320202
348,2,168980,0.0159373654991126,0.0947900342550944,0.866574665004553
349,2,169651,-0.0151167167447288,0.0948354413185452,0.873445338020134
350,2,169902,-0.216266917819496,0.158102187001744,0.172215631812729
351,2,169960,-0.0372293581528567,0.147643029010028,0.801065758122011
352,2,170725,-0.00270311976713167,0.095007564879634,0.977318026776013
353,2,171254,-0.0122642617172537,0.0951591840028689,0.897524786193686
354,2,172242,0.0419050501859229,0.094010095296116,0.656050717908381
355,2,173254,0.0634362981435433,0.0932548498974893,0.49679419549908
356,2,173340,0.066142936138836,0.0932382217061817,0.478546291850051
357,2,173385,0.0730317753962381,0.0933096593568356,0.434338704168537
358,2,173973,0.0447330247300735,0.0931120594932794,0.63122537486131
359,2,174714,0.33309152941989,0.238164276326075,0.16281722627944
360,2,177341,0.0159559489024848,0.0928212476744957,0.863614850195379
361,2,180314,-0.0200832380049055,0.0928501250543447,0.828880895874739
362,2,180339,-0.0112636276042501,0.0930889395277866,0.903761019496378
363,2,182758,-0.118982566136737,0.0925405869437262,0.199378746263271
364,2,183619,-0.00840056350348961,0.093121210023308,0.928170655613522
365,2,183913,-0.00497879260489953,0.0954804839054223,0.958442962618164
366,2,184146,-0.0249715303729809,0.0961120594582962,0.795156538412222
367,2,187176,-0.0367900536685626,0.0936087857579457,0.69454250976978
368,2,191066,0.0473502674464261,0.0942955154969909,0.615876769512879
369,2,191124,-0.130658022085854,0.11897727365606,0.272875991572262
370,2,191128,0.131642454209781,0.109487566065695,0.23003357180305
371,2,191599,0.0147543172663596,0.0930188556017325,0.874061799973954
372,2,191762,0.00778729896459585,0.0967033468036358,0.935863193896471
373,2,191763,0.0262495666401885,0.0933801372760402,0.778795027913011
374,2,191959,0.0469987557404336,0.0931291294087128,0.614110961376332
375,2,192390,0.0648017582083102,0.0956713690892677,0.4986358190622
376,2,195759,0.0147532132365904,0.0939593800718158,0.875321274179001
377,2,196912,0.0392466807244567,0.0924192320994197,0.671343812182868
378,2,197598,-0.646829408160322,0.299929316476784,0.031711160403348
379,2,198110,0.0356572987158598,0.0929774525713444,0.701576381645048
380,2,198283,0.0288200531680821,0.0959096233154596,0.763978960046452
381,2,198805,0.0387215119460842,0.0933746408912912,0.678620891815549
382,2,198891,0.0510975096017843,0.0926299593717567,0.581550566064548
383,2,199248,0.0658014401166324,0.0928154606614772,0.478823985428097
384,2,201782,-0.0251755099781969,0.0927576968227038,0.786233173218028
385,2,203285,0.0352748240570762,0.0923886423392512,0.702832703952899
386,2,203783,0.0603738020945488,0.0921527292881548,0.512798286944666
387,2,204179,0.053481089105079,0.0923880163985071,0.563042868853222
388,2,205406,0.0851097312339078,0.0932715938360606,0.362131701386904
389,2,205834,0.082819012304977,0.0928296798463556,0.37291443243029
390,2,205965,0.0913848480004826,0.101431510030631,0.368228484852706
391,2,207192,0.0878227779072242,0.0927296382709569,0.344243724404186
392,2,207561,0.0831642302726301,0.0923309395433993,0.368351835945865
393,2,208682,0.0977445361688507,0.0921347134143509,0.289466476713341
394,2,210102,0.091267734200498,0.0923921851263974,0.323912715360335
395,2,212519,0.150744735092619,0.196752249780678,0.444090009887095
396,2,214801,0.138601741212574,0.0922208100572263,0.133750262816157
397,2,215016,0.144944721111866,0.0921402103078154,0.116594107068777
398,2,218876,0.0931936923117195,0.0932867510454904,0.318477807679196
399,2,227511,0.157405796490785,0.0937059615560804,0.0938840511793888
400,2,230378,0.140658214148319,0.0925919740852397,0.129627693909527
401,2,231943,0.130954706025002,0.0928993663431767,0.159526268703627
402,2,232156,0.134554728588937,0.0928464904493616,0.148164709207389
403,2,232789,0.116045229956957,0.0925867506083278,0.210901480840605
404,2,238524,0.111008685898707,0.0927350939658907,0.232089737938224
405,2,241518,0.125671797236546,0.0934908538812093,0.179742132275112
406,2,250396,0.118330437575865,0.0928775757716685,0.20348475461359
407,2,250466,0.134824090885096,0.0927809028434113,0.14707191342607
408,2,252305,0.0468698186873437,0.0932713046164792,0.61562173768792
409,2,254571,0.064816046246899,0.094552241602215,0.493475149893764
410,2,254742,0.0725019114396613,0.0944509216713154,0.443229293603731
411,2,254908,0.0883739465212948,0.0951355809837193,0.353562021900214
412,2,255033,0.177990626333574,0.111238221987043,0.110474259925391
413,2,255862,0.0864071456758149,0.09456624478876,0.361487225019969
414,2,255975,0.0587495923600345,0.0942843508860731,0.533614109705192
415,2,258311,0.0936833044118204,0.0926443866806394,0.312606615979422
416,2,259284,0.0565341623925248,0.0930422265709131,0.543831319669104
417,2,266330,-0.00297073894994981,0.0934910059440513,0.974668911074253
418,2,267100,0.0103319500710648,0.0934827077521674,0.912057751992077
419,2,268086,0.00713805641802739,0.0934903677056414,0.939183332414351
420,2,274614,-0.0294494408996653,0.0929099022925562,0.751455464117549
