SNP,Chr,Pos,Effect,SE,ADE17_GIS2_noMTX_noDrug_avg_logratio_Fitness_minus_ref.GLM
91,1,116283,0.0221833674577496,0.0758430143440411,0.770083399673433
92,1,126880,-1.67291225402326,1.42041629927771,0.239684934934445
93,1,127853,-0.00321863813427159,0.0757107820827608,0.966114356526197
94,1,128302,0.0238241976667896,0.075409498065421,0.752241599587346
95,1,128704,0.022055122808201,0.0754861068423498,0.77032477518762
96,1,128911,0.0214782971319422,0.0754949345225004,0.776194173531726
97,1,130267,-0.0668954005400634,0.0753837628065026,0.375468863123762
98,1,130271,-0.0685870636889705,0.0754691315165099,0.364070741352368
99,1,130613,-0.0929628889973735,0.076102771538382,0.22269524747295
100,1,132012,-0.0850807052860408,0.0759667233178988,0.26348654912248
101,1,133231,-0.0703647165117628,0.0754686883401387,0.351782766315662
102,1,137074,-0.0399349066985674,0.0754241497354262,0.596811509024047
103,1,137304,-0.0637397692532476,0.0754040415126843,0.39851051735603
104,1,139686,-0.0922005136229711,0.0754200290910285,0.222336571046603
105,1,149562,-0.0835421127358701,0.0756213220695641,0.270023470503496
106,1,150447,-0.0581657554416679,0.0765296026849558,0.447736449946783
107,1,151446,-0.103631399476313,0.153771771956824,0.500796912207751
108,1,154084,-0.0646173981319653,0.0767518080941928,0.400413557036156
109,1,156633,-0.0905022373168674,0.0777330324863089,0.245100875610917
110,1,157269,-0.0769470265527393,0.075323183672249,0.307689563504941
111,1,160054,-0.0981439926744293,0.0759717562346246,0.197254786399583
112,1,166222,-0.0945819325766488,0.0754200771059208,0.21064697063163
113,1,166416,-0.089297372118317,0.0752845643976506,0.23636822165582
114,1,167326,-0.10133727321936,0.0756711219926659,0.181373643437399
115,1,168836,-0.106514899858684,0.0752904507574421,0.158032105107847
116,1,171200,-0.128880474925342,0.075304881112248,0.0878766230264569
117,1,171431,-0.104535883255343,0.0758850420026442,0.169213203041829
118,1,173339,-0.142638314504416,0.0751143402452332,0.0583862811482628
119,1,173845,-0.127140889247781,0.0751303020057827,0.0914765708402913
120,1,175121,-0.138660519521264,0.0749222651123531,0.0650443581691334
121,1,175281,-0.126632000942951,0.0750468175329792,0.0924149301579368
122,1,175315,-0.131026450633665,0.0750016226173969,0.081510213366918
123,1,175523,-0.130796626874789,0.075431371414365,0.0837943635344669
124,1,175541,-0.129191925038094,0.0751287596423615,0.0863804791589145
125,1,175653,-0.124659624759746,0.0753900991607864,0.0991124652815013
126,1,175805,-0.158729919631587,0.0795144948101007,0.0466756905925375
127,1,175818,-0.113939962692862,0.0778892836487015,0.144399517932087
128,1,175856,-0.122238620076834,0.076655304929871,0.111684731707474
129,1,175876,-0.12104676738156,0.075477464899674,0.109664114971789
130,1,175989,-0.133378886367529,0.0756356460610468,0.0786914755719304
131,1,176001,-0.125513093367724,0.0760711486405038,0.0998439771758942
132,1,176451,-0.115369813729068,0.077037505061998,0.135136075291059
133,1,177692,-0.107246161966474,0.0751085543015078,0.154209869915594
134,1,178191,-0.113360583739132,0.0751581445495655,0.132373732054817
135,1,178224,-0.107246161966474,0.0751085543015078,0.154209869915594
136,1,178960,-0.131814467092977,0.0756019268428678,0.0821111178343217
137,1,179139,-0.236659892595674,0.149956512510358,0.115417593884027
138,1,179139,-0.449815244690087,0.302133029872093,0.137433219588476
139,1,180955,-0.0949128458065527,0.0870486057552444,0.276305754136404
140,1,183802,-0.0833982115078343,0.0752037464323744,0.268200863537679
141,1,183954,-0.0875382464022612,0.075739918483225,0.248555175129784
142,1,184450,-0.082241826433061,0.0750912124587277,0.274164455253459
143,1,184641,-0.0486749866878422,0.0773642424834661,0.52964702781732
144,1,184718,-0.0689717304232867,0.0755569325598228,0.361947344774866
145,1,185296,-0.0668892651208592,0.0752409665455174,0.374608149118132
146,1,185438,-0.0924174510641316,0.0751679328445003,0.219710839565246
147,1,185469,-0.0906800207797403,0.0752828650937015,0.229194065716779
148,1,185503,-0.0735520342935004,0.075140395695404,0.328318820165956
149,1,185705,-0.0832289132028096,0.0759541733263039,0.273922957842616
150,1,185749,-0.0864375272676207,0.0759440205196385,0.255819616883235
151,1,185806,-0.10378534553132,0.0759843087461485,0.172846640480513
152,1,185879,-0.0819416723145186,0.0764286334550939,0.284392647119636
153,1,185916,-0.0772034057318355,0.0764077397378105,0.312989336097324
154,1,185941,-0.0685527074497458,0.0767648123478073,0.372453488722682
155,1,185954,-0.0710513506297046,0.0769830869467556,0.356664951188871
156,1,186055,-0.0908075533438228,0.0753828546456344,0.229157770407355
157,1,186896,-0.0904544252589222,0.0766249540343786,0.238603150046758
158,1,187697,-0.103125006819369,0.156481492383039,0.510310223311758
159,1,189392,0.0905333716267989,0.157324872269046,0.565350302762893
160,1,189416,0.351879881281511,0.151098225008759,0.0204328059794188
161,1,190132,0.165643262768819,0.0751178571790282,0.0280905111845542
162,1,190148,0.173011671800576,0.075093771424879,0.0218061669459427
163,1,190165,0.184186735014614,0.0756047066604195,0.0153371686010645
164,1,190169,0.173836398848309,0.0755783205915208,0.0220263018182579
165,1,190933,0.141766817781501,0.0751472188272681,0.0600453012018657
166,1,192149,0.254852125166101,0.0749246009232985,0.000747116109502348
167,1,192302,-0.126884922296447,0.100309869623987,0.206730977859492
168,1,192303,-0.0591344605956772,0.0907187873210551,0.514926249370051
169,1,192305,-0.140365888342807,0.0940332657777101,0.136402152967599
170,1,192315,-0.0721424450494297,0.106939646665758,0.500365801009557
171,1,192795,0.180830798023764,0.0747651569275321,0.0160834519515555
172,1,194020,0.147004996711249,0.0790136399928222,0.0636459741158865
173,1,194187,0.163436427741135,0.0749413919880439,0.0298536493845778
174,1,194867,0.130847868992435,0.0750812011226488,0.0822478457216514
175,1,197325,0.117561054925785,0.0769896161350551,0.127663243238434
176,1,197392,0.108393593439179,0.0780233424112559,0.16563375090394
177,1,198857,0.181841192908181,0.361430232911807,0.615196760393549
178,1,206666,0.0529819231989853,0.0847560755857982,0.532302330937871
179,1,206675,0.0729029458242776,0.110337840180163,0.509219776266721
180,1,223051,-0.00566883489292713,0.0873817784271177,0.948310776700325
181,1,223059,-0.0264750327220479,0.0907261442990856,0.770601318916337
182,2,7366,0.0733718967070693,0.109293052610545,0.50244827049171
183,2,8180,0.0499326993307383,0.150546294794106,0.740330220626429
184,2,8187,-0.0271859566540371,0.156571040032102,0.862253133685883
185,2,8250,-0.0078478910835913,0.154260601710728,0.959454505937655
186,2,8253,-0.0143729856038659,0.154259270367148,0.925818021410574
187,2,8285,0.0163322136199732,0.0836288870683536,0.845275211849591
188,2,8302,-0.0320811496932979,0.0782675778202027,0.682134785580415
189,2,8306,-0.0320811496932979,0.0782675778202027,0.682134785580415
190,2,8314,-0.0430829665714289,0.0766459119622203,0.574401967119879
191,2,8317,-0.0311776563452682,0.0784114256189694,0.691153417056018
192,2,8328,-0.0281549120907316,0.0780637221864242,0.718565045607251
193,2,8331,-0.0264185433579541,0.0779186325482528,0.734771434906497
194,2,8498,-0.00838925450199313,0.0765666033532695,0.912814199368957
195,2,8651,0.00115421780509362,0.076639571463486,0.987992551679439
196,2,9418,0.0567971182593894,0.194891059629458,0.770893580188901
197,2,9812,0.0104503950171911,0.077092966244367,0.892249752559466
198,2,9932,-0.00568816651040371,0.0767905217158571,0.940993611220006
199,2,10135,-0.0169207846224623,0.0764917345499473,0.825056335377027
200,2,11616,0.00287465727242581,0.0764156880782755,0.970012979238323
201,2,12133,-0.0021881473476828,0.0767195399206327,0.977262431662506
202,2,12194,0.00137153134847479,0.0770162607296876,0.985801816731266
203,2,12359,-0.00449449103795807,0.0767907459152859,0.953360324644736
204,2,13061,0.000251536189375956,0.076785466120507,0.99738812035213
205,2,14298,-0.00262370640284676,0.0770275747140641,0.972847033189075
206,2,15222,-0.00284103425155702,0.0777786854113282,0.970882671975142
207,2,17986,0.0097856666333983,0.0764140662545958,0.898173572538223
208,2,19770,-0.029771121953142,0.0769278573832271,0.698989013547268
209,2,19836,-0.0323493286506822,0.0767134628995426,0.673507710270341
210,2,19851,-0.0280544791772269,0.0769429576942778,0.715617893453571
211,2,21595,-0.0301195134107869,0.0766228279215522,0.6944917778766
212,2,22385,-0.0108950718066493,0.0767099228599475,0.887137731417839
213,2,23441,0.0236094695121041,0.0774469905940432,0.76066246641317
214,2,24209,0.00940271248552793,0.0768177632200467,0.902649642347548
215,2,24341,0.0174312659213747,0.0769955057526667,0.82102658048875
216,2,26815,0.0156924689879886,0.0769042861709407,0.838430496150355
217,2,28209,0.0100165360327306,0.0769328533307385,0.896483604512672
218,2,28695,-0.0427344924943488,0.0803428592669093,0.595128757380999
219,2,35849,0.468147986637559,0.823628476215977,0.570126796786993
220,2,35850,0.798334934096859,1.00687767097444,0.428379286760218
221,2,41245,-0.0164531526404583,0.0766345928085725,0.830128192566531
222,2,43214,-0.00515060811494245,0.0778816549372183,0.947308756962293
223,2,47104,-0.00748567578558978,0.075709927556533,0.921295143219735
224,2,50915,0.0286948603598052,0.0764396008530026,0.707593970768466
225,2,55834,0.0217708328733563,0.0760927504426304,0.774962345784479
226,2,56422,0.0107554413051663,0.0762354778459475,0.887885765921756
227,2,57715,0.024900519617236,0.075974756028311,0.743297047498354
228,2,59046,0.0279747452991784,0.0763561914358653,0.714307244028317
229,2,59191,0.0331856485574442,0.0759128895152335,0.662266733762436
230,2,59383,0.0319303580601864,0.0759362879047991,0.674384269575677
231,2,59477,0.0288889585387373,0.0770828161855866,0.708050487607072
232,2,59755,0.220433818894989,0.172829143444811,0.202991000845992
233,2,60471,0.0360536310107385,0.0760333916640801,0.635663624369427
234,2,60478,0.035173933507783,0.0761213761852422,0.644310790713938
235,2,60786,0.0397175517945786,0.0759897939116431,0.601532102582486
236,2,61035,0.0323130737041828,0.0759942508251042,0.670946915009756
237,2,61071,0.0347588460175938,0.075646262153631,0.646163797177768
238,2,61675,0.0409117197857352,0.0758554783919391,0.58999386450198
239,2,62776,0.0491418846311534,0.0791639227236435,0.535157400527792
240,2,62939,0.0471863851240772,0.0757139103206001,0.533542735315179
241,2,63527,0.0551615739977938,0.0759832138393102,0.468337885735908
242,2,63857,0.0239631135355105,0.0760469083324439,0.752864601651021
243,2,65527,-0.00678713706430958,0.0758059919631676,0.928709113396887
244,2,67007,0.00587481882869692,0.0834621689836108,0.943923903151982
245,2,67023,-0.00280528395105684,0.17259594301157,0.987041356078638
246,2,67024,0.0868958269601299,0.173165163839449,0.61611475756089
247,2,67976,0.00748224051840582,0.0768976983329132,0.922542401484841
248,2,69628,0.0181723165154999,0.0781666846303204,0.81629869865586
249,2,71825,0.15395665580924,0.150942753720448,0.308442537789536
250,2,72389,0.131285588535981,0.076104390309309,0.0853896586565525
251,2,72392,0.106838903213165,0.076733761950433,0.164698215973172
252,2,73646,0.0945001520800425,0.0751986485937051,0.209702800949452
253,2,74564,0.0576667538876166,0.0751560397558488,0.443419820503335
254,2,74739,0.0371406169081324,0.0754401161112599,0.622799760332349
255,2,79931,0.146572932178042,0.0847019059076931,0.0844227473006043
256,2,80748,0.126300547313034,0.0781968276455099,0.107169010288274
257,2,80873,0.0941278587406585,0.0754799772002566,0.213203242234394
258,2,81501,0.119410976511706,0.0753659466933295,0.113994611983009
259,2,83526,0.0989531817186744,0.0753322436254611,0.189848482472782
260,2,83845,0.092232722178959,0.0754283188182974,0.222226124342635
261,2,84412,0.304738314043236,0.189797909349075,0.109257402998137
262,2,84412,0.0310069940450833,0.095373476781326,0.745289443796952
263,2,84447,0.122510113319487,0.0762747627921426,0.109131049444457
264,2,87391,0.0924452717995528,0.0750930962008276,0.219114210537892
265,2,87562,0.0965599134889246,0.075269310008766,0.20038313409819
266,2,87849,0.0932718417241137,0.0752738942307723,0.216131897293801
267,2,87878,0.0936351770417029,0.0755974875889468,0.216316043035643
268,2,88125,0.107819001861955,0.0840520606728329,0.200416211113422
269,2,89785,0.0840872683785612,0.0756377334786103,0.267019184030341
270,2,93441,0.0801319290085437,0.0779152956545993,0.30444271627022
271,2,93588,0.107360546229021,0.080569469948417,0.183548412421624
272,2,93721,0.0673452176527279,0.0754561352670675,0.372728615437163
273,2,93952,0.0767774469508634,0.0752142185814068,0.308055999021908
274,2,95085,0.0243642195264783,0.0754191268908977,0.74684794221334
275,2,103188,-0.0451846517265885,0.0772239283979738,0.558846191811017
276,2,107124,-0.00796762091515435,0.0754666078138572,0.915977070575383
277,2,111645,-0.0310041839471412,0.0754980955598519,0.681569697504733
278,2,111916,-0.0273596571800501,0.0756801209784248,0.71792921687822
279,2,111931,-0.0147415856430154,0.0758058131808603,0.845923579810958
280,2,111999,-0.0168260589291946,0.0755323278611051,0.823846220623075
281,2,114528,-0.00102171600848783,0.0759723049063883,0.989277544434536
282,2,116024,0.00344633696269747,0.076152746085049,0.963929180128864
283,2,119244,0.0113796621218708,0.082995202247552,0.891020207842437
284,2,119246,0.0453771020538623,0.0838479815599036,0.588722813898624
285,2,119247,0.0562074272165705,0.0844354364376705,0.506047024701147
286,2,120090,-0.00372972300572905,0.0758519444270089,0.960810756854109
287,2,120291,-0.0170755631031483,0.0767142449501673,0.823985997077369
288,2,120726,0.00193994548484441,0.0762763003837075,0.979723852464884
289,2,121716,0.0106429548120441,0.0761876352115698,0.88898144224334
290,2,123100,-0.0132436447623469,0.0762915838668498,0.862285248697997
291,2,124677,-0.0915951565212462,0.0760336101085536,0.229139044150683
292,2,127636,-0.104738318516389,0.0962016233504848,0.277012373358499
293,2,127887,-0.0777510027355268,0.0766004129784663,0.310791162210217
294,2,128935,-0.0666183218993466,0.0765575303143654,0.384797014302255
295,2,129053,-0.0782625921552912,0.076759946331459,0.308627886743181
296,2,130040,-0.0768288363357694,0.0772339056509034,0.320536679091742
297,2,130976,-0.0885873567373799,0.076567075380721,0.248058684142856
298,2,132199,-0.0438084204280687,0.0770323814036045,0.569920442822812
299,2,133355,-0.0273706393865412,0.0775753138842174,0.724428971800582
300,2,133435,-0.0278819556699536,0.077742493282738,0.720075083085504
301,2,133943,-0.0472345943051888,0.0910011746976268,0.604047800478822
302,2,135183,-0.0158789224510288,0.0777951311094927,0.838383574198369
303,2,135402,0.00565657139360032,0.0777873867877161,0.942071420820278
304,2,135898,-0.0276862184890054,0.0781866227621998,0.723472145201703
305,2,135912,-0.0267995214110558,0.0782452698826333,0.732173524856292
306,2,135925,-0.0296270423074473,0.0778878048676437,0.703891385707229
307,2,136002,-0.0282174422464432,0.0778309869289326,0.71715977889286
308,2,136173,-0.0323215759810679,0.0783773436784521,0.680308190937052
309,2,138209,-0.0337433394519824,0.0806752379829222,0.676010328301493
310,2,138318,-0.0446791143770717,0.0804307858205075,0.578906168773468
311,2,138695,-0.0600419736200229,0.0790222027425438,0.447874432973724
312,2,138818,-0.0598061823103934,0.0788775582664681,0.448827920651176
313,2,139728,-0.0583136207200671,0.0787390903749908,0.459432559575868
314,2,140174,-0.058042738737433,0.0787396573624895,0.461522340058377
315,2,140863,-0.0392667159552577,0.0787406326209014,0.618312411768075
316,2,141152,-0.0660075986477188,0.0789120778701281,0.403456330666419
317,2,141292,-0.0645455168019409,0.0783470104246467,0.410585898840391
318,2,141545,-0.0868592156846774,0.0786685869830356,0.27029503878322
319,2,145823,-0.000548145873465855,0.0818087422882116,0.994657732108675
320,2,145934,-0.0503871359835693,0.134768260843786,0.708718172282859
321,2,145980,0.00504487581337376,0.0825627360097973,0.951311326310711
322,2,146723,-0.00983808768500438,0.0786604290480693,0.900539048011399
323,2,147946,-0.0313340390272723,0.079365223267432,0.69322290062074
324,2,150394,-0.058915080842723,0.08641814961163,0.495847688384066
325,2,151274,-0.122387612139105,0.135305476024201,0.366332310681445
326,2,151397,-0.0913055888447636,0.0794326801888688,0.251139876904155
327,2,153035,-0.0188192989531726,0.0787085026742044,0.811165853926019
328,2,153228,-0.0440331042546444,0.0792546105364818,0.578842801477842
329,2,153455,-0.0460746718996377,0.0798500566446297,0.564297185910103
330,2,153732,-0.0103945228880248,0.082594120407934,0.899921801424267
331,2,153815,-0.0298805817190571,0.0795653071886005,0.707478616243065
332,2,154160,-0.03351368989333,0.0787271569019666,0.670590147067139
333,2,154235,-0.0542159969184395,0.0794813489506261,0.495608977269606
334,2,155527,-0.0501027141336596,0.0862835559050355,0.561829947735607
335,2,159870,-0.0547500275957318,0.0774701553762189,0.480204163818659
336,2,161229,-0.0404413439722074,0.078685440491608,0.607599978018498
337,2,161451,-0.100412575682487,0.16846547411885,0.55152885224294
338,2,161451,-0.0131097285715742,0.169089259131927,0.938244731787787
339,2,162696,0.0337926078448803,0.0783555427199666,0.666533337595328
340,2,163284,0.035959797746051,0.0773139043095904,0.6421364346019
341,2,164166,0.0349948553205339,0.0780334446426979,0.654096606784893
342,2,165270,0.0465483629927396,0.0773595850387341,0.547750620710992
343,2,165675,0.0481564662306857,0.0786366168657393,0.540672444445264
344,2,166404,0.148330917938384,0.203759056019488,0.467113226138764
345,2,168012,0.0589749653245657,0.0950531461847551,0.535367165324261
346,2,168062,0.0899312092122125,0.0778243299302003,0.248639956295418
347,2,168518,0.0905924802975924,0.0773748497663733,0.242458514093376
348,2,168980,0.0675277885869832,0.0774047386849678,0.383583943890551
349,2,169651,0.0642536494764359,0.0774494745267584,0.407314210818215
350,2,169902,0.142265218353825,0.129359483148417,0.272183336214886
351,2,169960,-0.0659822604243487,0.120648881312847,0.584796468944732
352,2,170725,0.0595680957991868,0.0775981992187064,0.443209552723457
353,2,171254,0.0215679666303962,0.0777801514437375,0.781716707362685
354,2,172242,0.0874754852689052,0.0767279785574165,0.255028903113808
355,2,173254,0.0579325757085043,0.0762177173400928,0.447706167945804
356,2,173340,0.046633361524213,0.076230435270135,0.541102229707403
357,2,173385,0.0572106625114707,0.0762803212230168,0.453750948875068
358,2,173973,0.0763142836048195,0.0760298513072949,0.31619098030237
359,2,174714,0.43266773022723,0.193860334179539,0.0262518073295867
360,2,177341,0.0398398463077003,0.0758492140215847,0.599738730307842
361,2,180314,-0.0160877237790757,0.0758994777358096,0.832259845925518
362,2,180339,-0.0100287335208367,0.0760942001677969,0.895222582055037
363,2,182758,-0.0239134577031119,0.0758124864739626,0.752622334494307
364,2,183619,0.0154011907934528,0.0761173371206978,0.83977150958694
365,2,183913,0.00343035934796546,0.0780495220637732,0.964968264078905
366,2,184146,-0.00630754948856932,0.0785725038294324,0.936062597958451
367,2,187176,-0.018996945834112,0.0765294972943739,0.804100505661711
368,2,191066,-0.00754685031813435,0.077107274809489,0.922087350597047
369,2,191124,-0.0465937558071494,0.097391041750651,0.632647953378878
370,2,191128,0.00624316106266232,0.0896818262672459,0.944539864489003
371,2,191599,-0.0576740443898308,0.0759779289011506,0.448305621444355
372,2,191762,-0.0443431997385724,0.0790145356728004,0.57501518778914
373,2,191763,-0.0387382652367013,0.0763132255121918,0.612035529980565
374,2,191959,-0.0445016198466904,0.0761179614631352,0.559163143294963
375,2,192390,-0.0712948260317961,0.0781642212444304,0.362330209442959
376,2,195759,-0.0159634331481975,0.0768040086173032,0.83546879808078
377,2,196912,-0.015045559534717,0.075562101066579,0.842287303620585
378,2,197598,-0.367748177213276,0.246006228710905,0.13584086424403
379,2,198110,-0.0627903437561074,0.0759456954401436,0.408920555680499
380,2,198283,-0.0914790512724978,0.0782589406186657,0.24322147479219
381,2,198805,-0.0565419542994735,0.0762872916763992,0.459082321387624
382,2,198891,-0.074545745514935,0.0756479563058135,0.325087966759694
383,2,199248,-0.0695929911272604,0.0758345295323012,0.359404980003126
384,2,201782,-0.0149750418269273,0.0758274459265798,0.843559016593798
385,2,203285,-0.0574126852279137,0.0754758031266896,0.447357987571962
386,2,203783,-0.0223975298997124,0.0753655557269773,0.766499900283567
387,2,204179,-0.0304267884233969,0.0755400124625822,0.687346279931137
388,2,205406,-0.00936480756185018,0.0763320433156524,0.902426247046626
389,2,205834,-0.0282015697309973,0.0759532375506792,0.710635545460534
390,2,205965,-0.024788320856322,0.0829988225411631,0.76537620114118
391,2,207192,-0.019087830142314,0.075890230973137,0.801559282197905
392,2,207561,-0.0275276448418222,0.0755473513931557,0.715795393558124
393,2,208682,-0.0368618851888867,0.0754089228306374,0.625268039988628
394,2,210102,0.00111538590929336,0.0756292327877144,0.988241493626539
395,2,212519,-0.0107491752594719,0.160965541044213,0.946795163456271
396,2,214801,-0.0183457774732286,0.075619352889866,0.808450826218655
397,2,215016,-0.0214359777656624,0.0755738949827289,0.776850553221046
398,2,218876,-0.0936622098705385,0.0762010213368717,0.219835625881204
399,2,227511,-0.0846287660004841,0.0767723817625264,0.271067706917311
400,2,230378,-0.0703480161658308,0.0758428892197277,0.354275182403862
401,2,231943,-0.0836220972963893,0.0760227936963259,0.272098732771026
402,2,232156,-0.0658142250137359,0.0760411098208523,0.387347594272507
403,2,232789,-0.0848482692043486,0.0757176496267057,0.263225176549792
404,2,238524,-0.0725877487790231,0.0758606335053601,0.339294477920143
405,2,241518,-0.0433449622548049,0.0765836389299043,0.57176561467701
406,2,250396,-0.0547062842280928,0.0760403451614548,0.472347345994138
407,2,250466,-0.0263513308896309,0.0760562678490974,0.729194811528161
408,2,252305,-0.0303075773503839,0.0762537715682771,0.691270886070266
409,2,254571,0.0328856038323924,0.0773222735876893,0.670872990630932
410,2,254742,0.0247920699572465,0.0772609748471977,0.748485642673768
411,2,254908,0.0103238170478276,0.0778605519891908,0.894590279655556
412,2,255033,0.0456868084712384,0.0912271751111434,0.616822151113377
413,2,255862,0.01212952628599,0.0773907681731604,0.875546517730859
414,2,255975,0.0214852135851852,0.0771055644640709,0.780679104168648
415,2,258311,-0.0151518457725039,0.07583641962841,0.841754839236299
416,2,259284,0.0103224491187667,0.0760940889022482,0.892172327681697
417,2,266330,-0.00829192474387025,0.0764219938613105,0.913659291117286
418,2,267100,-0.0256318513815343,0.0764055192264149,0.737468947689923
