SNP,Chr,Pos,Effect,SE,ERG11_TPO4_noMTX_5.FC_avg_logratio_Fitness_minus_ref.GLM
29,1,36146,0.102606429236717,0.0565746945648186,0.0705813667779365
30,1,37255,0.160617309827252,0.114404101797783,0.161213742606352
31,1,37409,0.12913289294835,0.0567301525773279,0.0234284454116852
32,1,37478,0.124202167484677,0.056810787862762,0.0294540828903036
33,1,39144,0.0332740943764678,0.0569055637457346,0.559106307699545
34,1,41499,0.0168505129160813,0.0567681114137163,0.766770415354946
35,1,45359,-0.202485373148416,0.0949731228872109,0.0336944687713102
36,1,45634,-0.110139202983646,0.0875995954564671,0.209475263648294
37,1,51248,0.0475658830279518,0.0569606233923075,0.404245326463212
38,1,51462,0.0528859921502895,0.0570247422143515,0.354341212541784
39,1,52124,0.0519494487701471,0.0569497746487182,0.362287237996491
40,1,52667,-0.0214877372469898,0.0569139901532115,0.70599363266161
41,1,55470,-0.00582499875857789,0.058473838284018,0.920704803643142
42,1,59265,0.014195959017966,0.0568917452366526,0.80309921050852
43,1,60165,0.0172045630629761,0.0568463925159596,0.76233483365208
44,1,62308,0.0242691570514377,0.0567765486388833,0.66931194686764
45,1,62869,0.023616496078654,0.0567701937849992,0.677661564454867
46,1,65431,0.102533538790528,0.0590537162703523,0.0833875533927273
47,1,65451,0.107330822369121,0.0581846771388576,0.0659249337799448
48,1,65719,0.0952836373916296,0.0607562843262814,0.117708769110635
49,1,66841,0.061477556283374,0.0567165596340802,0.279129550669741
50,1,66948,0.0726727717848438,0.0570285014731452,0.203386977796023
51,1,68621,0.0588007865278092,0.0569187019003249,0.30228015642952
52,1,69417,0.0615986466340411,0.0567591567165239,0.27854551720153
53,1,69820,-0.342070606736058,0.221724273970789,0.123781396997244
54,1,69821,0.174996995937293,0.137719735527129,0.204681147036152
55,1,70906,-0.00678722485812777,0.0913282226047321,0.940800373112157
56,1,74327,-0.0189906069516129,0.0571574086156369,0.739896926738088
57,1,74572,-0.0256086896508724,0.0569978552509284,0.653496633507687
58,1,75211,-0.0280217672484465,0.0568906717694952,0.622633481930438
59,1,76030,-0.0367492508740742,0.0568765958189091,0.518619813804572
60,1,80108,-0.0690209079664575,0.0567780427817234,0.22493948606164
61,1,81262,-0.0683335902987444,0.056758844058043,0.229423889816043
62,1,81999,-0.0469895856129055,0.0569592686959043,0.409946763622302
63,1,82431,-0.0109744591283878,0.0572810618673499,0.848173798107811
64,1,83284,-0.0706646809592131,0.0567426800089288,0.213827944310253
65,1,83613,-0.0527909600714755,0.0567914614407407,0.353235173187938
66,1,84112,-0.0502020982724215,0.0568043844998168,0.377421056594421
67,1,84701,-0.00878523405578902,0.0608930933089878,0.885367166374854
68,1,84858,-0.0202848761120615,0.0570174685167718,0.722228328019746
69,1,85751,-0.0613320344854417,0.0571689653785825,0.284084540964354
70,1,87445,-0.0647319606941008,0.0572796124007504,0.259199386800063
71,1,87467,-0.0843150181593382,0.0575087112373434,0.143504167098871
72,1,89070,-0.0511186077144011,0.0572579103718806,0.372584226542741
73,1,89616,-0.0536664233029319,0.0569425537432373,0.34659863501064
74,1,89679,-0.05325234586529,0.0569508837763774,0.350397915746563
75,1,89880,-0.0470798013294762,0.0569807463509307,0.409225759501077
76,1,91472,-0.0552686735636493,0.0573838330436085,0.336136500344495
77,1,93789,-0.0416248581889477,0.0568240206407373,0.464335978238865
78,1,94351,-0.0486015847178813,0.0569581465812787,0.394079380594375
79,1,99148,-0.0435145431121702,0.0568200101403398,0.444288444216368
80,1,101281,0.544528442327212,0.621265454643395,0.381363719392707
81,1,106011,-0.0449824987342288,0.0592179050176328,0.447994855829565
82,1,106800,-0.0344825835200988,0.0569143158299604,0.54499153091873
83,1,107970,-0.0108896969502716,0.0567722370461045,0.847998370770197
84,1,109000,-0.0793012305447301,0.0567184220003391,0.162943903824751
85,1,112549,0.026637742691151,0.0567931756088463,0.639337233956805
86,1,112742,0.0410843056951177,0.0569902688296968,0.471447959714573
87,1,113050,0.0753151498506457,0.0567949706930863,0.185667819080314
88,1,113135,0.0236922023025469,0.0567772389691345,0.676724756474232
89,1,114076,-0.0063207752135678,0.0567902441353654,0.911441417827985
90,1,114628,-0.00790166995050143,0.0569333591160802,0.88969677797746
91,1,116283,0.0338098252759748,0.0572232906720111,0.555005539023147
92,1,126880,-1.25269341186183,1.07213222009289,0.24342862186657
93,1,127853,0.0121401420523634,0.0571413293271781,0.831872239680123
94,1,128302,0.0124813280821449,0.0569216036215318,0.826564708559984
95,1,128704,0.0182269281596684,0.056973886330885,0.74922033741305
96,1,128911,0.00647118607089553,0.0569874108366511,0.909655384090357
97,1,130267,-0.0703951396896368,0.0568380794024205,0.216346010132042
98,1,130271,-0.0687257270420571,0.0569116123088924,0.228014604258636
99,1,130613,-0.0772774450447337,0.0574148408503415,0.17918273516456
100,1,132012,-0.0778413961446434,0.0572901833256725,0.175102456990867
101,1,133231,-0.04307953732139,0.0569860950504114,0.450173883870407
102,1,137074,-0.0596993773725601,0.0568623835352968,0.29448587721007
103,1,137304,-0.0623264189587976,0.0568742266805361,0.273885362409315
104,1,139686,-0.0804310121052271,0.0568849031607062,0.158265099220055
105,1,149562,-0.0656560662664175,0.0570690075334291,0.250729918833801
106,1,150447,-0.0753378125687748,0.0576708750565555,0.192287233933462
107,1,151446,-0.220936900808709,0.115541337154034,0.0566611088931238
108,1,154084,-0.0658617765246704,0.0578826594558105,0.255954874467471
109,1,156633,-0.0617997703624433,0.0586916291891501,0.293080847613436
110,1,157269,-0.0587711360430887,0.0568502674044648,0.301942894649013
111,1,160054,-0.0598403283908701,0.0573888886557853,0.297793286491019
112,1,166222,-0.0576614883151301,0.0569694791415986,0.312161014300992
113,1,166416,-0.0515106884329359,0.0568702133167828,0.365681408411097
114,1,167326,-0.068939825264321,0.0571421149672915,0.228447086204149
115,1,168836,-0.0482586341677477,0.0569305382463652,0.397192973829151
116,1,171200,-0.0462275494034085,0.0570207364933008,0.418075763662328
117,1,171431,-0.0410345865249911,0.0573885664176121,0.475062698525098
118,1,173339,-0.0518330208561077,0.056916675173868,0.363084107257755
119,1,173845,-0.0557067385142257,0.056859007094385,0.32788809738917
120,1,175121,-0.0448746647168408,0.0567731530456418,0.429812905143921
121,1,175281,-0.0538900531940609,0.0567992943560966,0.343381427559635
122,1,175315,-0.0501882511306984,0.0567909788460901,0.377440041504554
123,1,175523,-0.0523352020778098,0.057108004325462,0.360069674938813
124,1,175541,-0.0521847959447531,0.0568747711359849,0.359486948397492
125,1,175653,-0.0600566624925059,0.0570332311174971,0.293055856598205
126,1,175805,-0.092624424260458,0.0601519165205335,0.124494860312985
127,1,175818,-0.0731529061932137,0.0588383609188121,0.214587587229998
128,1,175856,-0.0573429859686926,0.057985496541445,0.323379904221821
129,1,175876,-0.0453219452942234,0.0571249890129199,0.428088172892695
130,1,175989,-0.0490827194890583,0.0572794874261043,0.392082203794694
131,1,176001,-0.0602109068013293,0.0575486444520533,0.296156389697934
132,1,176451,-0.0444848413687989,0.05828256484896,0.445817208711017
133,1,177692,-0.0397819427619868,0.0568143253595744,0.484257560781554
134,1,178191,-0.0364083900080927,0.0568772168254438,0.522508175028363
135,1,178224,-0.0397819427619868,0.0568143253595744,0.484257560781554
136,1,178960,-0.0483612031987486,0.0572500140464517,0.398829863192878
137,1,179139,-0.083448311911182,0.113495608111422,0.462671883985881
138,1,179139,-0.210672289211974,0.228483235502707,0.357133793005836
139,1,180955,-0.0459696334312494,0.0657674249729758,0.485029369617209
140,1,183802,-0.0555639225495935,0.0567839670997849,0.328490153134715
141,1,183954,-0.0530148405627639,0.0572053415192521,0.354691427296667
142,1,184450,-0.0620052050027877,0.0566774130683801,0.27470003382831
143,1,184641,-0.038399723794008,0.0583898045921158,0.511195302625777
144,1,184718,-0.0516352549711969,0.0570298036887681,0.365866690499767
145,1,185296,-0.035640476973133,0.0568221122158574,0.530914609772864
146,1,185438,-0.0631349391515558,0.0567570634708795,0.266735422819422
147,1,185469,-0.0626845538369439,0.056840674386536,0.270860269483288
148,1,185503,-0.0730332786414736,0.0566580525917317,0.198235708220798
149,1,185705,-0.0818510023673764,0.0572604754031281,0.153759230643977
150,1,185749,-0.0717082221532559,0.0572989901670956,0.211590121805614
151,1,185806,-0.0497931861791153,0.0574415356586352,0.386613124358381
152,1,185879,-0.075951722536815,0.0576389141300994,0.188453260103105
153,1,185916,-0.058804994662732,0.0576693503735145,0.308572727182409
154,1,185941,-0.0707941741415578,0.0578832953049322,0.222126611162518
155,1,185954,-0.0735013769847351,0.0580435230783843,0.206235355944285
156,1,186055,-0.0771407852921569,0.0568661217120615,0.175796484342093
157,1,186896,-0.0564311708278692,0.0578709883792971,0.330168375315924
158,1,187697,-0.0671415428701891,0.118127388754763,0.57013664233815
159,1,189392,0.0228635457748858,0.118794811570474,0.847490617717786
160,1,189416,0.14667041727551,0.114652908374372,0.201647171750524
161,1,190132,0.0245193225222669,0.0570715532376033,0.667731121651298
162,1,190148,0.0226847906851453,0.0570909232311124,0.691353243853296
163,1,190165,0.0329223971310513,0.0575158009224381,0.567411230667946
164,1,190169,0.030578796215068,0.0574476804894737,0.594860380231457
165,1,190933,0.00749449202935143,0.057003282546394,0.895474663652901
166,1,192149,-0.0791574555953685,0.0573160925402108,0.168131522024198
167,1,192302,0.114425740614126,0.0756382902150422,0.131224763381683
168,1,192303,0.0524828682036205,0.0684567780988209,0.443797876954669
169,1,192305,0.0757515586185624,0.0710836456286658,0.287302138251006
170,1,192315,0.161509882468938,0.0803089457638951,0.0450739766152868
171,1,192795,-0.0934159664502164,0.0566791009530901,0.10021050376911
172,1,194020,-0.0814126519712036,0.0597725888348273,0.174053795950033
173,1,194187,-0.0643665451544814,0.0568407517924218,0.258234331725897
174,1,194867,-0.0105820121215908,0.0569101237187127,0.852596635419802
175,1,197325,-0.010266793575346,0.0582991105738276,0.860312049504919
176,1,197392,-0.0168679307906813,0.0590442507763366,0.77528859086892
177,1,198857,-0.462664004322868,0.271784091232808,0.0895754092415177
178,1,206666,-0.0352607975037675,0.0639799036500288,0.58189799690352
179,1,206675,-0.0576574338094638,0.083275535411021,0.489160559661554
180,1,223051,-0.0656662110335333,0.0658615707494331,0.319431062148297
181,1,223059,-0.0842742113270707,0.0683393171710557,0.218331716049463
182,2,7366,0.0414295954344714,0.0825151820131242,0.61592109961412
183,2,8180,-0.0387500222075641,0.113628026630959,0.733287484160253
184,2,8187,-0.169572248149235,0.117836294352925,0.151022621575985
185,2,8250,-0.0664458917624025,0.116379220165423,0.568401618682713
186,2,8253,-0.105528292211789,0.116297389316694,0.364814135716133
187,2,8285,-0.0209085455570105,0.0631148477720762,0.740631258839313
188,2,8302,-0.0488051860890008,0.0590315803373183,0.408929322495859
189,2,8306,-0.0488051860890008,0.0590315803373183,0.408929322495859
190,2,8314,-0.0587916414279825,0.057791883414946,0.309707801824946
191,2,8317,-0.0497471945256341,0.0591372291827137,0.400796311803786
192,2,8328,-0.0505145119291577,0.0588702761063372,0.391438904009858
193,2,8331,-0.0522785921302599,0.0587549988475602,0.37419393593951
194,2,8498,-0.0421844393333355,0.0577481428216136,0.465575270561234
195,2,8651,-0.0460327579051107,0.0577939746203562,0.426278254817804
196,2,9418,0.233438206893952,0.146591592201794,0.112181067512179
197,2,9812,-0.0505476959221514,0.0581273651376026,0.385108631850972
198,2,9932,-0.0482798403161295,0.0579032589888873,0.404956540176431
199,2,10135,-0.0510944718244482,0.057674203915168,0.376266158013316
200,2,11616,-0.0592285789690916,0.0575907850361198,0.304447786486011
201,2,12133,-0.0478492999570286,0.0578502599515614,0.408725922795907
202,2,12194,-0.0556680423205009,0.0580546497688371,0.338270287166382
203,2,12359,-0.0594179693910772,0.0578739080842819,0.305274286458173
204,2,13061,-0.0744928967296338,0.0578202050981976,0.1984665396931
205,2,14298,-0.0573480631633503,0.0580586379762177,0.323946224750941
206,2,15222,-0.0675585612965992,0.0585955294538259,0.24970510580235
207,2,17986,-0.0541481362784491,0.0576049499635246,0.347864925693151
208,2,19770,-0.0546827215133792,0.0580027992677737,0.34644841202186
209,2,19836,-0.0411321861982874,0.0578748280528081,0.477733608465361
210,2,19851,-0.039004884915369,0.0580486791907679,0.502065194759969
211,2,21595,-0.0373553829726367,0.0578117058478894,0.518598148915921
212,2,22385,-0.0183973933421445,0.057892339637818,0.75083493135431
213,2,23441,-0.0157846436857449,0.0584569455935311,0.78730134857422
214,2,24209,-0.019419409805854,0.0579723785445647,0.737841446658835
215,2,24341,-0.0119517470545309,0.0581152549230751,0.837178229825733
216,2,26815,-0.0335104305519975,0.0580216831244227,0.563936074491418
217,2,28209,-0.0583788285205247,0.0579854321793105,0.314728005966469
218,2,28695,-0.0528489240695962,0.0606000755832162,0.383750215028576
219,2,35849,-0.333447265408731,0.621687833812871,0.592048960693735
220,2,35850,-0.903656048285868,0.759123442293997,0.234691453113467
221,2,41245,-0.0685206681476009,0.0577308051372374,0.236065366121576
222,2,43214,-0.0454035816499709,0.0587340338465973,0.440017793609705
223,2,47104,-0.0755108173860828,0.0570034769854266,0.186137416378239
224,2,50915,-0.0409218614259232,0.0576653291911285,0.478393331633507
225,2,55834,-0.0719749998057101,0.0573119085113037,0.210001950286347
226,2,56422,-0.0681114605844932,0.0574281788136729,0.236408703973468
227,2,57715,-0.053801829060247,0.0572812694222472,0.348241082747652
228,2,59046,-0.0664147316580479,0.0575344440196382,0.249138681158708
229,2,59191,-0.0697282262122376,0.0571926036961138,0.223588942385751
230,2,59383,-0.0644833059163745,0.0572265695083918,0.260589432387448
231,2,59477,-0.0781153417687709,0.0580432745415533,0.179226832994931
232,2,59755,-0.110022643089264,0.130616671085127,0.400172292325772
233,2,60471,-0.0549111856706703,0.0573321639395149,0.338832847526326
234,2,60478,-0.0543166085392852,0.057399359470585,0.344646490199266
235,2,60786,-0.0506380851567065,0.0573142819314446,0.377558853813036
236,2,61035,-0.0628313833142615,0.0572759339459653,0.273391568673885
237,2,61071,-0.0575739438627276,0.0570309437871309,0.313416235523577
238,2,61675,-0.0516957554625156,0.0572115089883697,0.366828976059732
239,2,62776,-0.0483670077050474,0.0597283438514982,0.418610328927194
240,2,62939,-0.0396645383212079,0.057139641508178,0.48803312887861
241,2,63527,-0.0256306796836012,0.0573770433229507,0.655361145833995
242,2,63857,-0.0631693924105312,0.0573080675231092,0.271092005394436
243,2,65527,-0.0755834853318234,0.0570757496154716,0.18627143407075
244,2,67007,-0.0598974229698376,0.0629151356479483,0.341730543739994
245,2,67023,-0.0252462891256862,0.130264747345619,0.846438063881662
246,2,67024,-0.0376289494419959,0.130732533606955,0.773644586199061
247,2,67976,-0.0625193383007449,0.0579460082183879,0.281358280817902
248,2,69628,-0.0849116866237678,0.0588296757992202,0.149809323593517
249,2,71825,-0.161441343875628,0.11377201387119,0.156784292496389
250,2,72389,-0.0717107376759133,0.0575571277194952,0.213625376125835
251,2,72392,-0.130070248961464,0.0576616721511074,0.0246980325730947
252,2,73646,-0.0670030546545662,0.0567732125928896,0.238720189364028
253,2,74564,-0.0842212500045032,0.0565961694315044,0.137614990826938
254,2,74739,-0.0768912273525596,0.0568128777208139,0.176790068898888
255,2,79931,0.0148594834413354,0.0641968569888578,0.817085773861464
256,2,80748,0.00878422956875334,0.0592370924948881,0.882199094985241
257,2,80873,0.0147005606114768,0.0570906234189045,0.796946568253364
258,2,81501,0.0135101113653726,0.0570819431568997,0.813042916912568
259,2,83526,0.0150474902860664,0.0569922883387295,0.791913354962363
260,2,83845,0.0172886120224906,0.057044663669622,0.76201389661356
261,2,84412,0.265321975778979,0.143082246986818,0.0645255221937466
262,2,84412,-0.0557392845583626,0.0719354338196298,0.438946076000637
263,2,84447,0.00196206146339151,0.0577804062055506,0.972930463995204
264,2,87391,0.0514412101776872,0.056734133503435,0.365180503748531
265,2,87562,0.0530134696349419,0.0568739501320788,0.351910469938227
266,2,87849,0.0421735623055712,0.0568942442056399,0.45902720700339
267,2,87878,0.0430076805267891,0.0571373447034527,0.452127644690873
268,2,88125,0.0493186898570923,0.0635341370875161,0.438118242856242
269,2,89785,0.0392044002835157,0.0571514731945479,0.493180055116336
270,2,93441,0.0453840735626406,0.0588472386706638,0.441093400035321
271,2,93588,0.0191459257322061,0.0609563024999915,0.753636221305196
272,2,93721,0.0324841454751358,0.0569906370573324,0.56904643555169
273,2,93952,0.030922999368656,0.0568299391892586,0.586694027553263
274,2,95085,0.0332403618370682,0.0569056195934534,0.55950496933894
275,2,103188,0.056796336009806,0.0582367783027771,0.330096295468941
276,2,107124,0.0799480584685496,0.0568022769652304,0.160165085624556
277,2,111645,0.0966031532060103,0.0567655320256887,0.0896747585208295
278,2,111916,0.0973529634799995,0.0568968122777982,0.0879514271179375
279,2,111931,0.108956161624067,0.0569250007956325,0.0564246601807959
280,2,111999,0.109580797247818,0.0567150460555383,0.0541434788558992
281,2,114528,0.104900164607481,0.0570697806443666,0.0668872640835621
282,2,116024,0.0979953038481783,0.0572414522768964,0.087781586996372
283,2,119244,0.0288313775199018,0.0626258269688045,0.645530394147636
284,2,119246,0.0468641343602165,0.0632637110228629,0.459322728255643
285,2,119247,0.0208100398816049,0.0637603832967561,0.744331160148116
286,2,120090,0.0831890442576975,0.0570801074809865,0.145892604953351
287,2,120291,0.0802535770706734,0.0577485336606784,0.165493497443167
288,2,120726,0.0922071435633597,0.0573621708483315,0.108848494797595
289,2,121716,0.0513727153044234,0.0574413025602613,0.371743222175918
290,2,123100,0.0777476931468507,0.0574367969248322,0.176723176361193
291,2,124677,0.0649924523739236,0.0574022085182385,0.258306621895422
292,2,127636,0.0702032389728855,0.0726366391658414,0.334456227991154
293,2,127887,0.10019332283764,0.0576545190010629,0.0831141660643979
294,2,128935,0.0952846057264605,0.0576231410831429,0.0991013773166939
295,2,129053,0.0885090312933318,0.0578304115472521,0.126790403820564
296,2,130040,0.0899537803546608,0.0581794386845536,0.12296584080313
297,2,130976,0.0934881871552622,0.057686415099376,0.105990462064152
298,2,132199,0.0638994564882698,0.0580694688636553,0.271909099750626
299,2,133355,0.061433466668541,0.0584711139291652,0.294131887657555
300,2,133435,0.0717996585283744,0.0585644667740209,0.221018340422935
301,2,133943,0.0902447857249103,0.0685438062950406,0.188826843411772
302,2,135183,0.0323283665187684,0.0586963070906238,0.582137390439644
303,2,135402,0.0400445313101603,0.0586739532691778,0.495375213773117
304,2,135898,0.00400545277830489,0.0590236417022055,0.945934039257285
305,2,135912,0.00158753439068038,0.0590675639852515,0.978573356757056
306,2,135925,-0.00153236070496465,0.0587999956825078,0.979223762335623
307,2,136002,0.00959277406927406,0.0587538379224181,0.870398816530752
308,2,136173,0.00738536418042046,0.0591704408766142,0.900740984255103
309,2,138209,-0.0121679404643364,0.0609035421026397,0.841759583459782
310,2,138318,-0.0158113355063771,0.0607280888962461,0.79473573724909
311,2,138695,-0.00893980055468857,0.0596910800968202,0.881033362669742
312,2,138818,-0.00837491206389607,0.0595818412798389,0.888296548771997
313,2,139728,0.0025810585898598,0.0594765307929554,0.965410200822383
314,2,140174,-0.0101864768431572,0.059474218257194,0.864105275354114
315,2,140863,0.00867307840898124,0.0594508397184796,0.884094212783549
316,2,141152,0.000689531687675604,0.0596200916740929,0.990778865251799
317,2,141292,-0.000982999803927243,0.0591914023360103,0.986759412036694
318,2,141545,-0.0299563031903676,0.0594583889825929,0.614702411030517
319,2,145823,0.00875859476842211,0.0617456869592699,0.887279805308542
320,2,145934,-0.11372043139394,0.101560059211663,0.26358766590547
321,2,145980,0.00553387030464547,0.0623161741849811,0.929288742086561
322,2,146723,-0.0180335490953016,0.0593647216016459,0.761477892365312
323,2,147946,-0.00235324102447532,0.0599162215476283,0.968692922990352
324,2,150394,-0.00409793064128561,0.0652690837384969,0.949973109019965
325,2,151274,0.0159402470701355,0.102240366021332,0.87619345554782
326,2,151397,0.025313514447191,0.060051030809602,0.673622205641289
327,2,153035,0.014422795193316,0.0594073009112544,0.808318257902827
328,2,153228,-0.00185949917032135,0.0598457072874823,0.975230034688514
329,2,153455,0.018927294374087,0.0602890698050676,0.753750240886196
330,2,153732,-0.0367466115089639,0.0623109401712839,0.555749154031898
331,2,153815,0.0235394531876076,0.0600530750253361,0.695311389027465
332,2,154160,0.0168667007516814,0.0594300001687252,0.776724022838531
333,2,154235,0.0030569535987357,0.0600300809143008,0.959415125868958
334,2,155527,-0.0319225374780761,0.0651338730109783,0.62436297382799
335,2,159870,-0.0176499341723837,0.0585065831634163,0.763077981439702
336,2,161229,-0.0209283996577372,0.0594018172925952,0.724809152996718
337,2,161451,0.0721896583417427,0.127159975039279,0.570594553546106
338,2,161451,-0.0828279216507841,0.127549785323974,0.516516897650533
339,2,162696,-0.00596871870725235,0.0591557692351877,0.919688446228942
340,2,163284,-0.0105830122422779,0.058369998216987,0.856229016320682
341,2,164166,0.0343977813843821,0.0588862530792381,0.559499614438124
342,2,165270,0.00989588586341905,0.0584168784299912,0.865578159192689
343,2,165675,0.0162150476097764,0.0593784403424471,0.784951627495427
344,2,166404,0.0744097926643059,0.153857296214789,0.628949315425936
345,2,168012,0.0071241368018633,0.0717821345792311,0.920998767445527
346,2,168062,0.0459521680617281,0.0588002483773061,0.435034557467316
347,2,168518,0.00819341090106773,0.0585124994438026,0.88871742401196
348,2,168980,0.00331672005451211,0.0584860785808952,0.954808639865861
349,2,169651,-0.0010026290542009,0.0585141001732215,0.986338734520502
350,2,169902,0.0515659210944843,0.0977663070073492,0.598218982992457
351,2,169960,-0.134130548642622,0.0908215462329889,0.140605182417193
352,2,170725,-0.0306038823609984,0.0585956476099443,0.601796486192668
353,2,171254,-0.0272653868329233,0.0586952073858363,0.642558076722381
354,2,172242,0.00545502168791967,0.0580183881516542,0.925144794459653
355,2,173254,0.0142770676369109,0.057569502260532,0.804280874131722
356,2,173340,0.0241749201221807,0.057553168178815,0.674708137179644
357,2,173385,0.0297403376363469,0.0575988199374836,0.605943127612174
358,2,173973,0.0157635181889382,0.0574613715487758,0.783989626409358
359,2,174714,0.111754006243834,0.14723017501583,0.448333483158558
360,2,177341,-0.00925445174438511,0.0572695708051128,0.871717581047392
361,2,180314,-0.0356379934214691,0.0572594959958878,0.534084339269859
362,2,180339,-0.026096384667895,0.0574188476211072,0.649754373657444
363,2,182758,-0.0649645211797285,0.0571251142481667,0.256212564195253
364,2,183619,-0.0148722954278155,0.0574495733990324,0.795882076867126
365,2,183913,0.000206444751408963,0.058910226041316,0.997205881934424
366,2,184146,-0.0213221071219637,0.0592944830786167,0.719363690033439
367,2,187176,-0.0505126465398948,0.057705230004434,0.381975192224345
368,2,191066,0.0286743545588941,0.058179653880633,0.622418787841633
369,2,191124,0.054068208842545,0.0734761144817902,0.46230394977995
370,2,191128,-0.0414653201018664,0.0676543506770152,0.540337425562911
371,2,191599,-0.00575623050729634,0.057392440550618,0.920166293855387
372,2,191762,0.00773098951203566,0.0596636170416438,0.896975471928779
373,2,191763,-0.00519758091438438,0.0576199024619742,0.928175779961355
374,2,191959,-0.00811702199788833,0.0574783510156267,0.88777767272487
375,2,192390,-0.0548085944062542,0.0589940386994104,0.353496419185697
376,2,195759,0.0271743832491377,0.0579554819276062,0.639442173219046
377,2,196912,0.0333798209658658,0.0570081406819722,0.558567366409256
378,2,197598,0.113218889318119,0.1861693910657,0.543479164177503
379,2,198110,0.0121706051035279,0.0573739607020956,0.832129856456374
380,2,198283,0.0152536872967832,0.059176771491429,0.796738652328271
381,2,198805,0.0134784921298131,0.0576202926743845,0.815183317498343
382,2,198891,0.0223104205576106,0.0571635654851449,0.696556842870812
383,2,199248,0.00520946225174923,0.057305804341198,0.92761855552116
384,2,201782,0.0210406692683772,0.057225096368315,0.713330307690358
385,2,203285,0.0130950598890632,0.0570098897314371,0.818459456462936
386,2,203783,0.00564919666219654,0.0568905881067898,0.920956984922499
387,2,204179,0.0094673199454981,0.0570268177982016,0.868240011899937
388,2,205406,0.00107475732754941,0.0576149505183382,0.985127552269642
389,2,205834,-0.00318069112596414,0.0573387801059329,0.955793897998524
390,2,205965,-0.00430501218512647,0.0626531844924737,0.945257941467608
391,2,207192,-0.0196191784706135,0.0572758947197115,0.732149814043097
392,2,207561,-0.023161389177681,0.0570188801766128,0.684837664261254
393,2,208682,0.00848303360492142,0.0569344700518578,0.881641520956308
394,2,210102,0.00847514327074,0.0570815199299896,0.882053181767314
395,2,212519,3.16149554056011e-05,0.121494024213844,0.999792522914243
396,2,214801,0.0153150964108931,0.0570747650517211,0.788599025417074
397,2,215016,0.00691135862305126,0.0570468307733046,0.903639283343664
398,2,218876,0.00927271695247278,0.0576356922595638,0.872276028267576
399,2,227511,-0.0698884305099959,0.0579264458653921,0.228431543523024
400,2,230378,-0.0552996346902839,0.0572386401967899,0.334643458494722
401,2,231943,-0.0597855547437489,0.0573904392629997,0.298248087401609
402,2,232156,-0.0487636892752236,0.0573963746023948,0.396125960359971
403,2,232789,-0.0580426795857799,0.0571681683789023,0.310659568312107
404,2,238524,-0.06490560922553,0.057227974332437,0.257497557301068
405,2,241518,-0.0635702405397192,0.0577308053479618,0.271581919981657
406,2,250396,-0.0528894238612636,0.0573666188945026,0.357181887566785
407,2,250466,-0.0401244903282955,0.0573756296664232,0.484806459328066
408,2,252305,-0.0749709957232357,0.0574290888454329,0.19258872441238
409,2,254571,-0.0652612578027802,0.0582726733001477,0.26350541394807
410,2,254742,-0.0576446140498328,0.0582426369951022,0.32298294333995
411,2,254908,-0.0744171333785282,0.0586352738759934,0.205222658027042
412,2,255033,0.000921367673463958,0.0688807081952228,0.989335147152073
413,2,255862,-0.0814012940110287,0.0582539938693911,0.163185597554158
414,2,255975,-0.0461698476732686,0.0581520891751164,0.427757963300646
415,2,258311,-0.0876482642840627,0.0570524939698371,0.125366994346696
416,2,259284,-0.0620976613701152,0.0573404695623744,0.279563598364527
