SNP,Chr,Pos,Effect,SE,SSH1_ORM2_noMTX_Metformin_avg_logratio_Fitness_minus_ref.GLM
105,1,149562,-0.0869526352094923,0.0760853421508064,0.25388355143991
106,1,150447,-0.0955863083917469,0.0769033843301457,0.214714814277632
107,1,151446,-0.132573845609635,0.154672667224867,0.391957193185691
108,1,154084,-0.0701569053868401,0.0772193636499273,0.364212673461669
109,1,156633,-0.0655736432871519,0.0782917442122942,0.402847364124679
110,1,157269,-0.0428129720663943,0.0758722741854163,0.572924042860343
111,1,160054,-0.0459089856633017,0.0765886896762571,0.549275684574896
112,1,166222,-0.0386996393588491,0.0760330054234866,0.611080909776546
113,1,166416,-0.0308936573398669,0.0758886734001525,0.684187293803263
114,1,167326,-0.0416143906202,0.0763056878121864,0.585847476458011
115,1,168836,-0.0196504989880967,0.0759688665532991,0.796044361066299
116,1,171200,-0.0201966324989927,0.0760822516757118,0.790811717117967
117,1,171431,-0.0674716722867201,0.0764806134561044,0.378265638812665
118,1,173339,0.0075532595723784,0.0759683956840962,0.920856208424015
119,1,173845,0.0145371642416831,0.0759025415815501,0.848225134699648
120,1,175121,0.0492152634473807,0.0757106825159308,0.516086702176526
121,1,175281,0.0497178822188541,0.0757741824939261,0.512166503417643
122,1,175315,0.0503307106751644,0.0757491538127497,0.50684300954376
123,1,175523,0.0353596986196074,0.0762027291252498,0.642918416224034
124,1,175541,0.0501649596789611,0.0758679044703634,0.508906078606964
125,1,175653,0.0278240940157117,0.0761406915293035,0.715009304953426
126,1,175805,-0.0108142330019826,0.0804603668643241,0.893159344439183
127,1,175818,-0.0240498403546241,0.0786034712766339,0.759812342158054
128,1,175856,0.0193067421453365,0.0774054994069078,0.803178365163104
129,1,175876,0.0392513242548791,0.0761973318567878,0.606786498217705
130,1,175989,0.0495881628194197,0.0763978746234644,0.516710171716094
131,1,176001,0.0445530459589266,0.0768051754762946,0.562231620524093
132,1,176451,-0.00116169121487081,0.0777654217992965,0.988089761370378
133,1,177692,0.0410813576251711,0.0757649621826925,0.588008351885598
134,1,178191,0.0440488509666022,0.0758355347725373,0.561714145646905
135,1,178224,0.0410813576251711,0.0757649621826925,0.588008351885598
136,1,178960,0.0496800313437709,0.0763561113600868,0.5157047705756
137,1,179139,0.11691002251235,0.151298391391851,0.440210141155213
138,1,179139,0.191045667543151,0.304807122072952,0.531211472676918
139,1,180955,0.0884867281500399,0.087614211293811,0.313206882173512
140,1,183802,-0.0126320580338966,0.075803069622257,0.867746295466299
141,1,183954,-0.000950666743572859,0.0763579243327181,0.990073516527228
142,1,184450,0.0182556002421056,0.0756831437364211,0.809531697814575
143,1,184641,-0.0144528046535075,0.0778882007842575,0.852897706258796
144,1,184718,0.0127889640971549,0.0761163836723983,0.866664909049329
145,1,185296,0.0185041222698419,0.0757901080145646,0.807256823702423
146,1,185438,0.0114676891021502,0.0757976281190462,0.879830612299459
147,1,185469,0.0127936943830678,0.0759064261380392,0.866250600510078
148,1,185503,-0.0075095975065631,0.0757120922067354,0.921046703496877
149,1,185705,0.00609770496056666,0.0765586586494901,0.936562756700767
150,1,185749,0.0156747526894842,0.0765548007489058,0.837883855465835
151,1,185806,-0.00432947683006243,0.0766612280242301,0.954995009967012
152,1,185879,-0.000714588103443492,0.0770320029671237,0.992603762763551
153,1,185916,0.00444464398594251,0.0769966139214165,0.954000191892717
154,1,185941,-0.00028933903196765,0.0773323857111502,0.997016836288227
155,1,185954,0.00585764922119581,0.0775576048046311,0.939838651287338
156,1,186055,0.00599400048319969,0.076009656961492,0.937189929177794
157,1,186896,0.00575581424462013,0.0772558831480692,0.940652157736335
158,1,187697,-0.111259146455097,0.157446215759493,0.480251054823487
159,1,189392,0.209218003831035,0.157991655639504,0.186281937973891
160,1,189416,0.13209376979929,0.153045869964816,0.388668936901737
161,1,190132,0.00995164773140256,0.0761049018416372,0.89603787874736
162,1,190148,0.0168175535871504,0.0761244360157154,0.825280986432404
163,1,190165,0.00599195330985347,0.0767140341179467,0.937786672829836
164,1,190169,0.0096888198658367,0.0766172969451009,0.899441909002742
165,1,190933,-0.127361560996163,0.075694771697329,0.0933430950564601
166,1,192149,-0.00115964388205092,0.076619007509179,0.987932870336054
167,1,192302,0.0960701154376693,0.101036772678699,0.342334598498991
168,1,192303,0.0808463648287665,0.0912399869328852,0.376175064427803
169,1,192305,0.0774132677698409,0.0948303946560909,0.414859710845023
170,1,192315,0.203347782956524,0.107132868351454,0.0584997824025586
171,1,192795,-0.0424340606691876,0.0758201958673485,0.576061544727282
172,1,194020,-0.0701257691873713,0.0798097242483687,0.380182275498441
173,1,194187,-0.00726455116364738,0.0759156856989833,0.923819208219027
174,1,194867,-0.0103705126358532,0.0758733480837279,0.891360163388448
175,1,197325,-0.00327535950840291,0.0777266333266631,0.966411336302038
176,1,197392,-0.0505620299767272,0.078679912454292,0.52088172117706
177,1,198857,-0.409810375476935,0.363167887685123,0.259903720527183
178,1,206666,-0.0459380506512717,0.0852986076375555,0.59053290532876
179,1,206675,0.0726364549677569,0.111029644022447,0.513403938775508
180,1,223051,-0.135474969075609,0.0876329582716881,0.123015962168284
181,1,223059,-0.164555502030851,0.0908838443132197,0.0710507960105545
182,2,7366,0.064190854317415,0.109994107834507,0.559872585512627
183,2,8180,-0.311896206993501,0.150599792707723,0.0390825658527477
184,2,8187,0.0824007027779103,0.157496485450629,0.601169777183416
185,2,8250,-0.158652145919671,0.15499663351277,0.306732521538867
186,2,8253,-0.157787147311762,0.154999134867832,0.30938118784396
187,2,8285,-0.0159952528472042,0.0841524487747939,0.849359836775127
188,2,8302,-0.068697217935478,0.0786911894687843,0.383257846410231
189,2,8306,-0.068697217935478,0.0786911894687843,0.383257846410231
190,2,8314,-0.0547822869367085,0.0771049345800114,0.477869440392296
191,2,8317,-0.0772150128140898,0.0788126856406034,0.327891256154794
192,2,8328,-0.0621604630984902,0.0784969998454933,0.428960528265246
193,2,8331,-0.0540132497467631,0.0783662740235651,0.491124404061969
194,2,8498,-0.081139109795179,0.0769259149161177,0.292252132467047
195,2,8651,-0.0665229246142873,0.0770378600460749,0.388443718754117
196,2,9418,0.137010794735588,0.195998601101441,0.48498756617553
197,2,9812,-0.0582045753398579,0.0775155280577433,0.45322732976938
198,2,9932,-0.0879382517547014,0.077129769243404,0.255003575885366
199,2,10135,-0.077951757075384,0.0768638347866265,0.311203931210418
200,2,11616,-0.0785662608158224,0.0767802384204668,0.306884947794641
201,2,12133,-0.0714921370335362,0.0771058804586761,0.354459132526006
202,2,12194,-0.0736340397497683,0.0773990774131211,0.342074851879566
203,2,12359,-0.0823252632919371,0.0771473177302761,0.286647977490753
204,2,13061,-0.0721025805440181,0.0771706031075365,0.350773897825909
205,2,14298,-0.072193959606853,0.0774144119449323,0.351682085305094
206,2,15222,-0.110711410429916,0.0780434069683838,0.15690154336148
207,2,17986,-0.113374677531493,0.0766568862720005,0.140035088066989
208,2,19770,-0.0892520033479784,0.0772797997349461,0.248904292271998
209,2,19836,-0.122817547177082,0.0769357426735753,0.111302066425655
210,2,19851,-0.115296563446259,0.0771954898762837,0.136182347739544
211,2,21595,-0.126424721507073,0.0768250605219371,0.100732435858092
212,2,22385,-0.128734059877706,0.0768874575481922,0.0949538092706267
213,2,23441,-0.176600374242478,0.0773730390438781,0.0230568628745797
214,2,24209,-0.184861406829908,0.0766713544343701,0.0164151696202528
215,2,24341,-0.177899974514033,0.0769022163666469,0.0212787742451633
216,2,26815,-0.163509042884659,0.0768992142180024,0.0341736316480668
217,2,28209,-0.246713595149766,0.0762943517994542,0.00133722417871907
218,2,28695,-0.182542348531489,0.080292320064465,0.0235978919385282
219,2,35849,-0.145590768052349,0.829125436587341,0.860712351841349
220,2,35850,-0.902040272116034,1.01294301637777,0.373796299194403
221,2,41245,-0.117724234179671,0.0768642148855801,0.126520036632167
222,2,43214,-0.0661984349127605,0.0782902547050674,0.398375809306322
223,2,47104,-0.105616190166309,0.0759770769547919,0.165372606674549
224,2,50915,-0.0795708938704127,0.0768166269969415,0.300978824646262
225,2,55834,-0.0590355170259288,0.0765132997398208,0.44088416968102
226,2,56422,-0.0468835989289988,0.0766741019388404,0.541284760321809
227,2,57715,-0.0710873834359025,0.0763681417553705,0.352566647964582
228,2,59046,-0.0197329416360128,0.0768414326332294,0.797482157885841
229,2,59191,-0.0391319363678126,0.0763802096139239,0.608739889010036
230,2,59383,-0.0173174813459388,0.0764250483305184,0.820870371157361
231,2,59477,-0.018544839510843,0.0775743258601894,0.811198577674143
232,2,59755,0.0703839646084869,0.174270653848311,0.686547492875927
233,2,60471,-0.0301919549665218,0.076516674175161,0.693391107932842
234,2,60478,-0.0224685282521925,0.0766115474920518,0.769481537934531
235,2,60786,-0.04575809935343,0.0764561150621373,0.549897908157589
236,2,61035,-0.0324342856475556,0.0764698952194443,0.671718789071391
237,2,61071,-0.0304702052149324,0.0761251190283919,0.689203611064649
238,2,61675,-0.0635731052450191,0.0762865966113618,0.405213304442398
239,2,62776,-0.0503655275351355,0.0796576784599455,0.527616751567474
240,2,62939,-0.0689787685930521,0.0761411442266769,0.365589294753331
241,2,63527,-0.104891371229692,0.0763118069641525,0.170155226215844
242,2,63857,-0.109559639311927,0.0763110739598367,0.151973866240931
243,2,65527,-0.0863090368816438,0.0761427796756335,0.257766985914374
244,2,67007,-0.052059496214356,0.0839393165414895,0.535523682716958
245,2,67023,-0.258647201978805,0.173129601128552,0.136081640575485
246,2,67024,-0.267040306140981,0.173730485785596,0.125165811733077
247,2,67976,-0.0653997147135049,0.0773016045475474,0.398107419707829
248,2,69628,-0.136211068302746,0.0783270505260612,0.0829058023189276
249,2,71825,-0.232185867876819,0.151608119845268,0.12654472837007
250,2,72389,-0.0841195413864757,0.0767723041030848,0.273956333309276
251,2,72392,-0.0205657453705956,0.0774179283835148,0.790667103524296
252,2,73646,-0.0622320595700938,0.0757659227538197,0.411988394998138
253,2,74564,-0.0682555519451106,0.0756021464866461,0.367234112068999
254,2,74739,-0.0322834974505257,0.0759188100937933,0.670922920451105
255,2,79931,-0.110311949190428,0.0853910762568987,0.197256314375926
256,2,80748,-0.143379732405776,0.0786068113937386,0.0689956505583598
257,2,80873,-0.0749820187070627,0.0760147353808203,0.324605491968451
258,2,81501,-0.0942237046428532,0.0759413338977659,0.215524543474234
259,2,83526,-0.125155498861485,0.0756961442578622,0.0991398338123785
260,2,83845,-0.12856585720594,0.0757524633990763,0.0905433314149577
261,2,84412,0.153881472648797,0.191506650310533,0.422208795331938
262,2,84412,-0.174843070479959,0.0955324761796928,0.0680638343047749
263,2,84447,-0.104639074904344,0.0768304170149322,0.174082605466742
264,2,87391,-0.145308586352375,0.0753290569982333,0.0545341863440741
265,2,87562,-0.159460750034381,0.0754407555900066,0.0352400999025254
266,2,87849,-0.153142501137398,0.0754705980818526,0.0431911742929915
267,2,87878,-0.143123119264915,0.0758541292888466,0.0600048967652915
268,2,88125,-0.179508552695817,0.0842348168362654,0.033775611162859
269,2,89785,-0.137997994422914,0.0758895651811224,0.0698495319123039
270,2,93441,-0.141920301033598,0.0781560610613609,0.0702404114467704
271,2,93588,-0.112441387621697,0.0810566623538714,0.166257542078304
272,2,93721,-0.164157374903199,0.0755101282249616,0.0303707182055622
273,2,93952,-0.161383711845471,0.0753082294637262,0.0327982675116445
274,2,95085,-0.125427514843973,0.0756081427287067,0.0980210176476801
275,2,103188,-0.103827527981511,0.0775481911982996,0.181472109403334
276,2,107124,-0.0188055202055527,0.0759334554082599,0.804543096250965
277,2,111645,-0.0697277614226612,0.0758980015982993,0.358877973944969
278,2,111916,-0.0518537335468674,0.0761177804424764,0.496172462221439
279,2,111931,-0.0655073925838762,0.0762045466562282,0.390578761474232
280,2,111999,-0.0851868545028226,0.0758749775787556,0.262316664468535
281,2,114528,-0.0574607640764909,0.0763865346933456,0.452409946248031
282,2,116024,-0.0671615328246606,0.0765460858585483,0.380866178906398
283,2,119244,-0.0928200487373159,0.0833705361768082,0.266318447544923
284,2,119246,-0.0815676539627779,0.0842959471955039,0.333889497577362
285,2,119247,-0.1044308532016,0.0848352272027613,0.219148191418488
286,2,120090,-0.0412031185159211,0.0762953508695163,0.58950475817282
287,2,120291,-0.0150351227389273,0.0771955667687065,0.845687668912239
288,2,120726,-0.0220079169952173,0.0767447438373017,0.774458405813182
289,2,121716,-0.0451237879934347,0.0766288836752886,0.556330905165584
290,2,123100,-0.0556848292259431,0.0767150377373753,0.468401956298492
291,2,124677,-0.0310816138449725,0.0766486609674425,0.685350101167986
292,2,127636,0.109253086527041,0.0967914995150667,0.259771208030876
293,2,127887,0.0502423512218475,0.077145820545624,0.515299352403197
294,2,128935,0.0650253750826244,0.0770414820366339,0.399223870251043
295,2,129053,0.0724534048689351,0.0772577484993201,0.348981154225945
296,2,130040,0.00715283164884517,0.077825131934103,0.926822459184936
297,2,130976,0.0236112748444497,0.0771819234219106,0.759848052454586
298,2,132199,0.0227414892191578,0.0775404795031867,0.769476366649855
299,2,133355,0.0127472626609002,0.0780715695938873,0.870394069724814
300,2,133435,0.0103691514687747,0.0782412849767588,0.894642283982192
301,2,133943,0.0592543459890923,0.0915512624478675,0.51790642506954
302,2,135183,-0.0324283046631928,0.0782675380294995,0.678886756792098
303,2,135402,-0.0477857352804243,0.0782334090193025,0.541718565874649
304,2,135898,-0.0426503657471873,0.0786571108464526,0.588001141750733
305,2,135912,-0.038082001612445,0.0787218950862122,0.628860683737434
306,2,135925,-0.0432730570271085,0.0783574198208772,0.581125057808195
307,2,136002,-0.0633929466654415,0.0782599069230923,0.418468100691297
308,2,136173,-0.0445427512466403,0.0788511663318247,0.572502940232049
309,2,138209,-0.0130192541198149,0.081197233691884,0.872704094933148
310,2,138318,-0.034675547909238,0.080948425329297,0.668645975095697
311,2,138695,-0.0109548892439033,0.0795795577915945,0.890587944526649
312,2,138818,-0.0195633355271889,0.0794289283611042,0.805593259897904
313,2,139728,-0.0281969563101399,0.0792791397216435,0.722302568159047
314,2,140174,-0.0130169567297269,0.0792903166240248,0.869692611245762
315,2,140863,-0.000507992575014438,0.0792612656813235,0.994889941549755
316,2,141152,-0.0489668820178237,0.079441800007803,0.538036504974085
317,2,141292,-0.0260613840954158,0.078900842185091,0.741365063342063
318,2,141545,-0.0656396584357055,0.0792204426455563,0.407907804577014
319,2,145823,-0.025286470645598,0.0823096771398694,0.758863628520035
320,2,145934,-0.0165615113897273,0.135635579965524,0.902886925917827
321,2,145980,-0.083590790582702,0.0829606114574221,0.314338554860047
322,2,146723,-0.00419744419152224,0.0791540985338897,0.957738984312352
323,2,147946,-0.0106575567548184,0.0798774808383629,0.893934255836824
324,2,150394,-0.022190788006931,0.0870081379708534,0.798838666340039
325,2,151274,-0.155355165499333,0.136058839697589,0.25430137362507
326,2,151397,0.00843320021329985,0.0800779351574774,0.916187732376529
327,2,153035,0.0125522174435106,0.0792046300946299,0.874170518382071
328,2,153228,0.0295646089468482,0.0797699022524394,0.711140194910932
329,2,153455,0.00846708011072073,0.080386352363026,0.91617392593883
330,2,153732,0.0506344807799177,0.0830691263542875,0.542554505982979
331,2,153815,-0.0229138338485755,0.0800699056623064,0.774913599327053
332,2,154160,0.0161511816528717,0.0792354738883536,0.838597742274884
333,2,154235,0.0163519075925356,0.0800266773686999,0.838212829727283
334,2,155527,0.0974508213797833,0.0867099546609562,0.261831363080536
335,2,159870,0.15998714569812,0.0775439299321664,0.0398262548140707
336,2,161229,0.09692660120314,0.0790392668273263,0.220899625101646
337,2,161451,0.157825301067417,0.169396808040078,0.35213355271159
338,2,161451,0.268100440395505,0.169549398347515,0.11471582683152
339,2,162696,0.0695567151164611,0.0787796951414602,0.377876620462641
340,2,163284,0.0862460239288447,0.0776860402793947,0.267674169361946
341,2,164166,0.0599456388578765,0.0784792872611456,0.445472676454842
342,2,165270,0.0817716313463364,0.0777618853779252,0.293718758079411
343,2,165675,0.0787391855531046,0.0790597220852746,0.319958760244624
344,2,166404,0.0551042249012781,0.20516699751528,0.78840802518615
345,2,168012,0.0527919890665549,0.0956588370854796,0.581381279205409
346,2,168062,0.132795702660791,0.0781402990336474,0.090114974447065
347,2,168518,0.120453034725383,0.0777461823409196,0.122202957180987
348,2,168980,0.142173261026344,0.0776049773404452,0.0677920038257946
349,2,169651,0.080514461984853,0.0778922744457779,0.302000763427363
350,2,169902,0.0207054252887904,0.130387123682275,0.873917561514377
351,2,169960,-0.0677089049893134,0.121401806704772,0.577385229764976
352,2,170725,0.12972610398443,0.0778433142001193,0.0965003073226659
353,2,171254,0.106399448827764,0.0780702729151475,0.173792970590943
354,2,172242,0.103235995743539,0.0771547192654995,0.181745126922213
355,2,173254,0.124752389228195,0.0764696670571067,0.10369834954812
356,2,173340,0.10833785502219,0.0765311882969484,0.157773138756162
357,2,173385,0.111680434980152,0.0765884699186761,0.145677676455624
358,2,173973,0.1354182702984,0.0762749374203435,0.0766939483277535
359,2,174714,-0.0294048832681741,0.19643872861424,0.881094805511432
360,2,177341,0.155707818534018,0.0759025750157455,0.0409638854725331
361,2,180314,0.122916271579511,0.0760985950697595,0.107155605985286
362,2,180339,0.0997782698623597,0.0763878741992502,0.192333115829325
363,2,182758,0.0963274291848595,0.0761251914842003,0.20656910568181
364,2,183619,0.165341894291998,0.0760908908275725,0.030448481231264
365,2,183913,0.176379483669444,0.0779750646934353,0.0243051017935188
366,2,184146,0.171450887169365,0.078536528493196,0.0296887436529897
367,2,187176,0.107212058368975,0.07680342277315,0.163613446330555
368,2,191066,0.152351502467027,0.0771659567851564,0.0491227160219083
369,2,191124,-0.129007031768346,0.0977914880302348,0.187955602424111
370,2,191128,0.136209249092725,0.0899519733290193,0.130858765907035
371,2,191599,0.141436734299816,0.0761445338854163,0.0640758762121517
372,2,191762,0.139350796892327,0.0791979054537452,0.0793543650118243
373,2,191763,0.158142027317344,0.0763562695326175,0.0390749974604942
374,2,191959,0.144090277229355,0.0762466317239939,0.0596049088948636
375,2,192390,0.117550036985013,0.0784970355240711,0.135154418740668
376,2,195759,0.0497977073475406,0.0772438924429466,0.519552338579036
377,2,196912,-0.0267298382450046,0.0760259032328024,0.725356612540377
378,2,197598,0.0849883974699317,0.248286752695687,0.732329327067115
379,2,198110,-0.0814396836806009,0.0763719860550708,0.286991767459426
380,2,198283,-0.0410188869443497,0.0788707112597577,0.60333551569839
381,2,198805,-0.064666626678458,0.0767472402320144,0.400027072278007
382,2,198891,-0.0463625990831776,0.0761860135948483,0.543217607542463
383,2,199248,-0.0733816130891024,0.076300150637286,0.336833893247575
384,2,201782,-0.0220342671245899,0.076297151344535,0.772907460524495
385,2,203285,-0.0171946746041999,0.0760048167930198,0.821152402120127
386,2,203783,-0.0318655489703914,0.0758276898565853,0.6745685105052
387,2,204179,-0.0147863913189208,0.0760261095099631,0.845903351617123
388,2,205406,-0.0191025793816798,0.0768046122572484,0.803724672152995
389,2,205834,-0.00715364679122471,0.0764425028499658,0.92549425396472
390,2,205965,-0.01816816684283,0.083523155414173,0.827926838650997
391,2,207192,0.012096973774863,0.0763692553927103,0.874231327514571
392,2,207561,0.0269412491380449,0.0760208741791317,0.723256149249327
393,2,208682,0.0425381612708687,0.0758727120643265,0.575390701392075
394,2,210102,0.00954633537223681,0.0761008228405878,0.900244051595223
395,2,212519,0.0626497839027227,0.1619395064367,0.699084437449256
396,2,214801,0.0047767082859268,0.0760984726171851,0.94998510711366
397,2,215016,0.00785024122128197,0.0760543292977297,0.917847884735798
398,2,218876,-0.00706750598736405,0.0768408526442103,0.926769366522328
399,2,227511,-0.0452204416364765,0.0773482104847036,0.559166888746491
400,2,230378,-0.0763584404087655,0.0763022752499718,0.31763990323848
401,2,231943,-0.0899455129726432,0.0764798206449143,0.240360000862451
402,2,232156,-0.0738379579267607,0.0764972115718131,0.335086783320047
403,2,232789,-0.0829357225363447,0.0761991111400954,0.277157556644328
404,2,238524,-0.0901955803187213,0.0762833695205045,0.237852580726736
405,2,241518,-0.0676872909969568,0.0770136141903815,0.380053186053523
406,2,250396,-0.111600257822477,0.0763415237389571,0.144670510965992
407,2,250466,-0.119094351661893,0.0762823053345017,0.119365130551323
408,2,252305,-0.0653506187058588,0.0766692508230593,0.394586332926222
409,2,254571,-0.00724692391558368,0.0778251072789171,0.925862587079198
410,2,254742,-0.0137920827501403,0.0777523213630015,0.859307856471803
411,2,254908,-0.0160092353408767,0.0783450951404803,0.838203594717998
412,2,255033,0.0731890294086305,0.0917479897816606,0.425570393962467
413,2,255862,-0.0368101571443848,0.0778531153753991,0.636637044399935
414,2,255975,0.0120186455553364,0.0775939613546674,0.876995374143994
415,2,258311,-0.0345103836158934,0.0762931857442567,0.651302626577243
416,2,259284,-0.00237074111884006,0.076572152433301,0.975318236369859
417,2,266330,0.0105002604333273,0.0768994690104359,0.891468061612384
