SNP,Chr,Pos,Effect,SE,ERG11_ERG5_noMTX_5.FC_avg_logratio_Fitness_minus_ref.GLM
57,1,74572,-0.0811323636295478,0.0635499249370036,0.202557534133487
58,1,75211,-0.0890811075638186,0.0634033252483184,0.160903305367075
59,1,76030,-0.0383712298100813,0.0635475467371074,0.546351666491478
60,1,80108,-0.0807471657737332,0.0634198685092323,0.203779360827105
61,1,81262,-0.0908845374479005,0.0633568968294655,0.152319112451728
62,1,81999,-0.0759312281719378,0.0635681299822809,0.233089974742067
63,1,82431,-0.0537618416864052,0.0639339890430837,0.400975382440172
64,1,83284,-0.101789868274396,0.063300867254268,0.108721995623406
65,1,83613,-0.0774576440409066,0.0633913699235683,0.222562382760388
66,1,84112,-0.0800577785957275,0.0633892345937507,0.207438779232116
67,1,84701,-0.0879649600833323,0.0678707544425926,0.195799569339654
68,1,84858,-0.0355955356796153,0.0636834202752592,0.576553597637303
69,1,85751,-0.0799594105975903,0.0638317515473817,0.211159080008645
70,1,87445,-0.0774190358913907,0.0639761387821982,0.227041166568388
71,1,87467,-0.0856461205943818,0.0642828891622424,0.183610718028077
72,1,89070,-0.0798891498757128,0.0638996608574751,0.212044394960917
73,1,89616,-0.0762253009796203,0.0635671329605813,0.231281429827945
74,1,89679,-0.0682428343507498,0.0636009033220881,0.284010667145148
75,1,89880,-0.0687276960661117,0.0636155922117979,0.280719775610007
76,1,91472,-0.0610638541976099,0.064111332462496,0.341512496377344
77,1,93789,-0.0935806846456642,0.0633367447109697,0.140430549227183
78,1,94351,-0.0579044526591203,0.0636248935578834,0.363395433334735
79,1,99148,-0.061752959230179,0.0634472116024369,0.331072346894139
80,1,101281,-0.322979686958327,0.694622764308748,0.642238655481207
81,1,106011,-0.0682853569408495,0.0661127380845794,0.302375425528698
82,1,106800,-0.0609300727994977,0.0635352747331985,0.338217138268868
83,1,107970,-0.0314404633211794,0.0634074300436641,0.620310043462904
84,1,109000,-0.0720883234589924,0.0634253435339359,0.256482601829015
85,1,112549,-0.013713071814025,0.063465166335011,0.829056103476557
86,1,112742,0.0225049682063053,0.0637053798016696,0.724099624543306
87,1,113050,0.0476903259541088,0.063558785249419,0.453553316819599
88,1,113135,0.00825395190760111,0.0634459125275537,0.896565916122989
89,1,114076,0.0351882238248908,0.0634197850262206,0.579351282515296
90,1,114628,0.0503143704340668,0.0635515467051787,0.42906168420914
91,1,116283,0.00700121986457747,0.0639606396861524,0.912898750950367
92,1,126880,-0.960743098180998,1.19901504029017,0.423510347768573
93,1,127853,0.0388259493709453,0.0638091820496031,0.543267362448787
94,1,128302,0.0314249702734062,0.0635754084551261,0.621405712900775
95,1,128704,0.0412254450637179,0.0636228874419641,0.517428394455131
96,1,128911,0.0523069134555849,0.0636068607679559,0.411434535861194
97,1,130267,-0.00706849038899537,0.063636466951217,0.911619130318509
98,1,130271,-0.00315648949214548,0.0637128870008524,0.960515065803629
99,1,130613,-0.0223312686145916,0.0642975193622359,0.728564280587476
100,1,132012,-0.0023901718203253,0.0641718769021159,0.97030959120575
101,1,133231,0.0125429626124676,0.063713142305944,0.844045560489766
102,1,137074,-0.00894667299370216,0.0636242396628728,0.888252432809298
103,1,137304,0.009054588960031,0.0636463124547499,0.886952519181002
104,1,139686,-0.0593906900225363,0.0636533394495873,0.351440474210726
105,1,149562,-0.0262531233251118,0.0638618893237439,0.681254393563338
106,1,150447,-0.0304796694194421,0.0645653390121138,0.637165083837763
107,1,151446,-0.187549906351113,0.129365565996441,0.148011405305799
108,1,154084,-0.0140701109680614,0.0647809241978114,0.828181641957149
109,1,156633,-0.00559843310879002,0.0656727730872419,0.932113036436305
110,1,157269,-0.0117492767293377,0.0636063761361647,0.853555882780421
111,1,160054,-0.043679301768131,0.0641716936299628,0.496530919878148
112,1,166222,-0.044308146995495,0.0636952076140049,0.487119746910462
113,1,166416,-0.0365803585738678,0.063579646375619,0.565423194875462
114,1,167326,-0.0387718534612793,0.0639376200828481,0.544638095242576
115,1,168836,0.00436775426502767,0.0636673341602444,0.945344671820323
116,1,171200,0.0136755831041975,0.0637589508946922,0.830289722247766
117,1,171431,0.0234561113114368,0.064149035041815,0.714845077172895
118,1,173339,-0.00968192345158791,0.0636601367849861,0.879204655690792
119,1,173845,-0.0175817736982192,0.063602566444821,0.782378190444631
120,1,175121,0.00124713914012667,0.0634832954716279,0.984337541948286
121,1,175281,-0.00394488302393731,0.0635369427393564,0.950527875824748
122,1,175315,-0.00237591814219498,0.0635171627475054,0.970182493928412
123,1,175523,-0.00856320408821165,0.0638755482286705,0.893430932435533
124,1,175541,-0.00316903351383951,0.0636162552726138,0.960298115459117
125,1,175653,-0.0103279078043991,0.0638154147048849,0.8715241851186
126,1,175805,-0.0581236484389127,0.0673563113860397,0.388762930614945
127,1,175818,-0.034334543594694,0.0658529003166324,0.602427347163744
128,1,175856,-0.0138100920855381,0.0648671717495465,0.831529403804696
129,1,175876,0.00100300425752564,0.0638771519492445,0.987480937038981
130,1,175989,-0.0103808951896938,0.0640570435006979,0.871353651630007
131,1,176001,-0.0177125835277294,0.0643863179523741,0.783401461538331
132,1,176451,-0.0150335358908756,0.0651623426430319,0.817674568422431
133,1,177692,0.00573537437430105,0.0635165550809452,0.928102166962999
134,1,178191,0.00988112584106815,0.0635781807857486,0.876581467557452
135,1,178224,0.00573537437430105,0.0635165550809452,0.928102166962999
136,1,178960,0.00648091263338083,0.0640236621282241,0.919427866387285
137,1,179139,-0.0332160896488354,0.12688255093402,0.793639031745053
138,1,179139,-0.328139867791955,0.254972254753466,0.198950435081823
139,1,180955,0.00242567856615872,0.0735263830219386,0.973700739342741
140,1,183802,0.0163409057628172,0.0635193326062116,0.797128903917855
141,1,183954,-0.000212434002800924,0.0639877681623369,0.997352970644539
142,1,184450,0.00656794261476343,0.0634265537975512,0.917583734507117
143,1,184641,0.0118137501633612,0.0652702776079905,0.856473495042732
144,1,184718,0.0298579970421897,0.0637680959880827,0.63991064803839
145,1,185296,0.0321991821684975,0.0634941641436277,0.612387030062394
146,1,185438,0.00722998437876424,0.063519121948637,0.909442222896924
147,1,185469,0.00795650343569484,0.0636105505132904,0.900530225804938
148,1,185503,0.0108592726746743,0.0634448008198381,0.864195276964735
149,1,185705,0.00513745487776421,0.0641559637366773,0.936220925060973
150,1,185749,0.0145007125763255,0.0641519039805855,0.82130335731573
151,1,185806,0.0245216358603072,0.0642289538533057,0.702850739040267
152,1,185879,0.00755319563938184,0.0645513874028206,0.906918208811795
153,1,185916,-0.00231910754777023,0.0645231619044641,0.971348723740657
154,1,185941,0.0219519285240413,0.0647938191856132,0.73496436712049
155,1,185954,0.0168160095013431,0.0649874465657098,0.795972925079202
156,1,186055,-0.00275941044485957,0.0636962996250627,0.965469856906406
157,1,186896,0.00827044390739051,0.0647392549055428,0.898419513892509
158,1,187697,0.164996028927825,0.131740458099732,0.211241423017763
159,1,189392,0.0986994257210601,0.132621067389214,0.457237707048722
160,1,189416,0.21560205791253,0.127873457005943,0.0926682354800857
161,1,190132,0.0400456950202042,0.0637416418393542,0.530246343379585
162,1,190148,0.0323244344146671,0.0637732995858646,0.612566217652893
163,1,190165,0.0449410576828964,0.0642422142978295,0.484665040745631
164,1,190169,0.0303241149853213,0.0641862740042831,0.636905237031444
165,1,190933,-0.0494128207588713,0.0636315598063944,0.437946800338803
166,1,192149,-0.0272212303615775,0.0641902141802637,0.671772090771014
167,1,192302,0.0800379351255645,0.084669828586541,0.345155053741969
168,1,192303,-0.0119954705851595,0.0765412077862998,0.875555812318008
169,1,192305,0.0467058307196582,0.0795037606560914,0.557265727855528
170,1,192315,0.124911132113223,0.0899888012957708,0.165989871667428
171,1,192795,-0.0910996354108338,0.0633801226865802,0.151503399612629
172,1,194020,-0.0907632600479977,0.0667789467895116,0.174963640767642
173,1,194187,-0.105045378986911,0.0633718294026537,0.0982858612029031
174,1,194867,-0.0625168261945404,0.0634962387462374,0.325507086935338
175,1,197325,-0.0934507114230482,0.0649447065325058,0.151057193244998
176,1,197392,-0.104163142737781,0.065738769042149,0.113975181636546
177,1,198857,-0.446156432619094,0.303956032875601,0.143040259197297
178,1,206666,0.0154367290889703,0.0715046655669814,0.829202685586508
179,1,206675,0.0440575815209634,0.0930694220923527,0.636231802928008
180,1,223051,0.0333051597030529,0.0736630538872364,0.651454173463189
181,1,223059,-0.000359859829854425,0.0765132731221949,0.996250032777424
182,2,7366,0.099151276784391,0.0920681275902694,0.282245276466691
183,2,8180,-0.0882359283381806,0.126879775280681,0.487243772764573
184,2,8187,-0.107841576880546,0.131908011919926,0.414164862340019
185,2,8250,-0.0518173212143855,0.130050174928459,0.690546030102273
186,2,8253,-0.0848726012654213,0.130000954670192,0.514270606527261
187,2,8285,-0.00754048592358381,0.0705220142929955,0.91491012539484
188,2,8302,-0.0228147080930018,0.0660030032671887,0.729802897402307
189,2,8306,-0.0228147080930018,0.0660030032671887,0.729802897402307
190,2,8314,-0.0370974480123203,0.0646297764537574,0.566333809174457
191,2,8317,-0.0230194836307358,0.0661232217916774,0.727949993024114
192,2,8328,-0.0111922612208831,0.065836001254456,0.865105839035784
193,2,8331,-0.015329764866899,0.065709855475368,0.815667750444657
194,2,8498,-0.00870612541342242,0.0645635712096012,0.892810659115622
195,2,8651,-0.0193148956178966,0.0646175095272227,0.765183713695191
196,2,9418,0.295118732113229,0.163607700767001,0.0721120347304384
197,2,9812,-0.0248884803604603,0.0649961814994256,0.702007931234787
198,2,9932,-0.00746284825540433,0.0647522384109367,0.908310629169037
199,2,10135,-0.0109523255665114,0.0645028402038267,0.865267822289035
200,2,11616,-0.033201805336315,0.0644127710991326,0.606558623452004
201,2,12133,-0.0229393272567279,0.0646816509448945,0.723063822726883
202,2,12194,-0.023379664641865,0.0649314123422309,0.719012295211302
203,2,12359,-0.0221195872321857,0.0647427532734113,0.732814974808981
204,2,13061,-0.0270077876882574,0.0647327326948013,0.676771154620262
205,2,14298,-0.0175328354417714,0.0649462492684513,0.787349415174717
206,2,15222,-0.0283370745966224,0.0655689940010669,0.665880375580073
207,2,17986,-0.0326171829723267,0.06441361724939,0.61291238894429
208,2,19770,-0.0205970678903159,0.0648732581389881,0.751054194769494
209,2,19836,-0.0106048665405152,0.0647018034296409,0.869900738259914
210,2,19851,-0.0158291571233617,0.0648882409074214,0.807415189952718
211,2,21595,-0.00938105587610494,0.064623757827995,0.884664082891588
212,2,22385,5.77916280338764e-05,0.0646868372692979,0.999287669661938
213,2,23441,0.0196716537345694,0.065306718535643,0.763424513626474
214,2,24209,0.0312911525171359,0.064755885752855,0.629241149392397
215,2,24341,0.0392419832756641,0.0648969161092521,0.545778922976777
216,2,26815,0.0251630733003287,0.0648388781793192,0.69818617862491
217,2,28209,-0.00893129536638659,0.064872789363621,0.890576575894049
218,2,28695,-0.0324357365326722,0.0677535848369848,0.632426447986456
219,2,35849,0.0518817221158114,0.69482995893652,0.940520982211952
220,2,35850,-0.124367009024752,0.849770936768707,0.883725821515338
221,2,41245,-0.0455380192078465,0.0645802202188693,0.481188868966575
222,2,43214,-0.0444629506928987,0.0656307967155395,0.49855102990951
223,2,47104,-0.0242850597008321,0.063829549604754,0.70382736548929
224,2,50915,-0.0384374506894463,0.0644374388400821,0.551218220202709
225,2,55834,-0.0299909881387834,0.0641521466945087,0.640432218214373
226,2,56422,-0.0398738072645474,0.0642516894695946,0.535271399558903
227,2,57715,-0.0286397686593252,0.0640566781430619,0.655076743648904
228,2,59046,-0.0390850612883097,0.0643653398031952,0.544083565426272
229,2,59191,-0.0283088705167948,0.0640124922968388,0.658586528529944
230,2,59383,-0.0393441055209471,0.0640144202682899,0.539206164034221
231,2,59477,-0.0381957616010536,0.0649805652866846,0.557040458235856
232,2,59755,-0.0375781834918349,0.146058428294551,0.797111102605718
233,2,60471,-0.0413952128403358,0.0640970705105893,0.518815090521942
234,2,60478,-0.0413752359068507,0.064170335938763,0.51949373968658
235,2,60786,-0.0356676577484436,0.064074419619451,0.57811256755228
236,2,61035,-0.0441990370806763,0.0640547291895546,0.490635068324724
237,2,61071,-0.0236952867521965,0.0637946745927446,0.710539758468862
238,2,61675,-0.0120909719943699,0.0639875992328675,0.850234286806105
239,2,62776,0.00415591520730779,0.0667903628073275,0.950420242574981
240,2,62939,0.00390654744335961,0.0638798860863412,0.951270712870565
241,2,63527,-0.00680629909992325,0.0641189870268336,0.91552278847411
242,2,63857,-0.0503593517982537,0.0640788921387918,0.432455558897816
243,2,65527,-0.0479725925812365,0.0638724682940478,0.45311188398351
244,2,67007,-0.0565512275088432,0.0703148648608856,0.421789814438882
245,2,67023,-0.227994979526519,0.145033332912237,0.116842272858811
246,2,67024,-0.283952488848894,0.145288175725725,0.0514420296544047
247,2,67976,-0.0248671584073049,0.0648306898025468,0.701527507535175
248,2,69628,-0.081439295067646,0.065775768867285,0.216488728913752
249,2,71825,-0.0639791208293587,0.127423116822688,0.615910365257545
250,2,72389,-0.0489949822341311,0.0643915312742661,0.447229712666641
251,2,72392,-0.0431483172978446,0.0648418636057533,0.506204177720809
252,2,73646,-0.0437492059391354,0.0635096301413944,0.491364245709089
253,2,74564,-0.034462943892659,0.0634009886087955,0.587079772044684
254,2,74739,-0.0273222002422118,0.0636194531405071,0.667848333079927
255,2,79931,0.0266188316769067,0.0717124707027047,0.710719943202136
256,2,80748,0.0076586595261342,0.0661807563033463,0.907937593703358
257,2,80873,-0.0209858526902711,0.0637781149969005,0.742317009910997
258,2,81501,0.00947747237489371,0.0637752725557693,0.881948351652325
259,2,83526,0.0252682100708645,0.0636641278801063,0.691682004434035
260,2,83845,0.0286586301816841,0.0637205955909891,0.653163450622245
261,2,84412,0.444674709593573,0.158875599773356,0.00540958640342393
262,2,84412,-0.0840809966326968,0.0803103215606202,0.295838361780595
263,2,84447,0.0113577816183396,0.0645498086417662,0.860431162713235
264,2,87391,0.0541257980372007,0.0633919733801155,0.393779706198184
265,2,87562,0.0525864532473996,0.0635563863660071,0.408570252764936
266,2,87849,0.0589443466430403,0.0635345487011583,0.35416978964866
267,2,87878,0.0546810984347987,0.0638189815478414,0.392128088545551
268,2,88125,-0.00737344703322562,0.0710401004476583,0.917392766848915
269,2,89785,0.0514319517968236,0.0638337603621082,0.420948401729053
270,2,93441,0.0378697509145541,0.0657688891174128,0.565117009516998
271,2,93588,0.00607886278503028,0.0681094066830723,0.928932698630551
272,2,93721,0.0317473533347094,0.0636770777290409,0.618394262934227
273,2,93952,0.0259516956913977,0.0635022680679075,0.683027073304741
274,2,95085,-0.0117218468355464,0.0636028768155652,0.853885955898093
275,2,103188,-0.0203693238928363,0.06514096854409,0.754696240557058
276,2,107124,0.0136677950577326,0.0636334209597498,0.830055416398523
277,2,111645,-0.015734258420974,0.0636728245661433,0.804965937608762
278,2,111916,-0.016512666157754,0.0638223789764013,0.795995551746494
279,2,111931,-0.0043867068403132,0.0639256038757591,0.945329309899405
280,2,111999,-0.0128861609796839,0.0636927762839084,0.83978509834388
281,2,114528,-0.0120987778894787,0.0640597789454805,0.850305600200084
282,2,116024,-0.0324199921855486,0.0641921529889122,0.613841660400822
283,2,119244,-0.0808165461735876,0.06985455182318,0.248084890804904
284,2,119246,-0.0789930336011688,0.0706083573473539,0.264007921264763
285,2,119247,-0.0992274585014932,0.071048115272063,0.163404328392547
286,2,120090,-0.0315900090556652,0.0639396222560961,0.621571101091821
287,2,120291,-0.0513657235183557,0.0646353798564297,0.427322111602637
288,2,120726,-0.0364628388734127,0.0642901140750651,0.570965351445701
289,2,121716,-0.0957411303462403,0.0640439418428157,0.135826430235467
290,2,123100,-0.0520879908472185,0.0642752121912162,0.418262035712849
291,2,124677,-0.116867152059546,0.0639445267415906,0.0684485981928485
292,2,127636,0.131513872052471,0.0809552314675074,0.105156126087964
293,2,127887,-0.0227051999077695,0.064675548018273,0.725750419474452
294,2,128935,-0.0307715451792703,0.0646049299756665,0.634152942374573
295,2,129053,-0.0305230471456085,0.0648020463538487,0.637917533095986
296,2,130040,-0.0352756170246934,0.0651910205490001,0.588771974236002
297,2,130976,-0.0282911816441365,0.064669309017144,0.662034704292518
298,2,132199,-0.0602584176650878,0.064907459574821,0.353847799014983
299,2,133355,-0.0389975511064919,0.0653933234057201,0.551321180239977
300,2,133435,-0.0458594283480056,0.065522189991909,0.484446475849495
301,2,133943,0.063063222714405,0.0766918272946673,0.411464722305723
302,2,135183,-0.0619640620278517,0.065521002127485,0.344941881296191
303,2,135402,-0.0519954453922771,0.0655356370599217,0.42808247237046
304,2,135898,-0.0758814628818336,0.0658181144926961,0.249733021513951
305,2,135912,-0.0716112744615987,0.0658804561680037,0.277783707054853
306,2,135925,-0.0719917048872061,0.0655798412227555,0.273052351663391
307,2,136002,-0.07324271226874,0.065526677586469,0.264432162892788
308,2,136173,-0.0554755699581428,0.0660409722321962,0.401467164336069
309,2,138209,-0.068013710641361,0.0679492025327925,0.317536925799543
310,2,138318,-0.0686805713065155,0.0677536720251792,0.31142955078254
311,2,138695,-0.0813198040176761,0.0665486645616203,0.222538117359771
312,2,138818,-0.0697092999757767,0.0664634882935992,0.294971150952251
313,2,139728,-0.054084958148944,0.0663852452615015,0.41578559450019
314,2,140174,-0.0635072720896472,0.0663616003723519,0.339228121948152
315,2,140863,-0.0834445325734201,0.0662720990165888,0.208818920912896
316,2,141152,-0.0824000793401864,0.0664633085860623,0.215879209139931
317,2,141292,-0.0855019733352758,0.0659721579975725,0.195811467128998
318,2,141545,-0.115124356066206,0.0661679535127977,0.0827514875112688
319,2,145823,-0.0856282916788038,0.0688338158513226,0.21433018734617
320,2,145934,-0.121313499510639,0.113481143400065,0.285791563493926
321,2,145980,-0.0990633253224626,0.0694207488709264,0.154464153379664
322,2,146723,-0.14413028667521,0.0658861169108261,0.0293565559015271
323,2,147946,-0.111200570757091,0.0666766529804269,0.0962504303610272
324,2,150394,-0.110247942190687,0.0726828435192388,0.130203123777132
325,2,151274,-0.0955919838858836,0.114113970473973,0.402772361024489
326,2,151397,-0.125602517016601,0.0667723502848903,0.0607872015952147
327,2,153035,-0.0642438750749006,0.0662875157902544,0.333123914730399
328,2,153228,-0.052548517659708,0.0668014642248244,0.43202204066834
329,2,153455,-0.0637510217563992,0.0672791172732757,0.344001540665687
330,2,153732,-0.0687014577308938,0.06955229693544,0.323943372547316
331,2,153815,-0.0708346051700426,0.0670001788118322,0.291129550870291
332,2,154160,-0.0637214716444112,0.0663163735553047,0.337274795286486
333,2,154235,-0.0586029520659226,0.066993555510848,0.382301956945186
334,2,155527,-0.0935430899717613,0.0726221473655021,0.198562030606544
335,2,159870,-0.0360014356491027,0.0653441583373261,0.58201572152595
336,2,161229,-0.0335021658731782,0.0663516929600667,0.613931475955211
337,2,161451,0.389618393938714,0.140607564953984,0.00588497452109822
338,2,161451,-0.312533729868885,0.141610641937704,0.0279575827899302
339,2,162696,-0.0258576216130411,0.0660757174294114,0.695787070548701
340,2,163284,-0.0337865095199994,0.065189466709782,0.604586415774627
341,2,164166,-0.00991618688919549,0.0658176633902052,0.880328810771674
342,2,165270,-0.0149819805758959,0.065261384711644,0.818559779474369
343,2,165675,-0.014758437408086,0.0663402211995598,0.824079870578799
344,2,166404,0.21147917092893,0.171578202452767,0.218562969538086
345,2,168012,-0.0227170170857129,0.0801873323438675,0.777113463337115
346,2,168062,0.0302754414533895,0.0657289599668412,0.645361785975965
347,2,168518,0.00951715581116508,0.0653702846853177,0.884329414297407
348,2,168980,0.0135169261342523,0.0653372511006486,0.836223387429302
349,2,169651,-0.00211275164875802,0.0653721505286093,0.974236055651643
350,2,169902,0.00897227915227639,0.109266952070914,0.934603089639614
351,2,169960,0.0512714088291499,0.101742642427761,0.614623272956077
352,2,170725,-0.0051604710704084,0.0654880382536594,0.937236187803653
353,2,171254,-0.00859887825625594,0.0655929964809432,0.895775265592067
354,2,172242,0.0111655528289774,0.0648164956049836,0.863328654733483
355,2,173254,0.0166514821371125,0.064316407593748,0.795863729636209
356,2,173340,0.0319445893302162,0.0642922515568507,0.619593329531159
357,2,173385,0.0318635212539274,0.0643516168727384,0.620804299936909
358,2,173973,0.0276099259149605,0.0641861295845054,0.667346041061333
359,2,174714,0.0522722777528818,0.164596890109993,0.750993169177725
360,2,177341,-0.0146934666333601,0.063979413059181,0.818489544885977
361,2,180314,-0.0222291345022226,0.063994724888701,0.728528746188337
362,2,180339,-0.0116347574420513,0.0641643766857232,0.856214695611142
363,2,182758,-0.0483061566954385,0.063885526563146,0.450071861477533
364,2,183619,-0.0534075095840156,0.0641260454188647,0.405491289599239
365,2,183913,-0.0394231145653609,0.0657813180523547,0.549353527318518
366,2,184146,-0.0140704728663291,0.0662519669259765,0.831934579447499
367,2,187176,-0.0540434306326492,0.0644743463650845,0.402476587369632
368,2,191066,-0.0149417866423899,0.0650160713511321,0.818367225429384
369,2,191124,-0.152592717091149,0.081748332797452,0.0627841696891524
370,2,191128,0.153789087075373,0.0751796673341393,0.0415344864540082
371,2,191599,-0.0448246235886233,0.0640756101347335,0.484663921635055
372,2,191762,-0.0495597025852823,0.0666058387705974,0.457326439421924
373,2,191763,-0.0370875973868521,0.0643436879647412,0.564713273240079
374,2,191959,-0.0336092310355338,0.0641919702919628,0.60090356873015
375,2,192390,-0.0743306481458952,0.0658702384952653,0.259900243683071
376,2,195759,-0.0406804499202982,0.0647320875246856,0.530119943567077
377,2,196912,-0.0327154913687489,0.0636968803046917,0.607844509351223
378,2,197598,-0.368612039613172,0.207171320451952,0.0760571832362066
379,2,198110,-0.0309937652553268,0.0640813067850783,0.62892484967244
380,2,198283,-0.0410408519228597,0.0660826882401426,0.534965557468171
381,2,198805,-0.0243216465589395,0.0643656271191778,0.70575650347195
382,2,198891,-0.0225915446245819,0.0638658559886335,0.723749180971978
383,2,199248,-0.0334152027288825,0.0639983482122933,0.601910072615965
384,2,201782,-0.0348324893992114,0.0639174986932927,0.586125053379123
385,2,203285,-0.000293503364722836,0.0636964670317305,0.996326088533539
386,2,203783,-0.0115891292778238,0.063556319497136,0.855417246472084
387,2,204179,0.000737978232503045,0.0637130963951664,0.990764985330767
388,2,205406,-0.00411918249346271,0.0643673443020778,0.949010501418469
389,2,205834,0.0058325240013091,0.0640586741230548,0.927504731783652
390,2,205965,0.0575440816464384,0.0699298533173531,0.411130109508554
391,2,207192,-0.0374951766510427,0.0639684023663976,0.558148289408887
392,2,207561,-0.0407588377882375,0.0636796985021886,0.522548699501349
393,2,208682,-0.0148448020713362,0.0636045428923886,0.815592176635108
394,2,210102,0.00613690032842645,0.0637728896092611,0.923392074819585
395,2,212519,-0.00368907925092632,0.135733536938575,0.978332455855695
396,2,214801,-0.021164622324004,0.063760740959253,0.740132961866397
397,2,215016,-0.0188572841956863,0.0637264017120641,0.767472754553019
398,2,218876,-0.0832831605920284,0.064240468113479,0.195674839659871
399,2,227511,-0.095111098520213,0.0646510980572588,0.142142933008199
400,2,230378,-0.0788543121597072,0.0638940636784883,0.217971190254726
401,2,231943,-0.0802279107824005,0.0640732100000751,0.211351914456174
402,2,232156,-0.0960517556128975,0.063985109520267,0.134208634087626
403,2,232789,-0.0947633080379743,0.0637625513499652,0.138121256694019
404,2,238524,-0.0839460695403333,0.0638957121715175,0.189767311082079
405,2,241518,-0.0675398844421079,0.064507711396693,0.295813720279912
406,2,250396,-0.0127691601985721,0.0641637655613699,0.842370359461519
407,2,250466,-0.00534265446605253,0.0641440736774798,0.933666990640382
408,2,252305,-0.0569586082519015,0.064243239482644,0.375893282128512
409,2,254571,-0.0698337073985139,0.0651120506424793,0.284221052285626
410,2,254742,-0.0379239526837416,0.0651278886078907,0.560736524030747
411,2,254908,-0.0640645555369893,0.0655682802464955,0.329205448571017
412,2,255033,0.0172115048068388,0.0769484086284214,0.823138887833049
413,2,255862,-0.0319867802450499,0.0652391664578537,0.624226048494762
414,2,255975,-0.043473812077944,0.064984579167702,0.503941297474095
415,2,258311,-0.0361838775318605,0.063923025857416,0.571716807254313
416,2,259284,-0.0603114645384683,0.0640870209773605,0.347303812979062
