SNP,Chr,Pos,Effect,SE,HNM1_MAM33_MTX_Metformin_avg_logratio_Fitness_minus_ref.GLM
82,1,106800,-0.0968301289389087,0.12560832263332,0.441288129776325
83,1,107970,-0.122631514219999,0.125171503510083,0.327901265522399
84,1,109000,-0.0936370954059296,0.125463509493692,0.455965244972569
85,1,112549,-0.11752162443309,0.125264244209172,0.348788392573031
86,1,112742,-0.0849384314952881,0.12582776969654,0.500093997164661
87,1,113050,-0.0500732505097161,0.125668884643284,0.690536567682824
88,1,113135,-0.0974185937173249,0.125269722259427,0.437284042888183
89,1,114076,-0.0845995765971261,0.125296102146887,0.499992509072221
90,1,114628,-0.0648722715041916,0.125646733267002,0.605963368288031
91,1,116283,-0.00873715403438746,0.126392408840685,0.944927506897637
92,1,126880,-5.20128486242614,2.35528557112419,0.0278623693235682
93,1,127853,0.0190859324248183,0.126153844325296,0.879832644850854
94,1,128302,0.0796856075638758,0.125601755161926,0.526210724208569
95,1,128704,0.107234660362572,0.125668897882665,0.394065464198584
96,1,128911,0.134705514181059,0.125607909761769,0.284260176130958
97,1,130267,0.00759431758991025,0.125752077131007,0.951878250544538
98,1,130271,0.021071596499349,0.125896983393382,0.867173403692815
99,1,130613,0.102741216631598,0.126960815973456,0.41892472438293
100,1,132012,-0.0384318507392359,0.126792290428807,0.761985548011932
101,1,133231,-0.0372202455181067,0.12589337120808,0.7676720035374
102,1,137074,-0.0978405752210538,0.125621998354765,0.436590419530297
103,1,137304,-0.057798729059997,0.125735962401097,0.646026494631049
104,1,139686,-0.00438267678034224,0.125938659992609,0.972258817898953
105,1,149562,-0.088186998752027,0.126138887058431,0.484933560800011
106,1,150447,-0.0695691257364892,0.127572593286923,0.585871167537463
107,1,151446,0.0849554861012169,0.256356306609125,0.74054194155131
108,1,154084,-0.0670784024363972,0.127970824911272,0.600489619696979
109,1,156633,-0.0350604214054895,0.12976234466864,0.78717237144771
110,1,157269,-0.1312602991122,0.125502842068551,0.296334324618958
111,1,160054,-0.0849074578874408,0.12681086738452,0.503576157682405
112,1,166222,-0.0780991561581089,0.125884233896942,0.535391770321831
113,1,166416,-0.0626234765444319,0.125652942087305,0.618523450552418
114,1,167326,-0.109351891836952,0.12627736348307,0.387097029204798
115,1,168836,-0.11072155208662,0.125674269855281,0.378906415720545
116,1,171200,-0.129837533400825,0.125811128120491,0.302776974883551
117,1,171431,-0.181518582802631,0.126418774625665,0.15193014718165
118,1,173339,-0.13346975621135,0.12560068947021,0.288666464657586
119,1,173845,-0.119007148403327,0.125537446682082,0.343787495007426
120,1,175121,-0.169194007556692,0.125124279056193,0.177174544382723
121,1,175281,-0.159327412282743,0.125267839142679,0.204248062508682
122,1,175315,-0.165807468743926,0.125204392183538,0.186262094942334
123,1,175523,-0.145018388472122,0.125989975096082,0.250498470127159
124,1,175541,-0.163025272183047,0.125411218553548,0.194474592315618
125,1,175653,-0.184840024283469,0.125724492078542,0.142398596807864
126,1,175805,-0.121668623447333,0.133084079652654,0.361223325347347
127,1,175818,-0.137010992927389,0.129976057499958,0.292546724052249
128,1,175856,-0.155049847571523,0.127924816775443,0.226308136991573
129,1,175876,-0.140887280437119,0.126003252884896,0.264274319917737
130,1,175989,-0.168394851639727,0.126268633479414,0.183187056975676
131,1,176001,-0.170763924971487,0.126920918560557,0.179348196580327
132,1,176451,-0.141059134503981,0.128556438487392,0.273278062241327
133,1,177692,-0.190177111631592,0.12510621142142,0.129374664623624
134,1,178191,-0.202637757116287,0.12517586996448,0.1063781115291
135,1,178224,-0.190177111631592,0.12510621142142,0.129374664623624
136,1,178960,-0.245973110077264,0.125838308996998,0.051410342880631
137,1,179139,-0.302580363802084,0.250236269848418,0.227403447328776
138,1,179139,-0.603223228183521,0.504003732216206,0.232163277406761
139,1,180955,-0.0989732075331744,0.145198457340886,0.495913002869711
140,1,183802,-0.262858380493751,0.124748762449286,0.0358137471415515
141,1,183954,-0.26821198013504,0.125636300995061,0.033463231070284
142,1,184450,-0.227080501862532,0.124753529102759,0.0695702009051212
143,1,184641,-0.179843262662623,0.128629381969291,0.162945639449591
144,1,184718,-0.255826450256815,0.125312169979948,0.0419429377265256
145,1,185296,-0.228683181915027,0.124923472054695,0.0680052530822626
146,1,185438,-0.18791452978556,0.125121841512898,0.134029224040827
147,1,185469,-0.196593086810568,0.125265843734063,0.117449051914686
148,1,185503,-0.193409532646223,0.124953666259902,0.122554440633117
149,1,185705,-0.218960363660858,0.12624145909967,0.0837099906872549
150,1,185749,-0.252532857489349,0.126063730152811,0.0459181811645377
151,1,185806,-0.22768197735855,0.126367806121702,0.0724393642324834
152,1,185879,-0.246597850541577,0.126883922240379,0.0527512530345213
153,1,185916,-0.169549244551847,0.127183188714651,0.183355246830898
154,1,185941,-0.186885279364966,0.127671464853391,0.14413895269954
155,1,185954,-0.208273583836664,0.127953054602222,0.104473403992312
156,1,186055,-0.188922240251207,0.125466809850939,0.133024424130042
157,1,186896,-0.215284194771544,0.127418503905862,0.0919906011098306
158,1,187697,-0.507726497671596,0.259503723215297,0.0511909878762158
159,1,189392,-0.204218737178424,0.262049566784663,0.436317268890124
160,1,189416,-0.0584009357756727,0.253684131786941,0.818060985849417
161,1,190132,-0.00171293867060868,0.126028728773493,0.989163442567037
162,1,190148,0.0157460779561344,0.126063985566247,0.900669508719776
163,1,190165,-0.0137642186839703,0.127033385861363,0.913778677500739
164,1,190169,0.0119988827877199,0.126875475324188,0.924708353326424
165,1,190933,-0.0698361673976498,0.125793282839806,0.57913267110143
166,1,192149,-0.0340417420104907,0.126864144901429,0.788600319397316
167,1,192302,-0.0306975817161534,0.167517728915997,0.854707268044054
168,1,192303,-0.039489323089084,0.151241942851403,0.794167388449957
169,1,192305,-0.0427698271495363,0.157165810828522,0.785679718579118
170,1,192315,-0.184866753349525,0.178037713710474,0.299814474114078
171,1,192795,-0.0453625084951821,0.125586736778495,0.718162575121972
172,1,194020,-0.050676771956007,0.132277649084547,0.701869468219991
173,1,194187,-0.00242341858611618,0.125713941920784,0.98463082682677
174,1,194867,-0.0812523866298532,0.125571146075746,0.518011992248738
175,1,197325,-0.0647658355132602,0.128665366513067,0.615020568008145
176,1,197392,-0.068475945426253,0.130315026259041,0.599590092924705
177,1,198857,-0.232926697454455,0.602343028090844,0.699210520191271
178,1,206666,0.0510175503464207,0.141281927225726,0.718237287402965
179,1,206675,-0.0270794685717153,0.183965021917795,0.883058978856898
180,1,223051,-0.178107701154853,0.145297056359676,0.221084447138421
181,1,223059,-0.306344641683497,0.15031434238353,0.0422923092910476
182,2,7366,-0.194762504712938,0.181937219348394,0.285128884119379
183,2,8180,0.123847768800717,0.250809231333804,0.621759681823399
184,2,8187,0.210328404432833,0.260666711825106,0.420275285049101
185,2,8250,0.137672535050106,0.256942416932874,0.592426715543269
186,2,8253,0.129623940394877,0.256954276334025,0.614250751522479
187,2,8285,0.0789493888585197,0.139295788425627,0.571227163005398
188,2,8302,0.0928000998703156,0.13035551532187,0.476996873344294
189,2,8306,0.0928000998703156,0.13035551532187,0.476996873344294
190,2,8314,0.0930634370033467,0.127676926347915,0.46654745482818
191,2,8317,0.0860364638241837,0.130606722468851,0.510489272467664
192,2,8328,0.0590039370558345,0.130064394418374,0.650358277477452
193,2,8331,0.0444640094457667,0.129836146772593,0.732206690561689
194,2,8498,0.062022207475018,0.127543131072298,0.627067437413521
195,2,8651,0.0399091476444144,0.127687636142858,0.754804883377434
196,2,9418,0.00217010763246783,0.32478790919974,0.994672656894738
197,2,9812,0.0144571124266762,0.128461797119493,0.910459090839336
198,2,9932,0.014386307754666,0.127955495351886,0.91054469511563
199,2,10135,-0.000796605054350419,0.127467747022269,0.995017212104113
200,2,11616,0.00837072502374359,0.127331678789337,0.94762241261106
201,2,12133,0.000612063583120825,0.127838657419097,0.996182622025262
202,2,12194,0.0197237075718459,0.128328706889016,0.877936658844115
203,2,12359,0.0112522711623944,0.127956384825145,0.929975554251796
204,2,13061,0.0127096646214727,0.127946581418913,0.920928112185054
205,2,14298,-0.00432198387385907,0.128351800428829,0.973156980509025
206,2,15222,0.0275824969814122,0.129595308674082,0.831578040198434
207,2,17986,0.014137725688146,0.127330234824027,0.911654103911794
208,2,19770,-0.0327559015641603,0.128200971892559,0.798482420381575
209,2,19836,0.00193927383003523,0.127860538954537,0.987907435956016
210,2,19851,0.00900181548917955,0.128234042888379,0.944075555026977
211,2,21595,-0.0480356934192392,0.127679707912498,0.706979163456955
212,2,22385,-0.036486358863697,0.127811389093284,0.775451264386464
213,2,23441,-0.00657300749970702,0.129067184221271,0.959412476482949
214,2,24209,0.0181861504267298,0.128001241300242,0.887099510086206
215,2,24341,0.0153157193447517,0.128305083099277,0.905050492313387
216,2,26815,0.0323451194050941,0.128142352306047,0.80086680895005
217,2,28209,-0.00740498497279485,0.128196432628833,0.953970252450799
218,2,28695,-0.0404295709002425,0.133912436641182,0.762898080988676
219,2,35849,-0.911951301772103,1.37218982112845,0.506743099675305
220,2,35850,-0.798161520509861,1.67872591707743,0.634755545268342
221,2,41245,-0.134003768130129,0.127505979150382,0.293995583660592
222,2,43214,-0.196726587989412,0.129352668264588,0.129191557143933
223,2,47104,-0.0874847739389215,0.126071974786662,0.48818424637099
224,2,50915,-0.0513401004936321,0.127368161580649,0.687130264604617
225,2,55834,-0.126089336591009,0.126631081357871,0.320067351476445
226,2,56422,-0.0687092502399224,0.126982849205107,0.588786297208473
227,2,57715,-0.0455346352904065,0.126593537268634,0.719292839682249
228,2,59046,-0.0965339362270929,0.127153486280543,0.44824423741294
229,2,59191,-0.0546605643607283,0.126495169186865,0.665921066448218
230,2,59383,-0.0734895667577888,0.126504603310562,0.561662340829933
231,2,59477,-0.0839379792778246,0.128391692288799,0.513688936135045
232,2,59755,-0.0588830561348654,0.288632678339414,0.838465672603684
233,2,60471,-0.102392914159467,0.126618292752535,0.419247393348363
234,2,60478,-0.0959320369114401,0.126777363987453,0.44973620847001
235,2,60786,-0.0939170480319614,0.126572850388603,0.458580771344309
236,2,61035,-0.0735158461496752,0.12660193000197,0.561823271146997
237,2,61071,-0.115033956162928,0.125939050414101,0.361650511053969
238,2,61675,-0.122291575258493,0.126283156883264,0.333511741926496
239,2,62776,-0.165893604876002,0.131687912960255,0.208592464048626
240,2,62939,-0.0996967329093423,0.126120634607431,0.429774090800859
241,2,63527,-0.0720900200522772,0.12664793841622,0.56957163520583
242,2,63857,-0.0999407721845152,0.126623842882306,0.430482298433147
243,2,65527,-0.225502502675347,0.125746193139456,0.0737784999344217
244,2,67007,-0.204715717849905,0.138647317160122,0.140695501220958
245,2,67023,-0.215333050266465,0.287369947170562,0.454161303326634
246,2,67024,-0.203390238161994,0.28844662678731,0.48119893337432
247,2,67976,-0.135330156911066,0.127934493305878,0.2908662223635
248,2,69628,-0.0933659487237433,0.13016505210023,0.473670207706617
249,2,71825,-0.217183926219704,0.25162234663276,0.388649568354683
250,2,72389,0.0555333543589062,0.127312590521645,0.662960540191526
251,2,72392,0.0221480054957437,0.128207406552487,0.862945866712779
252,2,73646,0.0286037633162726,0.125574986149918,0.819947338144857
253,2,74564,0.0870308123504235,0.125252001837022,0.487609112286486
254,2,74739,0.131606124975782,0.125554503132569,0.295263994546519
255,2,79931,0.302889936032158,0.140817183850598,0.0321588925077511
256,2,80748,0.195169105761062,0.130367520315134,0.135269020864072
257,2,80873,0.184606603868044,0.125666224298287,0.142717072122379
258,2,81501,0.240139715533609,0.125378969317092,0.0562606140626823
259,2,83526,0.153770716378638,0.125566812101605,0.221537764326858
260,2,83845,0.234309189208657,0.125333925910639,0.0623838639223122
261,2,84412,0.138845952451749,0.317328778304363,0.661982967769227
262,2,84412,0.176186495441278,0.158668674628671,0.267580329345864
263,2,84447,0.216454085621113,0.127039644065174,0.0892927071911726
264,2,87391,0.300053999140984,0.124375548991379,0.0163535066509464
265,2,87562,0.325422983715811,0.124515105490547,0.00934490328807598
266,2,87849,0.308843294965442,0.124622663533901,0.0136706078228545
267,2,87878,0.319050842228123,0.125094930451781,0.0111793763373319
268,2,88125,0.324836535010008,0.13931408923294,0.0202793638475846
269,2,89785,0.313606067534188,0.125148123307722,0.0126641221352173
270,2,93441,0.328018321338783,0.128847949533326,0.0113279253904472
271,2,93588,0.267657535754015,0.133834852428352,0.0462758945506749
272,2,93721,0.289350400362877,0.124929407290099,0.0211244819688821
273,2,93952,0.252226392559954,0.124795031053106,0.0440211790570781
274,2,95085,0.290173614241089,0.124737713437963,0.0205697749967795
275,2,103188,0.345822269345862,0.127418793142577,0.00697258021103431
276,2,107124,0.316609294134833,0.124618530663344,0.0114930386870301
277,2,111645,0.374676967527925,0.124243001656058,0.00274980696172898
278,2,111916,0.341550911945798,0.124812936806499,0.00652364757243666
279,2,111931,0.360349256552915,0.124858240406405,0.00414083270180243
280,2,111999,0.379828148673146,0.124234997126396,0.00240347187633288
281,2,114528,0.382549283815946,0.124945277299024,0.0023693465944829
282,2,116024,0.435918698273017,0.124755285151598,0.000536010118367579
283,2,119244,0.195581039792635,0.137907069835948,0.157011959121576
284,2,119246,0.213283044285209,0.139312914280499,0.12667395023126
285,2,119247,0.236243175715744,0.140221231888524,0.092913139412154
286,2,120090,0.155126520846651,0.126123299284957,0.219531432002595
287,2,120291,0.14871348380465,0.127593388085205,0.244592849349847
288,2,120726,0.167836067579845,0.12678574690671,0.186433698906761
289,2,121716,0.202167230323353,0.126498883674234,0.11089893977501
290,2,123100,0.166095776958589,0.126823090398128,0.191160863888161
291,2,124677,0.101928122395051,0.126839739611359,0.422170141224379
292,2,127636,-0.296586594490124,0.159792783121623,0.0642767204733938
293,2,127887,0.0874576074702739,0.127741357274173,0.494016604544498
294,2,128935,0.0391847358345826,0.127688271728082,0.759117092497551
295,2,129053,0.0475433905397304,0.12806904065298,0.710687068103201
296,2,130040,0.0331998764547943,0.128863747134359,0.796838348676711
297,2,130976,0.0112317301805703,0.127824743576379,0.93003125605191
298,2,132199,0.0224466811325488,0.128413036196552,0.861336497752778
299,2,133355,0.0803338873014747,0.12921656729876,0.534540714845934
300,2,133435,0.0842839892952758,0.12948898835585,0.515536455789624
301,2,133943,0.124243966912675,0.151549789831478,0.412870350354829
302,2,135183,0.069865952873424,0.129585088152595,0.590122418078703
303,2,135402,0.0821811114105757,0.129545025175087,0.526242052922809
304,2,135898,0.134904981552429,0.130108288085637,0.300507613908005
305,2,135912,0.126910293923491,0.130227452426438,0.330461791437521
306,2,135925,0.130921456608128,0.129624640067691,0.313184981458074
307,2,136002,0.116176788011128,0.129567206344756,0.370515333057751
308,2,136173,0.0928778120368123,0.130538816756594,0.47724699005388
309,2,138209,0.114627122691993,0.13432475817022,0.394039411264105
310,2,138318,0.127710712183582,0.133908755378318,0.340880820139604
311,2,138695,0.0874762403346989,0.131700822063504,0.506993228931728
312,2,138818,0.0947264894076985,0.131444766332223,0.471598004594069
313,2,139728,0.125232245638103,0.131136313594627,0.340242517476836
314,2,140174,0.0754469052527906,0.131244182799913,0.565752820932968
315,2,140863,0.0734055508317535,0.131194327146212,0.576163272275409
316,2,141152,0.0838715733541777,0.131546490587503,0.524159642691349
317,2,141292,0.0503117916688691,0.130648388758366,0.700400373485806
318,2,141545,0.118337226132123,0.13116124470805,0.367551454017579
319,2,145823,0.221732373797847,0.135806893972024,0.103423033727502
320,2,145934,0.126040589911684,0.224509916880944,0.574878913519945
321,2,145980,0.206586239970588,0.137135716390976,0.132849493566027
322,2,146723,0.117288442381007,0.130926799814326,0.37095286086871
323,2,147946,0.139910193574979,0.132066460496194,0.290145492628526
324,2,150394,0.114769577788323,0.143964630392316,0.425866842664125
325,2,151274,-0.168760839060566,0.225543172480268,0.454812509922724
326,2,151397,0.186577120205128,0.132234572581286,0.15913836355156
327,2,153035,0.0833977156198957,0.131088231716632,0.525061416277643
328,2,153228,0.0147469617577949,0.13211812404736,0.911188532815195
329,2,153455,0.0608820807017976,0.133078211956146,0.64759963097242
330,2,153732,0.068182673353143,0.137582619811031,0.620501810813638
331,2,153815,0.0858112603806342,0.132528249818001,0.517733071444602
332,2,154160,0.0309511946729939,0.131207152469544,0.813650458957674
333,2,154235,0.053103893386077,0.132497656671674,0.688816338319187
334,2,155527,0.138284040374861,0.143655354619158,0.336402348314207
335,2,159870,0.094364841111495,0.129082889034192,0.465239270037207
336,2,161229,0.0991123737601682,0.131057237921995,0.450002162797612
337,2,161451,-0.179895434286691,0.28069361990655,0.522006061425439
338,2,161451,0.413832771366311,0.280895220321627,0.141571020539756
339,2,162696,0.176227524289771,0.130261735014535,0.176962198962131
340,2,163284,0.130577901830863,0.12868083435467,0.310923626908888
341,2,164166,0.121384734573071,0.129904364050353,0.350728012597885
342,2,165270,0.0981727585754979,0.128865225460393,0.446673099620331
343,2,165675,0.100931109600768,0.130992436473664,0.441512217781046
344,2,166404,-0.751996774712479,0.337414844464579,0.0264629539925496
345,2,168012,0.0525704400880431,0.158449615098851,0.740252156157603
346,2,168062,0.0467144388134455,0.12990068904206,0.719348934128882
347,2,168518,0.0107272894039823,0.129179302117465,0.933865324744166
348,2,168980,0.0785456929476611,0.129051539574984,0.543155744443104
349,2,169651,0.0853480660005972,0.129100668848906,0.508981338504611
350,2,169902,0.311943694868635,0.215282637478353,0.148226412919709
351,2,169960,-0.0250192720680573,0.201119144981504,0.901069182368587
352,2,170725,0.0569515167687136,0.129375008446984,0.660058104837884
353,2,171254,0.0984509559561599,0.129513976676086,0.447668139785823
354,2,172242,0.0490213884891462,0.128061162732724,0.702100911986907
355,2,173254,-0.0021754604449038,0.127106157163971,0.986354299738629
356,2,173340,0.0345023148928342,0.127077559923412,0.786160626228668
357,2,173385,0.0331058150852932,0.127195668056776,0.794803633213254
358,2,173973,0.0285471517988417,0.126860843681519,0.82208825262486
359,2,174714,0.314318336112875,0.324872051589178,0.333949422492675
360,2,177341,0.0239533530519455,0.126431233897467,0.849843103066569
361,2,180314,-0.0366568278207156,0.126465035645799,0.772095508015145
362,2,180339,-0.0138594680929672,0.126797478353887,0.913023504088434
363,2,182758,0.104683391818875,0.126221969233078,0.407461467103472
364,2,183619,0.063403623610634,0.12679751365898,0.617359614718479
365,2,183913,0.0407225126248478,0.130036970208014,0.754343261816496
366,2,184146,0.059742399120113,0.130888702701581,0.648356731063841
367,2,187176,-0.0324065383802833,0.127521309492599,0.799545826941967
368,2,191066,0.0345333267962949,0.128473196705197,0.788242229141855
369,2,191124,0.399294876861801,0.1609391014307,0.0135654274792434
370,2,191128,-0.376732417707151,0.148087378746864,0.0113850982417082
371,2,191599,-0.0231038397936785,0.126700080729478,0.855412240470236
372,2,191762,-0.0110796300843852,0.131720089978241,0.933012711938814
373,2,191763,-0.0248941952325896,0.12720097165799,0.844951651462831
374,2,191959,-0.053048912103088,0.126866074191749,0.676092495004382
375,2,192390,-0.0196487316166323,0.130394999334926,0.880309299640604
376,2,195759,0.108415661781086,0.127856949125899,0.397043174877127
377,2,196912,0.0995035515783375,0.125805508736955,0.429514981399232
378,2,197598,0.76846137680622,0.409178884218452,0.0611974717716432
379,2,198110,0.0687661385314923,0.126618630049592,0.587406101691336
380,2,198283,0.0723525810093418,0.130599008503808,0.579925787730277
381,2,198805,0.0702749202211385,0.127162128757905,0.580859487560892
382,2,198891,0.102481327163171,0.126108278610077,0.416969039481931
383,2,199248,0.0653728096203331,0.12646660292452,0.605537409413982
384,2,201782,0.052545498270236,0.126328035522009,0.677703098187786
385,2,203285,0.170662772045174,0.12554091150808,0.174881432141612
386,2,203783,0.141069420869409,0.125373436933134,0.261271357248814
387,2,204179,0.193838245204623,0.125478557560521,0.123292621698718
388,2,205406,0.0964318160764568,0.127091941059914,0.448504643371002
389,2,205834,0.130667975383652,0.126395134959622,0.301934858377053
390,2,205965,0.0616803570794159,0.138280251626971,0.655832245082431
391,2,207192,0.082643965629728,0.126391440615164,0.513619275269392
392,2,207561,0.0884788356648867,0.125820858139293,0.482386681731682
393,2,208682,0.0581177039289473,0.125659074576457,0.644005575170474
394,2,210102,0.103048849485598,0.125902353419957,0.413634009644748
395,2,212519,0.332297423941373,0.267636382984132,0.215208406174761
396,2,214801,0.0591920780721837,0.125976378224179,0.638740537707875
397,2,215016,0.0192798391680791,0.12593968409134,0.878416444413592
398,2,218876,0.0123726891571592,0.127244225950086,0.922594352903282
399,2,227511,-0.0291522003610709,0.128137164173351,0.820160638634327
400,2,230378,0.019969035327955,0.126527191825162,0.874685677521434
401,2,231943,0.00501889917287734,0.126894147140813,0.968472769089736
402,2,232156,-0.0126014324525638,0.126840639308123,0.920917932996265
403,2,232789,0.0368044492034194,0.126378083405596,0.771050336512863
404,2,238524,0.0686570320747971,0.126518373066198,0.587703250891778
405,2,241518,0.0234762681106897,0.127663835130596,0.854204319617265
406,2,250396,-0.0596708288996547,0.126759843636869,0.638117721291613
407,2,250466,-0.0621773348932531,0.126711635971997,0.623943898301538
408,2,252305,-0.0314853579101244,0.12707977890991,0.804463719821532
409,2,254571,-0.00900735377890882,0.128874970255686,0.944319046457212
410,2,254742,-0.003982835694333,0.128759313252251,0.975340925161299
411,2,254908,-0.0210557388050341,0.12973818438299,0.871167137841854
412,2,255033,-0.0516425115631025,0.152041876469902,0.734314745451633
413,2,255862,-0.00193265825787048,0.128961434255984,0.988051554749081
414,2,255975,0.00296840697453393,0.128495782890542,0.981582600001284
415,2,258311,-0.102132689994721,0.126257138995866,0.419102544798616
416,2,259284,-0.116430684750123,0.126648103439237,0.358553708677538
417,2,266330,-0.0819325304092812,0.127270145263958,0.520143489215873
418,2,267100,-0.0523355138734942,0.127305080519633,0.6812463907558
419,2,268086,-0.0673660345859093,0.127294346535883,0.596989174269277
420,2,274614,0.0166547398231723,0.126568030918159,0.895385731503147
421,2,274729,-0.0164816063894609,0.127260404026235,0.897027182505096
422,2,275746,0.0524430547605378,0.127177244936846,0.680324472479688
423,2,277029,0.0263171209558798,0.126608985965657,0.835457059255054
424,2,277741,0.0334485379193954,0.126653930871437,0.791861631449793
425,2,278218,-0.00495567280468145,0.126437386577908,0.968757332773116
426,2,278379,-0.0271158792078461,0.129558632435562,0.834339254436191
427,2,279910,-0.0160572645385083,0.126390374847316,0.898977122413509
428,2,280616,-0.011328277055454,0.131915662323269,0.931614353722327
429,2,283431,-0.00539001283382046,0.128244097188493,0.966499083007437
430,2,283573,0.00447470108983472,0.126705824176518,0.971847989470176
431,2,286762,-0.0020399587478428,0.127030332416914,0.987196529076012
432,2,287187,-0.0785551592186173,0.126368512517794,0.534582789621505
