SNP,Chr,Pos,Effect,SE,ERG11_ORM2_noMTX_noDrug_avg_logratio_Fitness_minus_ref.GLM
88,1,113135,-0.0291833068891098,0.0757658248722528,0.700337739212089
89,1,114076,-0.00167604288634524,0.0757816924518672,0.982367340956413
90,1,114628,-0.00215918899819263,0.0759733725137811,0.977342962979868
91,1,116283,0.0246498645595372,0.0763847496245339,0.747108490313798
92,1,126880,-2.61691372162994,1.4266246344758,0.0674451606767997
93,1,127853,0.0773717303296462,0.0761424956188176,0.310256825534994
94,1,128302,0.0854073784190245,0.0758247329397977,0.260770324246673
95,1,128704,0.117723063528474,0.0757778821154021,0.12119310102284
96,1,128911,0.0923323818179774,0.0758859418847441,0.224521440671998
97,1,130267,0.00295151894160739,0.0760086928848065,0.969046814026909
98,1,130271,0.0103763585514578,0.0760970637053972,0.891616886309729
99,1,130613,0.0251012328792702,0.0767985897105506,0.743978857773847
100,1,132012,0.0307124731437849,0.0766297390596888,0.688816828903093
101,1,133231,0.0875324867218322,0.0759605480987977,0.249960577402124
102,1,137074,0.0341796567781678,0.075973273502245,0.653065510802125
103,1,137304,0.0606412156646645,0.075952918313336,0.425172111013007
104,1,139686,0.0107411673805222,0.0761192227979825,0.887863701982369
105,1,149562,-0.00671645464392956,0.0762941907492705,0.929899865468585
106,1,150447,-0.0249318001430687,0.0771298981409559,0.746701630834654
107,1,151446,-0.168390857417803,0.154714437804932,0.277162043023511
108,1,154084,-0.0195725955636627,0.0773726261988624,0.800442215509421
109,1,156633,0.00280120281265192,0.0784403608904903,0.971532790581316
110,1,157269,0.0256053548995103,0.0759630338493461,0.736259541642256
111,1,160054,-0.00441128124931889,0.0766967252695817,0.954166782769404
112,1,166222,-0.0110359111639736,0.0761275472670277,0.884820396841092
113,1,166416,-0.00097783907957405,0.0759752401983527,0.989738383687512
114,1,167326,-0.0106434993468763,0.0764048905497016,0.889289448114424
115,1,168836,0.081835093239862,0.0759200596475579,0.281809360294184
116,1,171200,0.0482276301793346,0.0761155139467926,0.526745005334752
117,1,171431,0.0542643718110956,0.0765798031801011,0.479041029050241
118,1,173339,0.0517935361515643,0.0759883023842575,0.495939596441556
119,1,173845,0.0522665499233802,0.0759243112831204,0.491650964218967
120,1,175121,0.0635508429589228,0.0757491379745637,0.402056961708107
121,1,175281,0.0450628130756969,0.075851158744093,0.552828940744288
122,1,175315,0.0573134004565333,0.0758038264050017,0.450108303148002
123,1,175523,0.0463707791228516,0.0762550980402844,0.543511724720206
124,1,175541,0.0513338774368834,0.0759345144392257,0.499465361312753
125,1,175653,0.0562691398886956,0.0761652314431701,0.460533189575352
126,1,175805,0.053260299461241,0.0804854205088912,0.508570566989351
127,1,175818,0.0766189999818812,0.0785793722109458,0.330201999983528
128,1,175856,0.0325089850863564,0.0774631351820756,0.674981545690282
129,1,175876,0.0368229830169575,0.0762698509736428,0.629537962100789
130,1,175989,0.033415569339977,0.0764920367801332,0.662487013906284
131,1,176001,0.0368312124302582,0.0768864070624419,0.632210956995352
132,1,176451,0.0437162307170084,0.0778011180696536,0.574542646627413
133,1,177692,0.0710643061881528,0.0757708335719158,0.348944906979124
134,1,178191,0.0677835898880326,0.0758547613939008,0.372146344297315
135,1,178224,0.0710643061881528,0.0757708335719158,0.348944906979124
136,1,178960,0.0598557557701535,0.0764047141984694,0.43391521798963
137,1,179139,0.144593098198015,0.151367976731861,0.340108861022664
138,1,179139,-0.316210007700442,0.304788678016171,0.300225633211085
139,1,180955,0.0908502800034154,0.0876869742598501,0.300876380362566
140,1,183802,0.076881443692152,0.0757643106799851,0.310922474430559
141,1,183954,0.0651737804258465,0.0763483608952983,0.393885071192345
142,1,184450,0.0615710454244032,0.0756870442564701,0.416482572517938
143,1,184641,0.0764414498424239,0.0778563372826013,0.32685754195891
144,1,184718,0.0642761738293945,0.0761115462718363,0.398962229811949
145,1,185296,0.0678829585792037,0.0757790964361604,0.370969724721662
146,1,185438,0.0538215498234872,0.0758146617773805,0.47822892860821
147,1,185469,0.053528047216183,0.0759248214918008,0.481266558022125
148,1,185503,0.0504299285697534,0.0757341957047251,0.505922338082645
149,1,185705,0.0354489966090908,0.0766054794467187,0.64383046653827
150,1,185749,0.0326821246433498,0.0766089649073642,0.669923706471321
151,1,185806,0.0425866825612232,0.0766975451151444,0.57907205723122
152,1,185879,0.0272403334059318,0.077088171926653,0.724025059734843
153,1,185916,0.0246899888472169,0.0770555334975815,0.748840980399667
154,1,185941,0.0331138837406805,0.0773823834362577,0.668966419008468
155,1,185954,0.0454688999640648,0.0775907689650715,0.558243861178455
156,1,186055,0.0484853843407026,0.0760354134201191,0.524102918336883
157,1,186896,0.0633948629399764,0.0772528350072759,0.412419197159137
158,1,187697,0.17595739912756,0.157421957436383,0.26443660362965
159,1,189392,0.301227188640331,0.157714274681626,0.0569491868017213
160,1,189416,0.41802708814374,0.151723391835072,0.00616989251949648
161,1,190132,-0.0188435793877648,0.0761690966104244,0.804749155587782
162,1,190148,-0.0152763231405035,0.07619433544155,0.84121159744903
163,1,190165,-0.00704503971355508,0.0767832866112095,0.926946923823885
164,1,190169,-0.00845258995681186,0.076687131227768,0.912296147706676
165,1,190933,-0.0128194457692076,0.0760634940667885,0.86625805883061
166,1,192149,-0.0391344833152806,0.0766601587828514,0.610025110575812
167,1,192302,0.0231548430517448,0.101250236008835,0.819242857362313
168,1,192303,-0.0441655232565141,0.0913939308355845,0.629222436423376
169,1,192305,0.0184866931287537,0.095000767953676,0.845821806898027
170,1,192315,0.200474106911861,0.107246250734682,0.0624105781248228
171,1,192795,-0.0402914001155742,0.0758922597731943,0.59582011286164
172,1,194020,0.0291420928041712,0.0799542972327243,0.715714573790309
173,1,194187,0.0205505909681503,0.0759775795430086,0.786947300639271
174,1,194867,0.117790291445194,0.0756848843344141,0.120526847705716
175,1,197325,0.0585970516557225,0.0777347110946588,0.45146698765824
176,1,197392,0.060554182657761,0.0787313091410167,0.442333677451721
177,1,198857,-0.650862843638828,0.362500451565236,0.0734322027669001
178,1,206666,0.0993894110533566,0.0852469817947226,0.244442229495017
179,1,206675,0.0773479880327717,0.111121353983722,0.486844451539833
180,1,223051,0.114893029344451,0.0877960675764537,0.19150927749032
181,1,223059,0.0831770192475236,0.0912803209912102,0.362798033451086
182,2,7366,0.0455977893794905,0.11012012059005,0.67907198595622
183,2,8180,0.038327585899907,0.151635518749179,0.800599821864439
184,2,8187,-0.143467553393474,0.157515308168759,0.363013553957271
185,2,8250,-0.0765595122680267,0.155313675982749,0.622365157168921
186,2,8253,-0.112665281475486,0.155251355991729,0.468506017423484
187,2,8285,-0.0310676196716133,0.0842167708950524,0.712422953638758
188,2,8302,-0.0329789544952211,0.0788279229039047,0.675933652305929
189,2,8306,-0.0329789544952211,0.0788279229039047,0.675933652305929
190,2,8314,-0.0348028843765677,0.077207736355264,0.652432514675778
191,2,8317,-0.0312972110166477,0.0789737023619443,0.692123798518689
192,2,8328,-0.0317918802138368,0.0786196668212151,0.686181385782472
193,2,8331,-0.0395637323757428,0.0784617843808683,0.614405860335655
194,2,8498,-0.0313945040167525,0.0770987430435816,0.684108900793599
195,2,8651,-0.0465168104293765,0.0771493365061081,0.54693241353501
196,2,9418,0.472817196476243,0.194692231377652,0.0156587482537968
197,2,9812,-0.0586616660158961,0.077584895675344,0.450095622877349
198,2,9932,-0.0370073117184497,0.0773165760176293,0.632486430076313
199,2,10135,-0.0335941188465636,0.0770247203050179,0.662996519745188
200,2,11616,-0.0550870832048844,0.0769078255664584,0.474295698114324
201,2,12133,-0.0657175618462271,0.0771904505310389,0.395141537191973
202,2,12194,-0.0711588581362872,0.0774759347585944,0.359003121721891
203,2,12359,-0.0529542758953152,0.0772902895845097,0.493708428824445
204,2,13061,-0.0656477817030079,0.0772569975703967,0.396049755219442
205,2,14298,-0.0489846533623195,0.0775361190695248,0.527948964146838
206,2,15222,-0.04950103698638,0.0782921386643923,0.527625873557562
207,2,17986,-0.0664578396697024,0.0768823676523932,0.38795004404976
208,2,19770,-0.0626084891402774,0.0774241377969273,0.419265158130492
209,2,19836,-0.0434885287396989,0.0772482372051097,0.573811912386184
210,2,19851,-0.0426360058781885,0.0774759540137009,0.582452928790377
211,2,21595,-0.0405363452135445,0.077158894257845,0.599661444574863
212,2,22385,-0.0612797708188415,0.0771932172749296,0.427816559407934
213,2,23441,-0.0155459603873571,0.0780081147689654,0.842153416636622
214,2,24209,-0.0197622645491433,0.0773629892198191,0.798525440579093
215,2,24341,-0.0339651899330582,0.0775320710634487,0.661596797301619
216,2,26815,-0.00601980502046451,0.0774595460289026,0.938098419393914
217,2,28209,-0.0703657739021015,0.0773957109047267,0.363881288716846
218,2,28695,-0.0133685583061931,0.080948159655669,0.86892074753678
219,2,35849,-1.47116805202695,0.826210708628895,0.0758343337332112
220,2,35850,-0.0441721357379237,1.01499622358564,0.965312020782301
221,2,41245,-0.079859260616669,0.077071936078544,0.300834338940708
222,2,43214,-0.0971507814626511,0.0782698864462873,0.21534568519929
223,2,47104,-0.112671978549817,0.0760175975311683,0.139183788587247
224,2,50915,-0.0802139884660491,0.0768845429125495,0.297521248439872
225,2,55834,-0.105866437127754,0.0764397747002282,0.166937713385259
226,2,56422,-0.116843236146373,0.076531944415202,0.127724871946986
227,2,57715,-0.0991814797558302,0.0763488093148419,0.194772109421045
228,2,59046,-0.11796381191023,0.0766615583578932,0.124758537833105
229,2,59191,-0.0924618337219882,0.0763193273658565,0.226509346378755
230,2,59383,-0.113554947750256,0.076260728404359,0.137370808798254
231,2,59477,-0.0995968452586256,0.0774697412045631,0.19941757068283
232,2,59755,0.0773631332383609,0.174420246139457,0.657643701071429
233,2,60471,-0.101530615219656,0.0764120403989023,0.184796864419467
234,2,60478,-0.103461152911821,0.0764923439306205,0.177059201334421
235,2,60786,-0.100636258618958,0.0763766106564854,0.188481414441518
236,2,61035,-0.106222484800593,0.0763496404441261,0.16502166572529
237,2,61071,-0.094792008059052,0.0760441943812571,0.213393338840246
238,2,61675,-0.0630589634202522,0.0763570575599782,0.409450783405221
239,2,62776,-0.0477118351106862,0.0797345553222783,0.549967877567545
240,2,62939,-0.0414276630919131,0.0762668037929971,0.587339132480235
241,2,63527,-0.0173336755850175,0.0765795151134983,0.821061212560923
242,2,63857,-0.0486298060650973,0.0765591474369752,0.525714303471176
243,2,65527,-0.0631210800534223,0.07627638847505,0.408495203327867
244,2,67007,-0.034069413577315,0.0840415688387098,0.685438172070746
245,2,67023,-0.18318487818512,0.173559768394952,0.291938173880916
246,2,67024,-0.194830656460125,0.174160398936244,0.264035147787412
247,2,67976,-0.0529594302789348,0.0773987340459622,0.494271597770152
248,2,69628,-0.0936054874079122,0.0785753278363025,0.234342693465031
249,2,71825,-0.220290567390604,0.151796623821532,0.147606190948589
250,2,72389,-0.0567964603543368,0.0769130370050534,0.460731484251545
251,2,72392,-0.0504365973311178,0.0774493063423598,0.515327681794651
252,2,73646,-0.033154561046558,0.0758864867712925,0.662453343345455
253,2,74564,-0.0255809631124047,0.0757457209566381,0.735773765892759
254,2,74739,-0.0429438367589556,0.0759726793548182,0.572260296954214
255,2,79931,0.0398931827315848,0.0856439200939282,0.641643887909902
256,2,80748,-0.0321038148575421,0.0790294606873971,0.684822763368615
257,2,80873,-0.0606958859976892,0.0761198725682962,0.425770793765751
258,2,81501,-0.0282396098922048,0.0761608694463807,0.711017129984695
259,2,83526,-0.0556564498275041,0.0759998204165557,0.464457120718496
260,2,83845,-0.0562754827783971,0.0760708682601923,0.459926973723206
261,2,84412,0.0497993676698378,0.191837067465583,0.795329838801281
262,2,84412,-0.0500010541356225,0.0960347562767382,0.602932976324834
263,2,84447,-0.0241054730737042,0.0770911294106075,0.754702336151296
264,2,87391,-0.0418905879733421,0.0757608462375776,0.5806600278058
265,2,87562,-0.0502988016663108,0.0759382771342676,0.50816999816668
266,2,87849,-0.0366988388840187,0.0759531439001465,0.629269354780976
267,2,87878,-0.0460762167988111,0.076265325210765,0.54612745941716
268,2,88125,-0.0964895855747718,0.0846961782532688,0.255374017197509
269,2,89785,-0.0413291761314619,0.076281539194641,0.58829956163311
270,2,93441,-0.00391266348101627,0.0785911019307847,0.960321821671097
271,2,93588,-0.0413775021986604,0.0813211178072308,0.61119892924623
272,2,93721,-0.0222933504734393,0.0760735527340821,0.76965616856209
273,2,93952,-0.0260064200263143,0.0758525516589672,0.731911686008127
274,2,95085,-0.0402803072167104,0.0759408049754624,0.596156223333037
275,2,103188,0.0142875139743997,0.0778115658628925,0.854419473976833
276,2,107124,0.00530356591644687,0.0760083310571781,0.944411369899329
277,2,111645,-0.0492595182308059,0.0760123276205394,0.51737619758377
278,2,111916,-0.0462222872736482,0.0761971030005389,0.54449652788255
279,2,111931,-0.037180654620208,0.0763277327374669,0.626476660078548
280,2,111999,-0.0361058215582259,0.0760549187897242,0.635270462375468
281,2,114528,-0.0376406775004743,0.0764907656831788,0.622958494601578
282,2,116024,-0.0569717059199936,0.076638970622453,0.457747472716167
283,2,119244,-0.0385413914160593,0.083567276904971,0.644937759615226
284,2,119246,-0.0468167797421271,0.084447388764511,0.579663085948213
285,2,119247,-0.105048250109294,0.0849102621069669,0.216847119080824
286,2,120090,-0.0420851408827422,0.0763631705637958,0.581901225278102
287,2,120291,-0.0531540870942837,0.0772178500353227,0.491674898834975
288,2,120726,-0.030278911787593,0.0768063174955565,0.693653541597734
289,2,121716,-0.0777560019707781,0.0766242915849849,0.310910686350088
290,2,123100,-0.0252665522856185,0.0768300568811153,0.742454361547016
291,2,124677,-0.0165584061094236,0.0767309117064355,0.829269552223029
292,2,127636,0.0774265573633581,0.0969663380979928,0.425123626458337
293,2,127887,-0.0359664467004455,0.0772383728130831,0.641749519363408
294,2,128935,-0.0517382622743834,0.0771399168320457,0.502845949188917
295,2,129053,-0.0642500966764952,0.0773484585489394,0.406728454819525
296,2,130040,-0.0697315777169378,0.0778081079163143,0.370757029639675
297,2,130976,-0.0496436545596735,0.0772168972278496,0.520698706803285
298,2,132199,-0.105166382503836,0.0774181002015652,0.175197567184588
299,2,133355,-0.0754109580798747,0.0780421097453639,0.334562874949068
300,2,133435,-0.0679990456317423,0.0782304469914044,0.385320382714388
301,2,133943,-0.0702629522718109,0.0916122663082012,0.443617878079461
302,2,135183,-0.089713814594323,0.0782118706334395,0.252133123006524
303,2,135402,-0.0955740869842576,0.0781803418495253,0.222340876374723
304,2,135898,-0.145675929400354,0.0783785821442868,0.0639132737320738
305,2,135912,-0.141677538789151,0.0784577875414694,0.0718043736362004
306,2,135925,-0.138942107333289,0.0781130091553238,0.0761442281448752
307,2,136002,-0.119532527773662,0.0781450259941667,0.127005349741731
308,2,136173,-0.139911636216313,0.078606327085245,0.0759519916962085
309,2,138209,-0.121109457165717,0.0810177326381582,0.135846660082223
310,2,138318,-0.124671317953838,0.0807707126647911,0.123600302947356
311,2,138695,-0.0965749705183581,0.0794877725359161,0.225190951129448
312,2,138818,-0.0868192775699428,0.0793733278077687,0.274784489679921
313,2,139728,-0.0767381637797286,0.0792600187673149,0.333616096775153
314,2,140174,-0.0943743140346256,0.079206070880557,0.234256441906756
315,2,140863,-0.125382455072812,0.079051902436158,0.113617045946414
316,2,141152,-0.114557160820925,0.0793225616271142,0.149571395180335
317,2,141292,-0.129804978896936,0.0786817916052513,0.0998843782836945
318,2,141545,-0.135884759309158,0.0790390770244469,0.0864527989041751
319,2,145823,-0.111982822793655,0.0821794074515735,0.173857486409535
320,2,145934,-0.140611458259661,0.135554896964807,0.300304839617259
321,2,145980,-0.0876612036025586,0.0830241001905364,0.291757686332574
322,2,146723,-0.149273789793155,0.0788267459975985,0.0590829794518032
323,2,147946,-0.108379766952475,0.0797435002413825,0.174981078364762
324,2,150394,-0.133762054353811,0.0868035215681325,0.12421879632548
325,2,151274,-0.138702966680661,0.136233488048484,0.309314974913235
326,2,151397,-0.000493013299932787,0.0801517422721183,0.995095718279211
327,2,153035,-0.0216905494440898,0.0792708051173582,0.784532117398686
328,2,153228,-0.0310188825894713,0.0798406405684,0.697872910792155
329,2,153455,-0.00880924739392874,0.0804590823380538,0.91287821085238
330,2,153732,-0.0434280369731967,0.0831560149449871,0.601825451863157
331,2,153815,-0.0256216850515316,0.0801401446672518,0.749376559966483
332,2,154160,-0.0187187050739759,0.0793056723536504,0.81354444666033
333,2,154235,-0.0141053842894183,0.0801004017643096,0.860319266601756
334,2,155527,-0.0538767286662929,0.0868963463525832,0.535650276714178
335,2,159870,-0.0175244677188824,0.0780751751942129,0.822532101834417
336,2,161229,-0.033313349805173,0.0792593811328543,0.674516217768531
337,2,161451,0.0993059160269532,0.169676320206562,0.558742274629011
338,2,161451,-0.197523423667468,0.169978164650831,0.245999514075002
339,2,162696,-0.0475913746057532,0.0788974384378615,0.546759303242846
340,2,163284,-0.0625329235652594,0.0778209115112271,0.422198177422583
341,2,164166,0.0159610665393797,0.0786106897923322,0.839221226336606
342,2,165270,-0.017917450595522,0.0779483171264886,0.818331201021344
343,2,165675,-0.0382643753647238,0.0792162752368823,0.629369053211031
344,2,166404,0.397596633959381,0.204280681202204,0.0524087917662607
345,2,168012,-0.0686548320778364,0.0957170766079506,0.473682861393711
346,2,168062,0.0046630708498292,0.0785300014499428,0.952683455611616
347,2,168518,-0.0154900571144627,0.0780763936864479,0.842849326094885
348,2,168980,-0.0218761289797156,0.0780349916961445,0.779382852170831
349,2,169651,-0.0388963460707288,0.0780532963081432,0.618561382771756
350,2,169902,0.0398488065489584,0.130492683589539,0.760262861558591
351,2,169960,-0.0976601858516268,0.121454146551284,0.421885587823706
352,2,170725,-0.0278347542469985,0.0782057043370282,0.722115190623814
353,2,171254,-0.029979252599122,0.0783300665320047,0.702150445845598
354,2,172242,0.0404466636697771,0.077390273786716,0.601557944290252
355,2,173254,0.0299531163824236,0.0768103995613428,0.696800030512113
356,2,173340,0.0581202609253504,0.0767553339274493,0.44942642159593
357,2,173385,0.0567164489510761,0.0768291087865813,0.460873911881599
358,2,173973,0.0433570108335832,0.0766494048815964,0.571988656816348
359,2,174714,-0.0181445302592418,0.1966205747509,0.926526376172564
360,2,177341,0.0125641822098188,0.0764199253617059,0.869502674308872
361,2,180314,-0.00216902358810422,0.0764484057925224,0.977381182296899
362,2,180339,0.0154397554457844,0.0766372267071224,0.840450662468045
363,2,182758,-0.00369504443679602,0.076366520303434,0.961436251790562
364,2,183619,0.0302890531145851,0.0766505438756781,0.692965178510482
365,2,183913,0.031323886764961,0.0785916207604373,0.690454561726265
366,2,184146,0.00734647470288519,0.0791355748291303,0.926088075802479
367,2,187176,0.011268228715113,0.0770825586812528,0.883859661570309
368,2,191066,0.0306619986835419,0.0776439893778245,0.69315151390759
369,2,191124,-0.141729422957967,0.097830668936035,0.14830297807841
370,2,191128,0.114331422022529,0.0901201921562699,0.205400130432917
371,2,191599,0.0101904729516864,0.0765831515770329,0.894218457672391
372,2,191762,-0.0109480492034941,0.0796143804352563,0.890703352842835
373,2,191763,-0.00373765723790653,0.0768881330485431,0.961256295762358
374,2,191959,0.0300334605355397,0.0766841265642503,0.695551978385737
375,2,192390,-0.0191655994199077,0.0788107224004291,0.808003201103613
376,2,195759,-0.0785370941806662,0.0772463590255001,0.30998805076921
377,2,196912,-0.0692146368363516,0.0760188964269059,0.363184110737297
378,2,197598,-0.0177347961875371,0.248551153382112,0.943157459953053
379,2,198110,-0.0790859169860723,0.0764484044119962,0.301610395196529
380,2,198283,-0.111678379173053,0.0787483944420976,0.157024174904724
381,2,198805,-0.0459382577138707,0.0768551007094076,0.550406322773401
382,2,198891,-0.0718636884109292,0.0761990901214202,0.346272569818307
383,2,199248,-0.0501680427977351,0.0764226363091343,0.511958926679649
384,2,201782,-0.07345675713983,0.0762751630348287,0.336181926875041
385,2,203285,-0.0839195924756886,0.0759479641386936,0.269928738882499
386,2,203783,-0.0921942704197832,0.075756618549909,0.224424916575828
387,2,204179,-0.0777368934567002,0.0759865058120681,0.306991626321591
388,2,205406,-0.0771255867714845,0.0767712654220839,0.315770270173128
389,2,205834,-0.076530813800959,0.0764042073069974,0.31719536875512
390,2,205965,-0.034038188025671,0.0835848004367531,0.684086339159584
391,2,207192,-0.0755267497004994,0.0763353922382097,0.323141883365698
392,2,207561,-0.11733125300429,0.0758466290456231,0.122770332799119
393,2,208682,-0.060823368245394,0.0759062560856635,0.423499413385031
394,2,210102,-0.0446286394861094,0.0761344240033951,0.558127742291536
395,2,212519,-0.0539227950855938,0.162095179195411,0.739587421474069
396,2,214801,-0.0714586850658907,0.0760728268112592,0.348195565533465
397,2,215016,-0.0895743376693102,0.0759749454676976,0.239192873859925
398,2,218876,-0.0334668830539069,0.0768907639412436,0.663645287282107
399,2,227511,-0.12917491037057,0.0771500187004626,0.0949506504520416
400,2,230378,-0.0941924903059274,0.0763151704539917,0.217928404471984
401,2,231943,-0.0908839613546193,0.0765462442858166,0.235904529416123
402,2,232156,-0.101555767159506,0.0764767147314281,0.185059048821235
403,2,232789,-0.096191373647579,0.0762242705704523,0.207799208796222
404,2,238524,-0.0645332474936314,0.0764263830359538,0.399026503856945
405,2,241518,-0.0676185961475207,0.0770837135854201,0.380969246555501
406,2,250396,-0.0922353212072616,0.0764842446367472,0.228648736708909
407,2,250466,-0.0930962470345711,0.0764541667451669,0.224161225955316
408,2,252305,-0.0964231670833386,0.0766460192775959,0.209211586317629
409,2,254571,-0.112170226221522,0.0776674507974718,0.149559213853738
410,2,254742,-0.102371339644191,0.0776352676098498,0.188151369254973
411,2,254908,-0.0959644176242509,0.0782542029102082,0.220896995375856
412,2,255033,-0.077082695636629,0.0918222398941948,0.401769622770469
413,2,255862,-0.0424973668680151,0.0779154975862709,0.585803012970484
414,2,255975,-0.0629463453084906,0.0775946082478204,0.41778561520884
415,2,258311,-0.0284728188486082,0.0763694021902962,0.709498591795308
416,2,259284,-0.0547144370441068,0.0765862858569432,0.475442379270649
417,2,266330,-0.0726624318298545,0.0768739529113433,0.345195523226007
