SNP,Chr,Pos,Effect,SE,ADE17_HYR1_MTX_Trifluoperazine_avg_logratio_Fitness_minus_ref.GLM
100,1,132012,-0.182262607372645,0.155575229242876,0.242171919439436
101,1,133231,-0.20140347333241,0.154399607955196,0.192936854419989
102,1,137074,-0.206321641007863,0.154160537394397,0.181641884560372
103,1,137304,-0.239965592348304,0.15407642254734,0.120260868359107
104,1,139686,-0.119588149095397,0.154677151595533,0.439952887936291
105,1,149562,-0.204099451910583,0.154780487447546,0.188144981631959
106,1,150447,-0.122903074434677,0.156745878123893,0.433512374003022
107,1,151446,0.223082787029824,0.314946577058048,0.479214355458147
108,1,154084,-0.152464252894304,0.157157634668967,0.332643033480072
109,1,156633,-0.18408028362616,0.159223323024434,0.248416451941687
110,1,157269,-0.230091360928846,0.154024816792594,0.136105770706705
111,1,160054,-0.296877848418925,0.155176466652316,0.0565359487371125
112,1,166222,-0.29688473637183,0.154016758643257,0.0547053060210824
113,1,166416,-0.287449120524722,0.153751587990334,0.062371444109123
114,1,167326,-0.27917641531478,0.154676845570968,0.0719421852539781
115,1,168836,-0.254576595166169,0.154057827522673,0.0993270288606967
116,1,171200,-0.241696036625655,0.154348995053249,0.118266569879973
117,1,171431,-0.243535248886565,0.155311138503958,0.117765973610354
118,1,173339,-0.212284225460046,0.154225772340467,0.169554485643683
119,1,173845,-0.180067519905648,0.154213384789036,0.243735362721336
120,1,175121,-0.277443604332981,0.15349588435311,0.0715357101186786
121,1,175281,-0.238713412096612,0.153811762879802,0.121562082166667
122,1,175315,-0.249059482373916,0.153716519159589,0.106071110615229
123,1,175523,-0.240266397409695,0.154633344965666,0.121132658320358
124,1,175541,-0.244573392713824,0.153978722750476,0.11310056587762
125,1,175653,-0.273539822644117,0.154331760002308,0.0771882425019651
126,1,175805,-0.192440727105929,0.163464140054681,0.239882617546826
127,1,175818,-0.246130744290327,0.15948482955433,0.123657301694906
128,1,175856,-0.245620404850022,0.15703287342975,0.118682180331033
129,1,175876,-0.246674686215198,0.154604759137666,0.111491284189399
130,1,175989,-0.257630078513401,0.154998568596116,0.0973714181366893
131,1,176001,-0.247607683735217,0.155858546136334,0.113030303314929
132,1,176451,-0.160879679100265,0.158063140986254,0.309461020342816
133,1,177692,-0.293765223661783,0.153492742959033,0.0564451278492268
134,1,178191,-0.324149806979181,0.153473548535307,0.0353808334807149
135,1,178224,-0.293765223661783,0.153492742959033,0.0564451278492268
136,1,178960,-0.309458344086207,0.15464465406444,0.046147544400546
137,1,179139,-0.486862433714148,0.30714354865969,0.113832206086219
138,1,179139,-0.374976461207115,0.620472237598682,0.546005544615051
139,1,180955,-0.196744853450069,0.178292718990214,0.270564599780765
140,1,183802,-0.32138252864972,0.153355439373078,0.0368232267796281
141,1,183954,-0.304070268730504,0.154584997479636,0.0499648820864705
142,1,184450,-0.26374501462065,0.153428140911712,0.086488626040435
143,1,184641,-0.252258832870045,0.15798300799102,0.111216977177505
144,1,184718,-0.276104245652843,0.154245897147129,0.0743066038275613
145,1,185296,-0.28889338492022,0.153518935489722,0.0606844445359925
146,1,185438,-0.289464356944895,0.153523209865308,0.0601865647257129
147,1,185469,-0.288093481254107,0.153754298600865,0.0617941054866169
148,1,185503,-0.268419840181681,0.153453759459177,0.081127194083457
149,1,185705,-0.296750207650639,0.155037387632794,0.0564213601643944
150,1,185749,-0.295917892991077,0.155041894260078,0.0571203989911932
151,1,185806,-0.360296773596096,0.154865139138142,0.0205563168119236
152,1,185879,-0.316642783035746,0.155893642048824,0.0429890331341972
153,1,185916,-0.275923567266665,0.156041089469321,0.0778786011906785
154,1,185941,-0.253455227070639,0.156834293163649,0.106972457097568
155,1,185954,-0.268799682337292,0.157223522026663,0.0882064725351853
156,1,186055,-0.291824870933279,0.153940683049854,0.0588166947263571
157,1,186896,-0.334884960284646,0.156245523702717,0.0327700080985196
158,1,187697,-0.630430210947763,0.318955012023006,0.0488706301044403
159,1,189392,-0.27998748694432,0.322052015464495,0.385226823829948
160,1,189416,-0.477476308959069,0.31082278439458,0.125392753247494
161,1,190132,-0.0286500129922049,0.154911043599435,0.853378436142422
162,1,190148,-0.00969751408773672,0.154964411629574,0.950137190045678
163,1,190165,-0.0382613428654482,0.156142781752176,0.806567272631603
164,1,190169,-0.0181635226053787,0.155958335245839,0.907351090011367
165,1,190933,0.0349225000107956,0.154685413089084,0.821515117297915
166,1,192149,0.219451222959236,0.15552334109538,0.159110546428817
167,1,192302,-0.0799138479331543,0.205883965316277,0.698139050754288
168,1,192303,0.0530414087468296,0.185907907311013,0.775573882782135
169,1,192305,-0.0315150449782253,0.193206179011792,0.87052033767762
170,1,192315,-0.0841322565278348,0.219137821296461,0.701265963991037
171,1,192795,0.19640729889206,0.154049439596556,0.203160942878617
172,1,194020,0.165147649632341,0.162395969082407,0.30987642789281
173,1,194187,0.275473895725291,0.153834504254014,0.0741956262813956
174,1,194867,0.120914646921436,0.154313405160391,0.433820569042076
175,1,197325,0.112098623837671,0.158103760819893,0.478780470825427
176,1,197392,0.0831821050119816,0.16018882685284,0.603894174200441
177,1,198857,0.43083053933032,0.740220860212861,0.560918186068385
178,1,206666,0.0275992871890209,0.173694084718358,0.873841716192833
179,1,206675,0.0804734418415558,0.226102010605099,0.722115685738931
180,1,223051,-0.253609839343384,0.178473756193336,0.156201734235544
181,1,223059,-0.300210307952051,0.185166884101624,0.105847030039975
182,2,7366,-0.117999376104823,0.223917651877419,0.598540797900322
183,2,8180,-0.203139109517551,0.308219538738613,0.510278720757154
184,2,8187,0.280466848231288,0.320367540301542,0.381922550933474
185,2,8250,0.0621337349433553,0.31595286653525,0.84421063819182
186,2,8253,0.075225182610458,0.315944804901321,0.811944810310373
187,2,8285,0.0135002345944478,0.171303182800729,0.937229190418598
188,2,8302,0.0167875291764795,0.160349626718892,0.916678650161573
189,2,8306,0.0167875291764795,0.160349626718892,0.916678650161573
190,2,8314,0.0220255103243012,0.157058212129188,0.888552029395146
191,2,8317,0.00865969171569825,0.160643911414419,0.957040446280786
192,2,8328,-0.00164047977596249,0.159925850598509,0.99182143590388
193,2,8331,0.00410056569261341,0.159625068066983,0.979520126622587
194,2,8498,0.0139934247610295,0.156830795033929,0.928952699708964
195,2,8651,0.0162723775091104,0.156977017138978,0.917497330811314
196,2,9418,-0.394531002553196,0.398687000421876,0.323059319317734
197,2,9812,-0.00774047653349808,0.157911608184635,0.960932848278761
198,2,9932,-0.0197297188551717,0.157286261415053,0.900247987932999
199,2,10135,-0.0529551365543317,0.156662051579907,0.735547945479609
200,2,11616,0.0281912951070794,0.156513901448233,0.857161660420708
201,2,12133,-0.00606564407015719,0.157143003219031,0.969231507203981
202,2,12194,-0.00402621942110404,0.157750846605054,0.979652505168104
203,2,12359,-0.0261674956928579,0.157283600503613,0.867959917297415
204,2,13061,0.00831400784821978,0.157277569025807,0.957871758557153
205,2,14298,-0.00852866871073865,0.157773701776979,0.956920857248243
206,2,15222,0.0215655051140866,0.159308747199256,0.892397094960055
207,2,17986,0.0479864647918418,0.156500254085621,0.759311673297858
208,2,19770,0.0250830836022418,0.157597614858142,0.873634602541537
209,2,19836,-0.00193028307230891,0.157170244856924,0.990207981807511
210,2,19851,0.00734434494187686,0.157629965642518,0.962864504738566
211,2,21595,0.0081721268680699,0.156978803776911,0.958511294135816
212,2,22385,0.0203175933018237,0.157124223461589,0.897186710196598
213,2,23441,0.0870213782777669,0.158586434569333,0.583536590531291
214,2,24209,0.0994629514677281,0.157258601661869,0.527482599711185
215,2,24341,0.107477620183549,0.157616084272326,0.495752498880105
216,2,26815,0.143933874795154,0.157344469968142,0.360937234376516
217,2,28209,0.0844665410952423,0.157519721273805,0.592138476809785
218,2,28695,0.103633202557724,0.164538234467847,0.529204975235214
219,2,35849,-0.0694701425608732,1.68779009857217,0.967191280454939
220,2,35850,-1.83816741916418,2.06188390737311,0.373268787289071
221,2,41245,-0.0329902153798364,0.156969585803502,0.833656657103127
222,2,43214,-0.143695851560632,0.159341034667391,0.367770989122212
223,2,47104,-0.0265988381459261,0.155070869330931,0.863907701010034
224,2,50915,-0.170229009952671,0.156338688412949,0.27696388229924
225,2,55834,-0.207397702435054,0.155486033101322,0.183107367512345
226,2,56422,-0.186621929953168,0.155839832002803,0.231905903940695
227,2,57715,-0.179892862649139,0.155346514820819,0.247642717248352
228,2,59046,-0.231327009495253,0.155943351521295,0.138859342598275
229,2,59191,-0.219093879245776,0.155095221865144,0.158642324556239
230,2,59383,-0.203334214246379,0.155200909133715,0.19100189581132
231,2,59477,-0.250506040810351,0.157354790169131,0.112283733858112
232,2,59755,-0.803427907068404,0.352231104915628,0.0231455958339558
233,2,60471,-0.252516408309319,0.155206486304149,0.104635578327176
234,2,60478,-0.245374052297945,0.155417335912713,0.115275865122665
235,2,60786,-0.218780463358,0.155272623172481,0.159712881775214
236,2,61035,-0.24585586510038,0.15514655165336,0.113937066361881
237,2,61071,-0.245128358818602,0.154441002902832,0.113363238594547
238,2,61675,-0.27233332631386,0.154760004643868,0.0793224863785967
239,2,62776,-0.252829598716675,0.161679370984643,0.118767235721841
240,2,62939,-0.237457776782335,0.154653068629884,0.125575901123621
241,2,63527,-0.204547035493541,0.155370128024237,0.188855520824377
242,2,63857,-0.220947788498173,0.155342830751048,0.155815313518847
243,2,65527,-0.345054933328816,0.154183778684403,0.0258477786985913
244,2,67007,-0.330577604482218,0.17004729940618,0.0526856555845991
245,2,67023,-0.502335377019836,0.352512596674648,0.155036694281447
246,2,67024,-0.360400693053502,0.354298456719337,0.309743822326987
247,2,67976,-0.280712321035596,0.156799969420344,0.0742694058041993
248,2,69628,-0.212045934615613,0.159721323093585,0.185168372202919
249,2,71825,-0.518190627264417,0.308397551833566,0.0937897874573391
250,2,72389,0.0268765026104014,0.15653230573547,0.863772245328365
251,2,72392,0.010969714602397,0.157602187940398,0.944548407161833
252,2,73646,-0.0499254977719518,0.154349225048626,0.746539916957768
253,2,74564,-0.0991324680484031,0.153978612418443,0.520118821045973
254,2,74739,-0.108840641295476,0.154466985155313,0.481510898359298
255,2,79931,0.0766597072673052,0.174179809889326,0.660120845674443
256,2,80748,0.044287065753784,0.160742524697761,0.783081383249795
257,2,80873,0.0550773077692533,0.154916630328267,0.722405901220654
258,2,81501,0.0509902501216217,0.154894774774671,0.742205164849008
259,2,83526,0.0557230855090801,0.154649791298645,0.718824923784381
260,2,83845,0.0736458698374692,0.154775602882493,0.634494453595921
261,2,84412,0.358745626727338,0.389708868753705,0.357915241110218
262,2,84412,0.0541371716994559,0.195359648845032,0.781853682847806
263,2,84447,0.154776050413174,0.156585423473796,0.32361187451171
264,2,87391,0.0911840027620638,0.154065147069529,0.554327522532905
265,2,87562,0.104209492031876,0.154432072563243,0.500249777535827
266,2,87849,0.0999000432185072,0.154425495725433,0.518107907631041
267,2,87878,0.103223591685728,0.155083701807771,0.506101977363612
268,2,88125,0.0462381368678875,0.172545459420367,0.788873887370751
269,2,89785,0.0649467859501504,0.155159782711362,0.675777640291924
270,2,93441,0.0388893172969628,0.15981791155322,0.80788711093667
271,2,93588,-0.0168420217492452,0.16544099520591,0.918972609481242
272,2,93721,0.00728678160422294,0.154729144908922,0.962465109470745
273,2,93952,-0.0175959648848803,0.154284203047182,0.909263758529666
274,2,95085,0.00904478224389013,0.154501626561038,0.953350301759814
275,2,103188,0.0226802830415833,0.158248363691314,0.88611860101254
276,2,107124,0.0462131630004438,0.154559667097257,0.765116869513195
277,2,111645,0.0294108288191189,0.154670306597836,0.849299522811818
278,2,111916,0.00615773250342264,0.1550424791447,0.96834166168778
279,2,111931,0.0444560256019723,0.15526187299427,0.774793875648495
280,2,111999,0.039704772369398,0.154707851809399,0.797603463470798
281,2,114528,0.0363197496511705,0.15560063907652,0.815573332397724
282,2,116024,0.0778162528209844,0.1559276567552,0.618052507504716
283,2,119244,-0.0446820692444441,0.169985363369786,0.792813120302068
284,2,119246,0.01229925120134,0.171814188300836,0.942973029612753
285,2,119247,0.0790727178584447,0.173004813088515,0.647912638384772
286,2,120090,-0.101463162940144,0.155272724026787,0.513890778254279
287,2,120291,-0.0961349893880317,0.157060009439686,0.540871719137661
288,2,120726,-0.107036435199468,0.156131516029595,0.493444963226001
289,2,121716,-0.017977837442989,0.156055043504256,0.908350594890036
290,2,123100,-0.131312245325112,0.156116884871658,0.400852944277457
291,2,124677,-0.107609568624754,0.155952839572299,0.490639064808203
292,2,127636,-0.47785423770616,0.195732979066813,0.0151227112061323
293,2,127887,-0.117710167051928,0.157002992928357,0.453915495887596
294,2,128935,-0.122936445217241,0.156842978631014,0.433672159527342
295,2,129053,-0.1118138006036,0.157344744542563,0.477783156197732
296,2,130040,-0.0841957280744876,0.158354899151778,0.595275096961497
297,2,130976,-0.115163527143746,0.157008343102735,0.463748494225114
298,2,132199,-0.011697402334653,0.157854978063733,0.940971031537388
299,2,133355,-0.0567036620081294,0.158895374830208,0.721408623497366
300,2,133435,-0.0264512376795556,0.15926123590111,0.868183486509731
301,2,133943,-0.104900123984656,0.186383461151165,0.573915516625986
302,2,135183,-0.151972602218918,0.159150251418568,0.340281634864121
303,2,135402,-0.153856745649955,0.159121019038621,0.334247730651151
304,2,135898,-0.114227030502938,0.16006116950727,0.475917595117217
305,2,135912,-0.127429829542023,0.16015135240521,0.426750589582288
306,2,135925,-0.117844986634591,0.159445459670612,0.460341827744857
307,2,136002,-0.141925355214245,0.159270352410126,0.373484015338182
308,2,136173,-0.167828391980256,0.160328823074202,0.295919036084494
309,2,138209,-0.18028546739803,0.165007705759993,0.275319743852182
310,2,138318,-0.201127950416647,0.164468803390014,0.222185438988798
311,2,138695,-0.197367639042437,0.161650990170522,0.222920148925375
312,2,138818,-0.212000459438473,0.161300700488235,0.189592476695469
313,2,139728,-0.206994519308122,0.161028560537138,0.199476983018898
314,2,140174,-0.214347808303901,0.161001305557168,0.183935614836883
315,2,140863,-0.217761801996591,0.160922871279391,0.176855759483187
316,2,141152,-0.254000367913854,0.161228397794219,0.11605825260097
317,2,141292,-0.234038370423251,0.160147149903702,0.144796424947212
318,2,141545,-0.209803044265667,0.161026623713696,0.193455087347365
319,2,145823,-0.140058410553508,0.167401382114327,0.403348487074513
320,2,145934,-0.293512768966848,0.275655561954107,0.2877028817973
321,2,145980,-0.113689795116786,0.16900426068474,0.501575910058793
322,2,146723,-0.171731490071945,0.160862737892853,0.286446148173491
323,2,147946,-0.142243592198667,0.162421791000004,0.381752412112313
324,2,150394,-0.1841844532159,0.176853629143962,0.298378858249541
325,2,151274,0.101311898503624,0.277412185460231,0.715178228475423
326,2,151397,-0.206903848918091,0.162632220874507,0.204132623820194
327,2,153035,-0.237704727586431,0.160733003736443,0.140064322836069
328,2,153228,-0.313417319506657,0.161547662898826,0.0531646340698679
329,2,153455,-0.310919182516132,0.162793495328283,0.0569564022228037
330,2,153732,-0.249407914216919,0.168658139130175,0.140091467918038
331,2,153815,-0.257374064083417,0.162428011989933,0.11396576861882
332,2,154160,-0.267566608434815,0.160666786703634,0.0967299191506227
333,2,154235,-0.309169931781875,0.16207414960571,0.0572563708410184
334,2,155527,-0.194733304498707,0.176513294622231,0.270682398064562
335,2,159870,-0.247033610559525,0.158247559686188,0.119406114476243
336,2,161229,-0.195294182110004,0.16089474932268,0.225635259470593
337,2,161451,-0.76927962233895,0.342801600221123,0.0254454532221883
338,2,161451,0.0899104205711465,0.346312154967866,0.795306342462315
339,2,162696,-0.0980444234417457,0.160451587072481,0.541557758540237
340,2,163284,-0.0784360372244461,0.158354075864352,0.620682013487251
341,2,164166,-0.0754030976849323,0.159829545705681,0.637381039300468
342,2,165270,-0.0549038645657463,0.158508450845106,0.729264909077648
343,2,165675,-0.100579507580881,0.161066464089004,0.532729144524436
344,2,166404,-0.981158331832037,0.414391360320671,0.0184370687907411
345,2,168012,-0.262900062456643,0.194298449727132,0.176898090190374
346,2,168062,-0.138127402304155,0.159537989914732,0.387189919836891
347,2,168518,-0.0899206606361218,0.158720702735537,0.571390902891446
348,2,168980,-0.0838662504045689,0.158654675603984,0.597409073197339
349,2,169651,-0.0422980512540223,0.158776883930983,0.790087241649192
350,2,169902,-0.0833108102879461,0.26538102855028,0.753760371825068
351,2,169960,0.361900585098565,0.246475931616491,0.142913272127424
352,2,170725,-0.057134656295178,0.15904643658628,0.719635914469957
353,2,171254,-0.0266652780096261,0.15932661329005,0.86718077405597
354,2,172242,-0.109238224995487,0.157342122556065,0.487968321210277
355,2,173254,-0.153680168251441,0.156028728356039,0.325324265594221
356,2,173340,-0.166992654405116,0.155971031056006,0.285051782949866
357,2,173385,-0.161932578527196,0.156130239335647,0.300369618361686
358,2,173973,-0.117452396575675,0.155827211172701,0.451510909877702
359,2,174714,-0.504508494788179,0.398969547710497,0.206874522182051
360,2,177341,-0.0479026539281457,0.155400267576755,0.758071373448609
361,2,180314,-0.107651608848053,0.15536771349953,0.488838721457174
362,2,180339,-0.116661734253808,0.155742387647921,0.454314702540658
363,2,182758,-0.0570334128308205,0.155277467188507,0.713615358403487
364,2,183619,-0.0697841278340718,0.155874468211,0.654648369163525
365,2,183913,-0.0362750180372254,0.159856108856862,0.820615020150629
366,2,184146,-0.0746138792278193,0.16089100848192,0.643109697778108
367,2,187176,-0.162361522767784,0.156529212507417,0.300324603184734
368,2,191066,-0.0597748219646309,0.157907439817434,0.70525450325528
369,2,191124,0.326287595693262,0.198791722029304,0.101614548700767
370,2,191128,-0.381219636858631,0.182570781166506,0.0375083066101424
371,2,191599,-0.146683487009884,0.155555296210252,0.34634276823685
372,2,191762,-0.105874573659366,0.161818043376211,0.513356410670846
373,2,191763,-0.113120706892422,0.156251992783623,0.469567774179293
374,2,191959,-0.165819447820182,0.155736539326508,0.287719831638219
375,2,192390,-0.120216592084621,0.160163063135516,0.453400220813031
376,2,195759,0.105825616109454,0.157224935902282,0.501334143501308
377,2,196912,0.10985012557459,0.154670618168985,0.478036802312957
378,2,197598,0.557387730292812,0.504610897903033,0.270089984108936
379,2,198110,0.0623418398557338,0.155673286629585,0.68905566112891
380,2,198283,0.0782819462870401,0.160552162099457,0.626150371875511
381,2,198805,0.102854030691742,0.156283474245985,0.510886905084592
382,2,198891,0.0788930150098681,0.155104398994584,0.611319104048057
383,2,199248,0.0665812361891874,0.15547520092171,0.668735055911304
384,2,201782,0.108800095962534,0.155216489390495,0.483791597749664
385,2,203285,0.107161230576114,0.154617120930087,0.488718343667038
386,2,203783,0.106861714101942,0.154284322022257,0.488998129385125
387,2,204179,0.0961617654701241,0.154678047931379,0.5345471447343
388,2,205406,0.130529734099488,0.156198358281587,0.403907815629019
389,2,205834,0.119128348738664,0.15547469170981,0.444055448000014
390,2,205965,0.0585916805732308,0.169997763142161,0.730554130115821
391,2,207192,0.0885690064669696,0.155386934525368,0.569047023425389
392,2,207561,0.108980715369571,0.154662548754082,0.481501749677542
393,2,208682,0.0125240316599661,0.154509473121631,0.935442778311879
394,2,210102,0.090483155905781,0.154835068059116,0.55933518211945
395,2,212519,0.2491855545801,0.329437830408075,0.449916126010556
396,2,214801,0.0484058502027428,0.154881147230146,0.754818165653627
397,2,215016,0.0786082155288672,0.15475764467343,0.611809862385699
398,2,218876,0.0794193990299208,0.156357602266041,0.611816607450819
399,2,227511,0.0142397376050311,0.157519987705125,0.928020977771779
400,2,230378,0.0743143981005225,0.155486420661915,0.632983167011375
401,2,231943,0.0498416048043127,0.155960093641301,0.749476378480088
402,2,232156,0.0488567169931874,0.155897028186572,0.754168753825212
403,2,232789,0.0246267379996303,0.15536107758336,0.874143283990915
404,2,238524,0.0505594901646228,0.155561977425048,0.745364618413227
405,2,241518,0.038341825140393,0.156922680073949,0.807112730972463
406,2,250396,-0.0928270613865305,0.155787791757796,0.551653404810228
407,2,250466,-0.0553973108925926,0.155783171911506,0.722348626748125
408,2,252305,-0.00329407261252335,0.15622397544969,0.983189303809598
409,2,254571,0.0630806681081295,0.158382712362748,0.6906645725167
410,2,254742,0.0499698324888951,0.158252896091843,0.752371774114864
411,2,254908,0.00427857850165414,0.159484075602463,0.978612381595127
412,2,255033,-0.108152413740734,0.186836577165718,0.563052110297218
413,2,255862,0.0111488610465545,0.158522422434926,0.943970935426422
414,2,255975,0.028244688662256,0.157944054487441,0.858175999333107
415,2,258311,-0.00753334016158813,0.155342540715675,0.961349156134969
416,2,259284,-0.0341498845555738,0.155855518716305,0.826689087432783
417,2,266330,-0.0105438644593803,0.156535300168043,0.946335043821551
418,2,267100,-0.0379525166510506,0.15651186135945,0.808541551543464
419,2,268086,-0.0441702870225206,0.156518651233755,0.777951996387216
420,2,274614,-0.172210071778529,0.155315028730766,0.268280285070426
421,2,274729,-0.224758613655066,0.155978174006576,0.150481852708866
422,2,275746,-0.12872371862497,0.15621778209654,0.410494974110566
423,2,277029,-0.143999446164156,0.155452479498652,0.354910213984978
424,2,277741,-0.163500863836096,0.155459028801593,0.293643044069869
425,2,278218,-0.168746701552195,0.155161453438015,0.277533362218349
426,2,278379,-0.172576445476737,0.159002368748628,0.278498349418497
427,2,279910,-0.162676336828518,0.155125158540357,0.295043803826798
428,2,280616,-0.174751095089692,0.161889639860757,0.281126025483736
429,2,283431,-0.126854445832338,0.157497448487773,0.421109108775248
430,2,283573,-0.154561839847111,0.155533684138223,0.321024531010451
431,2,286762,-0.17375208964745,0.155875676704106,0.265744279344001
