SNP,Chr,Pos,Effect,SE,ERV25_PIS1_MTX_5.FC_avg_logratio_Fitness_minus_ref.GLM
80,1,101281,-0.301695636894312,1.39411020816525,0.828795274819265
81,1,106011,0.139655230536703,0.132648873822764,0.293144163899168
82,1,106800,0.0922520256446193,0.127556426084839,0.470020453812176
83,1,107970,0.0964590652313564,0.127169118630591,0.448651774928764
84,1,109000,0.0702364846079846,0.127442190465698,0.581897136431801
85,1,112549,-0.0340705292226602,0.127339768918029,0.789197299889596
86,1,112742,-0.055425234347279,0.127814807674928,0.664816916560709
87,1,113050,0.0113447609089527,0.127632339582591,0.929222712368069
88,1,113135,-0.0322414639559814,0.127297111730728,0.800201404480418
89,1,114076,0.0901944680470508,0.127218135512441,0.478807997864655
90,1,114628,0.0753192616617821,0.127567772662232,0.555283229377547
91,1,116283,0.0129483672332976,0.128338765121039,0.919693395157032
92,1,126880,-2.38839647140915,2.40467935234207,0.321278862479757
93,1,127853,0.0189200806046528,0.12809770152408,0.882663549823057
94,1,128302,0.0206869884965087,0.127604851467566,0.871306025137887
95,1,128704,0.0115995869047864,0.127735135620551,0.927695323651194
96,1,128911,0.0656038507764165,0.127703037215712,0.607767819544045
97,1,130267,0.0742743537803075,0.127628999517924,0.560968357573164
98,1,130271,0.0763884145683361,0.127777092961856,0.5503396479303
99,1,130613,0.0840583621178285,0.128958850571956,0.514939435737641
100,1,132012,-0.0906725985787954,0.12867207138793,0.481474233176475
101,1,133231,-0.0936142070177426,0.12775171767651,0.464177470954203
102,1,137074,-0.0225391975823292,0.12766138242704,0.859959547594708
103,1,137304,-0.0602071996880849,0.127671184189956,0.637517813594037
104,1,139686,0.0194666379030524,0.12787502897707,0.87909113274183
105,1,149562,0.0129348895566428,0.128169113234633,0.919670873674253
106,1,150447,0.0200508573613079,0.129588273348355,0.877124651852596
107,1,151446,0.0641148110704615,0.260324132655229,0.805602148006979
108,1,154084,0.0125157631361199,0.129991334676702,0.923351625804227
109,1,156633,0.0313760835480341,0.131764645149875,0.811924498785241
110,1,157269,-0.027937357028543,0.127625105955644,0.826853103142712
111,1,160054,-0.018260449993456,0.128842726625267,0.887376760866786
112,1,166222,-0.0161914397029721,0.127890507731604,0.89932597478991
113,1,166416,-0.0184067527191901,0.127630007871,0.885409338673062
114,1,167326,-0.0251121653477599,0.128352093135687,0.844996216349849
115,1,168836,-0.13080516611109,0.127560917745553,0.305861123036149
116,1,171200,-0.152725441701635,0.127683590863544,0.2324508709822
117,1,171431,-0.180874976224129,0.128380381073553,0.159745304818716
118,1,173339,-0.179158592535712,0.127383245640904,0.160469250991393
119,1,173845,-0.210788707584218,0.127139723770568,0.0982200135627829
120,1,175121,-0.231691921476363,0.126782383883043,0.0684721086043581
121,1,175281,-0.239276298421149,0.126851286372647,0.0600786714782263
122,1,175315,-0.241910807161383,0.126796791609981,0.0572201699198904
123,1,175523,-0.227343128488301,0.127598508672184,0.0756566520317835
124,1,175541,-0.241270027982619,0.127000294069232,0.0582794385569396
125,1,175653,-0.247540079542869,0.127372188669041,0.0527576404721442
126,1,175805,-0.163116763859014,0.135015559066242,0.22780480982932
127,1,175818,-0.233670822700824,0.131599783410598,0.0766575220817637
128,1,175856,-0.206231085992661,0.129702129964319,0.112721793708772
129,1,175876,-0.237700969993133,0.127545027105384,0.063199111651314
130,1,175989,-0.242255746104667,0.127888299532198,0.0590055527313632
131,1,176001,-0.246982396843343,0.12853596045272,0.0554730661253564
132,1,176451,-0.201945836439872,0.130317023879746,0.122121476383369
133,1,177692,-0.203938047435219,0.126985774865508,0.109169972526719
134,1,178191,-0.208799996723718,0.127090418894063,0.101288905285033
135,1,178224,-0.203938047435219,0.126985774865508,0.109169972526719
136,1,178960,-0.197632028844034,0.128035388883616,0.123587665351428
137,1,179139,-0.0309336372271165,0.254612032427046,0.903369508676233
138,1,179139,-1.02645105658171,0.509887815226367,0.0448637050853466
139,1,180955,-0.0744920839531906,0.147479255210463,0.613802310773466
140,1,183802,-0.227867734771289,0.126886587551703,0.0733753745230412
141,1,183954,-0.196758111031931,0.12796507036716,0.125044164384148
142,1,184450,-0.138480188113462,0.127055109229589,0.276490858889633
143,1,184641,-0.120921993119638,0.130814101922634,0.355919741388948
144,1,184718,-0.192322979451277,0.127581833228843,0.132590255621414
145,1,185296,-0.145747809561884,0.12721254237134,0.2526941078756
146,1,185438,-0.133265706186052,0.127257340638316,0.295717252858156
147,1,185469,-0.135697961474174,0.127434297670191,0.287673233441314
148,1,185503,-0.131964266531195,0.12711477646353,0.299910582372048
149,1,185705,-0.15757254874791,0.128458043983921,0.22077320489623
150,1,185749,-0.155376339920743,0.128465622221745,0.227288657842029
151,1,185806,-0.177645183933098,0.128556186051898,0.167892049460232
152,1,185879,-0.184957587312651,0.129151661067099,0.153001187983975
153,1,185916,-0.130315112249803,0.129281463202231,0.314147135896507
154,1,185941,-0.11539628047918,0.129886230833398,0.374908445573025
155,1,185954,-0.127909608817709,0.130233293250154,0.326694911219718
156,1,186055,-0.128886777066678,0.127624140694645,0.313238089680449
157,1,186896,-0.09863233778558,0.12979763073388,0.447825614827442
158,1,187697,-0.340116478299334,0.264307597679946,0.199000011515533
159,1,189392,-0.3389970189997,0.265703873241627,0.20284911094906
160,1,189416,-0.356081384817283,0.256913901238637,0.166623327210821
161,1,190132,0.102434519119068,0.127854305263624,0.42356544643255
162,1,190148,0.115031931842266,0.12786259145003,0.368918373051092
163,1,190165,0.102073615991886,0.1288782854592,0.428883467963143
164,1,190169,0.111525963932926,0.128695066468247,0.386754883528708
165,1,190933,-0.183026127727027,0.12741529091722,0.151759009416899
166,1,192149,-0.00554166982290685,0.128831550399867,0.9657140165527
167,1,192302,0.118266324698022,0.169990273471941,0.487059418969126
168,1,192303,0.0174866908625848,0.153584148208506,0.909415568213212
169,1,192305,0.109530872435286,0.159497511241779,0.492707119290803
170,1,192315,0.0683126576279629,0.181020117231452,0.706120939593575
171,1,192795,-0.0348479223913066,0.1275317387872,0.784821596203627
172,1,194020,-0.103509689725095,0.134230570253351,0.441143652752434
173,1,194187,-0.122789574175582,0.127483484734453,0.336116410132676
174,1,194867,-0.217417623130736,0.127055537049774,0.0879223732085299
175,1,197325,-0.264619291109855,0.129933494833626,0.0424385178261017
176,1,197392,-0.270447595060346,0.131589582639441,0.0405915966325096
177,1,198857,-1.01107203612564,0.609381393668353,0.0979681281176624
178,1,206666,0.0404863330595882,0.143468981363024,0.77795881434987
179,1,206675,-0.0712366309827401,0.186766636665873,0.703120697689694
180,1,223051,-0.177037703589332,0.147548764340403,0.230998795305922
181,1,223059,-0.290664082306648,0.152744123705134,0.0578607135641197
182,2,7366,-0.192566109254767,0.184755893533504,0.297998332393437
183,2,8180,0.122378284743899,0.254678130606991,0.631154365663204
184,2,8187,0.234015775863185,0.264633845713893,0.377136050742863
185,2,8250,0.15106992285277,0.260883342512337,0.562910729730631
186,2,8253,0.14402230545176,0.260894633700419,0.581275433967076
187,2,8285,0.0810361721924095,0.141440524732457,0.567053728257228
188,2,8302,0.0855542522818459,0.132380603007296,0.518521316911254
189,2,8306,0.0855542522818459,0.132380603007296,0.518521316911254
190,2,8314,0.106581295219919,0.129617505024559,0.411475200474553
191,2,8317,0.0805464267954805,0.132631212872124,0.544044820670036
192,2,8328,0.0588470382341919,0.13206966473205,0.656176879483488
193,2,8331,0.0565646642517713,0.131824067223086,0.668117962372792
194,2,8498,0.0571084615101788,0.129515906794844,0.659527937376078
195,2,8651,0.0351574468475552,0.129659366792331,0.786432320936573
196,2,9418,0.159743464270949,0.329682347578954,0.628304954447997
197,2,9812,0.03266107076302,0.130431774522439,0.802418047026426
198,2,9932,0.0269586781405234,0.129921319123211,0.835739018796299
199,2,10135,0.0337947490398647,0.129419161043671,0.794147373499247
200,2,11616,0.0908376173858346,0.129203852400427,0.482483902379833
201,2,12133,0.0880688479628274,0.129723621934011,0.497648614726859
202,2,12194,0.0987526023016965,0.1302041924469,0.448691237863529
203,2,12359,0.0774907924362588,0.129863763892755,0.551084605391412
204,2,13061,0.0816861390118921,0.129846912791701,0.529693273635134
205,2,14298,0.0671491096570194,0.130280522877436,0.606582602855219
206,2,15222,0.107205195048563,0.131476678898315,0.415397065852268
207,2,17986,0.0749810478870091,0.129232673732683,0.562148608186879
208,2,19770,0.0930648796196788,0.130093945711984,0.474855349891599
209,2,19836,0.0948634763364007,0.12973232318958,0.465127025988943
210,2,19851,0.100385398815483,0.130100997755028,0.440869996672786
211,2,21595,0.0953018580660229,0.129573622471607,0.462521279801676
212,2,22385,0.150513066392982,0.12954811308034,0.246088904496651
213,2,23441,0.174589247706731,0.130726361833796,0.182562753910564
214,2,24209,0.184572973727502,0.129605302667397,0.155296280611312
215,2,24341,0.185167654148352,0.129911221527245,0.154942552829077
216,2,26815,0.228118724916879,0.129560727109829,0.0791535553596687
217,2,28209,0.234499492366573,0.129572441214256,0.0711780155838116
218,2,28695,0.113012851351141,0.135860100387368,0.406065827425966
219,2,35849,-1.26589080540602,1.39257370296622,0.363954679960119
220,2,35850,-0.0470071297563925,1.70513406409414,0.97802228545961
221,2,41245,0.156044186292189,0.129406620287954,0.228685293917008
222,2,43214,0.104280538498916,0.131658287978419,0.428860836100207
223,2,47104,0.169272914769156,0.127784444813262,0.186135740613651
224,2,50915,0.171647979252147,0.12903728472417,0.184304549636428
225,2,55834,0.1458538118667,0.12852831585711,0.257229488824429
226,2,56422,0.171807020074032,0.128668211683651,0.182647843379738
227,2,57715,0.178132156436094,0.128217470020428,0.165618148108852
228,2,59046,0.165708072626952,0.128916566927772,0.199498668718102
229,2,59191,0.165334084822867,0.128176338943892,0.197931332077248
230,2,59383,0.166061183997465,0.128210763930216,0.196090661366795
231,2,59477,0.150059748083095,0.130204002344175,0.249896684817533
232,2,59755,0.416672129146263,0.292256716305966,0.154836914579821
233,2,60471,0.101060314577666,0.128575684309032,0.432395558276004
234,2,60478,0.106305841686356,0.128710691631516,0.409402447457179
235,2,60786,0.126507070007178,0.128446794793878,0.32534844281525
236,2,61035,0.12989441224869,0.128427927177798,0.312508812167209
237,2,61071,0.110364593662611,0.127895611154167,0.388763415224051
238,2,61675,0.0894990476587837,0.128310632108181,0.485937475479847
239,2,62776,0.150187454450195,0.133778464056099,0.26234579024787
240,2,62939,0.157557520334523,0.127902464759851,0.218822528219602
241,2,63527,0.182352303030552,0.128291612371548,0.15608649020808
242,2,63857,0.153077650425384,0.128429970648443,0.234095131345726
243,2,65527,0.0403274833965411,0.128245920836932,0.753361777875964
244,2,67007,-0.00689880205408407,0.141217057781279,0.961064495493655
245,2,67023,0.0536509896764792,0.292015493414172,0.854333493978199
246,2,67024,0.0297221983561493,0.293092672588055,0.919283466431071
247,2,67976,0.0949514578029065,0.130013132752796,0.465677754150721
248,2,69628,0.108047318252904,0.132141723714323,0.414101535259519
249,2,71825,0.032807354373519,0.255762623087542,0.898006239424379
250,2,72389,-0.0252543106417957,0.129301954316446,0.84526054512232
251,2,72392,-0.148559649883533,0.129947870951677,0.253719921609752
252,2,73646,0.0447333015255414,0.127496871566887,0.725904150373259
253,2,74564,0.0621514816942417,0.12722571710333,0.625489490816369
254,2,74739,0.0858425533008606,0.127605413900909,0.501566364857533
255,2,79931,0.112518236118507,0.143796082757166,0.434454348342564
256,2,80748,0.136016954481025,0.132598190595993,0.305696336214741
257,2,80873,0.13119808310313,0.127801191474544,0.305321443004095
258,2,81501,0.117979262929652,0.12781634172046,0.356618190345338
259,2,83526,0.130508044442709,0.12758302623134,0.307043146082217
260,2,83845,0.164404137186663,0.127593714679153,0.198416818325925
261,2,84412,0.188521887703195,0.322149025300312,0.55878655145452
262,2,84412,0.0888931138664659,0.161325063632058,0.581969482622906
263,2,84447,0.142565940279623,0.129303842722199,0.270967074941037
264,2,87391,0.210830773776085,0.126833242617334,0.0973468285858777
265,2,87562,0.215122728869513,0.127136352665682,0.0915163905499957
266,2,87849,0.223037959160903,0.127085565787535,0.0801230255664536
267,2,87878,0.212481433043178,0.127687434835714,0.0969848872407676
268,2,88125,0.174016015633817,0.142244490583968,0.222010304636033
269,2,89785,0.141091491411335,0.127981443982305,0.271022737479695
270,2,93441,0.187528367457712,0.131650870411526,0.155203439207133
271,2,93588,0.123956536809406,0.136505229667113,0.364459845424162
272,2,93721,0.150504041383846,0.127563172626777,0.23885863525718
273,2,93952,0.121509195077046,0.127284649663619,0.340420282214571
274,2,95085,0.204536329158695,0.127161574732617,0.108624945828165
275,2,103188,0.309899611237497,0.129680131124396,0.0173851703323108
276,2,107124,0.289098679112148,0.126759711667308,0.0231626768812896
277,2,111645,0.34782266495018,0.126423722459358,0.00624311966931226
278,2,111916,0.326515877236009,0.12688859105341,0.0104825334339092
279,2,111931,0.335960430395961,0.127016499548413,0.00853378588980045
280,2,111999,0.348331303574832,0.126456537438735,0.00618168663366421
281,2,114528,0.294936805607121,0.127581734508994,0.0213667221999196
282,2,116024,0.312040737651629,0.127774644765777,0.0150914519936527
283,2,119244,0.164360183193096,0.140157443056702,0.241713886954056
284,2,119246,0.176818187890746,0.141615811201805,0.212647406084584
285,2,119247,0.157427658215511,0.142707164007441,0.270712743796267
286,2,120090,0.180757769114925,0.127979507992374,0.158714322855182
287,2,120291,0.185728415116941,0.129431334817822,0.152184694720747
288,2,120726,0.176465091854704,0.128716078921322,0.171257208775667
289,2,121716,0.181600712411231,0.128548853243765,0.158625577545535
290,2,123100,0.120643594787116,0.128929746123473,0.350051256586807
291,2,124677,0.017983463607666,0.128908168571886,0.889129869575911
292,2,127636,-0.123863195987697,0.162911201667162,0.447576158524924
293,2,127887,0.10493285337228,0.129675353853716,0.418947153250335
294,2,128935,0.0901236876862152,0.12958411806522,0.487209586478474
295,2,129053,0.115466189321179,0.129922322018455,0.374752060652163
296,2,130040,0.121618745199903,0.130701267169882,0.352743355789168
297,2,130976,0.0943622892884421,0.129698362666419,0.467370205275876
298,2,132199,0.0803009358080038,0.130327086903639,0.538193130068178
299,2,133355,0.15361995267743,0.131024360589648,0.241805705640414
300,2,133435,0.152330527213436,0.131312852290333,0.246809176573879
301,2,133943,0.181875187742948,0.153726674625683,0.237562713342063
302,2,135183,0.109845642883451,0.131505883800535,0.404119026545451
303,2,135402,0.137731466963362,0.131411586322132,0.295313169036211
304,2,135898,0.13212739237727,0.132126887143061,0.317993643747545
305,2,135912,0.131776037669467,0.132225751455736,0.319641894225862
306,2,135925,0.135573896649444,0.131614162174118,0.303674929681782
307,2,136002,0.106669983476316,0.131590776731222,0.418130665982702
308,2,136173,0.0994543803950734,0.132539384147705,0.453528105774632
309,2,138209,0.0974541936001596,0.136436363142173,0.475524163094374
310,2,138318,0.100097144155184,0.136042685239654,0.462354734563802
311,2,138695,0.0626369548745259,0.133771950723374,0.639904213256257
312,2,138818,0.0610999207856023,0.133528498248662,0.647535985058125
313,2,139728,0.116039913430346,0.13318551044664,0.384201464402076
314,2,140174,0.135461290230985,0.133133553559601,0.309619981591085
315,2,140863,0.11536700846845,0.133133179427181,0.386775372537132
316,2,141152,0.0541975710212474,0.133618992258648,0.685272869014183
317,2,141292,0.0716260849378479,0.132634385629186,0.589519260384467
318,2,141545,0.0594556087559055,0.133297968767051,0.655845155785492
319,2,145823,0.183886041148913,0.138072533237161,0.183782718109617
320,2,145934,0.197037459310396,0.227829464644477,0.387710509593401
321,2,145980,0.117135923842584,0.139556267355414,0.401843521165709
322,2,146723,0.168711283722818,0.13279177102053,0.204745061354631
323,2,147946,0.193636145741777,0.133918235179768,0.149084598131639
324,2,150394,0.191037885830641,0.14596050808736,0.191442443411163
325,2,151274,-0.00252679420930946,0.229199636797677,0.99121018744569
326,2,151397,0.228552284557318,0.13409939606188,0.0891956835966152
327,2,153035,0.180963526614056,0.132835473075868,0.173967629716199
328,2,153228,0.160419145894883,0.133884065440624,0.231645157640812
329,2,153455,0.129932534384097,0.134991585320385,0.336445716834411
330,2,153732,0.133788655912558,0.13956942065542,0.338425718714277
331,2,153815,0.149572334109544,0.134414468482996,0.266564595141378
332,2,154160,0.147686624229053,0.133007099541604,0.267596916270266
333,2,154235,0.14333689143314,0.134353238409976,0.286761484752475
334,2,155527,0.105855382653109,0.145951284301711,0.468761481148987
335,2,159870,0.152212884856133,0.130920435465076,0.245762374969358
336,2,161229,0.182527697931783,0.132829410329658,0.170266579309668
337,2,161451,-0.0527159165906221,0.285170260586863,0.853446813914176
338,2,161451,0.314380293346047,0.285608797096669,0.271760974271801
339,2,162696,0.174131046730293,0.132286879434688,0.188922792170245
340,2,163284,0.250738495909606,0.130171549985409,0.0548801393080067
341,2,164166,0.189750258907159,0.131682123131571,0.150479000710846
342,2,165270,0.189836821321675,0.130567820438217,0.146853461444459
343,2,165675,0.171506338234752,0.132809111415464,0.197418708271016
344,2,166404,-0.497859227034238,0.343996392130345,0.148705873262921
345,2,168012,0.181639479457763,0.160625268903251,0.25889538388723
346,2,168062,0.141184694161262,0.131712052353804,0.284488555876257
347,2,168518,0.14137309131287,0.130954861505959,0.281077055215423
348,2,168980,0.181278955941598,0.130753079020333,0.166493063870252
349,2,169651,0.140143577913953,0.130958605238791,0.285289055142437
350,2,169902,0.0758719552986653,0.219211455989545,0.72946391863147
351,2,169960,0.224413448821027,0.203872687936839,0.271754256629811
352,2,170725,0.234366668972794,0.130810936538949,0.0740463942197089
353,2,171254,0.240665262150352,0.130992199552248,0.0670136076146566
354,2,172242,0.108709426729606,0.129932432968118,0.403349048744185
355,2,173254,0.0605957223206777,0.129024242250853,0.638897909506908
356,2,173340,0.0885151856542665,0.12896290204947,0.492935683673732
357,2,173385,0.0763379607700466,0.129103855256048,0.554703825889905
358,2,173973,0.0825035486945833,0.128749774648716,0.52206490974922
359,2,174714,0.176561521234684,0.330180770490512,0.593164937206942
360,2,177341,0.088822193000168,0.128298626845238,0.489198939128101
361,2,180314,0.0412364467396698,0.128410018086568,0.748301107420212
362,2,180339,0.041293953980318,0.128734475701929,0.748575705699232
363,2,182758,0.0173130704386569,0.128288180504217,0.892724745878055
364,2,183619,-0.0687174271671548,0.128744742626016,0.593850866540459
365,2,183913,-0.0908695108720232,0.131970205448881,0.491551961332612
366,2,184146,-0.0218887186094471,0.132939424135861,0.869312280575184
367,2,187176,-0.102996848787938,0.129381799800156,0.42652690592295
368,2,191066,-0.0566569944901477,0.130431088616687,0.66427603067448
369,2,191124,0.272765363557706,0.164196805516787,0.0975591273411476
370,2,191128,-0.221868172428625,0.151280944000485,0.143375999723975
371,2,191599,-0.0823584456645044,0.128583521802947,0.522259598205472
372,2,191762,-0.069247066239298,0.133700061718078,0.604832630077847
373,2,191763,-0.087135211098489,0.129084488881831,0.500101995959754
374,2,191959,-0.0904979238013501,0.128762550063052,0.482626184837537
375,2,192390,-0.0899568360774726,0.132321669325452,0.497054831619632
376,2,195759,0.024812903988028,0.129952293063214,0.848683495615843
377,2,196912,0.0559068608103689,0.127822314911399,0.662103608251327
378,2,197598,-0.311335716204612,0.417224749003019,0.456039476579489
379,2,198110,0.0760444391733657,0.128559459262994,0.554556140677819
380,2,198283,0.0468710058937212,0.132645338930297,0.724032610844652
381,2,198805,0.0753170041633899,0.129114955201704,0.56004169785301
382,2,198891,0.0641002366697289,0.12812554695638,0.617180953807868
383,2,199248,0.0816023953558696,0.128390234757515,0.525461356286078
384,2,201782,-0.00731050150318596,0.128305222401047,0.954595413310478
385,2,203285,0.104478034653129,0.127687343407544,0.413775973947349
386,2,203783,0.0644115544586908,0.127487078895686,0.613705668962168
387,2,204179,0.058490499236848,0.127803850326465,0.647479474613104
388,2,205406,0.0132142824428643,0.129153333430008,0.918564995481743
389,2,205834,0.0384386420927359,0.128520372100359,0.765050442426602
390,2,205965,-0.0315411120795031,0.140440278026592,0.822430236318216
391,2,207192,0.0488295287961683,0.12839015977826,0.703935572971668
392,2,207561,0.0240114373705034,0.127842458533836,0.851125263489149
393,2,208682,0.02145280546591,0.127628660414885,0.866610561831144
394,2,210102,0.0541955470804497,0.127930875571368,0.672092593791082
395,2,212519,0.167794477624061,0.272206161701125,0.53801186852092
396,2,214801,0.0381791146522788,0.127941164912128,0.765564691158524
397,2,215016,0.0123766364531351,0.127882595255712,0.922955043624097
398,2,218876,0.0604495541217801,0.129166353314453,0.640075058261965
399,2,227511,0.000528395919287994,0.130120919383638,0.996762247683875
400,2,230378,0.0597828377782114,0.128441731958724,0.641898295987257
401,2,231943,0.068241845610659,0.128798297388001,0.596559416557339
402,2,232156,0.0377834237281024,0.128780983101182,0.769394274782143
403,2,232789,0.0588385295199136,0.128302401782637,0.646808978190299
404,2,238524,0.0887574704295611,0.12843437527585,0.48997414980796
405,2,241518,0.0472392185587442,0.12961258658183,0.715729222394515
406,2,250396,-0.074861860852763,0.128691567725822,0.561129716735485
407,2,250466,-0.0653526898545748,0.128660755824131,0.611808598114891
408,2,252305,-0.0864406580647644,0.128966888363031,0.503133700098197
409,2,254571,-0.0390623214006799,0.130844945885281,0.76546745956867
410,2,254742,-0.0309218284204756,0.130732936405611,0.813161189389113
411,2,254908,-0.0313182483243402,0.131731439870453,0.812218238690666
412,2,255033,-0.0444574146426665,0.154391492524764,0.773552093177814
413,2,255862,-0.125155110975281,0.130778854574239,0.339223176249861
414,2,255975,-0.12569867304698,0.130303988538838,0.335376947265939
415,2,258311,-0.123984428159231,0.128151370635364,0.333964404005045
416,2,259284,-0.0785090990293101,0.128685410815092,0.542197728530413
417,2,266330,-0.0481272041564834,0.129281471410089,0.709917576528093
418,2,267100,-0.027689609109786,0.129289021383887,0.830539477082259
419,2,268086,-0.00283219078146801,0.12930675805425,0.982537800413919
420,2,274614,-0.0206522338564417,0.128516526019534,0.872423890983487
421,2,274729,-0.0449323413571442,0.129202053997884,0.728221689890179
422,2,275746,0.0197344352531019,0.129163503529608,0.878653965207197
423,2,277029,0.00445540109814679,0.128567309559689,0.972375045250193
424,2,277741,-0.0128251473901054,0.128616191009697,0.920626061377137
425,2,278218,-0.0230923031479504,0.128379813594136,0.857354008797378
426,2,278379,-0.00643512735807245,0.131562468989089,0.961016216855149
427,2,279910,-0.0163368779334622,0.128337669911922,0.898778571068179
428,2,280616,-0.0030684562457261,0.133949397131228,0.981736938984978
429,2,283431,-0.0214615899283193,0.130215280000609,0.869182977352059
430,2,283573,-0.0201026905568872,0.128653769168313,0.875921984579687
431,2,286762,0.0201505464202725,0.128983087172043,0.875943976444734
432,2,287187,-0.00817167954700843,0.12838496020259,0.949285088542173
433,2,288379,0.0220389630941342,0.127407357121439,0.862766051585462
434,2,294941,0.000114199642639118,0.127488976133396,0.999285792278372
435,2,296073,-0.0452137634418118,0.13099487370183,0.7301821119702
