SNP,Chr,Pos,Effect,SE,HNM1_MID2_noMTX_noDrug_avg_logratio_Fitness_minus_ref.GLM
124,1,175541,-0.05538078996023,0.0525428524048328,0.292598377877617
125,1,175653,-0.0640587199253835,0.0526817773687856,0.224814214351728
126,1,175805,-0.0992638167301838,0.0555271278643176,0.074688035023732
127,1,175818,-0.0823225157358183,0.0543200457558152,0.130538476834064
128,1,175856,-0.0603895365101819,0.0535671779825039,0.260355678158017
129,1,175876,-0.0546211033873078,0.052761088665537,0.30125919993206
130,1,175989,-0.0501185749319461,0.0529247039191017,0.344297347560032
131,1,176001,-0.0495568892254304,0.0532026668937137,0.352245148076416
132,1,176451,-0.065193101485578,0.0537965286834269,0.226381916870066
133,1,177692,-0.053014639099507,0.0524675944920731,0.312983161543308
134,1,178191,-0.0552220121501226,0.0525133971001902,0.293711840297035
135,1,178224,-0.053014639099507,0.0524675944920731,0.312983161543308
136,1,178960,-0.0396849892670644,0.0529209348598904,0.453819197679541
137,1,179139,-0.0947636406395489,0.104850012072679,0.366716812714631
138,1,179139,-0.145089823940353,0.211273884614326,0.492698658198375
139,1,180955,-0.0642841421820475,0.0607270211057251,0.290516931717501
140,1,183802,-0.0470367419904579,0.0524903622373996,0.370808719439874
141,1,183954,-0.066867097948558,0.052812828677517,0.206306927177901
142,1,184450,-0.06292242036804,0.0523621620418533,0.230294154292157
143,1,184641,-0.0777634412725685,0.0538371815229858,0.149508179965403
144,1,184718,-0.03949022797653,0.0527253903669545,0.454368440947254
145,1,185296,-0.0405507295730785,0.0524990678678878,0.440389313325121
146,1,185438,-0.0516161855784186,0.0524740286979915,0.325960328082555
147,1,185469,-0.048135484470646,0.0525593244566224,0.360380489116862
148,1,185503,-0.0575145355704747,0.0523962809027907,0.273090876015621
149,1,185705,-0.0483885372926822,0.0530097003296232,0.361958008710358
150,1,185749,-0.066167229354013,0.052955252595763,0.212312560333145
151,1,185806,-0.0534522756493708,0.0530668869817717,0.314498670144975
152,1,185879,-0.0505143814230531,0.0533321606059741,0.344202385211686
153,1,185916,-0.0599194871079769,0.0532802382054961,0.261518469978366
154,1,185941,-0.0721651169540667,0.0534703349654221,0.177999878666821
155,1,185954,-0.0588281102576745,0.0536734205008407,0.273809313828769
156,1,186055,-0.0627920269163218,0.0525855412942069,0.233243372396707
157,1,186896,-0.0764665804392386,0.0534006310136062,0.153045393067218
158,1,187697,0.0565695267839148,0.109180028573539,0.604691655811693
159,1,189392,0.0261345244237408,0.109785363126269,0.811979592699085
160,1,189416,0.0874399534093584,0.106103841863512,0.41044039015104
161,1,190132,0.00202044208713364,0.0527583669144529,0.969473212414578
162,1,190148,0.00599189013864657,0.0527734245603288,0.909667064941728
163,1,190165,0.01466394737017,0.0531741914745066,0.782884639430948
164,1,190169,0.00845922889665879,0.0531116943684948,0.873545324835311
165,1,190933,0.0344698502218293,0.0526509289689038,0.513095988144796
166,1,192149,0.0503644530960513,0.0530459142683166,0.343041255361786
167,1,192302,0.0274114499103315,0.0701148499442442,0.696069523159046
168,1,192303,0.026488454260857,0.0633036977486626,0.67588388194912
169,1,192305,0.0166928275585572,0.0657940485508651,0.799864737546576
170,1,192315,0.0146710244947688,0.0746402445757325,0.844287733834758
171,1,192795,0.0268086958973598,0.0525637862488339,0.610354670656691
172,1,194020,0.0406275960612057,0.0553436838493411,0.463377331280709
173,1,194187,0.0469265596726854,0.052567411285233,0.372629744414765
174,1,194867,0.0257519495317765,0.0525802120435652,0.624604397315724
175,1,197325,0.0318268740114333,0.0538549110017114,0.554915768443064
176,1,197392,0.0258284348473303,0.0545568174446441,0.63620428560623
177,1,198857,-0.125648198670233,0.252119073081927,0.61853471780493
178,1,206666,0.0488448422981316,0.0590975627651642,0.409072035536459
179,1,206675,0.0838946255224986,0.0768847065362393,0.275940360714872
180,1,223051,0.00488715311827603,0.0609533831342533,0.936140695271395
181,1,223059,-0.0410983229361253,0.0632562756721604,0.516301214472793
182,2,7366,0.205884828865001,0.0754953993760766,0.00670810642051238
183,2,8180,-0.00586257934064349,0.10503018196937,0.955518339252295
184,2,8187,-0.0191362542631435,0.109216787754153,0.861012344049538
185,2,8250,-0.0659965827265747,0.107548262169757,0.539844362841546
186,2,8253,-0.0595495953286598,0.107558921519151,0.580171460285768
187,2,8285,0.00278219036374575,0.0583386909954055,0.961990024929108
188,2,8302,-0.0159660694277141,0.0546022994414168,0.770147596403671
189,2,8306,-0.0159660694277141,0.0546022994414168,0.770147596403671
190,2,8314,-0.0268403804003454,0.053469561738454,0.615998095556606
191,2,8317,-0.0162903038033187,0.0547016385451258,0.766028831815183
192,2,8328,-0.0146137005848626,0.054458198187414,0.788588887901475
193,2,8331,-0.0175585168288905,0.054353328183543,0.746853186555474
194,2,8498,-0.011692088349992,0.0534066807044952,0.82683454475416
195,2,8651,-0.00656983067783345,0.0534591708433266,0.902260688284026
196,2,9418,0.0740668217060074,0.135906375651158,0.586108555798979
197,2,9812,0.0190999660079689,0.0537683552360389,0.72263176914315
198,2,9932,0.0186852561788476,0.0535567766717808,0.727382247791424
199,2,10135,0.0260443954629787,0.0533428627248783,0.625679329725527
200,2,11616,0.00968365755994705,0.0533017413489912,0.855941123844247
201,2,12133,0.0172075861102896,0.0535083037304087,0.747955770075128
202,2,12194,0.00718821722119034,0.053721720465847,0.893633282093283
203,2,12359,0.0248970818080849,0.0535496162316083,0.642264784584313
204,2,13061,0.0135553771127664,0.0535572082202401,0.80033758104487
205,2,14298,0.0254037697057482,0.0537140239602901,0.636544840964557
206,2,15222,0.00710843281274331,0.054253674961939,0.895832427753798
207,2,17986,0.0170799643076175,0.0532964807511622,0.74880110347928
208,2,19770,0.0057787826059813,0.0536718936135177,0.914319673384378
209,2,19836,0.0147137346984733,0.053519587773956,0.783536676372788
210,2,19851,0.0175256236910692,0.0536739266548287,0.744224279949081
211,2,21595,0.00909889207616843,0.0534581208893316,0.864945652468091
212,2,22385,0.0020092992057833,0.0535107932497348,0.970068162700556
213,2,23441,0.024097227760801,0.054015402269892,0.655785733978356
214,2,24209,0.0241437301635309,0.0535703224007586,0.652488052393069
215,2,24341,0.0418832258245148,0.0536662005291915,0.435655199365842
216,2,26815,0.0360153090218052,0.0536138566062284,0.502179862562625
217,2,28209,0.00830524101664287,0.0536643453901215,0.877096817163365
218,2,28695,0.0142867423780172,0.0560608405990494,0.798992357381735
219,2,35849,0.520779212115397,0.57412008421394,0.364977415810355
220,2,35850,1.20481289206503,0.700046550099236,0.0861185284069202
221,2,41245,-0.00699745978855171,0.0534590171225374,0.895933795619218
222,2,43214,-0.0289709145795943,0.0543051678167386,0.594034620201619
223,2,47104,-0.0250174378742823,0.0527957624863649,0.635897575486535
224,2,50915,-0.0100756660853936,0.0533287524334803,0.850252364997683
225,2,55834,-0.0265744202475577,0.053066167256373,0.616838785912294
226,2,56422,-0.0285457381747849,0.0531582111262903,0.591608786813796
227,2,57715,-0.0167924281693204,0.0529970789743201,0.751540379143163
228,2,59046,-0.0255258059571494,0.0532554229257142,0.632015584495756
229,2,59191,-0.0170192049363369,0.0529599823035374,0.74812799610603
230,2,59383,-0.0224032919665731,0.0529695630379777,0.672591822473396
231,2,59477,-0.028979161722846,0.0537580586218893,0.590180867970864
232,2,59755,-0.0174336433110751,0.120831696011656,0.885361403587222
233,2,60471,-0.0372462153880753,0.0530172922681143,0.482811970779424
234,2,60478,-0.0370805944524031,0.0530782044951694,0.485260132322943
235,2,60786,-0.0229256965049012,0.0530135077767125,0.665678378182233
236,2,61035,-0.0318102186846867,0.0529966866969727,0.548737873401143
237,2,61071,-0.0378894395110066,0.0527446491609443,0.473012941616548
238,2,61675,-0.0221206358618722,0.0529220513864257,0.676212060412759
239,2,62776,-0.0526886497263183,0.0551800884868848,0.340307502291942
240,2,62939,-0.0564961178140189,0.0527580224050819,0.284966881175921
241,2,63527,-0.0736624921495388,0.0528969053871914,0.164627235038778
242,2,63857,-0.0965598104558781,0.0528048315036761,0.0683006563037828
243,2,65527,-0.111198331834147,0.0525471752653458,0.0350306089182322
244,2,67007,-0.113462055520808,0.0579057913902537,0.0508496858190461
245,2,67023,-0.378661369266623,0.11869628314486,0.0015492744879142
246,2,67024,-0.307883300196205,0.11971894929944,0.0105281278107484
247,2,67976,-0.0859263730512224,0.0534457562523307,0.108788227974351
248,2,69628,-0.110963137307269,0.0542089426379878,0.04140277344991
249,2,71825,-0.139266926447977,0.105185018303834,0.186353543939173
250,2,72389,-0.0795501929204844,0.053141873141519,0.13530245397549
251,2,72392,-0.0102820237804085,0.053669984865361,0.848182408192138
252,2,73646,-0.07067834200361,0.0524376170396882,0.178569130937288
253,2,74564,-0.0601472101080376,0.052371400217353,0.251550438107025
254,2,74739,-0.0680038324775293,0.0525170952079635,0.196204661307564
255,2,79931,0.0754529983322808,0.059198228509257,0.203295587273023
256,2,80748,0.0209994794667229,0.0547363431897733,0.701470442240488
257,2,80873,0.0137050161076421,0.0527622259311459,0.795207640659988
258,2,81501,0.0145388599956755,0.0527528012331068,0.783013832944675
259,2,83526,-0.00547469953178217,0.0526758278247542,0.917282404395079
260,2,83845,0.0146357720721862,0.0527209416472369,0.781475554899525
261,2,84412,0.0497178611238613,0.132850635211379,0.708451361835431
262,2,84412,-0.0205849256880246,0.0665291603942962,0.757190639762126
263,2,84447,0.0265173972108417,0.0533812325153782,0.619671004723046
264,2,87391,0.000390682564301331,0.0524938672924792,0.994066049380708
265,2,87562,0.0123206914542941,0.0526226277545507,0.815017492407927
266,2,87849,-0.00311233012687363,0.0526214685880503,0.952869579524212
267,2,87878,0.00966991281487448,0.0528453456062451,0.854914730481776
268,2,88125,-0.0188493806042758,0.058758843268872,0.748557670659647
269,2,89785,0.00491792340700928,0.0528530940405086,0.925917482711299
270,2,93441,0.00816248540736057,0.0544298158616954,0.880879062890746
271,2,93588,0.0183023848528964,0.0563343664665848,0.74545795650855
272,2,93721,-0.00436837912781319,0.0526936264780734,0.933976873512334
273,2,93952,0.000906391149253772,0.0525433920491267,0.986246651808208
274,2,95085,-0.00991550365433798,0.0526140997782888,0.850626591575171
275,2,103188,-0.00401637736475097,0.0538936097708694,0.940635510607266
276,2,107124,0.0398032927035832,0.052600276932747,0.449726801464351
277,2,111645,0.01431731682751,0.0526711215829691,0.785915647175181
278,2,111916,0.0125053661982593,0.0527966044743187,0.812903345051009
279,2,111931,0.0245318443560561,0.0528654156199134,0.642902723200292
280,2,111999,0.0164910285773736,0.0526843265093333,0.754453481533305
281,2,114528,0.0277495116191451,0.0529742706203967,0.600725508890647
282,2,116024,0.0291952907275826,0.0530981314400939,0.582779224754929
283,2,119244,0.0476423480103948,0.0578396812627317,0.410668131207336
284,2,119246,0.0508831998063667,0.0584501080952566,0.384596577730035
285,2,119247,0.0803859719627472,0.0587797888702272,0.172314127692654
286,2,120090,0.0240348629846137,0.0528955988681035,0.649832428304771
287,2,120291,0.0101472099800746,0.0535134160115871,0.849715956302715
288,2,120726,0.0426531274964387,0.053158490902486,0.422875013988464
289,2,121716,0.0502228116824259,0.0530792496583121,0.344701244589153
290,2,123100,0.0294942538770772,0.0531966708490748,0.57963023774942
291,2,124677,-0.00769409730287868,0.0531449381813058,0.884970566920687
292,2,127636,0.0336652787784335,0.0671945873108493,0.616675103785628
293,2,127887,-0.0288731846268563,0.0534888286080398,0.589676410024764
294,2,128935,-0.0337805659310521,0.0534300717552142,0.527640101871956
295,2,129053,-0.0392942926067272,0.0535822467820118,0.463834541391743
296,2,130040,-0.0389011856985402,0.0539105913487505,0.471026061974934
297,2,130976,-0.0422870832157695,0.0534635456747312,0.429503254054727
298,2,132199,-0.0488386692225312,0.0536960319401132,0.363685934153118
299,2,133355,-0.0290255425074922,0.0541005166612997,0.591943122214965
300,2,133435,-0.03262045662739,0.054211729573937,0.547744639162299
301,2,133943,0.00742115023717627,0.0635012928695742,0.907032600444937
302,2,135183,-0.0429822268648535,0.0542213253295581,0.42847451557386
303,2,135402,-0.0268645235482528,0.0542425252359219,0.62071993067467
304,2,135898,-0.0167774698769532,0.0545418264051101,0.758562488963784
305,2,135912,-0.017755441184643,0.0545812477523231,0.745144516913419
306,2,135925,-0.0206991031707873,0.0543309732416307,0.703446054923666
307,2,136002,-0.0232282022805532,0.0542874059122925,0.669003333910692
308,2,136173,-0.0157477688871095,0.0546792327178504,0.773513658622761
309,2,138209,-0.0969386417722127,0.0560523769453004,0.0846064171869763
310,2,138318,-0.0821342139937808,0.0559588981341998,0.14305993888863
311,2,138695,-0.0914833414938676,0.0549520688397528,0.0968430751515938
312,2,138818,-0.0819736200061933,0.0548930831571342,0.136243446321654
313,2,139728,-0.0771430192384965,0.0548139160252448,0.160199993115444
314,2,140174,-0.0859948091979397,0.0547765877310621,0.117329839513614
315,2,140863,-0.0787119861450893,0.0547852982665345,0.151678838261399
316,2,141152,-0.0879843033394536,0.054900659777691,0.109915349481847
317,2,141292,-0.0972787136928941,0.0544582656423616,0.074909100061251
318,2,141545,-0.0803299630016838,0.0548037950461206,0.143600103871274
319,2,145823,-0.0550111167978065,0.056990917547199,0.335074846820592
320,2,145934,-0.101763997693635,0.0938707201416893,0.279066233866165
321,2,145980,-0.0749924889265918,0.0574538529294987,0.192652842739249
322,2,146723,-0.0744424702912796,0.0547279332830263,0.174625758181147
323,2,147946,-0.0815330158560843,0.0552035056921497,0.140579630134983
324,2,150394,-0.0499840090988528,0.060262367611555,0.4074160884564
325,2,151274,0.0569806803297102,0.0944436115474378,0.54667652187394
326,2,151397,-0.0178814151285858,0.0555040852831494,0.747519202249558
327,2,153035,-0.0262737969675577,0.0548901252761871,0.632475703284744
328,2,153228,-0.0263142395585991,0.0552908607233243,0.634423028517378
329,2,153455,-0.031595578073415,0.0557006682067901,0.570912514268611
330,2,153732,-0.0238712439591413,0.0576012029434756,0.678816309653393
331,2,153815,-0.0242716947160344,0.0554972106934983,0.662125117592606
332,2,154160,-0.0518684683630748,0.0548611800942799,0.345076196184808
333,2,154235,-0.0480002997800146,0.0554202650961288,0.387015612580317
334,2,155527,-0.0361409814366453,0.0601855108622419,0.548563013193073
335,2,159870,-0.10654086484298,0.0537797610858124,0.0483603681185919
336,2,161229,-0.0916623152895055,0.0546907649326771,0.0946214805866612
337,2,161451,-0.0325536643199413,0.117560243742973,0.78201091540973
338,2,161451,-0.179679864469851,0.117561680941262,0.127311770125456
339,2,162696,-0.0531018505312797,0.0545985745248628,0.331424694268459
340,2,163284,-0.0548898256885919,0.0538680399685859,0.308915855564043
341,2,164166,-0.0354568173197978,0.0544153893100115,0.515086202626585
342,2,165270,-0.0219169678894482,0.0539776093211988,0.68496060019137
343,2,165675,-0.0139144462699474,0.0548774788904628,0.799987156598066
344,2,166404,0.126041547124401,0.142081460544416,0.375624947319594
345,2,168012,-0.0673160617791195,0.0662440961111226,0.310238671152445
346,2,168062,-0.0124393248479097,0.0543852827767119,0.81921438133787
347,2,168518,-0.0175384049020795,0.0540698345574459,0.745853232041807
348,2,168980,-0.0135345221899045,0.0540474179111106,0.80240870828743
349,2,169651,0.00604319712913282,0.0540769352692412,0.911083688642651
350,2,169902,-0.0164769664182263,0.0903855225290066,0.855454670121242
351,2,169960,0.0503067470073049,0.0841522601385639,0.550352532462367
352,2,170725,0.0266283234403165,0.0541556117455401,0.623236921913888
353,2,171254,0.0324842201839635,0.0542342708766964,0.549582983000931
354,2,172242,0.0339277214319891,0.053589995296327,0.527079540794968
355,2,173254,0.0401531760427551,0.0531665846162368,0.450612603010672
356,2,173340,0.0325079729556597,0.053174939366683,0.541367926818906
357,2,173385,0.040551466113545,0.0532083214454953,0.446493484080532
358,2,173973,0.0392345266328987,0.0530695442049486,0.460213741702772
359,2,174714,0.180665391144979,0.135839033860699,0.184378227645651
360,2,177341,0.0265982442502446,0.0529107155973107,0.615488315721722
361,2,180314,0.0123340147394136,0.0529433406208921,0.815922588619245
362,2,180339,0.0246395051520829,0.0530649742218831,0.642699648801254
363,2,182758,-0.0163719764396834,0.0528836337379647,0.757059277114516
364,2,183619,-0.00452825997827339,0.0530985420771848,0.932086893797692
365,2,183913,-0.00978431495393761,0.0544414733102534,0.857474164188497
366,2,184146,-0.023657569454582,0.0547946580054122,0.666187023777404
367,2,187176,-0.0546284276184492,0.0533089398063739,0.306182067306216
368,2,191066,-0.00439991370712778,0.0537867659642988,0.934849807982935
369,2,191124,-0.0700766538283162,0.0678551741312441,0.302433285752723
370,2,191128,0.0314688988107696,0.0625359875733112,0.615128624773458
371,2,191599,-0.0292235366739176,0.0530191933094405,0.581853584999417
372,2,191762,-0.0490737543498159,0.0550796517688993,0.373557601567088
373,2,191763,-0.0229469678412966,0.0532380710379681,0.666712888729131
374,2,191959,-0.0211730956323954,0.0531101910724501,0.690382188623167
375,2,192390,-0.0151864698215343,0.054582052816637,0.780997226574562
376,2,195759,-0.0209910068848226,0.0535666294964117,0.695392778584689
377,2,196912,-0.0205977430168214,0.0527002607222372,0.696146051710638
378,2,197598,0.0534273681300963,0.172121629321053,0.756436383560856
379,2,198110,-0.0289595573516027,0.053005142461687,0.585167955203538
380,2,198283,-0.0321938302390959,0.0546686001356674,0.556311237482161
381,2,198805,-0.0302585064411884,0.0532315958479018,0.570103547866234
382,2,198891,-0.0322258520173291,0.0528132774700107,0.542132097384467
383,2,199248,-0.0334886285439496,0.0529317980510214,0.527355462519632
384,2,201782,-0.0213324570544424,0.0528845301438832,0.686914373991526
385,2,203285,-0.0427383666272724,0.0526425137529875,0.417418912587398
386,2,203783,-0.0488595371393588,0.0525138268719668,0.352793226231124
387,2,204179,-0.038758830856265,0.0526650147023576,0.462249712917746
388,2,205406,-0.025259474098858,0.053229939373471,0.635411801369983
389,2,205834,-0.0559792890142816,0.0529080597418398,0.290756853648241
390,2,205965,-0.00957118121072487,0.0579012963743819,0.868801164987604
391,2,207192,-0.0599303014749276,0.05284615566579,0.257542176883186
392,2,207561,-0.053762200277835,0.0526305931422933,0.30771670665324
393,2,208682,-0.0756594852778349,0.0524653368369339,0.150164951273851
394,2,210102,-0.0584574813516631,0.0526637167872442,0.267748411694782
395,2,212519,0.0285232170936593,0.11227272375416,0.799602564726371
396,2,214801,-0.0878537063619733,0.0525453903400248,0.0954186331535516
397,2,215016,-0.0856339994817927,0.0525255572486637,0.103923639691352
398,2,218876,-0.0635598067101998,0.0531604798246318,0.23264689132732
399,2,227511,-0.0778824838903955,0.0534846371484615,0.146235693602175
400,2,230378,-0.0810048823796485,0.0527932404765358,0.125831992190138
401,2,231943,-0.0942643753164179,0.0528834003653811,0.0755279577039865
402,2,232156,-0.0826486988617423,0.0529165619609517,0.119215053136247
403,2,232789,-0.0912340223332644,0.0526877700763284,0.0842188644828803
404,2,238524,-0.0800287938480542,0.0528140380986113,0.130592872623653
405,2,241518,-0.0715957512744752,0.0533094920355663,0.180128123326562
406,2,250396,-0.130957126186646,0.0526215585026807,0.0132828560384361
407,2,250466,-0.127205587382228,0.0526287214719102,0.0161537173468907
408,2,252305,-0.141085299278616,0.0526704810868175,0.00773799190942824
409,2,254571,-0.125510211634391,0.0535351594901761,0.0196091643749279
410,2,254742,-0.114359470445418,0.0535568503250201,0.0334251746877609
411,2,254908,-0.133941749954503,0.0538434527491681,0.0133212456823775
412,2,255033,-0.0644818002881607,0.0635659694135961,0.311083091406622
413,2,255862,-0.112519003036026,0.0536529750368913,0.0366901448720017
414,2,255975,-0.101228037578013,0.0535207607412313,0.0593922242571395
415,2,258311,-0.12916988407319,0.0524544218767925,0.014273531618437
