SNP,Chr,Pos,Effect,SE,FMP45_MID2_noMTX_noDrug_avg_logratio_Fitness_minus_ref.GLM
80,1,101281,0.215171897509284,0.550713192357775,0.69624361054759
81,1,106011,-0.0886809195478925,0.0522775016012754,0.0907012822104436
82,1,106800,-0.0441120852592926,0.0503786115507183,0.381836747136936
83,1,107970,-0.0536046658458091,0.050202868864119,0.286357996203286
84,1,109000,-0.0668726771427232,0.0502465880541549,0.184084216244037
85,1,112549,-0.00545301686776704,0.0503146338939602,0.913757152522632
86,1,112742,-0.000558188521361247,0.0505114913507185,0.991189220475955
87,1,113050,-0.0241122776496918,0.0504101916419751,0.632717505411915
88,1,113135,-0.0332160995296689,0.0502670066210611,0.509175904315008
89,1,114076,-0.00708383458683177,0.0502966730677706,0.888075873432947
90,1,114628,0.00341074050612434,0.0504250047460189,0.946110615500633
91,1,116283,-0.0099272005437544,0.0507030390708974,0.844886382119316
92,1,126880,-3.23657452835928,0.935659865904809,0.000608209670091555
93,1,127853,0.0151926642272744,0.0506049234010471,0.764185255881215
94,1,128302,0.0165259263623078,0.0504093042021163,0.743230892395523
95,1,128704,0.0107977157979894,0.050463891507086,0.830694654403269
96,1,128911,0.00987268892468784,0.0504700140095957,0.845024113867886
97,1,130267,-0.0187437311376083,0.05043895947864,0.710404580989913
98,1,130271,-0.0146163791318979,0.050502709173566,0.772431640521702
99,1,130613,-0.0310950155784667,0.0509538306874312,0.5420831543652
100,1,132012,-0.00419417490284718,0.0508720004488578,0.934339068636616
101,1,133231,-0.0239398763642502,0.0504954263102608,0.635721785826806
102,1,137074,-0.00958622860637455,0.0504370816714947,0.849368924714753
103,1,137304,0.00207198022879351,0.0504570738441738,0.967267916837877
104,1,139686,-0.019572501760586,0.0505127620151961,0.698637093985754
105,1,149562,-0.0118869541865922,0.0506348116443477,0.81453226509978
106,1,150447,-0.0194660584150053,0.0511899785009631,0.703973053066073
107,1,151446,-0.144854344876101,0.102570335245482,0.158759068687398
108,1,154084,-0.0252603132453981,0.0513410443048044,0.623018015252218
109,1,156633,-0.0334515679536156,0.0520323119116337,0.520706423409663
110,1,157269,-0.0114638009762293,0.0504228337298975,0.820280595585255
111,1,160054,-0.0151715676593583,0.0508992132246479,0.765824511706554
112,1,166222,-0.0167736704042869,0.050521219584304,0.740076956578012
113,1,166416,-0.00845154049865204,0.0504245188890472,0.866987847002216
114,1,167326,0.000498333674542606,0.0507130692079193,0.992165237808806
115,1,168836,-0.0122597850126128,0.0504685312589751,0.808208930310264
116,1,171200,0.0155807922359934,0.0505415329575443,0.758053397119776
117,1,171431,0.0093785151188559,0.050861462630488,0.853810775849584
118,1,173339,0.00520487496961194,0.0504676003056682,0.917915979556689
119,1,173845,-0.00380131911403478,0.0504261193969232,0.939951946678667
120,1,175121,0.019554033667988,0.0503157808029959,0.697786929008293
121,1,175281,0.00917526312035266,0.0503669524799683,0.855555200337933
122,1,175315,0.00656162539412139,0.0503522529043489,0.896391887815734
123,1,175523,-0.00354937264453392,0.0506384117453794,0.94415973001282
124,1,175541,0.00789014170798427,0.0504303488218594,0.875762865582369
125,1,175653,0.00687970361509663,0.0505903558020672,0.891907935176459
126,1,175805,-0.0407240953158012,0.053409182763721,0.446275378648017
127,1,175818,-0.0168845212680836,0.0522173897736699,0.746621248823432
128,1,175856,-0.0038810648334322,0.0514264731712872,0.939884926135804
129,1,175876,0.00741083224476119,0.0506372279128937,0.883727484579539
130,1,175989,0.013259434421877,0.050778340884237,0.794149297323562
131,1,176001,0.00367503535133418,0.0510474852781973,0.942648659473759
132,1,176451,-0.00765511472355929,0.051659871767521,0.882282956675917
133,1,177692,-0.00376311154170647,0.0503530656962034,0.940468284668908
134,1,178191,0.000351113919779461,0.0504034573319191,0.994445861750577
135,1,178224,-0.00376311154170647,0.0503530656962034,0.940468284668908
136,1,178960,0.00138643472151637,0.0507555757065057,0.978223203294879
137,1,179139,0.0130998039906984,0.100593756137263,0.896462732705994
138,1,179139,-0.034866056281999,0.202594932819981,0.863459596176839
139,1,180955,-0.034139341660564,0.0582599556052463,0.558261431354662
140,1,183802,-0.0121076361064378,0.0503556812647454,0.810126960551108
141,1,183954,-0.0269892128468899,0.0507060948434271,0.594875499379912
142,1,184450,0.00837331552970834,0.0502803224294611,0.867833134577798
143,1,184641,0.0140277418490441,0.0517401640166305,0.786457973255804
144,1,184718,0.0202901166341852,0.0505564550013106,0.688415729937702
145,1,185296,0.0166230221595119,0.0503456904928029,0.741461589837177
146,1,185438,0.015825465076406,0.0503487963420676,0.753466234499753
147,1,185469,0.0157702690016334,0.050421529105583,0.754641197941738
148,1,185503,0.0152996987753639,0.0502914938959165,0.761139233595617
149,1,185705,0.0205093911961299,0.0508485212066598,0.686940165365288
150,1,185749,0.0112770833766456,0.050856695208019,0.824642678104055
151,1,185806,0.0108306026527191,0.0509248868874993,0.831700895037427
152,1,185879,0.00876783640510301,0.0511721125799151,0.864054502460496
153,1,185916,0.00560686983082046,0.0511500952576208,0.912776193260356
154,1,185941,-0.000746168252499485,0.0513737714101295,0.988419895102386
155,1,185954,0.0116186702277934,0.0515201093450477,0.821707459411319
156,1,186055,0.00485585079966618,0.0504948481985089,0.923443882570932
157,1,186896,-0.00886259715393642,0.0513211989795854,0.862995003022669
158,1,187697,0.0991227856289463,0.104536261409658,0.343669004931369
159,1,189392,0.262031267636194,0.1042896856535,0.0124319910393938
160,1,189416,0.335179013533335,0.100203653219486,0.000911284619986148
161,1,190132,0.0971339500913134,0.050294545762993,0.0542460437407234
162,1,190148,0.097209783303479,0.0503094596435946,0.0541301680726241
163,1,190165,0.116804024544471,0.0505828329901597,0.0215113515528185
164,1,190169,0.0999513564764052,0.0506211172842163,0.0491040534760451
165,1,190933,0.0640744428149226,0.050371807070281,0.204199841101059
166,1,192149,0.0454261538788906,0.0508424317296187,0.372214600862091
167,1,192302,0.136661698643394,0.0668123107143227,0.0415507189894901
168,1,192303,0.084311687892713,0.0605141574351392,0.164419189908733
169,1,192305,0.122891901142798,0.0627174199851476,0.0508462753798513
170,1,192315,0.0499231332556525,0.0714838702050543,0.485397399917892
171,1,192795,-0.0283432240372283,0.0503689576049487,0.573988104647002
172,1,194020,-0.0422892947978424,0.0530297434535312,0.425717867734923
173,1,194187,-0.0562341701424113,0.0503443998168968,0.264758462496804
174,1,194867,-0.0409636503426418,0.050358669977618,0.416515359850808
175,1,197325,-0.0430723892889089,0.0515849076666473,0.404293460543068
176,1,197392,-0.0581543137065312,0.0522078730737565,0.266080252400581
177,1,198857,-0.0512912994140069,0.241680600869072,0.83205194759325
178,1,206666,-0.0762311226049073,0.0565438317784485,0.178465730687782
179,1,206675,0.0308677630245473,0.0737861066991565,0.675952112030424
180,1,223051,0.0347909754445034,0.0583840889735244,0.551625096453628
181,1,223059,-0.0106860158987678,0.0606533933346508,0.860252252160016
182,2,7366,0.132774021217613,0.0727646454262241,0.0688906139814339
183,2,8180,0.00268519631695963,0.100652985346419,0.978731825643132
184,2,8187,-0.0400337071337642,0.1046476159108,0.702278283784849
185,2,8250,0.0142836986445509,0.103117927537912,0.889909956253702
186,2,8253,0.00319818035833919,0.103120589486296,0.975275914448801
187,2,8285,0.0708541396296098,0.0557800442763346,0.204835141181314
188,2,8302,0.0143083367634235,0.0523273325750992,0.78467564121535
189,2,8306,0.0143083367634235,0.0523273325750992,0.78467564121535
190,2,8314,0.00850677419011883,0.0512572963155535,0.868281701062787
191,2,8317,0.0115391195489283,0.0524247233498048,0.825914004606366
192,2,8328,0.00881408888249408,0.0521916564778527,0.865988330744984
193,2,8331,0.00434283662847124,0.0520951288799873,0.933609696365678
194,2,8498,0.00448497492707989,0.051183668332965,0.930224324391703
195,2,8651,0.00495104592066908,0.0512314712119345,0.923066566036695
196,2,9418,0.140578225896871,0.130081722638856,0.280572082974616
197,2,9812,0.0289307845050345,0.0515135508138696,0.574734715710342
198,2,9932,0.0200996809604892,0.0513222902658381,0.695563140545013
199,2,10135,0.0325981515624246,0.0511074079166841,0.523993873549285
200,2,11616,0.00874478031509507,0.0510804525175075,0.864167570380753
201,2,12133,0.027217460109613,0.051265185430492,0.595811491128444
202,2,12194,0.0289991255803967,0.0514608239299393,0.573439661773805
203,2,12359,0.0255007101922999,0.0513154925481329,0.619540854855715
204,2,13061,0.0178232681451126,0.051320894374066,0.728579917456421
205,2,14298,0.025926909256477,0.0514730957447609,0.614787612343654
206,2,15222,0.000849575983772111,0.0519936876213932,0.986972391039376
207,2,17986,0.00364716181763092,0.0510822041375405,0.943121518461293
208,2,19770,0.00625083171558738,0.0514346782748749,0.903340785005817
209,2,19836,0.0145365985458581,0.0512886069017468,0.777015344957086
210,2,19851,0.011012737085374,0.0514412857549141,0.830605448571057
211,2,21595,0.00993295478758027,0.0512294210768537,0.846372279882053
212,2,22385,0.0149259493743386,0.0512744723215088,0.771146542985642
213,2,23441,0.0164600239958425,0.051771279518512,0.750720448492002
214,2,24209,0.0138762364852675,0.0513470288011536,0.787130319730315
215,2,24341,0.0287553327126755,0.051451046007462,0.576593049451343
216,2,26815,0.00978441975198718,0.0514094835558922,0.849165241663744
217,2,28209,-0.00224052924945425,0.0514292825228976,0.965275588682205
218,2,28695,-0.0173374293081675,0.0537213052191159,0.747091468673471
219,2,35849,0.248060773259273,0.550674006127503,0.652649884486792
220,2,35850,-0.611932149843268,0.67289035658379,0.363755074590269
221,2,41245,-0.0235976372489975,0.0512167512602011,0.645268431741337
222,2,43214,-0.00424729775062305,0.0520622739798911,0.935026064091413
223,2,47104,-0.0202167964330734,0.0505999436884164,0.689735603187423
224,2,50915,-0.0138465983047025,0.0511033403513525,0.786585623365213
225,2,55834,-0.0135057976742322,0.0508674112799807,0.790771727757005
226,2,56422,-0.029770780789056,0.0509388011812793,0.559296218978959
227,2,57715,-0.0186987182765739,0.0507856917683528,0.712953216579798
228,2,59046,-0.0293435797167764,0.0510285067490719,0.56562861973623
229,2,59191,-0.0254628610396497,0.0507419982499491,0.616113749459296
230,2,59383,-0.0211091768341907,0.0507622796361468,0.677777024993004
231,2,59477,-0.0338614410144508,0.0515071624990255,0.511344281216748
232,2,59755,-0.0282701379049017,0.115789205579934,0.807255131711979
233,2,60471,-0.0304610913153089,0.0508172411868118,0.549274474402028
234,2,60478,-0.0278711741835224,0.0508794947963655,0.584183712144452
235,2,60786,-0.0322305156599707,0.0507884575605468,0.526098332324884
236,2,61035,-0.019679768724073,0.0508029584947731,0.698712458910392
237,2,61071,-0.0311715062321379,0.050556028209068,0.537913516657849
238,2,61675,-0.0220420125978003,0.0507153015966289,0.664102000162422
239,2,62776,-0.0390886418952079,0.0529076014591244,0.460513587626568
240,2,62939,-0.0315246252295817,0.0506133779872958,0.533784189453471
241,2,63527,-0.0413696374947473,0.0507835605427682,0.415835326249301
242,2,63857,-0.044151798427445,0.0507887608139337,0.385261604198774
243,2,65527,-0.0598920986643947,0.0505751139884803,0.237122452993877
244,2,67007,-0.0544809500732556,0.0557178996512991,0.328842979846698
245,2,67023,-0.176174004181263,0.114995569836812,0.126416411530165
246,2,67024,-0.198571088338402,0.115315667127823,0.0859494126104049
247,2,67976,-0.0448353687915091,0.0513499553575041,0.383183840441536
248,2,69628,-0.0460259055614488,0.0521995287844809,0.37852265815855
249,2,71825,-0.112513127605203,0.100873408483591,0.265442345962873
250,2,72389,-0.00746239026269008,0.0510868213934708,0.883947370828296
251,2,72392,-0.0043239666487731,0.0514352394008089,0.933051427979792
252,2,73646,-0.00160846787031975,0.0503811489026669,0.974549118433185
253,2,74564,-0.00365947475869859,0.0502819202632489,0.942023092640907
254,2,74739,-0.00433132335680232,0.050447102423959,0.931627408423747
255,2,79931,0.0594223319807382,0.056773278838403,0.295972460302186
256,2,80748,0.0177221966433153,0.0524574489716609,0.73568498284596
257,2,80873,0.00899008011454231,0.0505657239977005,0.858989878318298
258,2,81501,0.0203756690018613,0.0505479305009855,0.687121626506114
259,2,83526,0.0119189509647845,0.0504771449654231,0.813472079749989
260,2,83845,0.0137417081971202,0.05052381348216,0.785792731152449
261,2,84412,-0.0546647268635088,0.127305581065159,0.667895771797128
262,2,84412,0.0112614383575461,0.0637621279539929,0.859910985659439
263,2,84447,0.0152082451527722,0.0511678382136919,0.766471286043699
264,2,87391,0.0184741897204473,0.0502963756030916,0.713610450808892
265,2,87562,0.0257645028225528,0.050414644877219,0.609634153962963
266,2,87849,0.0253093946763855,0.0504105197435697,0.615934298061813
267,2,87878,0.0201796309199298,0.050633822858817,0.690472737461065
268,2,88125,0.00951030633169858,0.0563157734536512,0.865991965399431
269,2,89785,0.00451478036370566,0.0506502879204097,0.929024121104541
270,2,93441,0.0137692744257859,0.0521577556889506,0.79193947994152
271,2,93588,-0.00648056093595385,0.0539933827613921,0.904531549953951
272,2,93721,-0.00897246336213297,0.0504956490575059,0.859070044584059
273,2,93952,-0.00355862504706035,0.0503531078123565,0.943697716865864
274,2,95085,-0.0351551293835878,0.0503890113642339,0.485840034108131
275,2,103188,0.0130588038903245,0.0516431142540084,0.800518708355064
276,2,107124,0.0720881211370894,0.0503027074158227,0.152718215593702
277,2,111645,0.0368887958289653,0.0504429350251779,0.465082567758859
278,2,111916,0.0309677282846805,0.0505732700351075,0.540711086096429
279,2,111931,0.0279808933781893,0.0506556072787492,0.581040993301204
280,2,111999,0.0348193081653299,0.0504614900214728,0.490636606046658
281,2,114528,0.0329415691358497,0.0507558162488369,0.516747100787861
282,2,116024,0.0463405038404411,0.0508470609331661,0.362722202124944
283,2,119244,0.0291884672883793,0.0554604766586348,0.599015066656619
284,2,119246,0.0112123366689583,0.0560708927356153,0.841621418311192
285,2,119247,0.0486158510764455,0.0564196354220376,0.389446831749844
286,2,120090,0.0575420501587098,0.0506132146391547,0.256352189089
287,2,120291,0.0447664214069483,0.0512302708074728,0.382806252450903
288,2,120726,0.0592819833550912,0.050891620499746,0.244859305179023
289,2,121716,0.047010591231677,0.0508699308907473,0.356048248178789
290,2,123100,0.0511971156939193,0.0509288389332977,0.315456554867771
291,2,124677,-0.00811867114865933,0.0509295960902378,0.873437272785718
292,2,127636,0.0622893591135265,0.0643315123628428,0.333579559341771
293,2,127887,0.0228490096850421,0.0512662038335027,0.656091940001792
294,2,128935,0.0167817263703605,0.051224362131005,0.743399098951599
295,2,129053,0.0140219024589705,0.0513826798414909,0.785096104245149
296,2,130040,-0.00202104160199645,0.0517016357462803,0.968840351444333
297,2,130976,-0.00288755153820075,0.0512803959383056,0.955127449179846
298,2,132199,-0.00575609949276956,0.0515173922069292,0.911100052846379
299,2,133355,0.00297264383090401,0.0518665606945153,0.954328052472155
300,2,133435,0.0039700143161957,0.0519784532179214,0.93916157962054
301,2,133943,0.0191624694848897,0.0608472606879271,0.75300285074035
302,2,135183,-0.000247501878689604,0.052007669750324,0.996205610161853
303,2,135402,-0.0119934123782847,0.0519958969295415,0.817711993325903
304,2,135898,-0.0184880482738737,0.0522663273063079,0.723754124693947
305,2,135912,-0.0150614188342587,0.0523080602608596,0.773564044479405
306,2,135925,-0.0185546306500324,0.0520678582960453,0.721787776204564
307,2,136002,-0.0231850009791831,0.0520236237415607,0.656113940452195
308,2,136173,-0.0126657441229562,0.0524020840230733,0.809150602957262
309,2,138209,-0.0164455709055457,0.0539361605013594,0.760615856850133
310,2,138318,-0.0288543459457766,0.0537680557385834,0.591851054521355
311,2,138695,-0.0275027660088698,0.0528477865835187,0.603100794002904
312,2,138818,-0.0206023074345031,0.0527597098224368,0.696407431106228
313,2,139728,-0.000961226167547125,0.0526764728362037,0.985451533576322
314,2,140174,-0.00862443525453627,0.0526744975975436,0.870036806804978
315,2,140863,-0.00407967666242637,0.052654742987958,0.938285791828397
316,2,141152,0.00417843200428658,0.0528030458626596,0.936972147960079
317,2,141292,-0.0105825435968532,0.0524208230601702,0.840129392435822
318,2,141545,-0.00745441621653931,0.0526777254479587,0.887547914436361
319,2,145823,-0.0304201108911795,0.0546636577668267,0.57822438125428
320,2,145934,-0.0935464288878252,0.0899702558864164,0.299168440204879
321,2,145980,-0.0399132587647884,0.0551510508146835,0.469724302903135
322,2,146723,-0.0335449591155127,0.0525538840066868,0.523694572530488
323,2,147946,-0.0331556945821816,0.0530365418375582,0.532277749093958
324,2,150394,-0.0555276382084764,0.057731349401449,0.336794300200797
325,2,151274,-0.0151695854647915,0.0905503617202284,0.867051726384236
326,2,151397,-0.0266542292228824,0.0531796374467031,0.616534905422254
327,2,153035,-0.0507308714779652,0.0525501116296458,0.335014979220061
328,2,153228,-0.0270327898604508,0.0529838645196154,0.610224639263411
329,2,153455,-0.0449907601108686,0.0533497348454509,0.399622021711409
330,2,153732,-0.0501008983111537,0.0551494461491274,0.364256633313686
331,2,153815,-0.0460012515959745,0.0531421845507528,0.387283261137188
332,2,154160,-0.0429801442302826,0.0525914221899757,0.414338927053274
333,2,154235,-0.0479849821258924,0.0531054346508799,0.36683461228785
334,2,155527,-0.057733646158829,0.0576246257295063,0.317082079637338
335,2,159870,-0.0455399019072292,0.0517672728952623,0.379617889242054
336,2,161229,-0.0692054014014285,0.0524903541047766,0.188211069519809
337,2,161451,-0.0437275842077511,0.112648661117372,0.698119272339312
338,2,161451,-0.0304701729524446,0.113022362086141,0.787629987136135
339,2,162696,-0.0495225052909746,0.0523266808962478,0.34458677775975
340,2,163284,-0.0572222754509036,0.0516089566965138,0.268285810442986
341,2,164166,-0.0294990249160157,0.0521551411515423,0.57202404922203
342,2,165270,-0.0192483959441112,0.0517298179520522,0.71004554593659
343,2,165675,-0.0256998861534145,0.0525772459032676,0.625285107678847
344,2,166404,-0.0522494442980288,0.136282984106517,0.701661888364756
345,2,168012,-0.0115560974020623,0.0635729270136573,0.855862052132134
346,2,168062,-0.00381046026423137,0.052122032962306,0.941762761872761
347,2,168518,0.00280727326299224,0.0518237709890925,0.956830679641811
348,2,168980,0.00189163878600485,0.0517992851610806,0.970889468357256
349,2,169651,0.00552016055623694,0.05182315352545,0.915230935383013
350,2,169902,0.182509496053219,0.0860760368672593,0.0346753829786096
351,2,169960,-0.0272075679519004,0.0806727044470654,0.736122363458325
352,2,170725,-0.0123380199252986,0.0519120831930835,0.812273817083686
353,2,171254,-0.0210340700974352,0.0519881988027503,0.686021622840084
354,2,172242,-0.0105373368017407,0.0513825120723552,0.837630693218078
355,2,173254,-0.017373916267904,0.0509834224031788,0.733475096822509
356,2,173340,-0.00841697974351557,0.0509836687242353,0.868966318442663
357,2,173385,-0.00427820028247927,0.0510320842270858,0.933236301459572
358,2,173973,-0.00142627484652613,0.0508969666459454,0.977659812552051
359,2,174714,0.0868784224115302,0.130421222284254,0.505758522027637
360,2,177341,-0.0149621696304296,0.0507173514151059,0.768159010116774
361,2,180314,-0.00574918482921982,0.0507396994999877,0.909851239820333
362,2,180339,0.00494815731532022,0.0508681315783634,0.922563841862829
363,2,182758,-0.0243695739435176,0.0506697845525671,0.630850820665927
364,2,183619,-0.00101487049739785,0.0508859503376012,0.984099295969311
365,2,183913,-0.0241468316434465,0.0521589696101491,0.643687714913636
366,2,184146,-0.0308148794267822,0.0524991284887907,0.557605886401954
367,2,187176,-0.0221157653843485,0.0511494722010903,0.665732721059469
368,2,191066,-0.00237567837467695,0.0515453277847574,0.963265286418294
369,2,191124,-0.0899757909712759,0.0649488953078936,0.166825669734922
370,2,191128,0.0839292716581173,0.0597843902194685,0.161237890595674
371,2,191599,-0.031980834576717,0.0508027650504612,0.529422609580806
372,2,191762,-0.0298034827806898,0.0528194955525347,0.572941270248279
373,2,191763,-0.0213865528304842,0.0510198957589807,0.675339077044879
374,2,191959,-0.0149926070075573,0.0509018202471977,0.768518661611761
375,2,192390,-0.0400127129451003,0.0522695023386632,0.444480726555798
376,2,195759,-0.0100915667520339,0.051342387711605,0.84428945150226
377,2,196912,-0.02982119220607,0.0504897578054712,0.555140644646597
378,2,197598,0.204341220775489,0.164611403307731,0.215298803105021
379,2,198110,-0.0360357276092647,0.0507812124313878,0.478403834039367
380,2,198283,-0.0361477876396654,0.0523804808937896,0.490584539490593
381,2,198805,-0.0223428672937266,0.0510224482852649,0.661724651013388
382,2,198891,-0.0212738253011858,0.0506261034312948,0.674584393677667
383,2,199248,-0.0347948224793043,0.0507206137157564,0.493157431937608
384,2,201782,-0.0344098885147181,0.0506589466550774,0.497427107232579
385,2,203285,-0.0313974140393935,0.0504678498020327,0.534259954297501
386,2,203783,-0.0377580934199068,0.050346685383975,0.453777219747802
387,2,204179,-0.0207005234852156,0.0504966823478161,0.682099884206622
388,2,205406,-0.0268898242229483,0.051007568665525,0.598404447174178
389,2,205834,-0.0306513172776235,0.0507570337328078,0.546309205797592
390,2,205965,-0.0209148547490448,0.055479016384663,0.70640996403267
391,2,207192,-0.0453966867573898,0.0506781905537992,0.370978837809818
392,2,207561,-0.0448126833270759,0.0504551558872359,0.375054864028915
393,2,208682,-0.0281357359534662,0.0504042845781212,0.577060809945521
394,2,210102,-0.0298731938573228,0.0505317469223955,0.554780349541629
395,2,212519,-0.05652531340239,0.107561092277207,0.599552934338033
396,2,214801,-0.0451963217444979,0.0504970844174001,0.37138181008539
397,2,215016,-0.065410119187689,0.0504054186194349,0.195244551891161
398,2,218876,-0.0127567463267306,0.0510433444145503,0.802794688200304
399,2,227511,-0.0437007506632415,0.0513565245879584,0.395385688253961
400,2,230378,-0.038669409070982,0.0507195689288116,0.44632091628801
401,2,231943,-0.0384726666866477,0.0508656461969474,0.449938717924081
402,2,232156,-0.0365996319595356,0.0508486789239947,0.472139524113323
403,2,232789,-0.036576582083611,0.0506684064725355,0.470845273086522
404,2,238524,-0.020456224963109,0.0507654750857897,0.687224930936084
405,2,241518,-0.0134011101035989,0.0512129993099774,0.79372540683443
406,2,250396,-0.0397152187753126,0.0508248748426614,0.435083374444854
407,2,250466,-0.0392209413889354,0.0508079825622957,0.440663787070843
408,2,252305,-0.0238374152401076,0.0509698487061919,0.64030432746296
409,2,254571,0.0107050552833386,0.0516986080004456,0.836077234521047
410,2,254742,0.0234922095928346,0.0516399258561702,0.649444010281245
411,2,254908,0.00758172617877517,0.0520480671247937,0.884266803643968
412,2,255033,0.0552590875106046,0.0609343959561494,0.365098401056941
413,2,255862,-0.0220332019029003,0.051722800872243,0.670377486229657
414,2,255975,-0.00606825612655293,0.0515482966500556,0.906356615596574
415,2,258311,-0.0225549437048572,0.0506838916533717,0.65658377747542
416,2,259284,-0.0166796733854391,0.0508610660153573,0.743147060936523
