SNP,Chr,Pos,Effect,SE,ERG11_ACF2_MTX_5.FC_avg_logratio_Fitness_minus_ref.GLM
67,1,84701,0.0912673158497177,0.155339939039358,0.557221527287287
68,1,84858,0.162843165669947,0.145287714419397,0.263121174315426
69,1,85751,0.0688983407595537,0.146098228660476,0.637511407922396
70,1,87445,0.064344269271053,0.146413134886998,0.66058948392097
71,1,87467,-0.0128096487307069,0.147218292788267,0.930711899381183
72,1,89070,0.0518469068977749,0.146272440448373,0.723210035440466
73,1,89616,0.0810196993964611,0.145447545330882,0.577854986843501
74,1,89679,0.0409629439446686,0.145513550271754,0.778487238601534
75,1,89880,0.0754785872171453,0.145511311475311,0.604286007603579
76,1,91472,0.0644821389401742,0.146607100836499,0.660329702187032
77,1,93789,0.0073168567920158,0.145135869578875,0.959821119655022
78,1,94351,-0.0527071235380539,0.145491322206202,0.717367147138684
79,1,99148,-0.0179115909933799,0.145133260994277,0.90184888384537
80,1,101281,1.84347346575902,1.58428203076334,0.245371314770205
81,1,106011,0.0914965655036957,0.151180934525028,0.545426795265417
82,1,106800,-0.00720741512846639,0.145331657966468,0.960474870541325
83,1,107970,0.0499858360177062,0.144877170841646,0.730283187528535
84,1,109000,0.0368978663528243,0.145143676850445,0.799476592993542
85,1,112549,-0.175595192928035,0.144691116927099,0.225717018558319
86,1,112742,-0.133521746029864,0.145383945904916,0.359032513472254
87,1,113050,-0.099043246452608,0.145217016144488,0.495663389549492
88,1,113135,-0.144466750652752,0.144738447760071,0.318903493003911
89,1,114076,0.0112542935673433,0.144941309102128,0.938152650879797
90,1,114628,0.0288891880900626,0.145301090486268,0.842515724286146
91,1,116283,0.0205260255583335,0.146113336821483,0.888360748273041
92,1,126880,-1.44956802802866,2.74049500623794,0.597176820205119
93,1,127853,-0.00757879945506085,0.145844808956992,0.958586117020647
94,1,128302,-0.029528665040967,0.145276651436745,0.839050368314206
95,1,128704,-0.046408884386698,0.145408794590257,0.749792854559243
96,1,128911,0.0026009293047759,0.145445802895947,0.985742721580148
97,1,130267,0.0838251163799505,0.14530844719743,0.564390166419092
98,1,130271,0.0763161837000517,0.145492778961371,0.600235095110385
99,1,130613,0.102483986951485,0.146808321134073,0.485586599961898
100,1,132012,-0.124794447935018,0.146447240158995,0.394710750442181
101,1,133231,-0.134138164947733,0.145382338443208,0.356815700240019
102,1,137074,-0.0934509458795793,0.145265394502801,0.52043946579137
103,1,137304,-0.181007635215637,0.145081523525271,0.21299467715126
104,1,139686,-0.112660190427756,0.145468590780884,0.439174845451672
105,1,149562,-0.133589680850178,0.14575093946426,0.359998274168501
106,1,150447,-0.0754218526107619,0.147488278270452,0.609408044162804
107,1,151446,0.0521514256176978,0.296394798147187,0.860432100142378
108,1,154084,-0.114387492533763,0.147873450042616,0.439714716794843
109,1,156633,-0.0983982924265736,0.149936331325862,0.512079782805282
110,1,157269,-0.156115102273425,0.145074906969247,0.282617457310722
111,1,160054,-0.115074012153719,0.146565337083591,0.432899296001091
112,1,166222,-0.0701409309036581,0.145560407671525,0.630198191593165
113,1,166416,-0.0761371166028926,0.145256150340129,0.600497875480721
114,1,167326,-0.117851039528037,0.14600373301397,0.420107316398296
115,1,168836,-0.104588043409073,0.145339303155857,0.472239492652523
116,1,171200,-0.195354484009461,0.145292110410015,0.179629532388964
117,1,171431,-0.243381964100517,0.145999524672175,0.0964002974620213
118,1,173339,-0.20549189527152,0.145021374255604,0.1573717026715
119,1,173845,-0.17240166320055,0.145022659153577,0.235320933213186
120,1,175121,-0.239030145864392,0.1444654413575,0.0988978190382997
121,1,175281,-0.210827280374503,0.144713420004325,0.146043786539238
122,1,175315,-0.223669020414498,0.144612950749152,0.122838006239668
123,1,175523,-0.20849391806795,0.145501713064302,0.152762564447384
124,1,175541,-0.21786063718366,0.144865388747059,0.133505552797616
125,1,175653,-0.227413532091481,0.145285258142378,0.118410958295011
126,1,175805,-0.185814667307114,0.153716572479302,0.227543570894419
127,1,175818,-0.238675059246275,0.149958524057361,0.112368074868301
128,1,175856,-0.20617660299108,0.147788531064222,0.163869274622724
129,1,175876,-0.185578096546739,0.145589596511438,0.203265915607655
130,1,175989,-0.19850270623434,0.145958731499559,0.174700381138822
131,1,176001,-0.202520299440874,0.146707695738254,0.168326529852122
132,1,176451,-0.175538889985409,0.148577928294392,0.238215337247367
133,1,177692,-0.2280731446877,0.144593462735774,0.115612859082618
134,1,178191,-0.229615440895126,0.144731135137724,0.113522051877158
135,1,178224,-0.2280731446877,0.144593462735774,0.115612859082618
136,1,178960,-0.260128007689483,0.145604260063602,0.0748697443818022
137,1,179139,-0.263536771487306,0.289545541738942,0.363351902655548
138,1,179139,-0.296319794105384,0.583623414555746,0.611963779981944
139,1,180955,-0.115530851049455,0.16785507833064,0.491730182823554
140,1,183802,-0.211831539268143,0.144681762289069,0.144050959634811
141,1,183954,-0.19267454911907,0.145816753029127,0.187241432620731
142,1,184450,-0.133897757833276,0.1447216830564,0.355489421482964
143,1,184641,-0.132076567095971,0.148947868766901,0.375827905414757
144,1,184718,-0.203204064690608,0.145318395044171,0.162889811417082
145,1,185296,-0.148832056510298,0.144885736943455,0.305012031736905
146,1,185438,-0.14709126541008,0.144897633919837,0.310734756002858
147,1,185469,-0.15216508650299,0.145092538417411,0.295012950004549
148,1,185503,-0.131416612386863,0.144773676666566,0.364635761093545
149,1,185705,-0.17137568783877,0.146278367040097,0.242158956808044
150,1,185749,-0.159787622872548,0.146315521690616,0.275544610384086
151,1,185806,-0.199739823727655,0.146372620849407,0.173248581759286
152,1,185879,-0.183258436790276,0.147144409066588,0.213798843663505
153,1,185916,-0.0647101297956097,0.147360021420091,0.660836390978231
154,1,185941,-0.0966362141996863,0.147952986305965,0.514081613287392
155,1,185954,-0.128441369079122,0.148317245601862,0.387083401653833
156,1,186055,-0.147352323988968,0.145299947696427,0.311217647630068
157,1,186896,-0.139750831611579,0.147709905491232,0.344736156268086
158,1,187697,-0.447875458103427,0.300679062050035,0.137236398884017
159,1,189392,-0.526796453955326,0.301904700176276,0.0818708080135977
160,1,189416,-0.403863965215614,0.292505772000271,0.168243470059671
161,1,190132,0.110871818251786,0.14557648132638,0.446804127605893
162,1,190148,0.136765887680778,0.145558073114711,0.348066940640123
163,1,190165,0.119104452082959,0.146722994731715,0.417474073467229
164,1,190169,0.137979025907335,0.146492777139823,0.346896778069543
165,1,190933,0.0678881011902936,0.145442405013889,0.640952636780985
166,1,192149,0.183628891795882,0.146350755051516,0.210411326698534
167,1,192302,0.249551849676313,0.193212723794983,0.197343802983725
168,1,192303,0.25485190152889,0.174333807773371,0.144668769652076
169,1,192305,0.212740103581376,0.181358069824893,0.241571064333319
170,1,192315,0.184058751163401,0.205902354378029,0.371977591302437
171,1,192795,0.170523152088135,0.144927946855695,0.240145440396282
172,1,194020,0.0150573641361708,0.15294977486785,0.921633659985525
173,1,194187,0.0160782526060929,0.145329644745719,0.911970261082208
174,1,194867,-0.166564703439534,0.14498227797224,0.251390539013999
175,1,197325,-0.135915692497257,0.148621514398218,0.361073757562046
176,1,197392,-0.206468378272799,0.150308917237758,0.170429230780552
177,1,198857,-0.237898003438735,0.696373352366808,0.732836981480917
178,1,206666,-0.310489291577935,0.162521652005167,0.0568854282330447
179,1,206675,-0.232777042224392,0.212318825429203,0.273670338034034
180,1,223051,-0.370195592058786,0.167171181458342,0.0274347278974694
181,1,223059,-0.45188306902888,0.173128177520916,0.00943689072982423
182,2,7366,-0.311305634719276,0.210017759294894,0.139157309107779
183,2,8180,0.264967294151765,0.289706046123484,0.361022079628192
184,2,8187,0.247434684403007,0.301334880121862,0.41212722070387
185,2,8250,0.115103188329082,0.297096880931534,0.698674016050337
186,2,8253,0.101993714769495,0.297110449254416,0.731588027927933
187,2,8285,0.0888883954061498,0.16103720738469,0.581315254577303
188,2,8302,0.1377608142483,0.150627781561042,0.361037641684943
189,2,8306,0.1377608142483,0.150627781561042,0.361037641684943
190,2,8314,0.162699041656215,0.147458385873678,0.270624349886771
191,2,8317,0.127988711932234,0.150927526546108,0.397004595954856
192,2,8328,0.0809236259740791,0.150343585394562,0.590738216537315
193,2,8331,0.0888196410221885,0.150048058882991,0.554268826802401
194,2,8498,0.0680444879217581,0.147451637548094,0.644745761375151
195,2,8651,0.0623186458519452,0.147596943679836,0.673120178142347
196,2,9418,-0.509642899639934,0.374491231095854,0.174415346228185
197,2,9812,0.0773741884682398,0.148454310639495,0.602555192835729
198,2,9932,0.0395780096855461,0.14791109317765,0.789179110639093
199,2,10135,0.0124651927192753,0.147358095519464,0.932634377813044
200,2,11616,0.0815981430454946,0.147139098201515,0.579543651824249
201,2,12133,0.0510185812230169,0.147763429374034,0.730095509219862
202,2,12194,0.0781917967905649,0.148301477700561,0.598351926050352
203,2,12359,0.0318524914500765,0.147916377607587,0.829625666249044
204,2,13061,0.0495275391478212,0.147891715106002,0.737906551238903
205,2,14298,0.0156368526990311,0.148379498483018,0.916130820117029
206,2,15222,0.0599311672352475,0.149794810297937,0.689333399198991
207,2,17986,0.085344207845489,0.147133077905067,0.562252478263783
208,2,19770,0.0583263312963759,0.148188418727466,0.694117146872199
209,2,19836,0.0542503623211474,0.14778551262472,0.713772964631664
210,2,19851,0.0462504225941366,0.148226055344172,0.755204782139341
211,2,21595,0.0479205173372201,0.147612174998012,0.745647378695244
212,2,22385,0.041802932909623,0.147757153378139,0.777406694067389
213,2,23441,0.0200157679974258,0.14920536138171,0.893361107727515
214,2,24209,0.0682371113745055,0.147935984332531,0.644895388336286
215,2,24341,0.0544980150551457,0.148302216153301,0.713481645391795
216,2,26815,0.116803832453289,0.148022335234825,0.430585561554476
217,2,28209,0.111988038168272,0.148082770330559,0.450001913479022
218,2,28695,0.0554055612122648,0.154801889296863,0.720622566652762
219,2,35849,-2.07906834532006,1.58345559420449,0.190037725211757
220,2,35850,-0.439006077181453,1.9411782589844,0.821212196370858
221,2,41245,0.0270992664565002,0.147627162653194,0.854459657219547
222,2,43214,-0.0597164197135667,0.149994098954012,0.690778626732418
223,2,47104,0.02798345023507,0.145837761486709,0.847945991910276
224,2,50915,0.0796983441447312,0.147217236763939,0.588597122135376
225,2,55834,0.0375096501382952,0.146584195564285,0.798183663639511
226,2,56422,0.0938804461593959,0.146774848850486,0.52283314660079
227,2,57715,0.0789829381210676,0.146315385582512,0.589666400665414
228,2,59046,0.0725675575614083,0.147065526106314,0.622010755822955
229,2,59191,0.0561915362045516,0.146243321514256,0.701036980716757
230,2,59383,0.105088168405988,0.146209077546644,0.472768797817559
231,2,59477,0.0551471575177627,0.148488534308777,0.710569875295801
232,2,59755,-0.00424070224913731,0.333694515051007,0.989867666465372
233,2,60471,0.00271711776192773,0.146513018494923,0.985214372202451
234,2,60478,0.0124084957714712,0.146678792298188,0.932630228335771
235,2,60786,0.00052585020841367,0.146439094534647,0.997136899667427
236,2,61035,0.0357534866752142,0.146416170106226,0.807224891947358
237,2,61071,0.0593458047576467,0.145730050362984,0.684085110828992
238,2,61675,-0.00719505483847693,0.146183419969026,0.960772316681123
239,2,62776,-0.0269617178289182,0.152573393170919,0.859835089796235
240,2,62939,0.0304630380177442,0.145922229134032,0.834754331098418
241,2,63527,0.0249112247393032,0.146473014891245,0.865049513427662
242,2,63857,0.0276505120918118,0.146505698307282,0.85041026515553
243,2,65527,-0.0435557999376056,0.146011656133998,0.76564697947226
244,2,67007,-0.0730991292210396,0.160730875412807,0.649538384537866
245,2,67023,-0.0149993182299797,0.332478285618882,0.964042208660517
246,2,67024,0.0641305650709674,0.33367713366185,0.84770117736411
247,2,67976,0.0227418783534621,0.148128443199717,0.878069560382336
248,2,69628,0.117505340312847,0.150457502961913,0.435333622726776
249,2,71825,-0.0598691331059236,0.291178346286229,0.837214211053893
250,2,72389,0.169309910722382,0.146943813089354,0.250015111134307
251,2,72392,-0.0740451241986307,0.148168529234058,0.617572440366544
252,2,73646,0.0947697946335792,0.145094465576941,0.514078785800394
253,2,74564,0.118971033772158,0.144758620430075,0.411712454542589
254,2,74739,0.160793180855639,0.145121351874501,0.268619982769436
255,2,79931,0.366243904865988,0.162691944031241,0.0249907117106375
256,2,80748,0.229675642858305,0.150694545398929,0.128375635396182
257,2,80873,0.290792453250175,0.144896040951326,0.0455219589142663
258,2,81501,0.28127361558724,0.144924855193072,0.0530754118887021
259,2,83526,0.287900481580892,0.144660709567361,0.0473423325644325
260,2,83845,0.281330586716831,0.14483631130465,0.052883250698546
261,2,84412,0.432296280178169,0.366226552109029,0.238633279051083
262,2,84412,0.18825439900069,0.183476216584658,0.30557411770401
263,2,84447,0.323429830915711,0.146459135086314,0.0278636059324406
264,2,87391,0.335682891090253,0.143860092939039,0.0201882107098775
265,2,87562,0.343544463548709,0.144177306675673,0.0177105413122509
266,2,87849,0.326584676068359,0.144275054467293,0.0242037171550766
267,2,87878,0.317764758593963,0.144959544629251,0.0290253388654153
268,2,88125,0.264997548423426,0.16167604019664,0.102090598231313
269,2,89785,0.268773440529654,0.145256397078491,0.0651002439926283
270,2,93441,0.370545202886386,0.149016909499611,0.013358674737463
271,2,93588,0.368975236518515,0.154350020192421,0.0173485793530855
272,2,93721,0.330977390374351,0.144448142723498,0.0225332244991398
273,2,93952,0.298445797530615,0.144230041177606,0.0392513846237807
274,2,95085,0.451730531861387,0.143301651452616,0.00175855627259392
275,2,103188,0.384754736180635,0.147416363539642,0.00944014814647445
276,2,107124,0.360404696511015,0.1441058140184,0.0128377543646155
277,2,111645,0.412580038073587,0.143803029381225,0.00436464003839793
278,2,111916,0.393074961008743,0.144304215711059,0.00677176750537576
279,2,111931,0.400481688822068,0.144471891712194,0.00586598457248226
280,2,111999,0.418669824483874,0.143795088409144,0.00382467904001645
281,2,114528,0.285230752082836,0.145559277944127,0.0508349434149578
282,2,116024,0.338802116001555,0.145584250428953,0.0205202171094062
283,2,119244,0.125803195736287,0.15974127614039,0.431492272082294
284,2,119246,0.154765988749742,0.161376930322613,0.338197929825371
285,2,119247,0.117011315967905,0.162634536211386,0.472324976576664
286,2,120090,0.145994438316571,0.145910657811363,0.317718089882912
287,2,120291,0.18920677828892,0.147444872830562,0.200250720956921
288,2,120726,0.156252218188127,0.146698966685936,0.287548961038976
289,2,121716,0.204669226242695,0.146362806102181,0.162880133249808
290,2,123100,0.183038849520341,0.146646845889359,0.212799412024014
291,2,124677,0.127261853695494,0.146611248880169,0.385971766352193
292,2,127636,-0.188668545340538,0.18535646681353,0.309437465494386
293,2,127887,0.139444321860606,0.147587406535153,0.345394294273413
294,2,128935,0.139786375079144,0.147446616647725,0.343753900550454
295,2,129053,0.161087886206581,0.147835191292893,0.276612811243878
296,2,130040,0.17022680234529,0.148711695178134,0.253118667351568
297,2,130976,0.0968768406361015,0.147683919262341,0.512268049992837
298,2,132199,0.202423892410227,0.148067352316136,0.17246174328391
299,2,133355,0.158681258908586,0.149224256029143,0.288339065851364
300,2,133435,0.157028060199289,0.149552694855315,0.294443384273176
301,2,133943,0.142034005788938,0.175203411659788,0.418095329892278
302,2,135183,0.149703680784479,0.149657048488256,0.317844935005979
303,2,135402,0.144339104799034,0.149649308382077,0.335447728212441
304,2,135898,0.193588047508382,0.150288270054658,0.198550863984614
305,2,135912,0.18680318400613,0.150424105474983,0.215118800987623
306,2,135925,0.193387965806808,0.149716028186638,0.197306667961998
307,2,136002,0.167003940710408,0.149693475866683,0.265335407153768
308,2,136173,0.147825654854162,0.150812973928327,0.327662695236694
309,2,138209,0.176074833168416,0.155163996102331,0.257243308731199
310,2,138318,0.17754166059766,0.154716742010146,0.251940941654747
311,2,138695,0.15682298992935,0.152119529476427,0.303284381822352
312,2,138818,0.150577294607069,0.151857633615253,0.322087092675172
313,2,139728,0.138131227301477,0.151618202126071,0.362892586028564
314,2,140174,0.156281096864737,0.151568274034886,0.303202796152098
315,2,140863,0.167942180426939,0.151471431303447,0.268297896226073
316,2,141152,0.154128778156623,0.151941071653301,0.311087462672629
317,2,141292,0.173611940202173,0.150785425576935,0.250353508022544
318,2,141545,0.209964663679263,0.151392288658935,0.166350002423606
319,2,145823,0.320539298454118,0.156665576146754,0.0414959785140341
320,2,145934,0.233249079331868,0.259364451659271,0.369100535057898
321,2,145980,0.215582405835226,0.158630607272476,0.175007420454428
322,2,146723,0.317729137166098,0.150583780886115,0.0355631567338107
323,2,147946,0.226919453892547,0.152440751476797,0.137492181729719
324,2,150394,0.286147270374793,0.165882932946796,0.085403593614344
325,2,151274,0.0606599405020276,0.260926768925675,0.816300882317568
326,2,151397,0.205269639706604,0.152910939282525,0.180324769957434
327,2,153035,0.284500701658541,0.150873930140825,0.0601583194032237
328,2,153228,0.191508625560333,0.152397869543995,0.20971644114081
329,2,153455,0.168445423371894,0.153629804286498,0.273634943081761
330,2,153732,0.243694210706571,0.158578677171183,0.125252788040409
331,2,153815,0.260493388989918,0.152672495288096,0.0888460221381733
332,2,154160,0.227586483531508,0.151210080900375,0.133192267968193
333,2,154235,0.168419375152667,0.152946812580797,0.271575989761201
334,2,155527,0.298150559791574,0.165532245040403,0.072530481958227
335,2,159870,0.17819087704267,0.149038229560424,0.232653217210139
336,2,161229,0.204789865121463,0.151239642188808,0.176578554475634
337,2,161451,-0.253605998284727,0.324404980889361,0.434881175498093
338,2,161451,0.397993268447166,0.325037284340646,0.221597453638911
339,2,162696,0.325469735503314,0.149982379927109,0.0306692286021232
340,2,163284,0.347032589863976,0.147829336932342,0.0194504706174633
341,2,164166,0.26171900270473,0.1497154151081,0.081314365562509
342,2,165270,0.260708087512211,0.148450449380455,0.0799220915068642
343,2,165675,0.240055782115615,0.151022086141814,0.11283350950132
344,2,166404,-0.585823237030294,0.391565031850282,0.135519237337476
345,2,168012,0.28999900016366,0.182553482845154,0.113052717916982
346,2,168062,0.177730096312313,0.149901518055558,0.236559719956057
347,2,168518,0.134308320574162,0.149168500840535,0.368531945318284
348,2,168980,0.179259494272463,0.148963555228631,0.229636407706206
349,2,169651,0.186863565988987,0.149008137434788,0.210653852667
350,2,169902,0.343710796363013,0.248946110962977,0.168256012769556
351,2,169960,0.204537987509445,0.232254660019076,0.379099660781263
352,2,170725,0.274681489301451,0.148889468063438,0.0658941991757322
353,2,171254,0.311024626650342,0.148930423309779,0.0374789114076533
354,2,172242,0.157968693799544,0.147837433416381,0.286011774902352
355,2,173254,0.157474805615067,0.146702388651851,0.283811279931008
356,2,173340,0.156173230090652,0.146688519070687,0.287758037995829
357,2,173385,0.146171058379059,0.146853216704263,0.320245515928265
358,2,173973,0.199009701507382,0.146285508030601,0.174565162621669
359,2,174714,-0.108827035777569,0.376022616581341,0.772432807558067
360,2,177341,0.255253772464759,0.145536005573952,0.0803175857778609
361,2,180314,0.229090233941147,0.145708499946385,0.11678835389377
362,2,180339,0.208917261280006,0.146164843326609,0.153794807990605
363,2,182758,0.256816562184933,0.145420488547376,0.0782555891411602
364,2,183619,0.172532033624255,0.146348842144721,0.239228239542419
365,2,183913,0.1371314685994,0.150173358061593,0.361784564526553
366,2,184146,0.194544490643274,0.15100443887983,0.198472738520223
367,2,187176,0.136809504509936,0.147255061192267,0.353490326426273
368,2,191066,0.169785570797763,0.14826198725267,0.252913460236708
369,2,191124,0.567749450261123,0.185220613343035,0.00234231297855404
370,2,191128,-0.48380964022158,0.170829309340266,0.00488926903629275
371,2,191599,0.110667991450066,0.146360537308022,0.45007391960859
372,2,191762,0.166307005417367,0.152019561024882,0.274707821544464
373,2,191763,0.124642769677748,0.146909439062001,0.396771993755367
374,2,191959,0.0309284213702088,0.146691096939091,0.833133406331773
375,2,192390,0.0879706856920609,0.150675758788751,0.559700163784679
376,2,195759,0.187235083240488,0.147623992183154,0.205518009399235
377,2,196912,0.155688272897961,0.145330710317954,0.284780408099043
378,2,197598,0.412327497948799,0.474883346153243,0.385835828533428
379,2,198110,0.145663268768307,0.146233724371347,0.319884346297033
380,2,198283,0.167907152805766,0.150780498659379,0.266214231214757
381,2,198805,0.153154939644727,0.146843767166524,0.297671841718581
382,2,198891,0.132991583591137,0.145752488933557,0.362155595668833
383,2,199248,0.113993995054644,0.146131627257803,0.435867986602521
384,2,201782,0.141632850557144,0.145883158848128,0.332280274445466
385,2,203285,0.273498466085647,0.144781496997189,0.0597055274923325
386,2,203783,0.196069472367644,0.144822623969613,0.176647372933277
387,2,204179,0.191109680656381,0.145193606718833,0.188947421884165
388,2,205406,0.146453509633543,0.146838138684422,0.319262996419503
389,2,205834,0.146522879261566,0.146132668771782,0.316706798954105
390,2,205965,0.018938958383688,0.159901286254588,0.905785163055861
391,2,207192,0.100396770832109,0.146106089131907,0.492439515500666
392,2,207561,0.0978612449688552,0.145464312894053,0.501545936831157
393,2,208682,0.0741825483198181,0.145259015330959,0.609886292021016
394,2,210102,0.0514637469317726,0.145662194235683,0.724067784361864
395,2,212519,0.361820385547595,0.309478333332443,0.243140142815274
396,2,214801,0.0638294033362567,0.14564139502487,0.661462879365671
397,2,215016,0.0432387689434997,0.145579701571193,0.76663282258441
398,2,218876,-0.0358357142260691,0.147090782641623,0.807658984038365
399,2,227511,-0.0248157939460479,0.148138434968404,0.867058732005001
400,2,230378,-0.00725057433928644,0.146276899939817,0.96049511180773
401,2,231943,-0.00985177974186635,0.146695856458436,0.946494053358359
402,2,232156,-0.0175559670915576,0.14663368341478,0.9047677582909
403,2,232789,0.00417509873481403,0.146117252063821,0.977220799288431
404,2,238524,-0.0460425506245625,0.146302526619164,0.753169430729622
405,2,241518,-0.10175383807679,0.147493940529105,0.490719875121832
406,2,250396,-0.223480146497649,0.146103809082888,0.127011764626045
407,2,250466,-0.201971369980879,0.146140590195238,0.1678349397967
408,2,252305,-0.221851577589291,0.146448582181433,0.13069845052914
409,2,254571,-0.154846508605083,0.148759308294059,0.298625169850832
410,2,254742,-0.205067283208986,0.14845220614834,0.168039246152845
411,2,254908,-0.191825246766417,0.149642028864688,0.200721051048519
412,2,255033,-0.227632935579941,0.175379324599628,0.195153245956506
413,2,255862,-0.241104951536057,0.148533091483189,0.10543061454842
414,2,255975,-0.204353582799372,0.148149430896143,0.168652458724133
415,2,258311,-0.331078111413131,0.145028657789272,0.0230334680710344
416,2,259284,-0.228806689753481,0.146080451501172,0.118172961060299
417,2,266330,-0.141885120755779,0.147023667970091,0.335180663181115
418,2,267100,-0.181395667304058,0.146889807263269,0.217685401618998
419,2,268086,-0.152275121863775,0.146994220288442,0.300945825443732
420,2,274614,-0.125156056081383,0.1461713401384,0.392452281815774
421,2,274729,-0.132129753702976,0.146955200787138,0.369203843449606
422,2,275746,-0.0726156750068843,0.147008354617586,0.621644389204227
423,2,277029,-0.0560397475777743,0.1463453717769,0.702003593675569
424,2,277741,-0.0856452924504875,0.146362260704036,0.558814214830695
425,2,278218,-0.0755548001336711,0.146113418524166,0.605412336817782
426,2,278379,-0.0446738265826297,0.149767176014778,0.765658477932134
427,2,279910,-0.0681537581499237,0.14607238711056,0.64109162106915
428,2,280616,-0.0603914559444186,0.152469325680722,0.692278514220408
429,2,283431,-0.153942400219091,0.148030871496018,0.299082114942437
430,2,283573,-0.141671744515641,0.146284804581475,0.333475151030971
431,2,286762,-0.117309921389688,0.14672116660324,0.424513145818383
432,2,287187,-0.109537684949983,0.146052430456386,0.453761018870048
433,2,288379,0.00359281214930401,0.145060916150381,0.980254321716575
434,2,294941,0.0661291165398537,0.145105138000334,0.648862614597242
435,2,296073,0.0138195710902227,0.149162678410438,0.926236047355591
436,2,296082,0.00370000034294019,0.150262927441377,0.980369181965235
