SNP,Chr,Pos,Effect,SE,PMC1_CTR2_MTX_noDrug_avg_logratio_Fitness_minus_ref.GLM
31,1,37409,-0.0885677727646695,0.170304606715341,0.603351178712588
32,1,37478,-0.0921416147281584,0.170445752661017,0.589129741944206
33,1,39144,-0.00610670026510703,0.169737871473415,0.971320842173966
34,1,41499,-0.0360618161678917,0.169256484087713,0.831403017310526
35,1,45359,-0.321681507108834,0.284451586635021,0.258872009363138
36,1,45634,-0.417286627975985,0.260806186432405,0.110495935119044
37,1,51248,-0.123785717487279,0.169860120423228,0.466637235361307
38,1,51462,-0.120523871179728,0.170097434468938,0.479066544591706
39,1,52124,-0.0685239745552133,0.169948716884587,0.687042380282393
40,1,52667,-0.129194974504376,0.169576056949561,0.446646086467845
41,1,55470,-0.142463278659505,0.174169107100343,0.413932077166315
42,1,59265,-0.0738565303226188,0.169584246838998,0.663454628169438
43,1,60165,-0.0997804864012738,0.169418398990665,0.556265487404726
44,1,62308,-0.146539762262621,0.169135464155469,0.386856765302638
45,1,62869,-0.110444464065714,0.169191849605403,0.51432525960035
46,1,65431,-0.0201643269612377,0.176807390814842,0.909265487061619
47,1,65451,-0.0144074692979965,0.174301932744938,0.934170239771193
48,1,65719,0.0305009314524846,0.181759122943028,0.866829142256912
49,1,66841,0.0370501882607573,0.16936224371047,0.826961114028145
50,1,66948,-0.00690980038601013,0.170412793577409,0.967679619415694
51,1,68621,-0.206124216705751,0.169597065596812,0.225034916259586
52,1,69417,-0.0936639204914714,0.169428291031136,0.580734256421792
53,1,69820,-0.495056715122963,0.662741400650192,0.455570924466455
54,1,69821,-0.321457725196928,0.411174409151699,0.434853930842426
55,1,70906,0.0482310242267339,0.272272450198523,0.859498050231083
56,1,74327,-0.00696674178603357,0.170433121224323,0.967417310358498
57,1,74572,0.0193160267815289,0.169976667107136,0.909588346829984
58,1,75211,0.051103213634882,0.169648115300635,0.76341597241643
59,1,76030,0.0836525098296309,0.169611489935372,0.622177439193974
60,1,80108,-0.023995782631519,0.16962499307565,0.887584314833492
61,1,81262,-0.0110346644464336,0.169564655785271,0.948149974912983
62,1,81999,-0.0936777186466575,0.169906634687626,0.581743811165413
63,1,82431,-0.126703374601002,0.170651219013269,0.45829651395868
64,1,83284,-0.0893487408102345,0.169474935072568,0.598379507015915
65,1,83613,-0.0859297046166187,0.169461254440707,0.612418234500004
66,1,84112,-0.115340355552878,0.169430464289211,0.496473852653254
67,1,84701,-0.102222183966912,0.181468116332298,0.57358376761786
68,1,84858,0.0224549552594562,0.170015941475248,0.894999753413906
69,1,85751,-0.0677798809949938,0.170680848435272,0.691522842348501
70,1,87445,-0.0490679587789142,0.171059922304254,0.774398064533108
71,1,87467,-0.120415006516522,0.171856003188097,0.483968156680806
72,1,89070,-0.0728822695305185,0.170855096933227,0.669949970786586
73,1,89616,0.0141348576086123,0.169978111348618,0.933773894967336
74,1,89679,-0.0268554358304069,0.169995291991698,0.874564836745368
75,1,89880,-0.00152282190079478,0.170044356281583,0.992859747694923
76,1,91472,0.010898916808284,0.171305595800319,0.949306703481235
77,1,93789,0.0101883418211316,0.169540776365252,0.952114970480406
78,1,94351,-0.0405464727509605,0.169974147738509,0.811596882933785
79,1,99148,-0.00381613132321694,0.16954152191635,0.982055021264501
80,1,101281,1.23818330828391,1.85305960940078,0.504453306230525
81,1,106011,-0.0303232165956234,0.17668682834619,0.86383363014217
82,1,106800,-0.0873560035547456,0.169706656011357,0.607051920662018
83,1,107970,-0.00476548202652207,0.169267176615236,0.977555546150821
84,1,109000,0.000373277841285491,0.169565671752762,0.998244800804041
85,1,112549,-0.229042962294851,0.168934438435683,0.176026413183134
86,1,112742,-0.1628614561934,0.16981250856812,0.338181756356912
87,1,113050,-0.130865557856165,0.169604595149663,0.440872283349536
88,1,113135,-0.168758330446175,0.16907678641628,0.318906562555425
89,1,114076,-0.027881881850631,0.169308698991348,0.869289536214794
90,1,114628,0.0153820406816079,0.169741565836882,0.927845656608143
91,1,116283,0.0436796890559367,0.170671803084212,0.798155522751792
92,1,126880,-2.65184008695081,3.19947663979175,0.407757518031577
93,1,127853,0.0501846268033525,0.170348895473252,0.768473339245321
94,1,128302,0.0629579004588383,0.16968233479058,0.710834844103427
95,1,128704,0.102062248208328,0.169797485162603,0.548170998430618
96,1,128911,0.188022816108308,0.169608180327112,0.268369736333532
97,1,130267,0.118991115341619,0.169704487833816,0.48366101689137
98,1,130271,0.121293219068755,0.169901573665111,0.475759003284775
99,1,130613,0.237038252164809,0.171148671251664,0.166931862034607
100,1,132012,-0.136407711148367,0.171094810057109,0.425833727228512
101,1,133231,-0.160515425307641,0.169818836476771,0.345195303886046
102,1,137074,-0.0565595340747897,0.169765092580462,0.739208651358051
103,1,137304,-0.112991797684876,0.169744296062494,0.506063884276715
104,1,139686,-0.0512466814079022,0.17005213484254,0.763318465035817
105,1,149562,-0.0591843351997552,0.170432896256448,0.7286037888125
106,1,150447,-0.0246791768444651,0.172347807762608,0.886218648679922
107,1,151446,0.108545746659997,0.346201722828139,0.754060755391676
108,1,154084,-0.0432094760253963,0.172869996415449,0.802768637338068
109,1,156633,0.0290788346831173,0.175248691964422,0.868307841980655
110,1,157269,-0.0838353995055223,0.169688901479043,0.621575663060678
111,1,160054,0.0482653580361248,0.171341041671604,0.778344942338093
112,1,166222,0.0662105185530795,0.170056363660889,0.697256055633033
113,1,166416,0.0622250228990524,0.169715246771968,0.714104487235707
114,1,167326,-0.00905859443377199,0.170711475543303,0.957711114700488
115,1,168836,0.0358644102461385,0.169892436557578,0.8329305163676
116,1,171200,-0.103106622950913,0.170069084252235,0.544729668246577
117,1,171431,-0.171121379854541,0.170977491904373,0.317588972819509
118,1,173339,-0.121446275553938,0.169765371581343,0.474848888022655
119,1,173845,-0.115042432121084,0.169637087490858,0.498109521214174
120,1,175121,-0.1659862438577,0.169180484217989,0.327205835580187
121,1,175281,-0.154095667716936,0.169356510536865,0.36350176600933
122,1,175315,-0.15607997785095,0.169297924021472,0.357197391213445
123,1,175523,-0.141072197059423,0.170296556710762,0.408008624829485
124,1,175541,-0.155523927281965,0.169564387500279,0.359665686017985
125,1,175653,-0.176954832662218,0.170042878794671,0.298751024212167
126,1,175805,-0.0622514121806091,0.179905373571367,0.729531503368184
127,1,175818,-0.168925924321818,0.175571996302267,0.336634784161511
128,1,175856,-0.16263709953252,0.17289845867158,0.347527002186905
129,1,175876,-0.151810108271771,0.170270396832234,0.373224062379004
130,1,175989,-0.162675796695625,0.170728951418176,0.341327801107036
131,1,176001,-0.158607793889103,0.171631633799778,0.356056409393193
132,1,176451,-0.117917805522665,0.173791413912105,0.497898067933018
133,1,177692,-0.124726559527957,0.169371568692849,0.461971596651398
134,1,178191,-0.135151148794751,0.16951736365782,0.425830037318738
135,1,178224,-0.124726559527957,0.169371568692849,0.461971596651398
136,1,178960,-0.145154012689027,0.170680638565618,0.395655766133323
137,1,179139,0.00232708416326943,0.338630382472272,0.994520824270491
138,1,179139,-0.709895436400488,0.680963427615463,0.297899427198994
139,1,180955,0.0473560424538051,0.196195901929082,0.809407566359627
140,1,183802,-0.160877317404359,0.169306572912936,0.342654106408284
141,1,183954,-0.122906363125839,0.170631787067304,0.471815951022734
142,1,184450,-0.0551734745492474,0.169236578181054,0.74460702853745
143,1,184641,-0.0116700875337437,0.174186601380548,0.94662152857324
144,1,184718,-0.137069123429065,0.170067348975556,0.420802946720279
145,1,185296,-0.0888344393003566,0.169435659196592,0.60040172898156
146,1,185438,-0.0484635364079691,0.169489993245633,0.775093751664426
147,1,185469,-0.0540187304009088,0.169729907114204,0.750473738130269
148,1,185503,-0.0529563542745089,0.169291740531081,0.754608818917622
149,1,185705,-0.0888224590035753,0.171142251452539,0.60408746188487
150,1,185749,-0.0667079019276342,0.171170715415744,0.696981863235387
151,1,185806,-0.109238535914421,0.171337522688069,0.524171230158624
152,1,185879,-0.107079243599171,0.17217024019138,0.534384002959376
153,1,185916,0.0132473865979836,0.172184752425112,0.938717212346483
154,1,185941,0.0052054246491375,0.172936041983553,0.976004081679412
155,1,185954,-0.0153580109691533,0.173439386742852,0.929489974476257
156,1,186055,-0.0446126321513442,0.169963190486137,0.793101371604916
157,1,186896,-0.0631408456236847,0.172733849562707,0.714928525111883
158,1,187697,-0.404306648476764,0.351683786926012,0.251074093277931
159,1,189392,-0.49043373973824,0.353225636484973,0.1658776300647
160,1,189416,-0.394872380471268,0.341967926894938,0.248991962203506
161,1,190132,0.228626808245747,0.169759824413305,0.178919522216743
162,1,190148,0.263086944242148,0.169669889477615,0.121898124716379
163,1,190165,0.223541716403382,0.171141862172623,0.192342530383766
164,1,190169,0.260429258945536,0.17077940988955,0.128168138817917
165,1,190933,0.0230013202812803,0.169947127727251,0.892417058185834
166,1,192149,0.164878435113528,0.171116130371512,0.33593267963635
167,1,192302,0.273877079787149,0.2257647726261,0.22589962604367
168,1,192303,0.172976620688517,0.204056640615457,0.397185438744913
169,1,192305,0.211947131726863,0.211966679671622,0.318040060505241
170,1,192315,-0.11593667210938,0.240718644911326,0.630369165598968
171,1,192795,0.177488933057213,0.169366548429947,0.295375201153652
172,1,194020,-0.0528615165837543,0.178649176211736,0.76748375002124
173,1,194187,-0.066538187126572,0.169733393438443,0.69528303734376
174,1,194867,-0.161710116711902,0.16945950921046,0.340600018863979
175,1,197325,-0.17893359017991,0.173557240906031,0.303257276451923
176,1,197392,-0.224025689601854,0.17564834061267,0.202998758300301
177,1,198857,-0.506513812783437,0.813158945694589,0.533754777464305
178,1,206666,-0.210555638171039,0.190499898775275,0.269791234770272
179,1,206675,-0.261764884460608,0.248052013046203,0.292017971208952
180,1,223051,-0.106124442706931,0.196552273164607,0.589585841909473
181,1,223059,-0.262300409963982,0.203704740755904,0.198711354648359
182,2,7366,-0.440868698454659,0.244974143581424,0.0727690869447453
183,2,8180,0.624172886294433,0.337189387490062,0.064989584605936
184,2,8187,0.24162751803337,0.352106749529089,0.493016230508499
185,2,8250,0.402857712061049,0.346465798466704,0.245711007566342
186,2,8253,0.388305797720143,0.346512862789166,0.26321568352454
187,2,8285,0.197374353046498,0.187903979380881,0.294252776963577
188,2,8302,0.275164639141221,0.175554940362831,0.117917404144841
189,2,8306,0.275164639141221,0.175554940362831,0.117917404144841
190,2,8314,0.287174611651397,0.171872556532645,0.0956360477000494
191,2,8317,0.269582353589523,0.175901839155567,0.126276869967661
192,2,8328,0.230521707801572,0.175267573276606,0.189277604811228
193,2,8331,0.22750739410963,0.174947636271539,0.194301524676462
194,2,8498,0.222576430881618,0.171890410682531,0.196209971200302
195,2,8651,0.195974542965479,0.17214375532207,0.255710752427064
196,2,9418,-0.15268479833013,0.438534189437535,0.727919455319775
197,2,9812,0.136433258041072,0.173332153325613,0.431739585285543
198,2,9932,0.155481964729659,0.172602172174173,0.368302880213751
199,2,10135,0.134325538011214,0.171990147372214,0.435321723170328
200,2,11616,0.208439869595522,0.171597714727211,0.225292159530586
201,2,12133,0.19606078563245,0.172323901188538,0.255998303835983
202,2,12194,0.209602955042918,0.17294771293704,0.226344372132804
203,2,12359,0.181375937285166,0.172530576868693,0.293854477177031
204,2,13061,0.180207203670103,0.17252130981331,0.296945578816246
205,2,14298,0.165142716558925,0.173109813512608,0.340748264820438
206,2,15222,0.218677217050946,0.174635637031767,0.21132918493354
207,2,17986,0.181960869437978,0.171683022396281,0.289930554409587
208,2,19770,0.183338870062481,0.172869666447749,0.289614431259442
209,2,19836,0.195184847503768,0.172356372354241,0.258214231682713
210,2,19851,0.187365615998504,0.172887346021186,0.279217996836027
211,2,21595,0.156388775435023,0.172258488516366,0.364564854822995
212,2,22385,0.163802532790622,0.172402362954111,0.342702497860621
213,2,23441,0.198783009308841,0.173977859114381,0.253988834594503
214,2,24209,0.237534182385098,0.172401129399025,0.16913801944643
215,2,24341,0.217310219095499,0.172886482548405,0.209601627037599
216,2,26815,0.292265158965582,0.172364788698515,0.0908396329833174
217,2,28209,0.219429712119898,0.17272915193771,0.204789972930959
218,2,28695,0.10968125030195,0.180771004178365,0.544412569482509
219,2,35849,-2.10370020380997,1.85084737021302,0.256470418779178
220,2,35850,-2.5474873908296,2.26370218144759,0.261199668718308
221,2,41245,0.108709135011105,0.172362390295531,0.528644140472007
222,2,43214,-0.0176032782250292,0.175253021680106,0.920048120395625
223,2,47104,0.156526936941786,0.170166018081093,0.358280138453425
224,2,50915,0.0747165783363412,0.171997798072399,0.664260305361875
225,2,55834,0.0079310397383795,0.171248261497946,0.96308687851456
226,2,56422,0.0752135198292091,0.171508226928726,0.661261870751371
227,2,57715,0.0649244041190803,0.170954499872967,0.70434012902992
228,2,59046,0.074339146415415,0.171808852187317,0.665507712930726
229,2,59191,0.0798120556650809,0.170817615916293,0.640619667085214
230,2,59383,0.0911344640572954,0.170850793810241,0.594081666761881
231,2,59477,0.0867854127300736,0.173429844743403,0.617100740338636
232,2,59755,-0.0581189994673572,0.389794366931875,0.881558534919787
233,2,60471,0.0764911023239025,0.171101409888047,0.655112207710129
234,2,60478,0.0828745298077296,0.17128835578331,0.628806174669332
235,2,60786,0.0982783537972683,0.170983410047991,0.565804212161634
236,2,61035,0.127171972262587,0.170917091959725,0.457337285485634
237,2,61071,0.121332156044335,0.170152606294609,0.476268335149101
238,2,61675,0.0522865715836393,0.170742641279811,0.759609829422412
239,2,62776,0.0933014410983578,0.17816789631265,0.600835675491633
240,2,62939,0.160446022653479,0.170256112986724,0.346642406853518
241,2,63527,0.148841694260114,0.170926549200941,0.384458819596139
242,2,63857,0.143800776917293,0.170978616903331,0.400891857813604
243,2,65527,0.0535269374942971,0.170561791623085,0.753837618534768
244,2,67007,0.0195124789690589,0.187810528095853,0.917312081303037
245,2,67023,0.25897498958432,0.388142256939595,0.505069647673924
246,2,67024,0.286517512810672,0.389508230122588,0.46247003275809
247,2,67976,0.161311952391274,0.172829467639159,0.351272574745816
248,2,69628,0.195834305456275,0.175600221894407,0.265511327153414
249,2,71825,-0.0248071708636708,0.340158927736348,0.941904574997705
250,2,72389,0.215520993779357,0.171592474375479,0.209944825344479
251,2,72392,-0.00539776486230115,0.173144622796759,0.975147682117682
252,2,73646,0.177907320466554,0.169330505470837,0.294137483561414
253,2,74564,0.252362816940505,0.168728262409851,0.135631560777119
254,2,74739,0.295641274962009,0.169088006548351,0.0812560812028383
255,2,79931,0.238732987323489,0.190986324836691,0.212127443290891
256,2,80748,0.210900568232071,0.176255589076115,0.232280720846527
257,2,80873,0.251093443716959,0.16969832299743,0.139859603554352
258,2,81501,0.295372404575952,0.169467754115132,0.0822145583731924
259,2,83526,0.286019088254374,0.169248115380331,0.0919223723762801
260,2,83845,0.345436081035384,0.169096278412868,0.041810960632555
261,2,84412,0.234008628295528,0.428471483192355,0.585309548047123
262,2,84412,0.252840505437858,0.214225551524905,0.238694022332751
263,2,84447,0.277670184733107,0.171629418874489,0.106588678109125
264,2,87391,0.310365793752101,0.168534159523644,0.0663783113148846
265,2,87562,0.330657999077899,0.168855668537111,0.0509904411111007
266,2,87849,0.326248277179721,0.168863802571946,0.0541569839446589
267,2,87878,0.315586237267664,0.169654232573043,0.0636925432054268
268,2,88125,0.285450593206084,0.188970045166861,0.131795194074042
269,2,89785,0.259687884809558,0.16994156050196,0.127382970166055
270,2,93441,0.253260547214037,0.175074457068408,0.148899796052616
271,2,93588,0.245668875427743,0.181287210588198,0.176240656940932
272,2,93721,0.252440316659994,0.169456014753667,0.137193417427514
273,2,93952,0.202876575845277,0.169157325676387,0.231201485732784
274,2,95085,0.295650881111398,0.169007194623974,0.0811014716998451
275,2,103188,0.331061592971124,0.172963394356757,0.0564213538124318
276,2,107124,0.368043466328818,0.168689049207203,0.0297843411975776
277,2,111645,0.467844131706968,0.168097057800014,0.00567253862346249
278,2,111916,0.42553239271345,0.168819420855083,0.0121543979543501
279,2,111931,0.444629778357797,0.168942937859104,0.00886523358375048
280,2,111999,0.46878672515796,0.168138549823379,0.00558896869685156
281,2,114528,0.370770228249968,0.169815140103825,0.0296661988830393
282,2,116024,0.41280785494986,0.16995005152229,0.0156392874217397
283,2,119244,0.0994841677478163,0.186691180788917,0.594451312159649
284,2,119246,0.11317382556836,0.188662381660146,0.548974480817286
285,2,119247,0.154044321952384,0.189944542481607,0.417914243939955
286,2,120090,0.162731118822468,0.170467741958079,0.340425512857229
287,2,120291,0.188848720056096,0.172346717179718,0.273935698899646
288,2,120726,0.162898219869258,0.171423003235808,0.342624979183329
289,2,121716,0.249370916156557,0.170932656541381,0.145486255474291
290,2,123100,0.161637538160157,0.171467998283219,0.346495011384633
291,2,124677,0.0603360996229158,0.171417105589947,0.725060198736116
292,2,127636,-0.248373212215032,0.216439065189339,0.251934251272792
293,2,127887,0.20020003336789,0.172293478655249,0.24603225245115
294,2,128935,0.173893450397144,0.172210942529731,0.313297116833087
295,2,129053,0.228547120577839,0.172556213316463,0.186200786364693
296,2,130040,0.210946839459277,0.173677727299977,0.225335216522071
297,2,130976,0.110168539424909,0.172523045634626,0.52351490250717
298,2,132199,0.174197821177009,0.173174720904496,0.315148888637827
299,2,133355,0.156727611366364,0.174396480713637,0.36943271379432
300,2,133435,0.148372474985391,0.174794859150858,0.396546834491434
301,2,133943,0.0404841008921029,0.204843647475068,0.843445065280533
302,2,135183,0.181593884406906,0.174803065333704,0.299586286999398
303,2,135402,0.202905967720766,0.17471015635744,0.246269581129754
304,2,135898,0.267215786822241,0.175396256669692,0.12852957736717
305,2,135912,0.257424850341207,0.175568109928639,0.143473349437466
306,2,135925,0.269365164732556,0.174716958123405,0.124036838102805
307,2,136002,0.226456087307153,0.174757872293053,0.195881506715237
308,2,136173,0.200771777448663,0.176088406209057,0.254985987172706
309,2,138209,0.181678936608755,0.181328074054602,0.317061313806404
310,2,138318,0.217410252511633,0.18069962355646,0.229721364558907
311,2,138695,0.164554378276788,0.17775068045967,0.35520344187088
312,2,138818,0.179682951535704,0.177382340055328,0.311768396683936
313,2,139728,0.193946277182529,0.177020773621496,0.273995055241014
314,2,140174,0.177043219118565,0.177070942734439,0.318071160045369
315,2,140863,0.171173226091369,0.177015473444663,0.334208144899972
316,2,141152,0.177552197282883,0.177497673566853,0.317847067680884
317,2,141292,0.181945445781398,0.176205112535459,0.302508541804268
318,2,141545,0.218055155083301,0.176950460045264,0.218659078177246
319,2,145823,0.401476720937701,0.182847064111062,0.0287638887091168
320,2,145934,0.218770856258207,0.303100898540288,0.470910222605951
321,2,145980,0.291526873592291,0.185140030556993,0.116237866060363
322,2,146723,0.277129728230707,0.176395184245441,0.117061541608868
323,2,147946,0.333485386843016,0.177748264166471,0.0614573176898804
324,2,150394,0.337011659278148,0.193763314091663,0.0828544988068986
325,2,151274,0.009890107497462,0.304825502969191,0.974135398329199
326,2,151397,0.230007392966108,0.178659938052284,0.198797190662384
327,2,153035,0.260734765411395,0.176584943702147,0.140690439395442
328,2,153228,0.191274444635732,0.178131235276053,0.283653023763311
329,2,153455,0.162672886376485,0.179559962123879,0.365578677057929
330,2,153732,0.206943375139837,0.185536257203842,0.265446482075561
331,2,153815,0.226640455429097,0.178672127100017,0.205465588435064
332,2,154160,0.183363224768618,0.176933556466284,0.300753197512257
333,2,154235,0.163115090603688,0.178761317922969,0.362141888212399
334,2,155527,0.242168945543626,0.193825564519182,0.21234040942965
335,2,159870,0.2177754017408,0.174066247757719,0.211724182252168
336,2,161229,0.205968000953825,0.176789846170877,0.244787743915581
337,2,161451,-0.61480026822647,0.37786864514602,0.104624867023322
338,2,161451,0.497127987747059,0.379577956748524,0.19115375603307
339,2,162696,0.237629288580343,0.175913175191503,0.17761423261609
340,2,163284,0.303739595580436,0.173277639737071,0.0804860250687931
341,2,164166,0.216316846332437,0.175268271648143,0.217947820084119
342,2,165270,0.276224196781337,0.173547276805128,0.112361453390485
343,2,165675,0.236852161948006,0.17659789908368,0.180719536759346
344,2,166404,-0.978296730840246,0.455892210689012,0.0325627972720981
345,2,168012,0.241021106773606,0.213626637106259,0.259986786768517
346,2,168062,0.135459063314074,0.175308172717356,0.440222267166199
347,2,168518,0.107176619504634,0.174358451617605,0.539154626351961
348,2,168980,0.192754195893704,0.174066849265712,0.268893469423333
349,2,169651,0.223340391741359,0.174046271108565,0.200255336649706
350,2,169902,0.528173242858321,0.290233238801511,0.0696327327233955
351,2,169960,0.185152806113006,0.271428231019877,0.495596019842927
352,2,170725,0.292018993577538,0.174069759581406,0.0943108361559411
353,2,171254,0.40176917275568,0.173734015428724,0.0213218252764768
354,2,172242,0.117711104615342,0.172862440918808,0.496348001736869
355,2,173254,0.118936744276661,0.171533663225798,0.488531707575551
356,2,173340,0.145218278062001,0.171455533245162,0.397583783395458
357,2,173385,0.129189894551416,0.171650054387484,0.452170683354577
358,2,173973,0.17265333987418,0.171084749802557,0.313585064051224
359,2,174714,-0.114640936822197,0.439262023054993,0.794256022833908
360,2,177341,0.254654776228542,0.170208789657026,0.135512822640363
361,2,180314,0.166991937163154,0.170573473834291,0.328248974194867
362,2,180339,0.161727049652595,0.17101991382375,0.344967806137788
363,2,182758,0.200011907673023,0.170289875820253,0.240971372926339
364,2,183619,0.0513139534487224,0.171272413495309,0.764655326270768
365,2,183913,-0.000406914910487943,0.175632665340312,0.998152729860442
366,2,184146,0.089677789824848,0.176746211044385,0.612203870630474
367,2,187176,-0.0129116760064235,0.172225384638412,0.940281330204979
368,2,191066,0.0345069884507634,0.17350451301363,0.842469260892729
369,2,191124,0.522727277968423,0.217454186604635,0.0167383049163248
370,2,191128,-0.477929331273502,0.20019975449145,0.01750007380731
371,2,191599,0.0399022155136742,0.171096854323124,0.815730255117508
372,2,191762,0.0463796559557578,0.177865895389432,0.794432480983489
373,2,191763,0.0192279801310709,0.171784674387225,0.910941967399969
374,2,191959,-0.0110170831227421,0.171367564241964,0.948776345113058
375,2,192390,0.0809468188905315,0.176044726484812,0.645936919278077
376,2,195759,0.111829081617272,0.172737509216355,0.517798308330637
377,2,196912,0.0991378441705494,0.169962488297955,0.560068876716441
378,2,197598,-0.168498131569827,0.555256469849802,0.761718095136346
379,2,198110,0.113421345383109,0.170956851337548,0.507475341082462
380,2,198283,0.105287956430122,0.176354921506196,0.550874704154713
381,2,198805,0.119181111500011,0.171683072132762,0.488018050058319
382,2,198891,0.113718693433127,0.170354514577756,0.504862526269841
383,2,199248,0.104881130895419,0.170760083309846,0.539477696556524
384,2,201782,0.0781260378772861,0.170590677833426,0.647253141333998
385,2,203285,0.259517256716608,0.169417630054834,0.126462611031421
386,2,203783,0.190022158243139,0.169311955285604,0.262489289196341
387,2,204179,0.199200630462642,0.169693286427795,0.241231932507009
388,2,205406,0.0826165124869274,0.17171477160854,0.6307247397864
389,2,205834,0.108650890165551,0.170850519641262,0.525226806972849
390,2,205965,-0.0981827664790941,0.186719911698721,0.599337108407721
391,2,207192,0.0885180547124477,0.170723512936596,0.604442831951562
392,2,207561,0.0581816189113159,0.17000540268454,0.732378514807058
393,2,208682,0.015098950789158,0.169745656388527,0.92917174045591
394,2,210102,0.0162082317506855,0.170183757399594,0.924178562932449
395,2,212519,0.317251280893172,0.361823779131088,0.381185291152211
396,2,214801,0.000375135704683505,0.170177843565784,0.998242410212403
397,2,215016,-0.0216319672758735,0.170076848064621,0.898862937706207
398,2,218876,-0.103861858331215,0.171750177638113,0.5457493411078
399,2,227511,-0.188820909774413,0.17276330662403,0.275162952941469
400,2,230378,-0.100101637884467,0.170791445166174,0.558179840524223
401,2,231943,-0.102638781529489,0.171277334783779,0.549387318282335
402,2,232156,-0.142996985003807,0.171125019086851,0.40392902823834
403,2,232789,-0.0900965338826151,0.170620261987674,0.597794363375513
404,2,238524,-0.0899168041102064,0.170860830244566,0.599039742297515
405,2,241518,-0.191254801506819,0.172110966513268,0.267225819756102
406,2,250396,-0.267678736885377,0.170642686082534,0.117625319667078
407,2,250466,-0.270547585747852,0.170569181146898,0.113601590485627
408,2,252305,-0.266611958367319,0.171042026955765,0.119951339495143
409,2,254571,-0.117556633266597,0.173927750312046,0.499550827859148
410,2,254742,-0.152934527333211,0.173692471893679,0.379192841392666
411,2,254908,-0.128223868044135,0.175078351706017,0.464422703170368
412,2,255033,-0.203706215975443,0.205071910367063,0.321224498956927
413,2,255862,-0.204742447060219,0.173814603467249,0.239615693750017
414,2,255975,-0.200429584276065,0.173198893230565,0.247964087974582
415,2,258311,-0.397208073838078,0.169347234123946,0.0195533454418192
416,2,259284,-0.253733344685743,0.17070303127282,0.138065373828538
417,2,266330,-0.162159703351929,0.171755964105684,0.345749721265565
418,2,267100,-0.153188847865795,0.171766743147017,0.373084972133083
419,2,268086,-0.0922839601765659,0.171902524390044,0.5917170904186
420,2,274614,-0.0655238967073936,0.170892260011258,0.701637509901716
421,2,274729,-0.0965694481423452,0.171785871271397,0.574370517400859
422,2,275746,-0.0257692951708272,0.171782247412608,0.880841296723477
423,2,277029,-0.0185947829262947,0.170986556590417,0.913462596214421
424,2,277741,-0.0484353505045289,0.171037122422678,0.77720011389788
425,2,278218,-0.066474886044835,0.170710931951339,0.697214867976986
426,2,278379,-0.0335915481845981,0.174964024651678,0.84785951408365
427,2,279910,-0.0686168374888897,0.170648560938571,0.68785787706299
428,2,280616,-0.0294316461350548,0.178140325792187,0.868868483334477
429,2,283431,-0.0508429726870618,0.173166381805258,0.769230281399873
430,2,283573,-0.0638009805220746,0.171076335761317,0.709417926005661
431,2,286762,-0.0285695020041071,0.171541287509421,0.867822701177392
432,2,287187,-0.0662190479100336,0.170711213627402,0.698323113569651
433,2,288379,0.0389011860103155,0.169440973461861,0.818546865913441
434,2,294941,0.0517972064899187,0.169532577602698,0.760142979355383
435,2,296073,-0.0147089738531903,0.174245325464941,0.932774084835549
436,2,296082,-0.0155576073648083,0.175528423540342,0.929423858271226
