SNP,Chr,Pos,Effect,SE,PMC1_CTR2_noMTX_noDrug_avg_logratio_Fitness_minus_ref.GLM
38,1,51462,0.0718497415690935,0.0602769084590022,0.234064137051185
39,1,52124,0.0827326026432503,0.0601553556853246,0.169905755759885
40,1,52667,0.012285276830048,0.0602160916152295,0.838455570550171
41,1,55470,0.0576537037973339,0.0617823113886869,0.351367498343563
42,1,59265,0.0557714728109075,0.0601160194877116,0.354181203007052
43,1,60165,0.052522914506057,0.0600787756575982,0.382585153648329
44,1,62308,0.0214359848325092,0.0600667996593014,0.721403032539219
45,1,62869,0.0247704824118637,0.0600556189468021,0.680253382555079
46,1,65431,0.081744996724831,0.0625861737032408,0.192362498596994
47,1,65451,0.108283304455665,0.0615785431622812,0.0795360588471298
48,1,65719,0.0565618172577291,0.0644253487017479,0.380571523024375
49,1,66841,0.115672675204408,0.0597822165274795,0.0538010382315078
50,1,66948,0.0973840638225218,0.060244668082334,0.106884708642109
51,1,68621,0.06975285467547,0.0601890325946833,0.247281767966184
52,1,69417,0.0489960551882723,0.0600872163698612,0.415384272289218
53,1,69820,0.0743654552200228,0.235311152566231,0.752166283154679
54,1,69821,0.179763607010539,0.145708310375805,0.218127160095636
55,1,70906,-0.0110657612196343,0.0966121616113544,0.908876465311106
56,1,74327,-0.0194937838905004,0.060465544009267,0.747344390325847
57,1,74572,-0.0140493088886794,0.060308807322855,0.815930455431447
58,1,75211,-0.0280194548792905,0.0601850229628624,0.64182095800161
59,1,76030,0.00643107993923112,0.0602025238333308,0.914989217513949
60,1,80108,-0.0797542398626027,0.0600393887581833,0.184915608735238
61,1,81262,-0.100964117784961,0.0599260475745676,0.0929086980204394
62,1,81999,-0.0837170104494805,0.0601486257932908,0.16484846054501
63,1,82431,-0.0738090190997503,0.0604714813864987,0.223067677754558
64,1,83284,-0.085173145336402,0.0599869307095012,0.156530468999239
65,1,83613,-0.067857100638314,0.06004282688091,0.259182441731634
66,1,84112,-0.0718380102275636,0.060036349001173,0.232275174478387
67,1,84701,-0.0403173996026238,0.0643830008610941,0.531580687883576
68,1,84858,-0.0486547144009683,0.0602721590621881,0.42006591446656
69,1,85751,-0.0788014191232046,0.0604303549485597,0.19308192045748
70,1,87445,-0.0860641905898507,0.0605307027312125,0.155959375837742
71,1,87467,-0.079136004062862,0.0608760300326986,0.194465114332314
72,1,89070,-0.067176097052843,0.060534155337792,0.26787414166268
73,1,89616,-0.061409789882088,0.0602248139925552,0.308580526225182
74,1,89679,-0.0653728839962089,0.0602206460189431,0.278416246354233
75,1,89880,-0.0730346333925281,0.0602110142986627,0.225949325581135
76,1,91472,-0.0615708338542678,0.0606958245633394,0.311078930685649
77,1,93789,-0.0561754874277522,0.0600836344494818,0.35045067860563
78,1,94351,-0.0755200890370276,0.0601822253204161,0.210360813042105
79,1,99148,-0.0548675574303178,0.0600870582044202,0.361795108965213
80,1,101281,0.65370314384254,0.657010954907496,0.32043463843635
81,1,106011,-0.0839757459367916,0.0625363821503697,0.180189737259277
82,1,106800,-0.0822382972222109,0.0600798924747793,0.171927306071462
83,1,107970,-0.0718412119442357,0.0599388197331093,0.231497004471273
84,1,109000,-0.107133511903131,0.0598956947366885,0.0745256922324044
85,1,112549,-0.0736140906713869,0.0599705444279596,0.220451111971231
86,1,112742,-0.0534246905260025,0.0602654970577249,0.375957693520033
87,1,113050,-0.044524511438806,0.0601844077066671,0.459912193489082
88,1,113135,-0.0691998999483799,0.0599646280063668,0.249275948232238
89,1,114076,-0.0457627385351694,0.0600282389148988,0.446358133412293
90,1,114628,-0.0407692076363084,0.0601905187347751,0.498636427511891
91,1,116283,-0.0524014659333942,0.0605003579344102,0.38700453739622
92,1,126880,-3.04007013255445,1.12478658385853,0.00720822176099418
93,1,127853,0.0413745216535223,0.0604117232320985,0.493871796387504
94,1,128302,0.0406664998893916,0.0601807308296862,0.499648456950451
95,1,128704,0.0721402585829577,0.0601571745777506,0.231255978432325
96,1,128911,0.0994623930877386,0.0600533762366832,0.0985631915126571
97,1,130267,-0.0344153775022366,0.0602298331410465,0.568091579291992
98,1,130271,-0.0299701953606504,0.060308106498509,0.619532707457246
99,1,130613,0.00196683257586075,0.0608928819282345,0.974251162406166
100,1,132012,-0.0333653956248477,0.0607377646776442,0.583122730370765
101,1,133231,-0.0510096216970904,0.0602714246437802,0.397941043895612
102,1,137074,-0.000732841570716722,0.0602467245367841,0.990301637693504
103,1,137304,0.00768963843984016,0.0602662882620926,0.898542649168285
104,1,139686,-0.000676920097167188,0.0603468682759229,0.991056530594325
105,1,149562,-0.00515880307586866,0.0604839274579846,0.932077500586281
106,1,150447,0.00414682668815658,0.0611550626629337,0.945976551206721
107,1,151446,-0.113100854704411,0.122711316432711,0.357323771983188
108,1,154084,-0.0144565952473384,0.0613395736843781,0.81381659496525
109,1,156633,-0.017361196394143,0.0621785565719054,0.780243214506588
110,1,157269,-0.0132875739483037,0.0602268936372244,0.825511780117848
111,1,160054,0.0169980275267362,0.0607965585371972,0.779956865702909
112,1,166222,0.011155361069478,0.0603506523373895,0.853458779067119
113,1,166416,0.0156834685581857,0.0602252611758341,0.794696699196282
114,1,167326,0.0142101699240403,0.0605685892878389,0.814645251326071
115,1,168836,-0.0302215332582525,0.0602647945856593,0.616346598669753
116,1,171200,-0.0437278982138615,0.0603316652081524,0.469059887241981
117,1,171431,-0.0620873984673567,0.0606635345758598,0.306785829743335
118,1,173339,-0.0792899387982832,0.0601331099351305,0.18816650065063
119,1,173845,-0.0752408566429453,0.0600977664349115,0.211408151799213
120,1,175121,-0.0255782741666332,0.0600962060807883,0.670642595080063
121,1,175281,-0.0362929300524604,0.0601316992184965,0.546525591533976
122,1,175315,-0.0373422409243608,0.06011093005722,0.534854405452723
123,1,175523,-0.0325828584504616,0.0604596839720922,0.59028260911361
124,1,175541,-0.0369212072373037,0.0602056390090111,0.540104880643366
125,1,175653,-0.0382638663524731,0.0603939844470542,0.526771230608463
126,1,175805,-0.0658822650190702,0.063749773215077,0.302100390137129
127,1,175818,-0.0462999338002486,0.0623306523952077,0.458089758537761
128,1,175856,-0.0343903599644072,0.0613986328914342,0.575755553693421
129,1,175876,-0.027375599017188,0.0604669981059723,0.651016830393335
130,1,175989,-0.0327696149197085,0.0606320419733263,0.589215881209795
131,1,176001,-0.0448619832187735,0.0609264164933506,0.462018576755009
132,1,176451,-0.0471962476801181,0.061654961307907,0.444491405268649
133,1,177692,-0.0361658594999755,0.0601129676521378,0.547805586351741
134,1,178191,-0.028423012397893,0.0601844868944273,0.637029636878756
135,1,178224,-0.0361658594999755,0.0601129676521378,0.547805586351741
136,1,178960,-0.0347664388574742,0.0605958912924343,0.566507416202133
137,1,179139,-0.0528931649332005,0.120122283702704,0.65996930682027
138,1,179139,-0.0420683592465049,0.241985624902127,0.862085732900405
139,1,180955,0.00510955552298431,0.0696208500165435,0.941536413146381
140,1,183802,-0.00953616340189804,0.06014921110988,0.874120555830505
141,1,183954,-0.0137062861593687,0.060584879792382,0.821151309452014
142,1,184450,-0.0046051212611704,0.0600582754622711,0.938923506356593
143,1,184641,-0.000939817626597145,0.0618065115209485,0.987876582568129
144,1,184718,0.00810430724386216,0.0603984730382286,0.893336183059055
145,1,185296,0.0289983735417222,0.0601239719792038,0.629884897168718
146,1,185438,0.0204004567331089,0.060136817213574,0.734635133467694
147,1,185469,0.0193007532879246,0.0602246618655315,0.748794697531282
148,1,185503,0.0138102083451462,0.0600731373958702,0.818310468734152
149,1,185705,0.00615183507945696,0.0607482025521995,0.919395393842325
150,1,185749,0.0161997461787456,0.0607429657686624,0.789860982064689
151,1,185806,0.0238388514498209,0.0608169676165939,0.695311758430082
152,1,185879,0.0126053204014521,0.0611204584327433,0.836724422398069
153,1,185916,0.0122146443050326,0.0610928816226558,0.841646044998234
154,1,185941,0.0111246956581558,0.0613596283097663,0.85623366564721
155,1,185954,0.0175335529790049,0.0615346141939259,0.775858699037542
156,1,186055,0.00585936056253534,0.0603126366663567,0.922662567877825
157,1,186896,0.0284299469735584,0.0612835835392117,0.642999571832896
158,1,187697,0.185065299287298,0.124631715880536,0.138463454579452
159,1,189392,0.113569755210849,0.12553036676168,0.366231110902562
160,1,189416,0.26272778915852,0.120761537125323,0.0302487449539842
161,1,190132,0.111769113177583,0.0600962313630784,0.0637404198900938
162,1,190148,0.108817689579505,0.0601298717263564,0.071191001984532
163,1,190165,0.120473943374023,0.0605336882978449,0.0473402084182977
164,1,190169,0.107194003977307,0.0605281470545403,0.0774272631851618
165,1,190933,0.0316725331877794,0.0602798559770233,0.599617768534179
166,1,192149,-0.0187763318654172,0.0607882308073072,0.757594237952806
167,1,192302,0.0578060778391851,0.0802152999781111,0.471610093006774
168,1,192303,0.00490460483669697,0.0724780274220684,0.946086459710193
169,1,192305,0.0263105160542167,0.0753049545679598,0.727007682023066
170,1,192315,0.00396018456252989,0.0854413145691695,0.963057687669188
171,1,192795,0.0189188364757405,0.0601808387125623,0.753428450103406
172,1,194020,-0.065639459272142,0.0633011074477278,0.30047354031932
173,1,194187,-0.0433103576424998,0.0601950053176703,0.472308441595571
174,1,194867,-0.0289819526567166,0.0601865808284181,0.630434596871362
175,1,197325,-0.0422824949540238,0.0616343983342438,0.493150149835774
176,1,197392,-0.0769898496180251,0.0623336955885755,0.217605756937329
177,1,198857,-0.0766836895383474,0.288660560145099,0.79066115242246
178,1,206666,-0.0574220222963697,0.0676423926840447,0.396508992889507
179,1,206675,-0.0649324480071751,0.0880865465526881,0.461524590282478
180,1,223051,0.0419762028204163,0.0697350991879542,0.547601851188505
181,1,223059,-0.0223841829889571,0.072439730968707,0.757500607597045
182,2,7366,0.19516175597998,0.0867013058600242,0.025002410317899
183,2,8180,0.0582157935959167,0.12018331301702,0.628408343003543
184,2,8187,-0.0958190774756833,0.12491628555882,0.443554792702732
185,2,8250,0.030384760866947,0.123160062746487,0.805276440709234
186,2,8253,0.00618267468336953,0.123170240566367,0.959994451460464
187,2,8285,0.0587217638253136,0.0667043720558417,0.379280278769099
188,2,8302,0.027286072096816,0.062491176118636,0.662640271482128
189,2,8306,0.027286072096816,0.062491176118636,0.662640271482128
190,2,8314,0.0189409374211832,0.0612174333963438,0.757196546172496
191,2,8317,0.0222024458045883,0.0626109031945366,0.723093611076475
192,2,8328,0.0157740882627073,0.062336239395534,0.800378078002205
193,2,8331,0.0108989773172403,0.0622219875313517,0.861052143989361
194,2,8498,0.0252260500384571,0.0611213213516217,0.680061628606717
195,2,8651,0.0131172213357994,0.0611893255668684,0.830381476972594
196,2,9418,0.0928046679749963,0.155552154806728,0.55114722046771
197,2,9812,0.0139393783776655,0.0615524352143519,0.820972041300144
198,2,9932,0.0253428510421475,0.0612994535554691,0.679544811997503
199,2,10135,0.0295509833497997,0.0610592263696164,0.628705525552756
200,2,11616,0.0139171673205994,0.0610101535483075,0.819691003300025
201,2,12133,0.027591160776969,0.0612396053731182,0.652594547054213
202,2,12194,0.0265987828283588,0.0614777876338998,0.665528324109852
203,2,12359,0.0307431598125499,0.0612924545445236,0.616274621539552
204,2,13061,0.0327360280346413,0.0612850169284594,0.593566806351118
205,2,14298,0.0283422287278826,0.061484690599489,0.645108308816962
206,2,15222,0.0140714671499977,0.0620984216484991,0.820866392693686
207,2,17986,-0.00946135205172938,0.0610125719525078,0.876853050253534
208,2,19770,0.0104355408876095,0.0614339902930866,0.865212895106059
209,2,19836,0.0302809307244796,0.0612465116132406,0.621323695834624
210,2,19851,0.0236723969547609,0.0614341778007501,0.700225440665503
211,2,21595,0.0219095826204713,0.061182196200735,0.72047960745132
212,2,22385,0.0210340081052509,0.0612409792071299,0.731454669690223
213,2,23441,0.0146971605193992,0.0618411689553814,0.812282835659852
214,2,24209,0.0281567415764008,0.0613185579001086,0.646381847744657
215,2,24341,0.0334077762171048,0.0614562315785448,0.587058000385333
216,2,26815,0.0224123031394518,0.0613966856365826,0.715299463044747
217,2,28209,-0.00368591457471235,0.0614286228773205,0.952187032909347
218,2,28695,-0.0207283750541054,0.0641664175314271,0.74685556226328
219,2,35849,-0.180071811903628,0.657861761509212,0.784457687106708
220,2,35850,-1.11908925154783,0.802455060276655,0.164018965286553
221,2,41245,-0.00914669496058562,0.0611913718330518,0.881262719029538
222,2,43214,0.0179372549054457,0.0621780933619626,0.773147197671997
223,2,47104,-0.00107043406701968,0.0604518196109492,0.985882419480952
224,2,50915,0.00739571893667434,0.061044533219106,0.903638904794999
225,2,55834,0.00194288355362388,0.0607636325956592,0.974510499497868
226,2,56422,0.000974797278005368,0.0608723319120981,0.987232430152108
227,2,57715,0.00985535121685877,0.0606694247126858,0.871049596049057
228,2,59046,0.0134236518209518,0.0609744268597355,0.825879914783687
229,2,59191,0.0305900852267313,0.0606076052691768,0.614067947311083
230,2,59383,0.03268230880359,0.0606219790418153,0.590146322912806
231,2,59477,0.030118239602317,0.0615385681722073,0.624847971747389
232,2,59755,0.125162327767542,0.138153467476437,0.365571868893843
233,2,60471,0.0199330859607758,0.0607193448707483,0.742892868844727
234,2,60478,0.0248642803056964,0.0607835066827005,0.682741539775872
235,2,60786,0.00972791752277952,0.0606957350549535,0.872757311916552
236,2,61035,0.0300664512711891,0.0606724653691959,0.620517836128058
237,2,61071,0.0277342130718367,0.0604002003721653,0.646391703135291
238,2,61675,0.0219803219035818,0.0605808799330771,0.716951972404344
239,2,62776,0.015046592874994,0.0632382909821414,0.812069676550681
240,2,62939,0.0206159651150117,0.0604774854700813,0.733391738600514
241,2,63527,0.000901237217603934,0.0607144704382038,0.988165132476199
242,2,63857,-0.000827441497022963,0.0607285968627891,0.989136667736204
243,2,65527,0.00267360091378815,0.0605282325361129,0.964792963497736
244,2,67007,-0.00857401736028917,0.0666397345046068,0.897698188625858
245,2,67023,-0.135049193506921,0.137622651603177,0.327116580845719
246,2,67024,-0.192921716977322,0.137932314585209,0.162790071364753
247,2,67976,0.003474208844574,0.0613999364596711,0.954909179575471
248,2,69628,0.00638761913505836,0.0624164725375288,0.91854596633869
249,2,71825,-0.0514858244084317,0.120667427141572,0.66987585328303
250,2,72389,-0.019348760694742,0.0610128781057783,0.751335590146281
251,2,72392,-0.0188134843025337,0.0614283402042173,0.759581783582457
252,2,73646,-0.0249925111150406,0.0601622296603621,0.678087864074297
253,2,74564,0.00252782639487323,0.0600586249149409,0.966451294003936
254,2,74739,0.0222347083691091,0.060244630554227,0.712294068635832
255,2,79931,0.00489632954753139,0.0679164520339318,0.942568388809917
256,2,80748,0.00184487087726584,0.0626668973922695,0.976530849840214
257,2,80873,-0.0110155703292099,0.06039716764729,0.855384864089313
258,2,81501,-0.00802210961368027,0.0603884406779434,0.894394181556794
259,2,83526,-0.0132891936547481,0.0602921201205266,0.825676598161894
260,2,83845,0.00344529810953792,0.0603532943458958,0.954509383719641
261,2,84412,0.00201574197984922,0.152097504748758,0.989433465143837
262,2,84412,-0.00670470177645743,0.0761620427823536,0.929901110608859
263,2,84447,-0.00525414221084328,0.0611235008811608,0.931547390573728
264,2,87391,0.0207880526305359,0.0600768823221885,0.729530696769294
265,2,87562,0.0383180527961621,0.0602045936414451,0.524886555636196
266,2,87849,0.0353598735046711,0.0602040132117321,0.557354782251431
267,2,87878,0.0294762680341869,0.0604719059048069,0.626250968086589
268,2,88125,0.000526788743682949,0.0672680624774588,0.993756104816873
269,2,89785,-0.0110820378399112,0.0604961205247319,0.854757306001037
270,2,93441,0.0248191589035693,0.0622910266225059,0.690547682391361
271,2,93588,0.0123564589552041,0.0644893764492315,0.84816212984933
272,2,93721,-0.000121747048869081,0.0603163063689709,0.998390630018535
273,2,93952,-0.00890118312734107,0.0601419132135776,0.88242490979584
274,2,95085,-0.00171138858144906,0.0602276501027905,0.977346954720134
275,2,103188,0.0705120258055114,0.0615755004147078,0.252930604675227
276,2,107124,0.0749705700108179,0.0601254168523084,0.213259718567402
277,2,111645,0.150355954034589,0.0597628462606082,0.0123167704526314
278,2,111916,0.143148148317019,0.0599562371311681,0.0174868923194242
279,2,111931,0.146720330938845,0.0600249664045752,0.0150011278121377
280,2,111999,0.153067527740554,0.0597606760532643,0.0108417808578921
281,2,114528,0.155715867193026,0.060091673903359,0.0099579981309854
282,2,116024,0.148866189301002,0.0602863085352945,0.0140096059475067
283,2,119244,0.0766107747844363,0.0661441759813867,0.247549456365405
284,2,119246,0.0785049775721154,0.0668461874099297,0.241021617096404
285,2,119247,0.131995221207336,0.0670934290303457,0.0499273390429886
286,2,120090,0.137488173026031,0.0601208993084381,0.0227953198678456
287,2,120291,0.139582023025371,0.0608050393485674,0.0222863968110804
288,2,120726,0.152036536525488,0.06036330576649,0.0122205218103358
289,2,121716,0.107455014959101,0.0605646777785674,0.0768887903448674
290,2,123100,0.119388350403647,0.060585713785157,0.0495542035648073
291,2,124677,0.0423153892159141,0.0607924136234409,0.486847001148281
292,2,127636,0.0999235942656995,0.0767575441913235,0.193830854899362
293,2,127887,0.0735210003538266,0.0611260853055837,0.229869047985689
294,2,128935,0.0579799768331917,0.061115446683583,0.343424292412254
295,2,129053,0.0568563986589189,0.061304936773865,0.354333937583945
296,2,130040,0.0293302217195626,0.0617344773987113,0.63500753985763
297,2,130976,0.0248268897162717,0.0612369559353712,0.68541197963499
298,2,132199,0.00587969616285089,0.0615343043176292,0.923930991361132
299,2,133355,0.00123417613269838,0.0619513233796996,0.984117084110901
300,2,133435,0.0048330333301998,0.0620846980485589,0.937994815019531
301,2,133943,0.102320532898943,0.0724838128842482,0.158938911052444
302,2,135183,-0.00405740226094253,0.0621192417286517,0.947959096976401
303,2,135402,-0.00328525824423376,0.0621099872616672,0.957846123866475
304,2,135898,-0.00807823166552302,0.0624381466821983,0.897130858853233
305,2,135912,-0.0005825638150041,0.0624857399888502,0.99256657837325
306,2,135925,-0.000501095056755441,0.0622026859315791,0.993576987641018
307,2,136002,-0.0150580128635684,0.0621509824578324,0.808703000656574
308,2,136173,-0.00270217099351377,0.062595729905486,0.965591530468532
309,2,138209,-0.0597591725519315,0.0643529943045792,0.35372304217255
310,2,138318,-0.079725354840382,0.0641081866712919,0.21446968066589
311,2,138695,-0.0750375651477131,0.0630208626138904,0.234580009112272
312,2,138818,-0.064967647340318,0.0629365647830336,0.302651468051915
313,2,139728,-0.0355039891946725,0.06289010074451,0.57274510021534
314,2,140174,-0.0372885215879808,0.0628871750138412,0.553598849006882
315,2,140863,-0.0381355115121005,0.062860273145649,0.544459167204624
316,2,141152,-0.0238434607674083,0.0630574281340144,0.705566536990121
317,2,141292,-0.0414819138868112,0.0625777762670925,0.507836353486441
318,2,141545,-0.0496023246658694,0.0628663253621246,0.430634222273078
319,2,145823,-0.0182283588775984,0.0653134403387532,0.780338831181614
320,2,145934,-0.171099115707555,0.107241801962306,0.111506116414303
321,2,145980,-0.0120253058407025,0.06591991361775,0.85535552488685
322,2,146723,-0.00263255414971164,0.0628080888863812,0.966590750857634
323,2,147946,-0.0151731778729802,0.0633784448411818,0.810929746965392
324,2,150394,-0.0731810992646302,0.0689365077361131,0.289155551041132
325,2,151274,0.0063006784082571,0.108160011933969,0.953579821123526
326,2,151397,-0.0355992194618961,0.0635137923525256,0.575496796578339
327,2,153035,-0.0389999026136127,0.0628160397354952,0.535093070433874
328,2,153228,-0.0123978794212731,0.0633055041568858,0.844846485669365
329,2,153455,-0.0335940187166734,0.0637617132393218,0.598616044041824
330,2,153732,-0.0264129533517239,0.0659342252052813,0.688960305453488
331,2,153815,-0.0494215636343209,0.0634875789322257,0.436828422319647
332,2,154160,-0.030841546341094,0.0628548340309958,0.623958385221635
333,2,154235,-0.0396967445371028,0.0634689748990711,0.532079119985204
334,2,155527,-0.0443529535624707,0.0688860395697639,0.520084430820828
335,2,159870,-0.0328442465936138,0.0618755285778512,0.595883149830101
336,2,161229,-0.0132890759208777,0.062846346962029,0.832655489253506
337,2,161451,-0.0132971426074127,0.13457799733567,0.921348216692211
338,2,161451,-0.0737703575415809,0.134954295631656,0.584976823887222
339,2,162696,-0.0514507485467028,0.0625199507797023,0.411092418001872
340,2,163284,-0.035292947993468,0.0617220484208621,0.567818317622012
341,2,164166,-0.0141188765273632,0.0623194503035405,0.820899754530553
342,2,165270,-0.00275112773826436,0.0617996826942229,0.964517585300338
343,2,165675,-0.0154910380850983,0.062815773545914,0.8053529171317
344,2,166404,0.0588391194646967,0.16278449702309,0.717976276340318
345,2,168012,-0.0304301847902626,0.0759198058246791,0.688795064670957
346,2,168062,-0.0202349402458788,0.0622473691121302,0.745318382616711
347,2,168518,-0.0209541187288977,0.0618901699103016,0.735135415597709
348,2,168980,-0.0109282749324094,0.0618680966495432,0.859893812116815
349,2,169651,-0.0106767662312766,0.0618976093487705,0.86315057002739
350,2,169902,0.302592128406434,0.102203419107677,0.00327715425665896
351,2,169960,-0.014606085019949,0.0963704318045056,0.879619070769716
352,2,170725,-0.0511043360637157,0.0619507207620914,0.409974575876032
353,2,171254,-0.0282432964393862,0.0620925608229557,0.64949102107404
354,2,172242,-0.071925890229158,0.0612570577133122,0.241120484772937
355,2,173254,-0.0774844857493791,0.0607664519745345,0.203105543827654
356,2,173340,-0.0578854285335654,0.0608208830820032,0.341882042371061
357,2,173385,-0.0626389556635029,0.0608637083128445,0.304105583093186
358,2,173973,-0.0608183501362402,0.0607067815773713,0.317108165425298
359,2,174714,0.173250208886422,0.155604150696591,0.266292738358576
360,2,177341,-0.0612027295518304,0.0604982497130281,0.312400907053276
361,2,180314,-0.0722354928106792,0.0604841409280515,0.233167151785043
362,2,180339,-0.0642082193269936,0.0606631437603515,0.290579216892397
363,2,182758,-0.113972822584497,0.0602367515201655,0.0592983039998332
364,2,183619,-0.119610798024243,0.060445504063684,0.0486130607095542
365,2,183913,-0.134061220212433,0.0619094062836316,0.0310231551149918
366,2,184146,-0.11547742615707,0.0624354282766647,0.0652141941905113
367,2,187176,-0.159668183268706,0.060516946740563,0.00869858567618978
368,2,191066,-0.11962716274875,0.0612374467020642,0.0515503318220015
369,2,191124,-0.0245016133810996,0.0777766890122722,0.752928690411186
370,2,191128,0.0263663916598551,0.071593688099673,0.712886583081607
371,2,191599,-0.131655201862811,0.0603087636864863,0.029692640443213
372,2,191762,-0.13989434017666,0.0626770098419329,0.0262427764444641
373,2,191763,-0.12484550267235,0.0605916826585141,0.0400889051071815
374,2,191959,-0.139540380754473,0.0603509465268215,0.021344352579474
375,2,192390,-0.1369515819169,0.0620575322329043,0.0279677777266946
376,2,195759,-0.104021753872469,0.0610779162113264,0.089429694320497
377,2,196912,-0.101353950075041,0.0600947249946857,0.0925695971563735
378,2,197598,0.16211386472257,0.196856772120646,0.410773049294034
379,2,198110,-0.0925295822132798,0.0604978194633874,0.127043626935012
380,2,198283,-0.107987905850388,0.0623427151986346,0.0841175942981014
381,2,198805,-0.107905591524445,0.0606882358928257,0.0762594212259409
382,2,198891,-0.1008918487151,0.0602457028380113,0.0948840622915755
383,2,199248,-0.114177317654697,0.0603173222632279,0.0591830670563661
384,2,201782,-0.0950281856363965,0.0603365662544864,0.116159503815646
385,2,203285,-0.0731361687360181,0.0601876956765202,0.225126763772725
386,2,203783,-0.0920864514257947,0.0599836629970494,0.125632399448366
387,2,204179,-0.061617456489075,0.0602399922482736,0.307071531947205
388,2,205406,-0.0802507002718617,0.0607991893100193,0.187713550276739
389,2,205834,-0.0495857906599628,0.0605996804939627,0.413765484597878
390,2,205965,-0.0681592035428999,0.0661798844334557,0.303758258437424
391,2,207192,-0.080146656051398,0.0604500786526965,0.185752614462065
392,2,207561,-0.0835588952056712,0.0601684002799057,0.165784217958723
393,2,208682,-0.0888549706695835,0.0600450902568783,0.139817410399854
394,2,210102,-0.0615797563506153,0.0602975843526365,0.307828728209492
395,2,212519,-0.0633820533938811,0.128480355351289,0.622092573823728
396,2,214801,-0.0718531488865737,0.0602624949620489,0.233930376813858
397,2,215016,-0.0886776608802828,0.0601644203396798,0.141393795514456
398,2,218876,-0.0978532620135239,0.0607503436313448,0.108129268974333
399,2,227511,-0.122363462246858,0.0610583905926675,0.0458293787468313
400,2,230378,-0.13808521827169,0.0601838299348879,0.0223545646067196
401,2,231943,-0.140214771308281,0.0603450401440025,0.0207169885777442
402,2,232156,-0.143609899854676,0.0602972935259396,0.0177623918792797
403,2,232789,-0.129611686768674,0.0601704439966514,0.0319106076250005
404,2,238524,-0.11688983703194,0.060329904123575,0.0534802981706784
405,2,241518,-0.122963088065907,0.0608252855116266,0.0439740510987894
406,2,250396,-0.146570532692631,0.0602564345234841,0.0154935411179823
407,2,250466,-0.159083016730219,0.0601447974605041,0.00853412280597533
408,2,252305,-0.145343994787964,0.0604055304418441,0.0166356018299517
409,2,254571,-0.146386700516248,0.0612607307554019,0.0173923808427448
410,2,254742,-0.140348912915139,0.061244569887507,0.0225162384322662
411,2,254908,-0.162539691765873,0.0615648781342087,0.00865512258787105
412,2,255033,-0.0462714905759649,0.0728250820854872,0.525593248340595
413,2,255862,-0.114522253224355,0.0614938795292057,0.0633864019098524
414,2,255975,-0.117765474731399,0.0612522615182962,0.0553308316054612
415,2,258311,-0.118879779605775,0.0602239581124519,0.0491654331804157
416,2,259284,-0.117057676870269,0.060439049919227,0.0535688631325603
417,2,266330,-0.11103817056364,0.0607337098589086,0.0683514495517818
