SNP,Chr,Pos,Effect,SE,SSH1_ERV25_noMTX_5.FC_avg_logratio_Fitness_minus_ref.GLM
169,1,192305,0.0651576508622767,0.0684457852615416,0.341768613383276
170,1,192315,0.181095164654941,0.0771454778302707,0.0194541515320769
171,1,192795,-0.0101949592373262,0.054764929666006,0.852427367696198
172,1,194020,0.0626273602879347,0.0575904308141528,0.277574973494883
173,1,194187,0.0539937480550682,0.0547376043807793,0.324607329015537
174,1,194867,0.0585596399932735,0.0546944264388472,0.285049678103619
175,1,197325,0.0370115665849487,0.0560853686228824,0.509738818101862
176,1,197392,0.0110148859058661,0.0568382909946687,0.846449117660005
177,1,198857,-0.309881006230835,0.262166954334157,0.238001816290565
178,1,206666,-0.0362697764801019,0.0615819393432457,0.556259604081252
179,1,206675,0.00357875786621964,0.0802134494387899,0.964439067387311
180,1,223051,-0.00493932063831271,0.063485610766079,0.93802947147354
181,1,223059,-0.0237466458961597,0.0659114028301949,0.718852254807491
182,2,7366,0.144762506607252,0.0790812602104558,0.0680100924715911
183,2,8180,-0.112102440441236,0.109231108567085,0.305459173030606
184,2,8187,-0.00797077297087156,0.113758149483308,0.944179443730472
185,2,8250,-0.0309311482140933,0.112063791322964,0.782699015103408
186,2,8253,-0.0398439604024565,0.112055817974631,0.722373167474729
187,2,8285,0.015989166240463,0.0607564983209552,0.79257463198817
188,2,8302,-0.0032454135518773,0.0568772741877341,0.954529735811397
189,2,8306,-0.0032454135518773,0.0568772741877341,0.954529735811397
190,2,8314,-0.0159529722105917,0.0557042565060526,0.774749771168189
191,2,8317,-0.00720844734531534,0.0569799802995066,0.899401509437561
192,2,8328,-0.00573376313678087,0.0567255259469003,0.919545082623932
193,2,8331,-0.00912135577674567,0.0566176211589973,0.872103226260646
194,2,8498,-0.00177428686059755,0.055629056961414,0.97457383919837
195,2,8651,-0.00803351906752692,0.0556795811112486,0.885360726054778
196,2,9418,0.33629310101823,0.140476154391031,0.0171892863687092
197,2,9812,0.00871922412522397,0.0560101466414972,0.876380372617526
198,2,9932,0.00906760722517397,0.0557892214748479,0.870978892757841
199,2,10135,0.0217207932276138,0.0555656230696153,0.69610442771681
200,2,11616,0.00213500135709632,0.0555185412100235,0.969346133416447
201,2,12133,0.0167452754697143,0.0557322429423088,0.764003643636408
202,2,12194,0.00753663793037496,0.0559534695504879,0.892929999579986
203,2,12359,0.0103251887997002,0.0557886022840604,0.853274907116441
204,2,13061,0.00805971591268073,0.0557855538206736,0.885206458102832
205,2,14298,0.018331335804274,0.0559546884564224,0.743400492682895
206,2,15222,-0.000489812262569944,0.0565089100207445,0.993089018069842
207,2,17986,0.000309287622451082,0.05551865506239,0.995558252787602
208,2,19770,0.0222947773427455,0.0558899139637572,0.69020425640667
209,2,19836,0.0316755393544708,0.0557234279347975,0.570096276697518
210,2,19851,0.0274911689914248,0.0558930015802356,0.623128618153085
211,2,21595,0.0288050556710115,0.0556601119735474,0.605119429899147
212,2,22385,0.0190199872785622,0.0557247154215,0.733065399335229
213,2,23441,6.41066917208555e-05,0.0562752279002775,0.999091722624074
214,2,24209,0.0117011480198793,0.055808376722174,0.834048911509711
215,2,24341,0.0215961180075457,0.0559320543130063,0.699645263112559
216,2,26815,-0.00269876933717605,0.0558766395119597,0.961505500880754
217,2,28209,-0.0177437786323568,0.0558876472154837,0.751059407513083
218,2,28695,-0.0562452240817106,0.0583183692025229,0.335479971100615
219,2,35849,0.290432864916045,0.598467724282925,0.627768771737142
220,2,35850,-0.446637387656521,0.731795304935238,0.542035261385649
221,2,41245,-0.016094506343352,0.0556746331236296,0.772688707598057
222,2,43214,-0.0141437205596509,0.0565789627551049,0.802746706626329
223,2,47104,-0.0491400031361277,0.054944334048163,0.371738795341001
224,2,50915,-0.012126248328998,0.0555432539167054,0.827305316830752
225,2,55834,-0.00729148075973357,0.055288968857747,0.895154749469035
226,2,56422,-0.0150562003844477,0.0553833817059281,0.785893117748484
227,2,57715,-0.00258167691344069,0.0552064211669161,0.962727710708147
228,2,59046,-0.00432019097108138,0.0554853897066457,0.93798212027779
229,2,59191,-0.00575294440920482,0.0551673237009948,0.917004993167128
230,2,59383,-0.00851141719311288,0.0551822016367314,0.877507014086815
231,2,59477,-0.0102902868857556,0.056011700079642,0.854341159754529
232,2,59755,0.0779527614478335,0.125786724962873,0.535840836216847
233,2,60471,-0.0163982231632616,0.0552514923555219,0.766799559642217
234,2,60478,-0.0127113230507583,0.055317304916536,0.818388617027003
235,2,60786,-0.0158207333731177,0.0552240592755674,0.774676564256905
236,2,61035,-0.0233947486119842,0.0552124563277614,0.672026422692435
237,2,61071,-0.0266355085745978,0.0549576843824335,0.628221783426549
238,2,61675,-0.019562061793256,0.0551244054971283,0.722898034247747
239,2,62776,0.00383617229588162,0.05754625216129,0.94688819326432
240,2,62939,-0.0159891272861301,0.0550323560944862,0.771573398304503
241,2,63527,-0.0282125442988618,0.0552251233215533,0.609765418268732
242,2,63857,-0.0398443889074019,0.0552176764118556,0.47102575577301
243,2,65527,-0.0591697546826548,0.0549860942458522,0.282623787066997
244,2,67007,-0.033578233250319,0.0606121326719157,0.579939629106505
245,2,67023,-0.108954565719081,0.125262593575664,0.384995700330598
246,2,67024,-0.13779816579197,0.125641247682226,0.273494389532685
247,2,67976,-0.052648498388541,0.0557991740365975,0.346052410922341
248,2,69628,-0.111780547638101,0.0564825772479763,0.0485896883883473
249,2,71825,-0.201860200062402,0.109299640087937,0.0656054335423308
250,2,72389,-0.134477042838314,0.055061699212253,0.0150840759620105
251,2,72392,-0.0885188334474776,0.0557036215628863,0.112932176073442
252,2,73646,-0.141938647166032,0.0542327470822274,0.00924639430588425
253,2,74564,-0.128038437810022,0.054222312281157,0.0187506485773537
254,2,74739,-0.110894133009094,0.0545099570698902,0.0426600637773639
255,2,79931,-0.0548754438843971,0.0617301659630844,0.374631721766972
256,2,80748,-0.0628076093852817,0.0569240728722166,0.270623492747757
257,2,80873,-0.0632863550769986,0.0548560656760203,0.249411832116825
258,2,81501,-0.0573565640936766,0.0548653635831964,0.296550824337795
259,2,83526,-0.0723876953358945,0.0547295396986979,0.186810036400454
260,2,83845,-0.0594103096340377,0.0548260167717884,0.279274988213047
261,2,84412,0.0783332717571543,0.138334297764757,0.571576408295492
262,2,84412,-0.0952725204765602,0.069116619755547,0.168943097887848
263,2,84447,-0.0423113221932457,0.0555726745375148,0.446944913652996
264,2,87391,-0.0276867402103781,0.0546547683395461,0.612769295718537
265,2,87562,-0.0225492750985783,0.0547998505429233,0.680967208302874
266,2,87849,-0.0289220836899436,0.0547861781876323,0.597894591703069
267,2,87878,-0.0271451646461254,0.0550243517458638,0.622086184738071
268,2,88125,-0.0525218635228566,0.0611449202923111,0.390938068983645
269,2,89785,0.000734946343794993,0.0550494378038345,0.989355572808726
270,2,93441,-0.0245795919993699,0.0566777097580514,0.664790826795237
271,2,93588,-0.0182972588782048,0.0586753623217002,0.755347080420384
272,2,93721,-0.0293434125099927,0.0548609923432226,0.593077590108575
273,2,93952,-0.0274667421559052,0.0547067021779048,0.615929398047541
274,2,95085,-0.0497743812789487,0.0547385397368634,0.363806164617949
275,2,103188,-0.00615922290824439,0.0561320029203666,0.912687862340882
276,2,107124,0.00547589106530338,0.0548290987900286,0.920502650057505
277,2,111645,0.00355274339270487,0.0548646597624119,0.948405981748363
278,2,111916,-0.00437241121631127,0.0549938174929696,0.936674159829574
279,2,111931,0.0048987671774483,0.0550777846348755,0.929177882761109
280,2,111999,0.00606799671729083,0.0548796623913703,0.912020860924002
281,2,114528,-0.0161991907559105,0.0551896933156358,0.769298421570757
282,2,116024,-0.0157608547859988,0.055321310879483,0.775890410419701
283,2,119244,-0.0247619612888809,0.060285983903342,0.681511233862828
284,2,119246,-0.0219077304975236,0.0609324658149521,0.719405265157285
285,2,119247,-0.0139615364153398,0.0613791554432372,0.82019479211649
286,2,120090,-0.000593039103525483,0.055109147339841,0.991420070463943
287,2,120291,-0.00605579263354011,0.0557384370190612,0.913544514762201
288,2,120726,0.00822439537420216,0.055415598303635,0.882101580762492
289,2,121716,-0.00964802090982564,0.055352006249041,0.861727259551614
290,2,123100,0.0193175094024545,0.0554212097846917,0.727628908307585
291,2,124677,0.00362397057086122,0.0553540521202889,0.947837704018477
292,2,127636,0.00666323319759377,0.0700100406101902,0.924229517773912
293,2,127887,-0.000549212647796726,0.0557339023389957,0.992143185182272
294,2,128935,-0.00997071075402778,0.0556786938532065,0.857980863294436
295,2,129053,-0.0132562969806785,0.0558462595083233,0.812506486875373
296,2,130040,-0.0122628514555165,0.0561878114843621,0.827362361841769
297,2,130976,-0.00254296223555728,0.0557337456582564,0.963633368621994
298,2,132199,-0.0172911321748963,0.0559846632597214,0.757614178722916
299,2,133355,-0.0163283968429384,0.0563642904715081,0.772220426542584
300,2,133435,-0.00952853050061919,0.0564905275970962,0.866149018721777
301,2,133943,0.0342658526462604,0.0661154646394269,0.604592578570532
302,2,135183,-0.029073966122374,0.0565029067030445,0.607184625322635
303,2,135402,-0.0276723663265337,0.0564963591350394,0.624574052919678
304,2,135898,-0.0489778960722231,0.0567554418489231,0.388743242820325
305,2,135912,-0.0447547415752068,0.0568073231864106,0.431322492849437
306,2,135925,-0.0458070721058472,0.0565471494028092,0.418446471015709
307,2,136002,-0.0490783847634331,0.0564969790080607,0.385606698083339
308,2,136173,-0.0350841613831729,0.0569268508793819,0.538092099804786
309,2,138209,-0.056389741175026,0.0585508999694072,0.336162015032928
310,2,138318,-0.0668790083421738,0.0583527138594886,0.252523285001941
311,2,138695,-0.0626279912039343,0.0573624247691296,0.275667951091816
312,2,138818,-0.0635681351279944,0.0572539401720877,0.267632383579421
313,2,139728,-0.0408052633424383,0.0572097910974359,0.476158219565318
314,2,140174,-0.0540369214476202,0.0571787126922867,0.345278157937412
315,2,140863,-0.0799199175232794,0.0570695370183099,0.162273288755653
316,2,141152,-0.0617462678411844,0.0572948708993696,0.281906788186948
317,2,141292,-0.0761991015713395,0.0568318841756588,0.180853770076315
318,2,141545,-0.0916110029139494,0.0570459537818864,0.1091865472925
319,2,145823,-0.0720234866563489,0.0593130350715773,0.225447032585831
320,2,145934,-0.183670678922329,0.0974438830202966,0.060266377608017
321,2,145980,-0.0392584032148298,0.0599484946852955,0.512978663582747
322,2,146723,-0.0821891169696642,0.0569830275797254,0.15009205981219
323,2,147946,-0.0907201211880129,0.0574717304147725,0.115342467697965
324,2,150394,-0.085886031630487,0.0626604663350939,0.171352683612354
325,2,151274,0.114805363694314,0.098227924370633,0.243286976646917
326,2,151397,-0.0466823076600791,0.0577649848911026,0.419553135986183
327,2,153035,-0.0774333322474576,0.0570402853527931,0.175483230548704
328,2,153228,-0.0596062850103354,0.0575188627541928,0.30077571977301
329,2,153455,-0.0597384672741867,0.0579539267108432,0.303343910755788
330,2,153732,-0.0754149033638631,0.0598743349738027,0.208662780896114
331,2,153815,-0.0713947761166953,0.0576933900703431,0.216729125496819
332,2,154160,-0.0645377411378556,0.0571093747175411,0.259212892575567
333,2,154235,-0.0667209050342477,0.0576746708505171,0.248116166296984
334,2,155527,-0.0557957650007714,0.0626474659452129,0.3737338592076
335,2,159870,0.00846349921329503,0.0563226549466984,0.880638911719827
336,2,161229,0.0444721756006883,0.0571399772879722,0.436912185789555
337,2,161451,0.200768909376838,0.121990237153532,0.100699405554993
338,2,161451,-0.0745453914047411,0.122785944933024,0.544163804133261
339,2,162696,0.0581012792875932,0.0568588784791823,0.307551390510333
340,2,163284,0.0605457675039814,0.0560958538619,0.281178915261744
341,2,164166,0.0793441539644609,0.0565525888787497,0.16149118064869
342,2,165270,0.10295195005399,0.0559655221344826,0.0666723838103002
343,2,165675,0.0969755102472432,0.0569289602318085,0.089364431088345
344,2,166404,0.110465419569381,0.148032116719559,0.456027543029457
345,2,168012,0.0591711559531776,0.0690251160839323,0.391893338481689
346,2,168062,0.107940051541624,0.0563567419912781,0.0562620546812131
347,2,168518,0.0910345158085843,0.0561156632123869,0.105639208135243
348,2,168980,0.0975897936946707,0.0560575896263237,0.0825750981012204
349,2,169651,0.0761284720205376,0.0561785226579244,0.17624678634495
350,2,169902,0.0879844918954094,0.0940283092409936,0.350055288155
351,2,169960,0.0450833201292475,0.0876597278481781,0.607364701937857
352,2,170725,0.0636265281649991,0.056323000537502,0.259381414033314
353,2,171254,0.0628003366855883,0.0564170986651246,0.266404148028939
354,2,172242,0.109213541609426,0.0555446357306719,0.0500552644665884
355,2,173254,0.0661196502494749,0.0553081621916358,0.232703093372443
356,2,173340,0.0760141760567676,0.0552654094419809,0.16986770081923
357,2,173385,0.076564164516121,0.0553144300726707,0.167183116782745
358,2,173973,0.0656443453931539,0.0552065445245111,0.235212077272716
359,2,174714,0.0764348221746209,0.141777898320095,0.590146232014741
360,2,177341,0.0340097820568905,0.0550987877253367,0.537467114783341
361,2,180314,0.0204185171506114,0.0551363018500641,0.711360206318123
362,2,180339,0.0289254532319259,0.0552648948087978,0.601026751979889
363,2,182758,-0.00817599323105611,0.0550863431639836,0.8820949443061
364,2,183619,-0.00293238385386718,0.0553047708023913,0.957744165784554
365,2,183913,0.00603272089836182,0.0567048271841196,0.915334838171288
366,2,184146,-0.0054599553073682,0.0570853261907652,0.923856389643085
367,2,187176,-0.0484483991311931,0.0555462623331548,0.383682823958152
368,2,191066,0.0276577865667832,0.0560024230771408,0.621706783545235
369,2,191124,-0.058392443473203,0.0707125105153154,0.409490915900095
370,2,191128,0.0505481986901577,0.065101716823398,0.438003537272957
371,2,191599,0.0150407714923176,0.0552397338120594,0.785564578502725
372,2,191762,0.0141051327780519,0.0574273923279122,0.806121615922672
373,2,191763,0.0236217976863682,0.0554500847819881,0.670366666918166
374,2,191959,0.00752307760195114,0.0553275566491782,0.891919793991165
375,2,192390,-0.0420991340355309,0.0568116241183569,0.459167732631899
376,2,195759,0.0173209978091287,0.0557964727675178,0.756415841819647
377,2,196912,-0.000850641155134488,0.0549014509561375,0.987646852389066
378,2,197598,-0.00409704121035581,0.179296431105223,0.981782311376352
379,2,198110,-0.0142342425896824,0.0552252822463733,0.796751080303946
380,2,198283,-0.0149471234771912,0.0569621115777306,0.793162548036041
381,2,198805,-0.0165176568565934,0.0554614038401254,0.766013805086092
382,2,198891,-0.00831849278297925,0.0550345267450932,0.879943385380207
383,2,199248,-0.0252869744115424,0.055145577083259,0.646839921767241
384,2,201782,0.0130392826270022,0.055089840665954,0.813033621070877
385,2,203285,0.0224761335071005,0.0548675729075283,0.682316096073144
386,2,203783,0.00449229759229303,0.054761917436318,0.934666773156578
387,2,204179,0.0145478201348595,0.0548894881826319,0.791134605015972
388,2,205406,0.0178771175364089,0.0554507948177252,0.747343526593617
389,2,205834,0.0263982558742067,0.055175448601824,0.632631778993294
390,2,205965,0.0422117635888351,0.0602671680320298,0.484132287581997
391,2,207192,-0.00113763092153268,0.0551416912194985,0.983551628791639
392,2,207561,0.00784685822394948,0.0548964031395965,0.886419605973467
393,2,208682,-0.0101781519371287,0.054802960251837,0.852768923668395
394,2,210102,0.0129315959466868,0.0549428662122589,0.814062378545129
395,2,212519,-0.0470320646988229,0.116920778967222,0.687739221116607
396,2,214801,-0.0140194080859742,0.0549394952213644,0.798733421982766
397,2,215016,-0.0107105794839034,0.0549102530154301,0.845461251807537
398,2,218876,-0.0196444915416492,0.0554710769617019,0.723445888543949
399,2,227511,-0.0436694269914138,0.0558252509138366,0.434590757015514
400,2,230378,-0.0480665657654176,0.0551101475274959,0.383697121494765
401,2,231943,-0.0562192999078553,0.0552466973169766,0.309562772230965
402,2,232156,-0.0542720312119745,0.055229502736035,0.326445962809577
403,2,232789,-0.058227681237178,0.0550219447690914,0.290659238032252
404,2,238524,-0.0634621477675725,0.0550832444089233,0.250054103228403
405,2,241518,-0.0538189768915879,0.0555920577800286,0.333654496800045
406,2,250396,-0.0417688822501764,0.0552416190943621,0.450085988840672
407,2,250466,-0.0488815657913099,0.0552055381756279,0.376518465258352
408,2,252305,-0.0596407304802469,0.0553223070484789,0.281743398443471
409,2,254571,-0.0694165606421526,0.0560700059415619,0.216526291898421
410,2,254742,-0.0539780377600585,0.0560673026252657,0.336338802193272
411,2,254908,-0.0768194872435595,0.0564217441248205,0.17421691559549
412,2,255033,-0.0418167939441324,0.0662657601834121,0.528418313077068
413,2,255862,-0.00828142687689726,0.0562272031206025,0.88299111052663
414,2,255975,-0.00915780173918279,0.0560238046893945,0.870247692321376
415,2,258311,-0.0417641452357778,0.0550559475239042,0.448612142067858
416,2,259284,-0.0449406661791377,0.0552345668534561,0.416403695942698
417,2,266330,-0.068235138996982,0.0554051496747041,0.218930787715109
