SNP,Chr,Pos,Effect,SE,ALO1_UIP4_noMTX_Metformin_avg_logratio_Fitness_minus_ref.GLM
48,1,65719,0.0494054790118499,0.0648281893530957,0.446509987967785
49,1,66841,0.0418487816273344,0.0604168987237154,0.488974081493585
50,1,66948,0.0449125836410358,0.0607819926195006,0.460451059180977
51,1,68621,0.0442691958814734,0.0606184185048855,0.465695594480583
52,1,69417,-0.0122587798569047,0.0605000766349904,0.839545504358941
53,1,69820,-0.122889442176486,0.236662040733781,0.603903932940523
54,1,69821,0.214860298525386,0.146449878236236,0.143232356694357
55,1,70906,0.01208328579105,0.0971898308193525,0.901127414731596
56,1,74327,-0.0905352491529151,0.0606450992763903,0.136364427521134
57,1,74572,-0.0834508914233312,0.0605114806350362,0.168739570166923
58,1,75211,-0.0672630152053579,0.0604577650154915,0.266653642385775
59,1,76030,-0.0365745273462255,0.0605323764175706,0.546089296451196
60,1,80108,-0.149078353436669,0.0600272044500699,0.0134728966714385
61,1,81262,-0.174337616760268,0.0598109641441216,0.00378616005500653
62,1,81999,-0.192671821337858,0.0598013777937275,0.00139208151377071
63,1,82431,-0.164561511516532,0.060328997498729,0.00669582960157503
64,1,83284,-0.171884899638955,0.0598223940308416,0.00430849175878618
65,1,83613,-0.160946237943867,0.0599017979456803,0.00755448706169628
66,1,84112,-0.148103269371036,0.0600023036957886,0.0140491662204891
67,1,84701,-0.14135885887287,0.0643659054553432,0.028729281243104
68,1,84858,-0.109711532193373,0.0604071028856249,0.0701874297257296
69,1,85751,-0.127270195099589,0.0605604629440647,0.036301989963656
70,1,87445,-0.107196759174359,0.0607998294570881,0.0787471963643846
71,1,87467,-0.13964806343649,0.0609349963546961,0.0225080216353355
72,1,89070,-0.113188584527629,0.060704230180253,0.0630684160065662
73,1,89616,-0.118697642161253,0.0603444689185046,0.0499659268114245
74,1,89679,-0.109660845321881,0.0604006069820085,0.0702864436663797
75,1,89880,-0.112178936393556,0.0604029561225755,0.0641187825979316
76,1,91472,-0.0852048441794549,0.0609794758935014,0.163209760122616
77,1,93789,-0.0959508693210286,0.0603020159839907,0.112466005834537
78,1,94351,-0.125398452974812,0.0603089627254348,0.0383142734467617
79,1,99148,-0.111851391840858,0.0602243546453092,0.0641089554391033
80,1,101281,0.0923265564970519,0.661849466568434,0.889136333757832
81,1,106011,-0.119716914130137,0.0627482940045123,0.0572164170619621
82,1,106800,-0.0751285012401612,0.0604674423046795,0.214890874168201
83,1,107970,-0.0879892818117431,0.0602382066074496,0.144990297763801
84,1,109000,-0.138332283785989,0.0600769770459962,0.0218834014665179
85,1,112549,-0.0995012563745387,0.0602255440578788,0.0993944176251468
86,1,112742,-0.111445754733462,0.0604029373103143,0.0658693778995737
87,1,113050,-0.0938938275027811,0.0603849411475022,0.120860891442769
88,1,113135,-0.105905693202497,0.0601736162247532,0.0792735150373046
89,1,114076,-0.0903208524793259,0.0602455594289629,0.134712461438631
90,1,114628,-0.0552877761249439,0.0605184486557951,0.361566930012536
91,1,116283,-0.0175446593405997,0.0609197877747566,0.773518762288264
92,1,126880,-0.972828645632591,1.14199054390564,0.39486323215546
93,1,127853,0.000582975485913462,0.0608134972311849,0.99235678403381
94,1,128302,0.0168885713771454,0.0605732419704947,0.780552055049517
95,1,128704,-0.00456521702034951,0.0606397272219145,0.940031190257288
96,1,128911,-0.00883336705902199,0.0606451030591788,0.884275522035137
97,1,130267,-0.0237714530321236,0.0606049724623371,0.695120545332276
98,1,130271,-0.0192268772651803,0.0606814953730013,0.751545405347375
99,1,130613,-0.000482953807123127,0.0612572642796587,0.9937139769023
100,1,132012,0.0165966430275623,0.0611208621085945,0.786135926958455
101,1,133231,-0.0232019864518486,0.060680922817582,0.702424104513199
102,1,137074,-0.0521770212211472,0.0605435100304605,0.389376955474509
103,1,137304,-0.0383079592095958,0.0605939406196444,0.527660379155312
104,1,139686,-0.0507179997982263,0.0606478630483791,0.403568644267789
105,1,149562,-0.0476586399612486,0.0607935078600696,0.433599306648353
106,1,150447,-0.0703189409731612,0.0614073784711033,0.252934397924159
107,1,151446,-0.205000661214879,0.123111328398875,0.096767081816807
108,1,154084,-0.0362107172049127,0.061681294931866,0.557537638636761
109,1,156633,-0.0542178391316664,0.0624908588120019,0.386196007498936
110,1,157269,-0.0495914937005408,0.0605338654325092,0.41320479136096
111,1,160054,-0.0865509903546612,0.0609933352527442,0.156774448859171
112,1,166222,-0.0933816223075998,0.0605108671802943,0.12367320040088
113,1,166416,-0.0814671096421245,0.0604360354225768,0.178526306238433
114,1,167326,-0.0861124368413269,0.0607630847519195,0.15731128399951
115,1,168836,-0.0717530143676398,0.0605265610846895,0.236625208273812
116,1,171200,-0.0752491411848201,0.0606055542439553,0.215200713864571
117,1,171431,-0.0899198458916515,0.0609292602685356,0.140887053600632
118,1,173339,-0.091423430939376,0.0604461099986971,0.131306952048465
119,1,173845,-0.10555201876598,0.0603303755282053,0.0810620780441297
120,1,175121,-0.0683485447221794,0.060361726360534,0.258270185821715
121,1,175281,-0.0841133746993893,0.0603568399132902,0.164314771529678
122,1,175315,-0.0805149909377405,0.0603516404256641,0.183031828736237
123,1,175523,-0.0843416000192991,0.0606805852982478,0.165426835033423
124,1,175541,-0.0825449146829537,0.0604386051797166,0.172882378885017
125,1,175653,-0.0855604213115883,0.0606190179844828,0.158994169145964
126,1,175805,-0.110180931240221,0.0639598232615883,0.085826125815434
127,1,175818,-0.0910015133577411,0.0625653359980012,0.146695281557915
128,1,175856,-0.0960245103384239,0.0615816769845347,0.119820666849741
129,1,175876,-0.0895406286146907,0.0606594796614017,0.14080332324307
130,1,175989,-0.085770637671169,0.060849004629057,0.159548497432732
131,1,176001,-0.0931204038827203,0.0611373953704444,0.128620669525633
132,1,176451,-0.0935486158253539,0.0618752657511333,0.13145645604952
133,1,177692,-0.0918397190458688,0.0603058133570063,0.128679046749212
134,1,178191,-0.0903819913000996,0.0603723175792017,0.135266877783429
135,1,178224,-0.0918397190458688,0.0603058133570063,0.128679046749212
136,1,178960,-0.0945948201671619,0.0607786491861957,0.120513248193829
137,1,179139,-0.204014165226429,0.12038538656736,0.0910189235552968
138,1,179139,-0.0102163019249172,0.243443139439301,0.96654963614714
139,1,180955,-0.0545990728344932,0.0699775832081705,0.435774464568298
140,1,183802,-0.0958706944936837,0.0602956847026091,0.112727883992156
141,1,183954,-0.120389628619418,0.0606140050323489,0.0477876473986518
142,1,184450,-0.0924045984768728,0.0602175723788761,0.125799453234082
143,1,184641,-0.0838960208043695,0.06201574351733,0.176979575736303
144,1,184718,-0.082051617163695,0.0606042156321098,0.176636697254555
145,1,185296,-0.0617044876172773,0.0604143942187638,0.307786159728313
146,1,185438,-0.0607727370293209,0.0604199304413343,0.315181876979705
147,1,185469,-0.0626860381961804,0.0605018484647973,0.300864162795192
148,1,185503,-0.069844585034187,0.0603226164467878,0.247707753145287
149,1,185705,-0.0573682120803601,0.0610361947574403,0.347909099904319
150,1,185749,-0.0643073665073351,0.061016597849765,0.292634732213383
151,1,185806,-0.0502568680649629,0.0611356336116739,0.411600357149799
152,1,185879,-0.0660093019250355,0.0613893696606658,0.282994407014282
153,1,185916,-0.0633584828018701,0.0613692731188604,0.302585123730665
154,1,185941,-0.0697701918058506,0.0616177934746299,0.258274393374503
155,1,185954,-0.0602296631481108,0.0618268174802125,0.330640560225719
156,1,186055,-0.0628563477886048,0.0605819698435536,0.300193439395798
157,1,186896,-0.0760829752476221,0.0615359099885701,0.217132073638075
158,1,187697,-0.00128123739169084,0.125768276439984,0.991877617263101
159,1,189392,0.0433681972340256,0.126406612759041,0.731738831157713
160,1,189416,0.0786493570357063,0.122224086804124,0.520327306830974
161,1,190132,0.0390218725427464,0.0607157258262339,0.520837324658299
162,1,190148,0.0424043814356524,0.0607276350164471,0.485467098784186
163,1,190165,0.0520363250838187,0.0611738641271208,0.395551518675826
164,1,190169,0.0466288344375496,0.0611097903844167,0.445952860763372
165,1,190933,-0.0659299414132018,0.0605626174724984,0.277062225220352
166,1,192149,-0.0192980552566988,0.0611515398377113,0.752509641023364
167,1,192302,-0.00095437186765146,0.0807545150322497,0.990577347707693
168,1,192303,-0.0319420166407225,0.0728922832972515,0.661503198160685
169,1,192305,-0.0200128375416133,0.0757610830386207,0.791812920555188
170,1,192315,-0.0142706608948,0.0859493804962779,0.868223952908964
171,1,192795,-0.0355527645989153,0.0605197740762478,0.557272395700942
172,1,194020,-0.0733354043100413,0.0636571683332496,0.250085538781424
173,1,194187,-0.0434037734348063,0.0605554645085386,0.473995756548489
174,1,194867,-0.0155300433286448,0.0605608943616196,0.797762941573255
175,1,197325,-0.00174123685576857,0.0620443805147604,0.97762666534506
176,1,197392,-0.0229464490507609,0.0628300944884197,0.71517016659791
177,1,198857,0.00248745891889879,0.290416493806022,0.99317092626557
178,1,206666,-0.00594614216991118,0.0681157570792431,0.930486791985519
179,1,206675,0.0421031271753334,0.0886533907544108,0.635138821691229
180,1,223051,0.0114520288703714,0.0701856430157509,0.870479780118292
181,1,223059,0.0220233292168985,0.0728735366139779,0.76266768676645
182,2,7366,0.209497286298338,0.0871331774214912,0.0167165173720771
183,2,8180,0.0153873750201274,0.120939722206754,0.898829404442587
184,2,8187,-0.0548558190206041,0.12573440051754,0.662897903852124
185,2,8250,0.00469466919386985,0.123907308038254,0.969797953678586
186,2,8253,-0.0158974232927065,0.123904670928032,0.897981729674494
187,2,8285,-0.00962951383834634,0.0671751011208985,0.886095996232688
188,2,8302,-0.0238468356954428,0.062869198775117,0.704686686991552
189,2,8306,-0.0238468356954428,0.062869198775117,0.704686686991552
190,2,8314,-0.035130691698926,0.0615636336090165,0.568606538259515
191,2,8317,-0.0215218887369166,0.0629862808476823,0.732786244378094
192,2,8328,-0.0125669721406577,0.0627112920769506,0.841287784582737
193,2,8331,-0.0174144651273165,0.0625900939083061,0.780998420235164
194,2,8498,-0.0168430084094482,0.0614952847219403,0.784328539601846
195,2,8651,-0.0108382483420691,0.0615567000320535,0.860340419739296
196,2,9418,0.0733023462863738,0.156513015072382,0.639825770553995
197,2,9812,0.000403454292011385,0.0619251724699011,0.994805347243945
198,2,9932,-0.0115961636069634,0.0616780226074198,0.850975842749422
199,2,10135,0.00707760082136799,0.0614437394273344,0.908361354154321
200,2,11616,-0.0263437289267955,0.0613636587785471,0.667963137179262
201,2,12133,0.00396183672488837,0.0616233266233616,0.948774763021491
202,2,12194,0.000672440524319806,0.0618619695888264,0.991333294360661
203,2,12359,-0.00108168207156922,0.0616810837772345,0.986018370140758
204,2,13061,-0.0181717443709005,0.0616689874512655,0.76842236754376
205,2,14298,0.00111646215706385,0.0618711130518959,0.985613176006995
206,2,15222,-0.0122103826461035,0.0624710940284715,0.845148029329369
207,2,17986,-0.0192665952385168,0.0613711091555208,0.753755151819128
208,2,19770,-0.0279019336601222,0.0617862058241246,0.651842851928223
209,2,19836,-0.024142725409511,0.0616208567699046,0.695446322666338
210,2,19851,-0.0137867741348544,0.0618103539587415,0.82362592287967
211,2,21595,-0.02764158181959,0.0615418200980816,0.653598218832163
212,2,22385,-0.0284160627677421,0.0615990876722318,0.644862797699492
213,2,23441,-0.0587941620829411,0.0621373689638769,0.344695589310335
214,2,24209,-0.0560305418826673,0.061631713402807,0.363907761461657
215,2,24341,-0.0360746222258321,0.0618199605009517,0.559900284656154
216,2,26815,-0.0446295839337023,0.0617299674197572,0.470170398450902
217,2,28209,-0.0755079815105491,0.0616656193506483,0.221589791239193
218,2,28695,-0.0696790294527512,0.0644532301289277,0.280400007935669
219,2,35849,-0.39116167014888,0.661540184242522,0.554704993212085
220,2,35850,-0.459732683912518,0.80910664577058,0.570261856554129
221,2,41245,-0.0637311664438741,0.0614658764285616,0.300513431886265
222,2,43214,-0.0161484418680733,0.062551547614832,0.796432217062046
223,2,47104,-0.00565178562449498,0.0608127611527707,0.926005941786955
224,2,50915,0.0325131330406724,0.0613866277356645,0.596690886546019
225,2,55834,0.0103923128285555,0.0611247424776105,0.865093295105981
226,2,56422,0.00113224511848353,0.0612364987829383,0.985258632331106
227,2,57715,0.0146592953282005,0.0610296789535597,0.81031506747517
228,2,59046,0.00140157844364447,0.0613433773722118,0.98178436471237
229,2,59191,0.00561504083370179,0.0609914594962087,0.926700415092195
230,2,59383,-0.0103332788985454,0.0610072775784663,0.865596498016274
231,2,59477,-0.0113441277383074,0.0619247850024607,0.854752511697231
232,2,59755,-0.0360355592595916,0.139128243591509,0.795778756215835
233,2,60471,0.018157973557611,0.0610842823707655,0.766442119833889
234,2,60478,0.0159259004905505,0.0611557664739514,0.794695239549689
235,2,60786,0.00820083103660141,0.0610595142970601,0.893234924876848
236,2,61035,-0.00629652199562225,0.0610557509086411,0.917920405040987
237,2,61071,-0.0230352291954362,0.0607673262490556,0.70486185156855
238,2,61675,0.0184164480504788,0.060946791328571,0.762698476845095
239,2,62776,0.0183696971662385,0.0636142078300218,0.772929026184462
240,2,62939,0.00106081689069792,0.0608492843368358,0.986100621601163
241,2,63527,-0.00357509621452246,0.0610774229532142,0.953356527484862
242,2,63857,-0.0293334135415683,0.0610719743262124,0.631305257895798
243,2,65527,-0.0213935632278061,0.0608798689319217,0.725493285146155
244,2,67007,-0.0536759689446316,0.0669790844979073,0.42344844524615
245,2,67023,-0.202905239815643,0.138213417487484,0.142979075238528
246,2,67024,-0.188468453503504,0.138779402528347,0.175317271031846
247,2,67976,-0.0468457862015969,0.0617172026764085,0.448335544429558
248,2,69628,-0.0495059204292211,0.0627355060927452,0.43057082881421
249,2,71825,0.0288679381938266,0.121410907013173,0.81219700728106
250,2,72389,-0.0280042924613698,0.0613685376251179,0.64843346868613
251,2,72392,-0.0516669378029835,0.0617428410295992,0.403266318342224
252,2,73646,-0.0253409658140292,0.0605219206503625,0.675684748089115
253,2,74564,-0.0314194704235506,0.0603949349434661,0.60322692500446
254,2,74739,-0.0174634020091504,0.0606096148843943,0.773416911714823
255,2,79931,0.0763310064229934,0.0682023750794512,0.263822620773559
256,2,80748,0.0443502576394917,0.062997676211656,0.481897956664248
257,2,80873,0.0282297673615482,0.0607427817627351,0.642402214929436
258,2,81501,0.0612895390508072,0.0606635936748537,0.313034825990486
259,2,83526,0.0274329839281419,0.0606394206623157,0.651262175392386
260,2,83845,0.0459030449998774,0.0606654668255946,0.449759145360825
261,2,84412,0.0246699915903497,0.153001845860948,0.871996752354167
262,2,84412,0.025533677154864,0.0766064764126711,0.739098447248565
263,2,84447,0.0765317266842117,0.0613547533878723,0.213090863604897
264,2,87391,0.0565342173899986,0.0603716060843255,0.349688334759682
265,2,87562,0.0509922882916677,0.0605387068738322,0.400185408624299
266,2,87849,0.0537567235628649,0.06052618562714,0.375061357609216
267,2,87878,0.0637562935160204,0.0607594672027158,0.294747447569626
268,2,88125,0.0692956031298657,0.0675699213963115,0.30581107758619
269,2,89785,0.022339442778954,0.0608493210479099,0.713744101543395
270,2,93441,0.0422062753322161,0.0626375081348086,0.500868045309816
271,2,93588,0.0433257108895425,0.0648375692515359,0.504430338075291
272,2,93721,0.0309304636285032,0.0606548176260145,0.610410489449927
273,2,93952,0.0471124440221985,0.0604516105640236,0.436300785123918
274,2,95085,-0.00522164074403162,0.0605873993900924,0.931369322806535
275,2,103188,0.00838839776768852,0.0620572234301583,0.892552943158032
276,2,107124,0.0207859957506478,0.0606080813645484,0.7318345778803
277,2,111645,0.00450826576087476,0.0606565221908333,0.940794281098028
278,2,111916,0.00337081702524478,0.0607997089302801,0.955818231286441
279,2,111931,0.00842006889599337,0.0608912938024777,0.890097708163354
280,2,111999,0.012894155890208,0.0606703922010396,0.831817822045826
281,2,114528,0.0395113975613242,0.0609871816607573,0.517494080753715
282,2,116024,0.0511601897873316,0.0611078884186323,0.403040474124342
283,2,119244,0.000782289116396662,0.0666661935559644,0.990644131215712
284,2,119246,-0.0181493675264981,0.0673704198523152,0.787781839016064
285,2,119247,0.00957811995081204,0.0678619155042833,0.887838815028688
286,2,120090,0.0539001583681366,0.0608593660392571,0.376408524330443
287,2,120291,0.0423516217542109,0.0615824460364649,0.492079294935904
288,2,120726,0.0487120803224463,0.0612127659375447,0.426692951977722
289,2,121716,0.0250726871496523,0.0611835132158924,0.682205030654503
290,2,123100,0.066992622843842,0.061178663840619,0.274248988242158
291,2,124677,0.0136817356808222,0.0611937321555948,0.823212938408856
292,2,127636,-0.0496231853385736,0.0773568093780351,0.521624313348586
293,2,127887,-0.054686903261956,0.0615488662978033,0.37487046374019
294,2,128935,-0.0486717451312109,0.061504871462381,0.429272448646637
295,2,129053,-0.057754845739218,0.0616702251596858,0.349650391789524
296,2,130040,-0.0535162923220229,0.0620583283101417,0.389077805084308
297,2,130976,-0.0541379390862072,0.0615502411077556,0.379688962356523
298,2,132199,-0.0908979222062476,0.0617138941310799,0.14167113550997
299,2,133355,-0.0932496563628351,0.0621240455105766,0.134243375543026
300,2,133435,-0.0969749444290215,0.0622430232587965,0.120128107560183
301,2,133943,-0.0745048431386624,0.0730153716745619,0.308237871513581
302,2,135183,-0.0824540418430115,0.0623369638609955,0.186786402231441
303,2,135402,-0.0870665804433202,0.0623097284942579,0.163195235921828
304,2,135898,-0.086688728437387,0.0626434876046479,0.167281006596113
305,2,135912,-0.0917392875415817,0.062669645408816,0.144123417457202
306,2,135925,-0.10028233990255,0.062346771456416,0.108628245937205
307,2,136002,-0.10616916682387,0.0622721418826303,0.0890887196162837
308,2,136173,-0.0879716722899413,0.0627960611866997,0.162119248768039
309,2,138209,-0.0961927726881269,0.0646144953140764,0.137454412161197
310,2,138318,-0.0823780127340421,0.0644839504240206,0.202266597741898
311,2,138695,-0.0933089554375575,0.0633306426517325,0.141544606159534
312,2,138818,-0.0865514462383734,0.0632410167856117,0.171995718431373
313,2,139728,-0.0564144009532817,0.0632236391757096,0.372840445257738
314,2,140174,-0.0532896452931544,0.0632313185892235,0.399926095051029
315,2,140863,-0.0806327954828832,0.0631235757178658,0.202307599982767
316,2,141152,-0.0824897937531999,0.0632954298079756,0.193338687128264
317,2,141292,-0.0974789010301802,0.0627772932252352,0.121373377449408
318,2,141545,-0.0817556206271521,0.0631484252483018,0.196284403407397
319,2,145823,-0.0927687038668987,0.0655256642384042,0.157727071644287
320,2,145934,-0.185014980060984,0.107822917658055,0.0870549579294819
321,2,145980,-0.121690904553816,0.0660003644677204,0.0660514897223495
322,2,146723,-0.0964122169906072,0.0629752782722943,0.126676545745098
323,2,147946,-0.122266692383445,0.0634298374828367,0.054708259600051
324,2,150394,-0.12010462792295,0.0691647500395874,0.0833477805660026
325,2,151274,-0.0265658767459254,0.108798424452815,0.807236992204605
326,2,151397,-0.0842653609935977,0.0637646594358611,0.18718864569377
327,2,153035,-0.0652264620225496,0.0631309514853086,0.302220868079243
328,2,153228,-0.0563748789042617,0.063616973102616,0.376134073218605
329,2,153455,-0.03610371450306,0.0641396098433513,0.573865313565943
330,2,153732,-0.0680849073156469,0.0662447153808666,0.304757667755113
331,2,153815,-0.0706945818968772,0.0638113555228519,0.268672964503527
332,2,154160,-0.0728891035661812,0.0631333449412054,0.249065464133768
333,2,154235,-0.0470661068073672,0.0638349176124517,0.461423794894467
334,2,155527,-0.0332312973096054,0.0693162734335037,0.631939926424489
335,2,159870,0.0162888431967148,0.0622645060426461,0.79377686524628
336,2,161229,0.0108308623563163,0.0632237068093969,0.864078060866002
337,2,161451,0.243836145922185,0.134761515175473,0.0712409215955935
338,2,161451,-0.0338615434183769,0.135807161262226,0.803246308369756
339,2,162696,0.0165342797683512,0.062948134343795,0.792961925120281
340,2,163284,-0.0101431260540992,0.0621177091450422,0.870384495631793
341,2,164166,0.0136321809960149,0.0626926413038699,0.827987447866551
342,2,165270,-0.0296999943196457,0.0621494792477498,0.633031388738307
343,2,165675,-0.0169806527692213,0.0631905549726688,0.788301082423743
344,2,166404,0.0759592092449735,0.163738767325129,0.643001849277936
345,2,168012,-0.011734917496792,0.0763888272188128,0.877996468304041
346,2,168062,0.0140574253101398,0.062624672394244,0.822520670516581
347,2,168518,-0.00166610140727386,0.062270478414657,0.978669562873403
348,2,168980,-0.00560085538351629,0.0622402648015875,0.928348062173655
349,2,169651,-0.0151301001405215,0.0622653342329655,0.808151210789733
350,2,169902,0.14796357195508,0.103785212504238,0.154846978856023
351,2,169960,-0.0904041067564219,0.0968306521889242,0.351132395003882
352,2,170725,-0.0242354768069946,0.0623680493297628,0.697815194767435
353,2,171254,-0.0125135157328136,0.0624787880152393,0.841373633656393
354,2,172242,0.0446434628096448,0.0616980154621978,0.469802703276633
355,2,173254,0.0501472442771019,0.0612124519159115,0.413206388198239
356,2,173340,0.0515049518299709,0.0612018359677335,0.40060462269288
357,2,173385,0.0652651264771401,0.0612211493616334,0.287127261731776
358,2,173973,0.0479983469895378,0.0611033416185669,0.432671351227779
359,2,174714,0.307970580681836,0.155950609098525,0.0490702414112795
360,2,177341,0.0415882773900297,0.0609081371520696,0.495178990381898
361,2,180314,-0.00162068925643655,0.0609687343773037,0.978807910858504
362,2,180339,0.0125464584518071,0.0611191790815334,0.837472798279084
363,2,182758,-0.0112678006893298,0.060900670118231,0.853320135407573
364,2,183619,0.0473746870857843,0.061091438589397,0.438580116863982
365,2,183913,0.0547021758576034,0.0626244290893814,0.382986716574004
366,2,184146,0.0488338742694109,0.0630590096115907,0.439203496286561
367,2,187176,0.0221405383752438,0.0614650373961324,0.718902882110975
368,2,191066,0.090496473208893,0.0617483232552537,0.14365568013936
369,2,191124,0.0379652576191249,0.0782268987527049,0.627748809333011
370,2,191128,-0.0150311370648266,0.0720313959365634,0.834822471640956
371,2,191599,0.0364631919790999,0.0610468781428598,0.550691220505372
372,2,191762,0.0420128430149064,0.0634559508210848,0.508352673912142
373,2,191763,0.042618279178539,0.0612776503272091,0.487202943721197
374,2,191959,0.0564809227963077,0.0610960892514417,0.355878103541015
375,2,192390,0.00828675486083996,0.0628564253529604,0.895188929537039
376,2,195759,0.0424464569914198,0.0616538609144735,0.491612894872725
377,2,196912,0.0604182559108723,0.0606120877101613,0.319543372801101
378,2,197598,-0.215486177061084,0.197892544733841,0.276938623525317
379,2,198110,0.0530400443810092,0.060995780755745,0.3851268246738
380,2,198283,0.0313591419530101,0.0629595347465979,0.618734944679352
381,2,198805,0.0326637011406666,0.0612994329214969,0.594469327957136
382,2,198891,0.0364297854924787,0.0608155032271277,0.549542863387282
383,2,199248,0.036966531273443,0.0609536181818576,0.544592617393034
384,2,201782,0.0543294314274143,0.060841744047445,0.372485282700026
385,2,203285,0.0785434949261636,0.060530086158258,0.195274087890356
386,2,203783,0.075058255258913,0.0604116786208507,0.214896737380639
387,2,204179,0.0870951403544594,0.0605128272689159,0.15095622536529
388,2,205406,0.0924959313776338,0.0611157103395523,0.131058688388391
389,2,205834,0.08433720985475,0.0608546803592692,0.166658793625061
390,2,205965,0.101529178119686,0.0664564185460614,0.127468699859299
391,2,207192,0.0782818099546913,0.0608204032033393,0.198903502202455
392,2,207561,0.0765461723334122,0.0605565915818566,0.207048416064899
393,2,208682,0.0690961377779743,0.0604796734766119,0.254033520233755
394,2,210102,0.0676966951659637,0.0606409149341467,0.265030176688748
395,2,212519,0.177846148050254,0.128946577747504,0.168699036310471
396,2,214801,0.0581387279060431,0.0606661066750858,0.338547478212829
397,2,215016,0.0525696010294784,0.060645803581349,0.38662399136031
398,2,218876,-0.0338316482103014,0.0613115288916789,0.581435130152071
399,2,227511,-0.0841376434148583,0.0616095685079866,0.172915638276848
400,2,230378,-0.0702952681205732,0.0608787940305035,0.249004287448575
401,2,231943,-0.0847262048655245,0.0610020727529013,0.165736657025225
402,2,232156,-0.0720050238474369,0.0610232269735042,0.238810306964861
403,2,232789,-0.0831851082493514,0.0607658605949658,0.171886968256532
404,2,238524,-0.0734056652692245,0.0608874636863204,0.228780907659404
405,2,241518,-0.0347436124983859,0.0615145723910799,0.57256652988561
406,2,250396,-0.0565434401498189,0.0610486926175649,0.354973629295861
407,2,250466,-0.0477445913705502,0.0610483747042933,0.434692997469653
408,2,252305,-0.0499505158532861,0.0612054857444167,0.414986588041478
409,2,254571,-0.020249116932914,0.0621143128438974,0.744619339862819
410,2,254742,-0.0123837040098171,0.0620640650937541,0.841962294401937
411,2,254908,-0.0283305324215757,0.0625234913957464,0.650742012537478
412,2,255033,0.00878591915809804,0.0733011532707019,0.904661774363266
413,2,255862,-0.0509572153200506,0.06210573881942,0.412489821132561
414,2,255975,-0.033435788783722,0.0619149245705045,0.589518282486254
415,2,258311,0.00129306362423343,0.0609176708480817,0.983077037643204
416,2,259284,0.0131240028746007,0.0611188354936012,0.830102395597964
