SNP,Chr,Pos,Effect,SE,TPO1_MID2_MTX_noDrug_avg_logratio_Fitness_minus_ref.GLM
179,1,206675,-0.108867287551682,0.217136149594147,0.616417645937126
180,1,223051,-0.266305954292968,0.171331103729591,0.121000559579071
181,1,223059,-0.389891020337668,0.177306374424684,0.0285283687557452
182,2,7366,-0.0887048465441431,0.215109153169429,0.680317597012037
183,2,8180,0.326433158753186,0.295721789204976,0.270409135063206
184,2,8187,0.0791573408076189,0.308023047423116,0.797339979067789
185,2,8250,0.0760831244444535,0.30346723207946,0.802182014254801
186,2,8253,0.0829748019824841,0.303462115644927,0.784684737803334
187,2,8285,0.0690039764700743,0.164499815586714,0.675122336403801
188,2,8302,0.0780285187884773,0.153964691373836,0.612615154856068
189,2,8306,0.0780285187884773,0.153964691373836,0.612615154856068
190,2,8314,0.0961936495207601,0.150774146324786,0.523888427109779
191,2,8317,0.0668641849921061,0.154260556253473,0.664952884530121
192,2,8328,0.031082007117716,0.153602372938106,0.83975680074777
193,2,8331,0.0380697746131886,0.153309105895443,0.804030931166546
194,2,8498,0.049714317941016,0.150616867547759,0.741541818412621
195,2,8651,0.0432643273052504,0.150763568513874,0.774305152321258
196,2,9418,-0.440210079609622,0.382759396132239,0.250882843994127
197,2,9812,-0.00330232288830257,0.151676961811277,0.982642067523666
198,2,9932,-0.0152788709055147,0.151077070554075,0.9195023331914
199,2,10135,-0.00751692404427406,0.150500148178845,0.960193437666442
200,2,11616,0.038727502907358,0.150326805544402,0.796848708939425
201,2,12133,0.0349402163999573,0.150927152218678,0.817057530811752
202,2,12194,0.0333258981506552,0.151511890871636,0.82603282961064
203,2,12359,0.00858167778104613,0.151078568747403,0.954734463316433
204,2,13061,0.00649567854406619,0.151067745327136,0.96572708236441
205,2,14298,0.000291419780148905,0.151544712641768,0.998466758883266
206,2,15222,0.0112544873650116,0.153021320356316,0.941411314883242
207,2,17986,0.0523290298339032,0.150315135446822,0.727950955823609
208,2,19770,0.0489345666171253,0.151357976004493,0.746656824821319
209,2,19836,0.024880169745763,0.150958680613278,0.869184378976722
210,2,19851,0.0306412357338317,0.151397707301496,0.839729193836653
211,2,21595,0.0216589162977503,0.150776746306464,0.885859678447099
212,2,22385,0.0222260326251971,0.150919190293594,0.883002132467714
213,2,23441,-0.00805936468863377,0.152389076988873,0.957852048840536
214,2,24209,-0.0168824415162405,0.1511322161651,0.911119664401081
215,2,24341,0.00165882011199625,0.151492342806922,0.991269635121644
216,2,26815,0.0055090836709113,0.151310544690331,0.970976723012086
217,2,28209,0.0189268170376997,0.151358390949667,0.900558023006478
218,2,28695,-0.117796579106302,0.158005961833118,0.456453638416872
219,2,35849,-1.46239776244061,1.61928282395245,0.367080994713242
220,2,35850,-1.48966893018052,1.98111373338365,0.452591155623079
221,2,41245,-0.0667381145878747,0.150739306920724,0.658225967248495
222,2,43214,-0.150365047395387,0.15301658756285,0.326442136086134
223,2,47104,0.00391078252218124,0.148954035366167,0.979068813550965
224,2,50915,0.119181589434436,0.150283880305022,0.428285423068153
225,2,55834,0.0566089889075285,0.149692323404501,0.705532396988595
226,2,56422,0.101598071554095,0.149892808333694,0.498339457158384
227,2,57715,0.07346953557734,0.149444732845431,0.623295835558179
228,2,59046,0.0856214998870444,0.150183014050946,0.568962773159949
229,2,59191,0.0669673121583541,0.149349322389366,0.654144103865449
230,2,59383,0.114507640268436,0.149310536434171,0.443648034669551
231,2,59477,0.0665373759595204,0.151641967770117,0.661089798197617
232,2,59755,0.148163710087553,0.340716317248424,0.663930173625699
233,2,60471,0.040422237274953,0.149620669382162,0.787191352790477
234,2,60478,0.0513064570401162,0.149781998919131,0.732147757938368
235,2,60786,0.05055069981375,0.149536364158011,0.735526805302622
236,2,61035,0.0765155639353038,0.149494319474725,0.609090561395075
237,2,61071,0.0988117128325346,0.148778437550143,0.507025672484501
238,2,61675,0.0581965349219457,0.149267817286868,0.696860422429205
239,2,62776,0.0140854173862013,0.155830709521465,0.928029182868421
240,2,62939,0.0617640837805132,0.149005622422302,0.678753582699925
241,2,63527,0.0698001414575731,0.149555200645789,0.640989383242151
242,2,63857,0.0545958901071038,0.14960791937389,0.715384826594966
243,2,65527,0.0338861882600919,0.149131903593875,0.820381934843534
244,2,67007,0.00793202278991743,0.164204529369546,0.961499891209313
245,2,67023,0.104843040840876,0.33952045855794,0.757657797351923
246,2,67024,0.102074135232428,0.340764260503355,0.764700748454743
247,2,67976,0.0703186297308501,0.151244672777481,0.642266140998933
248,2,69628,0.137936660068105,0.153621999024449,0.369852711282823
249,2,71825,-0.287234794477731,0.297009661161527,0.334161609657956
250,2,72389,0.206403402740982,0.149956116359561,0.169562423358441
251,2,72392,0.0914538674161594,0.151302104856653,0.545935826743757
252,2,73646,0.18897909775938,0.147935245370568,0.202284802576133
253,2,74564,0.197798511457645,0.147610699779393,0.181106869356544
254,2,74739,0.231632027822681,0.147959495119505,0.118359420288387
255,2,79931,0.343705326482063,0.166345421677511,0.0395372819111803
256,2,80748,0.235166421349941,0.153904151159852,0.127406647819321
257,2,80873,0.270179673706945,0.148130096940784,0.069007247240455
258,2,81501,0.255451956796934,0.148179201839999,0.085594309347918
259,2,83526,0.279448219480556,0.147824461173329,0.0595225712179511
260,2,83845,0.288644764454236,0.147916350683172,0.0517994579731349
261,2,84412,0.641268517313765,0.373212989484588,0.0866301772916739
262,2,84412,0.139083061796194,0.18752032214775,0.45876474775228
263,2,84447,0.278820960503173,0.149877816902345,0.0636714619232086
264,2,87391,0.278113011961268,0.14731353893694,0.0598595229803448
265,2,87562,0.291089583135241,0.147619237285591,0.0494020095780138
266,2,87849,0.304558140185199,0.147528097618834,0.0397091713688129
267,2,87878,0.281856297070753,0.148296890714734,0.0581659550489419
268,2,88125,0.325589689732058,0.164841047070269,0.049027149633944
269,2,89785,0.271536692419934,0.148368118303698,0.0680698052544639
270,2,93441,0.287644204299409,0.152755168862772,0.0605168783651695
271,2,93588,0.306797355640846,0.158069780050058,0.0530663523817385
272,2,93721,0.267609655563083,0.147936105726663,0.0713087478214328
273,2,93952,0.235236817433594,0.147665253487616,0.112045965635233
274,2,95085,0.28571111689059,0.147620741348974,0.0537346458531168
275,2,103188,0.362079217086985,0.150777831193847,0.0168485504194193
276,2,107124,0.314460678421349,0.147529388756092,0.0337372289133619
277,2,111645,0.358235889352238,0.147342267237524,0.015541059217598
278,2,111916,0.325066173327806,0.147912584028107,0.0286200973380886
279,2,111931,0.339619500224449,0.148049330389297,0.022379472932211
280,2,111999,0.36491564395017,0.147338506955353,0.0137276085324282
281,2,114528,0.293254729683684,0.148651165654038,0.0493015710036106
282,2,116024,0.355931113844452,0.14862123481703,0.0171461962107765
283,2,119244,0.154340349761071,0.163082792781946,0.344595741324574
284,2,119246,0.16911947548673,0.164785726212848,0.305453271945047
285,2,119247,0.229634751668193,0.165773013273406,0.166855015116821
286,2,120090,0.20922156393677,0.148815977955722,0.160631048369109
287,2,120291,0.235620999154344,0.150416724499201,0.118138148702208
288,2,120726,0.193301774291367,0.149713443474917,0.197498250861667
289,2,121716,0.216708226759302,0.149451679383273,0.147940269923539
290,2,123100,0.18836262382191,0.149767696340477,0.209332139721422
291,2,124677,0.159823657434649,0.149654539224751,0.286272573471592
292,2,127636,-0.121521733797651,0.189474734594622,0.521704264772504
293,2,127887,0.249897072383863,0.150336600193608,0.09735025500932
294,2,128935,0.257219313272955,0.150158346492426,0.0875929592754998
295,2,129053,0.259309615650089,0.150609067925198,0.0859927152263521
296,2,130040,0.219515910855753,0.151714007395844,0.148810646112778
297,2,130976,0.115504025211486,0.15079856667658,0.44421845031884
298,2,132199,0.21174938034345,0.151203887952996,0.162265080538067
299,2,133355,0.230556673615725,0.152154960663434,0.130597566209467
300,2,133435,0.216728566702503,0.152543335892393,0.156267153325862
301,2,133943,0.110603457023167,0.179007738743879,0.537059639879461
302,2,135183,0.193475114385568,0.152716801138937,0.206030487830866
303,2,135402,0.214478215392931,0.152614124437948,0.160792880941178
304,2,135898,0.240136030902687,0.153320287966781,0.118188924380277
305,2,135912,0.242248606511538,0.153424915821012,0.115245652335686
306,2,135925,0.242517581172208,0.152723782788177,0.113193127429856
307,2,136002,0.205757600718586,0.152761562464063,0.178870058831561
308,2,136173,0.212934260734592,0.153820195398013,0.167139171458501
309,2,138209,0.263091119059441,0.15814147493397,0.0970710471134713
310,2,138318,0.288549714935915,0.15756239124766,0.0678930170174862
311,2,138695,0.264402594723407,0.15495807997087,0.0888346143377155
312,2,138818,0.24014717317461,0.15478359606019,0.121677306017503
313,2,139728,0.263301688589771,0.154397306924099,0.0890085979609075
314,2,140174,0.252491080004341,0.154448452613987,0.102984074912071
315,2,140863,0.268493947169514,0.154308996894914,0.0827347600318361
316,2,141152,0.241543489026384,0.154873156054737,0.119745422200422
317,2,141292,0.277556046929366,0.153579578647472,0.0715751966550982
318,2,141545,0.272523646019441,0.154360014683773,0.0783431220541309
319,2,145823,0.418176687060897,0.159404602136149,0.00908422215577413
320,2,145934,0.425646988141981,0.264226851863285,0.108092020657672
321,2,145980,0.314524126044077,0.161570299809521,0.0523671912504053
322,2,146723,0.305624736084688,0.153903110808293,0.0478259036806538
323,2,147946,0.378597993878495,0.154872615310741,0.0149907081902938
324,2,150394,0.420274179004904,0.168654474052042,0.0131635158747561
325,2,151274,0.109046997397552,0.266445830861768,0.682593284442909
326,2,151397,0.36565898426212,0.155354167236656,0.0191346476272405
327,2,153035,0.33650986949647,0.1538248682379,0.0293528825704075
328,2,153228,0.300507015959657,0.155171973063784,0.0535912796433099
329,2,153455,0.274508469933574,0.156490927096171,0.0802726236221863
330,2,153732,0.293073883204094,0.161749348019462,0.0708510454175131
331,2,153815,0.317914122051328,0.155651449277722,0.0418470388406702
332,2,154160,0.309085739272613,0.154052086561606,0.0455789756281826
333,2,154235,0.28497482751985,0.155738193023616,0.0681181685730075
334,2,155527,0.254436294014122,0.169295012075633,0.133754594569389
335,2,159870,0.283334678916852,0.151775636568695,0.0627584091225806
336,2,161229,0.39260020401665,0.153447832562062,0.010928348918011
337,2,161451,0.0239789346689765,0.331604165071532,0.942394630189499
338,2,161451,0.530606586391533,0.331469036299741,0.110321788451196
339,2,162696,0.437157774103506,0.152432143832137,0.00438056174283943
340,2,163284,0.391973401814816,0.150717316079874,0.00969395048427832
341,2,164166,0.271905601356806,0.152883705228721,0.0761802807251648
342,2,165270,0.288012851806053,0.151502137129363,0.0581099032120901
343,2,165675,0.235196257174251,0.154285249617375,0.128298009256196
344,2,166404,-0.749725224088974,0.399187970619581,0.0611880700162741
345,2,168012,0.256311764385452,0.186612027377605,0.170468388770481
346,2,168062,0.210880577209221,0.15299015858461,0.168954916615914
347,2,168518,0.19044563096503,0.152185791877472,0.211616444602195
348,2,168980,0.212852025705144,0.152029053416106,0.162369232144077
349,2,169651,0.22837033568435,0.152037888628067,0.13397508807877
350,2,169902,0.361567585642604,0.254210794548193,0.155818108309954
351,2,169960,-0.113624560615479,0.237388773941387,0.632488690923178
352,2,170725,0.257556049348116,0.152178308851036,0.0914402298965685
353,2,171254,0.278720363032196,0.152321066524887,0.0681198370880037
354,2,172242,0.15376898704833,0.151011076265129,0.309250371891186
355,2,173254,0.160448213777739,0.149830634956788,0.284962265139226
356,2,173340,0.1605904542614,0.149812012098349,0.284476389178732
357,2,173385,0.159231338361314,0.149954536531732,0.2890233095517
358,2,173973,0.212416950372633,0.149367581714765,0.155877639428088
359,2,174714,-0.237174189355274,0.383875906838316,0.537078680955207
360,2,177341,0.254101568127168,0.148670565728547,0.0883004828415645
361,2,180314,0.184010149781739,0.149013038607971,0.217704155065246
362,2,180339,0.165211515932923,0.149453360571873,0.269722423249818
363,2,182758,0.208163452343989,0.14876290097036,0.162602088648259
364,2,183619,0.144675549772837,0.14956424817155,0.334049480362006
365,2,183913,0.119620622256087,0.15342342213527,0.436103791569809
366,2,184146,0.199802282221811,0.154219156885851,0.195968948261051
367,2,187176,0.0900417459171521,0.150501400775473,0.550037814360123
368,2,191066,0.138025242970927,0.151525344796421,0.36296685252218
369,2,191124,0.33830826151181,0.190822095052608,0.0771077707650247
370,2,191128,-0.283031788003873,0.175797462636738,0.108294334260146
371,2,191599,0.0387839594976316,0.149587094136091,0.795575408628005
372,2,191762,0.0901090775560078,0.155448987421924,0.562507104214725
373,2,191763,0.0555208667705145,0.150164765040431,0.711803161597112
374,2,191959,0.0214621345492528,0.149823016783437,0.886174544295281
375,2,192390,0.0968813842755738,0.153875444154662,0.529357629551389
376,2,195759,0.0175656565777824,0.15111097288418,0.907525726011631
377,2,196912,0.043196706507441,0.148651853091586,0.771535735673032
378,2,197598,0.235640550003222,0.485361491843453,0.627626484132526
379,2,198110,0.00289266734187638,0.149560487827466,0.984579908364771
380,2,198283,0.0679273752842807,0.154222388394979,0.659880221386614
381,2,198805,0.00234154219093774,0.150204713184843,0.987571083357116
382,2,198891,-0.0125414777602988,0.149033269597748,0.932983123523317
383,2,199248,-0.0199873041305506,0.14937133929296,0.893629468051774
384,2,201782,-0.0247989612422999,0.149185726859695,0.868072080170921
385,2,203285,0.0976540953320003,0.148522234225489,0.511284820181176
386,2,203783,0.0606462193788214,0.148258012528453,0.682744704606449
387,2,204179,0.0474240750458487,0.148630543593108,0.749859465186071
388,2,205406,0.0194068306010656,0.150175721625174,0.89725124854952
389,2,205834,0.0313913775238925,0.149450646021647,0.833753644100814
390,2,205965,-0.0674144506673341,0.163273537238063,0.679935908362559
391,2,207192,0.0548216756025923,0.149291714707647,0.713681098363302
392,2,207561,0.0502749338924034,0.148636129575031,0.735382148130526
393,2,208682,0.0365267530582551,0.1483973908762,0.805715776178609
394,2,210102,0.0231237929404789,0.148788314586728,0.876583746869981
395,2,212519,0.105340590660525,0.31663683535277,0.739568922940072
396,2,214801,0.00265084600821686,0.148786256844492,0.985795330649817
397,2,215016,0.00811993493479224,0.148700801606717,0.956483362549804
398,2,218876,-0.0675207798741196,0.150195784844498,0.653309579624093
399,2,227511,-0.0536546231340245,0.151275188468907,0.723039451595611
400,2,230378,-0.041911356155812,0.149378777303258,0.779203806159315
401,2,231943,-0.0521405459639597,0.149798052338942,0.727993393063746
402,2,232156,-0.0575800314351592,0.1497309812712,0.700797549037321
403,2,232789,-0.0588092544242896,0.149199204001077,0.693696489292819
404,2,238524,-0.0504517795473393,0.149417917994909,0.735823522211412
405,2,241518,-0.0833879355719551,0.150674058172205,0.58031756923825
406,2,250396,-0.147337116633439,0.149506297868862,0.325057910943515
407,2,250466,-0.120572052134076,0.149521297353612,0.420562579693417
408,2,252305,-0.0984324067802941,0.149964159187236,0.512011865651889
409,2,254571,-0.0184520394238141,0.152160058038239,0.903548318112497
410,2,254742,-0.0277051038910328,0.152018673209968,0.855492694315565
411,2,254908,-0.0162567466595434,0.153184639264239,0.915543318963856
412,2,255033,0.0356573414428616,0.179534552195446,0.842682236386276
413,2,255862,-0.0621232894825253,0.152228405573954,0.683453088339556
414,2,255975,-0.0402782698136617,0.151699437098956,0.790768794324039
415,2,258311,-0.194227587141773,0.148850870897174,0.192794986982255
416,2,259284,-0.0977838996332683,0.14962133053111,0.513832064686386
417,2,266330,-0.0431680101444522,0.15033799251864,0.774173810598849
418,2,267100,-0.0512358178915975,0.150319855462825,0.733422805178417
419,2,268086,0.0116871647864024,0.15035426175034,0.938086192491553
420,2,274614,-0.0828220196542381,0.149377016162634,0.579622317858786
421,2,274729,-0.103260819662724,0.150158885083803,0.492107762479217
422,2,275746,-0.0236068159136458,0.150188582925611,0.875191938148059
423,2,277029,-0.0235892067713769,0.149490611639289,0.874706793132728
424,2,277741,-0.0441956715729418,0.149536073932884,0.767746077828128
425,2,278218,-0.0372663770928534,0.149271276381794,0.802999082082564
426,2,278379,-0.0490153527659469,0.15295661625206,0.748814828300752
427,2,279910,-0.0592034983519378,0.149198762305158,0.691747672028997
428,2,280616,-0.0503374202100493,0.155730890130133,0.746709903918275
429,2,283431,-0.0836719171670592,0.151352179466099,0.580730216765712
430,2,283573,-0.0645792085209795,0.149561845184032,0.666158144998105
431,2,286762,-0.0469952969981022,0.149963413944035,0.754178264145208
432,2,287187,-0.117364558112682,0.149153702959875,0.431885985177033
433,2,288379,-0.0579275366897831,0.148121052712238,0.695972266956375
434,2,294941,0.0392054073472795,0.148227076984372,0.791552427543012
