SNP,Chr,Pos,Effect,SE,SSH1_ERV25_MTX_Metformin_avg_logratio_Fitness_minus_ref.GLM
96,1,128911,0.108328920483448,0.10432471410236,0.299802911073823
97,1,130267,0.0805478971713055,0.104346362791816,0.440673429955827
98,1,130271,0.0846278327476488,0.104461279819542,0.418407866769567
99,1,130613,0.0753810448417442,0.105459145593027,0.475211824418733
100,1,132012,-0.0986134007132354,0.105180551637037,0.349110010894716
101,1,133231,-0.0609800458446401,0.104513756380321,0.559953374188705
102,1,137074,-0.086262564868592,0.10431443698499,0.40882543782853
103,1,137304,-0.0777640621997667,0.104369685095672,0.456717416119217
104,1,139686,-0.0576879077517334,0.104543908686251,0.581430743207291
105,1,149562,-0.0823401864594219,0.104735940221842,0.432295690240947
106,1,150447,-0.0697857104873716,0.105925262946638,0.510440684968234
107,1,151446,-0.151709368799411,0.212777256543186,0.476319183097031
108,1,154084,-0.0697381883126776,0.106253007025389,0.512032447717437
109,1,156633,-0.0862714782916738,0.107677561662768,0.42355366129159
110,1,157269,-0.0714253009145567,0.104318988000729,0.493994096869713
111,1,160054,-0.0472130880779743,0.1053500408685,0.654316675558882
112,1,166222,-0.0641079327158935,0.104544921573987,0.540132752940423
113,1,166416,-0.0379254122381557,0.104368715131815,0.71653920695189
114,1,167326,-0.0763079206682355,0.104902830965056,0.467453767382839
115,1,168836,-0.0586726948832809,0.104437244100116,0.57460977832992
116,1,171200,-0.0856041482699694,0.104541153309625,0.413421046911977
117,1,171431,-0.161293166731146,0.104943121558773,0.125199427366705
118,1,173339,-0.12133824389163,0.104275037614212,0.24535725999929
119,1,173845,-0.119102009361807,0.104195577418254,0.253787462971114
120,1,175121,-0.09092842514948,0.104068789786164,0.382857209080755
121,1,175281,-0.087288624489376,0.104166258190476,0.402612278256542
122,1,175315,-0.0886199366879184,0.104130216730313,0.395318954005866
123,1,175523,-0.0799867787952907,0.104741106486377,0.445578923356071
124,1,175541,-0.088201639143832,0.104294167087026,0.398292669470028
125,1,175653,-0.103715997246255,0.104584538047188,0.322025447762941
126,1,175805,-0.0925514569972947,0.110543959842272,0.403026005894514
127,1,175818,-0.11828001447094,0.107928070790008,0.273862990556744
128,1,175856,-0.129406090221592,0.106236053004205,0.223999665361811
129,1,175876,-0.0934556164365034,0.104709510711241,0.372720838696082
130,1,175989,-0.102604715293445,0.104984738916327,0.32907518968991
131,1,176001,-0.113247088538479,0.105502420695851,0.283821546053409
132,1,176451,-0.0798807338383043,0.106860171378702,0.455243903895114
133,1,177692,-0.0986524294817635,0.104104657110785,0.343967406023466
134,1,178191,-0.10576038303796,0.104188536201119,0.310759800069178
135,1,178224,-0.0986524294817635,0.104104657110785,0.343967406023466
136,1,178960,-0.125857894476115,0.104855756172354,0.230829470849629
137,1,179139,-0.136523474990677,0.208117887929333,0.512257210670928
138,1,179139,0.00173088060360005,0.419410493246978,0.996709521397919
139,1,180955,0.00149951447461216,0.120662879163259,0.990091720336182
140,1,183802,-0.0710306935538679,0.104181541592213,0.495814211387959
141,1,183954,-0.0825471107460161,0.104917133293438,0.431936267911728
142,1,184450,-0.0544041535821091,0.104049382524202,0.601393725184442
143,1,184641,-0.0704071738015096,0.1070531867742,0.511169800729083
144,1,184718,-0.0666379698368165,0.104620973221068,0.524572492196892
145,1,185296,-0.0339555867689473,0.104221320537217,0.744766685800498
146,1,185438,-0.0373889790783515,0.104222913830975,0.720003695527795
147,1,185469,-0.0501049077557294,0.104358283772185,0.631436658116994
148,1,185503,-0.0404875215225179,0.104100049303318,0.697563208426958
149,1,185705,-0.0472112321800409,0.105256072636386,0.654040961271902
150,1,185749,-0.0520813638852743,0.10524956506209,0.621023127806242
151,1,185806,-0.0721322781019834,0.105356720994942,0.494015276167208
152,1,185879,-0.0652298941523627,0.105879176421632,0.538239700951218
153,1,185916,-0.041325679622223,0.105865054584519,0.69650444004798
154,1,185941,-0.0524021965695463,0.106312585615325,0.62238490488136
155,1,185954,-0.055045306635958,0.106619505183462,0.605983496284578
156,1,186055,-0.0548760126964857,0.104490225286505,0.599788851279888
157,1,186896,-0.0904239571725332,0.106135727055925,0.394810966918917
158,1,187697,-0.210097159315376,0.216387775915257,0.33224845509212
159,1,189392,-0.141737948952791,0.217681852560168,0.51538986349248
160,1,189416,-0.106520700585222,0.210617647217933,0.613345075359625
161,1,190132,0.084769723456221,0.104566341985178,0.418096321491207
162,1,190148,0.0817258290640877,0.104604799945379,0.435160412820656
163,1,190165,0.0708483163188725,0.105432291256921,0.502036436175015
164,1,190169,0.0843392343882364,0.105272481216989,0.423582702141136
165,1,190933,-0.0147627141645226,0.10451071880381,0.887748675704547
166,1,192149,0.082251942517033,0.105277159711436,0.435155889019363
167,1,192302,0.0879794635769615,0.139046942414322,0.527318251914693
168,1,192303,0.0734293182712271,0.125553846306202,0.559026747009312
169,1,192305,0.0888892595966428,0.130450077287273,0.496062402229211
170,1,192315,0.0832778020162284,0.148015006103769,0.57404344096335
171,1,192795,0.0504992395411445,0.104281184419045,0.628501442428739
172,1,194020,0.0696237060041759,0.109813503126375,0.526479884592915
173,1,194187,0.0507885548429673,0.104367238720147,0.626820343912936
174,1,194867,-0.00441573201127415,0.104345159151142,0.966268712943115
175,1,197325,0.00154726006763639,0.106891577711014,0.988459168265684
176,1,197392,-0.0325100274068725,0.108251756442901,0.764110849065541
177,1,198857,-0.190648389336631,0.500233380923301,0.703344306077865
178,1,206666,-0.189000888968855,0.116920717873469,0.106882218028914
179,1,206675,-0.293990953246951,0.151979493399702,0.0538613294838683
180,1,223051,-0.0900644297263864,0.120826951516353,0.456525866803374
181,1,223059,-0.190689198152843,0.125153592691722,0.128493648060596
182,2,7366,-0.0603372279007299,0.151305141974976,0.690297581255635
183,2,8180,0.0447828259188157,0.208348887360207,0.829937037334587
184,2,8187,0.100227022527307,0.216610842268785,0.643860587768955
185,2,8250,0.0690733076125625,0.213439143131861,0.746416916700299
186,2,8253,0.0386865463022623,0.213460872171524,0.856287265744267
187,2,8285,0.0457722915159527,0.115708538392887,0.692651891480221
188,2,8302,0.0939132354482769,0.108219201397838,0.386090285479298
189,2,8306,0.0939132354482769,0.108219201397838,0.386090285479298
190,2,8314,0.118864232623466,0.10592339297846,0.262552157006037
191,2,8317,0.0884464719835238,0.108430020116472,0.415221235110056
192,2,8328,0.0651102914321531,0.107991016247426,0.546946917836656
193,2,8331,0.0607288939453831,0.107795031242908,0.573538068268715
194,2,8498,0.0507722163555504,0.105922286075307,0.631997427950267
195,2,8651,0.0313223624151664,0.106042855841121,0.767881419684057
196,2,9418,0.0475863273126471,0.26971610493039,0.860056396178304
197,2,9812,0.0228380688996285,0.106679197225518,0.83060691436927
198,2,9932,0.0186321640160589,0.106261013059082,0.860910369913858
199,2,10135,0.0185862172153979,0.105854058959489,0.860721907860647
200,2,11616,0.0316228232129268,0.105732926079037,0.765053421229721
201,2,12133,0.0309766511467777,0.106153907675542,0.770604179258062
202,2,12194,0.0410811717327773,0.106554814572353,0.700069403275135
203,2,12359,0.0203175581100199,0.106260138017049,0.84847426134273
204,2,13061,0.0274080699066952,0.10624780605029,0.796585300073988
205,2,14298,0.0159347740106912,0.106589656010259,0.881247293040495
206,2,15222,0.0213371558752362,0.107626474313755,0.842962084829493
207,2,17986,-0.0120015348015219,0.1057443922416,0.909702084016358
208,2,19770,0.03791500180403,0.106458319277955,0.721941896840461
209,2,19836,0.0495216944693853,0.106152195318038,0.641133988231535
210,2,19851,0.0449860376767235,0.106468887813268,0.672897250142761
211,2,21595,0.0196379941695135,0.10605080892077,0.853197860946336
212,2,22385,-0.000911370299648606,0.106156301679497,0.993154956234132
213,2,23441,0.00318131857157788,0.107187226777671,0.976339022898953
214,2,24209,0.0402270857413014,0.106283204301367,0.705294451445986
215,2,24341,0.0352356708955524,0.106539706989529,0.741046120349452
216,2,26815,0.0464800634111819,0.106399765088268,0.662491822175306
217,2,28209,0.050092322802338,0.106430944307221,0.638177360271798
218,2,28695,0.00485840418443884,0.111224880531283,0.965183452628308
219,2,35849,0.0531474812846149,1.1402774504251,0.962851013303927
220,2,35850,-0.151593708946182,1.39456155227271,0.913499436062272
221,2,41245,-0.0492384683375966,0.106023575224609,0.642639913678501
222,2,43214,-0.124822378917782,0.107570459991284,0.246679166183422
223,2,47104,0.00249327125810317,0.104770825662946,0.98102767540905
224,2,50915,0.0247309379778334,0.105792123942771,0.815299688574179
225,2,55834,-0.00170270289947971,0.105311389125334,0.987109283802018
226,2,56422,0.0297733881210127,0.105487801845192,0.77792118347707
227,2,57715,0.0377819999041662,0.105132700736753,0.71952990902197
228,2,59046,0.0286325794018345,0.105672875654044,0.786584116388784
229,2,59191,0.035357806540998,0.105061901679252,0.73666170244497
230,2,59383,0.0353536216407653,0.105092171750893,0.736764724787819
231,2,59477,0.00777634948357842,0.106689716564809,0.941936901490068
232,2,59755,0.165358328353737,0.239554502559825,0.490475258831861
233,2,60471,-0.0114722250028204,0.105248810602881,0.913263635803943
234,2,60478,-0.00602231425112487,0.105370198004414,0.95445496435529
235,2,60786,-0.0218491301324615,0.105190999779162,0.835575873280701
236,2,61035,-0.00808268737402529,0.105188961147394,0.938794606628295
237,2,61071,-0.0115723270187702,0.104710846358037,0.912062186101512
238,2,61675,-0.0277930797597299,0.105003697850392,0.791405321466258
239,2,62776,-0.0634561182875629,0.109556921220866,0.562819036574171
240,2,62939,-0.00701787107190399,0.104831930604875,0.946664166403214
241,2,63527,-0.0190138285795434,0.10522123749956,0.856704140285437
242,2,63857,-0.0268107907343735,0.105240907724533,0.799059630800652
243,2,65527,-0.0816622198021608,0.104813505485344,0.436431464174672
244,2,67007,-0.0954449611969274,0.115386259268554,0.408695053084264
245,2,67023,-0.108300654185486,0.238773486534313,0.650416559791527
246,2,67024,-0.112597697909889,0.23964119843965,0.638745511186018
247,2,67976,-0.000576857127323693,0.106414551094917,0.995677872238155
248,2,69628,-0.0417359274606752,0.108154656910875,0.699809727300895
249,2,71825,-0.367183766736082,0.208271347700568,0.0787645806183304
250,2,72389,0.00676683230982456,0.105757699139339,0.949018945011443
251,2,72392,-0.0516532716523888,0.106441946010765,0.62778460377741
252,2,73646,0.03267939421945,0.104279945414881,0.754176006395665
253,2,74564,0.098101344239226,0.103958624661866,0.345990060910107
254,2,74739,0.139581099181608,0.104167335494987,0.181117012440687
255,2,79931,0.267643794249604,0.116843742516612,0.0225747716656232
256,2,80748,0.231871522992349,0.107906571226638,0.0323284949041423
257,2,80873,0.22877538986806,0.103970480901816,0.0284266431816339
258,2,81501,0.249515473681755,0.103817668819021,0.0167585464204708
259,2,83526,0.243435241824118,0.103694931316124,0.0194459462556146
260,2,83845,0.26794146109527,0.103623861397294,0.0101179103284773
261,2,84412,0.594233271349875,0.261700551631354,0.0237694754073027
262,2,84412,0.102497473802925,0.13188739129398,0.437585450211008
263,2,84447,0.261955419079096,0.10501457469882,0.0130712289102756
264,2,87391,0.335488874931195,0.102596410384295,0.00118141443451089
265,2,87562,0.341399670922814,0.102808789828178,0.000991619340697863
266,2,87849,0.343862822960713,0.102775488999519,0.000908776341166778
267,2,87878,0.331414954868022,0.103346373928198,0.00146467095991436
268,2,88125,0.227422500647415,0.115954226198845,0.0506282617719733
269,2,89785,0.307059949024222,0.103571108555426,0.00323546184025144
270,2,93441,0.325217859216074,0.10658633038595,0.00245171088520664
271,2,93588,0.251215362386913,0.110971669908043,0.0241941482061821
272,2,93721,0.31129839644952,0.10321459415955,0.00274669644773377
273,2,93952,0.281043387520446,0.103158108059901,0.00676250072535244
274,2,95085,0.338116217913706,0.102819451280508,0.0011087680827132
275,2,103188,0.397222862576987,0.104805186647492,0.000177026425786303
276,2,107124,0.363852086942057,0.102623121832833,0.000444636769607706
277,2,111645,0.429555710476162,0.101969613010818,3.20901395955743e-05
278,2,111916,0.405252220014053,0.102502781212088,9.30371757507925e-05
279,2,111931,0.417297950581304,0.102529663958336,5.80469729075411e-05
280,2,111999,0.428165143121261,0.102016678101341,3.42643963964118e-05
281,2,114528,0.404964918895004,0.102899358057114,9.99867228721844e-05
282,2,116024,0.430051091692519,0.102866715344239,3.66975122363336e-05
283,2,119244,0.22528971988228,0.114226425284513,0.0493545936261581
284,2,119246,0.213230617403404,0.115523107801115,0.0657608595129167
285,2,119247,0.22296597508318,0.116313540204204,0.0560526765244982
286,2,120090,0.275844216942245,0.103934504088919,0.00831375937339134
287,2,120291,0.29270148163733,0.105017462355519,0.00560465134326052
288,2,120726,0.275420126952847,0.10453043905637,0.00878884826946536
289,2,121716,0.288617202577076,0.104308354516036,0.00595611847651159
290,2,123100,0.235600502578478,0.104831550344872,0.0252302735065393
291,2,124677,0.187571946968108,0.104959709527633,0.0747816105373036
292,2,127636,-0.0124190812387091,0.133348114565851,0.925850907004857
293,2,127887,0.172875172370539,0.105756798101501,0.103014205148623
294,2,128935,0.15076669133806,0.105751945357101,0.154849147577086
295,2,129053,0.179119569728882,0.105950737319459,0.091797302482911
296,2,130040,0.166432476581625,0.106660864413353,0.119563941697996
297,2,130976,0.133517321564574,0.105918183879308,0.208296270823233
298,2,132199,0.141174350492372,0.106383300440342,0.185354849792056
299,2,133355,0.11202393879331,0.107204078477676,0.296756641044172
300,2,133435,0.107175026276498,0.107450467093435,0.31923587017337
301,2,133943,0.0930890031603874,0.12588048146129,0.460093050918787
302,2,135183,0.120864483192454,0.107469010334086,0.261503647720266
303,2,135402,0.111086453610381,0.107482610724376,0.302063690356889
304,2,135898,0.143349001913068,0.107946693445502,0.185048995492135
305,2,135912,0.139115482906207,0.108042503990909,0.19872889531958
306,2,135925,0.145832125349362,0.107525566488741,0.175884776874408
307,2,136002,0.110308936044068,0.107564576770573,0.305823134601247
308,2,136173,0.123872564115874,0.108286299082553,0.253425419809231
309,2,138209,0.146888847121454,0.111394234884164,0.188144495752406
310,2,138318,0.141478286894932,0.111096043444408,0.203686650439358
311,2,138695,0.105068234249048,0.109299492622177,0.33706563165148
312,2,138818,0.105404595352383,0.10909760963085,0.334630837239626
313,2,139728,0.109987504533416,0.108888665815499,0.31314336136897
314,2,140174,0.104751986640782,0.108903289440145,0.336767881128642
315,2,140863,0.0529589108110478,0.108965355152069,0.627257346672973
316,2,141152,0.0986825821053714,0.109182589920828,0.366701536370887
317,2,141292,0.0869250392692773,0.108424240051317,0.423258781350434
318,2,141545,0.102222244943802,0.108915740869939,0.348606496195817
319,2,145823,0.238002055495183,0.112498218990595,0.0350781245182929
320,2,145934,0.111302101439111,0.186438817795131,0.550896787586151
321,2,145980,0.180937506128951,0.113846575165379,0.112885603251712
322,2,146723,0.142278840335573,0.108591128091276,0.190971551664757
323,2,147946,0.173721199111538,0.109462182157756,0.113398190416688
324,2,150394,0.0598641600164598,0.119624063427773,0.617080121386751
325,2,151274,0.0249362922944876,0.187451565825553,0.894247097803032
326,2,151397,0.0839589493588395,0.110035929689694,0.445964672315517
327,2,153035,0.0526618874332441,0.108891720445547,0.628957557381591
328,2,153228,0.049899914026476,0.109690481200402,0.649449582513853
329,2,153455,0.0350701620686271,0.110535021285238,0.751221398979544
330,2,153732,0.0587726269512578,0.114255742531762,0.607297471926073
331,2,153815,0.0352470548191768,0.110110651347716,0.749077537541395
332,2,154160,0.0483348574179192,0.108942372389091,0.657550385744091
333,2,154235,0.0484363299740374,0.110030721809568,0.660056371622226
334,2,155527,0.0402188520834121,0.119439364941297,0.736520325105326
335,2,159870,0.0664503078917886,0.107222810141468,0.53582852456554
336,2,161229,0.13510477156369,0.108690174440806,0.214683037752307
337,2,161451,-0.000418924282451272,0.233244391066402,0.998567955283405
338,2,161451,0.0561939204721789,0.233973196876198,0.81033596644215
339,2,162696,0.183197431848907,0.108019909826266,0.0907751513457361
340,2,163284,0.118623223636481,0.106835466347271,0.267610189107886
341,2,164166,0.088076936888196,0.107913787838748,0.414948340539919
342,2,165270,0.102374528656542,0.106968496864011,0.339195452145236
343,2,165675,0.0806800812136477,0.108792565601699,0.458825518556433
344,2,166404,-0.521413079775805,0.28081089444548,0.0641707319540983
345,2,168012,0.0170117951090454,0.131605718265917,0.897222895554475
346,2,168062,0.0545774898827822,0.107859820695373,0.613169755993982
347,2,168518,0.0360099157742573,0.107264003789148,0.737286774324549
348,2,168980,0.0775762045708455,0.107150670403795,0.469550305699006
349,2,169651,0.0703595459637489,0.107215744821195,0.512095531853801
350,2,169902,0.224765561214948,0.178918086705447,0.209856668363087
351,2,169960,0.123515781980686,0.166898497073816,0.459752299603633
352,2,170725,0.107797801039189,0.107318833133815,0.315843511669445
353,2,171254,0.145828811461745,0.10736582515987,0.175254213762504
354,2,172242,0.0930536107707595,0.106258201057557,0.381771733359529
355,2,173254,0.0113036999124863,0.10555671363864,0.914781184271802
356,2,173340,0.0301876518604445,0.105533423360009,0.775008952039406
357,2,173385,0.0203973999710454,0.10563727768631,0.847000286911541
358,2,173973,0.0245275773516124,0.105354126154825,0.81604326170786
359,2,174714,-0.03447030041403,0.27014911532985,0.89854031566851
360,2,177341,0.0202290207804829,0.104997695952661,0.847334815922779
361,2,180314,-0.0220685538216766,0.105031879710833,0.833700770107934
362,2,180339,-0.0199283606696754,0.105298474540553,0.850001002512535
363,2,182758,0.0270709661742513,0.104916273500069,0.796538382267715
364,2,183619,-0.0294260972098865,0.105327707519455,0.780119438795666
365,2,183913,-0.0335516073429629,0.10799258527403,0.756223952630596
366,2,184146,-0.0264699591331291,0.108722634708618,0.807788021080623
367,2,187176,-0.0782644565256936,0.105830895522417,0.460080541411649
368,2,191066,-0.0266572170987757,0.106695160721118,0.802852804469246
369,2,191124,0.160447447568417,0.134545319204768,0.233859963102694
370,2,191128,-0.123622571319346,0.123930459837278,0.319197569333585
371,2,191599,-0.0623410827607983,0.10517377672805,0.553732280951161
372,2,191762,-0.0761806791796984,0.109316061579401,0.486333681351857
373,2,191763,-0.0816548613246257,0.105553422074588,0.439692204293112
374,2,191959,-0.0649241656129824,0.105328422713062,0.538029563041584
375,2,192390,-0.0454743854440695,0.10826611477827,0.67472333142209
376,2,195759,0.0652009278171782,0.106233314938271,0.539774404258005
377,2,196912,0.0337315977890862,0.104555351420171,0.747174403282527
378,2,197598,0.172046122987412,0.341383163260969,0.614598383420938
379,2,198110,0.00893151138539228,0.105196353624051,0.932386446400546
380,2,198283,-0.0189988515722484,0.108501535928075,0.861099765104019
381,2,198805,0.0189864797440135,0.105645708430053,0.857476749610807
382,2,198891,0.0201996906650793,0.104822076979081,0.847301181684035
383,2,199248,-0.00828556175006517,0.105066068318568,0.937188272817568
384,2,201782,-0.0244708277209767,0.104929797642724,0.815732405290375
385,2,203285,0.0737201225300231,0.104457371043921,0.480813066866632
386,2,203783,0.0172669796791661,0.104301905062393,0.8686073811547
387,2,204179,0.0330691218764094,0.104543529892701,0.751947228898887
388,2,205406,-0.0172072032830249,0.10562864135984,0.870688168120027
389,2,205834,0.012910375643399,0.105124434938777,0.902327114818581
390,2,205965,-0.0405840792450023,0.11485022922305,0.724025572143956
391,2,207192,-0.00334174382695812,0.105028227058121,0.974635510346984
392,2,207561,-0.0195022987003129,0.104558988158308,0.852144468896835
393,2,208682,-0.0139204939471502,0.104385604156484,0.893987473052941
394,2,210102,-0.017800541014302,0.104653535175212,0.865036636939159
395,2,212519,-0.129893141495153,0.222642591428197,0.559986173537216
396,2,214801,-0.0351591748674678,0.104636110621274,0.737060110642954
397,2,215016,-0.0554816580541381,0.104551436029148,0.595985486131244
398,2,218876,-0.183121646986755,0.105224028080867,0.0826773406165802
399,2,227511,-0.149668941304884,0.106123848048621,0.15932476901575
400,2,230378,-0.13161400861481,0.104847522614774,0.210203972127071
401,2,231943,-0.131558380595267,0.105149662814944,0.211706990843391
402,2,232156,-0.151150303581702,0.105031700986007,0.151010497237116
403,2,232789,-0.131850563919,0.104731492693394,0.208884246773249
404,2,238524,-0.10854753038766,0.104955170064418,0.301737787542184
405,2,241518,-0.14633771490062,0.105740129011325,0.167252019134097
406,2,250396,-0.152186874906372,0.10499182026818,0.148082540053083
407,2,250466,-0.153439248180196,0.104949355693285,0.14462227639938
408,2,252305,-0.12602425827805,0.105332298907316,0.232326075689175
409,2,254571,-0.0902639128782607,0.106920197590292,0.399119574498885
410,2,254742,-0.082667870594642,0.106840870497529,0.439597906177035
411,2,254908,-0.109065661675242,0.107591748280067,0.31142063676086
412,2,255033,-0.0855351000859649,0.12620540257046,0.498377262919935
413,2,255862,-0.0936197120031397,0.106983199311279,0.382121050742067
414,2,255975,-0.106983827852397,0.106560484620919,0.316079423880014
415,2,258311,-0.138278411705969,0.104692058227301,0.187420030113517
416,2,259284,-0.0882742345577506,0.105198950389371,0.401971506118734
417,2,266330,-0.054615780298203,0.105716640963811,0.605741982928165
418,2,267100,-0.0467051244620413,0.105719668790763,0.658916942078297
419,2,268086,-0.0284526204888293,0.105745756057209,0.788035848799559
420,2,274614,-0.00296147545885672,0.105113944141795,0.977539331453629
421,2,274729,-0.025422560051284,0.105680331201206,0.810035073021233
422,2,275746,0.0061972585709742,0.105642341232711,0.953254011289968
423,2,277029,0.0130966622932642,0.105149620616529,0.900948623856257
424,2,277741,0.000594101647300227,0.105193207836145,0.995496986694895
425,2,278218,-0.0154696977280132,0.104999987921032,0.882955293331901
426,2,278379,-0.00530818692875212,0.107601406489675,0.96068266026118
427,2,279910,-0.044179428639063,0.104940003803628,0.67401346211845
428,2,280616,-0.0359082118858767,0.109537026618523,0.743243597783769
429,2,283431,-0.0333348987668929,0.106488901212768,0.754437897473116
430,2,283573,-0.0270997726207154,0.10521621798256,0.796894501521182
431,2,286762,-0.0544622721442304,0.105455620145969,0.605865395589202
