SNP,Chr,Pos,Effect,SE,SRO9_GIS2_noMTX_Trifluoperazine_avg_logratio_Fitness_minus_ref.GLM
74,1,89679,0.0111433517132572,0.0524561900611557,0.831892957599742
75,1,89880,-0.00347489638753856,0.0524725090277927,0.947237632075125
76,1,91472,0.00494496710692938,0.0528616741959427,0.925523344920972
77,1,93789,-0.0285633922150791,0.0522956071605382,0.58527964994087
78,1,94351,-0.0168216062737721,0.0524477498568192,0.748604226728234
79,1,99148,-0.00346433920232009,0.0523173753958861,0.947241946834297
80,1,101281,0.111124439075176,0.572153968291318,0.846114392326657
81,1,106011,-0.0352385494439464,0.0544925912961685,0.518267849494872
82,1,106800,0.00873137314843585,0.052386209576782,0.867722683697695
83,1,107970,-0.00341095408164517,0.0522327475735958,0.947969735810523
84,1,109000,0.00582841573150572,0.0523241957946841,0.91137004052035
85,1,112549,-0.0154430929361898,0.0522594195332234,0.767779345345864
86,1,112742,-0.00850915229833277,0.0524675563643844,0.871257440507055
87,1,113050,0.00330038514244418,0.0523809477336092,0.949796306456536
88,1,113135,-0.0355320678505379,0.0522135862778913,0.49662525874595
89,1,114076,-0.0250000266185188,0.0522308779958445,0.632487824994767
90,1,114628,-0.0192831543978221,0.0523699461793054,0.712937121175223
91,1,116283,0.0227948867458541,0.0526573593930607,0.6653584661198
92,1,126880,-1.82600799938531,0.98347441081063,0.0641880367177801
93,1,127853,0.0544038258633779,0.0524934633751432,0.300728545142217
94,1,128302,0.0184785003009978,0.0523620886274596,0.724375195179942
95,1,128704,0.0143560452964444,0.0524178873746375,0.784339455997242
96,1,128911,0.0319298607232912,0.0524017077026313,0.542698600402217
97,1,130267,-0.00800151099502311,0.0524026753817469,0.878727782097272
98,1,130271,-0.0026573521107125,0.0524664124301083,0.959634155016509
99,1,130613,-0.011124542662349,0.0529535905244005,0.833725663854391
100,1,132012,-0.0316032556848674,0.0528177170129971,0.549992982713613
101,1,133231,-0.0360342249263484,0.0524344468248763,0.492392648498137
102,1,137074,-0.0497390626730346,0.0523279649987851,0.342495654656303
103,1,137304,-0.0306325394674246,0.0523877356834315,0.559104625329487
104,1,139686,-0.049486443274648,0.0524158441241486,0.345757993620064
105,1,149562,-0.0350177794637485,0.0525686782427126,0.505760592259026
106,1,150447,-0.0406527231061674,0.0531411484806024,0.444785529304905
107,1,151446,-0.0703437389788348,0.106781287212106,0.510476354654037
108,1,154084,-0.0574270838584228,0.0532618640189235,0.281679539455246
109,1,156633,-0.0449549220284627,0.0540279519957243,0.405933174111409
110,1,157269,-0.0427745472289612,0.052331743372958,0.414266700529883
111,1,160054,-0.0592560760777613,0.0527847685096293,0.262371217495012
112,1,166222,-0.0648930748692008,0.0523740366885752,0.216157077717177
113,1,166416,-0.0583244202847721,0.0522891756568286,0.265429015597172
114,1,167326,-0.0447100366904254,0.0526251246642823,0.396126183373548
115,1,168836,-0.0213649637192103,0.052416924985307,0.683816891439939
116,1,171200,-0.00343596912346295,0.052507456245052,0.947862521380264
117,1,171431,0.00424972526404538,0.0528350995972883,0.935937865217034
118,1,173339,-0.0105167077122945,0.0524217109656227,0.841113280769898
119,1,173845,-0.0184579006384256,0.0523720288269262,0.724720026445473
120,1,175121,0.025763784646416,0.0522593970408889,0.622320442684498
121,1,175281,0.00760393761295125,0.0523202541125686,0.884529730727398
122,1,175315,0.00560501756579057,0.0523044981546128,0.914721900530198
123,1,175523,-0.00531588330191746,0.052600947338372,0.919559730040419
124,1,175541,0.00662272038027534,0.0523858444013199,0.899469907262623
125,1,175653,0.0170885351717642,0.0525449287583837,0.745209063144554
126,1,175805,-0.0342050792169034,0.0554953333179476,0.538054501245615
127,1,175818,-0.0159624039044318,0.0542429065075772,0.768719717727296
128,1,175856,0.00801299222714791,0.053418680266644,0.880847476145682
129,1,175876,0.0176925394455972,0.0525932786080034,0.73676683450665
130,1,175989,0.0182735398801026,0.052742822721035,0.729199739265603
131,1,176001,0.00376356426477892,0.053026283877026,0.943457488379867
132,1,176451,0.025292949393991,0.0536471787567659,0.637597538778007
133,1,177692,0.0160832861257707,0.0522983435958496,0.758621690873991
134,1,178191,0.0263367847140193,0.0523385155709536,0.615136908888682
135,1,178224,0.0160832861257707,0.0522983435958496,0.758621690873991
136,1,178960,0.0147672740030758,0.0527172446801724,0.779547783663898
137,1,179139,0.0375083590369858,0.104476577017317,0.719800648929373
138,1,179139,-0.101694828978758,0.210387468756835,0.629133266901197
139,1,180955,0.0360136090452279,0.0605174034635823,0.552161198470323
140,1,183802,0.00355024482394171,0.0523115939622255,0.945929721526842
141,1,183954,-0.00940033814905457,0.0526904057778509,0.858505680899937
142,1,184450,0.0200547414729754,0.0522205157534928,0.701180382965242
143,1,184641,0.0313383507732941,0.0537255120916159,0.560060583919353
144,1,184718,0.0248455904799052,0.052511540176591,0.636401931208198
145,1,185296,0.0342795317542038,0.0522735178509103,0.512397729692479
146,1,185438,0.0243790501047933,0.0522917220835108,0.641351019167699
147,1,185469,0.0220062397421505,0.0523702129176295,0.674591162492352
148,1,185503,0.0379644251553341,0.0522087364543917,0.467606158088232
149,1,185705,0.0185433453788973,0.0528225466224686,0.725760392660932
150,1,185749,0.0245255532107565,0.0528156373927805,0.642674962464041
151,1,185806,0.0320348222924824,0.0528748273297536,0.544996084102474
152,1,185879,0.0183745828416377,0.0531489445619006,0.729760084346095
153,1,185916,0.0154076424103732,0.0531274359295851,0.77197664066697
154,1,185941,0.0270358608104107,0.053345818852883,0.612608946799017
155,1,185954,0.023128378960133,0.053506914199697,0.665823440358672
156,1,186055,0.0147086505006523,0.0524470582342092,0.779298422301598
157,1,186896,0.0228866734400271,0.0532989303190517,0.667892579978647
158,1,187697,0.116281190015858,0.108550381527186,0.284802986300577
159,1,189392,0.179023392523834,0.108880580118371,0.101021451500938
160,1,189416,0.126402133714945,0.105510385466624,0.231718207436876
161,1,190132,0.0607027532796168,0.0524199642116499,0.247643530999058
162,1,190148,0.0559529809076368,0.0524507990848836,0.286804386122939
163,1,190165,0.0647264657887383,0.0528267566524713,0.221294498875254
164,1,190169,0.0582970644413018,0.0527818307007506,0.270132421436476
165,1,190933,0.045872884721534,0.0523873215185901,0.38181653115128
166,1,192149,0.00848656377631235,0.0528710245642617,0.872567649956157
167,1,192302,0.0339064061454977,0.0697889510921501,0.627380599397001
168,1,192303,-0.00526939926662484,0.0630318816941553,0.933422686906327
169,1,192305,0.013135123770871,0.0654981873276823,0.841172367006146
170,1,192315,0.144440347075042,0.073907365468073,0.0514498302410676
171,1,192795,0.0117985392645643,0.0523411372859236,0.821785968382741
172,1,194020,-0.0351404902297828,0.0551032351846188,0.524068745049616
173,1,194187,-0.014036175401812,0.0523829438689295,0.788891876029076
174,1,194867,-0.00632135881134416,0.0523586796772785,0.903972142346534
175,1,197325,-0.0358399574628614,0.0536034864970089,0.504179719752845
176,1,197392,-0.0478550487389169,0.0542671270030628,0.378462150814814
177,1,198857,-0.483228908116835,0.249744176521638,0.05380171327677
178,1,206666,-0.0111699139623305,0.0588836964964927,0.84965755171661
179,1,206675,0.0322871148161115,0.0766460617419274,0.673829280707759
180,1,223051,0.00404328411048338,0.0606773845922928,0.946909394440299
181,1,223059,-0.0186269827854266,0.0629995108313658,0.767656955167653
182,2,7366,0.137548117947145,0.0755871938168468,0.0696473331410253
183,2,8180,-0.132457813188658,0.104316811033257,0.205004834383162
184,2,8187,-0.0681580938229835,0.108666136441789,0.530917374625143
185,2,8250,-0.0226701429577165,0.107111271506344,0.832501933243886
186,2,8253,-0.0560691932858699,0.107076489349303,0.600859737024154
187,2,8285,0.0117301665789535,0.058071199319486,0.840035986245058
188,2,8302,-0.0148172220376471,0.0543557672151437,0.785322364740727
189,2,8306,-0.0148172220376471,0.0543557672151437,0.785322364740727
190,2,8314,-0.0279588258781518,0.0532254958989329,0.599711316593462
191,2,8317,-0.0163527650001978,0.0544536792687994,0.764120554349734
192,2,8328,-0.00925051349093431,0.0542147508577124,0.864614629598545
193,2,8331,-0.0149212348304526,0.0541092318625584,0.78289273000579
194,2,8498,-0.0193477478365356,0.0531583397746027,0.716102427322035
195,2,8651,-0.0226835252645124,0.0532043982417673,0.67011502334117
196,2,9418,0.2952242515872,0.134432302299349,0.0287361273187325
197,2,9812,-0.0189777609271903,0.0535247758113783,0.72313073354482
198,2,9932,-0.0100756554770977,0.0533206144362985,0.850229937216499
199,2,10135,-0.00315596284606123,0.05311883645994,0.952656577699689
200,2,11616,-0.0331223794444421,0.0530334274497065,0.532665538459542
201,2,12133,-0.0127406628988124,0.053269352742087,0.811109192224733
202,2,12194,0.000185672099385914,0.0534796717228272,0.997231850584392
203,2,12359,-0.00982968501394199,0.0533207444989774,0.853844665223552
204,2,13061,-0.0173817923585641,0.0533113603664384,0.744585069969201
205,2,14298,-0.0138043030128121,0.0534825463604521,0.796473539873794
206,2,15222,-0.0220043424015702,0.0539964742329485,0.683877219481942
207,2,17986,-0.0362766928685228,0.0530275805185104,0.494354622151618
208,2,19770,-0.0116349886444236,0.0534260037883187,0.827728202558407
209,2,19836,-0.00505204808626658,0.053282124510182,0.924514028648657
210,2,19851,-0.00455839953910842,0.0534382565991508,0.932069521281101
211,2,21595,-0.00728481155676708,0.0532166823826114,0.891196081026682
212,2,22385,0.00135937606225367,0.0532684021831072,0.979655118426341
213,2,23441,-0.0223738174974697,0.0537726390301581,0.677602979223294
214,2,24209,-0.019212331101905,0.0533331429878479,0.718888717617486
215,2,24341,-0.0121412602964046,0.0534652126508137,0.820487466798995
216,2,26815,-0.0296013715040304,0.053381798381093,0.579572932063049
217,2,28209,1.6071416646668e-05,0.053423013670633,0.999760139763277
218,2,28695,-0.0473837750676021,0.055754962166373,0.395980318558904
219,2,35849,-0.0137450483619093,0.572184070209603,0.98084857422104
220,2,35850,-0.614119979019954,0.699028585673544,0.380251898262555
221,2,41245,-0.0709341414882545,0.0530840055611571,0.182324359213547
222,2,43214,-0.0323097713662909,0.0540535601932624,0.550399205682879
223,2,47104,-0.0614026953352277,0.0524715887057798,0.24270653516233
224,2,50915,-0.0353240586167795,0.0530565116882024,0.505985409312148
225,2,55834,-0.0297764798224275,0.0528207238756378,0.573297729825148
226,2,56422,-0.0476338714658879,0.0528782262599386,0.368297109876805
227,2,57715,-0.0402156178611238,0.0527210268209373,0.446091902089149
228,2,59046,-0.0331661919976942,0.0530019917380409,0.531880871273685
229,2,59191,-0.0333477640025777,0.052697858618199,0.527267034122253
230,2,59383,-0.0331957611133896,0.0527133238774752,0.529271186910864
231,2,59477,-0.0311727868244643,0.0535107964044534,0.560567273918756
232,2,59755,-0.120065789279013,0.120117903770418,0.318205203475452
233,2,60471,-0.0237905102900974,0.0527987806752448,0.652562960356734
234,2,60478,-0.0224484419566346,0.0528607279877564,0.671334917923065
235,2,60786,-0.00530814895807086,0.0527865338483837,0.919957814731166
236,2,61035,-0.0141402401617082,0.0527781170914952,0.788918444742764
237,2,61071,-0.00454459946911273,0.0525434792330844,0.931124219976448
238,2,61675,0.00805360583393167,0.0526935626123158,0.878612949043978
239,2,62776,-0.0230279908559624,0.0549873103466408,0.675626231547307
240,2,62939,-0.0131535544167268,0.0525995612130425,0.802678946476918
241,2,63527,-0.0195646702896316,0.0527914103193309,0.711155317381224
242,2,63857,-0.0313315549345025,0.0527876281230816,0.553200114355754
243,2,65527,-0.0227706786441481,0.0526258888929895,0.665504461289266
244,2,67007,-0.0149251532614698,0.0579506125067019,0.796904651285604
245,2,67023,-0.0768377106888112,0.119779878740991,0.521620041293807
246,2,67024,-0.0873407210278332,0.120197914066557,0.46792752851482
247,2,67976,-0.0200158761222409,0.0533874073573302,0.707946930637949
248,2,69628,-0.046438734994666,0.054226349932945,0.392364773312838
249,2,71825,-0.00766918059058952,0.104967322328845,0.94179772080463
250,2,72389,0.0038188706197908,0.0530683484412101,0.942673410790488
251,2,72392,0.0112280623610739,0.0534262504454957,0.833664023068197
252,2,73646,-0.00812162375345099,0.052332397228998,0.876757836651741
253,2,74564,0.0129375445457978,0.0522268844279724,0.804496553025999
254,2,74739,0.0128645913607977,0.0523986907127435,0.806201452258418
255,2,79931,0.0135064953245654,0.0590610832958505,0.819244711409914
256,2,80748,-0.00309671100711822,0.0544994513374139,0.95471996755506
257,2,80873,0.000209554035696252,0.0525281873099321,0.996819210363327
258,2,81501,0.00788163910606327,0.0525177614303564,0.880790613892308
259,2,83526,0.00586866880680889,0.0524370345639773,0.910951721975591
260,2,83845,0.0271180743628515,0.0524679516921991,0.605584355182146
261,2,84412,0.11728169535516,0.132127570384784,0.375338901001108
262,2,84412,0.00119573291793451,0.066236677578307,0.985607226927613
263,2,84447,0.021768558944915,0.053145313483472,0.682344543184928
264,2,87391,0.0425960406446543,0.0522068264348265,0.415102160256923
265,2,87562,0.039422003972122,0.0523462356679996,0.451891164270996
266,2,87849,0.0530839137989281,0.0523070584030601,0.310871539478703
267,2,87878,0.0509516461850753,0.0525384640312432,0.332811680678668
268,2,88125,0.0324829877953757,0.0584755895298348,0.57890694122838
269,2,89785,0.0471016842090325,0.052554510777765,0.370733038762374
270,2,93441,0.0529552444720166,0.0541115747024652,0.328432720082597
271,2,93588,-0.00157568164920061,0.0560874459645721,0.977603610309113
272,2,93721,0.0417403118463088,0.0524083247870303,0.426309136961213
273,2,93952,0.0431887121691414,0.0522548130649073,0.409077623737376
274,2,95085,0.0262304800288479,0.052359739549634,0.616706866641308
275,2,103188,0.0550602242985558,0.0535697500267245,0.304736826117956
276,2,107124,0.0559673315142549,0.0523196738142948,0.285476864170653
277,2,111645,0.0718383489706687,0.0522983793000044,0.170429906288318
278,2,111916,0.0670786122779813,0.0524401744227521,0.201686024300915
279,2,111931,0.0667136392542662,0.052522049063131,0.204849084896011
280,2,111999,0.075756310778268,0.0522976954372748,0.148348369556255
281,2,114528,0.0761910177117041,0.0525986518917908,0.148354987347463
282,2,116024,0.0803316882049123,0.0527070462856283,0.128374928119557
283,2,119244,0.0212216055218588,0.057621856478042,0.712877090517154
284,2,119246,0.0062680483827936,0.0582467494932923,0.914364624748849
285,2,119247,-0.00214549827062083,0.058668160265127,0.970848485694548
286,2,120090,0.0460797343275815,0.0526142028293897,0.381732094320764
287,2,120291,0.0406804576532789,0.0532296504150995,0.445232206940043
288,2,120726,0.0475915790106529,0.0529052680046968,0.368966513096811
289,2,121716,0.00553471841094322,0.0529048979752199,0.916739639732936
290,2,123100,0.0477201094634756,0.0529177801815341,0.367789480502852
291,2,124677,0.0336607610547728,0.0528753746515053,0.524794343905934
292,2,127636,0.152374284780316,0.0664206239246032,0.0223725510163595
293,2,127887,0.0510395018446559,0.0531991373555562,0.338011569876428
294,2,128935,0.051499348087248,0.0531474585785554,0.333213688591506
295,2,129053,0.0428476148164929,0.0533313526135847,0.422271160027601
296,2,130040,0.0249159438490409,0.0536895214481859,0.642880344931153
297,2,130976,0.0364016126702218,0.0532332052907645,0.494541230747422
298,2,132199,-0.0168167283246339,0.053507855795631,0.753490083241155
299,2,133355,0.00580315552514921,0.0538764640504184,0.914285140144731
300,2,133435,-0.00747498612475006,0.0539923089532955,0.889967370950508
301,2,133943,0.0495242915355288,0.063159822518048,0.433500998383924
302,2,135183,0.0336374304968674,0.0539940054330374,0.533696949745135
303,2,135402,0.036318887409776,0.0539809183004639,0.501508534465243
304,2,135898,0.00258695351402682,0.0543018085038829,0.962029868616963
305,2,135912,0.00838774479064663,0.0543402590528665,0.87741725945287
306,2,135925,0.00279599837191125,0.0540957223270886,0.958808026562314
307,2,136002,-0.000736746791808907,0.0540554366374624,0.989133294992234
308,2,136173,0.020460434768391,0.0544269915075613,0.707198906558361
309,2,138209,0.0113696661583584,0.0560310334328676,0.839316579288225
310,2,138318,0.0108729843773105,0.055872084022562,0.845814173042397
311,2,138695,-0.0150382026677758,0.0549115824047558,0.78435075438832
312,2,138818,-0.0156730898705679,0.0548103576089516,0.77508319589884
313,2,139728,-0.0221092659821482,0.0547057768986924,0.686348151662802
314,2,140174,-0.0290365434433724,0.0546966026352892,0.595845763168381
315,2,140863,-0.0481210434580872,0.0546362997099925,0.379051184225573
316,2,141152,-0.0248105391650639,0.0548344736850071,0.651213812442416
317,2,141292,-0.0440204913789419,0.0544055628735339,0.418992593650484
318,2,141545,-0.05506091499291,0.0546427288636151,0.314311232162576
319,2,145823,-0.0543974401858289,0.0567336945761662,0.338305325559101
320,2,145934,-0.20490598602105,0.0929632940922064,0.0281579423858119
321,2,145980,-0.0667846629936084,0.0572210926654244,0.243944195443013
322,2,146723,-0.0640184270531259,0.054516180740413,0.241065920247499
323,2,147946,-0.0748041339615166,0.0549789476738376,0.174509506349484
324,2,150394,-0.048903032681475,0.0599913196141578,0.415525519707543
325,2,151274,-0.0263169935100223,0.0940537351554542,0.779788649184928
326,2,151397,-0.0283137260124517,0.0552401758617329,0.608581962629294
327,2,153035,-0.00638290187455204,0.0546581014778873,0.907101835662359
328,2,153228,0.017291336890104,0.0550503103894492,0.753630159033617
329,2,153455,-0.00943929123485621,0.0554712876915437,0.864977581653511
330,2,153732,-0.0243047254520448,0.0573395785444045,0.671916273201122
331,2,153815,-0.0164196321195915,0.0552538169645968,0.766513513550905
332,2,154160,-0.0129831278906403,0.0546773488774809,0.812445577092277
333,2,154235,-0.00183914954891162,0.0552276669713132,0.973453189843049
334,2,155527,-0.0214801921855761,0.0599325098121175,0.720253479134241
335,2,159870,-0.0225313288894056,0.0538195150511976,0.675729405078546
336,2,161229,-0.0123732260268232,0.054655189782725,0.821031446562179
337,2,161451,0.226501320587703,0.116417781555134,0.0524974171438178
338,2,161451,-0.203092052092578,0.11691697892584,0.0832484851257133
339,2,162696,-0.00383629565008992,0.0544235876640256,0.943843912786109
340,2,163284,0.00457172293679675,0.0537022272867372,0.93220552710209
341,2,164166,0.0224026308556824,0.0541882918469579,0.679548508760885
342,2,165270,0.0191558481397562,0.0537359208508177,0.721693168771055
343,2,165675,0.000790235994603039,0.0546337965711184,0.988467785063945
344,2,166404,0.169639165920405,0.141307117985787,0.230750276364048
345,2,168012,-0.0501789596015563,0.0659863108776117,0.447496255666845
346,2,168062,-0.00415041283746431,0.0541424332665209,0.938939601177328
347,2,168518,-0.00676747917892007,0.0538316690369514,0.900028640940485
348,2,168980,0.00419991747519721,0.0538068526563459,0.937828179036036
349,2,169651,-0.00523708516568022,0.0538321524351409,0.922554922566537
350,2,169902,0.0433043873575318,0.0899507116851284,0.63051382596743
351,2,169960,-0.0153942377317335,0.0838093690508836,0.854368718622043
352,2,170725,-0.0261197085007902,0.0539107783187692,0.628332378970972
353,2,171254,-0.0187730992308354,0.0540067296174734,0.728342768679799
354,2,172242,0.0460385778424763,0.0533211917141211,0.388492900994328
355,2,173254,0.0314993801922915,0.052941897871167,0.552237911360179
356,2,173340,0.0464872215843302,0.0529041995457815,0.38015858977093
357,2,173385,0.0479002556272373,0.0529494606053763,0.36627256091549
358,2,173973,0.0375325265352103,0.0528322250080041,0.477919157548536
359,2,174714,0.0512681932419071,0.135534484713138,0.70545979303694
360,2,177341,-0.0105573228959261,0.0526868396553893,0.841299772197784
361,2,180314,-0.0347389572725081,0.0526750740467932,0.510007854116581
362,2,180339,-0.0223190597611902,0.0528273203564725,0.672923998707678
363,2,182758,-0.0284122527284489,0.0526294517504568,0.589637682251144
364,2,183619,-0.0415280829307795,0.0528122728879743,0.43219940940122
365,2,183913,-0.0358463264871654,0.0541636951814328,0.508521804904702
366,2,184146,-0.0367227876357042,0.0545257721567215,0.501073695863824
367,2,187176,-0.0590333234314289,0.0530533206165786,0.266587227899297
368,2,191066,-0.0218961354299706,0.0535308902354375,0.682760279282496
369,2,191124,-0.0480298514665591,0.0676013829715971,0.477871792744219
370,2,191128,0.0514136753758319,0.0622148201322078,0.409141370695758
371,2,191599,-0.0432399648289085,0.0527515001733898,0.412945000534291
372,2,191762,-0.036387697363829,0.0548575333204678,0.507563245843763
373,2,191763,-0.0371902662992715,0.0529738333283834,0.483110772392047
374,2,191959,-0.0302447995498282,0.0528569511030193,0.567550035308552
375,2,192390,-0.0434594466382064,0.0542914550057242,0.423968770879612
376,2,195759,0.0105199759181301,0.0533325861263925,0.843743622106633
377,2,196912,0.0260064849133148,0.0524545750200648,0.620350685198826
378,2,197598,-0.0176683999580494,0.171362577372684,0.917937900717317
379,2,198110,0.0101764809186203,0.0527845110091816,0.847232005585151
380,2,198283,-0.00831580205016449,0.0544458323719982,0.878694264548616
381,2,198805,-0.00338958939821793,0.0530143520735732,0.949056419015897
382,2,198891,0.00908865310246063,0.052599483923825,0.862915701147235
383,2,199248,0.00255009427023839,0.0527216644316692,0.961449517777529
384,2,201782,-0.00122989182318156,0.052657010461445,0.981378974034161
385,2,203285,0.0141416558568233,0.0524475000107435,0.787598996752144
386,2,203783,0.0123984597673324,0.052335794731797,0.81287015660132
387,2,204179,0.0264276314265607,0.0524477445799492,0.614656518453123
388,2,205406,0.0330380108835645,0.0529764863594391,0.533269832652075
389,2,205834,0.0407530411538314,0.0527071765395467,0.439923121374301
390,2,205965,0.0391864410131102,0.057603439760241,0.496773396902865
391,2,207192,0.0042480912680668,0.0527019768278133,0.935801038208731
392,2,207561,0.0104191633508618,0.0524665803497021,0.842700405980868
393,2,208682,0.01390667746633,0.0523760124437022,0.790766858715615
394,2,210102,0.0590267993377273,0.0524224644785446,0.260937668134209
395,2,212519,0.00527507118960902,0.111773899558572,0.962385199610741
396,2,214801,0.026452415667117,0.0524951444871369,0.614644480549487
397,2,215016,0.0268237290716546,0.0524646363282434,0.609479850369631
398,2,218876,0.0195794661335283,0.0530164211798857,0.71211850040162
399,2,227511,-0.0198499720531288,0.0533915251772747,0.710278733756622
400,2,230378,-0.0157077884632892,0.0527223774132317,0.765928816896455
401,2,231943,-0.0233226927053428,0.0528656103951,0.659360406445273
402,2,232156,-0.0209060962942185,0.0528467929395341,0.692640434896844
403,2,232789,-0.029266244962293,0.0526482961697491,0.578643612593648
404,2,238524,-0.0278243399531175,0.0527246634092802,0.598018909867973
405,2,241518,-0.0160546630133009,0.0531964996686617,0.762982832937959
406,2,250396,-0.034902540768208,0.0528080105939579,0.509086586903335
407,2,250466,-0.0235847481571013,0.0528070964343761,0.65542273340503
408,2,252305,-0.0357498885410162,0.0529278354603618,0.499834733430972
409,2,254571,-0.0281729679902332,0.0536849595130445,0.600063278677506
410,2,254742,-0.0120174086648199,0.0536535883648345,0.822901310514279
411,2,254908,-0.0203693183349198,0.054056395261974,0.706536706428092
412,2,255033,0.0140820696029431,0.0633656932000495,0.824259533009973
413,2,255862,0.020578446330148,0.053730411876335,0.701954447401573
414,2,255975,-0.00910207389607687,0.0535453571373412,0.865116868321563
415,2,258311,-0.0367966233264904,0.0526269216911499,0.484888918666066
416,2,259284,-0.0354116734819807,0.0528070503685383,0.502922735286645
417,2,266330,-0.0464430424452412,0.0530102755951623,0.381563867702829
