SNP,Chr,Pos,Effect,SE,PMC1_CTR2_noMTX_Trifluoperazine_avg_logratio_Fitness_minus_ref.GLM
88,1,113135,-0.0785285667404437,0.0615428071419311,0.20279477316554
89,1,114076,-0.0408688583176959,0.0616462082582841,0.50778999208886
90,1,114628,-0.0444426371907428,0.0617953682913997,0.472499423458446
91,1,116283,0.0115926261866038,0.0621815147515136,0.852213066750711
92,1,126880,-2.49892792178697,1.15915484534934,0.0317730934456868
93,1,127853,0.0693196313835119,0.0619590416515875,0.263987208146942
94,1,128302,0.0671324186154341,0.0617270508037618,0.277527494185942
95,1,128704,0.0835622648420873,0.0617319184383439,0.176720065825535
96,1,128911,0.108170906619692,0.0616304425406867,0.0801004383751398
97,1,130267,-0.0633873220528721,0.0617773810875141,0.305565718004322
98,1,130271,-0.0577097414123653,0.0618666644060036,0.351556500685282
99,1,130613,-0.0272206185509319,0.0625049309999365,0.663468939461452
100,1,132012,-0.0329671301021714,0.0623643318151106,0.597400200224641
101,1,133231,-0.0684247799041328,0.0618391525006408,0.269265334772204
102,1,137074,-0.0283256472158495,0.0618398249275015,0.647199334443146
103,1,137304,-0.00687861382307675,0.0618786175876279,0.911550255141681
104,1,139686,-0.00938568095911146,0.0619590063477921,0.879681955516224
105,1,149562,0.00373199578247368,0.0621020565424249,0.95211432928566
106,1,150447,0.01084787754587,0.0627885752035094,0.862932543975172
107,1,151446,-0.163787515794357,0.125843492644043,0.193930117614631
108,1,154084,-0.00962858645761039,0.0629831370753705,0.878583704582478
109,1,156633,-0.0143301321267842,0.0638441845600023,0.822533314465553
110,1,157269,-0.00318104326873231,0.0618418569395257,0.959005318413491
111,1,160054,0.0261700787631759,0.0624140981142822,0.675253723871364
112,1,166222,0.0105272406846066,0.0619653599009878,0.865194655194124
113,1,166416,0.0123966473959284,0.0618385687913109,0.841230113774261
114,1,167326,0.012903736053468,0.0621897167569593,0.835746952127171
115,1,168836,-0.0171939485975854,0.0618920117365734,0.781324211828627
116,1,171200,-0.0386363947147151,0.0619573574129293,0.533295302284981
117,1,171431,-0.0517821349015095,0.0623175750002417,0.406569474870209
118,1,173339,-0.0673688750958773,0.0617894423611454,0.276325797822449
119,1,173845,-0.0640163578417579,0.0617481546593189,0.300569895199217
120,1,175121,-0.0193715140067773,0.0617108603893331,0.753776565883322
121,1,175281,-0.034066065572897,0.0617453172352461,0.581489967264286
122,1,175315,-0.0285553787737527,0.061733781783828,0.643967090270678
123,1,175523,-0.0235666260145868,0.0620897056779358,0.704501996140298
124,1,175541,-0.0313978342507813,0.0618263412083388,0.611883341312392
125,1,175653,-0.0277424419484777,0.0620270594794586,0.654959103609046
126,1,175805,-0.0438544756651878,0.0655123096186823,0.503672726093
127,1,175818,-0.0380955877253649,0.0640157491915796,0.55215983897831
128,1,175856,-0.0389365391895679,0.0630348562761475,0.537172343401053
129,1,175876,-0.030774498486808,0.0620807696894331,0.620402498793016
130,1,175989,-0.0309702182342984,0.0622577444992089,0.619180296044581
131,1,176001,-0.0429110526228138,0.0625624062931571,0.493231448317429
132,1,176451,-0.0331713760279329,0.0633320062615488,0.600767511272755
133,1,177692,-0.0321946425821645,0.0617287089546994,0.602310359085249
134,1,178191,-0.0262791921887692,0.0617979762077523,0.670918233833286
135,1,178224,-0.0321946425821645,0.0617287089546994,0.602310359085249
136,1,178960,-0.0235537734496138,0.0622330698192519,0.70530393383622
137,1,179139,0.00982664858827675,0.123368038488674,0.936558285419442
138,1,179139,0.054206699679597,0.248452072100483,0.827416736660564
139,1,180955,0.00506419912930256,0.0714830858487345,0.943561458894479
140,1,183802,-0.00983388659394388,0.0617580458596757,0.873576781978736
141,1,183954,-0.0227751488987452,0.0621980849313303,0.714456667633629
142,1,184450,-0.00397904223464569,0.0616648469453991,0.948587203156259
143,1,184641,2.47155024163392e-06,0.0634597152514631,0.999968946982221
144,1,184718,0.00808491298180917,0.0620140826695826,0.896346213848774
145,1,185296,0.0260000691780714,0.061736980257202,0.673907295813652
146,1,185438,0.0272693147856806,0.0617383454502662,0.658982762381464
147,1,185469,0.0266665544528212,0.0618282403104747,0.666513117178121
148,1,185503,0.0173906033169408,0.0616776285736003,0.778139670467767
149,1,185705,0.0144432471127051,0.0623692467824748,0.817001198986818
150,1,185749,0.0283051964295172,0.0623557876745556,0.650157775744538
151,1,185806,0.0293603116851211,0.0624377181238098,0.638478531862175
152,1,185879,0.0299151986058751,0.0627388707008612,0.633784767832166
153,1,185916,0.0161694332579565,0.0627246244201853,0.79672347494426
154,1,185941,0.0187861683730488,0.0629958566236977,0.765716233230307
155,1,185954,0.0303621037442119,0.0631671218985334,0.631053726917063
156,1,186055,0.0165762289227406,0.061920404636056,0.789084899285889
157,1,186896,0.0275994247972277,0.0629248131623915,0.661212779874245
158,1,187697,0.267396435686604,0.127572945382321,0.0367913463584919
159,1,189392,0.159840019072909,0.128756607478714,0.215277792548894
160,1,189416,0.264456988871731,0.124023960805319,0.0336714984389436
161,1,190132,0.169311646259045,0.0613469002188794,0.00608346133113064
162,1,190148,0.162466731447024,0.0614181974634326,0.00852785752155976
163,1,190165,0.173736266066985,0.0618127082002381,0.00521933508724409
164,1,190169,0.164099945016699,0.0618085498847117,0.00829080153577569
165,1,190933,0.045814439522368,0.0618683661537165,0.459479954346755
166,1,192149,-0.0222832233422948,0.0624113429902699,0.721276672481814
167,1,192302,0.0495239470935669,0.0823792767925186,0.548112620630384
168,1,192303,-0.0281320734694273,0.0744020666895019,0.705577065765724
169,1,192305,0.00557676829861009,0.0773319880821497,0.942551518492147
170,1,192315,-0.0882786685565131,0.087601024061309,0.314271679882852
171,1,192795,0.0148129957385484,0.061794158095478,0.810690223114276
172,1,194020,-0.0989428009901011,0.0648798054953399,0.128150279114249
173,1,194187,-0.0770115888082987,0.0617144168726645,0.21290567445049
174,1,194867,-0.0581373023158355,0.0617392326120296,0.34701123249386
175,1,197325,-0.0983317704525254,0.0631085026721118,0.120096540033668
176,1,197392,-0.124790615056271,0.0637942942634952,0.051236864665954
177,1,198857,-0.184475702460417,0.29624852879578,0.533879870475007
178,1,206666,-0.141382825273344,0.0691140762552209,0.0415321408278955
179,1,206675,-0.131418521210962,0.0902415670677625,0.146199382429726
180,1,223051,0.0127317918877726,0.071633885503878,0.859033664036581
181,1,223059,-0.0320733866992813,0.0743677964074894,0.666527623562686
182,2,7366,0.16218929245115,0.0892404280658862,0.0699971570304299
183,2,8180,0.0644195824206619,0.123391317792593,0.601945216488558
184,2,8187,-0.0893662676921849,0.128276202875252,0.486467417574158
185,2,8250,-0.0307852104881086,0.126454599218194,0.807799217040479
186,2,8253,-0.0542141744622535,0.126432290847793,0.668330283724901
187,2,8285,0.0641494620133473,0.0684786343541503,0.349511830084753
188,2,8302,0.0179093002459227,0.0641729178220932,0.78034778871321
189,2,8306,0.0179093002459227,0.0641729178220932,0.78034778871321
190,2,8314,0.00437654127340648,0.0628629505817817,0.944535252624332
191,2,8317,0.0113239235009367,0.0642942259695166,0.860295478726723
192,2,8328,0.00800705366497823,0.0640079774169953,0.900519850562449
193,2,8331,0.00177685743747436,0.063888989885186,0.97782810015881
194,2,8498,0.017768084208025,0.0627641922959573,0.777271721775395
195,2,8651,0.00710678545517784,0.0628289509194531,0.910005087093286
196,2,9418,0.0346824595904929,0.15978265991118,0.828286811006281
197,2,9812,-0.00579525106918743,0.0632026602989256,0.926993850513576
198,2,9932,0.0221156556029396,0.0629433040637008,0.725529143145889
199,2,10135,0.0275258645299821,0.0626961021156879,0.660903844201645
200,2,11616,0.0080123606686191,0.0626452010345486,0.898300443672143
201,2,12133,0.0255269914199816,0.0628810243930109,0.685020168095606
202,2,12194,0.0174610273250224,0.0631320721560289,0.782264993383217
203,2,12359,0.0292755081447795,0.0629350233680525,0.64209627937673
204,2,13061,0.017980503131223,0.0629424015949843,0.775301511160084
205,2,14298,0.0297399141777096,0.0631284211733286,0.637859022685217
206,2,15222,0.00364352868814666,0.0637637546777082,0.954465156732814
207,2,17986,0.0103320733905322,0.06264423887001,0.869091487309541
208,2,19770,0.0298497385594286,0.0630597767139924,0.636251635280215
209,2,19836,0.0522534958302107,0.0628449753588816,0.406272179113884
210,2,19851,0.0448426847992783,0.0630455045245492,0.477383634014306
211,2,21595,0.0315511689729119,0.0628076436851126,0.615737369881876
212,2,22385,0.0198688162931302,0.0628806493117303,0.752206981591026
213,2,23441,0.00943660950793812,0.0634983721657595,0.881944793099156
214,2,24209,0.0199166480478942,0.0629685673758743,0.751965491466811
215,2,24341,0.0220680320582497,0.0631155228169582,0.726813574571405
216,2,26815,0.00726730787592689,0.0630496174471655,0.90830195257843
217,2,28209,0.00326700426972393,0.0630717801178844,0.958718793582816
218,2,28695,-0.0216102953699109,0.0658824205751994,0.743096243267125
219,2,35849,-0.469504905223071,0.675067380015988,0.487203740200594
220,2,35850,-1.07686513862274,0.824194970498272,0.19221074558155
221,2,41245,-0.000250426094864142,0.0628300881245731,0.996822077900785
222,2,43214,0.046561183917155,0.0638006281608213,0.466001367900168
223,2,47104,-0.0282146882018203,0.0620506260004766,0.649601461706421
224,2,50915,0.003701837193122,0.0626783283807945,0.952937037859927
225,2,55834,-0.0029367304132224,0.0623888154584462,0.962482920853608
226,2,56422,-0.00540934516208841,0.0624998872547079,0.931078537881013
227,2,57715,0.00448962095446281,0.06229406309387,0.942585895131513
228,2,59046,0.012464882684828,0.062606136020444,0.842299137377562
229,2,59191,0.0309416609994614,0.062229382460023,0.619343833197071
230,2,59383,0.0396887688004728,0.0622332563825856,0.524055010982136
231,2,59477,0.0216201025803411,0.0631955421194302,0.732468421921494
232,2,59755,0.0311808849266164,0.142003872901812,0.826326969607439
233,2,60471,0.00894062827818204,0.0623511485983927,0.886062768187406
234,2,60478,0.0152299861840019,0.062418853447388,0.807375223318114
235,2,60786,0.0151804905244576,0.0623162369116722,0.807678963527471
236,2,61035,0.019811200815128,0.0623080584735402,0.750706567828885
237,2,61071,0.0199342773336887,0.062025211482573,0.748105135170334
238,2,61675,0.0168346583427494,0.0622064244114235,0.786837075387535
239,2,62776,-0.00427244105698221,0.0649345789887286,0.947577420064018
240,2,62939,0.00516789868153872,0.0621047305667689,0.933729627531774
241,2,63527,0.00248265210996645,0.0623383231917889,0.968254795997549
242,2,63857,-3.46591208681413e-05,0.062352964423814,0.999556806989854
243,2,65527,0.0165049837475301,0.0621411871530735,0.790698807457732
244,2,67007,-0.00704148248449713,0.068422773028277,0.918091737188042
245,2,67023,-0.100908970461165,0.141394374942455,0.475902630629046
246,2,67024,-0.159952858738977,0.141758159001069,0.259938296858363
247,2,67976,0.00724846783897848,0.0630413498666119,0.908526682392272
248,2,69628,0.0111231698167342,0.0640841866382805,0.862301948422233
249,2,71825,-0.0315711750614271,0.123915556191528,0.799041575837435
250,2,72389,-0.0473580231172503,0.0626030324870176,0.449865245939531
251,2,72392,-0.0506075120770174,0.0630222519414867,0.422509166820342
252,2,73646,-0.025514108927804,0.061771604198264,0.679828490668308
253,2,74564,0.0175312509243266,0.0616581506033039,0.776324348731869
254,2,74739,0.0279102163952121,0.0618501332230415,0.652082461127279
255,2,79931,-0.00218234872621281,0.0697334785506849,0.975051512647975
256,2,80748,0.010293183859045,0.0643408402963164,0.872989111388783
257,2,80873,-0.00653925307714277,0.0620145989530501,0.916081020060139
258,2,81501,-0.00687386403641993,0.0620041638997692,0.911789314910904
259,2,83526,-0.0176905376946046,0.0619018956944098,0.77521160507453
260,2,83845,0.00178987481260418,0.061967819856411,0.976973476583193
261,2,84412,0.00231824829629179,0.156165755543817,0.988164390308563
262,2,84412,0.00230421540104919,0.0781999655922519,0.976509839599067
263,2,84447,0.00227610930561403,0.0627589547578526,0.971089577908479
264,2,87391,-0.00617495786501834,0.0616933864682939,0.920328834249299
265,2,87562,0.0179250917124908,0.061843028034688,0.772102532508616
266,2,87849,0.0224612056364139,0.061832973139099,0.716631003604937
267,2,87878,0.0149670684611102,0.0621051742216246,0.80969850591661
268,2,88125,-0.0186864971064209,0.069060173981885,0.786870041402151
269,2,89785,-0.022767193045059,0.0621053850927632,0.714144740571796
270,2,93441,0.0163611723361659,0.0639656219332197,0.798269147653408
271,2,93588,-0.0119655601982427,0.0662147003387212,0.856700077275389
272,2,93721,-0.010534381468434,0.0619270919022867,0.865021538070728
273,2,93952,-0.0223165219262859,0.0617410634330654,0.717976722905456
274,2,95085,-0.0149100991606293,0.0618335805363399,0.809592255005416
275,2,103188,0.0436921877912188,0.0632971206756923,0.490477153660498
276,2,107124,0.0275658647457491,0.061852037074211,0.656105722942083
277,2,111645,0.101793256915813,0.0616715292301424,0.0997155283429499
278,2,111916,0.0881502445325524,0.061877366112018,0.1551574868002
279,2,111931,0.0954518949252777,0.0619418784362547,0.124214826375617
280,2,111999,0.108361385852577,0.0616575291854188,0.0797041652429248
281,2,114528,0.113585794308407,0.0619889485259396,0.0677407300283957
282,2,116024,0.108364241098125,0.0621641546043424,0.0821702466845339
283,2,119244,0.0882144832337497,0.0678801197130395,0.194598871119414
284,2,119246,0.0902552257734985,0.068600133326905,0.189138227054217
285,2,119247,0.129921092096582,0.0689186082954875,0.0602323332408603
286,2,120090,0.118357969713991,0.0618646671148069,0.0565343128808809
287,2,120291,0.11897188102391,0.0625761296928499,0.0580854462404016
288,2,120726,0.124427703552259,0.0621806323055358,0.0461502056718228
289,2,121716,0.0783282040291887,0.0623220075663862,0.209645990846725
290,2,123100,0.0968865462017139,0.0623345166983307,0.121008909939442
291,2,124677,-0.00399063817479756,0.0624609316917482,0.949093860181972
292,2,127636,0.0557319204120486,0.0789438762746871,0.480673133696585
293,2,127887,0.0582082946179295,0.0628131838863313,0.354721095210042
294,2,128935,0.0381375297991875,0.0627972916319076,0.544034525355221
295,2,129053,0.0344523863245401,0.0629946609617476,0.584786378208489
296,2,130040,0.0304144593935878,0.0633853281944186,0.631642336121769
297,2,130976,0.0174265137870571,0.0628827010639404,0.781844563036803
298,2,132199,0.0205501791958251,0.0631715550853033,0.745141097862313
299,2,133355,0.0137626257762122,0.0636041975548273,0.82881716086616
300,2,133435,0.0140612998448923,0.0637414755222605,0.82553228364274
301,2,133943,0.113838106694192,0.0743859990358859,0.126820769629168
302,2,135183,0.0190588670333425,0.0637731076792207,0.765227079193832
303,2,135402,0.0167648531111435,0.0637652972691054,0.79276947750795
304,2,135898,0.0191305449842463,0.0641016580360285,0.765542409073141
305,2,135912,0.0201634758300129,0.0641481220459594,0.753458511487514
306,2,135925,0.0195876361766092,0.0638579617874865,0.759223982661201
307,2,136002,-0.00169341988791705,0.0638186210920464,0.978845701846366
308,2,136173,0.0134505847073243,0.0642662049614678,0.834338813274671
309,2,138209,-0.0552299810239743,0.0660896026983725,0.403898338228268
310,2,138318,-0.0660495809622121,0.0658732292786092,0.316703478598863
311,2,138695,-0.0606168748751499,0.0647560115504613,0.349871404215245
312,2,138818,-0.0429039900194892,0.0646771333280705,0.507535286847021
313,2,139728,-0.010964977776851,0.0645987739518153,0.865312067944203
314,2,140174,-0.0164375787367408,0.0645954856851734,0.799281062997833
315,2,140863,-0.0255358366390004,0.0645609750482433,0.692690321340806
316,2,141152,-0.00528135191870005,0.0647565705880549,0.935045214530857
317,2,141292,-0.0308021084148544,0.0642706607256513,0.632053183564466
318,2,141545,-0.0266399742823378,0.0645891867561525,0.680258133395355
319,2,145823,-0.0146798045191321,0.0670632725359625,0.826858467174863
320,2,145934,-0.167240948302681,0.110147475799854,0.129824627200675
321,2,145980,-0.00715162695590088,0.0676852406133264,0.915912080811142
322,2,146723,-0.00533759706539727,0.064487596449904,0.934081846388456
323,2,147946,-0.0201667122922171,0.0650701038092176,0.756802502962602
324,2,150394,-0.0663921831440928,0.0708051693651939,0.34905294046603
325,2,151274,0.0906517137243217,0.110948716460234,0.414445455722979
326,2,151397,-0.056661722256796,0.0651719129867535,0.385208568686537
327,2,153035,-0.0529023880636619,0.0644699712379518,0.412442679836987
328,2,153228,-0.0171029862209313,0.0649959384660319,0.792596729780391
329,2,153455,-0.033466377217239,0.0654687022180978,0.609543672081846
330,2,153732,-0.0595793925416974,0.0676389075365885,0.379001046875051
331,2,153815,-0.0677792360934171,0.0651418379555477,0.298825809288429
332,2,154160,-0.0336386201532681,0.0645332304707307,0.602512208186463
333,2,154235,-0.0336422249077348,0.0651781320029001,0.606067109213163
334,2,155527,-0.0522716512560861,0.0707153952121726,0.460286828092983
335,2,159870,-0.0571500032234273,0.0634830754706772,0.368606279636283
336,2,161229,-0.00943904761342429,0.0645294740308033,0.883787811598132
337,2,161451,0.110581239769869,0.138054157926193,0.423671030940767
338,2,161451,-0.172466123044768,0.13831838742823,0.213269003119307
339,2,162696,-0.0249112678306451,0.0642400833115039,0.698409712414259
340,2,163284,-0.031196119644427,0.0633805691442894,0.622881656626578
341,2,164166,-0.0276568267929849,0.0639740717984904,0.665777864292882
342,2,165270,-0.00200990606164231,0.0634527709203731,0.97474863668809
343,2,165675,-0.0289074795546904,0.0644831545413186,0.654215295395964
344,2,166404,0.091325953010557,0.167098853802108,0.585041128873452
345,2,168012,-0.0225973628299023,0.0779589462264846,0.772091737692817
346,2,168062,-0.0419520201079699,0.0638828988186028,0.511800501732604
347,2,168518,-0.0340753918340805,0.0635300245335148,0.592042955982132
348,2,168980,-0.0330315247899119,0.0635014016787473,0.603271148954555
349,2,169651,-0.0559701956368384,0.0634860531538349,0.378585455057857
350,2,169902,0.389416075348839,0.104190477037289,0.000216686144524084
351,2,169960,-0.0531105849294633,0.0989109546400172,0.591637990399529
352,2,170725,-0.0979928490040961,0.0634550546084887,0.123414673741726
353,2,171254,-0.0642667446871142,0.0636802737962812,0.313565375590789
354,2,172242,-0.0898998747472537,0.0628363280630019,0.153401091311456
355,2,173254,-0.0864715270104575,0.0623657480203153,0.166462376660258
356,2,173340,-0.073708461946429,0.062404579376039,0.238342804748595
357,2,173385,-0.0739767007498354,0.0624613796802142,0.237067788131297
358,2,173973,-0.0736909624071137,0.0622957490827885,0.237636464788835
359,2,174714,0.20705022567123,0.159666640632334,0.195558807244726
360,2,177341,-0.0755269072341864,0.0620763968754395,0.224540088294823
361,2,180314,-0.0910320837129959,0.0620383773611622,0.143170929313544
362,2,180339,-0.0807393750324644,0.0622363165742634,0.195374068801335
363,2,182758,-0.0769446893077675,0.062025718964482,0.215603748070179
364,2,183619,-0.0951427546231497,0.0621997560765153,0.127003364755062
365,2,183913,-0.114627499696184,0.0636946132414878,0.0727709912849054
366,2,184146,-0.0917358379562482,0.0642299846706997,0.154106917502733
367,2,187176,-0.117672358085291,0.0624319409654994,0.0602767436246138
368,2,191066,-0.108177598603295,0.0629515969424392,0.0865959336447537
369,2,191124,-0.0213291280349819,0.0798601938178993,0.7895628780329
370,2,191128,0.0374275523923102,0.0734957839000046,0.610896851423607
371,2,191599,-0.119619396865664,0.0620124919220554,0.0545376857739238
372,2,191762,-0.128084907753515,0.0644464159458503,0.047643400473231
373,2,191763,-0.105722625351793,0.0623318800303623,0.0907439527743091
374,2,191959,-0.112279253326112,0.062145982324437,0.0716602175249093
375,2,192390,-0.121503343784624,0.0638286914567417,0.0577773074219064
376,2,195759,-0.0509608924736008,0.0629102848483707,0.418453368836997
377,2,196912,-0.0278435487795925,0.0619324962664329,0.653289966565921
378,2,197598,0.0453014716449456,0.202301934691571,0.822941318251728
379,2,198110,-0.00845565059640202,0.062319849678833,0.892150412719289
380,2,198283,-0.0337261579893249,0.0642566306106235,0.600005411153799
381,2,198805,-0.0180440706993927,0.0625825415312284,0.773267688448047
382,2,198891,-0.0193940947508737,0.0620937948233542,0.754970001919249
383,2,199248,-0.0283123000641553,0.0622259589352021,0.649394845333534
384,2,201782,-0.0174869278810509,0.0621607452647847,0.778631440546321
385,2,203285,-0.00377369560055271,0.0619263639927832,0.951442727170805
386,2,203783,-0.0200675650899033,0.0617841126781077,0.745523799498528
387,2,204179,0.00228618636779521,0.0619427474337648,0.970579179217776
388,2,205406,-0.0131529666461744,0.0625753722469912,0.833637545201587
389,2,205834,0.0135295170711831,0.0622753992548705,0.828136699696381
390,2,205965,-0.0112664458135128,0.0680494162445345,0.86859587169247
391,2,207192,-0.00538118176054991,0.0622206661975374,0.931129563944752
392,2,207561,-0.0170792153670247,0.0619396299108725,0.782909341430708
393,2,208682,-0.0167764106494693,0.0618356420890687,0.786313905595976
394,2,210102,-0.00120752262619034,0.0620017669918112,0.98447269203699
395,2,212519,0.0248295110248709,0.131955759087931,0.850855098760945
396,2,214801,-0.0151855283398292,0.0619935811016811,0.806634972860296
397,2,215016,-0.0189732533917323,0.0619552450311116,0.75960148465928
398,2,218876,-0.0177152305871874,0.0625969804296401,0.777339229047506
399,2,227511,-0.0561412169165063,0.0629763342369202,0.373286826054213
400,2,230378,-0.0621832533905701,0.0621646211905503,0.31785066992209
401,2,231943,-0.0701071311919308,0.0623195340479759,0.261369304249134
402,2,232156,-0.0687806754146563,0.0622980856522863,0.270320166596045
403,2,232789,-0.0648149545563235,0.0620888129496038,0.29724270597401
404,2,238524,-0.0433685475523358,0.0622292912635058,0.486314463447389
405,2,241518,-0.0542256146960817,0.062746354347183,0.388062994533105
406,2,250396,-0.122048487337285,0.0620453725960772,0.049956287389555
407,2,250466,-0.126651956753307,0.0619970695129836,0.0418076377454048
408,2,252305,-0.1323965066779,0.0621294256232299,0.0337814434061297
409,2,254571,-0.141244714347296,0.0629587528555586,0.0254875446790374
410,2,254742,-0.145598629744557,0.0628729611824834,0.0211439425459075
411,2,254908,-0.155060563485562,0.0632968597543257,0.0147812821002233
412,2,255033,-0.0558052014689699,0.0747567487132185,0.455868042036462
413,2,255862,-0.135242621909743,0.0630384719142058,0.0326027577061585
414,2,255975,-0.138142687784045,0.0627900259790926,0.0284491216940139
415,2,258311,-0.115713953711783,0.0618693636158722,0.0622702575799115
416,2,259284,-0.115998588431762,0.0620782412455589,0.0625083899944928
