SNP,Chr,Pos,Effect,SE,ERG11_MID2_noMTX_Metformin_avg_logratio_Fitness_minus_ref.GLM
37,1,51248,0.020407278359037,0.057267605581083,0.721791788635111
38,1,51462,0.00771251945174878,0.0573541054273943,0.893106012521055
39,1,52124,-0.0102481799964234,0.0572753078743146,0.858096562163334
40,1,52667,-0.0456323322954113,0.0571345099826823,0.425011565346456
41,1,55470,-0.0343592816538439,0.0587139093139577,0.558788253004548
42,1,59265,-0.0503337739574188,0.0570944428196971,0.378599536987966
43,1,60165,-0.0538093506320279,0.0570422162196101,0.346159838561872
44,1,62308,-0.0148035441180451,0.057045814502263,0.795398656800686
45,1,62869,-0.0267877850019199,0.0570262693491359,0.638827504362325
46,1,65431,0.0527181002805386,0.0595107562988867,0.376296921451296
47,1,65451,0.0822458645114804,0.0585687548926392,0.161120126011183
48,1,65719,0.0405731176286376,0.0612086315110791,0.507848997721426
49,1,66841,0.0129073472112436,0.0570668395001719,0.821192746909506
50,1,66948,0.0136579812250046,0.0574166241389397,0.81211603233411
51,1,68621,0.010289599109526,0.0572630515234055,0.857499026156401
52,1,69417,-0.0205069446023273,0.0571036383407316,0.719721521535015
53,1,69820,-0.111851166064529,0.223409784526953,0.616926140036122
54,1,69821,0.114924151701093,0.138531344325862,0.40733154501388
55,1,70906,-0.0337933985076262,0.0917294482990272,0.712793634257488
56,1,74327,-0.0667068810843559,0.0573182204050022,0.245291533636257
57,1,74572,-0.0580704970549697,0.0571917298200294,0.310627155956461
58,1,75211,-0.0630057728826054,0.0570723415854049,0.270361001547162
59,1,76030,-0.0410545256464851,0.0571290044257437,0.4728452959795
60,1,80108,-0.100187433700803,0.0569079741059087,0.0791861777948482
61,1,81262,-0.124575141571467,0.0567496227646903,0.0288018869521084
62,1,81999,-0.128231126916635,0.0568670864387235,0.0247501125777588
63,1,82431,-0.10845793454836,0.0572560445131656,0.0590074607023505
64,1,83284,-0.133115794458428,0.0566865047743631,0.0194115352816906
65,1,83613,-0.131401001158465,0.0566914947624517,0.021029959601089
66,1,84112,-0.123588725435262,0.0567475813301119,0.0300773909888679
67,1,84701,-0.118388505017017,0.0608483002673926,0.0524921905578653
68,1,84858,-0.0896865742324973,0.0570895654756126,0.117083132005823
69,1,85751,-0.119042070881094,0.0571742585871618,0.0380538912666108
70,1,87445,-0.114559717259698,0.0573224828657783,0.0464276425453568
71,1,87467,-0.121728393697041,0.0575843050972424,0.0352233528464727
72,1,89070,-0.0912834973940828,0.0573796369132716,0.112534126061096
73,1,89616,-0.0690388840826965,0.0571571905169036,0.227902997257694
74,1,89679,-0.0674720349857938,0.0571697579865397,0.238713366192265
75,1,89880,-0.0707887093915482,0.057172941033972,0.216483040496329
76,1,91472,-0.0661741592491017,0.0576146995887228,0.251513578335775
77,1,93789,-0.0793459126280435,0.0569712431448451,0.164576127369467
78,1,94351,-0.0563637665325488,0.0571992899460161,0.325106092777969
79,1,99148,-0.0341602336606651,0.0570986153271042,0.550045258570433
80,1,101281,0.424599372016297,0.624379774090766,0.496928763767841
81,1,106011,-0.06824784721405,0.0594267162495856,0.251565778519168
82,1,106800,-0.0433392469234824,0.0571580871278757,0.448816385973392
83,1,107970,-0.0538538318553392,0.0569630661019986,0.345092865834642
84,1,109000,-0.101590267465301,0.0568792227688232,0.0749461612248245
85,1,112549,-0.020977955744735,0.0570600512959426,0.713356806249954
86,1,112742,-0.0200006371546501,0.0572834325391275,0.727183219104663
87,1,113050,-0.0373082086232618,0.0571624596276556,0.514394008730003
88,1,113135,-0.0541523642313876,0.0569784034058647,0.342558484312772
89,1,114076,-0.00537571567506837,0.057050538074138,0.924982094736614
90,1,114628,-0.00964115769245473,0.0571932832107495,0.866230242486182
91,1,116283,-0.00348407227060332,0.0575134022218052,0.951729224920785
92,1,126880,-2.6156557848399,1.07010368488542,0.0150019653798121
93,1,127853,-0.0521172635804173,0.0573395591590695,0.364010727156048
94,1,128302,-0.021437206059931,0.0571747258272291,0.707928764724089
95,1,128704,-0.0207792382380986,0.0572323491435801,0.716771347451206
96,1,128911,-0.0296353694454123,0.0572276361377387,0.604886850679166
97,1,130267,-0.114528704472269,0.0568966232848355,0.0448812301934665
98,1,130271,-0.112936205519478,0.0569739330860533,0.0482270678252986
99,1,130613,-0.0558691652328337,0.0577490129895729,0.333982490437139
100,1,132012,-0.0739282896052587,0.0575684654052169,0.199921054593735
101,1,133231,-0.0510438447864748,0.0572288730763844,0.37304087048727
102,1,137074,-0.0510843980180926,0.0571471956174963,0.371979572776715
103,1,137304,-0.0455645683515147,0.0571803207028593,0.426069405598548
104,1,139686,-0.0718944861599293,0.0571790392368779,0.209455480013917
105,1,149562,-0.0457264079677711,0.0573860883795187,0.426090915244847
106,1,150447,-0.0603801214543474,0.0579858000016337,0.298452913075961
107,1,151446,-0.144215735523906,0.116417156546713,0.216248511093655
108,1,154084,-0.0320000656582131,0.0582293046321232,0.582973773334129
109,1,156633,-0.0354864243566623,0.0590226523227392,0.548070035754202
110,1,157269,-0.0307235622112756,0.0571735586942986,0.591348135767325
111,1,160054,-0.050402798963128,0.057678003238401,0.382785775896235
112,1,166222,-0.0548749149417116,0.0572388260183951,0.338365593050487
113,1,166416,-0.0464636820617552,0.0571434516570505,0.416705364424298
114,1,167326,-0.0648654282194564,0.0574182629942181,0.259369592410032
115,1,168836,-0.0625065234534299,0.0571526214500892,0.274842291837245
116,1,171200,-0.0282834931041796,0.0573153386355026,0.621986253640235
117,1,171431,-0.0336719070064285,0.0576652080905305,0.559646617419754
118,1,173339,0.00352904320236275,0.0572440833495099,0.950877206947033
119,1,173845,-0.0126747641249376,0.0571929607461656,0.824742482401528
120,1,175121,0.00859419496919372,0.0570817007431847,0.880409169084985
121,1,175281,-0.0207573203041916,0.0571213701521711,0.716531278550144
122,1,175315,-0.00889752937728933,0.0571121052144485,0.876287127006494
123,1,175523,-0.0159315176606627,0.0574314144312185,0.781634783995244
124,1,175541,-0.0148672171510079,0.0571977860118767,0.795072048360416
125,1,175653,-0.0203501970804869,0.057374046167985,0.723031078974086
126,1,175805,-0.0199489340086726,0.0606206267409706,0.742291643747317
127,1,175818,-0.0146655581659592,0.0592318782433078,0.80459119154566
128,1,175856,-0.0449747060821767,0.0582824763719494,0.440827509070963
129,1,175876,-0.0280708937357042,0.0574182388923154,0.625226983622878
130,1,175989,-0.0229266759361507,0.0575886261628322,0.690788897411364
131,1,176001,-0.0215553128325388,0.0578903289578442,0.709857660662029
132,1,176451,-0.0291040991151581,0.0585772223437622,0.619604039362249
133,1,177692,-0.0138924444304139,0.0571092819614544,0.807944737251718
134,1,178191,-0.0145928329310989,0.0571655018415252,0.798660598157244
135,1,178224,-0.0138924444304139,0.0571092819614544,0.807944737251718
136,1,178960,-0.00791071307702479,0.0575686900791391,0.890782333221564
137,1,179139,-0.0295799212029486,0.114091648966871,0.795582248912362
138,1,179139,0.0826129106812008,0.229763495959643,0.719393970078472
139,1,180955,-0.0191391991205949,0.0661063931634232,0.772352567544329
140,1,183802,-0.0269824845675881,0.0571032040638235,0.636846686577674
141,1,183954,-0.0327215970125039,0.0575107553792159,0.569741825957506
142,1,184450,-0.0255314309072045,0.0570171558230755,0.654582996531604
143,1,184641,-0.00583269932581892,0.0586922398539972,0.920894805217228
144,1,184718,-0.0115004757918,0.0573541287694726,0.841191766432382
145,1,185296,-0.0076044615795805,0.0571126344185205,0.894151809039795
146,1,185438,-0.0363161214077103,0.0570840495840916,0.525066913631881
147,1,185469,-0.0358863576085458,0.0571672965841512,0.530578323058798
148,1,185503,-0.0551344703794686,0.056975735186885,0.333865050976467
149,1,185705,-0.0481250876618037,0.0576319891683819,0.404259278802958
150,1,185749,-0.0459201204193519,0.0576370854251547,0.426154194777982
151,1,185806,-0.0351247530407117,0.0577356532562386,0.543332044676118
152,1,185879,-0.0587026253658096,0.0579608936301583,0.311850771476981
153,1,185916,-0.0451004885135168,0.0579689658712204,0.437083715406124
154,1,185941,-0.0388304786530578,0.0582347203185819,0.505340228889781
155,1,185954,-0.0360218307552155,0.058410103259708,0.537826530848073
156,1,186055,-0.0416516041740236,0.0572322660632527,0.467240268331405
157,1,186896,-0.0266466738514955,0.0581969143288146,0.647326898445939
158,1,187697,-0.0257272691831201,0.11871461918899,0.828555447199033
159,1,189392,0.000474136367188294,0.119344964323048,0.996832398710532
160,1,189416,0.112843371622965,0.115288171352265,0.32835208492397
161,1,190132,-0.0287159661113242,0.0573274682285365,0.616745867216637
162,1,190148,-0.0267596278959871,0.0573474507959483,0.641057618636804
163,1,190165,-0.0195195609373033,0.0577966050320778,0.735768537899856
164,1,190169,-0.0290980212283082,0.0577130803636123,0.614446503579272
165,1,190933,-0.112776096145383,0.0569502186467991,0.0484506974601589
166,1,192149,-0.162768294713848,0.0570801695498009,0.00460629265067491
167,1,192302,0.028394783632729,0.0762155262695467,0.70970024080471
168,1,192303,-0.00228343691691624,0.0688273247789224,0.973552737376178
169,1,192305,0.0191758272645099,0.0715165890724851,0.788754961581874
170,1,192315,0.112377387056746,0.0809167398535841,0.165768347776049
171,1,192795,-0.169568431072428,0.0564402151187068,0.00285124109500068
172,1,194020,-0.12812386547282,0.0598163664781028,0.0328810911472915
173,1,194187,-0.126511327379214,0.056806932570345,0.026574792555997
174,1,194867,-0.0416163128976915,0.0571305596155232,0.466825866454811
175,1,197325,-0.0665160635598137,0.0584615039856426,0.255985917347848
176,1,197392,-0.0883440460154469,0.0591347900421358,0.136083645017432
177,1,198857,-0.0111098481435246,0.274146201128823,0.967697273412144
178,1,206666,0.0126121664578114,0.0642969729854622,0.844601797325121
179,1,206675,-0.0475852606938751,0.0836752692309675,0.569928376421366
180,1,223051,0.0293583514310767,0.0662377798368038,0.657873290571324
181,1,223059,0.00721397949675628,0.0687988499656133,0.916549542509008
182,2,7366,0.121467621974634,0.0826701561919472,0.142640873233914
183,2,8180,-0.185385883157757,0.113739876993882,0.104012242689204
184,2,8187,-0.0546433018337638,0.118686887421609,0.645513465187224
185,2,8250,-0.0293731752448618,0.116955574617757,0.80184570710119
186,2,8253,-0.0702694474118069,0.11690621237278,0.548175536571591
187,2,8285,-0.0387875635009202,0.0633800566504306,0.54094248708702
188,2,8302,-0.0518121749135501,0.0592951477533435,0.382820544809001
189,2,8306,-0.0518121749135501,0.0592951477533435,0.382820544809001
190,2,8314,-0.0480903491913817,0.0580851518360464,0.408270404052866
191,2,8317,-0.0499962284779688,0.0594079343945293,0.400595675483451
192,2,8328,-0.0430184078840767,0.0591571606497197,0.467592467104067
193,2,8331,-0.0448403379704434,0.0590419396617897,0.448080786879261
194,2,8498,-0.0432762638067614,0.0580106594222109,0.456160657143651
195,2,8651,-0.0441295605344201,0.0580632411758995,0.447746465458722
196,2,9418,0.068849033274704,0.147745317701769,0.641504285977852
197,2,9812,-0.0332113990599866,0.0584292777209268,0.57012249509138
198,2,9932,-0.0266212016316831,0.058208375178855,0.647705758389203
199,2,10135,-0.0181246698801485,0.0579946118734265,0.754827364445958
200,2,11616,-0.0362170979615317,0.0579089955777171,0.532103464148598
201,2,12133,-0.0242087305807417,0.0581571394784726,0.677469714086103
202,2,12194,-0.0422820439438965,0.0583529750257737,0.46918293166826
203,2,12359,-0.0261114559629798,0.0582090292736512,0.654009276967391
204,2,13061,-0.0434944709848116,0.0581752908710124,0.455172009148061
205,2,14298,-0.0141361284427475,0.0584001562949552,0.808877064628193
206,2,15222,-0.0322953374013664,0.0589494802238575,0.584142722675019
207,2,17986,-0.0447638835369732,0.0578920639551112,0.439903706463611
208,2,19770,-0.0177553450902701,0.0583340160109969,0.761022492278768
209,2,19836,-0.0199337069589218,0.0581717110244543,0.732050600850136
210,2,19851,-0.0162866271323834,0.0583452929741554,0.780299250043795
211,2,21595,-0.026011033611951,0.0580942346650729,0.654616473964819
212,2,22385,-0.0390510547367713,0.0581285665522789,0.502147343437619
213,2,23441,-0.0105404162476395,0.0587279717884645,0.85766486691462
214,2,24209,-0.00705687623281714,0.0582458456513858,0.903635830260135
215,2,24341,0.00331857467339747,0.0583845619598177,0.954704861343846
216,2,26815,-0.0150027608401238,0.0583093967463706,0.797100374617285
217,2,28209,-0.02772702964218,0.0583158163493594,0.63475087215554
218,2,28695,-0.0223404305467683,0.0609314737915084,0.714100931542262
219,2,35849,0.167441503484059,0.624725059250712,0.7888371532976
220,2,35850,0.251647827433465,0.764010751197242,0.742065840654308
221,2,41245,-0.0453354025044352,0.0580606094105927,0.435426434239774
222,2,43214,-0.0196570048213625,0.0590435962577158,0.739389612622068
223,2,47104,-0.0551468040433485,0.0573315312501666,0.336761729039859
224,2,50915,-0.0895672554484352,0.0577743069309815,0.121966623489696
225,2,55834,-0.106479017682914,0.0574237977292335,0.0645349171264731
226,2,56422,-0.107132358988502,0.0575240227498487,0.0633782681135989
227,2,57715,-0.100414260848339,0.0573669692827748,0.0809207209472131
228,2,59046,-0.112020564904793,0.0575990846248791,0.0525889821545623
229,2,59191,-0.101138758694665,0.0573230924151314,0.078535654399066
230,2,59383,-0.104553620685873,0.0573223923514317,0.0690038076630256
231,2,59477,-0.104485953128314,0.0581932949755617,0.0734295430004078
232,2,59755,-0.0758065375268933,0.131284508454239,0.564022642993718
233,2,60471,-0.107750734019505,0.0573835720584994,0.0612426774525138
234,2,60478,-0.109886786605633,0.0574382444179747,0.0565402594511452
235,2,60786,-0.101169831886468,0.0573882467728359,0.0787823270573126
236,2,61035,-0.123144951430362,0.0572622695261301,0.0321908724763587
237,2,61071,-0.11966876828241,0.0570200651245414,0.0365522063207299
238,2,61675,-0.106907998745086,0.0572578354987745,0.0627116828533708
239,2,62776,-0.0837952866154545,0.0598916797708598,0.162656855099454
240,2,62939,-0.106274553255014,0.0571612310136794,0.0638297113770439
241,2,63527,-0.0956564293721606,0.0574307986240336,0.0966813320796393
242,2,63857,-0.124412077807279,0.0572880129346225,0.0305440737896925
243,2,65527,-0.120341440428586,0.0571213259694157,0.0358428224185606
244,2,67007,-0.103102100311418,0.0630459065485124,0.10286710539346
245,2,67023,-0.206117076442985,0.130407485644296,0.114873868746138
246,2,67024,-0.198173842296958,0.130922293648992,0.131003014833562
247,2,67976,-0.101126453288524,0.0580582513339307,0.0824127097344994
248,2,69628,-0.0861823726793277,0.0590953988300393,0.145630448545828
249,2,71825,-0.161254860340927,0.114296621724724,0.159170866288097
250,2,72389,-0.052882726849323,0.0578792418596409,0.361512079814507
251,2,72392,-0.0206569890791697,0.0583313095728593,0.723451323267451
252,2,73646,-0.0353622622070363,0.0571145494775447,0.53621934868441
253,2,74564,-0.0439036656887873,0.0569854563879987,0.441556423260985
254,2,74739,-0.029382114618773,0.0571995024688099,0.60779864577452
255,2,79931,0.02578146534776,0.0644810727833671,0.689523578733919
256,2,80748,-0.00315219797916806,0.0595099225942521,0.957786344113046
257,2,80873,-0.00474789486648274,0.0573568383369361,0.934074835420021
258,2,81501,-0.00644738018097801,0.0573468120444624,0.910548059747791
259,2,83526,-0.0355677805692867,0.0572275737458969,0.534662155652236
260,2,83845,-0.023721817369236,0.057299385287324,0.679127171090406
261,2,84412,0.160309519865145,0.144183467666213,0.266961893094524
262,2,84412,-0.0377068007574876,0.0722983647863567,0.602314705796377
263,2,84447,0.0064802828150741,0.0580440200337608,0.911168915293091
264,2,87391,-0.0285565205734475,0.0570399696677556,0.616936128409285
265,2,87562,-0.0145246503940126,0.0571993900665895,0.799697352905999
266,2,87849,-0.0147098188149847,0.0571938377207221,0.797180121265514
267,2,87878,-0.00727847100147283,0.0574436824351578,0.899245074868736
268,2,88125,-0.00361039043268674,0.0638791864215633,0.95496030323449
269,2,89785,-0.0184107862805061,0.0574430340411894,0.748775094490214
270,2,93441,-0.00457717526029136,0.0591659478795972,0.938379679058194
271,2,93588,0.000471417485946868,0.0612439380165301,0.99386279307631
272,2,93721,-0.0193969162802518,0.0572686002725245,0.735036572083179
273,2,93952,-0.00718373874183044,0.0571127887213645,0.89997640192277
274,2,95085,-0.0297102658971355,0.057171915283393,0.603622508754055
275,2,103188,0.0273952826216221,0.0585640271675665,0.640228118837266
276,2,107124,0.0397097698100574,0.0571831867010103,0.487868818926635
277,2,111645,0.0462704233486108,0.0572058907449908,0.419151878365772
278,2,111916,0.0443939944705005,0.0573451847291313,0.439357999555837
279,2,111931,0.0563897220059945,0.0574031962736776,0.326602882672707
280,2,111999,0.0595600240443456,0.0571873902484511,0.298361536002947
281,2,114528,0.0423750582516006,0.0575606106959946,0.462109150850265
282,2,116024,0.0393781467863744,0.0577036993002602,0.495421096565398
283,2,119244,-0.0166207247112986,0.0629252211010593,0.791830382145528
284,2,119246,-0.0164220470121005,0.0635967320272551,0.796386407638517
285,2,119247,-0.0326388547534997,0.0640384113241878,0.610596808654964
286,2,120090,0.0204768130785488,0.0575033738499402,0.721980203302972
287,2,120291,0.00910099813662335,0.0581693945794744,0.875762397253341
288,2,120726,0.0241090531710922,0.057821081290668,0.676961425422006
289,2,121716,-0.0124916385813058,0.0577658069904964,0.828920718923386
290,2,123100,0.0204291148588481,0.0578391030922813,0.724144883106484
291,2,124677,0.0120399928803354,0.0577660786625565,0.835016022390301
292,2,127636,0.00937893898174469,0.0730639789334415,0.897932347451183
293,2,127887,-0.0240644976509278,0.0581516105513065,0.679254747537925
294,2,128935,-0.0188333159400556,0.0581020820863868,0.746022625744475
295,2,129053,-0.023639221427896,0.0582740360655728,0.685241023723526
296,2,130040,-0.0587174282774459,0.0585600433133652,0.316698444321551
297,2,130976,-0.0608808200545565,0.0580753854286676,0.295214496588371
298,2,132199,-0.0563980457911173,0.0583581525977056,0.334499450687668
299,2,133355,-0.0493494134354016,0.0587719276221807,0.401658037692083
300,2,133435,-0.0465962562106599,0.058905535347865,0.429455548391404
301,2,133943,-0.0397468458068764,0.0689940626068837,0.564920903214255
302,2,135183,-0.06264281476995,0.058896076387181,0.28822968606436
303,2,135402,-0.0568133554078867,0.0589038986066774,0.335450944110652
304,2,135898,-0.0813171497238774,0.0591360934441929,0.169977212751468
305,2,135912,-0.0855280597015444,0.0591631899227821,0.149168308166777
306,2,135925,-0.0907663082616559,0.0588713802028915,0.124024685011455
307,2,136002,-0.0843073589315251,0.0588542549536653,0.152892323602939
308,2,136173,-0.0763962617081209,0.0593034249058991,0.198510775387904
309,2,138209,-0.114952419398068,0.0608791747197028,0.0598181235200434
310,2,138318,-0.121168392270201,0.0606701819375437,0.0465744758917727
311,2,138695,-0.122679696300569,0.0596097217720718,0.0403192200233533
312,2,138818,-0.117748708640474,0.0595273101337281,0.0486989380379254
313,2,139728,-0.106418815747139,0.0594799201013288,0.0744470392073663
314,2,140174,-0.118769792360438,0.0594136504569872,0.0463711612242194
315,2,140863,-0.117726961797653,0.0593952279996557,0.0482437963505582
316,2,141152,-0.130849524805909,0.0594867773989053,0.0284801454038551
317,2,141292,-0.128342951462942,0.0590687555203198,0.0304621692399585
318,2,141545,-0.135128773721409,0.0593176571629985,0.0233205738534691
319,2,145823,-0.105677708060756,0.0617746158003667,0.0880154471940354
320,2,145934,-0.184979817232658,0.101730762736774,0.0698614961139658
321,2,145980,-0.105773860201306,0.0623485290316148,0.090674065738208
322,2,146723,-0.0868581146276044,0.0594648811332199,0.144997585646198
323,2,147946,-0.10362437468869,0.0599374517863036,0.0847057544997615
324,2,150394,-0.0954475144200408,0.0653711812350432,0.145155960511061
325,2,151274,-0.0678529122408111,0.102648492548043,0.509029380218821
326,2,151397,-0.0664011519385432,0.0602375646528801,0.271072978815719
327,2,153035,-0.10911282613597,0.0594010589666245,0.0670676645593876
328,2,153228,-0.106252203189606,0.0598532152154658,0.0767243226323604
329,2,153455,-0.0909786261810379,0.060379694587553,0.132762634282241
330,2,153732,-0.0992003518797555,0.0624040911414011,0.112810021573304
331,2,153815,-0.107786951251707,0.0600678145342832,0.0736015165008949
332,2,154160,-0.108198775890898,0.0594305426276738,0.0695154425142936
333,2,154235,-0.0998454012469849,0.0600705382797604,0.0973732111940147
334,2,155527,-0.115789051344268,0.0651635671905859,0.0764460022045218
335,2,159870,-0.103351687658717,0.0585240750165086,0.0782654398904816
336,2,161229,-0.0967860562741303,0.0594615489287048,0.104478937260739
337,2,161451,-0.040609795654345,0.127782190962901,0.750820909449171
338,2,161451,-0.169101698525598,0.127893970682117,0.186956884867379
339,2,162696,-0.0858151747185378,0.0592516830693193,0.148416252911393
340,2,163284,-0.0609904068022402,0.0585500513376426,0.298273042002267
341,2,164166,-0.0286434136899698,0.059164805243862,0.628594348232982
342,2,165270,-0.0163182188226867,0.0586802943077768,0.78110849119616
343,2,165675,0.00262697408781132,0.0596564371081304,0.964901364762428
344,2,166404,0.126468299998965,0.15446632439467,0.413485140968561
345,2,168012,-0.0462776552562714,0.0720697120904684,0.521209779983139
346,2,168062,0.0207638164154478,0.0591102081001773,0.725593160118265
347,2,168518,0.0398225758022466,0.0587438022934911,0.498277549492156
348,2,168980,0.0390535241512744,0.0587173407340072,0.506414074183665
349,2,169651,0.0502607148982084,0.0587211253562163,0.392621420610044
350,2,169902,0.0559004478827081,0.0982075574109835,0.569577537264309
351,2,169960,-0.0357831585500463,0.091498981218336,0.695976161643012
352,2,170725,-0.00374799154123506,0.0588863256393987,0.949286608136528
353,2,171254,-0.0110659842099776,0.0589790178328463,0.851277816368934
354,2,172242,0.0296007998966024,0.0582634539195514,0.611734967219699
355,2,173254,0.00405622189897969,0.0578377153643073,0.944129035252724
356,2,173340,0.0055928383577617,0.0578303527096075,0.923010689403787
357,2,173385,0.016404120012429,0.0578777933814379,0.777015805273904
358,2,173973,0.0154961995934817,0.057724715658092,0.788509772917645
359,2,174714,0.283799440048071,0.147252196161303,0.0547442106643506
360,2,177341,-0.0319846898959877,0.0575087123353447,0.57844618495206
361,2,180314,-0.0224222449105019,0.0575408331243097,0.697011611548877
362,2,180339,-0.017047720638097,0.0576914752562767,0.767787149106508
363,2,182758,-0.0624091703351488,0.0573956468414503,0.277623931699819
364,2,183619,-0.0334936995454975,0.0576905437724966,0.561897224088427
365,2,183913,-0.0290944843361972,0.0591596800691801,0.623169351544497
366,2,184146,-0.0561100148215223,0.0595019697578112,0.346328775035475
367,2,187176,-0.0861997925235564,0.0578506691910493,0.137106743705988
368,2,191066,-0.0189733941114807,0.05845740941396,0.745700433041852
369,2,191124,-0.0867470876752829,0.073724678243936,0.240133766013516
370,2,191128,0.0685579909037579,0.0679022794439792,0.313351360758811
371,2,191599,-0.045341194100791,0.0576055021568718,0.431752437966833
372,2,191762,-0.0562709183170436,0.0598633344017199,0.347865602320987
373,2,191763,-0.0471290165078743,0.05783000158135,0.415645890179028
374,2,191959,-0.0205425810757818,0.057732790425078,0.722186621710523
375,2,192390,-0.0590134506544574,0.0592533581614162,0.319956083269866
376,2,195759,-0.035164842622613,0.0582088724073064,0.546155351315842
377,2,196912,-0.0464219733293398,0.0572436542880021,0.417938477028019
378,2,197598,-0.011470425298941,0.187118707275634,0.951154775924097
379,2,198110,-0.0762714690275251,0.0574971863869727,0.185523315720507
380,2,198283,-0.0720186867083014,0.0593296051564386,0.225607213679513
381,2,198805,-0.0525637864129149,0.057820945471396,0.363928865566543
382,2,198891,-0.052304215481232,0.0573701702562866,0.362550385467697
383,2,199248,-0.0544958369212013,0.0574957334035455,0.343867446331637
384,2,201782,-0.0596770538526525,0.0574103060046977,0.299291479770681
385,2,203285,-0.0568715683664083,0.05719514270534,0.320737189824765
386,2,203783,-0.0644585763485041,0.0570487894652764,0.25929181178316
387,2,204179,-0.0608865736735429,0.0571984187959989,0.287838889968881
388,2,205406,-0.0407604491663224,0.0578380922668983,0.481440710512331
389,2,205834,-0.0460628788823856,0.0575493542445966,0.424013640166475
390,2,205965,-0.0318250597270341,0.0629176616226398,0.613298192260727
391,2,207192,-0.0539065752371207,0.0574761219281699,0.348939555000576
392,2,207561,-0.0652372664005337,0.057188009963415,0.254746985511096
393,2,208682,-0.0508243039988029,0.0571329350315823,0.374297392868259
394,2,210102,-0.0245251063954902,0.0573297957087792,0.669064963638498
395,2,212519,-0.0452861597999643,0.122026473710325,0.710772643435375
396,2,214801,-0.0613085226451302,0.057249003747876,0.284941612821823
397,2,215016,-0.0611530029543246,0.0572167040885403,0.285891775642816
398,2,218876,-0.0412543224965405,0.0578600477259136,0.47631565693192
399,2,227511,-0.053631792756756,0.0582416048673463,0.357757524058421
400,2,230378,-0.0308956503416401,0.0575531872519015,0.591730744457703
401,2,231943,-0.04330005179644,0.057695739361735,0.453459836854881
402,2,232156,-0.0320313065898884,0.0576928963988929,0.579107024469547
403,2,232789,-0.0496489168831962,0.0574529614318707,0.388083324662431
404,2,238524,-0.0441791504077218,0.0575466183012956,0.443172334283259
405,2,241518,-0.0329052344554525,0.0580682361095856,0.571301947595846
406,2,250396,-0.0319038237238297,0.0576736176941619,0.580491129747032
407,2,250466,-0.0236158097512535,0.0576645362850269,0.682393395930706
408,2,252305,-0.0220940050744247,0.0578191616930292,0.70260041379819
409,2,254571,-0.0231304841296156,0.0586304528053742,0.693440468329519
410,2,254742,0.00627326153493502,0.0585894706636284,0.914793095414382
411,2,254908,-0.00722340358391871,0.0590367165338339,0.902687955817842
412,2,255033,0.0137524325252526,0.0691922199670949,0.84256732041482
413,2,255862,0.00430341770067078,0.0586818869867045,0.941581327003233
414,2,255975,0.024510695071204,0.0584559152000857,0.675250317768679
