SNP,Chr,Pos,Effect,SE,MID2_PIN2_MTX_5.FC_avg_logratio_Fitness_minus_ref.GLM
35,1,45359,-0.350590979931657,0.239753675300831,0.14454964850635
36,1,45634,-0.0538467583253937,0.220868323680631,0.80753063768179
37,1,51248,-0.148846196420052,0.143231189139084,0.299421882361159
38,1,51462,-0.145875675318,0.143434651260633,0.309841224517664
39,1,52124,-0.12404781754341,0.143298096450398,0.387263102815803
40,1,52667,-0.183647972928469,0.142886277963215,0.199539270227745
41,1,55470,-0.194693493152808,0.146752436388664,0.185472212495701
42,1,59265,-0.0413612450229554,0.143131039026362,0.772770388631214
43,1,60165,-0.0295286025818096,0.143031160917444,0.836559426471877
44,1,62308,-0.0884820606404424,0.142804850121256,0.535920067854899
45,1,62869,-0.0698616965075979,0.142816139810595,0.62502353536474
46,1,65431,-0.0659512290562885,0.149166477339319,0.658664653251353
47,1,65451,-0.0632718119864868,0.147053575612616,0.66726640508693
48,1,65719,0.0355659391106857,0.153378151695124,0.816762477899232
49,1,66841,-0.00105551294312023,0.142931856952465,0.994112064327741
50,1,66948,-0.018945642624502,0.14380552246875,0.895261134806827
51,1,68621,-0.248968404517412,0.142805988567366,0.082133852064443
52,1,69417,-0.209044865845971,0.142606408450266,0.14356928004802
53,1,69820,-0.636364552235922,0.558693338450662,0.255465928840179
54,1,69821,-0.438215524798539,0.346499890395054,0.20681618734234
55,1,70906,-0.184660172964731,0.229566427476048,0.421715091102753
56,1,74327,-0.0419626246021104,0.143808875132604,0.770615228402553
57,1,74572,-0.0345164900021083,0.143431541440283,0.809967773247374
58,1,75211,-0.0262405259867579,0.143175010087819,0.854686780802819
59,1,76030,0.0363956712505263,0.143168717212256,0.799477285653754
60,1,80108,-0.0182239348665757,0.14314468146162,0.898766510604359
61,1,81262,0.00184954670342748,0.14309381703472,0.989694601392159
62,1,81999,-0.0728370050663659,0.143390910237981,0.611797872462693
63,1,82431,-0.0947285283098055,0.144034110667503,0.51117162544634
64,1,83284,-0.0472053877856384,0.143051510524405,0.741604210097557
65,1,83613,-0.0217397808496423,0.143053127586635,0.879297431074653
66,1,84112,-0.0506366096772326,0.143048186363392,0.723563047811355
67,1,84701,-0.00252888069596363,0.153206892869661,0.986839792177769
68,1,84858,0.0598799116966458,0.143441968506792,0.676602753245483
69,1,85751,-0.0143823258351058,0.144065066232897,0.92053425189434
70,1,87445,0.000956514202991615,0.144371638781365,0.994717508115258
71,1,87467,-0.047780618301562,0.145105156472568,0.74213730093965
72,1,89070,0.000905511383981983,0.144219124636507,0.994993886570422
73,1,89616,0.035003096564481,0.143431207371783,0.807340833913226
74,1,89679,0.0241495014169356,0.143455712669912,0.866411302731053
75,1,89880,0.0605893124110969,0.143461579965937,0.67303526406608
76,1,91472,0.0645550570583618,0.144522136181507,0.655380483764762
77,1,93789,0.0536549488037386,0.143045069377294,0.707817892266591
78,1,94351,0.020669113316544,0.143445898817794,0.885511659526427
79,1,99148,0.08562734731126,0.143000967153415,0.549697921376998
80,1,101281,0.933284147612954,1.56396831687298,0.551062772873818
81,1,106011,0.125928354120377,0.148958789243147,0.398465457266984
82,1,106800,0.0581010633067723,0.143233183914627,0.685253117613619
83,1,107970,0.107047684600468,0.142728439466297,0.453748562931074
84,1,109000,0.0739727494871193,0.143039675753045,0.605376397642311
85,1,112549,-0.0566030336903082,0.142900114326117,0.692269028549466
86,1,112742,-0.0030331132550846,0.14348863982593,0.98314723508085
87,1,113050,0.0442487307741412,0.143227979989138,0.757550067025593
88,1,113135,0.0144197834196613,0.142880421555114,0.91966964428066
89,1,114076,0.0723213820794766,0.142830623306334,0.612931498970354
90,1,114628,0.0867196637813443,0.143169568523415,0.54509462019345
91,1,116283,0.0734864364751843,0.14398754509157,0.610113622062403
92,1,126880,-5.54353202330558,2.68646066861362,0.0397950372773042
93,1,127853,0.0886119025420548,0.143695092459941,0.537852433543971
94,1,128302,0.119083420582333,0.143079903316682,0.405810145764654
95,1,128704,0.122351027641306,0.143214805786712,0.39350805328127
96,1,128911,0.187105282809769,0.143032386805425,0.191679609680534
97,1,130267,0.124530906115464,0.143157330319175,0.384952493732774
98,1,130271,0.124617125780953,0.143327391020471,0.385187545683773
99,1,130613,0.18464602377788,0.144487755180408,0.202111901676062
100,1,132012,-0.0806815915371388,0.144450384444375,0.576828515597883
101,1,133231,-0.119510218362397,0.143347671540253,0.405008862100207
102,1,137074,-0.0800979024650741,0.143221224351308,0.576338928513568
103,1,137304,-0.138272397175383,0.143145402495417,0.334726668561681
104,1,139686,-0.0904217070270255,0.14344211454653,0.528859929012444
105,1,149562,-0.0836009370776008,0.143781416151069,0.56131189063049
106,1,150447,-0.0511251975698784,0.145420418845999,0.725371860766195
107,1,151446,0.068863769527054,0.292171971197249,0.813805244500501
108,1,154084,-0.0727555254590342,0.145843827628695,0.618189344198773
109,1,156633,-0.060641788689995,0.147860206294041,0.681959966555557
110,1,157269,-0.142497641593989,0.143046418932636,0.319852994130837
111,1,160054,-0.152588699363998,0.144380068636649,0.291300798837545
112,1,166222,-0.127019604189289,0.143379449902272,0.376275445568533
113,1,166416,-0.131107046282302,0.143077275060401,0.36011557701936
114,1,167326,-0.151465728894871,0.143835606191034,0.293039484460465
115,1,168836,-0.147750459275441,0.143162829164576,0.302757668911001
116,1,171200,-0.217380430672711,0.143126487272141,0.129708080182978
117,1,171431,-0.253366576801833,0.143859157443958,0.0790681323617225
118,1,173339,-0.248867278745472,0.14275296709198,0.0821444920934171
119,1,173845,-0.248363666022959,0.142636100608294,0.0825127346277602
120,1,175121,-0.270798469914824,0.142234920033673,0.0577385145432649
121,1,175281,-0.238917301701939,0.142518654186494,0.094546547564462
122,1,175315,-0.260729227804592,0.142365044636014,0.0678815011781665
123,1,175523,-0.242478133705993,0.143270146667207,0.0914418100669211
124,1,175541,-0.250528702513612,0.142641271780079,0.0798949234284902
125,1,175653,-0.278595698324556,0.142949497000092,0.052098018917215
126,1,175805,-0.193807842874165,0.151494326194136,0.20162901679701
127,1,175818,-0.260492190608881,0.147707366008222,0.0786695500234287
128,1,175856,-0.221666625615046,0.145611899743761,0.12882639909173
129,1,175876,-0.210554560141824,0.143413057151752,0.142948883422157
130,1,175989,-0.239420143726777,0.143696758636838,0.0965708944495547
131,1,176001,-0.238840831778146,0.144454106053661,0.0991378915090672
132,1,176451,-0.208335839805677,0.146335972963165,0.155421922291371
133,1,177692,-0.217884467417929,0.142568919607853,0.12733989574911
134,1,178191,-0.223540722717945,0.142686631334181,0.118091318722776
135,1,178224,-0.217884467417929,0.142568919607853,0.12733989574911
136,1,178960,-0.259701126950737,0.143518133498292,0.0712183281791303
137,1,179139,-0.193504722860803,0.285579309000901,0.498477673354485
138,1,179139,-0.581686823061681,0.574705101625072,0.312160375202152
139,1,180955,-0.108934421780372,0.165478808844782,0.51077555580448
140,1,183802,-0.228543280402286,0.142539714045207,0.109748289955503
141,1,183954,-0.213345358927487,0.143651208487751,0.138393289140482
142,1,184450,-0.151357113204085,0.142610276842979,0.289263795521802
143,1,184641,-0.124019632884847,0.146846031426046,0.398931038624247
144,1,184718,-0.21044665160271,0.143211837640805,0.14259381567223
145,1,185296,-0.170268616719733,0.142752423645456,0.233766584390033
146,1,185438,-0.183170374582388,0.142713940322592,0.200166146870459
147,1,185469,-0.188962693184159,0.142899501726306,0.186908837494813
148,1,185503,-0.163001537569815,0.142618849357672,0.253847514573993
149,1,185705,-0.218826994551729,0.144009175399857,0.129522999442849
150,1,185749,-0.20931333247459,0.144049232416097,0.147093230411802
151,1,185806,-0.215575788996812,0.144216596185279,0.135858543026504
152,1,185879,-0.245589111502189,0.144782522321805,0.0907178562111982
153,1,185916,-0.12706987597831,0.14514778656715,0.381923469160456
154,1,185941,-0.131071863474987,0.145771403135998,0.369180197558455
155,1,185954,-0.171912185402755,0.146078159078372,0.240048030214508
156,1,186055,-0.172059024608057,0.143150680131538,0.230191130590855
157,1,186896,-0.142529840999615,0.145597515606443,0.328284757702261
158,1,187697,-0.709975687458325,0.294924561175495,0.0165830251355138
159,1,189392,-0.476404904016269,0.297816986879554,0.110569379958321
160,1,189416,-0.4196877490423,0.288261755330388,0.146301897966358
161,1,190132,0.0417895790514956,0.143608039374158,0.771224139477821
162,1,190148,0.0656430337183223,0.143626090809903,0.647922595907875
163,1,190165,0.0395450486165231,0.144757262190629,0.784873226174236
164,1,190169,0.0716022926927342,0.14454179699529,0.620644152641976
165,1,190933,-0.0259494081583749,0.143412825289732,0.856516916733239
166,1,192149,0.106830596137772,0.14448018559886,0.460147371037826
167,1,192302,0.355819197012396,0.18997448277133,0.0618968350104109
168,1,192303,0.268545180270628,0.171781811717164,0.118879874371414
169,1,192305,0.307073567748217,0.178381369421476,0.0860463632859814
170,1,192315,0.0412124807630505,0.203193637687481,0.839389703989742
171,1,192795,0.117870956750719,0.143010426625539,0.41037546798458
172,1,194020,-0.00184956659392449,0.150777941993099,0.990219665083487
173,1,194187,0.0155045385519611,0.143264185913208,0.913879963708945
174,1,194867,-0.0866982741006242,0.14311422172163,0.545038371707578
175,1,197325,-0.144839221473602,0.146479896596013,0.323438612088118
176,1,197392,-0.157633947936204,0.148330966921974,0.288636445986571
177,1,198857,-0.368939290644725,0.686308424675322,0.591212190785424
178,1,206666,-0.184106651906059,0.160739447943273,0.25283052616179
179,1,206675,-0.184537805864206,0.209426991774164,0.378833057133427
180,1,223051,-0.0503248511558367,0.165914282651356,0.761825924911994
181,1,223059,-0.149803754960619,0.172121950462046,0.384708818908614
182,2,7366,-0.317146018077771,0.206988954106491,0.126371698068142
183,2,8180,0.264418173938845,0.285580076692942,0.355131270121811
184,2,8187,0.0248824413697371,0.297332625832706,0.933353890478936
185,2,8250,0.324014042182192,0.292428438770285,0.268611273553466
186,2,8253,0.310656995271449,0.292469497389215,0.288877398049884
187,2,8285,0.103343349684246,0.158721605517317,0.515406713628613
188,2,8302,0.200548603274385,0.148279031900325,0.177078541654531
189,2,8306,0.200548603274385,0.148279031900325,0.177078541654531
190,2,8314,0.214011120957993,0.145166800742823,0.141307443158911
191,2,8317,0.191237330584448,0.148585648971228,0.198919757932401
192,2,8328,0.157792216740878,0.148029513285653,0.287174284960589
193,2,8331,0.157422417277047,0.147751441873107,0.287398575431792
194,2,8498,0.159007569035059,0.145153239165895,0.274068012953065
195,2,8651,0.154829077764087,0.145302392329754,0.287348807829566
196,2,9418,-0.247436473464822,0.369901394218076,0.503980224616768
197,2,9812,0.137969403809388,0.146216346608371,0.346020644346667
198,2,9932,0.104477206412285,0.145717559606825,0.473857893703327
199,2,10135,0.0888869230587434,0.145188112437183,0.540787005469678
200,2,11616,0.130431538213361,0.144944832151387,0.368802776358624
201,2,12133,0.125914741971227,0.145533641277456,0.387520253283583
202,2,12194,0.163574052758798,0.145991862428019,0.263291124329318
203,2,12359,0.109798842590487,0.145706475039742,0.45161466590783
204,2,13061,0.134494154946082,0.145637072304805,0.356383514499565
205,2,14298,0.101367290293226,0.146173351277574,0.488468727668012
206,2,15222,0.148690584332337,0.147487081664518,0.314068178541056
207,2,17986,0.156785313626326,0.144870845022156,0.279883735233578
208,2,19770,0.121066590261352,0.145972117381053,0.407448985905223
209,2,19836,0.117210520586283,0.145579238625036,0.421285405965517
210,2,19851,0.125602696610725,0.145986485503697,0.390167932041963
211,2,21595,0.107328968785451,0.145423730945748,0.460978663096595
212,2,22385,0.12952597906699,0.145510378826858,0.373991911522936
213,2,23441,0.133199676410436,0.14691750673451,0.365221450936465
214,2,24209,0.167807556689766,0.14560363982928,0.249897334013229
215,2,24341,0.18629895826659,0.145885771110195,0.202434748656669
216,2,26815,0.222637778598854,0.14556561523817,0.127044342101756
217,2,28209,0.275381695647075,0.145359186297024,0.0589769283192482
218,2,28695,0.118291326217038,0.152499469752668,0.438455219710468
219,2,35849,-1.81939409229602,1.56175767979051,0.244819523231952
220,2,35850,-0.586258957231735,1.91347257157181,0.75949229144433
221,2,41245,-0.00437537120384102,0.145535701654415,0.97603307897816
222,2,43214,-0.108642431811751,0.147782344951466,0.462735277333458
223,2,47104,0.0270584262563914,0.143765257680928,0.850818180848833
224,2,50915,0.01875755099584,0.145181642105002,0.897272527937963
225,2,55834,-0.0325715247078487,0.144503801804917,0.821796566889399
226,2,56422,0.00475708617919429,0.144772341656696,0.973805534585828
227,2,57715,-0.00189748410854595,0.144295294429897,0.989515543679542
228,2,59046,0.000487291359144881,0.145025275286565,0.997320975531244
229,2,59191,0.0102913211577958,0.14419387309282,0.943142574936024
230,2,59383,0.0394413007978316,0.144221162338422,0.784645813807004
231,2,59477,-0.00583305776779031,0.146406337039687,0.968241960763098
232,2,59755,-0.228376839913005,0.328727145578717,0.487681091219645
233,2,60471,-0.00123899088610602,0.144430688702825,0.993160320118429
234,2,60478,0.00822505777367089,0.144594854067352,0.954670201784405
235,2,60786,0.000476746902060898,0.144357760523286,0.997366826717997
236,2,61035,0.0435112683914347,0.144328772817885,0.763231136979873
237,2,61071,0.035079092768764,0.143680404170312,0.807259064781875
238,2,61675,-0.00137837339306324,0.144106195250519,0.992373766886571
239,2,62776,-0.0155009950460453,0.150409261905766,0.917974841188436
240,2,62939,0.0507792055914101,0.143831729773818,0.724264738226241
241,2,63527,0.0831503063591594,0.144329277026704,0.564904365349646
242,2,63857,0.0546350464821303,0.144401427037224,0.705394095141784
243,2,65527,-0.00728379574093924,0.143954015627042,0.959674416659218
244,2,67007,-0.0232539165674128,0.158487992732381,0.88343400881216
245,2,67023,0.212041494974701,0.327559361601594,0.517834207047679
246,2,67024,0.295245946064926,0.328576240630439,0.369498784778972
247,2,67976,0.0805553983253418,0.145965016510204,0.581378721938741
248,2,69628,0.142174503848288,0.148254141810654,0.338219247397888
249,2,71825,-0.335212480568238,0.286502031737534,0.242783132550225
250,2,72389,0.154106767266459,0.144895467481343,0.288249626100715
251,2,72392,-0.0280543553779772,0.146106642705306,0.847842533044462
252,2,73646,0.135770589048347,0.142936094411979,0.342828593437311
253,2,74564,0.165941594063418,0.142564306922147,0.245219382447637
254,2,74739,0.23957774715513,0.142738854862731,0.0941473920368292
255,2,79931,0.327203715055584,0.160585137102665,0.0423380939505001
256,2,80748,0.280253985268918,0.14829238684975,0.0595938542275599
257,2,80873,0.303135536881015,0.142740242145837,0.0343913772758976
258,2,81501,0.347875262806632,0.142426792664698,0.015076382721879
259,2,83526,0.329011452717544,0.142329240875741,0.0213737282994438
260,2,83845,0.373096940304269,0.142158481784184,0.0090542605315258
261,2,84412,0.446010483400374,0.360953426471447,0.217412029418055
262,2,84412,0.315848116902859,0.180356206004597,0.0807720315722767
263,2,84447,0.361073729686354,0.144095481792572,0.0126670828668775
264,2,87391,0.402577223450849,0.141289419441275,0.00463845232452652
265,2,87562,0.416057886869017,0.141544791099643,0.00350490043351529
266,2,87849,0.41242760557243,0.141561154365489,0.00380261404917893
267,2,87878,0.406263118142136,0.142234323489704,0.00453989252941323
268,2,88125,0.353486960925726,0.158873337407158,0.0267154118951659
269,2,89785,0.354875131753098,0.142639474706562,0.0133101287099668
270,2,93441,0.379999706788433,0.146793111145317,0.0100329032381169
271,2,93588,0.364479752594216,0.152151172203239,0.0171175493316721
272,2,93721,0.35438383927512,0.142204651882852,0.0131582395541277
273,2,93952,0.321463916296083,0.142012808897991,0.0242036660225411
274,2,95085,0.370639930059015,0.141874496391851,0.00937371313812921
275,2,103188,0.434046431550962,0.144886378911835,0.00293098689204878
276,2,107124,0.394685605475221,0.141762686343838,0.00565630502987513
277,2,111645,0.464144983189533,0.141258560791347,0.00111898569508779
278,2,111916,0.448393121277368,0.141745408634154,0.00169485086290418
279,2,111931,0.458146228982147,0.141880050581083,0.00135827544602221
280,2,111999,0.457863559170463,0.14135806952608,0.00131321356189097
281,2,114528,0.407350896129344,0.14263031137393,0.00454413398755482
282,2,116024,0.497051127431606,0.142171324486153,0.000532236008707541
283,2,119244,0.0921115996266101,0.157532887574568,0.559113926011555
284,2,119246,0.115156443507903,0.159172434712101,0.469870446571163
285,2,119247,0.179622382340507,0.160155429004815,0.262816006539127
286,2,120090,0.17962230338285,0.143723037115551,0.212207559298066
287,2,120291,0.194676931226643,0.145318930264668,0.181220003317455
288,2,120726,0.179871071534787,0.144529407216814,0.214130499728153
289,2,121716,0.216621471548457,0.144221503948236,0.133989712443758
290,2,123100,0.199686265556701,0.144490848846914,0.167845777942239
291,2,124677,0.185991646076932,0.144342568076038,0.198400787598283
292,2,127636,-0.126573604050785,0.182865898094172,0.489287963262693
293,2,127887,0.243930088259144,0.145093888949621,0.0936109199064577
294,2,128935,0.223742056324907,0.145047854924903,0.123838478765203
295,2,129053,0.253234234309805,0.14535533835926,0.0823490205243624
296,2,130040,0.234093446922457,0.146340434153085,0.110570885248934
297,2,130976,0.157209431488163,0.145433089724568,0.280446489196342
298,2,132199,0.186422367293287,0.146012024506458,0.202526101326114
299,2,133355,0.207565332730122,0.146923993279366,0.158613381733316
300,2,133435,0.218147023948332,0.147199938734817,0.139238348514361
301,2,133943,0.145520972564619,0.172700357724273,0.400010907630085
302,2,135183,0.190634415376995,0.147390093900603,0.196718320822448
303,2,135402,0.209543947291493,0.147294973574281,0.15573103989888
304,2,135898,0.220358208845703,0.14803612396522,0.137500415941919
305,2,135912,0.207272507691095,0.148199648422401,0.162809927581308
306,2,135925,0.207021299515491,0.147525585106191,0.161409134423967
307,2,136002,0.171923189088746,0.147542325868584,0.244705987189702
308,2,136173,0.168203704426524,0.148602225447961,0.258442405651714
309,2,138209,0.184682630693147,0.152921791705581,0.2279737575466
310,2,138318,0.207969293437053,0.152400512331888,0.173240707544818
311,2,138695,0.186950339151073,0.149853039114587,0.213019997211578
312,2,138818,0.168905157979974,0.149637814929646,0.259765669244961
313,2,139728,0.1957700113912,0.149275649112589,0.190552562190648
314,2,140174,0.180775370010466,0.149329214201031,0.226865284059903
315,2,140863,0.183096448299535,0.149260547117472,0.220756619766976
316,2,141152,0.162957239697908,0.149748720973861,0.27724721895282
317,2,141292,0.184793828205928,0.148596013837206,0.214472487277379
318,2,141545,0.2337590360029,0.149128497063246,0.11789362945522
319,2,145823,0.247096244216363,0.154794236206479,0.111319222337099
320,2,145934,0.101374169690533,0.255913963999141,0.692251420399186
321,2,145980,0.20328900405492,0.156410752034046,0.194547630884064
322,2,146723,0.193286026193315,0.149022014080484,0.195467953269109
323,2,147946,0.180913018920325,0.150437181368637,0.229944200851782
324,2,150394,0.214267672622908,0.163816530406753,0.191733421856304
325,2,151274,-0.0696150176873473,0.257211228398824,0.786816027185853
326,2,151397,0.157755664919088,0.15088845137269,0.296501855956456
327,2,153035,0.192274425139013,0.149126039959213,0.198123493814693
328,2,153228,0.114360015053615,0.15044441610828,0.447673539500481
329,2,153455,0.14388072701993,0.151510520767561,0.342943976016711
330,2,153732,0.155576859161775,0.156628106006538,0.321249869494283
331,2,153815,0.178339856725316,0.150823493867334,0.237826670656467
332,2,154160,0.147383783230166,0.149332568256458,0.324343126134241
333,2,154235,0.118537264169719,0.150899882111411,0.432666397095138
334,2,155527,0.203081849466416,0.16357091746747,0.215226117058214
335,2,159870,0.184834980344568,0.146888056961329,0.209100796318742
336,2,161229,0.204622938731182,0.149079481080582,0.170755574120914
337,2,161451,-0.317948143280527,0.31962325323042,0.320534823590995
338,2,161451,0.488028617194119,0.320044915798172,0.12818557491119
339,2,162696,0.284116142000365,0.14806339106626,0.0558054132062065
340,2,163284,0.287736498314639,0.146060668075284,0.0496220856150787
341,2,164166,0.211913259898256,0.147795209233796,0.152505850611822
342,2,165270,0.184462274090845,0.146650160815533,0.209281456350062
343,2,165675,0.17428900317028,0.149119202919009,0.243277010899458
344,2,166404,-1.04969865879562,0.383169833597857,0.00646545865408029
345,2,168012,0.10769412090456,0.18050997761514,0.551149975557837
346,2,168062,0.0772852307517462,0.148007764465545,0.601879407217363
347,2,168518,0.0477853340459963,0.147195157526013,0.745646369515173
348,2,168980,0.0642655316541312,0.147107476743677,0.662479201733416
349,2,169651,0.102167463683152,0.147116664988434,0.487847066449838
350,2,169902,0.520100531411147,0.244507525747695,0.0341017837417894
351,2,169960,-0.0362625484540873,0.229196881078043,0.874377289800506
352,2,170725,0.105192000527875,0.147372872304336,0.475834083963151
353,2,171254,0.148825138959256,0.147505314443565,0.313690827923206
354,2,172242,0.0265798874616707,0.145964865840139,0.855610464920366
355,2,173254,0.0116555663025797,0.144851819244054,0.935912675985104
356,2,173340,0.0350681035971804,0.144823590683012,0.80880952079866
357,2,173385,0.0348759634939912,0.144957119698024,0.810008666566727
358,2,173973,0.0786279072880521,0.144523313066928,0.586750529814814
359,2,174714,-0.211782381282083,0.37055078786673,0.568001427600062
360,2,177341,0.101383136310618,0.143990180353792,0.48183621984169
361,2,180314,0.0109779427359327,0.144138416743627,0.939332959853405
362,2,180339,0.0057178957772861,0.144503434968171,0.968458894430372
363,2,182758,0.121932945135903,0.143839191366392,0.397177669466519
364,2,183619,0.0572051907801484,0.144520448945846,0.692471297894142
365,2,183913,0.0682913754747214,0.148169116871708,0.645153069739065
366,2,184146,0.0931214684700412,0.14912543114132,0.532735063083663
367,2,187176,-0.013555516696575,0.145337706748164,0.925742694680603
368,2,191066,0.00304966871404089,0.146425890155989,0.983395118012016
369,2,191124,0.531467264928154,0.182826732204068,0.00388035024216645
370,2,191128,-0.465592613147096,0.16849119801476,0.00602180004203927
371,2,191599,-0.0421171763546878,0.14437971271871,0.770678810236198
372,2,191762,0.0166852678623478,0.150110108498571,0.911557775742279
373,2,191763,-0.0363439379146685,0.144956098107194,0.802173559626623
374,2,191959,-0.0727759443226133,0.144563401595892,0.614983794391764
375,2,192390,0.0279455177687448,0.148598462850107,0.850937196326308
376,2,195759,0.111330523187053,0.145736612075295,0.445427619492036
377,2,196912,0.135197262413931,0.143317286665471,0.346151010201101
378,2,197598,0.466662492724057,0.467974790845855,0.319352543722356
379,2,198110,0.090069628614564,0.144278141009483,0.532848459188681
380,2,198283,0.10030924361692,0.148802562490839,0.500682790612376
381,2,198805,0.0974961832214878,0.144886653414831,0.501442602253393
382,2,198891,0.0917959436316899,0.143767255438804,0.523559786224064
383,2,199248,0.0892839473044042,0.144100438573874,0.535924000505741
384,2,201782,0.0764915336634988,0.143944035180574,0.5954774100234
385,2,203285,0.226363881901637,0.142936435488207,0.114164708212314
386,2,203783,0.203279787719918,0.142724925795448,0.155249777356988
387,2,204179,0.195224873495274,0.143104037668713,0.173368594274344
388,2,205406,0.153535436736221,0.144724417706126,0.289469118729516
389,2,205834,0.162088463111707,0.144002489213941,0.26110173323039
390,2,205965,0.00940312407732274,0.157630951698772,0.95246593889012
391,2,207192,0.12633752613725,0.143968835185223,0.380793586856263
392,2,207561,0.129143478158353,0.143324000971054,0.368170926807943
393,2,208682,0.0692600525832177,0.14319990134629,0.628927125349183
394,2,210102,0.0985052342777509,0.143521557116796,0.49294644742471
395,2,212519,0.361737401595258,0.305062850659961,0.236506782687735
396,2,214801,0.0967067888369115,0.1435181827698,0.500860674530488
397,2,215016,0.0824211323519229,0.143461456669142,0.565983526932947
398,2,218876,-0.0141141257121125,0.145010430075004,0.922518144267863
399,2,227511,-0.0500762584022696,0.146014428732647,0.731837070911499
400,2,230378,-0.0114705517466898,0.144197080182413,0.936642037208737
401,2,231943,-0.0262097503668459,0.144605067871545,0.856274929471751
402,2,232156,-0.0224890032823061,0.144547562345346,0.876451417933589
403,2,232789,-0.00592089375945526,0.144040313823851,0.967234782036604
404,2,238524,0.000718740765791592,0.144243359048506,0.996027104551104
405,2,241518,-0.0766909599445971,0.145438329640185,0.598310173097281
406,2,250396,-0.164736803860494,0.144237500468389,0.254177468672714
407,2,250466,-0.142931586869371,0.144252263680318,0.322440119490867
408,2,252305,-0.158488364642637,0.144589760331805,0.273771572623855
409,2,254571,-0.0535878282631611,0.146842186476688,0.71537859300057
410,2,254742,-0.0849001877120188,0.146667666422496,0.563052151338621
411,2,254908,-0.0931559711887524,0.147774966011364,0.52884683534707
412,2,255033,-0.109775405012426,0.173200194395685,0.526617587073664
413,2,255862,-0.0811780612292649,0.146903925476927,0.580891957468787
414,2,255975,-0.0522357669141297,0.146410452656115,0.721472514448084
415,2,258311,-0.139952223327138,0.143826062444808,0.331186900994278
416,2,259284,-0.07875326712554,0.144442949681636,0.5859461427098
417,2,266330,0.00684120572096536,0.145124632156718,0.962428137298944
418,2,267100,-0.0129601069836414,0.145112871460953,0.92888577742214
419,2,268086,0.0326805002922199,0.145114664675697,0.821950371254693
420,2,274614,-0.000326691608193874,0.144243363073233,0.998194180847558
421,2,274729,-0.0261166397179755,0.145025654811107,0.857190824006458
422,2,275746,0.0585846025085269,0.144935466442047,0.686301879274179
423,2,277029,0.0450435811176068,0.144275412089395,0.755068666458231
424,2,277741,0.0384038280720362,0.144337506023879,0.790340912867566
425,2,278218,0.0311872603543979,0.144081693311257,0.828757821122845
426,2,278379,0.0339509320263045,0.147646087557836,0.818265316539412
427,2,279910,0.0182138290136435,0.144037396305833,0.899446068884338
428,2,280616,0.0222679142691435,0.150331008135764,0.882327992931633
429,2,283431,0.0200272622248026,0.146146388483225,0.891080757166337
430,2,283573,0.0296630601857444,0.144388482600648,0.837347382765644
431,2,286762,0.0291319398420961,0.144758425007233,0.840622750636947
432,2,287187,-0.0217774275066068,0.144086592762459,0.879950628418762
433,2,288379,0.0737153819808127,0.142945459648886,0.606394554802381
434,2,294941,0.0646425438892418,0.143043465886051,0.651612517060445
435,2,296073,0.0364950696225443,0.147031591299687,0.804114372982394
