SNP,Chr,Pos,Effect,SE,PMC1_CTR2_noMTX_Metformin_avg_logratio_Fitness_minus_ref.GLM
57,1,74572,-0.039976874863357,0.065355577966249,0.541141463948779
58,1,75211,-0.0383357317012067,0.0652391046265877,0.557163805270573
59,1,76030,-0.0197191026189373,0.065262565742218,0.762715446206927
60,1,80108,-0.132418363494224,0.0648738505173113,0.0419775190276527
61,1,81262,-0.147165766908647,0.0647589154513745,0.0236560411590698
62,1,81999,-0.126850891410609,0.0650407173968802,0.0519278909477926
63,1,82431,-0.125434338829162,0.0653596579542259,0.0557726048004775
64,1,83284,-0.131926153839379,0.0648425794483266,0.0426420868223122
65,1,83613,-0.114432505851056,0.0649294346037972,0.0788648557509248
66,1,84112,-0.110242687935672,0.0649571830744965,0.0905479740750885
67,1,84701,-0.10331452113141,0.0696242587927273,0.138731263776151
68,1,84858,-0.0724446889349329,0.0652919785716193,0.267948451145213
69,1,85751,-0.114694389457723,0.0653902376216517,0.0802984950219043
70,1,87445,-0.125230684670219,0.0654750073838568,0.0566020197218192
71,1,87467,-0.122652464319703,0.0658350663609151,0.0632889069109798
72,1,89070,-0.105261740325749,0.0655047232477229,0.108963012224052
73,1,89616,-0.0820393423332769,0.0652442523827813,0.209433311243803
74,1,89679,-0.0943130866144386,0.0652055498085208,0.148953308110163
75,1,89880,-0.0959895394001534,0.0652152404823273,0.141942030849165
76,1,91472,-0.0999448557719848,0.0656855694769955,0.129013381688239
77,1,93789,-0.0920492405667513,0.0650373866329196,0.15785391845128
78,1,94351,-0.0943837723237705,0.0652000690386806,0.148615808214904
79,1,99148,-0.0733517722612932,0.0651047042121462,0.26064568886344
80,1,101281,0.858599320274873,0.711846275854885,0.228564215418836
81,1,106011,-0.108889609398061,0.067725676906311,0.108772137018856
82,1,106800,-0.107448267415267,0.0650587626791528,0.0995141031153848
83,1,107970,-0.0646955198619645,0.0650250367760914,0.320450619338643
84,1,109000,-0.0980366176890603,0.0650218688779025,0.13251335107482
85,1,112549,-0.0543988120451094,0.065092698592515,0.403881700587524
86,1,112742,-0.0270700513110846,0.0653950422292788,0.679164652297153
87,1,113050,-0.0102659687323778,0.0652985862750445,0.875164669317864
88,1,113135,-0.0374066335412748,0.0651041118255136,0.565950570033052
89,1,114076,-0.0257266100277477,0.0651201529653405,0.693034473058998
90,1,114628,-0.0230353277237265,0.0652878154046395,0.724428450178311
91,1,116283,-0.00582821162910319,0.0656617818498201,0.929322112648149
92,1,126880,-3.46688537835452,1.21811984451774,0.00468444393573465
93,1,127853,0.0613003880992995,0.0654589972114694,0.349671467011988
94,1,128302,0.0619609278888426,0.0652051647510894,0.34263754680113
95,1,128704,0.085999239147537,0.0651930076436061,0.187974605483826
96,1,128911,0.0979499122278168,0.065152484128109,0.133631336362522
97,1,130267,-0.0639530186218617,0.0652410128383734,0.327630164738982
98,1,130271,-0.0608550392224138,0.0653270400237498,0.352208678929727
99,1,130613,-0.021237261695133,0.0660088372544564,0.747844940778154
100,1,132012,-0.0254004872427243,0.0658645104781786,0.699990007229214
101,1,133231,-0.0556169259468579,0.0653438957159024,0.395267542236296
102,1,137074,0.00075695473028925,0.0653178719708046,0.990760241512325
103,1,137304,0.0166562893893568,0.0653345735161668,0.798919164588419
104,1,139686,-0.00522969960755748,0.0654258633997629,0.936335668187886
105,1,149562,0.0144033783888596,0.0655712341829834,0.826262911272852
106,1,150447,0.0277050153530061,0.066286698615447,0.676232399212574
107,1,151446,-0.147000273187325,0.13297029246356,0.269690622933723
108,1,154084,0.00754630946274737,0.0665067274097693,0.90972493885694
109,1,156633,0.00153517633045166,0.0674197049763562,0.981846253311075
110,1,157269,0.0119216334277891,0.0652977894251745,0.855237635476223
111,1,160054,0.00985185405698419,0.0659191980935559,0.881281157527905
112,1,166222,0.00592744541730317,0.0654329522842144,0.927871284319602
113,1,166416,0.00755998648143691,0.0652996325971869,0.907897648120234
114,1,167326,0.0014575291445838,0.0656719014586163,0.982305659077509
115,1,168836,-0.0326879394981116,0.0653375716349286,0.617180422687715
116,1,171200,-0.0583715377709977,0.0653848442080968,0.372605646823985
117,1,171431,-0.0598356742109302,0.0657902382457136,0.363711200468524
118,1,173339,-0.0910503550026164,0.0651751286020031,0.163287901350192
119,1,173845,-0.082385142628589,0.0651534835071096,0.206892754455786
120,1,175121,-0.0364051160886949,0.0651425876606915,0.576616539937363
121,1,175281,-0.0466365913238573,0.0651795453771045,0.474767193297997
122,1,175315,-0.0413132443906023,0.0651691743074242,0.52653156229939
123,1,175523,-0.0376193417852211,0.0655451397331591,0.566370153523511
124,1,175541,-0.044097645446693,0.0652658989174006,0.499698055123131
125,1,175653,-0.0353336173584295,0.0654877466474651,0.58985068910306
126,1,175805,-0.0546449668583524,0.0691591292789383,0.429980080036443
127,1,175818,-0.0348275210610722,0.0676045941176242,0.606760165183425
128,1,175856,-0.0492416927214057,0.0665447211219258,0.459804613108645
129,1,175876,-0.0414416016315246,0.0655386090512688,0.527584857812379
130,1,175989,-0.0474091786410274,0.0657143853176411,0.47111460238802
131,1,176001,-0.0562495899086542,0.0660376529735923,0.394913369502986
132,1,176451,-0.0375268375744853,0.066870277650536,0.575025037356102
133,1,177692,-0.0237607360227304,0.065193995174272,0.715731246785564
134,1,178191,-0.0220651791099157,0.0652604381257525,0.735481606195763
135,1,178224,-0.0237607360227304,0.065193995174272,0.715731246785564
136,1,178960,-0.0266933771261555,0.0657116953421893,0.684827413986758
137,1,179139,-0.0205958300486504,0.130264482631072,0.874462264572158
138,1,179139,0.00139073992188943,0.262365495625913,0.995773609217127
139,1,180955,0.00600891903290202,0.0754809425377979,0.936593803883387
140,1,183802,0.00685262408689705,0.0652134510451855,0.916372075877673
141,1,183954,0.00288523110037348,0.0656890716039102,0.964990980136903
142,1,184450,0.0151529798818422,0.0651091065934354,0.816104312164221
143,1,184641,0.0317971460882511,0.0669875964634629,0.635314192324758
144,1,184718,0.0233683250029477,0.0654722494134674,0.721365306358017
145,1,185296,0.043215908580471,0.0651656786121627,0.507654643790924
146,1,185438,0.0299984219897647,0.0651897888126058,0.645677113867453
147,1,185469,0.0287524124510221,0.0652855154515127,0.659909536142777
148,1,185503,0.0265822719372644,0.0651191794088089,0.683367318730113
149,1,185705,0.0222347941909209,0.0658518832394678,0.735828729467757
150,1,185749,0.0376457595755601,0.0658320310587453,0.567790510155499
151,1,185806,0.0368557130855733,0.0659212810239728,0.576457047632557
152,1,185879,0.0331419642311039,0.0662456604479183,0.617183457788791
153,1,185916,0.0364598981149835,0.0662105696539225,0.58221108706323
154,1,185941,0.0374444867645253,0.0664976897282098,0.573727974051442
155,1,185954,0.0453074178580307,0.0666782454273637,0.497270693296906
156,1,186055,0.020646594122956,0.0653809705704341,0.752349258008113
157,1,186896,0.0531786195835882,0.0664019593124319,0.423751853857432
158,1,187697,0.301440160426575,0.134590783870487,0.0257338330947397
159,1,189392,0.238342232954849,0.135662504679308,0.0798058596261816
160,1,189416,0.371210474365832,0.130311953681001,0.00464814372211595
161,1,190132,0.160208285615814,0.0649155100848087,0.014062371794331
162,1,190148,0.154013581148766,0.0649778712094307,0.0183130441989909
163,1,190165,0.172625534938121,0.0653534639052239,0.00862320465602764
164,1,190169,0.157521321485472,0.0653784798248537,0.0164911245982992
165,1,190933,0.0447059191526413,0.065336027553781,0.494268760786832
166,1,192149,-0.0455846493373172,0.0658691941797227,0.489362081212558
167,1,192302,0.0930101410909892,0.0868903011487064,0.285156344064551
168,1,192303,-0.00121970839251873,0.0785792016314665,0.987624481620156
169,1,192305,0.0470438664068711,0.0816193143478632,0.564724636863968
170,1,192315,-0.0543448799829758,0.0925882762076567,0.557611093951126
171,1,192795,-0.0173550352536342,0.0652490335866695,0.790408744580122
172,1,194020,-0.0978273383192321,0.0685362925569553,0.154354356328643
173,1,194187,-0.0791471469463743,0.0651736338000607,0.225405104228991
174,1,194867,-0.0624355062348251,0.0651894477235515,0.338841901843392
175,1,197325,-0.105241723124469,0.066631848163637,0.115128322205637
176,1,197392,-0.133155040303205,0.0673545477431936,0.0488276597548692
177,1,198857,0.0932239670625385,0.312949928415302,0.765964041836903
178,1,206666,-0.148766587056074,0.0729826062486341,0.0422563771639368
179,1,206675,-0.162797461570092,0.095180939084019,0.0880705883650908
180,1,223051,0.0674402662673186,0.0755584886893792,0.37270243587631
181,1,223059,0.00797147707693391,0.0785466740205255,0.919221388103497
182,2,7366,0.195144867785596,0.094099943761027,0.0388221536681644
183,2,8180,0.00938560311540293,0.130341840152784,0.942636639627101
184,2,8187,-0.0758807643279056,0.135483501010368,0.575784316397146
185,2,8250,-0.0527134757332597,0.133508846181068,0.693205824746443
186,2,8253,-0.0668563369099573,0.133490904081325,0.616802440298163
187,2,8285,0.0450638666697447,0.0723586776698812,0.533828226604647
188,2,8302,0.000851995226534008,0.0677695228644508,0.989976399505761
189,2,8306,0.000851995226534008,0.0677695228644508,0.989976399505761
190,2,8314,-0.00578857776635644,0.0663785709754424,0.930557598352844
191,2,8317,-0.00484693513835088,0.0678926486566852,0.943126871951829
192,2,8328,-0.0139904819696867,0.0675852937154274,0.83612544539819
193,2,8331,-0.0173952299913616,0.0674559755921602,0.796653417887517
194,2,8498,0.00721859776485023,0.0662809576672857,0.913336490210851
195,2,8651,-0.00368111235506419,0.0663438420208919,0.955783178555945
196,2,9418,0.0294771407424932,0.168723154212107,0.861409910946666
197,2,9812,-0.0119723077520313,0.0667352922770342,0.857726603840113
198,2,9932,0.00604278903591693,0.0664745207651849,0.927620560801411
199,2,10135,0.00256624083350721,0.0662205814697498,0.969109288661817
200,2,11616,0.00306798490296734,0.0661502332985717,0.963034361521341
201,2,12133,0.008964290471553,0.0664116984717072,0.892704149819825
202,2,12194,0.00603289986917277,0.0666694530096951,0.927949388976231
203,2,12359,0.00822347228314602,0.0664738578699237,0.901615405702417
204,2,13061,0.010961646365667,0.0664678462446901,0.86910408124353
205,2,14298,0.0126015143368119,0.0666767266907694,0.850205978758432
206,2,15222,0.00678469948704286,0.0673293586835755,0.919791193479213
207,2,17986,-0.00968197439653173,0.0661484276138568,0.883714898910223
208,2,19770,0.0118477272022877,0.0666048092306263,0.858918498157689
209,2,19836,0.0243942228229683,0.0664121089428533,0.713603514298383
210,2,19851,0.015729290804976,0.0666140211762384,0.813471978246492
211,2,21595,0.0218348500076511,0.0663339518222361,0.742225789510294
212,2,22385,0.0270048452088365,0.0663913513653726,0.684436314057395
213,2,23441,0.0214777888765003,0.0670421426801779,0.748883094576117
214,2,24209,0.026406916495388,0.0664849208340092,0.691469938924487
215,2,24341,0.0227696700641604,0.0666460501995804,0.732817064448339
216,2,26815,0.0197104622029427,0.0665689241924355,0.767334664729056
217,2,28209,-0.0067170039230901,0.066598633011856,0.919720455562793
218,2,28695,-0.0472813878880751,0.069532253374549,0.496955112741144
219,2,35849,-0.586054712035535,0.712629293839697,0.411413706225646
220,2,35850,-0.842774127154057,0.871239473685318,0.334042476194179
221,2,41245,-0.00910227463717961,0.0663423624433832,0.890949709925519
222,2,43214,0.0397674995170492,0.0673865213223721,0.555474191139222
223,2,47104,0.0160958550383885,0.0655346590513855,0.806128210903005
224,2,50915,0.0487593119595976,0.0661333086516815,0.461436841778287
225,2,55834,0.0515668665708169,0.0658211856469914,0.433894829930818
226,2,56422,0.0473007993201545,0.065948124755322,0.473698791183422
227,2,57715,0.0488619595579555,0.0657271785860282,0.457730577138303
228,2,59046,0.0523352972467607,0.0660526554226905,0.428702219237558
229,2,59191,0.066988615262959,0.0656360647197409,0.308139700324362
230,2,59383,0.0711106438949955,0.0656427407340655,0.279415592262524
231,2,59477,0.0552155874491672,0.0666763505949535,0.40816573096904
232,2,59755,0.186892891426566,0.149625997872873,0.212468225632469
233,2,60471,0.0686750968004488,0.0657387810265989,0.296892013430433
234,2,60478,0.0742066048274962,0.0657970168508444,0.260165682600048
235,2,60786,0.0659065206694748,0.0657135104183817,0.31657817981512
236,2,61035,0.0741824099636086,0.0656837614835517,0.259501339559577
237,2,61071,0.0705715698961929,0.0653960366012149,0.281261504101975
238,2,61675,0.0817577257038387,0.0655481157854183,0.21311684107299
239,2,62776,0.0870319507784716,0.0684100919240731,0.204136191746701
240,2,62939,0.081975708879146,0.0654335408103216,0.211104605543656
241,2,63527,0.0686703810450345,0.0657234590714095,0.296812707500413
242,2,63857,0.0596737187092077,0.0657636691597232,0.364816206320252
243,2,65527,0.0771160439910528,0.0654947704420779,0.239813893735072
244,2,67007,0.0457505475278798,0.0722096475493595,0.526765615989716
245,2,67023,-0.0204900059457049,0.149406152142244,0.890995961268183
246,2,67024,-0.1089952795256,0.149844031599079,0.467468284698194
247,2,67976,0.0530976696898889,0.066508436891573,0.42519843232308
248,2,69628,0.0647540095514442,0.0675834341088703,0.338650770993337
249,2,71825,-0.0810923242480506,0.130786895515129,0.535635428486835
250,2,72389,-0.0212166683833779,0.0661482975269398,0.74859420837574
251,2,72392,-0.0579649559707496,0.0665363060670416,0.384249138088925
252,2,73646,-0.00772068503473811,0.0652409112765527,0.905864657302772
253,2,74564,-7.90655372251148e-05,0.0651141014287528,0.999031845752023
254,2,74739,0.0190831463621194,0.0653203049735889,0.770345678607904
255,2,79931,0.0109830184605232,0.073631403644123,0.881510864925386
256,2,80748,0.00605419699760877,0.0679410759792397,0.929045401931203
257,2,80873,-0.00334249987306326,0.0654838205863057,0.959320014334524
258,2,81501,0.00609659903798787,0.0654723479029672,0.925863311494844
259,2,83526,0.0114158854845372,0.0653687615275383,0.861464016771487
260,2,83845,0.0168377810128914,0.0654275754491912,0.797058609139125
261,2,84412,-0.0479508006632159,0.164880294423938,0.771358324469762
262,2,84412,-0.00124115832562827,0.0825737086298208,0.988016008758546
263,2,84447,-0.00481636831739887,0.0662686456702715,0.942102369271384
264,2,87391,0.0277538183406297,0.0651280275767897,0.670263764204386
265,2,87562,0.0479353266530823,0.0652597810042488,0.463112871144041
266,2,87849,0.0496751078122324,0.0652499045441935,0.446982927190537
267,2,87878,0.0411771504810659,0.0655474371128923,0.530276642779929
268,2,88125,-0.0198417259796095,0.0729225752835083,0.785709547565011
269,2,89785,0.00130682519466002,0.0655913396375734,0.984115458910119
270,2,93441,0.00820579158174092,0.0675480200985212,0.903379295622968
271,2,93588,-0.0106914084868486,0.0699189593180935,0.878555484482263
272,2,93721,-0.0124286217193721,0.0653899638792817,0.849364113197265
273,2,93952,-0.0197833819300427,0.0651977578670665,0.761735962346072
274,2,95085,-0.0286754591993366,0.0652794259935084,0.660732841289838
275,2,103188,0.0477266690318882,0.0668341187379356,0.475633325752102
276,2,107124,0.0287723018660613,0.0653117979780646,0.659817442527178
277,2,111645,0.119379437607268,0.0650620610568008,0.0673685337277305
278,2,111916,0.115253206818913,0.0652379057571052,0.0781493106980579
279,2,111931,0.125142519239492,0.0652869851720773,0.0560695862554331
280,2,111999,0.133967221356572,0.0650002841316758,0.0400326749990028
281,2,114528,0.109590580078088,0.0655073229855128,0.0952227649916709
282,2,116024,0.102510225045737,0.0656967019157036,0.119571882389445
283,2,119244,0.0401181494221075,0.0718161267361446,0.576773122975453
284,2,119246,0.0466113662173158,0.0725718831720613,0.52110921279523
285,2,119247,0.0540469654594813,0.0730819801784675,0.460071347860043
286,2,120090,0.0930665718296461,0.0654754100083948,0.156084113744097
287,2,120291,0.089104597876804,0.0662438636451191,0.179456550879705
288,2,120726,0.107565150840859,0.0657810331100647,0.102898459629797
289,2,121716,0.0667052548625039,0.0658590801954198,0.311826367620804
290,2,123100,0.0984289427201386,0.0658375841932017,0.135800890555232
291,2,124677,0.0137711360055611,0.0659506351897423,0.834717193489391
292,2,127636,0.0460316750716343,0.0833819894243916,0.581258110274263
293,2,127887,0.0217185831504227,0.066396846170119,0.743784141405639
294,2,128935,0.0104562926459404,0.0663417970273997,0.874852314582523
295,2,129053,0.00110614133562148,0.0665460566572433,0.986747411015088
296,2,130040,-0.0183969769171337,0.0669450873520825,0.783625303503068
297,2,130976,-0.013988086731189,0.0664027344075518,0.833277816977045
298,2,132199,-0.0453547837330077,0.0666710046516609,0.496774687433186
299,2,133355,-0.0077290173932929,0.0671647286752843,0.908450676692112
300,2,133435,0.00128284753641239,0.0673110950500884,0.984805216675604
301,2,133943,0.0899196613274852,0.0786610276691148,0.253759916417933
302,2,135183,-0.018157566121946,0.0673414758690305,0.787599220352692
303,2,135402,-0.0127413297770316,0.0673348217855267,0.850026409182847
304,2,135898,-0.0203446916040819,0.0676866953970552,0.763918209234374
305,2,135912,-0.0197467252395196,0.0677372058213496,0.770825161421384
306,2,135925,-0.0183498979423971,0.067431404819363,0.785683556272135
307,2,136002,-0.0219635927121864,0.067377877615474,0.744635425471693
308,2,136173,-0.0180981394934672,0.0678579413766322,0.789851044129677
309,2,138209,-0.0630876254332027,0.069774194938314,0.366522720468693
310,2,138318,-0.07545900160987,0.0695405704239771,0.2786144982394
311,2,138695,-0.0722675264352097,0.0683544465302837,0.291121894106693
312,2,138818,-0.0507373493071137,0.0682836545994256,0.457952884408993
313,2,139728,-0.0257254014772863,0.0682007774653724,0.706250900788917
314,2,140174,-0.0309485900521445,0.0681946293060418,0.650231956974635
315,2,140863,-0.0254183819961873,0.0681735062398841,0.709485059068061
316,2,141152,-0.0255355541405031,0.0683654948307079,0.708989221083372
317,2,141292,-0.0385208427420798,0.0678563811217286,0.57061181639152
318,2,141545,-0.0578115104049719,0.0681486156354286,0.396837280771981
319,2,145823,-0.0411248806050863,0.0707850446029968,0.561622911033527
320,2,145934,-0.209603997138606,0.116152590398203,0.0719961445790605
321,2,145980,-0.0352193309722635,0.0714473711886565,0.622360839933936
322,2,146723,-0.0335113994217124,0.0680716385700361,0.622816093583382
323,2,147946,-0.0631566016292149,0.0686365099120547,0.358117292238933
324,2,150394,-0.0898582969095147,0.0747053662693784,0.229845965791726
325,2,151274,-0.0165314433947028,0.117261424713594,0.887966643784114
326,2,151397,-0.0894317119004078,0.0687259308540657,0.194011141529585
327,2,153035,-0.0628441934936095,0.0680584811392656,0.356437232530699
328,2,153228,-0.042492947564706,0.0686005733731233,0.53603563462726
329,2,153455,-0.0583655007540189,0.0690860948555241,0.398782055123137
330,2,153732,-0.0681697902342082,0.0714082326723922,0.340408555415155
331,2,153815,-0.0803208100894857,0.068757798616828,0.243526475322142
332,2,154160,-0.0453613229832379,0.0681259802453981,0.50594523212303
333,2,154235,-0.0559941875535899,0.0687849314061934,0.416166639618579
334,2,155527,-0.0785927341934678,0.0746110536954333,0.29289383820295
335,2,159870,-0.0662289691560507,0.0670179030856128,0.323717869359526
336,2,161229,-0.0490540024325468,0.0680905884533431,0.471741580620236
337,2,161451,-0.0345459172651923,0.145896259791987,0.812961618131261
338,2,161451,-0.0634999825913392,0.146336689119036,0.664603845362707
339,2,162696,-0.0845874284598778,0.0676978934785507,0.212315962235003
340,2,163284,-0.0778109666466069,0.0668201411837756,0.245014414721301
341,2,164166,-0.0648180121106599,0.0674818474557756,0.337448427640651
342,2,165270,-0.0496958895523383,0.0669495041126882,0.458405798127473
343,2,165675,-0.0703404883614824,0.0680060560411699,0.301691462441399
344,2,166404,0.0411543408515627,0.176505618532275,0.81577102692789
345,2,168012,-0.0585951782646039,0.0822698390619643,0.476791845175317
346,2,168062,-0.070466783903965,0.0673927326072617,0.29645474717891
347,2,168518,-0.0410379277281274,0.0670749893170363,0.5410496357404
348,2,168980,-0.0452665949193298,0.0670354009043643,0.499950104165096
349,2,169651,-0.0529430603808978,0.0670513581361694,0.430297477764393
350,2,169902,0.351643259461447,0.110601108017144,0.00160642130608254
351,2,169960,-0.0247737767921468,0.104477297097548,0.81270035579026
352,2,170725,-0.111036625637562,0.0669697455513058,0.0982034113728648
353,2,171254,-0.0825671237389283,0.0671952503464671,0.219978718538603
354,2,172242,-0.106798259251648,0.0662995808773263,0.108107570512959
355,2,173254,-0.0934199299870321,0.0658454270210828,0.156846552514302
356,2,173340,-0.0800084387356031,0.0658874343776706,0.225437220325042
357,2,173385,-0.0808618702415748,0.0659454180865096,0.220943042799412
358,2,173973,-0.0766593943824403,0.0657837407819254,0.244674558744259
359,2,174714,0.177881430693234,0.168732370063984,0.292502172580436
360,2,177341,-0.0947091979167392,0.0654918701720282,0.149030415189177
361,2,180314,-0.0830046685764888,0.0655589304811936,0.206309414404896
362,2,180339,-0.076465960426961,0.0657477776399302,0.245607101843555
363,2,182758,-0.12088291048977,0.0653212832481473,0.0650638717975478
364,2,183619,-0.129943484445733,0.065531896791196,0.0481528384020077
365,2,183913,-0.132609114822499,0.0671951709211292,0.0492191259252959
366,2,184146,-0.111494096236793,0.0677586400460125,0.100765170269692
367,2,187176,-0.160167033059003,0.0657038802985325,0.0152735265383619
368,2,191066,-0.129355601642946,0.0663938691320268,0.0521704444297542
369,2,191124,-0.0559372409280723,0.084282668530629,0.507324409994057
370,2,191128,0.0725425838555904,0.0775387807734361,0.350136675289653
371,2,191599,-0.150663879160599,0.0653347299995998,0.0216878129790281
372,2,191762,-0.149353554703218,0.0679672515431628,0.0286385959844315
373,2,191763,-0.127801034122796,0.0657347078381914,0.0526661797912764
374,2,191959,-0.149552700400483,0.0654421518871702,0.0228897131621644
375,2,192390,-0.165306172645947,0.0671698494822395,0.0143322759889171
376,2,195759,-0.0726404254931908,0.0663780235954574,0.274550067012824
377,2,196912,-0.046364337503037,0.0653684930630381,0.478621086336032
378,2,197598,0.0738324765869693,0.213595562409806,0.729800511709382
379,2,198110,-0.0355254084309994,0.0657798999580116,0.58949288666208
380,2,198283,-0.0478955985610997,0.0678290412680586,0.480577850593983
381,2,198805,-0.0371669942962182,0.0660609068264245,0.574052780766054
382,2,198891,-0.0415874137504293,0.0655383473985428,0.526132421370391
383,2,199248,-0.0480753013135852,0.0656756484420643,0.464647518043591
384,2,201782,-0.0278051395526397,0.0656280243458573,0.672058816336351
385,2,203285,-0.0190692859719843,0.0653823276970264,0.770719358752386
386,2,203783,-0.0414801195195866,0.065212040213274,0.525136017686921
387,2,204179,-0.0259992168925657,0.0653926471081931,0.691175512991532
388,2,205406,-0.029332407455792,0.0660608574286463,0.657299467509351
389,2,205834,-0.0151947274979301,0.0657578406870818,0.817393544818754
390,2,205965,-0.0150331830937858,0.0718537061479907,0.834397719538896
391,2,207192,-0.0268453435054883,0.0656857808872243,0.683012516887803
392,2,207561,-0.0358154034659955,0.0653831293280297,0.584190919555993
393,2,208682,-0.0375500500579886,0.0652702809337842,0.56545434378867
394,2,210102,-0.0216601467475426,0.0654593653775232,0.740920469292587
395,2,212519,-0.00845931183757287,0.13934221010417,0.951625402040662
396,2,214801,-0.0430960982417568,0.065426204472909,0.510519236444916
397,2,215016,-0.0530897134576606,0.0653680024123878,0.417243342253987
398,2,218876,-0.0552315150920296,0.0660400872878937,0.403533272822363
399,2,227511,-0.0877323788874211,0.0664094030786207,0.187329161693115
400,2,230378,-0.0965638195002764,0.0655331784480395,0.141504607528654
401,2,231943,-0.0984978973103307,0.065714088098275,0.134797059547274
402,2,232156,-0.0956451077415512,0.0656989212836624,0.146334083717055
403,2,232789,-0.0972795330661873,0.0654580597449188,0.138135890363204
404,2,238524,-0.0897190641592861,0.065581295942838,0.172163886013701
405,2,241518,-0.0953077061046154,0.0661314950500345,0.150418936159328
406,2,250396,-0.129313162416307,0.0655130774847904,0.0491778759095044
407,2,250466,-0.128722375570862,0.0654929829856941,0.0501472446311967
408,2,252305,-0.145705805072327,0.0655678731402322,0.0269022004813315
409,2,254571,-0.13654524119992,0.0665566369876463,0.0409494227760945
410,2,254742,-0.138978572430582,0.0664815371626836,0.0372892660475763
411,2,254908,-0.143565713302104,0.066968215628538,0.0327325336519221
412,2,255033,-0.0463113582369479,0.0789616578418647,0.557911477969544
413,2,255862,-0.129009427520236,0.0666439240001937,0.0536901542258519
414,2,255975,-0.126281827451874,0.0664156098243868,0.0580652830938675
415,2,258311,-0.117678776857413,0.0653531073231512,0.0726098261879559
416,2,259284,-0.12831653684723,0.0655186285574847,0.0509615319500765
