SNP,Chr,Pos,Effect,SE,MID2_WSC2_MTX_Fluconazole_avg_logratio_Fitness_minus_ref.GLM
67,1,84701,-0.288034214967753,0.169391733509554,0.0899359077737383
68,1,84858,-0.199829789042215,0.158927175309354,0.209451989388969
69,1,85751,-0.182171838101504,0.159643186421318,0.25459403708386
70,1,87445,-0.147184149637636,0.160083896718685,0.358504371958604
71,1,87467,-0.181082941884082,0.16082596916104,0.260949105835645
72,1,89070,-0.0616618246640927,0.16007250228649,0.700312470008793
73,1,89616,-0.09537856820668,0.159163916478331,0.549392289674313
74,1,89679,-0.085527281963776,0.159199949230803,0.591445949724895
75,1,89880,-0.0790458143659372,0.159249807533133,0.619946805566795
76,1,91472,-0.10954426269473,0.160381917399561,0.495041412232352
77,1,93789,-0.124932012101242,0.158695141842848,0.431666495312911
78,1,94351,-0.213667870763778,0.158845837014766,0.179447634180448
79,1,99148,-0.205993935799085,0.158455530493557,0.194445397092939
80,1,101281,0.683196685045835,1.73674813061528,0.69427856822008
81,1,106011,-0.217367243024195,0.165130447254825,0.188915172488903
82,1,106800,-0.242727941787457,0.158523078072183,0.126619662077062
83,1,107970,-0.197930029486703,0.158227120720196,0.211790828469252
84,1,109000,-0.0614412072221092,0.158823238376644,0.69909832227784
85,1,112549,0.00142222752373894,0.158677056718005,0.992853694148367
86,1,112742,-0.00539290175346707,0.159295022150513,0.973012068308447
87,1,113050,-0.0640175990094358,0.158990793823902,0.687449653231608
88,1,113135,-0.0807255796376435,0.158564048032009,0.610997452704153
89,1,114076,0.0561998265262201,0.15859404351749,0.723278609526428
90,1,114628,0.0451998198233049,0.159005337421229,0.776373172380194
91,1,116283,0.141533000517228,0.159730474356444,0.376180938090331
92,1,126880,-7.22790335728433,2.97556621297653,0.0156354770059827
93,1,127853,0.0303387842501839,0.15960210913569,0.849347774936599
94,1,128302,0.0964636988931678,0.158914272602501,0.544229716076173
95,1,128704,0.0440154235149479,0.159138217412211,0.782259789904298
96,1,128911,0.0905557286720182,0.159100085969206,0.569599624311153
97,1,130267,0.0965971826275434,0.159014529510705,0.54392700324103
98,1,130271,0.091020780063738,0.159212764139463,0.56789399815139
99,1,130613,0.100119082697714,0.16068664140995,0.533640621311856
100,1,132012,-0.0428710687216241,0.160417487662224,0.789435169482213
101,1,133231,-0.0538839470880025,0.159269461340613,0.735323641160482
102,1,137074,-0.0539736992373829,0.15904278763143,0.734535908779261
103,1,137304,-0.141982242533635,0.158944475084741,0.372314738932875
104,1,139686,-0.0930588892447295,0.15925613000224,0.559368365055628
105,1,149562,-0.145780043755834,0.159508021635365,0.361374553237464
106,1,150447,-0.121165658087224,0.161339185267492,0.45315325601208
107,1,151446,-0.0714554226014865,0.324360518268043,0.825767749200098
108,1,154084,-0.106487755947459,0.16186767690285,0.51105096666663
109,1,156633,-0.175318631774314,0.163922040413346,0.285564191644433
110,1,157269,-0.151662213358829,0.158822298349698,0.340272815219619
111,1,160054,-0.124025698560571,0.160402412619342,0.439912058628002
112,1,166222,-0.192089270135142,0.159022489068486,0.227879840829743
113,1,166416,-0.14429547258692,0.158841741302533,0.364274606221516
114,1,167326,-0.122941171287908,0.159797061749366,0.442195208783937
115,1,168836,-0.10479191458951,0.159075325406662,0.510481552614557
116,1,171200,-0.167945243482125,0.159160633078111,0.292058553351248
117,1,171431,-0.199534491775017,0.160054708859889,0.213347205571031
118,1,173339,-0.151071494374496,0.158955995823003,0.342560188608138
119,1,173845,-0.168362655782149,0.158774626641052,0.28969325225171
120,1,175121,-0.122089976228409,0.158578908692091,0.441873834431295
121,1,175281,-0.139546760157287,0.158673157569447,0.379749975451617
122,1,175315,-0.145165385919495,0.158608813915741,0.360689578746425
123,1,175523,-0.115449222292878,0.15957836498089,0.469873904065555
124,1,175541,-0.142756975498287,0.158863271675905,0.369470105434285
125,1,175653,-0.103272833152877,0.159453430685257,0.51762090851094
126,1,175805,-0.11957595644731,0.168452003214306,0.478264682485849
127,1,175818,-0.177752066584079,0.164427483762441,0.280418978567867
128,1,175856,-0.1276114126909,0.162039802378637,0.43149938502286
129,1,175876,-0.116078481224394,0.159577071812812,0.467454981947461
130,1,175989,-0.0851236192779145,0.160088168181888,0.595247738835192
131,1,176001,-0.110041540598174,0.160880192288048,0.494425936501313
132,1,176451,-0.0966552722626159,0.162840662034305,0.553188342579677
133,1,177692,-0.202529695423211,0.158430595589139,0.201966049054931
134,1,178191,-0.185715774398906,0.158646925046763,0.242539912397406
135,1,178224,-0.202529695423211,0.158430595589139,0.201966049054931
136,1,178960,-0.15679264754378,0.159847484099553,0.327319233078552
137,1,179139,-0.10281443154738,0.317197298845348,0.746028552428965
138,1,179139,-0.977114907319771,0.636819002571753,0.12583481570093
139,1,180955,-0.133571410657379,0.183682961079353,0.467594895927538
140,1,183802,-0.15359746019995,0.158606337471022,0.333497970319224
141,1,183954,-0.125756105144263,0.159833033258525,0.431928772959865
142,1,184450,-0.0639968013893491,0.158535869819694,0.686696915493801
143,1,184641,-0.0258193152958172,0.163181250441504,0.874370162784149
144,1,184718,-0.0938808237019382,0.159395122159287,0.556250201328889
145,1,185296,-0.0295623671229049,0.158789095886843,0.852415419728552
146,1,185438,-0.0318232691999401,0.158795355852638,0.841279818568191
147,1,185469,-0.0302227947144012,0.159025440068773,0.849379141641435
148,1,185503,-0.0208175232232556,0.158618379549613,0.8956579900008
149,1,185705,-0.0355402485525909,0.160383918072076,0.824757433222679
150,1,185749,-0.055639157301993,0.160367732590306,0.728837624510674
151,1,185806,-0.10241245072924,0.160516720180947,0.52387604993553
152,1,185879,-0.018635069288173,0.161382279821809,0.908136990724671
153,1,185916,-0.0288473218280809,0.161304620653334,0.858167863178362
154,1,185941,-0.0125070801041397,0.162013258217179,0.938509864258175
155,1,185954,-0.0350406688869239,0.162477075264691,0.829373200670048
156,1,186055,-0.0589780263274806,0.159213910205764,0.711282342792653
157,1,186896,-0.106560412476363,0.161756217576307,0.510471865927958
158,1,187697,-0.441460203184709,0.329252381313255,0.180848923938644
159,1,189392,0.0815134161723101,0.331791977763019,0.806075616797197
160,1,189416,0.134048602015147,0.320896417357645,0.676397273216686
161,1,190132,0.0916163999814106,0.159372272586473,0.56575363500989
162,1,190148,0.104307997026293,0.159398288765766,0.513289311858147
163,1,190165,0.108284854904269,0.160617167573715,0.500638231436926
164,1,190169,0.136823159697066,0.160354841549916,0.394097919885658
165,1,190933,0.0900609318853467,0.159146224066193,0.571820951640891
166,1,192149,0.305189510071946,0.159696128659426,0.0568060604212766
167,1,192302,0.10470232702315,0.211873941133017,0.621491554184662
168,1,192303,0.00540422289744136,0.19136388252883,0.977486247889307
169,1,192305,0.0378150037440461,0.198850948535536,0.849287124391745
170,1,192315,-0.256462971248637,0.225176999864628,0.255500717453526
171,1,192795,0.39121252276185,0.157546960871253,0.0134864497923119
172,1,194020,0.168765454694374,0.167146312590431,0.313336868393818
173,1,194187,0.140474323184356,0.15887280635612,0.377193514793103
174,1,194867,0.00514813037718331,0.158961847062831,0.974182570695059
175,1,197325,0.0511332781656784,0.162818253499583,0.753667617070315
176,1,197392,0.0240067743188858,0.164929191877926,0.884353351902129
177,1,198857,-0.27461387796159,0.762083007694563,0.718803610521882
178,1,206666,-0.0184963666244848,0.178774885313179,0.917655240189113
179,1,206675,0.169755385160489,0.232577342675875,0.465942784355402
180,1,223051,0.0259528855540849,0.184210027455938,0.888039198627806
181,1,223059,-0.130267336120827,0.191161913217193,0.496033439822785
182,2,7366,-0.086053508601637,0.230507951667646,0.70913347536169
183,2,8180,0.32558576649771,0.316950606048162,0.30500872308809
184,2,8187,0.186143374887202,0.329940997631641,0.57299555165652
185,2,8250,0.411440984588848,0.324467903640035,0.20561639134313
186,2,8253,0.42077752364167,0.324433982569787,0.195492416680091
187,2,8285,0.0828325435658586,0.176256835870782,0.638678320772597
188,2,8302,0.0916238202976285,0.164967181165148,0.578968549105877
189,2,8306,0.0916238202976285,0.164967181165148,0.578968549105877
190,2,8314,0.0795824781527137,0.161598059327142,0.62269204539143
191,2,8317,0.0846703258266817,0.16527882336066,0.608769965872186
192,2,8328,0.0719844500553859,0.164555948095577,0.662054960218911
193,2,8331,0.0778904413389074,0.164238785002397,0.635614004317165
194,2,8498,0.111374185883812,0.161307931960941,0.490368369844943
195,2,8651,0.119945895678458,0.161441773453523,0.457995861729171
196,2,9418,-0.437689567346442,0.41024859114801,0.286751232214524
197,2,9812,0.147989855019296,0.16233697463199,0.362590186663826
198,2,9932,0.108943984309702,0.161783503825084,0.501137525510561
199,2,10135,0.163232274449183,0.161033218221368,0.311441234454949
200,2,11616,0.124391085849022,0.160960136922003,0.440153873656878
201,2,12133,0.157893388504516,0.161518192479452,0.328962468751914
202,2,12194,0.132839177186622,0.162208072814806,0.413371419293485
203,2,12359,0.138476797121375,0.161719517387143,0.392425134151669
204,2,13061,0.126186992424206,0.161736079637353,0.435794158030563
205,2,14298,0.130326342412112,0.162237914730569,0.422339691420836
206,2,15222,0.0685731483192906,0.163929009297182,0.675974825936214
207,2,17986,0.170113215450727,0.160841599629875,0.290940823823419
208,2,19770,0.0952253920518329,0.162130848539825,0.557353101071735
209,2,19836,0.0769690751892369,0.161712520098227,0.634395611811789
210,2,19851,0.103046075141194,0.16214529264866,0.525503101347575
211,2,21595,0.137065814078032,0.16140316468955,0.396337807287415
212,2,22385,0.147713289619292,0.161529614239614,0.361096404227384
213,2,23441,0.144894405569807,0.163109339149578,0.374969856197304
214,2,24209,0.153624906693725,0.161740441859428,0.342851661743891
215,2,24341,0.2052118118443,0.161962176621388,0.205977913678686
216,2,26815,0.18028187042574,0.161851333306826,0.266091418169056
217,2,28209,0.256486124057743,0.161614542983787,0.113402561469607
218,2,28695,0.13061211927899,0.169300188331253,0.440937154425591
219,2,35849,-0.224128121196514,1.73708779994048,0.897411181195841
220,2,35850,-0.437541516342527,2.12441325351757,0.836941855747573
221,2,41245,0.23042725383354,0.161101790819384,0.153509482493559
222,2,43214,0.229529420984486,0.163732288060904,0.161836325987248
223,2,47104,0.0800654447893425,0.159553378959336,0.616114171109926
224,2,50915,0.13927321428091,0.161007941560756,0.387621656386688
225,2,55834,0.142815126404235,0.160253541156669,0.373438373450105
226,2,56422,0.149057387349352,0.160524611004669,0.353749540110288
227,2,57715,0.158133430800191,0.15996947266801,0.323573878159365
228,2,59046,0.140439193362334,0.160827480887761,0.383131984979274
229,2,59191,0.125666523315223,0.159939461665506,0.432562674258598
230,2,59383,0.154608884486327,0.159913768427612,0.334292637446392
231,2,59477,0.107237764755625,0.162434403978582,0.509561679394397
232,2,59755,0.0964372803006999,0.365152670815405,0.79185600993608
233,2,60471,0.120198665543074,0.160213340519139,0.453609140989906
234,2,60478,0.127342751368993,0.160380837119549,0.427727528513686
235,2,60786,0.162579948326483,0.160026257138973,0.310345231170419
236,2,61035,0.158252990684713,0.160026970226743,0.323382329807796
237,2,61071,0.158636799880957,0.159297926998039,0.320005292827834
238,2,61675,0.164163808389946,0.159742000548122,0.304803602954519
239,2,62776,0.173257084070575,0.166725856311719,0.299435325564708
240,2,62939,0.169225706387628,0.15945006265357,0.289275294071688
241,2,63527,0.245511637796033,0.159770249404634,0.125273808659331
242,2,63857,0.196831040001095,0.159998408919929,0.219439073656946
243,2,65527,0.0865163095968612,0.159746045925852,0.58844501489787
244,2,67007,-0.0252390346439371,0.175947080898111,0.886019223481996
245,2,67023,0.0237771915497031,0.363856491581074,0.947934141423309
246,2,67024,0.230258265972278,0.364983046096978,0.528531237787408
247,2,67976,0.0412058684972157,0.162099407501077,0.799488109065367
248,2,69628,0.221126563899105,0.164379101440528,0.17941673255602
249,2,71825,0.27669333015257,0.31833842540858,0.385339378203363
250,2,72389,0.349013615828591,0.160040034205304,0.0298586598188979
251,2,72392,0.270808423026152,0.161568394085216,0.09459959077778
252,2,73646,0.297509555551372,0.158093389263015,0.0606776189800258
253,2,74564,0.289171460797808,0.157823762556705,0.0677575541797762
254,2,74739,0.288928358418457,0.158348882119163,0.0689017572606689
255,2,79931,0.441396736483964,0.177774695951085,0.0134957130261343
256,2,80748,0.284265436260818,0.164765643989608,0.0853537898655715
257,2,80873,0.314985211702765,0.158589748848257,0.0477881782686702
258,2,81501,0.321166778578711,0.158527899200602,0.0435234774519123
259,2,83526,0.305661194015583,0.158366071568102,0.0543962388045454
260,2,83845,0.274763612008069,0.158678331163583,0.0842227143713558
261,2,84412,0.122464602291485,0.401528396582212,0.760548856557099
262,2,84412,0.311077490066766,0.200409153839406,0.12150756749187
263,2,84447,0.340237806060109,0.160366102982858,0.0345649424820871
264,2,87391,0.304274271824684,0.157818401996299,0.0546566834582969
265,2,87562,0.307452914349663,0.158204572771255,0.0527637874945535
266,2,87849,0.298691408136074,0.158236974348277,0.0598969394601327
267,2,87878,0.274080297998131,0.159049375981069,0.085720757631328
268,2,88125,0.442285633383798,0.176040095240664,0.0124360995052045
269,2,89785,0.194376101640404,0.159399385308125,0.223495878304749
270,2,93441,0.178062883868414,0.16422999089379,0.279003325936907
271,2,93588,0.235581081837467,0.169817094222211,0.166236598346788
272,2,93721,0.154487114512323,0.159039999495732,0.33202782954421
273,2,93952,0.18400750555942,0.158494591491013,0.246438483080876
274,2,95085,0.167313567169969,0.158768970451875,0.292687111250676
275,2,103188,-0.044371608290961,0.162861616095939,0.785435512614176
276,2,107124,0.0483292045252212,0.159076828355584,0.761451292028264
277,2,111645,0.0818567585469848,0.159139880856939,0.60731529617293
278,2,111916,0.105199977765145,0.159476498634023,0.50990334199445
279,2,111931,0.113162248730198,0.159705235300096,0.479059355926425
280,2,111999,0.110022862370642,0.159137145816117,0.489786633329187
281,2,114528,0.0608221554059,0.160128520608819,0.704297526694323
282,2,116024,0.137425875607535,0.160375349412587,0.392080676099376
283,2,119244,-0.0583233399950733,0.174943657175728,0.739042700428097
284,2,119246,0.0292900409691659,0.17683076830783,0.86853601173617
285,2,119247,0.0568130414479087,0.178088792870177,0.749903632759439
286,2,120090,-0.0831410842585568,0.159846767780048,0.603299070282714
287,2,120291,-0.107168404418751,0.161636057374271,0.507748606198561
288,2,120726,-0.119099656673553,0.160677220013774,0.459043486134541
289,2,121716,-0.0831613500822402,0.160558588650043,0.604817485929252
290,2,123100,-0.179382754563169,0.160557528769535,0.264647667346916
291,2,124677,-0.153933161658933,0.160410492449929,0.337903167890036
292,2,127636,-0.399527626220461,0.202031889627383,0.0487572814697241
293,2,127887,-0.0282907386575355,0.161713820561899,0.861224536487625
294,2,128935,0.000512651332903236,0.161567948232093,0.997470127477362
295,2,129053,-0.0295838661410193,0.162052113366574,0.855249849481595
296,2,130040,0.0087145666715287,0.163048237902457,0.95740536931027
297,2,130976,-0.123287318756616,0.161587648870369,0.445987936492079
298,2,132199,-0.0729968098885307,0.162423917784803,0.653403396849359
299,2,133355,0.103970185666917,0.163475785979529,0.525190197115378
300,2,133435,0.0564872809834629,0.163895309304971,0.730559258294264
301,2,133943,0.147600136607671,0.191756687836896,0.441977120910366
302,2,135183,0.0753800867987999,0.163964593496257,0.64599022419294
303,2,135402,0.089842123406042,0.163919164384659,0.583977914016383
304,2,135898,0.0554413571749488,0.164832179577796,0.736806556477708
305,2,135912,0.0678453954723222,0.164940838840371,0.681078941703736
306,2,135925,0.0441815856211913,0.164216176934527,0.788052027440719
307,2,136002,0.0387788742514152,0.164097149217043,0.813324096221905
308,2,136173,0.064313147693837,0.165235731064547,0.697347666450474
309,2,138209,0.158505980857468,0.169908520562896,0.351514334850691
310,2,138318,0.149485666531071,0.169447762153141,0.378272654832512
311,2,138695,0.121720911335074,0.16660110147835,0.465500265652329
312,2,138818,0.0631992673213815,0.166387268142803,0.70429828111776
313,2,139728,0.0858643018788459,0.166060037752052,0.605432634934703
314,2,140174,0.020393734159474,0.166119365857349,0.902362623888364
315,2,140863,0.0486402488264353,0.166035535685516,0.769731862126631
316,2,141152,0.0224720895071648,0.166519181447595,0.89272677419224
317,2,141292,0.040295022469889,0.165312236555278,0.807565271663498
318,2,141545,0.129480177091042,0.165988495703672,0.435881140091694
319,2,145823,0.185149584926275,0.17218354014259,0.28297322170928
320,2,145934,0.200357169109632,0.283968121748055,0.480925780302585
321,2,145980,0.104431855017741,0.173966979258402,0.548693500312069
322,2,146723,0.277710669228266,0.165171797375845,0.0935805125962539
323,2,147946,0.208250038288771,0.166983460581989,0.213176729431736
324,2,150394,0.221305669606867,0.181921600345083,0.224611367751731
325,2,151274,-0.342977151484099,0.284990891574498,0.229602079140325
326,2,151397,0.238837847420837,0.167287004247708,0.154258502059512
327,2,153035,0.28415285969289,0.165252327189278,0.0863982953182217
328,2,153228,0.293920752906315,0.166420177631773,0.0782372475197166
329,2,153455,0.285453968983441,0.16772875096917,0.0896585875680114
330,2,153732,0.370996429843988,0.173001650347485,0.0326777462527032
331,2,153815,0.296773757236018,0.167024054740215,0.0764569119740529
332,2,154160,0.261463766688568,0.165427129595136,0.114879426510782
333,2,154235,0.242963609014205,0.167169765629286,0.147002677114875
334,2,155527,0.317122063114914,0.181201322977797,0.0809683383151933
335,2,159870,0.227859868268818,0.162983799808532,0.162975181102459
336,2,161229,0.285816458072466,0.165244199663412,0.0845649794875408
337,2,161451,0.39025475409075,0.354721949256844,0.272007364121383
338,2,161451,0.356334276308623,0.355964077558866,0.317493171210464
339,2,162696,0.305944967184208,0.164424573137008,0.0636177021127704
340,2,163284,0.250235149838818,0.162494519281597,0.124465866618961
341,2,164166,0.206555867250547,0.164185589018395,0.209200377733602
342,2,165270,0.291574724529174,0.162429734882037,0.073495916997004
343,2,165675,0.32259199707345,0.16497493912879,0.0513245240896827
344,2,166404,-0.481189705830827,0.42911385811717,0.262898288247804
345,2,168012,0.274790593647933,0.199961590651231,0.170246221014589
346,2,168062,0.209008015241456,0.163998710433683,0.203342599782144
347,2,168518,0.142968627795778,0.163257152150004,0.381774184159182
348,2,168980,0.161795348848984,0.163129665544271,0.321964449393487
349,2,169651,0.247869138183582,0.162901052858872,0.129006277050967
350,2,169902,0.324705777848994,0.272629075119338,0.234447262470891
351,2,169960,0.0317937513901025,0.254448334998112,0.90063291650678
352,2,170725,0.256717059247167,0.163154173353953,0.116507452762251
353,2,171254,0.242219485859484,0.163482735420334,0.139333192345211
354,2,172242,0.214990327803155,0.161647291941725,0.184378119837119
355,2,173254,0.17446929947787,0.160541661988064,0.277887036680711
356,2,173340,0.149747535519502,0.160592878358937,0.351732636764149
357,2,173385,0.164374006726579,0.160700649634408,0.307075258453596
358,2,173973,0.203228808275248,0.160146199603902,0.205269858119554
359,2,174714,0.292154878194536,0.411266654177437,0.477938659152214
360,2,177341,0.192338053301346,0.159636273065979,0.22906764343845
361,2,180314,0.100210001539216,0.159928936356881,0.531332489371487
362,2,180339,0.107641006718316,0.160319784284142,0.502395717589277
363,2,182758,-0.0133351951482334,0.159845223829439,0.933560364670126
364,2,183619,0.0436376539360175,0.160459445347953,0.785816062019011
365,2,183913,-0.00426897229799017,0.164540582731282,0.979316028309463
366,2,184146,0.0528354051309526,0.165620454048367,0.749903843394905
367,2,187176,0.0265170387133092,0.161343753132798,0.869548746978119
368,2,191066,0.100412896076353,0.162468214518953,0.53694328555069
369,2,191124,0.358224393630985,0.204494797259085,0.0806846518008702
370,2,191128,-0.278861379217055,0.188480767712478,0.139892789752517
371,2,191599,-0.00508794802705992,0.160303501832786,0.974697756817042
372,2,191762,0.0623071205620125,0.166615978354616,0.708661221911415
373,2,191763,0.0269737035955845,0.160932216189444,0.866986792588544
374,2,191959,0.00959620040253106,0.160545123402134,0.952370567889845
375,2,192390,-0.00580150174377869,0.164975869890885,0.971967441854226
376,2,195759,-0.030841533947199,0.16191614364081,0.849043733207497
377,2,196912,-0.0952187493057546,0.159224737869955,0.550213528257285
378,2,197598,0.522414683366999,0.519514017965947,0.315304798168804
379,2,198110,-0.159193136375125,0.160035902794518,0.320547075150745
380,2,198283,-0.0980672841796455,0.165218344507233,0.553185426301092
381,2,198805,-0.103133436587534,0.160856694822723,0.521840595668817
382,2,198891,-0.170173252149194,0.159439567799583,0.286556144955328
383,2,199248,-0.160890236290747,0.159832104427356,0.314806790573744
384,2,201782,-0.173248735175424,0.159598483733727,0.278428314832416
385,2,203285,-0.0334457438870299,0.159234902455845,0.833757409731485
386,2,203783,0.0221698548502892,0.158897572573775,0.889116506213636
387,2,204179,-0.0263392811795045,0.159280283098572,0.868751868885082
388,2,205406,0.024369050754535,0.160917786017183,0.879716805262295
389,2,205834,-0.0505873474771758,0.160129632088971,0.752253754215631
390,2,205965,-0.037982269161087,0.174984597001398,0.828286482875765
391,2,207192,0.0212847780150809,0.159998499273905,0.894244578186468
392,2,207561,-0.00358832635124157,0.159295166263678,0.982040882464366
393,2,208682,0.025506267389482,0.159021505870249,0.87266160930429
394,2,210102,-0.0531758741048263,0.159412877081541,0.738899649318636
395,2,212519,0.450289033986277,0.338494650284989,0.18428834111199
396,2,214801,-0.0354575085513542,0.159419242102678,0.824118108889124
397,2,215016,-0.00600658448411695,0.159339124077273,0.969950689474171
398,2,218876,-0.194131878592443,0.160654838763184,0.227710498660609
399,2,227511,-0.119570397995665,0.162001253884539,0.460954297528734
400,2,230378,-0.1595757430822,0.159857625654995,0.318848386646242
401,2,231943,-0.165570968085009,0.160300013771952,0.302366323521823
402,2,232156,-0.149627396256221,0.160278523056478,0.351176168180985
403,2,232789,-0.161089900310707,0.159677983858931,0.313741294167866
404,2,238524,-0.141528687133797,0.159955770302734,0.376867380118565
405,2,241518,-0.128691496533235,0.161377926346081,0.425723399883808
406,2,250396,-0.247407606925102,0.159880754018522,0.122650592110039
407,2,250466,-0.206173195462673,0.159989578276171,0.198358006709844
408,2,252305,-0.280024116662842,0.160098291684779,0.0811469522182996
409,2,254571,-0.177917028427942,0.162773678168082,0.275124595405955
410,2,254742,-0.159989118900421,0.162678951303694,0.326052010947881
411,2,254908,-0.129443963193057,0.164001348644616,0.430474693161765
412,2,255033,-0.207992366586877,0.192070335403279,0.27959332961894
413,2,255862,-0.266566490128695,0.162539162587366,0.101893042211607
414,2,255975,-0.209864180001462,0.16218396534253,0.196515358469734
415,2,258311,-0.276274054241304,0.159206141831786,0.0835563547574096
416,2,259284,-0.177079713527775,0.16014501477717,0.269589490559317
417,2,266330,-0.184080694538574,0.16081371305886,0.253116106501221
418,2,267100,-0.188541595079482,0.160787305507309,0.241740965916463
419,2,268086,-0.144630440867645,0.160927891021303,0.369410041846286
420,2,274614,-0.0713115895028971,0.160088055890039,0.656265992081505
421,2,274729,-0.073485615802741,0.160961392877394,0.648281145662392
422,2,275746,-0.099974024894625,0.16085063085265,0.534649955268054
423,2,277029,-0.0960174256530105,0.160109194302915,0.549091162144525
424,2,277741,-0.0857249226168015,0.160188656474136,0.592883247989668
425,2,278218,-0.0657082321119214,0.159925943036116,0.68141963454594
426,2,278379,-0.116103732829807,0.163806362379938,0.47892481229938
427,2,279910,-0.0666579051410244,0.159868645979745,0.676965341410027
428,2,280616,-0.138295202995878,0.166734086737126,0.407418435475175
429,2,283431,-0.12654815397828,0.162110153439808,0.435542916350351
430,2,283573,-0.119209701865413,0.160178114539626,0.457231166703595
431,2,286762,-0.107253248237064,0.16061264737831,0.50471301960859
432,2,287187,-0.138369954358695,0.159794554616728,0.387119931665789
433,2,288379,-0.137125530137412,0.158584070127389,0.387798002638601
434,2,294941,-0.290334721596402,0.158093460247475,0.0671281294532849
435,2,296073,-0.211599476095067,0.162853699164449,0.194681224485029
