SNP,Chr,Pos,Effect,SE,ERV25_RBD2_MTX_noDrug_avg_logratio_Fitness_minus_ref.GLM
42,1,59265,-0.105246271386189,0.140977907948302,0.455835510369312
43,1,60165,-0.160035658662915,0.140724988647931,0.256216521434145
44,1,62308,-0.246267949698696,0.140216169736511,0.0798966457139455
45,1,62869,-0.320077698263225,0.139775441435227,0.0226140633801772
46,1,65431,-0.343889787186874,0.145918333260451,0.0189824294810211
47,1,65451,-0.34430811923025,0.143813704777846,0.0171812479146694
48,1,65719,-0.337471188698177,0.150112926565403,0.0251854423414736
49,1,66841,-0.308279884912403,0.13991736154318,0.0282190355592274
50,1,66948,-0.321408709963843,0.140704625867571,0.0229482022087439
51,1,68621,-0.355859210678714,0.140082087820617,0.0115016154060607
52,1,69417,-0.268537065774364,0.140256166631088,0.0563492347372075
53,1,69820,-0.836982777115823,0.549867357822755,0.128865775707156
54,1,69821,-0.426942829411566,0.341534089157724,0.212100659312263
55,1,70906,0.132275152728262,0.226362524622558,0.559357483685512
56,1,74327,-0.226233546373214,0.141245321135288,0.110114985424973
57,1,74572,-0.238619459931235,0.140808638911168,0.091026332848503
58,1,75211,-0.18966791246429,0.140760992571734,0.17870067368647
59,1,76030,-0.167783682183631,0.140839686298325,0.234332410503228
60,1,80108,-0.108226960490553,0.14097151480867,0.443165470235784
61,1,81262,-0.0193331461099282,0.141032062124018,0.891043072691373
62,1,81999,-0.0660220446273359,0.141336568467364,0.640697634985197
63,1,82431,-0.0854628488502581,0.14197665333843,0.547593829424538
64,1,83284,0.0127333408291505,0.14101420103344,0.928101394849044
65,1,83613,0.0840870856104184,0.140929243974185,0.55111570712294
66,1,84112,0.0115692315721515,0.141014485202877,0.934659130427091
67,1,84701,0.120088101181704,0.150868133492307,0.426578281784839
68,1,84858,0.132924733050522,0.141236732492714,0.347272383540113
69,1,85751,-0.0176415166159168,0.141991962811972,0.901193542452356
70,1,87445,-0.0061387775723051,0.14229485991205,0.965613332215558
71,1,87467,-0.0390998874215104,0.143025017598855,0.784722568021407
72,1,89070,0.00565803343769267,0.142144594493956,0.968271272703104
73,1,89616,0.0697920999922522,0.141331437002603,0.621741372580086
74,1,89679,0.0594925149452531,0.141362689318363,0.674120579945698
75,1,89880,0.0824592812903712,0.141365863457171,0.560061106407317
76,1,91472,0.0821633982712626,0.142416683607631,0.564359489558339
77,1,93789,0.118878265179462,0.140873809113758,0.399317174452824
78,1,94351,0.120376345658969,0.141241716573099,0.394641050571052
79,1,99148,0.106447474300355,0.140901969020623,0.450469688723781
80,1,101281,1.25175306818728,1.54081226096359,0.41711071634891
81,1,106011,0.156789678313263,0.146727830404944,0.285991438074201
82,1,106800,0.103744185954465,0.141098040701386,0.462667472708302
83,1,107970,0.158932732439626,0.140533339933175,0.25885422377088
84,1,109000,0.23103549906963,0.140498721051348,0.100984699239379
85,1,112549,0.0246477957059957,0.14087005443262,0.861204844986702
86,1,112742,0.0498226455933012,0.141400152976125,0.724784465038798
87,1,113050,0.0166038927762917,0.141184333208626,0.906448038218682
88,1,113135,-0.00305205358809071,0.140827394203605,0.98272160465638
89,1,114076,0.126105222520025,0.140667450728695,0.370608670355297
90,1,114628,0.0748563022982571,0.14112752850247,0.596157021326498
91,1,116283,0.163619557250181,0.14170165557287,0.249004028816764
92,1,126880,-1.6618005371986,2.6622758368415,0.532897471611524
93,1,127853,0.242796079128992,0.141114202625,0.0862062048303575
94,1,128302,0.175343144369431,0.140851525287094,0.214001936152996
95,1,128704,0.17034495368652,0.141009704610193,0.22784168231559
96,1,128911,0.211191466293207,0.140868761685079,0.13471364092007
97,1,130267,0.20432639152502,0.140830255536492,0.14770408975022
98,1,130271,0.195734123850322,0.141032925937003,0.166054681898605
99,1,130613,0.237725786286499,0.142176810897434,0.0954018728174023
100,1,132012,0.0333338079474805,0.142424687447846,0.815085602225248
101,1,133231,-0.0541430681832998,0.141395653429696,0.70201037021908
102,1,137074,-0.0631803219323191,0.141183839184035,0.654785734914691
103,1,137304,-0.15556255094951,0.141030128334274,0.270759117143805
104,1,139686,-0.0725268440165825,0.141405942780425,0.60834338766432
105,1,149562,-0.126841901869594,0.141620514633113,0.371051984839175
106,1,150447,-0.116356577077692,0.143220177699146,0.417091652823725
107,1,151446,-0.107763531566007,0.287935369874636,0.708433429832908
108,1,154084,-0.117257504904319,0.143661404456387,0.4149319460829
109,1,156633,-0.128594668373181,0.145607562220311,0.377751270877183
110,1,157269,-0.13779516156595,0.140996482093194,0.3290923790256
111,1,160054,-0.146935383808498,0.14231377049897,0.302556581578783
112,1,166222,-0.137066216286905,0.141286092933422,0.332644742750762
113,1,166416,-0.147875504707726,0.140967550486214,0.29489400109675
114,1,167326,-0.123340423942536,0.141837561968269,0.385115789443445
115,1,168836,-0.172389099217237,0.141018338715634,0.222349787383421
116,1,171200,-0.210249196554255,0.141085051643247,0.137056692215451
117,1,171431,-0.217378038523874,0.141940960057024,0.126549424813143
118,1,173339,-0.203979854717079,0.140886539198772,0.148551955901924
119,1,173845,-0.261874908072125,0.140497415114947,0.0631639635637877
120,1,175121,-0.289749172676462,0.140060691071844,0.0392980758824827
121,1,175281,-0.303129961261133,0.140101000253773,0.0311613929220763
122,1,175315,-0.313081378267059,0.139994282364303,0.0259506307437658
123,1,175523,-0.294004660267004,0.140915147312902,0.0376601634111296
124,1,175541,-0.308973006665578,0.14024181012125,0.0282300527585307
125,1,175653,-0.265036640025324,0.14094534891445,0.0608738214495345
126,1,175805,-0.186029262276449,0.149333323231567,0.21368907420838
127,1,175818,-0.287170114665012,0.145421883670981,0.0490768173611147
128,1,175856,-0.253673097569236,0.143353554133171,0.0776633118025785
129,1,175876,-0.252274214296208,0.141144103497938,0.0747384048055968
130,1,175989,-0.23298888437472,0.141644064885352,0.100882680319456
131,1,176001,-0.225377467573154,0.142422470438149,0.114440733927067
132,1,176451,-0.21588902946296,0.144187661575751,0.135214507248141
133,1,177692,-0.306802885199977,0.140033654589836,0.0291106666835389
134,1,178191,-0.263156581030088,0.140425733321967,0.0617574888694856
135,1,178224,-0.306802885199977,0.140033654589836,0.0291106666835389
136,1,178960,-0.3130358246704,0.141128459401447,0.0271845552564207
137,1,179139,-0.416081081686935,0.280782995633834,0.139269660198926
138,1,179139,-0.840189226136966,0.565495394371752,0.138235694579309
139,1,180955,0.0111809882958616,0.163197821733193,0.945416960671974
140,1,183802,-0.29854104701393,0.140102099244533,0.0337894988795596
141,1,183954,-0.275800173845418,0.141266174388352,0.0516875280656047
142,1,184450,-0.212822444414074,0.140326841792385,0.130257719976756
143,1,184641,-0.22101990045314,0.144401809569521,0.126766491480949
144,1,184718,-0.282300287122518,0.140783645119436,0.0457039589819109
145,1,185296,-0.20464571099849,0.140561147388641,0.146303668894219
146,1,185438,-0.225159403679805,0.140478952376622,0.109873606005839
147,1,185469,-0.228089515252144,0.140669794207302,0.105813256049722
148,1,185503,-0.202819005685981,0.140413140574141,0.149500946952669
149,1,185705,-0.207332059159524,0.141973209807674,0.145080463599088
150,1,185749,-0.214339601282067,0.141943726641142,0.1319297716476
151,1,185806,-0.247041510521182,0.14198404566137,0.0827438239114849
152,1,185879,-0.203543773643891,0.142870442312271,0.155134988179901
153,1,185916,-0.167462693689996,0.142937801724934,0.242156936811175
154,1,185941,-0.171117001043536,0.143550667405384,0.234049408250203
155,1,185954,-0.204228517205167,0.143849258370959,0.156565942977555
156,1,186055,-0.220386667122421,0.140892799334871,0.118663023329167
157,1,186896,-0.235354687549061,0.143151089762019,0.101045829659138
158,1,187697,-0.565053695922638,0.291511897408544,0.0533768142425218
159,1,189392,-0.391154770269205,0.293859090908978,0.184016348764475
160,1,189416,-0.28226728436551,0.284571319642786,0.321924025984132
161,1,190132,0.0368888567954248,0.141545968605251,0.794542175997541
162,1,190148,0.0536117231707525,0.141573525387154,0.705149692535034
163,1,190165,0.0315121765048066,0.142680526579847,0.825330466733791
164,1,190169,0.047270873100407,0.142490235860299,0.740276309934632
165,1,190933,0.0380228238908151,0.141342270186115,0.788077298107161
166,1,192149,0.0254893241324242,0.142505989061644,0.858146371355662
167,1,192302,-0.147050161377085,0.188007444986818,0.434650316747308
168,1,192303,-0.084677707843146,0.169836460038117,0.618383140663241
169,1,192305,-0.14134936939881,0.176391879124493,0.423475531551965
170,1,192315,-0.262567650925132,0.199794730472907,0.1896365724967
171,1,192795,-0.00738652814486343,0.141088606697701,0.958276380088771
172,1,194020,-0.168257345911196,0.148339343333847,0.257449624289341
173,1,194187,-0.151935921330339,0.140974293807409,0.2818785034935
174,1,194867,-0.274240266312358,0.140372353043245,0.051530596419353
175,1,197325,-0.179573685384538,0.144256685219815,0.214023501952011
176,1,197392,-0.230237901123547,0.145917629209691,0.115492961920271
177,1,198857,-0.943306652017604,0.674849410904919,0.163049925696215
178,1,206666,-0.218237308141263,0.158296143882728,0.168871184521422
179,1,206675,-0.0188294521588652,0.206639379560258,0.927447111307769
180,1,223051,-0.32021952689628,0.162658859695181,0.0497744918789756
181,1,223059,-0.301369924336813,0.169069140259356,0.0755230377932106
182,2,7366,-0.151442459108481,0.204530444048513,0.45952544154967
183,2,8180,0.334533562036366,0.281251279637564,0.235063147050677
184,2,8187,0.0950787795397883,0.293015476293843,0.745763969579654
185,2,8250,0.0114571984809011,0.288722733916427,0.968368801125125
186,2,8253,0.0248259111231768,0.288720354282258,0.931526288516526
187,2,8285,0.0387713282647932,0.156519110864822,0.804502917342522
188,2,8302,0.0477333230914863,0.146502577055222,0.744754357139047
189,2,8306,0.0477333230914863,0.146502577055222,0.744754357139047
190,2,8314,0.107565178607196,0.143404502591646,0.453704773273659
191,2,8317,0.0453135240073281,0.146772027368606,0.757705955396333
192,2,8328,0.0131534648177331,0.146133441412106,0.928330351023113
193,2,8331,0.0227610081311697,0.145855356602579,0.876081300768679
194,2,8498,-0.0365971899095017,0.143295311921609,0.798565246443045
195,2,8651,-0.0187139177579405,0.143439272450983,0.896272235276912
196,2,9418,-0.0413935685756437,0.364805664468929,0.909724470507543
197,2,9812,-0.010505084141941,0.144293954476704,0.942003833484465
198,2,9932,-0.0240637198357458,0.143720621273804,0.867124443708672
199,2,10135,-0.00152583904667503,0.143175884892231,0.991503049417677
200,2,11616,0.00367217711150036,0.143023805707786,0.97953084435735
201,2,12133,0.041293127246119,0.143575702516758,0.773817686413994
202,2,12194,0.0551124099545903,0.144117931837468,0.702386011337953
203,2,12359,0.0479210438475011,0.143703694893353,0.738976613329039
204,2,13061,0.00953567911182152,0.143714854755883,0.947135639347459
205,2,14298,0.0303333395622478,0.144160088771531,0.833465758466078
206,2,15222,-0.0167334356300599,0.145572261265703,0.908550631439408
207,2,17986,0.0466194895530501,0.143002413704319,0.744613811242508
208,2,19770,0.0233281659829554,0.144007444069555,0.871404222665107
209,2,19836,0.00219961285361991,0.143617095696827,0.987788878008834
210,2,19851,-0.00193680348505088,0.144037596797308,0.989279154070537
211,2,21595,0.00326431812496164,0.143442625441078,0.981856997995506
212,2,22385,-0.00117064248419418,0.143578446721391,0.993499261549699
213,2,23441,-0.0573391398331562,0.144940846062173,0.692636357700798
214,2,24209,-0.0470992389165847,0.143757393389531,0.743385634417168
215,2,24341,0.00435572886786284,0.144119145179487,0.975906197350342
216,2,26815,-0.0227139698142329,0.143941550560177,0.87470466185522
217,2,28209,-0.0508568454961957,0.143969619809046,0.724114083360882
218,2,28695,-0.128571339877902,0.150278476180659,0.392824894736177
219,2,35849,0.349408650309702,1.54213985731107,0.820886229196656
220,2,35850,-0.945965456458186,1.88553086114475,0.61619332270203
221,2,41245,-0.0754077829195958,0.143386569753106,0.59928410310968
222,2,43214,-0.142054079291097,0.145572122009205,0.329815476884116
223,2,47104,-0.112701803806867,0.141577657224198,0.42654244355011
224,2,50915,-0.0795949865281764,0.143034239318075,0.578238728615447
225,2,55834,-0.100918656531238,0.142334422470023,0.478776993697142
226,2,56422,-0.069090990975342,0.142642991059003,0.628428634125007
227,2,57715,-0.0762455999910135,0.142162104813854,0.592069292065469
228,2,59046,-0.0574279605245912,0.142906779774271,0.688033127176714
229,2,59191,-0.0763421441467194,0.142062945512907,0.59134199354972
230,2,59383,-0.00227417439577743,0.142161919971815,0.987245765489047
231,2,59477,-0.0632341467690558,0.144261730606257,0.661415691644492
232,2,59755,-0.163181455049298,0.324104327396126,0.614937818307219
233,2,60471,-0.0688355797444852,0.14230628693833,0.628888594688536
234,2,60478,-0.0665476217109279,0.142471862833677,0.640721458047579
235,2,60786,-0.0486384529438997,0.142257996947576,0.732627256980866
236,2,61035,-0.072818598501606,0.142218487203279,0.608957734226174
237,2,61071,-0.0472242731485478,0.141603583378246,0.738957676484434
238,2,61675,-0.0761710768307384,0.141975746199963,0.591945678267168
239,2,62776,-0.0807500916174245,0.14818593028928,0.586149786707407
240,2,62939,-0.0593539580596022,0.141752910603579,0.675679651388766
241,2,63527,-0.00627757024774522,0.142319942811915,0.964842571542569
242,2,63857,-0.0288518600009487,0.142345158664233,0.83949455307186
243,2,65527,-0.0904030157400326,0.141802512301639,0.5241945212455
244,2,67007,-0.130698404037655,0.156058351152905,0.40287990676696
245,2,67023,0.120833257863322,0.322975811215491,0.708536095236667
246,2,67024,0.145886726424997,0.324127686859979,0.652921612108489
247,2,67976,-0.0458006064656469,0.143907093104152,0.750472055978785
248,2,69628,-0.0293319133980748,0.146303780849585,0.841215676017201
249,2,71825,0.0181995072091716,0.282926793728449,0.948747179599676
250,2,72389,0.00709703847304355,0.143039658330089,0.960456553185979
251,2,72392,-0.0690859117286322,0.143965845745344,0.631611988730004
252,2,73646,0.0153270184863668,0.141057896363028,0.913535775937666
253,2,74564,-0.0062219971237483,0.140782892259378,0.964773406537084
254,2,74739,0.0127153437025219,0.141244565543155,0.928319520708073
255,2,79931,0.176195091387035,0.15892712431198,0.268334507037182
256,2,80748,0.187865221686949,0.14655643375272,0.200732095461987
257,2,80873,0.187372360833855,0.141231504956707,0.185464310142742
258,2,81501,0.18721847444476,0.141208435377102,0.185753095111023
259,2,83526,0.141056065673747,0.141140452112475,0.318284512335291
260,2,83845,0.133211805991315,0.141296536492016,0.346437285703791
261,2,84412,0.281429298622286,0.356215802360137,0.430027318636183
262,2,84412,0.188205083814167,0.178251534177385,0.291763430338749
263,2,84447,0.213633488949859,0.142828705825254,0.135616930579607
264,2,87391,0.248101457204484,0.140229229455195,0.0777144812624233
265,2,87562,0.268183209186401,0.140482742935419,0.0570711972081221
266,2,87849,0.276386437582213,0.14042424780232,0.0498244539668178
267,2,87878,0.285836986425361,0.140980904474328,0.0433634974924825
268,2,88125,0.277794371686909,0.156987794920446,0.0776690242088618
269,2,89785,0.224708925626202,0.141309970477746,0.112688369623911
270,2,93441,0.194814528819693,0.145680169562281,0.181993752313714
271,2,93588,0.180084587633167,0.150872718748934,0.233428468107946
272,2,93721,0.193629420048986,0.141010855417296,0.170576493000161
273,2,93952,0.236729581946878,0.140418374612285,0.0927010987838589
274,2,95085,0.240916960508005,0.140595778206201,0.0874905506936814
275,2,103188,0.0899522084899653,0.144527192566614,0.534087593742195
276,2,107124,0.112853419592618,0.141121762150736,0.424429213670514
277,2,111645,0.109025058780017,0.141220817986074,0.440620105735213
278,2,111916,0.12219029067391,0.141523793732469,0.388509068354986
279,2,111931,0.116428368403617,0.141754393518995,0.412007726255834
280,2,111999,0.112128746346779,0.141254226906768,0.42784044849882
281,2,114528,0.0573786650475556,0.142161030174453,0.686738472136746
282,2,116024,0.114336437906566,0.142401957658332,0.422565061019246
283,2,119244,-0.0642437636806341,0.155304719012884,0.679372372822366
284,2,119246,-0.0116405649371865,0.156998194116169,0.940937341175892
285,2,119247,-0.0100601202995185,0.158132094600703,0.949310041575022
286,2,120090,-0.021121590734885,0.141964555212575,0.881811610027045
287,2,120291,-0.0245943339301243,0.143586556416704,0.864097211100764
288,2,120726,-0.0413396389461254,0.142745941357061,0.772290069637422
289,2,121716,-0.0130755369389305,0.142599059944843,0.926992849338278
290,2,123100,-0.0383752587287269,0.142782858911325,0.78826633121864
291,2,124677,-0.047574902169088,0.142578274689801,0.738822427770866
292,2,127636,-0.160269279681881,0.180156274208876,0.374279825371558
293,2,127887,-0.0209249378416014,0.143574140666479,0.884207395906697
294,2,128935,0.0261118166668541,0.143435997777607,0.855651847317921
295,2,129053,0.0175757300640489,0.143876328909674,0.902842930910337
296,2,130040,0.0123818775699709,0.144756040153179,0.931883632414549
297,2,130976,-0.0550833324430864,0.143548524383051,0.701412390443087
298,2,132199,-0.0241566152912038,0.144238191477373,0.867090450350061
299,2,133355,0.0429953618247927,0.145201637192453,0.767321750054095
300,2,133435,-0.0227666853532622,0.145528434290918,0.875774464811419
301,2,133943,0.0345123279527751,0.170377705303608,0.83959281042778
302,2,135183,0.0329468303401648,0.145603524035196,0.82111640727573
303,2,135402,0.049306360700186,0.145568433381618,0.735025055097723
304,2,135898,0.0582456166205505,0.146331381147515,0.690841952689173
305,2,135912,0.0551520803697549,0.146442909417555,0.706688629358119
306,2,135925,0.0297668127363973,0.145800209953977,0.838344825439182
307,2,136002,0.00605762838881096,0.145699362519328,0.966860038068278
308,2,136173,0.0486648243226815,0.146707659434053,0.740302905996411
309,2,138209,-0.104632824557951,0.150930754917117,0.488608216944633
310,2,138318,-0.0635387024602014,0.150566330907833,0.67328330667245
311,2,138695,-0.0972820219671899,0.147932450740398,0.51121663250005
312,2,138818,-0.122927998737831,0.147606649074165,0.405516111428744
313,2,139728,-0.149274424047792,0.147272546522933,0.311471219383074
314,2,140174,-0.180770142677631,0.147172536137719,0.220157475581022
315,2,140863,-0.143861015105825,0.147228070694012,0.329173780155096
316,2,141152,-0.180872559385536,0.147528566047277,0.221009451871752
317,2,141292,-0.139074818853872,0.146592552760607,0.343413696256799
318,2,141545,-0.0726917820629129,0.14744356925233,0.622309052660738
319,2,145823,-0.0165025114453747,0.153115069180972,0.914232634971154
320,2,145934,-0.149689168220036,0.252163528434947,0.553146863792715
321,2,145980,-0.132643827389609,0.154368254781081,0.390775356006578
322,2,146723,0.106967534304609,0.147118169659371,0.467655295665371
323,2,147946,-0.0218424545239164,0.148572403187623,0.883203669185969
324,2,150394,0.0411220046926304,0.161836435393822,0.799569270295744
325,2,151274,-0.101393015689048,0.253480772319428,0.689396402957284
326,2,151397,-0.0262766217358781,0.148941826752372,0.860063556778504
327,2,153035,-0.0417542834050404,0.147310171929043,0.777002147581938
328,2,153228,-0.0524718701224272,0.148375691516166,0.723818340169433
329,2,153455,-0.0660655004195814,0.1494807105825,0.658783920015316
330,2,153732,-0.061813421122686,0.154555989285213,0.689441184655802
331,2,153815,-0.0163310153648757,0.148945856626246,0.912754039789425
332,2,154160,-0.103878792939175,0.147283998299777,0.481091271102331
333,2,154235,-0.0947134191528687,0.148774133264381,0.524781358132079
334,2,155527,0.00694526481673385,0.161569564336252,0.965736822809722
335,2,159870,-0.0206067224704973,0.14509564608949,0.887143928755676
336,2,161229,0.00562927888275522,0.147326629810309,0.96954223484945
337,2,161451,-0.116084988347312,0.315407027478952,0.713057889929909
338,2,161451,-0.0253643850219722,0.316476235915124,0.936166352189577
339,2,162696,0.0584562336086862,0.146660019786068,0.690441256356956
340,2,163284,0.0729562926494776,0.144697041639624,0.614435173749722
341,2,164166,-0.030640913334091,0.146084027891475,0.833984930494478
342,2,165270,0.0324814413528771,0.144854218161678,0.822703880182412
343,2,165675,0.0308697220125893,0.147249455260155,0.834067760138168
344,2,166404,-1.06722563098088,0.377401662065725,0.0049539028893157
345,2,168012,-0.0227195196835899,0.177999377235359,0.898507980312622
346,2,168062,-0.0497069605424307,0.145911401064642,0.733558167026777
347,2,168518,-0.0339069410609183,0.145088568006299,0.815354731837307
348,2,168980,-0.0148265232075178,0.145028758480595,0.918630886672208
349,2,169651,0.0166070021037146,0.145097099109229,0.908942659922304
350,2,169902,0.224535366273351,0.242235873127062,0.354596896250818
351,2,169960,0.197186781403548,0.225664563179726,0.382818613156606
352,2,170725,0.118763032908808,0.145220571940945,0.414016572546352
353,2,171254,0.153572271088441,0.145363682258552,0.291476321982994
354,2,172242,0.0202251931500462,0.143868268495852,0.888280878219388
355,2,173254,0.0149180468302262,0.142767601874068,0.916838401998793
356,2,173340,-0.0135917064785158,0.142750699092391,0.924199757723124
357,2,173385,0.00349055855180957,0.142883879517389,0.980523950757369
358,2,173973,0.0289707437530512,0.14249608388836,0.839010624037744
359,2,174714,0.194514447986596,0.36524361461154,0.594672676162046
360,2,177341,0.091164465845686,0.141935960948698,0.521099902000332
361,2,180314,0.0256661410404654,0.142059957668565,0.85672935748072
362,2,180339,0.00132913837553772,0.142425425116232,0.992559384899676
363,2,182758,0.0601357428648758,0.141878565594583,0.671930732264523
364,2,183619,0.00354428372555549,0.142473379220131,0.980167278012263
365,2,183913,-0.00887260222894637,0.146081259246779,0.951602683154168
366,2,184146,0.016496621471519,0.147059184485233,0.910747023466737
367,2,187176,-0.0508020315793615,0.143223643428963,0.723022995376935
368,2,191066,-0.0288863933120361,0.144311831444788,0.841465636267681
369,2,191124,0.451835573463982,0.180748482947715,0.0128794618018363
370,2,191128,-0.409691887800385,0.166432013733667,0.0143087539063898
371,2,191599,-0.0410564958170876,0.142303557884848,0.77312304624326
372,2,191762,-0.0112408290394903,0.147952542329921,0.939481303859656
373,2,191763,-0.0296334197123234,0.142875294904877,0.835811157588556
374,2,191959,-0.0706181371302528,0.142485803281341,0.620474288882993
375,2,192390,-0.0793782898605255,0.146407649138703,0.588041344003826
376,2,195759,0.0277982381652221,0.143751635815359,0.846775064208341
377,2,196912,0.0116971710842794,0.141432605439321,0.934133056295796
378,2,197598,-0.361154349404693,0.461493234233197,0.434399747883518
379,2,198110,-0.0245038989426942,0.14227557213518,0.863356642565946
380,2,198283,0.0218556263307039,0.14675218254877,0.881694859079101
381,2,198805,0.00771397215836095,0.14289380500071,0.956978489297275
382,2,198891,-0.0210159236546175,0.141776925159521,0.882244056547495
383,2,199248,-0.0137938848740825,0.142103238818121,0.922726320796484
384,2,201782,-0.0125435149778529,0.141928937194306,0.929625694471436
385,2,203285,0.0354117091461901,0.1413676815863,0.802351329257333
386,2,203783,0.0632487663179374,0.141035643522629,0.654096792471714
387,2,204179,0.0328632076483693,0.14140636082111,0.816360000001604
388,2,205406,0.0770279839890258,0.142811308816137,0.589972341761523
389,2,205834,0.0445766002575493,0.142166066774172,0.754045736630732
390,2,205965,-0.090123542389705,0.155290554523228,0.562045986327816
391,2,207192,0.0836278412606145,0.141983154758826,0.556239114397399
392,2,207561,0.084877745545594,0.141352844588841,0.548580227475177
393,2,208682,0.0713423875779218,0.141136028060605,0.61353249733468
394,2,210102,0.0472138942428409,0.141529417105639,0.738881191851974
395,2,212519,0.0284399127800103,0.301269739603116,0.924844845682836
396,2,214801,0.0013329492024331,0.141544970542815,0.992491637923941
397,2,215016,0.0385010045303487,0.141449383177322,0.78563562549153
398,2,218876,-0.0446593730864403,0.142906981112593,0.754840083790876
399,2,227511,0.00979768668578418,0.143937417935046,0.945769188106741
400,2,230378,0.0131612149541264,0.14212272567691,0.926270239712085
401,2,231943,-0.0220057826254845,0.142527117442179,0.87738482558059
402,2,232156,-0.0126536244719463,0.142471912289528,0.929279405017199
403,2,232789,-0.027853946825963,0.141961265433809,0.844560210836528
404,2,238524,-0.0525613363303707,0.142141268980951,0.711766388841257
405,2,241518,-0.0901521958482223,0.143322721542702,0.52974581883556
406,2,250396,-0.235071493495258,0.141874827791276,0.09842947359611
407,2,250466,-0.190482472130623,0.142013715960078,0.180686583718161
408,2,252305,-0.186963434233705,0.142405273192287,0.190070568706328
409,2,254571,-0.0740852922418496,0.144703824901106,0.608985984074184
410,2,254742,-0.0890901300542739,0.14454907107564,0.538073067351565
411,2,254908,-0.0614782279560939,0.145694825386654,0.673306873811047
412,2,255033,-0.190024425619341,0.17050655935884,0.2658358592736
413,2,255862,-0.132638457438291,0.144681571496457,0.359893651552331
414,2,255975,-0.117591342255515,0.144194966126504,0.415334682241621
415,2,258311,-0.254334999920447,0.141300538421492,0.0727210064790035
416,2,259284,-0.236936678472782,0.141866038075462,0.0957773329660425
417,2,266330,-0.200953367570434,0.142637394547425,0.159762499763705
418,2,267100,-0.228596128374699,0.142508970366865,0.109590182448819
419,2,268086,-0.196210061055124,0.142656100673896,0.169877776415617
420,2,274614,-0.0705694112231683,0.142119171504785,0.61981480886944
421,2,274729,-0.0633037248084781,0.142906687869075,0.658056999835841
422,2,275746,-0.0519568061636051,0.142857237147316,0.716301705095602
423,2,277029,-0.0695014791517319,0.142171897947543,0.625247752922223
424,2,277741,-0.0727050571099869,0.142223213794762,0.609527896413283
425,2,278218,-0.0607039011593817,0.14198211794264,0.669242303606419
426,2,278379,-0.0418541425436434,0.145516428633402,0.773802693101888
427,2,279910,-0.0783995134981306,0.141907669285658,0.580977066086708
428,2,280616,-0.0823183472496978,0.148108699435809,0.578701833330296
429,2,283431,-0.0851138012303932,0.143977030464317,0.554789978226105
430,2,283573,-0.0806026068878778,0.142255661688997,0.571343420563685
431,2,286762,-0.107786792790981,0.142569255397464,0.450134758348663
